band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,census_code
18482,427436,255724,104357,23490,768,24923,373131,235333,138719,56106,2045,17922,283658,224567,159720,132594,11796,97968,201047,234924,193273,89947,13098,48369,306111,269593,140114,62894,3176,7107,7183,56117,256901,377497,125452,7233,7396,55587,257180,381360,121501,21190,268393,292943,172190,74403,1138,66413,233596,281619,187750,58994,1885,46252,136279,152597,199157,239343,56629,7602,60048,178428,328117,215812,40250,53388,285494,261204,146635,65726,17810,514
0,17,7844,67285,281953,97993,5,9073,40544,212896,153441,39133,379,59643,186800,130296,63276,14698,6204,14124,30102,96515,219902,88245,16332,71659,166474,143669,50281,6677,171973,259286,21250,2465,118,0,163001,268826,20748,2398,119,0,13276,84584,161496,128908,56505,10323,6195,19639,38718,114359,243112,33069,9275,21074,53073,129933,218209,23528,1496,15858,52244,115927,181236,88331,53951,185467,140547,54976,15562,4589,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638
542980,93744,50031,34979,33555,182815,462049,98579,61435,51411,52240,212154,385452,109805,69658,62216,79717,230728,503271,84196,62925,63785,73599,149416,475201,88106,69650,71292,91411,140412,860467,42934,17926,9764,3845,588,861433,42475,17300,9869,3890,557,400099,114423,81754,73366,101267,165609,497831,76770,53022,50665,66575,195042,410944,64057,69704,83828,135958,172485,235826,86514,62888,62629,80281,406617,313107,123050,91023,88086,90324,229131,56
243315,200457,100467,103855,72659,6272,250146,179126,84865,84396,95956,32536,200452,167488,90112,84522,120372,64079,70685,182665,205947,164585,89276,13867,96678,138755,103516,96270,129583,162223,39193,223029,207876,176712,74541,5674,39965,222889,201122,183479,74040,5530,102046,158965,102983,91110,130186,141735,191305,201795,101996,85973,100918,45038,17828,128488,119767,111264,178588,171090,300398,153794,110848,87577,53830,20578,67031,149095,106716,92778,96931,214474,400
0,23,9161,62550,229958,60840,27,8164,17396,119453,195065,22427,48,13269,91203,162467,80643,14902,24618,101637,140020,73350,20890,2017,4051,37628,91984,124713,80938,23218,4275,79522,104064,92600,73721,8350,4581,77672,101014,95203,75426,8636,2226,32981,86457,115268,93953,31647,12339,16365,109619,155811,58577,9821,16309,96588,138761,90694,19911,269,8202,41255,68633,102339,111524,30579,3161,38373,81894,100869,82509,55726,235
559133,71898,34308,25492,27311,194414,497969,72575,40570,39245,43676,218521,418900,83917,52999,51087,67089,238564,499972,58303,45167,49404,70573,189137,467556,63091,55217,59780,81561,185351,883768,18513,6708,2847,698,22,883352,18818,6614,3048,699,25,415543,83145,60031,60822,87848,205167,496028,57973,42240,38253,60887,217175,460186,81750,58493,62408,96354,153365,268356,66587,51678,53471,66325,406139,313522,98856,73953,69037,75664,281524,57
666,68113,118096,196305,377699,198889,8541,94750,131413,284495,390799,49770,11547,81603,158017,325138,328270,55193,41855,93065,146139,261861,342063,74785,24408,41219,96673,277943,339806,179719,21817,91890,219077,312671,258329,55984,21862,88281,207680,325280,262681,53984,26802,58974,130147,269856,345862,128127,30195,66257,109129,278700,411112,64375,19174,168600,326494,273216,156373,15911,250432,224213,183793,186158,90237,24935,17257,77638,185006,277220,236301,166346,425
50,2747,43455,121554,66083,7080,102,11401,83998,88716,53215,3537,783,57949,77821,65335,37697,1384,31302,77267,88448,38397,5269,286,31670,58744,51423,51161,40984,6987,35571,116175,66494,21293,1432,4,33874,119148,64351,22172,1421,3,24243,58976,54984,50730,43637,8399,17845,54634,75526,69168,23111,685,5253,41495,79829,74117,38366,1909,5977,27013,39417,45723,58448,64391,16155,55518,59446,53819,34647,21384,331
1596,37654,86190,185209,222140,50363,3858,32040,61600,131288,246030,108336,4011,24381,63683,139037,220042,131998,42401,81531,92681,120306,157687,88546,8633,28292,56719,120513,206928,162067,374,6919,36479,71866,152775,314739,372,7384,35335,72457,154271,313333,7960,30241,57929,97152,211746,178124,9646,38201,81240,131555,218302,104208,67343,222595,145884,84249,50737,12344,140821,143878,137442,83237,50489,27285,30303,40838,58869,105276,152129,195737,421
2074,97341,193976,217444,239008,33040,11234,160404,155061,220248,204354,31582,10976,97057,184077,261940,176109,52724,64193,177115,170297,180273,150159,40846,21825,48432,119589,214315,237572,141150,17505,107018,241704,299016,114371,3269,16818,104901,231903,309611,116731,2919,26570,63888,143203,225689,226670,96863,34095,144179,168479,188151,196030,51949,18176,137994,281057,233210,102300,10146,273743,123613,126399,147802,88231,23095,10321,66570,144635,198940,147122,215295,426
73830,387886,287724,54736,8380,3951,158115,441005,149104,48391,14284,5608,340627,307416,102694,42770,16966,6034,115087,74503,107389,169304,212690,137534,368240,155768,135235,93577,51550,12137,17422,242235,318480,204536,31639,2195,18045,245424,311750,207455,31629,2204,409744,166051,114916,74905,41167,9724,159659,204921,225897,162386,56331,7313,41368,23966,42283,91214,222589,395087,49631,107761,116254,113743,104169,324949,426247,165795,111556,67184,31662,14063,546
0,0,0,0,0,0,1,1,0,1,12,41,0,1,2,8,51,57,108,12,7,12,21,1,46,48,35,13,32,1,0,0,8,24,22,2,0,0,10,18,32,0,0,3,7,95,74,66,79,75,21,15,44,95,147,0,1,0,0,60,170,0,0,0,1,71,0,2,24,140,31,27,202
245612,130362,20909,8678,3975,2206,63365,164841,104977,49371,21376,7812,31529,112632,114451,83652,56217,13259,8046,15959,32718,76051,149218,129744,6033,13280,34834,90387,172392,94676,2228,19746,90478,199821,96620,2618,2237,19674,85869,205546,95720,2467,6365,26735,68921,115002,146825,47827,17535,38237,59306,96551,150714,49399,3942,12531,37223,97035,171294,89711,331715,53735,13637,5807,3253,3455,11521,42938,87987,122209,99011,47934,581
437639,2974,603,421,447,3529,431291,8542,1419,438,548,2908,431387,9170,1052,505,567,2059,57442,41396,39694,61503,105942,138496,242416,130558,43744,19055,6997,1714,172809,169121,89148,12260,1579,143,178801,168635,84307,11576,1567,132,334396,81805,17502,6679,2525,1473,217869,110875,60846,34928,20820,7881,9181,1314,1206,1647,6608,423145,103974,118640,92627,61734,33397,26333,359429,53845,14252,5706,2171,2007,596
39169,165897,184687,113875,45885,6081,52178,148336,171136,107585,59027,17332,50919,117273,154930,123761,76968,31743,61381,123668,124145,127006,95485,23909,34115,82933,118543,131313,118652,70038,30905,146071,191418,150021,36603,576,31762,148659,186574,151308,36804,487,39904,87576,126551,135639,112202,53722,58107,131052,140050,120451,78072,27862,19900,71032,132014,159621,123405,49622,146117,117686,109359,99629,60982,21821,25859,89603,116748,128047,103654,91683,450
72,6839,34167,65651,65625,21941,38,1821,14867,60335,82681,33988,122,4579,22169,54480,74423,37237,4926,6478,11197,33029,64649,71765,2352,3429,9297,34769,87756,50375,110,8,449,3862,58357,122434,115,7,421,3785,57658,123112,1823,6231,20844,54627,72300,33840,1936,3579,8380,25640,86405,70595,13223,40022,46148,50127,35960,6564,33864,79194,42723,19138,7948,4702,4273,15544,39663,53486,44801,29281,616
0,2,346,53151,234628,36617,0,1054,44570,203799,67746,7575,181,67832,186996,57432,7969,4334,34805,86215,90844,73973,35450,3457,52176,188940,69707,9656,2920,1345,171457,123281,25632,4184,190,0,175666,118915,25800,4180,183,0,32498,159272,97027,27495,5096,3356,7667,49540,133917,103273,27367,2980,10517,21412,60962,129231,99098,3524,2,131,881,5724,80928,237078,66587,147093,79120,22684,5465,3795,189
24,6,0,0,0,5,13,11,4,5,3,13,4,15,8,6,11,12,59,1,3,5,1,1,56,9,5,3,4,0,0,0,13,9,2,0,0,0,10,15,3,0,4,25,34,23,15,11,79,6,10,5,6,13,65,1,0,0,0,20,42,2,2,1,1,55,1,6,22,49,8,11,525
468594,249696,186857,79283,13227,3099,473810,208826,189603,95768,27925,4824,446178,165021,183837,131985,65740,7995,165129,330915,270685,161470,60742,11815,219759,231694,152668,158235,155709,82691,135692,414383,300394,134708,15244,335,140475,415125,292473,136903,15454,326,311217,195411,153306,148916,143052,48854,419555,240188,182574,107128,44298,7013,9589,34475,160946,217063,178698,399985,263018,258901,242039,152663,62478,21657,130029,260760,165970,163182,141545,139270,457
194904,11070,802,154,26,51,192053,13052,1544,243,77,38,184971,17670,3530,702,106,28,59941,30600,23214,22578,27639,43035,100360,54384,30728,15468,5633,434,180448,17073,5207,2477,1262,540,179826,17693,5156,2501,1296,535,131439,50803,14385,6003,3600,777,116576,41654,21667,13836,9965,3309,345,1857,3140,6224,25055,170386,49534,45368,32467,26939,24248,28451,122793,45742,19256,9823,4959,4434,261
128110,18137,7578,5755,4807,32247,131929,18725,7278,4266,5469,28517,136482,18974,6487,4532,5670,23562,33328,17656,19713,24392,36631,63601,90503,47621,18969,10787,8446,18115,125950,64028,3594,589,50,3,129276,60731,3345,576,48,3,114395,37379,12375,6865,6892,16770,75185,40153,24555,17181,11642,30029,10963,8849,8887,11665,22547,131747,10387,22245,30208,31252,37395,59654,115613,41377,21361,11115,1419,922,590
3,25138,89445,89311,39945,12109,32,33026,89258,74841,43139,15655,5837,96868,80570,42171,20745,9760,620,1017,2147,10299,68009,173859,29881,74774,89703,39823,17626,4144,17,75829,150600,25284,4167,54,24,84108,141995,25618,4158,48,33768,112997,62701,22426,15540,8519,275,643,3446,25054,172987,53546,2568,9275,10611,27570,94051,111876,123,4081,27207,69532,87779,67229,134864,82574,20323,10499,6824,867,47
0,0,0,0,2,12,0,0,0,0,6,36,0,0,0,0,16,40,31,14,7,1,7,17,9,22,16,15,25,4,0,0,0,0,8,24,0,0,0,3,24,13,0,0,10,39,46,80,29,21,15,12,20,78,66,0,0,0,0,30,70,0,0,0,0,51,0,0,14,74,6,22,85
2020,44123,122277,147438,70892,5290,7145,49758,98598,110139,106734,19666,8330,41517,68811,82226,130371,60785,33812,36913,48933,93546,137733,41103,11443,21525,37909,66314,124864,129985,1592,15815,46915,112337,168207,47174,1661,15890,45536,112804,168765,47384,8508,19228,36717,74583,136223,116781,16115,32634,59245,90921,146657,46468,46892,90938,78162,86284,77605,12159,195205,82239,45565,32248,25531,11252,8732,25950,50369,83161,99817,124011,485
89520,22434,9641,6198,4550,27599,71811,27024,14683,9918,7854,28652,53272,33052,21216,14258,11747,26397,69018,25186,18014,13518,12347,21859,54823,29528,24947,21526,18959,10159,147309,7580,2796,1607,619,31,147517,7452,2707,1635,601,30,39136,31901,28740,27481,23225,9459,70217,29066,13064,11508,11202,24885,39710,14378,15472,21290,36748,32344,37161,22604,17616,14732,15348,52481,39558,25412,30756,29577,19877,14762,15
529,12392,43416,169356,293962,91614,1879,19406,77015,209465,205999,97505,1931,44957,143013,160254,152246,108868,41040,70936,88807,137602,190402,82482,14775,64259,136542,166174,114164,115355,33917,92033,115279,152857,148360,68823,34297,92646,110675,156339,148891,68421,13519,43164,113392,171803,158178,111213,12420,39096,77578,139069,224023,119083,50734,156474,138823,144251,105352,15635,106265,68264,78141,145934,157709,54956,34579,106511,148342,120900,77629,123308,127
0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,10,53,55,10,8,11,3,4,17,20,33,17,24,1,0,3,1,8,19,13,0,4,2,18,36,14,4,1,17,84,134,89,64,72,45,38,62,97,79,0,0,0,0,40,120,0,0,0,2,34,0,1,7,73,25,41,139
0,0,20,1115,26774,294738,0,5,377,6213,154987,161065,1,1146,17206,109504,168519,26271,15273,11242,18054,47326,133660,97092,5770,27296,81737,120208,75112,12524,2375,48917,154240,92701,22501,1913,2199,46167,149973,99485,22999,1824,3222,21678,68267,111391,95114,22975,2337,6534,11133,37452,204799,60392,21437,49606,86757,115160,48080,1607,34,2333,19139,66434,137961,96746,20426,101158,95836,65943,32338,6946,164
0,720,7606,68126,89004,22684,0,4639,52123,89037,36111,6230,1022,76561,73129,27138,9492,798,27912,47733,53714,43751,14216,814,38103,86984,42938,14425,4851,839,11914,140679,32749,2629,169,0,10719,141214,33095,2953,159,0,34749,86381,40441,17401,6944,2224,7455,24211,80474,65810,9966,224,11843,11663,26503,58086,73265,6780,82,1920,4259,14023,61292,106564,34939,82913,44851,17084,5825,2528,214
7,534,783,1077,888,545,78,597,814,764,940,637,104,727,886,668,880,561,1513,532,671,728,349,30,1146,465,397,700,856,252,0,24,133,627,1278,1740,0,23,133,625,1319,1702,933,563,412,569,970,374,1262,341,373,722,857,282,1677,768,502,390,387,99,46,349,660,763,705,1287,393,763,656,651,672,670,494
0,0,0,0,0,0,0,2,2,2,2,6,0,4,7,7,2,15,35,2,4,5,3,0,30,6,7,5,8,0,0,10,16,0,0,0,0,12,23,15,0,0,5,37,87,20,54,63,144,10,11,17,29,76,37,0,0,0,0,20,60,0,0,0,0,18,0,4,3,37,14,12,583
13429,93155,131622,122632,47185,3687,37004,127850,91015,82723,63726,9392,35953,109527,77766,72125,92704,23635,48916,139571,119893,75747,25667,1916,29354,59657,64531,71822,98882,87464,34301,190200,134776,49753,2672,8,34488,191697,131101,51680,2736,8,28679,66950,67353,73894,102523,72311,63410,124647,78119,66112,65626,13796,7828,90122,104365,100573,90199,18623,158204,92848,57682,47154,38830,16992,11301,50716,61496,71303,79134,137760,367
0,137,2118,7792,40371,220815,0,313,2662,6645,47601,214012,35,2579,4592,15966,130608,117453,3218,2683,7327,34009,146361,77635,2449,3884,12836,48628,138857,64579,0,876,16432,36293,126187,91445,0,830,16085,36548,125746,92024,1956,4963,10889,35230,116339,101856,1293,678,2193,15331,110114,141624,24212,109417,98561,31595,6407,1041,809,18122,77903,98110,61054,15235,2946,14686,55427,101272,80971,15931,147
602771,10814,5999,5555,7162,142984,603380,13499,6740,6282,8650,136734,597280,19941,9345,8415,11787,128517,362625,63688,45715,49170,60833,193254,665149,79374,21538,6033,2409,782,772676,2058,375,113,52,11,772599,2134,368,120,54,10,692483,61015,13939,4957,2255,636,512866,59696,30608,21679,18511,131925,133304,26855,19254,26592,57445,511835,129991,94475,63610,58192,69551,359466,714431,43989,9136,3854,2095,1780,252
0,0,32,3699,80508,365253,0,53,4046,43456,298815,103122,9,16404,104342,207610,112189,8938,8242,19007,54136,166127,166504,35476,24873,128450,153541,104489,33944,4195,55788,231542,139539,22029,592,2,56432,234037,135472,22960,589,2,22349,121679,143815,107747,46546,7356,2701,5496,25488,105753,288131,21923,6248,47406,127838,166223,93133,8644,15,1106,7825,35330,153880,251336,74318,169336,132519,54559,15690,3070,194
14,8241,79068,152693,165975,83352,4,21291,116247,129653,143104,79044,3479,87604,137489,121222,83352,56197,1288,1377,2666,8565,76367,399080,20406,65214,131965,153074,83135,35549,72,62208,235415,143588,45334,2726,66,63465,232252,145367,45531,2662,18009,127135,152780,84024,57493,49902,654,1016,2824,17242,269502,198105,12857,34614,37557,77612,198267,128436,250,14356,112981,183422,122370,55964,137097,187280,88993,42153,29516,4304,79
158677,4892,917,245,43,5,155754,6856,1507,478,161,23,149658,11006,2526,1152,393,44,55487,22522,18120,17703,22719,28228,86354,36155,25441,12504,3922,403,160894,3539,292,49,5,0,161172,3280,274,48,5,0,108812,38904,11156,3922,1808,177,102317,25748,18742,10559,6025,1388,447,872,1820,4006,18042,139592,44604,29552,21428,19649,21921,27625,94784,45278,15628,6144,2245,700,270
0,0,0,0,0,0,18,0,0,0,0,45,28,3,0,0,1,80,38,1,0,0,0,80,32,5,0,1,1,80,38,0,0,0,0,0,40,0,0,0,0,0,21,16,3,4,5,95,44,3,2,1,2,109,135,2,2,2,2,12,85,1,1,1,2,71,3,5,25,86,19,11,257
6595,23895,81741,274851,405513,161360,8401,15222,59483,159331,362137,349381,6432,14223,36493,117020,316531,463256,38431,58213,79019,134211,318691,325390,14359,8810,17159,59505,278467,575655,855,10743,22432,76234,387340,456351,831,10730,21603,76191,384787,459813,11536,10581,21196,56011,252460,602171,21078,25600,53513,99359,260963,493442,87713,505265,228883,93559,35684,2851,474074,340472,80480,28283,14679,15967,8400,13236,51274,136594,286958,457493,119
0,0,0,0,0,0,0,0,0,1,9,67,0,0,0,3,30,44,55,8,6,3,12,7,21,24,17,9,19,1,0,0,20,8,0,0,0,0,29,7,0,0,0,0,8,68,53,60,64,60,15,14,38,89,97,0,0,0,0,20,20,0,0,0,0,99,0,0,15,89,8,1,225
0,0,1,1,1,4,2,2,2,3,10,23,4,14,17,23,27,27,135,7,5,5,1,1,116,36,17,10,10,0,0,24,16,13,9,0,0,15,22,23,10,0,1,28,119,53,58,42,208,26,29,18,14,41,138,0,0,0,0,60,210,0,0,0,0,51,0,3,28,116,22,64,445
35902,423479,614571,446256,141718,4939,54584,379355,495764,451639,278675,6848,55227,263038,358610,395179,531835,62976,323885,482273,416745,283673,132308,27981,143081,364450,389838,386788,326971,55737,21254,42860,142738,428726,735105,296182,21395,43075,135188,429651,730297,307259,71359,293404,440180,468673,374612,18637,173107,375821,455557,415945,230076,16359,211711,478795,411615,315730,209616,39398,147828,238248,284275,404102,432299,160113,81263,293242,391598,411864,363479,125418,516
0,0,0,0,0,0,0,0,0,0,4,10,0,0,2,3,9,21,34,6,2,4,3,7,25,8,10,15,10,9,0,0,0,0,28,14,0,0,0,0,29,29,0,0,21,69,49,127,95,15,6,18,27,161,44,0,0,0,0,30,90,0,0,0,0,18,0,0,6,34,23,37,553
172150,6966,861,129,18,23,170033,7960,1840,251,38,25,167819,9547,2143,534,83,21,45552,27892,21930,22027,26750,35996,105296,44149,20455,7513,2316,418,176837,2619,513,154,23,1,176914,2556,495,158,23,1,139959,30376,5979,2434,1204,195,103949,30977,20614,12716,9498,2393,69,252,1038,2944,12629,163215,23043,34746,28822,28337,30949,34250,137213,30133,7280,3325,1440,756,262
1,27432,100601,153064,118881,17926,16,17448,92860,152498,137215,17868,6072,75828,106044,121610,100693,7658,5409,12697,30117,94505,189550,85627,35138,136828,140279,86091,18700,869,101,80886,249824,76830,10243,21,68,90618,236473,80390,10339,17,47688,116770,100527,78164,67771,6985,1137,4484,18114,88815,282434,22921,5151,27759,75140,123388,127184,59283,109,1814,14802,77776,185265,138139,117110,173564,86307,32295,7860,769,53
983117,64248,9938,1966,527,453,951633,69205,25508,10254,3006,643,911835,80670,36592,20821,9335,996,191770,285842,239955,187134,116875,38673,687380,183662,69337,50649,47889,21332,106316,604217,205795,102526,36162,5233,104218,605654,204469,104498,36032,5378,787105,134492,53877,39480,32685,12610,759677,192978,68565,29046,9001,982,25042,10819,21985,39165,83622,879616,153513,143952,195569,253324,214223,99668,656130,197407,83834,47745,32366,42767,563
0,581,1440,852,465,633,19,1473,1062,582,441,394,1118,1479,528,319,263,264,1559,377,364,464,699,508,2646,489,324,252,152,108,69,1017,1659,935,285,6,69,1027,1644,948,276,7,2434,586,347,272,180,152,1308,620,866,695,252,230,1233,340,335,375,594,1094,17,19,80,198,534,3123,2440,611,416,282,142,80,634
6,12336,68449,148651,203137,53919,1657,62601,101633,131737,137215,51655,1258,34208,106800,140739,143329,60164,110453,93810,102087,116676,55064,8408,3468,9635,33856,99393,205489,134657,2680,36002,92438,166943,149841,38594,2756,36945,88624,165779,155080,37314,2022,10153,34531,95717,192394,151681,63085,90987,72224,107270,115949,36983,46534,197025,148399,72816,21004,720,215818,151307,65843,34099,14842,4589,1943,10253,29453,59886,96240,288723,358
175,10234,26896,91802,72825,8529,484,7075,14815,48618,105448,34021,576,4656,11738,58356,104031,31104,11775,29060,31304,44687,68614,25021,1422,6149,15620,57347,95787,34136,0,1,377,11592,62336,136155,0,0,364,11581,64039,134477,2072,7939,16413,39303,98997,45737,1144,12849,36224,56648,78174,25422,17609,76674,68003,32308,13154,2713,19194,50900,84223,39710,12641,3793,5160,13556,25429,52970,68678,44668,422
0,0,30,513,3135,4231,0,28,369,1214,4323,1975,0,395,1315,2391,3514,294,3372,2100,1449,759,204,25,900,3011,2810,1051,132,5,0,154,895,3460,3173,227,0,168,865,3493,3163,220,486,1078,2379,3116,784,66,560,1409,2138,2372,1377,53,3229,1904,1537,1003,236,0,0,2,7,122,1685,6093,407,1516,2818,2580,576,12,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
45972,463667,355404,162395,50988,3824,60798,454032,284417,181231,96813,4959,50734,361021,270799,187643,186617,25436,133766,233233,282938,255740,147308,29265,79940,398493,302492,172999,118318,10008,20210,22596,134926,371067,421677,111774,20457,22772,131006,373076,423955,110984,49247,362233,336556,206498,125009,2707,90428,276897,346237,239034,119988,9666,68145,179994,197042,242134,300317,94618,27256,97695,202064,399674,288630,66931,105014,356258,294873,193195,103880,29030,515
0,98,651,1849,4796,5885,25,622,1347,2502,5560,3223,101,1439,1986,3180,5043,1530,4769,3523,1978,1202,1062,745,1376,2320,3903,4227,955,498,20,503,1282,5423,5953,98,19,471,1171,5498,6024,96,789,1631,2684,3892,3696,587,1561,1824,3374,3598,1689,1233,5539,3385,1768,1187,1035,365,31,100,243,1045,7084,4776,750,1705,3028,3903,2732,1161,603
0,31193,191348,107954,39381,21238,26,70945,162423,90642,40132,26946,2522,198179,102283,43151,28160,16819,2284,4540,7042,18509,81068,277671,31982,117166,144430,62356,28801,6379,7,69913,255074,57927,8112,81,6,83542,241526,57820,8143,77,44806,175034,95577,35428,26251,14018,1025,2751,8136,45046,258874,75282,6818,16510,16180,27959,111078,212569,125,8207,56329,120643,136191,69619,211191,114285,30767,20287,13854,730,46
209063,18733,2088,1016,398,172,176842,44133,6279,2631,1232,353,144175,63320,15591,6086,1993,305,75322,36956,33322,34256,37256,14358,87689,53506,38356,32745,15614,3560,75323,111703,38206,5838,399,1,77325,112516,35412,5816,401,0,76070,65911,45299,29752,12616,1822,125852,47809,28466,20748,7855,740,1302,2509,4336,13035,80449,129839,54467,46956,41198,33369,29087,26393,56312,82510,59355,24303,7224,1766,6
339589,16885,4771,2850,2217,18770,329018,24765,8268,3348,3121,17150,316545,31471,12887,6278,4354,14754,80148,58861,55711,67154,77853,47200,240496,66346,30382,21245,15615,14686,153671,194887,28316,10316,2568,82,163128,187493,26290,10271,2532,77,270193,54641,25302,14871,11005,12045,230454,93402,30037,12275,5798,18044,8769,8006,11741,18940,39860,298520,49218,60753,71106,66215,57913,77272,250275,59487,35142,21664,9115,7610,576
0,0,0,0,2,19,0,0,0,0,7,112,0,0,0,0,37,110,65,18,11,9,20,31,13,49,32,22,31,21,0,0,20,29,7,0,0,1,13,39,11,0,0,0,2,65,76,102,33,42,21,14,38,104,184,0,0,0,0,10,70,0,0,0,0,150,1,4,25,143,18,20,350
0,62,1130,26750,101743,85736,6,1977,21391,65952,84137,41958,329,24876,65077,67261,48276,9602,44601,46076,46004,45914,28590,4236,28638,65357,90267,25345,3834,1980,20332,81198,87505,22657,3598,131,20447,77397,89523,24322,3608,124,19547,49640,85362,46464,10336,4072,7429,14305,42010,90667,56416,4594,33189,36837,50283,54704,37501,2907,8,28,690,10297,86880,117518,21016,76719,77239,30918,5954,3575,222
0,0,0,0,0,0,0,4,16,10,4,50,0,0,26,18,11,71,148,15,13,16,15,26,141,45,24,38,31,20,0,1,17,32,49,1,0,0,14,39,59,0,7,47,99,54,66,137,192,30,20,13,31,134,142,0,0,0,0,154,313,0,0,0,1,96,4,17,50,162,18,106,571
20379,5546,3164,3007,2311,81246,21664,6806,3137,3672,3974,76525,19759,6167,5790,6025,6449,71730,37465,4945,3806,4080,4134,61651,88206,6750,4800,5142,6805,4965,115453,1260,312,64,2,0,115522,1220,282,66,1,0,70016,16704,8658,6392,8107,6555,30390,5275,3138,3579,3958,71298,86453,10547,6682,5717,4439,1932,9365,3543,2327,2132,2474,94813,89493,4406,3922,3786,4086,9117,11
63929,428762,498345,261899,26615,830,110153,421763,419876,262280,64531,1777,108018,316843,291070,301070,250493,12886,189228,308484,313835,277840,161739,29254,103112,230519,247464,300915,316429,81941,34203,205923,327034,424300,242954,45966,36084,208769,317944,430196,241199,46188,84869,283574,286549,318445,269862,37081,199663,339813,311047,263251,156475,10131,20861,188016,349904,331085,309958,80556,293640,319854,231938,188300,170237,76411,50070,207251,287498,344044,268213,123304,455
114445,138708,25129,5025,994,4566,227095,51147,5089,961,793,3924,230611,46852,5373,1710,1158,3403,39876,53254,67878,63020,48889,16259,143141,75730,39745,21454,6306,2933,10897,45336,190901,38138,4005,8,11327,47466,189244,37300,3941,7,176244,77854,23882,6870,2086,2386,131879,128143,19898,6241,1746,3950,6333,4849,6201,10056,44051,217262,29333,35684,34862,45692,69018,72035,151900,73542,33273,15266,6303,6425,589
269263,152160,43958,37713,32753,14165,190958,167290,82856,54639,39750,14101,194989,181591,86139,46577,30010,9860,52081,43285,64694,115307,163508,109869,122004,123582,112542,108141,67425,14079,41383,80923,228370,151198,40427,4682,40748,80109,221289,158916,41333,4560,146864,146515,122240,80835,42121,9518,101100,119499,108330,87104,96363,38594,9671,14601,32666,71128,172983,247649,75558,134229,111718,89816,69218,66977,170597,154359,121071,69410,25146,6994,606
176693,215098,74029,28058,8411,4914,97066,218941,103691,59626,21996,5843,129383,181308,93514,61359,35093,6469,24123,22647,45365,87503,199191,128246,88873,95071,72540,81499,110461,58415,12157,173929,182598,117962,19832,81,13549,178644,176421,117615,20254,76,106368,113788,84197,85242,88123,29227,29297,60785,117656,138441,134704,27804,10312,9631,30564,72711,166175,217403,172794,84206,57932,62089,71493,57032,145480,102729,81369,76841,60110,39025,573
20699,45445,45274,53537,45697,15059,38926,56097,50511,44993,30701,4744,42043,51471,45703,51907,32258,2928,42643,85506,59504,26113,9686,3256,25438,40805,38175,48954,66257,8472,169441,46388,8940,3087,900,28,168825,46914,8852,3261,914,18,27022,44568,42950,56322,51901,4797,46758,74365,51533,37637,13662,1643,11166,45098,50128,40265,41281,38369,40224,59324,43069,37493,31976,13879,19830,33978,32989,38668,45434,55801,326
0,0,0,0,0,0,7,1,2,0,0,4,8,6,3,1,4,20,37,6,1,1,2,2,36,3,10,5,6,1,11,5,0,0,0,0,17,5,0,0,0,0,36,40,12,23,9,51,218,9,4,5,9,71,54,0,0,0,0,10,66,1,0,1,2,14,0,0,18,26,14,22,612
805,88041,182484,158175,42378,1888,6128,116546,147109,122772,75771,5445,8567,101757,107633,99505,128228,28081,91593,98289,91322,96084,76808,19675,25853,58808,82957,112891,123830,69432,7011,53555,110531,147528,133004,22142,7173,54762,106216,150777,132718,22125,6441,60674,94593,119335,139599,53129,39058,84036,108910,120379,105532,15856,61847,104823,97346,96720,93690,19345,141027,93054,81006,71142,57399,30143,16545,48855,74771,99528,121937,112135,131
