band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,census_code
0,0,9,191,329,1066,3425,10109,23282,55415,155560,110865,0,0,60,653,1992,3588,5821,11778,30464,114303,182088,9504,0,207,3154,4636,7165,15274,32140,58991,93548,104967,37365,2804,1729,1215,2566,3856,6373,9712,17342,29047,56317,101006,105141,25947,1706,4216,9470,16089,25436,39236,54739,72685,69526,45703,17435,4010,1,2268,10193,29479,54835,57065,48245,59749,50388,34309,11802,1917,2,2078,8311,30834,53744,56223,53346,57119,50968,34114,11608,1904,1336,3849,9404,15178,24214,35757,47194,60048,66771,60041,30703,5756,1040,325,341,708,1713,3346,9171,23985,72823,159976,81874,4949,2413,5318,23672,40520,52864,60739,61828,52690,35115,17530,6551,1011,145,353,1155,4466,12600,25802,43541,60113,67348,68645,61059,15024,7170,20910,36940,50502,58363,56554,46955,36452,25490,13939,5873,1103,163
1,1613,6202,11302,23749,37712,76595,81313,102683,134065,83924,4567,262,1981,3857,6918,11918,27334,41265,65231,116863,181638,103894,2565,809,2316,3562,6085,10836,20085,47479,106971,129597,140310,91910,3766,13687,27273,44843,52553,52138,52326,59003,71878,79852,73568,32072,4533,8727,2710,5574,9981,17254,32318,56000,97919,123533,115241,71149,23320,0,82,583,1001,3705,7330,12321,26970,47711,106809,166153,191061,0,84,463,1071,4039,6829,14006,25452,49499,106503,166298,189482,7184,3582,6658,9543,14826,23648,38377,67844,115496,159432,103414,13722,7552,3147,8622,19587,40433,45665,72231,85099,101116,103111,73078,4085,9457,61650,112216,117589,96139,71338,47691,27438,12916,5371,1710,211,22633,39039,43829,60004,79115,89452,84247,65746,39435,19454,9467,11305,5170,5974,10016,15480,25123,40263,60113,82638,99256,92580,79343,47770,166
1246,23178,135680,84686,45614,46340,29689,26402,17322,12128,5407,452,5142,19048,91471,104064,71511,46008,34397,21415,20162,10838,3905,183,2669,47542,161958,75260,42823,33672,22278,19176,13354,7259,2083,70,11010,16964,25614,27905,39704,41121,43496,44366,53298,54629,42102,27935,10680,144737,96560,64431,47099,30341,18633,9132,4154,1864,480,33,1048,56836,120421,134106,68107,26980,12044,6342,1694,449,97,20,1252,56894,113201,147507,65775,22756,12994,5530,1695,421,99,20,6506,94464,100432,76838,50922,35744,25407,18838,11611,5454,1764,164,10770,13205,36455,44127,68420,51373,75105,52824,43735,25153,6852,125,5824,5031,7400,10497,13951,18346,24252,33548,53296,97944,125951,32104,169,1296,3908,6576,9392,13076,19873,33934,60263,94918,161308,23431,76918,131104,81695,52209,33703,22349,15011,8602,4444,1595,453,61,35
98353,88474,17601,4814,1859,809,575,529,203,121,126,127,123979,68614,11370,4266,2311,1274,699,403,225,118,219,113,148631,44097,10630,4272,2348,1529,810,494,322,202,167,89,11999,25070,24455,21228,20816,19270,18202,18108,17013,15715,12565,9150,35811,68972,47196,28432,15507,8224,4808,2666,1262,466,138,109,5191,94173,82789,20959,6983,2303,795,287,76,35,0,0,4777,95846,79472,23412,6559,2311,850,257,71,36,0,0,57333,92727,35641,12443,6305,4028,2563,1428,600,257,135,131,45044,52581,36970,24553,18495,15651,9019,5915,3209,1596,478,80,661,437,393,525,757,1164,1836,3043,5377,11684,41274,146440,2516,10467,21028,28883,30384,28963,25126,20770,16765,12283,9700,6706,36113,84333,46975,20452,10550,6036,3898,2361,1390,686,364,433,295
1,13325,37704,49275,60494,94213,87910,49782,13665,4070,2108,3213,632,38685,45364,40990,80813,94623,64124,28263,11912,4295,2813,3246,5328,56792,37945,49692,76558,70871,52624,33237,18420,7728,3424,3141,13327,20666,36932,53130,64514,72609,63268,45906,25964,12304,4592,2548,10835,26927,41227,43310,48014,53912,54077,50479,38880,27689,14389,6021,0,20128,59786,90921,109097,74566,34379,18210,5426,1995,1003,249,0,21044,54136,100652,109405,68265,37101,16500,5432,1956,993,276,12089,47199,39253,49089,59806,58529,51262,38555,29045,19297,6716,4920,12078,32911,39229,59776,67326,83320,56549,36961,15551,6259,2825,2975,7818,6755,5349,14608,32838,54617,68254,68310,53576,43347,47442,12846,15201,31617,40665,44947,44997,43766,44700,46467,46135,33662,12409,11194,6865,29782,42202,43329,48401,52280,51248,46686,36214,24197,17220,17336,506
92927,81323,39941,16576,7704,4307,2795,1963,1660,1671,2344,33331,73951,69601,44208,23078,12879,9775,7085,5099,3720,2873,3928,30345,49850,62875,49900,27763,18678,13325,10764,8408,7353,5609,4968,27049,68470,34283,23262,19115,16585,16687,16831,18438,18982,16612,9763,27514,95266,35804,31149,28740,25614,21906,15798,12362,9978,6917,2767,241,103934,86610,43600,24806,14464,7354,3330,1880,458,98,8,0,104169,86353,40858,27894,14562,6727,3723,1713,444,91,8,0,71689,34803,36692,35346,29327,23496,18725,13848,11306,8096,3063,151,88439,39778,26844,22874,18397,15481,13255,10822,8372,7960,5666,28654,23852,8684,6908,8801,11447,14939,19365,26679,38944,55881,58108,12934,10144,16049,20290,22370,23342,23287,22690,20820,19011,16766,19222,72551,62778,33396,43807,41415,33927,26559,19208,12689,7535,3356,1451,421,19
0,6,1592,5296,9356,14691,27086,45926,89004,149665,374473,425353,0,43,675,2314,7189,12327,24747,51855,101283,132131,323912,485972,1,531,3845,8106,19960,44548,63545,69185,78017,104376,326077,424257,3916,1188,1351,1722,2314,3530,5125,11165,32919,153788,541340,384090,3846,2667,6282,8899,17877,46667,80323,98605,103465,125183,323848,324786,0,175,7004,16313,34795,65589,84327,140784,190199,249836,233301,120125,0,181,6109,17540,37290,60910,94221,132576,201793,236517,235964,119347,3005,1964,7133,26298,48121,60219,63283,63547,71529,91017,236730,469602,2537,503,532,489,815,1273,2474,7136,23048,140677,442499,520465,60232,382971,173663,84518,66079,63917,68391,77868,82155,61597,19059,1998,67,597,6720,64527,240523,337508,225969,134033,78738,31249,15075,7442,7040,21432,56058,87535,98509,92486,87326,97757,155544,241428,187620,9713,100
0,2,449,1358,8004,23575,53622,82335,115353,162689,125849,46887,0,302,1017,1827,5608,18291,43077,66409,108169,159390,172983,43050,8,1166,2064,5505,12503,22823,35084,58224,113904,145826,181535,41481,7868,13179,15895,16986,20342,25721,33275,48427,73083,118633,161919,84795,5291,1187,984,1571,3090,10514,32496,69117,116978,150496,161167,67232,0,25,120,1200,2201,3252,4841,18514,60323,154323,245813,129511,0,26,75,1274,2301,2990,5429,17774,62107,153896,244537,129714,4269,1057,1342,2255,4800,10645,20750,44226,90500,158759,206403,75117,4437,1546,3038,5439,10331,13247,21794,33506,76800,162668,241868,45449,29545,91587,98579,83762,68951,57117,51777,49958,46608,32496,9525,218,11652,63729,116808,132618,106259,71933,49275,32901,17803,6736,3031,7378,3468,1711,8899,25414,42858,56439,66941,78297,90463,96235,96319,53079,470
101569,239146,428373,323776,143062,78521,49958,26225,9372,2114,246,66,88514,146699,354807,313181,201359,118125,80483,53982,31612,12271,1339,56,86402,88764,354867,247246,153662,120979,102268,84179,82778,68031,13178,74,127480,220770,211453,167193,156600,134652,117596,86782,73574,52769,34327,19232,55070,202677,234077,182617,155902,127694,116257,109692,104492,79335,31101,3514,2,23756,58705,59864,104889,150887,165025,237063,225378,212669,144168,20022,1,24503,54850,67940,117485,133815,183213,221661,232851,204569,142846,18694,63322,157041,211011,192826,174055,160732,138371,124725,102052,59538,17819,936,133223,237614,229062,213115,195874,118747,112818,79672,47912,29713,4593,85,25608,70846,96448,101259,108778,116310,125543,146075,171611,192736,161095,86119,130193,105697,94181,97911,104153,109054,117486,130994,154425,186438,132434,39462,82639,160986,151544,138735,135058,132507,128841,126443,120289,99665,75008,50713,555
49,27494,157828,124394,76577,80852,78090,66232,44803,23191,7841,867,126,17621,108764,101512,81726,77767,79342,84201,66060,50949,19584,566,3761,30594,101049,67400,48394,49943,61922,79291,93249,92769,57820,2026,109218,113856,79447,64750,56923,54734,54480,47426,42354,35044,21147,8839,29960,67691,74880,52121,48832,59941,68182,72326,75828,69238,50496,18723,11,6807,13652,13077,31820,43763,43645,61263,76302,114941,142561,140376,11,7328,12769,14616,34999,39307,48276,57351,77707,114712,141958,139184,27163,51910,61535,50790,45245,47251,60665,86179,96378,86665,60598,13839,46839,80097,86828,85462,78730,59950,61143,58163,52396,48008,29295,1307,37165,149401,104759,74347,55138,42914,37302,36322,39973,50135,51504,9258,46954,60463,57986,57171,56720,58289,61967,61963,62490,75845,56291,32079,46723,54242,43396,36645,36889,38568,43260,50354,60764,69639,88597,119141,556
7149,50272,74703,53597,37702,20110,17958,12855,8635,7807,3109,2968,12267,55575,58163,48851,43252,31841,18755,12032,8523,3730,2270,1606,23095,58310,62198,46896,39603,28312,16027,10622,6908,2447,1646,801,6867,12332,23205,30796,33958,34709,35490,35226,31007,26505,18296,8474,8359,17669,32388,38586,38043,39786,46079,40638,20648,11226,2736,707,18920,129526,49922,46486,27549,10532,5123,4673,2020,1542,558,14,18045,128149,42774,51207,30249,11699,6056,4456,2065,1456,692,17,10859,28672,41841,39641,41180,45147,43022,24039,12324,6755,1981,1404,8964,30553,50531,49435,46198,38709,27835,21060,14283,6570,2172,555,3747,1340,4755,7254,8790,15096,25471,31408,39174,53469,61317,45044,4722,20595,34536,46819,46658,40287,34734,27799,19288,10629,4953,5845,12093,29715,39448,43348,40469,36964,34120,24691,12832,7646,7826,7713,311
177,7052,30470,61407,103728,117020,101526,95626,55345,14376,1500,49,593,11055,35029,67497,74668,84195,97025,88850,80381,44599,4356,28,235,7294,32479,45060,43102,46841,51083,71610,106636,140303,43586,47,43605,119906,108184,88170,66872,53852,45154,28047,20795,9605,3485,601,5859,16836,41379,54805,65164,73948,86555,91909,84995,53350,13135,341,0,1107,6010,9069,18960,29995,42011,82374,104148,130794,99514,64294,0,1142,5497,9894,20370,27312,47390,77430,109612,128384,95834,65411,4382,9146,34299,51914,53265,64586,77171,101736,112569,71651,7545,12,14286,27601,47105,63395,86994,93926,99177,76618,54966,21045,3140,23,27743,167815,96803,63032,47739,40698,37295,35772,34047,26870,9912,550,16771,32444,42295,51284,59436,68608,79348,85939,76496,49182,19703,6770,3930,13328,28431,36128,39099,45293,56001,75569,99278,94089,67022,30108,441
1,10211,29551,22713,29592,35456,50504,60600,71276,61151,27283,24351,145,15065,36134,30107,30060,41982,55837,63986,68026,46349,12212,22786,743,40008,43572,32017,40570,44517,56908,57704,50067,26082,8803,21698,20155,15873,25511,39923,54752,57515,53334,51455,37854,26685,16628,23004,21041,29850,33938,36311,36387,42791,47510,49481,51656,38091,12401,23232,3,44848,70120,81824,79740,57341,37230,23848,14036,9518,4025,156,10,45508,61620,91933,79567,52739,41020,22573,14483,8874,4196,166,28145,47238,38464,33285,36716,43880,44219,45382,41246,29502,10563,24049,13706,9689,20481,30868,49061,56195,73623,66406,49385,24766,7743,20766,26525,19254,20578,39742,49367,49919,45860,40885,35678,33742,45579,15560,1921,15909,32547,40451,44477,45312,46442,48095,46284,40977,34007,26267,18197,52494,35994,30174,33289,39559,44437,45849,41190,30399,20589,30518,381
0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,0,2,0,1,4,4,1,5,7,5,4,5,2,2,4,7,8,6,59,3,5,1,1,2,1,3,2,0,0,0,35,19,12,5,4,2,4,5,5,0,0,0,0,0,5,4,3,6,2,12,0,0,0,0,0,0,0,8,4,6,10,1,5,2,0,0,0,1,6,15,19,26,5,13,14,7,26,1,77,8,6,6,5,4,5,2,5,5,19,12,61,2,5,0,1,1,0,0,0,0,0,30,100,1,0,0,0,0,2,0,1,2,2,19,0,0,1,0,3,2,19,45,11,4,1,21,503
10941,95793,140927,155103,174606,195947,180247,157244,115205,67434,17154,3981,25193,98634,111231,136378,121897,173315,152960,155552,159310,124497,52458,3157,25849,74242,80692,88035,104348,134299,122766,163229,183951,200288,133046,3837,49109,63932,70253,75571,88893,118295,123490,192012,209328,185101,111117,27481,32837,33057,32301,36792,51227,67942,94816,129518,179669,243826,273694,138903,63,27332,60847,64549,94151,133862,179199,295533,269848,154457,32009,2732,62,27100,55807,71204,94839,126173,200450,282759,275876,147568,30024,2720,26798,34583,36919,49624,63108,84049,106620,137402,190395,256784,263362,64938,61554,53177,69637,73095,87100,102266,151676,164789,193757,207035,144277,6219,12175,35149,107496,160409,176107,169829,159103,149682,136290,110995,77927,19420,442676,287550,174324,110725,74951,54150,42126,34803,28771,23322,19603,21581,11215,20409,44080,58887,76879,97853,121652,145482,162328,164339,178909,232549,130
22,0,24,2108,13796,19779,34769,60171,91635,135174,126635,32843,17,23,3295,17825,30223,44644,65776,78217,99466,109612,59676,8182,17,7061,44589,60056,68355,73765,78580,74057,56045,34840,16750,2841,4251,5687,8221,12154,18279,25338,41985,58866,96240,130346,97355,18234,5903,53309,73206,71005,71461,68757,58856,48177,33201,20413,9928,2740,0,14480,153899,161333,104612,50765,19820,8959,2245,624,153,66,0,14275,136935,181609,103363,47600,21871,8310,2226,555,151,61,4549,51034,69966,72884,67561,62598,55461,47940,37542,27709,15170,4542,1701,1787,4157,10520,23902,45019,69136,96131,111017,111068,38837,3681,5340,6577,13232,21120,31595,44718,61925,81712,94538,91716,59192,5291,20,114,1053,3778,8814,17198,31033,52863,84271,118436,151697,47679,47430,96816,93671,80126,63771,47825,33729,22928,14682,8784,5077,2117,158
16,0,156,1230,2690,4760,9936,19930,39988,109927,223759,53546,11,35,1321,2435,4229,7384,17006,35711,91814,185124,113044,7824,9,1642,6262,12640,26857,51728,80738,103685,94183,63218,21255,3721,7372,2753,3837,5672,9063,14523,26498,41952,74027,118201,122348,39692,6870,10056,24924,40803,58401,73864,77881,72636,54820,31456,10898,3329,4,6878,46559,88696,115990,90148,54014,39492,16977,4950,1792,438,4,6680,41005,93201,111508,89688,61094,37691,17743,5133,1791,400,5594,9559,24928,40347,54738,66383,70522,67925,58053,43874,18182,5833,4669,1215,1097,2177,4094,9238,21609,47578,109050,187837,73694,3680,11792,5777,17894,30273,39915,52832,69016,84181,79282,53088,18819,3069,75,184,693,3224,10116,22916,41334,62451,84158,106953,106662,27172,20855,54490,78275,79254,66461,52650,40438,30436,21713,11876,5895,3595,172
0,2,2257,26360,54053,35952,27424,12811,6197,3710,3564,425,0,93,5200,49622,40607,28746,21348,11772,5963,4258,5009,137,0,6882,76306,31002,23757,13725,7349,4077,3237,3767,2596,57,355,470,523,545,1035,2232,6299,11374,25454,42134,57896,24438,2002,34422,60347,30929,17549,11155,6398,4580,3774,1361,227,11,0,53,7904,60391,75060,20004,6968,2061,276,31,7,0,0,43,5424,71305,70370,16263,7375,1666,276,27,6,0,451,61989,52760,18826,12653,7930,5756,3599,3270,3980,1466,75,206,347,422,750,1714,4169,10821,27236,62852,57776,6386,76,159,1261,2193,1899,2046,2441,3572,6549,15464,36004,80928,20239,0,17,119,489,1135,2473,5513,13313,28679,56810,52200,12007,47747,73407,26588,9370,4950,3184,2704,2739,1776,242,37,11,54
15,14593,77810,56454,42398,17851,13058,8324,6250,1900,628,33,1042,29297,84474,55934,32744,16056,9084,7139,2316,1000,226,2,2646,43776,72605,49815,28447,16348,12438,8497,3475,1108,158,1,38181,39913,43596,39002,29273,20662,12227,7894,4263,2762,1325,216,23281,45227,57743,41053,26504,17021,11749,8035,4923,2803,920,55,0,1,1904,4173,5775,16106,39533,88848,55968,21920,4696,390,0,2,1522,4685,5626,14665,46538,83283,57719,20458,4450,366,17152,32397,56568,49441,33636,21088,13370,8543,4901,2005,213,0,27514,68876,65422,38093,20167,8972,4077,3202,1963,886,138,4,14915,8627,6228,7301,10272,14365,20794,30304,43172,49415,29485,4436,3828,6048,7583,9336,11052,14340,20288,28996,40173,41387,31295,24988,13376,20304,36574,43448,39857,31300,21800,13663,8678,5369,3558,1387,490
0,482,5911,15726,25565,37036,43793,61997,81478,74206,23416,1209,81,4101,17350,28250,32486,48834,76491,66320,56064,32832,7887,123,30,3065,26725,53007,59357,61016,58894,47865,31874,19480,9272,234,17030,49421,35765,29887,36449,44992,51922,48028,34788,16654,5081,802,2426,17534,42884,48046,44956,38663,33853,30977,34227,38832,29911,8510,118,43305,98147,50723,34149,29085,28257,38408,32585,13738,2200,104,149,43626,92591,56880,33988,27109,31291,37266,31906,13802,2107,104,1553,15528,38841,46102,45735,39575,35014,30776,33220,40347,35239,8889,9069,29423,27818,24498,36542,52211,63863,53329,43021,23970,6838,237,184,4834,30607,47188,48564,47996,48529,49737,50469,34999,7329,383,54959,35047,20000,14861,13432,13839,17442,24071,34977,51904,73784,16503,3192,27313,45197,46605,41201,32597,23611,18347,16014,15442,20784,80516,233
0,0,0,0,441,6023,47204,84232,66649,32394,16085,2652,0,3,1103,11715,35364,61296,54941,39492,27338,19467,4921,40,0,1519,43258,60466,47114,37939,28321,21319,11653,3661,430,0,8808,30671,41338,43317,39691,33712,26282,18392,9651,3064,677,77,13868,46008,58955,49438,36470,25490,14545,7332,2596,880,94,4,0,28717,88647,65800,45759,21840,4123,757,33,4,0,0,0,28183,80867,74302,47704,19496,4477,609,38,4,0,0,10379,42033,61005,50169,34970,23081,16069,10198,5207,2066,475,28,3024,6519,11707,23874,42235,56528,55626,39530,14308,2213,115,1,1761,5096,10731,17616,22835,27107,33386,43676,50931,35969,6535,37,50,92,207,529,1231,2987,6961,15298,31133,57756,94561,44875,8574,33723,56440,53164,41146,28732,17654,9399,4237,1570,705,336,215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,1,0,0,1,5,6,9,14,6,86,14,10,7,5,2,5,4,0,0,0,0,12,64,36,21,23,10,11,20,6,0,0,0,0,0,0,3,27,23,4,1,2,6,0,0,0,0,0,8,25,17,13,7,0,6,0,0,0,0,4,6,10,23,53,58,42,45,59,1,39,69,37,24,5,8,16,16,16,22,40,30,51,1,0,0,0,1,0,0,0,0,0,130,280,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,6,8,19,85,22,12,1,106,153
23931,54155,72676,51036,36850,23222,20057,13890,8539,5556,5492,10102,19721,38507,46868,39651,40611,43212,34266,22207,16424,8797,7609,7633,23869,42830,49596,45406,44265,39512,29746,19053,12850,7373,6740,4266,20444,20799,20178,22379,26719,33524,41501,45557,40997,30654,15671,7083,14002,15808,23177,28555,37402,46329,55703,48096,30594,15977,8662,1201,1114,15128,34807,32585,54435,46052,33533,44678,31056,19739,9093,3286,909,15167,31572,32007,51200,47646,38498,42667,32733,19955,9935,3217,13555,17368,27757,33534,36702,46602,52342,42775,26387,15888,7041,5555,18736,25124,38353,36243,39957,40457,41812,36323,25250,14033,6578,2640,20528,8992,9516,9852,12034,16903,25337,35592,46307,54022,49666,36757,5313,21491,42398,52824,49321,40783,32718,25334,19984,12913,7823,14604,12652,21940,31131,39975,45593,44540,38106,30594,22511,15974,12496,9994,307
13584,13752,11059,13166,10433,16857,10213,9783,2428,511,78,16,9681,14249,8774,10825,14787,11579,15551,12527,3301,525,75,6,6858,11170,10909,11956,10056,9763,9323,14446,14344,2995,57,3,12483,20641,21663,15125,10343,5144,3934,2723,2248,2584,2464,2528,11341,5473,6651,8755,9218,8098,8060,8630,11226,13530,10553,345,12426,72713,15170,1155,297,79,33,6,1,0,0,0,14558,72018,13639,1276,292,57,33,7,0,0,0,0,11618,6443,7448,7352,8324,8835,8833,9431,13434,17089,3059,14,12209,12153,16282,14118,15500,11432,11366,4274,2516,1619,402,9,1883,3996,16815,15637,9921,8487,7626,7058,6647,6976,9153,7681,17587,14939,12282,9089,6697,5651,5316,5707,5837,5883,5029,7863,7721,8207,6221,5674,6582,7300,7416,7007,6583,6537,8559,24073,278
0,1603,60753,150389,179121,172549,121186,105275,66929,23572,4465,592,39,9639,92571,168509,148837,122997,109465,84527,80967,58665,9931,287,71,14612,91523,126445,108428,92334,79114,86611,108322,119998,58567,409,75333,142355,113570,100542,94165,84563,82360,68763,58921,38041,19758,8063,15251,75827,125999,144359,114446,89178,82181,77456,69762,51201,27469,13305,0,6539,18587,29080,61970,94045,108627,165673,176131,157216,54592,13974,1,6636,16280,30562,62470,88883,121772,157466,177861,155560,54570,14373,8740,18925,94674,118765,122872,120630,106559,100872,97519,63884,24331,8663,25343,50353,80619,108549,119789,130965,119227,101564,81880,49962,17815,368,31974,158161,110775,82629,71161,66384,68166,74359,83548,85009,47468,6800,23579,33673,40794,47377,54834,66109,89509,129108,160744,137731,83100,19876,23138,77572,100656,92795,83983,78969,75890,79774,87475,76616,61470,48096,438
0,4743,109604,161568,227601,177787,124537,51227,20228,11697,6460,2457,360,55445,162845,204432,201174,142685,66646,32566,16508,8552,5161,1535,7743,159090,232777,191947,131950,77027,40823,27922,15193,8051,4124,1262,120290,35635,39219,43853,60355,87669,105372,115585,108529,96106,59965,25331,140858,116825,95172,123875,116235,98921,76430,57563,38293,22579,8828,2330,4,983,14150,84458,217838,245684,124035,119950,63679,22951,3823,354,4,972,11254,92274,252832,203472,135501,109677,65498,22292,3781,352,156810,130667,125220,137467,118716,81000,59099,38479,27300,15403,5438,2310,111314,42206,62564,93211,130209,162951,132274,95365,44029,17526,4919,1341,45938,24999,19542,20624,27163,40183,62118,99809,143414,171547,182644,59928,12041,31442,47305,57218,62614,67044,73131,79203,90907,95389,109401,172214,183486,122572,127310,123094,100161,76576,58092,43048,28915,17053,10200,7402,547
289,35353,86827,127145,121520,104926,55833,17394,5917,2561,581,66,1537,50353,110427,132347,115202,84450,38206,17075,6418,1988,368,41,4358,49345,127843,139902,92140,50210,39954,28363,17729,7647,894,27,47017,101777,85992,73677,62923,47324,45781,36540,26205,16002,9660,5514,22484,128039,106383,76465,56665,45090,36093,31350,26655,20303,8152,733,141,86997,140013,93882,72545,58812,45905,41227,15463,3280,146,1,209,90164,128895,104139,74420,53088,50909,37712,15698,3038,140,0,15861,80077,128577,94615,66008,51265,40874,33899,26315,16821,3949,151,35752,94215,112228,102437,62978,60696,39974,27839,14277,6441,1539,36,10417,5558,11404,27329,44662,57926,72239,88459,100308,87817,46724,5569,22284,30878,31015,30919,30697,31301,34948,43583,56714,75594,123623,46856,24947,65750,93512,85831,70411,56668,45869,39266,32420,22599,14411,6728,451
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,6,7,8,16,5,3,1,4,2,0,2,2,4,2,1,0,6,10,10,5,6,6,2,10,6,2,0,0,0,0,0,0,0,2,0,2,0,2,16,0,0,0,0,0,0,0,0,0,1,9,14,0,0,0,0,0,0,2,17,22,20,14,23,0,6,9,11,11,6,3,0,2,9,12,29,26,0,0,0,0,0,0,0,0,0,0,30,80,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,1,3,7,31,3,2,2,30,145
1,163,33757,164381,172178,139192,122809,110600,80696,40708,26265,14523,2,1592,116573,176365,124443,112236,102867,96665,84011,55064,27915,7540,1,12878,97532,126038,119616,103369,92409,96684,107657,105531,38410,5148,83249,95741,94948,93292,98625,91301,94923,89317,75318,51578,27572,9409,37611,15268,54068,102515,131549,134090,129806,122843,104629,59991,12278,625,0,1701,5871,11679,8092,7070,18930,82419,182702,249647,264548,72614,0,1695,5180,12748,7554,6580,21155,78591,171529,256955,267290,75996,30295,10542,48862,93217,112599,116301,135250,133735,127097,77457,18621,1297,37913,38273,59740,84212,105629,113245,140498,133330,108995,64506,17005,1927,67563,75658,99987,96431,85815,77045,74227,76615,86707,93810,64302,7113,3927,23450,60405,100499,124661,131405,130544,117665,85803,51603,27992,47319,30057,45614,80616,84012,84398,89852,99913,113325,111809,89776,57146,18755,481
0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,1,0,4,2,1,4,7,54,7,17,2,1,2,7,2,7,11,2,14,149,3,0,0,2,0,0,1,2,2,3,6,143,18,5,5,3,2,0,1,3,4,3,2,60,0,0,0,0,0,0,0,0,0,0,0,68,6,0,0,0,0,0,0,0,0,0,0,108,39,50,21,13,17,15,13,6,8,15,17,268,19,9,11,5,2,4,5,5,3,14,26,141,2,0,4,2,0,0,0,0,0,0,60,193,0,0,1,2,1,0,0,0,1,4,58,10,2,3,3,6,16,31,79,23,6,3,50,253
0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,2,3,8,4,4,0,10,15,4,2,5,6,15,4,14,10,3,8,17,17,121,16,2,3,8,3,3,5,4,1,1,1,76,56,17,23,6,4,19,15,10,4,1,0,0,0,1,4,10,18,23,19,13,0,0,0,0,0,0,2,24,14,22,24,12,8,0,0,0,20,22,28,72,61,26,27,49,23,70,15,250,17,25,10,8,13,23,7,10,10,50,46,112,3,5,1,2,1,2,1,0,1,0,90,250,1,0,0,0,0,0,1,0,1,5,64,1,2,1,1,2,14,48,86,19,5,4,107,534
1580,1378,385,85,64,25,21,30,14,19,28,8,1998,1999,689,282,185,85,73,24,39,35,56,5,1724,2913,1473,636,333,210,115,85,74,55,61,0,3384,2071,1232,740,583,540,450,359,300,272,174,147,3824,3756,3079,2250,1826,1319,1037,772,503,235,30,2,3717,11402,3210,1701,1230,816,465,429,144,45,3,0,3621,11532,3037,1921,1321,661,505,373,156,33,2,0,2102,2758,2860,2564,1793,1254,895,594,398,185,45,0,1079,468,309,121,113,62,75,31,36,17,6,0,69,118,81,110,191,344,545,810,1157,1784,1938,530,211,323,423,485,470,534,492,554,621,529,518,310,612,1185,1657,1660,1371,1174,959,730,468,254,129,52,27
6,7357,52250,90092,127619,117571,94902,53832,24222,7279,2224,519,1211,25088,57101,111385,111538,105612,68740,48073,30560,14396,3767,402,5914,25134,53336,87124,97669,88271,67619,57623,46941,35025,12739,478,27615,9477,13086,19268,27392,42753,66538,97996,120827,99657,46392,6872,23493,7167,11430,20245,31995,51192,65393,82155,93104,90882,73938,26879,0,5,2668,11046,16421,31232,61583,141726,172791,114007,25296,1098,0,2,2220,11558,16288,29275,68282,135035,171259,117340,25517,1097,20991,8000,14771,25290,41178,56455,72295,85567,90407,89734,62260,10925,26047,11284,24521,45481,68557,86064,77082,90971,74862,54315,18106,583,18316,4853,8820,20994,34956,50968,70205,94720,117915,110581,42737,2808,135498,121846,93152,67681,45911,31673,21596,15118,9996,6722,5102,23578,17527,9534,24386,44061,61591,73716,77026,73032,63049,48922,42162,42867,484
