band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,census_code
232161,28470,9021,3033,2403,1204,1014,3330,253332,16347,3902,1708,964,711,851,2731,249913,18480,4777,2328,1191,724,829,2201,105917,33971,20552,21167,19426,21797,27228,30255,179118,51061,22150,12414,7509,4141,1879,1598,251039,26869,1250,238,91,37,8,0,250915,27112,1088,270,84,32,8,0,204718,43996,13609,7212,4655,2879,1543,1449,178400,39497,25727,15333,9897,6284,2988,2624,1564,2568,3041,3709,6118,12223,35943,215141,20160,23770,25919,26077,26436,31232,48599,77633,185705,53983,15255,9163,6079,3868,2730,3027,255
3126,20505,40465,45041,43605,36584,18999,16467,18169,59127,36688,41360,34177,15598,7666,12007,36738,65307,46926,31030,21261,9170,6701,7659,37695,45314,48683,38857,27993,16167,7568,2515,35610,45661,42487,35485,25660,22398,11010,6481,35507,172703,12659,3330,585,8,0,0,36599,173379,10588,3690,531,5,0,0,39466,61328,43337,29258,21522,13697,5784,10400,46095,58644,56633,30564,14551,6331,6987,4987,31566,7152,15519,20292,23635,32273,53688,40667,5023,17660,23094,25525,31860,45770,42458,33402,22102,51153,44715,30416,22359,16456,13445,24146,302
417,38538,44027,58053,45412,39069,15213,2289,8465,54606,44545,51004,42950,26762,13104,1582,6432,64863,68178,42357,30231,20936,9016,1005,42479,60504,63320,40858,22865,10431,2257,304,15103,31189,53865,55986,42291,27529,14159,2896,12,86642,135056,17524,3313,457,14,0,12,105342,114937,19215,3058,434,20,0,16876,43499,51423,48432,38811,25898,14937,3142,48319,38989,42608,53425,35144,19435,4173,925,11037,8612,25663,43202,58140,60414,34184,1766,3428,20926,38916,44835,43968,43438,30432,17075,9837,13873,41275,55407,51296,35622,22825,12883,352
4,5690,29149,47278,66231,112992,108181,1294,1655,31485,39528,66574,130425,84447,16506,199,2878,39367,80177,113770,80536,38916,14899,276,24576,60617,55779,66821,75429,64120,22782,695,7129,44835,76085,75038,60946,52663,42281,11842,109,15472,118390,111087,71215,40747,10935,2864,119,19868,106117,123541,67038,39479,12489,2168,9056,41071,71058,76456,63040,51133,45248,13757,13682,35520,48753,88070,113924,58009,12541,320,1261,7597,40301,72469,95408,98589,52095,3099,45648,44510,29869,27971,36378,64908,101138,20397,6196,54468,89048,63899,37988,28264,29583,61373,233
64,1005,2569,6861,20416,46934,55081,8199,47,538,1953,5119,12235,34528,80837,5872,111,1518,4006,7641,15546,33427,74603,4277,1053,4105,8555,15882,32248,48486,27501,3299,629,2062,6054,13099,22645,35471,50827,10342,41,326,793,2308,7960,29658,44714,55329,156,415,771,2664,8316,28574,50119,50114,477,2328,5239,8131,14953,28751,48158,33092,291,699,2373,6161,13709,39919,75280,2697,7809,35777,35936,28460,18125,9810,3937,1275,976,14801,35292,28974,21722,18664,17697,3003,833,3887,10191,22664,34420,31364,23985,13785,86
5402,205,78,29,21,18,17,27,4068,517,146,96,65,47,30,25,2643,572,335,230,208,146,76,20,2596,401,213,129,78,53,60,19,896,159,97,106,106,157,156,161,897,186,25,7,5,0,0,0,941,188,20,8,5,0,0,0,866,355,238,146,138,199,283,196,5203,795,266,149,136,67,54,24,429,456,478,328,336,363,470,689,841,131,70,58,51,59,135,485,286,267,149,119,82,79,85,747,244
14025,175727,208386,145309,76753,15090,2211,120,13905,129479,150978,155998,123937,57744,5536,44,8371,65617,119069,107024,122504,151711,63267,58,137123,159870,123740,96031,62340,36538,17740,4239,22117,97263,107630,109141,111373,109304,73558,7235,8,6628,20221,49912,105702,155740,148816,150594,8,7488,17833,54301,104494,153861,160307,139329,11931,54400,115328,107916,123897,141712,80648,1789,83454,111377,116900,137214,110579,61269,16734,94,22334,152685,149160,116483,82636,60305,44157,9861,70645,89283,82747,82623,94167,118022,84915,15219,11778,42702,74578,94828,115573,124914,103581,69666,497
260,27528,123649,125391,54583,12419,1567,41,1360,73070,120286,80623,51578,17146,1360,15,1429,66026,82199,70147,66247,50592,8789,9,113611,120123,46358,25793,16560,10632,7423,4938,6904,53021,68325,76903,80790,53769,5720,6,0,464,5984,30773,65085,83364,74407,85361,0,554,5365,33800,64361,82021,79744,79593,4717,45466,65676,79143,90567,55245,4616,8,46311,99239,89211,61828,35455,11247,2136,11,19515,76050,55435,54834,52554,42801,31727,12522,13376,50745,52688,50990,54771,62021,54109,6738,9516,31877,38244,43034,48259,53407,54471,66630,467
1134,38438,32498,35550,99976,139430,57332,6118,3179,67296,18710,45600,104249,122921,44412,4109,43222,42974,44457,85694,109982,65248,16846,2053,13651,24512,61912,105801,127540,65611,11200,249,51618,42930,56126,74926,83381,71226,28563,1706,57,57941,116744,119993,73744,32747,7829,1421,60,66592,101118,132285,68456,32332,8672,961,53076,45263,55869,65354,71154,69282,45017,5461,24346,45730,35832,73802,128186,84886,16272,1422,12840,11522,27285,64025,108852,90280,62123,33549,685,11624,39450,60853,71850,81584,91983,52447,36528,62672,77269,87902,71719,43315,22178,8893,151
38561,26190,19324,19535,24199,32305,68585,1346029,25930,22176,17829,20426,27326,44748,123810,1290532,17865,26624,27191,32183,42194,67930,171723,1185066,309458,64552,43472,40135,39207,45558,58081,968276,861854,204972,137143,114509,97284,75233,51160,20791,1516467,27161,7962,3812,2142,1104,432,157,1516666,27864,7026,4185,2031,1060,445,130,520352,231547,191616,161596,152026,139406,116315,52264,137755,43486,36445,35268,38232,53192,118732,1113713,1442003,86078,21688,8096,4820,3037,2075,940,1998,2680,3870,5893,9547,19600,51305,1468026,1289888,72311,56375,52225,42586,28248,14890,6364,25
0,0,6,143,579,10881,133774,26894,0,0,78,2255,20288,88481,58428,2747,0,833,6972,36548,73268,43489,9423,1744,5115,3653,5559,12828,31246,71860,41430,586,3586,4628,17928,43022,56219,34071,10720,2103,0,507,10439,45096,73677,38959,3344,255,0,649,8805,49117,72339,37679,3492,196,3137,6246,20977,42412,53934,31605,11142,2824,3032,642,2715,10494,43783,90096,19792,1723,6982,4760,9100,22949,52929,64578,10966,13,128,1482,6918,18182,32246,53412,49632,10277,3088,16149,52808,55311,29104,10767,3361,1689,197
313577,16702,1607,390,206,116,105,330,318518,12138,1079,460,287,165,152,234,320594,9601,1433,587,316,195,182,125,30416,24750,23126,27103,31140,39681,59923,96894,106782,103860,71632,37932,9995,1952,704,176,41087,286752,5014,152,25,3,0,0,41087,288200,3549,173,22,2,0,0,203155,114476,10378,2925,1244,565,223,67,106245,63610,52834,40533,33639,22882,12191,1099,15,32,76,233,735,2196,12126,317620,64001,66726,51778,39058,30202,27725,29260,24283,182145,126363,17152,4720,1657,632,229,135,281
252207,15404,1472,542,279,145,42,7,244708,22529,1895,609,208,98,37,14,249078,16622,3033,861,300,118,64,22,32068,27514,25584,25778,28947,32686,41581,55940,100778,74457,49108,31014,11345,2652,660,84,139556,129546,967,29,0,0,0,0,140148,129181,736,33,0,0,0,0,151720,93974,16758,5346,1512,584,165,39,111461,47640,37173,25264,21154,16748,10210,448,749,313,345,462,1096,3283,13524,250326,27154,50593,44595,34826,28779,28935,32848,22368,124765,116616,18552,6417,2475,829,283,161,297
0,13105,60780,110336,113389,73929,25224,2394,656,63481,106817,100645,65671,45746,14613,1528,12073,161268,102004,56484,34890,24409,7114,915,49746,91180,85865,71012,56111,35725,8804,714,83869,118737,78998,45953,27945,21344,19734,2577,4,193239,189583,14894,1288,146,3,0,9,220279,160661,16921,1143,140,4,0,77339,121546,76914,47373,30326,23919,18667,3073,46945,90045,94033,74008,50605,33601,9103,817,15416,9139,20844,42670,72815,114124,106774,17375,2013,15939,18485,23912,36916,73103,126075,102714,47468,116353,104974,59441,31702,18523,13260,7436,332
29546,42915,72728,99255,108006,64308,19327,1004,23206,36140,53912,76076,100505,100645,45252,1353,25041,25033,36202,57326,87032,112710,89407,4338,19874,49690,62815,73235,82625,84892,54923,9047,7126,17685,24391,48288,87303,121019,95403,36106,179,4085,7857,11170,16537,32595,103202,261786,179,4504,7031,12131,16210,33911,111927,251518,10921,20382,23652,47772,86151,120641,100728,26988,16171,36755,56326,73462,86825,99013,64456,4081,2790,61415,119384,91484,57036,37623,31496,35861,75735,104047,109553,75128,39986,20454,9037,3149,10663,22698,27791,43666,76641,101101,84186,70355,625
20079,16159,9448,7981,7374,5641,2583,4829,19655,18286,13190,8489,5548,3057,1562,4307,17174,15947,16196,9878,5619,3527,1830,3923,33216,13593,7626,5480,4219,3061,2290,4609,17699,17443,16534,9870,5585,3171,2175,1617,69688,4351,52,2,1,0,0,0,69601,4445,44,3,1,0,0,0,14529,13657,17086,12071,7506,4683,2978,1584,27661,17140,10530,7063,4041,2485,1442,3732,6886,7899,10632,10949,9742,9603,10210,8173,3478,4274,8128,8553,8718,10756,13194,16993,12653,8828,12072,13047,11680,7164,4392,4258,12
108956,341941,156237,89198,56827,25190,4735,1582,90084,289811,175228,103188,75995,39660,9305,1395,82785,284271,146755,101191,88972,60999,18617,1076,69848,141772,166478,161753,128062,82030,31696,3027,21628,68327,103280,139266,153867,157125,120114,21059,719,43940,94758,154255,212937,185852,73036,19169,835,49460,82797,170518,207990,181719,75005,16342,26282,135824,161211,129740,121111,118890,83752,7856,137077,174051,174331,140306,86448,51515,19779,1159,2999,12996,47658,95933,132377,168399,224575,99729,207354,203693,147124,93218,60835,41957,22378,8107,4035,63528,126418,128161,121013,111971,99003,130537,396
3,964,36446,90895,59760,27598,12849,5195,23,3199,37357,80828,62008,30550,15491,4254,231,9374,40231,63203,58236,37919,21301,3215,1628,1259,3138,8022,19847,56968,110756,32092,1322,2192,6298,24689,69716,81633,40763,7097,0,137,2691,21048,91179,99169,18257,1229,0,220,2581,24299,92640,94000,19106,864,988,2751,11494,32487,58932,69249,47888,9921,1270,1047,3294,10602,36916,115951,61202,3428,2846,6780,10328,20412,35698,62354,81554,13738,19287,70961,71271,37080,16576,10018,6720,1797,812,17587,65384,66280,44589,24203,11463,3392,473
1657,29135,41874,55717,86981,116181,55407,1457,5473,47984,55407,68369,85002,98226,26944,1004,13588,69500,53197,64439,85723,79177,21809,976,37406,90118,117448,89574,39002,11662,2576,623,30937,52943,44998,47415,56478,72321,68243,15074,898,111085,124843,69236,43740,29573,7000,2034,921,121095,110037,75994,43193,27794,7795,1580,34232,55783,47602,49748,57396,69747,63479,10422,30308,65113,89303,88646,69051,36739,8394,855,7313,35588,97134,82558,54220,46352,53669,11575,22954,64129,64120,52849,45317,47543,57833,33664,7969,54005,41916,42660,45909,48962,56681,90307,357
109724,124363,104143,67360,41915,13642,3275,424,95932,87138,63774,75241,76410,49023,16720,608,68862,79400,55502,52952,65134,83445,57245,2306,77540,66973,58313,68298,84719,68951,34705,5347,26605,38680,43930,58291,72757,90198,92231,42154,64,8096,27053,44460,56124,75254,71161,182634,63,9190,23644,49009,54759,72589,79947,175645,24098,45396,53037,60118,65887,81379,100346,34585,115737,48508,44650,57496,74541,76430,44942,2542,3830,25778,70578,85280,83855,81741,70418,43366,150207,122736,80920,46780,28359,19144,11297,5403,7652,30870,43598,57511,74479,80775,75426,94535,630
110,5881,17615,30016,55539,85002,62188,2681,187,11463,33187,69944,75443,46880,21640,288,1516,66604,74332,55987,37240,18936,4275,142,7096,20407,32502,49417,63994,54402,28293,2921,1628,53634,90641,65983,30772,11609,4041,724,0,47931,171153,35980,3690,262,16,0,6,61803,154012,39964,3003,228,16,0,3019,70052,81124,57912,29987,11761,4182,995,1078,4300,17665,64247,111810,56236,3520,176,535,5155,16498,29259,40310,59133,84249,23893,353,2749,7894,16629,32619,68305,115964,14519,9040,78782,75684,52200,27674,10164,3732,1756,229
24028,29052,17462,14808,13891,11181,5036,1422,26961,23581,15818,17121,16241,11174,4759,1225,25679,24808,18908,18455,14636,9285,4368,741,14986,19192,22115,25865,20370,10530,3353,469,13436,19396,22063,27824,20843,10492,2754,72,12742,66228,32863,4452,530,64,1,0,12702,70263,28469,4939,452,54,1,0,11987,21103,21506,22476,19264,13045,6730,769,24940,19079,20195,22298,18636,8735,2646,351,2630,4699,8525,12076,16895,22702,29746,19607,654,5405,14763,24168,28089,24275,14294,5232,3214,23796,28750,26328,18959,10627,4483,723,22
136706,37745,11355,5461,4074,3390,4719,60995,127889,41846,13611,7869,5204,4698,6993,56335,102835,51059,20845,12286,8606,7355,10271,51188,93590,23449,18153,17729,19391,20787,19800,51546,122161,38200,25978,21561,19022,16620,13061,7842,261621,2656,137,24,5,2,0,0,261475,2820,117,27,4,2,0,0,92607,55545,37227,25924,19678,15982,12124,5358,112083,26577,19444,17339,13471,11381,11567,52583,46651,17202,12390,15080,23658,39418,67576,42470,32805,22654,18220,15710,15360,18442,30811,110443,86532,61292,41408,30489,19965,12276,7299,5184,63
401620,5587,1244,573,300,157,70,133,394467,10735,2176,1137,573,315,187,101,381573,20193,4311,1880,813,521,329,76,57901,37065,33427,33093,39588,46681,66444,95507,152104,100908,73923,51907,21377,6530,2422,554,103178,298167,7544,761,72,13,0,0,104625,298250,5957,829,62,12,0,0,229086,137342,25701,9499,4862,2381,779,71,170782,72192,56170,43828,33188,22617,10415,539,96,322,441,940,2062,4875,20107,380852,122985,74364,50149,36535,29769,29268,33083,33529,204867,146156,33833,13527,6597,2821,1215,682,283
68,1663,5039,17109,52737,173930,392756,30600,188,1430,2518,5379,18178,82196,443622,120391,74,1103,2822,6195,16781,63500,393191,190236,3485,7781,8881,11351,20163,70517,442995,108729,560,1562,2790,5621,16701,72777,265648,308243,2,977,6155,22663,75292,153733,203625,211455,50,1294,5402,26679,74262,147179,224679,194357,194,1374,3127,6657,15172,44896,211527,390955,1353,2722,4485,6470,8882,22725,406518,220747,8572,283040,197905,111418,50732,16694,4847,694,5699,206134,319605,99146,28328,10593,3657,740,93,1382,10472,46928,106527,170609,252854,85036,103
1322,12641,13697,15249,17424,32544,69525,27965,11143,25993,21073,26403,36056,47692,20382,8570,16775,42832,43531,46811,24407,17742,8556,3553,37676,78970,42675,30615,13041,6143,1796,225,42587,36528,42014,36437,26636,23246,19872,3710,85663,129070,21254,3137,1225,136,2,1,84391,134983,16352,3523,1152,85,2,0,40817,42191,43764,34128,23450,21612,8497,9228,30614,48064,49469,21328,20073,7758,5164,1626,22002,9439,26952,39084,34657,30617,25486,15968,4157,10881,15562,18114,24044,34277,49278,40999,19121,30495,30009,31513,28201,22588,18445,30769,309
1088,20893,42940,84475,141282,191014,117535,12042,1381,18495,35682,70681,140373,182539,146344,15774,2295,18280,29852,53110,123743,182575,184440,16974,20691,72937,99483,114913,121601,106502,66403,8739,8657,8984,28906,76031,128266,150828,121419,88178,8,1828,12284,29728,67980,154120,161091,184230,14,2251,11261,33461,68311,149048,177512,169411,7202,11420,23482,49581,98214,164788,161927,94655,9744,11809,38482,85450,134583,169033,147075,15093,21311,166635,165100,114826,71748,41483,23112,7054,107509,72554,85191,114354,116683,79667,24261,11050,4696,20382,42924,78876,110658,113889,89034,150810,127
464621,22137,3994,1142,539,221,114,100,463819,22407,3374,1387,932,548,293,108,447133,35755,5210,2185,1227,803,453,102,53056,54310,53883,53218,60807,66256,82009,69329,141083,142565,101099,68287,29097,7888,2324,525,64101,407395,19172,1656,345,143,29,27,65236,410673,14579,1859,327,137,35,22,226765,209414,37571,11535,4708,2094,740,41,184730,111697,80031,59279,34927,17476,4348,380,366,339,407,954,2534,6762,34246,447260,119309,94833,71717,55866,44948,40765,38530,26900,135107,257059,64604,21017,8897,3755,1596,833,286
8815,47023,35617,29331,22099,14411,5753,10060,23066,50035,33652,28065,19372,7190,3262,8467,36724,60629,37389,18139,7480,3094,3493,6161,40982,23979,26401,23613,20839,18215,13603,5477,43468,40854,34480,25706,14153,6129,3870,4449,14899,141173,14384,1838,649,166,0,0,15380,143602,11237,2164,588,138,0,0,42873,53562,34505,19231,9382,3799,2275,7482,47129,37341,36165,20581,13345,8407,5969,4172,22061,5442,7148,10874,17034,26908,45245,38397,845,4629,10341,15701,23550,37328,40919,39796,30578,54166,34733,20763,11950,6424,3795,10700,304
31173,97455,71682,43447,28082,18583,15710,30497,18569,89754,79265,54890,32562,20613,16292,24684,40270,122240,64821,36043,24318,16740,14459,17738,39016,26174,25767,31356,41776,53067,66775,52698,49965,44267,52616,57927,53901,40770,23347,13836,1627,104646,132185,61366,23595,9040,2753,1417,1548,112127,121030,67174,21674,8715,3265,1096,53618,80581,72774,49425,33356,21873,15353,9649,38970,39990,44639,53819,56720,51681,28772,22038,16733,14795,17352,23169,31425,49221,93193,90741,21786,43077,44512,40553,35857,36667,50506,63671,41367,88660,84545,58245,31944,15309,7997,8562,602
498,29380,70994,72335,102424,113591,86841,10435,4317,77736,55795,61884,88585,110742,79527,7912,1247,64473,70458,67770,92747,117767,65379,6657,15877,62978,93451,105477,120061,68154,17081,3419,2456,7190,27091,60002,94997,120640,129011,45111,0,25313,167960,183175,84101,21181,3899,869,0,30575,151920,201918,77224,19898,4262,701,1893,11969,34473,57805,88368,112504,132331,47155,3650,30639,78152,82851,109848,113273,62034,6051,7435,26278,88610,121475,111227,88673,41709,1091,92462,142131,104316,67916,40641,24318,11298,3416,989,5651,30144,60290,79907,85586,93077,130854,358
9,10093,147978,250115,223280,170152,81952,21694,98,47910,218958,218805,176661,151752,78392,12697,238,52752,180155,189658,178690,180235,115405,8140,113271,145133,175201,179799,152240,99996,35966,3667,42700,63620,188809,254445,201376,121011,32420,892,26,15643,20498,32660,124988,292871,300807,117780,34,16824,18735,36941,128280,290404,317069,96986,34916,41428,169393,233414,219559,152225,51540,2798,52867,87463,144367,207031,219809,144370,46252,3114,81845,148302,154707,141972,137569,131144,96810,12924,2001,21090,76894,167860,242664,226801,113046,54917,29813,81901,176347,194606,194957,145232,65631,16785,481
30091,41766,102483,126670,80232,34744,11849,309,29487,45331,129663,149976,53211,16923,3450,103,30371,135124,167488,63783,22614,7118,1608,38,39312,93797,100828,91723,59056,30479,10916,2033,62854,201274,111118,38371,10854,3071,572,30,38024,342885,46249,949,34,3,0,0,37542,356021,33485,1068,25,3,0,0,37893,182049,121790,56832,21979,5946,1532,123,35378,77012,143626,109086,51389,10508,1110,35,8541,7749,13756,32761,71359,126913,132299,34766,717,5321,9695,13772,23430,65723,217200,92286,33000,186494,125437,55043,21102,5635,1273,160,35
1540,17499,24382,38663,83329,209602,742484,259605,3155,17250,18068,27812,55117,151058,795187,309457,1960,10035,15678,27112,49842,129125,760868,382484,10478,16141,27302,44820,82099,196305,616146,383813,4537,6730,10811,17157,33900,97408,358526,848035,37,3669,17837,44834,129400,389345,405437,386545,42,4130,16103,50896,131772,373818,445977,354366,3929,8632,14598,22365,41186,96617,364500,825277,9423,10633,13276,19938,36506,105740,706879,474709,24310,559103,402421,205960,108821,54798,19884,1807,189680,646198,361141,108476,38410,18587,8982,5630,2224,5781,25679,66276,137444,244704,394418,500578,118
3615,7291,15872,35142,73924,191927,217359,6461,4149,24460,35431,46787,91734,192839,152687,3504,6533,39739,35629,45277,88883,166133,164692,4705,11020,32062,75808,130414,144699,116924,36462,4202,10036,31754,37302,48568,69144,101424,150307,103056,425,35961,270013,212339,31546,1254,51,2,405,40138,243484,239259,27144,1099,61,1,15692,43979,38968,48534,68637,103896,155630,76255,6373,23239,39111,71777,108197,165626,130497,6771,5076,65128,188509,130604,68533,47077,37791,8873,88309,129863,98847,73412,58558,52051,40694,9857,4769,30276,44167,55619,70397,82799,96293,167271,349
0,1471,7986,13501,22709,29464,44827,38832,124,17585,14952,16137,26740,34366,41839,7047,4285,33893,25691,26060,28401,26782,9955,3723,16971,19740,25751,32768,31653,22166,8675,1066,17065,35633,33503,29063,21076,12255,6857,3338,316,78533,71731,7747,417,46,0,0,279,85744,63784,8551,379,53,0,0,23626,40399,28779,21659,18513,13884,7325,4605,8831,20213,16650,31833,40500,30448,7301,3014,14844,12873,16004,19297,22295,27057,37123,9297,667,2479,4475,6872,12331,31484,66441,34041,9546,42582,37469,28132,18635,10136,6481,5809,226
62684,417605,512855,242993,60754,12985,5503,428,60498,423391,465501,269354,74179,18115,4618,151,58747,390552,411791,292183,127973,31451,3034,76,367188,450221,255332,142650,68387,24236,6651,1142,34750,242561,412185,336120,199738,84206,6208,39,1,13019,70768,132228,227659,340588,292672,238872,5,15455,63726,146860,225976,323573,327799,212413,20356,162713,395390,407677,247776,77051,4805,39,251417,464068,356061,179648,55009,8865,691,48,17588,100640,188549,224756,248212,260741,225413,49908,82860,140175,116009,138593,249211,351521,213017,24421,14583,94832,227306,307403,298341,206076,106002,61264,503
228,4742,25511,55275,64250,57719,32382,7257,546,11443,31416,48158,57833,55836,36046,6086,811,10910,24230,39518,54867,64946,46887,5195,46001,39143,36578,37092,34735,30175,18611,5029,10894,13448,23163,36337,42679,50212,50465,20166,0,5160,4952,9443,38858,96049,78577,14325,0,5457,4301,10314,38933,98604,78170,11585,9743,4836,17912,32814,47865,58191,60519,15484,24586,21110,28695,38674,46284,47270,35221,5524,19095,63030,61539,45600,31041,18033,7668,1358,29002,41332,37598,32451,34381,38635,22099,11866,8742,4744,15060,29202,43888,49310,43719,52699,478
49833,81010,75770,72478,57818,30288,9584,813,35292,53974,53590,65684,73959,65066,28670,1359,31280,43034,40660,50126,66830,79878,62501,3285,15660,24811,36172,56106,77304,87308,67155,13078,10533,22817,28675,39483,59276,88320,90584,37906,9,2237,9947,16838,33502,60783,103683,150595,9,2482,8862,18208,32559,62480,110824,142170,12491,30684,33907,43067,62567,86398,87172,21308,25981,27417,40608,55699,75290,90315,58262,4022,2700,22675,63488,72759,65280,56646,52473,41573,108052,100212,70286,42190,24614,16360,10633,5247,11044,30362,37099,49564,64864,68867,60688,55106,623
0,21,750,4217,11260,36417,288099,35911,0,302,3251,11047,53916,232991,69888,5280,44,5428,60021,139786,122461,37555,7891,3489,10179,9940,13093,25127,64067,160100,92087,2082,10069,45847,88774,108381,79145,32705,8400,3354,0,1438,77450,187888,83806,20728,3772,1593,0,1935,66791,203141,78883,20545,3936,1444,11380,48390,105204,99156,68217,29939,9871,4518,5993,4488,11502,32362,124610,171060,23378,3282,10299,4702,10364,27124,76967,167281,77959,1979,20,540,4638,16620,39244,89580,169571,56462,14929,106559,137698,73930,28045,8871,3336,3307,195
302,14697,51907,53975,53429,36672,25308,5661,369,37347,60801,51146,44388,32744,13786,84,7187,96728,54350,39712,26680,13604,1169,3,2663,6122,23681,54650,76998,55438,17696,992,4298,58031,93591,54494,19554,4348,553,11,878,99039,130772,2154,15,0,0,0,1020,113415,115968,2531,9,0,0,0,5780,96804,73631,36404,17007,5326,1037,92,1812,7874,32818,83997,90579,24990,1180,9,912,2180,8948,16382,26232,48745,94703,40137,25,343,2424,11769,39642,88112,78812,13753,6939,96150,81673,34148,11787,3224,807,152,206
0,0,221,1878,12525,58742,231979,109050,0,75,1065,8073,24001,86071,278362,16748,10,4938,18503,51920,94825,144560,97183,2456,2261,2047,6365,18753,51387,124250,166602,42730,2725,11284,29052,63976,102884,124719,72342,7413,3,11554,105207,144225,117210,33790,2371,35,11,13176,102021,157959,107991,30661,2562,14,1697,13278,32717,59183,86944,109076,97844,13656,1226,1079,2599,9995,34695,147862,211496,5443,1664,8143,42300,91033,121010,108917,39640,1688,271,1640,18285,53798,87655,121924,113606,17216,2044,44296,111468,117508,81813,41831,14147,1288,173
0,5302,76669,96733,86363,48121,18577,8544,976,90224,99522,72233,41443,19926,9448,6537,32135,173118,70281,32239,15023,7822,5048,4643,38129,38578,47727,53125,46761,49073,45812,21104,52808,110567,82503,46278,26139,11825,5777,4412,251,215226,101680,16441,4791,1681,182,57,237,229274,85923,18500,4582,1550,195,48,66314,115177,66074,39038,25139,14017,7738,6812,29790,58393,72034,72880,69524,28500,4742,4446,18895,7230,10659,19375,35011,59911,100748,88480,334,2824,8986,22513,46919,94446,103070,61217,68758,115467,71457,39221,21312,10471,6914,6709,212
24228,26414,143614,201642,213089,220790,70959,194,18214,69905,148901,155302,173322,234460,100710,116,14326,99840,117796,111261,141956,209962,205612,177,119154,247646,244401,164298,81305,32510,9797,1819,34586,154092,154413,160055,179070,170970,46542,1202,0,9735,24267,65447,114281,172337,218359,296504,0,10400,21957,71923,112767,172054,236180,275649,17727,104946,160405,163338,195337,221146,37921,110,51476,123121,168121,199412,213725,129934,15068,73,141236,234676,132016,100494,94301,100113,79811,18283,14083,30825,68980,113922,166694,230070,245120,31236,19096,100041,140630,139582,136432,145088,145005,75056,531
0,1941,22320,39830,54292,67392,70403,26098,113,19846,37010,51299,63450,65687,36343,8528,3403,51491,77128,63720,49381,24493,8191,4469,29134,33510,52645,61026,49646,34881,18217,3217,21840,60336,77033,64799,35959,14209,4927,3173,1458,136214,128648,13408,2005,517,21,5,1636,153391,110148,14730,1868,477,22,4,20432,69199,76263,54725,33694,15611,7059,5293,14074,18809,43115,77314,75836,42103,7238,3787,23262,14777,21865,33658,48701,62668,61136,16209,102,1527,7284,17423,32985,64970,108134,49851,19527,64802,77812,59769,34191,14648,6834,4693,224
32,1000,5049,18670,52367,114199,74475,2754,86,1947,7320,24380,56388,118532,57564,2329,140,2651,12336,32721,60695,93787,63825,2391,2718,8789,31650,73778,83384,51765,14547,1915,1544,3486,9820,23059,37772,54643,85888,52334,9,9597,129364,108041,20445,1049,41,0,8,13079,119982,117766,16724,939,48,0,1243,6327,15863,26875,39808,58895,87752,31783,1379,3544,12550,37760,64712,94497,51572,2532,2525,21179,86042,81150,48549,22650,5947,504,58120,73902,48034,34484,25204,17523,8515,2764,636,4017,14372,26835,36580,41113,47936,97057,350
2,2209,9968,42032,89246,131706,65881,2073,163,5563,28213,65563,104147,107725,29983,1760,841,29635,75759,76761,75020,61230,22557,1314,5624,20404,60174,102313,87270,49283,16843,1206,4416,24840,54411,66655,60484,55599,55498,21214,7,60655,215572,58969,7382,526,6,0,10,79585,190943,65941,6182,444,12,0,5540,41893,60815,58849,55228,53903,51495,15394,3417,10800,30547,96850,111275,67670,21227,1331,3011,11424,46961,74995,73967,71780,54186,6793,27222,47551,44481,43772,50522,64299,55573,9697,3584,39651,61470,58056,48411,39048,35945,56952,225
0,38,457,1406,3772,11784,26544,6736,0,80,549,1359,3735,12313,30887,1814,1,401,1148,2765,7485,17108,21403,426,2468,7150,8334,12322,12172,6504,1692,95,396,2191,7007,12477,13228,11362,3941,135,0,0,104,1925,7888,19176,16102,5542,0,0,83,2213,8012,18796,16873,4760,144,1400,3006,6555,11827,15410,11024,1371,269,462,1424,4570,13134,22238,8371,269,9223,13492,10602,8444,5246,2619,1030,81,3,38,423,3013,9026,12785,18921,6528,82,2358,6736,12222,15148,9086,3987,1118,90
