band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,census_code
175,6733,35984,90476,138662,157034,169037,164162,179499,191415,41325,607,9467,18582,33629,74174,123467,165162,173586,219634,318068,38126,1758,6758,19971,45849,80134,110635,136113,161520,229595,338467,43702,6334,4992,6534,8921,13000,21257,33431,54671,128534,468711,428117,3899,3545,5012,7345,15054,45689,121465,204533,283133,311043,173784,0,489,2818,8415,23656,60617,148074,254363,278797,253914,143359,0,413,3181,7960,23124,61536,147417,248893,288389,254393,139196,3207,3153,6980,16010,40634,79409,122614,163362,228250,315629,195254,6486,5443,6698,9366,14914,21068,37181,79645,294605,628694,70402,12508,50181,97018,125468,135608,139762,142622,152185,174101,131543,13506,70124,188673,261079,290150,202003,93546,35553,16333,8949,4382,3710,2542,13660,87759,158520,175590,180226,175660,149327,111067,83402,36749,469
1928,80991,128373,115802,86334,80648,59494,28133,7102,696,122,9010,118657,105038,84704,73127,73050,61426,44516,18003,1948,144,33684,104400,84362,74054,71379,71023,69158,52089,26249,3066,159,15193,20877,64373,95915,99691,108115,92022,63001,25648,4492,296,12678,40040,59861,50437,47054,56619,68748,86345,88189,63259,16393,0,319,16118,130484,150350,145879,101810,38045,5769,723,126,0,260,21021,125084,146904,151999,99153,38809,5606,681,106,17196,70989,63857,51856,52841,59177,69821,78123,77496,43443,4824,17703,52857,76009,83392,95875,106539,87508,46300,20430,2867,143,9780,2809,5180,20138,50834,83133,98126,96676,96144,95906,30897,97160,121912,90305,63686,48196,41204,38438,36677,27717,12332,11996,8012,26813,64712,58661,56674,60746,65057,65800,59718,63399,60031,507
0,5,170,4515,6666,5953,19606,40815,39191,22652,872,0,3188,7775,5947,13376,31139,34466,26621,15360,2156,417,2,11931,29097,24826,29543,22341,13010,6340,2087,1018,250,6575,11945,12972,14706,21078,22853,22130,16472,9557,2070,87,3446,17103,37468,32843,22698,12519,6484,3960,2185,1009,730,0,3771,58119,62883,13347,2053,259,9,4,0,0,0,2795,64726,57778,12631,2238,260,13,4,0,0,3864,23872,40629,30028,16926,10101,6797,4034,2247,1064,883,2633,7364,9136,11979,23907,37734,30140,13788,2682,879,203,1293,2367,4631,8584,12496,15572,18554,21738,29278,24997,935,59,668,1364,1911,2855,4235,7384,15260,37826,65457,3426,1037,21275,37147,31177,22746,12803,6602,3346,1734,1243,1335,227
135082,93960,55754,29660,31711,36509,38707,27450,19280,7552,1246,125696,90741,37381,29766,27692,37475,33702,45531,39831,8279,817,114325,83524,38036,28677,29652,30579,39903,51888,47321,12303,703,20606,23295,26171,41549,59160,68824,86728,71721,53771,19096,5990,57323,80958,44193,32664,30741,33631,37734,49395,58039,42473,9760,307,75869,71676,78075,67757,68842,62670,37288,10805,3411,211,336,71774,85721,66158,64233,74076,59563,40893,10289,3671,197,78822,82610,45837,29041,27360,30343,34079,50407,61531,33049,3832,58223,46909,49795,57045,55070,54673,54912,56083,34915,8489,797,2171,9976,26640,41723,38950,36526,34104,35009,44144,71000,136668,45374,69417,62650,50840,41430,36615,33351,37249,43514,51741,4730,55056,92091,50202,35013,31505,31941,33861,34642,33174,40601,38825,632
2050,67755,197190,237224,163770,110112,55734,29817,18051,9022,1568,2117,110082,249053,207010,130414,82527,49139,33213,19119,8698,921,5146,83050,176173,190781,149422,110079,81284,55632,31668,8325,733,81165,159917,142234,123158,99408,82491,73906,58587,43388,23015,5024,10678,21503,54761,129923,182318,159408,127435,104645,71278,26309,4035,0,1637,5275,17211,61164,133133,195771,215187,165132,84448,13335,0,1544,6194,16172,59877,135963,193643,213502,172114,81215,12069,10823,21900,52317,114873,176712,173787,148892,109178,63900,18028,1883,40064,129688,150874,155115,144898,119919,78471,43428,21095,7876,865,6245,25653,64271,90076,108298,118902,122047,120239,115780,93593,27189,71285,99159,108335,119811,130134,130868,106860,70516,32742,15028,7555,9336,29237,60227,89195,108399,117274,120457,112587,89237,81246,75098,479
0,792,8712,25500,52718,87011,158312,227347,157271,36239,5263,480,7328,35982,71502,91083,124370,147541,154342,95791,26318,4428,2461,18899,58733,78440,96919,126918,144970,133833,78559,15086,4347,41993,107122,161325,157038,119660,74345,45958,29810,14409,4867,2638,18665,59455,57475,66185,76722,91451,105387,121286,105608,46351,10580,0,66458,329607,215570,70892,22364,15209,16439,14833,6907,886,0,63285,348911,202322,67685,22696,14358,17655,15806,5737,710,16171,50266,59119,66039,76458,88388,103634,124219,109577,52820,12474,20532,54427,91105,107868,122323,111119,98724,78343,58038,12796,3890,12351,39404,106626,154222,147224,112788,82334,54262,36144,13195,615,9868,45011,83932,95160,86463,77827,73261,80180,86321,102788,18354,4525,30627,51668,65499,76540,79194,79176,84306,87624,108757,91249,339
3,784,6937,22804,44128,32728,37023,55637,44533,8671,300,43,3513,18405,35321,31112,30982,36386,55410,34083,7593,700,173,11783,37866,29907,22232,23391,33685,45020,37622,10471,1398,12241,20828,37386,44202,47463,39796,25292,17260,6603,1907,570,12148,25345,14395,12804,13795,14490,19459,33425,53135,42644,11908,0,942,8523,46035,32710,39760,54715,45308,17324,6333,1898,0,643,10643,43811,31347,41566,51334,49209,17732,5617,1646,9787,30341,21197,16386,13479,16488,22648,38382,52738,26699,5403,8646,19808,31482,34929,35938,33672,29666,30058,21215,7001,1133,6685,9682,24945,46793,43156,33512,27570,28517,24988,7480,220,16215,55352,46030,29471,18799,13046,10723,10414,11210,30097,12191,3671,18845,17771,15899,14497,14206,15711,21008,27310,43190,61440,392
1337,30325,59609,55362,51935,48893,50577,42508,24773,11136,4870,1210,19169,44613,48906,47778,47273,49819,52104,50031,18981,3231,1565,18107,39561,43826,44987,44659,46107,48350,61828,33141,2608,19602,23071,24376,31286,37638,46884,57001,64980,52932,23449,5014,12166,9150,13880,24550,40592,50771,56230,56290,55391,48335,22465,2161,9462,7816,11046,17382,35749,58764,83469,79474,59509,26421,2394,9127,8540,10310,17263,35889,59268,80966,82050,60140,25306,9477,8234,22233,38161,48798,50776,48712,50863,55995,45836,9523,15237,18951,26164,35161,39983,49244,50150,58044,57558,26699,2691,8123,14091,44929,51783,48152,48058,46451,45145,42388,29071,6530,36385,57613,63464,58537,45513,33382,25024,21101,16395,13223,12422,5566,10321,22351,38652,50126,52376,48871,42977,36984,38612,39346,626
3,794,4647,10329,19997,50236,128228,268025,455771,302666,28451,10,1772,5382,8401,11784,20110,41797,105712,355401,691155,27623,9,696,3842,7014,11024,17001,31454,79505,283821,792148,42633,4344,13307,22113,28239,35909,46668,61147,103784,280787,552117,120732,2576,1045,2135,4907,8736,15277,29217,67116,191481,486232,460425,0,11,1011,2706,7790,23879,68025,195404,359288,453598,157435,0,5,1251,2464,8176,23533,69213,186740,369367,457763,150635,1705,865,2569,6151,9446,14453,26196,55641,153662,461684,536775,1412,5112,7776,10722,15724,21992,34087,62507,230956,808719,70140,11949,154696,421323,309619,186855,106382,52357,19597,5366,973,30,26954,346187,463958,239055,90151,38920,21728,17876,14992,5468,3858,1378,1122,1930,6689,24232,65824,132392,212922,283009,367212,172436,110
353,25807,45543,34480,38640,41401,48200,41088,21460,6402,7,3298,51815,46626,39305,37175,39915,41727,30188,12068,1257,7,7430,81418,49066,32505,26477,31764,31634,27465,13833,1772,17,27175,20881,35767,61024,63040,50719,27635,11965,4123,1009,43,33488,45142,30039,24316,23606,24056,26533,32523,35484,23114,5080,0,26924,64901,77322,63133,44055,20547,5719,715,64,1,0,23528,72906,72197,62438,45217,20382,5925,742,44,2,46568,49992,32889,24220,22615,23692,27805,31500,28923,13874,1303,33630,37199,42326,47814,48166,41673,29511,15943,6238,868,13,20857,1869,8586,25851,36182,35839,30116,30569,44832,59788,8892,18810,36831,33905,28911,24419,21611,20582,24120,30548,39299,24345,19728,44090,40136,26627,21933,20829,21979,22633,22517,28243,34666,373
0,299,2996,6217,10165,19622,41899,69998,157315,114278,2532,0,160,1987,4205,6627,11372,24093,76440,205351,94009,1077,11,2393,4920,7493,13171,29426,62301,121152,149571,34388,495,1601,2198,2756,5571,10695,31152,79967,129793,115036,43612,2940,1054,3046,7133,12827,24550,43821,75797,104147,105215,45374,2357,0,0,7,2800,15147,44248,76822,119809,99192,53976,13320,0,0,9,2787,14079,46415,74525,123048,103416,49328,11714,595,4386,9762,12955,19119,32099,55939,85766,114587,81527,8586,473,517,765,1657,4221,12060,32588,100531,220138,51770,601,2562,10868,36141,67805,85450,82420,65270,42234,21157,9269,2145,92,2608,17502,46220,69948,80274,75069,64937,45040,21557,2074,551,9224,23938,45183,65839,76900,74082,60860,39258,24422,5064,143
0,519,3731,13944,22167,22472,43268,81652,111456,36991,890,1,12087,23731,17773,19787,35492,62345,79016,71883,14397,578,145,26194,34237,28562,32317,39185,49388,59967,50564,15998,533,4267,10173,21752,33361,51694,70741,67758,48317,22450,6138,439,5687,21877,26502,30499,31372,33149,34020,37527,44706,46706,25045,0,3508,68992,133969,95113,31291,3835,358,23,1,0,0,2729,71244,138410,90385,30174,3723,401,23,1,0,9559,31259,31166,29763,29047,30349,33148,37734,46006,45666,13393,4350,11505,16078,17561,24475,46043,71453,76302,50464,18267,592,1376,6042,21572,52746,58274,45859,38679,38352,43659,29329,1202,25048,39092,36008,30722,27980,27821,30226,36747,43228,36582,3636,807,21671,40922,36183,32960,30521,28555,27514,26084,34698,57175,238
501693,69642,15619,5813,3618,3161,3137,3810,5236,8992,85624,534979,51919,8635,4568,3577,3117,3658,4499,5359,13374,73047,532184,49620,12568,6966,5325,4750,4477,5397,7113,14679,64020,310001,53441,34330,26942,26140,24268,26762,27715,33638,41137,103003,431598,131109,55753,29527,16817,11629,7930,6735,6405,5197,5262,597034,109815,769,143,24,10,4,1,0,0,0,606306,100678,942,90,26,11,4,1,0,0,0,439377,160871,42118,17194,11530,7586,6468,6437,6686,5615,3893,424717,60423,30866,27945,24312,17017,15026,11889,13072,16329,68480,58545,32448,26548,13246,17667,20492,23251,32798,51880,108332,321330,38103,29545,31283,30843,32474,32238,33228,40573,52456,129457,252730,287275,292919,57404,25562,15102,8944,5129,2981,1841,1843,4659,249
4,21891,55271,55170,91151,117550,120546,78475,41926,23137,1245,121,8419,47286,78543,112789,139380,104309,61942,33441,19691,445,1464,81387,107662,113470,112062,85500,48024,25753,21160,9756,128,4261,10568,18760,26339,34435,42232,57984,77971,110976,136852,85988,5284,145917,168651,98125,74280,52525,30104,17770,9752,3645,313,0,10624,172638,319694,79270,17937,4768,1215,203,17,0,0,9942,198458,293634,79339,18805,4709,1258,205,16,0,4232,171209,143791,104368,68080,42362,27033,20116,15253,8353,1569,2059,1911,4030,11770,23980,52978,132857,235841,126003,14625,312,2324,6027,10498,15511,24259,38306,57716,85119,120238,139413,106955,4,39,190,1522,8653,27621,52670,81626,150246,267896,15899,84663,209367,148343,82502,37596,19018,12626,7741,3608,862,40,43
8,2009,2942,12145,24566,55409,94128,110729,139074,57640,1070,26,3427,11477,29012,56837,73528,77396,101190,117685,28176,966,1625,30254,48765,47097,48840,57615,65440,82348,97882,18766,1088,14738,44718,77805,87839,85448,80562,55826,33007,15136,3827,814,14400,84884,51487,46985,43845,38192,39054,45422,63105,59332,13014,0,20957,192493,150501,75033,45824,11556,2342,824,167,23,0,17013,220865,126413,70687,50366,10834,2538,854,138,12,20270,69330,48227,47810,42087,40987,38429,45579,65300,70581,11120,5975,13357,31342,55890,87566,91020,91042,73595,42818,6122,993,3492,35338,91987,86381,68585,54052,44195,40580,37710,29549,7851,5684,31150,49761,51494,40152,34520,34376,42333,57613,116464,36173,6503,62356,53964,50000,49334,44694,38051,34745,34373,51572,74128,334
73628,446812,206597,97607,52189,31618,15292,6227,2098,868,13,176644,441708,150037,67468,43129,24702,15064,8235,3901,1773,288,273262,316906,135178,81222,51399,34569,20271,11673,5621,2293,555,12845,61623,189644,242518,173327,115406,68344,38552,21004,8526,1160,9325,246099,190237,114764,88664,71713,61745,59514,50440,31438,9010,0,30176,132919,329818,165409,116659,81631,37376,24993,12647,1321,0,28079,157604,308308,161664,117965,81528,39285,26193,11195,1128,96729,306535,146601,94535,71153,62559,54524,45391,35785,15809,3328,50471,329984,289074,126855,67085,34892,18280,9334,4641,1760,573,4028,3990,2904,6037,15958,38773,70831,102463,149494,267743,270728,110051,97286,86074,87004,92849,103437,118021,134167,85212,14310,4538,1534,182450,210479,122518,89436,71319,61387,52883,44774,46870,49299,417
2353,82624,134259,158957,120643,96942,48338,14252,5780,2332,73,636,69939,165618,140777,118802,87184,50416,22122,9276,1752,31,910,28945,107756,145869,132783,118043,76161,40616,14350,1110,10,145431,129844,92031,77107,71006,60089,44129,26895,14026,5203,792,15639,127839,122070,117399,117061,86326,52221,22258,5260,466,14,0,1217,10933,33920,43274,50594,61018,78113,90805,111006,185673,0,1078,13213,31737,41008,53465,59458,79449,93949,111977,181219,2581,22544,94892,132368,128991,117815,98817,52572,14446,1499,28,74788,114310,104075,116293,101205,74791,49173,23580,7697,630,11,4834,51338,76471,87506,92207,93018,88306,77531,59268,30319,5755,229,2564,10256,24098,46718,81117,112823,130266,131159,122108,5215,2670,36203,82532,112918,129106,121222,92334,55290,24320,8790,1167,435
11420,74517,52804,22348,9056,3327,1125,456,204,126,21,29679,98023,31409,9718,3808,1518,679,296,143,113,18,49897,75014,25251,11978,6232,3821,2006,807,273,112,13,19051,19536,28144,29203,25696,18572,13010,8700,6084,4311,3097,26283,45643,30017,20487,15533,12286,9763,7868,5018,2199,307,0,550,10911,38628,44013,36143,21857,13303,6670,2925,404,0,465,11442,37820,45950,35345,21971,11943,7091,2964,413,43709,46941,27833,16951,12022,9528,8092,6009,3389,862,68,32257,63793,43042,19337,8782,3786,2118,1261,823,194,11,5431,2405,2974,4038,5491,6754,8841,12352,21519,49376,56223,13200,12354,12171,12951,14293,16154,17710,21177,22469,21066,11859,24424,41777,29141,19159,13823,10184,7842,6383,5082,5233,12356,585
206901,97991,30478,10497,5244,2883,1257,795,469,430,1600,163598,102582,41265,19674,14101,7573,4549,2105,1112,687,1299,121713,104240,52647,29431,20416,13557,8397,4509,1809,817,1009,96308,49314,32872,29715,31164,29026,30664,25343,20550,10836,2753,89634,59501,35969,31186,29506,28962,28065,24659,19102,9398,2563,86165,158726,46125,31636,17557,10730,4994,1964,525,108,15,88047,153374,53229,27725,17031,11563,4818,2118,536,96,8,73507,60894,51405,41558,34007,29970,26069,20935,13940,5437,823,155017,50203,33967,30488,27188,24254,17244,11555,5947,1504,1178,354,1660,1878,3213,6909,14776,27383,48667,82948,118337,52420,47246,47530,37783,30538,25622,22613,21088,23661,27502,47741,27221,20620,76178,57817,47609,41818,35782,28782,20528,13002,9877,6532,64
5099,15375,22957,37262,55539,72880,96682,116622,103698,39642,4899,5136,14202,17948,24067,35662,45951,68310,90993,138648,124123,5615,2581,8984,14422,19812,26678,35121,50166,76265,135789,190877,9960,10109,12388,13070,16281,22161,32140,46943,75095,131657,163393,47418,3612,6243,6689,8902,12871,21801,37443,66204,112849,162573,131468,0,3343,6872,12218,20614,36860,61926,99134,117066,133232,79390,0,3173,7786,11730,20258,37732,61329,97363,122266,132368,76650,2317,4848,8592,12441,18582,27443,42261,65265,111911,179826,97169,10500,10678,10402,12574,16364,21184,38662,72561,150544,211945,15241,2117,30785,109845,115543,88160,67878,52795,43054,35914,21973,2591,100282,172712,126561,72547,39652,22127,13439,9991,7336,4811,1197,384,3181,13299,28052,41078,54646,67155,77840,86638,114276,84106,117
0,0,51,467,8564,35877,68726,85280,66265,34894,4566,0,4,315,2686,15462,38560,46742,61254,90477,46326,2864,0,716,8342,24264,29240,33466,45726,65684,70619,25230,1403,552,582,576,1113,2598,5842,17293,50773,119259,98824,7278,511,7405,19213,17340,21805,27753,44121,62229,68813,30611,4889,0,0,0,839,21970,61388,50155,80038,64718,24023,1559,0,0,0,714,18599,65250,46966,84093,66980,20793,1295,162,12859,24053,19612,23192,27038,40205,49616,61149,39998,6806,136,387,457,1123,4784,17495,30890,60051,126929,59598,2840,63,3265,9093,18604,32366,47733,57341,59886,56842,18997,500,261,3326,13717,35898,60432,63256,45217,30180,26672,24757,974,239,25430,37557,44937,54694,55481,43843,25976,12028,4196,309,148
0,3568,8147,10214,16293,30501,58356,88906,131321,56736,2059,0,455,3969,7634,9798,17587,37199,86342,184251,57998,868,0,3828,8757,12416,22453,46801,86563,125256,89653,10091,283,3787,1872,2679,5781,14608,41636,103296,141019,80806,10430,187,2912,6010,9688,13694,28821,58496,101960,111105,61084,11709,622,0,7,645,1529,6024,43110,127140,147061,66087,13386,1112,0,6,849,1350,6063,43959,129495,143570,67508,12385,916,1694,7325,11330,16336,28799,48733,75082,97243,87078,30122,2359,1685,1954,3663,6161,11207,24729,60690,148657,135224,11845,286,4716,5875,15232,42653,74210,88996,81033,56287,27903,8996,200,51,669,4640,17405,44826,78760,96282,88166,52476,18804,4022,945,7272,23938,52380,85431,92828,72301,43281,19083,7251,1391,142
6,6121,16524,34947,49725,56427,46505,41366,37308,15030,906,4,5201,16015,34086,51369,51748,44257,47634,38159,16181,211,471,43593,53417,39477,33713,33941,34591,31133,26286,8170,73,1906,2466,4184,8128,13295,20108,27636,43661,77990,84787,20704,1705,33934,71221,54625,41041,36091,28637,22312,11626,3450,223,0,468,416,42550,86888,68946,52238,31532,12756,7090,1981,0,592,585,40915,85497,72439,50492,32548,13677,6450,1670,902,64669,58174,35730,29077,28388,29208,27027,20831,10320,539,1027,800,1095,2348,5726,18892,63923,107539,92749,10662,104,1827,8295,10420,12881,16123,20785,26198,35071,48977,74642,49646,261,1323,3447,6806,11949,18788,29650,51802,86858,90642,3339,16620,107591,61233,40090,27197,19683,14494,9393,4554,2670,1340,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
189,5193,14836,18103,45605,43201,41985,34031,20875,4548,392,211,17472,50057,30049,30346,28172,25576,26498,15578,4702,297,2289,37265,25840,24623,23556,25166,25691,27870,26849,9509,300,65703,37713,34172,28594,22863,19073,11975,5525,2325,739,276,32591,6238,9661,13090,16889,20410,25323,31694,37208,30114,5740,0,13266,16345,8988,19805,45311,63570,41641,14942,4450,640,0,12517,17685,8513,20550,45241,64015,40063,15223,4546,605,30300,4704,10161,14508,16504,19511,24643,31455,41675,32308,3189,56937,33691,26166,23699,19870,18310,16854,15855,12654,4718,204,33163,22235,43127,39219,28575,21114,15822,12167,9220,4025,291,19665,53218,37371,25164,17268,12539,10066,8509,6638,6348,32172,26577,2728,3974,6325,9144,11382,14206,17210,20541,35873,80998,371
7501,182012,384488,324263,297854,228257,156130,62656,17254,5694,756,5542,106433,258785,280054,277242,281246,270835,137295,43433,5665,335,8337,54698,174586,213271,231780,223333,273746,301384,171756,13788,186,229306,348294,290722,266976,200698,148916,93716,53610,25191,8245,1191,31044,98019,186956,234663,258477,269220,248023,191968,117472,30205,818,0,6292,15284,23020,51907,125105,205791,264864,280614,334710,359278,0,5567,17181,21472,49857,127674,200232,271599,298884,332367,342032,24042,24994,108737,209537,239296,269210,302069,287478,170294,30951,257,119798,200666,235410,270819,282523,238950,181551,102559,30862,3525,202,27273,232052,293539,265759,216499,183443,156796,130886,100564,53705,6349,43048,120590,132007,142285,165744,206964,247926,274378,218994,90221,24708,14826,30096,100520,165301,203763,232604,255881,246170,190041,152363,75300,516
19,4304,41904,119547,186885,144271,60880,15773,5236,2183,98,74,8683,81569,148318,167545,113665,42244,13262,4964,745,31,338,12689,75535,146190,167563,111866,46191,16427,4082,204,15,146579,182818,101892,60978,36822,22775,13381,8233,4520,2281,821,4888,52183,150597,168424,121574,53255,22191,6985,964,32,7,0,37,1451,2111,8210,36402,81828,133401,144809,123108,49743,0,19,1630,1965,7918,37233,80778,131371,151266,121795,47125,3335,8855,80158,162365,168050,106043,40240,10720,1238,74,22,52056,137528,140912,113914,72976,39568,17286,5522,1173,146,19,4962,51058,83945,94137,91288,81580,67807,51298,35697,16853,2475,70,1743,6922,12395,19320,34466,73340,149359,187802,91148,4535,3273,12234,46935,85126,107252,113000,95851,63769,32819,16981,3860,501
3451,21169,18142,17879,24323,36266,58967,66894,40224,6689,148,10280,30979,28201,29349,34590,48211,53797,39021,18016,1655,53,14881,43415,31496,32024,35668,42269,46811,35955,10921,667,45,9733,34681,67708,67705,46349,26214,15483,8989,6995,5557,4738,8929,26040,30865,29491,33088,39080,42629,46128,31333,6253,316,0,37335,111762,106806,31983,5766,488,12,0,0,0,0,33730,128250,94220,31592,5912,435,13,0,0,0,16034,41799,29289,27369,32620,38437,42251,36484,24742,4868,259,9869,22656,43762,62622,60445,46219,30734,13783,3530,473,59,2036,6320,26218,47090,45700,35113,27862,23544,23339,26033,30897,3342,16988,30858,39156,40192,37454,34808,34114,29541,21461,6238,3861,37438,25642,21111,22587,26997,31336,33678,31454,33960,26088,386
0,0,0,0,17,225,784,2170,10822,1802,47,0,0,116,416,980,1960,8317,2990,892,189,7,0,179,1199,5114,4898,2094,1331,761,243,47,1,13719,1392,368,130,96,65,47,21,22,5,2,9457,2455,1757,1102,583,271,120,54,49,17,2,0,0,5354,3250,746,1696,2100,1653,793,265,10,0,0,6159,2436,733,1748,2062,1661,831,229,8,8944,636,1349,1562,1303,977,648,301,105,36,6,10180,2641,1451,772,378,195,122,78,36,14,0,10458,2451,1042,623,383,271,220,215,140,63,1,0,5,19,23,38,52,91,194,617,4704,10124,8495,433,623,990,1270,1263,949,734,516,382,212,519
4,12759,41219,43625,41426,48746,46031,40915,17915,2687,72,94,22348,50475,44331,35488,30770,36129,37152,32542,6003,67,121,42017,49019,30664,27282,26196,27603,37286,40456,14621,134,2803,18830,32653,42537,53369,48502,46266,33200,14675,2394,170,6270,27878,24997,22120,22466,22214,24435,30059,37547,48836,28577,0,10239,27344,59521,66980,66810,46211,16411,1789,94,0,0,9177,31500,55279,65617,69107,46356,16345,1943,75,0,10440,32877,28507,22459,21486,21915,23659,29223,39431,49909,15493,8110,34589,39629,43070,34999,33879,28294,32644,31111,8884,190,127,2026,15886,36418,43446,40787,38799,39966,46966,30696,282,60309,51855,32976,24786,19973,17715,17123,18660,22451,27732,1819,383,22425,27832,24303,23101,23039,23991,24881,25768,36203,63473,365
176658,243067,139376,110357,99360,93992,104090,86432,50919,4311,177,114072,216476,153133,112615,98968,100537,108133,121470,76766,6464,105,79121,140461,149822,109930,97630,98473,113907,140579,159680,19060,76,103666,210289,220372,205349,147408,97556,57203,31948,19303,11666,3979,53374,136393,148885,131813,136230,141899,151184,128114,65549,14432,866,0,17461,54737,56589,94816,138743,149772,152038,152884,148011,143688,0,17849,56055,54232,91644,142052,147103,155576,157987,146622,139619,57617,78463,151075,140433,131124,150573,176193,158452,59467,5194,148,120637,187355,166885,151546,141149,130062,114224,71936,23424,1439,82,38083,172680,118645,102187,95519,96180,99498,107336,118684,97722,62205,67755,68471,72977,82657,98430,120246,146208,181117,169341,77029,24508,40867,72946,123989,128806,120503,117180,120342,125764,114446,95890,48006,527
119,7669,29497,13069,14010,15915,35009,60299,109056,89571,1898,64,16255,25058,12464,6605,7607,17341,42964,126865,119077,1812,886,35202,18424,8670,11145,18652,32106,70431,117138,62462,996,2490,2004,3691,7282,17311,44892,75448,95798,87387,37573,2236,2040,5765,10941,17795,15811,15671,19775,42166,91338,115537,39273,1,9,188,1876,3146,8673,24025,37435,49540,134242,116977,1,18,206,1765,2783,8868,22052,40101,58565,134706,107047,1730,12243,19441,17657,12717,14545,21514,42490,85926,110159,37690,1279,2053,9074,24479,15026,17846,24530,76959,121649,81547,1670,2061,16081,45923,61979,65510,57796,39228,24482,18763,34841,9448,1301,29461,96236,97489,63447,36914,21461,13348,8652,4945,2858,840,8585,18706,19568,20517,28573,43258,57443,61415,72302,44905,182
0,1,28,956,4689,11091,39648,111187,236506,96026,764,0,1,460,2287,5429,10210,31727,120721,221425,107826,810,0,144,2795,5440,9648,16714,47898,129538,192573,95233,913,2229,1220,4702,11076,23553,42165,72772,110270,159968,69999,2942,1736,615,1323,4457,10806,22014,61001,133814,177874,82812,4444,0,0,21,467,2207,8033,25065,91892,140504,135356,97351,0,0,36,393,2153,8238,22969,96108,149707,128428,92864,1267,679,2546,5640,10688,22854,47179,104752,171958,123475,9858,1457,547,1199,2683,5994,13941,32999,76991,199407,164356,1322,2108,16045,66874,106895,114736,97482,62891,26062,6741,1044,18,588,5575,29669,94740,156965,125582,55285,21327,6612,2463,2090,373,1414,4324,16394,50846,96426,126137,117099,64354,20295,3234,420
0,140,2107,7201,17596,43762,76904,156956,194642,63451,967,25,2060,4874,8490,15806,30675,69935,144608,200432,86322,499,107,3279,5703,9714,18497,28070,58097,137190,216543,85811,715,7499,7664,20205,43109,67126,82822,102763,113722,95746,22361,709,5578,2125,4016,9278,17873,29922,67163,130615,165444,101904,29808,0,102,707,3949,9475,16821,25110,62913,123063,167877,153709,0,119,977,3791,8941,17641,24373,65034,130814,165814,146222,4419,2079,4200,7996,14514,28215,48921,108435,185513,135938,23496,5869,2050,4142,7733,14277,29462,72780,144272,197886,84474,781,5593,32668,127111,141809,109076,72935,43238,20931,8126,2142,97,38450,50549,55900,104026,122486,87870,48820,27414,14806,7448,5957,788,3647,7280,17354,33225,57786,90514,108596,97982,86726,59828,166
