band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,census_code
396679,9436,1792,704,413,270,139,78,58,115,384346,18864,3075,1346,884,493,268,199,145,71,367853,30124,5976,2583,1421,682,469,319,227,42,48260,32131,27602,25444,28049,31018,35210,42954,59257,79781,121071,97842,65416,55109,39404,18894,7090,3243,1308,348,2055,382903,21282,2957,453,66,18,1,0,0,2477,378785,25692,2260,447,58,15,1,0,0,185686,149079,46144,13896,6823,4119,2404,1188,344,38,149867,69412,46241,40138,37314,26683,21457,13775,4668,176,49,236,300,400,814,1520,2838,6894,27759,368885,102711,69018,47509,36329,28466,24199,23068,23708,31715,22959,135617,183634,49541,19661,9930,5678,2884,1465,783,505,283
18,665,2721,5872,14603,35200,99803,215941,295272,3807,78,842,1451,2314,4830,12664,39219,145475,455823,11206,18,568,1491,2857,5260,11532,31156,116774,452467,51779,2267,5733,6541,7634,9323,14513,34303,151116,402989,39483,329,1073,1621,2664,4846,11658,35121,114696,285036,216858,2,261,2178,6763,20593,54022,101804,141248,188960,158071,44,265,2659,6379,24078,61306,90605,152616,176281,159669,112,680,1779,3048,5733,11113,23955,73314,253094,301074,962,1774,2909,4014,5371,6801,11257,54942,529081,56791,1280,173834,209209,133023,83589,44361,18527,7252,2464,363,1817,73899,296327,190655,67886,24931,10793,5164,2107,323,44,492,3128,13468,41743,80499,120330,166906,209735,37556,103
528,6980,10725,9645,15031,11207,23683,34412,63716,14440,6848,20219,17408,20866,19271,23374,40773,33535,9558,5460,10506,31926,33697,36956,36864,20470,16950,7607,7735,1496,24328,64775,46991,31426,22416,10834,6405,3006,820,140,32728,31044,32423,31004,30367,21322,18669,19651,11830,1992,12126,175619,40587,8772,2020,999,361,2,1,1,14444,169120,47105,6393,2187,1051,186,1,1,0,33161,33032,36483,31855,26369,18405,17978,13912,4384,8108,21943,37614,43137,27066,19715,18031,7382,4278,4541,389,20677,5643,13586,26098,31473,28425,24711,23276,18717,11599,2403,7938,10440,13256,14677,18683,24908,30876,48781,25350,11839,26986,22447,24960,24906,22967,19546,15685,15548,26257,309
223,11100,23622,40400,74051,110342,139739,148375,59049,4368,610,9889,21367,34295,60078,110268,140699,141223,88428,4412,713,11539,18567,27718,45000,92348,142554,143154,125013,4663,14082,45251,72616,83336,92739,97628,91688,72262,37996,3671,7903,4693,12726,32076,65180,100355,119664,110230,95613,62829,0,829,3217,14427,25375,46425,110197,119071,155688,136040,0,848,4009,13950,28180,54979,98233,127207,147913,135950,6334,6471,13342,22759,42779,74049,114710,143205,125709,61911,8648,6060,18547,39126,73104,104067,128152,138866,90180,4519,10995,103075,145059,120844,87899,60451,38794,24995,15027,4130,86997,65722,57582,76157,93150,95192,77062,37727,12706,8974,1968,13106,23597,42118,66089,86879,95272,79209,71080,131951,127
442837,40588,5494,2186,789,465,226,128,66,89,436122,46897,4926,1947,1095,778,522,325,190,66,418215,59680,7744,2976,1668,1028,735,453,333,36,41172,43004,43217,40927,46147,47145,52748,56012,70152,52344,104567,129019,94219,72813,52416,25368,9465,3399,1288,314,549,415654,68968,6134,1019,287,162,55,24,16,686,403723,82152,4739,1047,298,129,54,21,19,167190,218802,72029,19205,8059,4080,2067,1100,316,20,155075,105732,69282,54212,51436,29083,18396,7772,1696,184,261,328,256,401,820,1846,3792,10187,50803,424174,97172,82223,65596,52856,43878,36586,33468,30542,34112,16435,75131,247602,105790,34158,15106,7673,3852,1908,1042,606,286
3588,28842,39153,24646,24557,18672,13118,8059,3371,9103,10626,44962,32578,24744,21908,16046,8624,3067,3475,7079,22928,53776,39960,23230,12987,6542,3088,1914,4622,4062,36008,19666,20032,19707,19562,17989,14633,12226,9639,3647,35143,33651,29371,26953,19390,12091,6460,3035,4129,2886,21,130747,35058,5320,1148,536,279,0,0,0,30,125849,41164,4049,1291,521,205,0,0,0,33500,42885,36414,23454,13918,8240,3852,1920,2121,6805,39703,31735,27928,24291,17559,10949,7976,5247,5833,1888,20704,4670,4539,6578,9034,13056,18224,28408,39680,28216,470,2608,5747,9664,13027,18037,26001,33991,32674,30890,20971,44765,34838,24052,15614,10093,6177,3715,3081,9803,304
16566,71399,74048,47367,34377,23183,16791,13111,12591,27196,8535,62171,74860,56337,40575,27156,18863,13355,14216,20561,21630,97859,73509,42997,27379,19734,15457,11552,12070,14442,32664,22582,19859,20675,26533,32401,39128,48837,52763,41187,39878,36831,37101,44418,46547,44545,35686,25460,15142,11021,101,43556,129442,80479,46246,19942,10577,3026,2643,617,206,38338,139709,75068,48558,19852,8480,3412,2324,682,41259,58015,66461,52658,38005,27922,19514,14808,10463,7524,31440,31094,32613,39525,42746,45772,43474,33718,17902,18345,13482,12263,12184,15138,18982,24172,33308,53448,87951,65701,14843,32085,35822,35072,32106,28994,28396,31895,51185,46231,27327,65416,73380,62424,44270,27344,15111,8388,5991,6978,602
138,11462,44177,56176,61254,71462,102740,83569,50758,4762,441,49533,53480,43869,52409,66639,88280,82587,45324,3936,138,31611,65440,51853,54906,71547,94045,82918,30019,4021,9024,37327,68287,78216,84929,98304,70391,30364,7218,2438,1910,3507,11905,28720,50697,73535,91375,102967,94314,27568,0,4654,66435,161358,144001,71957,29350,5900,2476,367,0,3465,76325,152994,151629,71162,21888,6337,2329,369,1360,5127,18606,32895,48152,66948,86964,100316,98985,27145,2341,11546,46915,69789,64701,80092,98331,81907,27061,3815,3849,13296,44743,83761,98149,90649,77090,56797,17872,292,63958,117572,99284,74297,51714,34239,22731,14078,6210,2415,797,2009,11792,32053,50423,63230,68155,67899,83991,106149,358
2,438,37050,163060,207645,179835,158430,95227,51727,11859,34,7872,120671,181753,175441,138536,137785,92811,44704,5666,8,13671,102865,154968,151291,144367,142228,137072,55096,3707,88463,109405,126800,146260,142476,122597,97413,53975,15942,1942,39269,26419,100435,179299,204152,169761,114507,60001,11152,278,0,8305,15069,16636,28817,80575,213592,233322,250319,58638,0,7609,17460,15132,32333,99409,194331,248180,236662,54157,31955,16358,81176,161956,187706,184162,140836,78655,21376,1093,41007,59147,89748,134719,167107,179823,140769,71720,19813,1420,63201,102596,127591,120806,112632,110371,106881,98540,57700,4955,989,9144,34847,80562,142303,192552,196370,141671,62389,44446,26380,35818,114401,150219,155849,157609,134934,82241,37046,10775,481
23922,24223,59114,90878,102873,71540,33502,17885,4118,89,23590,26496,64093,131826,108452,47638,17836,6906,1290,17,22102,68844,156057,105416,44347,19459,8465,2834,614,6,26253,64897,82851,78818,72841,49315,31055,15556,5319,1239,29774,157901,133295,65706,26941,9496,3704,1111,202,14,491,285175,132189,9813,439,32,5,0,0,0,445,273061,147167,7003,440,25,3,0,0,0,19838,127318,133048,76635,41725,19463,6838,2522,706,51,26954,44715,94770,117636,81027,46316,13697,2625,395,9,7119,5846,7489,14048,28305,53315,86736,120233,83409,21644,319,3072,5987,8824,11303,17284,35255,97144,215729,33227,13570,127436,140580,78520,39868,18568,6805,2075,650,72,35
487,10363,17037,22237,31960,61167,119999,307754,716620,89480,1133,12323,13649,16556,22624,38877,84183,238600,872737,76422,1067,6345,9887,14840,22646,36236,73650,207375,889488,115570,8065,10723,17035,25616,37302,63954,112752,270594,619023,212040,3732,4304,6998,9729,14472,24535,52634,147228,408438,705034,0,1619,5769,20455,38534,83446,256015,321887,364371,285008,0,1445,7183,19346,43197,102787,232385,342539,340578,287644,3022,5335,9319,13065,18783,30264,56931,137594,442306,660485,7400,8429,9263,11841,16337,27299,54449,182242,886532,173312,8401,312786,458011,258888,153708,92311,54176,28905,9131,787,95617,491717,441021,201952,75188,33015,18101,10176,6094,4223,1601,2994,10104,28300,56961,101988,168697,241772,385239,379448,118
2335,4259,8917,19009,27400,51060,116050,217971,103066,1524,2520,13680,25558,29913,39156,72510,122850,180515,63718,1171,4238,25164,31838,27558,38380,66958,112351,162803,80937,1364,7970,18713,42374,69585,110662,115669,108490,60513,14984,2631,5367,22919,27336,31472,40566,52588,72102,99784,128008,71449,3,12057,83533,259790,163355,30162,2556,94,40,1,3,9693,92085,255611,165894,26563,1604,105,32,1,8084,35343,31753,31927,40066,53396,72227,102504,132104,44187,4365,12597,25950,38118,59470,82295,116277,139834,70969,1716,2729,23754,114942,150568,97324,57589,39672,36409,22386,6218,61533,107731,92134,71915,57118,47548,42959,37922,28145,4586,1579,18390,31946,37210,45706,55038,64321,68324,90249,138828,349
0,103,3743,9351,9761,14684,25885,28052,42831,24380,1,9886,14252,9758,14901,23080,24792,30417,27266,4437,455,26313,21941,20710,20510,22906,22989,15459,4984,2523,14121,13969,18703,21136,27301,25822,20975,11557,4783,423,11024,27372,28266,26210,22392,17569,11522,7410,4484,2541,0,39877,76330,38651,3469,376,84,3,0,0,0,36153,88558,30275,3372,360,68,4,0,0,15607,32707,28353,20066,17730,15190,12459,8419,4472,3787,6326,13595,15649,15194,26763,31692,30282,13261,3987,2041,12835,9528,11269,13740,15646,17644,19546,26960,27738,3884,365,1587,2661,4189,5691,9176,18383,38145,61285,17308,7000,27107,34108,27778,21736,15607,9909,5948,5222,4375,226
19969,257001,416916,362153,180098,54787,14891,6732,3106,154,16455,279619,390236,346528,185906,67271,20282,7531,1909,70,23024,250483,341513,319157,219096,113455,40202,8152,684,41,248973,417984,269491,173017,105926,59655,26395,10547,3109,710,18492,133589,279355,333129,261051,167788,97470,23998,915,20,0,3350,28229,73520,110917,163087,270451,233445,274747,158061,0,2759,33520,68171,121596,187592,234850,251382,255079,160858,13725,67873,247744,340114,316680,216085,93744,19038,783,21,158195,370130,347128,244267,131474,49508,12765,2060,257,23,11522,52704,121817,163785,181705,197545,206610,205985,151380,22754,54991,115153,100693,91479,115321,189507,270787,256387,106959,14530,9661,46727,128462,210535,248739,242504,195857,115057,73825,44440,503
106,1714,10282,28465,45189,52457,48694,35385,20961,4111,197,4542,17735,29007,40082,44683,48016,38167,21886,3049,256,4719,15188,22190,33116,42780,51215,48643,26642,2615,37150,32764,30007,29285,29608,27679,26209,20436,10876,3350,10146,6568,15594,21770,29764,33873,38161,42935,35186,13367,0,3702,3453,3850,8550,24500,70537,76945,49863,5964,0,3466,3980,3521,9105,29652,65274,79417,47029,5920,9295,1904,9284,17337,27485,37303,43889,51005,41900,7962,20265,16689,18940,25051,32120,36833,37878,35684,21016,2888,12595,42181,53749,45462,35277,25926,17402,9978,4037,757,20817,33319,31596,28901,25750,27062,30615,28825,9985,10494,8155,2698,7045,15198,24652,34095,39966,36509,36801,42245,478
33986,65469,63115,58484,58037,47879,30689,15707,3782,446,24736,43333,41981,46468,52022,60154,56048,39746,12645,461,21282,37095,31607,33525,41591,51471,63057,64172,32906,888,11375,18193,23905,33394,45882,61741,70123,65354,40846,6781,6362,17394,20312,24583,32857,45625,63853,77266,64117,25225,1,653,4258,9790,14329,22824,47213,56847,109021,112658,1,565,4769,9312,14914,26280,41921,59327,108860,111645,7515,22646,26131,28190,35667,48751,62558,76887,57892,11357,20444,21183,25784,36588,45706,62288,65611,68036,30968,986,1524,10042,35943,55846,58267,53250,46538,43940,40659,31585,84562,87348,67908,49048,31874,20621,14615,10518,7446,3654,6334,22167,26380,32448,40740,50997,56114,50998,49236,42180,623
0,0,108,1192,3688,7866,19708,71731,265142,7240,0,66,1472,3586,9476,35669,148993,157363,16299,3751,8,898,18342,68008,118023,106832,45375,12232,4307,2650,8480,7258,8640,12631,21330,44366,111460,130226,31799,485,7042,25118,55037,79707,86167,67886,34907,14133,3904,2774,0,323,9616,98892,157945,71154,29758,5340,2555,1092,0,263,13337,94046,164221,72266,23660,5372,2389,1121,7397,24307,66504,86783,79139,57924,31625,14091,5078,3827,5561,2704,5416,11962,28702,91330,157786,64350,6389,2475,9351,3400,5284,10784,23670,54707,116465,126391,26261,362,8,166,1362,5758,14524,28669,56367,100323,150339,19159,8435,56856,115905,98565,53355,24619,9942,3882,2986,2130,195
299,3890,27501,42473,46718,43319,35765,21309,20018,659,288,15476,53413,42309,38177,37097,28931,20037,4914,23,1154,65554,63254,35576,32439,22144,14442,4641,227,2,2130,3352,8862,26844,45928,61202,53378,28512,7690,342,2630,22733,76826,67527,40698,17447,5497,1352,165,5,109,23087,169932,38918,797,14,1,0,0,0,326,20087,182693,29083,745,9,0,0,0,0,2498,55345,80077,47331,27368,14809,6348,1809,458,38,1223,3867,13170,36536,71705,76024,35756,4707,266,5,682,1201,3583,9377,13579,19663,32338,53460,84142,20214,9,136,709,3205,10502,28427,59403,76995,50563,4931,1838,55086,85808,51989,24189,10385,3855,1217,436,77,206
0,0,1,325,1773,9151,30539,86533,261601,24472,0,6,228,2019,6960,13687,51775,151759,185237,2724,0,1806,8923,20811,43831,70258,102390,121099,44409,868,1946,1401,2761,6079,17239,35775,79232,124366,128685,16911,1845,6124,14414,29568,55086,81635,95973,87456,39033,3261,0,6028,22257,124054,108650,96551,48736,7212,902,5,0,4524,37444,113842,117357,98056,35337,7195,635,5,998,6532,18641,31021,49683,67170,80920,90953,62913,5564,972,847,1238,3256,8586,22865,78457,191727,104816,1631,1254,3305,15959,46387,76235,95095,97060,62868,15716,516,202,524,4751,22463,46054,67691,90276,103220,73884,5330,451,19255,65671,97916,92023,68654,42725,20091,7159,450,173
0,565,23764,65846,88529,73047,48208,23505,9912,6933,163,38773,92155,64522,67342,33988,20566,11168,6566,5066,8182,133482,96342,46317,23450,12821,7716,4368,4181,3450,30884,31847,34217,39871,40740,40046,38021,34605,38477,11601,41261,79974,81264,54434,35223,22010,12108,6679,3693,3663,0,115816,159487,47359,10936,4008,2236,311,150,6,0,96656,187269,38456,11553,4130,1750,340,144,11,40312,101902,70064,43991,30334,20387,13886,8647,5023,5763,23918,38588,49261,61388,59942,61245,31943,7143,3475,3406,17057,6069,6578,10061,16394,26635,40400,63215,89082,64818,142,1478,4002,9666,19369,34911,60951,95197,68791,45802,42921,98976,75992,47631,29383,18123,10273,6068,6402,4540,212
19047,15032,62517,138809,160493,163373,187388,136460,17737,74,14671,23832,112653,118894,122272,130610,175140,175328,27499,31,11856,44300,110790,87314,88963,108989,144690,227538,76473,17,77247,186285,210145,180464,121358,70212,34441,14622,5106,1050,16307,110005,125314,123531,127989,142185,149639,91513,13980,467,0,4156,10727,28378,56188,81698,135464,140000,224247,220072,0,3628,12610,27289,60753,93155,120802,146669,220091,215933,13860,49462,124612,128004,130478,151040,187985,109711,5730,48,32747,87251,113012,149432,159688,182288,128660,45468,2359,25,75452,225925,133062,95010,78973,74983,78587,79896,46947,12095,10930,17675,38802,65473,94930,129008,169037,201120,163363,10592,11803,56250,107286,112560,111450,108801,113126,118196,113169,48289,531
0,81,8312,19538,36160,40698,55549,50106,56139,15693,29,6753,25771,30599,45116,52841,51030,45149,19380,5608,410,27887,57616,59146,50683,41566,25333,10905,5752,2978,24028,23491,33995,46255,48546,41733,30826,21038,10957,1407,16627,35655,61355,60580,49791,31015,14853,6863,3041,2496,21,58169,153284,60782,7472,1694,774,67,12,1,75,51940,171009,49425,7456,1696,588,74,11,2,15263,40123,66051,56797,42385,28621,15790,8459,4345,4442,12153,10481,23333,42119,65226,63278,44946,13702,4458,2580,20366,11532,13538,20079,28047,37900,46648,54305,41131,8730,45,577,2955,7897,14862,24725,41761,69005,94448,26001,13736,40624,61778,59997,45775,29196,15450,7182,5455,3083,224
3,325,1820,6124,16479,37721,78263,95642,30773,1396,31,878,2909,8599,21316,47767,80819,84175,20883,1169,36,1292,4494,13565,28461,46667,66247,80252,26155,1377,1978,4465,14835,32152,63505,68895,51968,22957,6683,1108,1144,2016,4654,10283,19812,28944,38622,54605,74326,34140,0,1724,34543,131766,78978,19365,2038,122,10,0,0,1526,44321,123300,81688,16268,1302,135,6,0,886,3133,8636,15053,22600,31101,40964,57521,71910,16742,1114,1619,5599,15262,31639,50993,69019,68667,23271,1363,984,7833,43611,76094,62374,41231,23555,10125,2541,198,40475,65699,47357,34073,26936,20885,15907,10301,5127,1786,428,1756,6555,14735,22386,28725,32210,33723,45601,82427,350
0,533,3961,12475,37242,61340,106880,92101,27841,744,28,2445,8789,29902,58338,91841,86205,54419,10565,585,214,12287,45196,63639,61660,60693,54078,35635,9210,505,3985,10768,31600,56114,86048,73224,48046,25391,7493,448,2959,11619,33679,48907,53158,49038,44292,45397,40866,13202,0,7744,154256,133981,39222,6763,1111,38,2,0,0,6530,172590,117962,39397,5956,638,44,0,0,3312,21417,46042,49514,46812,44901,42426,43114,36794,8785,2475,5514,14837,35887,82901,92229,65445,33882,9389,558,2040,5733,19805,48058,60755,59609,57751,54563,32352,2451,18534,37110,37465,34766,35151,39900,47939,53250,34734,4268,1559,20686,45207,49513,45796,39400,33663,28250,31233,47810,225
0,1,164,545,1191,2600,6863,14333,23163,1877,0,8,239,589,1152,2492,6760,16817,22348,332,0,115,660,1111,2429,5389,10915,18941,11093,84,1256,5435,5839,7735,10009,10109,6609,3075,634,36,289,971,3435,7080,10296,10637,9641,6958,1358,72,0,0,7,195,1827,5548,12721,15559,11682,3198,0,0,8,185,2103,6525,11486,16648,10668,3114,96,589,1709,3059,5652,8809,12468,10965,6873,517,205,280,618,1802,3820,9819,16669,14325,3127,72,5733,12188,9231,8018,6591,4465,2627,1339,527,18,3,10,88,611,2765,6821,9465,11690,18415,869,38,1034,3403,6749,10174,12139,9574,4397,2619,610,90
0,92,4058,50692,136876,128561,74655,29909,8890,2035,328,2549,24303,81630,117570,103929,62723,31399,10032,1305,816,8060,56370,90896,88968,77787,58360,37967,15414,1130,6164,4101,6785,12384,23169,45387,82060,122025,102824,30869,5088,4676,19385,52174,80033,86612,81451,61302,33327,11720,0,94,2721,29208,80369,123937,126520,49893,22438,588,0,78,3482,28221,88447,137821,104876,51865,20445,533,3973,4763,22710,51788,74843,83037,77549,67169,40213,9723,4910,2788,5253,13509,41987,89836,122185,108793,45098,1409,3227,6063,11569,20735,35055,51844,77696,113975,104489,11115,24666,48636,62805,70055,69035,62150,51490,31085,10248,5598,3608,37867,88530,93302,73306,53933,38256,23230,14998,8738,483
106,2031,18116,39090,50681,52661,40928,27365,9451,540,96,13573,52397,49730,47499,31952,27726,15161,2737,98,2522,56730,66482,43116,30132,21051,14321,6055,526,34,11327,23893,26251,33195,41639,42540,33719,18798,7906,1701,15854,71772,52480,34982,24108,17538,12337,8611,3095,192,40,70008,108439,54500,6664,1119,182,17,0,0,127,64527,125228,42783,7124,1038,124,18,0,0,16131,66899,56413,35466,24420,16335,12130,9175,3666,334,7851,26427,33209,47546,45922,39569,26941,13005,469,30,1234,2377,5904,11593,20045,32411,43853,51720,52185,19647,330,2965,6629,10109,13922,19575,30486,51194,80361,25398,12729,66969,60153,40212,25278,15233,8955,5215,3731,2494,331
148464,52664,7815,3035,3175,1555,216,35,3,2,136820,61748,12315,3490,1325,724,354,145,41,2,131428,62868,14478,4603,1872,949,499,188,76,3,11929,19124,21438,21965,23003,23005,23738,24420,28449,19893,30676,45838,39455,37921,32302,19441,7583,2735,857,156,3,113595,82735,16793,2954,643,173,42,22,4,3,106299,93533,13372,2980,582,125,44,22,4,47290,82350,54270,17719,7585,4301,2277,954,206,12,53299,51688,34431,26734,21686,14224,9340,4379,1151,32,101,205,200,360,834,2086,4444,11509,45206,152019,31870,37333,32343,27596,22454,18798,15873,13753,13004,3940,19326,81108,64186,26651,12371,6466,3428,1760,1083,585,287
35159,8912,4229,2333,1871,1615,1412,1787,3592,95611,26222,9481,4999,3664,2977,2688,2584,3079,6666,86234,20014,9090,5384,4197,3746,3608,4076,4865,9136,76686,20902,5683,4216,3739,4124,4541,4950,6591,8091,70230,55184,11252,5953,5591,5595,5650,5937,6799,5998,3555,80537,12492,2966,2123,997,432,208,69,29,6,82055,11668,3409,1707,1039,391,146,69,21,7,37793,18874,12085,8298,6924,6565,6994,8031,8780,5072,24960,6464,5349,4933,5118,5107,6184,7871,10279,87563,64341,15668,6035,2268,2710,3528,4871,7564,11216,14864,10125,5262,3708,2626,1945,1657,1713,2167,4489,77819,73124,8786,6114,5101,4491,4163,3270,2565,2055,1835,26
26526,147542,121219,117882,118475,146587,40211,6373,4242,1273,25809,155811,86549,86050,149634,142082,63921,13518,4305,2651,38419,167150,82653,85427,119284,135538,75497,18824,4543,2995,40818,123989,115719,105181,96002,91018,77428,54275,21928,3972,18655,47301,99138,129246,163836,134671,75789,39960,15378,6356,0,6389,34822,105872,83714,82494,115705,91019,125517,84798,0,5843,42348,98533,89702,91501,98150,98553,118754,86946,24011,66417,83829,110011,133457,141645,95196,51694,17361,6709,43988,108561,98739,104034,123245,119582,81309,40330,7685,2857,14636,13231,30065,55630,83386,108368,121082,135095,137491,31346,39846,60878,65719,76890,92314,116288,130775,97920,34024,15676,11382,38563,108737,144689,136820,109550,75892,45828,32875,25994,449
0,634,7357,14084,15046,9928,4205,940,481,150,9,6356,13602,11877,10035,6441,3367,788,280,70,527,5723,8987,8620,8660,8755,7578,3668,258,49,4033,11985,15753,11120,5779,2484,1129,435,81,26,1972,4741,6999,7301,7872,8444,8495,5758,1188,55,0,0,666,2495,9080,13626,15863,7577,3165,353,0,0,753,2349,10057,15264,13515,7697,2835,355,1635,3813,7491,8015,8041,8605,8143,5944,1050,88,3834,9875,11479,10801,9756,4939,1695,295,103,48,1446,1876,6929,8752,8991,8312,7628,6608,2216,67,2164,6237,7137,7005,6358,5712,5823,6188,4484,1717,949,1283,4983,7081,7978,8148,8047,6445,5097,2814,496
42735,22925,17875,13560,14368,25437,26374,41925,99878,1494961,61298,30047,20549,15783,16354,22819,31493,53855,172289,1375551,50831,41065,27823,25837,26214,33371,45301,76934,206088,1266574,372117,69782,40780,36321,33415,36136,39586,49527,71843,1050531,1053647,178382,94324,72902,68714,63036,63912,65520,63798,75803,1781445,18153,351,71,14,1,3,0,0,0,1782641,16894,427,57,16,1,2,0,0,0,693331,240944,162401,113637,94572,83642,85470,96875,109946,119220,205579,42033,25928,27778,29467,29737,37271,57839,138158,1206248,1692960,89752,13006,2419,969,403,235,134,107,53,321,1820,6177,13242,20176,26153,33242,44761,88273,1565873,1378932,76003,46408,40689,38975,38859,39747,38026,42585,59813,4
74734,326225,187872,147492,142930,109985,69719,38230,5603,39,121143,290218,135244,117360,126821,118309,98775,69898,24952,109,116852,247712,116011,94667,103721,119148,132027,129336,43130,225,20115,120837,198043,233368,231014,174498,89041,30410,5048,455,20854,189979,109990,79619,74828,84632,108262,149489,198974,86202,0,161096,244183,319050,254546,94503,25950,3158,337,6,0,151796,267856,300577,267704,92297,19147,3170,275,7,71440,193717,105375,74579,74158,86406,109162,155953,199063,32976,84953,228816,174490,144788,139500,134299,108096,71150,16483,254,4793,26576,104771,122978,135738,135831,118564,118788,247458,87332,314073,194960,112636,82582,76299,87231,112414,94851,21260,6523,2780,133577,155348,82373,70352,75557,83832,88750,117107,293153,414
446330,41065,5864,1305,732,598,578,709,1327,12974,437624,50269,5021,1587,870,796,713,905,2048,11649,402522,69654,15972,5300,2212,1182,1031,1102,2376,10131,59916,49820,48129,48310,50637,50753,51205,58529,49422,44761,160444,142206,76561,44823,29162,20336,14465,9768,6496,7221,13367,251238,135333,74957,21597,8512,4239,1231,726,282,14193,240290,159735,61119,22364,8248,3267,1325,660,281,216983,156991,55865,27894,17284,11735,7917,5622,5719,5472,207483,116321,72622,45507,23962,17605,8420,4766,3300,11496,9589,5192,4134,3778,4223,6603,10483,20311,56291,390878,74445,57278,58670,56745,51366,47269,44223,45602,49380,26504,156229,187246,65246,34772,21618,14078,9654,6652,5715,10272,596
83,37129,36360,17634,20827,21951,21124,24173,17542,420,21,29994,26053,17713,18364,21560,24675,28969,29549,345,2407,47343,21450,16749,14537,18787,23420,26400,25832,318,1484,2095,4870,10066,16582,31940,48005,50849,28242,3110,1523,26725,27166,19087,20231,26401,28607,30482,15837,1184,0,76,113,11431,32990,26036,32475,27754,39022,27346,0,58,162,11429,36598,27521,27210,30900,35131,28234,1589,38425,21955,15489,16184,19696,23142,27682,27109,5972,969,1038,1463,4148,10111,34402,54412,64000,26466,234,1732,16914,17247,16502,16526,16823,18730,21780,33279,37710,764,5582,13840,21708,30282,33705,33943,35127,20437,1855,9744,41395,25084,22509,22675,23559,22214,17493,10730,1840,82
1,2329,10007,16614,34510,57995,56542,53352,26586,2360,1,866,7294,16278,40087,59409,59783,55307,20131,1140,2,6484,21973,44560,55355,51070,43856,29002,7640,354,4009,2047,4226,12375,30079,61777,77335,57038,11173,237,3157,9113,15719,30868,50615,61308,51931,27617,9095,873,0,13,1595,9097,44361,100574,76579,19327,7527,1223,0,3,1885,8764,50345,111075,60815,19639,6609,1161,1864,11742,22117,34840,45822,48871,43188,32778,16084,2990,1677,3521,6675,11496,25676,62970,84484,54906,8640,251,4875,4327,8853,17411,29360,43250,58649,66257,26975,339,38,1764,10024,25251,43734,55486,55476,42682,21899,3942,938,16152,42985,60742,56678,38582,22893,11706,6846,2774,137
0,0,327,3838,13742,28529,44589,137087,51360,1462,3,2016,10567,17213,30539,96497,83363,33020,6672,1044,141,4355,33575,71418,79410,46211,24514,14445,6007,858,9519,29986,20543,19626,26164,40052,61927,59237,13778,102,3444,12173,42510,57786,54619,37991,27331,21996,16057,7027,0,38,15823,102324,51804,50180,44170,12875,3045,675,0,23,16335,101590,52430,55027,37960,13936,2909,724,3175,9188,36850,59965,56506,39226,27889,22758,18441,6936,4616,13503,19085,28081,52249,75342,59742,22178,5295,843,3339,3592,11440,24692,33882,37657,60667,80106,25347,212,8666,24856,20759,17522,16329,21545,36645,57258,71219,6135,3114,32971,71551,51122,25962,17075,15223,14653,18819,30444,196
0,1,13,63,204,1019,4572,47899,200557,5287,0,2,16,138,884,7357,55534,122775,71768,1141,0,7,1588,17393,48359,64976,65404,49369,12152,367,4036,1452,1752,3726,11179,25113,55027,85845,66607,4878,3243,3750,12767,30295,52855,69122,53034,26409,7683,457,0,3366,13137,72621,104536,53169,11185,1215,364,22,0,2862,18865,68721,110185,50170,7226,1219,342,25,2111,5558,19183,33090,47322,55660,49590,33847,12045,1209,753,1619,1093,1689,5362,24883,80702,123296,19926,292,4840,3131,7546,18488,33871,51166,67139,57807,15586,41,34,333,2068,7089,15740,29385,52797,79752,65497,6920,1461,20015,61035,73874,52192,28513,13778,5524,2614,609,178
