band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,census_code
328390,3594,467,189,393,329317,2517,587,284,328,328603,3158,718,322,232,45301,38293,45925,67570,135944,174656,118281,36334,3249,513,301175,31746,105,7,0,295385,37533,112,3,0,300085,28777,3147,860,164,147356,81173,62700,34757,7047,28,127,731,4621,327526,105896,85293,54844,44338,42662,284537,42523,4767,958,248,281
265333,3830,689,221,25,264396,4960,557,151,34,262677,6336,840,196,49,49344,41031,44268,52895,82560,150284,82009,33294,4147,364,266168,3913,17,0,0,265441,4639,18,0,0,225128,39030,4961,862,117,143383,57500,37456,26722,5037,949,546,1190,6576,260837,57259,72707,50487,46570,43075,222439,39309,6750,1295,305,297
1028,86817,193857,105398,12057,28779,161999,135595,65897,6887,109083,178075,73880,34800,3319,103065,139987,102216,50023,3866,162166,130680,57901,34967,13443,67372,322532,8975,276,2,54803,334960,9190,203,1,153556,133700,60930,38655,12316,98619,147514,102853,47111,3060,20239,31650,91904,183522,71842,10798,29891,47417,127215,183836,113295,170632,70998,29142,15090,332
50991,112378,168875,96690,8155,42300,84098,142373,148538,19780,40075,55514,114697,178055,48748,47669,99208,124072,130265,35887,17407,38613,107795,187356,86150,2342,11872,20890,62384,339923,2142,11980,23025,62006,338258,23401,38455,106660,189247,79472,35610,87206,128845,150745,34683,25758,179093,118054,59878,54306,135973,171805,90718,30994,7599,24648,43675,94245,155451,119082,625
31113,17320,11769,7787,6105,31234,22189,11117,4409,5145,26565,25758,11730,5150,4891,42209,13444,7672,4840,5929,27653,26671,11913,5075,2782,73915,178,1,0,0,73850,243,1,0,0,22014,26026,15630,7232,3192,39141,17424,9124,3948,4457,11336,16443,16410,15512,14393,5699,11966,13671,17697,25061,17376,18680,20113,11206,6719,12
344938,287438,111420,37654,3216,272651,306797,140053,60616,4549,275435,260131,151818,90008,7274,149902,262357,232968,123651,15788,58993,158908,237501,247297,81967,21254,142877,290943,273181,56411,18971,144255,318511,249674,53255,93863,255118,200778,186420,48487,244719,274410,179687,78072,7778,8155,71057,184072,280119,241263,334854,245323,121646,63387,19456,30390,189769,199002,174956,190549,396
225,53579,124762,43069,12075,933,53819,118998,47318,12642,3233,58305,99764,58646,13762,2205,4919,21007,104493,101086,2387,10046,74662,120559,26056,30,4425,81147,138877,9231,24,4646,97124,124183,7733,2120,17486,74245,105596,34263,1762,4997,35476,168001,23474,6984,16075,44066,105708,60877,58086,113561,41119,15666,5278,5667,92685,89070,36843,9445,473
15666,67092,111076,176002,18573,30146,92099,122128,136388,7648,57622,90809,119854,113053,7071,84923,180388,103495,17958,1645,64285,73437,82295,115817,52575,61610,192738,84156,43817,6088,57143,196564,90798,38319,5585,69340,77353,86365,110535,44816,66384,137823,126913,53701,3588,20558,138916,108024,77533,43378,60094,102504,78025,76859,70927,41613,70495,70953,78560,126788,357
185590,165995,91244,20203,1814,152897,107127,123813,74327,6682,120698,92893,93933,127894,29428,120653,90994,128169,104150,20880,50294,69454,104243,146772,94083,3621,38988,78535,113471,230231,3222,39695,85339,109159,227431,50769,83793,99428,135819,95037,148184,68783,104954,119805,23120,12947,103982,135767,128702,83448,229024,136454,58923,29248,11197,23981,68183,106079,126516,140087,630
2206,24448,67110,138078,27190,6023,48607,126886,70015,7501,29162,123794,77233,27508,1335,18292,49791,91645,82891,16413,20404,141159,77037,17888,2544,4770,228313,25432,516,1,3256,229977,25434,362,3,38558,128952,70332,18250,2940,2527,29402,141393,84645,1065,2677,24387,55668,99314,76986,1564,11921,38451,119200,87896,53488,122439,63679,15807,3619,229
43246,30926,22567,16446,3695,42880,27263,26695,16729,3313,41783,31775,26452,14059,2811,25677,35145,37984,16168,1906,24985,35686,39457,15748,1004,57142,56457,3169,112,0,54645,58982,3175,78,0,24473,34353,34185,19934,3935,36915,31461,33985,12863,1656,5011,12984,23029,37543,38313,2958,21998,42500,36654,12770,16035,45402,36484,16150,2809,22
165729,21506,7398,5577,64235,159881,25325,10184,7733,61322,139096,38664,16530,11878,58277,108599,30153,29968,33019,62706,147759,43053,32447,26148,15038,264152,271,20,2,0,264103,320,20,2,0,127965,63389,36128,24873,12090,129016,32030,25684,17793,59922,58157,20607,30620,67843,87218,47054,29973,24541,31120,131757,126631,69501,40207,18824,9282,63
406115,2496,683,217,173,403210,4421,1377,467,216,397977,8559,2103,788,269,80391,53046,59067,78164,139038,218913,120525,58298,10333,1656,384958,24239,519,19,0,381262,27952,505,16,0,334765,60040,10942,3592,382,219279,86379,63997,35232,4844,285,700,2334,9732,396644,171729,83838,52665,46776,54674,319251,69202,15608,4349,1288,283
683,8593,49803,315744,299079,920,3765,17494,184694,467029,586,4348,16792,147930,504246,8000,14175,23836,185419,442472,1402,4285,16504,149817,501894,263,8941,74615,243052,347031,309,9038,85384,243221,335950,792,4827,16846,97269,554168,2736,6923,12172,66199,585872,175114,342232,127950,25779,2827,75716,486982,92817,15957,2430,536,16596,122242,287236,247291,103
7508,20370,26238,58095,78156,27067,38274,42645,74308,15018,42432,70653,57334,24557,9231,89103,78417,33250,9411,960,63772,63427,51689,38320,13822,187745,49359,3019,363,2,183564,53498,3238,187,1,66193,68338,44774,31890,12492,59557,70203,37746,11660,4930,26320,39684,59898,47987,30316,10341,23696,33360,55784,74131,38825,47407,47873,35231,41805,309
11323,64022,184393,288114,63417,10499,55662,170346,281922,92840,12252,46285,137348,285708,129676,59333,155952,190367,163950,41667,12596,44802,165535,229894,158442,829,17644,71800,229268,291728,848,17959,83159,225440,283863,12805,36101,116828,257915,187620,14708,57673,177171,267018,94699,114070,265903,148350,63789,19157,152719,133739,188342,114789,21680,15074,65715,152968,174481,203031,127
483425,7680,1254,354,155,483019,6873,1873,847,256,477895,10720,2696,1188,369,84176,84144,93292,108760,122496,233586,167032,77784,12864,1602,416203,75102,1306,217,40,404409,86891,1345,183,40,385992,91234,12139,3167,336,260807,123494,80519,26168,1880,589,657,2666,13979,474977,179395,118452,80464,64010,50547,322733,139948,22779,5760,1648,286
32430,63799,43229,21177,12474,55588,57322,37954,11691,10554,76704,63190,19529,5002,8684,55674,39739,37551,26859,13286,68794,56324,31481,9495,7015,130768,40378,1684,279,0,125879,45213,1812,205,0,76385,59868,22158,5772,8926,71438,52219,28508,13223,7721,25374,11117,22090,46632,67896,3078,15411,31064,59992,63564,65736,58890,25707,9892,12884,304
87965,121415,57560,29902,39787,70706,131197,67731,32218,34777,119489,116506,47113,27009,26512,55246,40534,58934,87965,93950,76709,81519,91092,61146,26163,43657,209921,66188,13603,3260,38544,214777,68410,11892,3006,99274,119119,65927,34322,17987,62534,72138,88518,77192,36247,25745,27322,43154,86756,153652,46928,70894,61100,60291,97416,92743,135804,71614,23499,12969,602
11600,100353,132716,186309,55520,49974,97349,119048,170867,49260,31749,117293,126453,176963,34040,46351,146503,183233,100755,9656,5417,40625,124232,194342,121882,4654,227793,215958,35250,2843,3465,229319,222791,28225,2698,6487,51501,115100,187280,126130,13887,116704,144793,180238,30876,17145,128504,188798,133887,18164,181530,173581,85953,36809,8625,2806,43845,113653,136054,190140,358
440,200110,387480,253657,63586,7906,302424,313977,230596,50370,13679,257833,295658,279300,58803,197868,273060,265073,151388,17884,65688,279734,373913,174508,11430,8305,31705,109392,446914,308957,7609,32592,131742,442511,290819,48313,243132,371868,219491,22469,100154,224467,346930,212489,21233,165797,248397,223003,205421,62655,10133,115409,334855,338041,106835,62198,264620,313458,217175,47821,481
48145,149992,174413,51387,4207,50086,195919,156090,24742,1307,90946,261473,63806,11299,620,91150,161669,122156,46611,6558,187675,199001,36437,4815,216,285666,142002,471,5,0,273506,154170,465,3,0,147156,209683,61188,9360,757,71669,212406,127343,16322,404,12965,21537,81620,206969,105053,3391,14811,28587,132399,248956,141006,219100,58436,8880,722,35
10850,39274,93127,427753,806100,13456,30205,61501,322783,949159,7412,24727,58882,281025,1005058,18788,42651,101256,383346,831063,8036,16727,39007,199862,1113472,1619,26224,121980,577902,649379,1445,26529,145984,574924,628222,8357,22384,49047,194525,1102791,15829,21104,43636,236691,1059844,321187,716899,246019,83081,9918,587334,642973,108203,28277,10317,4595,38404,158949,410469,764687,118
6594,27926,78460,334021,104590,16200,55471,111666,303365,64889,29402,59396,105338,275154,82301,26683,111959,226331,169003,17615,28286,58808,93154,171886,199457,12060,343323,193517,2650,41,9696,347696,192457,1709,33,43427,63680,93462,174731,176291,16962,64068,141765,256111,72685,26483,265510,154913,76081,28604,169264,164049,104666,80881,32731,19969,69156,100744,132645,229077,349
103,13094,24445,53937,67211,9887,24010,37981,55209,31703,26768,42651,43416,38448,7507,28090,39839,53123,32532,5206,38396,54476,39961,18932,7025,39877,114981,3845,87,0,36153,118833,3732,72,0,48314,48419,32920,20878,8259,19921,30843,58455,43543,6028,22363,25009,33290,46506,31622,1952,6850,14867,56528,78593,34107,61886,37343,15857,9597,226
276970,779069,234885,21623,3260,296074,736764,253177,27813,1979,273507,660670,332551,48354,725,666957,442508,165581,36942,3819,152081,612484,428839,121468,935,3350,101749,274004,503896,432808,2759,101691,309188,486232,415937,81598,587858,532765,112782,804,528325,591395,180982,14825,280,64226,285602,379250,412595,174134,170144,192172,304828,527174,121489,56388,338997,491243,310914,118265,503
1820,38747,97646,84079,25072,4739,46742,84765,86183,24935,4975,37378,75896,99858,29257,69914,59292,57287,46645,14226,16714,37364,63637,81096,48553,3702,7303,33050,147482,55827,3466,7501,38757,144691,52949,11199,26621,64788,94894,49862,36954,43991,68953,73562,23904,54776,99211,61203,27380,4794,54136,60497,52812,59440,20479,10853,22243,58747,76475,79046,478
99455,121599,105916,46396,4228,68069,88449,112176,95794,13106,58377,65132,93062,127229,33794,29568,57299,107623,135477,47627,23756,44895,78482,141119,89342,654,14048,37153,104060,221679,566,14081,41194,101248,220505,30161,54321,84418,139445,69249,41627,62372,107994,133647,31954,11566,91789,111517,90478,72244,171910,116956,52495,25133,11100,28501,58828,91737,107112,91416,623
0,1300,11554,91439,272382,66,5058,45145,306356,20050,906,86350,224855,57607,6957,15738,21271,65696,241686,32284,32160,134744,154053,49040,6678,323,108508,229099,35098,3647,263,107383,236487,29032,3510,31704,153287,137063,45716,8905,8265,17378,120032,222136,8864,12751,16068,78377,242856,26623,174,7120,43193,156690,169498,65291,214470,77974,13824,5116,195
4189,69974,90037,57074,20677,15764,95722,75274,48968,4937,66708,98830,54583,19083,229,5482,35706,107130,81890,8032,25363,144353,58145,6849,170,23196,208850,811,1,0,20413,211776,754,0,0,57843,127408,42177,8157,496,5090,49706,147729,40463,271,1883,12960,33242,85798,104356,145,3914,38929,136398,55494,56924,137797,34574,5072,513,206
0,326,10924,117072,286073,6,2247,20647,203534,187961,1806,29734,114089,223489,45277,3347,8840,53014,203598,145596,7969,43982,136721,183429,42294,6028,146311,205201,55948,907,4524,151286,215413,42532,640,7530,49662,116853,171873,68477,1819,4494,31451,270184,106447,4559,62346,171330,159928,16232,726,27214,113745,193496,79214,19706,163587,160677,62816,7609,173
565,89610,161576,71713,16845,38936,156677,101330,31734,11632,141664,142659,36271,12084,7631,62731,74088,80786,72626,50078,121235,135698,57233,18787,7356,115816,206846,14944,2547,156,96656,225725,15683,2090,155,142214,114055,50721,22533,10786,62506,110649,121187,39086,6881,23126,16639,43029,103615,153900,1620,13668,54280,156148,114593,141897,123623,47506,16341,10942,212
34079,201326,323866,323848,17811,38503,231547,252882,350468,27530,56156,198104,197952,372228,76490,263532,390609,191570,49063,6156,126312,248845,270174,241152,14447,4156,39105,137886,275464,444319,3628,39899,153908,267471,436024,63322,252616,281518,297696,5778,119998,262444,341976,174128,2384,301377,228072,153956,158483,59042,28605,104275,223938,370157,173955,68053,219846,220251,231322,161458,531
81,27850,76858,105655,71832,6782,56370,97957,96179,24988,28297,116762,92249,36238,8730,47519,80250,90279,51864,12364,52282,121935,80806,21716,5537,58190,214066,9166,841,13,52015,220434,9152,662,13,55386,122848,71006,24249,8787,22634,65452,128504,58648,7038,31898,33617,65947,100953,49861,622,10852,39587,110766,120449,54360,121775,74971,22632,8538,224
328,7944,54200,173905,32169,909,11508,69083,164994,22052,1328,18059,75128,146499,27532,6443,46987,132400,74925,7791,3160,14937,48756,93227,108466,1724,166309,98343,2160,10,1526,167621,97956,1437,6,4019,23689,53701,98485,88652,2733,20861,82632,137686,24634,8817,119705,103605,33680,2739,106174,81430,47821,26208,6913,2184,21290,51111,65933,128028,350
533,16436,98582,198981,28585,2473,38691,150179,140624,11150,12501,108835,122353,89713,9715,14753,87714,159272,73437,7941,14578,82586,102196,89689,54068,7744,288237,45985,1149,2,6530,290552,45353,682,0,24729,95556,91713,85540,45579,7989,50724,175130,99327,9947,7773,67863,120364,112314,34803,55644,72231,75051,101189,39002,22245,94720,85196,61913,79043,225
1,709,3791,21196,25040,8,828,3644,23577,22680,115,1771,7818,29856,11177,6691,13574,20118,9684,670,1260,10515,20933,16599,1430,0,202,7375,28280,14880,0,193,8628,28134,13782,685,4768,14461,23433,7390,485,2420,13639,30994,3199,17921,17249,11056,3966,545,13,699,9586,21155,19284,1072,10152,22313,13971,3229,90
92,54750,265437,104564,10925,2877,105933,221499,94122,11337,8876,147266,166755,96327,16544,10265,19169,68556,204085,133693,9764,71559,166645,142753,45047,94,31929,204306,176413,23026,78,31703,226268,156741,20978,8736,74498,157880,144718,49936,7698,18762,131823,230978,46507,9290,32304,86899,191671,115604,73302,132860,131185,82575,15846,41475,181832,127239,61486,23736,483
2137,57206,103342,68293,9991,13669,102127,79451,42887,2835,59252,109598,51183,20376,560,35220,59446,84179,52517,9607,87626,87462,41646,20948,3287,70048,162939,7783,199,0,64654,168011,8162,142,0,83030,91879,40755,21305,4000,34278,80755,85491,39946,499,3611,17497,52456,95573,71832,3295,16738,33497,81680,105759,79698,100365,40511,14170,6225,331
201128,10850,4730,251,5,198568,15805,2049,499,43,194296,19081,2821,687,79,31053,43403,46008,48158,48342,76514,77376,51743,10318,1013,113598,99528,3597,215,26,106302,106905,3562,169,26,129640,71989,11886,3231,218,104987,61165,35910,13719,1183,306,560,2920,15953,197225,69203,59939,41252,29626,16944,100434,90837,18837,5188,1668,287
44071,6562,3486,3199,99203,35703,8663,5665,5663,92900,29104,9581,7354,8941,85822,26585,7955,8665,11541,78321,66436,11544,11245,12736,9553,93029,5089,1429,277,35,93723,5116,1430,215,28,56667,20383,13489,15025,13852,31424,10282,10225,14055,97842,80009,8303,6238,12435,26080,15387,6334,3602,3880,82308,81910,11215,8654,5835,3890,26
174068,239101,265062,46584,5515,181620,172599,291716,77439,6956,205569,168080,254822,94321,7538,164807,220900,187020,131703,25900,65956,228384,298507,115749,21734,6389,140694,166208,206724,210315,5843,140881,181203,196703,205700,90428,193840,275102,146890,24070,152549,202773,242827,121639,10542,27867,85695,191754,256177,168837,100724,142609,208602,228695,49700,49945,253426,246370,121720,58869,449
634,21441,24974,5145,631,6365,25479,16476,4155,350,6250,17607,17415,11246,307,16018,26873,8263,1564,107,6713,14300,16316,14253,1243,0,3161,22706,23440,3518,0,3102,25321,21212,3190,5448,15506,16646,14087,1138,13709,22280,14695,1990,151,3322,15681,17303,14236,2283,8401,14142,12070,12011,6201,2232,12064,16126,14492,7911,496
65660,31435,39805,68299,1594839,91345,36332,39173,85348,1547840,91896,53660,59585,122235,1472662,441899,77101,69551,89113,1122374,1232029,167226,131750,129432,139601,1799598,422,15,3,0,1799535,484,17,2,0,934275,276038,178214,182345,229166,247612,53706,59204,95110,1344406,1782712,15425,1372,369,160,2141,19419,46329,78003,1654146,1454935,87097,77834,77773,102398,4
400959,335364,252915,107949,5642,411361,252604,245130,168673,25061,364564,210678,222869,261363,43355,140952,431411,405512,119451,5503,210833,189609,159460,257751,285176,161096,563233,349049,29108,343,151796,568433,360001,22317,282,265157,179954,160564,265115,232039,313769,319278,273799,179246,16737,31369,227749,271569,237352,334790,509033,195218,163530,207265,27783,136357,237721,145909,172582,410260,414
487395,7169,1330,1287,14301,487893,6608,1666,1618,13697,472176,21272,3394,2133,12507,109736,96439,101390,109734,94183,302650,121384,49498,24233,13717,264605,210290,30109,5470,1008,254483,220854,30612,4592,941,373974,83759,29019,13539,11191,323804,118129,41567,13186,14796,14781,7912,10826,30794,447169,131723,115415,98635,89825,75884,343475,100018,35696,16306,15987,596
37212,53994,42778,45297,17962,30015,43766,39924,53644,29894,49750,38199,33324,49820,26150,3579,14936,48522,98854,31352,28248,46253,46632,59089,17021,76,11544,59026,60229,66368,58,11591,64119,58110,63365,40014,37444,35880,50824,33081,2007,5611,44513,118412,26700,18646,33749,33349,40510,70989,6346,35548,63987,69070,22292,51139,47593,46234,39707,12570,82
2330,26621,92505,109894,28946,867,23572,99496,115090,21271,6486,66533,106425,72858,7994,6056,16601,91856,134373,11410,12270,46587,111923,79548,9968,13,10692,144935,95906,8750,3,10649,161420,80454,7770,13606,56957,94693,75966,19074,5198,18171,88646,139390,8891,9202,26264,72610,124906,27314,1802,35275,99220,98158,25841,17090,103727,95260,34599,9620,137
0,4165,42271,181676,52822,2019,27780,127036,116383,7716,4496,104993,125621,38959,6865,39505,40169,66216,121164,13880,15617,100296,92610,49327,23084,38,118147,101984,57045,3720,23,117925,107457,51896,3633,12363,96815,95732,50647,25377,18119,47166,127591,81920,6138,6931,36132,71539,140773,25559,33522,38281,37874,93903,77354,36085,122673,43037,29876,49263,196
1,76,1223,52471,205844,2,154,8241,178309,72909,7,18981,113335,114773,12519,5488,5478,36292,140872,71485,6993,43062,121977,79443,8140,3366,85758,157705,12400,386,2862,87586,160355,8445,367,7669,52273,102982,83437,13254,2372,2782,30245,203998,20218,7971,26034,85037,124946,15627,367,9157,45125,132549,72417,21476,134909,80705,19302,3223,178
178279,45653,43348,60814,433210,146707,46750,44054,73910,449883,116865,55762,52404,92751,443522,268621,62025,54191,62151,314316,435956,85768,81104,88172,70304,722779,29248,7664,1427,186,721365,30708,7872,1190,169,327605,112189,94762,117579,109169,201922,46321,51017,70538,391506,571725,63821,38013,37613,50129,30151,33391,39899,63312,594549,475813,91939,91370,62331,39851,34
187,7567,42296,306754,214099,522,5776,20991,189565,354049,2371,6780,22789,161960,377003,3514,12941,51403,339152,163893,2531,4367,21428,153959,388618,0,583,7639,65336,497345,0,611,9482,68368,492442,2808,5955,22986,111017,428137,1989,4569,13812,129940,420593,132077,295217,108519,31160,3930,99260,302450,139454,24821,4918,2515,19226,86661,221256,241245,105
682,9884,79318,172139,32607,3709,22280,98149,152764,17728,7298,73767,122811,85030,5724,3645,23316,138614,116051,13004,11408,64517,120392,90335,7978,0,48416,194708,48314,3192,0,47764,203968,40000,2898,10939,67716,101921,94508,19546,2000,31960,125242,128852,6576,5123,34207,89315,143877,22108,1864,33693,100083,129880,29110,14214,120655,111444,41853,6464,136
42475,82721,75024,53768,22385,66857,88019,66575,39604,15318,93188,97101,51497,25167,9420,30342,68506,106238,65442,5845,59411,129168,61673,20465,5656,130585,112096,31385,2232,75,123480,119092,32130,1607,64,86891,108038,46646,24497,10301,52135,95751,96941,24277,7269,16702,17761,36519,99206,106185,1931,18316,63748,134215,58163,58865,144361,45745,18523,8879,68
267,28560,136601,175387,38913,25027,102638,138379,96129,17555,91234,138037,100100,45997,4360,171057,98079,76713,29715,4164,173940,60406,77202,61433,6747,121737,234611,21792,1546,42,115576,240604,22374,1133,41,177359,73276,72352,49582,7159,147207,111548,94136,23253,3584,96849,65653,83415,90840,42971,8417,44587,67800,69376,189548,155243,72155,61993,53763,36574,387
29557,22761,22343,27571,28558,55225,33722,19630,16109,10148,73902,40937,13588,2609,7863,61655,35747,19130,12915,13519,86564,34597,19272,7737,6192,145390,10561,2095,1218,215,144392,11561,2224,1111,191,97450,31634,8858,5610,6709,64272,38725,13502,3393,7953,7290,14189,24840,37177,55338,6672,10794,13794,24086,79149,67535,45025,18300,6134,5670,254
12057,36798,51291,79504,41871,13941,22571,32507,84999,67503,23888,20826,29612,79644,67551,4545,17967,56088,108842,34079,18843,24935,37285,82336,58122,574,9102,32001,42502,137342,608,9375,34578,42470,134490,22714,20686,27130,61635,89356,2055,5647,34792,123519,55508,42581,66871,44383,32106,35580,20112,63509,66534,47811,23555,29484,32370,49556,66000,44111,83
212624,1351,357,49,1,211237,2088,742,278,37,205450,6987,1328,539,78,52366,37142,39659,42575,42640,102546,56549,41798,12492,997,163463,47945,2487,385,102,159460,52010,2510,301,101,138995,60907,11613,2567,300,135818,47720,22431,7705,708,327,735,1865,8700,202755,101444,42103,27417,23723,19695,115813,70172,20197,6211,1989,288
141294,139275,164042,171819,16202,128494,119311,136120,194218,54489,60518,115835,110647,211757,133875,13664,99181,234343,252994,32450,17233,48781,89777,164847,311994,22991,150396,302258,150637,6350,19862,153173,324221,130345,5031,22420,75519,91218,153144,290331,35675,113951,160769,216755,105482,45344,222507,153830,127163,83788,480761,93002,35462,17850,5557,14694,73724,89234,109620,345360,402
2486,52253,256005,403077,41957,5952,47775,213497,413078,75476,7800,31422,133268,445552,137736,101114,199748,236389,192198,26329,10765,35275,155558,327446,226734,177,5298,29271,200357,520675,141,5310,35575,203196,511556,7514,28450,116325,341615,261874,17606,76074,215545,352601,93952,144638,406029,149337,47683,8091,229451,230009,204499,73570,18249,5431,30846,129943,253466,336092,128
214551,706198,388382,92473,824,222669,689776,351311,136236,2436,207788,560377,345597,268902,19764,462348,525293,271505,114449,28833,262672,441174,350207,270692,77683,37858,168613,461400,485864,248693,34983,171176,501728,454229,240312,196075,475782,381272,291390,57909,414213,547964,336113,100026,4112,163588,306353,339498,374605,218384,270764,215630,268027,407809,240198,172907,373766,314739,257091,283925,555
84390,20707,19381,15339,5120,104369,24398,13677,1695,798,118137,22994,2666,534,606,26617,11836,30549,50586,25349,96430,38122,7307,2293,785,1278,113264,29533,797,65,837,113453,29964,622,61,111305,26687,4342,1969,634,38497,77827,26380,1773,460,15412,3258,4639,14707,106921,5703,13089,19768,41874,64503,113277,24138,4253,1487,1782,598
175892,141871,39771,14503,454,308519,42320,16406,4997,249,327118,31577,10805,2801,190,43984,92682,105178,87475,43172,204411,123722,32750,10336,1272,328363,43826,301,1,0,320175,52014,301,1,0,285417,65989,15751,4962,372,182125,128702,48368,12112,1184,1331,3829,11516,34074,321741,16946,54536,86782,124988,89239,234627,105390,22576,7201,2697,293
1,3056,37747,153983,89624,8,3690,27325,149281,104107,812,12118,42806,163481,65194,1179,1612,13808,132468,135344,2095,11921,39690,148295,82410,0,1951,35531,173844,73085,0,1885,41270,176016,65240,3044,15546,40704,127389,97728,699,887,9385,144155,129285,10168,62781,117566,82991,10905,17009,90590,122868,45805,8139,6830,57966,120032,82498,17085,201
56,5176,20310,144846,3271384,54,1219,8304,60914,3371281,529,5526,16743,79637,3339337,1724,1365,4897,102469,3331317,1843,4478,30904,189899,3214648,67,5990,84976,715783,2634956,91,6274,108469,729988,2596950,1451,9152,29164,114129,3287876,970,310,1341,11946,3427205,2825369,425731,121521,52787,16364,2370,517682,2221409,689411,10900,12308,95927,303333,2190783,839421,101
667428,547605,224295,103378,26996,425164,417668,361426,278143,87301,424916,370853,312691,301244,159998,103962,167484,299242,498744,500270,139839,228718,305663,444043,451439,12805,297750,561162,578869,119116,10926,301619,610916,532578,113663,205252,304759,327486,402389,329816,216992,256015,318695,482657,295343,56558,180313,238259,466299,628273,867176,365750,174606,106929,55241,193416,365041,414929,263644,332672,554
241465,221140,245301,132819,3469,226586,246490,233382,130804,6932,203527,249119,212273,165524,13751,170530,325296,252563,81495,14310,119268,139705,186953,282294,115974,16848,244144,246777,278386,58039,13951,246755,271878,258534,53076,153710,179866,182137,255907,72574,239465,259015,229854,107982,7878,23933,170720,252739,212752,184050,334606,248488,114656,66503,79941,76714,169582,143782,181331,272785,395
131926,159440,81823,45773,57758,97791,178838,95208,51788,53088,159955,165643,66771,43537,40802,56784,47557,72993,131426,167942,75456,108041,145349,106664,41178,32445,349032,84559,9527,1124,28803,351974,87444,7472,994,105326,182487,109362,50937,28579,68164,85453,131417,131637,60090,30039,35763,55769,122502,232629,73441,125115,91818,88682,97623,102455,206161,117328,34852,15874,604
469200,533555,80403,6191,598,309254,578581,180982,19925,1205,225805,483528,325442,53455,1717,458591,378251,179866,69972,3267,59358,284490,434478,262702,48919,1298,105052,262707,461916,258974,1117,105336,293230,442781,247483,32763,264150,499545,250728,42761,404471,436105,194270,52355,2746,23784,185857,330101,409955,140250,364192,310337,233555,146850,35013,11878,130043,391428,387537,169060,447
63823,84229,24301,11071,31443,102516,54019,18628,10226,29478,64658,81961,28386,11990,27872,144165,18397,11233,10135,30937,111453,63157,29773,8852,1632,214381,486,0,0,0,214352,515,0,0,0,83242,72482,43151,13564,2428,122207,34496,19368,11494,27302,64029,52497,50409,20564,27368,6518,22575,36613,42720,106441,75397,30899,46871,45557,16143,8
0,412,2064,4548,11737,17,1017,2325,6606,8796,544,1292,2644,9605,4676,5287,7543,4258,1214,459,1108,4143,9378,3842,290,0,637,2955,14025,1144,0,628,3588,13522,1023,841,1607,4673,10127,1513,902,2522,6460,7972,905,10326,4637,2289,1008,501,59,524,1637,6294,10247,1060,2500,7285,7025,891,536
0,3202,70849,330920,172896,5,5679,74758,342089,155336,343,21997,144037,330996,80494,3582,4340,30127,286693,253125,2543,11509,105092,315254,143469,3,3007,145222,343874,85761,1,2899,175057,321817,78093,2175,23978,120936,267254,163524,1633,2135,17470,340353,216276,13664,94134,220165,224061,25843,39816,221238,229292,78633,8888,5311,142099,240796,147860,41801,149
318237,215207,64161,19777,8922,234582,211916,126496,42054,11256,251825,203193,110975,49261,11050,29748,60108,124391,231421,180636,67879,151940,190143,168064,48278,1841,108915,283024,203203,29321,1819,105290,303990,187282,27923,100841,215929,172277,110690,26567,103522,123539,178855,187001,33387,5183,17989,43368,166826,392938,212381,216301,109752,64021,23849,102657,273017,170582,54312,25736,605
642686,321386,430980,868369,7483398,530485,211140,274169,621716,8109309,443904,254806,305379,703701,8039029,2214457,624225,631842,863624,5412671,3834251,1009239,993858,1314830,2594641,9667971,61008,13011,3920,909,9663468,65499,13691,3312,849,2427920,1170092,1051810,1404732,3692265,1202411,324984,360737,710188,7148499,9680403,47199,9711,6416,3088,114426,459388,859486,1281211,7032308,4843223,803698,972977,1424354,1702564,3
6644,39869,32536,42123,20025,9789,30591,30427,50779,19611,33191,25684,29757,44414,8151,4916,8516,21779,54386,51600,26925,46415,44547,21128,2182,511,39165,67907,30035,3579,525,39750,71234,26622,3066,38830,31431,33598,31069,6269,1758,3202,24829,101740,9668,9423,18589,27412,32058,53715,714,4147,20276,65165,50895,56238,45084,27598,10875,1402,75
217450,6163,1296,209,19,211905,9962,2465,731,74,210246,12082,2177,564,68,13968,28640,45740,58058,78731,122027,82589,17424,2891,206,148383,76011,728,15,0,141481,82892,754,10,0,186684,31455,5495,1374,129,91885,75584,37601,16489,3578,619,659,1914,10838,211107,25290,77197,65518,41238,15894,177980,38791,6777,1292,297,292
