band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_1_15,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_2_15,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_3_15,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_4_15,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_5_15,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_6_15,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_7_15,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_8_15,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_9_15,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_10_15,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_11_15,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,band_12_15,census_code
28764,10358,4949,3330,1827,1405,1242,1143,1101,977,963,1259,1876,4181,93146,21604,8351,5748,3851,2767,2045,2175,1802,1688,1707,1837,2119,3330,7900,81670,16086,7525,5493,3767,3035,2779,2428,2359,2567,2728,2918,3295,5234,7849,72739,17534,5891,3160,2770,2736,2449,2736,2896,3033,3210,3529,4802,5250,6090,66981,44517,15906,6013,4113,3785,3646,3708,3735,3802,4087,4222,4427,4231,3119,2203,65410,22615,5004,2314,1721,1054,751,435,243,169,67,41,23,9,3,66842,22274,4607,2397,1659,1060,785,426,219,117,52,46,17,8,3,28325,16400,11942,8900,6049,5434,4645,4440,4404,4485,5058,5482,6108,4802,2942,20882,6738,3804,3786,3478,3018,3357,3708,3160,3753,5093,5209,6358,7720,83764,51244,20132,8633,5213,1598,1492,1732,2062,2444,3005,4122,5308,7060,9044,9976,7670,4382,3335,2620,2072,1642,1372,1149,1081,1111,1238,1531,2129,11463,68716,67331,9319,5260,4201,3677,3337,3018,2968,2668,2236,2022,1577,1387,1383,1120,26
6123,64016,103929,79533,78055,81513,95589,84179,85294,34108,9450,3026,2320,3154,41,4899,71737,104984,61721,51867,59011,90711,111561,89444,50960,19449,7030,2682,4075,199,6226,101659,97684,55949,53149,58982,72259,98201,84362,58676,27183,8462,3185,3168,1185,21044,57203,86560,75005,81245,64650,65813,61007,60200,54974,44272,32457,17558,7390,952,14138,13222,38596,63560,72615,92209,111324,105277,81906,55095,37549,23105,11773,5865,4096,0,193,6196,23237,51782,65675,58189,51788,56231,80492,67063,59169,81485,81364,47466,0,178,5665,21970,50481,68430,61105,57612,62486,65235,65887,65581,76006,76661,53033,14085,26302,50041,52337,65462,76041,87084,99486,88532,68612,48080,30198,13460,6383,4227,23713,53829,75007,65855,68544,68374,80012,84945,77870,59410,40860,21369,6261,3156,1125,12213,6355,9299,17319,28234,40142,52507,64634,74613,80156,83220,92801,100896,59018,8923,21728,37754,41242,42821,47125,52663,59136,68998,80468,87264,83131,58300,29117,9035,11548,7134,10642,32169,65565,90143,97718,93854,83381,69135,54311,39659,27750,22245,21135,15489,449
0,0,634,3560,8036,9845,11219,7983,5772,3299,1330,516,340,218,73,0,716,5649,9132,8757,7590,7080,5296,4100,2713,1093,349,210,101,39,0,1575,4675,5975,5825,5807,5609,6125,5681,5273,4114,1859,227,51,29,2471,4317,9230,10729,9419,6725,4342,2383,1538,870,461,233,74,20,13,1407,1694,3612,4517,4791,4992,5158,5548,5610,5666,5298,3289,1089,119,35,0,0,0,270,987,1904,5307,8012,9387,11909,7523,4008,2627,761,130,0,0,0,230,1018,1854,5582,9221,10518,9476,7455,4281,2297,748,145,1266,1141,3041,4841,5280,5385,5315,5521,5810,5425,5158,3504,970,122,46,2127,4350,7232,7591,7176,7513,6689,5058,2948,1401,454,135,71,48,32,1123,721,1478,4224,5553,5904,6107,5613,5583,5311,4801,4124,1989,290,4,875,3034,4492,4760,4769,4613,4339,3991,3740,3794,4069,4148,3409,1634,1158,399,715,1118,2899,4283,4882,5229,5461,5436,5510,4899,4083,3474,2931,1506,496
32318,21732,11610,10107,10314,11014,10934,13442,15429,16215,19850,32234,49155,124535,1421149,48069,26262,17014,12466,12480,11386,12014,13046,14113,19805,26839,38704,82806,198113,1266921,35494,30612,25790,21169,15332,17159,17819,18119,23647,28249,38540,55446,109737,195248,1167677,331863,68578,41458,27834,25884,23383,22509,23091,23951,25072,30850,33191,43419,66580,1012375,890735,244882,96412,64634,56514,46078,46543,43491,41716,43724,42719,42989,43198,38340,58063,1627954,169299,2345,311,79,32,11,4,0,3,0,0,0,0,0,1624868,172462,2205,375,75,34,12,4,1,2,0,0,0,0,0,585706,196756,151813,114055,87067,74916,65349,59146,53719,55822,61188,65335,72873,72035,84258,182325,39940,25347,17315,19350,17041,18086,21762,19356,25089,28701,41320,73184,136998,1134224,1426375,327852,28485,11750,2231,1444,739,389,244,160,131,78,75,61,24,145,493,1503,3506,6211,9702,12585,15780,17964,21221,25455,31327,44865,195356,1413925,1320970,90385,43580,32187,28382,26528,25483,26173,26178,26433,26417,24923,27126,33020,42252,4
2788,182270,215901,129869,106063,99432,95948,88937,68030,54312,30268,23369,5469,172,1,23236,223279,164846,96360,77851,78393,81688,85125,78317,70928,55443,42302,24359,692,10,14649,212061,137854,81197,66276,63205,67339,75745,79785,86246,92197,82920,41796,1517,42,8005,38407,94540,127276,146109,158026,155382,144653,105477,67643,36215,15593,4399,960,144,4870,82381,123582,78373,59262,51974,49637,52051,57772,69089,83220,105442,131851,116441,36884,0,9104,151992,180452,165018,217763,192386,106844,49819,22413,5420,1275,314,29,0,0,9700,142096,180978,181788,205667,198647,114587,46767,15924,5013,1380,256,23,3,11398,140001,113758,75985,54920,49049,48342,52215,60007,68742,86350,110023,140494,84631,6914,26335,143332,144102,119565,107112,92601,97450,88810,87539,74920,62637,41689,15632,1044,61,3367,3112,24890,66356,78558,82835,89405,92874,89290,80828,74498,82026,135272,185278,14240,216624,177011,115398,79949,62158,53111,50332,53625,59573,71747,80868,54650,17251,7623,2909,1302,12786,122269,116701,69672,51348,46697,47869,51343,55137,57873,59572,69674,112794,227792,414
360050,113103,14242,4920,1417,832,527,385,418,343,423,521,747,1471,12083,350799,117764,19330,4018,1740,850,588,556,522,503,456,659,1014,2211,10472,327368,109708,35100,13115,5354,2803,1732,914,748,726,613,794,1359,2440,8708,39695,38574,31467,32832,31160,32447,33592,34183,33615,34518,35110,40106,33440,31542,29201,67096,153181,82373,56150,35563,29671,20551,16256,12691,10005,8275,5953,4405,4198,5114,52,78637,185916,110245,66503,33542,16657,8604,4848,3453,1289,728,580,250,178,145,79982,174356,119889,65643,35322,17205,8758,4649,2505,1331,756,521,226,194,131985,156417,85572,41364,25877,16518,11916,10158,6945,5495,4464,3580,3536,4194,3461,138060,123171,62573,51205,36162,30762,17296,14016,10255,6253,4004,2929,2158,2210,10428,8150,3300,3331,2871,2550,2491,2617,3482,4727,6474,9095,15225,29092,78780,339297,55090,38456,38177,38549,39220,37646,33977,34564,30094,29082,30314,30429,31890,33674,10320,30990,218574,93911,48419,30442,21157,15247,11571,8878,6922,5201,4183,3648,4325,8014,596
0,7617,29595,25598,16457,11939,13117,12639,17022,13298,15355,16644,14783,3101,78,0,1654,28361,16229,17139,10398,14439,8986,16499,15861,15957,21826,24686,5186,22,1,22999,26750,16604,10090,11505,9148,13473,10703,15422,15701,18697,21754,4376,20,993,1060,1526,2543,5220,7173,9515,14570,24437,31661,33208,33985,22595,7989,768,685,6056,21507,19009,13648,13596,12743,15787,18102,19260,20581,19248,12797,3962,262,0,0,76,84,685,10775,22157,20171,16698,23588,17910,18731,26965,20886,18517,0,0,58,93,458,11040,25043,21196,17880,17981,19048,21081,24537,18297,20531,277,9996,29741,15434,12673,9337,10074,12894,12912,15613,17464,17747,20265,11259,1557,629,665,713,765,1720,3126,5787,12484,26242,34048,45531,38833,23875,2805,20,116,6308,12222,11511,11165,11073,10990,11117,11242,12106,13458,14946,19197,35459,16333,181,1638,4527,8328,12124,15096,19578,21786,22623,22045,23960,23065,17139,4925,228,244,26044,24851,17295,15486,14812,14986,15360,15888,15347,13266,11094,8023,4096,451,82
0,28,2302,5252,7447,13922,18825,35000,38680,38651,37126,34117,22712,5317,917,0,13,854,4588,6795,12189,21590,34929,42977,39330,40134,35626,18023,3003,245,0,518,5968,12223,21932,32378,35963,35986,34476,30972,25348,16538,6765,1220,9,3386,1299,1371,2371,4747,9483,16949,29769,45138,52356,50326,31691,10246,1120,44,2142,3498,6630,9222,15052,22313,31637,39532,40754,37659,26130,15759,7447,2355,166,0,0,13,1079,2297,7316,21498,54736,68701,61947,24500,9459,6012,2486,252,0,0,3,1057,2325,7267,22552,65044,73824,46639,23802,10013,5133,2316,321,1056,3617,8933,13375,18383,25199,29477,33084,32132,29172,26739,20055,12568,5426,1080,930,1649,2619,4112,5032,9027,14820,27791,46035,56998,51442,30950,7887,1000,4,3229,3091,2882,4989,8550,12725,18226,24125,30259,37320,44260,43326,24243,3065,6,8,166,1628,5447,11060,18768,27381,34260,37579,37509,34473,26176,17870,6121,1850,386,2530,14174,25982,36262,41483,39598,31921,23741,16666,11098,6835,4852,3690,1078,137
0,0,0,55,1210,2900,7110,13868,21293,27360,53119,101197,48071,3720,1031,0,103,1916,6740,9462,11578,16549,35709,74778,62492,36140,17751,6068,941,707,0,394,4102,17741,35935,51317,55323,42729,27569,17977,12060,8922,5250,1155,460,4079,14942,20484,14689,12088,13392,16529,20955,28732,38340,45515,37309,12932,941,7,2545,2702,10370,25252,36018,39026,37689,31407,23514,18819,16340,14168,11371,8022,3691,0,0,38,2870,51631,63646,36707,31676,33601,32827,18190,6028,2423,981,316,0,0,23,2584,57844,57497,35699,35090,36668,27905,16906,7085,2334,950,349,2279,2807,7277,20736,35082,40997,39524,31778,24430,19210,16609,14828,13110,9203,3064,2794,5551,9774,11536,14821,20809,30316,44825,52450,43886,27232,10802,4545,1202,391,2165,1923,2843,6265,12027,17840,22247,23541,25751,36067,52191,52515,23646,1913,0,2309,14644,16569,14346,12671,11264,10655,11981,15238,21852,31485,40566,52656,22508,2190,1175,5207,29703,48326,43620,30727,18762,13428,10847,10181,9845,9850,11286,17146,20831,196
0,0,1,7,14,55,79,262,882,1990,8540,41941,155991,48754,1099,0,0,2,8,17,129,404,1068,6769,24122,68740,85447,67193,5452,264,0,0,7,522,4336,14123,26956,41464,44915,46134,39639,29000,11341,1148,30,3396,1182,910,1087,1511,2880,6260,10942,19090,30544,49213,61115,52527,18706,252,2375,1585,3033,7032,12779,23251,32773,42202,47002,38638,25873,14932,6583,1431,126,0,88,3278,7393,27666,50699,72746,57086,27873,10201,1620,579,313,62,11,0,194,2668,7682,27621,52283,75083,60718,24554,6248,1582,615,292,66,9,1444,1537,4688,11595,17262,23416,31471,34623,36888,34391,28527,20519,10305,2444,505,377,908,1087,740,779,1263,2808,7453,19984,43067,79235,81696,19233,958,27,3520,2214,2237,3991,8306,13737,20589,28353,36095,44346,45490,35110,14574,1053,0,12,67,288,1030,2609,5518,9402,14221,21502,31285,46119,55145,50379,19776,2262,439,4076,16961,36915,49694,48300,37915,26014,16776,10420,5771,3111,1893,1168,162,178
109657,44012,24610,20640,14036,10977,14537,13568,15243,22235,15406,23173,32075,55648,345487,85019,37985,23703,20105,14828,11817,14553,13004,16497,18622,21950,33338,51365,90121,308397,57134,31876,27855,20372,17496,17894,15770,16865,19769,24462,28922,39367,70206,89591,283725,189081,51729,27811,23078,19025,19922,17297,18532,18362,18917,20409,22825,28158,33296,252862,296760,97910,41286,30313,27671,27784,26225,27910,26969,28432,29961,29779,28128,19847,22329,445376,240384,37019,14523,9296,5429,3906,2377,1381,914,349,164,117,50,19,443416,243088,34861,15773,9330,5605,4077,2464,1331,668,349,173,99,45,25,190062,78445,59098,46285,33845,32059,30965,30869,32928,34597,39386,43596,44595,36470,28104,144951,37872,19099,17557,16335,12429,16087,19904,15026,17186,24985,28367,48756,67652,275098,311695,194601,65429,30759,18232,14830,13589,12600,11824,11623,12319,13671,16042,19501,14586,8909,10615,10627,10678,11093,11620,12305,13106,14488,16689,20707,25916,38822,180173,375554,350825,83110,41878,32787,29203,29949,31045,31088,29237,25578,20702,16051,14808,15839,9204,34
0,1,186,1997,2619,2951,4871,11585,25840,64447,98862,143445,147180,66823,96,0,92,430,1225,2465,2086,4382,5734,10875,25864,44503,119198,243452,110550,47,0,303,2068,1881,2044,2855,4438,6857,11494,23490,44451,94019,280211,96690,102,1248,925,1341,2212,4412,6317,8617,15621,27165,61128,116217,161807,124558,37752,1583,1103,843,585,860,1307,2200,3043,6073,12312,23641,46350,83968,165295,189790,33533,0,0,0,0,108,475,1111,2127,4401,14244,21265,29827,77391,172529,247425,0,0,0,0,80,531,1175,2716,5591,12458,21521,34389,73923,152020,266499,901,747,1160,1545,1821,2589,4999,6785,11202,19315,33948,57754,112802,218214,97121,900,502,587,804,1389,2376,2673,4754,6385,11412,25526,93002,338622,81777,194,500,18693,112884,126994,99754,68469,49635,34785,24099,15813,9884,5463,2563,1244,123,4783,33639,60838,93321,109053,100076,70487,43810,25157,13701,7265,3855,2098,2200,620,51,1198,1266,2639,5792,10795,17856,28080,40725,57334,74440,89482,104261,110511,26473,105
0,0,682,2504,2558,4822,9749,24273,45296,57194,63267,51678,27444,5093,70,0,139,3570,3722,6034,12524,18481,36193,43475,58116,55042,39606,16403,1307,18,0,1980,5318,13547,25457,34763,42088,40302,40421,36405,29279,19346,5342,375,7,729,1329,1587,2780,5977,14559,29371,48952,60291,52317,39308,24426,10939,1991,74,349,1581,9478,14865,21284,28368,36729,40265,43398,39609,32186,18540,6558,1313,107,0,0,0,1575,8724,38117,74543,70580,49585,33198,11211,3905,2418,726,48,0,0,0,1531,8355,37878,77535,76597,49836,24862,10912,4226,2119,710,69,113,1077,9749,16884,22221,28611,31833,34519,35569,33522,33184,27802,16186,3061,299,144,565,1291,4375,8823,18762,31966,39211,54065,55474,45626,27752,6075,494,7,49,1546,3528,7292,11346,15569,21149,28974,39192,48746,53294,41837,17410,4671,27,10,238,1616,5193,10715,17785,25507,33768,40808,46704,46606,36570,22344,6637,129,16,1260,12938,29576,42744,48335,44942,37669,28833,20888,13536,7429,4037,2076,351,136
267,13902,28306,19068,32388,31265,29547,26508,18969,17062,20335,16371,11047,8071,3267,5160,29079,32618,35386,28962,23671,25097,20108,21370,14589,13933,11082,7928,6303,1087,3345,38233,51610,34814,33426,28861,22128,16825,12544,10227,8591,6349,5137,4180,103,7748,10016,12578,17294,25149,26063,37141,33436,35661,30488,23011,11943,4597,1133,115,4873,21712,32826,45076,47097,36995,28658,19947,13068,9100,6678,4687,3362,1986,308,0,2730,127855,63150,32627,16319,12782,13120,5483,1818,310,104,53,21,1,0,2725,120755,67613,34552,16927,14269,13762,4099,1184,310,113,43,19,2,8928,31377,46586,50815,33459,23764,18412,15244,12990,10862,7874,5761,4625,3598,2078,12306,18000,21829,27584,31406,36761,53027,23407,20507,13751,6412,4114,3864,3345,60,4647,6766,5289,5394,5723,6644,8195,11890,16434,23417,31886,43903,54303,46503,5379,29,381,1521,3266,5764,9286,14532,20972,28244,37277,48486,48452,38857,17051,2255,733,11835,46297,62138,49125,33098,21002,14072,10671,8142,5962,4419,4129,3708,1042,68
0,1,266,3350,9433,15777,31812,42180,62609,63071,66485,45831,22894,15058,961,19,3464,21544,30467,34112,38059,44831,43469,50079,41454,35778,18897,12235,4625,695,354,26727,64153,60660,43328,34049,31144,33562,35394,25795,13694,6508,2262,1518,580,107106,31702,32249,33110,32505,32464,29259,26113,21341,15686,9036,4993,2277,1053,834,106992,42847,24101,20099,19051,21256,22337,26325,28540,27830,21798,11805,4374,1171,1202,0,1358,120379,131369,72900,30342,12651,6338,2803,1250,236,60,40,2,0,0,853,114723,135600,75656,29348,13219,6622,2533,869,197,67,36,5,0,109650,37472,30237,26756,23212,23308,23434,23866,25052,20933,17389,11260,4500,1230,1429,93559,29845,23803,30879,38019,42650,34678,35338,24120,13057,7015,3181,1596,1229,759,81898,7379,7572,14923,23387,27343,28094,27571,27750,28343,30319,32178,29317,13288,366,456,2303,5658,9836,15007,19744,22057,23281,22462,22218,23166,23992,29672,67833,92043,87997,36113,31133,26461,23526,22168,21511,20519,19963,19557,18316,15890,14500,14213,7861,387
1551,10691,17315,9966,7180,5615,5733,7214,9396,8487,9546,9538,9141,10639,8778,12208,26631,16386,11858,11956,9908,6339,8736,4555,6531,6438,3140,1804,1940,6404,18814,28245,26843,16377,15399,9161,8122,3274,2192,1098,772,739,1061,1971,4831,18681,22938,20036,15142,11474,9131,8195,6001,4934,4992,4050,3873,3469,2964,7086,24997,40888,20679,13926,11680,8991,8437,5975,4860,3574,2415,1748,1298,853,4041,3340,97198,44852,6855,2489,1217,900,679,516,581,393,244,170,45,0,3280,97967,43145,7839,2454,1268,965,715,544,458,389,264,143,48,0,34423,39324,23703,15645,10279,5710,4133,2595,2130,1970,1822,1818,1716,1312,3681,25469,22524,16279,14907,15228,8590,6958,4155,2389,1379,1178,836,891,1283,5779,630,3066,3594,4028,4207,5954,6564,8516,9760,10692,12139,14346,18330,22862,14146,1586,2188,2898,3287,3587,3920,4174,4543,5077,5793,7760,10533,19421,55284,4444,7045,32795,27695,19642,14438,10945,8485,5651,4164,2782,1958,1394,1292,1491,2887,254
1,1433,10623,15651,10475,10672,13434,14686,23171,21294,26182,32028,33991,7696,184,1,696,13244,8955,7406,6210,9279,7709,15519,19381,24038,41580,54296,13127,80,0,11262,12626,7863,5862,7101,6706,11141,11765,18584,25229,35831,54629,12851,71,1267,1294,1984,3494,5975,8498,11449,17365,27274,33603,37522,37717,23374,9189,1516,881,5290,12672,9833,7285,7817,8912,12502,15871,20839,26941,34556,37790,19131,1201,0,27,547,446,1212,7444,12593,10743,8665,12929,13354,16219,30102,41441,65799,17,103,488,545,1085,7745,14034,11254,9290,10142,13789,18539,27902,36469,70119,548,6284,15882,8053,7006,5627,6764,9326,11040,15133,20361,26141,38306,43158,7892,865,571,619,772,1762,3113,5180,10446,19166,24793,42020,56706,48816,6626,66,462,14507,27612,25536,22138,19197,17084,14406,12893,11916,10732,9458,10030,16411,9139,773,5434,13905,20935,21604,20970,22664,23574,20296,16322,15664,15825,15241,7839,475,404,15623,13457,10167,10381,11822,13477,16781,19298,21731,21929,22340,22519,18684,2908,83
194301,16653,1670,660,351,340,187,92,78,31,10,8,1,0,0,165615,41177,4445,1221,528,339,318,218,206,149,85,44,33,4,0,135529,56369,13552,4153,1811,1023,560,461,307,247,186,106,59,19,0,18049,19114,15203,12378,12197,12567,12966,12912,13781,13938,13386,15251,17945,15192,9503,23976,50765,27805,21487,17890,17172,16050,14828,10920,7392,3594,1506,661,260,76,0,40156,123307,34652,9873,3420,1482,671,334,250,87,48,53,24,25,0,41627,117833,38505,10063,3442,1485,689,336,171,83,47,52,24,25,40330,55432,43233,32948,17594,10365,5900,3606,2107,1298,792,477,250,45,5,67637,40704,27477,18928,17535,11257,10442,6685,5304,3862,2326,1517,588,115,5,32,120,175,196,231,308,437,594,834,1375,2329,4996,13225,46403,143127,51370,29187,20887,16689,13959,11455,10070,9385,7962,7811,8029,7883,8629,10831,235,4912,56660,54241,35008,21210,13954,9325,6483,4389,2999,1977,1235,848,680,461,288
2567,72491,66236,47526,47977,43772,53055,55521,55466,65659,61774,44386,14947,1236,19,1305,50029,77160,46647,38300,34364,38449,45133,52538,59915,64919,69384,47899,6565,25,418,18149,41951,41342,38119,36374,34399,36403,39845,51953,65677,94127,107701,26040,134,1207,3028,9429,19955,31721,47505,62443,80781,91119,101189,88573,63232,26216,5950,284,755,5810,10668,13273,15852,19656,23493,30610,35674,42989,52990,68868,98795,120658,92541,0,297,22694,35233,47897,67266,91268,106077,104913,95568,40130,14939,5719,624,7,0,338,19524,36478,49549,67146,94116,117917,112188,74978,39619,15748,4432,588,11,848,5888,15684,23073,24454,27992,28217,29349,33652,37000,48330,67814,109710,136394,44227,2422,11726,21527,29220,36317,48414,50775,54100,55894,60237,70182,86336,83483,21807,192,571,3370,41403,72916,79161,70430,59474,50211,44145,40979,40862,45322,50641,32000,1147,245599,157259,77903,44384,28592,20026,14883,11474,9105,7228,6047,4575,3112,1976,469,205,2763,11726,20483,25585,27656,28536,29627,31071,33387,36449,39784,51777,100467,193116,402
0,74,2412,8930,14650,28673,55289,80358,120358,150298,151714,101065,37427,4457,73,0,434,5518,10250,13063,24462,41416,65200,106881,132016,160115,120947,65707,9745,24,0,1293,6507,7702,9500,14220,23937,39149,70182,116972,163283,165297,119149,18547,40,11591,32393,57130,59813,71624,68311,75027,76098,85264,74745,70492,46961,22281,3958,90,4645,2262,3858,6564,10615,18096,32646,50109,72803,101069,116790,109587,85479,78291,62964,0,0,177,856,1809,2633,4295,8299,16677,43710,69027,87620,168926,197600,154149,0,0,141,873,1862,2575,4496,10186,20893,37741,67260,98195,156682,189034,165840,3774,1395,2345,4248,8898,15304,23596,37757,54972,79045,120438,142132,120641,108405,32828,5539,4866,7201,13816,23570,38688,55062,74353,86130,102418,128180,122003,79682,14221,49,4634,21779,118225,164782,140988,100259,69406,47689,32242,21960,15243,10480,6201,1813,77,109767,66440,53244,62184,78751,89074,83904,69256,51339,36070,23763,13737,8293,6267,3689,364,2548,2519,4799,9229,16818,27145,42050,60748,79452,87871,86143,87953,103392,144747,128
8523,100270,105758,215628,252089,238481,179428,124447,84507,55298,29919,7256,665,137,22,17630,94941,110098,247638,238828,203310,147883,117075,86353,70879,46179,19178,2281,148,7,24364,73961,109463,214267,197486,148624,127246,115797,102554,101789,93324,73789,19326,425,13,68908,175813,217627,204708,179109,141476,114867,89722,66916,49223,37773,27453,18179,8750,1904,18237,79382,165053,163487,144336,133351,127578,116575,106054,98976,91577,80139,53168,20572,3943,0,83,37775,47599,37068,83946,136494,155556,169350,202932,171056,111876,132864,92464,23365,0,30,34953,48509,42456,80211,138333,176956,186439,172779,159070,122380,122569,93475,24268,26582,53220,116273,170623,160690,144469,135446,126468,119358,113256,102375,75759,44488,12565,856,56345,171387,186481,198853,181538,167573,141610,120062,74441,54680,32522,12824,3749,344,19,13112,55293,95183,96545,104169,105639,108367,113509,117622,122472,127287,124846,110209,78026,30149,99936,96676,74152,68122,70591,76917,82649,89500,95878,108061,133193,166555,175988,50809,13401,14468,59296,99143,126429,127619,119718,111507,104987,98245,91454,86343,79294,80656,99446,103823,555
17932,43837,22621,8360,4413,7934,5982,5608,7791,4938,3397,7004,4085,472,563,14987,59983,29399,12330,5857,6211,4769,5768,3140,1132,346,217,190,192,416,19306,71043,27788,13880,6494,2620,1462,792,412,244,168,122,144,164,298,20330,3614,2673,2961,3677,5198,7555,10332,12662,15631,17380,17575,15422,8453,1474,22495,39761,34174,20287,11211,6624,3808,2132,1367,988,755,550,339,190,256,0,118,1160,24683,38861,49720,22935,4986,1612,595,152,50,49,15,1,0,114,723,24061,39775,49617,23789,4781,1394,413,149,60,43,17,1,33280,44660,33365,16148,6976,3563,1994,1353,995,776,658,535,334,193,107,21352,5722,11423,20508,27784,29535,14945,8155,3280,1123,423,227,125,107,228,12837,1520,1055,1034,1057,1167,1308,1466,1865,2401,4058,8248,18358,34379,54184,931,1934,2838,3867,4357,4865,4950,6878,7940,10967,14336,16571,24187,23077,17239,25900,54831,32546,13986,6675,3477,2090,1352,811,614,496,377,334,370,1078,598
12263,78362,85267,69049,44501,28321,20540,11326,7905,6783,5602,2118,245,74,135,37459,179665,91395,21599,11830,8891,6150,6048,4208,3336,1329,332,85,75,89,89469,189111,48538,16070,9122,6385,4903,3481,2421,1743,810,248,70,60,60,5705,14985,23294,28042,30286,34354,35749,34428,35001,31907,29110,26458,21287,14044,7841,13490,104719,86202,56771,41370,25581,15793,10089,6868,4739,3437,2160,1029,175,68,0,78310,250053,38175,4905,746,244,45,12,1,0,0,0,0,0,15,80445,239715,46219,5001,794,250,42,9,1,0,0,0,0,0,46569,151390,87458,37344,18278,10367,7141,4968,3642,2522,1578,862,237,85,50,30767,79189,72169,53900,40985,33817,22722,15457,10189,6672,3562,1878,958,146,80,354,429,548,777,1155,1897,2802,3782,4932,6546,9858,17670,41102,130935,149704,1787,5540,9619,13827,18400,22309,25449,29342,31991,35798,42749,46441,50226,38123,890,5262,112206,117159,58527,29736,17127,10720,7133,4723,3318,2293,1590,1250,1031,416,293
0,0,1,171,923,1962,4391,13094,20262,41044,48850,64089,59275,28350,1999,0,0,8,372,977,2341,5008,10974,11343,30006,44097,75178,81058,22009,1040,0,39,773,2033,4315,5770,9025,12008,21773,36604,53514,73363,55556,9112,526,444,452,283,365,519,728,1385,3427,8996,19191,41678,71599,86349,46239,2756,145,565,1385,2585,4000,5336,7588,11855,20247,34816,50971,62508,55415,23190,3805,0,0,0,0,175,1776,6737,12179,16615,42604,66933,64307,57004,15336,745,0,0,0,0,136,1749,7199,14363,19708,36809,68243,70964,49587,14638,1015,63,351,2630,4445,5041,6060,8842,12755,19107,30009,42700,54680,57632,35095,5001,146,329,224,198,215,474,941,2497,5947,14039,34150,95966,113355,14820,1110,60,1890,8218,13946,20816,28019,35487,40616,41463,37614,28152,17225,8678,2170,57,694,5409,10906,19983,30067,40540,46614,43627,32627,21932,14517,9356,5735,2353,51,10,1209,5611,10621,18560,28785,37446,41846,40740,36100,27890,18508,11638,5103,344,201
0,0,56,683,1836,2657,4427,6170,9713,17754,32055,95037,459155,2706147,106082,0,0,54,66,295,858,1251,2483,4570,7575,14550,38789,181027,2462393,727861,0,40,489,1188,1806,2532,3630,5123,7990,11884,21027,46726,201146,2100767,1037424,991,326,407,392,411,562,781,1310,2806,6846,18409,77214,428092,2034119,869106,806,410,627,876,1250,2352,4994,9273,16637,28245,52816,108838,282396,1165644,1766608,0,0,67,577,1542,3871,9779,22827,52370,164187,238709,312887,801308,1009075,824573,0,0,91,609,1540,4125,10501,28613,69355,143637,233922,352429,739881,973732,883337,601,288,562,1479,2873,4800,6818,9372,12974,19209,32077,62843,156415,748407,2383054,725,150,95,78,84,148,216,427,698,1091,2269,8586,106535,1991496,1329174,2127,1721243,1101999,228221,119019,78491,53929,39016,28576,21536,17369,13882,9929,5430,1005,39,256,2075,16884,112588,388210,664357,747576,809476,553665,111861,23885,7182,3051,667,47,2534,9727,19225,30433,46269,67129,94991,141213,269333,726565,1194885,711579,125800,2042,101
