band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,census_code
20015,35863,44158,97536,92194,4386,35087,51498,69143,93145,44358,921,52445,58759,65775,84214,32509,450,35456,121058,84724,29663,13877,9374,28866,55824,62423,79311,63364,4364,24236,209312,58265,2333,6,0,20628,213175,58559,1785,5,0,50750,54337,61001,73678,51192,3194,27144,96613,100897,57757,11370,371,6489,58529,81104,52218,42803,53009,16508,60369,72809,64464,56445,23557,35724,45370,42341,56704,59198,54815,386
0,0,106,1371,13141,1249,0,366,2004,11043,2327,127,83,4200,8281,2594,673,36,15019,555,168,80,41,4,11535,2949,1041,239,87,16,0,8354,1619,3768,1957,169,0,8356,1730,3680,1946,155,9411,2585,2295,1266,275,35,12352,2483,703,227,91,11,12657,1738,723,408,286,55,5,37,62,174,997,14592,8859,1304,2322,1795,1063,524,519
8460,71766,82223,86674,44644,1632,14919,83504,70966,61610,61314,3086,30448,81579,48452,52843,72442,9635,17054,66406,91816,82395,36061,1667,29863,44382,40542,44947,65477,70188,6807,69551,118406,90538,10064,33,5819,69109,123898,86710,9830,33,38597,48285,39926,43767,67124,57700,33985,79461,62648,57491,55840,5974,1366,39509,78038,71658,82427,22401,105208,56917,36665,31774,39637,25198,17944,49028,42636,43706,47117,94968,365
391248,245479,179096,183190,107695,2031,299896,262750,183376,199604,160277,2836,189995,256062,177255,209073,269189,7165,271767,407168,261007,114466,41058,13273,164321,262730,250371,270275,150352,10690,8009,98925,175320,279349,286289,260847,7483,99895,183279,272025,285427,260630,117750,263991,248941,315708,159423,2926,274005,301763,259474,205960,66693,844,185874,212867,176292,182440,211083,140183,124605,138403,184157,266709,314072,80793,97102,227397,221245,220627,215787,126581,527
7287,41204,23012,61109,172834,70666,14645,36220,13152,29368,195492,87235,30021,29383,21135,65302,183222,47049,4149,8033,37621,133014,167116,26179,6650,23574,29928,38493,143070,134397,9,1479,6340,42421,101919,223944,17,1360,7008,40768,100970,225989,10984,34468,26127,39914,134679,129940,2923,24138,32220,62484,187426,66921,12859,91890,117751,75778,37383,40451,20035,174194,114887,42168,18066,6762,7254,34060,39509,77416,111632,106241,182
1,491,9233,72843,357492,60836,0,1629,11108,64203,343900,80056,57,6109,18262,89859,320076,66533,3092,11577,47509,126542,259526,52650,2246,4082,20699,108683,303629,61557,0,188,4820,52050,245400,198438,0,194,5511,50426,246305,198460,1786,6038,21616,88182,279791,103483,1923,2852,12745,60469,299918,122989,12403,141370,205032,120400,21025,666,4346,85092,270527,118017,18874,4040,1448,13022,101417,222806,144391,17812,420
109,5811,37915,152251,327032,40608,1467,10376,32789,126434,333171,59489,2745,12347,33991,106105,351457,57081,13215,48352,124585,181888,180862,14824,7314,10462,32797,118575,286971,107607,47,3223,17494,49208,206779,286975,58,3248,19324,47909,206662,286525,6015,9480,29260,92287,298131,128553,7588,9028,29239,130580,328150,59141,26032,236428,194308,84590,20828,1540,81693,127094,212146,98056,33123,11614,3704,18121,65465,159298,185536,131602,166
24001,88040,73095,98616,102861,9399,48951,86254,65027,91162,95604,9014,54717,86034,59672,88208,99470,7911,26482,65514,128379,115898,55072,4667,32808,68634,62935,71173,98930,61532,15163,172771,159858,43258,4703,259,12869,175514,163290,39309,4766,264,47305,74922,55455,66694,101029,50607,34928,81435,85398,92011,93271,8969,10862,55331,105629,83299,85921,54970,78930,102708,76932,61129,53627,22686,17893,81514,68331,70107,71131,87036,360
242748,182738,94061,47512,13245,2624,182122,138233,85461,104677,68453,3982,114851,113666,91985,94717,136487,31222,156099,127078,114930,108418,64783,11620,53843,66727,80577,108965,141486,131330,28362,97713,101948,159315,149311,46279,24577,99193,111261,149900,151428,46569,58558,92499,90785,105873,137574,97639,194360,102667,83407,91263,97690,13541,10363,164601,139325,101322,98184,69133,314959,123511,63221,38661,29132,13444,28698,52374,61807,79646,97370,263033,578
89518,204095,195610,161024,74688,1291,122482,238006,171047,125785,66042,2864,168966,218486,131678,115885,85573,5638,113774,241254,232197,114023,24274,704,112775,153472,122594,116285,157101,63999,7928,232385,243590,196099,43081,3143,6116,235696,252013,186754,42526,3121,151775,171868,103461,112867,144666,41589,181393,248007,155169,89350,49070,3237,25613,89612,140807,139102,205934,125158,169322,152617,106183,101362,112561,84181,65893,162134,117992,94800,98387,187020,372
66279,261388,152459,155739,143498,4766,106270,232091,154460,139412,149416,2480,187722,216983,103443,136451,137290,2240,113293,277785,265056,105469,21240,1286,193002,154285,104625,108293,151871,72053,35555,205541,270128,221000,51344,561,29836,204597,287566,207354,54212,564,240214,143012,99019,112984,151701,37199,179072,226617,178321,148593,50372,1154,6901,136466,166467,125303,209353,139639,87528,147920,108390,105300,172446,162545,123171,190043,99368,94312,97121,180114,368
536379,3391,1550,1364,1988,17659,533686,5436,2278,1943,2572,16966,523233,13488,4486,3175,3477,15637,247385,49914,39682,41539,62248,123124,383563,96634,40861,23728,13592,6648,544291,19144,1470,236,27,0,541049,22326,1566,212,29,0,450714,64335,19981,12017,10585,6955,393660,58915,37422,32227,23690,20859,19748,6085,7111,10902,23197,495597,204833,78236,52996,48904,57884,115030,412487,86295,24590,11372,6342,18334,246
244015,51293,23186,19401,14700,4820,234133,52831,32139,23558,11409,3345,220321,60962,36769,25075,12365,1923,98808,63730,72472,61643,45328,15434,169386,65756,56299,35101,22706,8167,193348,120913,29598,11196,2293,67,185807,128158,30567,10517,2300,66,177284,66127,50037,37406,21956,4605,187255,56137,50990,40737,19980,2316,6849,7740,15727,37108,84165,205826,50943,36557,38857,50977,90852,89229,134368,100327,65652,36329,15280,5459,60
248178,19358,5149,2902,1372,3677,263386,9195,2708,1196,995,3066,260930,11238,3330,1457,950,2538,119488,34899,27220,26472,32181,40053,202673,43771,18299,9301,3812,2014,273235,5732,429,116,20,0,272511,6436,438,105,19,0,228035,31226,10274,5770,2898,1858,195502,41270,22185,12316,6039,3438,2444,3653,4785,9086,27703,232636,27782,32945,35199,35711,48598,99591,216357,34628,13121,7479,4274,3951,255
7127,41199,60811,57550,37231,20874,39422,61430,54492,41540,12980,14928,60950,75112,43939,25802,8172,10817,51000,66451,53098,34821,15001,4421,49320,62646,47277,33837,22685,9027,162518,56238,5443,593,0,0,158352,60337,5567,536,0,0,59883,72030,41476,27218,12177,12008,63015,80474,48447,17570,7117,8169,33547,14604,26378,32976,55538,61749,9884,28139,33279,45463,61284,46743,36254,68504,43628,28270,19375,28761,302
4359,56623,80053,60260,36509,5214,27388,66466,64766,55617,24294,4487,27604,90756,63470,39545,19953,1690,59697,85870,61594,28028,7093,736,22957,58124,75062,52981,27689,6205,10851,194780,33603,3608,176,0,9124,195786,34596,3344,168,0,26117,70145,63968,49840,26403,6545,58167,56085,69089,42787,15558,1332,12965,21903,53646,78775,68252,7477,7909,41308,58888,58687,50846,25380,12223,36081,72088,65075,37706,19845,352
247,23300,58574,96018,180966,11714,7821,52669,78752,168659,60694,2224,11116,80076,145000,97628,34461,2538,43273,78447,86073,98914,60974,3138,16872,83748,102467,78938,65156,23638,1029,82960,161069,90574,30648,4539,999,85189,163457,85821,30727,4626,18550,76475,102616,80544,65395,27239,24555,54011,107459,142696,40091,2007,1851,29393,90384,130145,106166,12880,63341,47335,37322,53446,114474,54901,17652,102980,92979,47993,36442,72773,233
130,2506,7863,33754,73122,23754,91,1575,5991,19626,80880,32966,370,3648,9258,23492,76642,27719,1979,8371,19245,47951,55803,7780,1014,5090,15740,32969,59162,27154,65,834,2569,15863,53817,67981,196,921,2889,15832,54153,67138,886,5143,10146,22533,50588,51833,429,1801,7294,21499,92657,17449,17899,50322,39761,22220,8852,2075,2719,36632,40692,28128,23740,9218,1673,8707,27195,46299,35470,21785,86
5532,133,49,27,23,33,4339,357,131,76,60,31,2911,531,338,279,140,31,2790,350,199,104,72,34,956,168,134,149,227,204,1017,89,9,5,0,0,1046,100,11,5,0,0,1003,377,225,195,312,309,5644,487,282,136,104,41,570,634,487,464,518,876,897,119,84,66,128,536,402,256,163,109,108,776,244
48419,283275,211753,86472,7185,517,44394,200218,205748,152686,34362,213,17001,137797,145283,172253,162132,3155,191520,192469,132775,77414,35238,8205,47167,144737,144247,148968,129565,22937,565,17978,58226,160675,206210,193967,470,18083,61077,158837,204591,194563,18613,124864,146098,171482,163595,12969,119622,149841,179482,136730,50474,1472,65772,211563,163327,104442,70684,21833,101454,114043,109801,131237,146975,34111,21512,80140,122234,158305,152986,102443,497
2662,95785,178381,61386,6958,266,11903,145081,118355,60430,9605,64,12985,108995,97821,86641,38917,79,170815,97298,37772,20508,11876,7169,18800,86266,100087,103721,36495,69,0,3187,34034,96021,106158,106038,0,3147,36572,94340,105193,106186,13075,80330,101597,115461,34911,64,78004,129818,88767,41186,7521,142,49540,83300,72994,68012,49878,21714,28769,70750,68280,74547,83277,19815,18379,48010,56282,65742,71023,86002,467
9063,53358,45199,150813,137677,14366,23898,58858,52029,146109,120347,9235,66502,45524,104321,138388,51344,4397,19161,56962,129753,158776,44571,1253,67509,61855,96236,109637,69433,5806,8592,124457,161686,91780,21408,2553,7790,125413,166852,86867,21035,2519,68245,65661,85656,95150,81116,14648,42401,49561,87748,167676,59438,3652,15486,24472,75714,144604,88549,61651,2339,32992,77281,98152,113563,86149,60436,87521,116414,89567,41249,15289,151
49273,28899,25438,34151,60433,1376534,35273,26209,24879,39081,92284,1355051,26216,35774,41873,61854,136978,1268081,336061,67845,53711,53594,67975,989553,947871,212154,158453,124772,85792,33904,1532995,16894,5513,2718,886,231,1532269,17772,5700,2549,887,230,600291,281597,223223,198903,175188,85920,154330,51495,47129,53427,99872,1170570,1483013,62729,12123,5982,3356,1534,2785,4291,7365,14448,40582,1493448,1319214,80674,70911,53761,28069,10258,25
0,2,147,1467,78248,92413,0,5,2328,38583,121858,9503,1,4044,40308,93741,31198,2985,6228,5908,15019,48819,91635,4668,4313,13087,51764,70974,28090,4049,0,5045,50997,96354,19113,768,0,5067,53504,93920,19036,750,3934,16947,51891,67244,27474,4787,3203,1728,11952,73778,78293,3323,8494,8428,26869,77290,50874,322,345,4821,21544,47697,73985,23885,5323,46030,76003,34228,8191,2502,197
325399,6163,714,246,144,367,327210,4303,682,347,203,288,326635,4674,906,393,234,191,38975,31097,35323,44188,64206,119244,147907,113182,59117,10940,1541,346,202779,129867,359,28,0,0,198233,134415,361,24,0,0,270851,55422,4661,1488,501,110,130602,73771,58849,42645,23171,3995,24,58,274,1194,6781,324702,87872,79003,54688,39509,37028,34933,249796,72731,7853,1952,506,195,281
262006,6766,853,352,104,17,259760,8987,994,253,78,26,258732,9453,1409,354,114,36,42117,34867,33960,40107,47523,71524,131002,79629,44726,12664,1882,195,253462,16549,87,0,0,0,249989,20022,87,0,0,0,198900,60172,8726,1793,438,69,129905,54968,36665,27783,18358,2419,856,425,588,1809,8812,257608,43560,64915,48693,38348,40033,34549,196747,59165,10438,2853,657,238,297
15,44363,139843,142936,66638,5362,12254,121529,137816,83470,40544,3544,61515,185624,84690,44647,21057,1624,76665,124056,97082,71707,27722,1925,130254,128988,68315,35183,28701,7716,13979,347594,36147,1400,37,0,12010,349887,35973,1251,36,0,120508,134828,67836,38530,30426,7029,72425,128097,104509,62791,29794,1541,17918,18531,51620,105450,163161,42477,6334,23620,30395,55538,133771,149499,81956,157560,88720,38806,20512,11603,332
40059,79459,124926,134858,54056,3731,33858,59999,95477,135784,103431,8540,33667,38273,71662,123154,146636,23697,34376,75455,95783,111826,98171,21490,12723,26692,58075,125419,153412,61000,1029,8403,13859,25368,82495,306257,928,8448,14469,25250,81516,306800,17938,28021,56768,124163,157968,52377,26467,61704,94543,120931,115690,17754,10507,134314,130252,70783,45100,46133,108569,146548,109346,48316,19082,5228,18901,31596,54321,110470,124673,97140,625
27238,16334,10095,9537,5514,5376,26133,20931,12556,6962,2785,4727,22230,22242,14723,7150,3373,4376,39056,13112,7747,5284,3644,5251,22795,24300,14451,6780,3512,2256,73458,623,12,1,0,0,73329,753,11,1,0,0,18315,21573,17455,9424,4902,2425,33851,17798,10745,5105,2451,4144,9250,12385,14731,12841,13324,11563,4591,8401,11441,12002,16101,21558,15146,14231,17223,14434,7503,5557,12
257579,317205,121548,68981,17058,2295,179789,330288,148234,91783,31797,2775,198603,272885,143514,113372,53439,2853,112017,207049,220785,161281,75241,8293,41012,112729,178760,204879,197371,49915,7556,97916,188200,293627,165328,32039,6488,98405,198717,284437,164640,31979,58608,214839,179610,160505,144868,26236,199700,231055,195010,106711,49178,3012,5143,37452,116991,183601,261700,179779,279803,236332,135254,76921,42264,14092,14275,135694,172173,159952,137744,164828,396
72,13167,115069,71587,24679,9136,276,20510,100621,74097,29631,8575,1124,31264,80651,73025,39687,7959,1924,2707,9416,32764,117239,69660,1788,5121,27592,99406,84150,15653,1,1363,22512,139070,67750,3014,3,1518,25579,137133,66611,2866,1489,8284,37947,82678,81633,21679,1511,2558,12144,67628,139819,10050,5240,10423,24703,52660,103423,37261,38965,102304,57330,20303,11522,3286,2221,56909,90933,55006,22085,6556,473
7906,50121,70356,123834,129671,6521,17508,70856,88869,119572,88817,2787,37918,81186,81620,114702,70215,2768,61689,145498,127359,44634,8208,1021,50052,63742,62499,78856,98730,34530,25805,175848,104409,59732,19383,3232,23474,179931,104642,57846,19259,3257,54244,67311,65810,79947,93811,27286,49599,104220,119551,84943,28232,1864,12614,93448,116531,69085,68543,28188,42782,88204,73066,60745,67762,55850,25816,64706,56028,61913,68085,111861,357
151385,157515,96690,47958,10306,992,129931,94513,97641,96242,43636,2883,98877,87355,70484,91932,103389,12809,102204,76927,91993,109758,71727,12237,40349,52760,74397,100137,128170,69033,1550,22186,55937,82260,99946,202967,1316,22463,58127,80531,98886,203523,38432,66345,77872,89228,126698,66271,135284,59184,71923,97797,89505,11153,6832,66907,111727,111598,103130,64652,195586,135638,69419,35549,20313,8341,15447,50769,73415,101732,102995,120488,630
849,14138,38635,79202,113824,12384,2493,27537,84751,94598,47983,1670,9631,111423,77385,45932,14131,530,12699,34059,62664,83646,57119,8845,6778,110471,94637,35879,9750,1517,190,182950,71924,3875,93,0,241,184124,71420,3160,87,0,17349,111297,83461,35230,9800,1895,1748,12015,73527,141208,30006,528,1459,13711,36277,57520,96394,53671,870,6793,19962,49863,127493,54051,31363,108998,75345,32274,8318,2734,229
35702,29796,19852,18181,10928,2421,37794,23137,22550,20781,10356,2262,35867,27862,24121,18146,9178,1706,20623,27495,34040,24995,8642,1085,19688,27108,35923,25194,8594,373,39769,67466,9050,576,19,0,37546,69690,9137,487,20,0,18882,28613,29577,24221,13472,2115,31241,24866,30405,22810,6533,1025,3809,8903,15218,23767,34979,30204,1639,13049,30302,36995,25697,9198,9424,36707,35957,23307,9847,1638,22
154461,29110,7696,5287,4845,63046,149220,30880,11115,6845,6798,59587,125767,43724,17534,11101,10774,55545,102763,26140,24018,26188,27963,57373,138036,40337,29527,24954,19961,11630,263812,582,44,6,1,0,263731,663,45,5,1,0,113070,61824,36409,25360,18870,8912,122568,29365,23510,17523,14561,56918,53528,18550,19245,34471,69784,68867,41101,26882,21406,20944,30298,123814,109971,66754,42996,24772,12538,7414,63
404955,3176,893,366,138,156,400987,5816,1712,691,327,158,393682,11340,2935,1017,553,169,71115,44561,45810,54486,73034,120700,193344,110276,75222,24207,5630,1046,329941,78161,1548,82,3,0,320556,87562,1543,71,3,0,296671,90323,14634,5913,1985,195,200768,80086,62118,42010,22441,2308,191,508,1100,3190,12977,391729,152330,80066,51637,39414,40167,46068,282905,94281,21197,7850,2472,993,283
309,4411,19159,93456,395253,161314,538,2490,6487,32570,269684,362133,303,2435,7456,28674,233328,401706,5784,11360,14354,32861,302291,307252,954,2847,6732,30243,202961,430165,50,4334,25413,119053,261898,263154,110,4413,28902,115278,262040,263159,464,2912,7976,24944,137354,500252,2051,4853,8126,12992,156095,489785,86213,349593,165129,58462,12871,1634,28458,428711,173415,32907,8833,1578,243,6025,52607,156005,281595,177426,103
4537,18377,19995,26145,56477,64836,18216,32975,33421,50057,50740,11903,31444,58420,60085,32006,15068,7184,64147,83848,41941,16044,4595,566,53933,53804,49829,34308,31004,8152,158519,75180,5425,1350,12,2,154432,79164,5653,1228,11,0,54211,60175,46514,30173,21771,10843,44390,71823,33262,23373,7630,3618,23945,23700,49832,44975,37790,23963,7519,17715,23480,34328,52662,61608,30771,38562,41805,36409,26481,37113,309
6001,42117,101278,197161,230015,34697,5373,34660,86206,200999,232920,51111,7222,31942,64373,184573,246375,76784,38757,119704,149563,158174,121026,24045,10361,22612,89605,179088,180914,128689,301,7914,35633,115740,222765,228916,335,8149,38503,113868,222046,228368,9687,22664,59334,146403,227334,145847,12076,30312,103097,186893,226473,52418,66672,236519,164681,88124,42075,13198,134389,98868,146351,149976,65674,16011,9936,40236,96706,151054,133344,179993,127
479736,10269,1889,629,221,124,478787,9985,2215,1163,538,180,471186,15646,3451,1543,805,237,70817,67819,75831,82943,95973,99485,197302,156352,99380,32836,5989,1009,298348,190659,3317,417,93,34,283845,205162,3340,393,95,33,326385,140070,18830,5645,1781,157,232310,118886,84541,42800,13317,1014,494,447,1125,4026,19748,467028,154254,109542,77929,58969,51892,40282,247052,196512,34223,10542,3288,1251,286
20716,58524,41546,27768,13207,11348,41315,55646,37857,22561,5927,9803,60045,66050,26786,8901,3428,7899,49252,33307,32416,28396,20089,9649,57867,50113,36528,16929,5567,6105,89250,79650,3394,804,11,0,85472,83369,3542,707,19,0,61194,60800,28177,11046,3548,8344,60579,49048,31589,16691,8904,6298,24000,7889,13636,24463,47707,55414,1878,9903,19735,33993,54717,52883,50612,59152,30476,14593,6352,11924,304
59692,118584,65481,34352,22796,35724,43235,121026,78217,39885,23635,30631,84243,126467,52664,30523,19850,22882,48402,34082,39829,57881,80601,75834,64821,63052,76902,69791,41814,20249,16609,191722,91493,28052,6801,1952,15449,194118,92312,26179,6624,1947,78207,107427,70764,41786,24394,14051,52105,55620,69693,75709,54524,28978,21875,20701,29473,45032,91130,128418,35211,59623,55094,47477,55041,84183,68519,120028,84270,38258,14615,10939,602
3330,74738,95139,140647,141528,31116,27428,92053,80251,123541,137262,25963,13150,101860,88938,133761,131124,17665,31203,110118,136462,149255,53559,5901,3829,21039,71871,133914,170215,85630,297,122743,253408,96446,12104,1500,231,125240,258942,88451,12096,1538,3705,30724,71711,122263,168647,89448,8111,73801,113380,149554,125851,15801,11675,74633,157490,143409,91858,7433,142601,165486,98738,50293,23540,5840,1630,21304,74140,108657,115195,165572,358
73,77540,330582,287787,166685,42606,1354,190221,294196,231644,156239,31619,3166,162097,257540,238834,216335,27301,159699,216574,237131,191621,90820,9428,51859,166070,331645,252085,99284,4330,2584,27634,38609,215395,423744,197307,2382,27990,42162,218010,424146,190583,39918,136171,303062,286412,129494,10216,77584,157366,256778,281200,122316,10029,124939,209588,192299,182059,160210,36178,5292,60267,202286,325598,233385,78445,41995,183006,257666,252615,138712,31278,481
39343,89511,172156,95353,30281,1500,40436,110733,203288,60791,12345,551,51829,243117,101820,26015,5105,258,66386,134360,124914,72184,26192,4108,131442,217146,65029,12398,2040,89,189989,235134,2984,37,0,0,183167,241882,3067,28,0,0,90670,221547,86347,24794,4401,385,52063,150434,162605,57549,5324,169,10952,13253,38602,106802,190523,68012,1980,10038,17487,36995,172081,189563,87259,226260,86455,23913,3869,388,35
6039,29012,47033,130221,582412,582387,8744,23016,34525,88485,472830,749504,4601,16993,33191,77694,415499,829126,14866,28374,55501,129247,489734,659382,6309,11600,21326,54442,262193,1021234,596,13147,52634,242097,581251,487379,563,12880,57728,237421,581506,487006,6110,15583,27831,63693,253803,1010084,12970,15391,24909,57814,368021,897999,142899,739629,309266,131670,48542,5098,405780,712523,187192,46028,17526,8055,3358,18259,78343,206451,409089,661604,118
5091,13374,43455,116034,335296,38341,8641,43358,58828,146653,271290,22821,16841,53352,56985,134992,255996,33425,17712,66824,164768,192079,100883,9325,19807,45684,62169,97643,168345,157943,4364,158278,356096,32543,301,9,3593,172464,347229,27995,301,9,31013,53975,62185,99582,171660,133176,11530,40774,88196,155750,220362,34979,12500,183574,193243,84966,59641,17667,133724,153908,102799,76446,63053,21661,11880,51893,71058,97253,115319,204188,349
3,6576,16379,31877,50384,53571,3575,24268,20955,38518,51802,19672,16376,37829,35724,38608,24852,5401,21967,30658,42605,41473,19282,2805,29203,46063,39998,25387,12958,5181,18623,121096,18608,445,18,0,15770,123646,18942,414,18,0,37095,46866,30502,23997,14036,6294,15409,22964,39154,53160,23529,4574,18748,19260,25010,30211,44383,21178,1321,4538,8634,19480,64043,60774,21143,57081,39505,22799,10333,7929,226
167181,677363,391593,66405,11535,1730,182152,622417,414175,82998,13397,668,161309,569507,422457,145355,16929,250,542705,463583,209103,79379,18778,2259,85967,458408,481241,241832,48157,202,477,54582,160957,349419,438199,312173,418,54408,171220,339892,438055,311814,44200,394867,547069,289199,40259,213,408463,563958,278773,60039,4432,142,38268,199535,293730,334161,337285,112828,131948,169353,176336,362556,409974,65640,32528,214638,396958,381799,198697,91187,503
836,18216,66704,84906,61160,15542,1871,28892,60800,77540,62925,15336,2666,24107,48696,76336,79851,15708,59305,50195,49314,45049,34062,9439,12854,25604,45384,57922,70703,34897,1577,6876,11102,67828,130654,29327,1450,7004,11618,68608,129525,29159,10475,14824,40006,65606,83397,33056,31361,32225,49479,61968,58220,14111,37117,87739,64408,38473,16716,2911,42982,52859,44542,47171,44810,15000,9761,12217,35770,60581,61138,67897,478
76517,107531,95043,70598,25902,2003,54483,69589,84468,98323,64607,6124,46574,54470,64056,92685,103422,16387,23493,39706,69550,106620,108418,29807,17744,33649,50115,85424,126452,64210,184,7588,21259,52326,109272,186965,154,7720,21687,52569,106912,188552,22044,43332,54773,88274,123723,45448,35359,42097,72249,106341,104370,17178,6304,58868,96450,84782,72716,58474,144812,113782,62146,30786,17723,8345,20522,44312,63235,88519,85356,75650,623
0,298,4690,19002,164929,187756,11,1934,12655,110434,241481,10160,275,35156,169848,142885,23365,5146,13250,15131,29958,101537,205415,11384,19991,90613,142467,94098,24665,4841,24,30118,236634,96351,11181,2367,40,31885,239942,91365,11040,2403,20063,107942,136125,81263,24729,6553,6910,9786,37649,194805,122280,5245,11645,9095,31749,124637,189588,9961,63,2709,19046,61675,169692,123490,36170,182954,113992,32194,7071,4294,195
846,45269,74766,68279,38915,13876,4777,74739,70147,57348,32583,1071,35520,107283,55174,32164,9228,64,3788,17159,66169,100139,47414,3571,11143,117079,82192,21733,2675,58,7797,215232,9814,15,0,0,6425,217304,9205,9,0,0,27336,130489,54794,19763,3455,244,3188,23618,99695,105532,11135,91,1360,6551,20511,39384,92622,77811,75,1434,13052,63797,121643,34879,29214,134823,54873,13367,2286,317,206
0,30,2069,22290,165404,224602,0,767,8446,41890,257673,105619,436,15281,59654,143280,180856,14888,2895,4540,21991,86858,199620,98491,5051,25503,76483,147112,138722,21524,472,77644,182873,138497,14771,138,382,74206,198579,126476,14631,121,4214,29550,73111,121638,147736,38146,1541,2478,10880,63311,295528,40657,2761,29509,110870,162232,102101,6922,440,9858,63696,124909,166566,48926,8940,107974,158402,100090,34866,4123,173
37,45171,133496,107298,42117,12190,11407,145534,106014,49527,18530,9297,97606,158668,51499,18379,7901,6256,50812,58458,68289,64764,60861,37125,85558,138217,68381,30462,11728,5963,25454,277347,30797,5846,759,106,20183,282510,31241,5514,750,111,110056,120844,55703,30333,14471,8902,47148,87673,98276,86612,14808,5792,21270,11332,23557,51720,105723,126707,899,7077,26681,71144,147486,87022,110733,125638,58532,25611,10579,9216,212
29988,106566,259344,288292,213328,3412,26044,160527,205751,243963,259170,5475,27801,169379,146043,198697,343220,15790,194855,345884,234760,96486,25152,3793,84296,207956,210894,243894,148658,5232,185,22269,76995,173083,262588,365810,92,22586,81602,170310,261298,365042,34716,196354,215346,276125,177263,1126,86817,192786,262527,276540,81770,490,238649,230555,139218,126831,128549,37128,20941,65163,141706,236489,330738,105893,41231,171785,186333,183572,195248,122761,531
2,13205,50884,77616,87825,52744,1636,41087,65545,86482,70759,16767,14585,90427,90730,60522,19198,6814,38283,56534,81498,63717,34740,7504,36150,97799,90059,41986,11994,4288,20955,227875,30898,2335,206,7,18427,230906,30572,2173,193,5,37251,105113,78255,40381,14301,6975,18284,38332,96696,95951,27413,5600,28026,23301,42235,68072,87286,33356,287,5306,20743,49724,114714,91502,36484,100609,84817,40706,12748,6912,224
137,2834,21780,82999,149412,11384,395,5794,27544,98461,128297,8055,681,7930,39237,89555,121411,9732,4377,23540,89018,106973,40242,4396,2336,8061,27512,52818,92870,84949,391,83466,163154,21227,307,1,368,85254,165213,17413,298,0,2385,14523,33400,57685,97499,63054,1989,9046,44198,93509,108991,10813,5103,72400,113393,58664,17566,1420,86359,79663,48518,31986,17225,4795,1266,11477,33117,49869,57063,115754,350
149,6245,47817,130882,147120,10904,972,18668,79862,150602,87923,5090,4220,71897,106879,99023,56840,4258,9416,49257,129842,108920,41772,3910,8654,54428,87240,78072,76095,38628,1418,223140,110645,7812,102,0,1064,226651,108764,6525,113,0,13533,74196,79368,74012,71141,30867,5549,23840,112225,138565,58363,4575,5337,35752,95302,98251,88461,20014,42979,62245,57802,70433,85792,23866,11604,72293,78864,62479,48000,69877,225
0,291,1610,6495,25042,17299,0,379,1609,6302,29164,13283,31,1053,3231,11756,30792,3874,5040,9734,15500,15031,5127,305,727,5912,15432,17232,10887,547,0,26,2003,13090,26810,8808,0,22,2274,13107,26702,8632,313,2886,7906,16842,18525,4265,394,1059,5272,20040,22696,1276,14445,15432,11884,6370,2322,284,6,199,3272,12990,19853,14417,467,5803,15128,19359,7815,2165,90
12,11079,180627,185086,52137,6827,1648,45926,178806,149747,53594,6047,3599,89613,151898,119053,63531,8074,8709,11523,32371,95015,194518,93632,7518,34690,119148,142683,101165,30564,23,8267,104102,219333,94065,9978,12,8256,111960,213650,92325,9565,6174,39334,112569,135226,109777,32688,6653,9349,52445,171933,174264,21124,7153,19184,50312,99983,186245,72891,55024,104136,116037,97969,51676,10926,21777,140970,133866,81220,39758,18177,483
513,30566,78945,81661,44285,4999,4488,79703,79104,51467,25291,916,36852,104432,57698,31364,10420,203,26305,45081,64919,65794,32818,6052,65112,88232,45852,26193,14027,1553,36389,177887,25375,1279,39,0,33380,180972,25437,1140,40,0,60965,92928,45436,24800,14828,2012,24369,58393,78193,57607,22227,180,2602,10059,28492,60626,85811,53379,1807,11116,21032,38131,87906,80977,55807,99422,50112,21729,8971,4928,331
195027,14895,5231,1734,75,2,189396,23029,3273,987,262,17,183962,26927,4360,1315,363,37,24562,34748,38149,39066,41575,38864,62421,66489,57282,25341,4860,571,49652,156810,9618,796,73,15,44856,161765,9566,688,74,15,101578,90254,17382,5983,1656,111,90739,59610,37489,21150,7447,529,249,351,1100,4615,21684,188965,57237,54095,40264,29485,23064,12819,69068,107041,27533,8988,3078,1256,287
