band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,census_code
2625,41998,34860,18056,10974,8496,4284,2623,2018,1225,1276,1679,1442,84,1827,16227,32634,26813,19219,11234,7808,5600,3718,2916,2210,2340,2763,214,3008,16173,24569,22707,17801,14657,10902,7883,5945,5117,4095,3299,2916,240,3862,4988,6459,9848,11589,14578,15424,19137,17251,15541,13323,5151,3967,1935,2782,6680,8789,10979,13786,17503,19515,19104,16040,13578,11030,7781,3307,2201,0,19,78,1370,3779,5746,16755,23829,22174,27403,22359,17878,12714,3376,0,19,82,1238,4143,7672,14351,23212,26582,21814,24410,19112,12387,2458,3296,9012,11598,15626,17088,17873,17423,13922,12928,10101,8689,6800,3113,2073,3586,5728,12850,16507,18779,18812,17066,12910,7847,4746,3948,2618,2528,327,1097,2347,3628,3144,4451,6287,8400,10614,12099,14183,17289,22267,22297,11203,6581,12668,16886,20025,19340,15026,10507,7841,6440,6318,5748,4123,2266,1754,2270,9575,11786,15790,16439,15202,13334,12138,11040,9657,7292,5632,6630,6246,616
0,50,786,6330,22233,39212,53538,58272,47918,44094,28999,15404,4650,3258,21,808,7663,20132,37931,46939,49680,55719,45617,31184,17875,6932,2903,1340,89,3124,16650,37887,51923,64399,59364,45284,24629,11663,4976,1627,3128,1,5415,7942,23918,52556,68166,66133,51319,28186,13020,5211,2318,496,62,2,3368,6848,23064,50733,73496,71643,47886,26315,12016,4887,2315,1956,217,0,0,2424,23674,61942,94436,68587,45834,14624,5989,4432,2215,507,69,11,0,2437,23484,64332,94389,77401,34999,14317,6581,3612,2578,542,64,8,2316,4157,17337,36883,53090,63064,57416,41789,25535,13064,5185,1756,2654,498,3415,4786,11803,28998,54532,68913,70122,44865,23568,8068,2039,1122,2513,0,5051,1845,3269,7352,14991,27205,43348,57416,60251,50524,32912,15726,4570,284,0,15,141,741,2879,7460,14380,23841,38167,64507,84935,65075,19798,2805,992,4888,18875,45224,69963,71613,51865,30580,15744,7316,4012,2633,818,221,189
24,1,0,4,2,0,0,0,0,1,1,1,0,1,13,4,4,6,3,1,0,5,2,0,1,6,2,2,0,2,0,9,10,3,1,7,2,4,9,5,4,0,57,4,6,1,0,0,1,1,0,0,0,0,0,0,29,24,10,5,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,0,13,3,0,0,0,0,0,0,4,2,3,1,2,0,13,3,0,0,0,6,16,20,19,13,13,9,5,5,6,0,0,71,12,7,4,6,3,2,2,2,0,2,6,2,0,60,8,0,0,0,0,0,0,0,0,0,0,0,20,46,1,1,0,1,0,0,0,1,1,2,0,44,5,0,0,0,4,7,8,27,33,5,3,2,0,0,10,525
52241,247557,150213,86722,63671,75159,77352,91500,73419,45648,27950,7084,2064,176,54326,207535,145601,79245,71358,65613,73243,75160,75613,70770,55843,22967,3325,157,31913,180744,133745,92471,74275,67853,76476,77116,80240,71526,66497,41846,5901,153,10436,54638,92353,104218,106996,112650,108026,106110,102038,93477,70121,33917,5349,427,5335,63290,90011,78863,77782,73637,77885,81706,82524,85390,85641,89670,76247,32775,0,109,76755,186500,147649,120470,146429,91047,71906,78425,45925,26638,8402,501,0,93,77876,181542,168308,135483,114288,92626,81520,61852,51923,27322,7618,305,14837,107638,110509,89975,82834,79822,77477,72409,73032,73316,78418,81932,52897,5660,42376,174004,139105,87143,70782,72941,99292,87774,72179,67638,48146,32399,6700,277,1732,2160,5398,13875,34753,61907,91062,115667,128730,128314,129475,134189,123911,29583,137073,120697,111063,105133,98311,90457,78164,68198,59670,53632,41720,24524,9913,2201,421,19500,82772,93873,92293,92967,91790,89841,86040,79533,64276,54321,68343,84786,457
77106,19388,13483,9389,8862,12740,9096,7332,5688,4711,5495,4502,4776,850,83955,37574,19229,15932,8354,5065,2716,2254,3480,1283,374,344,425,328,92381,45695,22378,9932,4499,1828,1052,385,164,165,164,199,178,194,37957,26647,16373,10236,7967,6820,4474,4780,4353,4637,4552,7075,11219,30020,32887,43163,27951,20686,15885,11170,7912,5156,3310,1834,821,220,74,143,7830,110932,42227,4534,1264,684,479,199,97,40,3,2,1,0,8144,110212,42548,4292,1440,688,361,191,102,27,4,2,1,0,56207,59386,25161,11967,6499,4240,2791,2302,1694,1318,1101,460,88,113,56586,33576,19533,13937,12977,7299,9285,7203,5832,6341,5505,5427,2615,310,66,425,1846,2188,2422,2975,3819,5434,8420,12617,16584,20011,22853,77450,11193,11383,10776,10759,9898,9024,8561,8302,8665,10047,11969,16753,36184,7545,33760,49704,22995,15926,11674,8951,6925,5169,4015,2971,2118,1686,1902,3042,261
168833,32752,5321,2410,1154,822,522,324,249,137,165,173,312,893,134994,56691,9217,4458,2765,1610,1159,781,548,325,249,220,408,622,139764,51876,9636,4198,2506,1627,1174,866,653,481,279,228,345,440,4722,10172,10147,11015,14302,17515,19659,22984,22034,23449,19709,19081,14306,5020,15980,57324,45990,30958,20899,13784,10006,6806,4560,3278,2310,1397,592,397,0,7757,60151,89866,34951,12777,6250,1549,577,286,91,39,38,17,0,7467,61053,88930,38691,11619,4068,1555,558,214,99,47,34,14,40451,75055,44304,21764,12270,6947,4601,2944,2089,1503,1053,706,328,188,27657,49385,46477,27879,21429,14582,10394,6582,4481,3145,1797,721,413,593,834,281,294,267,286,406,641,1050,1833,3017,5645,11713,32653,154995,13414,14959,17334,19426,20679,20724,19700,18132,16749,16326,14630,11380,7552,1557,25331,72819,40264,22541,14464,9902,7118,5832,4565,3413,2165,1448,1401,1387,590
0,2,28,175,714,1831,4260,7697,18188,45546,83209,78756,15513,32,0,1,119,643,1412,2957,8770,21526,36511,48110,62422,62870,10607,3,0,432,1698,3970,9087,14719,25687,40364,53497,46384,35229,21261,3623,0,142,305,716,1208,2510,3281,5274,8836,15419,31512,65570,90339,30082,757,273,6568,18412,19994,24599,33723,39223,37244,29762,22235,13885,6993,2941,99,0,0,1157,27363,70846,60040,49015,20229,10262,7968,4908,2570,1211,382,0,0,1194,29229,78535,63734,36339,19989,11015,6271,5574,2616,1158,297,164,4954,16093,23941,26369,31164,30653,29324,26231,24499,20560,15077,6108,814,56,77,116,184,311,645,1377,3661,12108,40915,104401,85891,6208,1,15,642,5401,10219,13358,16355,19891,25929,35723,44017,42446,29071,11530,1354,0,85,439,637,1613,5086,11432,20514,30284,41231,45816,47823,50657,334,1514,35485,48223,51805,39937,27340,18132,13004,9375,5883,3099,1518,575,61,47
0,0,0,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,10,8,24,0,0,0,0,0,0,0,0,0,2,12,7,17,18,17,7,6,3,0,3,4,8,1,2,2,3,14,7,0,0,17,10,6,2,6,13,1,6,7,17,6,0,0,0,0,0,0,0,0,0,1,17,14,0,0,0,0,0,0,0,0,0,0,0,9,14,10,7,0,0,0,0,0,0,0,0,7,16,35,11,22,26,36,22,0,5,12,9,11,11,9,3,8,3,13,15,41,35,69,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,2,52,33,6,2,1,0,1,20,85
282,5407,7993,16852,31775,51208,62246,67114,68462,50402,24091,5693,496,19,1964,7557,13426,17973,27322,31962,43900,44679,56725,57304,54016,33930,1257,25,2577,5920,7411,10576,14834,18615,24188,34100,45524,61272,75869,81036,10054,64,9851,16885,15910,14103,15162,19039,23510,29639,43397,57813,70488,60761,15048,434,2849,2903,6017,9974,12299,13633,15295,18948,24704,35370,49818,71059,85085,44086,0,48,845,3338,5385,6272,14219,17503,22497,39450,53538,86536,114670,27739,0,46,865,3327,6046,7893,12070,17591,25476,32190,58139,90056,118428,19913,2432,2530,3422,5127,8261,12318,19007,24762,30742,42094,57299,81618,87304,15124,5832,7812,10738,15605,17915,22622,27860,36006,39982,57660,72359,70118,7441,90,1720,6468,32585,44690,53001,53318,49323,43221,35788,27975,20357,13836,7536,2222,143779,73830,38965,26552,21403,17680,14318,12135,11100,11091,10206,6350,2373,2258,564,1533,3566,5797,9123,14158,22321,33885,42277,46430,41046,38449,58027,74864,485
11149,16586,11766,8993,6625,4705,3164,1957,1527,1602,1442,2794,5898,81734,14113,16280,18175,9156,4610,3726,2324,2078,1735,2589,2688,4210,9240,69018,11208,11204,20063,12898,6984,5132,3969,3151,2761,2431,3396,4804,8832,63109,39993,15825,9399,7713,5560,3503,3630,2587,1881,1868,1958,2470,3678,59877,74631,21144,13072,12040,10771,8031,6583,4437,3446,2288,1727,1211,433,128,124120,34357,906,289,145,68,34,17,6,0,0,0,0,0,124736,33725,921,279,166,66,26,16,7,0,0,0,0,0,53685,19834,15539,14666,14081,11124,8635,7053,5570,4141,2844,2036,669,65,37190,17797,9610,5426,3580,2439,1866,1897,2125,1375,1979,3650,7163,63845,56689,21919,12322,9356,6276,6648,7243,7553,8060,8132,7428,4977,2547,792,1126,1673,2808,4602,5474,5614,5274,5042,4539,4723,4616,5393,9713,99345,94648,6655,4171,5220,6713,7031,7629,7376,6293,5040,3438,2297,2046,1385,15
0,300,4207,14937,33261,52329,81276,94260,101981,96495,78560,43362,9197,1104,20,2003,9551,26347,53923,73130,81480,76832,74466,71127,74646,57756,9554,434,316,9527,30643,55229,61701,61847,62392,57011,57938,59049,71036,72446,12004,130,8349,8807,17641,28483,38370,50819,68134,84314,94298,87879,69085,41478,12933,679,5914,3438,13203,26728,42639,62567,65724,68105,66611,66023,58210,61862,57358,12887,0,344,3963,9764,17934,32935,67040,64549,67227,96910,94593,99618,52005,4387,0,319,4047,9609,21068,42256,55182,64825,75506,78747,105380,101763,49949,2618,4897,4849,16462,32333,47453,54910,56688,58360,59364,63935,70298,75262,61696,4762,6301,3152,6429,10321,16385,27795,45063,66594,105760,117990,111269,80890,13149,171,4534,8748,43584,57467,47649,45446,49761,57109,63562,67708,66220,58219,35962,5300,47095,61510,39206,37645,44640,54087,61765,67519,65143,57617,41114,21489,6919,5520,1916,12559,35032,59255,70164,67375,58508,49946,43301,35311,26140,21977,33533,96252,127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,0,0,0,0,0,0,0,0,3,5,17,15,22,1,33,17,16,2,0,4,4,2,7,3,3,0,0,0,2,7,33,17,15,10,3,7,12,5,1,0,0,0,0,0,0,2,10,14,8,6,0,4,0,0,0,0,0,0,0,3,25,20,7,8,5,6,0,0,0,0,0,1,0,0,2,8,24,41,71,53,48,52,29,0,17,22,22,21,29,27,31,22,22,25,26,37,77,0,66,10,1,0,0,0,0,0,0,0,0,0,0,40,120,0,0,0,0,0,0,0,0,0,0,0,27,9,0,0,1,0,6,10,45,42,5,1,1,0,2,32,139
0,0,0,0,34,248,916,11837,26953,77528,85342,79275,38641,1873,0,0,7,313,1599,8905,24007,41173,57164,66567,65773,49016,7848,275,0,1752,12734,29743,38610,50605,52183,44893,38179,26135,17834,7971,1937,71,4723,5550,4832,4736,4773,7551,11647,17305,21863,37057,53520,77865,59115,12110,2603,6467,14893,23594,31746,50463,60420,50916,36140,23168,13453,6369,2116,299,0,109311,175315,29269,6333,1639,627,119,24,10,0,0,0,0,0,111393,173724,28432,6993,1536,417,125,20,6,1,0,0,0,2195,7646,22761,36857,46988,47450,44312,35290,30436,20723,14434,8840,3996,719,1427,999,2395,2614,4911,7117,7596,22732,30362,64574,104433,66719,6618,150,2525,5606,5764,5079,7203,10328,14282,20309,28421,38623,50870,62621,58361,12655,0,7,72,571,2438,6797,16017,31284,48720,62183,60561,50635,40489,2873,2371,31310,69461,70478,51122,34886,24779,16318,10153,5719,3258,1721,933,138,164
0,0,0,38,938,6814,15726,43087,40842,46303,18424,8715,4738,2515,0,60,1873,9139,30301,33348,44062,29372,16614,9715,5394,3672,4517,73,0,19264,48708,36721,33805,17613,12355,7300,3865,2343,1748,1646,2772,0,5138,3922,7530,17618,24219,33710,32320,23931,17355,12083,6353,3038,894,29,6126,16685,36752,38540,31965,18849,12765,8730,6141,3889,3040,2115,2015,528,0,600,33355,100072,34995,11770,5119,1336,695,198,0,0,0,0,0,643,35239,95776,42386,8859,3094,1385,662,96,0,0,0,0,5148,23291,38578,32807,24797,17546,13898,9595,6560,4816,3569,2914,1916,2705,3168,3166,10357,13298,31281,44202,31531,28968,12662,3941,1638,1809,2119,0,3105,4442,1649,1710,2334,3776,6610,11328,17351,25052,33601,37869,32902,6411,12,246,853,1614,2044,3484,5771,8598,12457,21382,36139,55753,34847,4940,2871,24385,40241,36430,26847,17819,12131,8522,5767,3671,2280,1717,2129,3330,214
3,189,416,446,453,409,312,320,301,333,285,251,115,4,92,539,487,490,334,319,238,233,269,261,270,230,75,0,199,681,563,404,295,239,223,247,241,299,235,167,44,0,1293,148,150,183,269,321,381,336,329,214,143,56,14,0,1066,461,268,191,195,198,207,249,251,247,250,193,52,9,0,5,121,227,519,362,459,451,422,448,363,306,142,12,0,5,127,215,532,410,402,445,450,398,398,305,142,8,982,459,298,214,200,208,181,239,243,267,275,206,64,1,1213,185,186,200,332,291,312,285,291,226,170,114,32,0,240,553,419,300,252,216,237,236,246,208,172,213,298,247,9,46,112,180,245,234,227,228,227,292,329,307,625,776,301,642,486,324,243,248,254,259,229,216,159,132,166,178,494
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,1,3,4,0,0,0,0,3,5,4,1,0,2,0,8,7,5,23,7,4,0,0,1,0,0,1,1,5,4,2,1,14,14,2,6,3,3,2,0,3,2,5,2,0,0,0,0,0,6,6,8,5,1,0,0,0,0,0,0,0,0,5,5,8,15,5,8,3,1,0,0,0,0,1,1,4,19,36,38,15,11,18,18,30,16,43,16,102,15,3,7,8,5,11,2,12,12,14,17,46,33,40,0,0,0,0,0,0,0,0,0,0,0,0,20,60,0,0,0,0,0,0,0,0,0,0,0,17,0,3,2,3,0,1,11,21,11,4,5,0,0,0,10,583
159,17006,50254,57336,51456,47206,44323,43706,38862,34787,20543,5471,577,24,1736,29032,45208,43695,39816,35480,32457,33490,34792,37445,41483,33674,3392,10,1225,16562,27190,31388,33679,34153,32270,33376,33408,40534,52902,63214,11795,14,2975,10274,16679,20958,25911,32507,40727,47571,52306,57447,53078,37398,13336,543,1606,6363,8952,12095,15098,19169,23463,29174,36820,45441,54345,65721,68801,24662,0,53,7379,29769,46881,53305,83904,70877,48271,32805,15882,10100,7182,5302,0,47,7567,28651,54536,62408,68526,67898,54027,27528,17578,10687,7662,4595,1665,7252,13193,17933,20979,24037,27609,30714,35416,42656,53970,71552,59139,5595,5741,17405,29583,36936,35854,33879,33516,30468,34627,40243,47821,53761,11812,64,968,1164,6977,23720,40580,50417,54025,53000,49821,44502,38315,29909,17175,1137,92095,110495,69404,43221,28176,19466,13144,9952,7371,6197,4687,3732,2878,892,399,4059,9835,14666,19181,23065,27541,32858,38490,44067,44079,44695,63997,44778,367
0,0,1,2,20,134,990,1974,6108,17158,64433,130738,48924,751,0,2,25,158,649,1853,5175,11866,26091,51185,79740,78466,15995,28,0,190,2375,6370,10670,18293,26219,34464,47227,48769,44847,28421,3387,1,1415,878,1037,1590,2476,3682,5925,8065,13543,26697,58975,92866,50528,3556,1076,3228,8354,10489,14581,22353,29788,38841,44216,43466,34493,17330,2845,173,0,9045,43618,44386,45791,46132,45737,21045,9470,4925,963,111,10,0,0,8753,43810,44097,49271,52253,36643,20878,10190,4034,1187,106,11,0,600,4380,9829,11291,13642,18055,23183,29559,36257,40729,40970,30153,12118,467,718,390,392,549,973,2211,3605,7578,18394,44379,89894,93253,8873,24,293,1973,4214,8573,13928,19328,24715,30559,36722,40978,39818,31459,17212,1461,5,53,220,1389,6372,16860,27662,35413,40326,44871,41278,31917,23760,1107,579,21115,34846,41099,42096,37107,29600,23346,18352,12383,6573,3105,1001,30,147
570509,8752,7270,2901,2629,4341,2016,2001,1977,3502,3363,4841,11331,87100,569685,15507,7216,3466,5445,2606,2265,3811,1881,3215,4287,6330,13813,73973,565782,20304,8840,5171,4310,5103,3191,2876,3819,3496,4884,6799,13740,66139,301794,46399,24029,23903,23779,15807,22849,15117,21464,20007,24229,32276,39563,104132,452156,123980,50750,28774,18864,10540,8726,5093,5309,3738,3473,2491,1745,2241,568050,150375,400,90,56,20,28,4,0,1,0,0,0,0,587736,130705,388,81,68,22,18,5,0,1,0,0,0,0,506596,116215,32086,16039,9602,7718,7075,4598,3913,3445,3121,2354,2133,2152,437800,53070,31322,14771,25411,11446,10313,16591,7087,10459,10070,10258,12773,69944,71365,28000,17287,11936,13405,8224,11805,9175,12423,18689,18435,25888,52690,414258,36870,34544,35357,30533,30870,28155,18659,29381,16865,26784,27008,38105,120913,233546,387030,233818,37625,15056,9369,7244,5430,3555,2542,1877,1320,1012,1163,1711,252
0,0,0,8,188,1222,4955,12356,31525,54723,96757,173505,73802,451,0,10,72,400,1914,6135,14031,29359,52645,87348,120319,118800,18443,16,0,216,1641,6972,18490,33903,52200,70268,82461,84296,65799,30352,2891,3,2556,1564,2091,3328,5662,10581,17330,31088,54105,91050,120490,94257,15321,69,2322,3470,9409,17623,28336,41286,57903,71025,72961,69170,48762,22700,4384,141,0,2232,51093,59553,46195,41916,62237,56425,49974,48600,22555,7925,785,2,0,2016,51564,59053,51800,47711,51952,57226,54832,38826,25809,8135,567,1,1566,3234,9383,18693,29303,42535,53879,62861,64292,64780,54441,34721,9613,191,1393,1140,1114,1796,3482,8076,18510,36062,72449,119075,132294,49577,4503,21,1014,1032,3683,10108,20333,35501,53215,70409,82428,79134,58835,27734,5804,262,49,247,936,3600,11039,24583,40567,54637,67659,82778,80906,57434,22737,2320,789,10009,34616,66646,82743,78893,63792,46221,31195,18838,9357,4505,1790,98,194
0,8,19,148,432,1277,3673,7436,18597,44775,115761,182644,113520,1053,0,5,47,268,1102,2528,5994,21500,44703,81776,103973,129124,96362,1961,0,220,1565,2704,6535,14370,28450,53153,74079,79130,79635,81721,64210,3571,254,292,490,669,1142,1588,2807,4807,8663,21288,69136,205849,164027,8331,349,11312,16912,16655,21519,32197,45816,58750,63729,65173,57200,48525,34876,16330,0,45,1586,5312,33797,61726,95494,71520,55102,57971,42423,33529,23097,7741,0,51,1592,5103,43398,73909,74874,72295,61058,46362,46222,34232,23816,6431,182,7000,12219,21605,32497,42305,44026,43429,44577,52141,52317,55909,49537,31599,47,94,150,265,315,555,962,2330,6324,22104,90625,249968,111748,3856,135,19862,30767,25206,25616,29513,38301,53367,70890,80184,67017,36377,10682,1426,3,20,67,477,3794,29890,70502,79266,79983,77187,59849,41161,46748,396,2835,38972,58377,79057,75969,60165,44773,34028,28673,24133,20113,17063,5168,17,79
113031,41139,6206,1808,1126,804,348,150,84,49,26,5,1,2,126769,27578,4301,2882,1080,828,629,384,136,113,50,24,4,1,102688,38397,13123,5242,1951,1177,1057,472,367,172,90,37,6,0,39253,28171,20011,15128,12615,11928,6660,7851,5426,5076,4192,4048,3134,1286,43431,36452,20954,14909,13485,10071,8999,6673,4617,2832,1606,567,134,49,17283,134002,10929,1518,428,242,196,71,49,34,14,13,0,0,18149,133249,10837,1434,574,234,119,81,48,22,20,12,0,0,56534,43260,24042,16351,7745,6059,3294,2714,1759,1460,1048,438,73,2,83080,38971,15728,10542,6745,3569,1853,2168,1037,571,295,142,77,1,2,216,412,496,734,1030,1605,2397,3657,5869,10645,23102,46652,67962,14708,15595,14097,12677,10749,9999,8633,8315,8030,8842,10106,12692,23896,6440,13321,48572,26135,17783,14147,11866,9404,7687,5568,3894,2351,1435,1334,1282,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
4,174,1236,2493,3226,4983,10226,22967,53729,93339,200779,319338,233775,7686,6,163,942,1723,2465,3010,4389,7697,18688,43075,114633,406727,345718,4719,0,83,335,911,1541,2385,3501,5214,9253,24088,88040,404846,408404,5354,1883,4993,7260,10769,16905,24530,34830,50285,67270,96839,150851,249023,212690,25827,536,459,698,1021,1555,2358,3286,5383,8945,18643,42335,138279,403627,326830,0,55,368,436,952,1660,4721,8042,14175,42431,92255,231536,381827,175497,0,54,368,449,1090,2087,4236,8149,15978,34623,100393,237620,406366,142542,351,255,500,967,1640,2244,3160,4609,7114,13736,32669,100977,455010,330723,722,1687,2233,2673,3411,4505,7453,11352,20952,41944,105558,350637,392052,8776,1390,34079,398230,309690,116076,47223,22044,10849,6093,3709,2291,1392,727,162,71900,242663,269939,181847,89780,42516,21344,12291,7878,5731,3877,2036,1057,1096,437,768,988,1476,2546,4331,7249,13357,25408,47266,76768,124226,283695,365440,119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,12,4,17,29,0,0,0,0,0,2,4,7,11,4,8,11,21,9,35,11,3,2,4,3,1,4,8,4,3,0,5,8,0,29,8,7,7,2,6,4,9,8,2,8,1,0,0,0,0,0,0,2,2,13,7,4,0,0,0,0,0,0,0,0,0,0,6,10,13,3,4,0,0,0,0,0,0,0,3,12,27,28,9,21,21,17,36,15,33,48,22,8,10,7,6,7,14,12,10,11,65,27,77,12,3,1,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,1,0,82,14,0,0,0,1,6,19,53,25,6,0,0,0,0,0,225
0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,3,3,0,0,3,4,3,2,7,6,9,2,0,1,3,16,7,9,17,6,10,11,11,14,7,0,123,18,3,4,2,1,2,1,0,0,0,0,0,0,54,63,26,14,15,4,4,3,3,1,2,0,0,0,0,0,0,0,0,2,10,10,10,18,12,0,0,0,0,0,0,0,0,0,9,12,11,18,16,4,0,0,0,0,5,26,59,66,20,17,28,34,12,24,10,0,186,22,9,13,14,12,7,9,11,8,6,20,14,5,127,14,1,0,0,0,0,0,0,0,0,0,0,60,210,0,0,0,0,0,0,0,0,0,0,2,42,10,0,0,0,2,13,13,95,37,17,10,4,4,0,50,445
8330,62513,127153,208711,306891,250379,266509,166820,149838,81676,30716,6501,752,76,12450,55769,156393,226771,216984,211022,164722,163706,162723,143608,118042,34187,468,20,18910,69020,146430,149655,136696,134221,141170,144306,174265,194578,237721,116808,3075,10,103016,165498,188381,195389,189313,187458,185919,150144,117100,87587,59509,28791,8052,708,34437,97870,174778,181525,177427,167967,166405,171716,159015,151702,117532,57803,8540,148,0,6805,21035,28365,38175,53343,100793,108705,122761,201071,209847,217301,231513,327151,0,6422,21735,27170,46522,63902,83695,109152,142867,158928,231314,229835,248274,297049,29474,33569,123352,175959,197228,192195,187326,197251,201195,177542,117490,33416,849,19,66498,103158,132704,171743,191036,179944,191085,187453,161255,148522,90975,40165,2312,15,23587,74085,221863,202412,171373,151958,140162,131488,128228,124126,113100,93157,70300,21026,14837,55147,85496,97538,103413,116334,137358,164679,192373,218155,205808,166856,82176,26695,17408,53992,130107,153326,158437,167175,182311,203976,212255,186086,115147,56054,25961,4630,516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,6,0,0,0,0,0,0,1,5,3,2,0,5,12,7,22,4,4,1,4,1,2,2,5,3,0,0,2,6,0,22,4,4,7,6,6,4,7,5,1,4,6,1,0,0,0,0,0,0,0,9,9,6,6,10,2,0,0,0,0,0,0,0,4,6,16,12,12,4,4,0,0,0,0,0,0,16,49,13,6,20,30,36,51,45,19,64,7,3,2,3,4,7,6,11,19,40,64,73,44,0,0,0,0,0,0,0,0,0,0,0,0,30,90,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,3,5,29,21,9,3,1,0,0,30,553
11999,36786,28813,16501,17438,36216,12605,9733,6269,3177,402,44,30,38,41187,79440,25390,22373,6070,3638,1091,590,122,65,27,17,22,18,82697,72312,13839,5102,2861,1513,1082,413,139,41,17,13,11,10,19634,29718,24381,18867,16920,15790,10011,12052,9204,8443,7020,5463,2242,304,41053,56407,30351,18044,12002,7508,5180,3770,2757,1742,887,279,53,13,420,173261,4604,981,323,181,148,56,34,15,6,0,0,0,506,173100,4684,936,401,193,98,64,27,12,8,0,0,0,61993,70416,22725,10079,4392,3320,2077,1828,1241,985,699,265,25,2,56613,49420,24240,19075,12745,8154,3952,3509,1541,555,183,39,22,15,0,36,210,421,707,1161,1884,2507,3721,5728,10356,22481,64460,66377,2340,3621,4732,5871,6924,7599,8638,8877,10721,13466,17074,26221,56079,7883,9724,77524,41053,18145,10683,6793,4620,3383,2501,1834,1253,829,890,814,262
