band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,census_code
80,7812,6286,17077,110331,194090,26856,84,5481,9797,19199,82263,210755,34953,29,8199,18568,33174,110362,171461,20739,7840,12254,31512,97475,127720,79758,5973,1406,5000,16062,44804,114483,144178,36599,66,3968,44329,158425,123903,9209,22632,65,3615,51119,150136,123926,11150,22521,974,5190,16612,50992,107618,145213,35933,3097,8496,5956,28749,128928,171452,15854,8018,115836,101630,82382,38342,14072,2252,2485,40213,119082,125736,55063,15858,4095,1425,12895,30702,74601,96089,94285,52535,235
67,77,91,132,118,165,51616,1,6,18,51,140,626,53444,4,64,84,195,370,1580,53993,2983,921,688,688,597,878,51558,28874,10647,8282,6965,4791,3206,1373,65664,188,109,63,29,24,8,65657,195,112,60,26,27,8,15558,9590,9156,9705,9339,6340,2337,456,244,250,356,510,1412,48431,36524,12688,7035,28,2,2,0,56,103,119,119,193,168,53337,56504,336,164,112,187,218,322,57
15976,137468,201300,331379,229642,43341,662,87935,172207,283229,268763,123105,24131,398,127974,227618,313555,195326,80346,14587,362,28389,68813,121081,236889,306194,177628,20774,31907,68949,159212,273525,259973,146179,20023,6719,372622,392702,142599,36848,8212,66,6151,376646,412356,120473,34811,9281,50,57876,115507,213152,253588,204895,103225,11525,49821,104865,178823,295030,254577,76002,650,7126,4978,19563,91701,262997,364947,208456,157923,216482,220684,177907,112301,56988,17483,28572,162978,274948,218220,148649,76217,50184,425
0,407,5147,12065,48416,134941,39993,75,4482,15191,42809,83637,94026,749,2795,23670,50013,66909,77259,20202,121,19812,55360,97718,46227,14335,6787,730,28873,58729,43754,41930,43925,23474,284,82496,156788,1625,60,0,0,0,80058,159149,1720,42,0,0,0,26475,58890,47275,42127,36880,28243,1079,7884,28145,53729,84164,59201,7772,74,3396,43382,70714,61383,36641,17327,8126,140,2601,16554,29647,43740,72942,75345,19747,53874,52436,42759,33197,21300,17656,331
240,21031,58863,119513,200445,168362,14698,3396,28978,60812,101925,160469,203427,24145,6264,40670,63063,97157,150731,199397,25870,24558,58487,75646,101362,140701,164134,18264,4832,14168,40478,75170,149082,221291,78131,384,12800,47048,104433,151852,163636,102999,310,12823,55257,97114,143465,172844,101339,5261,21438,39972,63835,121720,233586,97340,8860,22989,48347,86557,149991,241450,24958,9176,120780,158890,130240,93168,53149,17749,123199,114173,141672,109199,55852,30939,8118,9596,44206,63483,84535,111859,105587,163886,421
28067,206339,173547,252931,98033,23393,573,149431,189743,170399,178144,70044,23752,1370,188483,207208,194535,110708,54932,24945,2072,71634,146780,155228,161682,148931,86601,12027,32680,103518,183398,193906,155392,87103,26886,5982,391371,303649,66548,8146,3135,4052,5331,398568,311156,53115,7600,3302,3811,69293,148774,190411,160357,118867,73150,22031,96911,185016,147312,152036,134615,63799,3194,3915,8433,28596,101267,222560,242163,175949,155803,136301,138389,143278,127346,65050,16716,31735,130406,211592,150175,96780,66534,95661,426
46165,64532,194901,227657,193457,75636,14159,76254,226687,263835,159725,62416,21624,5966,273088,313417,127196,56842,29280,12610,4074,120301,104878,115725,122159,131502,128727,93215,338155,174790,125862,83646,52996,33098,7960,2222,450048,254033,95867,11881,2387,69,1770,457752,256612,85660,12019,2631,63,415003,172319,102450,62067,38750,21198,4720,143010,151779,177687,173320,118741,46772,5198,27288,23212,31241,69322,119683,196187,349574,22484,59635,76253,84731,99668,130403,343333,386079,181143,99282,65881,43107,23854,17161,546
0,0,0,0,0,0,0,6,2,1,6,4,13,24,3,5,14,21,26,23,27,107,22,5,4,7,15,1,87,20,36,8,15,9,0,4,42,10,0,0,0,0,2,44,13,1,0,0,0,1,8,45,71,29,51,40,130,50,6,11,29,44,59,146,2,0,1,0,1,60,170,0,1,0,1,2,68,2,8,33,129,18,4,22,202
36499,117567,112591,81817,46621,14835,1812,7028,32572,65115,96027,119233,86478,5289,2912,17192,36770,67980,120070,156328,10490,10511,16858,28651,58085,112293,149955,35389,3125,3272,7379,19832,58200,155598,164336,124,4727,18906,71468,124420,130775,61322,116,4575,23149,66494,118463,140330,58615,3193,5423,15956,37923,79048,172669,97530,8467,15559,23416,49076,97311,194779,23134,3476,26809,112825,132149,88912,39648,7923,311149,69126,17613,5962,2604,1729,3559,3037,5683,17276,39220,72538,88790,185198,581
495528,3569,1271,1106,986,1531,7491,488177,10260,2306,1370,1201,2014,6154,468226,27088,5985,2069,1548,2331,4235,78518,56799,65494,73227,86314,91756,59374,250201,126800,58611,35683,23628,13121,3438,129655,240219,79888,47816,10414,2859,631,126392,240512,93100,37857,9750,3280,591,333137,95266,38629,22476,12520,6752,2702,273458,127705,64036,24557,10570,4851,6305,7888,1387,2124,5788,14884,35077,444334,117450,86964,78278,63898,59697,63692,41503,305619,98671,42716,25090,16342,9381,13663,596
55427,109731,153140,122069,87041,26701,1485,74217,114012,154630,123291,60198,27254,1992,79376,141640,142880,95101,60005,33881,2711,37906,88206,105617,130427,127962,60426,5050,16412,69586,117793,132527,111583,81037,26656,622,119109,176208,149866,73116,30496,6177,604,118460,199060,129821,68690,33249,5710,29664,88880,126174,120435,95681,72548,22212,51736,97056,112035,139205,108895,42910,3757,5251,15334,41996,85268,148312,177766,81667,97488,118103,118420,100409,73018,38637,9519,9851,87858,137375,121822,85587,54946,58155,450
44623,52916,19470,6907,3243,2955,1526,18054,59447,30453,13408,6634,4550,2977,19181,47276,32458,18785,11062,7394,3156,8850,16307,26167,34561,32792,18474,5902,9462,19768,31289,38619,29618,18811,5508,19,1448,9525,40584,49577,40237,16090,19,1320,11815,37563,48396,43522,14845,12308,27224,34961,31345,23029,15489,5186,9314,29357,37591,29976,12593,6566,2855,3444,6772,10738,19014,26282,39556,33500,19249,36911,34366,18348,12758,9871,4020,11845,27576,31641,25472,20697,12924,12876,616
50,7116,61445,111810,92012,44403,7908,829,27795,84870,105399,76801,24807,4243,3213,54537,116322,104648,36292,6603,3129,13357,76474,134299,79505,18231,2814,64,10216,73797,145139,74201,16903,4271,217,2424,85616,163023,60458,10421,2722,80,2437,87816,171790,49316,10193,3120,72,6473,54220,116154,99205,38599,6941,3152,8201,40801,123445,114987,31636,3161,2513,6896,10621,42196,100764,110775,48638,4854,15,882,10339,38221,102674,150010,22603,5880,64099,141576,82445,23060,6645,1039,189
25,4,2,0,1,2,1,17,10,4,5,2,7,4,2,9,13,8,6,14,4,61,7,0,2,0,0,0,53,15,7,2,0,0,0,0,0,1,4,3,13,3,0,0,4,5,3,13,3,0,22,39,26,14,11,0,83,11,9,4,2,8,2,68,0,0,0,0,0,20,47,1,1,0,2,2,49,0,4,15,60,8,2,10,525
299798,236935,138830,168852,119067,35034,2240,261861,224846,136971,148403,146383,78810,3482,212657,226216,142128,153592,151766,108343,6054,65074,196571,219646,214136,195515,104038,5776,68625,168874,151419,159591,167914,175311,109022,109,263255,268119,237476,150331,72563,8903,93,259418,303791,206914,143372,79245,7923,122475,200484,162656,149886,146348,160350,58557,216380,226248,143723,187066,139817,80545,6977,3892,19273,96660,206729,257044,263664,153494,257770,216196,188768,146362,113302,66244,12114,19921,176645,185260,181631,165573,118597,153129,457
96494,22872,21602,16428,10399,9997,5626,121529,35161,13419,4970,4763,718,753,138076,32310,6327,1437,329,363,372,64604,26609,14787,9254,8990,11627,41239,76050,48637,27055,13068,5144,1041,217,118762,46761,1948,678,137,5,1,118356,46840,2128,552,129,6,1,115593,37128,10739,5093,3012,1561,201,90162,33470,20276,16488,12173,10932,2925,491,4034,5397,9253,21037,36595,100303,22576,21535,18922,16863,18712,28722,43729,83464,38921,20625,12094,6986,3804,4944,261
201585,7731,1976,846,386,338,1205,191685,13675,4375,1940,873,469,1030,191640,13834,4133,2040,1134,507,785,14894,21162,31817,42643,45483,38790,19326,73304,76948,34683,16812,7838,3707,989,7757,150017,47728,7799,863,130,55,7467,149983,50310,5623,772,146,48,115506,66068,19217,7545,3592,1759,516,77042,74356,36011,16976,7626,2518,1006,1115,561,692,1691,4850,17358,187648,28373,36760,41403,37832,33075,26010,9109,98150,62805,24366,12950,7978,3613,2788,590
2,203,2545,11957,63734,161965,15545,1,762,4369,30296,84621,125292,10610,432,5668,23806,66051,99881,56490,3623,447,1924,5791,14110,46931,155909,30839,6841,38406,58322,76467,51997,20878,3040,0,28520,130886,69244,18230,7478,1593,0,30423,142269,56328,17286,8190,1455,5118,40034,57533,59977,50730,35637,6922,133,300,956,5038,53023,190292,6209,657,15620,29713,45820,79740,71517,12884,85,1076,6699,31946,71515,93639,50991,36999,100028,67277,31136,15258,4617,636,47
0,0,0,0,0,1,13,0,0,0,0,0,10,32,0,0,0,0,2,19,35,24,9,3,12,3,5,21,0,27,8,19,7,24,6,0,0,0,0,18,14,0,0,0,0,0,23,17,0,0,0,0,23,46,48,58,5,21,22,12,11,28,76,69,0,0,0,0,0,30,70,0,0,0,0,0,53,0,0,2,85,8,1,21,85
5689,24845,82983,129360,118864,29784,515,9521,31399,59284,88579,114029,87946,1282,8497,17987,33449,58288,106796,156905,10118,26736,30013,34201,53149,101210,131249,15482,5752,15991,25932,34243,60074,120877,129171,48,4183,11657,31722,61947,140074,142409,46,4192,13939,29661,57666,148195,138341,4962,8549,20579,43769,72836,138917,102428,13644,26343,40537,63866,97642,142477,7531,8188,77275,106319,92544,63763,34193,9758,217609,65517,39083,26453,22191,16556,4631,2097,9363,23281,56206,88707,79495,132891,485
27735,20759,11330,5121,3129,4236,87632,30393,27331,8336,4402,4324,6898,78258,22412,32961,12116,7120,5192,8200,71941,55818,17112,9063,6217,3749,4428,63555,95775,25112,18802,11020,5734,2938,561,158477,1195,213,51,6,0,0,158461,1200,232,42,7,0,0,73519,30205,25205,15688,9711,4880,734,54987,15036,6019,3763,3500,5629,71008,78608,21678,12924,14796,16192,12405,3339,2799,7410,11088,10316,9262,10009,109058,101303,9391,13744,15005,11333,5735,3431,15
300,19144,85590,175536,198476,121922,10301,2023,35898,127053,158312,145593,132402,9988,9843,85872,123548,119403,116987,143482,12134,17156,46124,89189,152448,182177,110563,13612,9352,39931,105206,133829,132634,120072,70245,344,13727,50869,131589,164137,194211,56392,319,13656,63324,120007,154253,207143,52567,9746,48795,102363,115048,123299,145560,66458,9453,16750,44180,111657,223750,192159,13320,13282,101051,93095,106870,131270,124439,41262,108605,76851,98727,129284,122760,62603,12439,14475,94287,137539,108454,78612,48117,129785,127
0,0,0,0,0,0,0,0,0,0,0,0,10,18,0,0,0,0,8,32,23,50,18,4,6,10,3,0,9,50,25,10,17,1,0,0,2,24,14,4,0,0,0,3,45,15,11,0,0,1,0,10,65,124,100,29,39,43,56,53,47,63,77,76,1,0,0,0,0,40,120,0,0,0,0,0,36,0,1,16,87,6,1,34,139
0,0,282,12753,104481,164617,40514,0,320,10504,65180,123731,114789,8123,1752,42477,89215,97076,64314,25805,2008,10273,9568,12324,28952,58920,131385,71225,9070,38487,82209,111336,59308,19822,2415,109311,204584,7972,746,34,0,0,111393,202156,8529,542,26,1,0,9841,59618,94438,79602,51159,23274,4715,2426,5009,12028,30328,94936,171152,6768,8131,10843,17531,34591,67044,113491,71016,7,643,9235,47301,110903,111196,43362,33681,139939,86008,41097,15872,4979,1071,164
0,38,7752,58813,87145,27139,7253,60,11012,63649,73434,26329,9066,4590,19264,85429,51418,19655,6208,3394,2772,9060,25148,57929,56251,29438,9391,923,22811,75292,50814,21495,10030,5155,2543,600,133427,46765,6455,893,0,0,643,131015,51245,4479,758,0,0,28439,71385,42343,23493,11376,6483,4621,6334,23655,75483,60499,16603,3447,2119,7547,3359,6110,17938,42403,71470,39313,258,2467,5528,14369,33839,91892,39787,27256,76671,44666,20653,9438,3997,5459,214
192,862,862,632,634,536,119,631,977,653,471,530,500,75,880,967,534,470,540,402,44,1441,333,590,717,543,199,14,1527,459,393,456,498,443,61,5,348,881,910,870,669,154,5,342,942,847,848,703,150,1441,512,408,420,510,481,65,1398,386,623,597,517,284,32,793,719,468,473,454,385,545,55,292,479,455,519,636,1401,943,810,491,513,445,291,344,494
0,0,0,0,0,0,0,0,2,3,1,0,1,7,0,0,8,5,2,8,12,30,4,1,0,2,9,3,28,8,6,2,5,7,0,0,6,14,6,0,0,0,0,10,23,13,4,0,0,2,23,74,26,36,46,59,117,10,13,13,24,31,79,40,0,0,0,0,0,20,60,0,0,0,0,0,17,5,3,12,32,9,0,10,583
17165,107590,98662,88029,73649,26014,601,30768,88903,75296,65947,72237,75157,3402,17787,58578,67832,65646,73942,116116,11809,13249,37637,58418,88298,109753,90476,13879,7969,21047,34267,52637,82261,120066,93463,53,37148,100186,154781,81076,25982,12484,47,36218,116944,136424,81555,28265,12257,8917,31126,45016,58323,78072,125522,64734,23146,66519,69733,63984,74870,101582,11876,2132,30697,90997,107025,94323,68224,18312,202590,112625,47642,23096,13568,8419,3770,4458,24501,42246,60399,82557,88774,108775,367
0,3,154,2964,23266,195171,49675,2,183,2502,17041,77276,158206,16023,190,8745,28963,60683,95996,73268,3388,2293,2627,6158,13990,40240,151841,54084,4304,18843,36934,68629,87682,51823,3018,9045,88004,91923,66782,14395,1074,10,8753,87907,101524,57521,14224,1293,11,4980,21120,31697,52742,76986,71123,12585,1108,941,3184,11183,62773,183147,8897,2266,12787,33256,55274,77700,71277,18673,58,1609,23232,63075,85197,73195,24867,21694,75945,79203,52946,30735,9678,1031,147
579261,10171,6970,4017,5479,8204,98431,585192,10682,8051,6076,5096,10617,87786,586086,14011,9413,6067,7315,11683,79879,348193,47932,39586,37966,41471,56505,143695,576136,79524,29404,13819,9047,5964,3986,718425,490,76,32,1,0,0,718441,469,90,23,1,0,0,622811,48125,17320,11673,7358,5475,4285,490870,46093,36857,26904,17546,20328,82717,99365,29223,21629,20980,31112,44323,466948,71414,65890,59025,48040,43649,65113,354459,620848,52681,16613,8985,4419,2332,2874,252
0,8,1410,17311,86248,270262,74253,10,472,8049,43390,139993,239119,18459,216,8613,52393,122468,166757,96151,2894,4120,5419,16243,48418,145155,214747,15390,5792,27032,69622,128928,142131,71462,4525,2232,110646,88111,118662,98574,30480,787,2016,110617,99511,109178,93658,33944,568,4800,28076,71838,116740,129072,89162,9804,2533,2910,11558,54572,191524,181871,4524,2046,13791,55834,123624,161562,86569,6066,296,4536,35622,95204,150437,138340,25057,10798,101262,161636,110013,50033,13862,1888,194
8,167,1709,11109,63372,298405,114573,5,315,3630,27494,126479,233097,98323,220,4269,20905,81603,153209,161356,67781,546,1159,2730,7614,29951,274985,172358,11661,33567,53716,104566,128902,105725,51206,45,6898,95523,167014,113073,75952,30838,51,6695,117307,147169,107420,80454,30247,7182,33824,74802,87455,96718,108226,81136,141,415,870,3292,28428,340593,115604,19997,55973,55129,91668,151074,103394,12108,23,544,33684,149768,157170,101010,47144,41807,137434,136134,78801,52806,37176,5185,79
154170,8014,1930,498,133,31,3,154347,7183,1908,1013,249,74,5,141085,18365,3128,1529,539,127,6,67424,35139,24543,14511,10502,8240,4420,79883,35863,23556,15672,7449,2173,183,151285,12447,670,267,83,27,0,151398,12271,808,200,70,32,0,99794,40393,13804,6008,3219,1486,75,122051,26270,10314,4021,1608,437,78,218,908,1764,4002,9526,33747,114614,30303,26774,20748,16948,16872,22798,30336,61893,43918,26013,17091,9462,3786,2616,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
178,3729,8209,33193,147068,520117,241461,169,2665,5475,12086,61763,521360,350437,83,1246,3926,8715,33341,492886,413758,6876,18029,41435,85115,164109,399874,238517,995,1719,3913,8669,27588,180614,730457,55,804,2612,12763,56606,323791,557324,54,817,3177,12385,50601,338013,548908,606,1467,3884,7769,20850,133646,785733,2409,4906,7916,18805,62896,456195,400828,35469,707920,163299,32893,9802,3683,889,314563,451786,132296,33635,13609,5913,2153,1205,2464,6877,20606,72674,200994,649135,119
0,0,0,0,0,0,0,0,0,0,0,15,16,46,0,0,2,11,15,19,30,46,5,7,5,12,3,13,29,15,9,10,17,10,1,0,0,2,15,11,0,0,0,0,0,16,16,4,0,0,0,15,55,30,38,51,81,30,17,13,26,21,92,89,4,0,0,0,0,20,20,0,0,0,0,1,96,0,1,25,78,6,0,0,225
0,0,1,1,1,2,2,0,6,0,7,5,13,11,1,19,16,23,21,25,7,141,7,3,3,0,0,0,117,40,19,7,4,2,0,0,0,2,20,28,12,0,0,0,0,21,29,20,0,0,31,125,37,62,36,10,208,22,26,16,19,26,19,141,1,0,0,0,0,60,210,0,0,0,0,2,52,0,2,26,132,27,8,50,445
70843,335864,557270,433329,231514,37217,828,68219,383164,428006,328428,306331,152229,488,87930,296085,270917,285476,368843,354529,3085,268514,383770,376771,336063,204687,88300,8760,132307,356303,345394,338121,310717,175335,8688,6805,49400,91518,209498,323832,427148,558664,6422,48905,110424,192847,301795,461149,545323,63043,299311,389423,384577,378737,150906,868,169656,304447,370980,378538,309777,131140,2327,97672,424275,323331,271650,252354,206257,91326,69984,183034,219747,302037,410528,372664,108871,71400,283433,325612,386287,398341,171201,30591,516
0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,0,0,6,5,5,19,26,5,5,4,8,0,8,22,8,13,10,12,5,7,0,0,0,9,15,16,2,0,0,0,10,28,16,4,0,0,16,62,26,66,96,83,10,5,11,17,59,137,44,0,0,0,0,0,30,90,0,0,0,0,0,18,0,0,8,50,12,1,30,553
48785,45314,53654,22338,9446,446,68,120627,47763,9708,1681,187,44,40,155009,18941,4374,1495,180,30,21,49352,43248,32710,22063,17647,12483,2546,97460,48395,19510,8950,4499,1166,66,173681,5585,504,204,49,6,0,173606,5620,594,162,39,8,0,132409,32804,7712,3905,2226,964,27,106033,43315,20899,7461,2096,222,37,36,631,1868,4391,9449,32837,130837,5961,10603,14523,17515,24187,43295,63962,87248,59198,17476,8003,4335,2082,1704,262
2,180,8373,63032,159448,178231,8639,7,616,15995,70789,159316,168149,3033,340,13356,52197,113633,170041,67275,1063,6977,35872,68292,91878,119932,89179,5775,25684,86280,105580,118461,67563,14034,303,0,23861,151351,176495,50195,14679,1324,0,26065,168667,157658,47972,16361,1182,21343,69152,68201,86220,103523,67667,1799,650,3598,19807,67650,198483,126405,1312,3190,51369,87022,107654,101038,58248,9384,24,410,5214,31040,103671,173778,103768,42362,130723,116267,81752,39804,6468,529,53
860221,114801,48492,27209,7620,1585,321,887431,80340,38727,26188,19126,8114,323,836098,100221,42887,33645,29399,17670,329,228621,268640,219507,161701,106101,63761,11918,514312,204582,101677,74552,66378,64156,34592,119,669269,191809,118827,54402,24998,825,91,665881,215006,100925,50603,27196,547,617766,175031,84655,59681,49139,51089,22888,686702,208717,88476,42300,24172,9594,288,21493,16747,36639,52145,74519,131513,727193,219302,122880,113235,110563,149414,236810,108045,444546,200584,99246,75162,65543,49806,125362,563
0,1,101,1148,1893,733,95,7,649,1620,959,449,257,30,942,1538,691,420,226,137,17,1664,447,454,473,473,377,83,2281,766,441,269,161,51,2,0,2073,1362,453,75,8,0,0,2120,1376,383,84,8,0,2241,780,415,283,177,71,4,1438,626,819,669,333,74,12,1055,354,320,302,450,714,776,2,14,58,139,255,810,2693,2022,826,440,330,221,102,30,634
2296,55608,74972,84995,119400,132716,16511,4280,51488,66640,58086,80962,187404,37638,1708,30490,62898,67759,87228,193681,42734,26515,70608,54450,67555,126527,126963,13880,2300,3705,13723,44753,98986,191980,131051,114,5234,18269,59661,169245,185182,48793,98,5155,21582,54255,157221,199819,48368,1713,4924,23020,55272,94552,189795,117222,11673,51519,54132,49727,83843,200205,35399,10667,131022,143960,110603,65008,22741,2497,143241,218062,80327,23380,11703,6060,3725,1327,6971,17155,38775,80378,123954,217938,358
0,416,6069,38107,100348,63095,2426,12,1179,8167,29958,86970,80171,4004,240,4039,12969,41122,72789,74880,4422,1216,4783,11633,30598,70532,86117,5582,802,1599,5606,24823,81880,79441,16310,0,119,2588,18123,51099,103395,35137,0,124,3032,17258,48592,106359,35096,648,3356,7728,22881,61018,89477,25353,601,720,3663,11068,53382,136067,4960,945,27296,51491,55375,48260,22710,4384,17784,38118,75107,60485,14478,3156,1333,1162,9816,35883,54833,52600,34650,21517,422
0,0,68,359,1354,4485,1643,0,56,369,942,2238,4244,60,8,595,1152,1971,3012,1166,5,2651,2037,1255,1135,680,146,5,1225,3464,2051,846,295,28,0,31,1841,2489,3128,406,14,0,25,1839,2969,2673,387,16,0,613,1647,2237,2307,895,204,6,448,1188,2226,2272,1452,321,2,1915,1914,1307,1325,985,421,42,0,0,4,28,248,1886,5743,632,2109,2364,2207,572,23,2,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
16936,178348,391709,304403,148814,40811,1229,31465,259184,320790,236843,161039,72107,822,40695,195077,229142,241209,220325,154427,1375,204061,297305,271072,191344,91091,25398,1979,71649,338912,295121,193571,135708,46822,467,4218,23092,38209,128755,215507,355323,317146,4552,22709,46760,120911,202738,374105,310475,40191,238051,329707,250293,182393,41488,127,106407,250603,304498,236668,135536,47784,754,54019,293332,211339,177300,161830,136580,47850,4925,33309,94209,193413,345324,348595,62475,53156,204973,285405,267352,193795,66689,10880,515
0,9,348,1174,3002,7604,1142,189,1461,2051,3571,4291,1428,288,1155,2364,3408,3807,2012,354,179,9232,2487,876,333,169,122,60,2602,5442,3681,925,299,198,132,10,1761,6005,5027,386,90,0,9,1632,7410,3784,340,104,0,1492,2775,3797,3488,1293,269,165,4619,5628,2060,426,223,198,125,3739,3799,1968,1508,1041,824,400,49,79,217,277,655,5944,6058,730,1618,2707,3169,2826,1431,798,603
0,664,4398,17122,97879,245094,25957,54,872,7300,55723,171210,141748,14207,223,6958,36526,145013,140709,55799,5886,1501,3042,6547,16813,63787,254182,45242,8763,65403,105547,116496,63589,27024,4292,37,24593,191753,132814,31253,9870,794,42,22850,222991,104625,29247,10611,748,5714,62826,109637,100716,66597,35535,10089,744,1168,3056,10702,88155,276154,11135,2896,16556,22772,47705,146176,143751,11258,11,449,8850,47041,115162,147799,71802,55149,187687,90186,31138,18893,7183,878,46
170839,41468,12306,2950,1210,763,1934,149172,48963,19759,7512,3250,1209,1605,116257,49887,29752,23013,8709,2486,1366,94452,35244,24028,29375,25086,18246,5039,90512,41940,33712,27446,23178,12781,1901,87113,102646,28143,11800,1610,157,1,86962,100783,33202,8880,1455,188,0,71128,48279,38291,33025,26987,12395,1365,120451,36584,26101,20834,16814,9005,1681,1988,2366,3853,13474,51371,97681,60737,29737,37569,34635,30867,28613,32220,37829,35876,69798,65451,39680,15420,4164,1081,6
395191,16025,4018,1582,765,739,2110,382273,23286,7561,3236,1540,998,1644,368287,29970,11834,6010,2409,1044,1088,37731,45433,66170,91556,96800,64706,18319,221003,90590,42681,28072,21835,14304,2538,100265,265343,43023,11494,947,78,5,97791,267351,46474,8603,842,89,5,271612,70873,34454,20687,14377,7981,939,215675,132554,46879,16819,5748,2074,1589,817,810,1929,6512,18241,40059,352206,66338,55377,62882,66439,70369,69599,28947,243820,67329,35531,25765,19575,12653,15389,576
0,0,0,1,1,2,17,0,0,0,0,3,30,86,0,0,0,0,26,29,92,51,15,11,13,11,17,36,24,32,19,21,28,21,23,0,0,3,9,27,17,0,0,0,4,10,25,25,0,0,0,5,61,26,63,90,41,31,7,13,12,41,107,179,0,0,0,0,0,10,70,0,0,0,0,0,150,0,2,31,136,13,0,20,350
0,41,6232,64378,84660,48804,11306,275,13713,47321,69423,47521,28259,8909,9697,51782,59620,49048,30369,8250,6655,16731,22019,43861,71849,43370,15780,1811,22741,50433,64580,48607,20450,3855,4755,488,35081,84959,76539,17652,688,14,446,34789,100481,62961,15943,791,10,19625,46921,56325,44647,30286,10902,6715,11512,17404,53170,81814,39479,5815,6227,15493,8134,20201,39347,54071,55508,22667,2,311,4698,24470,65522,82869,37549,21396,66383,68908,37844,12001,4830,4059,222
0,0,0,0,0,0,0,0,6,16,17,2,9,62,0,3,24,21,12,27,67,161,25,17,18,13,27,33,158,52,44,36,43,32,27,0,5,32,43,40,8,0,0,4,28,69,44,3,0,2,46,131,44,83,95,145,220,22,23,30,28,68,162,183,0,0,0,0,0,200,400,0,0,0,1,5,136,3,15,69,222,32,8,144,571
24355,7207,3338,4779,3741,5380,81010,21858,8252,5463,5228,5026,8387,75596,21836,9313,6819,5990,7442,10503,67907,32926,7381,6278,5993,5855,7881,63496,78910,17836,13264,9440,6450,3128,782,118338,5605,2474,2047,915,341,90,118431,5480,2883,1711,853,366,86,58802,24144,17831,14118,9269,4429,1217,26773,7130,6217,5936,7108,10116,66530,77396,8882,5960,6734,7551,9656,13631,1263,2310,3316,3782,4571,6889,107679,101830,13512,7460,3686,1985,840,497,11
472241,589708,166523,42229,7948,1557,174,312395,518730,293926,112707,34428,7914,280,200840,322156,302531,256855,157192,40333,473,204782,411177,308592,198524,112699,41113,3493,35622,212823,312110,303757,249474,139710,26884,635,95074,219103,369330,379829,198570,17839,606,96301,251880,341373,357628,216190,16402,62421,238082,315112,303884,237145,107794,15942,151103,393300,367111,229568,109459,29212,627,6791,93388,210747,270158,279132,252404,167760,299843,294965,272594,206088,142578,52922,11390,10413,117543,253534,325603,302955,168747,101584,455
200304,66768,21940,9743,2853,564,776,219519,65517,13305,2818,850,369,607,239638,49146,8834,3149,1332,496,435,16468,20060,47494,72281,65694,57310,23754,81463,109887,57904,28823,18395,5966,711,1718,42740,129557,105689,19072,4323,70,1708,40727,161311,77823,16732,4817,51,168313,85305,27008,14663,5779,1838,207,41113,137389,90686,27889,5030,490,503,3665,2162,4030,6636,12570,35664,238303,33793,50535,50912,46036,48435,50917,22335,136034,89808,33276,16995,9779,5924,11192,589
175060,224280,123454,72381,33752,7313,1082,140024,182792,143540,96495,54440,18715,1316,168992,168102,110082,86642,69510,32316,1678,79511,84465,98827,129298,133834,92683,18704,89051,107071,102572,105356,111629,97306,24337,11,28814,82005,154678,190013,148496,33305,11,28017,96492,143884,178251,159790,30877,113541,123965,109021,96053,95119,81982,17641,130763,106215,125449,134781,93272,44331,2511,8178,12396,55969,101349,123517,151733,184180,109726,147847,121978,83240,65635,59923,48973,91598,123185,103342,91961,91721,73353,62162,606
