band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_1_15,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_2_15,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_3_15,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_4_15,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_5_15,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_6_15,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_7_15,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_8_15,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_9_15,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_10_15,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_11_15,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,band_12_15,census_code
91277,16316,6811,4000,2985,2496,1808,814,587,322,262,165,109,98,120,89455,23598,7574,3094,1586,856,668,494,290,169,120,74,61,96,35,78265,29801,9345,4019,2444,1344,1046,756,490,297,151,95,60,50,7,36967,15529,8764,7011,5957,6064,5279,4870,5420,5361,5139,5913,6412,6273,3211,42083,24436,11554,8831,7469,6863,5979,5149,4529,3695,3035,2436,1586,478,47,18238,102193,4406,1434,612,522,265,164,108,75,64,30,38,18,3,18392,102165,4190,1496,713,441,281,165,87,80,65,40,33,19,3,51914,26042,16268,10354,6820,4431,3067,2303,1885,1515,1406,1229,723,206,7,63436,15843,10053,8342,6205,5412,5118,3818,3697,2462,1971,1170,513,107,23,4,40,208,267,441,602,855,1282,1909,3041,4417,7046,12343,26514,69201,18722,10112,8930,7626,7143,6387,5644,5107,5107,5295,6112,7059,9667,22293,2966,12283,43998,20996,13062,8994,6560,4941,3954,3122,2600,2031,1455,1258,1335,1581,269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,2,2,0,5,3,1,0,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4,5,1,2,1,0,0,0,0,0,0,0,0,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,8,7,6,4,6,3,2,2,0,0,10,4,5,3,3,0,1,2,2,6,2,4,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,10,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0,0,1,1,2,5,2,5,1,2,4,4,1,0,29,3,2,3,1,1,2,0,0,0,0,1,0,0,0,3,26,10,4,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,2,5,12,2,1,0,0,0,0,0,3,1,2,0,2,5,17,6,2,2,0,0,0,7,8,12,29,21,12,19,11,13,13,7,2,0,74,21,8,9,13,2,8,3,5,2,6,9,11,10,1,29,2,2,0,0,0,0,0,0,0,0,0,0,0,20,70,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,4,4,10,25,4,3,1,0,0,0,20,537
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,2,3,0,4,3,1,2,2,3,7,11,7,0,1,2,3,8,6,9,5,3,6,0,7,11,14,2,58,12,5,3,5,2,6,1,2,2,0,0,2,0,0,18,47,9,9,7,4,6,7,9,2,1,0,0,0,0,0,0,0,1,7,0,9,12,4,2,1,0,0,0,0,0,0,0,2,6,6,4,12,5,5,0,0,0,0,0,2,2,2,20,19,31,11,2,5,14,8,13,17,8,0,119,5,4,3,4,6,4,10,5,4,3,8,16,19,0,75,16,5,1,1,0,1,0,0,0,0,0,0,0,30,90,0,0,0,1,0,0,0,1,0,1,3,5,52,9,0,3,2,5,9,7,13,51,14,6,6,2,1,1,30,444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,1,0,1,0,1,1,17,8,1,0,1,0,5,2,0,2,1,0,0,5,0,52,3,0,0,0,3,2,0,2,0,0,0,1,0,0,55,16,4,3,1,2,2,2,2,2,2,0,0,0,0,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,52,75,53,5,12,12,9,13,12,10,2,13,7,10,2,272,19,6,11,6,4,3,0,4,4,3,8,8,15,8,34,5,0,0,0,0,0,0,0,0,0,0,0,0,30,110,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,5,4,9,15,12,4,1,1,2,1,40,251
351,13329,43679,78858,105152,114897,110656,95875,83220,53896,32483,16480,5980,919,3,1211,16209,49358,79208,102516,114531,103584,86864,64420,53864,40127,27719,14984,1182,1,1334,20262,61075,87870,86978,79906,77998,70636,70776,66912,60767,47541,22192,1531,0,10043,20259,32254,37158,45518,52678,65098,79193,97441,98908,93334,72221,40380,10522,771,5338,3565,10576,23138,41274,67721,91635,96131,81836,71908,62434,60629,67189,58564,13840,0,219,4589,8984,13396,45148,72428,101813,120925,128360,135516,79991,38596,5748,65,0,263,4412,9153,16811,41752,74049,101158,109848,130191,144088,86734,31775,5477,67,4493,4128,19854,41406,57533,69060,75326,75410,72218,68593,64925,68189,80187,49546,4910,7529,9025,17187,26474,36110,47481,68526,85364,116619,119115,110028,76275,33449,2595,1,3863,1785,8095,23702,45211,62780,65213,61734,63211,70384,83427,96598,95722,63664,10389,135748,58356,47095,51684,67226,86868,88424,73492,54813,36512,24375,14172,7883,4796,4334,2639,8901,30344,64095,85204,83252,68720,55217,47993,47991,44342,31755,28614,48187,108523,128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
130201,147965,95995,50676,45407,26314,22508,13762,12939,11597,8064,7137,5787,5949,92714,122176,172394,89549,45369,34523,23466,22491,21980,13220,11749,8810,8355,8713,8793,85427,156039,165840,73886,42224,31068,23097,22022,18400,16337,12964,9707,8551,8301,9488,79091,58877,35308,37668,41984,54391,54242,62462,67654,52920,45232,32343,21524,17982,16084,78344,129326,102595,92102,75063,60220,45953,42848,35780,29985,25607,19249,11284,4436,1675,892,119118,87459,128714,145749,77111,64852,24885,14243,8186,4076,2082,409,123,6,2,119307,88101,124282,152307,86286,50357,27370,14751,7001,4607,2066,490,82,6,2,126686,133171,91922,66481,56425,45234,37009,30026,26749,21750,19035,13530,7043,1614,340,95726,75334,81475,61712,65498,51484,44938,33168,26273,19370,14739,9798,8511,8887,80102,76946,24772,14947,8928,7950,7398,9844,13918,18911,26318,36500,52922,82672,146972,148017,12552,13359,19907,29803,40497,49593,54357,54544,53840,51975,51478,44500,39181,45358,116071,107921,101592,112646,95403,73417,56006,42489,31537,22539,15238,9453,4630,2170,1132,842,24
87297,97751,53432,42809,40616,30283,26135,30869,29455,12510,12897,7935,3059,1018,845,90313,95536,42784,30421,31321,24706,33560,26256,32679,31495,18935,12341,5111,961,492,98680,84245,36810,26147,21637,21061,25254,23441,30916,32280,33803,29632,11627,1226,152,17451,18332,19616,24393,28108,39457,48995,54637,57525,52579,44146,35076,21714,10034,4848,40824,73041,35287,27874,24599,23091,22900,23093,27577,33304,40757,48508,37630,15358,3068,2,25177,36644,39805,39531,51933,37053,40597,49164,54450,59390,29195,13650,316,4,2,26515,33953,41875,45863,42484,38566,42476,42396,57860,59212,35418,9966,321,4,67548,63376,40222,27037,21965,20243,20351,22123,23853,30353,41834,47644,38411,10816,1135,52839,37174,38148,45647,49682,43516,44713,34718,38107,33224,30959,17309,8888,1485,502,1439,1390,4751,11904,24120,35097,34441,30742,27426,25700,26253,29390,37675,60280,126303,48476,56016,50036,42229,36145,30187,25492,23198,19699,20260,21682,22446,30231,48211,2603,46385,74223,37820,28160,24352,23260,22932,23524,25017,27184,28267,27302,27864,36829,23792,632
15,145,664,1456,2881,6428,9783,16035,26366,47558,91242,184470,375500,371603,56060,24,192,441,670,989,1542,2388,4651,7227,13599,29884,77515,416096,581965,53023,5,75,206,478,740,1269,2265,3466,6640,12111,25581,67254,323102,692242,54772,886,1642,1895,2364,2768,3711,5280,7313,9928,15638,29185,62928,191320,520382,334966,117,377,615,823,1065,1356,1849,2568,4411,9175,23868,62443,178983,445571,456985,0,0,9,29,80,300,549,1354,3337,8462,25637,60509,167293,404050,518597,0,0,9,27,109,282,575,1339,2885,7948,26643,68541,164196,396743,520909,30,98,257,542,894,1393,2200,3491,6129,10650,21801,48856,127992,463496,502377,429,710,772,975,1127,1228,1752,2322,3112,4939,8919,29259,221005,819388,94269,2431,83079,342462,263373,166698,105346,70218,50050,37216,26883,18984,12412,7269,3301,484,4100,71464,210481,250497,239963,201073,116895,53119,19935,8302,6864,4526,2132,794,61,5,148,1548,5529,12608,23156,37969,56973,82955,122660,172921,202023,215530,203088,53093,116
0,1,146,560,1274,2765,8145,16209,31256,55847,85578,77648,29601,4474,80,0,177,373,896,2673,7855,16873,28335,41129,66696,74679,58364,14584,931,19,14,1159,4420,10098,17793,25732,36273,45230,54169,53761,46236,16064,2261,366,8,1726,5336,10390,16164,19601,23453,28235,36316,35395,37451,35200,32339,23288,8141,549,896,5739,23388,41340,51768,49616,45283,36406,28720,18653,8328,2430,875,137,5,0,1,6698,63726,66995,73905,42657,24969,17119,9299,5098,1716,1107,271,23,0,0,6252,66654,74731,61713,45311,25048,14514,10664,5568,1947,885,273,24,789,6441,22583,31041,38282,37139,40255,37506,37605,31647,20868,7239,1641,525,23,526,451,1025,1453,3298,6489,14364,37626,76008,87335,63531,18152,2835,486,5,847,3588,12542,18602,23216,27564,29244,30426,30724,31010,31476,29835,25479,16481,2550,0,2,22,134,508,1677,4239,8602,15005,25411,43164,67578,94082,52415,745,492,30241,50911,47576,41977,36959,32150,26953,19787,13053,7503,3496,1543,801,142,49
0,2,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,2,1,2,3,0,0,0,0,3,6,3,0,0,1,9,1,2,4,1,0,3,3,3,8,7,0,37,7,2,1,3,1,1,0,2,0,1,0,1,0,0,14,21,11,9,6,3,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,3,15,3,8,1,5,1,0,0,0,0,0,0,0,2,15,9,7,9,2,2,2,0,0,0,0,1,18,29,39,4,16,21,12,32,14,19,5,0,107,9,14,10,11,9,8,4,6,11,17,11,14,12,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,1,1,4,7,42,12,1,1,0,0,0,30,446
2170,9933,18812,21473,24961,33083,28662,37177,38299,43098,30883,26103,16407,4951,617,5000,12979,23327,26522,34289,36862,41443,36925,37776,32059,23332,16959,6868,2072,216,9355,28575,37541,34111,31658,35730,30716,32626,29290,24095,21262,14072,5735,1723,140,35214,23738,22555,20749,24776,28375,28109,31482,29367,32749,22648,16886,9945,5967,4069,29326,21704,16909,19058,20565,22814,23814,24764,26041,28233,29603,30622,27247,12496,3433,0,31,7513,24593,35110,69447,55427,45875,34737,23979,17440,10956,8922,2470,129,0,28,7032,25817,42520,58187,58287,46925,31192,25498,18510,12256,7876,2357,144,29742,23338,23393,25692,25726,27109,24745,26873,26899,26361,26485,25531,17057,6230,1448,28168,21664,22540,29080,26335,34077,29460,38276,31611,24760,22908,17269,8429,1771,281,14336,6529,11224,12827,16684,23985,28294,30868,32884,32852,31562,28691,26239,23893,15761,17213,30509,31313,28720,25868,23580,20901,18635,16655,15444,15887,16620,19994,32039,23251,18793,25049,20494,20500,22151,23884,25069,25124,24355,23971,22408,18703,18170,25199,22759,602
0,482,8903,57665,127257,195217,155174,115863,73422,53897,28912,11632,1687,133,13,25,1397,23551,81595,145026,148866,125586,96772,77644,52595,47355,24475,5290,75,5,25,3377,31283,56899,65546,89428,111929,118302,103020,93492,80930,58768,17181,73,4,61437,150074,129741,122802,106254,86003,65182,45225,30610,17061,9366,4478,1639,356,29,4339,23914,95363,143625,145979,122015,92056,71369,52483,39257,26427,11528,1849,50,3,0,45,1760,1084,928,3818,9836,21348,37849,55389,77162,106968,181946,218549,113575,0,25,1779,1089,1177,3626,10389,21871,33737,54663,84471,115897,179892,208284,113357,3351,5427,39869,82604,112278,143792,137799,114666,81924,60478,37339,10212,506,10,2,12900,56045,103922,119472,131639,113038,95697,74562,51250,35801,22924,10880,2076,45,6,3520,29974,150772,127336,96006,79632,68151,58434,51862,47885,43163,36074,25132,11219,1097,22,359,1961,6044,14234,26821,42930,62099,86328,118108,156677,163526,119574,28031,3543,2254,10759,37419,60254,79740,98753,117555,128997,121987,88771,48235,21380,9790,4070,293,514
0,915,4416,4304,5410,19959,55644,104991,103083,79875,42540,21597,7953,2005,2400,27,2772,8621,12469,45131,91958,90106,80291,53462,33942,17221,11281,4639,1841,1331,106,15838,55004,88782,77045,76175,52341,37326,24040,14209,7029,3420,1436,2304,37,3393,2560,3371,4858,8770,13363,18188,30103,44193,72430,87232,105115,53902,7560,54,4251,19579,32096,47067,61545,61702,62026,56058,43051,32050,20605,10019,3081,1810,152,0,138,9825,30824,108349,205194,66868,23023,8051,2270,506,38,5,1,0,0,195,8207,36305,139275,168697,68930,23361,6922,2680,466,52,2,0,0,3907,21334,43390,58749,63047,60880,53047,44594,40648,29004,19449,10453,3682,1217,1691,2602,4359,9829,11272,19185,23129,48275,73276,80845,88045,67358,21661,2959,2264,33,2198,2514,1157,1674,2203,3206,5371,9611,17159,30147,52455,85967,125771,107324,8335,64,1326,4985,10927,19074,27385,35365,42608,50184,57146,64264,58735,50495,29870,2664,1877,46262,94003,95256,72620,51358,34522,22654,14884,9579,5431,2820,2160,1571,95,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638
117437,14989,7148,6083,4302,4023,3840,3652,3668,3999,4525,6175,9790,23574,369087,111398,15874,8791,6150,5419,6338,4780,5002,5004,5890,6161,9943,19995,40286,331757,95508,20970,12047,8926,7473,7025,6746,7309,8590,8695,10463,13968,24653,42485,308415,131731,23352,13897,11212,8901,9655,8690,9281,8809,10117,11044,11667,14595,18040,292803,248889,77541,38387,28965,24299,21359,19839,18855,17929,16843,16194,15978,15648,12473,12288,510763,56553,6117,2519,1444,1718,1118,874,760,614,777,552,744,432,136,510702,56801,5743,2716,1694,1392,1212,885,661,660,766,707,620,415,147,179935,62195,45477,34961,30966,28719,26243,26260,25660,24868,25217,23817,22118,18821,9689,123515,17998,10842,7557,8203,6323,6417,6422,6822,7183,8376,11484,19040,33946,309254,264004,89805,44482,23444,26854,7293,7590,8434,9269,9877,10497,11947,14164,21452,34127,28277,11054,8939,7541,6685,6149,5644,5279,5190,5655,6800,8154,12515,60602,404175,376293,60652,25582,16850,13930,11635,10687,9962,9199,8501,7796,6230,5665,7850,12648,56
77498,213163,107665,60942,45162,42773,38118,39758,35008,28797,21115,11722,4397,891,16,50706,165095,109984,65273,44643,41988,35546,33575,32381,37640,39001,41342,27098,2703,50,21930,76579,78543,78011,66713,59226,52106,48837,45034,47845,54235,56593,35626,5579,168,13717,43616,68143,81477,91403,91429,85137,70594,59691,48354,35235,22212,11947,3520,550,6102,21301,24710,32422,35058,43402,48911,58188,64174,69673,73737,78516,81137,63680,26014,0,8871,54650,96093,90486,120999,91733,79860,52409,31202,24090,13212,14555,12743,36122,0,8900,50799,99597,106156,105187,95426,77883,47696,33831,24863,15281,12444,12265,36697,6877,22863,38588,47316,53150,55238,54428,56938,53532,57895,59293,69764,81869,59504,9770,42678,108209,100226,83524,64126,50841,46463,41117,43568,42339,38263,35894,23956,5544,277,1525,2114,13053,36459,49703,55899,59880,67196,75461,79923,79869,75118,66921,54064,9840,182421,165896,115238,76836,51969,35130,24369,17367,13870,10979,9706,8137,7092,6548,1467,700,6464,17876,27338,36322,44091,50712,55537,58439,58966,55804,47877,47737,73851,145311,400
0,17,2155,4514,3847,2608,2950,6886,18893,44702,82649,87370,89466,16452,23,0,38,911,2969,4938,4314,5241,10072,13336,31299,64831,80868,125171,18498,46,0,16,1231,5086,7774,8101,10291,14610,28146,54140,57132,72920,91224,11596,265,1815,5247,5903,5152,7751,14779,29726,46538,57137,59993,57986,45145,20969,3980,411,819,516,834,2563,5992,7836,9418,19890,37960,55858,56740,67300,67883,24530,4393,0,34,402,2064,4888,24849,61514,71542,80292,65145,22834,2808,4363,8659,13138,0,39,369,2256,6001,25161,63103,68503,72042,69302,26794,2948,4253,8746,13015,294,592,909,2872,5352,8607,11891,22416,40022,51713,52029,68971,68527,24386,3951,432,2060,3655,4445,2886,2815,3890,11907,29913,62619,72996,80326,74837,9436,315,1259,4109,52240,53314,44022,48698,49713,38246,26397,18717,12393,7438,4208,1701,77,96,1708,9009,22671,39122,59959,67049,58828,47100,27455,12454,8308,5273,2726,774,64,969,4185,6767,9520,14704,23340,34868,45522,46419,40456,40636,50081,37778,7223,235
11,48,42,37,35,44,47,61,68,65,52,66,86,173,51431,0,1,3,3,2,8,14,21,39,67,75,178,554,1811,51510,0,1,26,40,43,35,48,78,130,133,275,527,1257,2775,50922,2014,863,586,383,280,358,314,313,279,313,309,355,463,672,50811,18643,9207,5682,4681,4350,3619,3716,3201,2704,2383,1904,1648,1175,689,536,64876,755,119,87,55,52,44,24,16,13,12,9,17,6,0,64894,740,112,88,64,49,39,26,14,15,12,10,16,6,0,10506,4573,4494,4038,4229,4537,4147,4820,4635,4385,4202,3123,2303,1448,585,258,160,115,88,168,136,129,163,192,230,325,472,1048,1679,46496,25518,9782,7348,5072,8448,79,7,20,3,0,1,1,0,0,0,17,35,35,53,60,55,51,39,77,107,81,80,85,479,52841,55667,796,222,132,99,63,56,56,54,83,113,97,96,113,196,57
33,10651,58095,73427,71725,95371,142470,154694,136928,114357,75617,21815,4168,409,8,1901,75145,67698,75747,123846,147350,142046,117317,98861,58916,32750,14859,3071,256,5,23447,92853,77884,125267,143484,148430,123215,88740,64022,41119,20937,8216,1897,251,6,11971,13925,23847,34895,44631,58372,81824,112849,129460,148679,135422,96498,50817,15511,1067,9906,18366,28010,33083,47795,76685,115123,131195,131984,121559,107549,78882,43619,14068,1944,0,3095,68770,238852,216011,210908,105367,53339,28637,16858,12276,4534,1092,29,0,0,2900,64202,241361,251341,184615,102040,51267,25942,17717,12746,4832,775,30,0,11803,39584,45706,56419,80437,104800,119622,117727,110738,98903,80214,56065,28820,8368,562,15414,29120,44047,52010,61988,87296,116547,141762,141099,125347,91427,44162,9155,388,6,5410,1442,1930,2367,4338,9354,20305,40740,73508,117881,156889,174808,164138,134095,52563,54276,89553,99444,101783,103492,103590,97052,82578,68401,53654,43002,32740,14111,9334,6758,4141,19270,49550,86805,121869,131817,118326,101726,86509,72036,55471,37671,28428,26585,19564,425
0,0,0,170,1514,2904,3060,4827,10095,20120,33034,50528,93268,21309,140,0,35,1047,3026,3569,7385,13043,18908,25612,35902,51478,65492,15059,413,0,95,2169,5829,13197,19845,23641,26787,30974,35838,37179,32839,11171,1323,82,0,5758,11821,17333,29596,44747,45936,37903,19139,11210,6547,4514,3799,2175,487,4,5167,19817,29398,26513,22432,20073,18958,19777,20383,20545,19586,14736,3356,184,44,0,47741,158986,30859,2772,539,57,14,1,0,0,0,0,0,0,0,54274,151605,32126,2562,328,63,10,1,0,0,0,0,0,0,4160,18432,28677,27181,23622,21733,20521,19841,18649,17363,15851,15057,9193,517,172,2238,5006,8728,13862,20953,25570,35403,37550,42208,29132,14615,5232,424,48,0,969,1820,10595,24552,31723,33624,32252,28884,23789,17670,12832,8568,6433,5266,1992,67,65,221,1437,4797,8173,11437,13614,16500,19361,24216,29852,43418,64259,3552,1346,15363,22985,26315,26110,24081,22125,19965,17877,15851,13622,10378,8615,10071,6265,331
0,129,3256,12585,21186,28239,40013,58584,68064,95950,99646,86714,59470,9108,208,22,2662,9442,15969,20376,29620,34580,49620,60566,72006,87313,93746,92661,14486,83,257,4715,13106,21874,25337,30189,36118,45309,54364,69386,83384,94105,88963,15985,60,6521,15186,24347,28320,32050,34922,42034,47533,52699,62601,76214,85979,62205,12166,375,3662,963,3303,7823,13549,19931,25982,34966,46533,66587,86616,104541,104205,56021,8470,0,149,2935,6709,12933,30767,35487,44558,56755,68442,79645,70383,82488,68681,23220,0,132,2856,6886,16125,27680,36758,44702,50496,69000,84782,75092,78766,66078,23799,3260,1447,6106,11473,15438,18930,24392,29104,38489,52639,75476,103873,123770,74090,4665,4238,3663,7488,12203,17987,24068,29629,39448,49532,66088,91287,119825,102236,15376,84,3013,3744,36185,66183,74096,75003,69801,60445,51944,44671,36526,27236,18934,12960,2411,39960,74808,53260,52826,61704,68206,64151,50802,36785,26069,21002,16020,10515,3735,3309,157,7540,16504,22596,25895,30102,34802,39377,44842,50902,57446,51589,44069,57535,99796,421
33,18694,97943,98074,75939,81903,105226,123958,95390,45315,21823,12753,5526,306,0,3817,126797,120062,65395,67146,89074,100566,80046,55750,33802,19907,12428,7308,784,1,30149,139891,99482,102126,97957,88254,69158,50640,37460,27315,17955,12951,8201,1343,1,12123,51697,64699,69343,72965,73433,73186,75493,73704,70168,63437,46509,26267,8569,1290,7207,20999,36580,51412,74345,89761,94855,89740,84986,73428,61342,44681,30235,17287,6025,0,2491,81305,260847,181782,152844,60608,21874,8553,3711,2067,1326,1722,1956,1797,0,2416,73696,256625,217208,135180,57425,20260,7484,3874,2199,1397,1536,1794,1789,10414,50656,58895,74724,87712,89513,84440,73647,65813,56970,47809,36923,26460,15722,3185,14200,69461,94923,85827,69772,68683,68272,71223,70407,62995,53533,35402,16113,2065,7,2336,1244,2951,4155,7515,13749,25548,46073,74547,103114,117617,116901,105612,104440,57081,72194,73830,66006,62350,62215,65012,67706,67121,64439,60894,53029,35415,17781,11390,3501,2052,23486,48576,64872,90585,103241,89265,69153,54663,45971,39245,31721,28889,38063,53101,426
14795,28678,16131,34994,61573,104897,106760,107036,101862,97521,68862,42007,19762,9754,1875,33862,33757,82287,112836,124503,126189,108120,70986,52100,28349,20357,11968,6215,4476,502,42471,198646,191261,126612,84489,53078,36630,26276,18477,14012,10431,6826,3775,3335,188,68438,46614,42396,49835,52077,57724,56891,55664,61123,59312,57566,61441,62928,55607,28891,126096,195494,93049,77511,67681,57608,47585,39124,30605,25547,20832,17070,11487,4317,2501,0,576,80968,328614,142949,124821,71518,40829,16343,5478,2459,1327,574,51,0,0,327,73592,332547,163813,115738,67498,36446,16050,5737,2827,1345,535,52,0,215834,182671,96684,74758,58415,44157,36420,28997,22977,18474,15214,11908,5694,1835,2469,75298,61534,61652,77504,77784,88293,82064,80665,68412,58583,42578,27120,10683,3742,595,13506,11307,13651,9351,10338,14908,22694,32196,42747,53682,67307,83367,109783,161043,170627,4646,14928,23566,29714,32943,36212,38501,38870,41724,44903,52207,56370,71213,258853,71857,136521,229295,112213,72239,54904,44433,37355,30500,24982,20839,16480,11721,9157,8925,6943,546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,4,1,2,3,4,6,5,12,11,1,2,1,2,4,10,8,9,14,13,5,2,26,11,11,89,15,16,7,6,1,2,1,1,3,5,8,6,1,0,12,67,21,6,12,17,10,3,3,4,16,4,0,0,0,0,2,31,12,4,7,0,0,0,0,0,0,0,0,0,0,0,24,20,9,5,2,0,0,0,0,0,0,0,0,0,0,3,3,10,21,33,40,20,9,22,32,16,35,1,80,47,36,14,4,5,2,5,6,12,27,20,14,50,7,132,13,2,1,0,0,1,0,0,0,0,1,0,0,60,170,0,0,0,1,0,0,0,1,0,0,1,2,66,1,0,0,2,4,8,18,34,98,13,10,3,4,1,1,20,202
1105,25852,52084,55641,57017,49248,48115,41288,31468,22356,14193,8202,3737,1306,130,258,5089,12505,15728,22931,31350,36875,50234,54033,53647,52285,48124,25090,3372,221,115,2124,5781,9124,12448,16930,23854,32234,40586,54452,67821,77362,62810,5906,195,3736,5608,7152,8203,11401,13269,18358,25789,36027,50439,68107,72735,63307,24899,2712,2118,874,1195,1660,2290,3572,5628,8868,14635,24097,40329,63841,92494,90540,59601,0,50,995,2548,4370,12408,19397,30819,45647,56119,64852,58592,65112,42164,8669,0,65,922,2616,5352,11387,19683,30783,39529,57109,70332,63205,59764,42168,8827,1836,1131,1732,2864,4685,7657,11856,17788,23668,35056,51370,73593,95259,73876,9371,2893,5095,5850,7397,9365,11468,14988,23540,30615,42826,60393,90984,92157,13948,223,1999,1150,3918,14804,37526,56621,64487,62349,54466,43288,31409,20790,12347,5612,976,200205,101639,49020,24914,12845,7213,4213,2706,1751,1195,1014,815,768,1465,1979,1156,1643,1775,2922,5191,8470,12808,17994,25020,32949,39388,40138,44441,70432,107415,581
