band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,census_code
106400,10947,5874,3026,981,492,245,205,111203,11937,2715,1245,583,239,130,118,105812,14810,4183,1866,971,340,141,47,50968,15937,11089,9796,10132,10070,11638,8540,64707,20219,13769,11211,8451,5940,3448,425,118744,7141,1385,501,203,109,68,19,119266,6732,1265,500,214,108,66,19,75728,26731,11783,5869,3570,2665,1659,165,78032,17227,12398,8690,6482,3902,1338,101,35,389,880,1677,3631,7935,20090,93533,27649,15968,12941,10626,9514,11202,16450,23820,52777,34863,16037,9242,6002,4046,2430,2773,269
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,1,3,2,8,0,11,2,1,0,0,0,0,0,8,8,4,1,0,0,0,0,0,6,2,0,0,0,0,0,6,4,0,0,0,0,0,0,1,1,6,15,8,8,3,0,14,8,3,3,6,6,7,2,14,0,0,0,0,0,0,0,20,0,0,0,0,0,0,9,0,0,0,12,1,0,0,10,3
0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,3,8,5,4,7,1,32,5,1,3,0,0,1,0,26,17,5,5,3,0,0,0,0,0,4,0,2,9,13,0,0,0,4,2,2,24,6,2,0,13,30,41,31,20,17,2,94,15,18,9,8,10,20,8,31,2,0,0,0,0,0,20,70,0,0,0,0,0,0,9,0,0,7,27,15,2,0,20,537
0,0,0,0,0,0,0,0,7,6,3,6,2,5,10,17,1,5,14,11,8,5,19,14,69,8,6,9,2,2,2,0,64,18,10,14,10,3,0,0,0,0,8,14,12,2,0,0,0,2,12,8,16,2,0,0,2,15,53,18,10,21,27,8,124,7,8,10,13,6,30,12,89,8,1,1,0,0,0,30,90,0,1,0,1,1,9,60,2,8,12,49,34,12,2,31,444
0,0,0,0,0,0,0,0,8,0,1,1,0,1,1,2,25,1,1,5,3,2,1,4,54,1,2,3,2,0,1,0,71,6,3,3,4,4,0,0,32,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,122,63,20,23,21,14,12,12,287,21,8,5,5,9,14,22,39,0,0,0,0,0,0,30,110,0,0,0,0,0,0,14,0,0,8,22,17,3,3,41,251
10773,102492,205618,199941,146928,72115,17346,565,14633,110637,196928,186534,132344,78592,35540,570,17087,130529,161226,142151,130125,117911,55983,766,27286,64773,84137,126206,177718,172747,94250,8661,8217,27322,86721,169163,157970,120944,121134,64307,73,9886,44440,140149,216800,239590,100181,4659,111,10961,42144,140648,220361,244336,93283,3934,7610,49346,113707,138468,136408,123393,142026,44820,15076,39368,69587,132369,207262,201715,88986,1415,5218,24369,91242,121001,119153,151356,179983,63456,188118,90980,133932,161373,104792,49662,18418,8503,9526,77378,157320,127996,91842,83564,55858,152293,128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
264835,150200,71315,37454,26186,17032,12128,97865,279107,143810,60552,37347,28104,19111,15971,93013,306627,118916,58412,40494,29696,19676,15682,87512,88368,76841,95099,116058,110059,63161,34940,92489,218789,162992,106248,79420,57651,37434,12224,2257,195061,239380,172071,49466,16521,4009,499,8,197413,257259,153596,48042,16161,4127,411,6,240837,162165,99911,68987,50472,35648,17443,1552,166434,129425,119901,75523,52892,28378,16523,87939,99051,24546,14374,19114,35272,65368,138090,281200,23943,43223,78852,101769,99498,96561,75454,157715,195513,200296,131595,79222,43281,19862,5456,1790,24
178344,95245,68286,56551,42002,27079,7741,1663,176141,76056,56298,58124,56535,39862,12641,1254,176670,62578,40800,44821,54220,62834,33978,1010,33835,39470,58785,90770,108020,85250,47804,12977,108611,61143,46456,41669,51058,74658,78170,15146,19477,65545,92688,72417,93694,93376,39466,248,20776,71147,85598,72034,92387,99317,35467,185,124382,68696,39682,37529,46476,73237,77559,9350,88130,75785,89424,81106,66270,50387,24244,1565,2514,13038,50085,62941,52230,49367,66041,180695,97436,89330,65224,48544,38323,39644,52913,45497,113876,66103,45648,43125,46732,52356,52933,56138,632
135,1661,7038,18770,51155,160007,581967,369473,168,1018,1987,5016,14370,51868,587395,528384,63,555,1629,4261,12229,44042,482557,644870,2352,3831,5648,10047,18151,51953,287057,811167,431,1264,2139,3603,8293,40827,268734,864915,0,22,274,1252,6163,41530,252247,888718,0,29,262,1266,6315,44037,249599,888698,120,639,1902,4246,11301,38127,199127,934744,1081,1601,2088,3399,6108,16788,331367,827774,58718,576976,293656,131137,71504,38343,16688,3184,59167,415001,436669,216053,44241,13088,5290,697,95,5196,27520,74055,154001,305519,397402,226418,116
0,480,3029,15814,57664,144006,89851,2740,140,1019,6327,33052,78150,142204,52102,590,900,11741,36721,67570,99381,85570,11476,225,5803,23502,37161,54394,71273,66308,48320,6823,4905,54532,94287,83771,53876,19746,2375,92,0,39253,148528,80516,31682,10914,2417,274,0,49410,139145,79974,31631,10917,2280,227,5642,48107,67894,73307,70855,40905,6454,420,934,2066,7495,31899,133808,123294,13762,326,3512,26867,45576,54754,57515,58739,50314,16307,2,104,1412,8646,27841,74973,159531,41075,24948,93141,76700,59696,38146,16200,3931,822,49
1,1,1,0,0,1,0,3,0,1,3,3,2,0,3,9,0,9,2,7,1,6,10,7,44,3,4,1,2,1,1,0,33,18,11,5,6,4,0,0,0,0,0,17,6,7,6,0,0,0,1,19,20,4,4,0,0,13,58,27,37,41,30,4,116,23,16,17,7,28,25,13,53,0,0,0,0,0,0,20,80,0,0,0,0,0,0,27,0,1,4,38,24,2,0,30,446
9904,37208,48776,59076,76213,63780,37410,4262,16409,43028,71184,67386,65763,49708,21398,1753,34882,64997,65101,57662,55920,40452,16166,1449,54670,41261,48914,53951,58920,46643,23112,9158,48419,33995,38854,45960,47534,55465,53120,13282,19,21272,92344,103679,66001,33092,18003,2219,18,25356,88382,103182,66091,34301,17381,1918,50380,43938,49942,50449,48514,49404,37542,6460,44559,46323,57063,63696,55033,48002,20339,1614,19773,21453,34799,53105,61125,59420,50372,36582,43606,57349,47851,38708,31630,29671,35505,52309,41187,38408,42300,46648,45885,42296,34628,45277,602
255,41217,267433,302785,148537,60747,9165,118,940,85853,254483,239887,137247,89244,22557,46,2409,74281,132945,201409,204393,155314,59467,39,191016,244848,187753,123095,58195,20386,4667,297,22072,206185,266624,170696,101529,53938,9184,29,0,2561,3322,20965,66206,138968,300371,297864,0,2667,3212,21374,68431,141868,293550,299155,7005,100829,221512,258042,158255,78597,6010,7,59041,207070,232962,172967,102150,46681,9353,33,22996,259907,176141,126445,98678,82368,53561,10161,294,5950,31364,83049,160027,276682,249641,23250,10387,83546,156021,220536,225374,106015,24852,3526,514
315,8178,13803,116195,197175,94176,21334,3916,1577,17051,101301,175609,105140,38958,12551,2905,11770,123948,146863,103189,47447,15955,3753,2167,5546,8124,17081,37315,80667,164828,136938,4593,20361,68647,114970,114465,83182,41980,9746,1741,53,23782,282753,129299,17794,1370,41,0,68,28821,282507,125028,17263,1374,31,0,21060,91404,113737,103485,71460,40540,10715,2691,6229,20461,36514,83114,163175,126268,17203,2128,4588,2487,4519,10806,32482,90301,211403,98506,1082,12823,38620,66844,92779,116470,99511,26963,38993,176254,129053,64103,29172,11743,4430,1344,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638
131163,12638,8261,7238,6865,9217,16599,390311,125989,15052,10348,9755,9954,12117,32773,366800,114401,20478,14403,13139,15020,19127,40294,346411,152727,24059,18456,16720,17713,19538,25370,309211,319786,67271,44781,36875,33605,30919,29309,22941,565780,9339,3539,2039,1468,1126,1283,547,566154,9309,3146,2097,1468,1205,1244,498,235683,78189,58267,49875,47078,47477,42692,25685,139851,18628,12776,12893,12452,15853,31207,339722,345561,70954,36274,14766,17211,19663,25234,53576,38034,15935,12440,10479,9954,12212,21190,462415,432516,43100,25108,19902,17395,14771,11035,19653,56
271003,177803,82331,76074,64298,41964,12887,665,194161,179240,89755,67184,63725,72066,59134,1760,85567,150107,123682,97508,87051,99158,80034,3918,51940,131774,173073,153503,115390,69188,29071,3086,24504,50022,71251,93881,120580,136460,150928,79399,5576,115245,215032,171680,101646,43573,25910,48363,6020,126091,200925,174380,102022,44872,25376,47339,26653,76881,98884,104867,102675,112808,144267,59990,134589,181152,113049,89105,75862,77895,51387,3986,3090,39093,95010,114179,139618,149448,130414,56173,330440,193446,91761,45532,26221,18471,14020,7134,5622,39012,70819,95421,108651,105663,89816,212021,400
2,5617,6602,6444,37684,137325,159742,9116,14,3034,8447,10268,28614,106519,196625,9011,8,4908,14459,19568,54255,109276,153217,6841,6264,10482,17871,57849,102531,109710,54434,3391,1281,2729,11357,20747,70049,106611,126495,23263,22,1366,19914,113421,136658,63250,6975,20926,23,1875,18272,113351,140509,60826,6529,21147,809,3090,11033,24218,72327,100255,127627,23173,2091,7544,5730,9038,56588,134837,140628,6076,3992,94970,85603,89556,51849,25337,9768,1457,1317,25009,81653,122094,88169,29552,11744,2994,763,9305,19759,45685,82268,78767,87654,38331,235
56,70,68,105,120,106,160,51581,1,4,9,25,80,152,886,53129,0,51,78,100,199,472,1983,53407,2764,951,661,560,586,576,790,51425,26892,10277,7744,6526,5261,3884,2455,1099,65600,201,121,77,36,20,24,6,65606,202,112,77,38,22,22,6,14520,7983,8274,8401,8278,8036,4730,1803,403,208,212,332,323,596,1590,47995,34125,12438,9650,48,16,1,1,0,47,84,104,87,135,173,157,53308,56415,376,171,98,108,193,187,295,57
5572,112493,143335,266396,264364,149570,17790,248,67562,134681,219752,271392,180877,73419,11944,141,107988,172027,274697,228365,122713,46635,7163,180,23245,52298,89576,155182,247129,256418,123577,12343,25187,55130,100883,212241,245407,205981,102126,12813,1267,210075,476246,187317,57238,23146,4453,26,1465,236420,443250,194682,56853,23221,3866,11,45024,92911,157553,223364,206777,157198,69956,6985,38969,85938,128571,221556,265270,182256,36976,232,6638,3778,10074,41610,136169,278870,314395,168234,131768,187487,194264,178393,129557,84924,38440,14935,19296,115043,230547,219991,163845,109865,58448,42733,425
0,42,2726,7747,18242,58836,144126,9250,6,2663,9046,24001,48672,92602,63714,265,1854,15666,36450,53946,63832,61569,7609,43,15334,40895,83909,63873,22080,9684,4878,316,21858,52927,41298,36620,37456,36814,13808,188,21574,212003,7278,109,5,0,0,0,27919,207966,4974,105,5,0,0,0,19213,52369,44531,38117,35008,30616,20579,536,6157,20332,39980,64080,73911,33090,3392,27,2361,28498,59954,59813,44774,25826,13258,6485,125,1092,10093,21340,30394,43619,73643,60663,14105,45217,48242,41158,33594,26357,17149,15147,331
56,12148,42604,76199,138251,180279,127677,5938,1992,20491,43256,69919,113045,153496,173315,7638,4224,30464,49318,69013,102407,150886,167324,9516,19203,47896,61631,78204,98050,140114,129375,8679,4453,8929,28208,49441,88922,155104,195037,53058,44,6373,36370,68202,102642,140777,147821,80923,52,7300,34761,69293,103915,144010,143343,80478,4380,14517,30543,44772,72153,134987,217235,64565,7455,16301,35440,60637,90524,163803,200233,8759,5249,86401,138755,129046,98612,71280,40454,13355,107019,100046,118029,117068,70899,40839,22996,6256,6195,34623,50062,65874,83279,104362,87573,151184,421
11487,178083,144858,199325,184982,49614,14382,152,112333,189490,126968,188042,105634,43436,16562,418,156826,187076,182997,127934,72164,37017,18007,862,54697,125127,137471,138343,137395,119707,62488,7655,24503,76842,144038,174736,158576,118893,65014,20281,959,246971,399083,106956,18041,4376,2910,3587,1125,257308,383781,112913,17336,4269,2761,3390,53944,120559,162812,156909,124576,92075,55539,16469,69760,172873,133088,131148,130017,103120,41573,1304,3339,6112,16406,51414,136601,214693,205456,148862,137362,121379,118162,125859,121279,101159,44326,13357,20311,100297,173811,164578,104755,76133,55946,87052,426
41266,41882,139165,200449,192047,143559,48459,9680,60866,178468,238215,182880,96406,40006,15531,4135,212261,320613,146250,68321,36248,20927,8859,3028,107386,90197,98369,104180,112573,112734,113763,77305,303448,170245,123285,88496,59546,40661,24829,5997,50,310038,340261,124536,34043,5993,1536,50,57,344230,297360,133049,34484,5780,1505,42,383515,170449,103058,67154,44148,29699,14497,3987,126480,124460,156055,159491,131282,85448,29491,3800,22838,22700,21125,43952,78855,121440,190128,315469,17205,47774,63173,71532,77587,94467,126609,318160,346251,188261,99352,69001,47825,32432,18630,14755,546
0,0,0,0,0,0,0,0,4,4,0,4,3,9,9,23,3,3,9,19,20,15,28,22,100,26,8,3,3,7,13,1,75,30,27,15,6,20,2,0,0,45,10,1,0,0,0,0,0,42,14,4,0,0,0,0,0,6,21,62,42,39,44,31,124,49,11,7,9,46,31,52,144,4,0,1,0,1,0,60,170,0,1,0,1,0,3,67,0,4,17,109,51,9,5,21,202
22461,102011,96121,90987,58648,30909,9465,1140,4472,25120,46882,75371,96701,100879,59831,2486,1708,12589,25865,46180,75827,122177,123620,3776,8435,14212,20985,35599,68084,112496,130137,21794,2871,2527,4875,11034,27211,69380,156811,137033,23,2364,13160,38778,82093,115224,113589,46511,23,2746,12582,38520,81919,119185,113150,43617,2759,3883,10005,23104,45885,89576,165258,71272,6841,12659,17949,30189,57262,110542,167480,8820,2912,13222,77125,119336,102225,63265,28128,5529,292893,78109,22638,7908,3428,1946,1483,3337,2616,3964,10929,24749,46121,71146,81249,170968,581
493728,4907,1300,1008,883,926,1594,7136,484682,12834,2574,1336,1112,1093,2319,5532,459461,32913,7440,2681,1458,1360,3059,3110,70188,50934,51589,63611,66766,78230,82457,47707,227372,127096,64288,36831,25493,18247,9633,2522,81538,238294,110567,54930,17915,5719,2053,466,86094,245194,99471,54366,17936,6056,1944,421,302951,110463,41863,24109,15431,9297,5244,2124,252254,123872,68895,34413,16101,6264,3969,5714,7636,1282,1459,3137,7795,16792,36995,436386,106455,76267,72001,61232,52254,53864,56107,33302,279166,108972,45818,27047,18077,12274,7503,12625,596
39404,96769,125951,124318,92890,59455,15991,816,58234,98405,127291,132443,78079,40810,19457,875,62796,119556,132432,102515,68466,43829,24885,1115,29316,71080,90924,103413,119433,100308,38141,2979,12045,50926,91591,117453,109887,89716,64552,19424,31,59855,189483,141706,88235,49024,22961,4299,69,72499,177496,142260,87605,50257,21392,4016,21624,69446,104383,112226,96544,77346,58109,15916,38528,86865,88628,116180,117500,77280,28854,1759,4450,10568,27732,55458,97951,144585,152528,62322,82689,103243,104267,96728,77815,56244,26937,7671,5834,62672,113553,118216,92650,65735,45701,51233,450
34076,55372,22338,9507,4066,2441,2968,872,11962,50946,36268,16586,8444,4836,4300,2181,14022,40996,34001,20798,12521,8561,5948,2465,7423,11443,22132,25750,32808,27139,11578,4780,7398,16209,24204,32223,31260,23381,14176,4224,5,308,6714,20720,43357,39683,34910,11783,7,282,6790,20426,43051,42103,34384,10437,9683,21577,29961,30695,23785,17735,12104,4002,7907,21784,31798,31839,18594,9191,4971,2168,1955,6617,7525,13257,19505,25440,37740,27267,15680,30549,33506,21298,12669,10842,7522,3457,9324,21853,28604,24615,20481,16247,10487,11420,616
17,3422,33659,85051,96194,70703,30205,5493,368,17079,60296,85431,89681,53263,14970,3656,1535,34868,89761,107272,65288,19333,4075,2612,10398,50056,117358,97637,38665,9274,1327,29,7640,47323,122248,99827,36347,8112,3194,53,266,47171,163070,86390,19886,6418,1502,41,381,50707,156905,89049,19686,6611,1365,40,4719,34977,90374,104193,62518,21091,4073,2799,6486,25383,89428,121272,63742,14112,2419,1902,6469,6732,24743,65117,103088,83996,31685,2914,9,396,4711,20500,50785,117341,116688,14314,3951,39808,114925,104736,43384,12447,4807,686,189
25,2,4,0,0,2,1,1,17,7,6,1,7,0,8,3,1,5,16,3,9,11,9,2,61,7,0,1,1,0,0,0,49,19,5,3,1,0,0,0,0,0,0,2,4,2,16,0,0,0,0,6,4,2,14,2,0,13,31,30,16,14,8,0,80,12,8,5,4,0,8,2,68,0,0,0,0,0,0,20,47,1,1,0,0,4,0,49,0,2,12,32,37,5,1,10,525
232207,263450,116561,140697,145157,84887,16247,1550,210149,246928,114367,125477,128768,124012,49143,1912,165584,230307,133919,127667,137153,127650,75775,2701,46180,163314,188505,191318,185790,156763,65884,3002,48057,147491,140634,130621,144727,147357,155207,86662,5,145824,316586,215497,156315,106925,54603,5001,9,172887,290667,214027,154712,112493,51630,4331,91727,189615,149385,132365,125927,131092,140847,39798,170132,234485,125790,155236,145068,105961,60855,3229,2950,11086,56454,140397,212307,223844,232879,120839,228397,193621,173643,145237,113432,91366,46666,8394,8639,140932,162884,161161,154905,135186,98904,138145,457
93026,22859,16519,17660,10972,10104,9472,2806,112951,36973,15697,7204,4828,2439,607,614,127818,38267,9468,2212,513,272,338,326,59320,27223,14165,9766,8253,7892,11735,38756,67542,47239,28863,16010,7781,3019,569,189,102728,60810,3597,815,291,46,4,1,104649,59293,2920,823,274,48,4,1,105922,41996,12450,5883,3570,2356,980,170,85878,30877,21058,15380,11655,10240,9642,1696,258,3138,4234,6111,11371,22763,34407,94828,19786,18905,17618,15285,14547,18149,28765,38004,76152,39020,21348,13415,8258,5073,3056,4516,261
198473,9850,2445,1046,509,291,313,1140,186359,17189,5049,2297,1221,572,425,935,185496,18279,4696,2310,1373,790,436,693,12153,18609,22300,34470,39366,38188,34170,14859,59175,77007,38979,19780,10422,5525,2615,778,3478,102850,93419,12005,2107,348,97,45,3759,116356,79973,11740,2025,364,94,38,99709,72517,23570,9596,4584,2523,1270,434,66628,72944,38623,19608,10556,4692,1585,899,1043,504,512,950,2335,5834,19983,182754,24501,30786,35936,35013,30723,28104,20734,6765,82755,68324,27097,14263,9371,5639,2768,2433,590
0,72,1076,5862,18740,89955,134516,5730,1,238,2251,11412,51906,80266,106838,3039,176,3407,14647,37363,78729,81039,39204,1386,335,1383,3638,8080,19952,61935,143727,16901,3105,31734,41917,66036,60531,36962,13808,1858,0,6370,119934,82117,29239,11518,5624,1149,0,8707,118430,81894,28809,11792,5276,1043,2547,29128,48369,53294,50262,40226,27641,4484,116,209,561,1880,10869,88642,151367,2307,267,10374,22674,32566,51711,76194,53724,8441,34,789,2772,15697,42132,72627,84440,37460,27024,84925,72978,37509,20327,9761,2993,434,47
0,0,0,0,0,0,2,12,0,0,0,0,0,0,12,30,0,0,0,0,0,7,17,32,24,7,5,4,8,5,8,16,0,22,12,7,13,7,25,5,0,0,0,0,0,23,9,0,0,0,0,0,4,26,10,0,0,0,0,7,43,27,42,56,4,17,22,14,9,11,35,63,69,0,0,0,0,0,0,30,70,0,0,0,0,0,0,53,0,0,0,54,38,4,0,21,85
4132,16754,53633,101244,119104,82887,13976,310,7529,23427,43544,69604,88131,95637,63776,392,6774,13901,24592,38854,65389,111042,129614,1874,22497,26970,27962,37031,60444,104864,104944,7328,4720,11632,20954,25664,36703,64952,119803,107612,1,1715,10247,18144,35610,64997,150141,111185,7,2112,9764,18364,35815,67785,152253,105940,4252,6475,13830,28540,47078,76345,136771,78749,11708,19853,32720,44103,65929,102200,113756,1771,4048,57262,90613,89182,70732,47224,25669,7310,203866,66883,38654,27124,20458,19209,11940,3906,1517,6764,15261,33520,64849,79349,69758,121022,485
24975,20044,10986,6983,2790,2754,4686,86724,26971,25602,10261,5550,3660,4149,7393,76356,18714,30829,14962,6953,4970,5114,8192,70208,52621,16916,9378,6708,4082,3067,4501,62669,92166,22778,18124,13204,7240,3872,2146,412,157796,1727,329,67,21,2,0,0,157917,1648,283,71,21,2,0,0,69198,27166,23572,17628,11393,6856,3700,429,53057,14194,6890,3767,3126,3223,6089,69596,74151,23163,10793,12346,13530,14118,9337,2504,2269,5329,9362,9611,8459,8091,9334,107487,100248,7674,11221,12924,12180,8399,4401,2895,15
117,10194,51740,124259,169932,166790,83038,5199,952,21207,84321,139974,131926,128481,100787,3621,5845,59993,107815,108002,101258,107154,117237,3965,14472,32478,64494,109159,155214,147759,79976,7717,8039,25848,72411,113915,117899,112888,106441,53828,53,7259,36199,88469,119953,147787,175477,36072,85,8292,34981,89123,120624,153441,171877,32846,7926,32494,78649,98523,101724,115490,129962,46501,8634,12145,26937,67730,145463,203868,142238,4254,9096,77525,86496,84072,104250,117795,102721,29314,96411,69617,76789,103131,116986,96239,42070,10026,9594,67495,119228,108492,83132,59415,40527,123386,127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,0,0,0,1,14,28,20,48,18,3,7,8,6,1,0,8,48,22,9,16,9,0,0,0,1,18,15,6,4,0,0,0,2,32,21,13,6,0,0,1,0,3,31,92,100,88,14,34,39,44,52,39,45,61,64,75,2,0,0,0,0,0,40,120,0,0,0,0,0,0,36,0,1,8,53,46,2,2,33,139
0,0,47,1151,36993,118763,142121,23572,0,57,3677,31097,86906,115274,81900,3736,658,23003,70997,90969,73966,45578,16417,1059,8709,8588,9712,16803,33453,68099,122929,54354,6528,28079,57549,98030,80551,37268,13191,1451,28076,272095,20945,1378,142,11,0,0,38418,266308,16456,1313,141,11,0,0,6837,42861,78005,80506,57772,36757,16601,3308,2042,4760,6803,13454,43485,130729,118870,2504,6276,10003,12272,22236,40865,70345,105988,54662,5,230,4001,21666,66545,106634,91679,31887,21627,118885,94215,49680,24385,9681,3420,754,164
0,4,2102,21410,80656,59830,18279,5859,11,5850,40251,72671,42556,16117,7031,3653,8508,78906,54482,26570,10252,4195,3194,2033,7774,14958,40768,60957,37738,19623,5803,519,16508,63858,53865,27451,13434,7050,3785,2189,14,70969,105416,9512,2022,207,0,0,49,95687,81680,8581,1944,199,0,0,19925,65810,44230,26100,14472,8253,5321,4029,5764,18031,46625,66583,39412,7343,3250,1132,6907,3081,4010,9628,23668,46590,64549,29707,149,1746,3565,8564,17512,40155,90223,26226,18446,68739,48811,24728,13029,6161,3238,4988,214
122,685,850,571,559,530,456,64,488,917,652,442,423,473,405,37,737,938,531,398,425,489,298,21,1403,282,445,615,580,384,121,7,1423,478,335,350,437,420,356,38,0,203,799,691,757,761,530,96,0,226,747,718,766,758,517,105,1336,529,358,319,421,480,360,34,1359,308,503,549,500,392,211,15,623,742,452,400,436,333,365,486,40,209,398,406,393,520,548,1323,811,803,462,422,419,369,247,304,494
0,0,0,0,0,0,0,0,0,2,2,1,1,0,2,6,0,0,3,9,1,2,9,11,28,6,0,1,1,4,6,3,28,5,6,5,2,6,4,0,0,5,9,11,1,0,0,0,0,10,11,17,11,1,0,0,2,12,60,40,24,37,38,53,115,9,12,15,13,22,24,77,40,0,0,0,0,0,0,20,60,0,0,0,0,0,0,17,5,3,2,31,12,8,0,10,583
8993,88624,94378,75745,73695,56441,13568,266,20373,79298,70472,57281,58404,67773,57121,988,11893,48845,58322,57407,58035,72516,100812,3880,9876,30182,44389,65584,85572,98826,69356,7925,6199,16191,26053,38303,56644,80998,112485,74837,2,15609,89562,116118,110089,49815,20123,10392,5,19671,85841,116218,110833,49189,19817,10136,6452,23976,35742,46498,56756,78077,118446,45763,17628,52657,65348,57281,57669,70983,85694,4450,1617,16896,66844,92494,90959,76498,54034,12368,179223,116615,53134,27029,15634,10390,6716,2969,2831,18248,32408,45259,61199,76702,79963,95100,367
0,2,54,1091,5722,42809,196781,24774,1,94,1358,6409,29463,95912,132483,5513,21,5110,18042,40944,69007,84309,52799,1001,2070,1912,4127,8894,17578,54018,147293,35341,2781,14553,25276,47259,71445,74168,34080,1671,1696,68874,90704,73435,29165,6940,411,8,2250,72099,84998,75480,29256,6791,351,8,3032,17193,23984,36771,55582,72269,54969,7433,1005,725,1575,5533,19046,89735,151146,2468,1647,8397,23254,39726,57657,71220,56431,12901,36,637,10432,41456,65162,77085,58314,18111,14779,61997,72924,56742,37650,20329,6177,634,147
579164,10128,4945,4181,3913,5191,8144,96867,584952,10690,5732,4816,5629,4870,12243,84568,582575,15077,8547,6502,5535,6737,12692,76789,340355,47574,32152,38479,29572,39315,54054,133847,555628,89537,32318,16307,8875,7045,4676,3494,718013,849,122,35,4,1,0,0,718119,764,101,34,5,1,0,0,605372,57097,20178,12684,7767,5891,4347,3711,474170,62305,26120,21538,23458,17697,15653,80374,93276,31263,18855,18628,19032,28649,45615,458262,62981,58944,53025,40038,44152,40521,67951,339978,598563,68622,17620,10767,5530,3187,1859,2604,252
0,0,304,6069,30953,110477,265132,36557,4,194,3502,18862,61480,169612,191612,4226,113,4096,29716,79497,130668,143422,61153,827,3698,3898,9408,26108,68509,164910,167085,5876,4466,18367,47775,89741,127198,113270,46418,2257,117,77779,97718,87612,99326,67562,19159,219,181,84346,91914,87655,99080,68655,17500,161,3550,18506,49834,86703,111299,110129,64253,5218,2280,2151,6496,24584,86673,210048,115633,1627,1702,8116,33636,81432,132002,133070,56201,3333,201,2258,18105,60457,103735,143450,105221,16065,6585,68656,140170,122077,70953,30884,9000,1167,194
3,65,755,4734,19523,100217,292845,71201,1,96,1608,8239,58230,130300,230461,60408,72,2862,10013,40897,103176,144718,140160,47445,457,896,1781,4108,10766,46262,313010,112063,6743,29961,36378,71678,106399,111142,85351,41691,0,2788,63333,131839,119376,85175,63347,23485,0,3339,64131,131457,118852,87467,60798,23299,4558,23740,55695,75841,78498,86080,97252,67679,115,291,619,1363,6303,52323,359205,69124,10977,52608,44811,61004,105177,135621,71355,7790,14,208,7398,97133,139436,129548,78500,37106,30734,107692,133541,88181,56136,41306,29689,2064,79
153087,8691,1855,829,221,78,16,2,151544,8498,2740,1285,509,150,50,3,136252,20811,4787,1785,753,309,79,3,62792,33187,22406,15381,12497,7920,6951,3645,73558,36059,22223,16461,10092,4969,1288,129,139513,23396,1393,296,120,40,21,0,142039,21217,1054,286,119,42,22,0,90961,41818,16641,7865,4141,2428,883,42,114575,29668,11893,4352,2867,1049,343,32,118,767,1196,2414,5002,11490,38049,105743,26303,24494,19906,15755,13877,16090,21871,26483,52416,45230,25491,18091,12083,6442,2777,2249,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
