band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,census_code
0,0,14,1411,12609,28463,63349,49201,21354,8072,3667,0,607,7945,33973,53263,45566,23213,10954,6189,5439,991,346,43247,57605,37740,23615,11205,5238,3357,1988,3779,20,5980,6422,15917,34184,40307,37435,22747,16404,6421,2189,134,8951,32315,49254,40727,22834,13610,8352,5125,3416,2365,1191,0,6475,100292,62255,14216,3468,1236,198,0,0,0,0,4590,111501,58306,9591,2854,1201,97,0,0,0,8490,40411,45821,31033,21847,14825,9139,6309,4052,3077,3136,3920,7082,16115,35421,50737,44706,19918,5310,1710,3207,14,4538,3954,2081,2927,5556,11164,20107,33003,44811,46426,13573,32,613,1797,2523,5051,9280,14633,27602,54589,61626,10394,6046,43021,48793,34893,20861,12883,8063,4614,2597,2386,3983,214
22,418,567,559,459,416,386,413,353,232,12,204,703,641,451,330,319,324,334,343,183,5,406,784,591,378,300,296,312,359,288,123,0,1341,179,229,315,432,460,428,271,149,33,0,1224,457,277,240,264,284,323,315,294,145,14,0,69,213,590,533,585,576,488,477,283,23,0,60,232,643,506,536,553,537,463,281,26,1126,514,281,249,257,274,301,337,327,162,9,1269,229,260,378,415,331,387,292,188,86,2,316,740,399,326,298,300,306,254,234,320,344,18,87,199,303,305,295,278,380,418,406,1148,453,775,475,319,303,339,293,280,183,203,214,494
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1,3,4,0,0,0,3,7,3,0,2,4,7,9,25,7,2,0,1,0,1,3,6,3,1,25,4,6,4,5,0,2,4,6,0,0,0,0,6,6,9,5,0,0,0,0,0,0,0,10,9,17,4,9,1,0,0,0,1,3,18,43,41,16,19,29,25,40,31,109,9,8,9,7,10,13,17,20,33,52,40,0,0,0,0,0,0,0,0,0,20,60,0,0,0,0,0,0,0,0,4,13,4,2,2,2,11,25,10,5,0,0,10,583
1378,43670,71443,64778,61123,53778,50489,43310,19421,2280,40,5862,49774,58633,48511,44288,41432,41139,50273,53990,17759,49,3765,28350,38828,41046,43593,41564,43154,51019,74851,45354,186,5076,16799,24673,32352,45003,53705,67443,71661,63603,29516,1879,3075,9429,14074,18593,26381,32978,44885,57979,73212,90623,40481,0,1560,24431,58091,83112,96694,76551,34934,18403,11051,6883,0,1314,26833,67313,79789,87689,74334,38050,18075,11281,7032,2862,12723,20790,26724,31479,36869,44588,54795,74914,91141,14825,9195,28732,44473,46863,43483,40980,42833,50323,65402,39097,329,1112,3438,22462,50637,65761,68707,64289,56089,45795,29595,3825,126397,118369,63875,36876,22703,14490,10005,7788,5428,4284,1495,861,8405,16705,24040,30613,38346,47436,55958,55014,70095,64237,367
0,0,3,20,418,1826,5963,24014,113744,122207,3038,0,4,125,778,3073,8866,28565,71185,103837,54535,265,1,1003,5758,13618,25767,37922,56724,62504,51446,16464,26,1673,1194,1761,3105,5398,8365,15697,35823,93344,94309,10564,1370,7345,12088,19247,29291,44264,55167,55260,37187,9566,448,0,31698,54475,56667,66534,39675,16175,5049,916,41,3,0,29373,58069,64259,61517,35646,16474,5040,813,40,2,949,9368,13551,17417,24474,33137,44005,52187,48874,25763,1508,840,470,608,1311,2989,7081,18557,59455,127689,52116,117,639,3527,8890,17518,26046,35168,45002,52031,48061,30013,4338,10,126,1074,7913,24837,40344,50083,56810,48941,36238,4857,3942,35616,50510,53272,45170,33463,24703,15469,6669,2291,127,147
575025,8229,6146,4812,2284,2056,3827,3554,4969,11216,90415,575648,13381,6764,5545,4626,2291,3601,3300,5757,15346,77241,570794,21354,7834,6084,3611,4540,5116,4582,6546,14343,69650,317163,46999,31746,24069,23464,22884,28766,26293,29267,48775,115922,499073,112391,39364,23858,14379,8609,5804,5326,3894,2550,2632,712472,6244,172,83,34,17,1,1,0,0,0,712124,6585,186,83,31,14,0,1,0,0,0,548634,93235,26360,14139,8884,6678,5877,3984,3865,2750,2641,456232,51064,29509,25685,21176,9431,14606,14369,10741,15075,73427,79005,31239,17128,15117,10947,14283,14240,21834,25486,49487,434814,45621,43554,42814,39086,30179,28760,30383,31136,38984,82755,294318,508637,138239,24571,12195,8700,5625,3496,2365,1502,1380,2042,252
0,0,5,220,2317,10512,30293,70093,163911,169230,2911,0,36,331,2745,9601,24513,58082,120356,154302,79393,133,7,838,5878,22932,49396,77305,100506,106477,72060,14065,28,2963,2248,3452,7054,15074,31167,61227,114947,153355,57636,369,2976,6984,19261,34865,59179,79687,94990,86353,51216,13606,375,0,25614,72495,60964,64309,72716,73527,50694,24898,4261,14,0,22589,78627,67624,60262,67489,75923,49105,23630,4229,14,2068,6899,19436,37297,57974,75505,82227,79626,62671,24966,823,1733,1346,1960,4542,12639,34267,81789,146904,142466,21754,92,1217,2245,9858,25382,50025,79152,102244,99506,62529,16570,764,87,569,3135,13629,36300,60522,82278,105115,95226,47518,5113,1907,23572,72520,104214,96388,70376,43612,23411,9545,3638,309,194
0,16,88,594,1708,7514,20206,61207,175890,211961,10159,0,17,238,1225,4986,13836,53396,95486,144385,162316,13458,3,753,2769,7972,23850,53514,76813,110058,99499,100475,13637,305,497,744,1453,2324,4586,9654,28935,133063,279301,28481,931,20319,20161,26153,45246,65767,85226,79531,69667,51469,24873,0,754,3910,36076,95432,103304,85106,61952,53612,37090,12107,0,651,4324,49350,92554,94021,86363,60904,51293,37421,12462,880,12521,21937,41065,54528,57030,56524,64166,69866,67370,43456,68,134,278,515,729,1883,6054,29047,197755,236244,16636,1086,37130,33210,32670,39597,57665,85376,101027,73695,25010,2877,3,40,352,4986,51865,97644,102296,96699,67253,56018,12187,11293,59196,94018,96704,71934,49530,37725,30603,24043,14180,117,79
133479,24821,3810,1233,814,363,176,55,24,2,2,141092,16590,3125,1806,1107,552,315,120,58,13,1,119151,31767,7313,3174,1540,939,582,202,91,19,1,49286,29439,20877,15602,14718,9839,7219,5914,4921,4887,2077,57960,34335,20596,16634,13535,9678,6378,3678,1589,339,57,82876,76910,3615,759,331,144,83,34,19,8,0,80626,78825,4043,749,268,132,82,27,18,9,0,69942,46440,21516,11381,5723,4031,2469,2054,962,255,6,96757,37099,13211,8014,4503,2233,1672,847,285,157,1,18,419,588,916,1496,2475,4198,7855,17489,45459,83866,19056,19044,16599,14213,12287,10216,10553,11150,13931,22025,15705,29035,48723,25264,18064,14401,10941,7644,4859,2491,1726,1631,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
20,716,2813,3988,6937,21891,51056,138121,300349,405949,22115,25,549,1998,2971,4077,7734,19931,56877,223183,622287,14323,5,240,820,2042,3199,5391,10294,33080,194005,683916,20963,2984,7292,12318,21102,32710,53864,79757,129130,229514,325412,59872,672,666,1146,1896,3245,5377,10330,24561,78181,372722,455159,0,295,418,1098,3037,7790,17771,47306,164828,454567,256845,0,291,460,1347,3133,7357,18121,48981,160542,455881,257842,413,436,993,2044,3101,4717,8325,18385,59689,338453,517399,1105,2495,2981,4597,6403,12021,23151,56808,202168,611030,31196,2306,215615,488066,159547,51028,19893,8782,4645,2513,1263,297,127148,340809,273213,120226,46806,20134,11251,7175,4178,1524,1491,633,1097,1593,3178,6232,12477,28271,62029,111887,262772,463786,119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,13,16,32,0,0,0,0,2,7,12,9,8,25,14,40,9,2,5,2,2,10,6,2,3,10,4,32,7,8,6,4,9,10,4,6,1,0,0,0,0,2,7,15,4,0,0,0,0,0,0,0,2,9,16,5,4,0,0,0,0,0,3,19,35,22,25,19,43,23,55,44,12,10,10,8,11,19,12,63,36,86,6,1,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,1,4,92,0,0,1,6,34,58,11,0,0,0,0,225
0,0,0,1,1,0,0,1,1,1,2,0,1,5,0,0,5,5,3,6,12,5,0,2,18,7,14,16,10,15,13,17,0,131,11,6,3,1,2,0,0,0,0,0,87,41,28,16,6,4,4,3,0,0,0,0,0,0,0,3,17,12,21,9,0,0,0,0,0,0,2,14,16,19,19,0,0,0,2,21,74,68,24,30,37,26,17,2,193,18,18,19,12,8,14,12,9,26,7,134,8,0,0,0,0,0,0,0,0,60,210,0,0,0,0,0,0,0,0,7,47,0,0,2,14,27,114,20,13,3,2,50,445
18887,115128,233418,357197,340096,287866,190079,98359,22752,2961,122,22780,117191,285455,280696,233771,216142,188290,193546,121238,7705,51,29072,132736,190048,181044,174746,172892,209808,273757,265424,37319,19,145241,228758,237936,240300,242766,211765,165692,113172,59997,19718,1520,49375,175377,233377,228123,215245,208010,210107,185673,130172,30868,538,38,17616,28750,47976,86038,125884,173680,211811,284667,310086,380319,37,16475,32054,57180,83740,117811,182273,211222,276603,310706,378764,34336,83250,212891,246293,244120,237379,253572,228456,116163,10371,34,93676,156826,199716,223280,238046,250676,208206,175777,103650,16987,25,26271,190853,270110,220275,190289,172037,163786,157109,136465,102062,37608,25547,88888,120526,131194,153895,190118,238734,277065,247740,157329,35829,24444,112671,189434,201864,216560,245910,269331,231582,118639,47542,8888,516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,5,4,2,3,11,10,22,6,3,5,1,2,6,3,0,1,7,0,25,4,8,9,3,9,8,1,6,4,0,0,0,0,0,9,9,6,9,9,0,0,0,0,0,0,5,20,14,12,5,2,0,0,0,0,35,42,6,22,47,54,60,50,38,4,4,5,5,8,13,35,63,97,44,0,0,0,0,0,0,0,0,0,30,90,0,0,0,0,0,0,0,0,0,18,0,0,0,3,13,39,12,4,0,0,30,553
21506,41815,30288,18073,37561,14164,12662,3560,330,45,47,59858,82279,25299,7189,3811,1197,267,74,25,28,23,111462,53778,7694,3930,1903,934,243,57,22,15,12,28995,33372,25905,21455,19561,15062,11972,10070,7892,5080,685,61619,54640,26551,15600,9121,5597,3673,2274,790,162,19,93816,83330,1873,570,244,122,53,15,6,0,0,89789,87174,2117,559,210,104,55,14,7,0,0,89248,59733,14871,6300,3466,2564,1702,1351,700,106,6,72867,50981,23399,15128,9816,4337,2458,855,170,33,19,3,136,434,880,1617,2877,4215,7705,16753,54113,91316,3173,5198,7062,8548,9829,11170,12959,17423,24315,51809,28560,25689,88974,29250,13945,7954,5007,3390,2324,1354,1111,1048,262
0,6,70,1509,13453,36218,81656,119779,127007,38000,207,0,45,486,3486,18392,44176,82532,118232,125157,25354,45,6,1530,9611,24551,44283,75768,100817,105558,48088,7682,11,1788,11607,26248,38844,46522,58284,70333,82563,63445,17674,597,1397,47640,54756,61480,73830,77652,58152,31427,10416,1121,34,0,15,12169,85927,117124,111869,54676,21208,11601,3051,265,0,13,15050,102731,105923,102846,55038,21612,11428,2987,277,1635,38414,43466,41389,47475,55218,61607,69735,51107,7731,128,312,663,2321,9420,19431,42170,82579,154536,97858,8594,21,149,11441,36642,50705,61574,68662,69046,59581,40611,17625,1869,8,65,272,1524,6519,18955,44171,82901,108776,133592,21122,5994,70811,84382,79034,66453,52338,35990,17235,4461,1100,107,53
707610,204825,51716,41067,25091,16101,8845,3336,1160,420,78,787937,130706,42252,28634,21823,17947,13792,10252,5799,1040,67,728824,146817,54294,31765,24793,20629,19629,18377,13013,2060,48,128404,179837,165122,144507,139538,91913,84608,60875,41480,21135,2830,309412,287333,110215,74696,54207,46813,42479,41847,41129,37704,14414,0,54378,550702,182138,104253,71256,45380,26928,20765,4422,27,0,40724,583278,184592,91520,64013,46406,26066,19541,4088,21,472784,212356,97294,63437,44204,36986,32173,30667,32458,31649,6241,511963,255971,119241,64660,40477,27963,18188,12718,7788,1239,41,19717,3573,12543,20626,26813,33041,40833,53207,76632,139381,633883,165497,89179,76817,72687,71921,67801,78048,108664,154699,139735,35201,264112,258285,110953,70794,55119,47434,43806,39893,31401,35733,102719,563
0,0,1,23,148,725,1383,964,489,222,16,0,31,525,986,973,600,359,236,161,99,1,193,1320,868,514,351,288,181,118,92,45,1,1439,354,280,271,300,297,303,311,263,145,8,1646,930,426,313,226,173,134,79,35,7,2,0,52,1753,1168,607,271,92,20,8,0,0,0,24,1867,1211,508,238,93,24,6,0,0,1684,854,436,307,232,171,128,89,51,17,2,1150,447,412,489,542,433,306,116,48,24,4,880,290,215,199,195,199,238,307,421,628,399,1,3,9,28,52,96,115,201,466,1196,1804,1405,915,481,308,235,214,180,114,71,41,7,634
33,10646,41416,46671,45863,54421,69127,80684,91489,44151,1997,168,13727,35940,44386,38988,36279,44323,58349,108755,103268,2315,119,5744,22052,35729,43343,43365,46089,64042,115339,107493,3183,8894,35302,46279,37437,35269,40467,59677,95956,91372,32578,3267,1649,1263,2515,5788,13491,28357,49680,73424,111354,154165,44812,0,465,3451,8639,18610,35141,72558,125737,149910,37202,34785,0,412,3808,10259,18180,31941,69842,130610,147675,38464,35307,1159,1153,3448,10320,21112,34931,49671,69755,108602,155002,31345,3099,17814,33571,39695,31255,31543,40516,64158,123409,98220,3218,1993,33365,92414,94460,86827,70505,51657,33697,16215,4768,597,58309,154436,134723,70412,29912,14163,9091,6469,4031,2810,2142,477,2077,4841,8477,14517,24335,39533,60088,73856,121051,137246,358
0,4,283,2146,7177,23383,52586,67886,46701,10261,34,0,43,909,3276,7761,17231,44759,60681,55115,20675,11,9,796,2802,5584,12676,26391,39566,51096,50983,20549,9,717,1460,3268,5398,10177,19644,33704,53769,61329,20809,186,590,368,1079,2776,5192,14760,38626,59977,54040,29073,3980,0,0,82,835,3603,11443,22147,39715,69785,52541,10310,0,0,85,1013,3799,10676,20730,41516,68439,53553,10650,343,862,2397,3827,6643,13921,28247,47495,59365,43051,4310,450,234,519,1626,3384,6647,17027,50246,97568,32745,15,214,3551,20470,30618,35144,35369,33381,28099,15749,6599,1267,8892,16395,25513,43177,51417,39347,16252,5504,2143,1027,794,86,2784,6535,16573,30680,35214,33646,33210,23194,16103,12436,422
0,0,0,14,93,210,541,1188,2412,3438,13,0,0,41,171,302,575,1083,1706,3212,819,0,0,106,417,581,939,1298,1632,2013,855,68,0,1605,1747,1182,888,746,738,552,332,104,15,0,500,1673,2149,1709,939,529,281,111,18,0,0,1,267,1331,1353,2271,1981,601,92,12,0,0,1,193,1423,1593,2201,1797,610,79,12,0,0,307,694,1069,1326,1562,1513,862,397,160,18,1,295,315,828,1337,1559,1422,1226,675,225,27,0,874,1756,1044,863,824,890,714,543,287,107,7,0,0,0,1,5,19,68,243,864,4878,1831,186,917,1441,1456,1560,1477,718,134,18,1,1,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
628,39725,131036,236035,257417,188818,124014,70381,29045,4991,160,9184,65728,190586,207604,191907,150983,116823,85192,57043,7131,69,14960,68219,131407,143384,153620,151190,145478,138613,117779,17559,41,107026,179476,186361,180462,162890,121424,78345,42731,18531,4542,462,28766,115928,230779,213183,160123,120591,99432,74787,35388,3237,36,2,17257,7641,16095,42436,79443,114841,141987,222823,290458,149267,2,16944,8413,19878,43352,74878,115827,146780,216593,290158,149425,23836,55630,169453,213633,200259,156728,130727,100810,30512,618,44,55069,104359,179681,187823,189279,150576,102948,72387,34687,5397,44,22505,114734,187571,143209,125007,112201,105747,100843,90638,64216,15579,1255,8841,23190,46008,79554,122213,179088,249926,242955,102981,26239,23487,71017,140036,175113,186160,170434,147311,102050,45562,18610,2470,515
0,2,7,156,443,457,1219,3518,4334,2866,277,3,425,830,961,1626,2271,3517,2360,807,416,63,303,1323,1479,1841,2603,2510,2066,652,259,205,38,6806,3588,1315,618,335,231,114,100,106,36,30,1004,2924,3695,2979,1436,514,259,161,127,101,79,0,73,1123,2940,5473,2963,494,124,89,0,0,0,50,1232,3752,5053,2504,499,107,82,0,0,805,1303,1844,2306,2444,2309,1494,374,182,102,116,2488,3928,3667,1537,742,280,220,134,100,164,19,1627,3564,2034,1412,1187,968,728,617,511,506,125,22,39,57,113,166,173,252,616,2667,7756,1418,425,651,1071,1563,1883,2074,1961,1611,953,629,458,603
0,16,346,1571,3800,10468,30663,90908,178347,73599,1396,1,120,584,2623,11523,32071,88563,112998,100102,42042,487,21,938,4336,15334,43059,100779,92601,79828,37185,16830,203,966,1071,2018,3674,5253,10176,21524,58103,154465,131014,2850,1186,20072,42766,59045,78413,74609,56803,30612,18619,8209,780,0,224,11644,97414,149126,77932,30626,14163,7875,1987,123,0,196,14215,127095,129273,66911,30246,13611,7472,1966,129,797,13532,42327,67253,72815,65829,50683,35883,24292,14478,3225,489,421,757,1860,2368,6523,17926,87359,225105,48016,290,631,5664,11334,13447,16608,29031,63719,113785,103999,31767,1129,1,39,311,2124,11673,29023,56446,85566,93399,101254,11278,8702,94124,125201,77185,35253,19005,14948,9671,4934,1915,176,46
130839,59691,19887,8534,6211,1884,897,831,506,565,1625,119460,44976,26889,16147,10546,6635,2496,1635,800,654,1232,84119,50031,26230,21866,19551,13957,7865,4559,1549,733,1010,73353,31133,21760,18080,16660,15874,19222,14715,10670,8067,1936,64121,37308,25928,24115,19465,18006,16788,12646,8757,3978,358,34520,92248,52916,26835,15387,6805,2076,528,150,5,0,33834,89589,58563,28141,12811,5839,2113,437,139,4,0,46077,41724,25954,26889,22840,22510,18628,14906,8643,3156,143,102249,33226,19976,16868,17555,9193,15572,7989,5636,2109,1097,1293,1313,1519,1939,3388,8082,20832,42514,60721,65117,24752,16827,22590,24321,23171,21519,18609,18785,18292,20426,29131,17799,12972,40986,45010,44591,37010,25204,14048,7106,2790,1388,365,6
372203,29650,8874,2920,1871,1110,566,474,403,729,1630,352635,39800,12345,5551,3524,2083,1277,774,595,899,1055,332555,48573,15686,8650,6030,3814,2134,1209,647,694,650,19935,30225,29452,38098,46223,58549,64632,57243,44490,26052,5816,125600,130733,49894,31275,22265,18273,14834,12920,10055,4387,787,384,217428,132083,44589,18549,6389,1416,235,73,7,2,362,210626,143364,44756,15021,5380,1397,173,70,4,2,210766,86828,40219,25242,18081,13063,10440,8423,5647,1902,312,122308,144765,73545,38844,21073,9575,5258,2499,1470,992,1009,648,345,528,908,1786,3983,8211,14331,23291,41815,324728,45940,35066,35970,37734,41618,42492,43010,46029,44478,41587,6027,160909,109759,36406,25039,19838,16381,13925,11230,8135,7679,10761,576
0,0,0,0,0,1,1,0,1,2,16,0,0,0,0,0,0,0,5,20,28,66,0,0,0,0,0,0,7,20,11,43,66,46,8,11,4,8,9,7,8,8,19,26,0,42,12,11,13,13,14,23,14,17,9,0,0,0,0,4,5,11,20,16,0,0,0,0,0,0,4,6,8,25,21,0,0,0,0,0,1,8,51,16,19,41,54,55,14,45,11,6,4,10,6,11,21,59,65,172,7,0,0,0,0,0,0,0,0,10,70,0,0,0,0,0,0,0,0,21,129,0,0,2,10,36,104,30,0,0,0,20,350
0,0,29,915,17313,28242,57832,59642,34050,10057,7341,9,1567,11134,27032,37775,39556,34329,32406,19399,6964,5250,580,20982,37154,37396,36807,30341,20862,17702,5540,4789,3268,12233,8491,13566,24387,35088,47597,35772,22948,10164,5064,111,12594,20623,33329,43767,37465,31979,19539,8112,2341,3036,2636,0,4836,21702,49234,65270,46553,22335,4845,610,35,1,0,4312,23943,60252,59527,40896,21938,4015,499,38,1,11427,17813,32298,35728,34585,29350,21357,17256,7741,2638,5228,8782,6777,12030,22860,39205,57544,44163,13307,3124,4583,3046,12510,4743,5261,9857,17236,25126,31650,36294,35918,30106,6720,1,10,227,1316,5783,15568,28840,51885,56060,39547,16184,8485,27721,44584,47036,38373,24065,11653,5099,2487,5494,424,222
0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,11,11,3,1,6,22,43,0,0,2,12,22,9,8,8,10,39,44,143,28,13,11,11,12,9,8,17,14,28,119,54,35,32,20,24,35,14,26,22,11,0,0,4,18,17,30,39,14,6,0,0,0,0,4,21,14,42,43,22,2,0,0,0,6,31,88,71,24,29,71,54,93,79,200,24,14,15,16,20,15,23,39,88,99,173,10,0,0,0,0,0,0,0,0,200,400,0,0,0,0,0,0,1,2,24,115,2,4,11,23,67,191,35,11,4,1,144,571
20274,6335,4405,2875,2726,2529,2290,2979,2911,5959,76527,18544,6270,4450,3929,3196,3624,2987,3322,4457,11129,67902,17572,7530,4798,4474,4299,4438,4040,4584,6314,11624,60137,28774,6384,4412,4208,3406,4240,3839,4204,4585,6535,59223,66674,18141,10847,8731,7422,6273,4614,3658,2144,880,426,112884,7670,2813,1976,1566,1242,830,410,273,119,27,112924,7550,3049,2157,1403,1102,843,379,260,118,25,47077,18829,14367,12879,10892,8728,7105,4871,2978,1546,538,23515,5324,4812,3476,3987,3939,3987,4413,6228,10685,59444,69210,11749,4782,3844,3857,4298,4543,5024,5953,7777,8773,704,1093,1541,1951,2317,2328,2487,3308,3935,8453,101693,94718,11478,8196,5582,3633,2384,1536,1062,571,349,301,11
156066,538462,326348,156335,64982,25098,8823,2797,1049,397,23,117617,346820,334846,217190,136548,70591,35066,14923,5714,1058,7,92393,191748,204352,199911,185404,168074,126436,79292,29343,3425,2,73668,242873,257576,224895,168738,125958,89361,59310,29353,7933,715,11575,59285,150332,196782,200781,193678,174842,144428,97255,43375,8047,0,7890,62929,130207,179287,228526,247389,217558,162157,39218,5219,0,7151,69540,148240,174699,212626,253284,217045,154203,38377,5215,15697,98587,159772,198095,202459,192169,172692,132136,75439,30616,2718,56739,185587,253144,263332,207255,146746,90724,51859,21374,3608,12,4328,11840,69324,117780,154188,172533,179912,174542,162429,148437,85067,197424,181447,189247,182082,160508,130321,105829,77991,37345,11786,6400,3555,23065,84555,141701,185117,208538,207803,177565,111267,81609,55604,455
134989,90781,40442,16072,8863,7492,2333,693,387,298,598,144661,108322,28498,11783,5511,2276,658,347,213,307,409,171069,91746,24130,7865,3602,2031,1071,657,317,335,207,11428,9644,13439,24639,38205,43963,45357,38133,38797,32338,7118,33880,80708,67452,49157,23799,19570,13998,8814,4257,1282,232,123,7597,24176,69170,107664,62093,19811,8228,3869,436,2,127,6934,27549,88615,98684,50714,19583,7116,3453,392,2,82782,120709,45326,21210,13654,9107,5861,2699,1347,325,93,21283,48287,103197,65218,42349,14741,5611,1479,341,249,345,3051,1117,1352,2153,3136,4129,6235,9756,18831,49998,203272,19123,27414,34799,31297,32047,28103,29122,32644,33316,25737,9361,51813,120909,48547,25778,15741,11006,7313,5469,3837,3782,8813,589
83725,169632,127157,92466,67318,45386,28876,15932,4818,1637,375,78304,111320,114324,100768,82439,60705,45432,27220,13049,3534,227,82928,141403,101456,73472,65724,54858,48880,38843,24037,5515,206,44866,56168,55213,61764,65056,83147,89235,78477,66496,32160,4740,41914,78820,66716,64253,65429,67965,69045,71967,65832,37338,8043,1,170,18808,47634,70111,95434,115228,113958,110077,57728,8173,0,103,20687,54987,68406,88897,118746,114185,105952,57437,7922,55631,94904,76318,72406,65038,61334,60300,60319,56023,30940,4109,88458,74488,61263,79149,85229,83587,75798,50667,29900,8476,307,6644,3515,8182,25821,48029,65062,74669,81615,93278,118404,112103,59355,91036,94612,84387,67826,52219,43718,40882,37687,40032,25568,39259,88490,76677,68523,62279,58276,58556,57463,47203,45347,35249,606
25945,138580,116422,81481,58966,43091,26534,13272,4647,948,161,13011,82554,93704,71701,59504,57414,54567,44080,28486,4963,63,22899,104724,65237,45880,42749,43520,49643,57498,60216,17646,35,21671,11885,14055,19027,32500,45956,67289,92461,109407,84043,11753,19513,46758,46677,37214,34007,33733,37546,47897,68811,84283,53608,6,20539,85551,96357,96366,96929,77613,31013,5491,177,5,6,17986,89801,106583,90227,89441,80558,30404,4867,169,5,24014,58691,52555,42007,36544,37177,39698,51291,74495,80608,12967,22029,18093,33170,49700,62380,68787,63209,72446,80702,39410,121,6817,2541,5778,22599,46658,63518,65491,61784,64037,89449,81375,172127,68528,45015,35313,30214,27293,27406,31691,32334,26096,14030,29844,69693,50497,39609,35865,35797,39106,42897,40726,53419,72594,573
169,1242,1798,1920,2777,5915,15095,34980,90810,58848,2732,1186,3973,4837,12198,23194,39054,47372,61794,16438,5031,20,3765,14001,28466,32619,35565,40655,41426,13062,2786,1462,0,5681,21659,48041,61380,42399,19792,7756,3319,1710,660,33,3281,25557,28070,23481,22512,26629,34075,34807,8739,631,19,1488,192055,10704,412,215,61,5,1,0,0,0,1288,190286,12264,397,160,50,8,0,0,0,0,6654,33263,29802,27064,27656,33003,32434,14647,3637,1119,315,1665,11049,29026,41568,48630,50143,27431,5463,1798,779,0,1255,5786,11128,24363,35556,35488,32407,28567,19600,12004,6272,111,1046,4302,12161,25103,27490,25143,26769,31827,47069,6780,1573,15689,25581,24157,23765,24560,26200,27280,20905,13720,4371,326
0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,3,0,10,10,1,1,1,3,2,3,4,6,1,37,5,1,2,2,0,2,0,0,0,0,34,10,2,8,2,4,1,2,0,0,0,0,6,10,2,0,0,0,0,0,0,0,14,10,4,3,3,0,2,0,0,0,0,30,48,12,19,23,11,7,9,10,13,0,259,14,6,3,2,3,5,3,11,21,2,51,4,0,0,0,0,0,1,0,0,10,71,1,0,0,0,0,0,0,1,7,9,0,0,3,4,8,25,9,4,5,0,21,612
