band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,census_code
0,0,0,4,96,500,1344,3511,23273,209230,33275,0,0,18,93,357,1175,2824,9673,71378,181015,4700,0,57,475,1087,2074,5828,19295,48925,109949,81967,1576,1474,1031,1010,1645,3229,8229,18130,35574,77042,108230,15639,1197,881,1231,2354,5108,11747,26232,55910,92161,66956,7456,0,8,604,2703,17844,33263,70169,60642,54412,24752,6836,0,8,676,3478,20370,35909,62572,69535,46160,24953,7572,742,1221,1629,2647,5273,10537,19894,41717,81877,92887,12809,647,388,333,542,1023,4357,10859,25080,77092,147062,3850,1525,9257,28114,47285,58949,55640,40565,21583,7232,1053,30,2,272,4671,20966,49844,65742,56299,38585,22994,9185,2673,535,2171,8984,24448,43892,54973,55872,44092,25064,10365,837,147
4936,713,324,190,181,251,159,231,297,721,7666,5610,787,476,376,222,354,265,435,448,1003,7098,5772,1336,738,602,333,353,356,371,502,982,7192,7830,956,570,428,352,357,324,409,422,655,7731,21005,1854,686,384,210,157,131,121,82,73,35,26489,633,2,0,0,0,0,0,0,0,0,26507,615,2,0,0,0,0,0,0,0,0,17210,3273,1166,408,277,177,138,105,100,102,14,6613,579,324,180,278,171,215,314,363,586,5238,6986,1590,1194,2691,436,437,518,633,862,1406,1784,192,204,201,156,145,168,166,201,325,822,14403,17406,1266,413,197,110,82,51,57,29,44,121,252
0,0,0,64,895,4818,17711,63275,154776,197584,10369,0,19,426,3804,14891,43419,81387,118731,127950,57980,885,4,2569,24779,50545,75610,85906,86030,70310,42520,10977,242,3176,2336,3803,7510,15880,33134,66564,110448,138743,65797,2101,3893,11847,29664,45510,65811,79640,81954,69845,44005,16169,1154,0,9591,93153,122929,138959,55587,18700,4985,3782,1794,12,0,8936,90839,144090,134813,44473,15460,5625,3308,1930,18,3076,18007,37615,50473,63362,69808,67891,64368,51037,22630,1225,2124,1591,2536,5673,14633,38987,89538,155059,120236,18555,560,1514,1583,6571,16088,31048,53166,83335,108801,101812,44434,1140,133,897,3363,12324,35119,59991,76103,87023,92344,71827,10368,3715,45087,92241,103588,80173,53581,33667,20153,10921,5498,868,194
0,23,367,1623,5386,17310,55844,113359,160446,122751,12234,0,28,590,4333,18244,37864,60976,97388,118404,135210,16306,0,1635,10500,23793,36375,49153,69496,83828,99677,101538,13348,336,362,589,1052,2217,4693,13064,35411,142605,261314,27700,786,11336,17768,27137,50147,71858,82526,84682,71817,54280,17006,0,1126,24727,46692,111637,111064,98097,44777,30994,16072,4157,0,860,20418,58992,123986,101818,84479,50089,27873,16095,4733,388,7699,22291,40173,51570,58532,61279,65892,71329,71018,39172,181,153,233,357,904,3402,13452,43516,197436,212072,17637,797,27371,33745,35707,46160,60467,75900,85398,79176,41958,2664,1,21,262,3577,39887,122326,133557,91134,52321,39192,7065,5907,51362,106412,105099,77310,52130,36132,29448,20293,5243,7,79
141060,10985,2696,1294,862,575,533,524,632,1256,4362,136471,14910,3357,1550,1045,724,585,553,709,1768,3107,127033,21993,5116,2241,1363,950,753,758,835,1717,2020,38725,19400,13549,11610,10906,10890,11511,12587,13069,12343,10189,63230,33442,20578,16134,11690,7323,4542,3034,2050,1455,1301,99486,63585,1090,343,162,70,33,9,1,0,0,97784,65257,1146,320,161,71,32,7,1,0,0,76992,45999,19210,7959,4247,2781,2070,1693,1432,1320,1076,80516,25070,17370,12160,8945,6499,4106,2902,2038,2072,3101,57,681,969,1083,1378,1935,2684,4109,7863,27460,116560,19408,19817,16270,13320,11195,9448,8790,9834,13278,22187,21232,48880,59661,28061,13132,6676,3668,2130,1199,654,431,287,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
43,508,3762,6477,12713,31942,74083,173232,316106,305720,29369,139,3298,3221,4629,7515,16205,45027,116198,260213,476424,21086,317,3502,4483,6042,9451,17118,43507,91655,249648,503654,24578,5490,7240,13446,22497,32637,51503,77585,135014,248167,307942,52434,3945,2541,3508,5079,7976,12892,24355,56147,151337,398577,287598,0,397,2453,2665,6471,13075,47094,125192,374893,313510,68205,0,335,2377,3215,7605,14081,43672,150475,332962,324565,74668,3226,3455,4468,5908,8488,13178,21427,46449,125706,441213,280437,4779,3458,4769,6142,9690,18961,33662,85349,248459,502195,36491,4891,85479,328637,255763,127479,67972,40570,24853,13884,4225,202,64614,240749,282058,181404,89517,41545,21802,13154,8794,5513,4805,2660,2160,7081,15382,26266,43013,69004,106941,148760,265872,266816,119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,21,35,0,0,0,0,0,2,5,17,10,26,17,39,8,5,3,2,9,9,1,2,3,10,0,31,10,10,8,4,13,3,7,5,0,0,0,0,0,1,20,7,0,0,0,0,0,0,0,0,8,18,10,0,0,0,0,0,0,0,0,15,40,27,27,17,46,17,13,39,35,24,8,12,11,21,20,51,46,92,3,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,3,95,0,0,1,8,28,71,1,2,0,0,0,225
0,0,0,0,0,1,1,0,1,1,3,0,0,1,2,0,1,2,6,9,14,7,0,0,1,7,12,22,10,18,18,23,1,120,18,11,3,2,0,0,0,0,0,0,61,63,24,20,10,2,5,2,2,0,0,0,0,0,0,0,2,7,6,33,14,0,0,0,0,0,0,0,9,15,15,30,1,0,0,12,48,84,36,34,33,38,16,0,156,29,18,27,17,13,14,7,20,31,4,138,1,0,0,0,0,0,0,0,0,60,210,0,0,0,0,0,0,0,0,3,51,0,0,5,14,35,88,34,8,6,2,52,445
10054,145459,309531,346813,282922,260401,178851,104987,25408,2274,165,11124,90223,221498,242871,240018,256677,251901,229061,113276,10120,96,12358,50682,134339,150861,173414,186497,224043,318561,353506,62566,38,159614,230504,233247,225341,223745,213581,178960,123016,61428,16625,804,37444,102980,178690,215492,220804,233152,240831,224357,161962,50153,1000,0,4042,14813,10841,21930,37385,96651,127865,214202,260585,878551,0,3457,14675,13042,24460,39868,87314,150091,182003,252888,899067,27805,34540,138666,193174,215571,245722,300751,307957,181919,20728,32,95579,120916,159305,186649,227865,246378,272131,219923,120848,17230,41,33195,279923,348427,253592,186061,146381,125408,114181,101475,68607,9615,38888,124132,148389,153328,182144,218505,247048,247487,191854,83508,31582,21210,66829,139445,156861,172826,216634,276281,280495,192630,118046,25608,516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,9,0,0,1,0,0,2,2,5,2,9,14,20,2,3,3,4,1,2,5,5,3,8,3,18,2,3,8,6,2,13,10,2,10,0,0,0,0,0,0,10,2,8,18,4,0,0,0,0,0,0,10,2,13,24,9,0,0,2,10,31,27,12,9,21,70,84,34,37,13,12,3,3,2,1,7,92,118,43,0,0,0,0,0,0,0,0,0,30,90,0,0,0,0,0,0,0,0,0,18,0,0,2,1,8,31,13,11,5,0,31,553
161571,13565,2925,1091,390,123,56,47,46,72,261,158595,15815,3282,1179,541,238,89,59,61,109,179,161198,12532,3163,1494,789,393,205,85,61,100,127,27775,17289,12511,10870,11502,11284,11512,13823,16479,21766,25336,72385,46145,24756,14724,9117,5783,3275,2021,1183,587,171,73452,103828,1864,576,270,104,43,4,2,0,0,74117,103077,1960,584,267,91,41,5,1,0,0,108667,48869,11327,4132,2435,1732,1147,899,617,243,79,73885,28526,20003,13049,11555,10300,8003,7237,5062,2290,237,2,55,96,252,450,832,1292,2125,4009,13518,157516,13489,19870,20030,17694,15534,13023,12000,12461,15317,21482,19247,99030,57257,10607,4570,2619,1935,1319,876,611,595,728,262
0,374,10107,20939,24118,36580,68396,134938,107400,14759,294,0,503,7433,24844,48173,90538,131650,84402,23628,6639,95,12,13532,41320,75054,104075,89916,59363,21690,10939,1973,31,2796,18918,25546,29533,36699,43731,54007,64932,79828,56223,5692,1811,78882,102915,89892,69509,39657,19752,10780,3811,851,45,0,2683,97126,136039,127392,47108,6900,580,76,1,0,0,2638,94671,151028,124999,38651,5223,647,47,1,0,1825,64609,88304,77793,67461,49065,33313,21290,11562,2549,134,559,1315,6704,18930,45311,70411,120870,111651,38344,3748,62,211,2632,9881,19422,31417,45865,61620,73571,85419,69746,18121,5,43,210,1088,4188,11555,24461,48432,100165,196934,30824,37586,124022,102292,69311,40867,23210,12969,5830,1494,296,28,53
841625,132601,44145,19657,10711,6001,3101,1458,506,337,107,811760,141102,41316,23078,15093,10717,7322,5358,3294,1105,104,794047,147129,42881,21500,14386,11969,10003,8788,6927,2542,77,45409,56122,94570,116542,137831,151277,148868,129581,108054,58799,13196,317727,389428,109151,67803,48286,36278,26232,20046,18595,17529,9174,0,164310,487231,156770,111188,58486,40224,23114,16874,2015,37,0,132517,493255,195961,111536,50203,34283,27069,13064,2315,46,620149,205143,75658,44369,30689,20827,16612,14846,14488,14226,3242,323693,334088,159952,86616,56248,35543,27984,20484,12800,2771,70,18861,2369,2833,5754,9222,13900,18332,23983,40880,101163,822952,90636,73219,77116,87513,100414,125433,133015,154959,129847,58512,29585,440519,335692,87549,48880,32810,22992,18023,14882,11702,14338,32862,563
78,103,109,139,248,313,266,428,582,799,906,162,251,416,361,310,327,390,396,361,417,580,273,762,625,391,331,290,230,207,205,269,388,1253,403,249,226,217,177,220,179,230,249,568,1608,766,326,271,208,163,127,96,108,127,171,289,1986,884,372,224,106,90,9,6,0,0,289,1957,905,391,229,107,70,13,5,0,0,1341,833,479,282,239,161,114,119,129,142,132,979,321,286,307,314,302,235,227,233,308,459,949,497,323,288,234,231,238,263,273,423,252,1,6,10,15,35,44,62,120,221,776,2681,1285,873,628,485,305,208,96,41,15,17,18,634
0,1593,32686,43038,46505,47304,63193,88286,105559,54261,4073,25,8462,44048,46320,37635,35991,42750,60812,98960,107905,3590,218,7651,24558,45146,45581,43244,50652,79728,132138,53919,3663,2754,18696,54453,53147,53858,68907,87909,83851,47430,12691,2802,2425,7660,12394,18819,29238,40163,53778,72041,108276,120431,21273,15,20783,29339,28636,51608,70911,96704,84035,69414,32271,2782,10,19909,29197,33328,55462,70886,88895,91536,59380,34066,3829,2030,11356,17088,26124,33347,40497,49067,69455,107715,114040,15779,1613,9675,36428,50296,45702,40368,49299,86882,116447,46032,3756,2819,13691,58309,105579,95283,78408,65552,42399,18895,5412,151,18104,77901,109873,95538,67277,42360,27770,19833,14904,9585,3353,742,4324,12990,20715,31266,42239,53064,63820,70158,102245,84934,358
0,0,57,1102,3655,6050,12049,37848,79730,69089,881,0,9,443,2640,2716,4744,10223,32375,92313,64898,100,0,246,821,2079,4803,8527,23590,54440,77537,38311,107,734,948,6908,14423,18596,22469,29258,39873,51364,25520,368,531,263,1239,2882,4496,8671,20936,52975,69877,43016,5575,0,0,35,49,767,4129,16127,32130,73992,66216,17016,0,0,37,70,1110,4659,14747,40818,62348,66862,19810,305,1437,3173,3877,5591,8805,15037,39898,74101,54387,3850,350,188,312,1260,4619,10210,22372,47876,73675,49409,190,660,6494,38966,56753,45612,28903,17674,9106,4507,1641,145,1858,12254,16142,32522,51319,44893,27131,14437,6508,2499,898,163,2469,4287,7457,13148,22682,33720,41548,38162,34446,12379,422
0,0,0,5,42,141,375,938,2093,4259,56,0,0,29,118,254,394,1056,2033,3282,740,3,0,80,393,582,1083,1496,1842,1830,506,96,1,1612,1510,1078,903,780,766,655,437,145,23,0,478,1564,1900,1789,1215,579,225,114,39,6,0,0,183,1184,2140,2163,1319,873,47,0,0,0,0,172,1086,2556,2096,1254,703,42,0,0,0,304,636,1137,1512,1723,1406,734,289,124,43,1,288,327,908,1167,1224,1387,1431,869,244,64,0,1073,1401,944,825,799,826,861,703,391,85,1,0,0,0,2,4,14,41,163,694,3941,3050,196,799,1589,1675,1484,1284,671,163,42,6,0,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
1813,76210,256755,269610,186778,142186,83938,46472,16340,2040,108,9240,97841,239525,220139,182003,127059,101057,73846,28569,2930,41,15457,46904,148659,183431,180961,152297,127395,124094,92867,10165,20,146759,216223,205636,171656,134314,96848,60710,32276,13794,3654,380,28954,119817,254164,217411,156192,115155,90245,66660,30500,3142,10,1,17174,7935,9944,34901,84955,184536,202240,248371,133905,158288,1,16891,7891,12093,41007,92428,168642,229765,215433,135617,162482,22759,38869,175153,244069,207751,161864,128368,83732,19340,327,18,85436,143593,178863,181110,167127,132644,101712,61299,27214,3225,27,21466,81525,184138,173720,150994,128393,109110,94978,79771,51131,7024,2497,14458,30936,58082,98970,143225,184056,219858,214258,90736,25174,22511,55851,128345,164843,182312,181842,156870,108403,53290,23966,4017,515
0,120,762,899,1368,1940,2755,3299,1744,324,68,172,936,1081,1393,2195,2321,2401,1912,590,210,68,340,1136,1356,1938,1992,2357,2315,1245,365,173,62,4467,4458,2215,945,444,308,173,96,107,64,2,706,1586,2633,3194,2683,1337,514,234,170,142,80,0,0,0,162,220,546,2427,5265,4100,509,50,0,0,0,196,247,574,2152,6279,3182,565,84,535,717,1299,1848,2257,2371,2167,1467,353,145,120,1863,2876,3383,2337,1430,560,303,180,151,166,30,1741,2639,2021,1546,1306,1089,937,768,645,513,74,37,80,129,203,385,587,962,2076,4580,3439,801,368,363,903,1424,1722,1939,1930,1619,1093,1037,881,603
0,188,1536,3140,8682,23692,67546,119833,124884,39607,2006,0,180,1178,7542,39943,71336,94097,89632,51102,35128,976,14,2302,18915,48036,76722,78511,68448,41878,33844,22010,434,847,1455,1955,3351,6642,11871,31490,58052,143089,122688,9674,1270,22715,32402,46462,80930,84135,53231,33534,23326,12110,999,0,1143,24708,58511,129233,118733,50941,5688,1765,346,46,0,918,19800,73145,143864,105819,39099,6620,1397,388,64,703,11801,36213,61029,73386,66091,51732,37366,28300,20688,3805,473,376,1033,2824,9759,21367,53344,91623,157470,51370,1475,462,2747,8497,13088,18136,27794,48265,84455,119357,65246,3067,2,37,354,3242,21374,62449,85471,77872,61938,67121,11254,8306,78236,130974,84514,40555,22681,15444,7680,2152,539,33,46
88270,80660,38276,11967,4527,2096,1189,905,619,691,2270,66500,60864,43827,27453,15342,7357,3931,2129,1092,1057,1918,40685,65025,46021,32776,20813,12488,6515,3073,1349,1118,1607,51621,36960,25608,21208,19398,19202,18070,16038,12947,8086,2332,51598,42379,30461,27885,25510,20018,14352,9892,6582,2594,199,19131,63584,53667,42600,29729,15051,6372,1216,118,2,0,18936,63311,57117,41659,29258,14457,5450,1186,95,1,0,31397,40638,34936,32158,30347,25164,17173,11044,6518,2041,54,79172,33929,23748,21249,18685,17957,13880,11664,7409,2063,1714,1212,2308,1898,2335,3823,8276,20058,45480,77647,61632,6801,7097,15689,21445,25238,24782,21595,19323,19718,23551,32198,20834,12153,40140,56718,52540,34588,18115,9045,4625,2041,1145,360,6
355698,40355,12679,7025,3750,1876,1003,478,189,78,280,321603,55623,16040,9804,6845,5437,3661,2411,1354,446,189,282692,71215,27436,12401,9280,7060,5477,4465,2584,723,79,15316,29386,25406,29599,38449,52996,64700,67360,55208,35394,9600,106426,126017,46204,32341,24557,22319,19483,16828,14916,11822,2502,22,38535,120520,83009,73864,45432,34457,14923,9281,2490,882,20,35821,117549,96558,75390,40560,29053,17289,7516,2676,983,182572,90514,40556,26621,21672,17631,13765,11760,11252,6576,495,88586,141494,79147,42952,30226,16166,12560,7562,3620,942,160,803,221,758,2052,5011,9647,14763,19533,27067,49567,293989,78677,52347,45498,44321,40961,35667,31048,30497,31325,27472,5600,170337,89212,34674,22204,17345,14724,13550,12241,10315,13474,25338,576
0,0,0,0,0,0,0,2,1,3,15,0,0,0,0,0,0,0,4,17,31,67,0,0,0,0,0,0,9,21,14,44,59,48,14,7,13,7,7,6,6,9,18,19,1,44,15,18,16,10,16,15,12,17,4,0,0,1,13,25,17,0,0,0,0,0,0,0,2,13,41,8,0,0,0,0,0,0,0,0,1,6,60,14,22,42,56,44,6,37,29,6,7,9,7,13,32,46,60,169,10,1,0,0,0,0,0,0,0,10,70,0,0,0,0,0,0,0,1,7,140,0,0,1,14,58,80,18,4,2,1,20,350
0,0,0,0,8,43,341,4595,36717,161078,12639,0,1,18,311,2569,9187,33015,60274,79330,25361,5355,0,350,4965,12971,30481,51808,54610,42204,10016,5795,2221,14710,25164,33770,39323,40719,31566,18500,7590,3086,984,9,9057,13636,29780,43709,48919,38494,18246,6212,2517,3994,857,0,12972,80344,66464,32612,17442,4505,821,261,0,0,0,11968,83828,67206,32377,15221,3720,912,189,0,0,6873,8195,19303,31975,39118,40849,33775,20767,7467,3037,4062,4242,5927,14277,24240,33451,44253,44738,29337,8211,5041,1704,14056,9782,27960,39624,39336,34031,26253,16215,7211,943,10,0,6,59,188,498,1258,4352,15259,53757,114119,25925,5301,8267,28059,44631,49195,38079,21669,9574,3803,5262,1580,222
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,13,9,4,4,6,18,52,0,0,0,3,21,15,6,4,14,38,53,121,28,11,11,14,9,15,10,13,24,38,92,57,34,30,23,27,23,28,32,20,26,0,0,0,0,0,16,25,8,45,18,16,0,0,0,0,3,10,23,11,46,30,25,2,3,25,89,60,22,43,43,56,107,96,170,29,10,17,21,16,14,18,38,93,127,168,8,0,0,0,0,0,0,0,0,200,400,0,0,0,0,0,1,3,2,15,122,0,2,4,31,74,174,38,22,8,4,141,571
6458,4417,2860,3338,2349,2161,2179,2050,2499,4913,96586,8875,4263,3522,3105,2405,2341,2830,2496,3324,8170,88479,7100,5507,4317,3395,3271,3522,3016,3478,4237,8798,83169,21717,6831,3433,2818,2549,2287,2415,2566,2902,4408,77884,95000,11072,5985,4395,3434,3032,2435,2111,1379,682,285,122036,4503,1366,580,660,425,200,25,15,0,0,122086,4336,1371,749,709,352,166,29,12,0,0,74532,17635,9581,6732,5394,4218,3487,3561,2826,1480,364,17562,4795,3072,2511,2198,2491,1987,2559,3272,7433,81930,62473,25388,12716,9755,4574,3623,3170,2983,2573,2001,554,359,1242,1604,1552,1415,1190,1069,1183,1542,3149,115505,110365,4630,2557,1670,1190,1113,1116,1339,1452,2002,2376,11
42817,302294,409734,282881,142789,67001,22561,7771,1895,614,23,44977,280363,353978,272217,163431,87041,46193,20599,9111,2453,17,21471,121876,224983,229056,226950,192417,146263,78631,31980,6732,21,143074,387693,294601,175675,111044,73769,47548,29030,13979,3704,263,11426,74277,128781,156004,181191,194860,192162,167071,105544,55500,13564,0,13902,43990,50559,98761,151467,251427,213895,246657,141649,68073,0,13122,42868,59342,111335,155960,222788,248228,206312,147928,72497,8795,36828,99298,145091,188828,217661,225013,189052,107055,54000,8759,111018,287668,277384,227975,160110,102196,57077,33177,17737,5992,46,2645,37351,121285,174914,195828,195552,188285,165964,121087,66656,10813,262566,223640,180062,148363,118733,94869,81808,74698,64337,27105,4199,2220,16316,48621,77670,108008,144124,179973,199587,175688,179823,148349,455
136162,114134,32691,12976,4006,1848,833,321,142,59,79,139625,118071,28955,8871,3898,1980,1048,483,168,96,56,159197,100436,24132,8682,4794,2676,1549,1077,481,205,22,10361,7226,10065,16374,26433,41907,45811,47436,38210,37823,21605,29042,81665,66578,54242,27105,16285,12733,8922,4811,1656,212,0,1865,9542,11981,43787,118406,86060,17263,11006,3200,141,0,1531,8807,15154,59001,117251,67777,21359,8359,3820,192,75183,133186,45075,19033,11349,8761,5212,3400,1649,384,19,16957,35593,87469,67982,50431,21351,16191,6112,978,138,49,3656,1004,1429,2393,2992,3748,5133,7981,16042,53363,205510,26986,39966,39516,35929,31738,28926,27005,26092,24605,14122,8366,70248,120659,43685,21548,12440,8203,5905,4480,3401,3809,8873,589
5596,15740,33984,51635,54158,65563,56446,48758,25646,10429,9521,2691,16926,24645,39548,54204,57941,55911,52692,42802,22969,5305,4965,29207,41200,42322,41574,43059,46461,48238,47650,26950,2321,8974,10757,14826,18611,25617,34910,43620,61993,69323,62837,20660,5647,13863,22417,30064,36387,40150,47722,52935,59748,47130,11373,9940,5230,5422,10295,35781,58711,69199,65090,78364,26137,1089,10017,4996,5030,12423,45614,55273,59464,76850,65158,28993,1440,6671,25626,38966,40039,42083,39547,44307,45963,49379,32007,4448,9890,11441,16582,24906,25277,40927,53651,64996,81278,49404,5348,2133,3310,15483,33778,42830,45068,48800,51220,54627,54083,20064,15360,46256,61823,59536,49455,35742,26229,20874,20855,19988,7252,8613,31525,40276,42818,45678,48272,42560,37526,28366,25192,13042,606
27319,133991,107176,89045,64089,42535,25527,14414,4420,1212,319,14204,92173,81173,60737,64222,56403,59370,43414,30331,7828,192,16340,77963,63708,47763,45294,44853,49752,60912,73423,29852,187,28127,27800,30358,32836,41723,53601,78988,87726,86674,39163,3051,24060,37260,32956,29223,30010,31748,37586,45951,64837,99489,76927,156,6694,30440,46414,77738,87276,108956,75516,61040,14897,920,154,6018,29027,54946,85027,84060,96220,86857,50599,16015,1124,24801,44622,39793,34281,32630,36130,41212,51050,75309,103921,26298,30629,36699,40475,54875,54083,54973,60944,69429,72368,35194,378,6579,2351,17101,55576,73756,69756,63076,59010,60073,68949,33820,231408,73279,42143,29829,23208,19180,17270,17822,18984,18651,18273,24607,44420,38427,31913,29221,28830,30658,34220,36094,58539,153118,573
7215,12510,10151,18204,21053,38109,60115,28077,9875,4506,2715,13749,21924,23245,33678,52078,39122,16131,5105,2727,3503,1101,21288,51865,42067,36815,30704,15922,6718,2346,1734,2358,395,7292,23019,32282,33726,32391,25202,19434,14626,10684,9646,3722,11145,36316,31854,31269,28586,24491,26800,15342,4625,1168,319,524,164266,29172,4908,9649,2871,554,81,41,0,0,632,161780,31156,6208,9832,1932,392,106,28,0,0,20740,46052,39827,29200,28360,25137,13280,4981,2120,1446,694,9938,28725,39167,44132,40395,29234,12188,5842,3167,2026,323,3332,3841,2788,6448,13496,18249,22050,27811,32950,40676,39977,1958,6965,15696,21142,21489,20346,21681,25940,31692,32894,9642,17122,37743,30166,27436,20120,17073,17538,16406,11977,10354,3642,326
0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,0,0,0,1,2,1,4,14,3,3,0,5,4,0,4,5,0,39,7,1,1,0,1,0,0,0,0,0,36,9,7,2,2,1,0,0,0,1,1,0,4,6,2,0,4,2,0,0,0,0,10,10,6,4,2,0,0,0,0,0,0,29,38,20,7,18,7,9,4,12,11,5,226,12,4,9,8,3,4,1,6,16,9,46,3,2,0,0,0,0,0,0,0,9,62,1,0,0,1,0,0,0,1,2,13,0,0,2,10,6,30,8,3,3,1,14,612
6,3398,33709,100465,120366,103870,63914,33840,12259,1862,82,175,6007,26138,61388,90128,100786,83326,58131,36655,10953,84,1347,2718,12654,31490,50199,65686,83766,107305,83744,34651,211,50063,65856,49209,38095,34583,40456,51358,61277,57665,24463,746,5676,20258,27231,37452,47362,51905,57950,62605,63883,68149,31300,0,150,1777,4784,20088,27724,38045,49484,81288,83801,166630,0,150,1578,6302,23238,26898,34238,57009,70311,82821,171226,2859,2681,16731,33768,45384,66897,77578,77666,73212,62294,14701,22586,24397,33041,45191,56475,64568,66234,71350,62007,27716,206,5965,79870,88098,74382,62224,50363,42761,36263,25815,7855,175,96411,61427,47691,47247,45895,38388,34070,33297,33004,30000,6341,1872,3794,12712,24503,37938,53255,74138,81180,60843,60064,63472,131
1511,33203,51541,41782,26619,16264,13255,8659,8106,4506,4608,2818,23779,39810,44614,33830,22408,13230,10734,8481,6478,3116,5361,42184,47932,37118,21112,16734,12605,9854,9057,4767,1763,11871,8831,5991,8584,14021,19398,27463,37815,30047,28594,15067,11971,7592,10540,21359,32061,34215,30528,27175,17580,9343,3097,3,550,1416,1157,3657,26642,103204,37808,20812,5355,3709,3,511,1206,1649,5688,34021,89892,46303,15148,5827,4065,11291,19244,37384,33051,33161,23395,17222,12780,10359,7033,1353,10544,7839,12645,19366,35051,32865,36244,27580,20428,9064,2991,8052,5074,2973,4529,7510,10843,15760,24119,38788,56502,33532,5324,24523,43832,43714,29214,15130,9251,6947,6956,7641,12285,11613,28287,33845,31448,26288,21380,16494,11802,7517,5882,9148,619
0,30,148,2000,13923,31437,57884,109460,117334,39402,5057,0,180,8092,28672,51610,89583,88840,62794,31497,12113,3294,18,17663,83081,94589,73349,48978,28261,15493,8759,4533,1951,11449,10043,11163,14405,21304,35974,58975,86192,94994,31895,281,7400,32628,65399,74303,74793,54510,33472,18639,9282,4468,1781,0,13069,124910,126343,78178,22553,9557,2005,60,0,0,0,12771,125293,139056,71149,18465,7881,2031,29,0,0,7751,43220,78090,74086,60673,45668,29048,18822,10916,5081,3320,5697,5780,10626,18234,32437,60756,103632,98546,32794,6521,1652,8906,3010,5002,9508,15719,23387,35344,56483,97096,115057,7163,27,144,901,4143,13105,27090,44649,70241,100087,101356,14932,11071,90178,105335,72480,42848,24077,13845,7356,3914,4419,1152,195
6,2313,8582,24279,41738,65097,96728,100705,64221,11670,167,669,5229,8306,15610,28712,40619,60579,90378,115639,49642,123,2562,6356,9067,14580,23254,30511,44307,68550,119415,96557,347,12427,3538,4877,8115,13056,25051,45599,77275,120338,98830,6400,10677,3149,6274,12486,18592,26028,35598,52630,81682,111350,57040,0,259,6000,4011,16463,49475,141799,124727,63329,7705,1738,0,176,5949,5059,20960,54772,128493,140008,49896,8341,1852,9211,3670,8432,13753,21439,29716,41031,58155,91702,111304,27093,11106,2858,3834,7288,11734,20688,44171,81907,133968,97250,702,8505,8278,43792,78296,79832,64730,50922,41087,30801,9067,196,75111,97641,68826,46185,32932,24040,18842,15947,14674,9669,11639,6749,6853,19078,29665,38246,47480,53504,56114,51124,58541,48152,124
