band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
0,0,0,0,529,4253,4141,5808,36823,96018,165570,139740,2210,0,519,5156,4994,9192,13972,39587,52264,88181,109121,101287,30021,798,2,9072,14436,23459,45840,55610,68908,70692,68956,63322,30659,3774,362,3711,4529,6787,11677,22742,46099,68053,89250,88621,77160,31973,4442,48,8683,16469,17949,28680,39904,45690,58068,68228,73088,58791,32633,6525,384,0,23252,159096,131126,40615,33741,21370,16349,7871,7353,9306,4343,670,0,21021,161135,125852,51953,26387,24051,15260,7716,8137,8717,4112,751,10995,16916,27149,29808,34410,42596,43311,51921,57021,65567,54288,19999,1111,1792,3562,9134,13163,20284,31917,58081,64419,99565,105674,42301,4863,337,3183,2932,13896,25557,38379,48083,57834,66840,70954,64880,43760,17818,976,59,895,4182,12564,24453,35263,44146,53435,62820,75247,71743,59936,10349,8779,24302,41178,52019,59443,61161,59075,52803,41706,27760,16511,9127,1228,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638
419044,61122,33194,20403,15476,11483,10532,10624,10221,12074,15963,30932,291477,372299,58940,33038,25284,20862,19891,15335,14446,15167,17555,27069,58309,264350,314589,70988,44343,29339,24182,21759,21078,19857,20658,23368,39228,67781,245375,291441,69571,41039,33462,29338,28499,29855,29492,32694,36582,41702,46933,231937,454343,109388,53517,40176,35193,32318,30964,30925,32777,35199,37182,30289,20274,712657,188820,25475,8856,3718,1722,811,341,119,24,2,0,0,711868,188941,25586,9348,3927,1630,789,321,111,24,0,0,0,372331,121648,75012,50584,40625,36606,36084,35166,37333,40646,44150,35675,16685,343953,57598,35032,28547,24775,22537,21677,21892,24176,30274,36752,56244,239088,266950,97244,45954,25618,14834,14394,15131,18604,25680,39288,66143,131415,181290,93180,55360,42696,35103,29129,25030,22232,20982,21484,27134,37068,99083,434064,401339,162979,78319,52446,41414,36629,33049,29525,25835,21248,16631,20331,22800,56
65607,241731,114348,77187,65259,60654,46558,31895,16241,5392,1440,664,49,117881,228712,90805,57793,50823,47453,39388,36660,28468,18445,8451,2025,121,108843,224425,90674,52040,41517,40278,40355,38784,35981,31635,18923,3394,176,9496,26919,50674,75815,103157,114987,109864,94947,66497,43356,23596,7009,708,20902,108337,102969,74818,58801,49896,45413,45002,48771,54998,61236,45941,9941,1,42962,186955,170710,141737,117805,47090,16230,2650,597,197,82,9,0,44834,183451,169698,156507,106249,50389,12660,2350,627,173,78,9,37470,142619,113450,69145,50898,43871,42017,42128,46651,54602,54284,27877,2013,52799,154132,126423,85328,63609,51283,46334,45542,41105,34622,20350,5253,245,2163,1695,2277,5355,16420,31849,45876,55756,60824,67100,94906,223385,119419,102158,106693,86279,75326,69345,65042,57363,48225,40411,33584,22723,15633,4243,5691,108801,123189,82723,59488,49376,44671,44552,45598,43135,39196,49374,31231,400
0,0,1,989,5628,4025,2719,3682,23368,114613,155436,49041,3030,1,101,3233,5591,3467,4143,8561,15424,40152,97072,131194,51518,2075,1,80,2394,5461,8106,9065,16583,36305,85899,125752,62006,8489,2391,1575,5991,8503,14017,28175,45197,61483,68057,63819,44005,15742,4274,1694,951,1797,2758,5287,11653,25068,47672,70440,73441,58550,40181,18739,5995,0,1514,35490,49139,76229,48207,47403,48652,34838,10138,6391,4351,180,0,1354,34663,46383,80853,48719,49231,45127,34704,10803,6600,3845,250,442,1287,3305,5988,12219,29124,54592,68381,68351,55964,37602,19388,5889,558,2458,4808,4393,3603,7923,24686,70241,112470,79973,39424,9638,2357,2080,6312,17653,61180,94892,81024,49775,25654,14007,7386,2307,262,0,59,1184,6540,16402,24922,34707,47782,60193,63498,58908,35384,11094,1859,114,1041,4142,12106,26056,44846,62510,62497,54022,39887,26595,20775,7941,235
53913,7457,2331,1013,612,458,538,507,528,718,1171,2550,67398,47760,11112,4823,3313,1754,1675,1024,1004,897,1051,1646,5111,67516,43658,14464,7642,4042,2926,2301,1784,1591,1464,1595,2674,6210,68125,34892,9406,5696,4799,4686,3705,4821,4624,5241,6149,7036,8304,68943,88877,27816,12743,9120,7878,6938,6377,6082,5703,5769,6069,5587,7722,144515,47447,9769,3316,2015,1372,811,594,307,176,127,44,13,144258,47584,9573,3514,2138,1294,900,572,312,193,115,36,17,62452,29659,20879,12937,9630,7417,6237,5625,5714,5616,5936,6737,7370,33729,7017,4562,3403,3415,2900,2885,2824,2593,2387,2357,4000,59227,52067,16275,9924,5145,1664,1390,1444,1935,2806,4620,9376,22453,29367,13594,7545,5955,4948,4119,3444,2956,3040,2998,3736,4958,10828,80549,84389,27059,15071,9714,6803,4968,3877,3185,2696,2223,1749,2260,4293,57
0,2443,39618,62154,73868,81939,143799,193560,152888,162936,42315,4238,10,915,46291,63997,64775,101438,133950,169600,159562,123633,61416,30374,3816,1,939,38115,65110,76795,99496,147934,143970,143917,117028,78518,41648,6293,5,19396,41417,61647,72952,94613,111132,136858,133753,123888,97826,53033,13020,233,9214,12224,17775,28099,50805,91682,118840,129183,130600,128321,128139,92913,21973,0,8482,45751,95249,131713,216577,176740,148883,75503,36612,19494,4033,731,0,8788,43518,90767,158493,193355,200187,132399,71575,38548,17389,3937,812,7451,10815,21799,36148,54976,83403,118720,125513,133728,135485,136371,85990,9369,22581,43343,50636,72239,72136,135194,132447,137231,129260,106961,50659,7065,16,4660,2924,9886,27185,67573,116273,158233,170998,157869,129763,85517,28226,661,171909,145559,114144,97581,86942,81348,74259,64046,55887,36669,15110,8848,7466,3844,7779,27606,53356,80990,102455,109950,103368,92978,79620,70383,99119,128320,425
26,1267,2279,3649,10872,16470,28120,44086,41672,37665,36536,17367,707,63,1819,6977,14741,19777,31706,31065,37573,33331,32309,29241,2070,25,175,9615,26471,28202,25692,26174,29647,35674,33566,22497,2661,324,2,7184,13037,23872,38204,50601,45820,31618,17603,7955,2993,1178,529,109,7679,20263,25441,24007,23944,23878,24391,27655,29687,23381,8365,1836,177,0,37106,171476,18661,4007,3494,2219,3252,457,38,1,0,0,0,35931,170628,20293,4762,2921,3068,2728,342,37,1,0,0,5664,22884,29643,26243,24652,23419,24043,26581,25596,19796,9468,2383,334,5678,10920,16228,25682,30499,36729,36189,35032,28881,12883,1821,336,1,1748,1920,7089,22387,33582,33917,30224,27092,26311,25109,20611,10043,634,330,1204,5100,11317,16634,21403,22581,23160,23969,28269,32929,43144,10508,2753,13658,28218,28513,26972,24742,22383,20532,19936,18134,15204,14098,5421,331
0,124,1571,7129,18176,32232,34001,60436,85058,117508,132637,93317,963,201,1570,6235,16365,20348,27461,29800,48695,67101,119948,159961,85207,260,817,2481,5338,13413,22990,30064,40106,55460,86026,121184,141189,63880,204,5252,9194,20472,31322,39380,49800,58058,67805,77057,94968,94221,35034,589,4401,1148,3244,7536,15204,24755,35310,53743,81526,105489,128739,104143,17914,0,178,2354,5212,14027,33774,48762,76687,88840,89968,107534,83661,32155,0,184,2290,5116,16267,32289,55128,72240,85948,98651,102003,78999,34037,4050,2261,8107,14519,20429,25556,33144,43352,66994,105351,131841,114567,12981,4059,1568,5862,11586,17492,26578,35777,54990,87345,119024,142419,76108,344,3980,11514,60257,105837,113550,90290,66383,50907,38257,25629,13311,3171,66,9394,63996,71764,72547,87173,87711,68087,47234,30079,19563,13105,7778,4721,2329,5295,11329,18160,25876,35810,48578,61519,74781,76516,71414,88665,62880,421
3,7773,70524,119543,119282,90270,134173,139517,63224,31376,6820,378,0,1743,71847,131233,91470,93102,107906,104802,77419,54031,28053,18044,3233,0,2568,59355,96373,100909,106557,110437,81981,75832,61572,45055,33954,8278,12,26371,120818,130282,92747,80482,72984,73031,65885,52363,39884,21393,6310,333,7756,14943,20890,33715,67193,85086,92085,96991,100990,96883,82602,61198,22551,0,10193,44523,85571,111629,171574,155776,136069,55970,10434,1105,39,0,0,10489,42737,81252,132542,153246,176734,121441,52906,10627,875,34,0,6049,14907,24033,33274,49493,78343,101548,102105,105634,103538,90239,62739,10981,26971,100297,105110,103038,70210,85985,73234,70806,61695,48334,28653,8513,37,2313,2138,8670,26456,62581,104546,140002,144213,120588,87980,58790,23205,1401,210380,103422,71134,67068,66846,65587,60257,54465,38907,21190,9826,8839,4962,1789,5393,18118,34519,56605,73958,79644,75437,63096,51905,48394,81657,192368,426
42634,42222,105968,152319,175208,140290,80758,43432,21011,7675,2380,2404,206,46986,92752,169079,177810,126195,81658,53927,32600,18389,9820,3738,3311,242,77869,199110,187079,111603,80522,55860,39272,27487,18104,11047,4946,3145,463,71633,24172,24981,31281,39748,57348,75633,93839,110962,110222,98938,62655,15095,119033,169195,95954,78695,73202,69330,62792,51878,41248,30617,17964,4675,1924,0,3052,77101,228236,166767,161066,103199,52183,17906,5396,1446,155,0,0,2766,71767,228780,176501,162049,101569,48329,17681,5644,1270,151,0,198287,164330,94982,77967,69184,60403,49709,38664,28897,19954,9674,2416,2040,80095,43902,64922,78982,103427,106196,113428,94820,71016,41951,14289,3061,418,25997,13075,9661,9704,13180,18987,27134,39684,56934,85426,140801,212604,163320,9128,35925,59117,68969,67106,60332,51060,45903,44013,52952,67416,158872,95714,180298,178667,105956,88428,70733,55975,42593,32816,23825,15450,9262,7453,5051,546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,12,15,19,0,0,0,0,0,4,3,4,23,20,15,34,16,76,15,16,6,3,4,5,5,7,10,13,1,0,2,42,42,13,18,8,7,8,21,13,1,0,0,0,0,2,0,11,13,9,12,7,2,0,0,0,0,0,0,3,11,6,23,9,4,4,0,0,0,0,0,0,3,6,15,48,48,11,35,22,54,3,12,40,39,46,18,3,7,8,13,25,27,75,16,141,5,2,0,0,0,0,0,0,0,0,0,60,170,0,0,0,0,0,0,0,0,0,0,5,67,0,1,3,4,8,42,109,18,11,4,0,2,20,202
10704,47786,32794,27196,16698,9687,5134,2672,1177,650,418,297,73,1223,12012,18107,21662,19107,20082,19349,16886,14322,11312,6109,1801,186,469,3688,8527,10437,12359,13734,17155,17501,22146,24992,27442,10387,236,2328,2523,3506,5578,8624,13522,17943,26017,30708,30169,24034,9719,1370,1344,1058,1526,2603,4324,6582,9623,12969,19738,27253,38878,42948,27149,4,618,2635,5639,11703,29915,44734,46442,29495,19998,11499,2897,174,4,633,2469,5225,12964,29079,48161,42593,29110,21751,10751,2804,209,1196,1086,2965,5255,7846,10698,13765,16598,21467,30173,38231,32210,7115,1965,2806,4650,7455,10320,12255,15312,17603,20784,24487,22896,8825,110,1218,947,5695,14854,21906,23122,21991,20686,19164,17066,13134,7702,1588,106804,29669,11902,5422,2589,1441,913,573,461,437,351,487,1109,832,1073,2265,4150,6224,8344,10449,12775,15603,16927,18216,30084,49030,581
459908,25230,2436,631,404,329,272,249,255,305,405,788,3412,433800,47160,6178,1629,691,409,333,272,268,307,509,1126,2341,393030,70500,19020,5679,1893,791,540,370,341,341,541,1510,958,45395,42309,34384,35632,32474,43503,37089,34761,43928,40343,41983,39053,25210,128618,135949,74330,49862,32156,22563,18135,13324,9858,6445,4022,1717,715,1638,117157,104174,112809,68941,54095,18345,12222,5296,2186,1170,432,97,1514,118362,100213,106118,88729,41230,23386,10280,4825,2362,1046,385,112,195156,143204,64282,31189,21139,12420,9966,7389,4975,3647,2218,1103,385,184452,113081,65223,42065,33717,18232,15259,9946,7286,3682,1862,1545,2500,7922,877,768,807,905,1284,1986,3411,6056,11465,21971,56324,381331,89081,61446,55897,50339,41983,34042,27999,24344,21960,23685,23462,24119,14060,171326,145237,54364,30462,20619,14914,11639,9339,7788,6119,5007,5792,10618,596
360,41626,69381,76244,85359,85799,74927,55745,35425,21768,7347,1491,122,8129,68678,62665,70533,79506,76782,62550,46503,33252,23405,18425,5085,81,11753,57277,65951,73669,72892,66463,54680,46767,36565,30839,28885,9753,100,8860,38553,52482,59834,65695,70431,65763,62707,52796,42282,26166,9328,697,5117,20610,34322,42398,52705,61275,62558,60846,57458,54455,50201,37013,16636,0,10297,55797,71652,89664,125931,94836,71922,28814,5835,820,26,0,0,11058,54146,69426,104322,114113,107262,62052,26712,5808,672,23,0,6089,28864,36188,44790,52014,60372,63127,61059,57227,53479,47943,35720,8722,13751,41334,56351,64917,61091,70369,60322,58935,47219,38410,30386,12351,158,2456,2811,7278,16830,33382,48523,64772,80362,86260,77985,64245,57034,13656,82635,74422,63640,60462,57308,52736,44249,35986,29056,24276,17227,9519,4078,1726,14990,40241,51451,56305,57191,55460,52173,47495,41158,36022,48249,53133,450
45,519,6033,15814,23437,22994,23732,21553,17990,10224,5128,3570,541,55,462,1880,5180,11516,19018,26818,26122,22834,17502,13123,6288,620,118,1501,5182,8601,13033,19249,21524,22364,19058,16976,15738,7187,790,1667,2264,2312,3078,4308,5598,7895,11683,17363,26741,33008,30915,4445,811,1239,2342,4057,5696,9264,14325,21434,25909,24692,23204,14414,3959,0,0,2,38,124,673,3112,14193,36556,43216,34895,16548,2096,0,0,2,27,154,584,3898,13826,35443,46219,32344,16723,2233,785,1757,4428,7487,13240,17405,20750,20599,18183,17427,16083,10492,2706,773,1263,1870,2601,4074,6289,10270,15571,22472,38975,39781,10265,942,732,3315,5452,8296,11363,12747,13609,14977,17662,21090,24933,14312,2480,3490,17244,25956,27126,24366,16681,10205,7009,5190,4123,2724,2615,1164,625,3613,10594,18225,18801,17323,16058,14883,13717,11042,8507,9556,5090,616
0,0,0,16,529,2423,10893,36617,88071,100184,67745,15666,2600,0,0,353,3144,13988,31638,44541,67032,73180,51817,29299,8745,1007,0,3141,23943,33158,41191,56974,62458,46464,27831,17191,8933,3454,6,4342,3923,6237,10583,17543,32900,48131,68746,72557,47026,12262,493,1,3363,13572,30125,44766,63485,66626,49614,27962,14412,6662,3696,459,2,0,4511,60484,60177,17931,29856,82615,34379,7501,11837,12725,2655,73,0,4694,59390,59944,19011,27693,83278,35423,7926,13729,11231,2297,128,2574,15136,30527,40353,52643,59213,50888,33262,20188,11224,5876,2762,98,1800,2220,3102,6651,16485,35666,57063,85668,68026,35411,10093,2556,3,5136,2630,4212,7253,12879,21808,33470,47039,63308,62026,40874,23343,766,23,169,512,1375,3175,6316,11577,21359,35721,63141,95485,79696,6195,2051,28051,55099,87846,70791,37562,19514,10328,5803,3492,2849,1284,74,189
2,3,6,2,5,1,1,0,0,1,1,8,5,0,2,1,3,6,6,6,3,1,1,5,11,4,0,0,3,5,7,8,9,0,3,10,6,5,0,55,9,3,3,0,0,0,0,0,0,0,0,0,26,33,9,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,14,0,0,0,0,0,0,0,0,0,2,6,6,14,0,0,0,9,19,37,14,13,4,8,3,4,1,0,73,14,7,6,3,4,1,0,1,3,6,1,0,69,2,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,4,59,0,0,7,7,11,16,27,15,5,2,0,0,10,525
274805,190286,135922,142731,102114,64823,41654,23390,14133,5977,2583,1977,361,273767,172055,115803,122512,101714,76417,49605,35880,24715,15006,8866,3855,561,266136,153882,111139,103624,91757,79388,63785,51764,37183,23703,13099,4537,759,9311,26456,57023,80949,110563,133729,150296,145407,129810,93264,48958,13556,1434,17360,152213,129484,91492,77123,76637,76993,81054,82937,85909,80304,42448,6802,0,106516,260650,175153,178650,134944,57477,36855,27446,11637,6671,4472,285,0,114855,249427,173455,196596,121517,60079,35169,26382,12343,6101,4502,330,62967,211263,104894,79327,75942,75473,74829,72677,76427,74870,61655,26612,3820,69717,187400,128932,115898,113377,106598,95178,77697,53674,30595,15668,5075,947,2668,3060,3473,5722,13446,26989,46882,73465,101144,127036,139832,156051,300988,135337,153268,138265,130797,122369,102642,75961,55815,37430,24859,12834,7287,3892,8451,182947,142937,98538,88460,83462,78347,72566,66138,55488,44363,49207,29852,457
143752,32848,12174,4620,1991,1175,425,192,137,97,161,257,423,149464,36993,7242,1958,696,369,229,108,96,124,143,238,240,158264,28255,6341,2256,959,484,267,124,103,106,108,141,144,30319,16107,11471,9054,8711,8728,8235,9053,10031,12047,15966,22709,34780,58236,48240,28650,18403,14252,9873,7433,4706,3402,1936,873,244,146,22966,149972,18948,2019,774,518,250,173,136,56,12,1,0,22238,150829,18692,2049,936,449,271,163,132,52,13,1,0,95343,55935,21393,9539,4667,3022,1977,1632,1223,991,643,229,103,69772,30814,18126,11585,15208,12201,8644,9195,7501,7302,6356,2430,354,66,168,588,717,749,846,1083,1434,2072,3667,8011,24052,153588,22197,20202,18596,17161,14839,13698,11282,10880,9693,10869,12488,20161,13634,87101,57287,19990,10032,5804,3862,2605,1966,1480,1111,967,1133,2255,261
182886,22958,4308,1658,873,636,485,318,212,171,129,172,524,152890,43510,7749,3646,2163,1666,1029,761,615,462,387,315,368,125028,60978,15681,4893,2610,1809,1387,1040,794,612,438,310,208,4013,8383,11729,12166,13202,18924,18290,26209,26687,29221,25293,16532,5360,16890,58661,41145,28341,19879,15886,12299,8939,5826,4075,2642,1542,510,52,4345,18293,34823,49853,52699,28956,17937,6456,2193,850,317,233,46,4371,17408,32615,57415,46706,33008,15727,6052,2353,772,286,248,43834,68009,39900,22555,14665,9871,6316,4069,2808,2008,1399,768,218,22941,60922,49078,28596,19705,12128,8401,6148,3327,2266,1314,581,317,223,114,175,251,383,667,986,1846,3599,7568,15980,38793,145099,33152,29930,28067,26067,22411,19280,15411,12088,10037,8289,5805,3521,1025,41013,67501,33662,18130,12154,9201,7678,6374,5416,4130,3240,3587,3480,590
0,2030,5309,4231,6385,13575,19614,24696,45054,72985,49679,12275,118,0,217,2824,5607,11332,21098,33873,46808,57280,41154,25902,9807,49,5,4444,11334,19129,29380,36099,42641,39282,30782,21285,16033,5512,25,367,1675,2396,3130,4093,5457,9567,16065,30560,55174,80393,44078,2996,366,9807,18954,22804,29629,43899,44061,34743,23942,14754,9233,3591,168,0,20,3677,27550,56165,82455,51075,25019,7177,2148,566,96,3,0,21,3403,24652,64738,74380,57160,21762,6919,2282,542,89,3,215,8728,17329,25585,34228,37398,35677,30374,24334,19279,13961,7835,1008,116,192,397,1149,3521,7201,14411,27082,44660,74065,70810,12256,91,36,612,3144,6007,9304,13355,20153,29790,40168,48900,48467,29100,6915,7,36,127,694,4252,16459,35052,44935,42150,37702,36230,37105,1202,5594,32046,55225,61644,43383,24523,14383,9293,6066,2795,841,146,12,47
0,0,0,0,0,0,0,0,1,2,1,3,7,0,0,0,0,0,0,0,0,3,5,7,14,13,0,0,0,0,0,0,0,12,9,5,4,14,12,35,5,6,6,2,1,0,0,4,7,9,2,0,0,27,15,4,5,13,0,4,9,13,1,0,0,0,0,0,0,3,10,5,14,0,0,0,0,0,0,0,0,0,10,8,11,9,2,0,0,0,0,0,0,1,2,9,9,33,20,12,19,21,38,11,7,23,23,13,5,8,3,4,10,6,20,36,17,61,2,3,1,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,8,46,0,0,0,1,3,22,48,12,4,3,2,0,20,85
1,879,5089,15547,43512,62122,65988,67985,62078,46258,19905,2617,59,59,2529,6534,15364,30087,43220,48203,52792,55014,58386,60774,19011,67,362,3073,7432,13567,18917,24761,32363,40141,50301,59305,89342,52346,130,12008,19606,14755,12732,13155,15001,19447,28101,44708,68894,91568,49485,2580,3902,3711,10307,14635,16129,17732,20534,24251,31526,43617,66383,87650,51663,0,15,1120,2918,5871,15793,29523,57029,70547,62158,58077,43191,45798,0,18,1075,2796,6724,15192,33368,54333,68861,66490,54214,41591,47378,3136,2159,5047,9422,14591,21865,26957,30627,36913,47617,68705,96758,28243,5559,6194,10556,14088,15924,20039,23963,33181,47152,70080,94218,50809,277,2987,14323,48106,56891,54253,46079,39926,35689,32654,30678,23114,7012,328,93897,80507,52362,37395,27081,20310,15534,13755,12526,13624,13722,7393,3934,1585,2736,7769,14020,20912,29233,38257,42909,44293,40803,36449,51024,62050,485
7451,14569,12763,9621,8807,5731,4841,3910,3001,3082,3348,5886,76932,6558,8167,10351,11937,11224,9919,6682,4375,3887,3037,3746,9582,70477,4772,7647,12947,12428,11422,8703,7102,4978,4246,3787,5279,11004,65627,19525,15698,11501,9448,8246,6954,5319,4509,4277,4106,4285,5894,60180,72408,13020,11404,12005,14117,12637,9543,5649,3586,2438,2016,949,170,105937,47976,4285,899,402,242,120,62,11,4,3,1,0,105774,48220,4150,936,443,217,131,53,10,4,4,0,0,55888,14611,11453,11934,13517,14000,12264,9267,7185,4981,3312,1420,110,16024,11853,10413,10880,8698,6812,4722,4327,2945,3348,4172,9087,66661,54055,24983,10815,7877,7921,8099,8105,8311,8446,8713,7927,4263,427,1001,1617,2610,4809,7408,8672,7749,6498,5381,5400,5426,7073,96298,89474,6393,5589,7556,8854,8973,8384,7057,6105,4497,3066,2758,1236,15
0,22,883,5590,16112,43250,74709,91223,102265,116339,120973,38151,1752,12,789,3517,12194,29079,59042,62900,66512,72649,102318,144077,57348,832,69,3630,12264,28920,44656,50802,54257,58467,67229,86950,119463,84117,445,8396,4810,9238,17536,29421,43460,56863,79140,97532,111859,97945,49469,5600,6573,3767,13037,29398,49383,57030,62293,63069,64843,68060,69376,74255,50185,0,829,4385,8899,15985,33078,49001,83440,94675,86056,89493,65367,80061,0,828,4170,8392,18654,30530,55892,78961,91651,92912,83813,63010,82456,5210,5768,14980,25989,38707,49111,54459,58380,64900,77617,85380,97941,32827,6163,2076,3126,6281,11022,18772,31146,51554,85172,133615,174219,87644,479,6500,14961,94319,81150,62968,56077,54872,55108,57708,58013,47210,19895,2488,38153,67100,45210,39477,45201,50047,54130,59159,64545,71287,51964,17407,7589,3936,20958,51297,70774,64344,55435,48690,43752,40575,34097,30190,55347,91874,127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,4,0,0,1,0,0,3,3,4,5,17,14,16,0,45,15,6,4,10,3,4,2,0,1,1,0,0,5,33,15,18,9,5,12,7,4,4,0,0,0,0,0,4,12,8,14,4,2,0,0,0,0,0,0,0,6,28,12,20,7,1,0,0,0,0,0,2,0,3,5,19,38,66,43,41,38,52,21,1,55,50,42,44,19,17,12,24,20,20,26,46,3,70,7,2,0,0,1,1,0,0,0,0,0,40,120,0,0,0,0,0,0,0,0,0,0,6,30,2,1,0,0,3,24,46,22,8,6,2,0,31,139
0,0,0,0,1,64,609,2381,9080,48344,173225,85435,3508,0,0,16,355,1530,4295,10712,28958,69817,105457,80627,19876,1004,0,251,3690,8488,19204,36713,53876,64688,61029,44550,23396,6468,294,5070,7242,5902,6113,8024,13731,23017,35044,54614,71895,62659,26592,2744,1972,5321,12434,21237,33841,45113,51782,51769,43555,29777,17440,7464,942,0,40630,130363,71880,43384,23542,8658,3269,776,111,24,10,0,0,42113,125982,73632,45389,23147,8732,2779,723,120,21,9,0,1433,3895,12440,22029,32196,39946,45366,45950,44873,36769,24162,11606,1982,1525,2249,3455,4375,5572,8774,15863,32299,68597,107318,62150,10028,442,3094,8177,9315,14040,21555,28815,38271,48368,56203,52383,33057,8927,442,1,44,386,2362,8370,17752,28530,38184,46467,59749,65294,51754,3754,1912,18911,45884,56284,51161,42132,34315,27171,19037,11852,7504,5653,831,164
0,0,0,0,0,0,40,334,1949,13636,58741,108689,4751,0,0,1,40,698,2909,8350,17925,35174,60703,47904,14059,377,0,34,2930,7020,13494,24044,39459,43466,28698,17663,9224,2099,9,5994,7673,19778,37254,42029,35558,21054,10775,5380,2138,459,47,1,7324,8783,14705,29422,35531,28891,20334,14201,11159,9514,6439,1705,132,0,24885,127496,24045,8376,2812,449,76,1,0,0,0,0,0,22700,125431,27915,8698,2883,442,70,1,0,0,0,0,5336,8179,15554,26970,31959,26585,19330,14814,11927,11203,9973,5488,822,1561,2584,4337,12443,27324,36305,37487,29163,20865,11652,3424,991,4,7131,4654,13511,19751,28043,33882,31865,23427,14275,7752,3405,444,0,0,7,104,542,1670,3618,5662,8133,11798,20391,43372,78227,14616,3794,7307,16760,29717,32872,26707,19086,13909,10471,8173,6398,7675,5270,214
0,10,179,429,507,570,351,442,363,517,328,137,4,7,259,531,561,409,312,298,311,371,380,271,125,2,17,494,669,451,288,282,279,315,338,331,279,92,2,1200,205,202,248,334,376,414,379,274,150,41,14,0,946,330,256,253,232,264,286,291,315,266,282,110,6,0,1,22,86,326,446,304,665,827,581,400,179,0,0,0,23,64,409,386,357,626,789,650,369,163,1,746,423,332,253,229,249,252,278,324,343,315,90,3,1038,185,192,229,337,342,361,346,325,258,170,52,2,438,655,445,314,251,250,251,210,191,206,290,270,66,4,68,113,231,344,324,283,319,296,289,259,346,961,252,404,428,414,309,276,258,287,283,220,186,270,250,494
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,2,3,3,0,0,0,0,4,3,4,2,0,3,4,9,6,21,8,2,2,0,1,1,6,1,0,2,3,2,17,13,5,4,2,3,2,2,5,0,3,0,0,0,0,0,0,0,2,12,7,3,2,0,0,0,0,0,0,0,3,7,4,13,12,11,0,0,0,1,1,6,25,48,25,14,14,19,27,19,45,22,79,26,10,5,6,10,9,6,11,14,17,49,45,38,0,0,0,0,0,0,0,0,0,0,0,20,60,0,0,0,0,0,0,0,0,0,0,7,11,3,3,0,10,9,8,21,5,2,1,0,0,10,583
