band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,census_code
15623,447367,254582,97633,14908,144,21681,394729,258171,124954,30528,194,12697,268497,282002,174058,92511,492,295867,347448,145424,36264,5053,201,86381,430726,200666,89771,22590,123,1387,4028,46976,300007,431734,46125,1412,3873,43677,297269,447964,36062,18437,371200,285022,134266,21317,15,175843,340891,220636,80147,12629,111,43618,235762,215115,190875,126145,18742,1605,23645,95517,224968,401516,83006,22875,233036,304590,197891,62448,9417,514
0,5,6383,21014,241171,186519,789,13212,37938,139846,215685,47622,11432,45752,120071,156645,114205,6987,9143,25089,94080,180009,139369,7402,28449,55026,103357,144883,113625,9752,37176,298300,64997,30559,17034,7026,39112,294618,63564,33347,18437,6014,31592,64596,84373,113110,132415,29006,6324,27200,69114,179962,164376,8116,7446,49679,102742,144341,127267,23617,1346,23077,74699,116354,158149,81467,38784,106511,132177,110786,54200,12634,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638
487607,50845,28157,21682,28721,325533,437879,58742,41102,32058,44181,328583,395264,72405,47722,43997,61465,321692,368042,77985,61732,66605,82293,285888,574249,95100,71078,68041,77462,56615,908183,29256,4335,716,55,0,907889,29754,4093,751,58,0,509151,124707,81510,77115,90468,59594,407982,65906,48768,49357,68156,302376,375295,65492,31547,42345,101166,326700,156441,80173,55318,45569,64713,540331,580458,129229,80311,63372,43294,45881,56
334988,182146,133102,64851,11069,869,365595,146785,101857,74927,34853,3008,355553,134104,87976,83730,60227,5435,41898,151854,246019,191833,84937,10484,148791,179417,110360,99868,122634,65955,74798,384403,231715,34804,1176,129,75594,386355,226781,36945,1245,105,203363,178118,96903,93911,117020,37710,228414,216159,112471,95766,66461,7754,4189,11214,65963,120068,162148,363443,224510,169381,140719,103332,66101,22982,137956,204060,109919,97013,90705,87372,400
0,2337,9762,14189,265090,71154,260,9910,11183,40773,225160,75246,206,10196,21069,97743,218196,15122,8961,28100,94503,145198,78488,7282,3110,10304,54618,147964,116519,30017,5347,105739,125056,96771,23433,6186,6696,109200,117114,98545,25828,5149,2086,11958,61624,145288,111263,30313,3804,9563,19927,154847,158710,15681,9515,108138,174278,56744,13462,395,1764,29882,74380,128396,111273,16837,1566,22724,94042,132273,79247,32680,235
61889,2959,1228,1135,1823,70160,60091,7388,3378,2216,2652,72961,59941,10979,5025,3454,4075,75002,45112,11430,8860,10617,13961,78322,119162,22203,15117,13166,12734,14299,194808,11104,3054,1108,353,79,194801,11085,2923,1237,392,68,96648,32776,16798,12391,12453,15143,41517,8575,6289,6003,5256,63659,70669,13462,3047,4350,12934,54004,22168,11371,7664,6287,8809,92371,114586,24159,11264,6882,4537,6859,57
3837,124654,198658,383984,241432,7203,59116,150894,283974,329518,129659,6607,49479,161874,292651,291431,154061,10272,71359,150223,246684,286649,186291,18562,23637,57539,183049,280037,280166,135340,13292,181785,400291,284220,73031,7149,13906,180881,389680,293096,76041,6164,21002,70633,179257,276249,296443,116184,71445,128998,258946,291583,197313,11483,8569,53373,242053,361434,254993,39346,338388,220658,177607,136804,68278,18033,14514,102083,214696,221278,167809,239388,425
1979,7602,40347,85221,83805,21762,3034,25197,58174,80368,69405,4519,13136,60013,57741,74470,34892,448,23426,76058,97106,37384,5979,750,32094,53472,52110,58955,41286,2787,77790,151349,6719,4778,75,0,73098,155975,6617,4937,84,0,33753,58978,51949,55803,36509,3714,18457,48358,75083,75162,23393,426,4143,39566,72426,59408,51601,13523,1991,20945,44485,50045,63481,59601,20753,61470,54206,44777,37440,21918,331
263,14484,61343,130550,258010,118502,2202,28616,55174,106853,276202,114105,3805,25029,65536,130327,271878,86577,16971,61473,104381,149420,201879,49028,5902,14660,52256,122767,243411,144156,357,11496,67271,160910,203827,139291,368,11529,64842,159881,218361,128171,7097,27891,54851,102274,239507,151532,6254,22294,53442,127991,274142,99029,21344,200250,199437,108636,48881,4604,85887,159349,184638,99533,39230,14515,9057,35824,76391,136332,161759,163789,421
10425,236732,228511,254526,51862,827,99812,228749,223130,164070,62102,5020,76667,216528,226975,155382,94737,12594,174913,221208,164181,138117,75829,8635,25323,70537,177017,211549,202445,96012,16019,164754,325477,253660,22870,103,16494,163550,316614,262077,24086,62,24342,67882,165159,222506,216042,86952,141472,208757,177505,149578,93249,12322,5065,50655,218303,300540,176093,32227,326889,147286,141548,111378,40716,15066,9278,67300,153741,158794,111295,282475,426
99006,304640,300835,93883,15232,2911,164125,369277,191414,69551,18101,4039,312935,292838,127431,58643,20522,4138,100077,64630,118278,208048,233037,92437,307249,180419,150065,111036,59366,8372,7000,355710,338563,104385,10528,321,6899,361122,325811,111068,11350,257,381583,177736,132612,81680,37659,5237,135822,160988,239365,200844,75079,4409,40856,21473,40709,89778,218784,404907,53639,142646,131074,99182,121923,268043,378297,200394,124250,69465,30257,13844,546
0,0,0,0,0,0,0,0,0,4,16,36,0,0,4,23,38,54,94,19,9,12,25,2,54,49,25,22,25,0,0,6,26,19,5,0,0,6,23,27,4,0,0,3,41,82,58,61,61,84,13,26,54,91,146,2,0,0,0,60,170,0,0,0,0,72,3,7,122,61,7,22,202
64896,59587,23475,5591,1312,425,15913,43284,42093,37146,21027,2695,5230,21810,30086,41181,56074,14692,5167,10853,28358,56438,61078,14147,2596,5091,14160,30463,66411,77274,940,10762,61695,89239,38551,4566,963,10768,57878,91101,41115,3928,2639,9970,23003,37729,69140,46124,5157,15126,26488,38704,51729,12264,2576,27011,49358,44517,34453,11158,139211,15612,3503,1306,872,1654,2177,8010,17676,28407,37098,82604,581
486201,2152,725,530,728,4288,482778,6288,963,614,812,3568,468506,20536,2158,855,874,2585,95472,75738,79912,84146,91394,69402,278216,122778,52012,28772,13061,2855,141742,228737,99335,23511,4530,707,144002,221287,102851,24964,4870,588,357459,85347,29932,15486,7102,1747,309718,106999,48621,22066,7100,4346,8932,1744,2736,8195,30791,442709,160046,111464,76573,51527,51025,41782,328596,80668,33745,20285,12581,17349,596
53902,161085,186122,113021,39297,2167,86166,149841,164719,96807,50735,7326,78921,153231,144050,97983,67229,14180,55453,125206,147159,133042,81800,12934,31057,87858,128293,131327,115508,61551,18992,151724,236310,136081,12431,56,19235,152148,230678,140616,12882,35,40576,91933,127802,130736,112787,51760,63841,130724,143939,120380,79629,17081,6056,32598,102733,172643,161557,80007,168159,132704,113543,76999,48159,16030,22298,104417,123286,111749,86441,107403,450
1033,29343,51269,45848,19352,4735,709,9991,40060,56944,35173,8541,2175,17196,39220,46622,36020,10088,4199,6461,11971,26871,60434,41341,2395,7573,19457,47067,52865,21989,1,78,1812,37315,87063,25184,1,75,1564,35821,90549,23443,3049,15243,36879,43329,37180,15662,2413,5192,13590,34987,83117,15847,4830,16549,27232,33340,48128,20889,24712,58155,37674,15157,8018,4177,5340,34215,37906,32060,22414,16099,616
0,53,6710,97700,194878,25403,4,6138,63447,140134,102270,12751,5605,66805,118253,97364,32155,4562,9064,20435,66462,146091,81674,1018,20870,90477,138424,60388,13728,857,7436,124988,87263,75270,25444,4343,7761,125057,68500,93246,26991,3189,22577,81888,123148,71627,22012,3492,4506,12817,75742,163818,64593,3268,8385,14301,46508,105777,119286,30487,246,2697,13553,49754,154973,103521,37331,163529,91943,22654,7455,1832,189
7,9,4,0,2,13,3,6,11,8,6,15,0,10,20,2,17,7,64,6,0,0,0,0,62,11,4,0,0,0,0,0,0,0,8,16,0,0,0,1,13,14,0,45,43,14,9,1,89,11,7,2,7,3,71,0,0,0,0,20,40,0,0,0,0,63,1,17,36,32,4,10,525
487095,292376,155609,50955,12062,2659,462445,259466,166754,77437,29156,5498,439573,226824,173965,107854,45719,6821,44076,164704,279766,314949,176762,20499,195719,221235,164635,175118,183107,60942,173982,439079,278993,77796,24461,6445,172428,441583,271936,82821,25878,6110,295607,189934,160149,161711,154229,39126,283630,247523,243354,160451,58282,7516,6381,11835,57598,164152,280715,480075,312505,287481,223757,117347,47063,12603,221616,241198,182022,155796,113959,86165,457
180506,13933,2376,472,256,709,188608,7261,1004,245,267,515,188256,7217,1248,294,229,308,48957,21292,18456,19526,28512,60468,112149,46762,22719,10779,3491,494,182669,11590,1104,359,102,1,183261,10985,1094,378,106,1,155864,27952,7159,3364,1951,407,101682,35672,26106,18674,13311,4043,292,1507,1864,3271,10442,179665,45567,37540,29286,22815,24276,36216,149042,27611,8827,4175,2389,3549,261
207224,4895,1463,695,327,726,197503,11143,3597,1593,988,737,190856,16671,4235,2185,1258,583,14498,26982,36270,52676,59731,25852,83926,68758,34636,18882,8105,2328,6595,69441,101064,34836,4386,685,6634,68117,100087,36870,4690,609,121021,58569,22714,8945,3980,1191,92745,77576,27720,12107,4495,1081,357,519,1364,4511,21339,187594,67926,57115,41951,26262,16490,5339,116036,48828,20774,13832,8489,7607,590
3550,9322,27986,60321,138105,16667,517,11323,44985,107507,78033,13586,6138,37220,80773,79798,44352,7670,2408,6276,12666,39381,134903,60317,13286,47250,88410,72419,29569,5017,81,50324,150415,50778,4185,168,83,48410,147611,55115,4599,133,11378,50588,79549,65065,38542,10829,338,2577,15385,61453,157595,18603,934,11566,29056,66388,104899,43108,51,1513,35495,93302,81080,44510,45191,126338,58957,20062,5186,217,47
0,0,0,1,3,10,0,0,0,1,13,28,0,0,0,16,14,26,40,13,2,3,17,2,33,14,17,6,21,0,0,0,15,17,0,0,0,0,24,16,0,0,1,3,35,45,38,53,38,30,12,13,23,59,64,3,0,0,0,30,70,0,0,0,0,54,0,1,59,30,5,20,85
1406,32768,125497,144451,83742,4176,3343,29496,89079,112070,130045,28007,4219,26080,52681,89928,148909,70223,34263,29358,32280,66485,162678,66976,8864,28967,38709,54598,108805,152097,43,5895,33226,120335,131854,100687,35,5876,31449,119230,138558,96892,5841,17935,45575,68014,115853,138822,13347,28395,42109,74006,165374,68809,23436,118084,101633,77104,61659,10124,184556,89613,45503,29582,29315,13471,5268,26964,62442,92447,85543,119376,485
24235,23420,13619,8724,6419,83525,15708,25279,20446,10357,7479,80673,14300,27867,19703,10922,9341,77809,37241,22231,14739,9914,8918,66899,87305,26211,27338,12412,5246,1430,155671,3619,525,118,7,2,155797,3494,516,125,9,1,72516,25816,29415,20285,9964,1946,29344,22624,15382,8462,7528,76602,81524,18733,17534,18017,18320,5814,2956,9321,17883,13826,11689,104267,96698,15252,19168,15418,8955,4451,15
71,9961,94066,196461,254423,56287,1156,22124,110684,145172,247722,84411,4946,54232,106769,131681,205360,108281,14268,33777,91876,171056,231987,68305,11732,55901,122660,137123,148137,135716,1479,17784,67351,172769,189622,162264,1516,17537,63979,171964,199212,157061,12679,51099,103333,126740,172295,145123,8695,11727,40204,121869,309890,118884,30523,188605,124469,120319,118777,28576,114190,90183,107709,128573,139388,31226,31030,138497,122136,94974,72039,152593,127
0,0,0,0,0,0,0,0,0,0,2,26,0,1,3,11,29,19,63,10,13,3,2,0,45,30,15,18,4,0,2,19,20,3,0,0,0,44,26,4,0,0,2,14,78,104,97,34,113,85,35,41,46,58,77,2,2,0,0,40,120,0,0,0,0,36,3,0,57,44,10,31,139
0,0,236,8192,192675,121544,0,649,9819,74191,207923,30065,557,16785,75528,136630,83732,9415,13362,13156,29453,82107,146597,37972,8860,41844,94220,108653,58432,10638,66211,192022,57496,6645,261,12,65295,195334,54565,7157,287,9,6801,42771,84625,99806,72073,16571,4373,8822,18991,80001,194655,15805,12604,28400,61914,105897,100758,13074,63,4621,37547,83303,131012,66101,26753,114029,93564,56988,23747,7566,164
0,0,8,1207,54486,132439,0,115,6378,43525,117618,20504,129,13544,51250,86503,33844,2870,15883,68024,76145,24108,3896,84,17832,53985,64116,30884,18770,2553,45284,134227,8460,169,0,0,43605,136311,8024,200,0,0,15412,51372,58194,31831,23584,7747,4768,24236,75163,62361,20352,1260,13440,40058,70078,49215,14633,716,13,1018,7513,18627,58169,102800,12996,55789,58744,29905,16707,13998,214
18,700,1118,897,919,185,376,1144,693,709,743,172,593,1143,598,681,705,117,1440,524,802,790,263,18,1324,527,571,638,620,157,2,190,835,1385,1188,237,1,185,813,1391,1239,208,1221,626,508,626,720,136,1265,463,769,732,533,75,1172,776,539,447,507,396,84,434,696,662,617,1344,730,879,601,613,467,547,494
0,0,0,0,0,0,0,3,2,1,2,6,0,1,8,4,6,16,29,4,1,8,1,6,30,9,6,5,6,0,0,0,8,16,2,0,0,2,10,22,16,0,3,42,67,32,52,70,107,16,17,15,35,97,38,0,0,0,0,20,60,0,0,0,0,18,6,15,27,12,2,10,583
23916,131302,121001,100465,33774,1252,63867,126695,87813,81928,47194,4213,70914,100692,75512,77013,77313,10266,16936,70625,123010,134120,61394,5625,30693,56256,63234,76499,110732,74296,53103,179079,93180,54121,29261,2966,53541,177809,89584,57395,31391,1990,37822,66611,68576,77680,110130,50891,52996,101843,89367,83398,74752,9354,3021,25716,83070,107898,120153,71852,181014,103399,52919,32249,27941,14188,26596,62449,67047,74167,76539,104912,367
0,0,235,2532,38001,230465,0,67,881,5743,110610,153932,30,1178,4816,35642,168699,60868,2324,2206,7358,32209,121677,105459,1907,2799,10914,46835,149894,58884,5,2428,37069,108623,95116,27992,5,2252,34909,108016,100632,25419,1722,3513,10792,36856,130375,87975,994,691,2680,20024,118661,128183,8010,60224,106069,76300,19919,711,136,16181,92064,104124,49115,9613,2132,23778,80855,100640,55118,8710,147
5540,623,345,318,521,8322,6397,729,455,619,861,8013,6951,1277,735,651,828,8095,8623,1025,610,679,795,8302,22685,1138,386,263,173,93,27122,2,0,0,0,0,27122,2,0,0,0,0,20235,1694,488,270,195,88,7035,626,443,357,637,5763,8369,3966,794,913,1475,3020,365,345,275,323,515,15160,18557,660,214,118,70,157,252
0,18,2322,33410,242134,171608,11,1977,34117,140377,232536,40474,1145,57326,136913,155607,91063,7438,5032,8599,32874,116419,238102,48466,12327,61508,122372,147630,93106,12549,4057,202115,201920,33323,6814,1263,4308,204534,196668,35639,7120,1223,16350,75009,115582,124996,100068,17487,3480,6137,31555,160886,234723,12711,2644,16320,60995,147896,188567,33070,776,10027,68662,135723,166034,68270,37601,174102,143007,65214,24327,5241,194
21,1059,12554,97767,262708,115234,11,2918,37563,113576,205423,129852,965,25366,70636,120375,174495,97506,649,1247,4551,23936,211293,247667,9537,36632,94683,149409,137706,61376,446,65945,193231,154301,58441,16979,467,62015,188185,159224,63427,16025,6094,48834,97361,111408,127332,98314,301,483,2203,23772,287999,174585,21927,62847,87247,135900,147513,33909,14,1563,96291,237239,114481,39755,43605,192870,138197,70081,41279,3311,79
151353,4365,1493,970,1109,5489,150219,5663,1835,1111,1276,4675,147522,8227,2511,1430,1549,3540,55385,24122,19964,21113,23832,20363,92471,36051,20670,8880,4237,2470,162652,1781,286,58,2,0,162467,1980,261,68,3,0,117516,30600,7842,3902,2736,2183,103095,27699,16860,8147,4110,4868,564,1814,2725,4844,13021,141811,36052,28627,20218,16422,22747,40713,101442,44932,12141,4220,1401,643,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
404,8456,27186,142522,500336,275051,2392,7416,14823,83091,421214,425019,3040,9073,18880,75203,395619,452140,11431,28768,63832,144526,400214,305184,6054,7367,15049,44892,238122,642471,165,4932,14092,86239,498643,349884,152,4800,13457,83042,533091,319413,6184,8558,16862,40168,202167,680016,7695,8602,20455,65718,385768,465717,58230,548687,234090,79460,30386,3102,256750,464369,162167,43408,17983,9278,4248,16823,51356,123719,255645,502164,119
0,0,0,0,0,0,0,0,0,0,27,50,0,0,0,11,25,41,45,9,9,13,2,13,25,22,15,16,10,3,0,0,11,17,0,0,0,0,15,21,0,0,0,0,28,60,43,58,42,61,21,26,37,93,95,0,0,0,0,20,20,0,0,0,0,98,0,3,88,20,0,0,225
0,0,0,2,1,4,0,3,0,6,14,19,0,6,28,25,33,20,137,14,3,0,0,0,116,45,18,7,3,0,0,0,0,12,38,12,0,0,0,12,34,24,0,42,121,69,57,12,178,46,31,23,28,30,139,0,0,0,0,60,210,0,0,0,0,54,0,13,107,60,10,54,445
119116,592779,506807,362855,83957,1351,78993,383268,472710,455643,271236,5015,47961,246236,319784,416433,608056,28395,347511,423001,423190,316607,144288,12268,116924,345238,411063,431208,328092,34340,1949,25879,44439,156541,312985,1125072,1848,25671,42268,152878,339527,1104673,51441,270363,410791,532829,391258,10183,201660,300562,417049,461308,277506,8780,249162,589365,339146,234652,191359,63181,139178,273236,339773,443205,377479,93994,70222,260564,327390,489986,399355,119348,516
0,0,0,0,0,0,0,0,0,0,4,10,0,1,2,3,7,22,21,6,6,5,9,9,20,5,13,10,17,12,0,0,0,12,10,20,0,0,0,11,15,32,0,9,46,29,46,136,67,25,7,6,14,203,43,0,0,0,0,30,90,0,0,0,0,18,0,2,36,21,12,31,553
174554,4376,696,111,89,321,173472,5105,985,197,111,277,172889,5082,1440,400,123,213,42304,22335,20790,21541,29741,43436,113085,40706,16650,6597,2489,620,176599,3027,441,73,3,0,176508,3127,428,77,3,0,153314,18569,4522,2234,1264,244,99550,31443,21424,15776,10005,1949,47,274,891,2305,6704,169926,29908,35698,27688,22398,26419,38036,152486,17731,4883,2560,1253,1234,262
338,22623,48085,126180,210985,9694,112,23161,96814,225369,68275,4174,9039,91999,181744,109679,24261,1183,17568,49474,67394,97286,136758,49425,62920,181923,121502,40337,10560,663,1138,211039,188279,17112,336,1,1038,210230,187176,19098,362,1,50782,156944,119086,63761,25556,1776,1507,19256,82213,204404,108208,2317,1993,22458,59987,109630,150281,73556,34,747,9291,43639,159793,204401,141601,172044,73603,25639,4774,244,53
969419,63128,19607,6378,1308,409,945877,65751,26189,14819,6773,840,928378,71686,26461,18440,13585,1699,89267,184624,250381,279707,195217,61053,679682,183172,88522,50911,34121,23841,62656,732076,167079,65558,31040,1840,64165,725083,169659,67596,32359,1387,806738,125171,55331,31001,26968,15040,641070,238515,99652,52682,26441,1889,20875,6671,17803,33058,68205,913637,151394,145907,191333,248235,250946,72434,752286,146215,59318,33940,23171,45319,563
164,209,461,566,1025,1546,367,694,601,721,649,939,893,1028,601,455,374,620,1578,478,377,387,367,784,2312,577,381,225,203,273,2102,1359,379,114,12,0,2095,1371,367,122,11,0,2071,774,415,230,231,250,1243,555,565,460,431,717,1363,602,437,434,511,624,6,17,71,108,357,3412,2039,1088,578,193,44,29,634
356,63582,82566,111299,185794,42901,4730,80242,69160,77210,165683,89473,5812,55879,82408,94844,209973,37582,15251,95982,103709,153593,106280,11683,8322,25466,55667,96571,181266,119206,15753,57208,102868,159872,118520,32277,16396,56938,94713,160499,130865,27087,10855,35930,62310,90101,178849,108453,8770,71313,83706,93114,195148,34447,12701,130761,172540,120901,45635,3960,79115,193484,119841,53599,29442,11017,3749,27140,59083,95473,126592,174460,358
0,840,6817,24032,124943,53829,3,1998,5717,19089,131152,52502,189,2120,9218,43269,129780,25885,1445,16322,34618,52152,87649,18275,744,3099,9432,38803,120019,38364,0,71,2788,27408,100807,79387,0,74,2501,26827,110005,71054,1375,6017,10922,29775,116822,45550,510,901,9581,40932,124307,34230,4509,79200,80959,34205,10282,1306,11625,37448,89699,53236,15603,2850,2058,9357,26125,59547,72288,41086,422
0,2,97,707,3332,3771,0,98,484,1791,5190,346,48,779,2015,3325,1678,64,2864,1922,1493,1205,411,14,1678,3561,2057,497,115,1,123,3106,3303,1369,8,0,125,3092,3262,1424,6,0,819,2234,3055,1468,297,36,503,1819,2253,2549,742,43,2270,1705,1480,1554,847,53,0,0,11,87,1080,6731,808,2885,2741,1358,114,3,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
52933,470835,341362,172344,43573,1203,76086,434611,303823,192712,73508,1510,46343,282264,328205,239917,180915,4606,328021,353597,244109,119756,33867,2900,113395,442621,282102,168330,74209,1593,14687,18018,82492,296349,394071,276633,14738,18042,78346,294094,412288,264742,47664,351732,376471,236948,69275,160,202775,319628,306201,186450,65412,1784,76901,327189,274766,203880,152585,46929,13467,69241,188739,328524,391759,90520,63176,250745,332514,288990,124087,22738,515
46,1406,2609,4903,4014,301,902,2205,3944,4241,1748,239,1238,2877,3867,3997,1097,203,8426,3443,842,332,185,51,1929,5050,4648,1135,320,197,0,160,539,4393,7652,535,0,129,527,4249,7925,449,1103,2575,4056,4082,1229,234,4456,5606,2121,661,258,177,3978,3465,2368,1728,1265,475,96,273,749,1769,6998,3394,640,1881,3190,3516,2310,1742,603
153,3205,19411,114483,220907,32955,64,5463,74386,176045,106930,28226,1457,49313,141946,114214,66987,17197,2010,4348,12488,54303,211986,105979,19387,65425,143166,105628,47255,10253,535,77089,217728,91078,4305,379,555,71642,214342,99504,4757,314,9315,77440,132423,96193,55274,20469,791,3010,18875,89089,243469,35880,2423,17476,35220,87150,199037,49808,28,1749,49509,149257,121634,68937,67946,212338,74960,28926,6519,425,46
159746,56802,8322,2423,1322,2855,118961,72096,27077,7962,2551,2823,96755,78162,37799,12870,3320,2564,83338,45318,35741,33321,25126,8626,88209,55165,45151,27220,13624,2101,72899,95236,50893,11838,604,0,72543,98162,47747,12395,623,0,64865,64287,54125,32910,13819,1464,108638,42371,34886,27051,15343,3181,3197,3725,7946,36373,125505,54724,19628,41334,44442,35993,41327,48746,43875,101825,61016,18474,5011,1269,6
392985,20940,6597,2073,470,346,373308,26822,12722,7064,2966,531,346031,44406,16218,10641,5565,551,40493,49187,71740,116931,106931,38132,220283,80866,45862,36141,28335,11928,21838,210948,115275,54303,17860,3191,22047,208017,114427,56841,19225,2858,264150,67640,39905,25718,20490,5511,208468,131185,51723,22553,8710,776,956,1975,10022,26307,46498,337653,123015,82769,74395,58087,56833,28314,251023,58686,31783,24786,20125,37011,576
0,0,0,0,4,17,0,0,0,1,23,95,0,0,0,14,39,94,60,17,16,12,17,32,42,29,25,28,24,20,0,6,50,0,0,0,0,6,58,0,0,0,0,0,39,51,63,92,35,42,13,12,46,104,179,1,0,0,0,10,70,0,0,0,1,147,0,4,127,42,4,21,350
0,0,26,896,59382,155117,0,140,5516,55409,133683,20673,118,12398,60528,99725,35245,7407,34879,64013,72713,35762,7479,575,19183,61246,86804,37413,6307,4468,7972,140954,56693,9083,719,0,7988,142349,53419,10889,776,0,13013,41256,72088,62419,20079,6566,8899,32010,62271,79964,26147,6130,20954,56853,70828,48984,17283,519,4,146,1052,8248,81111,124860,10927,59170,86437,42930,9645,6311,222
0,0,0,0,0,0,0,5,20,7,10,70,0,1,32,14,18,89,145,23,23,23,21,59,143,56,53,45,54,41,0,0,7,35,54,32,0,0,4,32,68,44,4,82,103,70,102,185,198,22,32,31,58,212,176,0,0,0,0,200,400,0,0,2,4,137,2,21,216,97,18,144,571
10284,5410,4928,3854,4196,101138,12958,5733,4836,4570,6064,95649,11902,7333,6164,5820,7535,91056,27700,6274,4607,4314,5289,81626,104738,10190,6397,4783,2899,803,126184,2275,1009,313,29,0,126196,2214,1031,340,29,0,89967,16368,9793,6591,5626,1465,21617,5252,4558,4012,5855,88516,84844,23671,8305,5882,4959,2149,1354,2908,2539,2001,2690,118318,114425,4276,2243,2089,2683,4094,11
270241,702827,248833,51689,6311,479,259404,622619,283386,91624,21717,1630,114951,408580,397704,276235,78564,4346,470664,482763,197457,93958,32755,2783,67808,250997,324937,355138,225007,56493,8562,90605,198564,394611,388162,199876,8875,90016,189013,394420,418610,179446,35950,203971,347246,405788,236378,51047,335672,490277,298225,112274,39828,4104,26968,245853,357305,344346,243330,62578,452807,315647,214595,152418,120842,24071,13606,101866,204971,322260,336496,301180,455
243380,49700,7844,1871,329,127,247565,46062,6921,2082,491,130,251113,39050,8477,3296,1158,157,16156,21247,50554,88488,73290,53516,96580,119442,51801,23142,10942,1344,886,21238,117767,139432,20643,3285,908,19866,108693,148863,22343,2578,197283,69603,22006,10132,3939,288,41077,159153,70191,28139,4553,138,4458,3130,5631,9346,26285,254401,60075,70346,58616,49594,45344,19276,179048,71185,22801,11260,6804,12153,589
20606,71079,101609,109647,57489,17046,15741,55016,96834,104733,81633,21677,27027,77527,76436,84563,86534,21860,17383,28992,45721,82926,124988,72118,16591,43790,67879,84133,106186,48857,14460,14456,77021,111823,123060,24438,14563,13846,73770,113199,130070,19810,26469,70223,74692,80548,88545,28559,20765,32881,49673,101460,137385,41536,4507,37219,78045,88488,98530,64607,52342,111887,87592,49793,38242,23514,33916,74665,85337,79178,56663,34109,606
128317,200911,115822,51140,12633,1224,87017,144095,109027,103559,61018,5331,81168,111064,80737,92516,124553,20009,50936,57573,75149,138103,156818,31468,54818,59039,54707,68130,110908,162445,3732,72569,140889,171644,107281,13932,3956,71280,135337,173843,114389,11242,61866,69065,63564,74906,126808,113838,57306,86620,101159,110133,129349,25480,8335,50855,131733,117046,109922,92156,295854,71695,42186,32331,34151,33830,61900,67239,53849,56305,65764,204990,573
17003,24522,44841,92638,27220,6306,30537,52142,84193,35661,5594,4236,65141,76163,50784,14216,3531,2377,25242,59727,55349,38392,22231,11083,42662,57274,51515,45374,13877,1213,148368,50246,12300,1072,80,0,144324,53677,12791,1193,81,0,60450,65710,52243,26440,5111,1883,30193,76318,71771,28065,6820,1970,6692,6940,24753,40322,58240,74671,7142,31236,38884,39832,55082,37269,49163,54762,37079,32007,24184,12382,326
0,0,0,0,0,0,7,1,2,0,1,3,17,7,4,5,5,4,46,2,1,0,0,0,44,10,3,0,0,2,4,7,5,2,0,0,18,12,2,0,0,0,61,31,25,12,16,15,236,13,11,6,10,22,49,2,0,0,0,9,63,0,1,0,1,15,0,11,23,23,5,15,612
1865,95944,217721,123588,33431,1222,4473,63841,167894,153332,76911,7320,3285,32288,92742,154372,166412,24672,106180,84736,67297,90544,107021,17993,22097,54544,87035,104296,117863,87936,46,5680,38858,64310,120289,244588,50,5524,37525,64169,127734,238769,4594,38881,88878,139485,136363,65570,43260,64180,107730,120872,117850,19879,68586,155707,112415,79970,51572,5521,149215,87817,81997,62820,60723,31199,4588,28674,71861,131338,122605,114705,131
26560,89723,49340,21129,14747,8555,19554,80649,57539,25406,17876,8274,40881,81785,40365,22955,16862,5639,19122,12839,23658,52238,65332,34493,18136,23918,58810,58707,35461,10429,443,2668,15628,135508,41002,9064,466,2533,13780,136405,43282,7847,25160,66553,53796,33837,20461,6466,15744,25007,59509,64720,40356,9281,12598,6250,14237,28583,64248,81766,24070,80294,51029,17957,12699,18768,34159,61074,47679,30957,15845,13990,619
