band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,census_code
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
117633,169872,130140,84387,47580,27081,17208,11395,8377,7679,9587,46076,148708,208687,96880,57203,38201,25132,17157,10920,8712,9750,14390,41275,176907,216643,91936,45712,28492,19111,13049,12409,10631,12456,12402,37267,111736,46085,41579,53928,59982,68854,74988,68483,55809,34266,22096,39209,165945,135675,118517,92052,61073,36433,22072,13941,10604,8624,8175,3904,147460,301507,158521,48824,13453,5564,1474,183,24,4,0,1,146652,300945,159305,49537,12892,5849,1592,211,27,4,0,1,163717,165546,122466,78347,49195,30075,19190,14612,12180,10287,9401,1999,162865,84108,84923,77488,66840,53564,46027,29600,15043,12247,10207,34103,83914,21190,13274,10305,9908,11247,13635,20075,35806,81722,223125,152814,24435,15964,20862,29078,39458,51243,62109,71673,80880,77458,72248,131607,122113,205646,155422,75367,38525,22969,14479,9556,6408,4565,6359,15606,24
151271,81713,63330,59104,46056,32308,20467,11222,5092,2197,1060,984,126776,72586,48909,48976,46416,45382,36422,26192,14802,6154,1838,655,108640,72913,39322,31404,31586,34942,39933,43304,42054,26026,4812,398,19528,32993,42829,57310,62618,70139,56363,48946,36346,26573,15379,6531,49368,60304,39258,33727,31720,31268,35184,41801,54419,63184,30868,4979,537,39018,33863,48277,53885,78594,83797,70141,45103,20972,2059,25,525,39675,33270,47322,52021,73153,92096,67367,52177,16948,1690,27,63468,65466,41121,31536,27057,29726,32517,39672,53254,61698,28294,2117,61666,50537,53868,59231,60248,58812,50692,38434,26049,12009,3640,636,1111,3514,25253,43577,42546,36751,32649,31056,32558,40979,67870,117470,91992,88154,67365,47315,34306,26034,21177,19550,21273,24927,29475,3413,62832,55731,37506,30536,28006,27485,27401,28405,29369,29715,49220,69077,632
4,113,413,858,2479,6966,19143,47529,116758,310056,518977,166910,60,326,621,886,1318,2930,7874,18798,49990,173242,760670,173491,21,306,582,931,2039,4189,9133,19478,42928,148576,770378,191645,1222,2147,3115,3781,5501,7588,12300,21199,44036,123227,517501,448589,576,1245,1339,1609,2036,3275,6284,15990,42999,119190,447753,547910,0,9,71,300,726,2388,6018,15703,40258,149947,445038,529748,0,8,70,314,709,2197,6087,14796,50475,160527,424624,530399,170,657,1087,1392,2389,4191,8086,14868,33552,91025,377215,655574,957,1157,1357,1442,1697,2340,3503,6368,18898,101438,806218,244831,19141,240025,372681,222732,115841,74159,54658,40540,28284,16449,5509,187,2763,86066,264977,301424,252482,162427,70173,27568,10173,7435,4098,620,15,1095,8876,23619,40806,60567,85090,126885,202954,270799,288534,80966,116
0,0,7,303,4083,23170,72770,114381,71846,20649,6254,121,0,45,558,2561,12065,53628,98321,90306,40317,13513,2249,21,0,800,10589,35526,68912,81014,65063,34310,12998,3778,589,5,3337,19472,25533,27162,31264,36474,42805,45546,43573,27492,10161,765,1618,22815,76244,98160,65809,28630,11090,5685,2394,957,181,1,0,4139,31176,89266,108536,60889,15248,3662,555,102,7,4,0,4239,30577,88758,108173,60857,16610,3663,624,73,6,4,1178,11238,59030,90956,75797,38136,19158,10215,5383,1925,556,12,441,1454,3928,11676,25102,42885,67592,90202,57582,11751,962,9,1916,4008,11090,18190,25087,32030,39932,49230,56972,52260,22172,697,0,3,27,140,523,1403,3895,10407,32616,98294,158284,7992,2463,54056,108049,74332,37755,19774,10774,4833,1246,249,50,3,49
0,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,0,3,0,4,2,1,5,6,0,0,0,2,4,6,5,1,5,4,10,5,36,7,3,2,0,0,2,2,2,1,1,0,15,25,9,12,3,2,4,4,2,1,0,0,0,0,0,0,0,2,6,13,13,2,0,0,0,0,0,0,0,2,10,21,9,6,0,0,0,0,2,27,44,22,17,26,22,22,23,5,88,21,4,12,16,13,4,8,13,28,19,19,50,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,27,0,0,1,2,7,35,20,2,0,0,0,30,446
1455,5967,17950,30220,45363,51507,51889,47161,36093,21188,6593,927,3914,8327,16890,27762,35270,48016,41544,44872,42108,33337,11556,844,5579,16670,26570,30192,31643,32734,36280,36633,39222,40425,15649,914,17146,11221,13890,17103,19649,27530,31079,41639,48769,45153,28479,8871,13472,8275,9644,11871,17165,22305,27659,31799,38807,50802,52296,20657,0,4,140,4317,5937,13131,27070,52646,70698,86660,40099,1581,0,4,131,4203,5729,11975,28229,50173,85247,81048,34003,1541,13515,11668,15465,18065,23071,25675,30828,34195,40455,47195,39362,7382,14631,9738,13244,18658,21592,26091,36082,42964,53217,54651,26101,1205,11944,7273,14735,24901,33833,37027,37238,35951,34784,33289,28909,10645,48808,61329,48543,35899,25356,17426,12107,9742,9837,10349,10212,15144,11193,14568,18736,21939,23513,25044,25944,26996,26689,25148,35924,49058,602
25,15598,180971,266396,165852,88730,64767,32866,13314,1594,124,20,143,21538,167646,227083,149950,108221,73929,51025,25670,4858,186,8,76,12621,106240,162257,160620,121382,94982,79076,66606,25905,490,2,74663,221204,204178,143270,96687,48737,25554,10710,3821,1232,198,3,5901,80480,232753,197973,123997,76669,52666,37105,18733,3857,122,1,0,1387,1622,2406,6786,40190,111665,188342,227061,204673,43469,2656,0,1412,1644,2229,6718,36959,116880,180389,275839,172125,33461,2601,3402,15035,147215,223985,168802,116220,81576,52690,19980,1337,14,1,32275,143568,182695,158196,129034,91602,51697,28450,10756,1873,108,3,3618,40000,121102,114660,109541,105574,99490,91385,75541,50604,17994,748,111,1494,6443,17202,35210,60307,91921,133047,193177,208339,77878,5128,2818,20057,89148,143888,158859,145731,117462,80429,43591,18857,8396,1021,514
0,0,0,5,1698,4685,6332,14682,73666,167505,183025,3494,0,789,5963,7249,7890,30048,56118,83728,98309,117376,46715,907,148,11284,16544,29208,59797,60274,80905,75740,67926,46279,6521,466,4033,5110,7885,17204,32418,61662,84671,95338,93689,45680,7329,73,10578,17871,21344,33682,45860,57497,66966,77917,70284,43341,9245,507,0,37176,200398,97902,32325,32672,20848,9711,7221,9813,6135,891,0,39112,203321,91297,34167,29397,23732,9615,9398,9039,5091,923,12229,19363,30883,33713,39275,45098,54212,58898,68375,64040,27509,1497,2068,4256,11314,15886,27969,41145,83399,96563,106519,57857,7692,424,3288,4158,18246,31433,45816,56926,68587,75754,73592,53675,22027,1590,81,1265,5898,17179,30888,43811,53017,63337,78219,79930,65740,15727,10452,28332,47381,59130,66228,65949,60142,50644,34448,19752,11052,1582,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638
427214,60393,31251,19594,16597,11560,11000,10682,12694,16027,30587,294946,379786,58093,33842,24900,22783,18319,16483,15575,18368,25813,59391,269192,322101,73163,42295,30110,25435,22287,22622,21375,24563,36902,71057,250635,299139,68903,42880,35105,30852,30880,32921,33684,38348,43945,49988,235900,470042,104207,53544,41556,37479,33599,33338,34703,37316,40146,34503,22112,756928,151255,21600,7656,2959,1376,517,199,53,2,0,0,752742,155147,22036,7718,2713,1380,549,202,55,3,0,0,384395,124756,74079,50628,41941,39569,37634,39481,43186,47282,40963,18631,349311,58671,37549,28357,25702,23066,24396,24961,30328,37828,58862,243514,275444,99851,41868,23624,15901,15646,18003,24342,37525,63641,130383,196317,98417,58024,44161,36012,29668,25650,23250,22319,27421,37292,86877,453454,421271,159187,76897,52332,42797,37514,33735,29637,24580,18714,21161,24720,56
95740,239248,106943,75203,73467,59635,41757,23094,9012,2057,789,80,144776,220819,85764,61021,54046,47811,41700,33227,23917,10936,2840,168,133963,221590,82134,51970,45412,42564,42961,40769,35912,24315,5212,223,11102,30796,59705,92149,121100,124919,112578,79255,54154,30783,9590,894,27740,121051,103587,75830,59267,51093,48606,51262,56581,66053,53848,12107,23,74775,202050,182353,135504,96211,29668,5136,887,289,115,14,23,75571,204823,181532,132001,94780,32028,4917,998,247,91,14,47369,155994,110213,67905,51477,45426,45113,48798,56584,60436,35033,2677,62329,166085,134391,81768,60477,51994,50612,45154,40395,26066,7437,317,2250,1939,2736,8478,23884,42079,55710,64358,70042,92106,218829,144614,111834,112676,90163,79218,73587,67132,56735,46597,38825,27276,17703,5279,8858,129098,123433,80627,59257,50662,47921,49092,47796,42909,51844,35528,400
0,0,11,2326,6111,3651,2977,11212,90958,174132,67414,3740,1,259,4712,5198,3547,7636,11299,29474,83422,141738,72267,2979,1,205,3646,6550,9162,11907,27517,70226,131667,86529,12129,2993,1830,7131,9828,18272,37785,56718,71867,73331,55912,22576,5276,2006,1083,2027,3448,6856,17496,37122,66188,81776,68431,48088,23352,6665,0,5347,38185,67554,71293,53763,51441,45330,16972,6461,5753,433,0,6696,36836,72364,64341,52773,53709,44836,18944,6884,4727,422,504,1582,4132,7826,18668,42956,69847,75441,66224,45039,23832,6481,693,3111,5226,4337,4602,15325,47826,107021,108047,50663,12781,2900,2260,7255,27393,80745,101705,72573,38113,18631,10013,3449,393,2,83,1681,9316,20566,30552,43828,59606,68790,66405,44868,14563,2274,144,1422,5687,17037,35156,58886,69773,62500,48331,30916,23492,9188,235
55512,6377,1981,978,751,477,470,665,706,1117,2496,67664,49137,10954,4941,2447,2099,1279,1190,1026,1031,1621,4893,68068,45129,14812,6862,4117,2856,2169,1802,1652,1649,2426,6232,68770,35822,9290,6138,5292,4476,4384,5124,5493,6186,7775,8572,69750,92953,26209,12872,9331,8223,6894,6817,6349,6192,6542,6212,8087,152740,42068,7959,3145,1741,1313,701,407,207,146,57,22,152118,42683,7978,3107,1679,1244,820,417,267,125,47,21,64927,31721,20010,12766,9266,7532,6381,6010,6120,6333,7206,7937,34080,7437,4934,3641,3249,3040,3150,2853,2676,2580,4057,59602,53567,17102,8928,4534,1489,1558,1791,2559,4351,8583,22010,31994,14282,7886,6231,5140,4124,3540,3122,3165,3863,4946,9865,82506,87060,27526,14809,9350,6593,4671,3849,3033,2608,1929,2351,4508,57
7,3830,54150,70504,87865,110793,185241,198743,169291,72141,7188,15,1825,57291,69206,81688,116980,166994,179913,149605,91788,37871,6603,4,2077,47402,71863,90011,120534,172117,160779,130652,99805,54256,10246,26,21824,49535,63571,86652,105272,141412,142172,144477,117157,69134,18200,362,10182,13455,21550,35989,70241,112808,136560,143477,140232,139934,109182,26158,0,13292,61427,120358,162367,237924,183018,101202,46453,26578,6132,1017,0,13906,61488,119393,160526,229154,196011,97085,53388,22653,5157,1007,7785,13217,26292,44341,70791,108466,135055,141194,147081,149362,103424,12760,24716,46729,56208,72790,118914,140032,148606,142977,131442,65871,11441,42,4778,3791,13457,39916,93042,149011,182017,179417,151053,103940,38249,1097,185876,152512,118785,101873,91700,85907,74585,62219,48323,19955,9722,8311,4064,10450,35512,66571,97882,116814,116362,104916,90856,76953,101267,138121,425
27,1952,1878,5724,12090,28257,35289,49932,44410,39395,20915,847,65,2969,8506,16691,28010,30164,41245,39123,35713,33692,4464,55,391,12745,31344,28669,27219,30522,37017,37453,29103,5789,441,7,7906,15520,29917,46141,54421,42685,26202,11182,4472,1507,611,139,8813,23281,27410,26062,25865,26245,27842,31113,29592,11694,2587,200,5,77785,139785,11564,3394,3325,3552,1226,71,4,0,0,3,73095,144245,11730,3434,3183,3924,1013,83,1,0,0,6366,27387,30929,28049,26114,25835,27247,28556,23893,12616,3348,366,6277,12180,19791,28567,39932,35151,40114,35048,19758,3635,423,3,1850,2293,10686,28880,37515,34911,30863,28545,27832,23769,12574,949,376,1615,6888,14057,20186,24299,24826,25219,29091,34390,45580,14021,3215,17538,31089,30381,28558,25648,22964,21813,20310,17130,15529,6389,331
0,263,2302,12182,22774,38569,51652,78898,113200,144810,116719,1783,289,1913,8419,20197,25357,29817,42443,64410,116031,160171,113553,552,986,2819,7434,17595,28534,37002,52353,77974,117326,154552,86090,487,5584,11387,23808,37665,46478,57903,68817,80603,95987,105892,48048,980,4487,1415,4339,10321,19821,32435,47218,75549,107377,136034,121969,22187,0,357,3312,8184,20541,46730,70962,89948,90142,113685,98912,40379,0,368,3392,8137,20202,44640,73354,86527,108810,109551,87862,40309,4129,2968,9956,17935,24615,30236,41199,61075,103283,136224,133529,18003,4145,2109,7605,14689,21410,32032,50903,77088,124465,149677,98281,748,4090,17254,78452,121798,114258,85179,61975,46661,31861,17020,4490,114,12578,73309,76465,82884,98032,86606,60596,38937,24053,15177,9541,4974,2627,6430,13659,22165,31671,44720,60313,76019,83995,77764,92913,70876,421
20,10405,97324,139408,111757,116754,151311,103215,40985,10877,826,1,2853,96959,134513,94236,100912,122218,97092,66978,40428,21674,5015,5,4696,71971,105284,111244,117643,109332,86728,68654,54950,39787,12566,28,32144,142769,121457,99751,80532,83649,73933,64184,47968,27861,8180,455,8849,16474,25208,45329,84060,92957,103849,107700,109215,93230,70030,25982,0,16019,57433,107321,130745,194732,168028,85632,20484,2386,103,0,0,16494,57929,105621,129133,187481,178393,83684,22585,1501,62,0,6458,17884,26914,40968,64422,100737,108404,114102,113819,102223,72666,14286,32472,109000,114254,94503,94713,82792,78530,71048,59770,33479,12243,79,2396,2669,12519,38136,85275,133028,157911,142629,105903,70190,30097,2130,221813,105076,74903,72383,72352,69196,62060,49318,28345,12371,9122,5944,1917,7361,22907,44393,69398,84343,84996,73798,59417,51878,80553,201922,426
46775,52231,127379,177261,182679,118156,63357,30526,11956,3276,2541,370,50879,113246,192898,176379,118551,72863,44028,25523,13058,5043,3601,438,89598,223337,182989,109849,74728,52703,35495,23148,13909,6613,3415,723,73938,26139,27587,37043,48534,69744,95852,112196,121092,111945,73987,18450,137234,170015,98074,82345,78108,71957,61662,49374,36377,22989,6306,2066,0,7000,137991,217719,184085,154478,75392,28993,8135,2393,319,2,0,6899,142844,218278,170667,155144,82108,28960,9531,1819,255,2,216861,164722,95915,81821,71702,60910,46610,35070,24667,12992,3083,2154,83288,52534,68659,92329,115406,123959,116812,84032,54118,20961,3816,593,26803,14053,10220,11253,16261,24448,35955,53823,81689,137095,223110,181797,11080,42559,67479,75167,70131,60943,51525,47657,53882,68041,150392,117651,201293,177004,110456,89938,70448,53802,39909,29556,19265,10992,8246,5598,546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,11,16,20,0,0,0,0,1,3,5,18,25,13,33,21,78,16,16,3,4,5,7,5,9,16,2,0,3,51,34,15,22,3,8,14,20,5,0,0,0,0,2,4,9,17,12,7,5,0,0,0,0,0,1,5,10,13,23,4,4,0,0,0,0,0,1,2,8,33,70,12,24,34,56,5,14,47,46,38,10,3,11,15,20,34,65,26,143,3,2,0,0,0,0,0,0,0,0,60,170,0,0,0,0,0,0,0,0,0,2,70,0,3,1,6,15,107,51,10,6,1,2,20,202
13093,51803,35626,23961,15856,7619,3912,1679,832,480,333,92,1742,14171,20381,22903,22460,19633,20002,17144,13253,7774,2463,232,532,4698,9924,11886,13400,16686,18702,22479,26101,29973,14378,314,2542,2625,4492,6361,11326,17032,24210,32228,32821,28257,12451,1696,1425,1171,1908,3183,5612,8548,12306,18157,26983,39428,47106,30168,4,936,3475,7287,18182,43513,52345,36894,22988,15563,4231,335,4,959,3502,7266,16555,41323,55037,36064,26486,14629,3615,313,1258,1381,3782,6188,9988,13015,16482,21247,29675,39465,37269,8855,2204,2953,6442,8684,11689,14799,17518,21186,26177,25552,12094,170,1259,1317,8167,18844,24549,24809,23016,21501,19138,15315,9158,2000,110547,28664,10977,4635,2225,1278,768,538,474,398,477,1177,911,1266,2885,5125,7484,10192,12577,15830,18131,18967,30357,52247,581
467590,18611,1588,564,411,314,257,273,332,396,805,3483,445828,36950,4962,1326,567,396,334,280,316,496,1122,2446,401115,67391,16279,4257,1460,698,454,401,348,526,1568,1017,50192,45280,35942,39796,34666,45246,37631,46515,43158,48236,41423,27979,145506,132710,77668,45110,31658,20354,16825,11947,8078,4983,2087,768,3943,137799,114314,114423,58338,40997,16367,7144,3030,1500,558,149,3767,140235,112539,108748,63522,39329,18406,6558,3635,1235,446,142,214808,142651,54533,30814,17471,12461,9423,6063,4377,2725,1306,441,195404,114314,68461,38538,27717,20904,14151,7915,4886,2214,1743,2603,8030,902,852,892,1096,1640,2895,5300,9955,20836,53909,388800,94573,65473,60033,51431,41591,34982,27128,24399,25509,25516,25692,16090,193343,135253,51350,29318,19234,14511,11211,9074,7140,5441,6154,11195,596
970,52932,75696,85389,97024,89098,67973,45048,28401,10896,2006,161,11217,74949,72153,77688,84759,79960,56602,40205,29522,21213,7196,130,16674,62247,74093,79138,77630,66420,55402,42581,35048,32181,14033,147,10577,44876,59020,66186,72150,75009,70876,62166,49200,32600,12005,929,5902,25155,39482,48376,60417,67876,67280,64047,59931,55577,42966,18585,0,18992,64215,87509,103174,133136,93280,42801,10801,1630,56,0,0,19235,65442,86706,102204,128474,98711,41905,11725,1157,35,0,7672,32904,40969,50964,60071,67731,67970,62766,59257,53530,41012,10748,15917,47924,62089,68635,73394,70545,66248,54132,45220,34409,16845,236,2569,3487,9521,23077,42745,59988,79945,92698,88337,73220,61421,18586,89251,78908,67892,64812,60422,53121,43101,33898,27854,20305,11443,4587,2001,20297,46803,57614,62033,61253,58101,53648,46911,39530,49546,57857,450
51,982,8700,20643,25810,25459,24448,21400,12956,6396,4085,650,60,649,2552,7439,14972,25088,30647,26297,20241,14932,7615,926,138,2037,6448,10748,16488,22732,24153,22469,18285,17735,8868,1220,1856,2343,2589,3872,5181,6790,10914,15957,25830,34604,35529,5812,868,1527,2774,4799,7531,11926,20215,26852,27206,25659,17456,4533,0,1,2,76,198,1614,9296,28019,46613,40450,22359,2825,0,1,2,73,182,1382,9314,26507,53140,37409,20456,2987,856,2193,5389,9854,15343,21536,22961,20368,19127,18053,12546,3116,892,1521,2034,3158,5510,8080,14415,20572,37918,45199,14516,1331,770,4060,6443,10106,12978,14254,15445,17895,21488,26640,17842,3047,4313,20399,28773,29382,23248,14426,8832,6325,4840,3178,2834,1343,774,4566,13726,20489,19590,18316,16574,15486,12947,9467,10154,5945,616
0,0,0,53,1200,5510,24142,73558,111818,83060,22529,2874,0,4,719,5419,21488,41959,63466,76668,64311,37959,11380,1371,0,5605,28793,38012,51762,66491,59388,37976,20898,11257,4524,38,4652,4412,7028,13407,24069,42393,66419,79672,62652,19022,1017,1,3762,17108,34646,55831,72686,65738,40634,19754,9170,4558,854,3,0,7436,82593,42395,19118,68145,65299,9971,9745,15699,4092,251,0,7761,84322,40735,16670,51830,81670,11576,13747,13244,2944,245,3174,19403,34891,46997,61321,61827,44833,26794,14648,7364,3252,240,2029,2477,3901,8916,25519,50223,82462,81356,49866,14727,3261,7,5282,3103,5069,9232,17248,29260,43874,61903,71720,47566,29191,1296,29,217,681,2016,4517,9036,17625,32129,58205,96768,94577,8944,3022,34309,68214,95315,61817,30126,14849,7805,4359,3096,1734,98,189
2,5,5,4,3,1,0,0,0,2,8,5,0,3,0,6,7,4,7,1,1,5,10,5,0,0,4,6,8,12,2,0,7,10,7,0,57,7,4,2,0,0,0,0,0,0,0,0,34,28,10,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,15,1,0,0,0,0,0,0,0,1,7,6,14,0,0,0,15,30,24,19,7,7,4,5,1,0,75,14,7,4,5,2,1,1,2,5,3,0,69,2,0,0,0,0,0,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,3,60,0,1,6,11,9,27,23,9,3,1,0,10,525
299344,187751,153646,138730,99680,55929,32866,18089,8968,3094,2126,533,295851,166594,130213,129253,98094,68660,46439,30998,18726,10430,4706,792,286184,153389,117496,109328,94942,79023,61482,46372,29091,16628,5829,992,10693,33383,65006,99698,130662,149104,163375,151574,113359,63403,18748,1751,26932,168787,129434,91801,83299,81336,86643,88475,92501,90606,52812,8130,0,173982,236519,202560,171836,107157,45711,32085,17075,7386,5968,477,0,172428,240712,200871,168386,103550,52347,30474,19524,6354,5593,517,81740,213867,105010,84924,80902,79247,80806,80905,82529,71700,34653,4473,87321,196309,129784,117739,125879,117475,94552,65899,37777,20505,6335,1181,2786,3595,3833,8002,19442,38156,65565,98587,130157,150558,161058,319017,148533,163972,147590,139891,125535,98222,69488,47859,30643,16420,8106,4497,16155,205461,139562,101636,93992,88030,81383,74413,64137,49822,52268,33897,457
148738,31768,10596,3337,1458,918,285,187,89,167,264,445,154548,34060,5716,1545,687,317,141,104,122,145,267,248,162772,25484,5425,1792,804,444,188,106,126,103,153,155,32164,16793,10915,10377,9464,8992,9325,10201,12385,16127,23538,36930,62974,49175,27929,18833,13190,9529,6484,4295,2324,1167,342,152,40760,141909,10050,1540,658,446,197,162,78,24,1,0,39375,143886,9436,1549,654,440,224,154,87,19,1,0,102905,52959,20170,7782,4412,2747,1913,1451,1161,790,296,111,74945,26737,19002,16670,13327,12779,8255,10419,7370,5941,3633,410,75,217,718,789,830,1034,1341,1930,3301,7141,22696,156969,24006,21561,19549,17991,15911,13375,11803,11012,11576,12700,19764,16452,95293,53749,18521,9090,5349,3478,2372,1803,1341,1048,1173,2376,261
188710,18514,3345,1550,848,615,425,270,195,132,184,542,160258,37245,7742,3401,2121,1476,883,710,554,434,348,389,132880,57976,12329,4342,2451,1784,1249,936,740,518,358,225,4557,9941,12532,14450,14678,21592,25207,27469,31502,28229,19492,6360,21743,62183,41122,27636,19385,15251,11415,7467,4879,3226,1743,585,83,6512,23367,46074,52985,48079,25312,9524,3196,1190,414,271,81,6553,23018,45099,52602,47485,27583,9287,3752,938,339,270,49747,71274,37679,20890,13555,9159,5456,3489,2324,1656,940,251,28409,64336,47041,30535,17070,10650,7772,4335,2932,1563,747,334,231,126,202,317,512,852,1495,3016,6410,14929,37546,150048,35852,32074,30083,27032,23111,18840,14543,11719,9616,6874,4116,1223,47476,68560,31630,17198,11634,9140,7552,6280,4863,3626,3805,3802,590
0,3550,4242,5080,9756,18230,22775,37546,69507,68598,16452,215,0,517,4203,7120,15777,29208,45857,61650,46492,31541,13502,84,17,6121,13475,23745,36884,43889,44457,35341,26437,17915,7621,49,475,1933,2788,3488,5144,7522,13766,25615,50133,84770,56089,4228,428,12858,21191,26059,38245,50165,43114,29305,18357,11212,4762,255,0,81,7456,42868,68710,81705,39175,11603,3251,934,163,5,0,83,7471,40939,66488,81123,43650,11465,3826,773,128,5,360,11018,20554,30034,39497,40052,36047,29018,22471,16071,9503,1326,135,203,504,2073,4631,10754,21544,39909,71093,86502,18436,167,43,891,4052,7514,11689,17367,27102,39286,50957,53942,34557,8551,8,43,197,1316,8254,27241,45421,47881,41943,39137,41603,2907,7520,37671,64044,62294,38527,20430,12170,7892,3960,1226,199,18,47
0,0,0,0,0,0,0,1,2,1,3,7,0,0,0,0,0,0,0,1,5,8,13,15,0,0,0,0,0,0,5,11,9,5,13,13,36,4,7,6,2,0,0,3,7,10,2,0,0,33,9,5,8,9,2,4,19,2,0,0,0,0,0,0,6,9,14,3,0,0,0,0,0,0,0,0,11,13,11,5,0,0,0,0,0,1,0,3,10,25,28,17,10,28,41,12,8,30,19,11,7,5,4,9,8,15,37,22,61,3,2,1,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,1,53,0,0,0,1,7,52,26,4,2,3,0,20,85
4,1402,7333,25435,56145,69352,73004,71447,56357,27385,4085,91,128,3215,8773,20723,39292,49787,54825,57245,62605,67440,27898,109,490,3729,9466,16614,22582,30099,39646,50282,60353,88556,69967,256,13669,20594,15451,13907,14306,17974,25529,40956,68167,94511,63172,3804,4051,4813,12315,16652,17813,20896,23753,30845,42654,66151,94077,58020,0,43,1611,4284,8495,24731,49735,70600,67081,64773,49337,51350,0,35,1641,4235,8220,23229,50216,69014,77930,60628,44928,51964,3235,2606,6365,11570,18848,26727,31095,36919,47219,68634,103800,35022,5997,7350,12845,15550,18921,23188,30428,43578,68634,96740,68290,519,3137,20299,56348,61736,55271,46362,40553,36551,33943,27716,9668,456,102068,82488,52705,36908,26401,19102,15685,13897,14241,15074,9235,4236,1743,3525,9731,17233,25624,36818,44611,47836,45825,39718,52225,67151,485
8570,15665,13002,10418,7576,6043,4444,4280,3263,3156,6092,77433,7396,8312,12644,12635,11456,8990,6422,3935,3469,4010,9156,71517,5359,8941,14443,13424,11413,8290,6504,4418,4268,5073,11004,66805,21127,16114,12362,9869,7994,6745,5086,4828,4422,4496,6142,60757,74218,13087,12561,13650,14655,12683,7870,4542,2984,2262,1229,201,109694,45977,2855,764,311,214,92,26,4,3,2,0,109346,46451,2737,757,303,213,103,22,6,3,1,0,57578,14938,12441,13375,15050,14365,11621,8664,5933,4031,1794,152,17142,12202,12324,10300,9082,6300,4854,3608,3330,4198,8968,67634,56564,24960,10379,8354,8757,8777,8890,9127,9344,8976,5230,584,1128,1828,3210,6111,8738,9145,7574,6252,5780,5909,6817,97450,90252,6446,6477,8775,9775,9393,8364,7054,5351,3604,3005,1446,15
