band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,census_code
0,0,0,0,0,0,0,0,0,0,0,0,3,6,19,28,0,0,0,4,13,35,32,35,86,24,6,6,8,13,18,0,20,68,26,14,12,30,5,0,0,2,10,20,15,9,0,0,0,1,13,15,23,8,0,0,0,1,6,37,77,29,54,41,33,74,48,3,17,29,44,81,145,3,0,0,0,0,0,60,170,0,0,0,0,0,0,72,1,3,12,116,56,11,1,22,202
40977,59545,32013,15423,4937,1486,646,259,7575,28719,32722,32274,28380,22019,9531,938,2105,13049,18431,23541,29473,37809,41536,3129,3766,5893,10940,23779,38711,50548,36877,5527,1976,2528,5625,11718,20392,37054,63759,52943,51,4364,15042,53940,68699,43528,18835,1294,62,4403,14164,50980,73591,43996,17272,1285,1748,4673,10874,18317,26436,40968,60042,25547,3656,7943,14143,21029,27754,37127,34936,2880,1645,9098,30969,37233,33984,29671,20834,5639,128531,21657,5933,2205,1053,727,596,1456,1420,3642,8625,14176,20131,26407,31200,70371,581
481973,5816,790,499,403,459,699,3985,473009,14731,1676,613,486,444,883,3181,445302,39483,5128,1287,672,531,1015,2096,71224,60190,57850,61858,64027,63277,69459,48179,226400,129484,60355,36767,23483,13367,6307,1531,56459,199597,147714,66044,19586,6955,1897,310,59508,197033,144974,66625,21795,6804,1504,319,303761,108231,40181,20565,12724,7139,3497,975,267517,110662,53590,33569,19012,7940,3071,3489,8466,1318,1379,2249,5109,13041,40660,422885,128120,91959,73130,54874,39464,37572,38400,28898,281326,98620,39860,23203,15932,11493,8203,14587,596
19318,110280,137400,134111,91895,49527,12294,769,47420,110899,121945,120462,78720,47609,26989,1550,47511,105503,118292,104896,78124,54907,43629,2732,30064,84409,103465,109880,102255,79987,40858,4676,14937,55602,77141,99528,99914,91344,80353,36775,730,82477,139418,184401,114085,32797,1684,2,853,83824,137243,180141,122359,29982,1189,3,22458,59087,79146,99620,99983,90010,76536,28754,37165,88765,104604,107970,94864,70736,46877,4613,3842,11735,42170,83640,125696,135284,103099,50128,130512,105539,95644,82711,61015,43838,27504,8831,7388,61713,88418,92482,85577,73083,61352,85581,450
166,9567,32204,39708,36313,22491,8290,2841,231,3030,14233,33266,44652,32533,19558,3915,697,7926,17944,32024,36025,28882,23851,3972,3048,3740,5850,9993,18044,34657,54366,21579,1430,3739,8149,16107,32937,41336,36252,11396,0,3,155,1733,16862,67066,55344,10290,0,3,141,1496,17993,70968,50797,10055,1568,6870,16939,29794,33023,29433,25755,7960,1561,2886,5351,11397,23059,49846,56309,4737,2314,8959,16382,20956,23911,30917,38433,9096,12455,41030,42230,24826,12250,7747,4522,2833,2373,16693,30494,27901,24487,20520,14131,11435,616
0,0,317,6446,50925,158593,100212,8251,0,723,15013,53853,101932,102513,46382,4328,473,33925,61469,94796,80514,37748,13938,1881,6604,9488,24367,55502,104168,104575,19950,90,9569,45947,91085,103170,52271,17287,5330,85,208,89821,52743,76915,70268,14747,19041,1001,352,91731,48800,60435,88896,18097,15405,1028,10137,47331,76224,93921,60024,26251,9037,1819,3212,5195,17395,67263,126287,87397,16764,1231,6530,6924,16624,39116,72314,105183,67247,10806,104,823,3819,11750,31634,76325,152510,47779,16237,89308,131517,55741,19397,7616,4363,565,189
3,9,5,3,0,0,5,10,2,1,9,8,8,1,7,13,0,4,9,17,2,7,15,2,62,6,2,0,0,0,0,0,54,18,3,2,0,0,0,0,0,0,0,0,0,2,10,12,0,0,0,0,0,8,7,13,0,15,49,24,8,10,6,0,85,11,6,5,1,3,8,0,71,0,0,0,0,0,0,20,40,0,0,0,0,0,0,63,0,7,16,31,29,6,1,10,525
416191,224550,197913,96426,43837,16086,4015,1738,398542,194116,183505,112502,62683,33480,13274,2654,376305,180764,162700,120593,87263,49682,20516,2933,23400,85682,162123,217341,243307,185001,77295,6607,108491,216662,134441,121995,129819,137800,125004,26544,7226,403275,301046,180507,58336,36535,11392,2439,7629,405511,295834,176973,66170,36175,9736,2728,211770,188847,123930,121143,120532,123708,94927,15899,186218,227196,179769,181324,129817,68411,24733,3288,3923,6291,15852,49748,110458,183851,224871,405762,233156,226939,205036,158612,96083,51907,20889,8134,114195,246983,149438,134220,119428,100505,74476,61511,457
169866,21236,4150,1563,369,192,266,610,179234,15090,2012,537,202,165,278,382,180598,13083,2250,790,242,178,187,224,41507,18365,15298,13535,14598,17313,26076,50519,90926,49152,25762,15790,8779,4324,1412,249,132875,59844,1929,715,263,174,24,1,134410,58287,1930,713,293,172,19,1,136511,39523,10362,4579,2676,1849,999,198,91768,28916,23858,18918,14712,11332,8498,1486,131,879,1154,1499,2190,4382,14977,171829,35169,29947,25965,21312,17601,16790,20835,28081,130620,36943,12037,5880,3351,2165,1545,3052,261
202840,7729,2004,1009,567,323,215,643,187448,17797,4440,2558,1276,871,610,561,171385,31800,5746,2831,1745,1180,711,390,8834,18196,20953,29767,36451,47727,39530,14551,55986,69062,37838,24434,15490,8271,4295,1259,1410,28552,74884,72254,29982,8050,1492,383,1477,28175,73050,72136,32738,7884,1153,394,88584,70116,28825,14779,7378,3891,2248,599,59373,80413,39568,18687,10411,4628,2058,586,284,275,531,1150,2735,8186,28916,173607,52204,45805,39127,29856,20872,15006,9285,2928,87383,60283,23533,14439,10808,7887,5424,5809,590
662,7130,8882,24184,40460,89368,80528,4737,25,4695,13781,38324,75305,78694,41406,3721,1509,18104,41082,63436,63461,42774,23598,1987,1314,3882,6120,10034,22997,66517,122548,22539,3575,30902,44115,70354,59172,31604,14483,1746,0,7537,76673,116610,45309,8720,1069,33,0,7554,72805,115745,50458,8483,872,34,4069,27863,49302,60281,51087,36449,21973,4927,229,613,4071,13387,37943,94603,100987,4118,244,4742,12792,23778,45067,72278,74845,22205,25,223,3852,32959,70155,65090,59778,23869,23394,85841,84421,36830,16590,7432,1365,78,47
0,0,0,0,0,3,3,8,0,0,0,0,0,6,11,25,0,0,0,0,14,11,11,20,40,7,7,1,0,10,10,2,8,34,9,13,4,21,2,0,0,0,3,12,17,0,0,0,0,0,10,14,14,2,0,0,0,1,7,31,37,18,44,37,21,36,14,9,6,15,27,47,62,4,1,0,0,0,0,30,70,0,0,0,0,0,0,54,0,0,2,58,27,5,3,20,85
171,8568,48958,101974,107988,92820,30795,766,1412,10704,38369,71433,83091,91584,90882,4565,1970,11715,26653,42642,64110,86171,143156,15623,24896,24818,20548,25639,42788,91864,137505,23982,5566,15613,25542,29819,37983,59269,111985,106263,0,1654,7881,29629,75364,112052,93324,72136,0,1676,7646,28038,80168,116992,85097,72423,4249,7957,19902,37243,48757,66476,117510,89946,8922,17270,24609,33050,51303,91337,148223,17326,7852,71932,90590,72779,59376,51671,34796,3044,148711,88550,51125,31286,22796,21027,21214,7331,2879,12120,29013,50662,68249,70023,62206,96888,485
16303,20934,15042,8995,6741,5246,5355,81326,10722,17630,18324,14757,8460,5366,7186,77497,8931,19812,19411,13716,8817,6373,9358,73524,30127,19476,13817,10791,7761,6575,7199,64196,81520,18346,20695,20293,10317,5079,3078,614,142459,16067,962,327,109,13,5,0,143134,15400,940,333,118,13,4,0,65806,19151,20997,21793,16492,9726,5286,691,23286,18382,15619,10063,6602,5190,7419,73381,71632,20271,12811,13077,13411,13950,12405,2385,1951,4215,10243,13751,10836,8770,8826,101350,93850,9325,13654,14289,12012,8757,5147,2908,15
0,1557,18432,84109,141744,173705,176534,15188,317,5878,34481,93288,108081,136894,217134,15196,1642,19798,62393,82114,94537,123413,198308,29064,11184,14438,39508,74791,117805,172971,152129,28443,8371,20369,66623,94930,102619,107268,113447,97642,117,6892,21912,57693,111463,151515,139779,121898,127,6905,21289,54711,119253,158320,128489,122175,7952,23559,53797,81803,93159,113350,142302,95347,7466,5084,13809,34267,77506,172921,273368,26848,11894,127914,112891,90898,89565,94340,72014,11753,81776,78560,68796,82950,94421,110430,79277,15059,14058,79168,110679,87758,72778,61558,52908,132362,127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,1,0,3,8,18,21,12,58,10,10,8,3,1,1,0,25,33,22,10,14,7,1,0,0,4,20,17,3,0,0,0,0,14,32,24,4,0,0,0,2,4,20,68,84,72,71,8,82,75,50,26,33,31,49,32,73,6,0,2,0,0,0,40,120,0,0,0,0,0,0,36,3,0,3,54,39,11,4,31,139
0,0,0,236,3715,36427,248897,33372,0,52,1625,8791,39926,143995,120476,7782,18,5513,22712,64627,102627,87578,36821,2751,9779,9828,11476,24888,53753,102319,95313,15291,4509,19401,46129,74885,84910,60869,27540,4404,2161,189866,91155,32547,6035,836,42,5,2375,189824,90474,32521,6647,765,36,5,3064,19284,44667,67182,75493,67051,38086,7820,2732,5582,7873,15999,47265,144715,94565,3916,8053,15555,29513,49797,75575,90151,50181,3822,10,723,8878,32620,58800,84866,104156,32594,10079,70515,87481,66271,46251,25679,12269,4102,164
0,0,0,8,444,9714,114456,63518,0,4,570,5919,25919,78991,71768,4969,0,4365,16675,43883,70513,37493,14379,832,9904,31417,65954,52777,20962,6315,795,16,12706,24409,54178,44640,24895,16725,9865,722,2162,158495,23911,3403,168,1,0,0,2077,158316,23715,3832,199,1,0,0,9848,25009,49376,40745,25140,19106,15467,3449,3114,7680,31549,61824,50664,26778,6054,477,9478,20256,39503,54339,40984,18259,5210,111,3,168,1853,6520,12442,24405,78265,64484,7996,26436,52125,40972,24105,15271,10914,10320,214
0,254,767,815,677,720,539,65,106,895,724,488,497,637,442,48,240,1103,552,439,496,555,426,26,1335,322,492,617,657,331,76,7,1167,430,390,435,478,465,434,38,0,35,390,602,848,1232,658,72,0,37,363,599,898,1280,585,75,1025,538,401,391,469,512,474,27,1165,288,446,598,567,490,264,19,891,730,449,417,350,318,443,239,31,185,507,491,522,450,439,1212,511,670,602,427,461,404,335,427,494
0,0,0,0,0,0,0,0,0,1,2,2,1,0,2,6,0,0,3,6,4,2,7,13,27,4,2,1,7,1,4,3,27,9,4,5,4,4,3,0,0,0,0,8,13,5,0,0,0,0,3,9,15,23,0,0,2,13,57,40,23,40,43,48,102,16,8,14,13,20,35,79,38,0,0,0,0,0,0,20,60,0,0,0,0,0,1,17,6,0,18,24,11,3,0,10,583
7152,79642,98037,91388,75155,51657,8238,441,29944,106145,75211,67075,61603,51318,19466,948,35787,92749,62912,55670,58338,60828,43631,1795,8499,36271,69618,96183,104483,69414,25627,1615,18195,39965,43940,48083,55022,70944,95921,39640,6052,148918,105197,65195,40308,29877,15953,210,6676,149931,100563,63764,45339,31974,13220,243,21500,49825,50223,51461,56579,69405,90437,22280,28891,75263,75573,64479,63962,63370,38202,1970,1643,8566,34425,67173,80425,84648,96298,38532,139467,102766,58424,36675,25328,21212,19757,8081,12660,44693,48008,50731,54554,58455,60690,81919,367
0,0,6,229,1510,5872,110901,152715,0,8,123,817,3134,16965,207482,42704,4,330,1408,4282,18977,76184,156280,13768,1851,1378,2155,6504,18767,54253,136382,49943,1495,1436,3248,9441,28595,80286,123791,22941,0,422,6915,32165,69040,91908,56919,13864,0,403,6487,30276,74680,94961,50772,13654,1151,1969,3642,9265,22774,61392,129641,41399,802,486,716,2361,12753,35144,178101,40870,3124,26837,63334,81008,63089,28329,5359,153,22,2736,28035,77588,83389,52079,22290,5094,1046,7207,32436,66076,77563,58734,24950,3221,147
5250,686,320,252,242,319,568,8032,6129,598,522,332,509,529,840,7615,6321,1384,743,515,460,508,955,7651,8285,935,564,474,559,496,658,8063,21951,1493,491,274,198,158,128,45,27095,29,0,0,0,0,0,0,27100,24,0,0,0,0,0,0,18854,2567,637,359,207,158,140,48,6835,518,343,408,256,336,652,5513,7685,1804,3018,622,656,871,1519,2362,276,291,217,201,233,296,587,14882,18107,908,281,135,90,72,40,143,252
0,0,102,2238,18236,99213,255496,74207,1,207,4800,31097,93752,163834,148328,7473,60,18000,67226,110098,118220,95958,38400,1530,3931,4145,10135,28294,76463,154211,159499,12814,5830,30589,61645,98143,111578,93754,43822,4131,60,66474,206574,134984,28428,8194,4578,200,66,68345,204969,132130,31415,8064,4321,182,6569,41213,69673,89486,95607,86159,55321,5464,2709,2785,7815,27863,101887,209200,93975,3258,1897,5367,21307,51388,101141,149015,110383,8994,325,2782,16591,59767,98369,121179,116774,33705,14454,100352,141445,98459,54019,26935,11339,2489,194
0,188,2119,11327,59542,158166,200436,57565,0,412,6001,34079,76800,126481,179781,65789,36,8037,31827,57067,85909,117373,140348,48746,466,678,1482,3821,13014,59222,303149,107511,3410,22092,37700,77650,108287,117396,87080,35728,36,14587,88662,156337,117528,69752,34600,7841,34,14554,84454,151625,128491,69705,32641,7839,1966,21690,53400,75233,81479,92020,98091,65464,238,247,506,1996,11777,72636,333485,68458,6340,47358,48938,69385,97593,117457,90740,11532,8,142,5347,92371,187357,121813,60929,21376,17800,117452,144823,94597,55574,39834,19014,249,79
147705,6614,1841,1051,725,744,1063,5036,145844,8251,2339,1283,868,760,1461,3973,140038,13266,3288,1668,1108,1025,1552,2834,47072,21487,16035,14877,15575,17351,17834,14548,78851,33696,22473,14172,7285,4080,2415,1807,156054,7993,530,142,46,14,0,0,155770,8263,520,155,57,14,0,0,97282,41846,11715,5115,3047,2322,1870,1582,92124,26965,17237,11328,6671,3757,2699,3998,220,1208,1528,2147,3301,5894,18313,132168,26975,24708,18676,14538,12210,13939,21845,31888,76831,54585,19445,7654,3495,1621,708,440,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
108,2699,10229,23010,84170,249421,468814,115504,817,5479,6093,12242,46839,165101,553932,163452,1551,5517,7800,16125,44332,142096,567997,168537,7747,14533,29173,52578,96013,194567,416043,143301,4858,4223,6797,12592,27096,86914,336146,475329,0,2190,4802,12197,38222,201612,537963,156969,0,2187,4694,11528,41444,231726,503382,158994,4528,5356,8154,13566,25494,69465,314888,512504,6007,5342,8402,17001,40956,126026,546216,204005,12754,316408,367180,144665,65771,33272,13110,795,138362,385778,260050,99096,36216,18018,9761,6674,3226,6255,20475,42471,82769,150574,254142,394043,119
0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,45,0,0,0,0,6,21,20,30,40,12,3,8,12,3,0,13,5,35,13,9,13,4,11,1,0,0,0,11,17,0,0,0,0,0,0,15,21,0,0,0,0,0,0,28,50,42,32,37,26,53,32,13,18,26,36,76,95,0,0,0,0,0,0,20,20,0,0,0,0,0,0,98,0,1,9,81,18,2,0,0,225
0,0,0,0,2,0,2,3,0,1,2,0,3,8,13,15,0,1,9,24,18,20,30,10,132,15,5,2,0,0,0,0,98,47,25,9,5,4,1,0,0,0,0,0,6,14,36,6,0,0,0,0,3,25,35,7,0,6,72,85,49,45,40,4,170,28,34,23,17,13,38,13,139,0,0,0,0,0,0,60,210,0,0,0,0,0,1,53,0,5,16,99,52,14,4,54,445
32624,347270,455966,382842,297688,134045,16036,394,30592,228358,327869,348152,335912,319216,76372,394,22800,137031,212421,241729,284362,438866,329008,648,244476,314416,337844,296966,254318,161313,54156,3376,64139,205673,288994,314419,325401,304411,156725,7103,19,15548,19648,37052,88295,196482,319196,990625,20,15582,18984,35201,94863,214316,294363,993536,34496,119031,267884,311184,378778,417006,138036,450,138099,186587,268978,325607,358116,292772,96152,554,89978,493808,357505,236382,180539,156119,124349,28185,78704,195152,212342,265989,329145,335983,198583,50967,35027,155018,214682,253449,355934,374226,216566,61963,516
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,1,0,2,1,6,6,19,21,4,4,4,2,7,5,9,13,10,4,11,4,17,7,11,0,0,0,0,8,6,14,14,0,0,0,0,6,8,18,26,0,1,12,42,27,11,70,103,56,28,14,1,5,1,58,159,43,0,0,0,0,0,0,30,90,0,0,0,0,0,0,18,0,2,1,35,17,12,4,31,553
170825,6920,1468,413,89,61,75,296,168380,8732,1859,591,171,80,90,244,168805,7515,2150,941,347,119,105,165,34698,19721,15555,15455,16169,18625,25462,34462,94584,43081,21686,11090,5456,2657,1264,329,169083,9800,962,222,65,10,1,0,169196,9660,968,239,70,9,1,0,135536,31697,6177,2995,1786,1199,637,120,88249,29470,20016,14682,12387,8541,6085,717,13,118,302,779,1563,3103,9141,165128,20583,27871,24851,19989,17080,17444,22995,29334,134157,30976,6688,3279,2095,1192,770,990,262
6,4414,28843,37783,79368,176660,89042,1789,4,6048,32227,81808,172787,102825,21591,615,1310,38862,101026,141584,96345,29208,9312,258,8224,33027,41532,51653,68616,92768,102223,19862,15946,142426,126129,81844,33955,14351,3070,184,76,63737,216871,119772,16442,975,32,0,72,63617,213479,121276,18525,913,23,0,14452,119493,109033,83834,52363,28452,9738,540,892,4319,29979,67786,139864,149975,24627,463,663,8724,26053,48998,78024,102608,113592,39243,12,150,1442,8468,27512,71957,185503,122861,84416,156725,98526,47581,21798,7648,1133,78,53
918948,89867,31460,11879,5425,1918,512,240,895583,91009,32982,18243,12192,6565,3408,267,872469,104558,30875,18623,14347,11814,7310,253,63292,106588,165861,188531,206766,179533,120765,28913,553057,239985,99398,58936,40391,27892,25053,15537,922,549894,300926,110069,49500,35805,12849,284,1102,551961,293833,112011,54003,37410,9630,299,726313,161455,62286,37186,24547,20046,20237,8179,486965,295367,131421,65484,42276,27175,11239,322,19771,3253,7754,14571,23416,34400,82248,874836,117997,103054,119205,148378,185268,208994,133351,44002,651925,195643,69853,40398,26651,20029,16453,39297,563
121,145,185,383,398,570,968,1201,242,488,488,444,504,540,515,750,543,993,577,409,352,285,314,498,1421,412,329,271,288,256,331,663,2007,625,370,268,183,129,182,207,1233,1753,631,223,96,25,5,0,1252,1741,601,239,105,25,3,0,1711,852,395,302,178,161,182,190,1106,441,402,414,343,325,359,581,1144,545,401,312,328,344,440,457,4,9,24,57,76,168,431,3202,1665,996,666,378,163,59,22,22,634
2,22400,63895,60207,76901,129889,118979,14225,493,39200,64259,50180,54048,86829,168158,23331,1650,23265,57882,61302,66487,116273,150802,8837,5497,55787,74464,79194,112384,112123,41681,5368,4461,15048,24936,45010,66526,103401,171599,55517,1254,40567,50920,83088,104886,119022,76762,9999,1573,40777,48513,77184,114174,125849,68088,10340,4856,20403,34977,48859,63466,98868,165945,49124,3565,32392,67541,60291,63273,126076,123920,9440,6424,48088,139220,122270,96433,56297,16523,1243,39902,138779,132715,81044,43503,26986,17220,6349,1529,12639,27819,47985,68139,88161,108511,131714,358
0,20,1588,6049,14455,54186,116765,17398,0,106,3061,4551,11782,52929,129897,8135,11,769,2827,7920,23413,74168,97692,3661,940,4818,19405,27222,37165,55751,61662,3498,655,907,3714,7999,22118,73801,85905,15362,0,13,127,2719,13115,51280,103634,39573,0,17,120,2438,14517,59921,94172,39276,536,3472,5303,9003,18360,59309,97097,17381,410,339,1456,8787,26643,67241,99224,6361,1350,32121,76049,55148,28734,12224,4402,433,5271,20180,43186,70135,44859,19220,6067,1543,739,4938,9990,21873,41390,57087,49307,25137,422
0,0,5,94,415,1343,4365,1687,0,23,140,419,1106,2950,3225,46,0,362,774,1706,2353,2356,350,8,2239,1699,1297,1044,967,552,108,3,884,2574,2470,1368,437,144,32,0,12,810,3513,2197,1264,113,0,0,11,833,3444,2191,1352,78,0,0,466,1271,2012,2359,1269,399,125,8,346,962,1571,1696,1989,1135,204,6,1603,1591,1147,1114,1178,929,342,5,0,0,4,7,43,267,2155,5433,379,1774,2304,1977,1228,214,33,0,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
11246,245565,380680,227639,142975,62845,11032,268,27552,256996,320756,209216,152360,95260,19942,168,21509,143993,264957,226353,182879,169817,72596,146,226975,292206,241040,165506,99187,44117,12210,1009,52505,283694,306967,194952,134284,87320,22403,125,88,22699,18829,73581,183651,303817,276125,203460,99,22823,18405,69799,196149,323709,248148,203118,27739,152832,328560,266736,188489,108341,9513,40,133874,225261,252734,216735,151166,82143,20200,137,31315,209126,240574,197841,157703,129281,95607,20803,6258,31829,77730,155630,235346,305108,228403,41946,33948,135915,223740,252832,228764,143671,52771,10609,515
0,665,1230,2166,3344,4276,1432,166,454,1426,2175,2996,3215,2382,486,145,676,1823,2422,3061,3185,1627,363,122,6512,4272,1347,580,276,144,138,10,1096,3135,4265,3131,999,298,224,131,0,0,232,467,1677,7651,3068,184,0,0,224,432,1894,8418,2109,202,687,1502,2465,3080,3227,1829,331,158,3005,4361,3477,1340,569,231,186,110,2741,3184,2202,1684,1367,1059,821,221,63,139,298,618,1126,3122,6260,1653,462,913,1872,2464,2718,2124,1420,1306,603
7,1077,4154,17531,75316,164470,115115,13444,0,1217,11999,66697,130163,105781,65687,9570,208,14358,69493,108657,91981,59791,41553,5073,1325,2496,4927,10098,28927,97884,205603,39854,5808,42939,65535,113696,86581,46607,25924,4024,0,12950,109145,173257,83775,10471,1374,142,3,12853,103088,170595,93454,9811,1160,150,2477,34970,82606,99125,76439,50944,34608,9945,631,779,4384,16882,53209,139728,165056,10445,970,8143,17533,28473,55890,119966,145795,14344,7,203,4521,46555,111342,105203,82411,40872,29141,157601,122385,46117,23933,10057,1728,152,46
124746,75472,19493,5159,1950,1225,840,2585,92669,69890,39356,16219,6710,2903,1307,2416,66973,74462,46252,25029,10938,4177,1553,2086,67667,41139,28601,26990,25736,21465,15437,4435,70821,46485,38265,32954,22039,13450,6757,699,41628,83601,62982,30817,10611,1780,51,0,41661,83222,62782,30787,11275,1704,39,0,46409,52818,44176,39874,26858,14884,6091,360,94587,37456,28578,25274,21288,15555,6585,2147,2080,2877,3176,6735,21454,65990,106827,22331,12114,26352,34099,32839,27424,27638,35731,35273,24289,69978,72728,39721,15739,6202,2076,737,6
379637,26606,9994,4285,1778,627,170,314,354813,35443,13517,9079,5530,3495,1261,275,316563,60201,18473,11418,8279,5915,2367,196,27063,36598,40157,57602,84360,92969,64731,19934,174360,95126,44401,33124,28147,22796,19451,6010,725,126886,142102,78348,42300,23372,8105,1577,784,126473,138570,78664,46690,23934,6698,1602,228373,76505,38457,28360,20084,16018,13692,1925,145215,146614,65289,34258,18721,9766,3253,299,870,640,2729,8714,18156,27259,47622,317421,99740,65817,60167,54455,44614,42084,41197,15339,217419,69782,31522,22769,18932,16552,14892,31546,576
0,0,0,0,0,2,4,15,0,0,0,0,0,7,32,80,0,0,0,0,6,28,33,80,54,14,15,10,8,10,17,26,9,47,26,14,18,26,14,14,0,0,18,38,0,0,0,0,0,0,16,48,0,0,0,0,0,0,1,38,41,35,64,66,13,57,10,10,11,18,48,85,178,2,0,0,0,0,0,10,70,0,0,0,0,0,2,146,0,0,18,113,38,7,2,20,350
0,0,0,26,280,8096,136374,70645,0,9,488,5159,33609,86200,81526,8430,1,3422,17345,52276,75553,53394,8260,5170,22988,40889,54108,53620,30695,10064,3025,32,12179,32046,58407,64601,33260,8329,3775,2824,86,70123,101841,33569,8444,1282,76,0,70,68851,101785,33050,10323,1283,59,0,9026,19269,42935,55127,49709,27739,6342,5274,6113,14206,31658,51203,62689,37859,7631,4062,16297,27032,53327,51979,39630,21620,5489,47,0,39,244,919,4229,24510,113137,72343,6669,26010,59763,64092,36727,12736,5378,4045,222
0,0,0,0,0,0,0,0,0,1,5,19,7,5,10,65,0,0,5,28,12,7,31,71,130,28,17,16,17,13,23,50,124,49,42,37,30,41,37,32,0,0,0,7,29,22,44,26,0,0,0,4,31,28,53,32,2,13,115,59,50,62,102,143,190,13,24,25,24,22,85,170,175,1,0,0,0,0,0,200,400,0,0,0,1,3,3,136,0,5,38,196,81,26,10,142,571
8433,4769,3950,3470,2829,3060,3945,99354,10795,5426,3679,3627,3322,3593,6648,92720,9236,6770,4647,4746,4440,4673,7947,87351,24749,6551,3897,3384,3154,3553,4764,79758,100199,10325,6256,4545,3861,2667,1502,455,124643,2940,1148,737,286,45,11,0,124704,2875,1105,757,316,45,8,0,82842,16796,9668,6822,5197,4558,3194,733,19645,5058,3696,3028,3057,3356,6246,85724,74262,23866,12826,5866,4499,4046,3272,1173,741,2054,2123,1883,1519,1656,2688,117146,112461,4566,2364,1553,1558,1831,2222,3255,11
117023,557298,406054,141526,46231,10480,1634,134,131320,462788,385409,185892,76882,29807,7981,301,52405,250477,332834,285519,227485,105041,26015,604,291688,474659,255045,129492,78531,37837,12244,884,30150,147863,215324,250405,269311,223720,114588,29019,568,43705,89010,164448,257114,328036,288403,109096,704,44006,86205,156989,278504,347466,256830,109676,17174,94411,200277,275305,308133,250805,109484,24791,217040,385997,317408,203729,91453,46385,17579,789,6298,118463,235418,269947,262620,224704,133506,29424,353911,270900,205838,152400,116776,103210,67828,9517,4826,47413,103901,164303,231773,271722,235066,221375,455
207775,69444,18809,4896,1634,466,124,103,204522,78330,12724,4972,1692,754,165,92,215424,64167,13773,5276,2735,1310,496,70,12888,11420,19997,43652,61560,65428,52914,35392,59251,103336,72367,32869,18605,11597,4682,544,31,8289,24234,107337,121352,30866,10504,638,33,8192,22708,98534,134175,30257,8652,700,140327,105200,28793,14572,8370,4457,1458,74,24738,84193,114856,46634,25364,6712,673,81,4001,1641,3153,4424,6374,11539,37233,234886,41507,55450,49494,42586,37944,35957,28080,12233,132626,94051,31335,15022,8994,6049,4657,10517,589
10093,42801,57379,83021,83869,62261,25437,12615,7321,29460,57711,73099,80385,69951,46862,10845,11412,55790,53225,60563,61617,64773,59153,7414,12962,17197,23811,38126,62272,81133,96624,40003,9845,24369,42133,51913,60216,74662,80012,24286,12220,6511,20110,67096,72200,100871,80973,5277,12357,6470,18340,65012,79778,107470,70347,5484,13273,48674,54496,54941,60949,62585,61665,12453,14079,17909,32074,39257,69294,102525,92822,15740,2683,12486,44706,59896,65357,70947,76615,38706,29534,77991,82963,61333,39634,28921,29340,13654,18431,51754,58391,65342,60678,50694,35922,22656,606
