band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,census_code
484,73823,88753,115736,187128,20574,22520,117290,82870,136613,111120,16085,59776,115467,108810,109077,77186,16182,19475,77951,117926,153794,102279,15073,11931,40819,74475,140518,145305,73450,9474,109107,165832,123816,62649,15620,9809,107710,158079,127015,66913,16972,13000,55520,83566,125543,140475,68394,25614,108098,94612,131728,107680,18766,10306,27380,91820,140511,157139,59342,121206,149761,112737,66637,27137,9020,7069,52214,99927,124817,108409,94062,358
324,109337,276917,255418,208330,54947,3974,231031,233677,203252,193493,39846,10360,200737,231839,200059,219409,42869,240203,222512,202368,157035,72883,10272,67667,256185,271512,190425,111561,7923,6203,21087,54093,380277,379086,64527,6448,20705,50951,373980,386821,66368,45931,188472,280458,237050,141727,11635,131980,208849,227702,211358,114046,11338,146649,269181,168302,150133,131225,39783,4253,49361,152822,290949,301011,106877,53325,170825,225787,243049,171565,40722,481
14613,16826,17635,100314,255907,22849,15053,29057,77779,201474,99174,5607,20755,55778,132007,167962,49416,2226,63487,159665,123734,60679,18380,2199,31306,142548,177837,65562,10037,854,2111,23778,213940,141335,42521,4459,2146,22986,201206,148781,48081,4944,19059,108589,164933,106520,27048,1995,19842,106234,169405,106335,24695,1633,17917,105797,125689,97714,58753,22274,632,9135,31309,72671,195306,119091,16071,126443,163096,99312,21760,1462,35
13578,52050,84415,174787,500441,551833,18640,39754,66496,133044,385683,733487,11299,37020,65199,120015,346053,797518,21527,30949,60954,133064,461261,669349,11085,14254,25464,73798,272255,980248,1448,11491,45516,175742,568686,574221,1479,11147,43615,170445,574056,576362,8701,19771,35899,75243,254889,982601,23176,22657,32302,77187,328667,893115,166916,658091,262089,156276,110554,23178,468853,685574,159973,37675,15297,9732,6613,41557,95221,178316,356789,698608,118
2943,13615,47118,94508,330608,62799,2761,16585,41572,55820,233692,201161,2474,14198,40326,57212,287826,149555,16597,65523,136974,179497,135753,17247,14319,35544,47064,79760,158040,216864,34055,279853,165278,53689,14542,4174,34748,282928,155580,57971,15998,4366,15221,42459,53061,78893,169552,192405,8083,26162,42972,89257,300053,85064,48057,349207,103488,37652,9760,3427,82158,162783,115983,83526,70763,36378,7219,34519,53218,80944,120596,255095,349
0,1476,12994,20863,65080,58377,101,10753,18695,23063,70908,35270,349,13541,24167,43175,64915,12643,24500,41298,44269,37226,10331,1166,17589,29033,36690,42157,24314,9007,24182,82730,41924,8877,1060,17,24550,81740,41732,9556,1190,22,16306,28069,30463,40398,31032,12522,11228,23002,25614,51800,39062,8084,27321,53923,45129,22970,8976,471,1208,6782,16135,32194,52319,50152,9328,27458,41773,43626,23595,13010,226
42802,345938,615629,271572,37485,2381,95954,468746,549948,173325,27281,553,135038,490155,392177,221657,75655,1125,322921,376906,271649,203316,115411,25604,101608,475084,422017,208054,100664,8380,27014,193895,351531,451987,223306,68074,28904,190072,350551,449420,228275,68585,101335,523841,413237,208640,67782,972,214323,424278,424437,215191,37230,348,29137,182931,266828,297092,378465,161354,90093,148465,181848,353403,437058,104940,80530,380990,360789,274590,151566,67342,503
185,11406,51246,86183,71388,26956,910,25508,52070,74192,67180,27504,1475,14541,44802,70300,83582,32664,78284,44989,39650,40401,33388,10652,6638,28105,45425,51814,69013,46369,219,1248,6042,38816,125156,75883,233,1188,5873,38199,126504,75367,2912,8511,37729,65010,82332,50870,34394,38428,45039,53397,53006,23100,69898,100218,39987,21156,12559,3546,37842,59773,47319,46474,45649,10307,3233,7866,16445,47016,87030,85774,478
87606,92358,62630,55779,42522,12040,48621,59179,59679,67159,87467,30345,49131,54186,48425,52178,95438,52680,29542,23463,35977,45044,110857,106676,31934,44347,44118,58510,91575,79658,1296,17380,34161,57178,87639,151633,1297,17836,29866,54168,89406,156714,34314,51907,50160,63115,95081,56116,30700,31075,37195,67559,123809,67594,18472,74037,66408,58690,58662,75006,92287,95283,56320,43939,39462,20360,42670,52365,64939,77137,66563,43439,623
20,22639,66840,116622,129257,41297,771,24003,45518,101007,173073,32303,18926,29876,58462,121910,138171,9330,13615,13220,29961,81683,188882,49314,22058,45837,79409,125741,94367,9263,5934,136551,144725,26000,50509,12956,5957,141410,135460,29738,51038,13072,21877,41131,69692,110858,114749,18368,7913,9432,28070,94934,217145,19181,11081,24305,103985,142740,59682,34882,1515,32998,74174,103769,115890,48329,36938,100269,126407,82502,24183,6376,195
2085,30727,41757,49147,91815,28518,5944,53258,64271,64515,52298,2393,41741,94485,56263,36280,12084,481,6348,28864,67404,91638,39584,6201,19184,92375,81265,35520,7742,547,9091,157991,64680,2410,361,36,9357,153679,68382,2798,385,48,28486,92958,65017,36502,13455,1445,4248,24979,80802,111496,23311,532,1798,14897,26938,42162,82708,71535,87,2570,17801,61477,110624,44074,37283,102054,59081,27143,9509,1563,206
0,2393,28896,74850,216659,91597,138,13876,32000,79532,215880,72969,6467,42794,126912,140422,89060,8740,4794,7889,29964,63478,185354,122916,17977,85366,157772,105738,40985,6557,12060,298697,96049,6851,647,91,13506,296396,96134,7521,741,97,20274,100271,141585,93012,49795,9458,2484,3386,17695,99812,269466,21552,3725,18871,60915,106395,186291,38198,31,2427,19523,64424,193763,134227,63640,225334,77326,32062,13086,2947,173
1237,41469,111110,103042,63089,20362,5272,91000,112594,69888,46361,15194,32415,147094,85147,44543,23336,7774,48818,49481,85862,96833,49843,9472,62709,88590,95698,60750,26316,6246,7789,189947,130488,11829,256,0,8326,195667,122875,13115,326,0,63156,104079,77915,52156,32048,10955,40396,71931,113532,81876,25882,6692,28859,22488,36845,64842,124149,63126,2119,22388,58525,81777,90598,84902,62356,115356,82246,45677,22203,12471,212
54373,223357,187057,209734,217129,9280,54721,172719,138228,195116,303468,36678,45898,141844,107294,147232,325887,132775,243658,293032,222462,109688,29338,2752,111105,194324,192615,219906,169048,13932,82,13975,30273,107431,160164,589005,89,13865,28825,105080,160110,592961,50437,177179,191223,275418,203180,3493,133428,189379,181107,215588,170643,10785,352674,229708,92496,80944,102945,42163,20076,56832,130664,230379,347382,115597,50653,139220,149812,211984,262408,86853,531
47,3678,19265,57615,143268,58403,554,13138,39324,89558,106547,33155,3227,34811,64423,99045,68271,12499,43389,61059,75944,65724,31431,4729,31852,68211,91861,61227,22625,6500,18024,163155,84245,16089,697,66,19128,162419,82645,17267,767,50,26238,60657,81660,68284,33416,12021,15476,25471,88492,98341,43093,11403,35537,70062,73388,53563,38841,10885,346,6736,22436,52279,105605,94874,27518,71866,85677,63244,25433,8538,224
113,2385,13464,85905,157100,9579,211,2468,12888,55246,160878,36855,167,2852,11332,38246,161125,54824,3016,13403,69069,116306,62051,4701,1924,5928,19244,45616,96733,99101,974,74911,102593,54187,31320,4561,1064,75917,98387,55290,33001,4887,1630,8528,24660,51882,103767,78079,1396,2882,13112,55018,165351,30787,13163,165838,67084,18398,3894,169,66216,87929,54659,34240,19684,5818,1015,7597,25073,49124,71734,114003,350
5,1678,12399,77989,228056,22990,81,5117,19448,88112,187917,42442,293,7680,28853,67987,196917,41387,3792,28878,120433,140256,46807,2951,3866,13653,50658,102244,104837,67859,4399,148508,116551,52012,20648,999,4770,148079,113671,53825,21737,1035,4139,17194,50742,99372,110642,61028,2060,5954,31937,112205,170036,20925,16140,183132,93823,38272,11378,372,38657,72052,74514,80942,63483,13469,2510,20179,64043,92295,77185,86905,225
0,33,428,4380,24627,21269,0,429,3017,11511,28352,7428,53,2704,8855,19091,18082,1952,10859,10224,11747,11834,5328,745,2866,16859,17592,9967,3268,185,1214,20777,17858,10116,759,13,1238,20527,17620,10511,824,17,1108,8863,15884,15366,8396,1120,804,4048,8859,19076,17032,918,11288,11515,11863,10260,5208,603,1,146,1473,5445,17794,25878,2651,12920,15901,15118,3888,259,90
665,46750,117795,167411,93681,9466,1902,32851,130488,176212,84223,10092,3183,63549,158751,118888,73964,17433,9858,18480,52644,118765,167036,68985,7869,31845,106485,135560,110282,43727,137,5100,59693,188803,148654,33381,143,4881,57545,185161,152629,35409,6489,33567,110376,128434,115365,41537,6602,14841,83691,158876,145899,25859,8121,31073,67893,121803,176762,30116,53240,102802,117559,97738,51209,13220,10069,112188,138154,94012,58211,23134,483
2193,14826,48966,71460,86562,16962,4482,39018,60542,69586,63329,4012,9732,64230,68687,60560,36855,905,24455,60308,88384,55386,11637,799,29994,55837,54254,51719,43859,5306,3207,202133,32914,2489,223,3,3448,202472,32004,2766,276,3,22525,63537,55601,46925,41574,10807,20121,49719,56577,74637,39374,541,3818,39374,59109,70984,56437,11247,1322,26046,51705,53725,62166,46005,17527,64358,60121,45475,31405,22083,331
207749,6746,1152,496,240,581,203802,10724,1174,474,372,418,207019,7813,1098,459,339,236,26195,22102,23658,28755,39656,76598,90437,66950,41201,15966,2198,212,115763,99312,1752,127,10,0,117721,97152,1931,151,9,0,157127,52413,5224,1572,518,110,82099,48613,32921,27423,21360,4548,364,409,537,1059,5206,209389,51139,53130,39699,28536,23051,21409,161682,46376,6362,1883,530,131,287
31706,9011,4687,3673,3041,112024,25267,8236,5665,5427,5538,106022,19422,8703,6798,6605,8275,98482,22951,6063,5776,7449,9947,88302,76737,11788,7730,7757,8339,6491,98128,4152,1941,867,861,1326,98368,4007,1875,821,797,1284,56615,27125,13567,10594,11328,7472,26039,7911,7399,8248,11611,110458,92196,8814,5499,8943,12804,12231,12695,6098,3069,2090,2134,92743,91656,6080,5817,6347,5152,3780,26
54918,247285,294301,110746,17364,5716,83794,337145,207472,74030,20980,6909,83225,332220,211447,72805,22754,7879,197135,195448,145182,115313,62198,15054,61759,312964,194984,93591,49096,17936,8635,168569,147785,215846,134747,54748,9005,173232,133354,211651,146789,56299,63670,208570,252988,128235,58062,18805,174846,230231,172877,106579,37470,8327,24257,59744,118558,184659,272154,70958,48104,97284,120526,182207,231600,50609,48564,219880,203725,144340,74616,39205,449
3609,17095,17765,11508,2402,446,2508,15439,18552,12905,3143,278,2474,15723,14834,12681,6695,418,9822,19577,14425,6819,2070,112,5283,11845,11490,11919,10932,1356,0,1087,6044,17917,20043,7734,0,1141,5307,17528,20642,8207,4503,13248,12395,11921,9978,780,8286,18979,15469,7333,2572,186,2437,8272,14631,16283,10322,880,5560,11568,9995,9090,10555,6057,1982,9120,12690,13176,10782,5075,496
159190,100653,78230,105454,185840,1170671,92458,69823,67331,95347,184237,1290842,63134,72667,81892,109467,231574,1241304,561458,135020,107981,110850,127930,756799,927129,195323,160020,151224,188121,178221,1490204,86907,59361,51779,50335,61452,1491268,86965,54478,52003,51752,63572,603730,252862,192975,176332,242725,331414,284933,100665,81893,100729,179584,1052234,1633556,139928,10176,5898,5554,4926,5579,31917,74087,117778,187524,1383153,902238,132692,146210,185834,212407,220657,4
228743,378489,215117,170440,103541,6499,228702,290547,183906,177928,186984,34762,169639,229024,165487,174501,272640,91538,81533,285199,323234,267488,131138,14237,55480,109040,122293,159586,252957,403473,29329,114593,133795,238787,342316,244009,29802,111132,130374,232150,348665,250706,79480,144971,142943,136316,240015,359104,244300,219815,185357,188940,215028,49389,24939,301830,205118,167857,251089,151996,691556,220108,101112,51903,26276,11874,25723,113521,137671,132687,143115,550112,414
486804,2610,1064,971,1329,12507,486300,4659,1470,1138,1564,10231,476932,15117,2560,1373,1696,7793,97840,61378,68372,81666,96715,99594,286050,123087,50623,25840,14574,5853,167649,182192,101810,44189,8636,1894,170553,176632,104400,43720,9127,1938,359269,95092,26079,12656,8148,4612,311290,103700,42042,23178,12428,14827,9861,3069,3582,5763,18776,464076,153093,119030,82405,57553,46270,45673,349789,95516,29044,13895,7675,8180,596
7,9201,41947,73150,61463,11475,60,4859,45376,79848,57073,10027,456,19062,58469,69200,43671,6385,10013,28854,50605,63581,40489,3701,5582,24875,74452,64051,24797,3486,8,3761,79118,73336,32685,8335,9,3821,73028,75875,35480,9030,4485,25240,61534,56908,39505,9571,4208,12863,44298,74208,54907,6759,5046,30232,60361,62874,35504,3226,96,6131,34437,79116,63947,13516,5627,41182,76643,54967,17101,1723,82
2112,20598,61045,76349,73683,26509,7461,44721,76950,69299,51881,9984,17336,88803,78963,49977,21417,3800,8924,20456,43197,107728,71905,8086,20969,74421,85879,57776,18368,2883,100442,131769,23555,4248,278,4,101967,130370,23003,4632,320,4,19426,76080,78200,54159,26396,6035,9365,20493,65342,95615,64542,4939,7579,10030,23624,58167,117430,43466,304,9100,35596,77416,99832,38048,33304,112355,67805,30540,13153,3139,137
1,9879,49720,58281,111589,51464,466,21800,42023,65184,136599,14862,2062,22525,40958,84307,124332,6750,20787,52355,70411,82048,50729,4604,7464,13865,38507,98987,98433,23678,365,77146,94002,84660,23624,1137,321,77393,88782,85684,27540,1214,6018,11677,35143,95349,107614,25133,11585,29309,43373,98097,91264,7306,8878,83015,100508,69665,17135,1733,42146,44364,61001,69396,46290,17737,6331,24287,51223,78529,65688,54876,196
1,1583,32579,79123,104050,42279,168,22708,45886,61765,101584,27504,20396,50541,55593,58298,71228,3559,6443,7466,18620,46939,133299,46848,20142,70253,81297,60465,25166,2292,26144,116990,83415,20779,10731,1556,29575,112789,82486,21582,11561,1622,27126,69079,68559,53480,36901,4470,3302,4814,20863,71747,151600,7289,7414,10142,48591,67348,69558,56562,154,3814,18093,49870,113861,73823,58113,110258,60033,23781,5352,2078,178
58688,24478,17654,20972,34954,604558,52966,20829,17282,23559,39969,606699,45067,24378,22291,28425,57165,583978,150564,37151,30862,34689,41454,466584,500172,92351,58574,46291,39528,24388,753191,6447,1421,227,16,2,753216,6423,1391,251,21,2,338357,151643,94952,72776,63312,40264,85147,27397,25820,29791,48676,544473,634428,51735,21070,18314,20653,15104,8078,10112,10719,13670,26541,692184,628347,43815,35491,29808,17690,6153,34
2,1951,16930,90511,326639,134870,445,3437,15995,65326,261352,224348,865,4904,17583,63420,242685,241446,2157,6344,18772,41598,228171,273861,1554,2611,12932,66710,253830,233266,0,975,18748,90928,224307,235945,0,903,17529,87452,226336,238683,1379,3897,15921,55277,194120,300309,1326,1955,6409,20236,181086,359891,17672,222906,172891,106633,46559,4242,41885,179492,259580,74850,12435,2661,2324,35182,106812,178359,192344,55882,105
31,4811,30048,122279,114060,23401,504,8767,63455,126026,86611,9267,3979,66431,111771,76287,33236,2926,5525,18874,63048,123223,72355,11605,8597,72424,111719,75866,23701,2323,2531,40763,174482,63189,12770,895,2666,40772,166839,68971,14396,986,13162,86049,97833,61563,31423,4600,2182,29513,90621,112421,56105,3788,4428,19843,40366,82463,128019,19511,43,2476,22739,92609,139269,37494,17246,126842,92505,41407,13986,2644,136
153,3993,10053,32849,140325,89000,2678,18034,27298,47639,130785,49939,12721,46847,45407,105302,53729,12367,60276,102804,61474,39277,11826,716,53739,100944,61666,33780,18798,7446,183535,64168,12449,2684,9044,4493,184132,63827,11720,3001,8814,4879,61150,86022,56474,35607,23604,13516,17859,47561,69471,102819,29315,9348,33110,82828,63817,43024,45698,7896,115,1789,8184,27156,68152,170977,40265,78742,68660,46592,25261,16853,68
45,30246,105171,143954,76978,23334,16576,108679,104279,93016,43426,13752,69358,137554,77748,68606,23793,2669,181487,78207,66559,39776,11882,1817,163138,53044,51820,62012,44680,5034,20707,214811,122161,19785,2244,20,20487,211701,124144,20832,2541,23,164307,66193,57162,51626,35030,5410,163033,85615,81513,40959,6530,2078,100216,55239,70691,62620,65410,25552,7097,52411,60018,47089,47863,165250,135516,60458,49692,49336,49078,35648,387
219393,8368,787,142,18,8,219687,7908,930,157,26,8,214289,11754,2119,501,48,5,73861,29038,23599,24008,29132,49078,137191,43019,25590,15511,6824,581,202398,21160,2598,1336,788,436,203874,19721,2482,1374,811,454,172670,38309,9956,4354,2860,567,139960,35951,21689,16213,12318,2585,84,1297,2557,3948,12090,208740,50470,39310,28781,25347,31595,53213,167415,38753,11390,5236,2667,3255,254
14,2944,16766,57918,119060,24819,227,3471,22183,62835,103839,28966,837,10185,34986,64750,88511,22252,9560,21709,36112,65365,76665,12110,4933,14708,45484,66806,73260,16330,185,7704,46902,62739,71767,32224,184,7507,44787,61629,73380,34034,3538,13570,33206,49990,77908,43309,3584,10112,30488,56136,100734,20467,9703,53051,75383,57652,23639,2093,700,28171,61110,72308,46268,12964,4508,27792,60251,77340,44295,7335,83
211178,1824,441,148,114,677,209174,3223,704,367,232,682,205287,6402,1176,589,362,566,46887,21875,19987,21984,32647,71002,111131,46540,31708,19184,5004,815,181195,31480,1403,261,41,2,182547,29871,1640,274,48,2,153748,48520,8256,2402,1115,341,107860,35800,26679,23278,16937,3828,387,539,660,1175,3890,207731,80937,40901,25491,19969,19659,27425,160683,44158,6706,1948,644,243,288
205168,180910,146285,81958,17409,902,203307,130143,117346,118419,59455,3962,171633,95451,99751,124489,126746,14562,47728,123115,181620,181360,90850,7959,86842,77464,62483,83908,151613,170322,119492,324827,160173,26368,1751,21,123517,322366,156090,28514,2126,19,100379,80434,68954,88477,164961,129427,148309,137277,123144,124028,88558,11316,3230,69710,161691,127340,101805,168856,344723,115979,62743,48467,43506,17214,79200,79651,58041,75496,109100,231144,402
6625,134270,233853,251658,119169,10203,10814,120079,257285,223846,123206,20548,7411,106111,234642,189847,176829,40938,61000,136394,184493,206236,137506,30149,12732,64457,161467,210679,137202,169241,23,5639,50274,233533,258139,208170,25,5503,46753,227079,262256,214162,6934,54073,150402,198180,162151,184038,23121,87269,167747,237175,202482,37984,16666,192703,174214,195637,155191,21367,219509,116444,186336,146634,70155,16700,13418,101257,157904,149522,118683,214994,128
240849,641493,327333,151889,40103,761,179867,547140,326912,234328,109288,4893,141831,403730,307561,252683,258386,38237,410192,385015,297935,183616,99885,25785,196792,367619,289452,235034,219323,94208,1377,68103,113342,222085,386204,611317,1737,68449,103830,216394,388781,623237,120349,327602,325399,295452,250964,82662,351513,405230,319658,214199,103561,8267,181762,354842,245956,212273,234696,172899,267842,185092,219346,247132,337204,145812,138458,244041,230726,258557,259559,271087,555
114935,23114,3139,791,460,996,131210,9320,1288,564,364,816,132547,8310,1342,517,350,611,28164,6550,10739,33000,42260,23067,91816,38108,9403,2865,1295,622,68,5265,64706,67606,5954,642,69,5599,58166,72786,6932,689,105541,30091,4865,1875,1101,521,53627,58176,23918,6068,1186,819,15274,2347,2336,3260,7966,112494,7004,14388,21608,34822,30276,35396,109329,25030,5001,2166,1070,1043,598
136897,141089,58836,25463,9422,784,224654,109384,22003,12814,3465,171,255487,84867,19810,9768,2491,68,100262,153694,81898,25586,7735,3316,140136,138335,55508,24868,12623,1021,123534,238643,9913,395,6,0,128695,233790,9550,443,13,0,182703,129007,35487,17234,7580,480,202102,118495,35843,13608,2365,78,756,4042,14037,33952,129636,190068,17844,50163,66820,78984,97552,61128,76686,158938,76381,35733,17604,7149,293
0,166,1769,8768,80585,193123,0,309,2664,17586,157630,106222,41,4223,25269,89716,152198,12964,855,998,1901,10086,115222,155349,1845,12039,44873,119609,95577,10468,2,18184,133499,108228,22706,1792,3,18335,128956,110561,24649,1907,2426,17360,47737,97756,99987,19145,123,636,1361,15905,214723,51663,1153,12491,48450,129428,88493,4396,32,2535,31687,98569,120676,30912,9704,113514,111614,39197,9075,1307,201
0,541,2088,11835,154525,3272783,54,347,1361,2856,45461,3391693,178,1492,2086,5615,55677,3376724,1841,1057,1508,7954,166291,3263121,1972,2408,3872,20407,172069,3241044,0,353,1652,27586,298578,3113603,0,309,1581,25591,292603,3121688,1498,2247,5824,16382,89204,3326617,1164,273,473,1797,11144,3426921,2793477,480986,121477,35634,9178,1020,462,134245,1269548,1917759,111689,8069,2588,24532,99738,294903,1924822,1095189,101
567163,424830,261694,179825,104431,14765,378461,335570,257755,264119,250830,66778,302213,299605,233639,246808,331019,141047,176795,212148,260313,351251,395829,158794,123008,157980,166819,215822,351982,541655,3626,72345,206655,401678,541226,332679,3758,72814,193302,394364,550571,343400,150890,188554,187030,226681,374687,428630,287789,234674,232536,282279,357306,158799,15793,231015,344813,324636,341607,296262,969955,286505,121754,71285,54653,48217,110265,163094,167705,209547,277616,625891,554
257103,152152,191334,201799,39650,2156,274479,199196,214271,121946,31394,2908,272866,215245,200859,114585,37417,3222,90848,213306,276074,170012,67666,26288,162283,163373,150795,172152,157412,38179,104105,410636,261530,55510,10992,1421,110319,401979,261554,57132,11714,1496,224423,180840,161650,149737,111067,16477,189007,259422,234425,125225,33179,2936,13396,24131,133166,213511,180558,279432,168824,213209,164284,117968,102075,77834,162984,169516,125111,152525,141221,92837,395
1743,62238,104081,118886,117591,20305,8698,74861,104881,117488,95794,22156,24108,92682,86534,100950,94894,23745,42450,52970,73437,89819,111486,51777,29739,34310,51316,80751,117712,105643,5,414,10726,35456,98608,272964,5,428,8875,33961,95870,279034,34933,53374,58821,82153,116410,74637,37115,40445,87735,105089,127256,35428,24227,67731,97760,91015,87261,53375,141099,96544,62726,44985,37208,32350,41603,45325,53622,68531,76177,128829,604
26390,486413,422850,133568,19636,1090,59790,450221,383079,162487,32832,1538,90052,407299,276851,217971,95367,2407,307533,368346,229502,137118,43452,3996,119401,257664,241039,249828,179812,42203,31113,239004,288608,362142,135989,33091,34131,231851,293394,360183,136792,33596,91579,304483,260051,249053,157744,27037,239259,363795,297735,151290,36121,1747,15055,162514,273577,300368,297853,40580,143350,240660,217172,183436,190671,114658,24649,192853,246106,286283,230400,109656,447
8934,6238,6089,13929,107536,72141,17767,15391,40551,73759,26270,41129,19299,21764,63133,53457,20981,36233,141018,27291,8924,4269,3695,29670,85966,42891,43233,27424,12735,2618,214824,43,0,0,0,0,214829,38,0,0,0,0,64959,33387,46459,41779,24377,3906,82821,52930,25336,11850,6858,35072,91015,82666,28591,6618,4242,1735,2374,10154,18727,27600,41880,114132,68711,7638,15566,42427,55861,24664,8
607,2550,1597,2559,7656,3792,947,2200,2121,3286,8429,1778,991,2613,2251,4882,7293,731,7183,5828,3235,1638,547,330,1547,4497,7390,4066,1083,178,0,488,1682,10057,6009,525,0,495,1306,9489,6860,611,1010,2029,3653,6097,5449,523,1955,4335,5829,4182,2169,291,6744,4875,2599,2009,1684,850,149,699,1291,2276,7933,6413,1227,2386,4571,5530,4280,767,536
0,7,169,6708,181868,389115,2,43,865,19224,400406,157327,5,2530,52135,220819,285575,16803,5793,7555,14946,57773,333121,158679,4282,20533,104450,235467,192069,21066,2858,82274,336666,130227,24894,948,3057,81004,330902,134347,27489,1068,3948,32392,109081,205805,191986,34655,740,2193,8185,54581,431421,80747,10268,29970,126350,273864,135524,1891,163,14790,79248,183187,233302,67177,9476,172750,240507,117528,32354,5252,149
271241,173881,99815,54295,21692,4102,207220,166683,118322,84638,41042,7358,177698,163655,118401,93928,61141,10633,87628,88040,101093,156889,157886,34087,51019,105544,114460,124659,144047,86275,1084,22630,91942,198658,224533,87291,1068,21605,86982,195630,230665,90188,64938,134163,119095,118544,133288,55850,152785,90829,132292,149733,84935,14306,3472,23810,82284,128770,195748,191368,266997,178830,85036,47527,34202,12638,49061,110524,116232,123730,115907,110139,605
1039097,559520,490462,671721,1177798,5808221,678200,298546,300261,410815,977580,7081417,454830,321491,303746,414447,1049061,7203244,2679652,720382,641742,685577,918051,4101415,3166268,807881,730337,832790,1281947,2927596,9376315,147940,75830,55576,41541,49617,9378631,144571,73504,56220,43143,50750,1909311,925626,723542,790998,1305641,4091701,1460695,400932,366210,481401,968796,6068785,9510344,207330,14304,6757,5535,2549,194217,656171,948640,1105282,1402011,5440498,2976095,634826,719279,1089985,1801327,2525307,3
8,1684,12424,43775,61429,21877,13,1672,10619,51579,67332,9982,332,10425,38455,58960,30036,2989,8382,28283,32283,34240,30233,7776,6774,32930,61564,32588,6609,732,544,20421,75836,33885,9558,953,579,20021,73687,35516,10368,1026,5718,33821,50840,31672,16802,2344,1723,2962,14043,70885,48933,2651,8425,27417,34064,34948,31270,5073,31,578,3896,21695,73352,41645,13231,46630,41181,30803,8721,631,75
197229,22991,4059,623,228,7,194271,22955,6424,1133,311,43,194879,21611,7167,1134,298,48,23933,40659,45754,44662,37118,33011,104185,81831,28479,9141,1413,88,21450,194093,8708,859,27,0,18952,195785,9567,808,25,0,160345,44599,15451,3810,835,97,113993,61951,30344,12083,5529,1237,615,728,1592,6685,23345,192172,15359,53215,62247,46887,32264,15165,139799,61771,17314,4973,1022,258,292
50,3615,44045,87117,215265,166864,176,25541,50198,110810,213127,117104,10176,55803,114572,158307,159835,18263,5444,9406,27372,82307,255225,137202,17939,86326,144732,163836,87327,16796,10693,173230,210910,80698,32968,8457,12158,171691,206869,82540,34905,8793,21292,92290,135397,140387,103043,24547,2629,5719,29918,132467,297837,48386,7353,28802,92515,167160,170013,51113,436,12646,57615,126591,205646,114022,65825,215822,140758,63717,24812,6022,158
15566,97879,99189,79177,13416,280,13447,57671,98249,94827,40448,865,10438,47057,56748,78322,101458,11484,42145,49694,75047,85210,47089,6322,25685,39464,58014,74507,85464,22373,2,17901,30557,93538,100686,62823,1,18037,27575,91467,103828,64599,21749,46255,67045,83682,80876,5900,37230,43755,71889,87586,59399,5648,19426,87576,100043,56254,32691,9517,48263,78596,67277,50488,35021,25862,20321,36955,60994,82778,80043,24416,487
44934,402441,365689,269614,109125,18245,155673,436422,335008,203829,70663,8453,205944,415712,358993,166860,54712,7827,170994,413245,373471,197751,49718,4869,72222,287681,335250,291569,177292,46034,867,259670,391069,317757,158838,81847,957,256909,377970,318724,170488,85000,138392,333199,350322,242620,123164,22351,165941,424212,349138,211303,53151,6303,30131,65651,221151,355519,348067,189529,137701,276665,309669,269868,159704,56441,41880,243169,287818,307766,214478,114937,509
30857,24908,27128,14270,4492,225,28869,24474,26313,19338,2790,96,26766,21980,19723,25359,7996,56,25968,35827,17833,9664,5881,6707,18294,18379,15945,15976,27477,5809,71000,30118,736,25,1,0,72930,28256,660,33,1,0,21638,17783,15742,21498,24369,850,24056,28782,29251,14615,4808,368,2921,22301,22422,14673,14752,24811,31921,22943,12312,9673,11304,13727,19653,14621,13953,12817,14709,26127,278
42,25545,99113,113537,231843,150043,140,15345,86936,136467,202957,178278,749,48723,93510,121908,182078,173155,15742,38200,50817,86173,219584,209607,3372,5786,57927,172109,222146,158783,86,5583,77650,244800,194988,97016,86,5812,73041,238089,205009,98086,2529,17270,70316,130217,208004,191787,2972,8411,29353,94844,297187,187356,89909,165422,101543,82422,124095,56732,18826,185883,254016,113474,39420,8504,7539,91435,122553,144239,163551,90806,470
133,3437,32039,112704,68900,2496,178,2961,12673,54194,129864,19839,222,3714,11005,43931,128089,32748,1679,3977,9795,25454,132947,45857,622,2295,8617,45721,129215,33239,0,22,941,34518,143588,40640,0,19,828,30414,146045,42403,373,2847,7704,26122,100307,82356,734,1607,4800,15009,142822,54737,1033,36208,92356,73456,16260,396,3589,104109,85474,20983,4742,812,191,9756,59726,97404,46141,6491,84
