band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,census_code
4700,72888,47597,31634,29902,29345,30198,30513,22911,3693,0,16930,71191,42515,31756,32262,31371,32821,28114,14228,2190,3,23946,89211,46296,30026,29713,28544,26949,18680,9112,896,8,31030,15112,24448,37765,51784,59744,46344,26236,8710,2043,165,43620,53838,33491,23778,21733,21873,25126,27423,29135,20159,3205,0,25823,105087,75816,59719,31150,4375,1128,215,51,17,0,35287,90676,80390,66805,24845,3976,1113,217,59,13,60580,60298,30779,23346,22128,23859,24320,25320,22001,10070,680,43925,43307,44270,46102,39657,37703,26660,15196,5870,683,8,24997,1337,3122,12204,22378,29647,32419,33069,39088,75644,29476,12349,30210,34489,31580,27136,24196,23135,25767,29229,34411,30879,27680,69984,37003,24119,21012,21573,23053,24050,21274,18746,14887,373
0,93,2779,6398,10897,28442,67721,102216,109017,91605,6153,0,264,3676,7055,15651,34544,74805,101603,133011,52983,1729,0,2323,9792,19802,41371,74075,98591,97578,64922,16080,787,1790,2300,2771,3898,6858,13223,29164,71291,153523,126829,13674,1086,6156,18215,34532,58259,87943,98646,77151,33663,9031,639,0,875,31905,81590,124426,121724,47391,14473,2755,178,4,0,1489,27706,84382,137702,107933,49330,14039,2559,178,3,653,5865,20721,33750,49899,69489,82153,79105,58931,22700,2055,523,713,1521,2318,4368,10489,26977,92890,213121,71581,820,2404,4501,9430,17082,31557,57691,91776,109127,76568,24173,1012,20,389,3106,14119,40585,71217,87490,87041,68182,48848,4324,1062,31680,96878,117382,82717,45808,26164,15788,5865,1666,311,143
0,2,1627,12911,18670,18749,21574,42821,112588,104935,3213,1,636,9034,20365,15446,11203,13029,30127,95606,139850,1793,0,342,4548,14716,20879,14703,14693,41240,143992,80415,1562,4407,13370,24699,33175,48748,63031,65448,51034,25319,6918,941,3192,11338,12253,15793,21665,33999,43288,44473,47574,62118,41397,0,28396,98085,93292,52424,40131,15499,6128,2136,964,35,0,35697,86342,92597,63634,33684,15648,6236,2343,893,16,3207,13753,15811,15903,22964,29091,36109,47947,56655,64743,30907,3037,10581,16174,11451,11843,15060,29346,92164,102343,43465,1626,1269,31478,126359,88913,43517,25297,13640,5335,1196,86,0,11000,37819,41264,34115,28742,27573,29775,38229,45047,38103,5423,292,6131,12529,19712,30230,38622,40403,37116,33751,39300,79004,238
439522,18259,4732,2382,1888,1744,1607,1910,2468,4453,30734,438483,18487,4720,2749,2102,1931,1905,2034,2566,6435,24448,433234,18899,6649,3700,2899,2389,2288,2395,3056,6139,20284,199437,32657,19829,15775,13445,15188,16304,19621,22841,32568,110121,279830,96452,44389,23894,14226,9006,5909,4037,3095,2508,2632,399736,79898,107,2,3,0,0,0,0,0,0,398735,80998,69,4,4,0,0,0,0,0,0,338442,100407,21721,8268,4938,3694,2960,2505,2517,2494,2292,297823,44108,23652,19569,18185,13438,16678,16660,17714,19574,26579,17858,10930,9320,6768,7808,8376,10381,14044,22837,49976,339488,58764,48888,37896,29398,23734,19991,20092,22048,27906,58334,138756,312057,128267,23818,9850,5462,2865,1303,719,382,261,582,249
0,15,1320,3720,20250,31683,53016,106259,192139,181991,15973,7,392,5011,17960,48165,76457,105154,140541,128235,81258,3186,15,15234,34512,45285,68099,101344,117974,111105,74417,36769,1612,7960,33279,49953,53886,66031,72902,83121,82304,76612,56783,23535,3442,39091,66709,109611,133148,107143,68507,41531,23789,11543,1852,0,2065,21533,119654,191921,153104,65736,32414,14399,4672,868,0,2762,18483,117138,220721,131097,64694,31463,14528,4771,709,3040,23557,36689,59305,84903,102761,103103,99158,62329,25714,5807,2050,3554,17203,29729,44804,63279,87017,138647,134972,81908,3203,3487,23390,62300,81379,83639,82670,80804,76764,63190,41743,7000,16,182,872,3659,13575,36202,69827,117086,168127,182692,14128,9415,68614,106292,124862,109749,82756,55214,31098,13370,4503,493,43
1,5160,38256,59957,66579,74096,69463,80587,82241,22181,1199,64,3765,19213,41878,68012,75475,76468,84198,89479,39715,1453,319,7055,39296,58799,59408,62549,68037,78397,87227,37373,1260,8914,17709,31898,57474,88076,112124,102807,60027,16754,3093,844,5856,33726,50440,48428,51711,52812,54476,60042,73618,61541,7070,0,123,33445,88400,123013,156595,63229,25510,8240,1105,60,0,308,29077,96341,131083,135629,72349,25338,8408,1144,43,3449,34891,50193,48481,51013,53157,52759,57619,76102,65579,6477,5284,11546,23703,45357,65639,75657,76697,76109,76497,41995,1236,3012,14942,58927,89714,85458,70585,61482,58730,45494,11122,254,2068,20084,55349,74978,65792,55829,51268,50736,51487,62369,9760,1440,28326,54888,55706,57021,55534,54019,55959,58498,54824,23505,334
20891,330028,198466,125291,85890,70649,55987,31112,12510,2013,112,58315,468679,207030,74304,51741,34065,21096,11161,4504,1857,197,182773,437739,135698,71295,43237,28213,18356,9461,3912,1907,358,17118,68639,139738,237543,197070,133240,76374,36421,18005,7581,1220,27166,322879,169205,105458,76601,60680,52312,47038,41911,25013,4686,31,226866,338339,160465,88568,60158,28336,16409,9738,3559,480,45,276931,277875,166397,101510,51709,28225,16491,9624,3772,370,145717,346471,143845,84268,60164,47325,37760,31211,24270,9978,1940,167295,383621,181041,94060,47164,30769,16003,8353,3048,1224,371,3881,4602,3551,8055,18145,32864,51815,81947,142550,364838,220701,48511,71993,73863,77911,82424,92132,107921,134180,147088,87215,9711,9033,300009,185359,103399,73822,59885,51062,44880,36281,31656,37563,417
218,54879,182829,160794,114457,73598,45266,21903,9314,3177,118,80,28693,133701,175060,139410,97682,55362,23486,10554,2502,23,397,25326,154425,207469,137273,71888,32833,20435,14072,2425,10,89538,94246,81087,75034,77366,75926,70106,54314,32632,13005,3299,18090,155187,156242,139293,94316,51213,27699,16334,7021,1126,32,0,1041,5354,14792,34640,104634,161356,174629,116677,44094,9336,0,1344,4522,14657,42203,99671,164113,173912,113044,45600,7487,5450,43774,162064,164920,134370,84178,41072,21296,8321,1089,19,38024,72273,78318,91688,110240,103962,89421,57291,21862,3459,15,4423,22027,41393,51196,60807,77265,99932,122965,120949,60346,5250,61,1271,6376,15833,28521,48350,79483,123210,154746,186289,22413,11038,97308,148927,138891,109141,76850,48834,25396,8242,1734,192,435
13341,103470,37565,12859,4713,1874,778,435,211,137,21,34400,101278,24532,8294,3711,1638,762,394,226,155,14,52693,70458,23918,11792,7159,4371,2671,1493,621,213,15,19445,17753,22249,25224,23720,21475,16239,12032,8112,5553,3602,23835,41826,30211,20920,15619,12515,10653,9019,6744,3534,528,0,172,5850,23177,37722,49571,27214,16747,9593,4256,1102,0,257,4970,23515,44521,44428,26790,16370,9256,4386,911,36355,48898,29171,17523,12422,9744,8435,6773,4493,1477,113,35327,59738,38622,19760,10445,5570,2999,1702,968,258,15,5621,2740,3506,4492,5322,6482,8081,11528,19579,45875,62178,17085,17723,17525,17756,17574,17005,15717,15871,14417,12745,11986,26123,41457,26848,17559,12668,9947,8295,7411,6314,6178,12604,585
134785,57044,12922,4488,2401,2031,1110,680,348,306,278,105876,60355,22835,9052,7809,4486,3293,2197,1354,727,229,82409,58685,28192,15369,12471,8500,6598,4500,2475,787,178,26139,28682,21460,19495,21053,19792,22180,22757,19434,14791,6429,42704,42173,26675,21070,18449,17370,17835,16724,15008,8243,1859,10811,57480,60772,42874,21709,17541,7721,4164,2520,2255,2540,10586,63647,52075,42347,27532,15179,7531,4058,2705,2472,2255,46246,44719,31865,22693,19092,16450,13867,13255,11491,5589,631,57823,33929,25592,22460,17546,16247,17740,12918,8772,2252,86,253,500,1039,1887,3142,5344,8944,15572,30465,70580,82437,39347,35068,28674,21944,17813,14825,13084,12781,12876,14865,6895,20062,53045,40431,29506,22435,17914,14237,10596,6935,4283,2646,64
10359,45163,78995,81789,69940,78155,71153,67164,44578,18614,4745,11491,32299,44732,57350,65710,66338,78803,80253,83555,45270,4854,10183,29147,47662,54739,53985,60838,62979,77087,95826,72551,5658,15980,14209,13400,15390,19230,26736,41142,70684,126801,162892,64191,9936,13737,13415,16325,27126,44233,65803,91983,116459,121033,50605,195,8515,15406,21485,35879,79824,109988,135016,110435,46021,7891,190,9640,13344,22282,42169,75652,111690,133488,109071,47281,5848,8457,16052,21668,30356,42315,52463,66822,84329,106540,107263,34390,19361,15852,14902,16930,21429,33118,54037,98366,147072,138740,10848,1797,6579,22052,56661,73254,73552,72903,76900,86350,81766,18841,69780,141238,137114,89424,50319,29023,17266,12687,9524,9509,4771,2345,20450,47529,61246,69077,72594,76483,78731,65425,48883,27892,117
0,0,0,0,11,110,1087,13090,81888,190355,18149,0,0,0,2,34,418,5608,28331,124168,144016,2113,0,1,467,4762,9740,28557,67634,96972,76988,19113,456,317,639,620,824,1507,3475,9975,32629,99748,136450,18506,653,2322,7700,16345,36574,54369,68135,68890,36975,11255,1472,0,255,8213,57217,78604,81466,47750,22680,6963,1379,163,0,364,5853,63566,79400,72091,52369,22700,6843,1393,111,258,3808,10413,23336,41332,51321,60109,57604,39396,15120,1993,23,104,294,449,681,1813,9367,55828,162162,73017,952,38,2300,7578,15870,29296,49748,75605,83921,34663,5666,5,0,0,125,1913,8130,21223,43836,76902,90230,58422,3909,504,20783,69478,78497,60901,37155,20322,10174,4812,1879,185,148
0,3585,12647,17619,28526,36248,41057,70822,106155,84527,4915,163,11383,16550,20212,40008,41552,75171,83252,94577,21300,1933,2065,20975,35697,46514,66343,76965,78196,50379,22932,5233,802,4897,5239,7226,14771,33901,61122,80029,80416,75376,35100,8024,4358,32672,59914,78912,82087,72114,44016,20842,7861,2746,579,0,95544,225555,56420,18861,7827,1380,311,107,62,34,1,129085,187034,59405,22639,6252,1224,283,89,60,29,3797,34309,65512,78307,67624,57250,43732,29841,18538,5470,1721,3370,5678,6903,7891,15416,31349,61317,138039,120565,14907,666,5106,6088,8906,14921,31576,52127,72901,81301,73865,49603,9707,10,202,1617,5824,14950,29890,51385,76086,95117,112852,18168,6559,75136,114786,90737,53062,28396,17442,11411,5453,2305,814,142
0,10,624,2784,15266,21938,52653,78622,81147,48153,3668,0,21,821,3187,11234,31696,58067,93305,83616,22291,627,0,1165,9879,23535,38257,59759,76389,67637,23623,4556,65,5934,24763,33371,32942,34423,36282,35143,34493,30019,26293,11202,2071,9066,29946,44253,66505,74082,56050,17892,3905,973,122,0,866,13066,38481,81460,104199,51788,12767,1902,289,47,0,1280,11003,39128,96137,94714,48432,11905,1962,272,32,1169,10148,24166,36693,51555,55622,53306,43702,24007,4146,351,875,1116,2426,6830,17304,36962,74594,103163,54680,6798,117,2502,15141,33601,40339,40346,39776,39890,40223,35386,16930,731,14,105,431,1490,4717,14451,37211,74998,89908,75522,6018,1685,24830,52929,56840,51163,44169,36471,23278,10187,2926,387,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
2,7210,21709,41001,58337,36709,33022,22153,7304,1197,314,1077,64261,44162,28795,27180,26647,18231,11876,4993,1499,237,23571,52544,28807,27005,25628,22639,21444,14983,9652,2451,234,76207,34495,35817,33309,22569,14813,7947,2694,813,193,101,48591,28544,18696,15442,16387,16813,19184,21152,23505,18124,2520,0,3489,69144,63567,43682,33767,11014,3204,851,212,28,0,5581,66166,60301,54667,27655,10353,3075,930,209,21,45531,22972,19409,17657,18975,20764,21984,24113,24652,11856,1045,77086,42310,27682,23618,19062,15336,11024,7961,3406,1281,192,40718,6612,16257,31383,35250,28416,20734,16754,15453,15907,1474,12266,29061,25844,21366,17244,14369,13335,14555,16905,19754,44259,36665,13514,14196,12918,13201,14778,18007,21670,23459,26984,33566,371
1817,46869,192265,255713,288938,296532,256678,216133,101298,10009,613,3262,46349,164139,210263,222265,247275,246087,276358,202479,48110,278,6960,35543,103699,140998,162947,173788,194033,247250,357622,243535,490,182073,224597,216392,197802,196933,191217,163424,142066,93876,48716,9769,32055,96946,164453,193276,196779,210936,225546,218480,193686,121138,13570,0,3134,18524,12924,19577,50938,94182,163136,235186,338133,731131,0,5331,15734,13308,23495,47887,95534,159389,238042,379248,688897,23014,25752,109444,181426,216407,240491,262994,302878,238349,65772,338,82649,121599,161015,168740,205417,214586,216264,211090,187770,96404,1331,30696,365887,400125,240246,164130,130510,110618,94442,74748,48051,7412,33837,126411,149580,151361,170351,205678,231401,241879,203667,123619,29081,18032,49537,104095,129815,161430,211597,271941,310891,261415,126694,21418,516
0,831,18806,83042,166966,186037,90265,24028,8215,2800,110,47,5945,50285,131823,175224,126355,56398,24667,9346,984,26,194,11158,77244,125112,119866,100402,78743,47929,18701,1737,14,60502,130833,103913,80579,66657,51727,39392,25767,13866,6354,1510,5906,35479,116179,152201,117606,75185,42424,24050,10779,1276,15,0,296,4287,7959,27124,100693,122972,121663,96984,46210,52912,0,477,3847,8508,33476,97030,124889,121103,92610,48509,50651,4421,14939,106851,145276,120671,90719,59901,29646,8388,280,8,11752,58281,101909,130046,120184,87115,49845,17924,3691,343,10,4051,26893,80030,89300,81329,74751,70211,65572,55294,31054,2615,2093,9552,15590,24078,38526,59579,86394,122407,137926,77861,7094,4128,29303,75512,94521,97644,91884,77563,53914,31455,17414,7762,501
4,19978,31341,28797,32212,47622,49060,50884,30279,3628,347,1318,39022,37164,39059,37831,47052,44034,31564,14481,2573,54,6137,49542,38333,34537,38615,40776,39349,30704,14595,1519,45,14412,39863,60284,57693,51182,31432,16936,10122,5748,4659,1821,8918,20369,32461,33709,36219,37520,40405,41353,33892,9001,305,0,6268,41711,70182,92067,65323,15531,2829,231,10,0,0,8966,35549,70044,104652,56244,15638,2802,249,8,0,12098,42547,34553,31295,34635,36685,34982,32675,26654,7744,284,9839,25167,55003,63587,52509,44718,26902,13115,2861,396,55,2787,7867,30227,44552,41667,33517,27503,25009,24508,35675,20840,3055,18447,37286,45015,43006,39447,34916,29520,20964,14196,8300,4053,26169,30707,23635,24080,27454,32580,35710,34153,32034,23577,386
0,1,32,116,239,757,1676,3736,6083,3162,65,0,78,259,659,2249,4857,4386,2081,1086,205,7,1,249,3218,5394,3033,1725,1336,650,210,48,3,14131,1097,304,116,69,49,35,30,16,15,5,9501,2640,1754,1001,505,232,111,55,34,34,0,0,0,3062,5234,665,1363,1657,1674,1348,678,186,0,0,2049,6232,762,1262,1757,1682,1281,700,142,8974,815,1473,1485,1203,906,554,304,109,38,6,10348,3041,1280,512,297,164,105,56,50,14,0,10868,2419,1042,502,287,194,165,180,122,86,2,4,22,18,27,35,58,97,164,492,3677,11273,8534,414,644,803,1054,1134,1016,878,598,483,309,519
6,31502,55932,41814,40262,39464,37661,31192,15398,2037,131,1594,57112,52586,36427,35058,31682,33091,27036,16844,3845,124,3949,59303,47671,33361,29964,30129,28321,29173,24650,8685,193,2906,14865,27199,37772,47899,52690,49949,36886,20041,4830,362,7940,28921,25157,23270,22956,24493,25789,30428,38690,48074,19681,0,28940,124841,60467,26336,22352,14716,8881,3861,3707,1298,0,38586,111659,62645,29561,20280,14642,8952,4204,3937,933,12354,31667,28618,25627,24072,24972,25152,29852,38880,43954,10251,9763,34758,45972,44053,32142,34204,32315,30674,23960,7302,256,217,1339,6181,18076,31376,39881,41942,43305,50231,57568,5283,60093,56573,38369,27967,21789,18098,16456,16604,17266,19262,2922,2085,29642,28624,24878,24086,24343,25983,28175,29119,35003,43461,365
103300,225773,180099,127342,101831,106540,100265,82473,65778,15144,194,85578,180825,164561,106559,94396,94863,104343,120248,119119,38116,131,66052,121025,135211,93645,83579,84147,94996,115810,190008,124159,107,120585,201752,208493,172724,146123,101820,68665,43016,26651,14089,4821,52718,171432,144300,117491,117993,128219,141495,126199,81423,25391,2078,0,3848,54954,46722,49465,84216,102426,125959,148118,171869,321162,0,6309,50011,53111,51046,78641,106710,127341,142765,190950,301855,59557,105520,145705,124989,126059,140491,174009,158587,66935,6727,160,102064,166203,165827,138179,124186,112121,113052,100612,71180,15208,107,65340,248663,138968,95682,78671,73243,76790,86624,101565,90490,52703,46694,61161,67666,74658,87545,107805,134344,175983,199551,126019,27313,43093,98979,110825,102224,103632,114921,134181,161083,144900,73637,21264,527
1585,35109,14249,11364,15952,26621,64076,117484,75900,12785,987,14864,33121,14507,18789,34798,60742,88060,68352,32904,9304,671,23161,36078,39769,61774,77448,65932,40667,20228,8144,2641,270,5108,11642,22662,29240,34063,46463,63320,79873,65406,17934,401,17196,39348,29105,45825,66545,72825,56637,31579,13021,3473,558,0,11823,150828,145484,43990,20268,3263,409,43,4,0,0,18204,122467,166044,49552,16186,3205,405,45,4,0,23126,37135,42150,57997,68195,60640,42370,25912,13196,4482,909,11759,33029,18646,17711,32703,59443,91224,81136,26749,3436,276,2468,3042,3836,7754,15107,28373,49904,80958,98595,67107,18968,224,2642,8762,18101,31706,47391,63553,78046,69984,45373,10330,10222,48115,79740,84123,62614,40679,25013,14073,7009,3505,1019,182
0,0,18,56,446,1119,6841,25642,130624,330349,5801,0,0,159,535,2536,7878,24873,92808,172150,198695,1262,0,45,1397,5949,14741,35546,83684,119051,162721,76899,863,2215,3047,15202,26220,37341,52513,70271,105662,133937,53453,1035,1714,916,2489,8391,21159,52054,93554,133380,141121,43973,2145,0,35,901,4112,14591,46727,75030,98688,112221,97343,51248,0,54,760,3725,19142,45537,72980,93930,117274,103458,44036,1211,995,3265,7647,13609,30784,59145,105267,156567,114305,8101,1149,603,751,2325,10488,22416,49413,91722,183335,137723,971,2136,15077,62797,102180,116110,101574,61075,27441,10344,2160,2,444,2161,7924,31036,76184,115092,115662,90765,44819,13798,3011,460,2354,10579,31794,69208,103101,111577,98487,54667,16245,2424,420
0,2,712,6032,14264,26961,51687,113338,237735,111227,1768,1,1396,8520,15641,26843,39515,104279,149254,130257,87061,959,47,5561,12720,21381,48114,87227,107481,103711,110289,66009,1186,8946,8804,19735,34050,50279,67474,88898,115332,119773,48457,1978,7193,3782,6165,16431,37440,73021,99523,112303,116567,73119,18182,0,65,1560,4122,9749,30828,64251,94138,105047,112243,141723,0,158,1278,3748,12755,30274,63451,90728,108413,121945,130976,5922,3747,6409,12616,25400,51883,79002,111175,142105,107314,18153,7113,3579,6491,11517,26183,51580,89724,127707,149144,89240,1448,6278,28408,56563,75587,83406,93069,96775,79209,37606,6689,136,25148,43959,46459,68184,94171,94943,78566,57201,32361,14052,8682,3117,6905,21804,52901,79603,86827,84419,79894,63356,50325,34575,166
6,4515,33269,49417,43258,37160,45558,65751,82713,34050,315,161,12316,26898,31612,37226,39483,42984,54998,86547,63544,243,1182,22781,38785,41636,36389,36858,41667,61382,79268,35730,334,13255,16949,30759,43176,55519,62213,64588,58357,39677,10804,715,9724,27159,31183,29309,28365,31409,36072,45243,57538,68290,31720,0,79014,127729,82226,52578,34898,11837,4455,2381,839,55,0,93474,106638,86338,59902,30011,11864,4421,2513,810,41,10392,33191,37744,31016,29015,29986,33069,44297,60376,69107,17819,9448,19435,34837,38503,41758,44055,45872,62574,65208,33789,533,6410,7611,36847,70211,67198,54112,47347,48162,40714,16811,589,14991,51602,56383,48633,39689,35245,32260,32438,32903,40402,11466,4336,20417,34569,33100,32444,34537,39552,45043,47175,52780,52059,360
252242,171748,69813,15517,14614,7327,3161,1256,717,488,272,158737,146458,57368,46303,38833,31870,23568,19987,9941,3513,255,84424,95006,72452,53094,37709,32767,37442,34649,49524,38841,566,67032,78457,68268,37235,37484,58082,40430,68234,45427,27413,8051,25858,43880,37348,33687,43908,49077,50683,57961,63904,76493,52258,72,11774,24385,23675,21056,39961,56861,71302,73396,85515,126209,185,14402,20964,21934,28268,38354,53861,67293,78507,94502,115920,27299,45778,43713,45559,45833,55448,44603,55312,55781,78726,37372,140120,84271,43688,40748,40100,38241,48733,40178,36750,30126,1181,1389,3080,33488,54527,56383,57827,60583,63587,68935,69957,65600,288945,97211,49084,28262,18238,12135,11182,8776,6884,6274,3102,12750,35949,31108,29016,30193,34453,42298,54124,64562,79300,116080,578
16131,222988,146134,102209,92879,59941,52095,25067,7604,1082,96,92740,256968,116209,80325,67527,49021,32565,20846,8172,1799,54,157569,202353,94367,79164,62469,47361,39107,25224,15301,3264,47,52471,81925,120126,148088,131580,98900,57600,25233,8144,1918,241,97938,197794,83983,55471,49279,46254,48286,51171,51792,37112,7146,0,44771,265728,204555,109074,67149,22750,8387,2686,921,205,0,67822,235632,205119,128281,55005,22179,8241,2889,912,146,157510,169022,76865,56543,51943,51738,49480,49135,42579,20006,1405,119260,192126,143219,102149,67636,45363,28649,18136,7831,1822,35,17747,5591,11304,31521,49700,62383,70613,74197,82018,185818,135334,42532,77302,68959,59201,51351,49718,53808,69641,95453,124497,33764,37145,220236,90158,54867,46385,45553,47777,49510,45741,43142,45712,372
24601,232849,137518,67101,53527,55108,65832,81857,58806,6811,119,53427,239999,110280,65251,58083,61131,77434,71846,41851,4721,106,42996,246243,107622,65665,61497,67268,72528,70341,44245,5580,144,31202,76489,113372,147015,150393,127730,81897,40333,13122,2372,204,64475,144471,85220,63411,56702,58624,60548,69479,83154,83375,14670,0,132905,249142,170928,120358,71020,16444,11740,5779,3411,2402,0,158381,214983,171446,143018,57370,15408,11742,6047,3773,1961,97907,145659,82484,63287,55775,58728,58065,68337,84145,64384,5358,76346,140873,127068,124585,91029,93189,70581,42270,15707,2324,157,2225,3848,28843,67989,84806,77644,70567,77727,112973,223812,33695,49150,116019,99815,80795,68340,61456,59822,66220,73910,91436,17166,10589,164619,98712,65523,55351,53030,56195,60360,60686,66906,92158,368
195688,14829,4441,1971,2257,1339,1444,1432,1535,3152,21317,195870,19443,5205,2990,2063,1537,1570,1590,2039,4527,19268,180876,28823,10657,5558,3799,2791,2444,2142,2766,5349,17577,126151,27244,14249,10951,9984,9524,10235,10401,11351,11672,27549,139440,51356,21238,13390,10101,8283,7599,7297,7336,7322,13791,240443,49916,4091,808,289,128,46,23,8,5,0,240081,51183,3109,872,325,108,44,22,9,4,0,142031,50678,19796,11308,8631,6917,6271,5960,6879,7346,14872,161114,22785,12828,8215,7119,5163,4156,3300,3333,4563,15904,16084,12883,8275,6849,6427,7213,8561,11661,19397,45170,120259,39874,20054,17216,14655,12946,11852,12727,13770,17559,40259,53839,74326,79645,29472,18384,14712,11340,7454,5633,4362,4370,16703,246
87603,45506,27635,17356,25759,52415,21377,20683,22617,32536,3928,97980,63370,57759,32511,16557,25626,16119,20754,15833,10122,784,89625,109953,34265,30794,21627,24632,16094,14191,10037,6034,163,82392,43505,45308,33434,26443,28916,29232,21363,17691,17518,11613,129720,51093,32655,28419,25496,23289,19091,18041,14668,9735,5208,56534,189352,47740,21207,11110,9167,6151,4778,3277,3447,4652,55869,197190,39067,21955,13220,8118,5994,4522,3529,3768,4183,135224,47911,34781,26634,25743,22465,19374,18678,16907,8421,1277,123725,66380,33254,24319,31449,16480,19877,15716,15950,9938,327,5602,11545,13436,13915,15381,19352,26457,36360,56941,106598,51828,28923,19487,17081,15355,15833,16538,18467,23110,30154,72387,100080,91647,67495,42301,34099,30475,27930,23527,17921,11535,6680,3805,60
264500,11369,1632,523,372,251,180,144,191,254,1096,261922,12202,2183,1119,549,379,238,220,190,333,904,256357,14089,3792,1834,1147,710,426,246,206,357,718,95800,25598,14581,12019,10042,10910,11799,13191,16614,20649,48246,151252,60541,25454,14019,9215,6395,4479,3144,1971,840,461,158401,115146,2264,436,216,109,35,13,11,0,0,156887,117077,1772,481,241,88,33,19,9,0,0,196637,48892,13923,6629,4137,3018,2187,1384,844,426,386,162591,32484,18570,14201,12392,8223,9680,8243,8034,5339,945,613,945,1862,1591,1467,1815,2570,4286,8623,26341,229336,29946,32329,27608,21697,17941,15184,14512,15311,18029,35429,49785,193307,47554,11593,6588,4718,3434,2877,2488,2007,1768,1436,255
1,1264,3658,4815,6316,11898,23902,38008,61283,48041,25606,285,5708,11529,16295,26875,33382,40481,36960,24626,14843,13808,626,12798,26041,41318,36660,29925,24816,23549,9893,13997,5169,27814,54129,55306,39860,25218,11967,6330,3073,938,141,16,21026,21339,28664,26065,23103,20035,19038,21122,24034,14880,5486,1,78315,108260,22741,7623,5393,2221,236,2,0,0,1,94374,90663,24147,8530,4825,2028,219,5,0,0,19285,24754,32873,28239,22424,19427,20647,19495,15736,7209,14703,18987,24245,43631,42768,32180,22588,15935,5993,4655,11677,2133,32104,9731,21634,30918,33176,30391,26369,19907,13202,6833,527,488,5671,13686,17304,17907,17585,20293,27936,33210,43119,27593,10585,11512,19674,24748,23943,21598,19916,18998,18148,19291,36378,302
80,27975,40086,30931,35416,39127,25869,21304,14045,5633,2552,672,33569,36336,26251,32080,34641,28955,24074,15166,9567,1707,1200,20437,37276,34672,36658,38242,30321,21434,14832,7195,751,14336,18929,33656,46273,46494,36599,24823,13838,6041,1727,302,12699,15580,28492,37865,43697,38756,27652,18508,13020,6185,564,0,9923,39792,64449,74001,40907,10298,2931,631,79,7,0,12741,32831,69249,78669,35122,10814,2892,615,82,3,11087,16056,33848,40215,41972,35247,25897,18247,13101,6093,1255,12697,16177,27924,36970,38254,37232,28860,20419,15927,7933,625,10708,3867,10235,20336,32786,41340,40989,36830,30375,14165,1387,542,5645,16379,27584,33894,36751,35930,31750,22839,17617,14087,8689,8434,27266,40433,46186,41884,30922,21104,11982,4997,1121,352
2,560,12902,29231,37813,35388,35860,47174,98280,71419,2190,58,5997,31813,32438,31301,29331,43391,65486,92947,38005,52,186,10591,22943,26506,28808,33075,53811,109051,74229,11569,50,5712,30338,48594,57546,59985,58057,51660,38112,15365,4160,1290,2206,8641,11040,16001,28551,48456,70539,76693,63593,37042,8057,5,4382,40518,55870,53557,76095,65634,48591,21151,3095,1921,14,5987,36585,54923,64961,67170,67546,48388,20426,3008,1811,2481,8881,11663,15475,24181,49327,74292,77374,62253,38410,6482,4262,18948,33347,31951,38347,57113,72259,68330,37164,9007,91,293,6808,56040,92090,78920,56184,35905,22154,13775,6886,1764,41793,41661,26904,29386,37907,45170,45923,42682,33331,22618,3444,1643,6263,12026,19500,31840,45742,56424,58127,45623,37250,56381,233
