band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,census_code
40176,122089,154628,215550,223310,284824,307444,304303,190274,17768,36709,108094,127254,153682,218511,240733,313708,337207,311575,12893,28813,93908,99040,121771,169129,232772,274000,338564,467624,34745,159465,233443,195470,158704,186953,168932,214771,229376,232129,81123,37265,38781,57185,84718,136029,212677,287758,323592,341950,340411,311,5532,35846,70622,107355,166850,244735,295418,481192,452505,318,6642,33813,69204,97526,173717,228475,351633,438147,460891,38140,60929,84561,100282,130722,192432,279381,330101,374096,269722,83831,163042,162239,156087,188630,185905,254112,298528,330882,37110,34083,317704,522701,308141,182537,132970,115228,109972,101428,35602,375814,386788,362182,276847,170709,99509,64331,43215,37512,43459,36118,51319,71722,87690,102286,126454,171018,236306,336135,641318,552
9,8206,27752,49558,63439,86697,114064,175960,101195,9674,1222,23645,55998,63015,67231,70072,94952,136194,113507,10718,2205,36289,69805,65742,67633,81605,94008,101606,100885,16776,22333,45617,63815,73964,87228,104256,102089,90315,38645,8292,17566,26490,28062,34314,48196,69187,96046,114309,125032,77352,37,28538,70282,76182,81706,85328,95361,107778,81912,9430,40,33266,66099,76051,75546,89527,91375,122591,72074,9985,15882,29148,35331,41117,51158,66793,85985,108716,132913,69511,21028,45802,60407,63913,63161,73710,92120,106891,93991,15531,18437,46251,74143,98757,112028,106059,89483,63543,25691,2162,66202,124539,105639,84700,67777,55266,46191,35030,30832,20378,7819,20088,31493,44462,61735,76072,86717,88772,93043,126353,463
19218,110578,139486,136246,137079,125921,103669,70714,31160,2611,3362,44999,71601,84008,98736,117052,128920,153088,166646,8270,1241,15007,28032,43061,61973,80548,104517,146667,313795,81841,47467,58128,55013,58392,66440,82353,110460,150376,165444,82609,5533,10629,10765,13843,22788,40080,70474,124516,191024,387030,20,378,2754,3440,8690,23907,57932,129314,307214,343033,41,448,2703,3366,7781,24538,53542,147336,280786,356141,5798,10510,13048,18259,27805,44754,76761,135240,226998,317509,23295,42775,48935,59333,63101,80571,91704,129178,262093,75697,5313,197301,295829,149570,82413,51710,37030,28546,22326,6644,547252,169815,74292,32015,16318,10384,8092,6945,6886,4683,8596,12717,12795,15084,19916,27784,42702,67408,113659,556021,566
56,3460,7296,11798,22173,31621,41629,49396,44671,44661,981,10027,18525,24876,29858,43126,47618,26403,26360,28987,2243,21458,39817,52611,45885,29426,14877,12503,22097,15844,45352,40838,57227,50564,31607,17524,10226,3129,274,20,33059,31786,41099,33974,26657,24138,24326,15006,14229,12487,126,97772,118341,23916,11772,4348,482,4,0,0,124,107999,108424,23739,11363,4620,485,7,0,0,26933,26564,40449,34816,28089,24570,21237,14307,13114,26682,30242,28637,40177,42972,39141,26649,12522,8425,19610,8386,57588,16682,16074,23012,31680,37119,35203,26215,11870,1318,107,1637,6860,13034,15326,18995,33236,53066,67666,46834,18310,20328,38347,36542,28404,24007,22057,19109,15111,34546,301
0,7,352,1193,3132,7519,18575,72867,482430,644521,0,2,67,365,1481,5339,22104,79838,539597,581803,0,45,954,3356,9372,23057,48571,128737,503726,512778,915,584,660,1474,3000,7495,24373,96745,515519,579831,696,1086,2493,6701,22697,64195,135051,235265,298097,464315,0,0,75,1402,16870,82267,173555,234838,306358,415231,0,0,66,1258,13944,83812,162048,271141,275902,422425,396,887,3717,12285,26641,43321,74517,154928,314743,599161,447,159,166,310,553,1432,4291,21640,479705,721893,165647,388880,176453,158771,132995,98135,65721,34149,9197,648,15,257,1792,34390,268045,487894,293704,117827,23703,2969,583,13250,73658,143201,164042,158307,147497,178432,329213,22413,99
0,311,689,1484,4617,23200,55802,106083,115280,15181,0,200,1624,5498,11572,35963,75243,90671,95919,5957,0,1316,6815,19509,41228,54574,75446,77078,43646,3035,3728,4041,4975,5683,7604,15546,43221,96420,116640,24789,2104,2572,6456,17039,32600,60300,81970,77529,35965,6112,0,307,3811,12432,28495,55033,76436,76480,58674,10979,0,493,3600,11959,24945,57618,70948,92348,49347,11389,1398,2331,7396,16425,34352,50743,65283,78575,56057,10087,1555,1078,2194,3755,8686,15852,41459,116939,125586,5543,4714,11482,17313,31959,47762,60975,65855,56790,25055,742,49,1560,15679,49696,73189,71089,53576,33468,20334,4007,871,15776,46023,63100,64957,57444,43199,21894,8186,1197,164
437,22960,83552,148671,169944,177885,140452,50559,16459,3539,4431,32139,80304,145744,179222,169003,112135,61792,27128,2560,8336,36229,118457,150665,134487,114676,94579,86557,67658,2814,21152,11542,15829,23490,40592,71285,137150,219246,221139,53033,17334,10182,16195,31864,71169,121087,156173,171658,151305,67491,0,8894,15808,41100,115622,200700,227955,143763,55970,4646,0,10038,14549,41354,107522,208051,220470,159796,48054,4624,15713,10781,29544,62830,96243,119244,139502,158372,141824,40405,21937,13710,20681,34394,66900,130218,204371,214876,103313,4058,12587,10572,36367,60715,73024,91430,128540,193080,187487,20656,176476,198919,161814,111319,64353,35814,22821,15794,10551,16597,11697,26336,88546,124026,126733,115358,102959,86147,71207,61449,472
43456,156455,98334,24977,23035,9603,3612,1851,863,440,19802,98323,58072,59384,44865,42002,20389,14485,4864,440,8111,46246,49297,37509,49273,40283,52849,46659,31710,689,15946,23061,28695,31689,45451,52010,81052,56174,25438,3110,4687,12848,16177,18926,25182,35695,48285,67459,87043,46324,16,1280,6128,12355,26907,51408,83891,100278,75488,4875,16,1572,5585,12029,23829,53719,76951,124071,59984,4870,4065,13734,21534,25839,32981,40124,49259,69027,83814,22249,19282,29331,35131,45116,50916,50331,51384,52527,27700,908,1322,2901,19131,47859,64006,66210,57712,49874,39339,14272,210179,70717,31486,16972,10509,7188,5858,4405,3382,1930,5068,12194,14497,18400,24261,33824,46489,58394,67312,82187,584
3319,13590,14898,22621,30829,52966,66185,91109,110188,12907,5944,25685,27101,34871,43206,45907,54266,90056,89451,2125,10418,35480,42071,41690,42993,46884,57231,93186,47044,1615,33698,46781,63069,70116,64537,61590,46301,24180,5808,2532,33647,52065,44137,35110,32134,33597,44101,62630,66851,14340,3,82623,228030,82063,20232,4009,1220,350,79,3,1,91762,220983,80405,19234,4597,1171,398,58,3,37921,52972,48684,35350,30705,32092,44186,58407,65245,13050,24556,24087,43452,56037,56703,64943,64085,60202,23073,1474,24902,36785,93131,67476,43458,36679,37257,36262,25614,17048,1218,17430,51201,64522,52280,40868,39079,46858,64188,40968,24383,44774,46855,36395,31999,32071,35927,45402,62267,58539,377
1483,21026,67925,107063,134282,179899,146249,39204,6661,897,6384,93593,118251,131957,151457,110836,58964,23025,8432,1790,15153,103313,105342,128404,127266,101093,68848,40230,12489,2551,16258,33808,102835,183640,176444,114625,50480,18058,6612,1929,15378,49148,53788,57431,75451,99085,110335,127805,97665,18603,2,23990,189052,197644,137485,69223,30192,17247,21756,18098,8,32879,180647,197468,131577,73842,29986,19943,19806,18533,23107,69583,67790,83912,94817,97443,106598,98710,54038,8691,20068,83876,131175,149041,129481,92145,60158,27467,8969,2309,4831,8954,19250,65699,117308,145827,136131,94399,86870,25420,98680,151094,121780,92739,70969,53503,43813,36092,23993,12026,5045,51691,51212,52702,67025,84671,99731,105479,99365,87768,393
76,6005,30487,65423,103685,176092,250100,248003,120580,18683,338,16282,62485,121490,147277,182620,187870,187815,105248,7709,1180,67531,151893,154915,146090,147798,159959,141824,41549,6395,21833,70331,134743,169952,182821,183559,144670,79618,25953,5654,28214,153529,130672,110214,110387,119597,129384,133282,89592,14263,42,162728,370980,202127,166816,72559,23562,12303,7427,590,56,194180,341849,200741,158875,78602,23668,14653,5917,593,30006,171988,144615,121656,115917,109065,114556,118701,78161,14469,7426,33465,90845,150244,173766,183483,167644,143860,62552,5849,7917,30645,112208,145119,151808,163377,164724,150959,79216,13161,4940,38962,89118,114582,114617,112257,118528,138267,209913,77950,19295,139303,156860,130219,121636,114747,106339,96139,79704,54892,344
421,32381,121792,141753,127194,97945,51660,13663,1418,49,1782,33447,102167,109650,105813,104768,90338,36885,3406,20,1072,16983,53743,56535,67003,90029,120840,150214,31835,22,110191,183156,118478,72924,46083,30536,16702,7925,1944,337,6448,45530,74954,79772,91926,102854,95221,66217,24103,1251,0,249,3791,5854,14093,28980,51061,78960,155691,249597,0,350,3725,5742,12819,30274,47747,94659,140991,251969,3392,17156,56332,70744,85458,110043,134736,95412,14963,40,35847,74236,107984,119720,107792,81001,44515,14854,2302,25,13814,218955,132848,72362,46243,33458,27431,24899,16725,1541,20452,48641,61763,72882,81869,86820,86893,73650,49054,6252,2998,17273,32287,37344,47351,67574,105172,131781,102930,43566,441
504769,38474,19693,9275,4825,4251,3224,3866,8892,51693,505253,40370,19514,10831,5405,4006,3583,4936,13181,41883,502847,46313,21379,9214,5423,4394,4549,6287,14728,33828,224915,43786,30076,26877,29747,30995,35322,40002,49664,137578,339843,128062,61191,40623,26645,17834,13011,10602,9740,1411,454745,131561,34642,13630,7980,4329,1683,342,49,1,455991,135574,29631,13537,7544,4675,1585,387,37,1,421551,116345,35995,21259,14897,10240,7168,5767,7720,8020,320687,74111,44880,37410,30937,28338,26797,23089,29169,33544,57042,16979,9988,9035,9941,11109,16080,28764,64337,425687,101920,62288,53062,48580,43921,38923,35168,33221,49238,182641,430841,108709,30955,18318,13079,9552,7620,6798,6726,16364,258
17920,41709,45343,39487,88515,57803,29231,4611,1785,780,27247,55350,93289,88071,34716,19380,5411,2225,991,504,47766,156314,75824,27690,11405,4693,1770,853,606,263,7067,11344,21372,26461,46483,48814,52982,60698,43086,8877,62585,120541,60838,38668,25009,11848,4878,2015,761,41,0,1382,72061,179546,68734,4682,402,179,180,18,0,1320,73812,166050,78640,6550,411,240,141,20,105669,97233,54367,32142,17509,11394,5364,2277,898,331,25034,50275,56893,65031,61199,39936,22303,5373,989,151,2296,876,1102,2046,3800,7235,15902,44079,132960,116888,254,1771,5232,11150,18907,26817,37499,50177,119224,56153,102194,115871,53373,28763,14229,6826,3642,1352,717,217,187
0,51,608,1683,3903,16071,53018,89979,28969,877,6,394,1928,5965,22214,60416,59791,34493,9752,200,5,1988,8421,23206,39359,61039,41703,15983,3365,90,12249,50801,42383,30295,24614,15660,10959,5504,2128,566,2860,19725,38091,56625,47054,21186,6946,2094,553,25,0,481,1276,7209,57795,55405,35811,26108,10197,877,0,554,1187,6153,51074,61337,35038,31109,7806,901,1805,6626,23690,40612,53162,41151,18791,7551,1582,189,1272,10093,30057,43612,39866,33142,26019,8872,2117,109,2902,23008,43730,36186,28740,23441,18626,12719,5099,708,1,22,228,1106,3474,9748,28015,61211,75626,15728,1849,10396,32418,42027,42473,35908,21763,6860,1351,114,36
342826,36884,13031,8045,5579,3877,2618,2250,3447,7197,335899,40509,18000,8725,5147,3597,2157,2119,4630,4971,342029,37242,16057,9323,5909,3225,2046,2095,4589,3239,103751,29105,20666,21739,24632,28118,33414,35703,38969,89657,187843,107064,49698,28386,18419,13912,10430,6027,2543,1432,197795,177112,34359,10527,4262,1358,293,43,5,0,198695,181105,29724,10291,4095,1499,291,49,5,0,269405,81791,24613,14956,12087,8103,4801,3522,3673,2803,177818,67330,41742,31728,26370,23504,20668,17485,15759,3350,13496,4378,2852,3093,4088,6568,11024,18850,36393,325012,33640,48470,50512,49300,42495,34102,28053,26180,37887,75115,287826,57357,19580,14840,12864,10564,8824,6766,4475,2657,251
36962,333977,287030,138635,54637,15574,2539,442,168,18,82993,419775,214236,91572,43317,14529,3047,400,103,10,87491,287233,174848,122123,92647,61322,34220,9293,796,9,73677,166642,212773,167315,112433,62511,36052,21287,13177,4115,51434,123986,121192,106248,99326,98981,101883,104883,58537,3512,0,1807,15577,47507,175421,237621,180578,127217,77432,6822,0,2047,15163,53466,176114,242328,171953,133032,68530,7349,74903,176983,141565,109298,96757,96559,91500,67124,15090,203,117278,276039,231892,127788,70874,29145,11676,4321,956,13,11241,15297,40398,57841,72826,89113,112826,155541,226075,88824,168143,167323,123958,99103,81229,67795,59050,48944,31782,22655,27051,110214,127526,100551,85423,77926,73227,67314,64511,136239,528
0,661,12258,27759,21727,20613,58880,174926,102444,8683,168,13191,25331,20353,22910,41394,95680,162518,38478,7928,283,9635,21846,27811,35065,71712,133136,98693,22212,7558,17589,48050,50069,51245,61530,75362,67851,37759,12923,5573,7074,7614,17501,36401,62196,90102,95267,66951,30023,14822,0,31132,132325,98836,66292,42010,30468,19806,5447,1635,0,38030,125327,97063,64177,45622,29519,21947,4579,1687,5622,8338,15994,26335,54229,91668,105145,73943,31334,15343,9151,21926,25386,34972,59338,89057,97088,63866,19807,7360,11564,26907,72527,99622,90285,61522,37381,20309,7494,340,20805,28895,32878,44886,59028,69094,67972,55903,37865,10625,3014,9535,25146,43902,62091,73969,73732,57829,38496,40237,234
670,70067,173087,152745,100786,42661,14649,4415,1821,299,5419,81605,166961,139270,96827,43570,18377,6290,2497,384,5154,61159,161820,137012,99223,56719,25996,10048,3578,491,70120,116986,104690,89528,77464,52387,31995,13532,3871,627,8924,95122,146146,102666,67204,51378,40024,32295,14435,3006,0,5907,37640,63973,97595,118504,99634,66495,48261,23191,0,6785,36424,62746,89552,125604,95838,78212,42050,23989,7681,43287,142026,134145,89713,56998,41283,30330,13464,2273,38340,116252,130746,103581,81625,55122,24477,8050,2494,513,2791,8472,33347,63448,84474,100584,109085,99395,55666,3938,31000,42839,42386,41782,42420,49518,77052,124987,102933,6283,2017,31685,108096,132226,101088,66078,43336,29145,23181,24348,452
0,846,5695,13992,27168,34607,39712,37921,26703,2698,73,3084,6261,6937,10964,30378,48628,62709,19386,922,1528,7050,5656,10535,24093,43479,55980,35232,5182,607,3623,2544,3108,5962,11947,24376,56728,56983,17758,6313,4778,11414,15919,24716,35576,38213,37546,17797,2753,630,0,4101,30210,81501,38921,11910,10032,10966,1532,169,0,4955,29052,76908,40762,14682,9847,11723,1233,180,5837,8470,13186,21818,30608,36188,37653,26277,8316,989,2475,2101,2872,5888,9849,24018,46027,74522,20903,687,2342,1463,5008,19516,39545,50026,41959,15812,7319,6352,84,684,4400,12759,20559,27687,35460,40164,38002,9543,7850,20358,37942,41653,37229,26524,12337,3566,1240,643,192
1,2442,11755,20863,46797,89726,89933,45873,6535,101,16,6118,27102,66849,92258,67366,38289,13856,2123,49,635,31846,85821,80346,55846,35289,17637,6078,509,19,9184,25295,44270,70628,68886,53955,27081,11367,3005,355,5609,26226,59922,65801,57846,44638,30941,17211,5495,337,0,9299,168152,99221,29671,6633,925,114,11,0,0,16389,162560,98547,28242,7254,895,128,11,0,4241,29474,62198,62869,54222,41705,30758,20682,7472,405,3510,16977,59209,94103,75878,43688,16641,3618,387,15,1056,3996,11692,22582,35790,49418,63676,73159,46699,5958,1332,7262,16992,27797,38552,47283,57279,62476,45549,9504,3441,28364,61527,61275,51708,40961,30784,19757,11006,5203,209
0,21,624,3179,12038,63896,111724,87644,25750,746,2,285,4418,22235,53993,110020,71764,30238,12504,163,17,1403,15140,46209,76513,94428,48854,19047,3956,55,20157,71180,64556,52743,43172,25779,16622,8010,2898,505,1524,16825,52200,94808,88722,35855,10997,3706,939,46,0,16,617,8536,80939,96007,65852,37419,15159,1077,0,27,615,7176,68904,106981,62938,46264,11629,1088,673,5970,27275,58135,87737,74772,34899,12922,2974,265,1277,15542,48562,68999,64652,52009,39191,12844,2484,62,4010,25106,56889,59611,52012,43917,33995,22217,7606,259,1,69,645,2512,8535,27398,72824,107802,76286,9550,402,11381,42958,63722,68965,59748,38288,15404,4131,623,37
0,352,7428,19531,36078,52341,31701,17172,7724,428,3,2279,16020,31400,40013,39567,25398,12263,5664,148,83,21457,31062,38903,31031,20028,18100,8363,3642,86,2358,13571,21182,28695,32092,29758,25702,14688,4480,229,1140,26745,37922,41028,31879,21219,8569,3477,708,68,0,298,4064,10045,41504,72182,26281,13142,5003,236,0,467,3817,9931,37894,75084,26115,14752,4452,243,554,12878,20313,27963,32627,30240,26149,16581,5139,311,602,1256,7310,28412,53506,43095,25871,10585,2028,90,366,6050,11194,14637,18270,23131,30185,35594,29339,3989,6,34,301,1674,7877,21590,39181,50512,48025,3555,3588,33167,41670,32760,23253,16938,11826,6938,2216,399,54
149057,331171,196508,123805,101332,86608,65158,42939,22041,22787,179128,370303,198822,128223,93153,65784,46108,24797,17816,17248,269929,396737,172756,111532,69207,47818,27981,17840,13987,13447,117276,69911,68243,77481,94331,135431,162951,169325,146691,99283,189516,226864,190805,161947,123568,94455,73356,45070,20963,12830,2259,109524,207715,315589,271000,138541,55507,24511,11597,1915,2623,116390,198020,316325,259819,149711,54929,28610,9795,1955,245432,328796,212090,123435,83703,62229,39952,21912,11200,11286,157476,142842,172133,185602,164335,121000,88483,64492,29558,15486,53265,22820,25118,34803,41463,52537,73355,122835,278679,436048,35629,101026,139157,135936,119606,104567,98086,95000,137437,172930,217713,327846,208156,126638,86460,62107,46604,29210,18046,16593,545
202833,168651,59768,70746,42358,37336,29257,8772,7650,2452,233565,176794,78662,42629,38713,27673,16164,10495,4342,1549,242586,169025,83766,45361,31510,27282,16158,10523,3923,975,181900,70531,58688,55265,54404,51936,46716,51087,38296,22655,234625,110285,66317,50708,42288,39471,32009,28165,19759,8323,198572,245873,56979,28745,17570,17667,18453,15377,18477,14278,199913,251055,50069,28549,16604,19113,17301,19322,15915,14150,252316,115679,73503,52911,40726,31090,26894,22655,12988,3088,241280,95120,71919,67434,47452,43285,27919,22862,10862,988,11265,11384,17646,31660,38548,45069,56414,90396,168704,160023,61591,41750,41595,41521,41248,42171,48670,56510,86705,168825,177232,151473,77861,57737,50101,40371,33146,22231,12316,9009,61
1010,29839,27896,26723,37097,43758,44957,25910,10179,362,2641,31598,23264,25374,28529,38222,41630,36739,19397,337,2600,21625,24711,23982,27118,31254,39569,51426,25293,153,3435,14212,28376,38628,49449,53248,38119,18605,3442,217,2242,13875,21364,30325,33729,35016,34471,33858,33299,9552,1,9143,54498,65644,63977,36884,15022,2328,210,24,0,12261,51435,65754,59876,40501,14829,2901,151,23,2305,16185,25003,28647,31896,34553,34679,36094,32062,6307,4023,14031,23452,29194,32381,35157,47208,42159,19931,195,674,8108,39250,47669,41833,34098,28502,26245,18148,3204,18853,32310,31980,32171,31216,30641,29703,24631,14709,1517,394,9764,23986,33618,36986,36469,33210,28179,23744,21381,351
115329,26814,10037,7156,4693,3081,1797,967,488,178,103674,35263,10786,6912,6196,3996,2250,953,431,72,94794,39802,12717,7544,6044,4821,3039,1404,324,35,22705,17826,14834,14832,16814,20270,20755,17412,13421,11653,36318,39979,31107,25050,19168,11468,5004,1855,444,52,5279,66189,48732,26530,15760,6186,1074,189,60,9,5335,67077,47590,27473,14758,6478,1015,223,49,10,42457,52322,27605,17336,12236,8847,5726,3081,767,73,54591,25577,21357,18876,17710,16058,10586,4646,1288,47,104,721,1208,1789,3027,4585,6796,11810,38103,102379,13103,18758,20098,21653,21548,19648,17254,15242,16330,6811,22728,67431,38326,22259,12186,5213,1717,430,99,56,31
34751,269880,77354,29229,19306,12779,8850,3326,415,3,141564,203366,45930,21406,14677,12767,9429,5465,1278,11,185694,142178,46865,23631,17511,14372,12233,10147,3203,59,20598,84949,104236,91720,67311,43415,25939,12677,4458,590,35915,144979,74813,46004,33688,28641,26614,26780,26748,11711,6,156317,116074,53963,37590,26130,19306,15262,16342,14903,27,171510,99891,53464,35941,28466,18915,17914,14636,15129,93517,146420,59664,35721,27345,21828,21056,22432,21425,6485,159918,159581,57441,29625,17480,12333,10328,6199,2890,98,239,754,6441,13758,19010,25414,34529,55839,136332,163577,67367,54355,48827,48305,49253,49686,52724,50380,32102,2894,5482,143568,83401,46158,33001,27898,25366,23720,24048,43251,415
0,0,0,8,120,421,1251,2362,8444,1351,0,3,106,334,573,1050,2258,4572,5004,57,0,97,524,891,1210,2031,3230,4750,1212,12,4820,3675,1440,972,858,828,636,495,185,48,322,2261,4249,3209,1970,1059,586,215,79,7,0,2026,3051,2135,2792,2992,791,149,21,0,0,2437,2510,2243,2578,3259,741,173,16,0,152,387,971,2310,3638,3449,1869,855,287,39,203,633,1705,2530,2813,2314,1997,1322,430,10,4055,3892,1571,1091,908,873,807,579,178,3,0,0,7,34,119,281,754,1697,5318,5747,82,614,1352,2045,3422,4166,1834,347,84,11,96
0,1519,12652,35297,89103,104926,146147,124825,38442,1389,56,3450,12319,26314,56318,89382,126684,140550,97256,1971,256,3531,10539,26207,45322,75927,102366,142508,142446,5198,5919,10863,24766,41153,56638,64244,71551,89466,143465,46235,3605,1405,3052,6865,19049,45372,87785,130845,159139,97183,0,101,2105,7472,29721,69299,107790,135204,161007,41601,0,130,2043,7348,26640,71250,100134,159540,143181,44034,2904,1752,4858,11296,21165,38494,66227,115313,183751,108540,4486,4542,9806,20698,30463,53019,81850,141117,201190,7129,3115,23308,116944,114679,89860,74015,63218,46656,21090,1415,131531,102738,104244,97799,62066,30714,13142,5383,2637,4046,1619,8142,27380,47202,56629,59387,62840,65708,71075,154318,107
0,2,242,1989,4619,16640,60611,145899,202812,20903,0,201,1261,3240,10424,25955,65725,138522,203577,4812,20,1828,5987,12239,25048,46861,88745,143043,126465,3481,4121,3017,5887,8752,12060,17653,29354,81973,228609,62291,3485,1685,6116,15375,33509,64570,109587,127800,79929,11661,0,36,4197,18725,51997,89302,104357,89414,74470,21219,0,65,4240,18023,47877,92795,100170,100507,67031,23009,2724,4113,7691,14812,26499,47985,81556,120753,121482,26102,2353,996,810,1671,4808,11645,29241,117752,279635,4806,5472,15924,38856,59121,79683,93795,89221,55975,15033,637,2551,9324,26160,60934,96667,102361,80665,48110,21448,5497,2099,14555,61484,97849,93327,75794,57922,34250,12159,4277,146
2264,54010,113193,189342,184173,162066,145984,148677,135068,39725,5273,38010,59363,122646,160356,178472,167716,172907,222460,47299,10882,36383,87240,127836,144024,153138,157845,183172,217531,56451,12734,7507,9250,12348,20294,33945,64152,160884,486228,367160,10316,10373,12931,22324,52136,124631,212946,300334,304375,124136,0,2878,13650,25720,62522,156585,292006,314553,222527,84061,2,3786,12480,26108,57091,161794,272182,364029,190309,86721,9415,16878,23932,51285,90234,137090,190716,247411,268687,138854,14130,9326,11528,16325,27184,54583,117243,292368,544579,87236,15944,58032,67212,76554,102619,140580,185703,243945,242844,41069,74444,257087,356300,284379,114564,38695,18341,11583,9914,9195,7597,36921,133654,206760,219362,196648,158287,116353,73907,25013,469
175,17788,30261,67533,93645,106754,126621,119792,26827,227,1595,77971,104844,69005,95504,104521,92569,37519,5871,224,8739,142472,80196,85378,94678,84509,57151,30496,5781,223,26627,73257,144487,151722,114027,50156,22187,5913,1117,130,22050,76213,66669,54143,57563,74289,85981,81920,57817,12978,0,36237,166412,172472,142883,49552,13219,4962,3548,338,0,51566,151892,171064,137581,54765,13464,5974,2963,354,34202,105317,69556,58488,69022,73379,71764,66040,37257,4598,35725,115298,98465,107383,106393,73158,36258,13820,2931,192,13717,5141,23979,69345,102850,101886,83482,87352,93420,8451,31148,78224,86777,80103,66173,56425,55333,59635,53651,22154,13009,43529,74797,57172,52912,61873,73601,73954,64627,74149,507
0,0,282,4473,7347,3780,6851,38726,76594,2392,0,827,5662,7005,4034,8920,17170,51283,44205,1339,0,125,2769,9483,11768,16512,37667,54158,7228,735,12167,13962,15820,21354,27778,26788,16447,5205,729,195,2655,9898,20037,24445,31921,26645,14925,6041,2529,1349,0,32297,50664,29446,17587,7980,1690,519,262,0,0,40117,42553,29618,16587,9046,1703,609,212,0,1980,6639,18231,22289,30444,27681,19035,9229,3328,1589,2586,11632,8482,6779,13311,29946,43920,20294,2822,673,2092,14844,44971,38860,22664,11657,4154,1084,119,0,51,1028,2446,3780,4736,7493,14853,31322,63116,11620,606,4897,16367,30710,35411,26055,14625,6561,2812,2401,227
175897,116972,44021,37267,29943,20823,13394,10636,7484,9903,148179,92659,48957,32085,30446,28520,33878,27438,16332,8336,142998,71670,38981,30463,29123,25660,37711,39834,43383,7427,21769,21081,22087,35997,51583,52611,87753,75672,62102,37009,73530,63979,40074,33262,32517,34522,41442,56969,63214,29154,7770,44823,31347,41842,47345,45969,50984,54024,89498,55527,7693,46509,29455,40839,43636,49177,47466,67925,80213,56216,85806,71119,39408,30584,25526,31745,35831,53597,69305,25397,57413,44322,60283,58268,53985,61886,49681,40746,31047,10552,2501,13690,40146,41706,33725,30541,30803,37813,61689,174543,113544,90265,54491,36821,28515,24747,25675,29569,49388,12905,95213,74601,40640,31904,29031,31020,34698,37501,43206,48571,632
906,78999,267848,211035,140791,82556,53786,34868,18142,3362,1553,137161,249690,170300,115592,83636,65692,41686,24743,2240,4245,75728,149593,176809,144126,115008,94285,86356,43937,2206,166199,139926,127990,121126,112458,91244,63582,43145,21632,4991,9246,34227,97692,145090,151793,133113,126347,114074,68240,12471,0,827,4969,22342,71068,110084,157106,199407,221904,104586,0,1097,4687,22209,65656,115750,148308,226491,198098,109997,8387,26747,60426,116642,162996,175573,159173,125255,50596,6498,76940,152921,161356,141492,124561,92871,71052,42969,25245,2886,5719,92309,169729,148826,112942,94622,88192,86690,77026,16238,70235,134452,134244,133448,135847,122880,90157,45944,18201,6885,8498,29623,53701,68554,84776,109831,144814,157301,131284,103911,479
5,1708,13639,57906,91752,139784,224674,161954,57488,10255,91,9332,27280,71647,109318,155645,161100,143501,72728,8523,730,21027,64360,100504,121058,136353,146615,119142,41922,7454,30196,54833,101536,128960,145355,129990,97919,51103,14617,4656,19514,48071,72569,77829,88774,105651,123951,127835,78588,16383,0,8649,111204,129332,222622,144468,73513,51361,17569,447,0,13344,107397,128389,208098,155718,72519,60141,13096,463,14139,51122,78491,81014,94646,106705,118805,122074,75028,17141,16703,29255,67391,106309,119271,128940,122559,105387,56314,7036,14695,28588,87710,155847,162504,131125,95970,60430,21304,992,4585,44977,96337,112955,105839,93167,87704,87315,93902,32384,8746,41307,73423,82731,94056,108725,119362,106131,75547,49137,339
