band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
11179,175157,163666,75847,51543,40345,49516,54985,66015,65609,28647,1558,62,25014,205305,136981,67508,46909,47313,54888,62307,73854,44413,17922,1664,51,17452,212754,124198,69000,53340,53665,55309,59879,61602,52537,22401,1914,78,22880,55473,85189,112181,130009,125425,106835,75292,44699,18872,6054,1091,129,34915,138657,86811,59661,51101,49338,46844,52357,56984,61927,76548,59999,8987,0,81575,172685,189931,122159,106983,70521,13992,8900,8946,3598,3158,1681,0,70837,222188,149535,135376,111191,50641,18240,10441,7540,3559,3314,1267,68467,138887,85564,59455,50794,46828,47459,51099,54082,64644,73592,40490,2768,54965,119649,110677,102021,99226,83793,73690,64357,42781,24730,7086,1055,99,1878,2521,11470,41819,64726,71371,66221,59659,62265,75835,125084,189335,11945,34500,94905,92052,76517,64238,56766,52206,49977,54669,58209,67599,77068,5423,2192,127856,104750,66180,51931,45984,44826,46820,50585,51517,51044,62040,78404,368
189547,18325,5222,3222,1572,1340,1215,981,1323,1316,1702,3025,20615,188700,23197,6710,3304,1924,1805,1397,1324,1249,1544,2027,4681,18240,170759,33129,12419,6321,4199,3019,2367,2218,1870,2055,2587,5372,16467,118479,28388,14632,10484,8738,8177,8701,8080,9104,9469,9390,10017,25652,124046,56265,23765,13871,9740,8333,7164,6501,6247,6095,6439,5828,12859,199371,88735,4930,1789,491,231,124,45,19,13,6,3,0,198301,89343,5951,1219,530,230,94,45,26,11,4,3,0,126642,55850,22507,12353,8456,7051,5885,5423,5243,5311,5997,6359,13612,153954,25125,12933,8311,7264,4751,4805,3003,3240,2861,2870,4333,15030,13692,11921,8096,6187,5601,5483,6140,6997,8774,12439,21588,47680,108181,36464,17589,15349,13476,12114,10607,10239,10192,11432,13105,17724,50379,36081,52179,86174,34001,18758,14267,12179,9555,6709,5152,4073,3502,3998,15854,246
76545,43303,27960,26000,19741,10406,41322,31972,13159,16863,23820,23970,2354,85640,48967,79336,22572,17092,14936,23543,16944,13115,15757,12507,6664,342,78804,96562,46173,23002,21926,21231,17769,20034,11015,9697,7599,3542,61,74838,38200,40430,22507,32663,29680,20747,23363,20784,15685,14359,15164,8995,114276,54258,30378,25870,22725,21971,19390,17264,14961,13844,11270,6917,4291,25854,204225,42193,30123,14151,9397,8933,4890,3583,4055,2817,3274,3920,24893,202745,51952,22353,15506,9984,6773,6045,4114,3452,2691,3471,3436,124149,46792,31758,26020,21235,20947,21310,16106,15970,15219,11921,5157,831,106136,64762,37898,21080,22444,27221,15714,15064,14710,14386,11864,5984,152,4196,8510,11442,10918,12687,13482,16860,20735,27833,38015,61372,94006,37359,25822,16934,14995,13683,13003,13470,14024,15614,18206,21572,31657,91128,67307,70183,72538,40528,31931,27829,25231,23634,20839,16491,12363,7763,5091,2994,60
258083,16539,2299,801,377,333,200,155,130,146,163,235,1051,256096,16437,2994,1339,715,442,307,214,186,159,181,348,821,251217,16869,4807,2120,1372,905,590,406,223,172,208,333,660,89196,26228,14901,10552,9041,9574,9024,9637,10528,12533,15046,19293,43896,133459,66744,27399,15792,10427,7384,5164,4060,3014,2106,1299,513,410,46430,225839,2825,923,275,171,105,29,19,8,7,0,0,44974,226932,3411,657,303,182,74,41,19,7,7,0,0,177380,60017,17244,7844,4617,3299,2667,1892,1397,893,569,315,329,154038,32638,18947,14158,10711,9837,8064,8216,7194,6661,6194,3271,773,520,673,1427,1465,1299,1211,1545,2008,3091,5053,10305,30762,220090,24890,27969,24996,20915,17251,14824,12942,11777,12819,13948,17427,42038,35975,161284,73269,13479,7264,5007,3762,2914,2480,2193,1896,1549,1538,1135,255
0,401,2593,3636,3878,5741,11460,14391,29064,42459,58774,30162,22233,101,3362,8079,10870,19244,20986,29980,32126,29368,31794,14197,14340,10345,270,7519,17673,29711,33599,30399,24606,22462,20988,14496,6368,14514,2187,23429,35781,51935,44567,29804,17999,10293,5586,3477,1492,331,91,7,17794,17001,22852,23441,21611,19298,16484,16049,17017,20273,17938,11789,3245,0,55598,85373,57450,12225,6294,5239,2096,475,42,0,0,0,0,52434,107394,38644,12994,6396,4012,2495,404,19,0,0,0,17026,17093,27569,26054,22848,18174,17282,15982,18394,14947,10284,5604,13535,16161,16190,32822,41295,27692,28813,19290,15766,6582,3672,4943,10915,651,30412,7346,14250,22814,27285,27777,26231,22579,18549,13799,9249,4318,183,271,3252,9212,13569,15166,14921,14800,16639,21282,27164,29344,39302,19870,9389,8491,13674,19539,21142,20039,18197,16878,16372,15805,14916,17864,32485,302
9,11503,41432,27546,27194,31922,31000,23102,18661,16007,8876,3634,2132,299,19854,37594,23080,22713,29651,27598,25808,21521,15560,12323,5734,1283,396,11358,30565,30908,29057,31370,32278,26627,20409,14395,11721,3463,471,12844,12625,24035,34322,39606,38763,31949,21901,14843,7816,3084,1044,186,11521,10594,19756,28554,34215,36885,33225,24766,17658,12392,9887,3206,359,0,5518,18323,47381,60210,56733,38614,10993,3435,1477,287,45,2,0,4407,24279,38882,65095,61219,31706,12481,3602,1075,230,41,1,10211,9790,24140,31899,34719,35856,29708,22785,16892,13184,9517,3297,1020,11121,11575,20302,27914,31497,31846,32319,26267,19256,14335,12417,3799,370,10246,2818,5855,12445,20312,29163,35194,35243,32002,28962,21789,8240,749,315,3224,9921,18596,25499,29162,31162,30833,28414,22953,16987,13961,11991,7976,4964,16641,29173,36542,39117,35671,27583,20156,13725,7445,3305,720,352
2,62,4293,16539,29305,35255,29277,28771,32934,60226,97106,36787,262,26,1898,20550,27452,28748,24852,24652,33121,50394,67074,79972,12069,11,50,5544,16714,20965,23984,24748,28295,39823,79698,92526,33694,4761,17,3778,20155,37069,45848,51810,46460,50523,44930,37198,21542,8003,2514,989,1513,6299,8623,10748,16309,25310,41318,57487,65193,61245,46411,25114,5249,5,2074,13642,46891,44099,47621,70010,56541,40360,36293,9893,1579,1811,14,1855,22259,37544,49109,52308,55190,64390,47012,28702,9269,1461,1706,1549,6507,9684,10778,14394,23289,41252,61692,65223,60606,45648,26530,3667,3017,13346,25068,26727,29590,30684,48031,63027,62724,43729,20862,3990,24,214,2114,26757,68823,77428,63691,47821,32525,21610,14585,9701,4172,1378,32991,40122,25221,22559,26823,33088,38418,38910,37559,32326,24888,16272,1642,1196,4055,8442,12658,19259,28723,38700,46657,50190,44837,33448,33530,49124,233
0,0,1,136,1280,3750,7067,13918,27255,40670,30397,15593,1062,0,6,454,2541,3960,5257,8317,15144,23981,35190,33593,12443,243,0,175,2366,4326,5689,8352,12511,19296,26944,29222,25114,7015,119,1227,5445,7197,7727,7559,8981,10313,12818,18520,25723,25628,9587,404,530,1006,2781,5139,8882,12969,16818,21996,25075,25579,16240,3845,269,0,595,3672,11653,13516,19073,32932,22462,14854,13084,4953,2704,1631,0,522,5301,9599,15022,21868,26376,26233,17231,10297,4541,2774,1365,395,528,1976,4101,6678,9625,12853,16662,21055,24971,26235,14799,1251,381,1131,2257,3273,4568,5798,8408,11852,21916,39462,35991,5959,133,1829,7464,10263,12124,14991,18719,20726,20593,17304,11542,4660,905,9,18,289,2068,8852,17552,21171,20757,18466,16181,13028,11072,10988,687,272,1417,4972,9959,15688,21320,24364,23810,18854,11496,6190,2446,341,86
97816,6636,958,315,194,121,91,69,66,53,47,68,37,89518,12161,2558,877,360,212,226,123,111,81,94,115,35,79527,16175,5131,2197,1120,799,468,279,299,172,156,130,18,42037,10654,6176,4617,3754,3476,3709,3439,4274,4883,5850,7419,6183,41091,18874,10864,8336,6561,5171,4011,3336,2605,2016,1911,1261,434,26829,73737,3572,1742,398,133,50,7,3,0,0,0,0,26401,73653,4674,1163,421,114,35,8,2,0,0,0,0,43383,22629,13654,7607,4738,3220,2528,2056,1801,1906,1806,934,209,64792,11437,6528,5232,4321,3805,3328,2812,2232,1214,575,170,25,600,672,1018,1163,1323,1367,1554,1780,2426,3799,7120,19393,64256,28535,12113,8754,6544,5011,4293,3713,3556,3785,4250,5369,12071,8477,14326,43156,17776,7663,3977,2488,1853,1684,1507,1524,1534,2118,6865,244
622,18155,47465,93090,113934,116219,96256,76359,50879,21426,2971,222,23,2484,18409,58116,100241,79970,83594,71564,84391,72402,51663,14459,321,7,2368,9009,38576,60151,60379,51632,54988,58054,72993,99416,113343,16709,3,56792,73355,68349,67402,70718,70140,67257,59251,46529,31066,17421,7338,2003,10531,26719,58102,61178,56893,52697,56995,60659,68596,73441,73199,36298,2313,0,275,1266,7645,7748,9072,23809,34764,46280,90131,102501,133704,180426,0,257,1782,7105,8513,10552,19163,40683,57535,82215,99937,145109,164770,8627,6624,34944,66412,67262,60973,60536,69425,80492,95519,74607,12181,19,34129,48945,46360,57387,66527,72901,74524,74596,65029,55842,34885,6485,11,7901,31396,134582,118080,86276,62024,46632,37722,34016,32518,29948,14932,1594,30268,63521,67913,62198,55325,51107,51295,52956,57781,59247,50729,26569,8712,6927,12413,33958,41257,42868,47839,57106,69044,80960,88751,76060,58367,22071,497
8,8579,54592,80989,70379,50544,40835,23258,10993,3969,1116,162,14,128,8624,48091,64967,64959,57406,37554,33631,19503,8444,2016,111,4,40,6173,35471,45882,44944,42910,44050,41659,41667,30058,12096,487,1,16746,63114,66820,55454,41883,28692,21678,16184,12026,8798,6335,4555,3153,2579,12687,34702,37092,34792,35469,37884,39827,40055,40071,26825,3432,23,0,51,1628,6960,12934,25674,54137,49711,41890,51654,40542,36835,23422,0,39,2034,6001,14309,29479,44198,54449,50564,43917,40374,39323,20751,2003,9622,34856,38682,36187,37541,41148,46216,48958,38680,11362,177,6,7372,31961,51596,58648,52070,49329,36634,29058,17956,7816,2645,352,1,2034,7025,39179,51482,49585,42246,35669,30405,26045,22628,19268,15608,4264,11884,37341,39020,35369,31500,29130,28249,28073,30316,31500,27837,12734,2485,3890,15344,22139,22563,21807,22978,24918,29670,37505,41635,38441,37714,26834,467
0,7325,17873,14913,13829,10193,18173,28993,52833,82418,106603,48538,8785,550,2274,29992,29986,13702,14329,21149,45038,67959,88754,74466,19917,2360,1939,40662,31257,20872,26963,36679,58540,66628,59723,40492,19717,6753,251,11419,10193,19077,29672,42733,51184,70001,82265,58750,26982,7001,1144,55,18590,50904,25099,36243,43037,48530,50831,52675,43000,27477,10726,2838,526,0,46280,49807,86915,68963,62094,34968,25259,21904,10516,2623,1044,103,0,43452,65891,71602,77240,63579,24507,26578,25747,8163,2651,1003,63,44593,30539,38183,39332,37931,38713,41145,42431,38420,32097,19166,6508,1418,5303,9047,21812,30096,31754,44681,58208,70430,70613,45696,17843,4768,225,13378,5530,12813,24598,37497,48538,54082,53412,46453,37587,36669,38456,1463,9,175,986,3966,10555,20815,30701,39977,50629,58952,66450,109972,17289,13302,54324,35398,47623,53762,52598,47458,38989,29267,18486,10248,6689,2332,151
24449,20631,14121,9852,11507,10769,11276,13194,18306,24092,39250,84544,1292575,25723,18706,13763,10171,8820,10299,12531,13250,18593,24462,46888,154546,1214889,16459,20312,17683,14197,13952,14030,14908,18495,23731,33209,66266,177842,1139582,200696,55987,36430,29046,24132,26631,25434,28393,30438,33755,41298,55371,981046,700818,259384,118932,86000,70241,61571,52357,46830,42095,40025,37155,27524,19936,1412961,122763,8743,6028,2769,2100,1933,874,468,369,116,35,9,1411359,123652,10685,4639,3042,2274,1493,1039,524,287,104,36,9,355193,219029,177392,133678,109072,94801,83781,80094,73968,70241,70248,62368,35184,100568,27230,18561,15775,17177,14487,16319,19803,22863,30692,51605,128734,1112804,1106757,309616,98384,29999,6362,4484,3324,2587,2179,1893,1653,1218,197,1124,2116,3753,5170,6384,7487,8845,10276,13475,18067,28783,109466,1347832,1140248,95109,51954,40031,35443,33754,32157,30703,28702,23972,18539,16660,15492,25
0,0,0,26,373,1957,3889,12952,15547,19093,33376,81136,3928,0,1,84,606,877,2969,4057,8091,19389,34011,72288,28463,1441,1,1022,2867,2071,3567,7086,11771,20304,42630,52671,23768,3603,916,4192,2227,2318,2706,3822,5924,10581,17588,30589,37868,33707,17330,3425,3285,1890,3437,6238,12348,18198,28003,31944,31778,20767,9461,3691,1237,0,1786,9472,27684,32452,32771,30377,11371,7464,11456,4689,641,2114,0,1684,12938,24004,36074,34906,22705,14457,8614,9490,4682,639,2084,2986,1901,2783,5172,9148,16232,22422,29542,32898,27166,14849,5293,1885,2865,347,298,472,1151,2698,6425,13462,27885,56658,50929,8354,733,5710,3533,5090,10643,19571,27251,30037,29089,21514,10543,4731,2690,1875,0,31,417,2383,5437,8544,13398,18743,27710,34594,34465,22686,3869,3589,4725,12500,24213,30253,29483,24471,18327,11967,6550,3249,2073,877,197
314120,17927,657,180,65,30,21,16,4,4,7,1,1,297489,32823,1774,471,203,110,57,39,24,17,13,13,0,316333,13769,1764,579,232,152,88,37,29,20,19,10,1,24579,16434,12550,11971,11996,11987,14356,16148,18896,24583,31128,45672,92733,62534,92399,62961,46465,32632,20107,9884,3960,1312,481,225,65,8,0,155701,147332,27720,1742,347,127,41,16,7,0,0,0,0,138045,175318,17300,1879,333,88,47,21,2,0,0,0,128558,153658,41385,5560,1790,942,515,304,173,79,47,15,7,86449,51169,33766,27888,23850,21519,20133,19150,17199,15440,12231,4185,54,2,9,25,34,57,81,132,201,374,739,2002,11438,317939,42080,52150,45932,37146,29283,23130,18816,15701,14127,12698,12869,19675,9426,90969,208635,24913,4900,1811,855,424,229,112,83,45,29,28,281
99035,121010,30351,10023,4769,2052,1301,646,462,277,133,38,1,123502,108011,28506,6059,1925,829,575,304,181,109,61,35,1,129105,101321,25387,7743,3488,1450,732,424,212,109,71,49,7,42946,44503,27515,20801,16681,15478,14410,13622,13812,14770,14534,15530,15496,46159,70994,41868,34251,26977,21505,14337,7961,3560,1606,632,198,50,78,215264,43762,9323,1216,355,85,14,1,0,0,0,0,66,212025,50470,5886,1265,317,50,17,2,0,0,0,0,68181,90277,60301,24886,11616,6860,3930,1938,1119,553,294,109,34,96724,59379,32505,22431,15195,12016,8644,8402,6377,4295,3186,927,17,636,375,501,639,969,1553,2654,4363,7257,12843,28901,82838,126569,7441,23378,31008,29752,25113,21424,18824,17269,17476,17771,19841,32497,8304,10271,96312,71329,35886,19641,12193,8270,5726,4301,2850,1663,1062,594,297
1,3860,33257,52165,52700,49703,55419,36007,36273,40328,30109,7342,1993,27,16859,49140,44897,53705,45966,41213,41666,37619,34061,26002,6879,1123,508,34288,68567,59697,52876,43410,40597,32298,28760,23403,11830,2378,545,23714,29729,40263,39169,42293,46592,53520,50151,42464,20448,7501,2654,659,26278,58039,63365,56286,46408,38424,30728,24785,20985,16821,12125,4216,697,0,5639,21239,168900,110360,53120,28080,7345,2942,1394,127,11,0,0,4072,42307,149959,115850,52870,21349,8832,2938,894,76,10,0,22864,50930,65471,55331,47189,38355,32030,25542,20853,18781,14794,5520,1497,20952,30567,39023,50118,45717,51376,41615,38046,31604,32821,14684,2182,452,13742,4544,10156,18626,28292,35467,39993,43833,48728,54154,59697,38372,3553,119,937,5392,12017,17741,22998,28461,34391,45377,56442,68595,77835,28852,16995,41601,76475,69083,53603,40582,30697,23641,17272,12082,7974,6453,2699,332
8767,15556,17326,21449,20985,38442,28666,43818,40598,42462,40764,27598,2394,3525,9486,12950,16245,20871,24222,27001,28706,40321,51776,66514,45734,1551,4392,8596,10266,13699,19652,24226,26086,26383,31860,47730,66156,67271,2609,27484,27669,24349,21568,15639,16687,26566,18864,30157,42919,48952,36399,11718,1738,7452,17927,23183,28525,27285,33047,31612,37797,37299,40266,36626,26243,154,2313,2203,2959,2118,2457,5407,5472,7288,18154,33997,80780,185041,137,2274,2896,2265,2351,2809,4153,7491,8822,18706,33192,93884,169363,1969,6707,8555,13131,25824,30756,33440,38087,39145,37920,46388,45554,21583,10839,20641,19521,15589,16975,18943,21193,34550,23651,48477,57457,63577,2544,1994,57754,69923,48789,36721,27830,21929,18048,15409,13292,12378,13019,11196,23518,26725,22350,22032,23359,27340,33753,39380,44612,41553,27231,10879,2081,3291,9861,11861,15911,22137,29319,36982,42362,44386,41044,32145,28286,27383,625
3007,5939,4199,4016,2736,3766,3687,4886,7249,11600,11923,8499,2580,5376,6617,4633,3935,5663,6238,7551,8081,9944,7045,5541,1317,2147,4654,6115,3849,4732,6663,9204,8972,8166,9455,6225,3241,914,1898,22024,18911,11086,6834,3584,2749,1900,1665,1251,995,682,534,1873,12442,4334,5212,6657,8195,9975,8635,7304,4553,2897,2082,1427,376,51184,22219,356,151,60,35,36,10,6,25,8,1,0,50487,22901,423,106,60,40,23,15,7,23,5,1,0,9458,3615,3424,4574,5309,7675,8545,9150,8497,6585,4410,2418,429,13039,7283,7855,8683,7184,7837,7753,4415,3559,2506,1395,719,1861,4280,9995,16232,11764,8382,6106,4140,3023,2656,2563,2693,1982,272,867,1864,2513,2678,3280,3962,4914,6259,8048,8837,8700,10342,11823,7564,3986,3305,3220,3247,3892,5340,7467,9519,8950,6817,5586,5194,12
165135,362141,127351,57610,27399,17519,12310,7998,4862,1676,430,226,9,162472,316332,141537,60661,33902,25490,17000,12647,8445,4411,1330,433,6,156262,260786,128404,73253,49985,38850,28763,22066,14884,8050,2748,606,9,44217,64492,60311,64919,77419,89419,95067,90847,78343,58022,36113,21062,4435,42707,112380,100615,88721,79914,74188,65801,57985,51491,49221,42154,18131,1358,0,54815,138375,224140,151772,106958,66725,20204,10209,7690,2770,888,120,0,53352,179641,186123,165503,106717,48699,23633,11292,6127,2627,867,85,75880,160052,139444,95077,70354,54915,47505,42153,36992,33553,23490,4902,349,120569,141037,122052,106163,92295,70396,58442,39014,21610,9821,2775,464,28,1746,1275,2339,3956,9433,17811,28467,40332,54573,75030,120591,249905,179208,103442,102461,106588,97845,80368,63920,52396,43776,38000,32448,28446,29467,5509,5035,133136,144682,100519,77982,63006,53248,47040,42004,35976,27895,26423,27720,396
0,15,1256,12805,36242,37861,42350,37604,29729,17285,9952,6934,1677,0,223,2893,16668,40602,43823,40067,31834,21019,17338,11593,6973,677,1,804,8776,31494,40107,37905,29680,24016,19533,18179,15772,6622,821,1169,750,1344,2461,3944,7529,12767,20788,37309,51053,55051,34167,5378,850,1013,2040,4354,10609,24442,38939,44216,39369,29439,23167,12174,3098,0,11,110,1751,7596,23533,73036,62421,34774,19390,6391,3802,895,0,9,206,1563,9007,29786,58181,73961,35977,14481,6146,3847,546,609,820,3024,9463,19281,28636,33394,34417,32771,28938,24771,14264,3322,851,418,686,1812,4262,9436,23830,40583,64789,53253,25831,6925,1034,340,3635,5262,7137,10920,14563,17784,22335,28624,39325,50353,32514,918,4266,16569,30798,40939,41465,34209,24395,15399,10132,6754,5241,2626,917,249,3294,21377,35450,37364,33032,28266,23870,19558,14235,9070,6274,1671,473
20,10567,28644,30438,29850,32424,42785,58100,67994,53794,27170,6001,622,763,19132,40767,32783,33236,35434,45416,47675,49810,43942,33214,5786,451,1660,29238,42440,35348,35182,38899,45544,46164,47069,41826,22703,1958,378,15932,30023,42225,53896,59346,59447,53072,38078,23264,9229,2908,754,235,8207,33426,33446,30059,28991,30747,31710,35469,40078,44880,45423,23666,2307,0,7737,34069,90451,77709,51771,41106,23832,16481,18376,15093,10315,1469,0,6942,47370,77279,85179,51610,30054,28266,19715,16616,14593,9873,912,11591,35102,36367,32005,32301,31738,32518,35497,39121,42718,40051,17936,1464,11084,25612,35733,44542,47659,52581,47291,46608,39067,26339,10193,1325,375,3673,5821,19264,46339,57941,52127,43150,35327,30365,30698,33769,27684,2251,3349,21244,40375,45887,41899,36953,32708,30420,29950,29560,30680,39854,5530,1371,24035,33896,28572,27727,28434,30598,32255,34502,35633,35150,40470,35766,357
45790,94760,86979,56955,56697,32394,33835,22300,17047,10763,5537,1441,348,42935,69515,57851,44754,45471,39626,46817,38022,29885,27756,17660,4351,203,35963,52029,47597,40360,36166,36579,36757,42055,36009,44483,39749,16862,237,39931,54020,33645,32074,26259,32282,35906,47090,50847,48555,38880,21571,3786,6028,27387,21818,24732,28302,33736,40302,46239,54440,57931,59463,42225,22233,15,1611,3275,7635,9255,14528,32893,32081,37047,60416,57524,71011,137422,38,1472,4374,6296,10519,16947,25059,40730,44276,53518,55625,77748,128097,6836,25687,25495,29971,31974,36842,39843,43076,43119,56705,62417,48994,13887,59429,52901,32569,22608,24436,26881,33078,49054,49117,57999,41836,14659,279,894,3815,24195,36452,41132,42528,43919,45144,48440,51581,53188,48915,24643,88560,88743,77961,60545,44352,30283,21429,15964,13050,10307,8025,4542,1075,2412,15216,22393,27015,31292,35634,40088,43689,46286,45923,42438,48042,64408,630
6,249,2651,3338,1673,1980,3429,18006,52416,68296,85338,21571,79,5,294,4081,3486,5183,9788,16098,25770,67804,84261,38481,3760,21,20,4920,9605,9326,13174,21184,36233,52332,58001,42553,10999,654,31,2940,13321,21674,28202,31907,35294,41073,35311,28345,13656,5016,1876,417,658,1791,10131,27323,49465,58271,48690,32668,17227,7881,3200,1277,450,0,1248,20014,69238,61631,53087,40554,9019,2702,1176,294,52,17,3,1099,28710,58385,68354,57270,30300,11018,2756,825,248,50,14,531,3177,10612,21614,42530,57598,51815,35785,19958,9407,3845,1660,500,294,1176,3522,7408,14522,28503,48430,63410,56994,28903,5225,583,62,201,4899,23145,36978,42255,40280,34231,25806,18047,12257,9299,8853,2781,20,345,1311,2350,4044,7409,12876,21149,36743,57387,73920,40541,937,358,5672,15356,31142,43591,47812,43500,33407,20258,9813,4327,2395,1401,229
138,5732,14232,12040,6989,8842,7584,11089,13804,18631,13895,3382,522,162,7350,15154,10377,8103,9474,12522,12268,15570,12979,8915,3723,283,192,12844,13595,10630,10071,11747,11721,13401,11696,10490,7309,3144,40,1483,4550,6583,8232,9060,11867,15569,18042,19542,14670,5981,1172,129,346,3332,6542,8969,12141,15299,16824,17632,15575,11921,6920,1345,34,0,6,124,2740,5127,8096,15762,13089,12114,16880,14974,14218,13750,0,4,242,2288,5553,9449,12693,14982,14633,14708,14774,14871,12683,161,2776,8350,11232,11646,11826,13353,13859,13971,13639,11539,4298,230,2060,5827,8330,8899,10615,10909,12379,14158,14198,15304,11140,3021,40,593,2011,3420,5834,8590,10339,12375,13788,14802,14737,15390,14394,607,23,687,4063,9695,16255,19128,19518,17052,13853,9267,4774,2331,234,11,1660,8127,14518,17615,18117,16643,14777,11624,7865,4396,1270,257,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
387323,19787,1324,469,286,193,104,80,44,28,20,28,55,354522,48172,4064,1299,564,382,277,150,95,54,62,66,34,370951,29614,5042,1802,911,603,298,196,108,73,72,60,11,49390,24069,16292,13730,13276,13794,13756,16105,18208,23815,31133,46419,129754,108081,98506,59820,44774,37609,28304,16787,8956,3712,1798,948,381,65,191,297785,95360,13382,1753,700,436,85,35,12,2,0,0,164,291990,107284,7268,1862,702,311,120,29,9,2,0,0,180193,147873,57094,12493,4958,2835,1771,1116,696,426,215,59,12,126295,49266,33903,26835,23234,22942,22766,21103,24065,25299,24157,9713,163,33,109,214,288,332,441,559,722,1090,1962,4424,19532,380035,55977,64096,48553,37443,29260,23887,20557,17947,18003,17615,19293,35080,22030,163899,198018,30399,8736,3837,2004,1305,741,452,219,67,41,23,283
16,1302,4228,5902,11653,22944,39864,73279,122018,156396,152542,82873,885,72,1205,3431,4213,4876,7205,15686,29803,64388,116454,203353,221988,1228,26,709,2736,4173,5310,7253,12061,21505,47516,98460,209589,254200,10364,2952,6043,5808,6626,8865,11250,16421,25955,53878,120472,238215,172173,5244,281,1691,2317,2713,3300,4208,7481,17928,44554,111592,193795,201913,82129,0,15,204,995,1523,2807,17058,46958,81157,169726,151731,125722,76006,0,8,293,925,1696,3398,13371,54466,105085,152934,146646,129559,65521,153,1030,2400,3232,3624,4899,7265,12478,24602,57035,146194,250979,160011,1586,3094,3299,3740,3632,4970,6561,9314,18957,53863,229712,326141,9033,459,67022,129267,113634,102522,89911,73123,52342,29540,12572,3210,300,0,1000,24981,119899,216855,163809,81134,34700,15112,7603,4399,2608,1657,145,11,105,1000,5464,17807,41409,70236,88895,94863,92565,93688,119060,48799,103
11776,98808,73626,49153,46363,30908,29504,23234,19930,17639,8217,8144,12455,56023,119528,77003,43222,30404,26708,20057,17016,13105,5944,4914,11505,4328,101202,102822,72669,42888,26657,21781,16973,14759,9780,5451,4933,9734,108,31586,44389,55080,49451,48111,42895,41450,36912,29045,22960,15950,9245,2683,40439,72654,57903,48449,41304,32750,30416,28166,26499,23385,16952,8517,2323,0,193672,145373,62517,12214,6050,4512,2576,1660,947,216,19,1,0,184250,176765,40517,12998,6087,3441,3020,1804,696,169,9,1,76440,68372,61877,48908,38770,32179,26230,22122,19471,13945,5846,5521,10076,53172,98286,68258,53189,43883,33982,26376,21965,13445,7052,5617,4514,18,26868,5717,3469,4825,9174,13427,17032,22462,30927,42558,58252,87734,107312,2701,17368,38325,42851,44751,44667,41724,38975,37013,34432,36825,36254,13871,27933,83168,50976,42273,37210,33613,29581,26194,22945,19620,15825,14566,25853,309
