band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,census_code
3897,23830,16363,16153,25144,28524,2969,5402,24906,16952,20272,27893,18224,3231,10731,23689,20202,21516,23257,15051,2434,5580,12387,18574,28225,35361,15803,950,2997,13430,23202,31586,29089,15674,902,2,1338,10311,25959,25299,29170,24801,1,1745,11692,23278,26501,28586,25077,2088,16945,22335,23451,26050,22587,3424,7164,16392,18628,22590,27145,22790,2171,2305,7638,16211,22769,27004,28280,12673,473,10692,30331,35426,26404,11447,2107,1107,18675,32595,30960,22341,9978,1224,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
406593,2239,458,229,98,44,80,401444,6251,1163,487,202,101,93,398893,8116,1697,613,223,135,64,71174,28657,23835,26307,34815,53406,171547,196250,103137,67094,32256,8477,2175,352,243699,161167,4016,773,79,7,0,257086,148738,3279,544,86,8,0,311620,83843,8938,3372,1420,493,55,170261,57931,44222,40451,45391,44391,7094,117,447,638,1049,1997,7155,398338,111852,84493,53235,37890,33425,35045,53801,351436,47807,6911,2400,915,217,55,283
979,8645,24254,83586,203505,293962,58971,920,6224,10202,28672,110736,331549,185599,533,5732,10899,22744,82833,328310,222851,8063,11335,16610,31768,91164,377959,137003,1658,4568,6253,15290,79534,313483,253116,5,758,3164,35707,164011,299282,170975,5,935,3893,32414,175638,288785,172232,894,4981,7095,14059,43630,224044,379199,4194,6229,7382,12598,32423,335969,275107,47080,231777,187104,135101,61803,10831,206,18332,281462,281232,69312,16254,5784,1526,78,4048,40462,128136,173846,174076,153256,103
95054,131644,75613,48619,39314,19623,19890,164165,122131,55374,39811,23745,9799,14732,190438,119263,48535,33837,19767,9179,8738,68608,99684,86333,73713,57919,33345,10155,104421,103283,73779,54500,49417,34903,9454,150176,240245,26946,8242,3487,656,5,154289,241683,22851,6654,3653,623,4,135015,108790,68771,50147,36661,15419,14954,139516,124315,72887,50869,27309,11503,3358,31968,7158,17993,32373,55105,99830,185330,16049,72606,82966,77851,69015,67144,44126,102359,90495,68284,55191,43694,31325,38409,309
461,53214,125704,145185,169212,104215,13278,1549,59708,118258,144249,120707,143805,22993,4215,63638,141553,122734,94368,140710,44051,24183,57298,94140,145986,165804,106845,17013,10828,50275,104893,134337,120344,84612,105980,9,3022,20651,109690,180437,182545,114915,8,3601,27020,98223,190978,175813,115626,9673,31158,87883,142698,125019,116313,98525,11016,23401,68084,133745,173453,173446,28124,16721,139736,94946,106161,129038,107755,16912,112466,61072,101837,136684,118043,64742,16425,14823,82105,125510,118010,85202,52410,133209,127
490572,1744,260,127,88,57,20,486025,5510,778,271,160,102,22,485638,5580,977,400,177,83,13,66244,33496,28758,34783,46659,72907,210021,214764,141768,83177,41153,10205,1626,175,287342,204008,1417,83,14,4,0,297253,194638,899,56,18,4,0,374896,107610,7377,1992,696,271,26,188133,80352,60985,51175,57191,49140,5892,514,337,344,636,1276,4863,484898,136786,106364,72867,50269,39661,37707,49214,421565,63641,5397,1539,530,162,34,286
3018,25545,39530,44504,31675,14998,13839,14492,48082,40663,34049,17769,7054,11000,27730,58233,43921,22480,8561,4489,7695,59850,41854,30883,20953,12716,5761,1092,50601,40270,32022,24259,14467,5961,5529,25557,118287,19626,6871,2504,264,0,27813,119474,17695,5284,2602,241,0,46643,45651,34553,23283,10615,3736,8628,54279,46277,31262,20592,9196,6067,5436,23015,11178,19589,27335,35068,37489,19435,783,8427,16597,20842,29707,41500,55253,28965,44140,33217,26015,17519,9800,13453,304
16200,31884,36918,74861,83591,53843,5944,9992,43427,60520,72663,69375,43106,3683,13994,78231,67076,59397,49393,31007,3269,35814,32012,35597,54972,61269,60975,21407,28420,23885,32623,49831,61662,69606,35200,0,1252,14948,52637,80344,119150,32473,0,1927,19697,44979,86988,112334,34879,28385,39221,45562,50751,60262,58324,18922,28109,35143,51725,55437,80209,51675,5731,16609,23377,37575,52673,62862,70296,38122,64322,68839,47338,33753,28036,24404,30894,30011,35803,38065,43841,48132,45609,56028,602
12,45796,79171,73866,136475,139957,11221,10221,104518,72211,87742,131387,70088,10331,34789,112743,87490,96572,88197,55893,10814,13913,55657,89734,119258,130799,67072,10065,8321,30883,49434,90867,132765,117265,56963,2259,67761,122833,152873,80216,50038,10518,2579,74847,128033,137310,84074,48535,11120,8229,42313,61758,89371,117503,116622,50702,15184,88838,80749,95163,117871,76811,11882,8911,14955,58691,102664,130132,133702,37443,97644,133752,109524,76922,43571,17861,7224,3942,35505,72341,100183,106703,86980,80844,358
105,49186,228022,222628,207531,160070,37731,533,154050,216574,182168,174766,155878,21304,2130,139126,208650,181045,169080,186834,18408,207139,192485,181759,159518,111685,46258,6429,53166,183618,253901,194111,144204,72551,3722,1862,14995,22948,162424,384483,281075,37486,2296,15793,26504,148331,403213,271596,37540,38070,116391,242876,222300,191456,88567,5613,105390,173070,185527,194422,165732,75831,5301,105361,249362,162402,131492,127556,103167,25933,2487,28276,96011,184871,290120,221081,82427,39980,125576,185464,202462,202597,120932,28262,481
10222,17805,10807,24125,150176,204832,10177,8168,26238,39879,120497,173970,56890,2502,13869,40616,90923,140829,116551,24360,996,44442,132545,124345,77590,37453,10314,1455,21001,102700,158904,110864,28334,5883,458,463,8442,100325,199933,87739,28411,2831,583,10073,133628,159900,94502,26433,3025,11591,74079,138539,126461,61007,15259,1208,15077,65169,137558,140898,55613,13039,790,11936,72647,114453,95557,73903,43040,16608,324,5096,19079,39254,92343,188535,83513,9468,86066,143514,119910,57398,10895,893,35
8307,39619,58913,98401,207673,567675,396516,13791,31932,45584,80594,148526,486998,569679,7312,28635,44803,75395,132397,438569,649993,18023,23516,40242,75445,164086,526397,529395,9354,11354,16461,35021,96634,312653,895627,536,6827,19024,84743,220725,606465,438784,576,7542,22818,76479,230990,601616,437083,6996,14762,24396,42876,90086,301603,896385,20298,18870,22567,39375,97699,434483,743812,65803,633854,296432,164779,119032,83746,13458,336050,697408,241816,60626,21622,11580,8002,4391,26950,63730,111273,193605,353286,623869,118
2401,6290,31088,52749,129883,297976,31204,1972,9049,29436,35925,67096,293107,115006,1752,8929,26682,37531,74567,339314,62816,11973,45710,94037,148893,154223,87192,9563,10269,27715,35670,52560,81345,161767,182265,12278,194270,195982,104733,32708,8555,3065,13910,217573,196308,78316,33776,8543,3165,10592,35357,40158,49847,87249,177330,151058,5636,19879,29091,49103,119681,292742,35459,19804,308383,141823,52036,21000,5849,2696,58667,143334,115614,81545,66185,59496,26750,4036,25976,39515,55535,81252,111952,233325,349
0,269,6772,16908,20010,73479,41352,10,6040,15766,13563,31015,68659,23737,69,8210,18875,23664,48339,51246,8387,19976,33849,36586,39040,23552,5104,683,13834,23867,28168,36533,31809,17734,6845,7753,71479,52693,22576,3721,558,10,9633,75615,51363,17709,3960,502,8,12891,24057,23442,30910,34818,22839,9833,8815,18580,19988,30837,48969,25718,5883,22724,41027,46897,27690,14899,5407,146,741,4596,10398,19560,34724,47476,41295,7476,19969,31476,39909,32433,16497,11030,226
19807,234596,478422,447876,114314,19678,1114,52547,327232,548036,299037,75231,13516,208,88036,380284,407396,260584,139686,39573,248,257202,345361,265465,199687,149309,81371,17412,66866,349838,438154,249476,141377,66623,3473,10512,136381,198578,456321,308475,147845,57695,11797,149878,226090,403450,326258,140830,57504,66024,391657,438044,249813,135818,34200,251,165645,343613,391235,285687,114226,15289,112,19043,124215,219282,236965,273933,337687,104682,70242,125081,136645,210520,369115,338223,65981,46138,300384,330431,276550,200130,107756,54418,503
49,5032,29773,60334,78083,54774,19319,488,14711,39037,56337,62426,55838,18527,860,8284,28945,50154,65786,73317,20018,69831,42180,33811,33939,34928,24737,7938,4660,20396,34196,42279,47987,62211,35635,19,908,2147,14792,55471,120789,53238,27,979,2550,13666,56638,120265,53239,2525,4742,20793,47185,59155,75025,37939,28885,32475,36907,42385,45341,45983,15388,44262,107279,44672,24493,14880,9395,2383,29055,52494,44404,37467,42885,33882,7177,2536,5727,10566,22288,58552,72732,74963,478
79079,74769,64859,45012,47824,33670,7722,38584,61065,41260,45239,67490,81686,17126,41100,45418,42992,40496,53470,97090,31472,26715,21494,21004,35692,51500,100864,94290,25531,36431,38878,40202,57690,90793,60617,963,9184,20662,41297,52520,87397,137264,1000,10811,24695,33066,58027,80549,141139,28228,40120,48353,44435,60367,90811,38379,25960,28548,33722,35513,72510,113334,48345,9666,61790,60241,52975,49326,51393,65884,75309,90340,56387,41402,36290,32242,15681,35523,43874,50771,63107,65200,52945,35693,623
5,11169,45384,85501,108569,100722,25325,117,15543,34875,52763,107725,151150,14502,12853,27067,37920,69402,131697,92074,5662,12205,10469,18088,37767,105138,155255,37753,15879,38192,50634,90092,116053,59508,6317,1778,58752,164534,77138,21429,43525,9519,2083,73986,174062,51256,22794,43148,9346,17270,31150,49285,74719,111271,81924,11056,7152,6463,16151,42817,117807,177345,8940,10000,13120,60501,121293,101957,40300,29504,778,17859,53958,77707,96378,96471,33524,29657,71663,110237,95002,50740,14304,5072,195
856,23632,31883,35796,53611,81434,16837,2088,41848,50589,58470,51057,37667,960,26197,89407,56198,37981,24953,6318,280,4512,19734,43936,76111,67108,24605,4033,10445,73236,79477,50062,18977,4109,327,2185,94662,118405,18695,259,348,15,2282,106112,110659,14930,293,352,21,17471,79151,65958,42777,23281,8299,926,3083,15256,47092,94896,76302,8407,332,1212,9885,19504,28292,44962,81595,54588,45,1192,8102,30263,70795,97478,28758,24648,88520,65253,34424,16938,5767,1083,206
0,413,11176,44494,92858,197784,67670,83,7160,24643,36459,116526,182515,47009,2060,32815,70898,142318,96061,66362,3881,4249,5038,16521,39246,73883,195442,80016,11732,57840,122982,124433,66210,26877,4321,803,189351,191044,30372,2378,373,74,1189,210545,180042,19637,2576,333,73,13380,69925,119955,106231,62933,35975,5996,2159,2255,7479,36446,141775,216994,7287,2853,11106,37992,70550,115084,150801,26009,18,922,9192,31569,81523,198461,92710,35730,209617,96894,40866,20540,8635,2113,173
304,27074,71458,102394,78105,45668,15306,2037,56844,102692,79986,50167,37282,11301,17717,124842,90952,54964,30980,14527,6327,43091,39669,59073,85868,73666,32771,6171,53354,70667,87377,67223,39209,17680,4799,2251,89543,195692,49431,3343,49,0,2595,113641,188500,31896,3640,37,0,50405,89181,74330,56501,38300,23134,8458,35321,47491,95060,92472,49900,14782,5283,26536,16915,27021,40088,71060,115734,42955,1220,13289,39405,62053,75333,76720,72289,48292,98117,83505,53293,30651,16066,10385,212
25916,204447,147576,161164,213898,145783,2146,25924,165045,110107,129946,201133,260887,7888,24621,131528,88478,104456,154412,347958,49477,197095,264397,221342,135241,65051,15997,1807,74851,180763,155520,176177,194365,112265,6989,6,7955,13009,64849,99840,159584,555687,8,9466,14293,59530,105320,154068,558245,31247,145877,154837,195000,254620,118548,801,102629,167273,151610,166343,193944,115812,3319,270803,273189,95771,68283,74519,89048,29317,15951,37842,88183,149532,237484,305089,66849,34505,116364,119772,150151,207403,211872,60863,531
15,2091,9307,28150,73883,128785,40045,159,7497,23953,51026,91287,85758,22596,1611,24144,44139,70959,88478,44592,8353,37302,46515,64178,63351,48433,19426,3071,26199,49528,77704,70621,37964,15485,4775,4318,119628,107558,45201,5219,298,54,5737,132234,104301,34144,5563,257,40,22156,43191,67300,68669,48373,23180,9407,14004,15718,52203,94955,68475,29692,7229,30031,51522,68337,54615,40277,30883,6611,201,3486,13857,29160,59973,100765,74834,20938,54658,73776,67564,42023,16496,6821,224
37,1384,5296,28294,120079,108359,5097,97,1494,5820,21846,74130,148192,16967,75,1582,5961,17361,51443,170823,21301,2433,7124,36365,93752,90179,35908,2785,1566,3622,11072,25818,51104,96897,78467,305,34002,91828,78137,39465,22016,2793,343,42685,96275,64487,40775,21060,2921,1243,5172,15295,30573,57321,100006,58936,1182,1851,6366,22573,79916,145366,11292,6012,130217,91089,29658,9551,1939,80,50733,82353,55366,37069,24680,14015,4330,753,4226,15335,30966,50435,64347,102484,350
1,616,5421,23517,122556,180458,10548,15,2789,10007,34475,108744,166420,20667,87,4134,16610,37360,83789,185650,15487,2949,14693,71847,133822,94765,23286,1755,2981,8597,26897,68977,94174,88459,53032,857,89639,126213,81542,30290,14160,416,951,103223,124677,68853,31657,13354,402,2984,11382,29774,64841,96200,91520,46416,1667,3729,13984,56780,131853,126418,8686,7669,141899,114601,49251,23558,6011,128,28690,62081,61426,67544,68522,46260,8594,1589,11834,40166,72018,78520,61228,77762,225
0,20,156,1316,6985,28065,14195,0,148,1543,5091,14854,25502,3599,2,1530,5143,12317,17205,13755,785,9198,8606,9442,10944,8559,3509,479,1573,12600,16046,12308,6209,1907,94,205,13564,17090,15556,4005,313,4,230,15033,17098,13828,4239,301,8,551,6124,12217,14182,11380,5636,647,547,2800,5764,10780,19756,10689,401,9329,10078,10180,9876,7572,3387,315,1,44,657,2429,7391,18924,21291,1531,9855,13029,14638,9486,2076,122,90
100,25310,82496,129266,135533,56846,6217,1290,15998,78579,153946,127317,52728,5910,2084,32451,122578,128094,82676,59045,8840,8525,12333,31204,70605,124450,138764,49887,6904,16347,69933,111916,111911,86380,32377,33,2509,15124,127132,157612,110385,22973,40,2818,20672,116646,162492,109419,23681,5591,16376,74175,110689,106612,93376,28949,6011,7517,43128,112272,142326,112303,12211,6431,20106,46465,77584,127694,143620,13868,41645,81927,100288,95994,72243,33267,10404,6107,73302,127164,98713,70123,42186,18173,483
1652,10761,28767,52440,68160,71313,7876,2461,26465,46379,56266,61790,46447,1161,5610,48147,58866,57883,46533,23623,307,18850,45863,70044,69063,31050,5677,422,22583,48168,46492,45107,43879,32445,2295,1371,135012,93393,10163,935,92,3,1591,158207,72515,7530,1060,63,3,15566,52478,51320,43050,38775,33988,5792,15483,39137,47496,55903,63733,18986,231,2591,26392,45885,57450,60248,41302,7101,623,15387,39788,45987,47503,56158,35523,11480,50651,56176,45073,34626,24397,18566,331
203847,10153,1241,711,252,228,532,196592,17047,1747,536,347,330,365,202513,11537,1567,528,329,310,180,22681,19534,18824,21940,27353,37122,69510,77297,64027,42381,25075,6863,1178,143,66642,142370,7414,501,31,6,0,69501,141814,5223,386,35,5,0,136034,69478,7869,2292,891,323,77,73362,46037,32391,22927,23018,16750,2479,316,319,408,572,1403,6986,206960,42606,47701,38323,28556,22137,19590,18051,136661,66717,9307,2790,1051,336,102,287
29465,9276,4682,3596,2964,2610,111549,23264,8319,5096,4825,4652,4991,105008,17653,8423,5960,5656,5949,8101,96543,21776,5663,4822,5332,7165,9196,86534,73727,12243,7068,6341,7023,7135,5305,96825,4398,2076,1388,546,836,1206,97154,4421,2044,1097,556,725,1155,51143,26993,14068,9643,9231,9875,5748,24579,7516,6097,6487,7422,11461,108104,89078,10754,4031,6020,8676,11978,9950,11447,6015,3325,2030,1673,2079,92260,90437,5658,4990,5184,5278,4042,3243,26
40167,162481,262288,200996,49238,10393,4767,49399,287514,224219,111030,39046,13307,5815,50061,260395,251876,106703,39955,15082,6258,161317,183245,134527,111846,83271,45563,10561,40913,240593,221226,114151,63736,35862,13849,2175,94596,145236,165005,179303,98005,46010,2671,111764,147383,139110,191072,91749,46581,46638,150910,228572,169043,79841,41189,14137,136102,207172,169958,122577,66065,22017,6439,20927,39016,85951,124871,189362,228842,41361,36703,77932,97006,119296,190775,173887,34731,30564,170743,190084,150885,102532,52737,32785,449
1707,13395,16392,12578,7226,1200,327,1258,11209,15631,15336,7736,1445,210,1482,11493,14300,11485,9576,4316,173,7620,15592,15089,9298,4006,1156,64,3907,9930,9861,9983,10335,8168,641,0,354,1937,11482,15877,17502,5673,0,491,2613,10264,16946,16695,5816,3135,10461,11441,10476,9985,6986,341,5796,16464,14519,9942,4608,1392,104,2084,5148,11379,13753,13485,6599,377,4023,9829,9198,7912,8194,9144,4525,1469,6249,10592,11295,10932,8286,4002,496
139021,98674,67437,79018,106773,185098,1124017,80951,63793,52591,66467,90983,217651,1227602,51710,60890,69222,75920,109866,264053,1168377,528954,137493,92252,95007,94774,113535,738023,885117,190123,143907,125456,138144,167975,149316,1461696,88950,52258,55552,39462,47915,54205,1466592,90418,55956,43810,43268,44438,55556,552065,244988,173488,153134,159066,233221,284076,271994,84989,72186,79613,96244,192139,1002873,1576524,191512,12189,6227,4608,4973,4005,3751,20531,50172,81766,117823,185290,1340705,879615,118132,117482,139645,173016,180147,192001,4
135160,399387,203000,161561,131700,69995,2026,170683,287870,169339,155876,151126,151993,15942,132772,209875,150914,137340,169042,259110,43776,56017,222682,266201,274082,196515,79570,7762,40197,92338,97172,120751,150533,255422,346416,12155,93723,93307,161460,249680,282432,210072,13020,99497,97130,145797,260051,273118,214216,58609,125906,123366,115578,132062,248164,299144,203348,204478,157392,167110,173976,173465,23060,8492,237329,207472,149920,154276,232731,112609,635842,231995,110092,61145,35273,18916,9566,14541,87876,114517,116513,114708,128346,526328,414
485481,3489,1106,788,927,1312,12182,482050,8250,1580,1050,989,1600,9843,467713,22700,3465,1357,1171,1776,7289,87519,54354,56156,62274,74707,86055,84500,257401,129150,55562,30454,18370,10469,4621,127304,170614,107521,74969,19083,5457,1422,130535,177509,103931,68082,19539,5371,1403,324368,114936,32007,15595,8833,6364,3753,284437,109827,48131,26471,15508,9648,13443,9295,2799,2694,3693,6723,22573,457350,134245,107159,82002,58206,44686,38819,38907,315754,114390,34767,16448,9568,5838,7334,596
0,3102,25434,54511,60150,48881,5165,17,2103,24000,60674,64935,40866,4648,147,8745,40736,60339,52623,31698,2955,7403,19185,36510,54989,49716,27292,2148,4562,13522,48531,70428,41844,16520,1836,2,772,25867,92880,46233,25322,6167,2,1059,40603,75685,50281,23101,6512,3200,15421,45534,53779,44143,29125,6041,3601,7891,24660,56927,59319,41507,3338,3010,20288,43748,57619,47873,23163,1542,41,2861,17000,51673,71458,44792,9418,3396,26947,58916,63000,34106,9807,1071,82
625,13255,37459,64501,67607,59730,17119,4055,27700,62819,66934,53899,38666,6223,9572,70822,74571,55052,33862,13674,2743,7359,14103,27559,59039,100891,46494,4851,15400,53898,77088,64950,35757,11366,1837,38946,173790,34423,11540,1443,152,2,42216,175418,32382,8593,1557,127,3,12510,58902,70643,58542,37461,17898,4340,7354,14122,39433,75712,77968,42912,2795,6771,6993,14829,31427,66749,107559,25968,102,4751,20204,47332,79943,81225,26739,20347,95491,75001,38504,20070,8569,2314,137
0,3193,33791,50522,51401,117848,24179,193,13061,30913,41624,75588,113732,5823,1344,14085,30443,45934,101342,83863,3923,14501,42440,54216,70024,63846,32808,3099,6532,9119,22608,54269,106601,63933,17872,68,29694,93034,85532,57811,14129,666,64,39381,97149,67798,63052,12797,693,5371,7413,20536,50472,102748,76432,17962,8700,23160,27734,58417,101185,57480,4258,6477,54738,89897,77368,42559,8752,1143,34734,37306,47052,58853,55852,33510,13627,5028,15945,35816,55634,71909,47588,49014,196
0,482,9270,52165,80337,89623,27738,68,11396,37611,41864,66461,90403,11812,9376,49623,42831,48140,56987,50624,2034,5834,5280,11512,23771,61229,119878,32111,12242,55506,70879,62119,42387,14957,1525,3936,106498,77544,50580,13037,6851,1169,4817,111705,83296,38254,13487,6855,1201,19020,56005,62186,51650,42484,25435,2835,2894,3124,10741,33402,91340,115264,2850,6880,5383,27333,56306,55283,60792,47638,75,1869,9992,25980,59317,110856,51526,42679,99321,66248,33616,12799,3228,1724,178
54581,22644,15181,15474,20976,35730,596718,47320,21641,13940,17713,22511,43024,595155,40643,23081,17882,20764,29555,64323,565056,142923,35652,27533,25913,31065,39032,459186,479287,94486,54931,43451,37051,32193,19905,749640,8731,2144,690,91,7,1,750098,8549,2035,514,99,8,1,312892,143461,92100,69277,59174,53042,31358,79773,27498,19868,23195,26538,55233,529199,615378,62907,20729,16209,15670,18718,11693,6664,8484,9134,9840,14018,27674,685490,620656,39887,32959,27559,23212,12145,4886,34
0,823,7130,33856,129678,312864,86552,293,1965,7898,25967,94889,291865,148026,472,3406,9155,29627,81692,285753,160798,1828,3662,11658,23980,50241,296711,182823,1379,1613,5762,25228,93125,278002,165794,0,304,4201,43576,106960,225516,190346,0,377,5790,40232,109180,223837,191487,1175,2337,8267,25757,70733,218319,244315,1180,1339,3462,9181,30126,290090,235525,5278,169742,174686,116105,74514,28276,2302,31040,118267,240797,139045,32577,7060,2117,1511,18702,70862,119734,176762,140311,43021,105
0,3111,12184,63750,116679,83820,15086,68,5213,29239,88892,105547,60983,4688,2213,38433,98536,82733,51096,20112,1507,4423,11835,38600,81662,100710,50219,7181,4807,47807,93886,87281,45862,13527,1460,583,17719,105121,130246,33271,7114,576,545,20674,134561,96353,34781,7115,601,8615,58099,94723,64653,44210,21441,2889,1698,15662,60207,98557,83944,32930,1632,2895,13475,27906,47873,91509,101151,9821,18,1051,9434,42752,108203,109329,23843,8129,97088,99940,53185,26014,8337,1937,136
20,2017,7038,15439,40168,151307,60384,1145,16885,18392,25870,59311,126337,28433,5335,43566,32580,65634,85777,34390,9091,40748,98374,65201,39855,24672,7166,357,41292,84676,68798,38854,22403,14806,5544,119034,118423,16992,7300,1764,9893,2967,130495,109669,16291,5200,2171,9464,3083,46829,83889,52631,37436,25672,18977,10939,16387,31249,47887,115478,39665,18411,7296,24116,69521,64423,40243,38052,36193,3825,51,1012,4134,12869,33550,72756,152001,29563,66764,64313,49853,32573,19205,14102,68
5,12993,68154,121505,105234,55158,16679,5714,86792,91818,93584,60907,30607,10306,40713,137087,75226,63111,49518,11872,2201,170275,66801,63245,47134,23983,6999,1291,153924,48395,42452,49036,53243,29598,3080,5343,151711,157529,56155,7898,1088,4,6993,165064,156207,41933,8498,1028,5,151729,61992,49051,47785,40612,25216,3343,151643,72101,74201,55844,20573,3613,1753,96804,38118,62589,55692,53748,56026,16751,4250,36032,55651,44076,40001,42424,157294,125250,55303,44444,41271,43719,39959,29782,387
211939,15220,1234,257,48,10,8,214815,12066,1429,316,69,14,7,208402,16225,2935,950,178,22,4,68392,27614,20445,19831,21634,26361,44439,127181,43431,25884,16976,10685,4303,256,182537,38974,3477,1866,851,659,352,185583,36546,3155,1529,915,628,360,159267,45869,12616,5373,3050,2240,301,130752,37371,21495,15380,13116,9178,1424,51,816,1863,2580,4451,14899,204056,43542,36341,27065,22493,22205,30150,46920,152805,47407,13723,6253,3526,2017,2985,254
1,1148,8850,27484,68646,103385,12007,129,1906,10967,35530,68000,90024,14965,450,5587,21576,42738,62871,77353,10946,7215,15676,25234,43321,64609,58325,7141,4075,8824,27716,50462,62877,58593,8974,73,3405,18867,57601,54620,62324,24631,77,4042,25086,49509,58665,58523,25619,2705,8825,22726,35393,50076,72044,29752,3086,6308,17903,37226,57542,89248,10208,5729,37640,62614,60660,39357,14393,1128,285,15168,46009,60219,57982,32362,9496,2935,18132,41743,63587,61566,28818,4740,83
210323,2460,518,227,97,107,650,207102,4920,849,407,257,226,621,202124,8841,1516,669,421,315,496,42634,20711,16199,17422,21187,31207,65022,100506,46150,30223,23023,11002,2891,587,146501,63530,3613,599,112,26,1,153231,57263,3260,480,126,22,0,139179,57227,11931,3571,1400,834,240,101248,33817,26075,18090,19629,13334,2189,292,471,515,696,1366,4973,206069,72347,39711,25489,18990,16051,17902,23892,140527,59386,9939,2801,1112,419,198,288
166712,172009,131730,104651,47440,9535,555,179082,121405,95423,105431,93109,36380,1802,150201,91456,77701,96643,114268,96910,5453,36297,93883,136144,164359,142638,55039,4272,70709,73721,55733,58701,86436,148457,138875,62146,271602,209718,79171,9275,713,7,68441,291757,201888,59872,10040,626,8,81668,80412,56142,64141,91611,163509,95149,123050,123446,113583,106443,99768,60999,5343,2245,35199,128252,129066,96309,90566,150995,317034,119527,62861,45478,40363,35326,12043,58139,83570,49627,54408,74582,100320,211986,402
2295,85272,181832,218547,189442,72785,5605,5195,73113,179909,232771,166378,86919,11493,4148,61317,181551,192922,146950,147292,21598,45655,107085,143566,178105,162649,99557,19161,8930,43035,102934,177543,161285,111241,150810,1,2000,12703,132695,203381,245296,159702,2,2536,15941,121842,213371,238684,163402,5631,30806,96000,165024,161219,137694,159404,16812,60668,122051,178657,203882,153451,20257,9999,137445,161247,155989,169679,109881,11538,205556,90011,143726,155672,101053,47773,11987,8045,68275,127304,136385,120828,91607,203334,128
161706,587549,346885,185166,100447,20339,336,123941,476729,347333,224176,165764,63070,1415,102970,334756,285033,235440,220171,208728,15330,345395,341234,286780,208050,135568,67378,18023,131902,335235,269138,222703,191911,184837,66702,19,38312,71591,152119,216479,378385,545523,23,45136,80842,128787,232627,363035,551978,83656,265993,283229,272993,241005,202578,52974,284119,371846,296471,219351,157455,69689,3497,122936,326469,236919,187217,184942,206824,137121,238631,159426,176669,197729,231745,306743,91485,103081,214040,194233,209950,227767,214903,238454,555
104138,30953,5312,1224,491,383,934,120792,18885,1772,681,351,343,738,126789,13180,1782,717,347,321,541,27215,5794,6515,15909,37757,30239,20351,79066,46054,11351,4291,1910,914,523,42,325,20367,95229,24414,3399,465,45,351,29771,83489,27038,3059,488,95007,37037,7035,2414,1233,848,420,43796,54342,29592,12393,2217,739,715,14857,2067,1977,2262,3405,9627,109482,5523,11141,15529,22985,33417,22355,32544,99553,31732,6529,2649,1427,789,960,598
97589,150599,68936,33026,16377,5593,371,175287,146828,26337,14227,7977,1743,92,211294,119101,23012,12002,5930,1120,32,76590,140906,93111,40005,13855,5330,2694,108997,141740,65298,30289,17471,8240,456,60528,275919,33636,2315,91,2,0,64375,281228,25331,1449,106,2,0,143303,148875,43404,20121,12078,4446,264,169081,132493,43971,18901,7030,992,23,583,2245,8418,18176,42938,149976,150155,12884,38563,53282,62177,73131,87274,45180,51015,148905,86428,44044,23981,12414,5704,293
0,26,879,3269,14697,110907,154633,0,87,1085,5539,31618,200215,45867,7,1886,12205,41118,112179,111644,5372,723,810,1164,3163,19550,144659,114342,1233,7696,23266,69671,113714,62748,6083,0,1997,65888,146625,55308,13415,1178,0,3259,75309,133684,58368,12579,1212,1338,11899,27554,63364,94343,74089,11824,77,476,768,3077,35776,228063,16174,596,7229,26248,72840,124573,51051,1874,15,813,13342,53476,103661,93899,19205,5042,74970,118330,59291,20783,5152,843,201
0,236,1149,3807,20705,244191,3171684,20,141,1028,1353,4606,87127,3347497,59,1201,1391,2709,8034,102433,3325945,1676,942,984,2349,15021,310295,3110505,1711,1879,2517,6497,34416,234760,3159992,0,66,798,5237,52776,378571,3004324,0,80,899,4708,57057,371292,3007736,1283,1594,3541,8053,21813,124320,3281168,1125,242,274,778,2413,23957,3412983,2481633,725822,152664,56745,18727,5640,541,176,45307,597970,1761551,992554,38363,5851,1668,13526,55538,143510,422643,2155084,649803,101
