band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,census_code
118626,41621,2652,832,416,285,199,87,46,13,2,0,125391,33191,3424,1128,618,425,291,180,77,39,15,0,122865,31107,5726,2125,1197,755,487,284,154,58,21,0,33945,18648,11456,9742,8542,9107,9527,10401,12463,13855,14246,12847,51129,39588,22089,17744,12645,9554,5599,3243,1863,971,299,55,22417,141106,1004,158,54,19,12,8,1,0,0,0,21225,142292,1021,142,60,19,11,8,1,0,0,0,67589,51783,25201,8840,4613,2438,1733,1199,842,410,120,11,69994,28891,17475,13302,10733,8404,5960,4769,2585,1858,789,19,29,369,436,499,617,892,1158,1631,2957,6600,31755,117836,14593,19757,18047,15286,12152,10573,9496,9509,10314,11773,19832,13447,33458,73692,29486,12112,6243,3735,2297,1628,1019,602,349,158,270
0,571,8062,16479,17737,18457,18897,23833,31248,43792,9961,918,3,954,10819,17157,20966,22951,25204,28577,44031,16690,1872,731,654,22303,23741,17467,17169,20542,22440,33536,24913,5604,1006,580,1794,1935,3779,6183,11932,19492,29983,35074,31899,24308,16668,6908,1763,7945,21146,25543,29716,30423,29261,24213,13354,4556,1337,698,0,3333,37388,70373,40458,24955,7145,3174,1422,766,320,621,1,3572,41288,65341,44328,20889,8492,2651,1754,687,335,617,2348,15085,21980,22830,23442,25662,27416,25580,16892,5915,1859,946,1476,450,1021,3060,8693,19541,31913,51917,46206,23019,2089,570,1697,883,3160,10498,20151,24033,22201,19339,18789,21799,27908,19497,51,500,1937,4898,10561,18013,26163,33642,37824,35058,19264,2044,8041,26514,28393,28783,26731,24282,20004,13728,7611,3283,1952,633,232
0,0,67,1344,7419,33664,45510,66163,69000,86523,120746,19056,0,70,2211,11951,29292,39890,37979,46164,66567,104970,109845,553,3,16507,44197,30208,33291,39683,40885,52630,80687,95382,15929,90,2926,2294,3302,5210,8830,14450,22554,41935,82331,142273,102094,21293,3020,13512,32334,51483,70506,73895,67969,60342,47375,22281,6143,632,0,35236,121609,101899,66256,48475,19955,13342,10646,19941,8916,3217,0,39544,126019,93539,71038,40014,24823,10934,12400,18695,9163,3323,2546,20175,42139,53489,56965,59047,56812,53253,53422,38913,11676,1055,1807,1293,1437,2218,4287,9981,20452,51312,115760,202933,37683,329,975,2766,11776,29181,49242,61489,61187,53516,47507,50045,59500,22308,10,179,1469,5375,11669,21552,36353,57452,84344,111827,112468,6794,9917,67312,99857,86219,66338,48300,31985,20051,11056,5563,2454,440,194
25328,93437,112384,133771,206649,184184,251243,238159,277555,213969,116367,7320,23340,84297,98888,118138,127341,192246,215778,241875,257175,300382,196861,4045,19692,69379,81569,88856,104261,148904,184135,237432,242488,330173,341000,12477,111222,206576,167494,155804,144805,148134,147913,170920,178432,199459,175328,54279,32861,28825,40661,54093,77811,119727,170487,227910,255817,280701,287838,283635,12,3247,12732,46451,57162,100062,117301,204332,198011,360112,407103,353841,9,3347,14410,45140,62771,81826,141891,164398,247096,314565,431972,352941,32504,42305,64606,75770,86841,112608,148817,219058,265494,294262,317062,201039,62486,125679,137014,134540,134072,160038,165959,188795,214482,279590,240563,17148,29853,153589,452250,363425,219677,146372,112606,98140,92938,90632,77423,23461,306452,329640,315281,277750,207986,135231,85907,58897,42579,31559,34001,35083,29222,39015,52689,66212,75674,86323,102844,130847,173879,220376,325985,557300,552
0,2740,16203,32272,42623,55126,71541,83278,127321,145892,52807,6751,389,11997,36251,57055,51799,53620,55162,73577,98670,120268,72080,5686,886,19287,54035,56601,53546,57319,68804,76264,81045,84703,75765,8299,17631,32500,47683,56512,67620,71011,84295,88137,86202,55929,23448,5586,13538,20865,23466,24787,31269,40703,56268,72468,90105,103716,99267,60102,0,15359,43035,65484,58550,74317,65243,81383,76928,104620,46677,4958,0,16217,47423,60863,65129,61370,75281,69795,92059,95144,48350,4923,12970,21045,28464,29559,35414,45184,55097,66343,81090,101995,109676,49717,15690,32533,47539,53529,48092,56928,60430,70936,88514,85594,68853,7916,14945,30068,53822,70417,86517,93847,89348,78773,63370,40542,14099,806,46395,103960,96342,80076,66411,55673,46775,40402,33220,25976,26935,14389,6092,13530,22700,30117,40703,52455,62606,71133,74165,72136,84897,106020,463
8220,81250,112801,113078,117284,109974,102809,90454,75761,46732,16953,1366,1466,25905,54857,64357,71529,84592,95796,106057,116408,138398,115116,2201,492,9013,19298,27372,39752,53387,67966,77831,105050,152971,291767,31783,36880,51492,45730,45611,49958,55769,66478,83486,109871,137581,135582,58244,4050,8740,8457,10071,12807,19433,31164,51553,81903,126967,168273,353264,20,53,1710,2300,2972,8227,16597,39672,66674,176180,285278,276999,41,52,1866,2165,3346,6869,18969,33755,78985,161551,286594,282489,4501,7916,10172,12277,16246,24308,35786,56309,88686,139847,212444,268190,16934,32675,40314,44374,51194,51948,61687,78614,89622,133043,240579,35698,4556,74466,299122,180294,106801,65187,44383,33190,26209,21724,16777,3973,503363,171296,87499,42529,22026,12979,8881,7018,6185,5596,5385,3925,6360,10796,10427,11216,13297,17012,22291,31653,46641,66535,118211,522243,566
7,1822,4816,7072,11990,19076,25242,33181,39223,41082,34215,39035,486,5809,13013,17778,20141,27040,34628,42281,29691,17645,25020,23229,1021,13012,28468,37770,44548,37195,25656,14102,10420,11624,25166,7779,40219,30503,43071,48631,37976,25188,14621,10603,4751,1086,101,11,29541,22546,33141,33454,25899,21994,20205,20790,16155,10318,13824,8894,0,53153,120754,53607,14316,10097,3846,955,33,0,0,0,0,55172,126767,45334,15535,8841,4317,740,55,0,0,0,24576,17141,31540,33352,27038,23204,20645,19136,13920,10709,11345,24155,26498,21726,31704,32382,36914,31945,23565,11954,8112,7331,22509,2121,54315,14874,12672,15076,21121,26978,30822,30445,25817,17041,6981,619,45,834,3339,8149,11683,12914,15391,23055,39661,46879,59166,35645,16195,13244,27568,32814,28876,23234,20280,18627,17462,13926,12957,31578,301
0,0,62,414,1417,2791,4797,11892,31786,110683,645773,420981,0,0,13,144,508,1250,4209,13134,34867,132489,614837,429145,0,2,316,1474,3991,7944,18261,32552,63836,187752,511282,403186,800,499,492,772,1349,2721,5788,14659,44845,147518,612736,398417,555,698,1488,3198,7296,20438,48414,93895,160462,227038,262094,405020,0,0,1,267,1610,16469,52820,134697,156647,261798,229254,377033,0,0,1,283,1830,13154,62857,111914,189445,235362,235560,380190,352,428,1787,5519,12757,23083,33132,55509,90472,175499,299987,532071,412,132,128,179,278,506,1039,2546,8460,43611,673015,500290,58837,422052,166387,138490,127792,109188,84715,61198,38957,18115,4539,326,9,112,626,3981,53513,246258,420352,282681,156582,52713,12181,1588,207,5828,33608,90558,127403,137130,132944,124711,124118,209900,238795,5394,99
0,66,623,732,1257,4423,22369,26687,66965,108052,84972,6501,0,31,775,1701,5825,10562,29355,53685,69482,88567,59559,3105,0,405,3410,9596,20648,34809,47753,57136,60918,63881,22431,1660,3028,3560,3470,4372,4394,7207,13388,27939,62819,96210,82994,13266,1874,1395,4048,8036,16688,28730,48481,65091,70254,53667,20388,3995,0,115,1331,5487,10959,27153,36826,67801,56105,78721,31261,6888,0,115,1577,5281,12596,21428,46304,53105,72646,68223,34613,6759,1214,1310,3924,9022,17238,29194,40516,54735,60007,63067,36111,6309,1399,789,1270,2846,4344,6620,11711,24997,71530,117155,77181,2805,3394,8899,11074,19084,29927,40852,50097,55066,52775,38626,12671,182,28,570,5458,23477,48750,61890,59769,49214,34590,22422,13801,2678,470,7298,28693,46213,54490,53563,48502,40162,25406,12121,5115,614,164
110,10427,46309,98428,129404,140886,152229,129841,70550,23488,10570,2216,2153,20949,43695,95266,123366,156411,146835,102641,65972,40844,15069,1257,3821,21772,68408,116874,124760,112539,95773,82482,73799,72510,40414,1306,19388,9173,11216,15642,21718,35468,55164,97064,154552,203626,160332,31115,15627,8197,10761,17047,32652,62460,98164,124058,140801,141610,113637,49444,0,3637,11971,17932,40033,107851,156985,196345,151635,99143,26689,2237,0,3995,12321,17012,45831,94304,172729,176077,172166,89244,28855,1924,14445,7332,15515,35828,59513,82478,99172,111649,125636,133494,103709,25687,19849,10716,14202,19774,33285,59796,99495,155934,192583,152747,54144,1933,11849,6552,18831,40960,53377,61696,74546,96785,136439,179842,125606,7975,141105,171378,150016,118065,81379,50938,30967,21134,15204,11069,8394,14809,11058,11584,52747,90689,106232,105028,97057,88220,78777,64062,60421,48583,472
19758,135704,114615,31949,32809,11422,9150,2934,2384,955,600,346,10942,70523,66764,53869,49078,29270,30616,24465,16478,8218,2135,268,4185,34354,35672,41571,36500,38154,37894,35716,45448,37097,15736,299,12124,20148,20630,20999,34108,36833,48513,48538,69055,37063,12953,1662,3102,10133,12041,13604,17073,21867,27319,36135,49152,66343,71602,34255,3,551,2878,7269,10432,25553,33541,70184,66939,111167,31797,2312,3,550,3160,6731,12368,20219,42980,54209,88850,94801,36609,2146,2871,9717,15757,18019,23160,28629,29461,41050,50430,67483,62879,13170,15030,22586,24697,32753,40763,43947,43834,40656,39732,42990,15251,387,1163,1463,7539,26527,44244,54283,55284,50614,44499,37463,30461,9086,189843,74204,35558,19602,12303,8353,6425,4851,4109,3326,2414,1638,3409,9347,11441,13181,16341,20701,27267,36380,44909,50223,62070,67357,584
1239,10653,10291,15627,18430,29017,43077,49856,68734,87842,78801,5045,3467,18408,20665,28823,27517,37927,36405,42544,63986,78737,58747,1386,6437,26304,33216,36232,34962,35501,37261,45871,61597,82762,17324,1145,29580,30343,50734,56401,56785,54358,50483,44127,29102,11009,3778,1912,27344,41907,39950,33568,27782,26542,28041,33015,46423,55655,50266,8119,0,41012,160895,149053,44931,17060,3460,1506,412,255,27,1,0,42352,173304,135505,47990,13234,4215,1229,553,199,31,0,30901,40892,45816,34672,27709,25642,26080,33079,44375,52799,49858,6789,22009,17026,29740,39028,46798,50234,53170,54784,53693,42142,8921,1067,23489,18839,64494,74706,48899,35325,30494,30817,31739,26977,20194,12639,602,8914,30711,51607,52258,42559,34358,31877,35527,44464,55522,30213,20119,32849,40734,35472,28717,26515,26586,28592,34042,41982,58623,44381,377
552,11089,37714,78429,86420,117575,154782,137367,62290,13881,4272,318,2922,56331,99712,90769,122325,129583,97897,56839,30037,11392,6224,658,6825,79279,83259,95215,109444,105456,85669,65581,42890,22426,7210,1435,13249,21012,57541,119062,161067,141054,98725,54907,23144,9314,4287,1327,11076,35041,44928,44733,51531,63887,77528,92027,101983,107421,62779,11755,2,8622,87906,188629,143276,119738,59305,32336,15659,16796,18654,13766,7,9080,99446,175328,155776,102942,66755,28275,18814,14982,19485,13799,14880,54713,55874,60722,74213,78807,82073,85679,87644,72550,31790,5744,15322,50326,100789,124016,113163,110025,84772,52099,32550,14655,5530,1442,4278,7046,8466,28623,66828,100801,121294,119089,93820,69104,71794,13546,73692,127884,113462,90300,72136,57788,45540,37913,32852,26724,17814,8584,3145,33538,46609,41433,46122,56828,69299,80409,88090,84576,85239,69401,393
10,2191,14060,35653,61998,91764,141819,191393,224109,169960,74946,11231,126,6841,31776,79966,97609,131554,147089,157955,166858,134795,59086,5479,223,33323,108368,130555,126370,122770,119320,134120,130704,91410,17290,4681,16053,44715,91482,127005,148099,152326,153287,135386,88164,43609,15240,3768,16559,111746,123731,98158,89966,92856,99256,105187,112156,105302,54044,10173,3,71152,301124,232483,159451,138480,64146,26650,10359,12016,2919,351,5,72396,329456,201539,170866,121439,72964,23351,12922,10456,3407,333,16054,125617,137903,108499,99439,96670,90387,93304,98953,94804,46992,10512,5142,21279,53059,90718,131232,154316,149661,149010,131519,100886,27783,4529,5722,16293,64458,112238,121529,127457,135770,138147,133532,108064,49385,6539,2638,22705,57727,87242,96463,95444,93360,96359,106591,129095,195415,36095,9430,91802,140852,118545,105736,100948,96217,90011,84738,73843,64948,42064,344
83,13194,69173,118949,123474,98668,80132,56574,22528,5019,452,30,798,14708,70618,82943,92578,91214,92907,78386,48942,14096,1078,8,393,6769,35846,46157,50113,56058,71014,93704,120708,99855,7654,5,77711,160573,121418,79525,54942,36663,26359,16551,9217,4000,1093,224,4339,27204,56510,64365,69035,77177,86270,82711,66947,40786,12400,532,0,66,1406,4115,5024,13376,20191,39606,47360,104483,134264,218385,0,67,1777,3837,5765,11190,24149,32916,57904,93166,139823,217682,3056,6317,36358,54010,61617,71724,88109,110012,104065,48448,4553,7,25315,57372,83802,92918,97561,88611,67859,45713,22126,6092,900,7,5670,152889,152704,83106,52621,37232,28382,23635,21634,19438,10313,652,14347,36644,47667,55376,62913,68660,72269,72826,67590,54850,31334,3800,2452,9323,23776,28794,32628,40280,54315,78095,106866,103609,78207,29931,441
494749,39287,21165,11898,6187,3750,3146,2987,3105,4372,9474,48842,494970,41132,20203,12573,8106,4389,3625,3164,3094,4992,14488,38226,490778,45884,26040,11703,6634,4137,3514,3752,4401,7123,14049,30947,213272,44088,27207,24290,23629,22915,24024,31019,30093,36942,42617,128866,305840,130970,66112,42151,29840,21451,15217,11792,9273,8853,6621,842,320068,248365,38578,19611,8931,7005,3702,1944,589,157,12,0,315463,255178,38878,17219,9584,5955,4216,1655,677,120,17,0,379080,137948,42076,23293,15749,11901,8770,6332,5168,5050,7572,6023,304880,69612,43214,35447,28302,26570,25351,21405,18668,22538,21944,31031,52485,16630,9188,8868,7584,8230,8806,12513,18018,30871,70705,405064,88668,57008,45898,42414,39878,35905,33007,29128,28548,29457,55732,163319,376369,144933,36251,19862,13839,10648,8133,6646,5903,5427,6070,14881,258
6679,38369,35008,28554,77201,47163,56923,24283,8947,2507,881,669,15352,42183,66693,86219,68428,19798,17635,5836,2546,1390,731,373,39666,116719,96637,41519,16880,7578,4167,1863,980,465,612,98,5765,8164,14217,19560,28210,36811,36661,47906,53162,42280,29080,5368,19553,137498,59638,43373,28248,19331,10465,5258,2277,1121,396,26,0,188,8954,113760,133338,65483,4314,690,133,211,108,5,0,148,12979,113324,143865,49506,6358,518,182,180,118,6,69218,108537,55919,34776,23080,15390,9795,5657,2794,1200,552,266,15082,41301,48762,55576,58268,39443,37706,20002,8310,2085,613,36,2163,724,734,1183,2016,3300,5543,10643,23416,56744,139092,81626,155,984,2827,6224,10899,16225,22083,28809,35663,50548,142404,10363,64030,127313,56989,35185,19829,11084,5912,3676,1743,750,552,121,187
0,2,262,746,1476,3759,9329,42564,57512,66157,12967,385,0,104,956,2007,7921,19519,39509,59726,41423,18925,4977,92,1,936,3870,11411,21589,35172,52818,38399,21827,7832,1260,44,6656,39232,40620,29832,23376,20626,12867,10707,6071,3460,1290,422,1914,11954,24725,39558,49205,36999,19361,7463,2641,1044,280,15,0,210,819,1261,8699,55772,42149,39388,19431,22912,3978,540,0,213,960,1045,10895,45855,53243,32077,26456,19247,4657,511,1530,3563,12923,26041,38876,42962,36452,19127,9521,3173,893,98,890,4821,18375,34756,30426,35632,31083,20422,13213,4285,1211,45,2108,12278,33015,35295,28359,23511,19850,16609,12807,8144,2700,483,1,3,81,402,1240,3104,7489,17524,39099,61702,59291,5223,1462,4832,19995,32044,35647,35183,30906,21485,10022,2831,697,55,36
328122,43605,15646,8536,5660,4796,3148,2380,2017,2121,3430,6293,324044,43497,19298,10642,6602,4197,3219,1961,1606,2063,4968,3657,332227,38149,18284,10141,7223,4536,2813,1779,1625,2192,4625,2160,96076,28807,18599,17295,17465,21651,22857,27746,28240,30486,34667,81865,161359,107683,54942,31900,20610,14916,11795,9574,6598,3388,1785,1204,116177,240781,39279,17781,6372,3665,1183,418,80,16,2,0,112525,246098,40113,15391,6759,3024,1378,361,91,12,2,0,236068,100477,28815,15857,11711,9924,7010,4468,3162,3029,2978,2255,164346,61411,42503,29562,24316,22850,20046,18012,14781,15052,10584,2291,12367,4405,2581,2272,2792,3490,5149,8092,12529,19608,38246,314223,26345,39262,41509,42455,39895,34951,29025,24030,22182,22514,42640,60946,255382,79831,20856,14021,11711,10666,8888,7864,6312,4775,3437,2010,251
18147,208144,321178,172276,87613,43883,14356,3402,631,236,106,10,42050,334584,262184,115016,65412,32647,13092,4023,757,152,58,7,44454,247150,182522,119714,95607,74895,53196,34443,14646,3125,224,6,54715,121615,172438,162782,132056,89234,55060,33839,21310,15082,9228,2623,35260,97550,103712,95002,86742,83920,79910,85596,90185,78586,32044,1475,0,628,5235,23551,53787,157111,207440,155583,117194,100222,45950,3281,0,704,5719,21517,58798,160052,209615,149262,124442,92520,44076,3277,53692,140717,134173,102648,87327,80949,81270,77088,68376,38589,5065,88,81763,222165,213328,159781,96727,50107,25805,12183,5625,2084,409,5,10798,6391,27496,39806,51466,61646,73118,87637,111495,153642,191908,54579,134975,150964,115222,93589,78512,66494,57213,50701,45188,35497,22457,19170,18518,72879,113832,95352,80017,70167,65119,62087,58642,53065,57540,122764,528
0,124,4058,18377,21597,18249,17353,35232,90209,180347,35781,6624,48,5711,19874,19801,17630,18889,34532,57157,138163,91150,18944,6052,84,5078,15212,20069,23844,30353,53787,102770,110756,48110,11754,6134,12424,36391,41935,41007,43958,52768,62488,60137,43002,21719,7571,4551,6260,4948,10240,20269,35207,53862,75141,79635,69400,41528,19488,11973,0,11370,77394,112338,67793,59690,34587,27931,20991,11601,3055,1201,0,12335,85916,102906,73228,50212,39862,24641,24305,10080,3262,1204,4906,5317,10659,16178,24963,48495,75003,85485,78596,45481,20787,12081,6959,15327,21281,23412,31430,52364,67722,87492,69248,35373,11182,6161,8413,16249,45572,72468,84383,73820,53108,35469,22417,11816,4179,57,15616,24899,24170,31619,39907,50281,57274,57850,51762,41089,25855,7629,2209,5775,15039,27138,40498,53029,61380,62516,55790,39697,30945,33935,234
119,33710,105909,155600,112663,89354,38029,16473,5532,2520,1143,148,1851,48096,112088,147135,109513,71399,38912,18479,8684,3268,1580,195,1956,36438,105525,131129,110239,79081,50692,26181,12176,5293,2170,320,48231,103587,93100,80727,72692,60451,46010,29915,16844,7047,2194,402,5383,53172,122318,107631,77636,53922,42508,36371,30389,21448,8219,2203,0,2447,15518,44896,51148,91106,89371,98834,59362,59609,30530,18379,0,2437,17460,43007,57053,75550,106093,82078,73763,52658,32439,18662,5229,22061,84651,127732,104135,73044,48723,37830,29035,19749,7472,1539,21884,92128,110817,97976,79619,68120,48206,25866,10945,3783,1527,329,2347,4270,17271,38651,58158,71835,82773,90181,89674,71265,33434,1341,23935,35785,35734,35078,34372,35523,40727,55172,87437,113930,59793,3714,1452,13033,65513,106892,106606,81616,57059,39707,28501,21029,19739,20053,452
0,64,2910,8752,16340,19635,32611,29552,31365,29624,16919,1570,23,1604,4736,4162,6378,10416,19086,42055,51873,38359,9936,714,249,6682,4218,5539,9373,22801,29899,47231,43695,17450,1770,435,3208,2273,2251,3055,6068,10329,22740,41724,54051,29980,8469,5194,3759,8558,9740,16661,23866,29819,32166,31982,24239,6719,1354,479,0,2537,5043,54629,53684,38840,9440,8774,9838,5895,567,95,0,2551,5910,56926,56973,29317,13356,7183,11005,5393,631,97,4491,6839,8667,13970,19960,25992,29581,31464,28175,15765,3662,776,2202,1663,1975,2701,5420,9224,15249,35665,50326,57844,6620,453,2136,1092,2126,7728,20671,34121,41931,38903,21165,8782,5099,5588,53,353,1667,6756,11759,17898,22305,28028,32286,33877,28980,5380,6023,13197,26389,34837,33850,30736,23074,12968,5194,1696,1023,355,192
1,489,6584,12811,24340,37633,64455,91541,54359,20040,1721,52,6,2170,14872,33081,67876,74338,57929,37924,18318,6852,639,21,148,13563,61277,71398,61863,46245,29961,18429,8819,2118,201,4,6662,16516,31083,46601,61084,56317,45156,29094,13770,6031,1503,209,3939,14110,42156,53911,54430,46858,38334,28881,18748,9758,2732,169,0,780,78561,141805,60593,24604,5972,1442,231,34,4,0,0,999,92711,127965,63981,20082,6789,1193,274,28,4,0,2799,16209,43404,55024,51225,44343,35865,27571,20657,13012,3725,192,2375,8966,32957,64416,79324,61639,38035,18794,6062,1314,142,2,824,2244,6633,13196,21569,30650,40327,49939,59595,57557,28323,3169,807,4463,10410,17976,25436,32843,38860,45479,51451,50261,30553,5487,1971,15533,43381,53638,49519,42273,34831,27870,20393,12571,8216,3830,209
0,1,210,1186,2755,11710,39225,104515,81522,49468,14715,315,0,116,1134,6431,24266,48986,78639,82362,38480,19160,5996,52,3,457,5341,22018,43245,68218,83841,47934,22818,10327,1400,20,10575,56611,59027,48624,41357,35614,21903,16126,8837,4863,1792,293,989,9133,28240,60630,85351,69736,33064,11513,4578,1933,434,21,0,5,98,1193,9803,79009,70174,73315,34132,31712,5538,643,0,5,142,1181,12526,62868,91627,57075,46706,26189,6685,618,549,2788,13071,33580,57713,72089,65885,35923,16734,5620,1543,127,859,7211,29514,53687,50024,57737,48243,32353,18811,5998,1162,23,2879,13404,38889,51289,48206,42961,37127,30634,22937,13572,3633,91,0,16,240,1015,2727,7764,20987,48650,84286,85939,51567,2431,222,4456,25024,44833,55368,57525,51019,37422,19598,7465,2335,355,37
0,12,2238,7772,19550,33817,42900,31478,20192,9819,4782,195,0,665,10368,18110,24982,35590,32167,24900,15171,7566,3159,77,2,10694,21684,34130,29304,26722,18024,15993,9010,5297,1851,44,1206,8665,16751,19264,26356,25656,26720,21880,15515,8475,2166,101,667,17069,26914,35966,32634,25464,18579,9009,4405,1654,358,36,0,118,1195,5298,9852,39448,62258,30668,11647,9882,2238,151,0,118,1521,5047,10774,34649,65589,29613,13987,8881,2431,145,364,7325,16014,18282,25402,26948,25230,23092,17654,9895,2366,183,466,757,2782,11123,28666,47292,37124,25992,12635,5049,825,44,198,3325,8074,10535,12891,15494,18822,23596,28460,29170,20796,1394,1,26,96,520,2040,7209,17277,28326,39803,42889,33719,849,1074,22593,34325,32557,25016,18873,14503,10728,7766,3758,1334,228,54
89638,285890,215112,134177,93006,84050,75704,56386,43285,28500,16146,19512,121271,325479,221233,132287,99399,69960,59820,39931,26115,16881,15328,13678,180030,386340,198148,120486,79611,55546,41024,26696,18532,11522,12407,10892,103344,60824,54824,57654,65696,84900,112633,131082,139471,136937,113801,79757,147529,200746,165959,150516,124192,103758,80510,65173,47760,29436,12558,11237,502,67542,136410,210181,250322,241130,117458,62841,25510,19513,5435,1314,714,67462,144952,203981,271122,204946,136172,52580,31816,17129,6010,1293,188306,283760,225640,136102,93258,66390,53483,36578,24746,13752,8059,9961,134994,116910,133781,150007,148239,138457,102100,81594,62008,41808,18533,12976,49548,20101,17116,25394,30198,35112,42686,55417,79931,135166,298286,351968,25056,71595,107951,118001,110724,98027,87997,82186,79899,81786,156702,119450,165003,280878,218271,138078,94622,69961,52896,42081,30256,19296,14406,13625,545
161067,173597,77963,46822,43598,41309,37119,23297,11565,5456,6063,1967,192991,175186,88066,41833,46313,25974,24476,14396,10596,6737,2851,1167,186428,189867,83146,50731,36664,25412,24284,14110,12001,5595,2183,688,167851,62132,51493,50332,41370,47610,46933,41589,38682,36207,30392,16887,202857,116840,61820,48492,40303,33911,32004,28630,25126,21908,13682,6377,97850,324190,54248,37680,17574,16197,12158,17917,11831,17918,12620,11808,92466,329997,57465,34100,19251,12911,15831,13958,15642,14918,14049,11403,230082,108120,70767,49638,43412,33116,25962,23250,20881,16375,8175,2072,220439,86602,68361,61118,50152,36533,37588,26255,19881,15422,6017,753,10286,7144,9902,22968,27075,33128,37214,42504,59999,96118,162121,122650,54205,35248,35085,34413,34350,34404,35395,37818,44403,51858,97200,136207,135978,155475,80113,55502,45709,41627,34073,29469,22530,14414,9243,7344,61
158,18817,27348,20794,24102,31346,37662,37670,27485,17175,5056,118,987,21781,24778,19179,20599,24082,28281,33183,39252,26256,9321,32,1390,12854,22643,20352,19810,22987,24371,32136,37866,42673,10616,33,2267,8919,18440,27536,34990,41948,42120,38663,23266,7936,1512,134,1108,9044,15806,21711,24901,28965,29224,28884,28090,29226,24807,5965,0,3503,26541,54595,52936,55688,29355,19637,4429,953,83,11,0,3724,30325,51423,56647,47207,35792,15569,6283,659,90,12,1183,10467,18297,22890,24665,26534,28846,29094,29147,30874,22303,3431,2716,9313,16798,20494,26008,27752,30240,34058,40814,31082,8395,61,538,2850,21652,39416,38649,34429,28782,24701,22545,20548,11832,1789,13949,26330,27017,26628,26512,26094,25619,25292,22707,17687,9150,746,181,4896,15511,23987,29260,30913,30487,28713,25392,21199,20012,17180,351
104578,32243,11155,6802,5561,3690,2707,1802,952,577,345,128,86116,46898,12097,6931,6016,4773,3600,2092,1145,549,262,54,83150,43476,15346,8181,5725,5023,4017,3079,1693,636,175,23,18576,16294,13426,12458,13124,13133,15903,18448,15487,13058,10976,9639,27104,37771,28129,23259,19618,15741,10035,5265,2353,910,229,31,213,53108,44353,33238,18996,12582,5714,1347,322,103,27,5,218,54312,45287,30317,20537,11562,6095,1187,364,92,32,5,32345,48324,29894,18756,12890,9747,7616,5311,3555,1604,347,61,48380,24037,19463,16584,15253,14394,13587,10115,5951,2368,571,33,46,493,858,1143,1707,2602,3703,5089,7524,13896,47076,86385,10295,15086,16161,17462,18257,17899,16565,14783,13513,12224,15143,3057,11331,59749,40948,25121,16253,9528,4691,1916,610,188,64,46,31
13768,224507,117180,38596,20647,15822,11654,8146,4089,1359,125,0,65989,248335,59102,24870,16731,11916,10809,8773,5817,3031,520,0,131046,168119,56824,27665,17829,14396,11730,10989,9531,6383,1367,14,11785,60211,88742,83503,68868,55705,37548,24965,14708,6971,2520,367,13645,127369,83557,49018,34887,26923,24278,22186,21653,23303,20434,8640,0,106216,119056,67947,36896,33835,20894,18602,12367,15341,12851,11888,5,110240,121857,59985,40933,27813,25146,15707,15166,13453,13789,11799,55865,149315,69166,38009,27815,22497,18109,17478,18007,19500,16265,3867,111211,174480,68074,35312,20925,14043,11132,8046,6635,4553,1439,43,216,287,2579,8320,12620,16180,20556,26588,36422,61573,156759,113793,56971,47609,41888,40319,40472,40848,41955,42390,44517,38048,19723,1153,888,101498,96070,51788,34469,26897,23313,21700,20466,18994,21667,38143,415
