band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,census_code
3428,22481,121425,354479,172089,3133,12036,44263,260372,354098,2088,12637,33481,222537,403159,12513,19514,46708,256166,339001,3284,7693,24008,231641,407276,90,3456,55508,316844,298004,128,3438,56160,336380,277796,2501,8810,20919,127999,513673,6590,9788,17809,133923,505792,147114,284984,187652,52604,1548,82295,465997,107008,15418,3184,464,29915,175901,243034,224588,103
159172,125747,77023,43258,24557,229469,104827,53431,23024,19006,254165,96128,46582,19779,13103,106311,131096,103875,67848,20627,147760,119872,78893,64200,19032,292478,123964,10083,3122,110,312984,103521,10071,3105,76,182929,116404,71315,40492,18617,199291,123161,72896,26528,7881,34725,17682,45721,99335,232294,41872,113111,108935,92808,73031,143163,105393,77367,54351,49483,309
7669,143142,203661,218506,38291,12748,138872,198267,180103,81279,16638,163018,172343,140974,118296,42425,112894,200171,208951,46828,22935,118382,186634,144305,139013,412,20548,145176,253228,191905,559,20317,146248,263610,180535,17550,87908,192761,165073,147977,16470,66433,180746,254787,92833,76101,156153,149521,178944,50550,138105,111821,187901,139920,33522,39317,157161,163848,99582,151361,127
491792,765,164,105,42,490060,2143,425,181,59,489525,2547,570,186,40,80317,43144,48852,77925,242630,282536,143237,58802,7730,563,452127,40625,101,14,1,467082,25671,101,13,1,453040,36101,2911,732,84,224151,94255,76365,74502,23595,669,457,908,2959,487875,184400,119525,70718,53044,65181,470036,20002,2271,484,75,286
10777,52284,56126,35835,18087,34628,59454,46813,18913,13301,54633,68244,32205,8182,9845,79382,47579,29820,13903,2425,68411,48798,33756,14469,7675,93094,69668,8130,2211,6,102215,60484,8225,2184,1,67238,53124,32860,10010,9877,75285,53273,26920,9647,7984,26731,22512,38353,51506,34007,2794,19266,29421,48901,72727,47679,52775,36047,20025,16583,304
30836,52108,94020,103639,22638,25304,75175,109104,76784,16399,43587,101854,84400,61431,11095,48722,52584,69590,92411,38739,37671,40242,66497,91785,65032,6,15526,68938,132623,83711,22,14505,69162,143858,73257,43185,58175,75613,84551,39903,38444,62138,87902,96836,22709,24349,44339,73537,92403,66886,94707,77632,47461,37604,40182,44387,51445,61072,67139,73446,602
4979,108807,104072,226612,42028,49993,123816,128776,154784,29129,89508,127043,134538,108655,26754,31227,108793,166098,154553,25827,18503,57983,127545,182330,100137,19587,160956,189032,88921,28002,23477,155321,187365,95407,24928,21703,76647,126060,167794,94294,44627,124618,134005,150593,32655,12262,54657,142596,187164,89819,153704,167678,107613,45317,12186,13422,80970,139266,140037,112803,358
2985,211713,324436,278590,87549,20289,317039,253477,239308,75160,37834,274401,251851,250206,90981,285100,260889,222328,118882,18074,99537,346395,268740,170962,19639,9571,28185,226609,511880,129028,10385,27194,232691,522929,112074,63637,288866,311378,216141,25251,168740,254059,273525,183804,25145,212672,276043,185871,168811,61876,8173,93321,259828,395621,148330,77750,234689,282899,247172,62763,481
21157,16946,41941,291907,56193,20671,44671,179586,169882,13334,28950,91892,197861,104424,5017,93370,185043,110554,35379,3798,51586,199550,151784,23548,1676,2788,94805,239565,81310,9676,3225,89385,241971,85464,8099,32021,158946,179073,54200,3904,29998,162844,177384,55018,2900,30420,146884,134585,85537,30718,1322,17917,56044,185116,167745,30552,179814,165733,49190,2855,35
20890,74121,143344,425939,712810,25530,54361,115015,307320,874878,17358,52466,106365,278280,922635,26245,45228,108076,375152,822403,13690,19478,51177,222825,1069934,2641,21200,114162,483661,755440,2918,20845,115054,510534,727753,11748,28511,61119,203461,1072265,27834,29086,56725,243207,1020252,342187,610523,234440,149522,40432,654534,595854,91247,23315,12154,11117,68091,157166,350603,790127,118
3709,26254,71268,307370,142990,4112,29118,56086,167517,294758,3778,26150,53502,202819,265342,24676,101508,208602,184896,31909,20307,45445,73163,152993,259683,60587,337218,118798,28836,6152,80664,312236,122109,31013,5569,22706,54511,72024,163292,239058,11544,37317,73355,271879,157496,120983,332714,74552,18959,4383,116032,181994,114919,88901,49745,12714,47703,78718,130209,282247,349
0,4868,21605,50948,81369,797,17539,21188,65612,53654,1468,21628,35093,77444,23157,31224,51524,53509,20650,1883,23134,36488,50399,36210,12559,37424,91560,26900,2802,104,42239,86650,26964,2862,75,21651,33768,42656,43744,16971,15017,28388,44688,58283,12414,34983,67947,39325,15231,1304,2049,11013,27610,56860,61258,13355,38281,54732,36250,16172,226
90428,529500,595769,94959,5151,158232,675902,415743,63863,2067,214984,594499,360000,141314,5010,409201,410406,283142,172009,41049,168258,613233,357000,157887,19429,55835,261112,549761,352453,96646,65750,260661,546774,354164,88458,176926,652583,351261,130972,4065,288980,536041,392692,96731,1363,50020,266512,333841,420901,244533,118825,183085,301063,538481,174353,144576,470025,385396,228015,87795,503
575,25186,83320,100356,37927,3134,41148,74909,87254,40919,2691,27846,69195,97272,50360,88548,50740,48112,44405,15559,10515,40710,59357,75190,61592,429,2300,20656,115821,108158,514,2290,21010,119301,104249,3609,18006,65119,90638,69992,41729,47906,59062,64914,33753,100523,88949,34769,17635,5488,50238,67722,53259,58923,17222,4406,11750,32726,96759,101723,478
106689,99432,67292,60162,19360,61200,70989,73381,95385,51495,61110,59754,58625,96186,76363,36198,33015,44583,105770,131993,40990,50441,60655,97208,100848,1716,29093,52708,85820,179950,2333,26704,52858,94609,172783,43963,61135,68630,99081,77884,35876,42628,59058,115660,104710,32743,87653,74230,69009,87640,115224,97476,58044,49060,27847,52521,66654,87154,86052,54732,623
519,41786,109430,158530,66410,3242,39416,79830,196228,57959,25838,41508,102525,185393,21411,15583,20514,53844,198587,88147,30904,61911,124441,142314,17105,11980,211517,82158,48713,22307,14705,202564,88206,51599,19601,28103,57568,109008,148026,33970,9044,16562,63038,238362,49669,12976,52680,165109,102944,42966,3395,56942,107265,139471,69602,50318,138795,132108,46820,8634,195
5758,45055,50531,93030,49675,14947,67707,81530,68982,9513,65314,96767,53884,24331,1038,9792,47404,104110,68313,10420,35318,113750,70106,16414,1045,19928,189470,24667,347,157,21958,188794,23358,423,116,47280,103979,59977,23983,2644,6704,46717,127714,63222,1011,3357,22767,39825,80730,93359,210,6340,43305,119671,67107,57746,110669,48871,16864,2483,206
3,10119,53824,212433,138016,570,23508,57095,225999,107223,14150,69550,188379,119867,22449,5683,14633,54964,161523,177592,28790,133225,172849,68495,11036,33263,343690,35705,1567,170,44291,332624,35697,1639,144,32787,144286,148527,72641,16154,2964,6545,55516,281774,67596,5499,35837,98865,206371,67823,97,6933,45063,174401,187901,116568,212801,59043,21483,4500,173
4755,75147,145433,86032,28942,15516,126920,112012,62890,22971,64468,156874,74235,34631,10101,57372,73527,115419,78271,15720,79097,112571,96471,42950,9220,15939,266864,55684,1822,0,21452,259739,57335,1783,0,84160,116785,78779,45333,15252,49370,111506,122834,47566,9033,32341,31951,57326,126045,92646,4107,39880,86075,107770,102477,85196,130739,74895,33841,15638,212
109811,248370,230696,274660,37393,100682,182222,185986,334338,97702,83696,143075,149364,287057,237738,309362,330141,197235,59174,5018,154820,223931,244643,245036,32500,780,18630,84116,160669,636735,1288,18431,84629,169136,627446,83218,215926,273045,314262,14479,172361,220648,240746,237289,29886,432460,191892,97477,115648,63453,26912,92765,211117,380805,189331,77707,167769,211540,312552,131362,531
208,8365,42200,141245,90258,1640,23526,74807,129758,52545,7770,51308,99392,103484,20322,53335,81714,88060,51152,8015,41632,95152,97946,38148,9398,37064,189445,52500,3164,103,47668,179060,52402,3070,76,33979,84828,93980,53022,16467,18350,50169,125659,70361,17737,44923,92355,76177,51193,17628,729,13126,41467,106827,120127,38767,95503,93474,43079,11453,224
327,4764,43011,195089,25355,438,5133,34595,153800,74580,402,5393,25424,130221,107106,4152,29399,127908,97591,9496,2583,10755,36564,94173,124471,3018,116818,94146,45302,9262,4565,115720,92927,47412,7922,2449,15155,43749,102698,104495,1740,5946,32230,161919,66711,36977,179432,43451,8305,381,86880,92493,51768,28815,8590,1599,14591,43553,79303,129500,350
27,4254,36894,242144,59798,419,9385,55263,193610,84440,806,15248,53532,182167,91364,5759,62168,181632,88005,5553,5452,25178,95158,129131,88198,16091,192486,98783,32175,3582,23040,186202,97886,33409,2580,6213,29580,91031,134509,81784,2680,12162,79486,200950,47839,42270,206285,71208,22296,1058,53612,85897,94106,87056,22446,4377,38274,99278,101085,100103,225
0,99,2015,19022,29601,4,1195,7311,28651,13576,334,5049,17139,23620,4595,12799,12585,15079,8969,1305,5434,21620,17171,6048,464,3424,26211,18255,2813,34,4506,25037,18440,2721,33,2213,13833,19665,12857,2169,1341,6576,15004,25605,2211,13683,13927,13620,8322,1185,1,469,3550,15684,31033,4708,16904,20149,8420,556,90
2826,83421,173056,159177,17288,3385,72475,199286,141517,19105,6277,122257,176547,100503,30184,12071,31105,98248,194255,100089,9782,64303,154747,144187,62749,419,13917,161611,200781,59040,511,14386,161473,204578,54820,8229,68042,152287,145344,61866,7703,35612,155337,187903,49213,11293,50442,109428,202884,61721,70980,132263,133382,80300,18843,20950,161593,138657,83318,31250,483
3676,28198,76372,99564,33159,9175,57173,77814,83581,13226,19452,83271,78519,55820,3907,33239,87333,92814,26003,1580,42332,65317,63205,58201,11914,9513,218497,12301,655,3,17533,210560,12184,689,3,34421,75162,60777,51905,18704,28773,63220,77387,69413,2176,8093,56527,79982,77050,19317,3256,43512,64273,69905,60023,27976,79863,63243,42720,27167,331
210658,4415,953,309,629,209163,6008,839,447,507,210470,4982,764,441,307,30981,26307,30849,42662,86165,106620,69918,34860,5168,398,156613,59678,645,26,2,172907,43382,647,27,1,180558,31963,3403,876,164,93595,52099,34628,28518,8124,448,515,821,3767,211413,62770,58961,40200,29147,25886,182421,29333,4018,1007,185,287
34276,8389,4975,3892,112610,27350,8474,6539,6443,107349,21717,9250,7935,8941,100442,24406,6893,7492,11106,90591,80063,11617,9089,9804,8269,99165,4023,1631,848,1608,99516,3766,1579,864,1427,63768,26250,13702,13162,9819,27796,9234,8803,12529,113304,95314,7607,8526,13778,15262,14309,5917,2914,2403,93286,93071,7035,7250,6850,4626,26
80480,339208,259926,43546,7170,144480,386561,151743,38571,8975,140827,384222,154455,40219,10607,243322,211112,155666,96587,23643,105071,364714,163888,71455,25202,23638,214670,210733,206483,74806,33283,203001,210223,214279,69544,94885,287484,232663,88215,27083,223329,260187,168426,66298,12090,30820,94426,176772,305311,123001,64832,126049,170530,285287,83632,83467,273059,210813,113634,49357,449
6658,22417,17086,6060,604,5037,21284,18389,7675,440,4534,20026,16478,10745,1042,13399,22286,12991,3838,311,7509,14219,13916,14205,2976,0,2185,15087,23055,12498,0,2128,15075,24312,11310,6798,15961,14397,13649,2020,11945,22863,13060,4558,399,3155,12856,19210,15664,1940,7891,13485,11126,12225,8098,3016,13113,15691,14205,6800,496
179627,109802,116118,173607,1220884,107333,77458,98141,173316,1343790,76349,91323,107380,209464,1315522,589802,152286,131463,140795,785692,975371,213104,184377,209282,217904,1507543,94273,66769,55019,76434,1515960,84282,67708,60172,71916,668496,267235,219852,254396,390059,310757,105399,108619,171301,1103962,1685332,93246,8831,6537,6092,8978,52963,114445,192853,1430799,930757,159319,197352,252052,260558,4
352784,345417,228694,156913,19021,315387,287868,204105,226138,69331,223269,243926,195947,284710,154977,128002,366948,369357,212656,25866,76887,134065,167498,253533,470846,49078,139603,213298,386269,314581,55715,132690,210302,404473,299649,110122,172812,163214,229731,426950,292496,247945,212504,262918,86966,80493,338713,211897,261330,210396,755212,205518,87301,39164,15634,44411,149257,162677,166129,580355,414
487754,2120,1187,1388,12836,488087,3557,1470,1522,10726,483322,10177,1931,1798,8243,110911,77280,88563,109890,118921,325679,108179,43042,21125,8002,205335,190394,91072,16605,2964,211506,186450,88615,17075,2724,392977,73726,22156,11070,5927,337461,96786,38415,17983,16820,10545,3646,5213,15221,470502,178982,130735,82521,57245,54541,383061,77019,23585,11049,9385,596
79,23874,70249,80634,22407,276,14612,87684,77039,17632,1370,38388,83317,61833,12335,13808,41795,74375,58839,8426,7140,47371,95086,41158,6488,28,24890,108490,49571,14264,69,22550,110451,51755,12418,6958,46118,75443,52962,15762,5649,26091,69584,81033,14886,8685,47905,78748,54846,7059,351,14015,71641,89565,21671,10244,65271,86113,32538,3077,82
4719,37316,88112,89455,40694,12084,71881,86971,71072,18288,33360,107693,77894,35381,5968,11985,29903,85308,117664,15436,31212,99900,90102,34322,4760,145797,100133,13389,957,20,157420,88444,13481,937,14,31019,96989,81524,41655,9109,12210,35455,104617,96316,11698,8915,15788,45237,119630,70726,840,18470,66368,118887,55731,55023,124232,55092,21387,4562,137
5,24051,74366,95536,86976,1640,34065,63277,146173,35779,3706,35670,66575,160001,14982,29075,70231,94834,76140,10654,9322,22702,76631,137758,34521,1571,118274,107051,51285,2753,2515,115542,107363,53297,2217,7299,20560,72759,142243,38073,17233,37619,81841,129219,15022,16375,117581,106646,37355,2977,50638,58064,81223,66402,24607,9060,38884,78216,90981,63793,196
42,7319,66944,119911,65399,638,40178,61555,110003,47241,34109,57532,68431,89024,10519,7360,12203,33956,129057,77039,32482,90869,88124,43978,4162,56494,125140,59860,15473,2648,65836,115530,59936,15952,2361,39727,85066,73866,52295,8661,3875,9621,49102,171648,25369,8208,22968,76374,81199,70866,344,8561,37056,111226,102428,82135,115732,48075,11080,2593,178
65688,24965,22185,33353,615113,57581,23713,22242,38652,619116,51337,26999,29954,52294,600720,159993,41336,35897,47700,476378,527082,89948,62945,48983,32346,755130,5316,793,61,4,755701,4704,834,62,3,374749,158985,96561,79698,51311,91352,32154,30496,49207,558095,655132,40285,22946,23214,19727,10000,12445,13920,25345,699594,638022,49496,38713,26718,8355,34
67,5289,49379,295933,220235,574,7217,40014,211488,311610,1594,8562,41320,194695,324732,2763,11382,33602,147521,375635,1852,5071,38137,213895,311948,4,3523,59581,208051,299744,5,3572,58975,214790,293561,1768,7544,37313,160533,363745,1562,3326,13594,99484,452937,51657,268440,163846,78463,8497,62595,278558,198924,27064,3762,4459,68252,168673,248606,80913,105
265,9289,82315,164227,38534,1494,24732,123587,123438,21379,6793,117137,110028,54879,5793,7200,35509,115687,115728,20506,16838,111278,117377,44957,4180,5960,112937,146496,27401,1836,6612,103198,153776,29390,1654,22686,121036,93316,49680,7912,3915,50365,141652,89817,8881,6801,30674,68884,148525,39746,137,6929,61883,166089,59592,36281,153405,75783,25208,3953,136
394,7389,18358,120205,130027,6317,22824,45289,120692,81251,19066,58542,91314,87777,19674,85654,101610,64996,22541,1572,72575,109299,57878,25819,10802,205464,48768,7855,6169,8117,215037,38691,8340,7428,6877,80045,93783,53421,31160,17964,24630,67767,121111,50830,12035,43835,102752,58619,56151,15016,249,3649,18958,62858,190659,55717,93908,68957,37229,20562,68
629,59292,165792,117714,36301,36596,130782,124833,69542,17975,104597,135090,88525,47986,3530,197791,91253,65034,22702,2948,175184,61075,68214,65205,10050,42371,263613,67637,6009,98,55410,250359,67715,6172,72,180278,72755,66552,50184,9959,179228,105402,75892,16660,2546,106730,78684,78431,76873,39010,13364,72221,62444,56286,175413,149168,67330,58225,60710,44295,387
223794,4434,442,36,10,223493,4653,499,60,11,218954,8264,1358,130,10,80579,31962,27672,32254,56249,148591,43237,24219,11459,1210,212099,12759,2220,1007,631,214689,10168,2204,1081,574,185533,30556,7711,3856,1060,149537,35562,22703,16485,4429,186,2116,3653,9613,213148,59655,42425,31609,34131,60896,181021,31011,9052,3970,3662,254
76,7863,38952,125178,49452,476,7693,52069,112731,48552,1752,20121,60779,98793,40076,12940,29660,61066,93792,24063,6305,26886,70431,88715,29184,443,19255,71166,81351,49306,629,18663,71658,86065,44506,5115,23086,50682,80639,61999,4651,18998,48185,107083,42604,17035,75636,83838,40747,4265,2140,48897,83338,68138,19008,7532,44797,87717,69373,12102,83
211884,1362,302,136,698,210709,1993,647,297,736,208156,4140,953,491,642,52462,23981,24485,33822,79632,122776,48526,31965,9857,1258,195678,17852,750,94,8,200246,13281,752,99,4,171027,35900,5322,1607,526,116201,39302,28860,23217,6802,493,674,1001,2996,209218,90860,42266,26398,23252,31606,179096,29715,4133,1115,323,288
244469,207740,137073,41408,1942,237571,136558,148221,100338,9944,191988,112021,133681,160627,34315,68062,168494,229145,150789,16142,106022,83021,84464,148250,210875,170140,363399,92925,6102,66,194666,338374,93280,6263,49,121805,86842,89117,162663,172205,178302,153353,152392,125103,23482,6033,130346,180155,125586,190512,377058,111699,64352,54505,25018,102008,79542,77019,118579,255484,402
17027,212209,300894,204660,20988,22022,194020,319881,182737,37118,14948,186142,269355,210729,74604,84223,180706,244321,197278,49250,20724,106361,244495,190105,194093,225,12574,174696,287435,280848,222,12136,174430,299760,269230,11074,97187,222917,207988,216612,34886,133849,243557,274544,68942,37719,242406,218884,215242,41527,238830,167211,213963,110336,25438,25111,151167,189175,156973,233352,128
432596,615459,270290,81418,2665,306868,563458,347654,169227,15221,218681,453252,331461,313092,85942,500012,421308,290290,152286,38532,277375,405963,315220,264985,138885,7598,98593,195075,371745,729417,10488,94046,194739,401662,701493,176954,405033,372682,322755,125004,436206,471364,310234,163088,21536,261561,382319,265805,270436,222307,305314,232427,276519,365417,222751,190407,281916,293638,318296,318171,555
123986,16178,1586,610,1075,135282,5956,987,450,887,136095,5450,1002,431,699,29633,8996,23439,52489,29223,104648,30412,6289,1935,825,103,17940,108562,16474,1162,120,17281,109238,16625,977,118414,19939,3476,1483,682,66614,58768,15107,2342,963,15766,2725,3236,6758,115192,9310,19444,33234,41730,39776,119305,17677,3817,1636,1204,598
180684,126851,47453,15731,1772,270731,74356,19670,7397,337,292897,57162,16995,5304,133,131932,164628,58229,13367,4335,178823,127271,44407,19624,2366,200673,168962,2811,45,0,223144,146506,2793,48,0,227845,102193,28332,13028,1093,237324,102252,27020,5710,185,1037,7842,26092,103421,234099,25844,67221,87164,109986,82276,114052,159585,62617,26727,9510,293
0,701,4450,51161,228099,0,797,8926,101059,173629,153,9931,59180,183166,31981,1016,1352,5041,75480,201522,3211,21571,97535,141575,20519,18,57504,174724,48362,3803,28,57842,174327,49037,3177,5229,28106,87333,130306,33437,208,920,5115,153083,125085,2282,24217,103726,142777,11409,68,9041,75483,149260,50559,20622,158136,85103,18476,2074,201
0,1024,5586,88198,3346964,64,896,1967,21177,3417668,570,1763,3918,28969,3406552,2090,1257,3744,79629,3355052,2373,3129,10150,114129,3311991,0,761,8842,183663,3248506,0,768,9013,207449,3224542,1834,3592,11606,60686,3364054,1227,330,1180,6186,3432849,2994838,345119,82630,17229,1956,1969,421947,2377401,628234,12221,4469,49876,207097,1418919,1761411,101
671670,432721,269009,154618,24690,454698,368460,301720,315985,112650,374099,331226,276786,350895,221325,221345,259669,374383,470762,228971,157892,184800,226172,356305,632097,8019,129262,364478,596416,460034,10611,124931,362660,624528,435479,189936,222623,241768,375431,526714,333268,278390,310190,394310,237225,31411,356404,399940,397226,369145,1052687,262970,108003,70292,58417,144962,192337,222299,309298,685222,554
296074,180580,260246,103796,3498,319431,247432,208237,63622,5472,316068,261376,190420,70385,5945,122713,295938,280802,108743,35998,203226,180314,197701,198681,64272,173091,475696,171922,20844,2641,199276,455051,166405,21143,2319,270111,199719,188199,155451,30714,235318,316039,218944,68483,5410,15235,59553,222366,233038,314002,213319,241290,165357,126180,98048,211727,168820,165810,181888,115949,395
5006,96422,139977,148046,35393,20938,96373,142669,124212,39686,42946,106831,114521,119520,39095,52317,69246,100197,130745,69434,36251,46174,77273,124320,135453,9,1714,27874,74331,314245,19,1362,27697,84446,304649,45026,64500,84981,125414,100407,42653,63208,113116,155309,58782,33028,98267,113800,105522,70752,164557,101324,62215,47792,39024,50459,56269,73134,90162,144063,604
73508,656068,307517,50674,2180,126133,574334,315408,70392,3680,171481,446803,293514,170223,7926,395428,383616,221550,81844,7509,178951,292668,300040,252043,66245,68861,291734,436680,245897,46775,79347,289383,435731,242012,43474,148431,356798,303481,235626,45611,314555,421647,272274,77071,4400,28206,256051,342321,377587,85782,189243,287221,235471,221829,156183,50891,262608,316523,318322,141603,447
10587,6695,9538,85851,102196,19883,26807,74970,48279,44928,22262,37447,81905,34354,38899,150393,22750,6832,4458,30434,93916,53532,42915,20243,4261,214837,30,0,0,0,214845,22,0,0,0,70500,45626,55955,35902,6884,94599,54145,20421,9313,36389,111901,77982,16957,5551,2476,3713,15439,27192,44353,124170,70217,10425,32850,67511,33864,8
1107,2794,2250,6044,6566,1450,2507,2872,7978,3954,1581,2899,3805,8673,1803,8453,6157,2758,982,411,2149,7099,7053,2187,273,1,712,6801,10093,1154,3,686,6636,10442,994,1290,2857,5997,7596,1021,2522,6661,5471,3572,535,8228,4577,2635,2140,1181,242,1043,1933,6591,8952,1572,3516,6258,6133,1282,536
0,21,2078,90862,484906,3,102,5569,248438,323755,44,10571,150812,369009,47431,7006,11050,32374,270418,257019,5770,45888,206815,276551,42843,6847,218234,296930,52822,3034,8315,223183,289852,54103,2414,7167,60403,191868,257424,61005,1008,3958,23984,345316,203601,13360,59629,248667,248388,7823,630,35577,154901,276404,110355,23718,264741,219097,62218,8093,149
316629,174435,90895,36547,6520,242956,184662,118390,67020,12235,216982,180347,122474,86398,19255,108229,102206,157202,200833,57153,70754,129595,143677,165025,116953,2530,42089,181510,267204,132805,2679,41602,179459,277389,125009,92916,155465,140239,154638,82620,168137,123145,180831,127913,24854,5725,47732,127494,205766,238735,314089,172906,74655,44950,18630,70061,135117,143984,145544,130887,605
1179123,616892,682397,1138526,6129881,753588,344503,407992,867396,7373340,525645,365644,407217,882763,7565550,2844060,799282,775669,1011913,4315895,3353142,902923,917146,1314556,3259052,9413009,143088,79598,51235,59889,9424600,130795,79702,54656,57066,2128614,989876,886242,1291195,4450892,1555931,451763,489549,871278,6378298,9588546,136590,11195,6900,3588,279571,938549,1215513,1554190,5758996,3115136,758460,1044704,1884837,2943682,3
36,4895,30102,72565,33599,105,3792,32570,86943,17787,1053,21136,64549,48598,5861,12107,37237,40340,38657,12856,11392,50816,64274,13361,1354,1591,45150,74549,17834,2073,2181,44692,74592,18017,1715,9912,51652,50203,25368,4062,2194,5742,42738,84968,5555,12366,37204,40831,41512,9284,61,1375,12057,68249,59455,21266,55577,45251,17802,1301,75
205537,17474,1721,382,23,201349,19486,3674,562,66,201281,19152,4092,522,90,31311,51186,56169,46856,39615,128909,71523,21191,3355,159,87548,134361,3076,152,0,77931,144072,2992,142,0,176727,35783,10916,1544,167,129160,62229,23347,8286,2115,738,1026,4109,19234,200030,23264,71210,66473,43607,20583,161176,49585,11915,2108,353,292
342,18966,67014,207847,222787,663,41166,89129,216591,169407,19846,83850,164008,211459,37793,6679,15397,57456,230983,206441,31137,124006,197735,136809,27269,26739,257773,168078,50451,13915,35593,248380,168549,51778,12656,35099,127502,173613,140882,39860,3284,11420,82639,316546,103067,10562,52030,162355,211845,80164,1083,27401,108863,219376,160233,106882,243616,116369,41353,8736,158
31191,124915,114055,34687,659,20856,88896,122299,70015,3441,17636,60322,78196,120456,28897,50462,69302,99814,74309,11620,31258,55658,78569,102343,37679,164,24981,74262,119916,86184,883,24155,74067,125929,80473,27121,66950,88223,107325,15888,44314,63977,98132,86132,12952,26052,126973,91594,46199,14689,64412,91432,69843,48858,30962,25182,53858,86076,104605,35786,487
97927,496370,393041,189805,32905,253707,474763,337311,129281,14986,294677,495834,306933,98915,13689,244231,503052,350281,103932,8552,122058,375339,383407,257467,71777,7373,418164,436581,236774,111156,13613,411464,433147,247239,104585,207586,406112,371433,186703,38214,243874,501708,343483,110239,10744,35381,127431,361684,426047,259505,186563,350936,357064,237702,77783,76096,320999,364020,302433,146500,509
35159,27606,29027,9532,556,35060,31059,28484,7105,172,31094,24272,26417,19945,152,32861,36474,16578,8268,7699,21323,22082,18675,28144,11656,83932,17728,216,4,0,91210,10442,224,4,0,24522,21653,19628,33610,2467,30276,35880,26466,8363,895,4226,31959,20474,17162,28059,37890,22646,12380,12710,16254,22898,16971,15814,16851,29346,278
291,64321,124545,225629,205337,362,43914,131377,215036,229434,3194,82517,125142,187522,221748,22208,50602,76365,198047,272901,3960,16295,141169,250779,207920,190,20039,194177,282207,123510,255,20138,195098,288136,116496,3460,38054,118831,217349,242429,3820,15313,64646,273391,262953,129387,172344,103369,127878,87145,34685,288281,214424,70843,11890,17307,131196,154901,194953,121766,470
286,10359,90833,110298,7933,432,5518,35944,136904,40911,603,6515,27201,122407,62983,2196,6385,18267,108975,83886,912,3929,25526,128477,60865,0,125,9922,134994,74668,0,136,9965,144706,64902,719,4570,17431,83714,113275,1064,2741,9205,94744,111955,3172,67507,110423,37577,1030,10787,144334,53884,9434,1270,497,25275,104105,79144,10688,84
416776,4168,643,305,121,407772,11037,2000,836,368,371551,40582,7349,1944,587,145014,74902,64768,64710,72619,240942,97158,52851,27885,3177,316890,83999,19627,1448,49,322657,77443,20420,1450,43,285940,71429,42675,19803,2166,299701,73314,33039,13575,2384,2075,8188,23369,48127,340254,141155,109370,71458,53035,46995,257993,67975,36931,28916,30198,299
0,2,481,42322,191017,0,48,1257,53705,178812,10,2674,20427,148668,62043,1372,1598,6808,63438,160606,2348,9133,51071,133539,37731,473,71488,122458,35699,3704,595,70355,123032,36643,3197,2772,12627,52617,116202,49604,359,658,2526,67585,162694,5762,45893,109201,69245,3721,55,11135,78067,113252,31313,9583,93971,92782,31797,5689,160
206960,18595,6304,3795,13257,159046,38039,22550,14071,15205,146540,46472,25955,15751,14193,97398,39101,38069,42983,31360,123666,42756,36448,35832,10209,109379,41441,31461,29486,37144,110694,39521,31167,31361,36168,107986,53922,39146,34601,13256,128736,36442,30578,33303,19852,13536,10514,21833,55598,147430,50345,54963,37702,37349,68552,99909,78932,45603,20047,4420,16
0,178,4363,169713,315089,170,1683,28155,256884,202451,494,5616,48537,262594,172102,15250,85800,154842,198209,35242,6084,38135,151897,218147,75080,926,60433,274041,117779,36164,1258,61672,272528,119358,34527,2146,13720,78524,235961,158992,1465,18314,104065,201035,164464,103591,274599,92452,17533,1168,106,25753,224130,192612,46742,4897,58775,198679,186624,40367,79
171707,7358,949,122,11,174782,4666,581,109,9,174890,4209,914,124,10,45488,25641,24268,32133,52617,121355,40914,13698,3743,437,178783,1230,128,6,0,178959,1054,127,7,0,160553,14986,3261,1179,168,100954,36740,24101,14449,3903,92,528,1799,5538,172190,22015,38318,32896,34626,52292,160094,14355,3599,1641,458,262
343013,280339,242504,168258,19657,449237,237924,208321,140859,17430,441668,236217,193559,160494,21833,320503,391316,260537,75454,5961,366689,202842,157868,195440,130932,229927,678795,135113,8987,949,270618,637254,135812,9294,793,373846,205074,167062,210814,96975,491678,279967,175881,94714,11531,37138,181602,246812,241917,346302,222539,219972,179998,221642,209620,264878,214853,172118,188991,212931,374
47,25019,56034,141242,43648,1024,9972,61811,165098,28085,4114,28505,103488,121911,7972,21073,40660,57828,89984,56445,8125,52003,141506,62038,2318,34,50710,193903,20987,356,72,52879,192272,20543,224,8393,50045,106482,87795,13275,2731,7344,44367,194010,17538,15313,62184,77289,88573,22631,158,7118,69277,147996,41441,25722,113369,83137,38270,5492,73
