band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,census_code
23218,19394,13447,10087,9265,9273,10747,11461,17169,16108,25283,40198,85284,1283632,23745,18083,13804,9722,9657,8504,10386,10918,15534,18445,25309,50716,157698,1200120,15202,18391,17086,14178,13132,12386,13586,14815,19399,22341,36408,71959,176103,1125680,194061,57983,32709,28032,25547,23202,24713,23913,25928,30155,33132,39707,53695,975880,666706,268179,122878,85724,68713,59667,51861,46252,40736,39081,36153,33979,24453,18486,1381584,150456,12347,4362,3200,2423,2307,1054,671,382,280,72,24,6,1383076,149779,11423,5061,3328,2269,1560,1181,705,399,256,69,31,6,335997,207104,173909,133615,107735,90635,84726,75138,70870,66803,66416,64453,55898,31750,98564,26799,17826,15166,14245,13738,16568,15759,18549,22496,32668,54983,127693,1101564,1069242,320769,114367,37886,6974,4627,3527,2668,2264,1900,1743,1499,1027,160,1023,1824,3172,4498,5642,6594,7586,8719,10343,13738,18415,30239,130880,1320105,1128149,97615,51942,38906,33961,31821,30386,29330,28165,25207,20977,16446,15655,14204,25
0,0,0,6,73,1373,2894,7601,7951,19208,16268,41206,72755,2942,0,0,60,215,1229,1783,3341,5025,10452,19365,44428,67241,17825,1313,0,915,2471,1846,3001,4992,8282,14276,25381,45665,45139,16743,2825,741,4004,2126,1988,2607,3010,4326,7420,13071,20071,30581,36838,29740,13576,2919,3213,1582,3013,5016,8535,15428,22739,27033,31180,26736,16300,7394,3066,1042,0,643,10339,15714,27591,34504,36000,16141,8775,7608,8994,3415,500,2053,0,958,9856,20664,32707,35627,22643,17484,9544,8073,9386,2800,478,2057,2935,1592,2412,3951,7021,12399,18128,23526,30261,29545,22719,11955,4073,1760,2836,349,260,405,729,1957,4011,8324,17227,32422,58746,38847,5645,519,5329,3414,4249,8025,15584,22971,27185,28126,24823,16813,7664,4043,2377,1674,0,20,229,1621,4191,6620,10210,14585,20032,28530,32902,31046,18732,3559,3183,4179,9742,20136,27045,28491,25067,19976,14846,9241,5057,2679,1952,683,197
305506,26187,944,215,81,31,24,15,16,2,5,5,2,0,288973,40583,2351,553,241,134,70,40,32,17,17,10,12,0,312177,17378,2115,645,289,170,110,47,33,23,23,13,10,0,23006,16095,11997,10970,10819,11179,12409,13564,16246,19146,24130,30575,44504,88393,54758,88933,62710,46207,34107,23274,12893,6342,2354,834,380,184,50,7,0,102710,197606,27432,4226,752,204,60,31,10,2,0,0,0,0,103240,194205,31866,2939,532,147,59,31,13,1,0,0,0,114304,152351,53851,7810,2190,1045,614,392,222,130,69,39,10,6,81202,50524,32187,27671,23264,20066,20665,17523,17661,15166,13200,10977,2896,31,2,5,22,27,45,62,94,140,261,401,861,2275,13310,315528,38152,48850,44258,36154,29617,23433,19028,16141,13808,12633,11653,12248,19855,7203,71871,217516,32844,6275,2248,1004,583,264,178,100,62,33,28,27,281
87039,125657,35494,9153,6580,2518,1517,818,616,336,236,108,25,1,106210,114028,37169,7543,2514,1153,541,421,210,149,83,51,26,0,121506,99875,31608,8973,4065,2013,899,507,296,157,88,60,44,7,38242,43267,28452,19489,16958,15232,13280,13382,12516,13083,13867,13654,14499,14177,39616,69815,42504,32502,26896,22003,16785,10034,5523,2577,1161,481,155,46,1,189461,69086,8448,2214,681,178,22,6,1,0,0,0,0,0,195326,63738,8686,1754,476,82,29,6,1,0,0,0,0,61356,85079,62808,29099,13491,7945,4717,2545,1380,893,429,238,87,31,90016,60254,31857,23472,15531,11539,10528,7692,7042,4683,4373,2460,639,12,620,318,456,557,757,1188,1914,3101,4914,7943,14143,31751,85669,116767,6413,20279,28473,28359,24689,21052,18357,16901,15998,16055,16930,19125,31976,5491,7148,83898,75539,39210,21779,13405,9086,6485,4804,3505,2364,1386,965,524,297
1,2455,27147,50982,45485,45066,50790,38681,36584,33603,36671,24807,5119,1766,7,11686,40487,43866,51022,40380,45528,37043,36319,34444,31951,20314,5103,1007,328,28251,60102,57487,51324,43652,40719,33969,26416,25756,20135,8714,1849,455,22299,25851,36475,35963,38705,41825,47569,50879,44111,32174,14734,5802,2218,552,24504,49870,60425,53470,45579,40176,30552,25880,21638,18187,15027,9943,3303,603,0,653,24790,98111,135903,78432,42060,11586,4843,1962,757,57,3,0,0,466,28271,127301,131489,61217,29650,12854,5148,2090,617,50,4,0,21240,42347,62193,54595,44877,39306,32459,26976,21842,18362,16614,12560,4446,1340,18869,27719,31178,42048,53102,42460,44531,36640,31463,31334,26291,11522,1622,378,13449,3897,8322,15016,23508,30809,35274,38848,42555,46590,51963,55014,31300,2612,104,678,3956,9708,14856,19528,24017,28951,35121,45951,54448,66327,70529,24983,15638,34239,68588,67319,54583,41931,32583,25216,19372,14429,10150,6921,5906,2282,332
7189,17122,12560,17611,18444,36090,27785,29161,43015,38442,39492,40189,19903,1822,2906,8413,10831,20022,13460,23350,26160,18603,39076,31057,51219,67266,35330,1209,3850,8229,8304,10881,16697,22693,25831,21036,26306,32132,47034,67851,56077,2005,24144,31003,17692,20691,15259,16167,25949,18241,19456,31109,42849,38386,38532,9493,1560,6464,16284,18671,27163,26611,28133,28091,30689,32885,39203,37232,32349,23665,0,2097,2553,1952,2064,2231,4637,4632,6295,8685,22793,39873,92317,158214,0,2191,2573,2241,2286,2517,2866,4859,6765,9819,21231,36177,101250,153568,1894,5895,7177,10652,21861,28474,27638,33430,36853,32741,40113,43249,41241,17841,10837,20635,19518,15578,16971,18950,10346,22047,23395,35480,36634,67283,54175,2108,1572,46162,68912,49361,37354,28495,22651,18587,15699,13680,11902,11514,12228,10165,21403,25295,21378,20077,21142,23521,28585,33963,38687,41931,36102,21998,9052,1679,2591,8867,10723,13569,18823,24215,31099,37243,40237,41149,36487,28328,26537,25100,625
2633,5426,4501,3833,2943,2785,3634,4317,6677,6959,8947,12953,5951,2528,4537,6313,4438,3651,3835,5689,6460,7591,9894,6782,7904,3883,1006,2105,4252,5811,3689,3685,5761,7751,8924,7930,8240,7286,5731,2424,731,1873,19622,18249,12677,6287,4334,2835,2138,1703,1377,1142,828,599,455,1842,11992,4222,4498,5846,7470,7799,8954,8653,5446,3317,2454,1886,1235,317,38771,34438,550,117,63,48,44,16,6,11,24,2,1,0,40184,33092,488,134,67,39,27,17,7,12,20,3,1,0,9155,3458,3111,3941,4797,5915,7051,9436,7982,7547,5791,3595,1979,331,12159,7346,7124,6972,9229,6655,6886,4913,3978,3157,2121,1122,600,1827,3916,7945,15575,11907,8661,6390,4627,3252,2612,2434,2370,2544,1654,201,767,1654,2273,2408,2842,3384,4204,5011,6422,7936,8190,8115,10037,10844,7151,3926,3068,3040,2974,3226,4266,5770,7859,8875,7986,6081,5113,4752,12
138040,360701,141339,62063,30837,17712,12924,9926,6111,3382,1083,348,191,9,136856,310564,150993,68219,38833,25510,18730,13824,9989,6679,3199,929,338,3,131822,260145,132923,73632,52348,40489,31505,23636,17823,11821,6106,1974,438,4,39569,59876,54745,64329,65112,78307,84768,89271,81225,67940,47466,30656,17884,3518,34261,107008,94699,83033,77213,70537,66027,56479,51683,46986,45388,36404,13892,1056,0,31771,156973,149781,157554,134022,90924,32705,14439,8442,5184,2152,647,72,0,37643,155827,181818,164417,118879,62419,31829,15618,8535,4942,2015,656,68,66531,144532,139665,96821,70696,54322,48042,41843,36598,33490,30113,18361,3361,291,110095,137455,112859,103815,86008,77088,57276,46602,27385,16735,7045,1937,349,17,1663,1074,2095,2958,6676,13279,21782,31217,42186,55817,76681,124682,250207,154349,96539,94303,99359,93629,80363,64639,53220,44656,38036,34027,28720,26393,26687,4095,3600,107886,145458,100673,77807,63208,53110,46726,41880,37515,31443,24811,24998,25551,396
0,4,754,8653,24971,36171,38369,38579,32435,23105,14755,8379,6220,1315,0,151,1403,11203,30775,43287,38950,33996,23350,19547,14293,10477,5758,520,0,552,5836,23420,36310,38150,30135,24722,21213,16969,16599,14082,5063,659,1122,656,1090,1997,3396,5247,9040,15056,24420,38056,50995,49844,28455,4336,814,844,1617,3281,7400,17054,29979,40275,40229,33451,26337,19358,10365,2706,0,2,105,677,3599,14251,50884,67868,50461,24614,12349,5388,3066,446,0,2,111,987,5522,19955,39910,66899,54916,25110,11660,4995,3318,325,562,694,2135,6731,15377,23000,30132,31392,31726,29011,26386,21783,11913,2868,818,361,549,1281,3142,6675,13815,28883,51296,59114,42673,18945,5283,875,285,2967,4738,5955,9056,12335,14903,18456,22593,29358,39474,47150,25937,503,3603,13973,26334,36365,39566,35001,26943,18292,12131,8177,5744,4621,2156,804,200,2148,16191,31170,35073,32555,28180,24240,20576,16744,11961,7773,5551,1348,473
4,6440,26846,27650,26576,28396,33037,46127,63979,61086,41925,21879,3907,557,608,15418,34502,34423,28240,32747,38831,42496,46586,44154,40602,26134,3314,354,1048,24005,39787,34796,30999,34218,41284,43156,42380,42628,36307,16295,1170,336,14094,27026,37265,47722,51658,57768,52350,44312,30287,16477,6525,2131,614,180,6648,30352,31467,27811,27407,28255,28554,30931,34073,38714,42559,40675,19102,1861,0,3838,35978,54957,77840,67020,47797,24538,23583,14008,16430,13876,7844,700,0,4517,36269,69002,85508,58541,30634,26918,22687,16096,16254,13280,8080,623,9638,31590,34258,30478,29323,30161,29373,31492,34638,37238,39968,35233,13776,1243,9426,23783,30103,39192,45557,47417,47238,42351,41009,32877,21254,6946,921,335,3367,5025,13778,37225,53253,51254,44050,36472,30457,27677,29214,31640,23553,1444,2710,17375,35124,42670,40338,36160,32080,29253,27629,27927,27378,29236,36485,4044,1004,19112,32544,27319,25611,26035,27383,29045,30760,32776,32967,32686,38607,32560,357
44981,85222,78597,68876,40002,38474,36856,23943,20087,12819,9408,4196,1070,315,41970,57369,57032,42337,45215,42657,38251,39100,34057,26270,21708,15720,2975,185,34108,45835,45888,40107,33693,35456,34725,35197,34975,37900,37287,37509,11976,190,33856,51558,40163,24096,26358,27413,31581,37281,46872,42249,49287,33338,17853,2941,4462,25663,20816,20313,24463,30036,35641,40880,45318,50685,57073,52590,36564,20332,15,1029,3834,4424,7318,11764,26055,29125,35347,39389,56110,57166,71705,121432,38,1125,3731,5501,9012,14256,17252,29338,37644,43116,55106,53024,75516,120040,5965,22549,24237,27408,29244,30809,35928,37114,39897,46142,53276,57478,42903,11896,55847,50342,30027,22153,22368,25577,29514,36117,46442,49960,51237,34494,10555,213,854,2226,19567,31216,37799,39061,40276,41048,43001,45893,48614,49451,44330,21510,82829,82116,75094,60708,45233,32279,23700,17318,13327,11560,9025,6919,3751,977,1971,12900,19976,24137,27559,31572,36448,38024,41723,43025,42102,39141,46071,60187,630
6,110,2040,3268,2079,1459,2153,7076,29377,57311,66335,77000,10777,41,5,148,2941,3855,3615,7738,11997,15154,39404,75562,68545,27683,2373,12,6,3752,9219,7817,10899,16286,27359,38749,53181,53194,31964,6111,476,19,2379,11658,18677,24341,28207,32584,35356,38102,30215,21926,9993,3659,1584,351,580,1356,7317,20594,40087,53294,50877,38119,24407,12587,5791,2583,1055,385,0,466,19517,41929,60280,57909,54693,16345,5332,1620,710,176,42,13,3,562,19601,51801,65799,58894,35712,18351,5702,1742,643,167,42,13,467,2341,8393,16862,33356,50193,52680,40594,27729,14583,6977,3012,1407,438,269,990,2971,5749,11430,19471,37881,51464,59632,45160,20362,3174,439,40,179,3169,18391,31796,38637,39019,34449,28564,20901,14642,10522,8376,8113,2274,17,265,1043,1913,3153,5359,9279,15127,24165,40187,57944,69438,30478,664,248,4519,12085,25021,37617,44114,42742,36892,26300,15236,7411,3461,2135,1251,229
74,3823,12136,11694,9329,7034,8759,7394,10636,14508,18074,10450,2541,428,88,5314,14560,10346,8440,8512,8903,11369,13241,14652,10718,7506,3082,149,100,10631,13338,10351,9529,10673,10105,11411,12435,10822,8783,6268,2409,25,1210,4370,5302,7085,8401,10173,13118,15107,17336,18025,11550,4253,858,92,258,2739,5581,7849,10560,12642,15178,16408,15967,13122,10283,5391,876,26,0,2,121,1217,3831,6480,13810,12149,13351,11948,14845,14325,12853,11948,0,1,89,1656,4503,7189,10235,13043,13363,13138,14730,13856,13193,11884,140,1948,6996,9949,10969,11366,11333,12118,12987,13063,12666,9921,3278,146,1738,5426,7032,9360,9460,9168,10378,12212,13198,13947,13624,9166,2143,28,410,1895,2742,4896,7132,9079,10706,12063,13062,13942,13756,14524,12349,324,20,453,3022,7670,13264,17067,18308,17118,14791,11613,7579,3868,1938,169,10,1097,6356,12319,15780,16815,16404,14556,12645,9696,6580,3398,1000,224,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
378663,27930,1676,563,271,187,140,89,65,33,26,18,29,51,345699,55745,4860,1391,787,376,305,182,138,64,46,55,64,29,364543,34350,6004,2112,1050,647,390,223,142,81,73,62,55,9,46930,24244,15540,13117,11784,12051,13599,12708,16342,18473,23753,29653,45844,125703,97515,98735,58591,44546,36454,30640,20168,12088,5786,2691,1383,792,303,49,18,243681,149006,12161,2895,1121,599,174,58,21,6,1,0,0,37,257049,137193,11545,2407,872,343,201,68,18,6,2,0,0,166799,144821,67797,16046,5812,3126,2031,1341,808,612,322,171,45,10,121854,48407,32489,25442,23457,20765,21723,18728,23384,22007,22163,22228,6974,120,29,88,189,258,280,358,464,585,799,1198,2087,5068,22110,376228,50853,60999,47744,36749,29377,23858,20200,17690,16807,16618,16413,18632,36209,17592,134086,217350,37531,10276,4536,2375,1499,901,568,347,159,58,35,20,283
9,970,3194,5451,7687,16567,28312,55274,87701,115804,153176,140786,58358,613,64,856,2735,3489,4616,5586,10100,18572,39008,71728,125441,206108,185011,588,18,515,2269,3463,4633,6266,8141,14603,27343,55490,113996,214314,217522,5329,2460,5603,5555,5780,7417,9193,12792,18976,30802,60362,130852,247107,133920,3083,234,1424,2078,2490,2654,3599,5199,10091,22903,56631,124183,189300,182049,71067,0,5,198,560,1075,2089,7459,28248,62315,101696,157957,141325,111795,59180,0,5,190,745,1375,2518,5544,26870,65851,109787,154051,134734,113823,58409,133,761,2124,2857,3143,3952,5618,8441,14831,28799,66832,157212,238212,140987,1469,2725,3062,3167,3601,3781,5452,7146,10658,21765,71436,264533,270292,4815,353,46727,123364,108413,98724,88380,75959,59142,40364,21439,8738,2093,206,0,705,17627,90788,190674,179173,102059,47753,21559,10368,5886,3594,2190,1450,76,9,69,633,3415,11916,28546,52981,75155,85975,87871,85687,88389,113192,40064,103
9067,85987,74489,57155,36494,39119,24681,23938,21291,18023,13346,6277,8121,11769,52330,111835,75456,46675,33597,21777,21066,18745,13832,9913,4620,5179,11722,3010,90806,99632,75946,43317,27568,20967,17719,16118,11491,8276,3910,5269,8691,47,29356,39252,50179,49505,42756,43577,38847,34866,31832,26087,19684,13661,7944,2211,31547,72874,53423,49860,38489,35290,28027,26473,26008,23409,21373,13530,7689,1765,0,150176,185192,55053,18433,8513,5288,2954,2192,1295,537,119,4,1,0,154289,183810,57873,15824,7027,3670,2984,2360,1293,506,117,3,1,70244,64771,58315,50475,37436,31335,28174,21973,19910,16751,10647,4772,5434,9520,48896,90620,66900,57415,37256,35631,27246,23623,17156,10153,5906,5597,3349,9,26150,5818,3356,3802,7078,10915,14411,17962,23493,31612,42800,57030,87520,97810,2217,13832,33232,39374,41171,41795,40490,37361,35332,33683,31851,35293,31829,12297,20359,82000,49781,40714,35940,32344,29617,25574,23213,20481,17234,14091,13611,24798,309
0,461,11268,41946,60606,65098,66876,78309,76714,92498,70962,33253,11114,2164,3,1546,17000,42708,51934,66324,77487,66762,62457,58250,71576,72229,21978,1015,65,4150,17792,45846,66296,75257,67408,55326,48047,46321,53635,87075,43421,630,10425,13758,24039,33259,42009,52131,66480,79506,81599,84205,66933,39912,15316,1697,7045,3783,16869,33406,47126,57767,66797,67540,65132,55212,43628,40984,60070,45910,0,9,921,2101,5875,14776,42741,66949,88982,91455,96604,85941,72331,42584,0,8,906,2695,8054,18966,32278,65945,94494,96484,93538,82275,73003,42623,5827,3846,10536,20622,35024,52859,70961,71737,65585,59434,55317,60996,79525,19000,7257,3759,7814,15587,27300,40784,57072,76673,82013,91440,91841,81605,27424,700,6245,10476,77425,62311,47869,47077,50612,55549,62332,66706,63352,44403,16093,819,48489,63977,31086,29986,42654,59183,68902,67782,62421,55622,41528,23214,9187,7238,2071,12752,32563,49542,60635,64875,61730,56280,47119,38083,29298,23112,29650,103559,127
459254,31318,1396,348,179,81,71,56,48,40,30,27,12,8,408047,77978,4394,1116,519,259,162,109,94,66,50,52,14,8,451004,34634,4333,1247,637,340,228,172,108,69,50,33,10,3,41138,25106,17994,15502,14205,14553,17264,17519,21727,24932,32691,40216,61849,148172,93230,121534,83647,58121,45415,37762,24750,16403,7339,2866,1089,537,151,24,74,287268,189334,14674,1202,215,55,28,9,5,3,1,0,0,118,297135,182051,12587,768,131,30,26,13,5,3,1,0,0,177742,197154,88115,19495,5121,2256,1205,787,396,300,187,84,24,2,124125,64008,43866,36486,30933,30052,28732,22443,30184,27007,25505,23635,5860,32,285,229,188,149,161,183,278,358,518,758,1459,3404,18355,466543,66079,70707,58712,47652,40169,32698,27094,23175,20412,19249,18113,19594,34961,14253,119519,302046,52873,10768,3691,1706,966,573,355,175,106,56,27,7,286
1,3017,10293,15252,20446,19084,23746,20758,16951,14724,9336,5662,4284,9555,1139,13353,27436,20646,21112,19551,16282,17767,10112,7657,4233,2821,6066,4934,3485,24245,31861,26372,25955,17966,13353,9127,5711,2850,1965,2524,6764,931,32943,26907,24048,17806,17605,13278,10783,10170,6731,5985,3869,1892,848,244,24738,25863,21733,18537,16564,15458,13804,10455,8700,5767,3300,2661,4410,1119,0,25557,88558,29729,12755,6871,4855,2016,1419,1085,258,6,0,0,0,27813,86890,32584,11560,6135,3116,2168,1492,1110,233,8,0,0,22519,24124,24966,20685,18791,15762,13372,9911,6480,4135,2120,1616,2347,6281,27654,26625,22534,23743,18769,12493,13706,6886,6007,3189,3312,2755,5237,199,19396,3619,4835,6343,8932,10657,12690,14645,16715,18353,19096,18393,15202,4233,73,710,2806,5621,7640,8957,9900,10942,12946,16761,19887,21613,33589,21664,12116,16849,23303,20837,17833,15384,14041,11974,9828,7691,5708,4092,3704,9749,304
944,15256,17139,14745,15138,21780,41609,33252,47179,36412,31645,22198,5327,617,1031,8961,18275,25152,23341,37179,43607,29056,35328,34047,26665,16441,3449,234,1544,12450,38830,39401,30918,36158,28588,30809,26144,23249,19045,11962,3121,148,21063,14751,17810,14202,16517,19080,30061,24911,26110,35159,36435,24540,15475,5932,15941,12479,12226,11659,14694,17929,21921,27910,29691,31971,33367,36239,26740,8460,0,0,62,1190,4508,10440,24730,27907,37129,43215,66677,52473,27347,5126,0,0,91,1836,6440,13257,15925,29054,39350,47638,62272,50062,30353,4526,15239,13146,19385,19836,21129,24433,23077,27674,31097,29165,29953,28371,15988,2934,15995,12114,16816,18327,23240,28485,32112,23325,49949,30260,28504,23171,5519,212,10769,5840,10019,13358,16839,20736,24858,27815,30384,32478,34423,35873,30516,7606,23957,40365,37512,31327,25580,21758,18173,15580,14031,14005,12757,11647,15151,15743,11421,18590,17946,17857,18576,19489,21101,22740,23669,24463,23842,21767,25536,30492,602
0,12,10863,34933,41722,37449,38081,35785,54918,81557,96708,43249,8268,2953,9,10212,54636,49882,39884,32327,35730,52012,67918,63469,43596,26492,7614,2717,55,34734,66501,46242,43566,43924,49031,47541,48313,39884,34410,21483,7559,3255,3904,10009,23984,31673,41935,47799,56048,63210,68672,62127,45100,21972,7438,2627,2608,5713,12990,17893,21340,28094,38587,52280,66540,66225,62805,54460,38815,18148,0,2259,29391,38370,55141,67692,91560,61313,50016,30200,30530,19508,10079,439,0,2579,28761,46086,62696,65337,70139,67171,50024,34050,30032,18503,10492,628,2110,6119,17910,24403,27786,33972,39786,49585,56945,60558,61006,55616,37263,13439,2953,12231,36187,52651,41721,39028,43553,51610,58621,59250,49051,27760,8550,3332,2594,6317,4420,10535,23014,35677,46949,55715,62697,67435,68015,65687,37182,261,29241,68403,69431,64321,58342,51182,42784,34138,25541,18030,11326,6535,4577,2647,944,2998,12691,22814,31541,40800,47422,52761,54247,52456,46474,40506,44242,36602,358
0,105,7028,42158,106029,121993,109265,113363,104165,103366,94951,65119,33968,3763,1,532,34469,119581,115825,100749,97525,84643,88897,85869,84595,71283,19423,1881,2,2128,48364,90762,106298,102352,93030,88015,82823,86257,95145,91689,16920,1488,97276,109863,98823,93662,90720,91039,83700,75818,63297,48388,30413,15845,5449,980,32765,20401,65265,118353,134139,119762,104679,89432,74450,69754,49695,22856,3561,161,0,1862,9710,5285,10965,11983,41578,120846,193326,191157,174548,106527,36207,1279,0,2296,9579,6214,12560,13944,33511,114820,205898,197315,171234,100362,36451,1089,26712,11358,35586,80805,119307,123569,117524,104776,103962,87494,60988,27579,5474,139,37318,68072,78342,94728,94619,90908,104544,89878,90169,75563,52051,23780,4674,627,42325,63036,134863,114499,88507,73895,67007,64485,64276,63280,57091,46076,24816,1117,273,2214,8091,20185,37800,58211,79662,105209,134578,155542,134311,86770,46929,35498,22814,17166,50133,75443,89774,95690,98917,103545,105507,97090,74995,45937,21674,6588,481
15,10207,11603,6202,5618,5189,10240,13885,45067,105109,141206,63626,10101,76,18,8150,14591,11647,14633,25246,47604,72893,84652,89318,40957,15933,2493,9,930,12939,18272,22344,34641,56282,63132,77697,74442,42109,18271,6089,993,3,9064,35378,62933,69612,66853,57492,45554,32036,22146,15307,6827,3487,1216,239,5471,15530,40682,62018,80173,78731,69086,41778,19935,8399,4209,1674,428,30,0,463,3286,5156,20358,79967,130599,69334,55523,32216,21018,7393,2262,569,0,583,3251,6822,29693,103935,82054,77846,59928,34574,19315,7118,2446,579,4270,7321,27257,46822,61959,76580,68372,58089,37732,23275,11201,4058,1109,99,5763,9314,19893,45276,61866,75692,77677,63221,35929,19684,10044,2995,773,17,5515,6421,25441,47206,58550,55903,50367,45190,40424,33479,24831,18209,14696,1912,5,319,1463,3633,7238,11841,16577,22677,33663,58680,85100,103435,77596,5917,2371,7097,29249,56817,71058,72456,66562,53348,37428,19970,8135,2760,832,61,35
578,7729,17702,21917,26855,32058,43204,55197,81817,125856,195701,371974,366260,30256,2167,11624,15314,16618,19204,26380,33583,47011,62576,85950,143487,343511,550948,18731,965,6347,12708,15927,19203,25600,32768,42627,54441,77956,128131,310438,622017,27976,7769,10254,10331,13185,17082,23160,31649,43796,60757,103329,181260,345137,440901,88494,3917,5437,5382,5972,7136,9325,13634,21387,35399,61235,108677,203976,394656,500971,0,536,3111,3716,6474,12550,32068,52675,86024,134701,247141,359324,373237,65547,0,576,2987,4555,7796,15022,25305,51174,89301,141689,248565,353051,370876,66207,3266,3730,6103,8659,10461,13935,18217,24659,34937,55149,96690,204913,466374,430011,9475,10823,9852,9018,10684,11883,16400,22975,36015,61684,121677,312806,693315,50497,3203,62600,349685,284169,176336,120096,91007,73772,63019,56013,48474,35272,12885,573,51904,284146,394342,303066,163002,78814,39126,21500,12803,8819,6329,5251,5253,2749,993,3398,9283,17667,26939,36791,48320,62953,81892,111713,151535,201751,331622,292247,118
163,2238,1996,4294,9270,21818,23897,28852,43482,86401,150700,147276,30472,732,131,1841,2587,6462,10529,18907,20461,15464,30201,36895,83763,209344,114576,430,157,1595,2883,6046,10719,15963,19635,17896,26848,47719,99176,240138,62111,705,3610,8363,18140,27570,39804,54233,67374,81519,71290,82933,57069,30123,8612,951,1321,8948,13420,14295,16383,19287,23273,29287,33176,48169,67546,94221,113836,68429,0,12278,84613,109657,109368,86614,76656,28077,21815,10893,5321,3234,2733,332,0,13910,91054,126519,114579,81729,45465,32851,20946,12830,5545,2998,2910,255,1424,9168,16501,18856,18858,21300,24634,25213,39383,47866,70510,106820,115393,35665,1531,4105,7809,12070,13553,15538,22611,26492,50283,69398,140358,152384,34660,799,1641,18163,139040,169343,93303,48520,30742,21294,13404,7596,3705,2144,2290,406,7956,50711,72369,70965,62894,52720,43309,38236,33571,32614,30761,28735,25415,1335,70,3966,11292,14684,18085,21430,25429,30106,36902,44350,51916,60036,97826,135499,349
0,0,3,266,1884,4888,7429,9479,8020,11990,26728,46751,29049,12303,0,10,1149,4891,6799,8967,7733,5830,11675,19340,31494,37165,19462,4275,0,69,2159,6051,8876,9999,10903,12761,21101,27238,30446,20800,6863,1524,9555,10421,14793,19056,18239,18347,19656,19384,13923,9629,3472,1632,668,15,7365,6469,11889,11978,13664,14504,17443,19090,17773,14036,10221,7513,4773,2072,0,7753,41133,30346,29190,23503,16911,5665,2720,1001,455,103,10,0,0,9633,39686,35929,30406,20957,11411,6298,2895,1065,407,95,8,0,6513,6378,11354,12703,11320,12122,14448,16462,18155,16663,13559,9280,5753,4080,3396,5419,8047,10533,10145,9843,12461,18376,24163,24806,17373,8345,4688,1195,12573,10151,16443,24584,25813,21084,15725,11965,8680,6219,3784,1623,146,0,44,697,1724,2872,4245,6153,8390,11170,14921,19803,22927,24549,32412,8883,5045,2431,8005,11964,14344,17132,19638,20271,18210,14223,9888,6609,6763,4267,226
