band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,census_code
132923,172316,162094,140364,175186,132923,172316,162094,140364,175186,132923,172316,162094,140364,175186,132923,172316,162094,140364,175186,132923,172316,162094,140364,175186,132923,172316,162094,140364,175186,132923,172316,162094,140364,175186,132923,172316,162094,140364,175186,132923,172316,162094,140364,175186,132923,172316,162094,140364,175186,132923,172316,162094,140364,175186,132923,172316,162094,140364,175186,426
162639,162546,163355,164638,163329,162639,162546,163355,164638,163329,162639,162546,163355,164638,163329,162639,162546,163355,164638,163329,162639,162546,163355,164638,163329,162639,162546,163355,164638,163329,162639,162546,163355,164638,163329,162639,162546,163355,164638,163329,162639,162546,163355,164638,163329,162639,162546,163355,164638,163329,162639,162546,163355,164638,163329,162639,162546,163355,164638,163329,546
53207,49886,52711,57277,53797,53207,49886,52711,57277,53797,53207,49886,52711,57277,53797,53207,49886,52711,57277,53797,53207,49886,52711,57277,53797,53207,49886,52711,57277,53797,53207,49886,52711,57277,53797,53207,49886,52711,57277,53797,53207,49886,52711,57277,53797,53207,49886,52711,57277,53797,53207,49886,52711,57277,53797,53207,49886,52711,57277,53797,202
82183,82444,82078,82650,82387,82183,82444,82078,82650,82387,82183,82444,82078,82650,82387,82183,82444,82078,82650,82387,82183,82444,82078,82650,82387,82183,82444,82078,82650,82387,82183,82444,82078,82650,82387,82183,82444,82078,82650,82387,82183,82444,82078,82650,82387,82183,82444,82078,82650,82387,82183,82444,82078,82650,82387,82183,82444,82078,82650,82387,581
101898,98527,105211,100481,103408,101898,98527,105211,100481,103408,101898,98527,105211,100481,103408,101898,98527,105211,100481,103408,101898,98527,105211,100481,103408,101898,98527,105211,100481,103408,101898,98527,105211,100481,103408,101898,98527,105211,100481,103408,101898,98527,105211,100481,103408,101898,98527,105211,100481,103408,101898,98527,105211,100481,103408,101898,98527,105211,100481,103408,596
111074,110864,111350,111126,111180,111074,110864,111350,111126,111180,111074,110864,111350,111126,111180,111074,110864,111350,111126,111180,111074,110864,111350,111126,111180,111074,110864,111350,111126,111180,111074,110864,111350,111126,111180,111074,110864,111350,111126,111180,111074,110864,111350,111126,111180,111074,110864,111350,111126,111180,111074,110864,111350,111126,111180,111074,110864,111350,111126,111180,450
39870,39269,38163,42131,40748,39870,39269,38163,42131,40748,39870,39269,38163,42131,40748,39870,39269,38163,42131,40748,39870,39269,38163,42131,40748,39870,39269,38163,42131,40748,39870,39269,38163,42131,40748,39870,39269,38163,42131,40748,39870,39269,38163,42131,40748,39870,39269,38163,42131,40748,39870,39269,38163,42131,40748,39870,39269,38163,42131,40748,616
64946,56858,69774,67947,65219,64946,56858,69774,67947,65219,64946,56858,69774,67947,65219,64946,56858,69774,67947,65219,64946,56858,69774,67947,65219,64946,56858,69774,67947,65219,64946,56858,69774,67947,65219,64946,56858,69774,67947,65219,64946,56858,69774,67947,65219,64946,56858,69774,67947,65219,64946,56858,69774,67947,65219,64946,56858,69774,67947,65219,189
43921,43596,43199,44965,44028,43921,43596,43199,44965,44028,43921,43596,43199,44965,44028,43921,43596,43199,44965,44028,43921,43596,43199,44965,44028,43921,43596,43199,44965,44028,43921,43596,43199,44965,44028,43921,43596,43199,44965,44028,43921,43596,43199,44965,44028,43921,43596,43199,44965,44028,43921,43596,43199,44965,44028,43921,43596,43199,44965,44028,525
157291,229854,212461,200530,200620,157291,229854,212461,200530,200620,157291,229854,212461,200530,200620,157291,229854,212461,200530,200620,157291,229854,212461,200530,200620,157291,229854,212461,200530,200620,157291,229854,212461,200530,200620,157291,229854,212461,200530,200620,157291,229854,212461,200530,200620,157291,229854,212461,200530,200620,157291,229854,212461,200530,200620,157291,229854,212461,200530,200620,457
36721,36066,40111,37122,38652,36721,36066,40111,37122,38652,36721,36066,40111,37122,38652,36721,36066,40111,37122,38652,36721,36066,40111,37122,38652,36721,36066,40111,37122,38652,36721,36066,40111,37122,38652,36721,36066,40111,37122,38652,36721,36066,40111,37122,38652,36721,36066,40111,37122,38652,36721,36066,40111,37122,38652,36721,36066,40111,37122,38652,261
34851,50539,45885,43313,44275,34851,50539,45885,43313,44275,34851,50539,45885,43313,44275,34851,50539,45885,43313,44275,34851,50539,45885,43313,44275,34851,50539,45885,43313,44275,34851,50539,45885,43313,44275,34851,50539,45885,43313,44275,34851,50539,45885,43313,44275,34851,50539,45885,43313,44275,34851,50539,45885,43313,44275,34851,50539,45885,43313,44275,590
50708,51270,51267,51242,51464,50708,51270,51267,51242,51464,50708,51270,51267,51242,51464,50708,51270,51267,51242,51464,50708,51270,51267,51242,51464,50708,51270,51267,51242,51464,50708,51270,51267,51242,51464,50708,51270,51267,51242,51464,50708,51270,51267,51242,51464,50708,51270,51267,51242,51464,50708,51270,51267,51242,51464,50708,51270,51267,51242,51464,47
234596,234945,223144,245725,235464,234596,234945,223144,245725,235464,234596,234945,223144,245725,235464,234596,234945,223144,245725,235464,234596,234945,223144,245725,235464,234596,234945,223144,245725,235464,234596,234945,223144,245725,235464,234596,234945,223144,245725,235464,234596,234945,223144,245725,235464,234596,234945,223144,245725,235464,234596,234945,223144,245725,235464,234596,234945,223144,245725,235464,85
78385,75658,79919,79165,78913,78385,75658,79919,79165,78913,78385,75658,79919,79165,78913,78385,75658,79919,79165,78913,78385,75658,79919,79165,78913,78385,75658,79919,79165,78913,78385,75658,79919,79165,78913,78385,75658,79919,79165,78913,78385,75658,79919,79165,78913,78385,75658,79919,79165,78913,78385,75658,79919,79165,78913,78385,75658,79919,79165,78913,485
31950,31963,32048,31992,31989,31950,31963,32048,31992,31989,31950,31963,32048,31992,31989,31950,31963,32048,31992,31989,31950,31963,32048,31992,31989,31950,31963,32048,31992,31989,31950,31963,32048,31992,31989,31950,31963,32048,31992,31989,31950,31963,32048,31992,31989,31950,31963,32048,31992,31989,31950,31963,32048,31992,31989,31950,31963,32048,31992,31989,15
122147,122275,122323,122207,122317,122147,122275,122323,122207,122317,122147,122275,122323,122207,122317,122147,122275,122323,122207,122317,122147,122275,122323,122207,122317,122147,122275,122323,122207,122317,122147,122275,122323,122207,122317,122147,122275,122323,122207,122317,122147,122275,122323,122207,122317,122147,122275,122323,122207,122317,122147,122275,122323,122207,122317,122147,122275,122323,122207,122317,127
252022,263773,270263,265299,264450,252022,263773,270263,265299,264450,252022,263773,270263,265299,264450,252022,263773,270263,265299,264450,252022,263773,270263,265299,264450,252022,263773,270263,265299,264450,252022,263773,270263,265299,264450,252022,263773,270263,265299,264450,252022,263773,270263,265299,264450,252022,263773,270263,265299,264450,252022,263773,270263,265299,264450,252022,263773,270263,265299,264450,139
63192,62536,66489,63854,66576,63192,62536,66489,63854,66576,63192,62536,66489,63854,66576,63192,62536,66489,63854,66576,63192,62536,66489,63854,66576,63192,62536,66489,63854,66576,63192,62536,66489,63854,66576,63192,62536,66489,63854,66576,63192,62536,66489,63854,66576,63192,62536,66489,63854,66576,63192,62536,66489,63854,66576,63192,62536,66489,63854,66576,164
37353,36573,37598,38537,38079,37353,36573,37598,38537,38079,37353,36573,37598,38537,38079,37353,36573,37598,38537,38079,37353,36573,37598,38537,38079,37353,36573,37598,38537,38079,37353,36573,37598,38537,38079,37353,36573,37598,38537,38079,37353,36573,37598,38537,38079,37353,36573,37598,38537,38079,37353,36573,37598,38537,38079,37353,36573,37598,38537,38079,214
747,776,779,766,769,747,776,779,766,769,747,776,779,766,769,747,776,779,766,769,747,776,779,766,769,747,776,779,766,769,747,776,779,766,769,747,776,779,766,769,747,776,779,766,769,747,776,779,766,769,747,776,779,766,769,747,776,779,766,769,494
57779,56908,61150,63881,60234,57779,56908,61150,63881,60234,57779,56908,61150,63881,60234,57779,56908,61150,63881,60234,57779,56908,61150,63881,60234,57779,56908,61150,63881,60234,57779,56908,61150,63881,60234,57779,56908,61150,63881,60234,57779,56908,61150,63881,60234,57779,56908,61150,63881,60234,57779,56908,61150,63881,60234,57779,56908,61150,63881,60234,583
82271,82324,82424,81449,83242,82271,82324,82424,81449,83242,82271,82324,82424,81449,83242,82271,82324,82424,81449,83242,82271,82324,82424,81449,83242,82271,82324,82424,81449,83242,82271,82324,82424,81449,83242,82271,82324,82424,81449,83242,82271,82324,82424,81449,83242,82271,82324,82424,81449,83242,82271,82324,82424,81449,83242,82271,82324,82424,81449,83242,367
53935,54223,54510,54064,54501,53935,54223,54510,54064,54501,53935,54223,54510,54064,54501,53935,54223,54510,54064,54501,53935,54223,54510,54064,54501,53935,54223,54510,54064,54501,53935,54223,54510,54064,54501,53935,54223,54510,54064,54501,53935,54223,54510,54064,54501,53935,54223,54510,54064,54501,53935,54223,54510,54064,54501,53935,54223,54510,54064,54501,147
8602,9248,9449,9078,9121,8602,9248,9449,9078,9121,8602,9248,9449,9078,9121,8602,9248,9449,9078,9121,8602,9248,9449,9078,9121,8602,9248,9449,9078,9121,8602,9248,9449,9078,9121,8602,9248,9449,9078,9121,8602,9248,9449,9078,9121,8602,9248,9449,9078,9121,8602,9248,9449,9078,9121,8602,9248,9449,9078,9121,252
96587,96268,97115,96669,96660,96587,96268,97115,96669,96660,96587,96268,97115,96669,96660,96587,96268,97115,96669,96660,96587,96268,97115,96669,96660,96587,96268,97115,96669,96660,96587,96268,97115,96669,96660,96587,96268,97115,96669,96660,96587,96268,97115,96669,96660,96587,96268,97115,96669,96660,96587,96268,97115,96669,96660,96587,96268,97115,96669,96660,628
89403,85139,92559,92252,90139,89403,85139,92559,92252,90139,89403,85139,92559,92252,90139,89403,85139,92559,92252,90139,89403,85139,92559,92252,90139,89403,85139,92559,92252,90139,89403,85139,92559,92252,90139,89403,85139,92559,92252,90139,89403,85139,92559,92252,90139,89403,85139,92559,92252,90139,89403,85139,92559,92252,90139,89403,85139,92559,92252,90139,194
50657,56400,53816,53992,54730,50657,56400,53816,53992,54730,50657,56400,53816,53992,54730,50657,56400,53816,53992,54730,50657,56400,53816,53992,54730,50657,56400,53816,53992,54730,50657,56400,53816,53992,54730,50657,56400,53816,53992,54730,50657,56400,53816,53992,54730,50657,56400,53816,53992,54730,50657,56400,53816,53992,54730,50657,56400,53816,53992,54730,625
97499,87724,106040,99892,98188,97499,87724,106040,99892,98188,97499,87724,106040,99892,98188,97499,87724,106040,99892,98188,97499,87724,106040,99892,98188,97499,87724,106040,99892,98188,97499,87724,106040,99892,98188,97499,87724,106040,99892,98188,97499,87724,106040,99892,98188,97499,87724,106040,99892,98188,97499,87724,106040,99892,98188,97499,87724,106040,99892,98188,79
32821,29926,35622,33332,33078,32821,29926,35622,33332,33078,32821,29926,35622,33332,33078,32821,29926,35622,33332,33078,32821,29926,35622,33332,33078,32821,29926,35622,33332,33078,32821,29926,35622,33332,33078,32821,29926,35622,33332,33078,32821,29926,35622,33332,33078,32821,29926,35622,33332,33078,32821,29926,35622,33332,33078,32821,29926,35622,33332,33078,270
39619,39111,42280,38515,42289,39619,39111,42280,38515,42289,39619,39111,42280,38515,42289,39619,39111,42280,38515,42289,39619,39111,42280,38515,42289,39619,39111,42280,38515,42289,39619,39111,42280,38515,42289,39619,39111,42280,38515,42289,39619,39111,42280,38515,42289,39619,39111,42280,38515,42289,39619,39111,42280,38515,42289,39619,39111,42280,38515,42289,257
190765,189316,189055,191369,193450,190765,189316,189055,191369,193450,190765,189316,189055,191369,193450,190765,189316,189055,191369,193450,190765,189316,189055,191369,193450,190765,189316,189055,191369,193450,190765,189316,189055,191369,193450,190765,189316,189055,191369,193450,190765,189316,189055,191369,193450,190765,189316,189055,191369,193450,190765,189316,189055,191369,193450,190765,189316,189055,191369,193450,119
130062,149613,173903,163135,154699,130062,149613,173903,163135,154699,130062,149613,173903,163135,154699,130062,149613,173903,163135,154699,130062,149613,173903,163135,154699,130062,149613,173903,163135,154699,130062,149613,173903,163135,154699,130062,149613,173903,163135,154699,130062,149613,173903,163135,154699,130062,149613,173903,163135,154699,130062,149613,173903,163135,154699,130062,149613,173903,163135,154699,225
33348,32501,34187,33028,33675,33348,32501,34187,33028,33675,33348,32501,34187,33028,33675,33348,32501,34187,33028,33675,33348,32501,34187,33028,33675,33348,32501,34187,33028,33675,33348,32501,34187,33028,33675,33348,32501,34187,33028,33675,33348,32501,34187,33028,33675,33348,32501,34187,33028,33675,33348,32501,34187,33028,33675,33348,32501,34187,33028,33675,445
306678,359968,314027,352816,333376,306678,359968,314027,352816,333376,306678,359968,314027,352816,333376,306678,359968,314027,352816,333376,306678,359968,314027,352816,333376,306678,359968,314027,352816,333376,306678,359968,314027,352816,333376,306678,359968,314027,352816,333376,306678,359968,314027,352816,333376,306678,359968,314027,352816,333376,306678,359968,314027,352816,333376,306678,359968,314027,352816,333376,516
33857,36206,37592,35512,36900,33857,36206,37592,35512,36900,33857,36206,37592,35512,36900,33857,36206,37592,35512,36900,33857,36206,37592,35512,36900,33857,36206,37592,35512,36900,33857,36206,37592,35512,36900,33857,36206,37592,35512,36900,33857,36206,37592,35512,36900,33857,36206,37592,35512,36900,33857,36206,37592,35512,36900,33857,36206,37592,35512,36900,262
83572,83561,83354,83781,83637,83572,83561,83354,83781,83637,83572,83561,83354,83781,83637,83572,83561,83354,83781,83637,83572,83561,83354,83781,83637,83572,83561,83354,83781,83637,83572,83561,83354,83781,83637,83572,83561,83354,83781,83637,83572,83561,83354,83781,83637,83572,83561,83354,83781,83637,83572,83561,83354,83781,83637,83572,83561,83354,83781,83637,53
203840,217546,214699,186841,237323,203840,217546,214699,186841,237323,203840,217546,214699,186841,237323,203840,217546,214699,186841,237323,203840,217546,214699,186841,237323,203840,217546,214699,186841,237323,203840,217546,214699,186841,237323,203840,217546,214699,186841,237323,203840,217546,214699,186841,237323,203840,217546,214699,186841,237323,203840,217546,214699,186841,237323,203840,217546,214699,186841,237323,563
721,700,911,829,810,721,700,911,829,810,721,700,911,829,810,721,700,911,829,810,721,700,911,829,810,721,700,911,829,810,721,700,911,829,810,721,700,911,829,810,721,700,911,829,810,721,700,911,829,810,721,700,911,829,810,721,700,911,829,810,634
95700,98882,92856,101621,97439,95700,98882,92856,101621,97439,95700,98882,92856,101621,97439,95700,98882,92856,101621,97439,95700,98882,92856,101621,97439,95700,98882,92856,101621,97439,95700,98882,92856,101621,97439,95700,98882,92856,101621,97439,95700,98882,92856,101621,97439,95700,98882,92856,101621,97439,95700,98882,92856,101621,97439,95700,98882,92856,101621,97439,358
40030,40070,45405,42756,42200,40030,40070,45405,42756,42200,40030,40070,45405,42756,42200,40030,40070,45405,42756,42200,40030,40070,45405,42756,42200,40030,40070,45405,42756,42200,40030,40070,45405,42756,42200,40030,40070,45405,42756,42200,40030,40070,45405,42756,42200,40030,40070,45405,42756,42200,40030,40070,45405,42756,42200,40030,40070,45405,42756,42200,422
1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,91
1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,1550,1604,1576,1584,1595,91
213459,218587,213943,219720,216541,213459,218587,213943,219720,216541,213459,218587,213943,219720,216541,213459,218587,213943,219720,216541,213459,218587,213943,219720,216541,213459,218587,213943,219720,216541,213459,218587,213943,219720,216541,213459,218587,213943,219720,216541,213459,218587,213943,219720,216541,213459,218587,213943,219720,216541,213459,218587,213943,219720,216541,213459,218587,213943,219720,216541,515
2607,2703,2609,2687,2673,2607,2703,2609,2687,2673,2607,2703,2609,2687,2673,2607,2703,2609,2687,2673,2607,2703,2609,2687,2673,2607,2703,2609,2687,2673,2607,2703,2609,2687,2673,2607,2703,2609,2687,2673,2607,2703,2609,2687,2673,2607,2703,2609,2687,2673,2607,2703,2609,2687,2673,2607,2703,2609,2687,2673,603
77232,79096,77574,78576,78636,77232,79096,77574,78576,78636,77232,79096,77574,78576,78636,77232,79096,77574,78576,78636,77232,79096,77574,78576,78636,77232,79096,77574,78576,78636,77232,79096,77574,78576,78636,77232,79096,77574,78576,78636,77232,79096,77574,78576,78636,77232,79096,77574,78576,78636,77232,79096,77574,78576,78636,77232,79096,77574,78576,78636,46
46270,46255,46242,46372,46331,46270,46255,46242,46372,46331,46270,46255,46242,46372,46331,46270,46255,46242,46372,46331,46270,46255,46242,46372,46331,46270,46255,46242,46372,46331,46270,46255,46242,46372,46331,46270,46255,46242,46372,46331,46270,46255,46242,46372,46331,46270,46255,46242,46372,46331,46270,46255,46242,46372,46331,46270,46255,46242,46372,46331,6
82125,73218,98218,84800,85054,82125,73218,98218,84800,85054,82125,73218,98218,84800,85054,82125,73218,98218,84800,85054,82125,73218,98218,84800,85054,82125,73218,98218,84800,85054,82125,73218,98218,84800,85054,82125,73218,98218,84800,85054,82125,73218,98218,84800,85054,82125,73218,98218,84800,85054,82125,73218,98218,84800,85054,82125,73218,98218,84800,85054,576
357743,419801,364168,455840,399718,357743,419801,364168,455840,399718,357743,419801,364168,455840,399718,357743,419801,364168,455840,399718,357743,419801,364168,455840,399718,357743,419801,364168,455840,399718,357743,419801,364168,455840,399718,357743,419801,364168,455840,399718,357743,419801,364168,455840,399718,357743,419801,364168,455840,399718,357743,419801,364168,455840,399718,357743,419801,364168,455840,399718,350
41931,42736,44046,42987,43721,41931,42736,44046,42987,43721,41931,42736,44046,42987,43721,41931,42736,44046,42987,43721,41931,42736,44046,42987,43721,41931,42736,44046,42987,43721,41931,42736,44046,42987,43721,41931,42736,44046,42987,43721,41931,42736,44046,42987,43721,41931,42736,44046,42987,43721,41931,42736,44046,42987,43721,41931,42736,44046,42987,43721,222
170296,202761,186535,178944,194413,170296,202761,186535,178944,194413,170296,202761,186535,178944,194413,170296,202761,186535,178944,194413,170296,202761,186535,178944,194413,170296,202761,186535,178944,194413,170296,202761,186535,178944,194413,170296,202761,186535,178944,194413,170296,202761,186535,178944,194413,170296,202761,186535,178944,194413,170296,202761,186535,178944,194413,170296,202761,186535,178944,194413,571
25950,25974,25962,25948,25976,25950,25974,25962,25948,25976,25950,25974,25962,25948,25976,25950,25974,25962,25948,25976,25950,25974,25962,25948,25976,25950,25974,25962,25948,25976,25950,25974,25962,25948,25976,25950,25974,25962,25948,25976,25950,25974,25962,25948,25976,25950,25974,25962,25948,25976,25950,25974,25962,25948,25976,25950,25974,25962,25948,25976,11
251079,241271,274216,255285,258529,251079,241271,274216,255285,258529,251079,241271,274216,255285,258529,251079,241271,274216,255285,258529,251079,241271,274216,255285,258529,251079,241271,274216,255285,258529,251079,241271,274216,255285,258529,251079,241271,274216,255285,258529,251079,241271,274216,255285,258529,251079,241271,274216,255285,258529,251079,241271,274216,255285,258529,251079,241271,274216,255285,258529,455
60386,40787,71040,68518,62520,60386,40787,71040,68518,62520,60386,40787,71040,68518,62520,60386,40787,71040,68518,62520,60386,40787,71040,68518,62520,60386,40787,71040,68518,62520,60386,40787,71040,68518,62520,60386,40787,71040,68518,62520,60386,40787,71040,68518,62520,60386,40787,71040,68518,62520,60386,40787,71040,68518,62520,60386,40787,71040,68518,62520,589
126905,127934,127551,127251,127681,126905,127934,127551,127251,127681,126905,127934,127551,127251,127681,126905,127934,127551,127251,127681,126905,127934,127551,127251,127681,126905,127934,127551,127251,127681,126905,127934,127551,127251,127681,126905,127934,127551,127251,127681,126905,127934,127551,127251,127681,126905,127934,127551,127251,127681,126905,127934,127551,127251,127681,126905,127934,127551,127251,127681,606
101389,101691,101787,101672,103508,101389,101691,101787,101672,103508,101389,101691,101787,101672,103508,101389,101691,101787,101672,103508,101389,101691,101787,101672,103508,101389,101691,101787,101672,103508,101389,101691,101787,101672,103508,101389,101691,101787,101672,103508,101389,101691,101787,101672,103508,101389,101691,101787,101672,103508,101389,101691,101787,101672,103508,101389,101691,101787,101672,103508,573
45466,46179,45983,45587,46171,45466,46179,45983,45587,46171,45466,46179,45983,45587,46171,45466,46179,45983,45587,46171,45466,46179,45983,45587,46171,45466,46179,45983,45587,46171,45466,46179,45983,45587,46171,45466,46179,45983,45587,46171,45466,46179,45983,45587,46171,45466,46179,45983,45587,46171,45466,46179,45983,45587,46171,45466,46179,45983,45587,46171,326
100054,88077,112003,89599,110805,100054,88077,112003,89599,110805,100054,88077,112003,89599,110805,100054,88077,112003,89599,110805,100054,88077,112003,89599,110805,100054,88077,112003,89599,110805,100054,88077,112003,89599,110805,100054,88077,112003,89599,110805,100054,88077,112003,89599,110805,100054,88077,112003,89599,110805,100054,88077,112003,89599,110805,100054,88077,112003,89599,110805,612
94333,94750,94905,94966,94817,94333,94750,94905,94966,94817,94333,94750,94905,94966,94817,94333,94750,94905,94966,94817,94333,94750,94905,94966,94817,94333,94750,94905,94966,94817,94333,94750,94905,94966,94817,94333,94750,94905,94966,94817,94333,94750,94905,94966,94817,94333,94750,94905,94966,94817,94333,94750,94905,94966,94817,94333,94750,94905,94966,94817,131
12844,12238,15778,13604,14121,12844,12238,15778,13604,14121,12844,12238,15778,13604,14121,12844,12238,15778,13604,14121,12844,12238,15778,13604,14121,12844,12238,15778,13604,14121,12844,12238,15778,13604,14121,12844,12238,15778,13604,14121,12844,12238,15778,13604,14121,12844,12238,15778,13604,14121,12844,12238,15778,13604,14121,12844,12238,15778,13604,14121,619
66793,74905,80599,74083,80295,66793,74905,80599,74083,80295,66793,74905,80599,74083,80295,66793,74905,80599,74083,80295,66793,74905,80599,74083,80295,66793,74905,80599,74083,80295,66793,74905,80599,74083,80295,66793,74905,80599,74083,80295,66793,74905,80599,74083,80295,66793,74905,80599,74083,80295,66793,74905,80599,74083,80295,66793,74905,80599,74083,80295,195
82817,83025,82526,83795,83343,82817,83025,82526,83795,83343,82817,83025,82526,83795,83343,82817,83025,82526,83795,83343,82817,83025,82526,83795,83343,82817,83025,82526,83795,83343,82817,83025,82526,83795,83343,82817,83025,82526,83795,83343,82817,83025,82526,83795,83343,82817,83025,82526,83795,83343,82817,83025,82526,83795,83343,82817,83025,82526,83795,83343,124
228901,228868,226427,224770,235698,228901,228868,226427,224770,235698,228901,228868,226427,224770,235698,228901,228868,226427,224770,235698,228901,228868,226427,224770,235698,228901,228868,226427,224770,235698,228901,228868,226427,224770,235698,228901,228868,226427,224770,235698,228901,228868,226427,224770,235698,228901,228868,226427,224770,235698,228901,228868,226427,224770,235698,228901,228868,226427,224770,235698,475
3752,3719,3707,3818,3765,3752,3719,3707,3818,3765,3752,3719,3707,3818,3765,3752,3719,3707,3818,3765,3752,3719,3707,3818,3765,3752,3719,3707,3818,3765,3752,3719,3707,3818,3765,3752,3719,3707,3818,3765,3752,3719,3707,3818,3765,3752,3719,3707,3818,3765,3752,3719,3707,3818,3765,3752,3719,3707,3818,3765,536
46158,49237,47891,47652,48484,46158,49237,47891,47652,48484,46158,49237,47891,47652,48484,46158,49237,47891,47652,48484,46158,49237,47891,47652,48484,46158,49237,47891,47652,48484,46158,49237,47891,47652,48484,46158,49237,47891,47652,48484,46158,49237,47891,47652,48484,46158,49237,47891,47652,48484,46158,49237,47891,47652,48484,46158,49237,47891,47652,48484,21
40917,40934,38768,39943,44215,40917,40934,38768,39943,44215,40917,40934,38768,39943,44215,40917,40934,38768,39943,44215,40917,40934,38768,39943,44215,40917,40934,38768,39943,44215,40917,40934,38768,39943,44215,40917,40934,38768,39943,44215,40917,40934,38768,39943,44215,40917,40934,38768,39943,44215,40917,40934,38768,39943,44215,40917,40934,38768,39943,44215,559
225072,225225,225336,225124,225372,225072,225225,225336,225124,225372,225072,225225,225336,225124,225372,225072,225225,225336,225124,225372,225072,225225,225336,225124,225372,225072,225225,225336,225124,225372,225072,225225,225336,225124,225372,225072,225225,225336,225124,225372,225072,225225,225336,225124,225372,225072,225225,225336,225124,225372,225072,225225,225336,225124,225372,225072,225225,225336,225124,225372,427
96611,96958,92466,97876,100037,96611,96958,92466,97876,100037,96611,96958,92466,97876,100037,96611,96958,92466,97876,100037,96611,96958,92466,97876,100037,96611,96958,92466,97876,100037,96611,96958,92466,97876,100037,96611,96958,92466,97876,100037,96611,96958,92466,97876,100037,96611,96958,92466,97876,100037,96611,96958,92466,97876,100037,96611,96958,92466,97876,100037,471
248762,255171,244706,257827,255096,248762,255171,244706,257827,255096,248762,255171,244706,257827,255096,248762,255171,244706,257827,255096,248762,255171,244706,257827,255096,248762,255171,244706,257827,255096,248762,255171,244706,257827,255096,248762,255171,244706,257827,255096,248762,255171,244706,257827,255096,248762,255171,244706,257827,255096,248762,255171,244706,257827,255096,248762,255171,244706,257827,255096,101
53870,46866,60937,54169,54256,53870,46866,60937,54169,54256,53870,46866,60937,54169,54256,53870,46866,60937,54169,54256,53870,46866,60937,54169,54256,53870,46866,60937,54169,54256,53870,46866,60937,54169,54256,53870,46866,60937,54169,54256,53870,46866,60937,54169,54256,53870,46866,60937,54169,54256,53870,46866,60937,54169,54256,53870,46866,60937,54169,54256,297
78852,89591,83736,79692,90142,78852,89591,83736,79692,90142,78852,89591,83736,79692,90142,78852,89591,83736,79692,90142,78852,89591,83736,79692,90142,78852,89591,83736,79692,90142,78852,89591,83736,79692,90142,78852,89591,83736,79692,90142,78852,89591,83736,79692,90142,78852,89591,83736,79692,90142,78852,89591,83736,79692,90142,78852,89591,83736,79692,90142,299
43872,54896,45195,50326,53075,43872,54896,45195,50326,53075,43872,54896,45195,50326,53075,43872,54896,45195,50326,53075,43872,54896,45195,50326,53075,43872,54896,45195,50326,53075,43872,54896,45195,50326,53075,43872,54896,45195,50326,53075,43872,54896,45195,50326,53075,43872,54896,45195,50326,53075,43872,54896,45195,50326,53075,43872,54896,45195,50326,53075,478
52324,56968,61548,58220,57327,52324,56968,61548,58220,57327,52324,56968,61548,58220,57327,52324,56968,61548,58220,57327,52324,56968,61548,58220,57327,52324,56968,61548,58220,57327,52324,56968,61548,58220,57327,52324,56968,61548,58220,57327,52324,56968,61548,58220,57327,52324,56968,61548,58220,57327,52324,56968,61548,58220,57327,52324,56968,61548,58220,57327,190
57554,56848,58635,57451,58135,57554,56848,58635,57451,58135,57554,56848,58635,57451,58135,57554,56848,58635,57451,58135,57554,56848,58635,57451,58135,57554,56848,58635,57451,58135,57554,56848,58635,57451,58135,57554,56848,58635,57451,58135,57554,56848,58635,57451,58135,57554,56848,58635,57451,58135,57554,56848,58635,57451,58135,57554,56848,58635,57451,58135,369
117224,118622,117925,117925,117927,117224,118622,117925,117925,117927,117224,118622,117925,117925,117927,117224,118622,117925,117925,117927,117224,118622,117925,117925,117927,117224,118622,117925,117925,117927,117224,118622,117925,117925,117927,117224,118622,117925,117925,117927,117224,118622,117925,117925,117927,117224,118622,117925,117925,117927,117224,118622,117925,117925,117927,117224,118622,117925,117925,117927,507
