band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,census_code
98462,98357,97395,97171,101049,97244,99302,98450,99004,98462,98357,97395,97171,101049,97244,99302,98450,99004,98462,98357,97395,97171,101049,97244,99302,98450,99004,98462,98357,97395,97171,101049,97244,99302,98450,99004,98462,98357,97395,97171,101049,97244,99302,98450,99004,98462,98357,97395,97171,101049,97244,99302,98450,99004,98462,98357,97395,97171,101049,97244,99302,98450,99004,98462,98357,97395,97171,101049,97244,99302,98450,99004,98462,98357,97395,97171,101049,97244,99302,98450,99004,98462,98357,97395,97171,101049,97244,99302,98450,99004,98462,98357,97395,97171,101049,97244,99302,98450,99004,98462,98357,97395,97171,101049,97244,99302,98450,99004,438
99575,99556,98870,100389,98108,101980,99891,99690,99850,99575,99556,98870,100389,98108,101980,99891,99690,99850,99575,99556,98870,100389,98108,101980,99891,99690,99850,99575,99556,98870,100389,98108,101980,99891,99690,99850,99575,99556,98870,100389,98108,101980,99891,99690,99850,99575,99556,98870,100389,98108,101980,99891,99690,99850,99575,99556,98870,100389,98108,101980,99891,99690,99850,99575,99556,98870,100389,98108,101980,99891,99690,99850,99575,99556,98870,100389,98108,101980,99891,99690,99850,99575,99556,98870,100389,98108,101980,99891,99690,99850,99575,99556,98870,100389,98108,101980,99891,99690,99850,99575,99556,98870,100389,98108,101980,99891,99690,99850,547
61691,61632,62774,62018,61278,62705,61947,61981,62386,61691,61632,62774,62018,61278,62705,61947,61981,62386,61691,61632,62774,62018,61278,62705,61947,61981,62386,61691,61632,62774,62018,61278,62705,61947,61981,62386,61691,61632,62774,62018,61278,62705,61947,61981,62386,61691,61632,62774,62018,61278,62705,61947,61981,62386,61691,61632,62774,62018,61278,62705,61947,61981,62386,61691,61632,62774,62018,61278,62705,61947,61981,62386,61691,61632,62774,62018,61278,62705,61947,61981,62386,61691,61632,62774,62018,61278,62705,61947,61981,62386,61691,61632,62774,62018,61278,62705,61947,61981,62386,61691,61632,62774,62018,61278,62705,61947,61981,62386,451
54320,48505,74772,63298,66243,60409,59829,63165,66083,54320,48505,74772,63298,66243,60409,59829,63165,66083,54320,48505,74772,63298,66243,60409,59829,63165,66083,54320,48505,74772,63298,66243,60409,59829,63165,66083,54320,48505,74772,63298,66243,60409,59829,63165,66083,54320,48505,74772,63298,66243,60409,59829,63165,66083,54320,48505,74772,63298,66243,60409,59829,63165,66083,54320,48505,74772,63298,66243,60409,59829,63165,66083,54320,48505,74772,63298,66243,60409,59829,63165,66083,54320,48505,74772,63298,66243,60409,59829,63165,66083,54320,48505,74772,63298,66243,60409,59829,63165,66083,54320,48505,74772,63298,66243,60409,59829,63165,66083,145
91824,101164,108736,100511,93970,101616,106279,99075,102098,91824,101164,108736,100511,93970,101616,106279,99075,102098,91824,101164,108736,100511,93970,101616,106279,99075,102098,91824,101164,108736,100511,93970,101616,106279,99075,102098,91824,101164,108736,100511,93970,101616,106279,99075,102098,91824,101164,108736,100511,93970,101616,106279,99075,102098,91824,101164,108736,100511,93970,101616,106279,99075,102098,91824,101164,108736,100511,93970,101616,106279,99075,102098,91824,101164,108736,100511,93970,101616,106279,99075,102098,91824,101164,108736,100511,93970,101616,106279,99075,102098,91824,101164,108736,100511,93970,101616,106279,99075,102098,91824,101164,108736,100511,93970,101616,106279,99075,102098,481
78894,79686,79690,79431,79402,79500,79625,79439,79503,78894,79686,79690,79431,79402,79500,79625,79439,79503,78894,79686,79690,79431,79402,79500,79625,79439,79503,78894,79686,79690,79431,79402,79500,79625,79439,79503,78894,79686,79690,79431,79402,79500,79625,79439,79503,78894,79686,79690,79431,79402,79500,79625,79439,79503,78894,79686,79690,79431,79402,79500,79625,79439,79503,78894,79686,79690,79431,79402,79500,79625,79439,79503,78894,79686,79690,79431,79402,79500,79625,79439,79503,78894,79686,79690,79431,79402,79500,79625,79439,79503,78894,79686,79690,79431,79402,79500,79625,79439,79503,78894,79686,79690,79431,79402,79500,79625,79439,79503,253
174679,159455,193067,177109,174597,177498,137971,211554,178866,174679,159455,193067,177109,174597,177498,137971,211554,178866,174679,159455,193067,177109,174597,177498,137971,211554,178866,174679,159455,193067,177109,174597,177498,137971,211554,178866,174679,159455,193067,177109,174597,177498,137971,211554,178866,174679,159455,193067,177109,174597,177498,137971,211554,178866,174679,159455,193067,177109,174597,177498,137971,211554,178866,174679,159455,193067,177109,174597,177498,137971,211554,178866,174679,159455,193067,177109,174597,177498,137971,211554,178866,174679,159455,193067,177109,174597,177498,137971,211554,178866,174679,159455,193067,177109,174597,177498,137971,211554,178866,174679,159455,193067,177109,174597,177498,137971,211554,178866,534
43663,55514,44986,49611,58598,33933,68419,51795,59424,43663,55514,44986,49611,58598,33933,68419,51795,59424,43663,55514,44986,49611,58598,33933,68419,51795,59424,43663,55514,44986,49611,58598,33933,68419,51795,59424,43663,55514,44986,49611,58598,33933,68419,51795,59424,43663,55514,44986,49611,58598,33933,68419,51795,59424,43663,55514,44986,49611,58598,33933,68419,51795,59424,43663,55514,44986,49611,58598,33933,68419,51795,59424,43663,55514,44986,49611,58598,33933,68419,51795,59424,43663,55514,44986,49611,58598,33933,68419,51795,59424,43663,55514,44986,49611,58598,33933,68419,51795,59424,43663,55514,44986,49611,58598,33933,68419,51795,59424,27
63433,62328,49436,62396,67311,74785,67866,60637,69681,63433,62328,49436,62396,67311,74785,67866,60637,69681,63433,62328,49436,62396,67311,74785,67866,60637,69681,63433,62328,49436,62396,67311,74785,67866,60637,69681,63433,62328,49436,62396,67311,74785,67866,60637,69681,63433,62328,49436,62396,67311,74785,67866,60637,69681,63433,62328,49436,62396,67311,74785,67866,60637,69681,63433,62328,49436,62396,67311,74785,67866,60637,69681,63433,62328,49436,62396,67311,74785,67866,60637,69681,63433,62328,49436,62396,67311,74785,67866,60637,69681,63433,62328,49436,62396,67311,74785,67866,60637,69681,63433,62328,49436,62396,67311,74785,67866,60637,69681,484
38484,44218,38863,43768,37515,44315,42550,41388,41390,38484,44218,38863,43768,37515,44315,42550,41388,41390,38484,44218,38863,43768,37515,44315,42550,41388,41390,38484,44218,38863,43768,37515,44315,42550,41388,41390,38484,44218,38863,43768,37515,44315,42550,41388,41390,38484,44218,38863,43768,37515,44315,42550,41388,41390,38484,44218,38863,43768,37515,44315,42550,41388,41390,38484,44218,38863,43768,37515,44315,42550,41388,41390,38484,44218,38863,43768,37515,44315,42550,41388,41390,38484,44218,38863,43768,37515,44315,42550,41388,41390,38484,44218,38863,43768,37515,44315,42550,41388,41390,38484,44218,38863,43768,37515,44315,42550,41388,41390,293
13103,12968,12950,13173,9646,16674,10201,15327,13898,13103,12968,12950,13173,9646,16674,10201,15327,13898,13103,12968,12950,13173,9646,16674,10201,15327,13898,13103,12968,12950,13173,9646,16674,10201,15327,13898,13103,12968,12950,13173,9646,16674,10201,15327,13898,13103,12968,12950,13173,9646,16674,10201,15327,13898,13103,12968,12950,13173,9646,16674,10201,15327,13898,13103,12968,12950,13173,9646,16674,10201,15327,13898,13103,12968,12950,13173,9646,16674,10201,15327,13898,13103,12968,12950,13173,9646,16674,10201,15327,13898,13103,12968,12950,13173,9646,16674,10201,15327,13898,13103,12968,12950,13173,9646,16674,10201,15327,13898,319
59074,59399,58885,58991,59631,51937,66811,56304,62213,59074,59399,58885,58991,59631,51937,66811,56304,62213,59074,59399,58885,58991,59631,51937,66811,56304,62213,59074,59399,58885,58991,59631,51937,66811,56304,62213,59074,59399,58885,58991,59631,51937,66811,56304,62213,59074,59399,58885,58991,59631,51937,66811,56304,62213,59074,59399,58885,58991,59631,51937,66811,56304,62213,59074,59399,58885,58991,59631,51937,66811,56304,62213,59074,59399,58885,58991,59631,51937,66811,56304,62213,59074,59399,58885,58991,59631,51937,66811,56304,62213,59074,59399,58885,58991,59631,51937,66811,56304,62213,59074,59399,58885,58991,59631,51937,66811,56304,62213,103
27445,27375,27128,26572,28293,27864,27255,27680,27507,27445,27375,27128,26572,28293,27864,27255,27680,27507,27445,27375,27128,26572,28293,27864,27255,27680,27507,27445,27375,27128,26572,28293,27864,27255,27680,27507,27445,27375,27128,26572,28293,27864,27255,27680,27507,27445,27375,27128,26572,28293,27864,27255,27680,27507,27445,27375,27128,26572,28293,27864,27255,27680,27507,27445,27375,27128,26572,28293,27864,27255,27680,27507,27445,27375,27128,26572,28293,27864,27255,27680,27507,27445,27375,27128,26572,28293,27864,27255,27680,27507,27445,27375,27128,26572,28293,27864,27255,27680,27507,27445,27375,27128,26572,28293,27864,27255,27680,27507,159
15458,13423,16732,16432,16180,14478,15986,15861,16268,15458,13423,16732,16432,16180,14478,15986,15861,16268,15458,13423,16732,16432,16180,14478,15986,15861,16268,15458,13423,16732,16432,16180,14478,15986,15861,16268,15458,13423,16732,16432,16180,14478,15986,15861,16268,15458,13423,16732,16432,16180,14478,15986,15861,16268,15458,13423,16732,16432,16180,14478,15986,15861,16268,15458,13423,16732,16432,16180,14478,15986,15861,16268,15458,13423,16732,16432,16180,14478,15986,15861,16268,15458,13423,16732,16432,16180,14478,15986,15861,16268,15458,13423,16732,16432,16180,14478,15986,15861,16268,15458,13423,16732,16432,16180,14478,15986,15861,16268,263
28454,21262,56438,31133,31431,28056,49121,39756,36134,28454,21262,56438,31133,31431,28056,49121,39756,36134,28454,21262,56438,31133,31431,28056,49121,39756,36134,28454,21262,56438,31133,31431,28056,49121,39756,36134,28454,21262,56438,31133,31431,28056,49121,39756,36134,28454,21262,56438,31133,31431,28056,49121,39756,36134,28454,21262,56438,31133,31431,28056,49121,39756,36134,28454,21262,56438,31133,31431,28056,49121,39756,36134,28454,21262,56438,31133,31431,28056,49121,39756,36134,28454,21262,56438,31133,31431,28056,49121,39756,36134,28454,21262,56438,31133,31431,28056,49121,39756,36134,28454,21262,56438,31133,31431,28056,49121,39756,36134,491
37785,37670,37861,37693,37241,38445,37445,37640,38283,37785,37670,37861,37693,37241,38445,37445,37640,38283,37785,37670,37861,37693,37241,38445,37445,37640,38283,37785,37670,37861,37693,37241,38445,37445,37640,38283,37785,37670,37861,37693,37241,38445,37445,37640,38283,37785,37670,37861,37693,37241,38445,37445,37640,38283,37785,37670,37861,37693,37241,38445,37445,37640,38283,37785,37670,37861,37693,37241,38445,37445,37640,38283,37785,37670,37861,37693,37241,38445,37445,37640,38283,37785,37670,37861,37693,37241,38445,37445,37640,38283,37785,37670,37861,37693,37241,38445,37445,37640,38283,37785,37670,37861,37693,37241,38445,37445,37640,38283,493
95633,98321,96385,97186,95931,97556,94834,98773,98175,95633,98321,96385,97186,95931,97556,94834,98773,98175,95633,98321,96385,97186,95931,97556,94834,98773,98175,95633,98321,96385,97186,95931,97556,94834,98773,98175,95633,98321,96385,97186,95931,97556,94834,98773,98175,95633,98321,96385,97186,95931,97556,94834,98773,98175,95633,98321,96385,97186,95931,97556,94834,98773,98175,95633,98321,96385,97186,95931,97556,94834,98773,98175,95633,98321,96385,97186,95931,97556,94834,98773,98175,95633,98321,96385,97186,95931,97556,94834,98773,98175,95633,98321,96385,97186,95931,97556,94834,98773,98175,95633,98321,96385,97186,95931,97556,94834,98773,98175,440
17307,17605,18991,17898,18149,17887,17813,18345,18032,17307,17605,18991,17898,18149,17887,17813,18345,18032,17307,17605,18991,17898,18149,17887,17813,18345,18032,17307,17605,18991,17898,18149,17887,17813,18345,18032,17307,17605,18991,17898,18149,17887,17813,18345,18032,17307,17605,18991,17898,18149,17887,17813,18345,18032,17307,17605,18991,17898,18149,17887,17813,18345,18032,17307,17605,18991,17898,18149,17887,17813,18345,18032,17307,17605,18991,17898,18149,17887,17813,18345,18032,17307,17605,18991,17898,18149,17887,17813,18345,18032,17307,17605,18991,17898,18149,17887,17813,18345,18032,17307,17605,18991,17898,18149,17887,17813,18345,18032,51
16069,17792,13512,19239,17588,16590,17701,16765,17178,16069,17792,13512,19239,17588,16590,17701,16765,17178,16069,17792,13512,19239,17588,16590,17701,16765,17178,16069,17792,13512,19239,17588,16590,17701,16765,17178,16069,17792,13512,19239,17588,16590,17701,16765,17178,16069,17792,13512,19239,17588,16590,17701,16765,17178,16069,17792,13512,19239,17588,16590,17701,16765,17178,16069,17792,13512,19239,17588,16590,17701,16765,17178,16069,17792,13512,19239,17588,16590,17701,16765,17178,16069,17792,13512,19239,17588,16590,17701,16765,17178,16069,17792,13512,19239,17588,16590,17701,16765,17178,16069,17792,13512,19239,17588,16590,17701,16765,17178,39
36705,54645,46802,46016,46009,46074,46090,45906,46265,36705,54645,46802,46016,46009,46074,46090,45906,46265,36705,54645,46802,46016,46009,46074,46090,45906,46265,36705,54645,46802,46016,46009,46074,46090,45906,46265,36705,54645,46802,46016,46009,46074,46090,45906,46265,36705,54645,46802,46016,46009,46074,46090,45906,46265,36705,54645,46802,46016,46009,46074,46090,45906,46265,36705,54645,46802,46016,46009,46074,46090,45906,46265,36705,54645,46802,46016,46009,46074,46090,45906,46265,36705,54645,46802,46016,46009,46074,46090,45906,46265,36705,54645,46802,46016,46009,46074,46090,45906,46265,36705,54645,46802,46016,46009,46074,46090,45906,46265,394
77896,78594,69024,87608,74501,81858,66420,87494,81294,77896,78594,69024,87608,74501,81858,66420,87494,81294,77896,78594,69024,87608,74501,81858,66420,87494,81294,77896,78594,69024,87608,74501,81858,66420,87494,81294,77896,78594,69024,87608,74501,81858,66420,87494,81294,77896,78594,69024,87608,74501,81858,66420,87494,81294,77896,78594,69024,87608,74501,81858,66420,87494,81294,77896,78594,69024,87608,74501,81858,66420,87494,81294,77896,78594,69024,87608,74501,81858,66420,87494,81294,77896,78594,69024,87608,74501,81858,66420,87494,81294,77896,78594,69024,87608,74501,81858,66420,87494,81294,77896,78594,69024,87608,74501,81858,66420,87494,81294,393
21567,22009,22946,17232,20870,24367,23772,24919,25464,21567,22009,22946,17232,20870,24367,23772,24919,25464,21567,22009,22946,17232,20870,24367,23772,24919,25464,21567,22009,22946,17232,20870,24367,23772,24919,25464,21567,22009,22946,17232,20870,24367,23772,24919,25464,21567,22009,22946,17232,20870,24367,23772,24919,25464,21567,22009,22946,17232,20870,24367,23772,24919,25464,21567,22009,22946,17232,20870,24367,23772,24919,25464,21567,22009,22946,17232,20870,24367,23772,24919,25464,21567,22009,22946,17232,20870,24367,23772,24919,25464,21567,22009,22946,17232,20870,24367,23772,24919,25464,21567,22009,22946,17232,20870,24367,23772,24919,25464,586
56488,57100,56663,55785,55664,55396,59144,58005,56904,56488,57100,56663,55785,55664,55396,59144,58005,56904,56488,57100,56663,55785,55664,55396,59144,58005,56904,56488,57100,56663,55785,55664,55396,59144,58005,56904,56488,57100,56663,55785,55664,55396,59144,58005,56904,56488,57100,56663,55785,55664,55396,59144,58005,56904,56488,57100,56663,55785,55664,55396,59144,58005,56904,56488,57100,56663,55785,55664,55396,59144,58005,56904,56488,57100,56663,55785,55664,55396,59144,58005,56904,56488,57100,56663,55785,55664,55396,59144,58005,56904,56488,57100,56663,55785,55664,55396,59144,58005,56904,56488,57100,56663,55785,55664,55396,59144,58005,56904,165
34943,34553,34460,36890,35293,35179,35297,35192,35276,34943,34553,34460,36890,35293,35179,35297,35192,35276,34943,34553,34460,36890,35293,35179,35297,35192,35276,34943,34553,34460,36890,35293,35179,35297,35192,35276,34943,34553,34460,36890,35293,35179,35297,35192,35276,34943,34553,34460,36890,35293,35179,35297,35192,35276,34943,34553,34460,36890,35293,35179,35297,35192,35276,34943,34553,34460,36890,35293,35179,35297,35192,35276,34943,34553,34460,36890,35293,35179,35297,35192,35276,34943,34553,34460,36890,35293,35179,35297,35192,35276,34943,34553,34460,36890,35293,35179,35297,35192,35276,34943,34553,34460,36890,35293,35179,35297,35192,35276,482
1507,1533,1544,1533,1522,1566,1480,1588,1537,1507,1533,1544,1533,1522,1566,1480,1588,1537,1507,1533,1544,1533,1522,1566,1480,1588,1537,1507,1533,1544,1533,1522,1566,1480,1588,1537,1507,1533,1544,1533,1522,1566,1480,1588,1537,1507,1533,1544,1533,1522,1566,1480,1588,1537,1507,1533,1544,1533,1522,1566,1480,1588,1537,1507,1533,1544,1533,1522,1566,1480,1588,1537,1507,1533,1544,1533,1522,1566,1480,1588,1537,1507,1533,1544,1533,1522,1566,1480,1588,1537,1507,1533,1544,1533,1522,1566,1480,1588,1537,1507,1533,1544,1533,1522,1566,1480,1588,1537,55
40012,39330,40540,40022,37280,40496,40709,41619,40105,40012,39330,40540,40022,37280,40496,40709,41619,40105,40012,39330,40540,40022,37280,40496,40709,41619,40105,40012,39330,40540,40022,37280,40496,40709,41619,40105,40012,39330,40540,40022,37280,40496,40709,41619,40105,40012,39330,40540,40022,37280,40496,40709,41619,40105,40012,39330,40540,40022,37280,40496,40709,41619,40105,40012,39330,40540,40022,37280,40496,40709,41619,40105,40012,39330,40540,40022,37280,40496,40709,41619,40105,40012,39330,40540,40022,37280,40496,40709,41619,40105,40012,39330,40540,40022,37280,40496,40709,41619,40105,40012,39330,40540,40022,37280,40496,40709,41619,40105,418
88145,88343,87293,85808,92201,87969,88374,88611,88525,88145,88343,87293,85808,92201,87969,88374,88611,88525,88145,88343,87293,85808,92201,87969,88374,88611,88525,88145,88343,87293,85808,92201,87969,88374,88611,88525,88145,88343,87293,85808,92201,87969,88374,88611,88525,88145,88343,87293,85808,92201,87969,88374,88611,88525,88145,88343,87293,85808,92201,87969,88374,88611,88525,88145,88343,87293,85808,92201,87969,88374,88611,88525,88145,88343,87293,85808,92201,87969,88374,88611,88525,88145,88343,87293,85808,92201,87969,88374,88611,88525,88145,88343,87293,85808,92201,87969,88374,88611,88525,88145,88343,87293,85808,92201,87969,88374,88611,88525,335
12429,16606,14830,14696,14380,14897,15926,14527,15147,12429,16606,14830,14696,14380,14897,15926,14527,15147,12429,16606,14830,14696,14380,14897,15926,14527,15147,12429,16606,14830,14696,14380,14897,15926,14527,15147,12429,16606,14830,14696,14380,14897,15926,14527,15147,12429,16606,14830,14696,14380,14897,15926,14527,15147,12429,16606,14830,14696,14380,14897,15926,14527,15147,12429,16606,14830,14696,14380,14897,15926,14527,15147,12429,16606,14830,14696,14380,14897,15926,14527,15147,12429,16606,14830,14696,14380,14897,15926,14527,15147,12429,16606,14830,14696,14380,14897,15926,14527,15147,12429,16606,14830,14696,14380,14897,15926,14527,15147,17
11195,15878,13342,14912,15822,14056,13116,15427,14422,11195,15878,13342,14912,15822,14056,13116,15427,14422,11195,15878,13342,14912,15822,14056,13116,15427,14422,11195,15878,13342,14912,15822,14056,13116,15427,14422,11195,15878,13342,14912,15822,14056,13116,15427,14422,11195,15878,13342,14912,15822,14056,13116,15427,14422,11195,15878,13342,14912,15822,14056,13116,15427,14422,11195,15878,13342,14912,15822,14056,13116,15427,14422,11195,15878,13342,14912,15822,14056,13116,15427,14422,11195,15878,13342,14912,15822,14056,13116,15427,14422,11195,15878,13342,14912,15822,14056,13116,15427,14422,11195,15878,13342,14912,15822,14056,13116,15427,14422,269
44105,47217,44807,39038,51066,48782,50448,36669,56480,44105,47217,44807,39038,51066,48782,50448,36669,56480,44105,47217,44807,39038,51066,48782,50448,36669,56480,44105,47217,44807,39038,51066,48782,50448,36669,56480,44105,47217,44807,39038,51066,48782,50448,36669,56480,44105,47217,44807,39038,51066,48782,50448,36669,56480,44105,47217,44807,39038,51066,48782,50448,36669,56480,44105,47217,44807,39038,51066,48782,50448,36669,56480,44105,47217,44807,39038,51066,48782,50448,36669,56480,44105,47217,44807,39038,51066,48782,50448,36669,56480,44105,47217,44807,39038,51066,48782,50448,36669,56480,44105,47217,44807,39038,51066,48782,50448,36669,56480,3
114119,114725,114566,114606,114915,114162,112906,116238,115111,114119,114725,114566,114606,114915,114162,112906,116238,115111,114119,114725,114566,114606,114915,114162,112906,116238,115111,114119,114725,114566,114606,114915,114162,112906,116238,115111,114119,114725,114566,114606,114915,114162,112906,116238,115111,114119,114725,114566,114606,114915,114162,112906,116238,115111,114119,114725,114566,114606,114915,114162,112906,116238,115111,114119,114725,114566,114606,114915,114162,112906,116238,115111,114119,114725,114566,114606,114915,114162,112906,116238,115111,114119,114725,114566,114606,114915,114162,112906,116238,115111,114119,114725,114566,114606,114915,114162,112906,116238,115111,114119,114725,114566,114606,114915,114162,112906,116238,115111,537
38496,56811,45169,47270,48636,46856,51731,47093,49974,38496,56811,45169,47270,48636,46856,51731,47093,49974,38496,56811,45169,47270,48636,46856,51731,47093,49974,38496,56811,45169,47270,48636,46856,51731,47093,49974,38496,56811,45169,47270,48636,46856,51731,47093,49974,38496,56811,45169,47270,48636,46856,51731,47093,49974,38496,56811,45169,47270,48636,46856,51731,47093,49974,38496,56811,45169,47270,48636,46856,51731,47093,49974,38496,56811,45169,47270,48636,46856,51731,47093,49974,38496,56811,45169,47270,48636,46856,51731,47093,49974,38496,56811,45169,47270,48636,46856,51731,47093,49974,38496,56811,45169,47270,48636,46856,51731,47093,49974,444
61511,57952,60460,62718,59078,67686,58136,65327,61720,61511,57952,60460,62718,59078,67686,58136,65327,61720,61511,57952,60460,62718,59078,67686,58136,65327,61720,61511,57952,60460,62718,59078,67686,58136,65327,61720,61511,57952,60460,62718,59078,67686,58136,65327,61720,61511,57952,60460,62718,59078,67686,58136,65327,61720,61511,57952,60460,62718,59078,67686,58136,65327,61720,61511,57952,60460,62718,59078,67686,58136,65327,61720,61511,57952,60460,62718,59078,67686,58136,65327,61720,61511,57952,60460,62718,59078,67686,58136,65327,61720,61511,57952,60460,62718,59078,67686,58136,65327,61720,61511,57952,60460,62718,59078,67686,58136,65327,61720,251
83764,84085,83999,83874,81679,85686,84731,83984,83976,83764,84085,83999,83874,81679,85686,84731,83984,83976,83764,84085,83999,83874,81679,85686,84731,83984,83976,83764,84085,83999,83874,81679,85686,84731,83984,83976,83764,84085,83999,83874,81679,85686,84731,83984,83976,83764,84085,83999,83874,81679,85686,84731,83984,83976,83764,84085,83999,83874,81679,85686,84731,83984,83976,83764,84085,83999,83874,81679,85686,84731,83984,83976,83764,84085,83999,83874,81679,85686,84731,83984,83976,83764,84085,83999,83874,81679,85686,84731,83984,83976,83764,84085,83999,83874,81679,85686,84731,83984,83976,83764,84085,83999,83874,81679,85686,84731,83984,83976,128
11712,11452,12031,12102,11843,11800,11853,11817,11861,11712,11452,12031,12102,11843,11800,11853,11817,11861,11712,11452,12031,12102,11843,11800,11853,11817,11861,11712,11452,12031,12102,11843,11800,11853,11817,11861,11712,11452,12031,12102,11843,11800,11853,11817,11861,11712,11452,12031,12102,11843,11800,11853,11817,11861,11712,11452,12031,12102,11843,11800,11853,11817,11861,11712,11452,12031,12102,11843,11800,11853,11817,11861,11712,11452,12031,12102,11843,11800,11853,11817,11861,11712,11452,12031,12102,11843,11800,11853,11817,11861,11712,11452,12031,12102,11843,11800,11853,11817,11861,11712,11452,12031,12102,11843,11800,11853,11817,11861,244
74719,75629,75271,67956,75903,79983,75334,76839,75381,74719,75629,75271,67956,75903,79983,75334,76839,75381,74719,75629,75271,67956,75903,79983,75334,76839,75381,74719,75629,75271,67956,75903,79983,75334,76839,75381,74719,75629,75271,67956,75903,79983,75334,76839,75381,74719,75629,75271,67956,75903,79983,75334,76839,75381,74719,75629,75271,67956,75903,79983,75334,76839,75381,74719,75629,75271,67956,75903,79983,75334,76839,75381,74719,75629,75271,67956,75903,79983,75334,76839,75381,74719,75629,75271,67956,75903,79983,75334,76839,75381,74719,75629,75271,67956,75903,79983,75334,76839,75381,74719,75629,75271,67956,75903,79983,75334,76839,75381,24
52569,53265,52777,52734,52714,50682,55776,51067,55327,52569,53265,52777,52734,52714,50682,55776,51067,55327,52569,53265,52777,52734,52714,50682,55776,51067,55327,52569,53265,52777,52734,52714,50682,55776,51067,55327,52569,53265,52777,52734,52714,50682,55776,51067,55327,52569,53265,52777,52734,52714,50682,55776,51067,55327,52569,53265,52777,52734,52714,50682,55776,51067,55327,52569,53265,52777,52734,52714,50682,55776,51067,55327,52569,53265,52777,52734,52714,50682,55776,51067,55327,52569,53265,52777,52734,52714,50682,55776,51067,55327,52569,53265,52777,52734,52714,50682,55776,51067,55327,52569,53265,52777,52734,52714,50682,55776,51067,55327,632
132185,132008,125785,135691,134646,132172,131678,133105,132936,132185,132008,125785,135691,134646,132172,131678,133105,132936,132185,132008,125785,135691,134646,132172,131678,133105,132936,132185,132008,125785,135691,134646,132172,131678,133105,132936,132185,132008,125785,135691,134646,132172,131678,133105,132936,132185,132008,125785,135691,134646,132172,131678,133105,132936,132185,132008,125785,135691,134646,132172,131678,133105,132936,132185,132008,125785,135691,134646,132172,131678,133105,132936,132185,132008,125785,135691,134646,132172,131678,133105,132936,132185,132008,125785,135691,134646,132172,131678,133105,132936,132185,132008,125785,135691,134646,132172,131678,133105,132936,132185,132008,125785,135691,134646,132172,131678,133105,132936,116
34722,33473,34733,35316,34742,35752,33374,35721,35751,34722,33473,34733,35316,34742,35752,33374,35721,35751,34722,33473,34733,35316,34742,35752,33374,35721,35751,34722,33473,34733,35316,34742,35752,33374,35721,35751,34722,33473,34733,35316,34742,35752,33374,35721,35751,34722,33473,34733,35316,34742,35752,33374,35721,35751,34722,33473,34733,35316,34742,35752,33374,35721,35751,34722,33473,34733,35316,34742,35752,33374,35721,35751,34722,33473,34733,35316,34742,35752,33374,35721,35751,34722,33473,34733,35316,34742,35752,33374,35721,35751,34722,33473,34733,35316,34742,35752,33374,35721,35751,34722,33473,34733,35316,34742,35752,33374,35721,35751,49
129313,129091,129467,129318,129424,127694,128769,129503,131328,129313,129091,129467,129318,129424,127694,128769,129503,131328,129313,129091,129467,129318,129424,127694,128769,129503,131328,129313,129091,129467,129318,129424,127694,128769,129503,131328,129313,129091,129467,129318,129424,127694,128769,129503,131328,129313,129091,129467,129318,129424,127694,128769,129503,131328,129313,129091,129467,129318,129424,127694,128769,129503,131328,129313,129091,129467,129318,129424,127694,128769,129503,131328,129313,129091,129467,129318,129424,127694,128769,129503,131328,129313,129091,129467,129318,129424,127694,128769,129503,131328,129313,129091,129467,129318,129424,127694,128769,129503,131328,129313,129091,129467,129318,129424,127694,128769,129503,131328,446
