band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,census_code
24065,23986,24104,23556,24660,24106,23758,24463,24028,24243,24065,23986,24104,23556,24660,24106,23758,24463,24028,24243,24065,23986,24104,23556,24660,24106,23758,24463,24028,24243,24065,23986,24104,23556,24660,24106,23758,24463,24028,24243,24065,23986,24104,23556,24660,24106,23758,24463,24028,24243,24065,23986,24104,23556,24660,24106,23758,24463,24028,24243,24065,23986,24104,23556,24660,24106,23758,24463,24028,24243,24065,23986,24104,23556,24660,24106,23758,24463,24028,24243,24065,23986,24104,23556,24660,24106,23758,24463,24028,24243,24065,23986,24104,23556,24660,24106,23758,24463,24028,24243,24065,23986,24104,23556,24660,24106,23758,24463,24028,24243,24065,23986,24104,23556,24660,24106,23758,24463,24028,24243,331
56119,59350,57847,49173,66355,60919,55089,58591,61367,58342,56119,59350,57847,49173,66355,60919,55089,58591,61367,58342,56119,59350,57847,49173,66355,60919,55089,58591,61367,58342,56119,59350,57847,49173,66355,60919,55089,58591,61367,58342,56119,59350,57847,49173,66355,60919,55089,58591,61367,58342,56119,59350,57847,49173,66355,60919,55089,58591,61367,58342,56119,59350,57847,49173,66355,60919,55089,58591,61367,58342,56119,59350,57847,49173,66355,60919,55089,58591,61367,58342,56119,59350,57847,49173,66355,60919,55089,58591,61367,58342,56119,59350,57847,49173,66355,60919,55089,58591,61367,58342,56119,59350,57847,49173,66355,60919,55089,58591,61367,58342,56119,59350,57847,49173,66355,60919,55089,58591,61367,58342,421
68452,64471,95790,76526,54254,107840,50163,90201,94765,80421,68452,64471,95790,76526,54254,107840,50163,90201,94765,80421,68452,64471,95790,76526,54254,107840,50163,90201,94765,80421,68452,64471,95790,76526,54254,107840,50163,90201,94765,80421,68452,64471,95790,76526,54254,107840,50163,90201,94765,80421,68452,64471,95790,76526,54254,107840,50163,90201,94765,80421,68452,64471,95790,76526,54254,107840,50163,90201,94765,80421,68452,64471,95790,76526,54254,107840,50163,90201,94765,80421,68452,64471,95790,76526,54254,107840,50163,90201,94765,80421,68452,64471,95790,76526,54254,107840,50163,90201,94765,80421,68452,64471,95790,76526,54254,107840,50163,90201,94765,80421,68452,64471,95790,76526,54254,107840,50163,90201,94765,80421,426
81234,81405,80650,81896,82912,80443,82420,82218,81665,81664,81234,81405,80650,81896,82912,80443,82420,82218,81665,81664,81234,81405,80650,81896,82912,80443,82420,82218,81665,81664,81234,81405,80650,81896,82912,80443,82420,82218,81665,81664,81234,81405,80650,81896,82912,80443,82420,82218,81665,81664,81234,81405,80650,81896,82912,80443,82420,82218,81665,81664,81234,81405,80650,81896,82912,80443,82420,82218,81665,81664,81234,81405,80650,81896,82912,80443,82420,82218,81665,81664,81234,81405,80650,81896,82912,80443,82420,82218,81665,81664,81234,81405,80650,81896,82912,80443,82420,82218,81665,81664,81234,81405,80650,81896,82912,80443,82420,82218,81665,81664,81234,81405,80650,81896,82912,80443,82420,82218,81665,81664,546
26317,26890,21602,28284,26593,26118,25007,32270,25866,27931,26317,26890,21602,28284,26593,26118,25007,32270,25866,27931,26317,26890,21602,28284,26593,26118,25007,32270,25866,27931,26317,26890,21602,28284,26593,26118,25007,32270,25866,27931,26317,26890,21602,28284,26593,26118,25007,32270,25866,27931,26317,26890,21602,28284,26593,26118,25007,32270,25866,27931,26317,26890,21602,28284,26593,26118,25007,32270,25866,27931,26317,26890,21602,28284,26593,26118,25007,32270,25866,27931,26317,26890,21602,28284,26593,26118,25007,32270,25866,27931,26317,26890,21602,28284,26593,26118,25007,32270,25866,27931,26317,26890,21602,28284,26593,26118,25007,32270,25866,27931,26317,26890,21602,28284,26593,26118,25007,32270,25866,27931,202
40639,41544,40177,42267,39777,42301,40850,41800,41019,41368,40639,41544,40177,42267,39777,42301,40850,41800,41019,41368,40639,41544,40177,42267,39777,42301,40850,41800,41019,41368,40639,41544,40177,42267,39777,42301,40850,41800,41019,41368,40639,41544,40177,42267,39777,42301,40850,41800,41019,41368,40639,41544,40177,42267,39777,42301,40850,41800,41019,41368,40639,41544,40177,42267,39777,42301,40850,41800,41019,41368,40639,41544,40177,42267,39777,42301,40850,41800,41019,41368,40639,41544,40177,42267,39777,42301,40850,41800,41019,41368,40639,41544,40177,42267,39777,42301,40850,41800,41019,41368,40639,41544,40177,42267,39777,42301,40850,41800,41019,41368,40639,41544,40177,42267,39777,42301,40850,41800,41019,41368,581
50946,50952,38751,59776,49768,55443,41649,58832,50730,52678,50946,50952,38751,59776,49768,55443,41649,58832,50730,52678,50946,50952,38751,59776,49768,55443,41649,58832,50730,52678,50946,50952,38751,59776,49768,55443,41649,58832,50730,52678,50946,50952,38751,59776,49768,55443,41649,58832,50730,52678,50946,50952,38751,59776,49768,55443,41649,58832,50730,52678,50946,50952,38751,59776,49768,55443,41649,58832,50730,52678,50946,50952,38751,59776,49768,55443,41649,58832,50730,52678,50946,50952,38751,59776,49768,55443,41649,58832,50730,52678,50946,50952,38751,59776,49768,55443,41649,58832,50730,52678,50946,50952,38751,59776,49768,55443,41649,58832,50730,52678,50946,50952,38751,59776,49768,55443,41649,58832,50730,52678,596
55338,55736,52588,58276,55853,55497,55059,56067,54760,56420,55338,55736,52588,58276,55853,55497,55059,56067,54760,56420,55338,55736,52588,58276,55853,55497,55059,56067,54760,56420,55338,55736,52588,58276,55853,55497,55059,56067,54760,56420,55338,55736,52588,58276,55853,55497,55059,56067,54760,56420,55338,55736,52588,58276,55853,55497,55059,56067,54760,56420,55338,55736,52588,58276,55853,55497,55059,56067,54760,56420,55338,55736,52588,58276,55853,55497,55059,56067,54760,56420,55338,55736,52588,58276,55853,55497,55059,56067,54760,56420,55338,55736,52588,58276,55853,55497,55059,56067,54760,56420,55338,55736,52588,58276,55853,55497,55059,56067,54760,56420,55338,55736,52588,58276,55853,55497,55059,56067,54760,56420,450
18554,21316,17709,21560,16779,21384,19009,23122,20572,20176,18554,21316,17709,21560,16779,21384,19009,23122,20572,20176,18554,21316,17709,21560,16779,21384,19009,23122,20572,20176,18554,21316,17709,21560,16779,21384,19009,23122,20572,20176,18554,21316,17709,21560,16779,21384,19009,23122,20572,20176,18554,21316,17709,21560,16779,21384,19009,23122,20572,20176,18554,21316,17709,21560,16779,21384,19009,23122,20572,20176,18554,21316,17709,21560,16779,21384,19009,23122,20572,20176,18554,21316,17709,21560,16779,21384,19009,23122,20572,20176,18554,21316,17709,21560,16779,21384,19009,23122,20572,20176,18554,21316,17709,21560,16779,21384,19009,23122,20572,20176,18554,21316,17709,21560,16779,21384,19009,23122,20572,20176,616
29511,35435,32477,24381,39231,30543,35663,32284,32741,32478,29511,35435,32477,24381,39231,30543,35663,32284,32741,32478,29511,35435,32477,24381,39231,30543,35663,32284,32741,32478,29511,35435,32477,24381,39231,30543,35663,32284,32741,32478,29511,35435,32477,24381,39231,30543,35663,32284,32741,32478,29511,35435,32477,24381,39231,30543,35663,32284,32741,32478,29511,35435,32477,24381,39231,30543,35663,32284,32741,32478,29511,35435,32477,24381,39231,30543,35663,32284,32741,32478,29511,35435,32477,24381,39231,30543,35663,32284,32741,32478,29511,35435,32477,24381,39231,30543,35663,32284,32741,32478,29511,35435,32477,24381,39231,30543,35663,32284,32741,32478,29511,35435,32477,24381,39231,30543,35663,32284,32741,32478,189
21204,22717,21917,21679,22056,21143,22942,22023,21934,22094,21204,22717,21917,21679,22056,21143,22942,22023,21934,22094,21204,22717,21917,21679,22056,21143,22942,22023,21934,22094,21204,22717,21917,21679,22056,21143,22942,22023,21934,22094,21204,22717,21917,21679,22056,21143,22942,22023,21934,22094,21204,22717,21917,21679,22056,21143,22942,22023,21934,22094,21204,22717,21917,21679,22056,21143,22942,22023,21934,22094,21204,22717,21917,21679,22056,21143,22942,22023,21934,22094,21204,22717,21917,21679,22056,21143,22942,22023,21934,22094,21204,22717,21917,21679,22056,21143,22942,22023,21934,22094,21204,22717,21917,21679,22056,21143,22942,22023,21934,22094,21204,22717,21917,21679,22056,21143,22942,22023,21934,22094,525
97850,59441,141829,88025,103664,108797,100000,100530,100530,100090,97850,59441,141829,88025,103664,108797,100000,100530,100530,100090,97850,59441,141829,88025,103664,108797,100000,100530,100530,100090,97850,59441,141829,88025,103664,108797,100000,100530,100530,100090,97850,59441,141829,88025,103664,108797,100000,100530,100530,100090,97850,59441,141829,88025,103664,108797,100000,100530,100530,100090,97850,59441,141829,88025,103664,108797,100000,100530,100530,100090,97850,59441,141829,88025,103664,108797,100000,100530,100530,100090,97850,59441,141829,88025,103664,108797,100000,100530,100530,100090,97850,59441,141829,88025,103664,108797,100000,100530,100530,100090,97850,59441,141829,88025,103664,108797,100000,100530,100530,100090,97850,59441,141829,88025,103664,108797,100000,100530,100530,100090,457
18444,18277,18357,17709,19779,20332,17605,19517,19609,19043,18444,18277,18357,17709,19779,20332,17605,19517,19609,19043,18444,18277,18357,17709,19779,20332,17605,19517,19609,19043,18444,18277,18357,17709,19779,20332,17605,19517,19609,19043,18444,18277,18357,17709,19779,20332,17605,19517,19609,19043,18444,18277,18357,17709,19779,20332,17605,19517,19609,19043,18444,18277,18357,17709,19779,20332,17605,19517,19609,19043,18444,18277,18357,17709,19779,20332,17605,19517,19609,19043,18444,18277,18357,17709,19779,20332,17605,19517,19609,19043,18444,18277,18357,17709,19779,20332,17605,19517,19609,19043,18444,18277,18357,17709,19779,20332,17605,19517,19609,19043,18444,18277,18357,17709,19779,20332,17605,19517,19609,19043,261
21791,13060,29382,21157,23521,22364,21831,21482,22330,21945,21791,13060,29382,21157,23521,22364,21831,21482,22330,21945,21791,13060,29382,21157,23521,22364,21831,21482,22330,21945,21791,13060,29382,21157,23521,22364,21831,21482,22330,21945,21791,13060,29382,21157,23521,22364,21831,21482,22330,21945,21791,13060,29382,21157,23521,22364,21831,21482,22330,21945,21791,13060,29382,21157,23521,22364,21831,21482,22330,21945,21791,13060,29382,21157,23521,22364,21831,21482,22330,21945,21791,13060,29382,21157,23521,22364,21831,21482,22330,21945,21791,13060,29382,21157,23521,22364,21831,21482,22330,21945,21791,13060,29382,21157,23521,22364,21831,21482,22330,21945,21791,13060,29382,21157,23521,22364,21831,21482,22330,21945,590
25424,25284,25117,26153,25117,26150,25771,25471,25746,25718,25424,25284,25117,26153,25117,26150,25771,25471,25746,25718,25424,25284,25117,26153,25117,26150,25771,25471,25746,25718,25424,25284,25117,26153,25117,26150,25771,25471,25746,25718,25424,25284,25117,26153,25117,26150,25771,25471,25746,25718,25424,25284,25117,26153,25117,26150,25771,25471,25746,25718,25424,25284,25117,26153,25117,26150,25771,25471,25746,25718,25424,25284,25117,26153,25117,26150,25771,25471,25746,25718,25424,25284,25117,26153,25117,26150,25771,25471,25746,25718,25424,25284,25117,26153,25117,26150,25771,25471,25746,25718,25424,25284,25117,26153,25117,26150,25771,25471,25746,25718,25424,25284,25117,26153,25117,26150,25771,25471,25746,25718,47
117338,117258,106146,128799,93998,129146,114156,131569,111117,124347,117338,117258,106146,128799,93998,129146,114156,131569,111117,124347,117338,117258,106146,128799,93998,129146,114156,131569,111117,124347,117338,117258,106146,128799,93998,129146,114156,131569,111117,124347,117338,117258,106146,128799,93998,129146,114156,131569,111117,124347,117338,117258,106146,128799,93998,129146,114156,131569,111117,124347,117338,117258,106146,128799,93998,129146,114156,131569,111117,124347,117338,117258,106146,128799,93998,129146,114156,131569,111117,124347,117338,117258,106146,128799,93998,129146,114156,131569,111117,124347,117338,117258,106146,128799,93998,129146,114156,131569,111117,124347,117338,117258,106146,128799,93998,129146,114156,131569,111117,124347,117338,117258,106146,128799,93998,129146,114156,131569,111117,124347,85
39123,39262,39155,36503,41167,38752,40424,38741,38896,40017,39123,39262,39155,36503,41167,38752,40424,38741,38896,40017,39123,39262,39155,36503,41167,38752,40424,38741,38896,40017,39123,39262,39155,36503,41167,38752,40424,38741,38896,40017,39123,39262,39155,36503,41167,38752,40424,38741,38896,40017,39123,39262,39155,36503,41167,38752,40424,38741,38896,40017,39123,39262,39155,36503,41167,38752,40424,38741,38896,40017,39123,39262,39155,36503,41167,38752,40424,38741,38896,40017,39123,39262,39155,36503,41167,38752,40424,38741,38896,40017,39123,39262,39155,36503,41167,38752,40424,38741,38896,40017,39123,39262,39155,36503,41167,38752,40424,38741,38896,40017,39123,39262,39155,36503,41167,38752,40424,38741,38896,40017,485
15908,16042,15803,16160,15862,16186,15886,16106,15993,15996,15908,16042,15803,16160,15862,16186,15886,16106,15993,15996,15908,16042,15803,16160,15862,16186,15886,16106,15993,15996,15908,16042,15803,16160,15862,16186,15886,16106,15993,15996,15908,16042,15803,16160,15862,16186,15886,16106,15993,15996,15908,16042,15803,16160,15862,16186,15886,16106,15993,15996,15908,16042,15803,16160,15862,16186,15886,16106,15993,15996,15908,16042,15803,16160,15862,16186,15886,16106,15993,15996,15908,16042,15803,16160,15862,16186,15886,16106,15993,15996,15908,16042,15803,16160,15862,16186,15886,16106,15993,15996,15908,16042,15803,16160,15862,16186,15886,16106,15993,15996,15908,16042,15803,16160,15862,16186,15886,16106,15993,15996,15
61041,61106,61208,61067,61211,61112,61141,61066,61184,61133,61041,61106,61208,61067,61211,61112,61141,61066,61184,61133,61041,61106,61208,61067,61211,61112,61141,61066,61184,61133,61041,61106,61208,61067,61211,61112,61141,61066,61184,61133,61041,61106,61208,61067,61211,61112,61141,61066,61184,61133,61041,61106,61208,61067,61211,61112,61141,61066,61184,61133,61041,61106,61208,61067,61211,61112,61141,61066,61184,61133,61041,61106,61208,61067,61211,61112,61141,61066,61184,61133,61041,61106,61208,61067,61211,61112,61141,61066,61184,61133,61041,61106,61208,61067,61211,61112,61141,61066,61184,61133,61041,61106,61208,61067,61211,61112,61141,61066,61184,61133,61041,61106,61208,61067,61211,61112,61141,61066,61184,61133,127
130288,121734,138576,125197,133917,136346,127135,138164,132572,131878,130288,121734,138576,125197,133917,136346,127135,138164,132572,131878,130288,121734,138576,125197,133917,136346,127135,138164,132572,131878,130288,121734,138576,125197,133917,136346,127135,138164,132572,131878,130288,121734,138576,125197,133917,136346,127135,138164,132572,131878,130288,121734,138576,125197,133917,136346,127135,138164,132572,131878,130288,121734,138576,125197,133917,136346,127135,138164,132572,131878,130288,121734,138576,125197,133917,136346,127135,138164,132572,131878,130288,121734,138576,125197,133917,136346,127135,138164,132572,131878,130288,121734,138576,125197,133917,136346,127135,138164,132572,131878,130288,121734,138576,125197,133917,136346,127135,138164,132572,131878,130288,121734,138576,125197,133917,136346,127135,138164,132572,131878,139
31892,31300,31709,30827,32599,33890,27896,35958,33499,33077,31892,31300,31709,30827,32599,33890,27896,35958,33499,33077,31892,31300,31709,30827,32599,33890,27896,35958,33499,33077,31892,31300,31709,30827,32599,33890,27896,35958,33499,33077,31892,31300,31709,30827,32599,33890,27896,35958,33499,33077,31892,31300,31709,30827,32599,33890,27896,35958,33499,33077,31892,31300,31709,30827,32599,33890,27896,35958,33499,33077,31892,31300,31709,30827,32599,33890,27896,35958,33499,33077,31892,31300,31709,30827,32599,33890,27896,35958,33499,33077,31892,31300,31709,30827,32599,33890,27896,35958,33499,33077,31892,31300,31709,30827,32599,33890,27896,35958,33499,33077,31892,31300,31709,30827,32599,33890,27896,35958,33499,33077,164
16626,20727,16972,19601,20015,17583,19933,18604,19110,18969,16626,20727,16972,19601,20015,17583,19933,18604,19110,18969,16626,20727,16972,19601,20015,17583,19933,18604,19110,18969,16626,20727,16972,19601,20015,17583,19933,18604,19110,18969,16626,20727,16972,19601,20015,17583,19933,18604,19110,18969,16626,20727,16972,19601,20015,17583,19933,18604,19110,18969,16626,20727,16972,19601,20015,17583,19933,18604,19110,18969,16626,20727,16972,19601,20015,17583,19933,18604,19110,18969,16626,20727,16972,19601,20015,17583,19933,18604,19110,18969,16626,20727,16972,19601,20015,17583,19933,18604,19110,18969,16626,20727,16972,19601,20015,17583,19933,18604,19110,18969,16626,20727,16972,19601,20015,17583,19933,18604,19110,18969,214
383,364,394,382,392,387,378,388,385,384,383,364,394,382,392,387,378,388,385,384,383,364,394,382,392,387,378,388,385,384,383,364,394,382,392,387,378,388,385,384,383,364,394,382,392,387,378,388,385,384,383,364,394,382,392,387,378,388,385,384,383,364,394,382,392,387,378,388,385,384,383,364,394,382,392,387,378,388,385,384,383,364,394,382,392,387,378,388,385,384,383,364,394,382,392,387,378,388,385,384,383,364,394,382,392,387,378,388,385,384,383,364,394,382,392,387,378,388,385,384,494
28729,29050,30769,26139,32013,29137,31558,32323,29669,30565,28729,29050,30769,26139,32013,29137,31558,32323,29669,30565,28729,29050,30769,26139,32013,29137,31558,32323,29669,30565,28729,29050,30769,26139,32013,29137,31558,32323,29669,30565,28729,29050,30769,26139,32013,29137,31558,32323,29669,30565,28729,29050,30769,26139,32013,29137,31558,32323,29669,30565,28729,29050,30769,26139,32013,29137,31558,32323,29669,30565,28729,29050,30769,26139,32013,29137,31558,32323,29669,30565,28729,29050,30769,26139,32013,29137,31558,32323,29669,30565,28729,29050,30769,26139,32013,29137,31558,32323,29669,30565,28729,29050,30769,26139,32013,29137,31558,32323,29669,30565,28729,29050,30769,26139,32013,29137,31558,32323,29669,30565,583
41055,41216,41218,41106,40866,41558,40357,41092,42016,41226,41055,41216,41218,41106,40866,41558,40357,41092,42016,41226,41055,41216,41218,41106,40866,41558,40357,41092,42016,41226,41055,41216,41218,41106,40866,41558,40357,41092,42016,41226,41055,41216,41218,41106,40866,41558,40357,41092,42016,41226,41055,41216,41218,41106,40866,41558,40357,41092,42016,41226,41055,41216,41218,41106,40866,41558,40357,41092,42016,41226,41055,41216,41218,41106,40866,41558,40357,41092,42016,41226,41055,41216,41218,41106,40866,41558,40357,41092,42016,41226,41055,41216,41218,41106,40866,41558,40357,41092,42016,41226,41055,41216,41218,41106,40866,41558,40357,41092,42016,41226,41055,41216,41218,41106,40866,41558,40357,41092,42016,41226,367
26836,27099,26959,27264,27348,27162,25655,28409,27307,27194,26836,27099,26959,27264,27348,27162,25655,28409,27307,27194,26836,27099,26959,27264,27348,27162,25655,28409,27307,27194,26836,27099,26959,27264,27348,27162,25655,28409,27307,27194,26836,27099,26959,27264,27348,27162,25655,28409,27307,27194,26836,27099,26959,27264,27348,27162,25655,28409,27307,27194,26836,27099,26959,27264,27348,27162,25655,28409,27307,27194,26836,27099,26959,27264,27348,27162,25655,28409,27307,27194,26836,27099,26959,27264,27348,27162,25655,28409,27307,27194,26836,27099,26959,27264,27348,27162,25655,28409,27307,27194,26836,27099,26959,27264,27348,27162,25655,28409,27307,27194,26836,27099,26959,27264,27348,27162,25655,28409,27307,27194,147
4325,4277,4554,4694,4892,4557,4518,4560,4549,4572,4325,4277,4554,4694,4892,4557,4518,4560,4549,4572,4325,4277,4554,4694,4892,4557,4518,4560,4549,4572,4325,4277,4554,4694,4892,4557,4518,4560,4549,4572,4325,4277,4554,4694,4892,4557,4518,4560,4549,4572,4325,4277,4554,4694,4892,4557,4518,4560,4549,4572,4325,4277,4554,4694,4892,4557,4518,4560,4549,4572,4325,4277,4554,4694,4892,4557,4518,4560,4549,4572,4325,4277,4554,4694,4892,4557,4518,4560,4549,4572,4325,4277,4554,4694,4892,4557,4518,4560,4549,4572,4325,4277,4554,4694,4892,4557,4518,4560,4549,4572,4325,4277,4554,4694,4892,4557,4518,4560,4549,4572,252
46231,50356,48402,47866,48584,48531,48320,48349,48326,48334,46231,50356,48402,47866,48584,48531,48320,48349,48326,48334,46231,50356,48402,47866,48584,48531,48320,48349,48326,48334,46231,50356,48402,47866,48584,48531,48320,48349,48326,48334,46231,50356,48402,47866,48584,48531,48320,48349,48326,48334,46231,50356,48402,47866,48584,48531,48320,48349,48326,48334,46231,50356,48402,47866,48584,48531,48320,48349,48326,48334,46231,50356,48402,47866,48584,48531,48320,48349,48326,48334,46231,50356,48402,47866,48584,48531,48320,48349,48326,48334,46231,50356,48402,47866,48584,48531,48320,48349,48326,48334,46231,50356,48402,47866,48584,48531,48320,48349,48326,48334,46231,50356,48402,47866,48584,48531,48320,48349,48326,48334,628
44917,44486,45136,40003,49088,43471,47135,45117,45159,44980,44917,44486,45136,40003,49088,43471,47135,45117,45159,44980,44917,44486,45136,40003,49088,43471,47135,45117,45159,44980,44917,44486,45136,40003,49088,43471,47135,45117,45159,44980,44917,44486,45136,40003,49088,43471,47135,45117,45159,44980,44917,44486,45136,40003,49088,43471,47135,45117,45159,44980,44917,44486,45136,40003,49088,43471,47135,45117,45159,44980,44917,44486,45136,40003,49088,43471,47135,45117,45159,44980,44917,44486,45136,40003,49088,43471,47135,45117,45159,44980,44917,44486,45136,40003,49088,43471,47135,45117,45159,44980,44917,44486,45136,40003,49088,43471,47135,45117,45159,44980,44917,44486,45136,40003,49088,43471,47135,45117,45159,44980,194
24815,25842,28161,28239,23535,30281,27093,26899,27599,27131,24815,25842,28161,28239,23535,30281,27093,26899,27599,27131,24815,25842,28161,28239,23535,30281,27093,26899,27599,27131,24815,25842,28161,28239,23535,30281,27093,26899,27599,27131,24815,25842,28161,28239,23535,30281,27093,26899,27599,27131,24815,25842,28161,28239,23535,30281,27093,26899,27599,27131,24815,25842,28161,28239,23535,30281,27093,26899,27599,27131,24815,25842,28161,28239,23535,30281,27093,26899,27599,27131,24815,25842,28161,28239,23535,30281,27093,26899,27599,27131,24815,25842,28161,28239,23535,30281,27093,26899,27599,27131,24815,25842,28161,28239,23535,30281,27093,26899,27599,27131,24815,25842,28161,28239,23535,30281,27093,26899,27599,27131,625
48537,48962,49130,38594,58126,47914,50812,49080,49153,49035,48537,48962,49130,38594,58126,47914,50812,49080,49153,49035,48537,48962,49130,38594,58126,47914,50812,49080,49153,49035,48537,48962,49130,38594,58126,47914,50812,49080,49153,49035,48537,48962,49130,38594,58126,47914,50812,49080,49153,49035,48537,48962,49130,38594,58126,47914,50812,49080,49153,49035,48537,48962,49130,38594,58126,47914,50812,49080,49153,49035,48537,48962,49130,38594,58126,47914,50812,49080,49153,49035,48537,48962,49130,38594,58126,47914,50812,49080,49153,49035,48537,48962,49130,38594,58126,47914,50812,49080,49153,49035,48537,48962,49130,38594,58126,47914,50812,49080,49153,49035,48537,48962,49130,38594,58126,47914,50812,49080,49153,49035,79
16471,16350,16160,13766,15140,20482,16854,16478,16050,17028,16471,16350,16160,13766,15140,20482,16854,16478,16050,17028,16471,16350,16160,13766,15140,20482,16854,16478,16050,17028,16471,16350,16160,13766,15140,20482,16854,16478,16050,17028,16471,16350,16160,13766,15140,20482,16854,16478,16050,17028,16471,16350,16160,13766,15140,20482,16854,16478,16050,17028,16471,16350,16160,13766,15140,20482,16854,16478,16050,17028,16471,16350,16160,13766,15140,20482,16854,16478,16050,17028,16471,16350,16160,13766,15140,20482,16854,16478,16050,17028,16471,16350,16160,13766,15140,20482,16854,16478,16050,17028,16471,16350,16160,13766,15140,20482,16854,16478,16050,17028,16471,16350,16160,13766,15140,20482,16854,16478,16050,17028,270
20119,19500,20916,18195,19215,23065,20218,18297,21819,20470,20119,19500,20916,18195,19215,23065,20218,18297,21819,20470,20119,19500,20916,18195,19215,23065,20218,18297,21819,20470,20119,19500,20916,18195,19215,23065,20218,18297,21819,20470,20119,19500,20916,18195,19215,23065,20218,18297,21819,20470,20119,19500,20916,18195,19215,23065,20218,18297,21819,20470,20119,19500,20916,18195,19215,23065,20218,18297,21819,20470,20119,19500,20916,18195,19215,23065,20218,18297,21819,20470,20119,19500,20916,18195,19215,23065,20218,18297,21819,20470,20119,19500,20916,18195,19215,23065,20218,18297,21819,20470,20119,19500,20916,18195,19215,23065,20218,18297,21819,20470,20119,19500,20916,18195,19215,23065,20218,18297,21819,20470,257
94917,95848,95069,94247,93456,95599,98597,92772,97867,95583,94917,95848,95069,94247,93456,95599,98597,92772,97867,95583,94917,95848,95069,94247,93456,95599,98597,92772,97867,95583,94917,95848,95069,94247,93456,95599,98597,92772,97867,95583,94917,95848,95069,94247,93456,95599,98597,92772,97867,95583,94917,95848,95069,94247,93456,95599,98597,92772,97867,95583,94917,95848,95069,94247,93456,95599,98597,92772,97867,95583,94917,95848,95069,94247,93456,95599,98597,92772,97867,95583,94917,95848,95069,94247,93456,95599,98597,92772,97867,95583,94917,95848,95069,94247,93456,95599,98597,92772,97867,95583,94917,95848,95069,94247,93456,95599,98597,92772,97867,95583,94917,95848,95069,94247,93456,95599,98597,92772,97867,95583,119
73596,56466,72334,77279,104371,69532,86395,76740,77557,77142,73596,56466,72334,77279,104371,69532,86395,76740,77557,77142,73596,56466,72334,77279,104371,69532,86395,76740,77557,77142,73596,56466,72334,77279,104371,69532,86395,76740,77557,77142,73596,56466,72334,77279,104371,69532,86395,76740,77557,77142,73596,56466,72334,77279,104371,69532,86395,76740,77557,77142,73596,56466,72334,77279,104371,69532,86395,76740,77557,77142,73596,56466,72334,77279,104371,69532,86395,76740,77557,77142,73596,56466,72334,77279,104371,69532,86395,76740,77557,77142,73596,56466,72334,77279,104371,69532,86395,76740,77557,77142,73596,56466,72334,77279,104371,69532,86395,76740,77557,77142,73596,56466,72334,77279,104371,69532,86395,76740,77557,77142,225
16674,16674,16599,15902,17504,16683,15841,17187,16897,16778,16674,16674,16599,15902,17504,16683,15841,17187,16897,16778,16674,16674,16599,15902,17504,16683,15841,17187,16897,16778,16674,16674,16599,15902,17504,16683,15841,17187,16897,16778,16674,16674,16599,15902,17504,16683,15841,17187,16897,16778,16674,16674,16599,15902,17504,16683,15841,17187,16897,16778,16674,16674,16599,15902,17504,16683,15841,17187,16897,16778,16674,16674,16599,15902,17504,16683,15841,17187,16897,16778,16674,16674,16599,15902,17504,16683,15841,17187,16897,16778,16674,16674,16599,15902,17504,16683,15841,17187,16897,16778,16674,16674,16599,15902,17504,16683,15841,17187,16897,16778,16674,16674,16599,15902,17504,16683,15841,17187,16897,16778,445
166682,139996,176286,183682,152235,161792,172685,180131,163059,170317,166682,139996,176286,183682,152235,161792,172685,180131,163059,170317,166682,139996,176286,183682,152235,161792,172685,180131,163059,170317,166682,139996,176286,183682,152235,161792,172685,180131,163059,170317,166682,139996,176286,183682,152235,161792,172685,180131,163059,170317,166682,139996,176286,183682,152235,161792,172685,180131,163059,170317,166682,139996,176286,183682,152235,161792,172685,180131,163059,170317,166682,139996,176286,183682,152235,161792,172685,180131,163059,170317,166682,139996,176286,183682,152235,161792,172685,180131,163059,170317,166682,139996,176286,183682,152235,161792,172685,180131,163059,170317,166682,139996,176286,183682,152235,161792,172685,180131,163059,170317,166682,139996,176286,183682,152235,161792,172685,180131,163059,170317,516
