band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,census_code
46376,41523,49905,44669,45369,48765,48137,46376,41523,49905,44669,45369,48765,48137,46376,41523,49905,44669,45369,48765,48137,46376,41523,49905,44669,45369,48765,48137,46376,41523,49905,44669,45369,48765,48137,46376,41523,49905,44669,45369,48765,48137,46376,41523,49905,44669,45369,48765,48137,46376,41523,49905,44669,45369,48765,48137,46376,41523,49905,44669,45369,48765,48137,46376,41523,49905,44669,45369,48765,48137,46376,41523,49905,44669,45369,48765,48137,46376,41523,49905,44669,45369,48765,48137,189
29111,33169,31865,31231,31448,31483,31402,29111,33169,31865,31231,31448,31483,31402,29111,33169,31865,31231,31448,31483,31402,29111,33169,31865,31231,31448,31483,31402,29111,33169,31865,31231,31448,31483,31402,29111,33169,31865,31231,31448,31483,31402,29111,33169,31865,31231,31448,31483,31402,29111,33169,31865,31231,31448,31483,31402,29111,33169,31865,31231,31448,31483,31402,29111,33169,31865,31231,31448,31483,31402,29111,33169,31865,31231,31448,31483,31402,29111,33169,31865,31231,31448,31483,31402,525
97850,134190,189484,149810,142272,144006,143144,97850,134190,189484,149810,142272,144006,143144,97850,134190,189484,149810,142272,144006,143144,97850,134190,189484,149810,142272,144006,143144,97850,134190,189484,149810,142272,144006,143144,97850,134190,189484,149810,142272,144006,143144,97850,134190,189484,149810,142272,144006,143144,97850,134190,189484,149810,142272,144006,143144,97850,134190,189484,149810,142272,144006,143144,97850,134190,189484,149810,142272,144006,143144,97850,134190,189484,149810,142272,144006,143144,97850,134190,189484,149810,142272,144006,143144,457
26120,24413,27932,27510,28773,26809,27115,26120,24413,27932,27510,28773,26809,27115,26120,24413,27932,27510,28773,26809,27115,26120,24413,27932,27510,28773,26809,27115,26120,24413,27932,27510,28773,26809,27115,26120,24413,27932,27510,28773,26809,27115,26120,24413,27932,27510,28773,26809,27115,26120,24413,27932,27510,28773,26809,27115,26120,24413,27932,27510,28773,26809,27115,26120,24413,27932,27510,28773,26809,27115,26120,24413,27932,27510,28773,26809,27115,26120,24413,27932,27510,28773,26809,27115,261
31255,31181,28986,31613,32165,32196,31467,31255,31181,28986,31613,32165,32196,31467,31255,31181,28986,31613,32165,32196,31467,31255,31181,28986,31613,32165,32196,31467,31255,31181,28986,31613,32165,32196,31467,31255,31181,28986,31613,32165,32196,31467,31255,31181,28986,31613,32165,32196,31467,31255,31181,28986,31613,32165,32196,31467,31255,31181,28986,31613,32165,32196,31467,31255,31181,28986,31613,32165,32196,31467,31255,31181,28986,31613,32165,32196,31467,31255,31181,28986,31613,32165,32196,31467,590
36465,36535,36528,36566,36236,37034,36587,36465,36535,36528,36566,36236,37034,36587,36465,36535,36528,36566,36236,37034,36587,36465,36535,36528,36566,36236,37034,36587,36465,36535,36528,36566,36236,37034,36587,36465,36535,36528,36566,36236,37034,36587,36465,36535,36528,36566,36236,37034,36587,36465,36535,36528,36566,36236,37034,36587,36465,36535,36528,36566,36236,37034,36587,36465,36535,36528,36566,36236,37034,36587,36465,36535,36528,36566,36236,37034,36587,36465,36535,36528,36566,36236,37034,36587,47
164422,170925,159103,176328,167697,165727,169672,164422,170925,159103,176328,167697,165727,169672,164422,170925,159103,176328,167697,165727,169672,164422,170925,159103,176328,167697,165727,169672,164422,170925,159103,176328,167697,165727,169672,164422,170925,159103,176328,167697,165727,169672,164422,170925,159103,176328,167697,165727,169672,164422,170925,159103,176328,167697,165727,169672,164422,170925,159103,176328,167697,165727,169672,164422,170925,159103,176328,167697,165727,169672,164422,170925,159103,176328,167697,165727,169672,164422,170925,159103,176328,167697,165727,169672,85
54573,56363,56275,56485,53934,58384,56026,54573,56363,56275,56485,53934,58384,56026,54573,56363,56275,56485,53934,58384,56026,54573,56363,56275,56485,53934,58384,56026,54573,56363,56275,56485,53934,58384,56026,54573,56363,56275,56485,53934,58384,56026,54573,56363,56275,56485,53934,58384,56026,54573,56363,56275,56485,53934,58384,56026,54573,56363,56275,56485,53934,58384,56026,54573,56363,56275,56485,53934,58384,56026,54573,56363,56275,56485,53934,58384,56026,54573,56363,56275,56485,53934,58384,56026,485
22520,23123,22525,23134,22841,22891,22908,22520,23123,22525,23134,22841,22891,22908,22520,23123,22525,23134,22841,22891,22908,22520,23123,22525,23134,22841,22891,22908,22520,23123,22525,23134,22841,22891,22908,22520,23123,22525,23134,22841,22891,22908,22520,23123,22525,23134,22841,22891,22908,22520,23123,22525,23134,22841,22891,22908,22520,23123,22525,23134,22841,22891,22908,22520,23123,22525,23134,22841,22891,22908,22520,23123,22525,23134,22841,22891,22908,22520,23123,22525,23134,22841,22891,22908,15
87299,87194,87435,87361,87317,87287,87376,87299,87194,87435,87361,87317,87287,87376,87299,87194,87435,87361,87317,87287,87376,87299,87194,87435,87361,87317,87287,87376,87299,87194,87435,87361,87317,87287,87376,87299,87194,87435,87361,87317,87287,87376,87299,87194,87435,87361,87317,87287,87376,87299,87194,87435,87361,87317,87287,87376,87299,87194,87435,87361,87317,87287,87376,87299,87194,87435,87361,87317,87287,87376,87299,87194,87435,87361,87317,87287,87376,87299,87194,87435,87361,87317,87287,87376,127
179620,188885,192246,176530,198522,186825,193179,179620,188885,192246,176530,198522,186825,193179,179620,188885,192246,176530,198522,186825,193179,179620,188885,192246,176530,198522,186825,193179,179620,188885,192246,176530,198522,186825,193179,179620,188885,192246,176530,198522,186825,193179,179620,188885,192246,176530,198522,186825,193179,179620,188885,192246,176530,198522,186825,193179,179620,188885,192246,176530,198522,186825,193179,179620,188885,192246,176530,198522,186825,193179,179620,188885,192246,176530,198522,186825,193179,179620,188885,192246,176530,198522,186825,193179,139
45858,43224,46453,48636,43219,45150,50107,45858,43224,46453,48636,43219,45150,50107,45858,43224,46453,48636,43219,45150,50107,45858,43224,46453,48636,43219,45150,50107,45858,43224,46453,48636,43219,45150,50107,45858,43224,46453,48636,43219,45150,50107,45858,43224,46453,48636,43219,45150,50107,45858,43224,46453,48636,43219,45150,50107,45858,43224,46453,48636,43219,45150,50107,45858,43224,46453,48636,43219,45150,50107,45858,43224,46453,48636,43219,45150,50107,45858,43224,46453,48636,43219,45150,50107,164
26736,26390,25974,28086,26673,27061,27220,26736,26390,25974,28086,26673,27061,27220,26736,26390,25974,28086,26673,27061,27220,26736,26390,25974,28086,26673,27061,27220,26736,26390,25974,28086,26673,27061,27220,26736,26390,25974,28086,26673,27061,27220,26736,26390,25974,28086,26673,27061,27220,26736,26390,25974,28086,26673,27061,27220,26736,26390,25974,28086,26673,27061,27220,26736,26390,25974,28086,26673,27061,27220,26736,26390,25974,28086,26673,27061,27220,26736,26390,25974,28086,26673,27061,27220,214
546,543,546,543,560,549,550,546,543,546,543,560,549,550,546,543,546,543,560,549,550,546,543,546,543,560,549,550,546,543,546,543,560,549,550,546,543,546,543,560,549,550,546,543,546,543,560,549,550,546,543,546,543,560,549,550,546,543,546,543,560,549,550,546,543,546,543,560,549,550,546,543,546,543,560,549,550,546,543,546,543,560,549,550,494
41576,32842,50851,45390,40607,45173,43513,41576,32842,50851,45390,40607,45173,43513,41576,32842,50851,45390,40607,45173,43513,41576,32842,50851,45390,40607,45173,43513,41576,32842,50851,45390,40607,45173,43513,41576,32842,50851,45390,40607,45173,43513,41576,32842,50851,45390,40607,45173,43513,41576,32842,50851,45390,40607,45173,43513,41576,32842,50851,45390,40607,45173,43513,41576,32842,50851,45390,40607,45173,43513,41576,32842,50851,45390,40607,45173,43513,41576,32842,50851,45390,40607,45173,43513,583
58482,58812,59153,58748,58565,59029,58921,58482,58812,59153,58748,58565,59029,58921,58482,58812,59153,58748,58565,59029,58921,58482,58812,59153,58748,58565,59029,58921,58482,58812,59153,58748,58565,59029,58921,58482,58812,59153,58748,58565,59029,58921,58482,58812,59153,58748,58565,59029,58921,58482,58812,59153,58748,58565,59029,58921,58482,58812,59153,58748,58565,59029,58921,58482,58812,59153,58748,58565,59029,58921,58482,58812,59153,58748,58565,59029,58921,58482,58812,59153,58748,58565,59029,58921,367
38488,38580,34926,42989,38655,38672,38923,38488,38580,34926,42989,38655,38672,38923,38488,38580,34926,42989,38655,38672,38923,38488,38580,34926,42989,38655,38672,38923,38488,38580,34926,42989,38655,38672,38923,38488,38580,34926,42989,38655,38672,38923,38488,38580,34926,42989,38655,38672,38923,38488,38580,34926,42989,38655,38672,38923,38488,38580,34926,42989,38655,38672,38923,38488,38580,34926,42989,38655,38672,38923,38488,38580,34926,42989,38655,38672,38923,38488,38580,34926,42989,38655,38672,38923,147
6439,6559,6182,6786,6524,4174,8834,6439,6559,6182,6786,6524,4174,8834,6439,6559,6182,6786,6524,4174,8834,6439,6559,6182,6786,6524,4174,8834,6439,6559,6182,6786,6524,4174,8834,6439,6559,6182,6786,6524,4174,8834,6439,6559,6182,6786,6524,4174,8834,6439,6559,6182,6786,6524,4174,8834,6439,6559,6182,6786,6524,4174,8834,6439,6559,6182,6786,6524,4174,8834,6439,6559,6182,6786,6524,4174,8834,6439,6559,6182,6786,6524,4174,8834,252
68911,69123,68432,69554,69188,69048,69043,68911,69123,68432,69554,69188,69048,69043,68911,69123,68432,69554,69188,69048,69043,68911,69123,68432,69554,69188,69048,69043,68911,69123,68432,69554,69188,69048,69043,68911,69123,68432,69554,69188,69048,69043,68911,69123,68432,69554,69188,69048,69043,68911,69123,68432,69554,69188,69048,69043,68911,69123,68432,69554,69188,69048,69043,68911,69123,68432,69554,69188,69048,69043,68911,69123,68432,69554,69188,69048,69043,68911,69123,68432,69554,69188,69048,69043,628
64111,63647,64217,64857,58984,69263,64413,64111,63647,64217,64857,58984,69263,64413,64111,63647,64217,64857,58984,69263,64413,64111,63647,64217,64857,58984,69263,64413,64111,63647,64217,64857,58984,69263,64413,64111,63647,64217,64857,58984,69263,64413,64111,63647,64217,64857,58984,69263,64413,64111,63647,64217,64857,58984,69263,64413,64111,63647,64217,64857,58984,69263,64413,64111,63647,64217,64857,58984,69263,64413,64111,63647,64217,64857,58984,69263,64413,64111,63647,64217,64857,58984,69263,64413,194
38489,38399,38642,32619,44271,38349,38826,38489,38399,38642,32619,44271,38349,38826,38489,38399,38642,32619,44271,38349,38826,38489,38399,38642,32619,44271,38349,38826,38489,38399,38642,32619,44271,38349,38826,38489,38399,38642,32619,44271,38349,38826,38489,38399,38642,32619,44271,38349,38826,38489,38399,38642,32619,44271,38349,38826,38489,38399,38642,32619,44271,38349,38826,38489,38399,38642,32619,44271,38349,38826,38489,38399,38642,32619,44271,38349,38826,38489,38399,38642,32619,44271,38349,38826,625
69176,69934,70376,70104,69867,69544,70342,69176,69934,70376,70104,69867,69544,70342,69176,69934,70376,70104,69867,69544,70342,69176,69934,70376,70104,69867,69544,70342,69176,69934,70376,70104,69867,69544,70342,69176,69934,70376,70104,69867,69544,70342,69176,69934,70376,70104,69867,69544,70342,69176,69934,70376,70104,69867,69544,70342,69176,69934,70376,70104,69867,69544,70342,69176,69934,70376,70104,69867,69544,70342,69176,69934,70376,70104,69867,69544,70342,69176,69934,70376,70104,69867,69544,70342,79
23353,22364,23940,20484,26208,24379,24051,23353,22364,23940,20484,26208,24379,24051,23353,22364,23940,20484,26208,24379,24051,23353,22364,23940,20484,26208,24379,24051,23353,22364,23940,20484,26208,24379,24051,23353,22364,23940,20484,26208,24379,24051,23353,22364,23940,20484,26208,24379,24051,23353,22364,23940,20484,26208,24379,24051,23353,22364,23940,20484,26208,24379,24051,23353,22364,23940,20484,26208,24379,24051,23353,22364,23940,20484,26208,24379,24051,23353,22364,23940,20484,26208,24379,24051,270
27390,27590,31340,28319,27412,30573,29190,27390,27590,31340,28319,27412,30573,29190,27390,27590,31340,28319,27412,30573,29190,27390,27590,31340,28319,27412,30573,29190,27390,27590,31340,28319,27412,30573,29190,27390,27590,31340,28319,27412,30573,29190,27390,27590,31340,28319,27412,30573,29190,27390,27590,31340,28319,27412,30573,29190,27390,27590,31340,28319,27412,30573,29190,27390,27590,31340,28319,27412,30573,29190,27390,27590,31340,28319,27412,30573,29190,27390,27590,31340,28319,27412,30573,29190,257
136280,132110,140408,135378,136946,135201,137632,136280,132110,140408,135378,136946,135201,137632,136280,132110,140408,135378,136946,135201,137632,136280,132110,140408,135378,136946,135201,137632,136280,132110,140408,135378,136946,135201,137632,136280,132110,140408,135378,136946,135201,137632,136280,132110,140408,135378,136946,135201,137632,136280,132110,140408,135378,136946,135201,137632,136280,132110,140408,135378,136946,135201,137632,136280,132110,140408,135378,136946,135201,137632,136280,132110,140408,135378,136946,135201,137632,136280,132110,140408,135378,136946,135201,137632,119
73596,128800,122972,114046,110567,111216,110215,73596,128800,122972,114046,110567,111216,110215,73596,128800,122972,114046,110567,111216,110215,73596,128800,122972,114046,110567,111216,110215,73596,128800,122972,114046,110567,111216,110215,73596,128800,122972,114046,110567,111216,110215,73596,128800,122972,114046,110567,111216,110215,73596,128800,122972,114046,110567,111216,110215,73596,128800,122972,114046,110567,111216,110215,73596,128800,122972,114046,110567,111216,110215,73596,128800,122972,114046,110567,111216,110215,73596,128800,122972,114046,110567,111216,110215,225
23816,23820,23820,23822,23812,23814,23835,23816,23820,23820,23822,23812,23814,23835,23816,23820,23820,23822,23812,23814,23835,23816,23820,23820,23822,23812,23814,23835,23816,23820,23820,23822,23812,23814,23835,23816,23820,23820,23822,23812,23814,23835,23816,23820,23820,23822,23812,23814,23835,23816,23820,23820,23822,23812,23814,23835,23816,23820,23820,23822,23812,23814,23835,23816,23820,23820,23822,23812,23814,23835,23816,23820,23820,23822,23812,23814,23835,23816,23820,23820,23822,23812,23814,23835,445
233153,212686,249376,256845,238366,232969,243470,233153,212686,249376,256845,238366,232969,243470,233153,212686,249376,256845,238366,232969,243470,233153,212686,249376,256845,238366,232969,243470,233153,212686,249376,256845,238366,232969,243470,233153,212686,249376,256845,238366,232969,243470,233153,212686,249376,256845,238366,232969,243470,233153,212686,249376,256845,238366,232969,243470,233153,212686,249376,256845,238366,232969,243470,233153,212686,249376,256845,238366,232969,243470,233153,212686,249376,256845,238366,232969,243470,233153,212686,249376,256845,238366,232969,243470,516
25571,25877,21841,29309,24178,25291,28000,25571,25877,21841,29309,24178,25291,28000,25571,25877,21841,29309,24178,25291,28000,25571,25877,21841,29309,24178,25291,28000,25571,25877,21841,29309,24178,25291,28000,25571,25877,21841,29309,24178,25291,28000,25571,25877,21841,29309,24178,25291,28000,25571,25877,21841,29309,24178,25291,28000,25571,25877,21841,29309,24178,25291,28000,25571,25877,21841,29309,24178,25291,28000,25571,25877,21841,29309,24178,25291,28000,25571,25877,21841,29309,24178,25291,28000,262
57757,59737,58217,62767,59671,60040,59716,57757,59737,58217,62767,59671,60040,59716,57757,59737,58217,62767,59671,60040,59716,57757,59737,58217,62767,59671,60040,59716,57757,59737,58217,62767,59671,60040,59716,57757,59737,58217,62767,59671,60040,59716,57757,59737,58217,62767,59671,60040,59716,57757,59737,58217,62767,59671,60040,59716,57757,59737,58217,62767,59671,60040,59716,57757,59737,58217,62767,59671,60040,59716,57757,59737,58217,62767,59671,60040,59716,57757,59737,58217,62767,59671,60040,59716,53
151360,105228,164798,165652,146671,168179,158361,151360,105228,164798,165652,146671,168179,158361,151360,105228,164798,165652,146671,168179,158361,151360,105228,164798,165652,146671,168179,158361,151360,105228,164798,165652,146671,168179,158361,151360,105228,164798,165652,146671,168179,158361,151360,105228,164798,165652,146671,168179,158361,151360,105228,164798,165652,146671,168179,158361,151360,105228,164798,165652,146671,168179,158361,151360,105228,164798,165652,146671,168179,158361,151360,105228,164798,165652,146671,168179,158361,151360,105228,164798,165652,146671,168179,158361,563
482,552,561,640,586,579,571,482,552,561,640,586,579,571,482,552,561,640,586,579,571,482,552,561,640,586,579,571,482,552,561,640,586,579,571,482,552,561,640,586,579,571,482,552,561,640,586,579,571,482,552,561,640,586,579,571,482,552,561,640,586,579,571,482,552,561,640,586,579,571,482,552,561,640,586,579,571,482,552,561,640,586,579,571,634
56385,66741,73131,81097,69934,63398,75812,56385,66741,73131,81097,69934,63398,75812,56385,66741,73131,81097,69934,63398,75812,56385,66741,73131,81097,69934,63398,75812,56385,66741,73131,81097,69934,63398,75812,56385,66741,73131,81097,69934,63398,75812,56385,66741,73131,81097,69934,63398,75812,56385,66741,73131,81097,69934,63398,75812,56385,66741,73131,81097,69934,63398,75812,56385,66741,73131,81097,69934,63398,75812,56385,66741,73131,81097,69934,63398,75812,56385,66741,73131,81097,69934,63398,75812,358
29483,29463,28846,31885,30014,30613,30157,29483,29463,28846,31885,30014,30613,30157,29483,29463,28846,31885,30014,30613,30157,29483,29463,28846,31885,30014,30613,30157,29483,29463,28846,31885,30014,30613,30157,29483,29463,28846,31885,30014,30613,30157,29483,29463,28846,31885,30014,30613,30157,29483,29463,28846,31885,30014,30613,30157,29483,29463,28846,31885,30014,30613,30157,29483,29463,28846,31885,30014,30613,30157,29483,29463,28846,31885,30014,30613,30157,29483,29463,28846,31885,30014,30613,30157,422
1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,91
1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,1093,1138,1149,1112,1140,1142,1135,91
153259,155944,131943,169889,161615,146094,163506,153259,155944,131943,169889,161615,146094,163506,153259,155944,131943,169889,161615,146094,163506,153259,155944,131943,169889,161615,146094,163506,153259,155944,131943,169889,161615,146094,163506,153259,155944,131943,169889,161615,146094,163506,153259,155944,131943,169889,161615,146094,163506,153259,155944,131943,169889,161615,146094,163506,153259,155944,131943,169889,161615,146094,163506,153259,155944,131943,169889,161615,146094,163506,153259,155944,131943,169889,161615,146094,163506,153259,155944,131943,169889,161615,146094,163506,515
1878,1908,1883,1917,1867,1928,1898,1878,1908,1883,1917,1867,1928,1898,1878,1908,1883,1917,1867,1928,1898,1878,1908,1883,1917,1867,1928,1898,1878,1908,1883,1917,1867,1928,1898,1878,1908,1883,1917,1867,1928,1898,1878,1908,1883,1917,1867,1928,1898,1878,1908,1883,1917,1867,1928,1898,1878,1908,1883,1917,1867,1928,1898,1878,1908,1883,1917,1867,1928,1898,1878,1908,1883,1917,1867,1928,1898,1878,1908,1883,1917,1867,1928,1898,603
50696,59384,55332,57850,55659,56215,55978,50696,59384,55332,57850,55659,56215,55978,50696,59384,55332,57850,55659,56215,55978,50696,59384,55332,57850,55659,56215,55978,50696,59384,55332,57850,55659,56215,55978,50696,59384,55332,57850,55659,56215,55978,50696,59384,55332,57850,55659,56215,55978,50696,59384,55332,57850,55659,56215,55978,50696,59384,55332,57850,55659,56215,55978,50696,59384,55332,57850,55659,56215,55978,50696,59384,55332,57850,55659,56215,55978,50696,59384,55332,57850,55659,56215,55978,46
32946,32921,32951,33299,32980,33259,33114,32946,32921,32951,33299,32980,33259,33114,32946,32921,32951,33299,32980,33259,33114,32946,32921,32951,33299,32980,33259,33114,32946,32921,32951,33299,32980,33259,33114,32946,32921,32951,33299,32980,33259,33114,32946,32921,32951,33299,32980,33259,33114,32946,32921,32951,33299,32980,33259,33114,32946,32921,32951,33299,32980,33259,33114,32946,32921,32951,33299,32980,33259,33114,32946,32921,32951,33299,32980,33259,33114,32946,32921,32951,33299,32980,33259,33114,6
60219,58479,62755,59585,60819,60988,60570,60219,58479,62755,59585,60819,60988,60570,60219,58479,62755,59585,60819,60988,60570,60219,58479,62755,59585,60819,60988,60570,60219,58479,62755,59585,60819,60988,60570,60219,58479,62755,59585,60819,60988,60570,60219,58479,62755,59585,60819,60988,60570,60219,58479,62755,59585,60819,60988,60570,60219,58479,62755,59585,60819,60988,60570,60219,58479,62755,59585,60819,60988,60570,60219,58479,62755,59585,60819,60988,60570,60219,58479,62755,59585,60819,60988,60570,576
280808,268796,306362,284304,286292,279261,291447,280808,268796,306362,284304,286292,279261,291447,280808,268796,306362,284304,286292,279261,291447,280808,268796,306362,284304,286292,279261,291447,280808,268796,306362,284304,286292,279261,291447,280808,268796,306362,284304,286292,279261,291447,280808,268796,306362,284304,286292,279261,291447,280808,268796,306362,284304,286292,279261,291447,280808,268796,306362,284304,286292,279261,291447,280808,268796,306362,284304,286292,279261,291447,280808,268796,306362,284304,286292,279261,291447,280808,268796,306362,284304,286292,279261,291447,350
30775,30066,30425,31368,30793,31119,30875,30775,30066,30425,31368,30793,31119,30875,30775,30066,30425,31368,30793,31119,30875,30775,30066,30425,31368,30793,31119,30875,30775,30066,30425,31368,30793,31119,30875,30775,30066,30425,31368,30793,31119,30875,30775,30066,30425,31368,30793,31119,30875,30775,30066,30425,31368,30793,31119,30875,30775,30066,30425,31368,30793,31119,30875,30775,30066,30425,31368,30793,31119,30875,30775,30066,30425,31368,30793,31119,30875,30775,30066,30425,31368,30793,31119,30875,222
97071,145962,143152,136647,128961,147476,133680,97071,145962,143152,136647,128961,147476,133680,97071,145962,143152,136647,128961,147476,133680,97071,145962,143152,136647,128961,147476,133680,97071,145962,143152,136647,128961,147476,133680,97071,145962,143152,136647,128961,147476,133680,97071,145962,143152,136647,128961,147476,133680,97071,145962,143152,136647,128961,147476,133680,97071,145962,143152,136647,128961,147476,133680,97071,145962,143152,136647,128961,147476,133680,97071,145962,143152,136647,128961,147476,133680,97071,145962,143152,136647,128961,147476,133680,571
18534,18555,18544,18544,18543,18490,18600,18534,18555,18544,18544,18543,18490,18600,18534,18555,18544,18544,18543,18490,18600,18534,18555,18544,18544,18543,18490,18600,18534,18555,18544,18544,18543,18490,18600,18534,18555,18544,18544,18543,18490,18600,18534,18555,18544,18544,18543,18490,18600,18534,18555,18544,18544,18543,18490,18600,18534,18555,18544,18544,18543,18490,18600,18534,18555,18544,18544,18543,18490,18600,18534,18555,18544,18544,18543,18490,18600,18534,18555,18544,18544,18543,18490,18600,11
182780,176233,189188,165819,200409,183038,182913,182780,176233,189188,165819,200409,183038,182913,182780,176233,189188,165819,200409,183038,182913,182780,176233,189188,165819,200409,183038,182913,182780,176233,189188,165819,200409,183038,182913,182780,176233,189188,165819,200409,183038,182913,182780,176233,189188,165819,200409,183038,182913,182780,176233,189188,165819,200409,183038,182913,182780,176233,189188,165819,200409,183038,182913,182780,176233,189188,165819,200409,183038,182913,182780,176233,189188,165819,200409,183038,182913,182780,176233,189188,165819,200409,183038,182913,455
37060,41851,46053,47249,39406,40238,51394,37060,41851,46053,47249,39406,40238,51394,37060,41851,46053,47249,39406,40238,51394,37060,41851,46053,47249,39406,40238,51394,37060,41851,46053,47249,39406,40238,51394,37060,41851,46053,47249,39406,40238,51394,37060,41851,46053,47249,39406,40238,51394,37060,41851,46053,47249,39406,40238,51394,37060,41851,46053,47249,39406,40238,51394,37060,41851,46053,47249,39406,40238,51394,37060,41851,46053,47249,39406,40238,51394,37060,41851,46053,47249,39406,40238,51394,589
90885,90492,91670,91124,91046,90442,91663,90885,90492,91670,91124,91046,90442,91663,90885,90492,91670,91124,91046,90442,91663,90885,90492,91670,91124,91046,90442,91663,90885,90492,91670,91124,91046,90442,91663,90885,90492,91670,91124,91046,90442,91663,90885,90492,91670,91124,91046,90442,91663,90885,90492,91670,91124,91046,90442,91663,90885,90492,91670,91124,91046,90442,91663,90885,90492,91670,91124,91046,90442,91663,90885,90492,91670,91124,91046,90442,91663,90885,90492,91670,91124,91046,90442,91663,606
72691,71559,74274,72592,71700,74356,72875,72691,71559,74274,72592,71700,74356,72875,72691,71559,74274,72592,71700,74356,72875,72691,71559,74274,72592,71700,74356,72875,72691,71559,74274,72592,71700,74356,72875,72691,71559,74274,72592,71700,74356,72875,72691,71559,74274,72592,71700,74356,72875,72691,71559,74274,72592,71700,74356,72875,72691,71559,74274,72592,71700,74356,72875,72691,71559,74274,72592,71700,74356,72875,72691,71559,74274,72592,71700,74356,72875,72691,71559,74274,72592,71700,74356,72875,573
32731,32789,32728,32626,32787,32886,32839,32731,32789,32728,32626,32787,32886,32839,32731,32789,32728,32626,32787,32886,32839,32731,32789,32728,32626,32787,32886,32839,32731,32789,32728,32626,32787,32886,32839,32731,32789,32728,32626,32787,32886,32839,32731,32789,32728,32626,32787,32886,32839,32731,32789,32728,32626,32787,32886,32839,32731,32789,32728,32626,32787,32886,32839,32731,32789,32728,32626,32787,32886,32839,32731,32789,32728,32626,32787,32886,32839,32731,32789,32728,32626,32787,32886,32839,326
67909,74788,70869,60783,81232,73245,71712,67909,74788,70869,60783,81232,73245,71712,67909,74788,70869,60783,81232,73245,71712,67909,74788,70869,60783,81232,73245,71712,67909,74788,70869,60783,81232,73245,71712,67909,74788,70869,60783,81232,73245,71712,67909,74788,70869,60783,81232,73245,71712,67909,74788,70869,60783,81232,73245,71712,67909,74788,70869,60783,81232,73245,71712,67909,74788,70869,60783,81232,73245,71712,67909,74788,70869,60783,81232,73245,71712,67909,74788,70869,60783,81232,73245,71712,612
67664,66467,67323,68842,68050,67741,67684,67664,66467,67323,68842,68050,67741,67684,67664,66467,67323,68842,68050,67741,67684,67664,66467,67323,68842,68050,67741,67684,67664,66467,67323,68842,68050,67741,67684,67664,66467,67323,68842,68050,67741,67684,67664,66467,67323,68842,68050,67741,67684,67664,66467,67323,68842,68050,67741,67684,67664,66467,67323,68842,68050,67741,67684,67664,66467,67323,68842,68050,67741,67684,67664,66467,67323,68842,68050,67741,67684,67664,66467,67323,68842,68050,67741,67684,131
7909,10798,6375,11200,11021,11360,9922,7909,10798,6375,11200,11021,11360,9922,7909,10798,6375,11200,11021,11360,9922,7909,10798,6375,11200,11021,11360,9922,7909,10798,6375,11200,11021,11360,9922,7909,10798,6375,11200,11021,11360,9922,7909,10798,6375,11200,11021,11360,9922,7909,10798,6375,11200,11021,11360,9922,7909,10798,6375,11200,11021,11360,9922,7909,10798,6375,11200,11021,11360,9922,7909,10798,6375,11200,11021,11360,9922,7909,10798,6375,11200,11021,11360,9922,619
