band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,census_code
138368,114675,161542,138920,126723,150029,138368,114675,161542,138920,126723,150029,138368,114675,161542,138920,126723,150029,138368,114675,161542,138920,126723,150029,138368,114675,161542,138920,126723,150029,138368,114675,161542,138920,126723,150029,138368,114675,161542,138920,126723,150029,138368,114675,161542,138920,126723,150029,138368,114675,161542,138920,126723,150029,138368,114675,161542,138920,126723,150029,138368,114675,161542,138920,126723,150029,138368,114675,161542,138920,126723,150029,514
66644,73709,78099,78684,51148,106808,66644,73709,78099,78684,51148,106808,66644,73709,78099,78684,51148,106808,66644,73709,78099,78684,51148,106808,66644,73709,78099,78684,51148,106808,66644,73709,78099,78684,51148,106808,66644,73709,78099,78684,51148,106808,66644,73709,78099,78684,51148,106808,66644,73709,78099,78684,51148,106808,66644,73709,78099,78684,51148,106808,66644,73709,78099,78684,51148,106808,66644,73709,78099,78684,51148,106808,183
115948,115821,115537,116136,115677,116852,115948,115821,115537,116136,115677,116852,115948,115821,115537,116136,115677,116852,115948,115821,115537,116136,115677,116852,115948,115821,115537,116136,115677,116852,115948,115821,115537,116136,115677,116852,115948,115821,115537,116136,115677,116852,115948,115821,115537,116136,115677,116852,115948,115821,115537,116136,115677,116852,115948,115821,115537,116136,115677,116852,115948,115821,115537,116136,115677,116852,115948,115821,115537,116136,115677,116852,638
147383,162752,161127,156823,157229,157231,147383,162752,161127,156823,157229,157231,147383,162752,161127,156823,157229,157231,147383,162752,161127,156823,157229,157231,147383,162752,161127,156823,157229,157231,147383,162752,161127,156823,157229,157231,147383,162752,161127,156823,157229,157231,147383,162752,161127,156823,157229,157231,147383,162752,161127,156823,157229,157231,147383,162752,161127,156823,157229,157231,147383,162752,161127,156823,157229,157231,147383,162752,161127,156823,157229,157231,56
113201,115674,132107,93796,147967,124280,113201,115674,132107,93796,147967,124280,113201,115674,132107,93796,147967,124280,113201,115674,132107,93796,147967,124280,113201,115674,132107,93796,147967,124280,113201,115674,132107,93796,147967,124280,113201,115674,132107,93796,147967,124280,113201,115674,132107,93796,147967,124280,113201,115674,132107,93796,147967,124280,113201,115674,132107,93796,147967,124280,113201,115674,132107,93796,147967,124280,113201,115674,132107,93796,147967,124280,400
51470,67726,53149,69028,60288,60871,51470,67726,53149,69028,60288,60871,51470,67726,53149,69028,60288,60871,51470,67726,53149,69028,60288,60871,51470,67726,53149,69028,60288,60871,51470,67726,53149,69028,60288,60871,51470,67726,53149,69028,60288,60871,51470,67726,53149,69028,60288,60871,51470,67726,53149,69028,60288,60871,51470,67726,53149,69028,60288,60871,51470,67726,53149,69028,60288,60871,51470,67726,53149,69028,60288,60871,235
149196,149379,144550,154238,163091,152102,149196,149379,144550,154238,163091,152102,149196,149379,144550,154238,163091,152102,149196,149379,144550,154238,163091,152102,149196,149379,144550,154238,163091,152102,149196,149379,144550,154238,163091,152102,149196,149379,144550,154238,163091,152102,149196,149379,144550,154238,163091,152102,149196,149379,144550,154238,163091,152102,149196,149379,144550,154238,163091,152102,149196,149379,144550,154238,163091,152102,149196,149379,144550,154238,163091,152102,57
159468,160414,154641,161746,162148,161351,159468,160414,154641,161746,162148,161351,159468,160414,154641,161746,162148,161351,159468,160414,154641,161746,162148,161351,159468,160414,154641,161746,162148,161351,159468,160414,154641,161746,162148,161351,159468,160414,154641,161746,162148,161351,159468,160414,154641,161746,162148,161351,159468,160414,154641,161746,162148,161351,159468,160414,154641,161746,162148,161351,159468,160414,154641,161746,162148,161351,159468,160414,154641,161746,162148,161351,425
39943,39099,41329,29893,43137,47568,39943,39099,41329,29893,43137,47568,39943,39099,41329,29893,43137,47568,39943,39099,41329,29893,43137,47568,39943,39099,41329,29893,43137,47568,39943,39099,41329,29893,43137,47568,39943,39099,41329,29893,43137,47568,39943,39099,41329,29893,43137,47568,39943,39099,41329,29893,43137,47568,39943,39099,41329,29893,43137,47568,39943,39099,41329,29893,43137,47568,39943,39099,41329,29893,43137,47568,331
92245,102125,94474,87986,108992,97330,92245,102125,94474,87986,108992,97330,92245,102125,94474,87986,108992,97330,92245,102125,94474,87986,108992,97330,92245,102125,94474,87986,108992,97330,92245,102125,94474,87986,108992,97330,92245,102125,94474,87986,108992,97330,92245,102125,94474,87986,108992,97330,92245,102125,94474,87986,108992,97330,92245,102125,94474,87986,108992,97330,92245,102125,94474,87986,108992,97330,92245,102125,94474,87986,108992,97330,421
124614,104099,130780,158003,122129,143258,124614,104099,130780,158003,122129,143258,124614,104099,130780,158003,122129,143258,124614,104099,130780,158003,122129,143258,124614,104099,130780,158003,122129,143258,124614,104099,130780,158003,122129,143258,124614,104099,130780,158003,122129,143258,124614,104099,130780,158003,122129,143258,124614,104099,130780,158003,122129,143258,124614,104099,130780,158003,122129,143258,124614,104099,130780,158003,122129,143258,124614,104099,130780,158003,122129,143258,426
134540,136197,137360,135636,136597,136177,134540,136197,137360,135636,136597,136177,134540,136197,137360,135636,136597,136177,134540,136197,137360,135636,136597,136177,134540,136197,137360,135636,136597,136177,134540,136197,137360,135636,136597,136177,134540,136197,137360,135636,136597,136177,134540,136197,137360,135636,136597,136177,134540,136197,137360,135636,136597,136177,134540,136197,137360,135636,136597,136177,134540,136197,137360,135636,136597,136177,134540,136197,137360,135636,136597,136177,546
44152,42807,42727,47380,44905,44907,44152,42807,42727,47380,44905,44907,44152,42807,42727,47380,44905,44907,44152,42807,42727,47380,44905,44907,44152,42807,42727,47380,44905,44907,44152,42807,42727,47380,44905,44907,44152,42807,42727,47380,44905,44907,44152,42807,42727,47380,44905,44907,44152,42807,42727,47380,44905,44907,44152,42807,42727,47380,44905,44907,44152,42807,42727,47380,44905,44907,44152,42807,42727,47380,44905,44907,202
68260,68191,67953,69768,68176,69394,68260,68191,67953,69768,68176,69394,68260,68191,67953,69768,68176,69394,68260,68191,67953,69768,68176,69394,68260,68191,67953,69768,68176,69394,68260,68191,67953,69768,68176,69394,68260,68191,67953,69768,68176,69394,68260,68191,67953,69768,68176,69394,68260,68191,67953,69768,68176,69394,68260,68191,67953,69768,68176,69394,68260,68191,67953,69768,68176,69394,68260,68191,67953,69768,68176,69394,581
80327,84683,85183,84027,86228,89077,80327,84683,85183,84027,86228,89077,80327,84683,85183,84027,86228,89077,80327,84683,85183,84027,86228,89077,80327,84683,85183,84027,86228,89077,80327,84683,85183,84027,86228,89077,80327,84683,85183,84027,86228,89077,80327,84683,85183,84027,86228,89077,80327,84683,85183,84027,86228,89077,80327,84683,85183,84027,86228,89077,80327,84683,85183,84027,86228,89077,80327,84683,85183,84027,86228,89077,596
92323,92860,92608,88087,93205,96511,92323,92860,92608,88087,93205,96511,92323,92860,92608,88087,93205,96511,92323,92860,92608,88087,93205,96511,92323,92860,92608,88087,93205,96511,92323,92860,92608,88087,93205,96511,92323,92860,92608,88087,93205,96511,92323,92860,92608,88087,93205,96511,92323,92860,92608,88087,93205,96511,92323,92860,92608,88087,93205,96511,92323,92860,92608,88087,93205,96511,92323,92860,92608,88087,93205,96511,450
33283,32039,30596,31113,38741,34409,33283,32039,30596,31113,38741,34409,33283,32039,30596,31113,38741,34409,33283,32039,30596,31113,38741,34409,33283,32039,30596,31113,38741,34409,33283,32039,30596,31113,38741,34409,33283,32039,30596,31113,38741,34409,33283,32039,30596,31113,38741,34409,33283,32039,30596,31113,38741,34409,33283,32039,30596,31113,38741,34409,33283,32039,30596,31113,38741,34409,33283,32039,30596,31113,38741,34409,616
53558,48497,58980,55385,54084,54240,53558,48497,58980,55385,54084,54240,53558,48497,58980,55385,54084,54240,53558,48497,58980,55385,54084,54240,53558,48497,58980,55385,54084,54240,53558,48497,58980,55385,54084,54240,53558,48497,58980,55385,54084,54240,53558,48497,58980,55385,54084,54240,53558,48497,58980,55385,54084,54240,53558,48497,58980,55385,54084,54240,53558,48497,58980,55385,54084,54240,53558,48497,58980,55385,54084,54240,189
36372,36860,36341,36893,36487,36756,36372,36860,36341,36893,36487,36756,36372,36860,36341,36893,36487,36756,36372,36860,36341,36893,36487,36756,36372,36860,36341,36893,36487,36756,36372,36860,36341,36893,36487,36756,36372,36860,36341,36893,36487,36756,36372,36860,36341,36893,36487,36756,36372,36860,36341,36893,36487,36756,36372,36860,36341,36893,36487,36756,36372,36860,36341,36893,36487,36756,36372,36860,36341,36893,36487,36756,525
157291,141829,191689,176360,166789,166798,157291,141829,191689,176360,166789,166798,157291,141829,191689,176360,166789,166798,157291,141829,191689,176360,166789,166798,157291,141829,191689,176360,166789,166798,157291,141829,191689,176360,166789,166798,157291,141829,191689,176360,166789,166798,157291,141829,191689,176360,166789,166798,157291,141829,191689,176360,166789,166798,157291,141829,191689,176360,166789,166798,157291,141829,191689,176360,166789,166798,157291,141829,191689,176360,166789,166798,457
29804,29413,33349,32102,32501,31503,29804,29413,33349,32102,32501,31503,29804,29413,33349,32102,32501,31503,29804,29413,33349,32102,32501,31503,29804,29413,33349,32102,32501,31503,29804,29413,33349,32102,32501,31503,29804,29413,33349,32102,32501,31503,29804,29413,33349,32102,32501,31503,29804,29413,33349,32102,32501,31503,29804,29413,33349,32102,32501,31503,29804,29413,33349,32102,32501,31503,29804,29413,33349,32102,32501,31503,261
34851,33626,40434,36129,37225,36598,34851,33626,40434,36129,37225,36598,34851,33626,40434,36129,37225,36598,34851,33626,40434,36129,37225,36598,34851,33626,40434,36129,37225,36598,34851,33626,40434,36129,37225,36598,34851,33626,40434,36129,37225,36598,34851,33626,40434,36129,37225,36598,34851,33626,40434,36129,37225,36598,34851,33626,40434,36129,37225,36598,34851,33626,40434,36129,37225,36598,34851,33626,40434,36129,37225,36598,590
42555,42049,42491,43377,42697,42782,42555,42049,42491,43377,42697,42782,42555,42049,42491,43377,42697,42782,42555,42049,42491,43377,42697,42782,42555,42049,42491,43377,42697,42782,42555,42049,42491,43377,42697,42782,42555,42049,42491,43377,42697,42782,42555,42049,42491,43377,42697,42782,42555,42049,42491,43377,42697,42782,42555,42049,42491,43377,42697,42782,42555,42049,42491,43377,42697,42782,42555,42049,42491,43377,42697,42782,47
191978,199174,172387,219008,195626,195701,191978,199174,172387,219008,195626,195701,191978,199174,172387,219008,195626,195701,191978,199174,172387,219008,195626,195701,191978,199174,172387,219008,195626,195701,191978,199174,172387,219008,195626,195701,191978,199174,172387,219008,195626,195701,191978,199174,172387,219008,195626,195701,191978,199174,172387,219008,195626,195701,191978,199174,172387,219008,195626,195701,191978,199174,172387,219008,195626,195701,191978,199174,172387,219008,195626,195701,85
65333,62196,67681,66117,64414,66299,65333,62196,67681,66117,64414,66299,65333,62196,67681,66117,64414,66299,65333,62196,67681,66117,64414,66299,65333,62196,67681,66117,64414,66299,65333,62196,67681,66117,64414,66299,65333,62196,67681,66117,64414,66299,65333,62196,67681,66117,64414,66299,65333,62196,67681,66117,64414,66299,65333,62196,67681,66117,64414,66299,65333,62196,67681,66117,64414,66299,65333,62196,67681,66117,64414,66299,485
26638,26675,26462,26852,26545,26770,26638,26675,26462,26852,26545,26770,26638,26675,26462,26852,26545,26770,26638,26675,26462,26852,26545,26770,26638,26675,26462,26852,26545,26770,26638,26675,26462,26852,26545,26770,26638,26675,26462,26852,26545,26770,26638,26675,26462,26852,26545,26770,26638,26675,26462,26852,26545,26770,26638,26675,26462,26852,26545,26770,26638,26675,26462,26852,26545,26770,26638,26675,26462,26852,26545,26770,15
101148,102590,101895,101876,101882,101878,101148,102590,101895,101876,101882,101878,101148,102590,101895,101876,101882,101878,101148,102590,101895,101876,101882,101878,101148,102590,101895,101876,101882,101878,101148,102590,101895,101876,101882,101878,101148,102590,101895,101876,101882,101878,101148,102590,101895,101876,101882,101878,101148,102590,101895,101876,101882,101878,101148,102590,101895,101876,101882,101878,101148,102590,101895,101876,101882,101878,101148,102590,101895,101876,101882,101878,127
206043,226480,217189,224040,216679,225376,206043,226480,217189,224040,216679,225376,206043,226480,217189,224040,216679,225376,206043,226480,217189,224040,216679,225376,206043,226480,217189,224040,216679,225376,206043,226480,217189,224040,216679,225376,206043,226480,217189,224040,216679,225376,206043,226480,217189,224040,216679,225376,206043,226480,217189,224040,216679,225376,206043,226480,217189,224040,216679,225376,206043,226480,217189,224040,216679,225376,206043,226480,217189,224040,216679,225376,139
51863,51932,54532,52748,56639,54933,51863,51932,54532,52748,56639,54933,51863,51932,54532,52748,56639,54933,51863,51932,54532,52748,56639,54933,51863,51932,54532,52748,56639,54933,51863,51932,54532,52748,56639,54933,51863,51932,54532,52748,56639,54933,51863,51932,54532,52748,56639,54933,51863,51932,54532,52748,56639,54933,51863,51932,54532,52748,56639,54933,51863,51932,54532,52748,56639,54933,51863,51932,54532,52748,56639,54933,164
30502,31732,31707,30882,31854,31463,30502,31732,31707,30882,31854,31463,30502,31732,31707,30882,31854,31463,30502,31732,31707,30882,31854,31463,30502,31732,31707,30882,31854,31463,30502,31732,31707,30882,31854,31463,30502,31732,31707,30882,31854,31463,30502,31732,31707,30882,31854,31463,30502,31732,31707,30882,31854,31463,30502,31732,31707,30882,31854,31463,30502,31732,31707,30882,31854,31463,30502,31732,31707,30882,31854,31463,214
614,657,644,639,642,641,614,657,644,639,642,641,614,657,644,639,642,641,614,657,644,639,642,641,614,657,644,639,642,641,614,657,644,639,642,641,614,657,644,639,642,641,614,657,644,639,642,641,614,657,644,639,642,641,614,657,644,639,642,641,614,657,644,639,642,641,614,657,644,639,642,641,494
46049,50267,50384,48154,53535,51563,46049,50267,50384,48154,53535,51563,46049,50267,50384,48154,53535,51563,46049,50267,50384,48154,53535,51563,46049,50267,50384,48154,53535,51563,46049,50267,50384,48154,53535,51563,46049,50267,50384,48154,53535,51563,46049,50267,50384,48154,53535,51563,46049,50267,50384,48154,53535,51563,46049,50267,50384,48154,53535,51563,46049,50267,50384,48154,53535,51563,46049,50267,50384,48154,53535,51563,583
67519,69653,68289,69009,68554,68686,67519,69653,68289,69009,68554,68686,67519,69653,68289,69009,68554,68686,67519,69653,68289,69009,68554,68686,67519,69653,68289,69009,68554,68686,67519,69653,68289,69009,68554,68686,67519,69653,68289,69009,68554,68686,67519,69653,68289,69009,68554,68686,67519,69653,68289,69009,68554,68686,67519,69653,68289,69009,68554,68686,67519,69653,68289,69009,68554,68686,67519,69653,68289,69009,68554,68686,367
44726,45004,45776,45302,44966,45459,44726,45004,45776,45302,44966,45459,44726,45004,45776,45302,44966,45459,44726,45004,45776,45302,44966,45459,44726,45004,45776,45302,44966,45459,44726,45004,45776,45302,44966,45459,44726,45004,45776,45302,44966,45459,44726,45004,45776,45302,44966,45459,44726,45004,45776,45302,44966,45459,44726,45004,45776,45302,44966,45459,44726,45004,45776,45302,44966,45459,44726,45004,45776,45302,44966,45459,147
7137,7955,7650,7566,6356,8834,7137,7955,7650,7566,6356,8834,7137,7955,7650,7566,6356,8834,7137,7955,7650,7566,6356,8834,7137,7955,7650,7566,6356,8834,7137,7955,7650,7566,6356,8834,7137,7955,7650,7566,6356,8834,7137,7955,7650,7566,6356,8834,7137,7955,7650,7566,6356,8834,7137,7955,7650,7566,6356,8834,7137,7955,7650,7566,6356,8834,7137,7955,7650,7566,6356,8834,252
79448,81503,80488,80753,80551,80556,79448,81503,80488,80753,80551,80556,79448,81503,80488,80753,80551,80556,79448,81503,80488,80753,80551,80556,79448,81503,80488,80753,80551,80556,79448,81503,80488,80753,80551,80556,79448,81503,80488,80753,80551,80556,79448,81503,80488,80753,80551,80556,79448,81503,80488,80753,80551,80556,79448,81503,80488,80753,80551,80556,79448,81503,80488,80753,80551,80556,79448,81503,80488,80753,80551,80556,628
74610,74916,74104,74999,75429,75434,74610,74916,74104,74999,75429,75434,74610,74916,74104,74999,75429,75434,74610,74916,74104,74999,75429,75434,74610,74916,74104,74999,75429,75434,74610,74916,74104,74999,75429,75434,74610,74916,74104,74999,75429,75434,74610,74916,74104,74999,75429,75434,74610,74916,74104,74999,75429,75434,74610,74916,74104,74999,75429,75434,74610,74916,74104,74999,75429,75434,74610,74916,74104,74999,75429,75434,194
44540,44204,41848,41383,46184,51436,44540,44204,41848,41383,46184,51436,44540,44204,41848,41383,46184,51436,44540,44204,41848,41383,46184,51436,44540,44204,41848,41383,46184,51436,44540,44204,41848,41383,46184,51436,44540,44204,41848,41383,46184,51436,44540,44204,41848,41383,46184,51436,44540,44204,41848,41383,46184,51436,44540,44204,41848,41383,46184,51436,44540,44204,41848,41383,46184,51436,44540,44204,41848,41383,46184,51436,625
80876,81860,80613,82811,81322,81861,80876,81860,80613,82811,81322,81861,80876,81860,80613,82811,81322,81861,80876,81860,80613,82811,81322,81861,80876,81860,80613,82811,81322,81861,80876,81860,80613,82811,81322,81861,80876,81860,80613,82811,81322,81861,80876,81860,80613,82811,81322,81861,80876,81860,80613,82811,81322,81861,80876,81860,80613,82811,81322,81861,80876,81860,80613,82811,81322,81861,80876,81860,80613,82811,81322,81861,79
27419,24187,26281,29499,29084,28309,27419,24187,26281,29499,29084,28309,27419,24187,26281,29499,29084,28309,27419,24187,26281,29499,29084,28309,27419,24187,26281,29499,29084,28309,27419,24187,26281,29499,29084,28309,27419,24187,26281,29499,29084,28309,27419,24187,26281,29499,29084,28309,27419,24187,26281,29499,29084,28309,27419,24187,26281,29499,29084,28309,27419,24187,26281,29499,29084,28309,27419,24187,26281,29499,29084,28309,270
32907,32003,33035,33884,34827,35158,32907,32003,33035,33884,34827,35158,32907,32003,33035,33884,34827,35158,32907,32003,33035,33884,34827,35158,32907,32003,33035,33884,34827,35158,32907,32003,33035,33884,34827,35158,32907,32003,33035,33884,34827,35158,32907,32003,33035,33884,34827,35158,32907,32003,33035,33884,34827,35158,32907,32003,33035,33884,34827,35158,32907,32003,33035,33884,34827,35158,32907,32003,33035,33884,34827,35158,257
158891,156680,157966,159751,160930,159737,158891,156680,157966,159751,160930,159737,158891,156680,157966,159751,160930,159737,158891,156680,157966,159751,160930,159737,158891,156680,157966,159751,160930,159737,158891,156680,157966,159751,160930,159737,158891,156680,157966,159751,160930,159737,158891,156680,157966,159751,160930,159737,158891,156680,157966,159751,160930,159737,158891,156680,157966,159751,160930,159737,158891,156680,157966,159751,160930,159737,158891,156680,157966,159751,160930,159737,119
126772,130332,126942,129511,129184,128671,126772,130332,126942,129511,129184,128671,126772,130332,126942,129511,129184,128671,126772,130332,126942,129511,129184,128671,126772,130332,126942,129511,129184,128671,126772,130332,126942,129511,129184,128671,126772,130332,126942,129511,129184,128671,126772,130332,126942,129511,129184,128671,126772,130332,126942,129511,129184,128671,126772,130332,126942,129511,129184,128671,126772,130332,126942,129511,129184,128671,126772,130332,126942,129511,129184,128671,225
27363,28196,27794,27805,27791,27790,27363,28196,27794,27805,27791,27790,27363,28196,27794,27805,27791,27790,27363,28196,27794,27805,27791,27790,27363,28196,27794,27805,27791,27790,27363,28196,27794,27805,27791,27790,27363,28196,27794,27805,27791,27790,27363,28196,27794,27805,27791,27790,27363,28196,27794,27805,27791,27790,27363,28196,27794,27805,27791,27790,27363,28196,27794,27805,27791,27790,27363,28196,27794,27805,27791,27790,445
277755,258962,282164,288835,258554,300595,277755,258962,282164,288835,258554,300595,277755,258962,282164,288835,258554,300595,277755,258962,282164,288835,258554,300595,277755,258962,282164,288835,258554,300595,277755,258962,282164,288835,258554,300595,277755,258962,282164,288835,258554,300595,277755,258962,282164,288835,258554,300595,277755,258962,282164,288835,258554,300595,277755,258962,282164,288835,258554,300595,277755,258962,282164,288835,258554,300595,277755,258962,282164,288835,258554,300595,516
27456,31273,29038,29647,32438,30215,27456,31273,29038,29647,32438,30215,27456,31273,29038,29647,32438,30215,27456,31273,29038,29647,32438,30215,27456,31273,29038,29647,32438,30215,27456,31273,29038,29647,32438,30215,27456,31273,29038,29647,32438,30215,27456,31273,29038,29647,32438,30215,27456,31273,29038,29647,32438,30215,27456,31273,29038,29647,32438,30215,27456,31273,29038,29647,32438,30215,27456,31273,29038,29647,32438,30215,262
69552,66793,72392,67991,71056,70121,69552,66793,72392,67991,71056,70121,69552,66793,72392,67991,71056,70121,69552,66793,72392,67991,71056,70121,69552,66793,72392,67991,71056,70121,69552,66793,72392,67991,71056,70121,69552,66793,72392,67991,71056,70121,69552,66793,72392,67991,71056,70121,69552,66793,72392,67991,71056,70121,69552,66793,72392,67991,71056,70121,69552,66793,72392,67991,71056,70121,69552,66793,72392,67991,71056,70121,53
153819,156561,219735,156274,195669,178191,153819,156561,219735,156274,195669,178191,153819,156561,219735,156274,195669,178191,153819,156561,219735,156274,195669,178191,153819,156561,219735,156274,195669,178191,153819,156561,219735,156274,195669,178191,153819,156561,219735,156274,195669,178191,153819,156561,219735,156274,195669,178191,153819,156561,219735,156274,195669,178191,153819,156561,219735,156274,195669,178191,153819,156561,219735,156274,195669,178191,153819,156561,219735,156274,195669,178191,563
571,662,668,729,665,676,571,662,668,729,665,676,571,662,668,729,665,676,571,662,668,729,665,676,571,662,668,729,665,676,571,662,668,729,665,676,571,662,668,729,665,676,571,662,668,729,665,676,571,662,668,729,665,676,571,662,668,729,665,676,571,662,668,729,665,676,571,662,668,729,665,676,634
78069,67495,79118,93315,79528,88973,78069,67495,79118,93315,79528,88973,78069,67495,79118,93315,79528,88973,78069,67495,79118,93315,79528,88973,78069,67495,79118,93315,79528,88973,78069,67495,79118,93315,79528,88973,78069,67495,79118,93315,79528,88973,78069,67495,79118,93315,79528,88973,78069,67495,79118,93315,79528,88973,78069,67495,79118,93315,79528,88973,78069,67495,79118,93315,79528,88973,78069,67495,79118,93315,79528,88973,358
34852,32472,36032,36461,34885,35759,34852,32472,36032,36461,34885,35759,34852,32472,36032,36461,34885,35759,34852,32472,36032,36461,34885,35759,34852,32472,36032,36461,34885,35759,34852,32472,36032,36461,34885,35759,34852,32472,36032,36461,34885,35759,34852,32472,36032,36461,34885,35759,34852,32472,36032,36461,34885,35759,34852,32472,36032,36461,34885,35759,34852,32472,36032,36461,34885,35759,34852,32472,36032,36461,34885,35759,422
1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,91
1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,1269,1337,1346,1297,1329,1331,91
166997,192417,178664,169255,192653,182264,166997,192417,178664,169255,192653,182264,166997,192417,178664,169255,192653,182264,166997,192417,178664,169255,192653,182264,166997,192417,178664,169255,192653,182264,166997,192417,178664,169255,192653,182264,166997,192417,178664,169255,192653,182264,166997,192417,178664,169255,192653,182264,166997,192417,178664,169255,192653,182264,166997,192417,178664,169255,192653,182264,166997,192417,178664,169255,192653,182264,166997,192417,178664,169255,192653,182264,515
2205,2220,2213,2175,2247,2219,2205,2220,2213,2175,2247,2219,2205,2220,2213,2175,2247,2219,2205,2220,2213,2175,2247,2219,2205,2220,2213,2175,2247,2219,2205,2220,2213,2175,2247,2219,2205,2220,2213,2175,2247,2219,2205,2220,2213,2175,2247,2219,2205,2220,2213,2175,2247,2219,2205,2220,2213,2175,2247,2219,2205,2220,2213,2175,2247,2219,2205,2220,2213,2175,2247,2219,603
64354,64382,66538,65407,65211,65222,64354,64382,66538,65407,65211,65222,64354,64382,66538,65407,65211,65222,64354,64382,66538,65407,65211,65222,64354,64382,66538,65407,65211,65222,64354,64382,66538,65407,65211,65222,64354,64382,66538,65407,65211,65222,64354,64382,66538,65407,65211,65222,64354,64382,66538,65407,65211,65222,64354,64382,66538,65407,65211,65222,64354,64382,66538,65407,65211,65222,64354,64382,66538,65407,65211,65222,46
38523,37780,38507,39193,38851,38616,38523,37780,38507,39193,38851,38616,38523,37780,38507,39193,38851,38616,38523,37780,38507,39193,38851,38616,38523,37780,38507,39193,38851,38616,38523,37780,38507,39193,38851,38616,38523,37780,38507,39193,38851,38616,38523,37780,38507,39193,38851,38616,38523,37780,38507,39193,38851,38616,38523,37780,38507,39193,38851,38616,38523,37780,38507,39193,38851,38616,38523,37780,38507,39193,38851,38616,6
69569,71114,70951,70523,70596,70662,69569,71114,70951,70523,70596,70662,69569,71114,70951,70523,70596,70662,69569,71114,70951,70523,70596,70662,69569,71114,70951,70523,70596,70662,69569,71114,70951,70523,70596,70662,69569,71114,70951,70523,70596,70662,69569,71114,70951,70523,70596,70662,69569,71114,70951,70523,70596,70662,69569,71114,70951,70523,70596,70662,69569,71114,70951,70523,70596,70662,69569,71114,70951,70523,70596,70662,576
280808,379628,331181,338291,313246,354116,280808,379628,331181,338291,313246,354116,280808,379628,331181,338291,313246,354116,280808,379628,331181,338291,313246,354116,280808,379628,331181,338291,313246,354116,280808,379628,331181,338291,313246,354116,280808,379628,331181,338291,313246,354116,280808,379628,331181,338291,313246,354116,280808,379628,331181,338291,313246,354116,280808,379628,331181,338291,313246,354116,280808,379628,331181,338291,313246,354116,280808,379628,331181,338291,313246,354116,350
32562,37878,34719,37523,36315,36424,32562,37878,34719,37523,36315,36424,32562,37878,34719,37523,36315,36424,32562,37878,34719,37523,36315,36424,32562,37878,34719,37523,36315,36424,32562,37878,34719,37523,36315,36424,32562,37878,34719,37523,36315,36424,32562,37878,34719,37523,36315,36424,32562,37878,34719,37523,36315,36424,32562,37878,34719,37523,36315,36424,32562,37878,34719,37523,36315,36424,32562,37878,34719,37523,36315,36424,222
97071,205941,147707,157350,163135,161745,97071,205941,147707,157350,163135,161745,97071,205941,147707,157350,163135,161745,97071,205941,147707,157350,163135,161745,97071,205941,147707,157350,163135,161745,97071,205941,147707,157350,163135,161745,97071,205941,147707,157350,163135,161745,97071,205941,147707,157350,163135,161745,97071,205941,147707,157350,163135,161745,97071,205941,147707,157350,163135,161745,97071,205941,147707,157350,163135,161745,97071,205941,147707,157350,163135,161745,571
21628,21642,21553,21709,21575,21703,21628,21642,21553,21709,21575,21703,21628,21642,21553,21709,21575,21703,21628,21642,21553,21709,21575,21703,21628,21642,21553,21709,21575,21703,21628,21642,21553,21709,21575,21703,21628,21642,21553,21709,21575,21703,21628,21642,21553,21709,21575,21703,21628,21642,21553,21709,21575,21703,21628,21642,21553,21709,21575,21703,21628,21642,21553,21709,21575,21703,21628,21642,21553,21709,21575,21703,11
