band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,census_code
62394,63465,62704,63285,61209,64544,63091,62395,63465,63253,62965,63008,62394,63465,62704,63285,61209,64544,63091,62395,63465,63253,62965,63008,62394,63465,62704,63285,61209,64544,63091,62395,63465,63253,62965,63008,62394,63465,62704,63285,61209,64544,63091,62395,63465,63253,62965,63008,62394,63465,62704,63285,61209,64544,63091,62395,63465,63253,62965,63008,62394,63465,62704,63285,61209,64544,63091,62395,63465,63253,62965,63008,62394,63465,62704,63285,61209,64544,63091,62395,63465,63253,62965,63008,62394,63465,62704,63285,61209,64544,63091,62395,63465,63253,62965,63008,62394,63465,62704,63285,61209,64544,63091,62395,63465,63253,62965,63008,62394,63465,62704,63285,61209,64544,63091,62395,63465,63253,62965,63008,62394,63465,62704,63285,61209,64544,63091,62395,63465,63253,62965,63008,62394,63465,62704,63285,61209,64544,63091,62395,63465,63253,62965,63008,128
8511,8377,9700,8607,8306,9669,8551,9219,8849,8749,9059,8874,8511,8377,9700,8607,8306,9669,8551,9219,8849,8749,9059,8874,8511,8377,9700,8607,8306,9669,8551,9219,8849,8749,9059,8874,8511,8377,9700,8607,8306,9669,8551,9219,8849,8749,9059,8874,8511,8377,9700,8607,8306,9669,8551,9219,8849,8749,9059,8874,8511,8377,9700,8607,8306,9669,8551,9219,8849,8749,9059,8874,8511,8377,9700,8607,8306,9669,8551,9219,8849,8749,9059,8874,8511,8377,9700,8607,8306,9669,8551,9219,8849,8749,9059,8874,8511,8377,9700,8607,8306,9669,8551,9219,8849,8749,9059,8874,8511,8377,9700,8607,8306,9669,8551,9219,8849,8749,9059,8874,8511,8377,9700,8607,8306,9669,8551,9219,8849,8749,9059,8874,8511,8377,9700,8607,8306,9669,8551,9219,8849,8749,9059,8874,244
53387,53699,58077,60456,56325,55416,57080,55021,58267,55360,55958,57969,53387,53699,58077,60456,56325,55416,57080,55021,58267,55360,55958,57969,53387,53699,58077,60456,56325,55416,57080,55021,58267,55360,55958,57969,53387,53699,58077,60456,56325,55416,57080,55021,58267,55360,55958,57969,53387,53699,58077,60456,56325,55416,57080,55021,58267,55360,55958,57969,53387,53699,58077,60456,56325,55416,57080,55021,58267,55360,55958,57969,53387,53699,58077,60456,56325,55416,57080,55021,58267,55360,55958,57969,53387,53699,58077,60456,56325,55416,57080,55021,58267,55360,55958,57969,53387,53699,58077,60456,56325,55416,57080,55021,58267,55360,55958,57969,53387,53699,58077,60456,56325,55416,57080,55021,58267,55360,55958,57969,53387,53699,58077,60456,56325,55416,57080,55021,58267,55360,55958,57969,53387,53699,58077,60456,56325,55416,57080,55021,58267,55360,55958,57969,24
39674,38640,39746,40551,39535,40009,39768,36818,37011,44189,38716,42254,39674,38640,39746,40551,39535,40009,39768,36818,37011,44189,38716,42254,39674,38640,39746,40551,39535,40009,39768,36818,37011,44189,38716,42254,39674,38640,39746,40551,39535,40009,39768,36818,37011,44189,38716,42254,39674,38640,39746,40551,39535,40009,39768,36818,37011,44189,38716,42254,39674,38640,39746,40551,39535,40009,39768,36818,37011,44189,38716,42254,39674,38640,39746,40551,39535,40009,39768,36818,37011,44189,38716,42254,39674,38640,39746,40551,39535,40009,39768,36818,37011,44189,38716,42254,39674,38640,39746,40551,39535,40009,39768,36818,37011,44189,38716,42254,39674,38640,39746,40551,39535,40009,39768,36818,37011,44189,38716,42254,39674,38640,39746,40551,39535,40009,39768,36818,37011,44189,38716,42254,39674,38640,39746,40551,39535,40009,39768,36818,37011,44189,38716,42254,632
98322,99803,99400,92453,100462,99566,104166,98315,100099,98650,99770,99200,98322,99803,99400,92453,100462,99566,104166,98315,100099,98650,99770,99200,98322,99803,99400,92453,100462,99566,104166,98315,100099,98650,99770,99200,98322,99803,99400,92453,100462,99566,104166,98315,100099,98650,99770,99200,98322,99803,99400,92453,100462,99566,104166,98315,100099,98650,99770,99200,98322,99803,99400,92453,100462,99566,104166,98315,100099,98650,99770,99200,98322,99803,99400,92453,100462,99566,104166,98315,100099,98650,99770,99200,98322,99803,99400,92453,100462,99566,104166,98315,100099,98650,99770,99200,98322,99803,99400,92453,100462,99566,104166,98315,100099,98650,99770,99200,98322,99803,99400,92453,100462,99566,104166,98315,100099,98650,99770,99200,98322,99803,99400,92453,100462,99566,104166,98315,100099,98650,99770,99200,98322,99803,99400,92453,100462,99566,104166,98315,100099,98650,99770,99200,116
25998,24193,22207,30530,27544,19296,32808,26162,26165,26128,26206,26347,25998,24193,22207,30530,27544,19296,32808,26162,26165,26128,26206,26347,25998,24193,22207,30530,27544,19296,32808,26162,26165,26128,26206,26347,25998,24193,22207,30530,27544,19296,32808,26162,26165,26128,26206,26347,25998,24193,22207,30530,27544,19296,32808,26162,26165,26128,26206,26347,25998,24193,22207,30530,27544,19296,32808,26162,26165,26128,26206,26347,25998,24193,22207,30530,27544,19296,32808,26162,26165,26128,26206,26347,25998,24193,22207,30530,27544,19296,32808,26162,26165,26128,26206,26347,25998,24193,22207,30530,27544,19296,32808,26162,26165,26128,26206,26347,25998,24193,22207,30530,27544,19296,32808,26162,26165,26128,26206,26347,25998,24193,22207,30530,27544,19296,32808,26162,26165,26128,26206,26347,25998,24193,22207,30530,27544,19296,32808,26162,26165,26128,26206,26347,49
96782,95905,98090,97094,97086,95714,98178,95458,98563,95818,94222,100997,96782,95905,98090,97094,97086,95714,98178,95458,98563,95818,94222,100997,96782,95905,98090,97094,97086,95714,98178,95458,98563,95818,94222,100997,96782,95905,98090,97094,97086,95714,98178,95458,98563,95818,94222,100997,96782,95905,98090,97094,97086,95714,98178,95458,98563,95818,94222,100997,96782,95905,98090,97094,97086,95714,98178,95458,98563,95818,94222,100997,96782,95905,98090,97094,97086,95714,98178,95458,98563,95818,94222,100997,96782,95905,98090,97094,97086,95714,98178,95458,98563,95818,94222,100997,96782,95905,98090,97094,97086,95714,98178,95458,98563,95818,94222,100997,96782,95905,98090,97094,97086,95714,98178,95458,98563,95818,94222,100997,96782,95905,98090,97094,97086,95714,98178,95458,98563,95818,94222,100997,96782,95905,98090,97094,97086,95714,98178,95458,98563,95818,94222,100997,446
27816,27418,28902,26811,29195,28060,28110,27197,28610,28401,28030,28079,27816,27418,28902,26811,29195,28060,28110,27197,28610,28401,28030,28079,27816,27418,28902,26811,29195,28060,28110,27197,28610,28401,28030,28079,27816,27418,28902,26811,29195,28060,28110,27197,28610,28401,28030,28079,27816,27418,28902,26811,29195,28060,28110,27197,28610,28401,28030,28079,27816,27418,28902,26811,29195,28060,28110,27197,28610,28401,28030,28079,27816,27418,28902,26811,29195,28060,28110,27197,28610,28401,28030,28079,27816,27418,28902,26811,29195,28060,28110,27197,28610,28401,28030,28079,27816,27418,28902,26811,29195,28060,28110,27197,28610,28401,28030,28079,27816,27418,28902,26811,29195,28060,28110,27197,28610,28401,28030,28079,27816,27418,28902,26811,29195,28060,28110,27197,28610,28401,28030,28079,27816,27418,28902,26811,29195,28060,28110,27197,28610,28401,28030,28079,602
68429,69939,58506,56169,91286,70256,58510,80410,69138,57585,78358,71671,68429,69939,58506,56169,91286,70256,58510,80410,69138,57585,78358,71671,68429,69939,58506,56169,91286,70256,58510,80410,69138,57585,78358,71671,68429,69939,58506,56169,91286,70256,58510,80410,69138,57585,78358,71671,68429,69939,58506,56169,91286,70256,58510,80410,69138,57585,78358,71671,68429,69939,58506,56169,91286,70256,58510,80410,69138,57585,78358,71671,68429,69939,58506,56169,91286,70256,58510,80410,69138,57585,78358,71671,68429,69939,58506,56169,91286,70256,58510,80410,69138,57585,78358,71671,68429,69939,58506,56169,91286,70256,58510,80410,69138,57585,78358,71671,68429,69939,58506,56169,91286,70256,58510,80410,69138,57585,78358,71671,68429,69939,58506,56169,91286,70256,58510,80410,69138,57585,78358,71671,68429,69939,58506,56169,91286,70256,58510,80410,69138,57585,78358,71671,514
34310,32334,27864,45845,16635,61464,0,78684,41316,9832,64086,42722,34310,32334,27864,45845,16635,61464,0,78684,41316,9832,64086,42722,34310,32334,27864,45845,16635,61464,0,78684,41316,9832,64086,42722,34310,32334,27864,45845,16635,61464,0,78684,41316,9832,64086,42722,34310,32334,27864,45845,16635,61464,0,78684,41316,9832,64086,42722,34310,32334,27864,45845,16635,61464,0,78684,41316,9832,64086,42722,34310,32334,27864,45845,16635,61464,0,78684,41316,9832,64086,42722,34310,32334,27864,45845,16635,61464,0,78684,41316,9832,64086,42722,34310,32334,27864,45845,16635,61464,0,78684,41316,9832,64086,42722,34310,32334,27864,45845,16635,61464,0,78684,41316,9832,64086,42722,34310,32334,27864,45845,16635,61464,0,78684,41316,9832,64086,42722,34310,32334,27864,45845,16635,61464,0,78684,41316,9832,64086,42722,183
57319,58629,58043,57778,58216,57321,58674,57462,56582,59095,57560,59292,57319,58629,58043,57778,58216,57321,58674,57462,56582,59095,57560,59292,57319,58629,58043,57778,58216,57321,58674,57462,56582,59095,57560,59292,57319,58629,58043,57778,58216,57321,58674,57462,56582,59095,57560,59292,57319,58629,58043,57778,58216,57321,58674,57462,56582,59095,57560,59292,57319,58629,58043,57778,58216,57321,58674,57462,56582,59095,57560,59292,57319,58629,58043,57778,58216,57321,58674,57462,56582,59095,57560,59292,57319,58629,58043,57778,58216,57321,58674,57462,56582,59095,57560,59292,57319,58629,58043,57778,58216,57321,58674,57462,56582,59095,57560,59292,57319,58629,58043,57778,58216,57321,58674,57462,56582,59095,57560,59292,57319,58629,58043,57778,58216,57321,58674,57462,56582,59095,57560,59292,57319,58629,58043,57778,58216,57321,58674,57462,56582,59095,57560,59292,638
71334,76049,84891,77861,82588,78539,78556,78267,78685,78544,30879,126352,71334,76049,84891,77861,82588,78539,78556,78267,78685,78544,30879,126352,71334,76049,84891,77861,82588,78539,78556,78267,78685,78544,30879,126352,71334,76049,84891,77861,82588,78539,78556,78267,78685,78544,30879,126352,71334,76049,84891,77861,82588,78539,78556,78267,78685,78544,30879,126352,71334,76049,84891,77861,82588,78539,78556,78267,78685,78544,30879,126352,71334,76049,84891,77861,82588,78539,78556,78267,78685,78544,30879,126352,71334,76049,84891,77861,82588,78539,78556,78267,78685,78544,30879,126352,71334,76049,84891,77861,82588,78539,78556,78267,78685,78544,30879,126352,71334,76049,84891,77861,82588,78539,78556,78267,78685,78544,30879,126352,71334,76049,84891,77861,82588,78539,78556,78267,78685,78544,30879,126352,71334,76049,84891,77861,82588,78539,78556,78267,78685,78544,30879,126352,56
59843,53358,67081,48593,62436,69671,49664,44132,82075,65892,63664,60616,59843,53358,67081,48593,62436,69671,49664,44132,82075,65892,63664,60616,59843,53358,67081,48593,62436,69671,49664,44132,82075,65892,63664,60616,59843,53358,67081,48593,62436,69671,49664,44132,82075,65892,63664,60616,59843,53358,67081,48593,62436,69671,49664,44132,82075,65892,63664,60616,59843,53358,67081,48593,62436,69671,49664,44132,82075,65892,63664,60616,59843,53358,67081,48593,62436,69671,49664,44132,82075,65892,63664,60616,59843,53358,67081,48593,62436,69671,49664,44132,82075,65892,63664,60616,59843,53358,67081,48593,62436,69671,49664,44132,82075,65892,63664,60616,59843,53358,67081,48593,62436,69671,49664,44132,82075,65892,63664,60616,59843,53358,67081,48593,62436,69671,49664,44132,82075,65892,63664,60616,59843,53358,67081,48593,62436,69671,49664,44132,82075,65892,63664,60616,400
29083,22387,33426,34300,11886,41263,14405,54623,27895,32393,30091,30780,29083,22387,33426,34300,11886,41263,14405,54623,27895,32393,30091,30780,29083,22387,33426,34300,11886,41263,14405,54623,27895,32393,30091,30780,29083,22387,33426,34300,11886,41263,14405,54623,27895,32393,30091,30780,29083,22387,33426,34300,11886,41263,14405,54623,27895,32393,30091,30780,29083,22387,33426,34300,11886,41263,14405,54623,27895,32393,30091,30780,29083,22387,33426,34300,11886,41263,14405,54623,27895,32393,30091,30780,29083,22387,33426,34300,11886,41263,14405,54623,27895,32393,30091,30780,29083,22387,33426,34300,11886,41263,14405,54623,27895,32393,30091,30780,29083,22387,33426,34300,11886,41263,14405,54623,27895,32393,30091,30780,29083,22387,33426,34300,11886,41263,14405,54623,27895,32393,30091,30780,29083,22387,33426,34300,11886,41263,14405,54623,27895,32393,30091,30780,235
55776,93420,72806,76573,75593,68957,83921,70317,84960,78131,75858,76244,55776,93420,72806,76573,75593,68957,83921,70317,84960,78131,75858,76244,55776,93420,72806,76573,75593,68957,83921,70317,84960,78131,75858,76244,55776,93420,72806,76573,75593,68957,83921,70317,84960,78131,75858,76244,55776,93420,72806,76573,75593,68957,83921,70317,84960,78131,75858,76244,55776,93420,72806,76573,75593,68957,83921,70317,84960,78131,75858,76244,55776,93420,72806,76573,75593,68957,83921,70317,84960,78131,75858,76244,55776,93420,72806,76573,75593,68957,83921,70317,84960,78131,75858,76244,55776,93420,72806,76573,75593,68957,83921,70317,84960,78131,75858,76244,55776,93420,72806,76573,75593,68957,83921,70317,84960,78131,75858,76244,55776,93420,72806,76573,75593,68957,83921,70317,84960,78131,75858,76244,55776,93420,72806,76573,75593,68957,83921,70317,84960,78131,75858,76244,57
69079,90389,67108,93306,80006,74635,85336,76410,67619,94529,80904,80447,69079,90389,67108,93306,80006,74635,85336,76410,67619,94529,80904,80447,69079,90389,67108,93306,80006,74635,85336,76410,67619,94529,80904,80447,69079,90389,67108,93306,80006,74635,85336,76410,67619,94529,80904,80447,69079,90389,67108,93306,80006,74635,85336,76410,67619,94529,80904,80447,69079,90389,67108,93306,80006,74635,85336,76410,67619,94529,80904,80447,69079,90389,67108,93306,80006,74635,85336,76410,67619,94529,80904,80447,69079,90389,67108,93306,80006,74635,85336,76410,67619,94529,80904,80447,69079,90389,67108,93306,80006,74635,85336,76410,67619,94529,80904,80447,69079,90389,67108,93306,80006,74635,85336,76410,67619,94529,80904,80447,69079,90389,67108,93306,80006,74635,85336,76410,67619,94529,80904,80447,69079,90389,67108,93306,80006,74635,85336,76410,67619,94529,80904,80447,425
20072,19871,19068,20031,21274,20055,19849,10044,23201,19936,26373,21195,20072,19871,19068,20031,21274,20055,19849,10044,23201,19936,26373,21195,20072,19871,19068,20031,21274,20055,19849,10044,23201,19936,26373,21195,20072,19871,19068,20031,21274,20055,19849,10044,23201,19936,26373,21195,20072,19871,19068,20031,21274,20055,19849,10044,23201,19936,26373,21195,20072,19871,19068,20031,21274,20055,19849,10044,23201,19936,26373,21195,20072,19871,19068,20031,21274,20055,19849,10044,23201,19936,26373,21195,20072,19871,19068,20031,21274,20055,19849,10044,23201,19936,26373,21195,20072,19871,19068,20031,21274,20055,19849,10044,23201,19936,26373,21195,20072,19871,19068,20031,21274,20055,19849,10044,23201,19936,26373,21195,20072,19871,19068,20031,21274,20055,19849,10044,23201,19936,26373,21195,20072,19871,19068,20031,21274,20055,19849,10044,23201,19936,26373,21195,331
48201,44044,53532,48593,48561,45913,37282,50704,59381,49611,48576,48754,48201,44044,53532,48593,48561,45913,37282,50704,59381,49611,48576,48754,48201,44044,53532,48593,48561,45913,37282,50704,59381,49611,48576,48754,48201,44044,53532,48593,48561,45913,37282,50704,59381,49611,48576,48754,48201,44044,53532,48593,48561,45913,37282,50704,59381,49611,48576,48754,48201,44044,53532,48593,48561,45913,37282,50704,59381,49611,48576,48754,48201,44044,53532,48593,48561,45913,37282,50704,59381,49611,48576,48754,48201,44044,53532,48593,48561,45913,37282,50704,59381,49611,48576,48754,48201,44044,53532,48593,48561,45913,37282,50704,59381,49611,48576,48754,48201,44044,53532,48593,48561,45913,37282,50704,59381,49611,48576,48754,48201,44044,53532,48593,48561,45913,37282,50704,59381,49611,48576,48754,48201,44044,53532,48593,48561,45913,37282,50704,59381,49611,48576,48754,421
63356,61258,52442,51657,76526,54254,91613,66390,51155,70974,77118,66140,63356,61258,52442,51657,76526,54254,91613,66390,51155,70974,77118,66140,63356,61258,52442,51657,76526,54254,91613,66390,51155,70974,77118,66140,63356,61258,52442,51657,76526,54254,91613,66390,51155,70974,77118,66140,63356,61258,52442,51657,76526,54254,91613,66390,51155,70974,77118,66140,63356,61258,52442,51657,76526,54254,91613,66390,51155,70974,77118,66140,63356,61258,52442,51657,76526,54254,91613,66390,51155,70974,77118,66140,63356,61258,52442,51657,76526,54254,91613,66390,51155,70974,77118,66140,63356,61258,52442,51657,76526,54254,91613,66390,51155,70974,77118,66140,63356,61258,52442,51657,76526,54254,91613,66390,51155,70974,77118,66140,63356,61258,52442,51657,76526,54254,91613,66390,51155,70974,77118,66140,63356,61258,52442,51657,76526,54254,91613,66390,51155,70974,77118,66140,426
67308,67232,68091,68106,67114,70246,66704,68932,68057,68540,67875,68302,67308,67232,68091,68106,67114,70246,66704,68932,68057,68540,67875,68302,67308,67232,68091,68106,67114,70246,66704,68932,68057,68540,67875,68302,67308,67232,68091,68106,67114,70246,66704,68932,68057,68540,67875,68302,67308,67232,68091,68106,67114,70246,66704,68932,68057,68540,67875,68302,67308,67232,68091,68106,67114,70246,66704,68932,68057,68540,67875,68302,67308,67232,68091,68106,67114,70246,66704,68932,68057,68540,67875,68302,67308,67232,68091,68106,67114,70246,66704,68932,68057,68540,67875,68302,67308,67232,68091,68106,67114,70246,66704,68932,68057,68540,67875,68302,67308,67232,68091,68106,67114,70246,66704,68932,68057,68540,67875,68302,67308,67232,68091,68106,67114,70246,66704,68932,68057,68540,67875,68302,67308,67232,68091,68106,67114,70246,66704,68932,68057,68540,67875,68302,546
22159,21993,18103,24704,16134,26593,25977,21403,20709,24196,22561,22346,22159,21993,18103,24704,16134,26593,25977,21403,20709,24196,22561,22346,22159,21993,18103,24704,16134,26593,25977,21403,20709,24196,22561,22346,22159,21993,18103,24704,16134,26593,25977,21403,20709,24196,22561,22346,22159,21993,18103,24704,16134,26593,25977,21403,20709,24196,22561,22346,22159,21993,18103,24704,16134,26593,25977,21403,20709,24196,22561,22346,22159,21993,18103,24704,16134,26593,25977,21403,20709,24196,22561,22346,22159,21993,18103,24704,16134,26593,25977,21403,20709,24196,22561,22346,22159,21993,18103,24704,16134,26593,25977,21403,20709,24196,22561,22346,22159,21993,18103,24704,16134,26593,25977,21403,20709,24196,22561,22346,22159,21993,18103,24704,16134,26593,25977,21403,20709,24196,22561,22346,22159,21993,18103,24704,16134,26593,25977,21403,20709,24196,22561,22346,202
34006,34254,34600,33591,34260,33693,34364,35404,34533,33643,34571,34823,34006,34254,34600,33591,34260,33693,34364,35404,34533,33643,34571,34823,34006,34254,34600,33591,34260,33693,34364,35404,34533,33643,34571,34823,34006,34254,34600,33591,34260,33693,34364,35404,34533,33643,34571,34823,34006,34254,34600,33591,34260,33693,34364,35404,34533,33643,34571,34823,34006,34254,34600,33591,34260,33693,34364,35404,34533,33643,34571,34823,34006,34254,34600,33591,34260,33693,34364,35404,34533,33643,34571,34823,34006,34254,34600,33591,34260,33693,34364,35404,34533,33643,34571,34823,34006,34254,34600,33591,34260,33693,34364,35404,34533,33643,34571,34823,34006,34254,34600,33591,34260,33693,34364,35404,34533,33643,34571,34823,34006,34254,34600,33591,34260,33693,34364,35404,34533,33643,34571,34823,34006,34254,34600,33591,34260,33693,34364,35404,34533,33643,34571,34823,581
35728,44599,31621,53062,46066,39117,37756,46271,40534,45694,44413,44664,35728,44599,31621,53062,46066,39117,37756,46271,40534,45694,44413,44664,35728,44599,31621,53062,46066,39117,37756,46271,40534,45694,44413,44664,35728,44599,31621,53062,46066,39117,37756,46271,40534,45694,44413,44664,35728,44599,31621,53062,46066,39117,37756,46271,40534,45694,44413,44664,35728,44599,31621,53062,46066,39117,37756,46271,40534,45694,44413,44664,35728,44599,31621,53062,46066,39117,37756,46271,40534,45694,44413,44664,35728,44599,31621,53062,46066,39117,37756,46271,40534,45694,44413,44664,35728,44599,31621,53062,46066,39117,37756,46271,40534,45694,44413,44664,35728,44599,31621,53062,46066,39117,37756,46271,40534,45694,44413,44664,35728,44599,31621,53062,46066,39117,37756,46271,40534,45694,44413,44664,35728,44599,31621,53062,46066,39117,37756,46271,40534,45694,44413,44664,596
45988,46335,43847,49013,43889,48719,46044,42043,48303,44902,49917,46594,45988,46335,43847,49013,43889,48719,46044,42043,48303,44902,49917,46594,45988,46335,43847,49013,43889,48719,46044,42043,48303,44902,49917,46594,45988,46335,43847,49013,43889,48719,46044,42043,48303,44902,49917,46594,45988,46335,43847,49013,43889,48719,46044,42043,48303,44902,49917,46594,45988,46335,43847,49013,43889,48719,46044,42043,48303,44902,49917,46594,45988,46335,43847,49013,43889,48719,46044,42043,48303,44902,49917,46594,45988,46335,43847,49013,43889,48719,46044,42043,48303,44902,49917,46594,45988,46335,43847,49013,43889,48719,46044,42043,48303,44902,49917,46594,45988,46335,43847,49013,43889,48719,46044,42043,48303,44902,49917,46594,45988,46335,43847,49013,43889,48719,46044,42043,48303,44902,49917,46594,45988,46335,43847,49013,43889,48719,46044,42043,48303,44902,49917,46594,450
16501,16782,16113,15926,17023,13573,20063,11050,17730,21011,17651,16758,16501,16782,16113,15926,17023,13573,20063,11050,17730,21011,17651,16758,16501,16782,16113,15926,17023,13573,20063,11050,17730,21011,17651,16758,16501,16782,16113,15926,17023,13573,20063,11050,17730,21011,17651,16758,16501,16782,16113,15926,17023,13573,20063,11050,17730,21011,17651,16758,16501,16782,16113,15926,17023,13573,20063,11050,17730,21011,17651,16758,16501,16782,16113,15926,17023,13573,20063,11050,17730,21011,17651,16758,16501,16782,16113,15926,17023,13573,20063,11050,17730,21011,17651,16758,16501,16782,16113,15926,17023,13573,20063,11050,17730,21011,17651,16758,16501,16782,16113,15926,17023,13573,20063,11050,17730,21011,17651,16758,16501,16782,16113,15926,17023,13573,20063,11050,17730,21011,17651,16758,16501,16782,16113,15926,17023,13573,20063,11050,17730,21011,17651,16758,616
25882,27676,26657,21840,31325,27655,21438,33947,25930,28154,27156,27084,25882,27676,26657,21840,31325,27655,21438,33947,25930,28154,27156,27084,25882,27676,26657,21840,31325,27655,21438,33947,25930,28154,27156,27084,25882,27676,26657,21840,31325,27655,21438,33947,25930,28154,27156,27084,25882,27676,26657,21840,31325,27655,21438,33947,25930,28154,27156,27084,25882,27676,26657,21840,31325,27655,21438,33947,25930,28154,27156,27084,25882,27676,26657,21840,31325,27655,21438,33947,25930,28154,27156,27084,25882,27676,26657,21840,31325,27655,21438,33947,25930,28154,27156,27084,25882,27676,26657,21840,31325,27655,21438,33947,25930,28154,27156,27084,25882,27676,26657,21840,31325,27655,21438,33947,25930,28154,27156,27084,25882,27676,26657,21840,31325,27655,21438,33947,25930,28154,27156,27084,25882,27676,26657,21840,31325,27655,21438,33947,25930,28154,27156,27084,189
17107,19265,16483,20377,17333,19008,18504,18389,18064,18423,18429,18327,17107,19265,16483,20377,17333,19008,18504,18389,18064,18423,18429,18327,17107,19265,16483,20377,17333,19008,18504,18389,18064,18423,18429,18327,17107,19265,16483,20377,17333,19008,18504,18389,18064,18423,18429,18327,17107,19265,16483,20377,17333,19008,18504,18389,18064,18423,18429,18327,17107,19265,16483,20377,17333,19008,18504,18389,18064,18423,18429,18327,17107,19265,16483,20377,17333,19008,18504,18389,18064,18423,18429,18327,17107,19265,16483,20377,17333,19008,18504,18389,18064,18423,18429,18327,17107,19265,16483,20377,17333,19008,18504,18389,18064,18423,18429,18327,17107,19265,16483,20377,17333,19008,18504,18389,18064,18423,18429,18327,17107,19265,16483,20377,17333,19008,18504,18389,18064,18423,18429,18327,17107,19265,16483,20377,17333,19008,18504,18389,18064,18423,18429,18327,525
63401,93890,74749,67080,110836,80853,83934,92426,83201,83588,82852,83946,63401,93890,74749,67080,110836,80853,83934,92426,83201,83588,82852,83946,63401,93890,74749,67080,110836,80853,83934,92426,83201,83588,82852,83946,63401,93890,74749,67080,110836,80853,83934,92426,83201,83588,82852,83946,63401,93890,74749,67080,110836,80853,83934,92426,83201,83588,82852,83946,63401,93890,74749,67080,110836,80853,83934,92426,83201,83588,82852,83946,63401,93890,74749,67080,110836,80853,83934,92426,83201,83588,82852,83946,63401,93890,74749,67080,110836,80853,83934,92426,83201,83588,82852,83946,63401,93890,74749,67080,110836,80853,83934,92426,83201,83588,82852,83946,63401,93890,74749,67080,110836,80853,83934,92426,83201,83588,82852,83946,63401,93890,74749,67080,110836,80853,83934,92426,83201,83588,82852,83946,63401,93890,74749,67080,110836,80853,83934,92426,83201,83588,82852,83946,457
13398,16406,13830,15583,19248,14101,13409,18693,16821,15680,15770,15733,13398,16406,13830,15583,19248,14101,13409,18693,16821,15680,15770,15733,13398,16406,13830,15583,19248,14101,13409,18693,16821,15680,15770,15733,13398,16406,13830,15583,19248,14101,13409,18693,16821,15680,15770,15733,13398,16406,13830,15583,19248,14101,13409,18693,16821,15680,15770,15733,13398,16406,13830,15583,19248,14101,13409,18693,16821,15680,15770,15733,13398,16406,13830,15583,19248,14101,13409,18693,16821,15680,15770,15733,13398,16406,13830,15583,19248,14101,13409,18693,16821,15680,15770,15733,13398,16406,13830,15583,19248,14101,13409,18693,16821,15680,15770,15733,13398,16406,13830,15583,19248,14101,13409,18693,16821,15680,15770,15733,13398,16406,13830,15583,19248,14101,13409,18693,16821,15680,15770,15733,13398,16406,13830,15583,19248,14101,13409,18693,16821,15680,15770,15733,261
15338,19513,14896,18730,21010,19424,16494,19635,17068,20157,18348,18250,15338,19513,14896,18730,21010,19424,16494,19635,17068,20157,18348,18250,15338,19513,14896,18730,21010,19424,16494,19635,17068,20157,18348,18250,15338,19513,14896,18730,21010,19424,16494,19635,17068,20157,18348,18250,15338,19513,14896,18730,21010,19424,16494,19635,17068,20157,18348,18250,15338,19513,14896,18730,21010,19424,16494,19635,17068,20157,18348,18250,15338,19513,14896,18730,21010,19424,16494,19635,17068,20157,18348,18250,15338,19513,14896,18730,21010,19424,16494,19635,17068,20157,18348,18250,15338,19513,14896,18730,21010,19424,16494,19635,17068,20157,18348,18250,15338,19513,14896,18730,21010,19424,16494,19635,17068,20157,18348,18250,15338,19513,14896,18730,21010,19424,16494,19635,17068,20157,18348,18250,15338,19513,14896,18730,21010,19424,16494,19635,17068,20157,18348,18250,590
