band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_1_15,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_2_15,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_3_15,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_4_15,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_5_15,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_6_15,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_7_15,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_8_15,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_9_15,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_10_15,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_11_15,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,band_12_15,census_code
76965,53472,104159,78427,78129,78389,78015,72568,72561,89862,74283,81580,78563,77181,79720,76965,53472,104159,78427,78129,78389,78015,72568,72561,89862,74283,81580,78563,77181,79720,76965,53472,104159,78427,78129,78389,78015,72568,72561,89862,74283,81580,78563,77181,79720,76965,53472,104159,78427,78129,78389,78015,72568,72561,89862,74283,81580,78563,77181,79720,76965,53472,104159,78427,78129,78389,78015,72568,72561,89862,74283,81580,78563,77181,79720,76965,53472,104159,78427,78129,78389,78015,72568,72561,89862,74283,81580,78563,77181,79720,76965,53472,104159,78427,78129,78389,78015,72568,72561,89862,74283,81580,78563,77181,79720,76965,53472,104159,78427,78129,78389,78015,72568,72561,89862,74283,81580,78563,77181,79720,76965,53472,104159,78427,78129,78389,78015,72568,72561,89862,74283,81580,78563,77181,79720,76965,53472,104159,78427,78129,78389,78015,72568,72561,89862,74283,81580,78563,77181,79720,76965,53472,104159,78427,78129,78389,78015,72568,72561,89862,74283,81580,78563,77181,79720,76965,53472,104159,78427,78129,78389,78015,72568,72561,89862,74283,81580,78563,77181,79720,85
26010,26244,26131,24882,24262,26514,26615,28414,24890,27365,25314,26486,25413,27355,26145,26010,26244,26131,24882,24262,26514,26615,28414,24890,27365,25314,26486,25413,27355,26145,26010,26244,26131,24882,24262,26514,26615,28414,24890,27365,25314,26486,25413,27355,26145,26010,26244,26131,24882,24262,26514,26615,28414,24890,27365,25314,26486,25413,27355,26145,26010,26244,26131,24882,24262,26514,26615,28414,24890,27365,25314,26486,25413,27355,26145,26010,26244,26131,24882,24262,26514,26615,28414,24890,27365,25314,26486,25413,27355,26145,26010,26244,26131,24882,24262,26514,26615,28414,24890,27365,25314,26486,25413,27355,26145,26010,26244,26131,24882,24262,26514,26615,28414,24890,27365,25314,26486,25413,27355,26145,26010,26244,26131,24882,24262,26514,26615,28414,24890,27365,25314,26486,25413,27355,26145,26010,26244,26131,24882,24262,26514,26615,28414,24890,27365,25314,26486,25413,27355,26145,26010,26244,26131,24882,24262,26514,26615,28414,24890,27365,25314,26486,25413,27355,26145,26010,26244,26131,24882,24262,26514,26615,28414,24890,27365,25314,26486,25413,27355,26145,485
10281,11040,10629,10700,10663,10600,10371,10829,10848,10666,10664,10662,10663,10663,10663,10281,11040,10629,10700,10663,10600,10371,10829,10848,10666,10664,10662,10663,10663,10663,10281,11040,10629,10700,10663,10600,10371,10829,10848,10666,10664,10662,10663,10663,10663,10281,11040,10629,10700,10663,10600,10371,10829,10848,10666,10664,10662,10663,10663,10663,10281,11040,10629,10700,10663,10600,10371,10829,10848,10666,10664,10662,10663,10663,10663,10281,11040,10629,10700,10663,10600,10371,10829,10848,10666,10664,10662,10663,10663,10663,10281,11040,10629,10700,10663,10600,10371,10829,10848,10666,10664,10662,10663,10663,10663,10281,11040,10629,10700,10663,10600,10371,10829,10848,10666,10664,10662,10663,10663,10663,10281,11040,10629,10700,10663,10600,10371,10829,10848,10666,10664,10662,10663,10663,10663,10281,11040,10629,10700,10663,10600,10371,10829,10848,10666,10664,10662,10663,10663,10663,10281,11040,10629,10700,10663,10600,10371,10829,10848,10666,10664,10662,10663,10663,10663,10281,11040,10629,10700,10663,10600,10371,10829,10848,10666,10664,10662,10663,10663,10663,15
40476,39860,41811,40839,40752,40684,40819,40510,40994,40764,40640,40803,40719,40650,40948,40476,39860,41811,40839,40752,40684,40819,40510,40994,40764,40640,40803,40719,40650,40948,40476,39860,41811,40839,40752,40684,40819,40510,40994,40764,40640,40803,40719,40650,40948,40476,39860,41811,40839,40752,40684,40819,40510,40994,40764,40640,40803,40719,40650,40948,40476,39860,41811,40839,40752,40684,40819,40510,40994,40764,40640,40803,40719,40650,40948,40476,39860,41811,40839,40752,40684,40819,40510,40994,40764,40640,40803,40719,40650,40948,40476,39860,41811,40839,40752,40684,40819,40510,40994,40764,40640,40803,40719,40650,40948,40476,39860,41811,40839,40752,40684,40819,40510,40994,40764,40640,40803,40719,40650,40948,40476,39860,41811,40839,40752,40684,40819,40510,40994,40764,40640,40803,40719,40650,40948,40476,39860,41811,40839,40752,40684,40819,40510,40994,40764,40640,40803,40719,40650,40948,40476,39860,41811,40839,40752,40684,40819,40510,40994,40764,40640,40803,40719,40650,40948,40476,39860,41811,40839,40752,40684,40819,40510,40994,40764,40640,40803,40719,40650,40948,127
87696,87733,76593,90715,89786,83272,98124,83489,88650,87694,91164,86441,88246,87756,88448,87696,87733,76593,90715,89786,83272,98124,83489,88650,87694,91164,86441,88246,87756,88448,87696,87733,76593,90715,89786,83272,98124,83489,88650,87694,91164,86441,88246,87756,88448,87696,87733,76593,90715,89786,83272,98124,83489,88650,87694,91164,86441,88246,87756,88448,87696,87733,76593,90715,89786,83272,98124,83489,88650,87694,91164,86441,88246,87756,88448,87696,87733,76593,90715,89786,83272,98124,83489,88650,87694,91164,86441,88246,87756,88448,87696,87733,76593,90715,89786,83272,98124,83489,88650,87694,91164,86441,88246,87756,88448,87696,87733,76593,90715,89786,83272,98124,83489,88650,87694,91164,86441,88246,87756,88448,87696,87733,76593,90715,89786,83272,98124,83489,88650,87694,91164,86441,88246,87756,88448,87696,87733,76593,90715,89786,83272,98124,83489,88650,87694,91164,86441,88246,87756,88448,87696,87733,76593,90715,89786,83272,98124,83489,88650,87694,91164,86441,88246,87756,88448,87696,87733,76593,90715,89786,83272,98124,83489,88650,87694,91164,86441,88246,87756,88448,139
19809,21523,21860,18081,22522,21933,24554,19374,22561,18858,24492,20504,21454,23518,21604,19809,21523,21860,18081,22522,21933,24554,19374,22561,18858,24492,20504,21454,23518,21604,19809,21523,21860,18081,22522,21933,24554,19374,22561,18858,24492,20504,21454,23518,21604,19809,21523,21860,18081,22522,21933,24554,19374,22561,18858,24492,20504,21454,23518,21604,19809,21523,21860,18081,22522,21933,24554,19374,22561,18858,24492,20504,21454,23518,21604,19809,21523,21860,18081,22522,21933,24554,19374,22561,18858,24492,20504,21454,23518,21604,19809,21523,21860,18081,22522,21933,24554,19374,22561,18858,24492,20504,21454,23518,21604,19809,21523,21860,18081,22522,21933,24554,19374,22561,18858,24492,20504,21454,23518,21604,19809,21523,21860,18081,22522,21933,24554,19374,22561,18858,24492,20504,21454,23518,21604,19809,21523,21860,18081,22522,21933,24554,19374,22561,18858,24492,20504,21454,23518,21604,19809,21523,21860,18081,22522,21933,24554,19374,22561,18858,24492,20504,21454,23518,21604,19809,21523,21860,18081,22522,21933,24554,19374,22561,18858,24492,20504,21454,23518,21604,164
11944,12429,12980,12263,12618,11692,12911,12243,12444,13299,12545,12693,12958,12560,12561,11944,12429,12980,12263,12618,11692,12911,12243,12444,13299,12545,12693,12958,12560,12561,11944,12429,12980,12263,12618,11692,12911,12243,12444,13299,12545,12693,12958,12560,12561,11944,12429,12980,12263,12618,11692,12911,12243,12444,13299,12545,12693,12958,12560,12561,11944,12429,12980,12263,12618,11692,12911,12243,12444,13299,12545,12693,12958,12560,12561,11944,12429,12980,12263,12618,11692,12911,12243,12444,13299,12545,12693,12958,12560,12561,11944,12429,12980,12263,12618,11692,12911,12243,12444,13299,12545,12693,12958,12560,12561,11944,12429,12980,12263,12618,11692,12911,12243,12444,13299,12545,12693,12958,12560,12561,11944,12429,12980,12263,12618,11692,12911,12243,12444,13299,12545,12693,12958,12560,12561,11944,12429,12980,12263,12618,11692,12911,12243,12444,13299,12545,12693,12958,12560,12561,11944,12429,12980,12263,12618,11692,12911,12243,12444,13299,12545,12693,12958,12560,12561,11944,12429,12980,12263,12618,11692,12911,12243,12444,13299,12545,12693,12958,12560,12561,214
245,254,248,255,269,252,246,272,261,252,258,256,257,253,259,245,254,248,255,269,252,246,272,261,252,258,256,257,253,259,245,254,248,255,269,252,246,272,261,252,258,256,257,253,259,245,254,248,255,269,252,246,272,261,252,258,256,257,253,259,245,254,248,255,269,252,246,272,261,252,258,256,257,253,259,245,254,248,255,269,252,246,272,261,252,258,256,257,253,259,245,254,248,255,269,252,246,272,261,252,258,256,257,253,259,245,254,248,255,269,252,246,272,261,252,258,256,257,253,259,245,254,248,255,269,252,246,272,261,252,258,256,257,253,259,245,254,248,255,269,252,246,272,261,252,258,256,257,253,259,245,254,248,255,269,252,246,272,261,252,258,256,257,253,259,245,254,248,255,269,252,246,272,261,252,258,256,257,253,259,494
17903,20679,19197,16639,21898,18371,10582,32381,18187,19017,22830,22034,19501,20562,20171,17903,20679,19197,16639,21898,18371,10582,32381,18187,19017,22830,22034,19501,20562,20171,17903,20679,19197,16639,21898,18371,10582,32381,18187,19017,22830,22034,19501,20562,20171,17903,20679,19197,16639,21898,18371,10582,32381,18187,19017,22830,22034,19501,20562,20171,17903,20679,19197,16639,21898,18371,10582,32381,18187,19017,22830,22034,19501,20562,20171,17903,20679,19197,16639,21898,18371,10582,32381,18187,19017,22830,22034,19501,20562,20171,17903,20679,19197,16639,21898,18371,10582,32381,18187,19017,22830,22034,19501,20562,20171,17903,20679,19197,16639,21898,18371,10582,32381,18187,19017,22830,22034,19501,20562,20171,17903,20679,19197,16639,21898,18371,10582,32381,18187,19017,22830,22034,19501,20562,20171,17903,20679,19197,16639,21898,18371,10582,32381,18187,19017,22830,22034,19501,20562,20171,17903,20679,19197,16639,21898,18371,10582,32381,18187,19017,22830,22034,19501,20562,20171,17903,20679,19197,16639,21898,18371,10582,32381,18187,19017,22830,22034,19501,20562,20171,583
27023,27503,27745,27405,27496,27423,26773,27592,28059,27451,27408,26590,28286,27250,27706,27023,27503,27745,27405,27496,27423,26773,27592,28059,27451,27408,26590,28286,27250,27706,27023,27503,27745,27405,27496,27423,26773,27592,28059,27451,27408,26590,28286,27250,27706,27023,27503,27745,27405,27496,27423,26773,27592,28059,27451,27408,26590,28286,27250,27706,27023,27503,27745,27405,27496,27423,26773,27592,28059,27451,27408,26590,28286,27250,27706,27023,27503,27745,27405,27496,27423,26773,27592,28059,27451,27408,26590,28286,27250,27706,27023,27503,27745,27405,27496,27423,26773,27592,28059,27451,27408,26590,28286,27250,27706,27023,27503,27745,27405,27496,27423,26773,27592,28059,27451,27408,26590,28286,27250,27706,27023,27503,27745,27405,27496,27423,26773,27592,28059,27451,27408,26590,28286,27250,27706,27023,27503,27745,27405,27496,27423,26773,27592,28059,27451,27408,26590,28286,27250,27706,27023,27503,27745,27405,27496,27423,26773,27592,28059,27451,27408,26590,28286,27250,27706,27023,27503,27745,27405,27496,27423,26773,27592,28059,27451,27408,26590,28286,27250,27706,367
17507,17539,18889,18356,17439,18428,17940,18129,18441,18140,17797,18127,18271,18128,18102,17507,17539,18889,18356,17439,18428,17940,18129,18441,18140,17797,18127,18271,18128,18102,17507,17539,18889,18356,17439,18428,17940,18129,18441,18140,17797,18127,18271,18128,18102,17507,17539,18889,18356,17439,18428,17940,18129,18441,18140,17797,18127,18271,18128,18102,17507,17539,18889,18356,17439,18428,17940,18129,18441,18140,17797,18127,18271,18128,18102,17507,17539,18889,18356,17439,18428,17940,18129,18441,18140,17797,18127,18271,18128,18102,17507,17539,18889,18356,17439,18428,17940,18129,18441,18140,17797,18127,18271,18128,18102,17507,17539,18889,18356,17439,18428,17940,18129,18441,18140,17797,18127,18271,18128,18102,17507,17539,18889,18356,17439,18428,17940,18129,18441,18140,17797,18127,18271,18128,18102,17507,17539,18889,18356,17439,18428,17940,18129,18441,18140,17797,18127,18271,18128,18102,17507,17539,18889,18356,17439,18428,17940,18129,18441,18140,17797,18127,18271,18128,18102,17507,17539,18889,18356,17439,18428,17940,18129,18441,18140,17797,18127,18271,18128,18102,147
3004,2860,2738,2840,3650,2758,3298,3111,3040,3009,3041,3028,287,5087,3747,3004,2860,2738,2840,3650,2758,3298,3111,3040,3009,3041,3028,287,5087,3747,3004,2860,2738,2840,3650,2758,3298,3111,3040,3009,3041,3028,287,5087,3747,3004,2860,2738,2840,3650,2758,3298,3111,3040,3009,3041,3028,287,5087,3747,3004,2860,2738,2840,3650,2758,3298,3111,3040,3009,3041,3028,287,5087,3747,3004,2860,2738,2840,3650,2758,3298,3111,3040,3009,3041,3028,287,5087,3747,3004,2860,2738,2840,3650,2758,3298,3111,3040,3009,3041,3028,287,5087,3747,3004,2860,2738,2840,3650,2758,3298,3111,3040,3009,3041,3028,287,5087,3747,3004,2860,2738,2840,3650,2758,3298,3111,3040,3009,3041,3028,287,5087,3747,3004,2860,2738,2840,3650,2758,3298,3111,3040,3009,3041,3028,287,5087,3747,3004,2860,2738,2840,3650,2758,3298,3111,3040,3009,3041,3028,287,5087,3747,3004,2860,2738,2840,3650,2758,3298,3111,3040,3009,3041,3028,287,5087,3747,252
31305,32546,32736,32185,32179,31904,32280,32624,32211,32222,32225,32222,32220,32205,32235,31305,32546,32736,32185,32179,31904,32280,32624,32211,32222,32225,32222,32220,32205,32235,31305,32546,32736,32185,32179,31904,32280,32624,32211,32222,32225,32222,32220,32205,32235,31305,32546,32736,32185,32179,31904,32280,32624,32211,32222,32225,32222,32220,32205,32235,31305,32546,32736,32185,32179,31904,32280,32624,32211,32222,32225,32222,32220,32205,32235,31305,32546,32736,32185,32179,31904,32280,32624,32211,32222,32225,32222,32220,32205,32235,31305,32546,32736,32185,32179,31904,32280,32624,32211,32222,32225,32222,32220,32205,32235,31305,32546,32736,32185,32179,31904,32280,32624,32211,32222,32225,32222,32220,32205,32235,31305,32546,32736,32185,32179,31904,32280,32624,32211,32222,32225,32222,32220,32205,32235,31305,32546,32736,32185,32179,31904,32280,32624,32211,32222,32225,32222,32220,32205,32235,31305,32546,32736,32185,32179,31904,32280,32624,32211,32222,32225,32222,32220,32205,32235,31305,32546,32736,32185,32179,31904,32280,32624,32211,32222,32225,32222,32220,32205,32235,628
28622,28466,32315,30355,29768,25016,34049,29199,29311,31528,30984,29740,30187,29974,29978,28622,28466,32315,30355,29768,25016,34049,29199,29311,31528,30984,29740,30187,29974,29978,28622,28466,32315,30355,29768,25016,34049,29199,29311,31528,30984,29740,30187,29974,29978,28622,28466,32315,30355,29768,25016,34049,29199,29311,31528,30984,29740,30187,29974,29978,28622,28466,32315,30355,29768,25016,34049,29199,29311,31528,30984,29740,30187,29974,29978,28622,28466,32315,30355,29768,25016,34049,29199,29311,31528,30984,29740,30187,29974,29978,28622,28466,32315,30355,29768,25016,34049,29199,29311,31528,30984,29740,30187,29974,29978,28622,28466,32315,30355,29768,25016,34049,29199,29311,31528,30984,29740,30187,29974,29978,28622,28466,32315,30355,29768,25016,34049,29199,29311,31528,30984,29740,30187,29974,29978,28622,28466,32315,30355,29768,25016,34049,29199,29311,31528,30984,29740,30187,29974,29978,28622,28466,32315,30355,29768,25016,34049,29199,29311,31528,30984,29740,30187,29974,29978,28622,28466,32315,30355,29768,25016,34049,29199,29311,31528,30984,29740,30187,29974,29978,194
14572,17908,18177,17970,20117,18313,18441,18253,17122,11102,25482,17408,18615,18124,17991,14572,17908,18177,17970,20117,18313,18441,18253,17122,11102,25482,17408,18615,18124,17991,14572,17908,18177,17970,20117,18313,18441,18253,17122,11102,25482,17408,18615,18124,17991,14572,17908,18177,17970,20117,18313,18441,18253,17122,11102,25482,17408,18615,18124,17991,14572,17908,18177,17970,20117,18313,18441,18253,17122,11102,25482,17408,18615,18124,17991,14572,17908,18177,17970,20117,18313,18441,18253,17122,11102,25482,17408,18615,18124,17991,14572,17908,18177,17970,20117,18313,18441,18253,17122,11102,25482,17408,18615,18124,17991,14572,17908,18177,17970,20117,18313,18441,18253,17122,11102,25482,17408,18615,18124,17991,14572,17908,18177,17970,20117,18313,18441,18253,17122,11102,25482,17408,18615,18124,17991,14572,17908,18177,17970,20117,18313,18441,18253,17122,11102,25482,17408,18615,18124,17991,14572,17908,18177,17970,20117,18313,18441,18253,17122,11102,25482,17408,18615,18124,17991,14572,17908,18177,17970,20117,18313,18441,18253,17122,11102,25482,17408,18615,18124,17991,625
32521,28104,36874,32681,32556,22487,43030,32535,30475,34897,32512,32483,32917,32565,32706,32521,28104,36874,32681,32556,22487,43030,32535,30475,34897,32512,32483,32917,32565,32706,32521,28104,36874,32681,32556,22487,43030,32535,30475,34897,32512,32483,32917,32565,32706,32521,28104,36874,32681,32556,22487,43030,32535,30475,34897,32512,32483,32917,32565,32706,32521,28104,36874,32681,32556,22487,43030,32535,30475,34897,32512,32483,32917,32565,32706,32521,28104,36874,32681,32556,22487,43030,32535,30475,34897,32512,32483,32917,32565,32706,32521,28104,36874,32681,32556,22487,43030,32535,30475,34897,32512,32483,32917,32565,32706,32521,28104,36874,32681,32556,22487,43030,32535,30475,34897,32512,32483,32917,32565,32706,32521,28104,36874,32681,32556,22487,43030,32535,30475,34897,32512,32483,32917,32565,32706,32521,28104,36874,32681,32556,22487,43030,32535,30475,34897,32512,32483,32917,32565,32706,32521,28104,36874,32681,32556,22487,43030,32535,30475,34897,32512,32483,32917,32565,32706,32521,28104,36874,32681,32556,22487,43030,32535,30475,34897,32512,32483,32917,32565,32706,79
10759,10777,11285,9969,8816,11141,13985,10372,11265,9017,10484,13831,10891,10841,11346,10759,10777,11285,9969,8816,11141,13985,10372,11265,9017,10484,13831,10891,10841,11346,10759,10777,11285,9969,8816,11141,13985,10372,11265,9017,10484,13831,10891,10841,11346,10759,10777,11285,9969,8816,11141,13985,10372,11265,9017,10484,13831,10891,10841,11346,10759,10777,11285,9969,8816,11141,13985,10372,11265,9017,10484,13831,10891,10841,11346,10759,10777,11285,9969,8816,11141,13985,10372,11265,9017,10484,13831,10891,10841,11346,10759,10777,11285,9969,8816,11141,13985,10372,11265,9017,10484,13831,10891,10841,11346,10759,10777,11285,9969,8816,11141,13985,10372,11265,9017,10484,13831,10891,10841,11346,10759,10777,11285,9969,8816,11141,13985,10372,11265,9017,10484,13831,10891,10841,11346,10759,10777,11285,9969,8816,11141,13985,10372,11265,9017,10484,13831,10891,10841,11346,10759,10777,11285,9969,8816,11141,13985,10372,11265,9017,10484,13831,10891,10841,11346,10759,10777,11285,9969,8816,11141,13985,10372,11265,9017,10484,13831,10891,10841,11346,270
13086,11236,15297,9173,16118,13820,14785,9895,17600,10819,13957,13739,14643,14188,13458,13086,11236,15297,9173,16118,13820,14785,9895,17600,10819,13957,13739,14643,14188,13458,13086,11236,15297,9173,16118,13820,14785,9895,17600,10819,13957,13739,14643,14188,13458,13086,11236,15297,9173,16118,13820,14785,9895,17600,10819,13957,13739,14643,14188,13458,13086,11236,15297,9173,16118,13820,14785,9895,17600,10819,13957,13739,14643,14188,13458,13086,11236,15297,9173,16118,13820,14785,9895,17600,10819,13957,13739,14643,14188,13458,13086,11236,15297,9173,16118,13820,14785,9895,17600,10819,13957,13739,14643,14188,13458,13086,11236,15297,9173,16118,13820,14785,9895,17600,10819,13957,13739,14643,14188,13458,13086,11236,15297,9173,16118,13820,14785,9895,17600,10819,13957,13739,14643,14188,13458,13086,11236,15297,9173,16118,13820,14785,9895,17600,10819,13957,13739,14643,14188,13458,13086,11236,15297,9173,16118,13820,14785,9895,17600,10819,13957,13739,14643,14188,13458,13086,11236,15297,9173,16118,13820,14785,9895,17600,10819,13957,13739,14643,14188,13458,257
62733,63709,64323,62858,61948,64510,65023,62191,61841,64152,66200,61017,66205,63620,63625,62733,63709,64323,62858,61948,64510,65023,62191,61841,64152,66200,61017,66205,63620,63625,62733,63709,64323,62858,61948,64510,65023,62191,61841,64152,66200,61017,66205,63620,63625,62733,63709,64323,62858,61948,64510,65023,62191,61841,64152,66200,61017,66205,63620,63625,62733,63709,64323,62858,61948,64510,65023,62191,61841,64152,66200,61017,66205,63620,63625,62733,63709,64323,62858,61948,64510,65023,62191,61841,64152,66200,61017,66205,63620,63625,62733,63709,64323,62858,61948,64510,65023,62191,61841,64152,66200,61017,66205,63620,63625,62733,63709,64323,62858,61948,64510,65023,62191,61841,64152,66200,61017,66205,63620,63625,62733,63709,64323,62858,61948,64510,65023,62191,61841,64152,66200,61017,66205,63620,63625,62733,63709,64323,62858,61948,64510,65023,62191,61841,64152,66200,61017,66205,63620,63625,62733,63709,64323,62858,61948,64510,65023,62191,61841,64152,66200,61017,66205,63620,63625,62733,63709,64323,62858,61948,64510,65023,62191,61841,64152,66200,61017,66205,63620,63625,119
34462,39134,56466,72334,54708,22571,70640,58031,45232,59979,51619,51537,51844,51389,51466,34462,39134,56466,72334,54708,22571,70640,58031,45232,59979,51619,51537,51844,51389,51466,34462,39134,56466,72334,54708,22571,70640,58031,45232,59979,51619,51537,51844,51389,51466,34462,39134,56466,72334,54708,22571,70640,58031,45232,59979,51619,51537,51844,51389,51466,34462,39134,56466,72334,54708,22571,70640,58031,45232,59979,51619,51537,51844,51389,51466,34462,39134,56466,72334,54708,22571,70640,58031,45232,59979,51619,51537,51844,51389,51466,34462,39134,56466,72334,54708,22571,70640,58031,45232,59979,51619,51537,51844,51389,51466,34462,39134,56466,72334,54708,22571,70640,58031,45232,59979,51619,51537,51844,51389,51466,34462,39134,56466,72334,54708,22571,70640,58031,45232,59979,51619,51537,51844,51389,51466,34462,39134,56466,72334,54708,22571,70640,58031,45232,59979,51619,51537,51844,51389,51466,34462,39134,56466,72334,54708,22571,70640,58031,45232,59979,51619,51537,51844,51389,51466,34462,39134,56466,72334,54708,22571,70640,58031,45232,59979,51619,51537,51844,51389,51466,225
10437,11661,11250,11111,11100,10290,11961,11116,11110,11122,11117,10789,11431,11128,11116,10437,11661,11250,11111,11100,10290,11961,11116,11110,11122,11117,10789,11431,11128,11116,10437,11661,11250,11111,11100,10290,11961,11116,11110,11122,11117,10789,11431,11128,11116,10437,11661,11250,11111,11100,10290,11961,11116,11110,11122,11117,10789,11431,11128,11116,10437,11661,11250,11111,11100,10290,11961,11116,11110,11122,11117,10789,11431,11128,11116,10437,11661,11250,11111,11100,10290,11961,11116,11110,11122,11117,10789,11431,11128,11116,10437,11661,11250,11111,11100,10290,11961,11116,11110,11122,11117,10789,11431,11128,11116,10437,11661,11250,11111,11100,10290,11961,11116,11110,11122,11117,10789,11431,11128,11116,10437,11661,11250,11111,11100,10290,11961,11116,11110,11122,11117,10789,11431,11128,11116,10437,11661,11250,11111,11100,10290,11961,11116,11110,11122,11117,10789,11431,11128,11116,10437,11661,11250,11111,11100,10290,11961,11116,11110,11122,11117,10789,11431,11128,11116,10437,11661,11250,11111,11100,10290,11961,11116,11110,11122,11117,10789,11431,11128,11116,445
107994,111103,87581,136887,93152,129929,103626,115849,94552,127043,101882,123891,89906,120350,123120,107994,111103,87581,136887,93152,129929,103626,115849,94552,127043,101882,123891,89906,120350,123120,107994,111103,87581,136887,93152,129929,103626,115849,94552,127043,101882,123891,89906,120350,123120,107994,111103,87581,136887,93152,129929,103626,115849,94552,127043,101882,123891,89906,120350,123120,107994,111103,87581,136887,93152,129929,103626,115849,94552,127043,101882,123891,89906,120350,123120,107994,111103,87581,136887,93152,129929,103626,115849,94552,127043,101882,123891,89906,120350,123120,107994,111103,87581,136887,93152,129929,103626,115849,94552,127043,101882,123891,89906,120350,123120,107994,111103,87581,136887,93152,129929,103626,115849,94552,127043,101882,123891,89906,120350,123120,107994,111103,87581,136887,93152,129929,103626,115849,94552,127043,101882,123891,89906,120350,123120,107994,111103,87581,136887,93152,129929,103626,115849,94552,127043,101882,123891,89906,120350,123120,107994,111103,87581,136887,93152,129929,103626,115849,94552,127043,101882,123891,89906,120350,123120,107994,111103,87581,136887,93152,129929,103626,115849,94552,127043,101882,123891,89906,120350,123120,516
11320,10781,11756,12693,12179,11334,13081,10673,13838,9759,12237,13516,12503,12135,12262,11320,10781,11756,12693,12179,11334,13081,10673,13838,9759,12237,13516,12503,12135,12262,11320,10781,11756,12693,12179,11334,13081,10673,13838,9759,12237,13516,12503,12135,12262,11320,10781,11756,12693,12179,11334,13081,10673,13838,9759,12237,13516,12503,12135,12262,11320,10781,11756,12693,12179,11334,13081,10673,13838,9759,12237,13516,12503,12135,12262,11320,10781,11756,12693,12179,11334,13081,10673,13838,9759,12237,13516,12503,12135,12262,11320,10781,11756,12693,12179,11334,13081,10673,13838,9759,12237,13516,12503,12135,12262,11320,10781,11756,12693,12179,11334,13081,10673,13838,9759,12237,13516,12503,12135,12262,11320,10781,11756,12693,12179,11334,13081,10673,13838,9759,12237,13516,12503,12135,12262,11320,10781,11756,12693,12179,11334,13081,10673,13838,9759,12237,13516,12503,12135,12262,11320,10781,11756,12693,12179,11334,13081,10673,13838,9759,12237,13516,12503,12135,12262,11320,10781,11756,12693,12179,11334,13081,10673,13838,9759,12237,13516,12503,12135,12262,262
27737,27962,27873,25406,27367,30788,27424,27728,28202,26241,29653,27887,27914,27812,27911,27737,27962,27873,25406,27367,30788,27424,27728,28202,26241,29653,27887,27914,27812,27911,27737,27962,27873,25406,27367,30788,27424,27728,28202,26241,29653,27887,27914,27812,27911,27737,27962,27873,25406,27367,30788,27424,27728,28202,26241,29653,27887,27914,27812,27911,27737,27962,27873,25406,27367,30788,27424,27728,28202,26241,29653,27887,27914,27812,27911,27737,27962,27873,25406,27367,30788,27424,27728,28202,26241,29653,27887,27914,27812,27911,27737,27962,27873,25406,27367,30788,27424,27728,28202,26241,29653,27887,27914,27812,27911,27737,27962,27873,25406,27367,30788,27424,27728,28202,26241,29653,27887,27914,27812,27911,27737,27962,27873,25406,27367,30788,27424,27728,28202,26241,29653,27887,27914,27812,27911,27737,27962,27873,25406,27367,30788,27424,27728,28202,26241,29653,27887,27914,27812,27911,27737,27962,27873,25406,27367,30788,27424,27728,28202,26241,29653,27887,27914,27812,27911,27737,27962,27873,25406,27367,30788,27424,27728,28202,26241,29653,27887,27914,27812,27911,53
