band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,census_code
9912,8774,10195,10258,11082,9320,9734,10444,10678,9889,9686,10506,10193,10147,9912,8774,10195,10258,11082,9320,9734,10444,10678,9889,9686,10506,10193,10147,9912,8774,10195,10258,11082,9320,9734,10444,10678,9889,9686,10506,10193,10147,9912,8774,10195,10258,11082,9320,9734,10444,10678,9889,9686,10506,10193,10147,9912,8774,10195,10258,11082,9320,9734,10444,10678,9889,9686,10506,10193,10147,9912,8774,10195,10258,11082,9320,9734,10444,10678,9889,9686,10506,10193,10147,9912,8774,10195,10258,11082,9320,9734,10444,10678,9889,9686,10506,10193,10147,9912,8774,10195,10258,11082,9320,9734,10444,10678,9889,9686,10506,10193,10147,9912,8774,10195,10258,11082,9320,9734,10444,10678,9889,9686,10506,10193,10147,9912,8774,10195,10258,11082,9320,9734,10444,10678,9889,9686,10506,10193,10147,9912,8774,10195,10258,11082,9320,9734,10444,10678,9889,9686,10506,10193,10147,9912,8774,10195,10258,11082,9320,9734,10444,10678,9889,9686,10506,10193,10147,263
13400,15054,21262,27173,29265,31133,0,31431,28056,26660,22461,22652,29879,23359,13400,15054,21262,27173,29265,31133,0,31431,28056,26660,22461,22652,29879,23359,13400,15054,21262,27173,29265,31133,0,31431,28056,26660,22461,22652,29879,23359,13400,15054,21262,27173,29265,31133,0,31431,28056,26660,22461,22652,29879,23359,13400,15054,21262,27173,29265,31133,0,31431,28056,26660,22461,22652,29879,23359,13400,15054,21262,27173,29265,31133,0,31431,28056,26660,22461,22652,29879,23359,13400,15054,21262,27173,29265,31133,0,31431,28056,26660,22461,22652,29879,23359,13400,15054,21262,27173,29265,31133,0,31431,28056,26660,22461,22652,29879,23359,13400,15054,21262,27173,29265,31133,0,31431,28056,26660,22461,22652,29879,23359,13400,15054,21262,27173,29265,31133,0,31431,28056,26660,22461,22652,29879,23359,13400,15054,21262,27173,29265,31133,0,31431,28056,26660,22461,22652,29879,23359,13400,15054,21262,27173,29265,31133,0,31431,28056,26660,22461,22652,29879,23359,491
24222,24348,23226,23949,25632,24236,24292,22022,26630,24040,21543,27252,23817,24854,24222,24348,23226,23949,25632,24236,24292,22022,26630,24040,21543,27252,23817,24854,24222,24348,23226,23949,25632,24236,24292,22022,26630,24040,21543,27252,23817,24854,24222,24348,23226,23949,25632,24236,24292,22022,26630,24040,21543,27252,23817,24854,24222,24348,23226,23949,25632,24236,24292,22022,26630,24040,21543,27252,23817,24854,24222,24348,23226,23949,25632,24236,24292,22022,26630,24040,21543,27252,23817,24854,24222,24348,23226,23949,25632,24236,24292,22022,26630,24040,21543,27252,23817,24854,24222,24348,23226,23949,25632,24236,24292,22022,26630,24040,21543,27252,23817,24854,24222,24348,23226,23949,25632,24236,24292,22022,26630,24040,21543,27252,23817,24854,24222,24348,23226,23949,25632,24236,24292,22022,26630,24040,21543,27252,23817,24854,24222,24348,23226,23949,25632,24236,24292,22022,26630,24040,21543,27252,23817,24854,24222,24348,23226,23949,25632,24236,24292,22022,26630,24040,21543,27252,23817,24854,493
62254,61743,62963,62400,60333,64226,62407,60542,62900,62105,60421,65461,61985,63054,62254,61743,62963,62400,60333,64226,62407,60542,62900,62105,60421,65461,61985,63054,62254,61743,62963,62400,60333,64226,62407,60542,62900,62105,60421,65461,61985,63054,62254,61743,62963,62400,60333,64226,62407,60542,62900,62105,60421,65461,61985,63054,62254,61743,62963,62400,60333,64226,62407,60542,62900,62105,60421,65461,61985,63054,62254,61743,62963,62400,60333,64226,62407,60542,62900,62105,60421,65461,61985,63054,62254,61743,62963,62400,60333,64226,62407,60542,62900,62105,60421,65461,61985,63054,62254,61743,62963,62400,60333,64226,62407,60542,62900,62105,60421,65461,61985,63054,62254,61743,62963,62400,60333,64226,62407,60542,62900,62105,60421,65461,61985,63054,62254,61743,62963,62400,60333,64226,62407,60542,62900,62105,60421,65461,61985,63054,62254,61743,62963,62400,60333,64226,62407,60542,62900,62105,60421,65461,61985,63054,62254,61743,62963,62400,60333,64226,62407,60542,62900,62105,60421,65461,61985,63054,440
11416,9329,13830,11073,11542,12163,11656,10990,12076,11640,9935,12128,12667,11582,11416,9329,13830,11073,11542,12163,11656,10990,12076,11640,9935,12128,12667,11582,11416,9329,13830,11073,11542,12163,11656,10990,12076,11640,9935,12128,12667,11582,11416,9329,13830,11073,11542,12163,11656,10990,12076,11640,9935,12128,12667,11582,11416,9329,13830,11073,11542,12163,11656,10990,12076,11640,9935,12128,12667,11582,11416,9329,13830,11073,11542,12163,11656,10990,12076,11640,9935,12128,12667,11582,11416,9329,13830,11073,11542,12163,11656,10990,12076,11640,9935,12128,12667,11582,11416,9329,13830,11073,11542,12163,11656,10990,12076,11640,9935,12128,12667,11582,11416,9329,13830,11073,11542,12163,11656,10990,12076,11640,9935,12128,12667,11582,11416,9329,13830,11073,11542,12163,11656,10990,12076,11640,9935,12128,12667,11582,11416,9329,13830,11073,11542,12163,11656,10990,12076,11640,9935,12128,12667,11582,11416,9329,13830,11073,11542,12163,11656,10990,12076,11640,9935,12128,12667,11582,51
10061,11623,8968,12876,10359,8558,12096,9659,11920,12757,10851,10929,10884,10893,10061,11623,8968,12876,10359,8558,12096,9659,11920,12757,10851,10929,10884,10893,10061,11623,8968,12876,10359,8558,12096,9659,11920,12757,10851,10929,10884,10893,10061,11623,8968,12876,10359,8558,12096,9659,11920,12757,10851,10929,10884,10893,10061,11623,8968,12876,10359,8558,12096,9659,11920,12757,10851,10929,10884,10893,10061,11623,8968,12876,10359,8558,12096,9659,11920,12757,10851,10929,10884,10893,10061,11623,8968,12876,10359,8558,12096,9659,11920,12757,10851,10929,10884,10893,10061,11623,8968,12876,10359,8558,12096,9659,11920,12757,10851,10929,10884,10893,10061,11623,8968,12876,10359,8558,12096,9659,11920,12757,10851,10929,10884,10893,10061,11623,8968,12876,10359,8558,12096,9659,11920,12757,10851,10929,10884,10893,10061,11623,8968,12876,10359,8558,12096,9659,11920,12757,10851,10929,10884,10893,10061,11623,8968,12876,10359,8558,12096,9659,11920,12757,10851,10929,10884,10893,39
26422,22975,39352,29433,25206,34194,29163,26794,32536,29907,29665,29117,29256,30492,26422,22975,39352,29433,25206,34194,29163,26794,32536,29907,29665,29117,29256,30492,26422,22975,39352,29433,25206,34194,29163,26794,32536,29907,29665,29117,29256,30492,26422,22975,39352,29433,25206,34194,29163,26794,32536,29907,29665,29117,29256,30492,26422,22975,39352,29433,25206,34194,29163,26794,32536,29907,29665,29117,29256,30492,26422,22975,39352,29433,25206,34194,29163,26794,32536,29907,29665,29117,29256,30492,26422,22975,39352,29433,25206,34194,29163,26794,32536,29907,29665,29117,29256,30492,26422,22975,39352,29433,25206,34194,29163,26794,32536,29907,29665,29117,29256,30492,26422,22975,39352,29433,25206,34194,29163,26794,32536,29907,29665,29117,29256,30492,26422,22975,39352,29433,25206,34194,29163,26794,32536,29907,29665,29117,29256,30492,26422,22975,39352,29433,25206,34194,29163,26794,32536,29907,29665,29117,29256,30492,26422,22975,39352,29433,25206,34194,29163,26794,32536,29907,29665,29117,29256,30492,394
50150,48002,52540,50134,50744,49583,50738,35732,53967,49612,62183,42585,55730,52989,50150,48002,52540,50134,50744,49583,50738,35732,53967,49612,62183,42585,55730,52989,50150,48002,52540,50134,50744,49583,50738,35732,53967,49612,62183,42585,55730,52989,50150,48002,52540,50134,50744,49583,50738,35732,53967,49612,62183,42585,55730,52989,50150,48002,52540,50134,50744,49583,50738,35732,53967,49612,62183,42585,55730,52989,50150,48002,52540,50134,50744,49583,50738,35732,53967,49612,62183,42585,55730,52989,50150,48002,52540,50134,50744,49583,50738,35732,53967,49612,62183,42585,55730,52989,50150,48002,52540,50134,50744,49583,50738,35732,53967,49612,62183,42585,55730,52989,50150,48002,52540,50134,50744,49583,50738,35732,53967,49612,62183,42585,55730,52989,50150,48002,52540,50134,50744,49583,50738,35732,53967,49612,62183,42585,55730,52989,50150,48002,52540,50134,50744,49583,50738,35732,53967,49612,62183,42585,55730,52989,50150,48002,52540,50134,50744,49583,50738,35732,53967,49612,62183,42585,55730,52989,393
14009,14674,14484,14770,14613,11204,9954,22296,12987,12381,11391,18198,15836,16349,14009,14674,14484,14770,14613,11204,9954,22296,12987,12381,11391,18198,15836,16349,14009,14674,14484,14770,14613,11204,9954,22296,12987,12381,11391,18198,15836,16349,14009,14674,14484,14770,14613,11204,9954,22296,12987,12381,11391,18198,15836,16349,14009,14674,14484,14770,14613,11204,9954,22296,12987,12381,11391,18198,15836,16349,14009,14674,14484,14770,14613,11204,9954,22296,12987,12381,11391,18198,15836,16349,14009,14674,14484,14770,14613,11204,9954,22296,12987,12381,11391,18198,15836,16349,14009,14674,14484,14770,14613,11204,9954,22296,12987,12381,11391,18198,15836,16349,14009,14674,14484,14770,14613,11204,9954,22296,12987,12381,11391,18198,15836,16349,14009,14674,14484,14770,14613,11204,9954,22296,12987,12381,11391,18198,15836,16349,14009,14674,14484,14770,14613,11204,9954,22296,12987,12381,11391,18198,15836,16349,14009,14674,14484,14770,14613,11204,9954,22296,12987,12381,11391,18198,15836,16349,586
34514,37946,30191,43285,29725,43388,36312,36332,36828,36101,35066,35757,39149,36555,34514,37946,30191,43285,29725,43388,36312,36332,36828,36101,35066,35757,39149,36555,34514,37946,30191,43285,29725,43388,36312,36332,36828,36101,35066,35757,39149,36555,34514,37946,30191,43285,29725,43388,36312,36332,36828,36101,35066,35757,39149,36555,34514,37946,30191,43285,29725,43388,36312,36332,36828,36101,35066,35757,39149,36555,34514,37946,30191,43285,29725,43388,36312,36332,36828,36101,35066,35757,39149,36555,34514,37946,30191,43285,29725,43388,36312,36332,36828,36101,35066,35757,39149,36555,34514,37946,30191,43285,29725,43388,36312,36332,36828,36101,35066,35757,39149,36555,34514,37946,30191,43285,29725,43388,36312,36332,36828,36101,35066,35757,39149,36555,34514,37946,30191,43285,29725,43388,36312,36332,36828,36101,35066,35757,39149,36555,34514,37946,30191,43285,29725,43388,36312,36332,36828,36101,35066,35757,39149,36555,34514,37946,30191,43285,29725,43388,36312,36332,36828,36101,35066,35757,39149,36555,165
22417,21969,19460,26483,22433,23129,22632,22060,22474,23081,22413,23146,22731,22655,22417,21969,19460,26483,22433,23129,22632,22060,22474,23081,22413,23146,22731,22655,22417,21969,19460,26483,22433,23129,22632,22060,22474,23081,22413,23146,22731,22655,22417,21969,19460,26483,22433,23129,22632,22060,22474,23081,22413,23146,22731,22655,22417,21969,19460,26483,22433,23129,22632,22060,22474,23081,22413,23146,22731,22655,22417,21969,19460,26483,22433,23129,22632,22060,22474,23081,22413,23146,22731,22655,22417,21969,19460,26483,22433,23129,22632,22060,22474,23081,22413,23146,22731,22655,22417,21969,19460,26483,22433,23129,22632,22060,22474,23081,22413,23146,22731,22655,22417,21969,19460,26483,22433,23129,22632,22060,22474,23081,22413,23146,22731,22655,22417,21969,19460,26483,22433,23129,22632,22060,22474,23081,22413,23146,22731,22655,22417,21969,19460,26483,22433,23129,22632,22060,22474,23081,22413,23146,22731,22655,22417,21969,19460,26483,22433,23129,22632,22060,22474,23081,22413,23146,22731,22655,482
963,1008,973,996,987,950,1021,993,979,994,932,1041,986,987,963,1008,973,996,987,950,1021,993,979,994,932,1041,986,987,963,1008,973,996,987,950,1021,993,979,994,932,1041,986,987,963,1008,973,996,987,950,1021,993,979,994,932,1041,986,987,963,1008,973,996,987,950,1021,993,979,994,932,1041,986,987,963,1008,973,996,987,950,1021,993,979,994,932,1041,986,987,963,1008,973,996,987,950,1021,993,979,994,932,1041,986,987,963,1008,973,996,987,950,1021,993,979,994,932,1041,986,987,963,1008,973,996,987,950,1021,993,979,994,932,1041,986,987,963,1008,973,996,987,950,1021,993,979,994,932,1041,986,987,963,1008,973,996,987,950,1021,993,979,994,932,1041,986,987,963,1008,973,996,987,950,1021,993,979,994,932,1041,986,987,55
21121,30263,23974,27531,25432,22707,26964,27541,25967,24436,26865,25307,26281,25724,21121,30263,23974,27531,25432,22707,26964,27541,25967,24436,26865,25307,26281,25724,21121,30263,23974,27531,25432,22707,26964,27541,25967,24436,26865,25307,26281,25724,21121,30263,23974,27531,25432,22707,26964,27541,25967,24436,26865,25307,26281,25724,21121,30263,23974,27531,25432,22707,26964,27541,25967,24436,26865,25307,26281,25724,21121,30263,23974,27531,25432,22707,26964,27541,25967,24436,26865,25307,26281,25724,21121,30263,23974,27531,25432,22707,26964,27541,25967,24436,26865,25307,26281,25724,21121,30263,23974,27531,25432,22707,26964,27541,25967,24436,26865,25307,26281,25724,21121,30263,23974,27531,25432,22707,26964,27541,25967,24436,26865,25307,26281,25724,21121,30263,23974,27531,25432,22707,26964,27541,25967,24436,26865,25307,26281,25724,21121,30263,23974,27531,25432,22707,26964,27541,25967,24436,26865,25307,26281,25724,21121,30263,23974,27531,25432,22707,26964,27541,25967,24436,26865,25307,26281,25724,418
56051,57142,52606,61171,56844,55341,57427,54073,58250,57800,57553,57132,57014,56865,56051,57142,52606,61171,56844,55341,57427,54073,58250,57800,57553,57132,57014,56865,56051,57142,52606,61171,56844,55341,57427,54073,58250,57800,57553,57132,57014,56865,56051,57142,52606,61171,56844,55341,57427,54073,58250,57800,57553,57132,57014,56865,56051,57142,52606,61171,56844,55341,57427,54073,58250,57800,57553,57132,57014,56865,56051,57142,52606,61171,56844,55341,57427,54073,58250,57800,57553,57132,57014,56865,56051,57142,52606,61171,56844,55341,57427,54073,58250,57800,57553,57132,57014,56865,56051,57142,52606,61171,56844,55341,57427,54073,58250,57800,57553,57132,57014,56865,56051,57142,52606,61171,56844,55341,57427,54073,58250,57800,57553,57132,57014,56865,56051,57142,52606,61171,56844,55341,57427,54073,58250,57800,57553,57132,57014,56865,56051,57142,52606,61171,56844,55341,57427,54073,58250,57800,57553,57132,57014,56865,56051,57142,52606,61171,56844,55341,57427,54073,58250,57800,57553,57132,57014,56865,335
9305,9290,8256,11274,9099,8801,10684,9282,8480,10822,8493,10388,9720,9544,9305,9290,8256,11274,9099,8801,10684,9282,8480,10822,8493,10388,9720,9544,9305,9290,8256,11274,9099,8801,10684,9282,8480,10822,8493,10388,9720,9544,9305,9290,8256,11274,9099,8801,10684,9282,8480,10822,8493,10388,9720,9544,9305,9290,8256,11274,9099,8801,10684,9282,8480,10822,8493,10388,9720,9544,9305,9290,8256,11274,9099,8801,10684,9282,8480,10822,8493,10388,9720,9544,9305,9290,8256,11274,9099,8801,10684,9282,8480,10822,8493,10388,9720,9544,9305,9290,8256,11274,9099,8801,10684,9282,8480,10822,8493,10388,9720,9544,9305,9290,8256,11274,9099,8801,10684,9282,8480,10822,8493,10388,9720,9544,9305,9290,8256,11274,9099,8801,10684,9282,8480,10822,8493,10388,9720,9544,9305,9290,8256,11274,9099,8801,10684,9282,8480,10822,8493,10388,9720,9544,9305,9290,8256,11274,9099,8801,10684,9282,8480,10822,8493,10388,9720,9544,17
6468,11209,9396,9435,9095,9126,9198,7777,7159,12175,9635,8508,9827,9162,6468,11209,9396,9435,9095,9126,9198,7777,7159,12175,9635,8508,9827,9162,6468,11209,9396,9435,9095,9126,9198,7777,7159,12175,9635,8508,9827,9162,6468,11209,9396,9435,9095,9126,9198,7777,7159,12175,9635,8508,9827,9162,6468,11209,9396,9435,9095,9126,9198,7777,7159,12175,9635,8508,9827,9162,6468,11209,9396,9435,9095,9126,9198,7777,7159,12175,9635,8508,9827,9162,6468,11209,9396,9435,9095,9126,9198,7777,7159,12175,9635,8508,9827,9162,6468,11209,9396,9435,9095,9126,9198,7777,7159,12175,9635,8508,9827,9162,6468,11209,9396,9435,9095,9126,9198,7777,7159,12175,9635,8508,9827,9162,6468,11209,9396,9435,9095,9126,9198,7777,7159,12175,9635,8508,9827,9162,6468,11209,9396,9435,9095,9126,9198,7777,7159,12175,9635,8508,9827,9162,6468,11209,9396,9435,9095,9126,9198,7777,7159,12175,9635,8508,9827,9162,269
27283,31235,29695,29918,30692,26344,30951,29179,27330,32777,30059,21712,39629,31808,27283,31235,29695,29918,30692,26344,30951,29179,27330,32777,30059,21712,39629,31808,27283,31235,29695,29918,30692,26344,30951,29179,27330,32777,30059,21712,39629,31808,27283,31235,29695,29918,30692,26344,30951,29179,27330,32777,30059,21712,39629,31808,27283,31235,29695,29918,30692,26344,30951,29179,27330,32777,30059,21712,39629,31808,27283,31235,29695,29918,30692,26344,30951,29179,27330,32777,30059,21712,39629,31808,27283,31235,29695,29918,30692,26344,30951,29179,27330,32777,30059,21712,39629,31808,27283,31235,29695,29918,30692,26344,30951,29179,27330,32777,30059,21712,39629,31808,27283,31235,29695,29918,30692,26344,30951,29179,27330,32777,30059,21712,39629,31808,27283,31235,29695,29918,30692,26344,30951,29179,27330,32777,30059,21712,39629,31808,27283,31235,29695,29918,30692,26344,30951,29179,27330,32777,30059,21712,39629,31808,27283,31235,29695,29918,30692,26344,30951,29179,27330,32777,30059,21712,39629,31808,3
72217,75017,73596,72965,73530,72194,72412,77158,73797,72230,74968,73453,74110,73701,72217,75017,73596,72965,73530,72194,72412,77158,73797,72230,74968,73453,74110,73701,72217,75017,73596,72965,73530,72194,72412,77158,73797,72230,74968,73453,74110,73701,72217,75017,73596,72965,73530,72194,72412,77158,73797,72230,74968,73453,74110,73701,72217,75017,73596,72965,73530,72194,72412,77158,73797,72230,74968,73453,74110,73701,72217,75017,73596,72965,73530,72194,72412,77158,73797,72230,74968,73453,74110,73701,72217,75017,73596,72965,73530,72194,72412,77158,73797,72230,74968,73453,74110,73701,72217,75017,73596,72965,73530,72194,72412,77158,73797,72230,74968,73453,74110,73701,72217,75017,73596,72965,73530,72194,72412,77158,73797,72230,74968,73453,74110,73701,72217,75017,73596,72965,73530,72194,72412,77158,73797,72230,74968,73453,74110,73701,72217,75017,73596,72965,73530,72194,72412,77158,73797,72230,74968,73453,74110,73701,72217,75017,73596,72965,73530,72194,72412,77158,73797,72230,74968,73453,74110,73701,537
27939,33070,28483,32805,18179,43314,9398,52954,29298,15212,44317,29324,36638,31105,27939,33070,28483,32805,18179,43314,9398,52954,29298,15212,44317,29324,36638,31105,27939,33070,28483,32805,18179,43314,9398,52954,29298,15212,44317,29324,36638,31105,27939,33070,28483,32805,18179,43314,9398,52954,29298,15212,44317,29324,36638,31105,27939,33070,28483,32805,18179,43314,9398,52954,29298,15212,44317,29324,36638,31105,27939,33070,28483,32805,18179,43314,9398,52954,29298,15212,44317,29324,36638,31105,27939,33070,28483,32805,18179,43314,9398,52954,29298,15212,44317,29324,36638,31105,27939,33070,28483,32805,18179,43314,9398,52954,29298,15212,44317,29324,36638,31105,27939,33070,28483,32805,18179,43314,9398,52954,29298,15212,44317,29324,36638,31105,27939,33070,28483,32805,18179,43314,9398,52954,29298,15212,44317,29324,36638,31105,27939,33070,28483,32805,18179,43314,9398,52954,29298,15212,44317,29324,36638,31105,27939,33070,28483,32805,18179,43314,9398,52954,29298,15212,44317,29324,36638,31105,444
39465,39729,39647,38618,36968,43013,39671,39793,39063,35698,43292,37722,41100,40809,39465,39729,39647,38618,36968,43013,39671,39793,39063,35698,43292,37722,41100,40809,39465,39729,39647,38618,36968,43013,39671,39793,39063,35698,43292,37722,41100,40809,39465,39729,39647,38618,36968,43013,39671,39793,39063,35698,43292,37722,41100,40809,39465,39729,39647,38618,36968,43013,39671,39793,39063,35698,43292,37722,41100,40809,39465,39729,39647,38618,36968,43013,39671,39793,39063,35698,43292,37722,41100,40809,39465,39729,39647,38618,36968,43013,39671,39793,39063,35698,43292,37722,41100,40809,39465,39729,39647,38618,36968,43013,39671,39793,39063,35698,43292,37722,41100,40809,39465,39729,39647,38618,36968,43013,39671,39793,39063,35698,43292,37722,41100,40809,39465,39729,39647,38618,36968,43013,39671,39793,39063,35698,43292,37722,41100,40809,39465,39729,39647,38618,36968,43013,39671,39793,39063,35698,43292,37722,41100,40809,39465,39729,39647,38618,36968,43013,39671,39793,39063,35698,43292,37722,41100,40809,251
53577,53941,54047,54303,53351,53981,54401,53862,54171,50739,56974,54455,52463,55513,53577,53941,54047,54303,53351,53981,54401,53862,54171,50739,56974,54455,52463,55513,53577,53941,54047,54303,53351,53981,54401,53862,54171,50739,56974,54455,52463,55513,53577,53941,54047,54303,53351,53981,54401,53862,54171,50739,56974,54455,52463,55513,53577,53941,54047,54303,53351,53981,54401,53862,54171,50739,56974,54455,52463,55513,53577,53941,54047,54303,53351,53981,54401,53862,54171,50739,56974,54455,52463,55513,53577,53941,54047,54303,53351,53981,54401,53862,54171,50739,56974,54455,52463,55513,53577,53941,54047,54303,53351,53981,54401,53862,54171,50739,56974,54455,52463,55513,53577,53941,54047,54303,53351,53981,54401,53862,54171,50739,56974,54455,52463,55513,53577,53941,54047,54303,53351,53981,54401,53862,54171,50739,56974,54455,52463,55513,53577,53941,54047,54303,53351,53981,54401,53862,54171,50739,56974,54455,52463,55513,53577,53941,54047,54303,53351,53981,54401,53862,54171,50739,56974,54455,52463,55513,128
6940,7913,7176,8354,7002,7842,7943,7318,7842,7674,7639,7324,7897,7607,6940,7913,7176,8354,7002,7842,7943,7318,7842,7674,7639,7324,7897,7607,6940,7913,7176,8354,7002,7842,7943,7318,7842,7674,7639,7324,7897,7607,6940,7913,7176,8354,7002,7842,7943,7318,7842,7674,7639,7324,7897,7607,6940,7913,7176,8354,7002,7842,7943,7318,7842,7674,7639,7324,7897,7607,6940,7913,7176,8354,7002,7842,7943,7318,7842,7674,7639,7324,7897,7607,6940,7913,7176,8354,7002,7842,7943,7318,7842,7674,7639,7324,7897,7607,6940,7913,7176,8354,7002,7842,7943,7318,7842,7674,7639,7324,7897,7607,6940,7913,7176,8354,7002,7842,7943,7318,7842,7674,7639,7324,7897,7607,6940,7913,7176,8354,7002,7842,7943,7318,7842,7674,7639,7324,7897,7607,6940,7913,7176,8354,7002,7842,7943,7318,7842,7674,7639,7324,7897,7607,6940,7913,7176,8354,7002,7842,7943,7318,7842,7674,7639,7324,7897,7607,244
45476,48892,50557,47725,49136,43894,51680,48790,44563,51257,47456,50793,48414,48382,45476,48892,50557,47725,49136,43894,51680,48790,44563,51257,47456,50793,48414,48382,45476,48892,50557,47725,49136,43894,51680,48790,44563,51257,47456,50793,48414,48382,45476,48892,50557,47725,49136,43894,51680,48790,44563,51257,47456,50793,48414,48382,45476,48892,50557,47725,49136,43894,51680,48790,44563,51257,47456,50793,48414,48382,45476,48892,50557,47725,49136,43894,51680,48790,44563,51257,47456,50793,48414,48382,45476,48892,50557,47725,49136,43894,51680,48790,44563,51257,47456,50793,48414,48382,45476,48892,50557,47725,49136,43894,51680,48790,44563,51257,47456,50793,48414,48382,45476,48892,50557,47725,49136,43894,51680,48790,44563,51257,47456,50793,48414,48382,45476,48892,50557,47725,49136,43894,51680,48790,44563,51257,47456,50793,48414,48382,45476,48892,50557,47725,49136,43894,51680,48790,44563,51257,47456,50793,48414,48382,45476,48892,50557,47725,49136,43894,51680,48790,44563,51257,47456,50793,48414,48382,24
33713,32463,34638,35088,31446,35295,35512,34124,28133,38375,35909,30186,36763,35266,33713,32463,34638,35088,31446,35295,35512,34124,28133,38375,35909,30186,36763,35266,33713,32463,34638,35088,31446,35295,35512,34124,28133,38375,35909,30186,36763,35266,33713,32463,34638,35088,31446,35295,35512,34124,28133,38375,35909,30186,36763,35266,33713,32463,34638,35088,31446,35295,35512,34124,28133,38375,35909,30186,36763,35266,33713,32463,34638,35088,31446,35295,35512,34124,28133,38375,35909,30186,36763,35266,33713,32463,34638,35088,31446,35295,35512,34124,28133,38375,35909,30186,36763,35266,33713,32463,34638,35088,31446,35295,35512,34124,28133,38375,35909,30186,36763,35266,33713,32463,34638,35088,31446,35295,35512,34124,28133,38375,35909,30186,36763,35266,33713,32463,34638,35088,31446,35295,35512,34124,28133,38375,35909,30186,36763,35266,33713,32463,34638,35088,31446,35295,35512,34124,28133,38375,35909,30186,36763,35266,33713,32463,34638,35088,31446,35295,35512,34124,28133,38375,35909,30186,36763,35266,632
84486,84516,85143,81057,89868,80109,84827,88447,83761,86806,85411,84428,85857,85490,84486,84516,85143,81057,89868,80109,84827,88447,83761,86806,85411,84428,85857,85490,84486,84516,85143,81057,89868,80109,84827,88447,83761,86806,85411,84428,85857,85490,84486,84516,85143,81057,89868,80109,84827,88447,83761,86806,85411,84428,85857,85490,84486,84516,85143,81057,89868,80109,84827,88447,83761,86806,85411,84428,85857,85490,84486,84516,85143,81057,89868,80109,84827,88447,83761,86806,85411,84428,85857,85490,84486,84516,85143,81057,89868,80109,84827,88447,83761,86806,85411,84428,85857,85490,84486,84516,85143,81057,89868,80109,84827,88447,83761,86806,85411,84428,85857,85490,84486,84516,85143,81057,89868,80109,84827,88447,83761,86806,85411,84428,85857,85490,84486,84516,85143,81057,89868,80109,84827,88447,83761,86806,85411,84428,85857,85490,84486,84516,85143,81057,89868,80109,84827,88447,83761,86806,85411,84428,85857,85490,84486,84516,85143,81057,89868,80109,84827,88447,83761,86806,85411,84428,85857,85490,116
