band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,census_code
22946,29909,28782,27936,27548,27409,27488,27691,22946,29909,28782,27936,27548,27409,27488,27691,22946,29909,28782,27936,27548,27409,27488,27691,22946,29909,28782,27936,27548,27409,27488,27691,22946,29909,28782,27936,27548,27409,27488,27691,22946,29909,28782,27936,27548,27409,27488,27691,22946,29909,28782,27936,27548,27409,27488,27691,22946,29909,28782,27936,27548,27409,27488,27691,22946,29909,28782,27936,27548,27409,27488,27691,22946,29909,28782,27936,27548,27409,27488,27691,22946,29909,28782,27936,27548,27409,27488,27691,22946,29909,28782,27936,27548,27409,27488,27691,525
97850,134190,115295,143474,128732,130829,124761,125625,97850,134190,115295,143474,128732,130829,124761,125625,97850,134190,115295,143474,128732,130829,124761,125625,97850,134190,115295,143474,128732,130829,124761,125625,97850,134190,115295,143474,128732,130829,124761,125625,97850,134190,115295,143474,128732,130829,124761,125625,97850,134190,115295,143474,128732,130829,124761,125625,97850,134190,115295,143474,128732,130829,124761,125625,97850,134190,115295,143474,128732,130829,124761,125625,97850,134190,115295,143474,128732,130829,124761,125625,97850,134190,115295,143474,128732,130829,124761,125625,97850,134190,115295,143474,128732,130829,124761,125625,457
22839,20795,24207,24725,25325,23598,23408,23775,22839,20795,24207,24725,25325,23598,23408,23775,22839,20795,24207,24725,25325,23598,23408,23775,22839,20795,24207,24725,25325,23598,23408,23775,22839,20795,24207,24725,25325,23598,23408,23775,22839,20795,24207,24725,25325,23598,23408,23775,22839,20795,24207,24725,25325,23598,23408,23775,22839,20795,24207,24725,25325,23598,23408,23775,22839,20795,24207,24725,25325,23598,23408,23775,22839,20795,24207,24725,25325,23598,23408,23775,22839,20795,24207,24725,25325,23598,23408,23775,22839,20795,24207,24725,25325,23598,23408,23775,261
22834,26913,32027,27137,26910,26287,28404,28351,22834,26913,32027,27137,26910,26287,28404,28351,22834,26913,32027,27137,26910,26287,28404,28351,22834,26913,32027,27137,26910,26287,28404,28351,22834,26913,32027,27137,26910,26287,28404,28351,22834,26913,32027,27137,26910,26287,28404,28351,22834,26913,32027,27137,26910,26287,28404,28351,22834,26913,32027,27137,26910,26287,28404,28351,22834,26913,32027,27137,26910,26287,28404,28351,22834,26913,32027,27137,26910,26287,28404,28351,22834,26913,32027,27137,26910,26287,28404,28351,22834,26913,32027,27137,26910,26287,28404,28351,590
31534,31515,32929,31117,32503,32352,32000,32001,31534,31515,32929,31117,32503,32352,32000,32001,31534,31515,32929,31117,32503,32352,32000,32001,31534,31515,32929,31117,32503,32352,32000,32001,31534,31515,32929,31117,32503,32352,32000,32001,31534,31515,32929,31117,32503,32352,32000,32001,31534,31515,32929,31117,32503,32352,32000,32001,31534,31515,32929,31117,32503,32352,32000,32001,31534,31515,32929,31117,32503,32352,32000,32001,31534,31515,32929,31117,32503,32352,32000,32001,31534,31515,32929,31117,32503,32352,32000,32001,31534,31515,32929,31117,32503,32352,32000,32001,47
130437,132598,153360,147144,169965,123326,160143,156901,130437,132598,153360,147144,169965,123326,160143,156901,130437,132598,153360,147144,169965,123326,160143,156901,130437,132598,153360,147144,169965,123326,160143,156901,130437,132598,153360,147144,169965,123326,160143,156901,130437,132598,153360,147144,169965,123326,160143,156901,130437,132598,153360,147144,169965,123326,160143,156901,130437,132598,153360,147144,169965,123326,160143,156901,130437,132598,153360,147144,169965,123326,160143,156901,130437,132598,153360,147144,169965,123326,160143,156901,130437,132598,153360,147144,169965,123326,160143,156901,130437,132598,153360,147144,169965,123326,160143,156901,85
47796,50072,45983,51359,49472,48281,49867,49210,47796,50072,45983,51359,49472,48281,49867,49210,47796,50072,45983,51359,49472,48281,49867,49210,47796,50072,45983,51359,49472,48281,49867,49210,47796,50072,45983,51359,49472,48281,49867,49210,47796,50072,45983,51359,49472,48281,49867,49210,47796,50072,45983,51359,49472,48281,49867,49210,47796,50072,45983,51359,49472,48281,49867,49210,47796,50072,45983,51359,49472,48281,49867,49210,47796,50072,45983,51359,49472,48281,49867,49210,47796,50072,45983,51359,49472,48281,49867,49210,47796,50072,45983,51359,49472,48281,49867,49210,485
19961,20008,19529,20277,20189,19886,20052,20040,19961,20008,19529,20277,20189,19886,20052,20040,19961,20008,19529,20277,20189,19886,20052,20040,19961,20008,19529,20277,20189,19886,20052,20040,19961,20008,19529,20277,20189,19886,20052,20040,19961,20008,19529,20277,20189,19886,20052,20040,19961,20008,19529,20277,20189,19886,20052,20040,19961,20008,19529,20277,20189,19886,20052,20040,19961,20008,19529,20277,20189,19886,20052,20040,19961,20008,19529,20277,20189,19886,20052,20040,19961,20008,19529,20277,20189,19886,20052,20040,19961,20008,19529,20277,20189,19886,20052,20040,15
76409,76342,75466,77416,76410,76374,76363,76489,76409,76342,75466,77416,76410,76374,76363,76489,76409,76342,75466,77416,76410,76374,76363,76489,76409,76342,75466,77416,76410,76374,76363,76489,76409,76342,75466,77416,76410,76374,76363,76489,76409,76342,75466,77416,76410,76374,76363,76489,76409,76342,75466,77416,76410,76374,76363,76489,76409,76342,75466,77416,76410,76374,76363,76489,76409,76342,75466,77416,76410,76374,76363,76489,76409,76342,75466,77416,76410,76374,76363,76489,76409,76342,75466,77416,76410,76374,76363,76489,76409,76342,75466,77416,76410,76374,76363,76489,127
164334,164281,164734,156363,160662,175179,158945,171309,164334,164281,164734,156363,160662,175179,158945,171309,164334,164281,164734,156363,160662,175179,158945,171309,164334,164281,164734,156363,160662,175179,158945,171309,164334,164281,164734,156363,160662,175179,158945,171309,164334,164281,164734,156363,160662,175179,158945,171309,164334,164281,164734,156363,160662,175179,158945,171309,164334,164281,164734,156363,160662,175179,158945,171309,164334,164281,164734,156363,160662,175179,158945,171309,164334,164281,164734,156363,160662,175179,158945,171309,164334,164281,164734,156363,160662,175179,158945,171309,164334,164281,164734,156363,160662,175179,158945,171309,139
36127,44477,38722,39001,43298,40329,39860,40833,36127,44477,38722,39001,43298,40329,39860,40833,36127,44477,38722,39001,43298,40329,39860,40833,36127,44477,38722,39001,43298,40329,39860,40833,36127,44477,38722,39001,43298,40329,39860,40833,36127,44477,38722,39001,43298,40329,39860,40833,36127,44477,38722,39001,43298,40329,39860,40833,36127,44477,38722,39001,43298,40329,39860,40833,36127,44477,38722,39001,43298,40329,39860,40833,36127,44477,38722,39001,43298,40329,39860,40833,36127,44477,38722,39001,43298,40329,39860,40833,36127,44477,38722,39001,43298,40329,39860,40833,164
22335,24526,23425,23655,23478,22962,24155,23604,22335,24526,23425,23655,23478,22962,24155,23604,22335,24526,23425,23655,23478,22962,24155,23604,22335,24526,23425,23655,23478,22962,24155,23604,22335,24526,23425,23655,23478,22962,24155,23604,22335,24526,23425,23655,23478,22962,24155,23604,22335,24526,23425,23655,23478,22962,24155,23604,22335,24526,23425,23655,23478,22962,24155,23604,22335,24526,23425,23655,23478,22962,24155,23604,22335,24526,23425,23655,23478,22962,24155,23604,22335,24526,23425,23655,23478,22962,24155,23604,22335,24526,23425,23655,23478,22962,24155,23604,214
469,472,479,495,479,481,478,484,469,472,479,495,479,481,478,484,469,472,479,495,479,481,478,484,469,472,479,495,479,481,478,484,469,472,479,495,479,481,478,484,469,472,479,495,479,481,478,484,469,472,479,495,479,481,478,484,469,472,479,495,479,481,478,484,469,472,479,495,479,481,478,484,469,472,479,495,479,481,478,484,469,472,479,495,479,481,478,484,469,472,479,495,479,481,478,484,494
33710,40708,33096,39186,38538,38925,37113,38676,33710,40708,33096,39186,38538,38925,37113,38676,33710,40708,33096,39186,38538,38925,37113,38676,33710,40708,33096,39186,38538,38925,37113,38676,33710,40708,33096,39186,38538,38925,37113,38676,33710,40708,33096,39186,38538,38925,37113,38676,33710,40708,33096,39186,38538,38925,37113,38676,33710,40708,33096,39186,38538,38925,37113,38676,33710,40708,33096,39186,38538,38925,37113,38676,33710,40708,33096,39186,38538,38925,37113,38676,33710,40708,33096,39186,38538,38925,37113,38676,33710,40708,33096,39186,38538,38925,37113,38676,583
51325,51579,51254,51303,51842,50445,52480,51482,51325,51579,51254,51303,51842,50445,52480,51482,51325,51579,51254,51303,51842,50445,52480,51482,51325,51579,51254,51303,51842,50445,52480,51482,51325,51579,51254,51303,51842,50445,52480,51482,51325,51579,51254,51303,51842,50445,52480,51482,51325,51579,51254,51303,51842,50445,52480,51482,51325,51579,51254,51303,51842,50445,52480,51482,51325,51579,51254,51303,51842,50445,52480,51482,51325,51579,51254,51303,51842,50445,52480,51482,51325,51579,51254,51303,51842,50445,52480,51482,51325,51579,51254,51303,51842,50445,52480,51482,367
33853,33951,33874,33828,30049,37640,33987,34051,33853,33951,33874,33828,30049,37640,33987,34051,33853,33951,33874,33828,30049,37640,33987,34051,33853,33951,33874,33828,30049,37640,33987,34051,33853,33951,33874,33828,30049,37640,33987,34051,33853,33951,33874,33828,30049,37640,33987,34051,33853,33951,33874,33828,30049,37640,33987,34051,33853,33951,33874,33828,30049,37640,33987,34051,33853,33951,33874,33828,30049,37640,33987,34051,33853,33951,33874,33828,30049,37640,33987,34051,33853,33951,33874,33828,30049,37640,33987,34051,33853,33951,33874,33828,30049,37640,33987,34051,147
5684,5577,5615,5866,5694,5629,2599,8834,5684,5577,5615,5866,5694,5629,2599,8834,5684,5577,5615,5866,5694,5629,2599,8834,5684,5577,5615,5866,5694,5629,2599,8834,5684,5577,5615,5866,5694,5629,2599,8834,5684,5577,5615,5866,5694,5629,2599,8834,5684,5577,5615,5866,5694,5629,2599,8834,5684,5577,5615,5866,5694,5629,2599,8834,5684,5577,5615,5866,5694,5629,2599,8834,5684,5577,5615,5866,5694,5629,2599,8834,5684,5577,5615,5866,5694,5629,2599,8834,5684,5577,5615,5866,5694,5629,2599,8834,252
58395,62169,60546,60329,60619,60405,60421,60415,58395,62169,60546,60329,60619,60405,60421,60415,58395,62169,60546,60329,60619,60405,60421,60415,58395,62169,60546,60329,60619,60405,60421,60415,58395,62169,60546,60329,60619,60405,60421,60415,58395,62169,60546,60329,60619,60405,60421,60415,58395,62169,60546,60329,60619,60405,60421,60415,58395,62169,60546,60329,60619,60405,60421,60415,58395,62169,60546,60329,60619,60405,60421,60415,58395,62169,60546,60329,60619,60405,60421,60415,58395,62169,60546,60329,60619,60405,60421,60415,58395,62169,60546,60329,60619,60405,60421,60415,628
56012,56305,53291,58022,54963,57737,56937,56225,56012,56305,53291,58022,54963,57737,56937,56225,56012,56305,53291,58022,54963,57737,56937,56225,56012,56305,53291,58022,54963,57737,56937,56225,56012,56305,53291,58022,54963,57737,56937,56225,56012,56305,53291,58022,54963,57737,56937,56225,56012,56305,53291,58022,54963,57737,56937,56225,56012,56305,53291,58022,54963,57737,56937,56225,56012,56305,53291,58022,54963,57737,56937,56225,56012,56305,53291,58022,54963,57737,56937,56225,56012,56305,53291,58022,54963,57737,56937,56225,56012,56305,53291,58022,54963,57737,56937,56225,194
32480,34919,30365,32828,37599,29266,37484,34654,32480,34919,30365,32828,37599,29266,37484,34654,32480,34919,30365,32828,37599,29266,37484,34654,32480,34919,30365,32828,37599,29266,37484,34654,32480,34919,30365,32828,37599,29266,37484,34654,32480,34919,30365,32828,37599,29266,37484,34654,32480,34919,30365,32828,37599,29266,37484,34654,32480,34919,30365,32828,37599,29266,37484,34654,32480,34919,30365,32828,37599,29266,37484,34654,32480,34919,30365,32828,37599,29266,37484,34654,32480,34919,30365,32828,37599,29266,37484,34654,32480,34919,30365,32828,37599,29266,37484,34654,625
60625,56602,64152,61970,62330,61235,60779,61650,60625,56602,64152,61970,62330,61235,60779,61650,60625,56602,64152,61970,62330,61235,60779,61650,60625,56602,64152,61970,62330,61235,60779,61650,60625,56602,64152,61970,62330,61235,60779,61650,60625,56602,64152,61970,62330,61235,60779,61650,60625,56602,64152,61970,62330,61235,60779,61650,60625,56602,64152,61970,62330,61235,60779,61650,60625,56602,64152,61970,62330,61235,60779,61650,60625,56602,64152,61970,62330,61235,60779,61650,60625,56602,64152,61970,62330,61235,60779,61650,60625,56602,64152,61970,62330,61235,60779,61650,79
20444,20103,18097,19243,20482,23889,21104,21417,20444,20103,18097,19243,20482,23889,21104,21417,20444,20103,18097,19243,20482,23889,21104,21417,20444,20103,18097,19243,20482,23889,21104,21417,20444,20103,18097,19243,20482,23889,21104,21417,20444,20103,18097,19243,20482,23889,21104,21417,20444,20103,18097,19243,20482,23889,21104,21417,20444,20103,18097,19243,20482,23889,21104,21417,20444,20103,18097,19243,20482,23889,21104,21417,20444,20103,18097,19243,20482,23889,21104,21417,20444,20103,18097,19243,20482,23889,21104,21417,20444,20103,18097,19243,20482,23889,21104,21417,270
24322,24470,25896,23257,28188,23995,25567,26119,24322,24470,25896,23257,28188,23995,25567,26119,24322,24470,25896,23257,28188,23995,25567,26119,24322,24470,25896,23257,28188,23995,25567,26119,24322,24470,25896,23257,28188,23995,25567,26119,24322,24470,25896,23257,28188,23995,25567,26119,24322,24470,25896,23257,28188,23995,25567,26119,24322,24470,25896,23257,28188,23995,25567,26119,24322,24470,25896,23257,28188,23995,25567,26119,24322,24470,25896,23257,28188,23995,25567,26119,24322,24470,25896,23257,28188,23995,25567,26119,24322,24470,25896,23257,28188,23995,25567,26119,257
118831,119629,117763,117314,121825,120090,117145,121358,118831,119629,117763,117314,121825,120090,117145,121358,118831,119629,117763,117314,121825,120090,117145,121358,118831,119629,117763,117314,121825,120090,117145,121358,118831,119629,117763,117314,121825,120090,117145,121358,118831,119629,117763,117314,121825,120090,117145,121358,118831,119629,117763,117314,121825,120090,117145,121358,118831,119629,117763,117314,121825,120090,117145,121358,118831,119629,117763,117314,121825,120090,117145,121358,118831,119629,117763,117314,121825,120090,117145,121358,118831,119629,117763,117314,121825,120090,117145,121358,118831,119629,117763,117314,121825,120090,117145,121358,119
73596,118633,87446,104371,97820,96583,96339,96624,73596,118633,87446,104371,97820,96583,96339,96624,73596,118633,87446,104371,97820,96583,96339,96624,73596,118633,87446,104371,97820,96583,96339,96624,73596,118633,87446,104371,97820,96583,96339,96624,73596,118633,87446,104371,97820,96583,96339,96624,73596,118633,87446,104371,97820,96583,96339,96624,73596,118633,87446,104371,97820,96583,96339,96624,73596,118633,87446,104371,97820,96583,96339,96624,73596,118633,87446,104371,97820,96583,96339,96624,73596,118633,87446,104371,97820,96583,96339,96624,73596,118633,87446,104371,97820,96583,96339,96624,225
20821,19625,21992,20915,20858,20834,20850,20844,20821,19625,21992,20915,20858,20834,20850,20844,20821,19625,21992,20915,20858,20834,20850,20844,20821,19625,21992,20915,20858,20834,20850,20844,20821,19625,21992,20915,20858,20834,20850,20844,20821,19625,21992,20915,20858,20834,20850,20844,20821,19625,21992,20915,20858,20834,20850,20844,20821,19625,21992,20915,20858,20834,20850,20844,20821,19625,21992,20915,20858,20834,20850,20844,20821,19625,21992,20915,20858,20834,20850,20844,20821,19625,21992,20915,20858,20834,20850,20844,20821,19625,21992,20915,20858,20834,20850,20844,445
200633,186528,237134,194586,222907,189015,219640,216422,200633,186528,237134,194586,222907,189015,219640,216422,200633,186528,237134,194586,222907,189015,219640,216422,200633,186528,237134,194586,222907,189015,219640,216422,200633,186528,237134,194586,222907,189015,219640,216422,200633,186528,237134,194586,222907,189015,219640,216422,200633,186528,237134,194586,222907,189015,219640,216422,200633,186528,237134,194586,222907,189015,219640,216422,200633,186528,237134,194586,222907,189015,219640,216422,200633,186528,237134,194586,222907,189015,219640,216422,200633,186528,237134,194586,222907,189015,219640,216422,200633,186528,237134,194586,222907,189015,219640,216422,516
22101,21510,23350,20806,23751,22755,22967,22827,22101,21510,23350,20806,23751,22755,22967,22827,22101,21510,23350,20806,23751,22755,22967,22827,22101,21510,23350,20806,23751,22755,22967,22827,22101,21510,23350,20806,23751,22755,22967,22827,22101,21510,23350,20806,23751,22755,22967,22827,22101,21510,23350,20806,23751,22755,22967,22827,22101,21510,23350,20806,23751,22755,22967,22827,22101,21510,23350,20806,23751,22755,22967,22827,22101,21510,23350,20806,23751,22755,22967,22827,22101,21510,23350,20806,23751,22755,22967,22827,22101,21510,23350,20806,23751,22755,22967,22827,262
50120,51949,53001,53667,50724,51679,54430,52335,50120,51949,53001,53667,50724,51679,54430,52335,50120,51949,53001,53667,50724,51679,54430,52335,50120,51949,53001,53667,50724,51679,54430,52335,50120,51949,53001,53667,50724,51679,54430,52335,50120,51949,53001,53667,50724,51679,54430,52335,50120,51949,53001,53667,50724,51679,54430,52335,50120,51949,53001,53667,50724,51679,54430,52335,50120,51949,53001,53667,50724,51679,54430,52335,50120,51949,53001,53667,50724,51679,54430,52335,50120,51949,53001,53667,50724,51679,54430,52335,50120,51949,53001,53667,50724,51679,54430,52335,53
111128,145460,108350,165177,107221,142792,138334,141787,111128,145460,108350,165177,107221,142792,138334,141787,111128,145460,108350,165177,107221,142792,138334,141787,111128,145460,108350,165177,107221,142792,138334,141787,111128,145460,108350,165177,107221,142792,138334,141787,111128,145460,108350,165177,107221,142792,138334,141787,111128,145460,108350,165177,107221,142792,138334,141787,111128,145460,108350,165177,107221,142792,138334,141787,111128,145460,108350,165177,107221,142792,138334,141787,111128,145460,108350,165177,107221,142792,138334,141787,111128,145460,108350,165177,107221,142792,138334,141787,111128,145460,108350,165177,107221,142792,138334,141787,563
482,399,540,480,431,632,489,518,482,399,540,480,431,632,489,518,482,399,540,480,431,632,489,518,482,399,540,480,431,632,489,518,482,399,540,480,431,632,489,518,482,399,540,480,431,632,489,518,482,399,540,480,431,632,489,518,482,399,540,480,431,632,489,518,482,399,540,480,431,632,489,518,482,399,540,480,431,632,489,518,482,399,540,480,431,632,489,518,482,399,540,480,431,632,489,518,634
56385,65098,48162,55037,62756,77101,52935,69024,56385,65098,48162,55037,62756,77101,52935,69024,56385,65098,48162,55037,62756,77101,52935,69024,56385,65098,48162,55037,62756,77101,52935,69024,56385,65098,48162,55037,62756,77101,52935,69024,56385,65098,48162,55037,62756,77101,52935,69024,56385,65098,48162,55037,62756,77101,52935,69024,56385,65098,48162,55037,62756,77101,52935,69024,56385,65098,48162,55037,62756,77101,52935,69024,56385,65098,48162,55037,62756,77101,52935,69024,56385,65098,48162,55037,62756,77101,52935,69024,56385,65098,48162,55037,62756,77101,52935,69024,358
23093,28347,23366,28550,26433,27871,24256,28545,23093,28347,23366,28550,26433,27871,24256,28545,23093,28347,23366,28550,26433,27871,24256,28545,23093,28347,23366,28550,26433,27871,24256,28545,23093,28347,23366,28550,26433,27871,24256,28545,23093,28347,23366,28550,26433,27871,24256,28545,23093,28347,23366,28550,26433,27871,24256,28545,23093,28347,23366,28550,26433,27871,24256,28545,23093,28347,23366,28550,26433,27871,24256,28545,23093,28347,23366,28550,26433,27871,24256,28545,23093,28347,23366,28550,26433,27871,24256,28545,23093,28347,23366,28550,26433,27871,24256,28545,422
982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,91
982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,982,950,988,1032,960,986,1015,996,91
126752,138568,115947,156811,122088,151088,134723,136273,126752,138568,115947,156811,122088,151088,134723,136273,126752,138568,115947,156811,122088,151088,134723,136273,126752,138568,115947,156811,122088,151088,134723,136273,126752,138568,115947,156811,122088,151088,134723,136273,126752,138568,115947,156811,122088,151088,134723,136273,126752,138568,115947,156811,122088,151088,134723,136273,126752,138568,115947,156811,122088,151088,134723,136273,126752,138568,115947,156811,122088,151088,134723,136273,126752,138568,115947,156811,122088,151088,134723,136273,126752,138568,115947,156811,122088,151088,134723,136273,126752,138568,115947,156811,122088,151088,134723,136273,515
1659,1641,1680,1658,1635,1681,1665,1660,1659,1641,1680,1658,1635,1681,1665,1660,1659,1641,1680,1658,1635,1681,1665,1660,1659,1641,1680,1658,1635,1681,1665,1660,1659,1641,1680,1658,1635,1681,1665,1660,1659,1641,1680,1658,1635,1681,1665,1660,1659,1641,1680,1658,1635,1681,1665,1660,1659,1641,1680,1658,1635,1681,1665,1660,1659,1641,1680,1658,1635,1681,1665,1660,1659,1641,1680,1658,1635,1681,1665,1660,1659,1641,1680,1658,1635,1681,1665,1660,1659,1641,1680,1658,1635,1681,1665,1660,603
48290,48672,49193,49119,47827,49609,49339,49065,48290,48672,49193,49119,47827,49609,49339,49065,48290,48672,49193,49119,47827,49609,49339,49065,48290,48672,49193,49119,47827,49609,49339,49065,48290,48672,49193,49119,47827,49609,49339,49065,48290,48672,49193,49119,47827,49609,49339,49065,48290,48672,49193,49119,47827,49609,49339,49065,48290,48672,49193,49119,47827,49609,49339,49065,48290,48672,49193,49119,47827,49609,49339,49065,48290,48672,49193,49119,47827,49609,49339,49065,48290,48672,49193,49119,47827,49609,49339,49065,48290,48672,49193,49119,47827,49609,49339,49065,46
28765,28837,29155,28053,29725,29005,28995,28935,28765,28837,29155,28053,29725,29005,28995,28935,28765,28837,29155,28053,29725,29005,28995,28935,28765,28837,29155,28053,29725,29005,28995,28935,28765,28837,29155,28053,29725,29005,28995,28935,28765,28837,29155,28053,29725,29005,28995,28935,28765,28837,29155,28053,29725,29005,28995,28935,28765,28837,29155,28053,29725,29005,28995,28935,28765,28837,29155,28053,29725,29005,28995,28935,28765,28837,29155,28053,29725,29005,28995,28935,28765,28837,29155,28053,29725,29005,28995,28935,28765,28837,29155,28053,29725,29005,28995,28935,6
49086,55069,51188,56291,43949,61853,52541,53438,49086,55069,51188,56291,43949,61853,52541,53438,49086,55069,51188,56291,43949,61853,52541,53438,49086,55069,51188,56291,43949,61853,52541,53438,49086,55069,51188,56291,43949,61853,52541,53438,49086,55069,51188,56291,43949,61853,52541,53438,49086,55069,51188,56291,43949,61853,52541,53438,49086,55069,51188,56291,43949,61853,52541,53438,49086,55069,51188,56291,43949,61853,52541,53438,49086,55069,51188,56291,43949,61853,52541,53438,49086,55069,51188,56291,43949,61853,52541,53438,49086,55069,51188,56291,43949,61853,52541,53438,576
222600,224751,301093,243173,235856,263044,242808,263945,222600,224751,301093,243173,235856,263044,242808,263945,222600,224751,301093,243173,235856,263044,242808,263945,222600,224751,301093,243173,235856,263044,242808,263945,222600,224751,301093,243173,235856,263044,242808,263945,222600,224751,301093,243173,235856,263044,242808,263945,222600,224751,301093,243173,235856,263044,242808,263945,222600,224751,301093,243173,235856,263044,242808,263945,222600,224751,301093,243173,235856,263044,242808,263945,222600,224751,301093,243173,235856,263044,242808,263945,222600,224751,301093,243173,235856,263044,242808,263945,222600,224751,301093,243173,235856,263044,242808,263945,350
24166,29495,25933,25565,28553,27823,26604,27282,24166,29495,25933,25565,28553,27823,26604,27282,24166,29495,25933,25565,28553,27823,26604,27282,24166,29495,25933,25565,28553,27823,26604,27282,24166,29495,25933,25565,28553,27823,26604,27282,24166,29495,25933,25565,28553,27823,26604,27282,24166,29495,25933,25565,28553,27823,26604,27282,24166,29495,25933,25565,28553,27823,26604,27282,24166,29495,25933,25565,28553,27823,26604,27282,24166,29495,25933,25565,28553,27823,26604,27282,24166,29495,25933,25565,28553,27823,26604,27282,24166,29495,25933,25565,28553,27823,26604,27282,222
97071,135172,112191,106285,115186,133273,117039,116732,97071,135172,112191,106285,115186,133273,117039,116732,97071,135172,112191,106285,115186,133273,117039,116732,97071,135172,112191,106285,115186,133273,117039,116732,97071,135172,112191,106285,115186,133273,117039,116732,97071,135172,112191,106285,115186,133273,117039,116732,97071,135172,112191,106285,115186,133273,117039,116732,97071,135172,112191,106285,115186,133273,117039,116732,97071,135172,112191,106285,115186,133273,117039,116732,97071,135172,112191,106285,115186,133273,117039,116732,97071,135172,112191,106285,115186,133273,117039,116732,97071,135172,112191,106285,115186,133273,117039,116732,571
16220,16233,16226,16144,16007,16447,16300,16233,16220,16233,16226,16144,16007,16447,16300,16233,16220,16233,16226,16144,16007,16447,16300,16233,16220,16233,16226,16144,16007,16447,16300,16233,16220,16233,16226,16144,16007,16447,16300,16233,16220,16233,16226,16144,16007,16447,16300,16233,16220,16233,16226,16144,16007,16447,16300,16233,16220,16233,16226,16144,16007,16447,16300,16233,16220,16233,16226,16144,16007,16447,16300,16233,16220,16233,16226,16144,16007,16447,16300,16233,16220,16233,16226,16144,16007,16447,16300,16233,16220,16233,16226,16144,16007,16447,16300,16233,11
158974,161066,159542,160603,142534,131710,185761,180190,158974,161066,159542,160603,142534,131710,185761,180190,158974,161066,159542,160603,142534,131710,185761,180190,158974,161066,159542,160603,142534,131710,185761,180190,158974,161066,159542,160603,142534,131710,185761,180190,158974,161066,159542,160603,142534,131710,185761,180190,158974,161066,159542,160603,142534,131710,185761,180190,158974,161066,159542,160603,142534,131710,185761,180190,158974,161066,159542,160603,142534,131710,185761,180190,158974,161066,159542,160603,142534,131710,185761,180190,158974,161066,159542,160603,142534,131710,185761,180190,158974,161066,159542,160603,142534,131710,185761,180190,455
37060,23326,40787,47837,23203,55169,33928,41941,37060,23326,40787,47837,23203,55169,33928,41941,37060,23326,40787,47837,23203,55169,33928,41941,37060,23326,40787,47837,23203,55169,33928,41941,37060,23326,40787,47837,23203,55169,33928,41941,37060,23326,40787,47837,23203,55169,33928,41941,37060,23326,40787,47837,23203,55169,33928,41941,37060,23326,40787,47837,23203,55169,33928,41941,37060,23326,40787,47837,23203,55169,33928,41941,37060,23326,40787,47837,23203,55169,33928,41941,37060,23326,40787,47837,23203,55169,33928,41941,37060,23326,40787,47837,23203,55169,33928,41941,589
79615,78686,80528,79832,79413,79916,79666,79666,79615,78686,80528,79832,79413,79916,79666,79666,79615,78686,80528,79832,79413,79916,79666,79666,79615,78686,80528,79832,79413,79916,79666,79666,79615,78686,80528,79832,79413,79916,79666,79666,79615,78686,80528,79832,79413,79916,79666,79666,79615,78686,80528,79832,79413,79916,79666,79666,79615,78686,80528,79832,79413,79916,79666,79666,79615,78686,80528,79832,79413,79916,79666,79666,79615,78686,80528,79832,79413,79916,79666,79666,79615,78686,80528,79832,79413,79916,79666,79666,79615,78686,80528,79832,79413,79916,79666,79666,606
