band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,census_code
11195,12094,10187,12127,9724,14456,9080,12175,13788,11495,11849,11195,12094,10187,12127,9724,14456,9080,12175,13788,11495,11849,11195,12094,10187,12127,9724,14456,9080,12175,13788,11495,11849,11195,12094,10187,12127,9724,14456,9080,12175,13788,11495,11849,11195,12094,10187,12127,9724,14456,9080,12175,13788,11495,11849,11195,12094,10187,12127,9724,14456,9080,12175,13788,11495,11849,11195,12094,10187,12127,9724,14456,9080,12175,13788,11495,11849,11195,12094,10187,12127,9724,14456,9080,12175,13788,11495,11849,11195,12094,10187,12127,9724,14456,9080,12175,13788,11495,11849,11195,12094,10187,12127,9724,14456,9080,12175,13788,11495,11849,11195,12094,10187,12127,9724,14456,9080,12175,13788,11495,11849,11195,12094,10187,12127,9724,14456,9080,12175,13788,11495,11849,269
37733,32451,36697,41942,37299,40111,36394,38548,37728,35665,44044,37733,32451,36697,41942,37299,40111,36394,38548,37728,35665,44044,37733,32451,36697,41942,37299,40111,36394,38548,37728,35665,44044,37733,32451,36697,41942,37299,40111,36394,38548,37728,35665,44044,37733,32451,36697,41942,37299,40111,36394,38548,37728,35665,44044,37733,32451,36697,41942,37299,40111,36394,38548,37728,35665,44044,37733,32451,36697,41942,37299,40111,36394,38548,37728,35665,44044,37733,32451,36697,41942,37299,40111,36394,38548,37728,35665,44044,37733,32451,36697,41942,37299,40111,36394,38548,37728,35665,44044,37733,32451,36697,41942,37299,40111,36394,38548,37728,35665,44044,37733,32451,36697,41942,37299,40111,36394,38548,37728,35665,44044,37733,32451,36697,41942,37299,40111,36394,38548,37728,35665,44044,3
93595,93349,90672,97350,93516,90766,97057,93382,94004,93119,94538,93595,93349,90672,97350,93516,90766,97057,93382,94004,93119,94538,93595,93349,90672,97350,93516,90766,97057,93382,94004,93119,94538,93595,93349,90672,97350,93516,90766,97057,93382,94004,93119,94538,93595,93349,90672,97350,93516,90766,97057,93382,94004,93119,94538,93595,93349,90672,97350,93516,90766,97057,93382,94004,93119,94538,93595,93349,90672,97350,93516,90766,97057,93382,94004,93119,94538,93595,93349,90672,97350,93516,90766,97057,93382,94004,93119,94538,93595,93349,90672,97350,93516,90766,97057,93382,94004,93119,94538,93595,93349,90672,97350,93516,90766,97057,93382,94004,93119,94538,93595,93349,90672,97350,93516,90766,97057,93382,94004,93119,94538,93595,93349,90672,97350,93516,90766,97057,93382,94004,93119,94538,537
38496,38526,40644,22810,52712,35752,41048,41576,39001,36396,45075,38496,38526,40644,22810,52712,35752,41048,41576,39001,36396,45075,38496,38526,40644,22810,52712,35752,41048,41576,39001,36396,45075,38496,38526,40644,22810,52712,35752,41048,41576,39001,36396,45075,38496,38526,40644,22810,52712,35752,41048,41576,39001,36396,45075,38496,38526,40644,22810,52712,35752,41048,41576,39001,36396,45075,38496,38526,40644,22810,52712,35752,41048,41576,39001,36396,45075,38496,38526,40644,22810,52712,35752,41048,41576,39001,36396,45075,38496,38526,40644,22810,52712,35752,41048,41576,39001,36396,45075,38496,38526,40644,22810,52712,35752,41048,41576,39001,36396,45075,38496,38526,40644,22810,52712,35752,41048,41576,39001,36396,45075,38496,38526,40644,22810,52712,35752,41048,41576,39001,36396,45075,444
50411,50261,47956,53021,49921,50149,46790,54808,49882,50921,50468,50411,50261,47956,53021,49921,50149,46790,54808,49882,50921,50468,50411,50261,47956,53021,49921,50149,46790,54808,49882,50921,50468,50411,50261,47956,53021,49921,50149,46790,54808,49882,50921,50468,50411,50261,47956,53021,49921,50149,46790,54808,49882,50921,50468,50411,50261,47956,53021,49921,50149,46790,54808,49882,50921,50468,50411,50261,47956,53021,49921,50149,46790,54808,49882,50921,50468,50411,50261,47956,53021,49921,50149,46790,54808,49882,50921,50468,50411,50261,47956,53021,49921,50149,46790,54808,49882,50921,50468,50411,50261,47956,53021,49921,50149,46790,54808,49882,50921,50468,50411,50261,47956,53021,49921,50149,46790,54808,49882,50921,50468,50411,50261,47956,53021,49921,50149,46790,54808,49882,50921,50468,251
68387,68615,68418,67724,70211,68265,68714,69232,67741,69738,68733,68387,68615,68418,67724,70211,68265,68714,69232,67741,69738,68733,68387,68615,68418,67724,70211,68265,68714,69232,67741,69738,68733,68387,68615,68418,67724,70211,68265,68714,69232,67741,69738,68733,68387,68615,68418,67724,70211,68265,68714,69232,67741,69738,68733,68387,68615,68418,67724,70211,68265,68714,69232,67741,69738,68733,68387,68615,68418,67724,70211,68265,68714,69232,67741,69738,68733,68387,68615,68418,67724,70211,68265,68714,69232,67741,69738,68733,68387,68615,68418,67724,70211,68265,68714,69232,67741,69738,68733,68387,68615,68418,67724,70211,68265,68714,69232,67741,69738,68733,68387,68615,68418,67724,70211,68265,68714,69232,67741,69738,68733,68387,68615,68418,67724,70211,68265,68714,69232,67741,69738,68733,128
9200,10091,8337,10978,9782,9026,9963,9146,10582,9679,9687,9200,10091,8337,10978,9782,9026,9963,9146,10582,9679,9687,9200,10091,8337,10978,9782,9026,9963,9146,10582,9679,9687,9200,10091,8337,10978,9782,9026,9963,9146,10582,9679,9687,9200,10091,8337,10978,9782,9026,9963,9146,10582,9679,9687,9200,10091,8337,10978,9782,9026,9963,9146,10582,9679,9687,9200,10091,8337,10978,9782,9026,9963,9146,10582,9679,9687,9200,10091,8337,10978,9782,9026,9963,9146,10582,9679,9687,9200,10091,8337,10978,9782,9026,9963,9146,10582,9679,9687,9200,10091,8337,10978,9782,9026,9963,9146,10582,9679,9687,9200,10091,8337,10978,9782,9026,9963,9146,10582,9679,9687,9200,10091,8337,10978,9782,9026,9963,9146,10582,9679,9687,244
61540,55391,62303,63934,64362,61744,61439,56302,66749,61620,61631,61540,55391,62303,63934,64362,61744,61439,56302,66749,61620,61631,61540,55391,62303,63934,64362,61744,61439,56302,66749,61620,61631,61540,55391,62303,63934,64362,61744,61439,56302,66749,61620,61631,61540,55391,62303,63934,64362,61744,61439,56302,66749,61620,61631,61540,55391,62303,63934,64362,61744,61439,56302,66749,61620,61631,61540,55391,62303,63934,64362,61744,61439,56302,66749,61620,61631,61540,55391,62303,63934,64362,61744,61439,56302,66749,61620,61631,61540,55391,62303,63934,64362,61744,61439,56302,66749,61620,61631,61540,55391,62303,63934,64362,61744,61439,56302,66749,61620,61631,61540,55391,62303,63934,64362,61744,61439,56302,66749,61620,61631,61540,55391,62303,63934,64362,61744,61439,56302,66749,61620,61631,24
40067,46159,42780,42998,44564,41307,42537,45407,39767,44697,46628,40067,46159,42780,42998,44564,41307,42537,45407,39767,44697,46628,40067,46159,42780,42998,44564,41307,42537,45407,39767,44697,46628,40067,46159,42780,42998,44564,41307,42537,45407,39767,44697,46628,40067,46159,42780,42998,44564,41307,42537,45407,39767,44697,46628,40067,46159,42780,42998,44564,41307,42537,45407,39767,44697,46628,40067,46159,42780,42998,44564,41307,42537,45407,39767,44697,46628,40067,46159,42780,42998,44564,41307,42537,45407,39767,44697,46628,40067,46159,42780,42998,44564,41307,42537,45407,39767,44697,46628,40067,46159,42780,42998,44564,41307,42537,45407,39767,44697,46628,40067,46159,42780,42998,44564,41307,42537,45407,39767,44697,46628,40067,46159,42780,42998,44564,41307,42537,45407,39767,44697,46628,632
107518,108540,106839,106266,109717,105231,112935,106015,110062,107500,109583,107518,108540,106839,106266,109717,105231,112935,106015,110062,107500,109583,107518,108540,106839,106266,109717,105231,112935,106015,110062,107500,109583,107518,108540,106839,106266,109717,105231,112935,106015,110062,107500,109583,107518,108540,106839,106266,109717,105231,112935,106015,110062,107500,109583,107518,108540,106839,106266,109717,105231,112935,106015,110062,107500,109583,107518,108540,106839,106266,109717,105231,112935,106015,110062,107500,109583,107518,108540,106839,106266,109717,105231,112935,106015,110062,107500,109583,107518,108540,106839,106266,109717,105231,112935,106015,110062,107500,109583,107518,108540,106839,106266,109717,105231,112935,106015,110062,107500,109583,107518,108540,106839,106266,109717,105231,112935,106015,110062,107500,109583,107518,108540,106839,106266,109717,105231,112935,106015,110062,107500,109583,116
26856,27831,28373,19868,39074,21906,31871,32280,28482,27849,29194,26856,27831,28373,19868,39074,21906,31871,32280,28482,27849,29194,26856,27831,28373,19868,39074,21906,31871,32280,28482,27849,29194,26856,27831,28373,19868,39074,21906,31871,32280,28482,27849,29194,26856,27831,28373,19868,39074,21906,31871,32280,28482,27849,29194,26856,27831,28373,19868,39074,21906,31871,32280,28482,27849,29194,26856,27831,28373,19868,39074,21906,31871,32280,28482,27849,29194,26856,27831,28373,19868,39074,21906,31871,32280,28482,27849,29194,26856,27831,28373,19868,39074,21906,31871,32280,28482,27849,29194,26856,27831,28373,19868,39074,21906,31871,32280,28482,27849,29194,26856,27831,28373,19868,39074,21906,31871,32280,28482,27849,29194,26856,27831,28373,19868,39074,21906,31871,32280,28482,27849,29194,49
105140,100887,104640,112392,105981,93415,113317,107221,99807,115228,105879,105140,100887,104640,112392,105981,93415,113317,107221,99807,115228,105879,105140,100887,104640,112392,105981,93415,113317,107221,99807,115228,105879,105140,100887,104640,112392,105981,93415,113317,107221,99807,115228,105879,105140,100887,104640,112392,105981,93415,113317,107221,99807,115228,105879,105140,100887,104640,112392,105981,93415,113317,107221,99807,115228,105879,105140,100887,104640,112392,105981,93415,113317,107221,99807,115228,105879,105140,100887,104640,112392,105981,93415,113317,107221,99807,115228,105879,105140,100887,104640,112392,105981,93415,113317,107221,99807,115228,105879,105140,100887,104640,112392,105981,93415,113317,107221,99807,115228,105879,105140,100887,104640,112392,105981,93415,113317,107221,99807,115228,105879,105140,100887,104640,112392,105981,93415,113317,107221,99807,115228,105879,446
30468,30726,30560,30461,30560,29218,31653,31138,30630,30427,30788,30468,30726,30560,30461,30560,29218,31653,31138,30630,30427,30788,30468,30726,30560,30461,30560,29218,31653,31138,30630,30427,30788,30468,30726,30560,30461,30560,29218,31653,31138,30630,30427,30788,30468,30726,30560,30461,30560,29218,31653,31138,30630,30427,30788,30468,30726,30560,30461,30560,29218,31653,31138,30630,30427,30788,30468,30726,30560,30461,30560,29218,31653,31138,30630,30427,30788,30468,30726,30560,30461,30560,29218,31653,31138,30630,30427,30788,30468,30726,30560,30461,30560,29218,31653,31138,30630,30427,30788,30468,30726,30560,30461,30560,29218,31653,31138,30630,30427,30788,30468,30726,30560,30461,30560,29218,31653,31138,30630,30427,30788,30468,30726,30560,30461,30560,29218,31653,31138,30630,30427,30788,602
73343,73926,49605,104667,67099,82788,66020,74630,87190,66777,84212,73343,73926,49605,104667,67099,82788,66020,74630,87190,66777,84212,73343,73926,49605,104667,67099,82788,66020,74630,87190,66777,84212,73343,73926,49605,104667,67099,82788,66020,74630,87190,66777,84212,73343,73926,49605,104667,67099,82788,66020,74630,87190,66777,84212,73343,73926,49605,104667,67099,82788,66020,74630,87190,66777,84212,73343,73926,49605,104667,67099,82788,66020,74630,87190,66777,84212,73343,73926,49605,104667,67099,82788,66020,74630,87190,66777,84212,73343,73926,49605,104667,67099,82788,66020,74630,87190,66777,84212,73343,73926,49605,104667,67099,82788,66020,74630,87190,66777,84212,73343,73926,49605,104667,67099,82788,66020,74630,87190,66777,84212,73343,73926,49605,104667,67099,82788,66020,74630,87190,66777,84212,514
40934,40854,12720,62480,46832,14632,65111,13573,51148,64086,42722,40934,40854,12720,62480,46832,14632,65111,13573,51148,64086,42722,40934,40854,12720,62480,46832,14632,65111,13573,51148,64086,42722,40934,40854,12720,62480,46832,14632,65111,13573,51148,64086,42722,40934,40854,12720,62480,46832,14632,65111,13573,51148,64086,42722,40934,40854,12720,62480,46832,14632,65111,13573,51148,64086,42722,40934,40854,12720,62480,46832,14632,65111,13573,51148,64086,42722,40934,40854,12720,62480,46832,14632,65111,13573,51148,64086,42722,40934,40854,12720,62480,46832,14632,65111,13573,51148,64086,42722,40934,40854,12720,62480,46832,14632,65111,13573,51148,64086,42722,40934,40854,12720,62480,46832,14632,65111,13573,51148,64086,42722,40934,40854,12720,62480,46832,14632,65111,13573,51148,64086,42722,183
62987,63149,62974,63943,63055,63120,63268,62553,62993,64642,63287,62987,63149,62974,63943,63055,63120,63268,62553,62993,64642,63287,62987,63149,62974,63943,63055,63120,63268,62553,62993,64642,63287,62987,63149,62974,63943,63055,63120,63268,62553,62993,64642,63287,62987,63149,62974,63943,63055,63120,63268,62553,62993,64642,63287,62987,63149,62974,63943,63055,63120,63268,62553,62993,64642,63287,62987,63149,62974,63943,63055,63120,63268,62553,62993,64642,63287,62987,63149,62974,63943,63055,63120,63268,62553,62993,64642,63287,62987,63149,62974,63943,63055,63120,63268,62553,62993,64642,63287,62987,63149,62974,63943,63055,63120,63268,62553,62993,64642,63287,62987,63149,62974,63943,63055,63120,63268,62553,62993,64642,63287,62987,63149,62974,63943,63055,63120,63268,62553,62993,64642,63287,638
85684,77164,87714,86422,89427,87702,85581,85777,85576,45146,126352,85684,77164,87714,86422,89427,87702,85581,85777,85576,45146,126352,85684,77164,87714,86422,89427,87702,85581,85777,85576,45146,126352,85684,77164,87714,86422,89427,87702,85581,85777,85576,45146,126352,85684,77164,87714,86422,89427,87702,85581,85777,85576,45146,126352,85684,77164,87714,86422,89427,87702,85581,85777,85576,45146,126352,85684,77164,87714,86422,89427,87702,85581,85777,85576,45146,126352,85684,77164,87714,86422,89427,87702,85581,85777,85576,45146,126352,85684,77164,87714,86422,89427,87702,85581,85777,85576,45146,126352,85684,77164,87714,86422,89427,87702,85581,85777,85576,45146,126352,85684,77164,87714,86422,89427,87702,85581,85777,85576,45146,126352,85684,77164,87714,86422,89427,87702,85581,85777,85576,45146,126352,56
59843,53358,67081,65674,61298,89052,58472,73955,43327,77732,77233,59843,53358,67081,65674,61298,89052,58472,73955,43327,77732,77233,59843,53358,67081,65674,61298,89052,58472,73955,43327,77732,77233,59843,53358,67081,65674,61298,89052,58472,73955,43327,77732,77233,59843,53358,67081,65674,61298,89052,58472,73955,43327,77732,77233,59843,53358,67081,65674,61298,89052,58472,73955,43327,77732,77233,59843,53358,67081,65674,61298,89052,58472,73955,43327,77732,77233,59843,53358,67081,65674,61298,89052,58472,73955,43327,77732,77233,59843,53358,67081,65674,61298,89052,58472,73955,43327,77732,77233,59843,53358,67081,65674,61298,89052,58472,73955,43327,77732,77233,59843,53358,67081,65674,61298,89052,58472,73955,43327,77732,77233,59843,53358,67081,65674,61298,89052,58472,73955,43327,77732,77233,400
32771,18699,33426,46186,0,55668,38098,16525,43927,37712,39520,32771,18699,33426,46186,0,55668,38098,16525,43927,37712,39520,32771,18699,33426,46186,0,55668,38098,16525,43927,37712,39520,32771,18699,33426,46186,0,55668,38098,16525,43927,37712,39520,32771,18699,33426,46186,0,55668,38098,16525,43927,37712,39520,32771,18699,33426,46186,0,55668,38098,16525,43927,37712,39520,32771,18699,33426,46186,0,55668,38098,16525,43927,37712,39520,32771,18699,33426,46186,0,55668,38098,16525,43927,37712,39520,32771,18699,33426,46186,0,55668,38098,16525,43927,37712,39520,32771,18699,33426,46186,0,55668,38098,16525,43927,37712,39520,32771,18699,33426,46186,0,55668,38098,16525,43927,37712,39520,32771,18699,33426,46186,0,55668,38098,16525,43927,37712,39520,235
82921,66275,72806,76573,111015,64332,93462,91430,87487,83069,83186,82921,66275,72806,76573,111015,64332,93462,91430,87487,83069,83186,82921,66275,72806,76573,111015,64332,93462,91430,87487,83069,83186,82921,66275,72806,76573,111015,64332,93462,91430,87487,83069,83186,82921,66275,72806,76573,111015,64332,93462,91430,87487,83069,83186,82921,66275,72806,76573,111015,64332,93462,91430,87487,83069,83186,82921,66275,72806,76573,111015,64332,93462,91430,87487,83069,83186,82921,66275,72806,76573,111015,64332,93462,91430,87487,83069,83186,82921,66275,72806,76573,111015,64332,93462,91430,87487,83069,83186,82921,66275,72806,76573,111015,64332,93462,91430,87487,83069,83186,82921,66275,72806,76573,111015,64332,93462,91430,87487,83069,83186,82921,66275,72806,76573,111015,64332,93462,91430,87487,83069,83186,57
86125,84737,90461,74447,86141,78019,110781,86821,87487,87486,87263,86125,84737,90461,74447,86141,78019,110781,86821,87487,87486,87263,86125,84737,90461,74447,86141,78019,110781,86821,87487,87486,87263,86125,84737,90461,74447,86141,78019,110781,86821,87487,87486,87263,86125,84737,90461,74447,86141,78019,110781,86821,87487,87486,87263,86125,84737,90461,74447,86141,78019,110781,86821,87487,87486,87263,86125,84737,90461,74447,86141,78019,110781,86821,87487,87486,87263,86125,84737,90461,74447,86141,78019,110781,86821,87487,87486,87263,86125,84737,90461,74447,86141,78019,110781,86821,87487,87486,87263,86125,84737,90461,74447,86141,78019,110781,86821,87487,87486,87263,86125,84737,90461,74447,86141,78019,110781,86821,87487,87486,87263,86125,84737,90461,74447,86141,78019,110781,86821,87487,87486,87263,425
21807,20985,22897,21767,13934,23921,24953,23201,19936,25661,21907,21807,20985,22897,21767,13934,23921,24953,23201,19936,25661,21907,21807,20985,22897,21767,13934,23921,24953,23201,19936,25661,21907,21807,20985,22897,21767,13934,23921,24953,23201,19936,25661,21907,21807,20985,22897,21767,13934,23921,24953,23201,19936,25661,21907,21807,20985,22897,21767,13934,23921,24953,23201,19936,25661,21907,21807,20985,22897,21767,13934,23921,24953,23201,19936,25661,21907,21807,20985,22897,21767,13934,23921,24953,23201,19936,25661,21907,21807,20985,22897,21767,13934,23921,24953,23201,19936,25661,21907,21807,20985,22897,21767,13934,23921,24953,23201,19936,25661,21907,21807,20985,22897,21767,13934,23921,24953,23201,19936,25661,21907,21807,20985,22897,21767,13934,23921,24953,23201,19936,25661,21907,331
53010,52674,53358,50353,55511,53168,52988,51815,51654,55586,53035,53010,52674,53358,50353,55511,53168,52988,51815,51654,55586,53035,53010,52674,53358,50353,55511,53168,52988,51815,51654,55586,53035,53010,52674,53358,50353,55511,53168,52988,51815,51654,55586,53035,53010,52674,53358,50353,55511,53168,52988,51815,51654,55586,53035,53010,52674,53358,50353,55511,53168,52988,51815,51654,55586,53035,53010,52674,53358,50353,55511,53168,52988,51815,51654,55586,53035,53010,52674,53358,50353,55511,53168,52988,51815,51654,55586,53035,53010,52674,53358,50353,55511,53168,52988,51815,51654,55586,53035,53010,52674,53358,50353,55511,53168,52988,51815,51654,55586,53035,53010,52674,53358,50353,55511,53168,52988,51815,51654,55586,53035,53010,52674,53358,50353,55511,53168,52988,51815,51654,55586,53035,421
68452,64471,77377,73939,67080,62988,53026,101318,70974,62837,80421,68452,64471,77377,73939,67080,62988,53026,101318,70974,62837,80421,68452,64471,77377,73939,67080,62988,53026,101318,70974,62837,80421,68452,64471,77377,73939,67080,62988,53026,101318,70974,62837,80421,68452,64471,77377,73939,67080,62988,53026,101318,70974,62837,80421,68452,64471,77377,73939,67080,62988,53026,101318,70974,62837,80421,68452,64471,77377,73939,67080,62988,53026,101318,70974,62837,80421,68452,64471,77377,73939,67080,62988,53026,101318,70974,62837,80421,68452,64471,77377,73939,67080,62988,53026,101318,70974,62837,80421,68452,64471,77377,73939,67080,62988,53026,101318,70974,62837,80421,68452,64471,77377,73939,67080,62988,53026,101318,70974,62837,80421,68452,64471,77377,73939,67080,62988,53026,101318,70974,62837,80421,426
73489,73326,72096,75584,75243,72421,76669,74676,74488,74279,74236,73489,73326,72096,75584,75243,72421,76669,74676,74488,74279,74236,73489,73326,72096,75584,75243,72421,76669,74676,74488,74279,74236,73489,73326,72096,75584,75243,72421,76669,74676,74488,74279,74236,73489,73326,72096,75584,75243,72421,76669,74676,74488,74279,74236,73489,73326,72096,75584,75243,72421,76669,74676,74488,74279,74236,73489,73326,72096,75584,75243,72421,76669,74676,74488,74279,74236,73489,73326,72096,75584,75243,72421,76669,74676,74488,74279,74236,73489,73326,72096,75584,75243,72421,76669,74676,74488,74279,74236,73489,73326,72096,75584,75243,72421,76669,74676,74488,74279,74236,73489,73326,72096,75584,75243,72421,76669,74676,74488,74279,74236,73489,73326,72096,75584,75243,72421,76669,74676,74488,74279,74236,546
24111,22671,24544,25719,19161,18122,25880,32253,24575,24939,24903,24111,22671,24544,25719,19161,18122,25880,32253,24575,24939,24903,24111,22671,24544,25719,19161,18122,25880,32253,24575,24939,24903,24111,22671,24544,25719,19161,18122,25880,32253,24575,24939,24903,24111,22671,24544,25719,19161,18122,25880,32253,24575,24939,24903,24111,22671,24544,25719,19161,18122,25880,32253,24575,24939,24903,24111,22671,24544,25719,19161,18122,25880,32253,24575,24939,24903,24111,22671,24544,25719,19161,18122,25880,32253,24575,24939,24903,24111,22671,24544,25719,19161,18122,25880,32253,24575,24939,24903,24111,22671,24544,25719,19161,18122,25880,32253,24575,24939,24903,24111,22671,24544,25719,19161,18122,25880,32253,24575,24939,24903,24111,22671,24544,25719,19161,18122,25880,32253,24575,24939,24903,202
37413,37003,36053,38565,38095,35671,38387,37801,37144,38102,37508,37413,37003,36053,38565,38095,35671,38387,37801,37144,38102,37508,37413,37003,36053,38565,38095,35671,38387,37801,37144,38102,37508,37413,37003,36053,38565,38095,35671,38387,37801,37144,38102,37508,37413,37003,36053,38565,38095,35671,38387,37801,37144,38102,37508,37413,37003,36053,38565,38095,35671,38387,37801,37144,38102,37508,37413,37003,36053,38565,38095,35671,38387,37801,37144,38102,37508,37413,37003,36053,38565,38095,35671,38387,37801,37144,38102,37508,37413,37003,36053,38565,38095,35671,38387,37801,37144,38102,37508,37413,37003,36053,38565,38095,35671,38387,37801,37144,38102,37508,37413,37003,36053,38565,38095,35671,38387,37801,37144,38102,37508,37413,37003,36053,38565,38095,35671,38387,37801,37144,38102,37508,581
43144,49261,41052,40334,57386,42564,45959,40815,45602,56761,46647,43144,49261,41052,40334,57386,42564,45959,40815,45602,56761,46647,43144,49261,41052,40334,57386,42564,45959,40815,45602,56761,46647,43144,49261,41052,40334,57386,42564,45959,40815,45602,56761,46647,43144,49261,41052,40334,57386,42564,45959,40815,45602,56761,46647,43144,49261,41052,40334,57386,42564,45959,40815,45602,56761,46647,43144,49261,41052,40334,57386,42564,45959,40815,45602,56761,46647,43144,49261,41052,40334,57386,42564,45959,40815,45602,56761,46647,43144,49261,41052,40334,57386,42564,45959,40815,45602,56761,46647,43144,49261,41052,40334,57386,42564,45959,40815,45602,56761,46647,43144,49261,41052,40334,57386,42564,45959,40815,45602,56761,46647,43144,49261,41052,40334,57386,42564,45959,40815,45602,56761,46647,596
50371,50598,50360,50643,47163,53468,50713,49882,51372,50511,50513,50371,50598,50360,50643,47163,53468,50713,49882,51372,50511,50513,50371,50598,50360,50643,47163,53468,50713,49882,51372,50511,50513,50371,50598,50360,50643,47163,53468,50713,49882,51372,50511,50513,50371,50598,50360,50643,47163,53468,50713,49882,51372,50511,50513,50371,50598,50360,50643,47163,53468,50713,49882,51372,50511,50513,50371,50598,50360,50643,47163,53468,50713,49882,51372,50511,50513,50371,50598,50360,50643,47163,53468,50713,49882,51372,50511,50513,50371,50598,50360,50643,47163,53468,50713,49882,51372,50511,50513,50371,50598,50360,50643,47163,53468,50713,49882,51372,50511,50513,50371,50598,50360,50643,47163,53468,50713,49882,51372,50511,50513,50371,50598,50360,50643,47163,53468,50713,49882,51372,50511,50513,450
17339,18716,17738,17495,15653,18722,21368,17730,14672,21040,19708,17339,18716,17738,17495,15653,18722,21368,17730,14672,21040,19708,17339,18716,17738,17495,15653,18722,21368,17730,14672,21040,19708,17339,18716,17738,17495,15653,18722,21368,17730,14672,21040,19708,17339,18716,17738,17495,15653,18722,21368,17730,14672,21040,19708,17339,18716,17738,17495,15653,18722,21368,17730,14672,21040,19708,17339,18716,17738,17495,15653,18722,21368,17730,14672,21040,19708,17339,18716,17738,17495,15653,18722,21368,17730,14672,21040,19708,17339,18716,17738,17495,15653,18722,21368,17730,14672,21040,19708,17339,18716,17738,17495,15653,18722,21368,17730,14672,21040,19708,17339,18716,17738,17495,15653,18722,21368,17730,14672,21040,19708,17339,18716,17738,17495,15653,18722,21368,17730,14672,21040,19708,616
29511,28545,29843,29682,25926,33617,29317,29524,27531,31724,29524,29511,28545,29843,29682,25926,33617,29317,29524,27531,31724,29524,29511,28545,29843,29682,25926,33617,29317,29524,27531,31724,29524,29511,28545,29843,29682,25926,33617,29317,29524,27531,31724,29524,29511,28545,29843,29682,25926,33617,29317,29524,27531,31724,29524,29511,28545,29843,29682,25926,33617,29317,29524,27531,31724,29524,29511,28545,29843,29682,25926,33617,29317,29524,27531,31724,29524,29511,28545,29843,29682,25926,33617,29317,29524,27531,31724,29524,29511,28545,29843,29682,25926,33617,29317,29524,27531,31724,29524,29511,28545,29843,29682,25926,33617,29317,29524,27531,31724,29524,29511,28545,29843,29682,25926,33617,29317,29524,27531,31724,29524,29511,28545,29843,29682,25926,33617,29317,29524,27531,31724,29524,189
17107,19265,16483,21523,21042,21420,22436,20371,20112,19845,20105,17107,19265,16483,21523,21042,21420,22436,20371,20112,19845,20105,17107,19265,16483,21523,21042,21420,22436,20371,20112,19845,20105,17107,19265,16483,21523,21042,21420,22436,20371,20112,19845,20105,17107,19265,16483,21523,21042,21420,22436,20371,20112,19845,20105,17107,19265,16483,21523,21042,21420,22436,20371,20112,19845,20105,17107,19265,16483,21523,21042,21420,22436,20371,20112,19845,20105,17107,19265,16483,21523,21042,21420,22436,20371,20112,19845,20105,17107,19265,16483,21523,21042,21420,22436,20371,20112,19845,20105,17107,19265,16483,21523,21042,21420,22436,20371,20112,19845,20105,17107,19265,16483,21523,21042,21420,22436,20371,20112,19845,20105,17107,19265,16483,21523,21042,21420,22436,20371,20112,19845,20105,525
63401,93890,74749,115295,106658,77627,87921,94065,105176,90971,91003,63401,93890,74749,115295,106658,77627,87921,94065,105176,90971,91003,63401,93890,74749,115295,106658,77627,87921,94065,105176,90971,91003,63401,93890,74749,115295,106658,77627,87921,94065,105176,90971,91003,63401,93890,74749,115295,106658,77627,87921,94065,105176,90971,91003,63401,93890,74749,115295,106658,77627,87921,94065,105176,90971,91003,63401,93890,74749,115295,106658,77627,87921,94065,105176,90971,91003,63401,93890,74749,115295,106658,77627,87921,94065,105176,90971,91003,63401,93890,74749,115295,106658,77627,87921,94065,105176,90971,91003,63401,93890,74749,115295,106658,77627,87921,94065,105176,90971,91003,63401,93890,74749,115295,106658,77627,87921,94065,105176,90971,91003,63401,93890,74749,115295,106658,77627,87921,94065,105176,90971,91003,457
