band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
40344,38817,37995,45248,35340,49366,33402,41165,47870,41715,44270,41490,41515,40344,38817,37995,45248,35340,49366,33402,41165,47870,41715,44270,41490,41515,40344,38817,37995,45248,35340,49366,33402,41165,47870,41715,44270,41490,41515,40344,38817,37995,45248,35340,49366,33402,41165,47870,41715,44270,41490,41515,40344,38817,37995,45248,35340,49366,33402,41165,47870,41715,44270,41490,41515,40344,38817,37995,45248,35340,49366,33402,41165,47870,41715,44270,41490,41515,40344,38817,37995,45248,35340,49366,33402,41165,47870,41715,44270,41490,41515,40344,38817,37995,45248,35340,49366,33402,41165,47870,41715,44270,41490,41515,40344,38817,37995,45248,35340,49366,33402,41165,47870,41715,44270,41490,41515,40344,38817,37995,45248,35340,49366,33402,41165,47870,41715,44270,41490,41515,40344,38817,37995,45248,35340,49366,33402,41165,47870,41715,44270,41490,41515,40344,38817,37995,45248,35340,49366,33402,41165,47870,41715,44270,41490,41515,153
1779,1761,1520,1807,2231,1482,1596,1587,2769,2449,1981,1903,1910,1779,1761,1520,1807,2231,1482,1596,1587,2769,2449,1981,1903,1910,1779,1761,1520,1807,2231,1482,1596,1587,2769,2449,1981,1903,1910,1779,1761,1520,1807,2231,1482,1596,1587,2769,2449,1981,1903,1910,1779,1761,1520,1807,2231,1482,1596,1587,2769,2449,1981,1903,1910,1779,1761,1520,1807,2231,1482,1596,1587,2769,2449,1981,1903,1910,1779,1761,1520,1807,2231,1482,1596,1587,2769,2449,1981,1903,1910,1779,1761,1520,1807,2231,1482,1596,1587,2769,2449,1981,1903,1910,1779,1761,1520,1807,2231,1482,1596,1587,2769,2449,1981,1903,1910,1779,1761,1520,1807,2231,1482,1596,1587,2769,2449,1981,1903,1910,1779,1761,1520,1807,2231,1482,1596,1587,2769,2449,1981,1903,1910,1779,1761,1520,1807,2231,1482,1596,1587,2769,2449,1981,1903,1910,307
7404,6778,7806,7262,4934,11814,7199,8289,9043,0,8756,13089,9506,7404,6778,7806,7262,4934,11814,7199,8289,9043,0,8756,13089,9506,7404,6778,7806,7262,4934,11814,7199,8289,9043,0,8756,13089,9506,7404,6778,7806,7262,4934,11814,7199,8289,9043,0,8756,13089,9506,7404,6778,7806,7262,4934,11814,7199,8289,9043,0,8756,13089,9506,7404,6778,7806,7262,4934,11814,7199,8289,9043,0,8756,13089,9506,7404,6778,7806,7262,4934,11814,7199,8289,9043,0,8756,13089,9506,7404,6778,7806,7262,4934,11814,7199,8289,9043,0,8756,13089,9506,7404,6778,7806,7262,4934,11814,7199,8289,9043,0,8756,13089,9506,7404,6778,7806,7262,4934,11814,7199,8289,9043,0,8756,13089,9506,7404,6778,7806,7262,4934,11814,7199,8289,9043,0,8756,13089,9506,7404,6778,7806,7262,4934,11814,7199,8289,9043,0,8756,13089,9506,278
64261,72054,67842,68289,67701,68947,68049,67585,68557,68472,68294,67449,68934,64261,72054,67842,68289,67701,68947,68049,67585,68557,68472,68294,67449,68934,64261,72054,67842,68289,67701,68947,68049,67585,68557,68472,68294,67449,68934,64261,72054,67842,68289,67701,68947,68049,67585,68557,68472,68294,67449,68934,64261,72054,67842,68289,67701,68947,68049,67585,68557,68472,68294,67449,68934,64261,72054,67842,68289,67701,68947,68049,67585,68557,68472,68294,67449,68934,64261,72054,67842,68289,67701,68947,68049,67585,68557,68472,68294,67449,68934,64261,72054,67842,68289,67701,68947,68049,67585,68557,68472,68294,67449,68934,64261,72054,67842,68289,67701,68947,68049,67585,68557,68472,68294,67449,68934,64261,72054,67842,68289,67701,68947,68049,67585,68557,68472,68294,67449,68934,64261,72054,67842,68289,67701,68947,68049,67585,68557,68472,68294,67449,68934,64261,72054,67842,68289,67701,68947,68049,67585,68557,68472,68294,67449,68934,438
68088,68351,69803,69785,68573,69157,69656,64314,73767,69205,69029,69076,69105,68088,68351,69803,69785,68573,69157,69656,64314,73767,69205,69029,69076,69105,68088,68351,69803,69785,68573,69157,69656,64314,73767,69205,69029,69076,69105,68088,68351,69803,69785,68573,69157,69656,64314,73767,69205,69029,69076,69105,68088,68351,69803,69785,68573,69157,69656,64314,73767,69205,69029,69076,69105,68088,68351,69803,69785,68573,69157,69656,64314,73767,69205,69029,69076,69105,68088,68351,69803,69785,68573,69157,69656,64314,73767,69205,69029,69076,69105,68088,68351,69803,69785,68573,69157,69656,64314,73767,69205,69029,69076,69105,68088,68351,69803,69785,68573,69157,69656,64314,73767,69205,69029,69076,69105,68088,68351,69803,69785,68573,69157,69656,64314,73767,69205,69029,69076,69105,68088,68351,69803,69785,68573,69157,69656,64314,73767,69205,69029,69076,69105,68088,68351,69803,69785,68573,69157,69656,64314,73767,69205,69029,69076,69105,547
42794,42777,43148,42693,43090,42847,43287,42867,42905,43106,42718,43207,42973,42794,42777,43148,42693,43090,42847,43287,42867,42905,43106,42718,43207,42973,42794,42777,43148,42693,43090,42847,43287,42867,42905,43106,42718,43207,42973,42794,42777,43148,42693,43090,42847,43287,42867,42905,43106,42718,43207,42973,42794,42777,43148,42693,43090,42847,43287,42867,42905,43106,42718,43207,42973,42794,42777,43148,42693,43090,42847,43287,42867,42905,43106,42718,43207,42973,42794,42777,43148,42693,43090,42847,43287,42867,42905,43106,42718,43207,42973,42794,42777,43148,42693,43090,42847,43287,42867,42905,43106,42718,43207,42973,42794,42777,43148,42693,43090,42847,43287,42867,42905,43106,42718,43207,42973,42794,42777,43148,42693,43090,42847,43287,42867,42905,43106,42718,43207,42973,42794,42777,43148,42693,43090,42847,43287,42867,42905,43106,42718,43207,42973,42794,42777,43148,42693,43090,42847,43287,42867,42905,43106,42718,43207,42973,451
33773,44743,48257,28953,52325,48042,41730,44293,39224,46036,42059,42379,44810,33773,44743,48257,28953,52325,48042,41730,44293,39224,46036,42059,42379,44810,33773,44743,48257,28953,52325,48042,41730,44293,39224,46036,42059,42379,44810,33773,44743,48257,28953,52325,48042,41730,44293,39224,46036,42059,42379,44810,33773,44743,48257,28953,52325,48042,41730,44293,39224,46036,42059,42379,44810,33773,44743,48257,28953,52325,48042,41730,44293,39224,46036,42059,42379,44810,33773,44743,48257,28953,52325,48042,41730,44293,39224,46036,42059,42379,44810,33773,44743,48257,28953,52325,48042,41730,44293,39224,46036,42059,42379,44810,33773,44743,48257,28953,52325,48042,41730,44293,39224,46036,42059,42379,44810,33773,44743,48257,28953,52325,48042,41730,44293,39224,46036,42059,42379,44810,33773,44743,48257,28953,52325,48042,41730,44293,39224,46036,42059,42379,44810,33773,44743,48257,28953,52325,48042,41730,44293,39224,46036,42059,42379,44810,145
66500,65914,76439,53474,85843,67982,67351,63449,79391,66097,73531,67116,72186,66500,65914,76439,53474,85843,67982,67351,63449,79391,66097,73531,67116,72186,66500,65914,76439,53474,85843,67982,67351,63449,79391,66097,73531,67116,72186,66500,65914,76439,53474,85843,67982,67351,63449,79391,66097,73531,67116,72186,66500,65914,76439,53474,85843,67982,67351,63449,79391,66097,73531,67116,72186,66500,65914,76439,53474,85843,67982,67351,63449,79391,66097,73531,67116,72186,66500,65914,76439,53474,85843,67982,67351,63449,79391,66097,73531,67116,72186,66500,65914,76439,53474,85843,67982,67351,63449,79391,66097,73531,67116,72186,66500,65914,76439,53474,85843,67982,67351,63449,79391,66097,73531,67116,72186,66500,65914,76439,53474,85843,67982,67351,63449,79391,66097,73531,67116,72186,66500,65914,76439,53474,85843,67982,67351,63449,79391,66097,73531,67116,72186,66500,65914,76439,53474,85843,67982,67351,63449,79391,66097,73531,67116,72186,481
54738,54981,55023,54913,55215,54662,55150,54192,55548,55678,54921,54139,56010,54738,54981,55023,54913,55215,54662,55150,54192,55548,55678,54921,54139,56010,54738,54981,55023,54913,55215,54662,55150,54192,55548,55678,54921,54139,56010,54738,54981,55023,54913,55215,54662,55150,54192,55548,55678,54921,54139,56010,54738,54981,55023,54913,55215,54662,55150,54192,55548,55678,54921,54139,56010,54738,54981,55023,54913,55215,54662,55150,54192,55548,55678,54921,54139,56010,54738,54981,55023,54913,55215,54662,55150,54192,55548,55678,54921,54139,56010,54738,54981,55023,54913,55215,54662,55150,54192,55548,55678,54921,54139,56010,54738,54981,55023,54913,55215,54662,55150,54192,55548,55678,54921,54139,56010,54738,54981,55023,54913,55215,54662,55150,54192,55548,55678,54921,54139,56010,54738,54981,55023,54913,55215,54662,55150,54192,55548,55678,54921,54139,56010,54738,54981,55023,54913,55215,54662,55150,54192,55548,55678,54921,54139,56010,253
121872,121540,112989,131138,120086,118038,79906,135740,140610,112457,104552,163934,121934,121872,121540,112989,131138,120086,118038,79906,135740,140610,112457,104552,163934,121934,121872,121540,112989,131138,120086,118038,79906,135740,140610,112457,104552,163934,121934,121872,121540,112989,131138,120086,118038,79906,135740,140610,112457,104552,163934,121934,121872,121540,112989,131138,120086,118038,79906,135740,140610,112457,104552,163934,121934,121872,121540,112989,131138,120086,118038,79906,135740,140610,112457,104552,163934,121934,121872,121540,112989,131138,120086,118038,79906,135740,140610,112457,104552,163934,121934,121872,121540,112989,131138,120086,118038,79906,135740,140610,112457,104552,163934,121934,121872,121540,112989,131138,120086,118038,79906,135740,140610,112457,104552,163934,121934,121872,121540,112989,131138,120086,118038,79906,135740,140610,112457,104552,163934,121934,121872,121540,112989,131138,120086,118038,79906,135740,140610,112457,104552,163934,121934,121872,121540,112989,131138,120086,118038,79906,135740,140610,112457,104552,163934,121934,534
30024,30052,39101,22080,46919,25598,27893,64638,35159,33260,29096,40011,42112,30024,30052,39101,22080,46919,25598,27893,64638,35159,33260,29096,40011,42112,30024,30052,39101,22080,46919,25598,27893,64638,35159,33260,29096,40011,42112,30024,30052,39101,22080,46919,25598,27893,64638,35159,33260,29096,40011,42112,30024,30052,39101,22080,46919,25598,27893,64638,35159,33260,29096,40011,42112,30024,30052,39101,22080,46919,25598,27893,64638,35159,33260,29096,40011,42112,30024,30052,39101,22080,46919,25598,27893,64638,35159,33260,29096,40011,42112,30024,30052,39101,22080,46919,25598,27893,64638,35159,33260,29096,40011,42112,30024,30052,39101,22080,46919,25598,27893,64638,35159,33260,29096,40011,42112,30024,30052,39101,22080,46919,25598,27893,64638,35159,33260,29096,40011,42112,30024,30052,39101,22080,46919,25598,27893,64638,35159,33260,29096,40011,42112,30024,30052,39101,22080,46919,25598,27893,64638,35159,33260,29096,40011,42112,27
41923,46981,36857,49436,46918,37900,44889,41209,48825,43122,49082,43584,47147,41923,46981,36857,49436,46918,37900,44889,41209,48825,43122,49082,43584,47147,41923,46981,36857,49436,46918,37900,44889,41209,48825,43122,49082,43584,47147,41923,46981,36857,49436,46918,37900,44889,41209,48825,43122,49082,43584,47147,41923,46981,36857,49436,46918,37900,44889,41209,48825,43122,49082,43584,47147,41923,46981,36857,49436,46918,37900,44889,41209,48825,43122,49082,43584,47147,41923,46981,36857,49436,46918,37900,44889,41209,48825,43122,49082,43584,47147,41923,46981,36857,49436,46918,37900,44889,41209,48825,43122,49082,43584,47147,41923,46981,36857,49436,46918,37900,44889,41209,48825,43122,49082,43584,47147,41923,46981,36857,49436,46918,37900,44889,41209,48825,43122,49082,43584,47147,41923,46981,36857,49436,46918,37900,44889,41209,48825,43122,49082,43584,47147,41923,46981,36857,49436,46918,37900,44889,41209,48825,43122,49082,43584,47147,484
28078,27095,30260,27273,28415,27287,30712,27725,30853,25807,31481,28540,28965,28078,27095,30260,27273,28415,27287,30712,27725,30853,25807,31481,28540,28965,28078,27095,30260,27273,28415,27287,30712,27725,30853,25807,31481,28540,28965,28078,27095,30260,27273,28415,27287,30712,27725,30853,25807,31481,28540,28965,28078,27095,30260,27273,28415,27287,30712,27725,30853,25807,31481,28540,28965,28078,27095,30260,27273,28415,27287,30712,27725,30853,25807,31481,28540,28965,28078,27095,30260,27273,28415,27287,30712,27725,30853,25807,31481,28540,28965,28078,27095,30260,27273,28415,27287,30712,27725,30853,25807,31481,28540,28965,28078,27095,30260,27273,28415,27287,30712,27725,30853,25807,31481,28540,28965,28078,27095,30260,27273,28415,27287,30712,27725,30853,25807,31481,28540,28965,28078,27095,30260,27273,28415,27287,30712,27725,30853,25807,31481,28540,28965,28078,27095,30260,27273,28415,27287,30712,27725,30853,25807,31481,28540,28965,293
9072,9052,8832,8136,8709,8393,9646,10372,8520,7983,7801,11765,9659,9072,9052,8832,8136,8709,8393,9646,10372,8520,7983,7801,11765,9659,9072,9052,8832,8136,8709,8393,9646,10372,8520,7983,7801,11765,9659,9072,9052,8832,8136,8709,8393,9646,10372,8520,7983,7801,11765,9659,9072,9052,8832,8136,8709,8393,9646,10372,8520,7983,7801,11765,9659,9072,9052,8832,8136,8709,8393,9646,10372,8520,7983,7801,11765,9659,9072,9052,8832,8136,8709,8393,9646,10372,8520,7983,7801,11765,9659,9072,9052,8832,8136,8709,8393,9646,10372,8520,7983,7801,11765,9659,9072,9052,8832,8136,8709,8393,9646,10372,8520,7983,7801,11765,9659,9072,9052,8832,8136,8709,8393,9646,10372,8520,7983,7801,11765,9659,9072,9052,8832,8136,8709,8393,9646,10372,8520,7983,7801,11765,9659,9072,9052,8832,8136,8709,8393,9646,10372,8520,7983,7801,11765,9659,319
40982,40120,41955,40477,40215,42328,34684,42306,45950,37167,43742,42299,41020,40982,40120,41955,40477,40215,42328,34684,42306,45950,37167,43742,42299,41020,40982,40120,41955,40477,40215,42328,34684,42306,45950,37167,43742,42299,41020,40982,40120,41955,40477,40215,42328,34684,42306,45950,37167,43742,42299,41020,40982,40120,41955,40477,40215,42328,34684,42306,45950,37167,43742,42299,41020,40982,40120,41955,40477,40215,42328,34684,42306,45950,37167,43742,42299,41020,40982,40120,41955,40477,40215,42328,34684,42306,45950,37167,43742,42299,41020,40982,40120,41955,40477,40215,42328,34684,42306,45950,37167,43742,42299,41020,40982,40120,41955,40477,40215,42328,34684,42306,45950,37167,43742,42299,41020,40982,40120,41955,40477,40215,42328,34684,42306,45950,37167,43742,42299,41020,40982,40120,41955,40477,40215,42328,34684,42306,45950,37167,43742,42299,41020,40982,40120,41955,40477,40215,42328,34684,42306,45950,37167,43742,42299,41020,103
18189,19498,19009,19171,19177,18332,19612,18793,19287,18963,19069,19004,19015,18189,19498,19009,19171,19177,18332,19612,18793,19287,18963,19069,19004,19015,18189,19498,19009,19171,19177,18332,19612,18793,19287,18963,19069,19004,19015,18189,19498,19009,19171,19177,18332,19612,18793,19287,18963,19069,19004,19015,18189,19498,19009,19171,19177,18332,19612,18793,19287,18963,19069,19004,19015,18189,19498,19009,19171,19177,18332,19612,18793,19287,18963,19069,19004,19015,18189,19498,19009,19171,19177,18332,19612,18793,19287,18963,19069,19004,19015,18189,19498,19009,19171,19177,18332,19612,18793,19287,18963,19069,19004,19015,18189,19498,19009,19171,19177,18332,19612,18793,19287,18963,19069,19004,19015,18189,19498,19009,19171,19177,18332,19612,18793,19287,18963,19069,19004,19015,18189,19498,19009,19171,19177,18332,19612,18793,19287,18963,19069,19004,19015,18189,19498,19009,19171,19177,18332,19612,18793,19287,18963,19069,19004,19015,159
10433,10701,10614,8817,11869,11842,10118,11904,10086,11004,11093,11094,11243,10433,10701,10614,8817,11869,11842,10118,11904,10086,11004,11093,11094,11243,10433,10701,10614,8817,11869,11842,10118,11904,10086,11004,11093,11094,11243,10433,10701,10614,8817,11869,11842,10118,11904,10086,11004,11093,11094,11243,10433,10701,10614,8817,11869,11842,10118,11904,10086,11004,11093,11094,11243,10433,10701,10614,8817,11869,11842,10118,11904,10086,11004,11093,11094,11243,10433,10701,10614,8817,11869,11842,10118,11904,10086,11004,11093,11094,11243,10433,10701,10614,8817,11869,11842,10118,11904,10086,11004,11093,11094,11243,10433,10701,10614,8817,11869,11842,10118,11904,10086,11004,11093,11094,11243,10433,10701,10614,8817,11869,11842,10118,11904,10086,11004,11093,11094,11243,10433,10701,10614,8817,11869,11842,10118,11904,10086,11004,11093,11094,11243,10433,10701,10614,8817,11869,11842,10118,11904,10086,11004,11093,11094,11243,263
13400,36100,24351,3038,29265,31133,31431,28056,25889,23232,22652,28452,24786,13400,36100,24351,3038,29265,31133,31431,28056,25889,23232,22652,28452,24786,13400,36100,24351,3038,29265,31133,31431,28056,25889,23232,22652,28452,24786,13400,36100,24351,3038,29265,31133,31431,28056,25889,23232,22652,28452,24786,13400,36100,24351,3038,29265,31133,31431,28056,25889,23232,22652,28452,24786,13400,36100,24351,3038,29265,31133,31431,28056,25889,23232,22652,28452,24786,13400,36100,24351,3038,29265,31133,31431,28056,25889,23232,22652,28452,24786,13400,36100,24351,3038,29265,31133,31431,28056,25889,23232,22652,28452,24786,13400,36100,24351,3038,29265,31133,31431,28056,25889,23232,22652,28452,24786,13400,36100,24351,3038,29265,31133,31431,28056,25889,23232,22652,28452,24786,13400,36100,24351,3038,29265,31133,31431,28056,25889,23232,22652,28452,24786,13400,36100,24351,3038,29265,31133,31431,28056,25889,23232,22652,28452,24786,491
26031,26180,26028,26380,24408,27896,26168,25620,25528,27348,25835,26476,26165,26031,26180,26028,26380,24408,27896,26168,25620,25528,27348,25835,26476,26165,26031,26180,26028,26380,24408,27896,26168,25620,25528,27348,25835,26476,26165,26031,26180,26028,26380,24408,27896,26168,25620,25528,27348,25835,26476,26165,26031,26180,26028,26380,24408,27896,26168,25620,25528,27348,25835,26476,26165,26031,26180,26028,26380,24408,27896,26168,25620,25528,27348,25835,26476,26165,26031,26180,26028,26380,24408,27896,26168,25620,25528,27348,25835,26476,26165,26031,26180,26028,26380,24408,27896,26168,25620,25528,27348,25835,26476,26165,26031,26180,26028,26380,24408,27896,26168,25620,25528,27348,25835,26476,26165,26031,26180,26028,26380,24408,27896,26168,25620,25528,27348,25835,26476,26165,26031,26180,26028,26380,24408,27896,26168,25620,25528,27348,25835,26476,26165,26031,26180,26028,26380,24408,27896,26168,25620,25528,27348,25835,26476,26165,493
66667,66760,64359,70617,64722,69158,64079,69365,68515,65743,66499,68344,67966,66667,66760,64359,70617,64722,69158,64079,69365,68515,65743,66499,68344,67966,66667,66760,64359,70617,64722,69158,64079,69365,68515,65743,66499,68344,67966,66667,66760,64359,70617,64722,69158,64079,69365,68515,65743,66499,68344,67966,66667,66760,64359,70617,64722,69158,64079,69365,68515,65743,66499,68344,67966,66667,66760,64359,70617,64722,69158,64079,69365,68515,65743,66499,68344,67966,66667,66760,64359,70617,64722,69158,64079,69365,68515,65743,66499,68344,67966,66667,66760,64359,70617,64722,69158,64079,69365,68515,65743,66499,68344,67966,66667,66760,64359,70617,64722,69158,64079,69365,68515,65743,66499,68344,67966,66667,66760,64359,70617,64722,69158,64079,69365,68515,65743,66499,68344,67966,66667,66760,64359,70617,64722,69158,64079,69365,68515,65743,66499,68344,67966,66667,66760,64359,70617,64722,69158,64079,69365,68515,65743,66499,68344,67966,440
12256,12402,12595,12602,12214,11859,13305,12381,11748,13262,12441,12494,12468,12256,12402,12595,12602,12214,11859,13305,12381,11748,13262,12441,12494,12468,12256,12402,12595,12602,12214,11859,13305,12381,11748,13262,12441,12494,12468,12256,12402,12595,12602,12214,11859,13305,12381,11748,13262,12441,12494,12468,12256,12402,12595,12602,12214,11859,13305,12381,11748,13262,12441,12494,12468,12256,12402,12595,12602,12214,11859,13305,12381,11748,13262,12441,12494,12468,12256,12402,12595,12602,12214,11859,13305,12381,11748,13262,12441,12494,12468,12256,12402,12595,12602,12214,11859,13305,12381,11748,13262,12441,12494,12468,12256,12402,12595,12602,12214,11859,13305,12381,11748,13262,12441,12494,12468,12256,12402,12595,12602,12214,11859,13305,12381,11748,13262,12441,12494,12468,12256,12402,12595,12602,12214,11859,13305,12381,11748,13262,12441,12494,12468,12256,12402,12595,12602,12214,11859,13305,12381,11748,13262,12441,12494,12468,51
11524,11925,11195,12174,10808,12601,11853,11501,11130,11225,13046,11723,11729,11524,11925,11195,12174,10808,12601,11853,11501,11130,11225,13046,11723,11729,11524,11925,11195,12174,10808,12601,11853,11501,11130,11225,13046,11723,11729,11524,11925,11195,12174,10808,12601,11853,11501,11130,11225,13046,11723,11729,11524,11925,11195,12174,10808,12601,11853,11501,11130,11225,13046,11723,11729,11524,11925,11195,12174,10808,12601,11853,11501,11130,11225,13046,11723,11729,11524,11925,11195,12174,10808,12601,11853,11501,11130,11225,13046,11723,11729,11524,11925,11195,12174,10808,12601,11853,11501,11130,11225,13046,11723,11729,11524,11925,11195,12174,10808,12601,11853,11501,11130,11225,13046,11723,11729,11524,11925,11195,12174,10808,12601,11853,11501,11130,11225,13046,11723,11729,11524,11925,11195,12174,10808,12601,11853,11501,11130,11225,13046,11723,11729,11524,11925,11195,12174,10808,12601,11853,11501,11130,11225,13046,11723,11729,39
26422,36430,28498,36162,29033,34567,31745,28673,34632,30422,34156,30903,32869,26422,36430,28498,36162,29033,34567,31745,28673,34632,30422,34156,30903,32869,26422,36430,28498,36162,29033,34567,31745,28673,34632,30422,34156,30903,32869,26422,36430,28498,36162,29033,34567,31745,28673,34632,30422,34156,30903,32869,26422,36430,28498,36162,29033,34567,31745,28673,34632,30422,34156,30903,32869,26422,36430,28498,36162,29033,34567,31745,28673,34632,30422,34156,30903,32869,26422,36430,28498,36162,29033,34567,31745,28673,34632,30422,34156,30903,32869,26422,36430,28498,36162,29033,34567,31745,28673,34632,30422,34156,30903,32869,26422,36430,28498,36162,29033,34567,31745,28673,34632,30422,34156,30903,32869,26422,36430,28498,36162,29033,34567,31745,28673,34632,30422,34156,30903,32869,26422,36430,28498,36162,29033,34567,31745,28673,34632,30422,34156,30903,32869,26422,36430,28498,36162,29033,34567,31745,28673,34632,30422,34156,30903,32869,394
53205,51100,56329,53757,53618,48522,53799,53177,50887,61507,60069,49722,58997,53205,51100,56329,53757,53618,48522,53799,53177,50887,61507,60069,49722,58997,53205,51100,56329,53757,53618,48522,53799,53177,50887,61507,60069,49722,58997,53205,51100,56329,53757,53618,48522,53799,53177,50887,61507,60069,49722,58997,53205,51100,56329,53757,53618,48522,53799,53177,50887,61507,60069,49722,58997,53205,51100,56329,53757,53618,48522,53799,53177,50887,61507,60069,49722,58997,53205,51100,56329,53757,53618,48522,53799,53177,50887,61507,60069,49722,58997,53205,51100,56329,53757,53618,48522,53799,53177,50887,61507,60069,49722,58997,53205,51100,56329,53757,53618,48522,53799,53177,50887,61507,60069,49722,58997,53205,51100,56329,53757,53618,48522,53799,53177,50887,61507,60069,49722,58997,53205,51100,56329,53757,53618,48522,53799,53177,50887,61507,60069,49722,58997,53205,51100,56329,53757,53618,48522,53799,53177,50887,61507,60069,49722,58997,393
14975,14103,14498,14853,16448,18831,10916,11884,24087,12168,18198,15836,16349,14975,14103,14498,14853,16448,18831,10916,11884,24087,12168,18198,15836,16349,14975,14103,14498,14853,16448,18831,10916,11884,24087,12168,18198,15836,16349,14975,14103,14498,14853,16448,18831,10916,11884,24087,12168,18198,15836,16349,14975,14103,14498,14853,16448,18831,10916,11884,24087,12168,18198,15836,16349,14975,14103,14498,14853,16448,18831,10916,11884,24087,12168,18198,15836,16349,14975,14103,14498,14853,16448,18831,10916,11884,24087,12168,18198,15836,16349,14975,14103,14498,14853,16448,18831,10916,11884,24087,12168,18198,15836,16349,14975,14103,14498,14853,16448,18831,10916,11884,24087,12168,18198,15836,16349,14975,14103,14498,14853,16448,18831,10916,11884,24087,12168,18198,15836,16349,14975,14103,14498,14853,16448,18831,10916,11884,24087,12168,18198,15836,16349,14975,14103,14498,14853,16448,18831,10916,11884,24087,12168,18198,15836,16349,586
34514,37946,45211,39546,39347,39208,36002,42694,39108,33970,41786,42495,39322,34514,37946,45211,39546,39347,39208,36002,42694,39108,33970,41786,42495,39322,34514,37946,45211,39546,39347,39208,36002,42694,39108,33970,41786,42495,39322,34514,37946,45211,39546,39347,39208,36002,42694,39108,33970,41786,42495,39322,34514,37946,45211,39546,39347,39208,36002,42694,39108,33970,41786,42495,39322,34514,37946,45211,39546,39347,39208,36002,42694,39108,33970,41786,42495,39322,34514,37946,45211,39546,39347,39208,36002,42694,39108,33970,41786,42495,39322,34514,37946,45211,39546,39347,39208,36002,42694,39108,33970,41786,42495,39322,34514,37946,45211,39546,39347,39208,36002,42694,39108,33970,41786,42495,39322,34514,37946,45211,39546,39347,39208,36002,42694,39108,33970,41786,42495,39322,34514,37946,45211,39546,39347,39208,36002,42694,39108,33970,41786,42495,39322,34514,37946,45211,39546,39347,39208,36002,42694,39108,33970,41786,42495,39322,165
23688,25087,23061,23976,24515,24848,25287,24453,24596,22927,25841,24327,24477,23688,25087,23061,23976,24515,24848,25287,24453,24596,22927,25841,24327,24477,23688,25087,23061,23976,24515,24848,25287,24453,24596,22927,25841,24327,24477,23688,25087,23061,23976,24515,24848,25287,24453,24596,22927,25841,24327,24477,23688,25087,23061,23976,24515,24848,25287,24453,24596,22927,25841,24327,24477,23688,25087,23061,23976,24515,24848,25287,24453,24596,22927,25841,24327,24477,23688,25087,23061,23976,24515,24848,25287,24453,24596,22927,25841,24327,24477,23688,25087,23061,23976,24515,24848,25287,24453,24596,22927,25841,24327,24477,23688,25087,23061,23976,24515,24848,25287,24453,24596,22927,25841,24327,24477,23688,25087,23061,23976,24515,24848,25287,24453,24596,22927,25841,24327,24477,23688,25087,23061,23976,24515,24848,25287,24453,24596,22927,25841,24327,24477,23688,25087,23061,23976,24515,24848,25287,24453,24596,22927,25841,24327,24477,482
