band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,census_code
908,14150,31279,34600,60357,102554,87473,5769,2368,28416,28116,29294,50487,94467,98673,5269,4660,35058,37597,40589,57924,85397,70894,4971,10831,29922,40731,81166,102528,56735,13806,1371,6135,18130,34157,41853,42472,51978,81761,60604,900,84458,170058,77823,3833,18,0,0,1246,86643,173154,72088,3936,23,0,0,7401,25294,37635,36778,37339,50914,89279,52450,15023,27867,20551,35911,71581,92841,68565,4751,1052,31115,75885,70351,63260,66435,28530,462,41864,75766,62893,43117,34007,38391,34860,6192,693,20618,44862,41053,37240,39121,50328,103175,238
309876,3283,1343,1137,1326,1792,3031,36755,311129,3550,1642,1454,1688,1957,4584,31800,310808,4966,2537,2054,2235,2711,5494,26319,158405,21419,16346,14542,16726,19238,27614,82130,251341,46897,15092,7316,4853,4789,5874,17954,351476,31,0,0,0,0,0,0,351800,24,1,0,0,0,0,0,293702,17664,5288,3716,3753,4593,7114,19148,233152,29691,20000,17294,11400,8915,8295,30965,16572,12805,8814,8913,10949,14231,25570,258537,35233,33001,28146,22613,19611,23430,44465,147598,284590,35820,25344,6656,828,300,181,377,249
7117,66118,72234,89678,111531,120078,102527,26895,41663,50748,56598,69732,87268,99645,157292,32355,60517,55948,72234,81317,70777,78162,147868,27549,23270,30614,39773,52485,84472,113513,163198,86113,91559,39796,57245,86578,72443,77090,115993,50232,43323,36017,108992,48614,21782,25026,46512,259412,45834,36579,111653,45025,21580,25226,47751,256443,79306,37663,44153,75036,62361,54059,137995,101208,8529,16822,39139,70332,107837,158038,171708,25500,50083,98948,62109,43910,48622,65641,134620,89194,14731,52930,70061,96829,103793,89502,64992,96591,92234,126659,80007,49837,48092,56274,71013,65267,43
1982,11102,20403,57811,125277,182833,95343,4969,2897,22776,67354,99902,144633,129102,31932,1124,7598,90299,121615,120275,101566,50862,6638,867,106556,120419,101533,88325,52843,19826,7670,2548,80937,112708,76803,59412,57257,61228,45782,5593,10475,391768,94729,2746,2,0,0,0,12729,392957,92374,1657,3,0,0,0,49786,126988,93544,58389,54167,64379,48052,4415,33527,88451,121444,114235,89700,43989,7359,1015,22031,49400,75018,101507,103406,77943,54281,16134,4996,36411,52978,48792,46931,61290,105776,142546,35438,96626,108265,60141,47804,51449,59493,40504,334
95356,367398,237839,127370,70379,29293,5071,243,171606,468518,161961,73432,38437,15052,3328,615,147259,431127,198980,89294,46491,15964,3038,796,79006,333055,310843,137701,53698,15027,3095,524,16426,147793,217420,176399,140561,118430,95575,20345,281,128241,336567,361001,100237,6508,114,0,698,136018,349414,341997,98397,6313,112,0,53384,246015,204998,152976,112206,102911,54876,5583,335059,328655,143773,75442,34034,12220,2975,791,4028,5401,11662,50158,159552,295502,303806,102840,222586,187946,160804,144024,116499,77368,18873,4849,3240,107541,168326,145612,120346,108049,110866,168969,417
2434,122422,189949,175952,111702,48826,13912,1356,2729,98599,150002,164151,133862,84421,32162,627,299,27700,135267,183848,166110,110151,41954,1224,217210,100303,77607,80991,77975,62309,39512,10646,56995,138729,163689,157904,98258,43730,7014,234,9,76,542,2165,6056,22122,113706,521877,21,109,720,2313,6286,22062,114664,520378,1835,79105,154499,169023,165681,84586,11724,100,114178,106189,115869,120127,102077,77643,28950,1520,69127,160469,122214,107719,99324,74059,31543,2098,172,2558,17903,57958,126627,203915,189102,68318,8838,75460,170717,198545,136209,63279,12864,641,435
65893,85842,16176,5035,1580,579,253,46,116176,48541,7484,1890,797,306,182,28,104717,51839,12255,4169,1465,576,311,72,45751,52953,32383,18173,10237,6224,5571,4112,46926,52122,33496,20562,12006,6549,3005,738,0,36787,86991,36543,11249,3377,451,6,0,39820,88061,32708,11108,3290,411,6,63391,55236,26389,14543,9055,4695,1838,257,95496,54235,15756,6135,2577,972,200,33,6565,3376,4597,6887,11591,20878,50908,70602,17654,18646,20850,22124,23070,28222,27218,17620,34683,44095,33382,19238,12005,8540,7243,16218,585
164793,27846,8426,3412,1435,594,289,45,119720,53340,20615,7947,4048,1571,526,39,91712,75421,26209,10070,3725,1345,304,14,43756,48351,40042,30362,26399,13896,6304,774,36261,47060,41775,35903,30407,16399,4825,594,130,9891,34060,49811,48779,39556,24868,7222,164,10784,36493,46874,48509,39551,24992,6957,30151,57569,43535,35496,23738,15357,5455,643,83484,48169,34257,24261,11461,4155,727,37,61,320,654,2115,9383,38550,99312,58403,28483,47694,40139,30719,22896,20904,14547,2324,10644,44358,55000,46583,28706,14776,6708,2911,64
7879,33022,60303,101627,135460,144348,74829,13187,3934,17425,30878,50394,86247,159245,197724,24808,1015,7885,19345,33924,62269,139419,264529,42269,17262,24764,35913,54050,79842,126008,157945,74871,1280,4073,9755,20844,41792,98814,222508,171589,91,3554,22937,82926,128694,159770,138156,34527,143,3987,25904,81188,126610,159522,139829,33472,587,3697,13565,26264,47949,101266,228139,149188,10384,14922,21576,33315,57071,124968,256496,51923,8617,106992,189504,126611,67166,39313,26098,6354,134201,216726,130785,50919,21283,11089,4760,892,842,12453,28046,42466,68585,109841,163233,145189,117
0,36,1004,4372,16824,58758,151060,72636,0,12,352,2514,9880,42652,189241,60039,0,234,2595,8799,22865,76193,170697,23307,361,906,2511,10862,32606,106306,126606,24532,98,679,1555,8527,28613,82473,134037,48708,0,0,8,528,8523,36158,91915,167558,0,0,12,536,8681,36175,93890,165396,18,552,3197,9987,23118,60855,135361,71602,46,226,685,2043,8564,45498,212653,34975,2280,66892,84253,56814,48090,32313,13163,885,37,1740,45685,141053,85691,25192,4347,945,56,5587,30103,53807,60554,75808,75315,3460,148
25782,121938,98924,63393,43371,33938,16632,2123,35280,134794,75110,61485,48793,32572,16856,1211,64877,142263,88006,50057,32262,21142,7111,383,6306,8587,21121,51276,99727,140565,70046,8473,48055,109219,98772,78626,45444,18903,6556,526,302,19339,179924,166138,30185,6382,3149,682,514,20668,198155,146702,29757,6400,3230,675,45951,117516,86206,64740,43261,31805,14410,2212,10429,13871,39874,94694,160644,71944,14034,611,5143,3649,7643,13035,24644,59163,154212,138612,702,4153,16888,46490,84068,114709,117660,21431,75927,163499,96413,39397,20904,7363,2322,276,142
11019,31027,41639,43203,62480,70611,41097,3789,11778,18280,26835,37905,42687,84300,81073,2007,16247,25626,37413,36853,51785,80168,56119,654,3373,6425,15450,30164,58595,88905,79399,22554,33463,29305,46223,50248,62703,62166,20099,658,23,16986,16987,32662,34862,48547,74932,79866,112,17675,18658,30754,34842,48444,76952,77428,23565,26004,37131,36555,41255,71351,65485,3519,2250,3895,13722,43110,88529,118278,34495,586,7042,18251,30668,40860,56168,61840,59438,30598,1145,4633,20200,43759,61702,67936,60578,44912,41988,66068,75125,60663,37079,16404,5367,2171,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
126,9100,20313,43830,65941,64355,24436,857,1038,44699,48339,44567,45094,34189,10506,526,24783,56906,41190,42368,36419,21264,5624,404,62775,48886,50260,39475,17891,7824,1565,282,37417,27732,33188,35734,37167,35359,20471,1890,4469,109474,105815,8250,885,65,0,0,4946,111664,104040,7416,841,51,0,0,32806,35481,34941,35972,36899,35066,16552,1241,51932,43696,45623,38684,28156,15307,5198,362,29500,13635,30441,46052,42771,33854,28833,3872,1373,16839,39508,39017,33003,32416,27456,39346,20356,19548,30020,31633,33958,36764,34805,21874,371
48644,321748,374067,345472,319661,206832,48688,1753,23244,228894,281833,313471,350129,342209,125816,1269,16714,130559,205625,216978,308329,458821,324955,4884,298496,282244,286612,258741,244819,184712,97895,13346,68039,232131,299359,345111,314498,246446,144574,16707,97,12895,15621,48813,103071,180474,315148,990746,153,13185,17011,47057,102662,180227,319072,987498,22358,133729,282614,335691,413838,359876,117749,1010,149768,173665,249872,308543,317169,293621,167873,6354,275188,407126,283125,225595,190375,152110,110894,22452,49608,163120,179730,185919,264089,427586,339245,57568,25947,150546,224685,354569,499373,313639,87808,10298,516
539,58167,216196,197191,75498,24384,8647,478,697,82309,195630,173939,84242,35197,8940,146,1401,23556,129057,204741,139985,68641,13613,106,294599,132825,76151,44563,21180,8139,2767,876,38645,205084,185554,79486,38544,25260,8391,136,2,1104,1986,8904,23043,51292,163120,331649,3,1176,2137,8935,22770,50628,163417,332034,3563,72518,227350,180920,64789,30288,1620,52,111448,179162,132459,81975,48945,22936,4070,105,81566,240911,109768,66605,43079,26628,10640,1903,3026,14762,15919,23202,46450,137846,288114,51781,4820,38451,111905,208480,137563,55053,20974,3854,501
12930,33534,34437,39634,57453,66271,46708,3185,26249,49047,46652,58514,51122,49111,13184,273,46607,59742,61585,54075,44941,24484,2623,95,19650,69823,84925,65737,33749,13176,5358,1734,16052,49067,54385,54859,51175,47564,20518,532,21,68263,164610,60518,738,2,0,0,61,74526,168782,50145,638,0,0,0,34029,57302,50034,49323,43999,41265,17769,431,19928,68431,83743,59694,39731,19751,2762,112,3952,10255,26867,45135,59506,56393,49313,42731,3374,22932,51160,57539,54329,51933,38137,14748,11125,50500,46265,44763,41354,39305,38291,22549,386
70,1187,1341,2088,5313,4513,1297,58,417,4699,4670,3376,1927,609,156,13,4715,5395,3138,1691,713,171,38,6,15236,406,96,52,33,18,16,10,11373,3041,1032,270,83,40,25,3,0,9004,3369,2552,770,162,10,0,0,9074,3534,2327,766,157,9,0,9318,2439,2211,1237,449,154,52,7,13127,1855,522,216,86,46,12,3,11911,1755,799,491,352,304,198,57,2,22,35,57,98,238,2030,13385,8688,776,2071,2012,1224,709,273,114,519
82967,87239,47486,37463,25826,11333,2860,225,73855,78030,37497,34618,34787,24552,11513,547,50422,83070,44709,34420,35657,31173,15282,666,9259,39028,62883,69639,58578,38270,16007,1735,9130,24562,38186,42784,45442,49559,57042,28694,10385,60143,132034,81795,10576,461,5,0,11657,62363,137459,73261,10239,414,6,0,11469,40753,42213,38686,39291,44521,57980,20486,42698,63052,54834,39108,36435,34209,23390,1673,253,1457,9336,25613,50095,72756,97234,38655,120821,84128,40811,20972,12361,9189,5814,1303,2704,25029,43216,42597,42185,46283,49425,43960,365
287551,297300,157025,134333,125627,87844,18800,259,242633,253695,162131,137990,151031,125350,35705,204,142786,237173,162240,138704,149594,188917,89038,287,229141,295369,252993,178015,89390,38088,17675,8068,137881,233571,211258,206819,181179,105290,30520,2221,107,70046,138092,226741,226623,221688,183006,42436,517,71892,143969,216341,226931,223987,184440,40662,98018,227307,221846,217389,216407,116009,11551,212,237868,220746,207676,185133,151992,85461,19475,388,115120,177879,128390,125592,145883,174813,156781,84281,60492,81432,105971,132695,172299,250149,253697,52004,68028,171118,219283,181874,185231,164123,86986,32095,527
558,21907,20723,12480,15819,62624,218673,23328,3483,35615,16225,15336,40281,120395,140136,4641,10764,42096,25530,38825,80023,116403,61392,1079,5789,27365,30883,61068,126540,97228,25753,1486,4639,18000,28110,37241,64227,123434,91006,9455,414,9769,26683,107840,223768,7576,62,0,631,10085,27246,107550,222708,7837,55,0,6976,28701,33399,43431,74737,114461,67744,6663,10804,34382,18102,31541,78690,128207,72200,2186,2614,11446,52445,92395,100241,66778,41184,9009,1457,22613,88474,111959,77923,45783,21711,6192,2941,18452,37548,61169,95857,108373,47829,3943,182
34,372,2573,7146,20436,86591,367065,16679,11,743,1704,5801,18877,102206,361591,9963,50,1453,5723,22799,107983,211040,148020,3828,2659,3365,20867,51566,110495,197584,112580,1780,3036,13134,52363,84261,115770,156009,74591,1732,863,29849,90939,104831,112697,92098,59019,10600,1025,32007,95827,98951,112762,91038,59315,9971,3487,19095,55803,69726,91237,133668,120006,7874,1499,832,4230,12210,44087,173776,260311,3951,3094,39307,98053,128555,142330,82945,6303,309,264,1018,7409,66877,141871,131241,117440,34776,4039,65646,105697,117790,126320,70549,9635,1220,420
863,7343,20174,38139,78672,191879,214362,12294,1170,4749,11773,30218,76397,155469,261489,22461,2053,7094,17380,43525,117933,190182,171312,14247,10531,15775,38300,65670,108825,160934,143727,19964,7132,18359,59586,83222,99980,125514,126495,43438,19,20228,108350,110230,85305,88463,87901,63230,239,22264,114769,102404,84497,88199,88801,62553,6228,22879,70459,83473,85763,119732,136303,38889,6719,5812,14919,35150,83666,183121,216681,17658,9473,60287,121000,132283,130642,83864,23793,2384,25637,40950,64442,104663,96421,99752,101986,29875,2984,64667,119935,100390,91474,87748,60350,36178,166
21949,90621,61100,55979,68637,63337,32496,1893,24073,96477,55622,52540,59574,63229,42812,1685,26513,82999,63989,57792,63099,60212,39871,1537,33978,69603,79505,81302,70860,45189,14520,1055,16914,26579,39249,53027,63222,73606,78243,45172,33121,58072,117303,128955,39149,15410,3177,825,36005,58009,124924,118585,39226,15312,3167,784,16580,30993,44403,50775,55280,66415,87843,43723,47089,70224,60610,59789,59990,56352,39693,2265,7465,17028,47164,68916,83646,90578,69921,11294,81173,117293,75453,42259,27455,21871,18698,11810,6032,22120,36737,47666,54803,59714,70938,98002,360
267433,186374,61534,24664,9674,4935,2660,9786,204554,151210,90101,55753,33680,17052,6186,8344,105866,136455,94729,69764,63697,57533,31231,7412,107660,102365,81502,74061,78830,68237,37464,16378,34040,54025,69490,85511,93949,92647,85317,50927,13306,71825,117295,139877,114432,83629,22640,2553,13833,72632,120713,131521,113346,86446,24627,2453,36814,78782,90704,93955,79002,73028,82604,31212,159253,105101,79610,70660,66509,53111,27800,9287,3048,7554,35995,83966,126721,132509,110049,66215,285695,112761,59834,35701,24495,20963,15956,7441,20529,40590,61333,67522,73331,86486,93284,119596,578
43007,210319,131497,113379,111841,85625,30220,338,42403,245325,143134,124296,98171,58188,14586,123,147650,244291,127785,97990,65735,36063,6609,103,51281,90504,170626,216921,135922,52688,8064,220,105518,176021,121972,96067,86606,80263,51781,7998,9420,348781,271170,82805,13401,641,8,0,14568,354000,270711,73548,12859,535,5,0,147631,197869,112541,86737,78334,68671,32584,1859,63827,176145,218459,144011,75424,38455,9732,173,16502,9113,23031,56955,102241,144280,236619,137485,22872,76799,93744,87464,84283,108516,161599,90949,69331,199979,133043,91582,79099,71110,54661,27421,372
282386,218876,110079,88651,60837,21193,1992,115,323181,179730,94839,88710,60357,29653,7398,261,278661,208896,117145,87558,58828,26675,6086,280,37936,131386,200792,204675,138135,58985,11662,558,64304,152782,141142,117205,111615,108791,76846,11444,10183,154559,445546,155778,17298,743,22,0,11734,167151,452627,135633,16267,698,19,0,105636,206529,121934,101779,95197,90296,56758,6000,168633,227455,170089,100729,68155,37758,10819,491,2236,2118,7493,29374,96203,170780,231683,244242,120394,203614,155159,109987,79199,63841,41383,10552,26704,178251,144091,113204,109378,99829,74516,38156,368
683,317,40,26,15,18,19,2,851,182,37,15,14,12,11,0,907,146,30,17,12,11,0,0,248,165,153,133,126,102,115,85,395,330,277,80,24,10,2,0,572,426,33,0,0,0,0,0,622,375,34,0,0,0,0,0,616,332,97,39,16,16,2,0,531,289,182,87,56,26,4,0,7,10,16,22,37,53,169,809,26,72,162,190,173,158,183,154,378,449,125,66,51,36,9,4,246
243287,33316,14911,10242,13132,11908,8181,1560,167898,82353,24908,15567,18227,16874,9974,918,168925,79463,30887,20783,17462,14691,4635,132,41061,38661,36692,57308,53507,58591,37518,13883,72576,84413,59805,55665,36220,22227,6770,481,15672,41037,43235,85851,60109,49842,32859,9826,17802,40842,48142,81265,59599,49213,32346,9235,82711,87865,51297,42674,33031,27205,11662,1325,74806,61783,61820,58793,52940,22098,7535,234,3386,3886,6443,11447,20444,39958,86890,163848,18967,47175,54903,51271,43269,46696,55814,14724,73207,80521,73057,57147,29709,13313,5097,1777,60
277504,2102,494,237,156,117,119,175,276399,2680,782,389,223,139,157,122,272643,5261,1638,682,287,156,122,67,122373,23219,17104,14787,16536,18031,24062,44627,209948,40176,14813,7550,4197,2186,933,239,277310,1844,146,39,14,5,0,0,277638,1671,146,37,13,4,1,0,245522,20774,6711,3744,2072,1062,344,125,196783,31453,19876,14950,9313,5390,2824,323,796,875,1630,1997,3176,5983,17222,249060,39162,31334,28794,22904,19951,21781,33294,82822,232605,24357,9228,4740,2966,2303,2050,1793,255
85,806,3032,6263,8543,15157,40847,150059,1092,7857,12278,13187,30175,48566,67133,44504,5043,25862,39447,41814,40241,31127,21820,19438,27682,47843,68711,39448,16104,9402,7163,8439,33030,47491,45299,31270,27381,20444,13110,6767,195118,29615,57,2,0,0,0,0,197023,27716,51,2,0,0,0,0,37396,61016,39973,30253,21471,12984,9549,12150,13867,20804,36067,54418,41612,21391,17795,18838,45274,28146,27736,31345,37295,31101,19702,4193,242,1522,3549,5981,11003,27827,70361,104307,18788,50064,54718,34179,25221,18298,12105,11419,302
2293,32145,41743,45282,53459,41623,24066,2407,23033,73701,53770,39616,26783,17046,7944,1125,47295,92513,46207,26398,15953,10739,3382,531,35615,67523,57333,35787,22234,13558,7350,3618,33945,58597,56522,40830,25989,15631,9799,1705,39397,198491,5031,98,1,0,0,0,42473,195869,4602,73,1,0,0,0,37188,69943,53924,34439,21170,14913,10075,1366,49664,64388,53948,37621,21861,11059,3953,524,9762,3559,10219,19087,35621,60123,73696,30951,1821,13315,25970,35010,38715,46143,50094,31950,23744,44542,58014,47110,31146,20601,14048,3813,352
14,5525,28962,46638,49788,110380,124816,4696,1007,30240,43773,50521,78421,134547,31723,587,3139,40290,88781,108316,76599,33878,18796,1020,41392,69724,60727,65931,63111,46833,21705,1396,5145,52187,86127,61833,53260,50105,43494,18668,1729,58895,87257,112660,82843,25740,1695,0,2411,59960,92599,106762,81506,25944,1637,0,4962,49298,79263,62949,47634,51250,50788,24675,24800,45127,55424,80295,88724,56242,19233,974,1688,14376,51206,71606,87845,93740,47080,3278,65512,46491,22441,17765,21230,38640,103943,54797,4666,68838,89491,45287,23629,17408,22411,99089,233
329,6901,12641,17900,23566,38043,35794,5955,723,6361,9216,12510,18777,32476,56550,4516,1285,7169,11259,14414,21110,33780,48555,3557,4940,10344,11552,14165,24975,45206,27508,2439,2124,6709,13025,20997,27194,32701,33458,4921,5,1516,8498,22403,37603,36542,25818,8744,27,1767,9458,21323,37705,36338,25946,8565,1666,5272,8768,14379,20929,30044,40809,19262,2683,5031,7199,11455,22555,44406,45652,2148,6361,23650,28441,26714,23095,17536,11571,3761,1183,6009,29214,36231,24375,18710,20200,5207,3374,9275,20822,30009,31209,28384,16467,1589,86
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
12200,162425,187418,126678,101782,42044,4883,191,9714,114502,111269,131266,124961,118034,27732,143,6336,41877,86517,80886,106893,177491,136213,1408,126680,96377,113857,108789,96883,62404,28491,4140,34323,95463,78723,94509,119567,129336,76581,9119,0,771,4863,4771,21093,65735,192315,348073,0,905,4893,4765,21044,66112,195898,344004,8268,51079,110348,93450,141426,174154,58622,274,81946,71650,81981,99045,120071,120999,60299,1630,63512,197688,151460,101404,55981,37269,24352,5955,43959,93213,99807,83933,77302,97536,115961,25910,7917,39549,64438,128595,167085,145742,68598,15697,497
139,31231,105062,116544,65448,23137,3683,194,203,19407,66444,103446,93980,53383,8503,72,844,11005,31197,60203,93654,120708,27768,59,48403,72659,81889,72615,39745,15554,7411,7162,7040,41596,50798,66416,71242,73486,34424,436,0,203,1740,9691,20734,47588,100611,164871,0,207,1868,9389,20328,46414,100961,166271,5422,24057,44197,70029,111005,85615,5094,19,14976,36524,59282,82434,90376,53248,8552,46,18967,101027,100047,63638,26319,15666,11104,8670,19462,55245,51369,46217,45262,51495,63510,12878,11774,24073,36046,46187,55312,70679,74800,26567,467
11700,63596,40583,71816,92914,82333,40371,5708,1086,68193,46735,61992,85769,92021,49357,4034,16442,74161,47757,72652,82437,75552,37910,2463,18906,38828,75668,101409,104915,50835,17433,1540,25147,61027,39174,58658,85635,89262,46986,4066,123,4025,10101,60445,100113,128307,89314,17686,462,4239,10656,59120,100140,126989,90788,17720,30478,59018,36879,45963,67208,92710,69301,8247,12663,45581,68091,85427,87015,73125,34572,2589,11778,21091,56681,72408,84284,72230,65500,25386,2757,22731,83651,92157,63434,51608,67024,25782,16869,63813,53534,74756,83110,67705,36149,13558,151
5090,6202,4958,4852,5541,9183,19565,1582878,4266,5195,5342,6344,7789,11255,30883,1567588,4238,7469,8657,9887,12810,17667,42788,1535265,44678,24052,21324,19735,22472,23737,33601,1449192,1294739,194634,75569,35885,19061,11329,5637,1669,1600553,28432,5611,2189,887,441,152,5,1602801,26663,5503,2007,885,446,153,4,805562,476907,180493,79985,42585,28309,19131,5665,16094,9561,10103,12524,13897,18858,37110,1520387,857827,210485,204269,345215,6661,5648,5595,2785,111,232,643,1276,2350,5282,16717,1610330,1535821,43721,29604,14909,7012,3511,1855,963,25
0,0,1,6,226,3540,73310,95194,0,0,12,308,3256,38021,125021,5659,0,1703,20138,47307,52651,37088,11175,2215,4442,3756,5251,9428,18742,45457,79678,5523,5558,31371,44671,41694,27092,13054,6684,2153,2094,54328,70102,37384,7227,1138,4,0,2308,55355,72485,33889,7135,1101,4,0,6608,33077,36886,34060,29456,18771,9658,3761,2725,365,980,5265,21143,79674,59344,2781,7377,5247,7441,12660,27944,59271,50892,1445,7,44,903,3658,7952,23456,65829,70428,21140,67802,42760,21959,11314,5120,2103,79,197
327104,4168,510,218,153,122,130,628,325934,5059,691,314,184,153,196,502,323919,7172,851,259,148,148,302,234,28449,31220,34903,39893,44192,50581,53424,50371,124137,126133,64620,14745,2260,601,300,237,100750,222357,9470,385,61,9,1,0,109896,214092,8606,366,60,12,1,0,242936,79554,6652,2219,913,382,198,179,142957,82181,54476,27355,16017,7571,2046,430,22,51,80,191,487,1825,10300,320077,37108,59464,60515,49460,40383,36971,31871,17261,165922,149378,13126,2796,1010,443,223,135,281
102061,71142,34512,27352,20686,9048,2768,2529,147962,87703,26328,4265,1146,370,327,1997,188579,72506,5600,978,349,231,447,1408,69227,58311,42142,31787,23778,19282,15443,10128,117758,71697,47752,21786,7306,2135,1017,647,255513,14419,165,1,0,0,0,0,258000,11957,139,2,0,0,0,0,162722,76581,19691,6521,2386,994,566,637,134255,66660,35543,17791,9112,3672,1151,1914,824,526,747,1689,5479,22305,88439,150089,8511,16764,23286,26304,27753,36634,55819,75027,78391,122228,40489,15511,7156,3556,1772,995,297
9686,54747,91937,64206,63485,68579,43134,3383,24529,125610,89296,63944,52691,33334,8524,1229,101232,166107,61165,35491,23270,9484,1815,593,89670,78930,53684,44899,42217,38851,31966,18940,157871,114515,53030,25395,16610,15734,14619,1383,91522,303016,4593,26,0,0,0,0,102087,293060,3994,16,0,0,0,0,156755,116038,51788,26158,17613,17354,11658,1793,77096,73969,82201,73641,49886,32114,9677,573,17359,7876,10171,18444,42595,81370,142879,78463,2552,13755,13415,15532,21141,45724,124539,162499,123092,137362,64980,28510,16766,12859,11793,3795,332
36305,23864,30331,49198,92289,125173,70221,4758,30189,27639,36274,63247,83679,110167,77691,3096,31807,25605,37101,56478,88134,96219,89681,6807,22976,35137,49107,67102,93076,98828,54309,11141,10947,27960,50202,82528,96341,80763,57194,25341,449,8024,20317,45352,93512,138677,89899,34816,592,8349,21320,44855,92491,136736,92721,33984,19175,26759,54584,83366,88156,77610,60446,21327,15604,34064,52880,70122,84584,95205,74833,5847,4037,59685,93922,82987,69536,49070,33132,39302,29205,44881,61053,84001,96084,79326,30964,5516,17218,27639,61428,107930,104278,59403,32666,20295,625
18410,3401,2057,1933,2663,3737,5912,22949,16303,6102,3769,3515,3957,3914,7233,14972,16550,8403,5720,3966,3924,4742,5604,9507,7827,4680,5070,5122,5696,5663,7357,15592,21964,11664,8426,5668,2574,969,465,1123,32080,16361,1848,134,39,0,0,0,33815,15215,1574,99,36,1,0,0,18382,13134,8128,6375,4306,1775,852,1403,8139,5894,7858,8258,6450,6204,7664,12647,10233,6327,4386,3775,4231,5031,6688,16283,342,2802,5241,3048,2829,3931,7304,26941,24171,15196,9349,2317,770,281,119,151,12
431762,203333,70060,41158,22808,11728,3409,408,340914,249522,93653,52157,32968,12893,2145,414,285904,265909,110692,68281,37605,13390,2501,384,50172,123190,157646,180226,145115,94131,30692,3494,34987,121763,163696,155664,134633,112897,56009,5017,544,81184,177425,228465,150390,84976,45083,16599,1250,84937,187531,217428,149681,83827,44436,15576,66876,231298,155492,116219,99244,77136,35692,2709,154292,216467,213349,106484,62600,25557,5374,543,2407,2134,6741,19686,55155,135192,293676,269675,233467,178956,132596,88496,60939,47369,31521,11322,13143,162516,187716,133847,103994,77652,53871,51927,396
66,10439,51722,67321,50262,30069,17138,6693,243,3659,33122,56056,60176,48351,26427,5676,444,8061,29489,43161,51562,57587,38986,4420,1309,1372,3668,8009,20433,49301,102196,47422,991,1430,8134,24952,53856,73411,59462,11474,0,412,8142,31107,62125,75831,50093,6000,0,446,9166,30372,61846,76055,50079,5746,728,3300,15267,31265,46520,60843,61901,13886,1017,703,2524,8293,29189,93355,92716,5913,2915,6950,12229,28765,45336,54982,67403,15130,22170,67657,69292,37432,18241,10877,6635,1406,1005,27993,61363,55635,44632,29675,12003,1404,473
22007,63764,58963,67191,71652,69973,33447,1412,32232,87731,82178,79817,64058,36183,5525,685,54746,114601,95670,70232,40065,11227,1297,571,49796,110197,112417,75723,30649,7882,1380,365,42002,69264,68557,67151,65190,55257,19599,1389,20796,186350,109587,61102,10156,380,35,3,25336,186192,110930,56104,9461,353,30,3,51838,85240,70211,63949,57903,43987,14046,1235,50128,99416,107185,77657,39288,12323,1852,560,5394,8418,18861,45119,81978,101959,93120,33560,5942,39865,68960,64467,56542,57892,57081,37660,14725,67333,66636,60392,58968,54741,44061,21553,357
108705,122780,84399,54160,48300,33906,11934,662,86607,76845,55183,66562,73674,72621,32441,913,37888,65081,57470,53087,65580,101761,80005,3973,95984,73731,55938,73429,73101,60392,27830,4437,10773,27922,38925,62900,81684,109903,87866,44845,11,4731,20895,52909,67517,77014,101024,140707,19,5108,23120,50685,66907,76431,103627,138911,9033,33259,45724,57888,71542,93115,115255,39013,104761,53618,41517,56403,74421,77226,53598,3302,4996,55725,104050,104417,83564,60542,41582,9965,144151,135163,92025,48795,24767,12821,4235,2861,3649,9201,25850,41603,66544,95810,108996,113161,630
