band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,census_code
456,13477,31998,66326,73463,41706,1532,2785,59052,49331,52702,46656,17472,960,32927,61421,46690,46248,31608,9359,705,68958,56694,55994,31651,12439,2875,347,40895,33339,39263,41672,41969,28660,3160,11795,149661,64641,2581,279,1,0,13349,148418,64210,2697,282,2,0,37355,41000,40186,41817,41820,24809,1971,57711,51610,49434,38532,22926,8105,640,31140,18225,41581,54650,41456,35089,6817,2266,25854,47318,40434,36899,33336,42851,22654,25268,35395,37110,41744,39457,27330,371
77179,391746,424151,376387,311807,82420,3175,40908,295959,325337,371300,435720,194109,3532,22301,185977,236078,291681,464101,449090,17637,341422,331438,299612,296429,243364,134396,20204,92248,286192,369689,381963,311731,197192,27850,471,16282,28292,84790,178537,309416,1049077,568,15856,27298,81829,184524,306017,1050773,27091,206654,345047,427133,456468,201594,2878,174476,211702,321358,349059,355615,238359,16296,358017,410044,293412,244134,187279,140477,33502,67916,197289,202529,244218,419326,451001,84586,38312,196972,290829,518503,466557,139634,16058,516
1407,108004,258850,150908,48196,12717,1018,2410,129875,230003,146316,56731,15414,351,1961,48360,193237,205111,105096,27072,263,320879,132496,73328,35783,13517,3999,1098,60820,246808,163037,62400,33507,14245,283,3,1638,4106,17578,45609,138014,374152,5,1624,3936,17115,47156,134382,376882,5236,126075,268764,126376,49227,5348,74,138552,195572,130243,70990,37505,8049,189,129713,230566,102180,63554,36422,16064,2601,4614,17584,19961,36192,104636,306792,91321,7469,57567,175575,212924,93320,28334,5911,501
20327,36239,38230,59671,72660,59451,7574,34637,53073,60433,62608,59640,23234,527,55428,67813,70271,57163,36767,6551,159,26029,85583,93134,57574,22424,7173,2235,20774,59418,63562,59654,57413,32137,1194,267,124475,156398,12990,22,0,0,388,121638,158348,13760,18,0,0,45264,60912,56716,53477,48378,28554,851,26464,86803,85064,57190,32472,5996,163,4595,15389,36893,62732,67156,57570,49817,5021,33692,63857,63648,60788,48360,18786,17647,57758,52148,49027,45979,43230,28363,386
135,1212,2089,4860,5395,2065,111,892,5624,4970,2958,1161,240,22,5893,5219,2973,1361,338,76,7,15374,300,91,48,26,17,11,12010,2810,770,175,62,35,5,0,9932,3953,1600,368,14,0,0,9861,3941,1675,376,14,0,9521,2929,2151,945,238,69,14,13399,1787,433,159,65,19,5,12277,1680,746,463,356,271,74,2,32,48,83,181,1435,14086,8756,1178,2579,1803,1013,393,145,519
100898,83744,51828,35807,18342,4410,370,89144,73854,42173,38060,35170,15844,1154,67603,80494,45332,39531,38143,22740,1556,12970,51870,78111,72572,52806,24306,2764,12120,30196,47349,51500,54164,63314,36756,17199,93554,142941,39603,2088,14,0,18611,88441,145116,40997,2221,13,0,15926,48453,46992,43852,48057,63237,28882,48162,73995,54806,42862,40654,31500,3420,317,2811,15754,43202,74375,105531,53409,137349,82042,37051,17976,11405,7761,1815,4472,34714,50656,47317,52130,53563,52547,365
346251,289388,165883,152584,117522,36634,477,293268,254190,172592,159344,163042,65714,589,178884,252152,169995,161930,202297,142145,1336,269454,334626,261689,150025,59500,23475,9970,173242,258764,240395,226028,156650,49990,3670,1845,105146,199724,261299,261495,219215,60015,2376,103768,189957,261887,273769,217537,59445,121430,271291,245028,255252,187092,28284,362,264688,253899,229688,198369,126710,34529,856,146610,184486,139765,156795,186848,194045,100190,70989,98615,131526,170586,248946,312171,75906,82864,222474,234074,204609,207840,115464,41413,527
1751,28372,19656,13666,39356,218850,54461,7062,37948,15731,26150,98014,178792,12415,16702,43819,30955,65529,121397,94803,2907,7647,33993,39923,111491,137239,43300,2519,6497,23465,35135,54144,116763,123954,16154,755,17726,40597,255021,61813,200,0,961,17343,39738,255344,62549,177,0,9824,35378,40129,62806,121470,95881,10624,16460,34825,23019,60336,129796,106236,5440,3200,20499,75301,120552,90211,53002,13347,2431,39726,120510,111024,63906,30284,8231,4598,25253,52016,88076,128359,70756,7054,182
82,813,4416,14455,53030,378124,49976,30,1128,2757,11899,56428,393915,34739,167,2412,10040,59370,215726,201288,11893,2843,6718,33870,91634,183774,177876,4181,4306,21122,76310,115968,161892,117414,3884,1479,60094,107863,123316,122207,68737,17200,1541,55747,107823,124274,125841,68545,17125,4600,33715,67399,88537,132498,158819,15328,1580,1242,7376,27539,124121,324837,14201,4526,60699,124395,160396,134068,16322,490,364,1599,23067,126558,161447,137523,50338,6964,92472,124827,141976,113614,19506,1537,420
1440,11211,28766,59349,162540,274331,26089,1747,6697,18449,54386,140419,290714,51314,2889,9790,27107,84303,195613,212903,31121,11939,23247,53859,100241,158462,183115,32863,7949,31893,79019,105627,130528,149432,59278,48,51559,132484,104956,102475,96770,75434,370,47525,131846,106348,105899,95882,75856,6969,40863,87273,94682,117748,161959,54232,7171,8114,24924,62729,160091,263274,37423,12308,87798,143439,156385,121201,38794,3801,31895,48174,94170,117343,109889,118866,43389,5979,95965,130541,107890,104477,75085,43789,166
32074,100824,65353,70792,77072,45687,4210,38141,100337,57432,66045,72708,56312,5037,37771,91773,69246,68730,70417,53905,4170,41928,84794,91466,89012,63933,23197,1682,20586,32299,51069,66837,80459,88004,56758,45017,77425,157544,83984,26376,4476,1190,47211,73068,157141,85631,27367,4444,1150,20176,39359,54142,60397,69531,95500,56907,56890,78959,66271,69117,67623,51954,5198,8428,26558,61950,90931,100478,89809,17858,99033,125981,69859,38109,26432,22353,14245,8464,28353,47670,58357,67965,73444,111759,360
309191,170953,47895,18522,7116,3223,10160,232537,152001,84516,53604,26671,8638,8913,127993,145628,95593,74095,68959,45354,9065,123705,113061,86664,85720,87150,50455,19742,41760,63636,86800,104225,106822,100076,62587,21135,95618,150538,143576,112435,38593,3662,21808,92529,147182,140570,120440,39321,3721,45690,94803,106106,101313,82379,94152,41658,177866,111783,85482,77424,67587,39840,11349,3506,12800,58483,124592,154141,132843,79692,306947,112348,56160,33469,24611,20062,9249,25595,51040,74447,79312,94921,101749,135607,578
71001,225500,141672,128165,106334,52573,981,70994,272741,140014,129023,86390,26666,398,197579,237606,131169,92809,53550,13302,211,59136,120408,228049,211712,90638,15866,417,134887,185908,126388,102169,96013,68095,12766,32089,438582,213318,38693,3530,14,0,39879,428466,214150,40176,3537,18,0,181863,199998,115426,93167,84306,47911,3555,82344,223255,223225,120937,58619,17430,416,17674,12091,36525,92196,148066,236558,183116,31211,95051,105337,96564,108904,171474,117685,100948,212574,131218,94971,86206,65398,34911,372
340965,193535,120513,85454,39779,3686,197,364291,163440,110107,85206,48660,11889,536,324061,203099,119974,82860,42351,11241,543,49993,172411,239807,199038,99578,22348,954,86077,173712,150574,130608,124194,101480,17484,15778,313037,383184,69383,2699,48,0,16868,305435,386750,72140,2888,48,0,140668,210459,127673,111328,106996,76780,10225,196626,252333,162485,95664,57251,18870,900,2516,2927,14021,65477,169420,242923,286845,150384,223317,157426,105461,78248,54698,14595,45444,207568,145558,126040,121457,89465,48597,368
760,249,43,20,20,24,4,927,122,26,17,17,13,0,943,125,25,14,14,2,0,274,190,166,141,135,131,90,440,381,227,53,12,4,1,698,321,12,0,0,0,0,728,291,12,0,0,0,0,688,301,80,21,20,8,0,597,292,169,73,38,4,2,9,11,21,35,46,154,847,30,108,190,216,191,190,193,494,385,105,68,47,14,5,246
252467,29058,15159,14058,13664,10086,2045,192863,64796,23267,19334,19987,14823,1649,188935,69655,28267,22532,19668,7641,280,48467,39925,49087,64128,67849,47799,19966,89506,87116,65496,51688,33158,10426,767,21203,49160,70233,82246,64301,38012,13276,22984,46370,68657,84200,65453,37909,12871,99861,85158,58372,40567,35427,16161,2224,84131,81782,62618,64095,33824,13006,553,3945,4664,9185,17484,36100,84894,180030,24358,57650,62339,53101,50528,63513,21330,87275,88017,80119,48017,21054,7066,2280,60
278136,1639,460,192,155,133,189,277075,2319,682,322,176,158,159,274150,4405,1287,580,206,143,85,126902,23207,18118,18398,19541,26176,48397,219746,35899,13074,6472,3224,1302,325,278113,1121,92,24,7,1,0,278331,1055,91,26,6,1,0,250683,18074,6027,3306,1594,523,147,203421,30971,19916,13726,8462,3872,544,902,1258,1954,2881,5063,15549,253132,43764,35526,30435,24243,22923,33891,89260,238748,21690,8157,4129,2885,2318,2115,255
109,1134,4958,8320,14295,31463,164513,1869,10374,14295,22507,49948,71365,54434,7151,33174,48310,47282,40418,24468,23989,31532,64798,69602,28328,12668,8371,9493,38469,56438,45088,33104,27053,16018,8622,207929,16860,3,0,0,0,0,209210,15578,3,1,0,0,0,45752,66389,39553,30433,17958,11122,13585,16177,27495,52480,51465,34914,19728,22533,50091,30797,32024,40631,39670,25478,6101,321,2212,5036,8836,22315,66588,119484,23645,62972,53555,32767,24138,14443,13272,302
3967,42601,50475,56067,53698,31892,4318,36985,76534,56009,38144,21912,12025,1409,65601,90271,43185,23382,14129,5755,695,44042,77592,56217,32584,18540,9675,4368,41897,67859,59340,37410,21127,12735,2650,79905,162049,1043,21,0,0,0,83821,157870,1303,24,0,0,0,46351,78492,52686,31106,19084,13093,2206,59666,69994,55763,34866,15785,6275,669,10192,4964,14787,30302,58638,83683,40452,2642,18858,33923,42423,48519,57707,38946,28294,56307,64026,44159,27617,16875,5740,352
88,10827,41354,54994,80104,173209,10243,2028,38402,52316,67859,144264,64424,1526,6434,58351,119379,106966,52934,24338,2417,52290,76913,70007,74814,61784,32262,2749,7626,76276,89328,62592,58525,52475,23997,7451,81380,108855,118312,50692,4128,1,8967,75759,109339,120418,52402,3932,2,7797,70336,83736,62424,55990,59061,31475,32179,51403,75243,102406,78009,29400,2179,2127,24762,67417,93074,108394,69150,5895,74949,44798,22283,21365,33802,95253,78369,8945,93271,84614,36208,21582,22222,103977,233
873,9831,16586,23169,37376,43126,10168,1216,8221,12079,17130,29790,62242,10451,1857,9446,14125,20107,32258,54912,8424,6300,12356,13471,21195,43070,40772,3965,2834,8770,18439,27865,34277,40811,8133,21,3504,14022,35136,45951,31031,11464,63,3360,13783,34594,47382,30433,11514,2177,6769,12220,20117,30012,44137,25697,3231,6158,9879,17808,40516,58496,5041,9169,28723,31542,29644,22297,14752,5002,1502,11538,39841,34842,22730,22401,8275,4480,12575,28355,36205,34503,22130,2881,86
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
22977,216408,182858,130107,74876,10050,345,17569,140393,133744,155561,135509,54426,419,8093,64680,98899,99121,172980,188489,5359,139261,115491,131894,118016,85321,41434,6204,47872,105242,92055,124050,146869,106791,14742,0,3634,3362,12259,56345,172042,389979,0,3335,3545,11944,57159,172707,388931,9749,87886,109197,128142,195323,106432,892,93565,79560,101220,125479,144016,89294,4487,94392,215195,150005,90644,47330,31957,8098,55659,110816,108473,89412,99754,132456,41051,11916,50255,98596,170897,189904,93457,22596,497
828,54979,128066,111415,42784,7037,329,383,34432,92400,121331,79404,17324,164,1624,16088,47845,85129,136274,58276,202,58408,86231,92145,65250,25752,9520,8132,11949,49404,65014,79913,85067,52776,1315,0,457,4554,16729,41358,98364,183976,0,430,4295,15917,42497,95793,186506,7563,32967,58429,105283,122656,18511,29,19113,47371,78293,100265,82063,18214,119,32203,116976,102884,48945,20724,13582,10124,26824,63086,56487,51327,55348,69802,22564,14515,30510,45040,58918,73581,86292,36582,467
22655,64199,53872,88395,111077,60632,8191,4552,79889,56695,83662,105347,72788,6254,33348,68872,63996,91850,91913,54496,4899,22322,54427,99587,125797,79730,25075,2596,37461,57738,50966,83544,105709,67339,7198,124,5883,25492,95901,146680,109594,26440,462,5854,23896,94210,149505,108731,27456,46387,52838,44506,65417,96708,90746,13202,16224,60394,85048,96569,95844,49428,5556,13903,30497,73701,91415,91543,70926,37373,3825,39926,107632,88587,60830,71311,37033,28008,66386,70073,92044,87948,47636,17399,151
6127,6696,5447,5987,8821,17622,1587569,5001,5810,6792,7981,10927,26259,1575892,5159,8929,10452,12647,17346,38377,1545871,48169,26457,24158,24072,25597,35190,1455148,1339774,178929,64410,29935,15521,7810,2144,1607930,23886,3999,1568,642,238,7,1609347,22370,4212,1621,666,238,8,895153,455264,153786,64763,37478,24519,7674,17004,11346,12730,14502,19881,34019,1529052,896183,230812,484664,10261,6600,6410,3555,131,336,972,2000,4401,14581,1614520,1543666,45981,27370,11663,5194,2318,1204,25
0,0,1,63,1444,45663,125106,0,0,99,999,17412,142337,11430,3,4630,37593,56401,53228,17385,3037,4945,4487,7343,14777,36815,91543,12367,8301,40826,51299,40295,19671,9071,2814,5445,79429,63548,20893,2939,23,0,5993,75007,65578,22571,3103,25,0,9796,40660,40607,37190,26443,12826,4755,2784,441,2569,13283,60397,88786,4017,8121,6199,9901,21503,54335,68355,3863,9,127,1965,6289,17249,61940,84698,31409,72888,38222,18780,7663,3126,189,197
328790,2676,414,213,148,142,650,327796,3451,589,276,168,213,540,326420,5038,629,197,175,213,361,32785,35230,43302,46474,56362,60385,58495,145232,129855,49198,6986,1113,376,273,128763,201383,2696,166,23,2,0,134685,195401,2734,184,28,1,0,272586,52883,4850,1662,606,244,202,155044,88716,50319,23979,11083,3381,511,27,68,126,324,1313,7985,323190,45068,69114,65287,51270,42607,38399,21288,211873,109685,8478,1876,673,285,163,281
113940,70048,33870,29310,15600,4612,2718,167197,80824,16635,2424,625,336,2057,212940,51035,3261,655,295,383,1529,79868,62469,41718,31183,24280,18833,11747,130771,74818,43307,15456,3675,1288,783,263291,6765,42,0,0,0,0,264057,5999,42,0,0,0,0,180400,67317,15046,4379,1559,684,713,148909,65098,32413,14096,5953,1590,2039,899,609,1098,3565,15634,78169,170124,10427,20804,28286,30686,36851,57450,85594,104122,112766,32551,11821,5300,2327,1211,297
14258,78042,95445,70336,77471,57612,5993,41498,138392,91411,65352,46494,14409,1601,138769,149635,57517,32865,16424,3156,791,104624,80454,54509,53332,44817,38310,23111,180483,111509,46524,22527,17214,18490,2410,190178,208181,797,1,0,0,0,210206,187874,1076,1,0,0,0,180048,112317,45403,23519,19173,16246,2451,84543,90200,94795,69665,42892,16205,857,18465,9302,13369,33327,74115,151615,98964,4126,16080,15857,19892,38273,116899,188030,145475,139573,55187,23969,16058,13439,5456,332
41079,25885,42143,83858,132467,97441,9266,34620,31142,51869,87651,116547,103120,7033,35833,30298,49563,83277,105123,113255,14483,26950,41360,58952,95761,117005,75709,15939,14387,35042,71224,105801,102364,71314,31144,819,13704,28724,81586,144036,119543,42634,938,13048,28164,79773,149383,116841,42901,22586,35879,74896,101441,93974,74937,27710,19928,42491,68406,87794,109359,93477,11684,6940,83198,102393,90576,64103,40881,43580,35037,54441,78809,105373,101821,47880,7669,21022,35588,91727,130046,87236,40498,24740,625
19189,3112,2307,2768,3506,6187,23993,17388,6068,4304,4038,4589,6695,16683,18002,8616,5905,4193,5223,6063,10414,8436,5642,5914,6237,6497,7696,16585,23488,12668,8425,4912,1566,610,1184,34891,14873,627,64,7,0,0,36063,13896,707,67,7,0,0,20759,13104,8753,6113,3037,1081,1508,8851,7077,10062,8048,7364,7458,14254,11196,6632,4713,4564,5386,7038,17425,482,4230,5109,3189,3856,7057,28515,26613,16307,7134,1491,493,144,172,12
479030,182435,64141,35792,17605,4979,684,397791,224770,84849,49393,23237,3978,648,351113,238081,103293,62182,25052,4320,625,67725,142809,197105,189970,131295,50102,5660,48131,157417,185369,164886,140508,80228,8127,2069,132914,232191,219191,123359,53691,21251,2978,127112,229392,224473,126736,53430,20545,100510,251029,156260,118712,100909,52751,4495,187734,267373,181639,95445,41661,10007,807,2605,3190,11543,38155,116175,286423,326575,260351,195446,131460,83444,58443,40850,14672,25858,208103,192356,132926,101353,64687,59383,396
227,21811,67911,66288,46692,21931,8850,369,9593,47816,70010,61422,36186,8314,719,14148,40211,53538,65514,52257,7323,1409,2066,5704,14454,41060,104952,64065,1124,2421,14972,44566,77766,75500,17361,0,1622,17497,53018,87879,63876,9818,0,1515,16948,52119,90216,63127,9785,869,5843,24201,44856,63555,73864,20522,1084,1075,4324,17925,76880,121194,11228,4033,8333,18682,44695,58032,76366,23569,29525,82873,66290,29618,14627,8923,1854,2309,43066,69933,57938,40791,17339,2334,473
31511,69898,71975,76291,86227,49938,2569,45339,96126,95667,82501,56179,11746,851,72162,127813,98675,63142,23514,2433,670,63592,134076,113265,58499,15995,2550,432,51590,79258,77581,77081,69053,31805,2041,41128,207178,103144,35048,1851,56,4,45633,200876,104710,35264,1870,52,4,64674,94045,77120,69416,57758,23756,1640,62802,118603,116898,63093,22956,3386,671,6434,10959,28998,74569,111363,109298,46788,9025,55564,79049,68263,64426,66219,45863,22084,79639,73406,67670,65927,51772,27911,357
129701,128153,84746,60194,41751,19052,1249,101201,77548,66010,84959,80419,52208,2501,47903,72560,63008,67380,98220,106729,9045,112106,71012,70177,85902,79732,39011,6902,14333,34389,53179,84926,114845,109590,53556,33,9975,36973,70663,85189,104453,157522,49,9401,35598,70011,88309,103763,157677,12960,41623,56449,73268,95201,133053,52275,115951,53681,46968,77673,88979,74302,7292,8255,79523,120313,112609,76768,53191,14182,165207,145605,85696,39660,18825,6688,3137,4367,13788,35761,60231,100645,118440,131582,630
256,4387,31625,75866,65469,58669,22760,344,13797,56208,68120,84628,34907,1028,2512,53587,120749,56719,20308,5014,143,7902,32367,57807,80916,58104,19458,2478,5953,111445,92386,31570,11716,4922,1040,35437,175643,34122,9659,3343,709,119,38138,171876,34802,9936,3472,698,110,10376,113685,80760,33280,13403,5963,1565,1704,10166,47628,111684,78273,9328,249,1640,8194,17328,37478,78773,101609,14010,467,2217,6819,14047,36520,130528,68434,17871,127748,73707,23156,9665,4637,2248,229
58272,34157,11222,5378,3246,2300,1111,60486,32936,10515,5156,3062,2345,1042,67831,29203,9393,4361,2332,1720,561,20887,22087,20214,20570,16989,10516,3991,26068,48410,23975,11332,3932,1091,52,31768,45655,28580,6299,1812,254,306,32152,43300,30171,6534,1975,239,303,28646,49015,20122,9924,4697,2175,424,36832,24520,24442,18123,9048,2956,469,1495,1541,1916,3978,10584,35445,60288,677,5810,15896,23795,30472,32170,5832,20741,50014,26817,10773,4663,1066,369,22
22,1,1,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,12,5,2,5,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
406603,2140,526,193,69,61,149,404079,3998,971,307,145,115,126,401157,6682,1229,322,159,131,61,78508,35493,32594,35154,43405,62284,122303,206987,116758,64706,16532,3556,999,203,355718,52988,964,63,8,0,0,360576,48067,1026,64,8,0,0,334294,62737,8211,2965,1092,389,53,203985,67897,55122,44289,27165,10760,523,433,399,498,915,2209,9115,396172,111248,74384,54665,40295,35820,40950,52379,324663,70528,10803,2658,705,232,152,283
2750,13910,32339,61962,156281,353287,53373,1149,6550,14386,26734,59819,324698,240566,1340,4223,11252,25054,55092,273925,303016,14822,14456,14521,24965,74696,376891,153551,1125,4398,12065,30351,64443,225576,335944,63,9525,33548,63476,97819,223734,245737,232,9047,32783,61568,101566,220912,247794,993,3579,9038,22183,45515,144992,447602,4551,8887,10256,13463,36766,318737,281242,99165,298628,124185,77798,45703,22824,5599,10131,234538,298598,87427,27910,12202,3096,4215,21485,48776,83623,142368,224750,148685,103
102593,30576,8895,2882,1840,2487,8430,118647,27391,5204,2258,1608,3241,6280,123455,28911,7257,2831,2403,5210,1594,60116,56622,34576,18488,6499,1989,404,81863,49818,27548,21933,10438,5476,1376,192529,14588,518,0,0,0,0,193546,13546,580,0,0,0,0,88625,51121,27108,11477,2967,3256,6713,107408,24529,9191,3939,2630,3361,393,17091,1794,1467,3687,13872,37581,96169,10255,24303,22950,23908,30192,33554,19467,43883,48642,32346,19327,13061,7396,14039,309
5015,39309,66165,106566,197769,173716,22729,4191,33977,56074,117719,174084,198714,26510,8748,45049,62720,90167,163650,211250,29685,13528,29116,51790,97347,176467,191421,51600,20554,50049,69138,100937,129942,143291,97358,858,19019,47355,62414,100405,180789,200429,883,17400,46772,61645,105150,179057,200362,20306,58236,68648,72076,116430,180592,94981,9825,15175,38626,104606,190178,218972,33887,14970,98934,133619,122758,119498,90859,30631,105089,67541,91873,118092,106922,80999,40753,41806,102318,115524,100481,73068,52783,125289,127
485648,5106,700,279,249,270,616,484705,5711,997,434,305,281,435,484305,6519,961,387,234,256,206,57925,40306,44773,49669,58901,79993,161301,207182,173613,86461,21573,3096,697,246,348154,142540,2093,71,10,0,0,355675,134968,2139,76,10,0,0,397515,85141,6772,2165,806,332,137,210258,97382,68788,55619,40610,19201,1010,375,221,253,482,1592,8819,481126,120774,92423,78714,61667,53068,47965,38257,378443,103403,8385,1782,531,205,119,286
526,2449,6932,19764,44041,62954,36443,3666,22713,36424,48972,38063,13219,10052,15259,72776,48168,20779,6370,5734,4023,64259,48747,31293,16107,7317,3857,1529,66730,42873,23828,18802,12365,7173,1338,146970,25761,378,0,0,0,0,149406,23297,406,0,0,0,0,65328,46372,25991,18332,6956,2965,7165,43610,49338,45367,19493,7017,6316,1968,23652,11701,18450,30279,40203,37883,10941,230,2656,6923,10568,18248,40574,93910,38737,53571,27884,16316,14264,10715,11622,304
4953,27243,45594,68826,90819,86953,12241,7212,35497,53997,71952,88985,73525,5461,9926,44550,58282,71291,82999,64815,4766,34547,39812,57080,74399,76503,45426,8862,17800,21062,40936,57678,67467,78220,53466,591,18606,97251,152596,53388,12937,1260,664,17872,93632,152961,57419,12782,1299,17565,28816,48899,66355,73759,81852,19383,25165,31800,52881,73520,82373,64225,6665,19253,32412,66721,81486,73446,52743,10568,65080,85432,59636,40868,31571,32087,21955,12300,24979,49845,57222,55199,58633,78451,602
23,28545,80312,75188,106589,166283,29558,2558,74345,84812,82417,126929,104614,10823,5854,70151,112284,108573,125014,57017,7605,71923,130944,108139,101761,54567,15154,4010,3576,12522,50961,104872,138767,133449,42351,7867,51801,77972,133526,180339,33276,1717,8537,50304,74760,132760,185427,32659,2051,3401,17776,48763,90014,127425,148004,51115,55002,99461,83722,104269,90157,46822,7065,7878,48473,130299,157699,108748,31445,1956,60447,163968,126617,65968,39136,24218,6144,1233,9170,34780,60517,86946,105737,188115,358
7375,184726,197379,186677,173699,121922,33495,10991,157772,193770,163458,172773,176335,30174,2103,63648,169260,202347,204816,239154,23945,315265,163627,148396,140476,94352,35951,7206,46145,144411,256457,231101,166897,57066,3196,45,18639,11480,18063,47516,132525,677005,65,18435,11475,18090,49140,130646,677422,29388,45584,175331,284799,269192,97403,3576,152987,157794,141226,144227,164029,132980,12030,265668,344026,116481,75366,57227,38219,8286,2514,26244,95587,184354,291854,244467,60253,26349,60121,145553,271605,285412,82502,33731,481
291081,84929,26264,12878,9215,3377,236,314762,71426,23443,11824,4787,1595,96,338396,60789,18503,7239,2306,614,46,31665,34506,41158,48703,65812,107426,98590,290645,97694,30023,7406,1686,297,23,298826,111624,14048,2680,470,74,18,304261,105472,14493,2926,492,78,18,283092,93052,33944,12965,3674,975,102,55523,100204,161697,83275,22060,5143,240,6892,3284,4637,8266,16314,49316,339145,1078,6699,13143,20274,43926,169547,173040,300081,82743,32396,9096,2671,556,99,35
2382,26714,39101,89324,246264,674093,299226,3096,20278,26441,48519,143143,705713,429914,652,6827,23440,43148,118169,687795,497073,13749,41665,73253,125369,239521,556835,326712,1262,1804,7899,23227,73249,332450,937213,51,2964,21536,93354,244990,676993,337216,64,2825,20941,90880,250914,671097,340383,1032,2201,12017,30096,69265,297468,965025,8234,16763,32020,55894,128483,607688,528022,75804,643000,388106,188504,62795,16831,2064,308048,705233,276237,57840,19293,8219,2234,915,7697,25150,66003,181547,410721,685071,118
8301,38164,71963,109656,182894,132113,8500,9864,46183,58296,85892,148413,186284,16659,8294,46095,57869,86418,149537,184178,19200,21494,58441,115389,170948,135501,45720,4098,6551,15755,34773,60107,98126,174540,161739,4030,62312,362639,120951,1647,12,0,4644,65036,356256,123862,1784,9,0,6772,21202,39725,54464,85989,187233,156206,18177,44681,61509,99877,151487,158658,17202,6384,108448,179813,130091,85374,34912,6569,145913,218018,99132,44853,24506,14582,4587,3080,12319,32641,53151,76204,106599,267597,349
1425,11491,24507,35924,36962,32019,16462,3078,24841,37154,33982,29294,22917,7524,11870,54454,36468,27093,15854,8383,4668,14339,25339,30330,33793,26931,18063,9995,27127,43341,38348,22921,12491,9369,5193,15724,122119,20635,303,9,0,0,17436,120648,20387,310,9,0,0,33983,44864,31508,19769,11794,10108,6764,17182,21206,23758,45011,35027,11794,4812,11248,4875,10509,21434,39688,50348,20688,564,4700,9753,14883,27495,58060,43335,29494,44736,40175,20556,11353,9250,3226,226
46318,430536,492806,255314,72739,16987,1107,23433,333774,482635,330023,123101,22418,423,12100,137961,345397,396535,332414,90845,555,520312,308176,241556,156053,72451,15741,1518,93259,363635,302502,186471,179615,175846,14479,95,5111,9026,27194,105012,246381,922988,157,5058,8730,26621,107090,243636,924515,16090,220858,404411,314101,282693,77431,223,260099,347240,307802,227580,144941,27668,477,213320,388839,322091,228601,95640,52973,14343,200334,130502,88305,104768,235428,459698,96772,14015,100866,238754,369021,262639,186099,144413,503
2176,29907,46859,40571,54754,51263,21834,3603,20557,26796,48776,56664,67724,23244,748,12751,19593,41225,71758,81043,20246,59729,41414,37889,37041,35075,26350,9866,3795,20989,33971,42509,47789,60363,37948,0,444,2410,12290,60359,142369,29492,0,431,2282,11924,61429,142488,28810,1281,5140,22872,41831,56867,78238,41135,24592,28283,33568,36658,50865,54771,18627,77552,85749,43176,24049,10395,4961,1482,32779,38299,41091,38274,49262,43258,4401,1087,3807,11126,34850,74527,58595,63372,478
47763,73518,66883,69908,70360,43389,5773,37076,58638,64983,72578,71066,68085,5168,35116,53867,58860,68069,73858,79508,8316,22643,28462,35877,58277,94162,105484,32689,12971,37711,61062,72866,80861,76224,35899,679,16121,69191,134871,115622,38778,2332,810,14821,67677,135458,118425,37861,2542,20371,53772,65938,72859,74403,74580,15671,28303,34777,49413,69345,97138,87398,11220,4128,30904,50316,70971,89178,82159,49938,59852,84813,77046,63307,53102,31064,8410,17585,53229,90182,93797,66248,37434,19119,623
1,43,115,554,11273,156490,208199,7,580,3681,11535,53056,285242,22574,971,11629,47788,147057,137820,26145,5265,9759,12526,22547,49629,134514,141060,6640,17144,131916,129473,63821,21722,7833,4766,18235,235332,98574,21336,3174,24,0,20335,226531,103624,22738,3424,23,0,16005,126047,112792,64498,36898,13116,7319,5024,3663,15666,41246,152358,152394,6324,11520,10682,26635,70387,155683,96329,5439,16,295,1768,6475,20892,100603,246626,55840,208568,75028,23355,7846,5163,875,195
