band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,census_code
133437,48439,13875,5178,2610,1599,797,540,229,117,19,83780,69743,25714,11616,8678,3866,2352,1246,640,167,4,57952,76213,38699,18338,8829,5151,2215,938,384,79,2,28684,37300,35133,30710,23273,19187,14948,11659,6407,2317,266,19979,37659,31703,31098,27685,24681,20423,12395,5774,1585,242,83,1386,15293,26978,31809,37685,37380,24924,22140,13106,3533,90,1604,15054,26893,30296,36806,37176,30596,20386,12266,3157,15750,41924,37152,31841,27900,21287,16887,11309,5569,2087,238,63313,47479,29681,25045,19608,12038,5769,2434,970,205,9,20,156,283,481,1040,3100,9196,25695,59661,77896,31270,16481,33813,34073,29529,23292,18592,16252,15303,12834,6981,556,3926,23986,36900,42070,35023,27167,18205,11043,5655,4077,1634,64
3313,15760,30853,45567,65251,85534,107417,105153,75192,30844,5771,1662,8737,16702,21309,32018,47379,71000,112544,151050,102465,5789,376,2966,7999,14484,21342,32737,52351,96289,168644,166295,7172,11270,15977,19967,27104,35584,45972,67075,86296,113088,107689,40633,765,1862,3873,7430,12738,21205,36039,67515,128955,188996,101277,15,821,5068,19096,49232,79017,98614,115078,112367,77051,14296,20,929,5393,19453,45688,77882,105286,121201,109264,72560,12979,417,981,4492,10538,17110,25196,40462,69024,130395,196688,75352,7004,9834,11937,16511,20842,31187,46181,87342,161673,166896,11248,3226,34180,111329,140709,103815,68141,41775,28691,22353,13927,2509,83352,152170,147946,90688,45160,22842,13006,8191,5047,1704,549,125,4298,12912,20735,28018,38772,55705,79317,97863,143461,89449,117
0,2,81,714,1987,6506,13268,39501,86335,141160,15136,0,4,19,247,1373,3107,10020,28156,82301,172276,7187,0,1,471,1854,5304,10062,22301,49073,106682,106218,2724,174,554,793,1763,4924,12429,39172,70310,89089,75587,9895,27,313,608,1089,3545,12473,26848,58208,87838,93791,19950,0,0,0,8,136,1777,11338,21580,50572,91078,128201,0,0,0,9,106,1503,9989,27680,51373,92912,121118,7,77,752,2566,5940,10330,20177,42377,75778,114064,32622,30,83,274,460,1075,2628,7622,30928,113580,142286,5724,155,21755,64601,59618,43024,39896,32926,24049,14030,4517,119,7,265,3354,34047,104717,84654,51559,18812,5247,1728,300,7,981,7743,22619,37332,42555,44434,54808,63234,30461,516,148
2207,84373,76293,74028,51725,38063,31962,22979,17079,6566,826,12219,89123,76905,63211,44718,39803,32639,24374,16843,5965,301,23219,118406,88306,57970,41996,28245,22186,15662,7979,2090,42,5122,4125,8520,14477,27054,57306,84429,107321,69769,24661,3317,16567,80358,74955,73610,62910,46688,27269,14554,6868,2165,157,4,8854,25604,162252,136273,50782,13496,4201,2789,1571,275,70,9371,24879,161748,132407,53770,14768,4702,2650,1470,266,16663,83604,78373,65869,47582,38284,30684,23691,14546,6005,800,8364,8054,12903,24288,59623,95342,115436,60079,18546,3387,79,4169,2366,3254,5771,8126,12838,20920,39883,86641,147024,75109,363,1464,4639,12787,27602,48249,67788,81136,89016,65124,7933,26127,129310,108203,66810,33559,20617,12599,5556,2248,996,76,142
2473,21322,27355,30169,27135,39015,47945,53088,40538,15117,708,4476,14890,13218,21794,24365,30555,38729,55241,76204,25145,248,11200,14101,22770,28854,25972,29859,41114,57224,60582,13081,108,2358,3241,6216,11094,17804,31839,47890,66169,64554,43615,10085,22701,23499,23852,35093,35196,38946,49697,46812,24564,4271,234,0,11524,7456,14508,22538,22539,29633,30722,46302,71165,48478,0,12225,7315,14597,21041,22031,29470,37236,46071,71911,42968,16200,18879,20146,27192,28099,26880,30097,50539,64860,21169,804,1646,1806,4137,9677,25493,46283,75672,88451,46148,5421,131,2590,12045,15101,23085,26949,35945,42865,45075,44325,37243,19642,616,1873,5538,15457,27371,40343,45956,49131,48067,45337,25176,28216,42043,51141,54688,48587,35331,23254,12448,4831,3243,1083,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
0,1530,11140,14899,27602,42809,45792,48575,31028,5199,384,78,13369,42581,34151,32553,32613,32200,25927,12542,2791,153,5176,47488,36973,29972,30092,29673,25204,16020,6510,1780,70,52567,31206,37105,36560,32324,19712,11316,5642,1883,473,170,30718,18105,22209,24112,25573,26836,26861,26174,20528,7141,701,56,42366,106733,68497,9327,1533,430,16,0,0,0,33,41031,108501,68295,9032,1604,443,19,0,0,0,26412,22141,26374,25270,25926,26546,27111,25993,18132,4490,563,43840,26686,33642,33751,29174,24461,18256,11906,5608,1550,84,26725,7997,12038,23083,31690,35221,29023,24586,23096,14964,535,444,5253,18709,29119,29991,25563,23558,23741,21795,18688,32097,12321,15235,17278,22066,23137,23424,25318,27211,23971,26370,12627,371
8113,167114,264314,272252,256386,244298,219561,161608,63804,8833,582,7564,92770,207541,199053,220720,239821,267095,253179,158036,20812,274,9308,46331,131726,150838,148196,184471,233114,351145,324410,87179,147,211721,216503,207980,192123,196376,188755,173672,139846,95230,40224,4435,35192,121170,192698,233516,236806,245708,221609,179893,136351,59107,4815,0,4984,10581,12274,27079,53432,89370,120295,189312,290388,869150,0,5120,10443,12278,24880,51035,92549,135841,186387,288371,859961,18341,34917,153063,209587,229853,275893,314333,256735,154980,18994,169,109851,109325,151098,186985,193423,234560,241429,209970,172412,57425,387,106738,392343,237561,205008,168833,155085,130807,111557,95068,56789,7076,22572,92885,130872,130021,129787,153262,213862,309568,313798,143492,26746,13291,65795,134398,164511,222190,337409,357558,239846,95954,32226,3687,516
9,8209,83976,163630,162615,90695,40600,19528,8983,2740,115,128,16937,95956,144807,142676,89449,51908,26232,11180,1798,29,290,4229,34563,99705,148485,134002,85851,52216,19938,1806,15,229048,136796,76310,56179,37385,22304,12488,5996,2805,1258,531,11787,112203,160980,132408,69551,37792,25268,18984,10690,1418,19,0,124,1354,1512,4507,11196,20073,33876,71586,206073,230799,0,169,1310,1515,4245,10703,20856,37800,71479,202111,230912,2387,13171,94275,170146,156187,76659,41532,23176,3424,118,25,67081,127681,124196,96054,65918,44185,31729,17664,5858,712,22,17981,203002,126124,77331,52636,39972,27897,19879,11359,3994,925,906,8198,11502,11450,14966,22492,40506,92299,187714,182720,8347,1571,14433,40424,82743,147564,138188,84455,41296,18535,10560,1331,501
2073,30448,22166,21637,29448,32465,47355,47104,42273,18790,393,8829,41996,34883,32329,40045,39402,42201,33555,18908,1939,65,26043,47914,42967,44691,42756,35864,30815,18312,4334,435,21,10681,33938,60149,62920,51851,36116,19742,10114,5183,2495,963,8259,27792,38067,39602,40835,38803,37148,35134,23463,4893,156,0,6600,100440,122498,59458,5085,70,1,0,0,0,0,7154,101954,121702,57645,5620,77,0,0,0,0,16107,46828,37848,36954,36488,32433,31681,30987,21161,3521,144,10535,32593,62116,61354,43641,36547,26830,15688,4455,350,43,3000,3972,10789,20443,28761,40003,44232,41288,36878,37093,27693,1243,8955,23631,38386,42250,40548,39201,38084,32383,21018,8453,4353,29894,36289,33307,33423,30573,29880,28924,26361,28599,12549,386
12,489,816,1103,1957,2091,3668,3863,1566,289,13,69,2009,3398,4139,2691,1608,1209,517,175,49,3,2334,5647,2835,2074,1563,849,375,126,49,14,1,14799,716,154,67,38,34,15,17,10,11,6,10179,2894,1573,751,247,114,43,32,26,7,1,0,7519,2051,2703,2048,1025,414,93,12,2,0,0,7568,2062,2652,1980,1056,423,113,13,0,0,9063,1087,2002,1703,1010,573,239,113,55,20,2,11867,2441,826,364,157,108,49,36,12,7,0,11004,1929,942,537,392,289,241,218,202,90,23,0,11,20,23,37,54,78,158,594,3877,11015,8321,626,812,1527,1656,1110,791,545,273,128,78,519
40961,90422,47578,38151,23524,25197,16774,8328,3610,784,70,37784,82721,39399,27721,24533,22965,25009,19351,12090,3763,63,21620,75248,45383,31150,26692,25482,25148,23461,16009,5118,88,4389,18785,36030,47462,50511,44805,40101,30368,16204,6222,522,4217,14786,19570,28853,32265,31453,33376,35977,38649,41337,14916,2401,32435,60573,103670,69489,22801,3802,217,11,0,0,2348,32965,61523,103126,66544,24526,4081,279,7,0,0,5551,21437,32410,32022,28248,26768,28967,33066,39752,38856,8322,24763,47777,45649,35450,32868,28301,22903,26944,20950,9565,229,142,416,1968,7004,14965,27399,40663,52238,65222,71486,13896,84336,82921,47242,28634,17442,11265,8266,6629,5224,2936,504,580,9998,24210,32686,30948,30127,31373,34075,32180,41824,27398,365
178383,269710,169182,111888,100421,94875,87946,65176,28624,2425,109,150347,230335,151406,113163,103123,103754,106738,96875,47943,4995,60,91172,166431,153999,115196,102139,103844,114615,138022,108980,14297,44,152141,209980,212393,185309,141501,94391,53757,28672,15875,10078,4642,78353,171105,161389,152962,149165,147185,123232,80148,35814,8664,722,8,20107,77112,100757,155005,167740,162413,157586,156803,91569,19639,351,19118,76935,103872,140024,167740,177064,169748,150444,86252,17191,69639,118961,179668,157716,158744,160810,152679,89083,20195,1172,72,170990,169092,153334,156806,137266,129920,97638,63682,26446,3494,71,58617,149709,109369,92784,87789,99197,109960,126254,131019,84024,60017,41413,53615,64101,77840,91651,108305,134501,178802,210078,121550,26883,45776,81421,154047,158300,136966,128964,137301,124060,76021,47853,18029,527
1,6607,20554,14657,10649,7249,14628,37435,119752,143327,1253,357,22100,20622,10392,10277,16579,34225,85332,126102,49737,389,1881,29634,25557,18849,23081,41199,66017,84992,70513,14287,102,3218,11900,22959,22360,33578,77393,92881,73663,31632,6001,527,2274,8978,16057,21121,24702,33048,52811,89930,89544,34852,2795,235,2184,14317,18302,46604,179284,110116,4890,180,0,0,310,2132,14073,18373,40212,180004,116775,4122,111,0,0,2760,15586,24023,23952,28128,38363,63560,84647,69497,23787,1809,4191,24850,20175,12787,17810,36818,67703,96884,73402,21269,223,1723,3451,14411,39521,60229,78830,68431,49385,35550,21905,2676,521,5634,28590,67705,83848,71161,50329,33990,20403,10612,3319,757,8682,17172,27937,40108,55528,76229,82232,48985,17492,990,182
0,134,400,1540,4218,9231,18264,49658,227573,189187,691,0,143,867,1317,3241,7295,15347,58507,259610,154296,273,7,562,1649,4051,9844,37366,108588,148698,140515,49448,168,2275,1149,4533,15378,32808,54335,95291,142834,129025,23000,268,1800,6119,13608,38971,58470,72188,91382,113430,88366,16100,462,149,3968,47192,69758,66647,81569,89054,58526,48882,31999,3152,157,4720,45596,69608,64518,79172,89276,70178,45820,29225,2626,1496,7161,23659,42725,46810,57493,65606,96655,114274,43724,1293,1213,638,666,2944,7451,15071,40664,120254,228829,82976,190,1854,10526,43475,72930,88353,102932,103602,65126,10842,1151,105,144,468,1049,5269,33556,81128,108657,96515,86454,75225,12431,642,18251,69770,76078,84248,90521,90221,54656,13503,2191,815,420
77,3058,7991,13940,24332,38976,66596,135437,188723,83344,1252,371,2678,4697,8332,18999,32723,60938,109864,190542,133909,673,426,4359,6494,12589,23678,53452,107123,133933,139207,81822,643,8136,7893,15035,27829,45973,60424,86666,116415,121391,69290,4674,6213,5135,22969,43073,58178,67329,75238,90013,99191,74667,21720,1,1340,38944,86251,76751,68906,64073,58527,66260,62043,40630,84,2129,37998,86266,73632,67822,65882,67696,63023,59832,39362,5128,5559,30148,53730,58390,60727,63063,83895,107848,79774,15464,5985,2858,5484,11758,21858,37067,72772,129966,175863,98789,1326,6403,19310,62521,90925,93004,99801,92233,63503,27359,8034,633,13476,31349,30229,47673,74031,75128,68651,71963,75683,64725,10818,655,18282,70278,87592,76297,68440,66359,65405,48453,38864,23101,166
1511,67582,53191,47227,38770,46224,48991,47921,32597,11903,95,5861,65905,58812,39995,39141,37509,45116,47960,39106,16579,28,9498,54886,58501,45496,42443,42864,46344,44368,36497,15047,68,21693,40817,55672,57672,59042,56321,49154,34042,17016,4229,354,10690,17388,20953,29223,36904,42176,48280,53406,56095,54517,26380,10007,55958,45492,92605,101568,51056,24157,9719,3482,1619,349,9836,56950,45401,92972,96242,53448,24739,11693,2942,1516,273,10754,17875,26118,33073,36887,37928,40589,47767,59706,64183,21132,28659,51514,48233,42558,42236,47757,40903,42766,35482,15734,170,6124,5711,18954,35495,46055,58017,61756,65874,61294,33985,2747,48438,89143,78323,53004,34536,23983,18351,15896,14516,12553,7269,2880,11945,18685,27211,33706,37186,41245,44085,42542,70754,65773,360
173522,203298,94963,42501,18765,10811,6487,3618,2190,2003,8902,139037,152949,86181,56892,47528,32869,22472,12568,5815,3521,7048,63872,108219,90772,66343,53972,46392,46023,43006,32070,10305,5713,75993,81727,68667,58152,54387,54960,58139,50764,34628,17918,11162,19400,38362,41182,51623,59995,65920,69124,67708,63970,56856,31766,4087,37947,65044,88010,101343,88444,74837,69465,28611,6532,1237,3747,37348,65278,88397,92587,89290,87383,65719,28328,6367,1127,21347,47496,62953,65821,68858,64597,54910,51987,60769,51818,15545,124001,89799,65428,57653,52377,50846,45721,39750,27975,10693,7088,2407,2623,8833,27391,52420,79107,96719,97226,87536,68503,43292,237075,109377,65608,42042,28705,20797,16793,15351,13382,9490,4226,11217,25844,33791,45205,49152,50105,55475,63682,61161,79809,87230,578
9773,129928,140403,96318,84959,79523,77425,62615,39086,6121,75,9038,134726,178578,99819,91132,81843,64931,43790,20034,2328,7,49861,242388,126660,92945,73705,59713,43344,26782,9725,1094,9,37862,43548,85256,126885,161531,134315,83545,40230,11523,1482,49,54936,139154,112859,87051,72586,64796,61936,59662,46682,24041,2523,430,132505,306952,183705,73778,22708,5880,255,13,0,0,1713,130561,311322,181448,71220,23452,6202,300,8,0,0,83430,168929,119105,78210,64954,59815,56228,50687,34420,9968,480,40541,84373,154972,163454,116976,75482,46759,29388,12576,1688,17,14365,5895,7771,17231,33777,58498,82033,103061,134736,213313,55546,10635,42660,63207,68247,65204,61092,62184,76945,103929,128933,43190,17632,150627,129706,94122,71291,59958,56621,53050,41202,36861,15156,372
134005,284910,102853,84653,62178,54753,41866,15378,3054,452,27,191924,238146,88511,74511,65773,51886,39643,22580,9374,1741,40,161826,235217,113752,84537,68257,54321,35785,20722,8107,1554,51,21131,63079,120397,149482,152944,120948,90582,46872,15624,2890,180,30572,102680,110308,103118,88810,81136,81214,78863,69023,34281,4124,2518,34865,233386,333445,132410,42085,5007,367,46,0,0,2405,37185,237852,329867,127336,43456,5543,453,32,0,0,47983,163622,126030,87009,75997,70072,67303,68861,53590,21974,1688,104579,168240,155805,117339,89007,63632,38795,31043,12751,2834,104,1728,1361,1859,5536,15009,40245,84917,122810,148472,224996,137196,68828,148562,138527,110938,86761,66274,54331,47301,37214,20781,4612,5166,93997,137190,102423,83184,79951,79868,73884,56917,50919,20630,368
467,431,107,31,24,11,10,13,15,11,0,646,344,50,28,11,11,10,9,12,1,0,750,257,56,17,17,7,8,10,1,0,0,186,150,108,118,102,80,92,76,92,72,51,265,270,250,198,77,35,13,6,3,1,0,219,691,105,15,1,0,0,0,0,0,0,213,693,109,15,1,0,0,0,0,0,0,432,376,170,66,35,9,14,11,3,2,0,446,248,154,131,80,61,25,24,3,3,0,4,9,6,13,10,25,29,35,81,239,672,8,40,77,118,127,141,127,112,112,166,90,139,521,207,71,60,46,29,27,9,8,1,246
216964,48998,10940,9990,9913,9663,8476,9499,7465,4177,452,105472,122687,28751,18058,10691,9973,13393,14153,9265,4214,62,116166,99564,42094,17948,17625,12945,13511,10449,5299,1359,18,31882,27706,27786,27758,33696,39646,49482,39875,26808,25285,7297,40046,75488,54485,40488,39267,38619,23332,16749,7537,2045,101,8244,27252,30661,33430,57088,54241,45453,31163,28220,17721,4958,8284,28670,29697,33958,54951,53570,44865,38267,25846,15933,4403,53754,75936,48882,42008,28958,25663,26150,20091,10957,4946,425,58742,48128,44176,46727,45163,38644,28710,19420,8518,1750,31,2293,2856,2951,4385,7554,11148,17063,28053,49726,82922,127351,10405,27306,38520,41514,37172,33724,30992,33203,41811,32371,5801,40900,72263,54316,56333,43154,30378,17956,10167,4761,2473,1127,60
275778,3043,900,360,208,112,99,87,87,120,110,274349,3764,1124,595,328,174,147,113,92,146,59,268864,7163,2298,1077,600,357,170,114,75,107,31,112763,22034,14159,11672,10942,11818,11909,12934,15953,21050,35505,185694,48819,19313,10062,6484,3912,2698,1608,920,389,143,272535,6315,361,88,34,15,7,2,1,0,0,272337,6667,361,85,35,14,6,4,1,0,0,230473,27843,9570,4621,3098,2032,1317,815,380,125,80,185024,28770,18440,14430,11697,8706,5827,4258,2524,1122,114,596,488,934,1108,1504,1755,2358,4171,8224,22279,237322,30303,23123,22702,20793,17714,14753,14210,15544,20332,35112,65456,208902,38737,11643,6286,3970,2570,2014,1709,1442,1539,1230,255
83,194,883,2581,3550,5015,7574,9668,16828,80295,98121,450,4381,6722,8510,10884,11100,25049,37449,44857,48910,26480,1455,11588,24235,28138,31389,31429,27580,23264,14831,22467,8416,20840,23886,41039,54251,33412,17520,9690,7238,5218,5457,6241,24278,27825,37801,32363,24308,20789,19297,15322,10326,8790,3693,157922,64703,2161,4,2,0,0,0,0,0,0,156095,66633,2055,7,2,0,0,0,0,0,0,25572,40367,41651,27690,23328,18974,13896,9691,7152,7227,9244,10830,10767,16573,29850,37458,35748,26317,17628,10820,18289,10512,35332,23573,19270,20113,21694,25664,27420,23052,17159,10155,1360,148,478,1608,2688,3902,5457,9412,18776,38078,81447,62798,12116,24635,43556,39091,27528,20776,17354,13651,9119,9770,7196,302
410,12315,31208,30420,32758,35378,37121,30480,21891,9912,1125,5287,56505,47115,36730,31513,24141,17802,12017,9080,2251,577,15993,81886,52854,32556,21019,14868,10221,8043,4474,921,183,23096,41292,50742,41297,29174,20275,14497,9941,6124,4589,1991,20846,38677,43996,41632,32051,23689,16946,11266,8584,4907,424,4676,173092,63422,1728,89,10,1,0,0,0,0,3988,168930,68258,1737,95,9,1,0,0,0,0,22794,46633,49420,37777,28676,19059,13824,10905,8909,4423,598,32262,48981,46180,35121,31492,20813,13292,8854,4757,1073,193,8744,2412,3274,7841,11875,18966,29622,43020,53553,47659,16052,778,4959,13356,19253,24338,27061,28660,33164,37255,36662,17532,16857,23978,37793,42481,37234,28017,20577,15294,10553,9243,991,352
0,757,7964,22085,32349,35166,36912,77507,121515,36308,256,230,8784,29763,32097,35477,40151,63776,107832,46347,6338,24,527,16801,37057,62844,82281,75071,46775,25550,16360,7518,35,23587,51416,47504,44765,45886,48196,43910,35229,22820,7223,283,2995,15905,56263,61687,47636,40706,36816,37452,34721,27280,9358,72,28254,50656,67159,73930,77942,50649,18608,3490,59,0,68,28615,49709,67685,69948,79184,53259,19669,2646,36,0,2508,16355,50903,56441,50445,36487,35606,36830,39046,33772,12426,14069,32205,32274,39837,55821,68271,61118,40998,20183,5973,70,1416,2848,18398,38889,48342,59507,65987,69748,49756,15235,693,43966,48171,24939,15712,12787,13391,16759,26460,51359,106321,10954,1193,24680,65892,64551,39467,22430,15371,12798,12591,25931,85915,233
21,2346,6862,9815,12151,13924,20536,25488,29441,19209,1336,162,2725,5619,7088,8460,11177,14496,22120,39251,29570,461,402,3531,6368,8314,9719,12661,16640,23950,35489,23768,287,2695,6693,8000,7957,9670,13412,20541,33412,28847,8983,919,1081,3353,6170,9766,13949,17725,20831,23348,26901,16471,1534,0,109,2608,7022,12505,22470,30604,25128,21620,13676,5387,0,244,2667,7143,11331,22217,31490,27402,20786,12620,5229,932,2610,4693,6527,9411,12575,16837,21107,27048,31304,8085,1608,2998,4267,5490,6712,11331,19417,31007,40985,17010,304,2567,13541,18814,20846,19615,18921,15776,12935,9771,6443,1900,771,1695,8102,22351,27537,22245,16139,13566,13716,13453,1554,1464,5677,8155,15848,20687,23255,22370,21355,14925,6938,455,86
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
2831,58078,165695,113546,108912,82268,66011,31695,7583,956,46,2619,43538,94546,86629,79469,103733,101275,81528,41288,2985,11,3752,10801,46793,68943,55748,61069,86744,128592,141992,33164,23,98486,69627,75771,80928,82825,75305,64813,48630,28544,11023,1669,13403,68077,63250,56998,65389,77786,90350,93354,74984,31452,2578,0,8,2570,3010,2300,7451,22084,41087,97451,207239,254421,0,8,2552,3018,2130,6979,21335,49519,100497,210171,241412,6608,9353,68547,74486,66174,83207,108943,130732,82631,6907,33,62090,47113,53673,60182,69651,83677,87308,91550,64822,17445,110,17168,142024,133109,108321,81379,56753,35208,27243,22061,11358,2997,23919,59639,72281,72792,63117,56886,56828,70202,84202,69595,8160,2277,20973,33509,47158,84797,108427,126535,110617,61991,35201,6136,497
4,5594,41804,77289,89710,69542,38278,17192,5025,948,52,34,2457,26823,51265,66991,77721,68061,37972,13177,929,8,29,4681,10591,24131,38814,53786,75480,91945,43548,2427,6,31569,47733,55102,62029,54781,41402,25445,10979,6202,4709,5487,2049,22539,32051,37380,45976,52162,52092,54372,39388,7399,30,0,6,376,1358,5444,10192,17609,32239,58624,95687,123903,0,6,363,1342,4864,9925,18721,34088,56950,92203,126976,2277,10910,23047,33067,44193,66113,86173,67598,11962,90,8,8468,20314,32238,43897,56875,65537,63154,41239,12730,977,9,4038,59834,74836,72983,54236,29865,15894,11508,8918,7464,5862,7568,36774,39986,37249,34224,32603,33395,36964,42896,41124,2655,6817,14433,20238,26575,31780,37549,41640,51436,54391,49153,11426,467
301,45521,36750,29860,45748,61293,64098,68494,41727,12088,3141,216,25307,52601,33130,43721,52553,63458,65455,56001,15080,1665,1487,62290,33340,35168,49579,60269,60667,54023,39164,13325,62,13206,19005,37128,59333,71899,79542,63628,41014,18373,5956,450,11062,51648,28825,28595,39816,50765,66921,66602,47323,17307,1091,119,772,4772,7521,33272,59736,85352,88432,78385,44484,7269,455,742,4779,7232,29024,60700,85836,98014,73636,42624,7072,10554,57356,27788,26418,31332,41184,53820,66645,62723,28727,3257,7216,21913,40478,51452,61613,66766,61477,50389,33279,14359,121,9235,10163,20386,42163,51373,58242,62447,53746,41453,51740,8410,1405,6184,28857,63539,70901,56116,42518,36769,42453,47525,12877,4571,47578,37196,40112,50784,58751,60574,50857,31656,19769,7646,151
3136,5109,4316,3519,3567,3507,5007,5785,9778,24488,1570057,2959,3617,3670,4119,4206,5124,6226,7907,14059,44957,1541818,2642,4682,5856,6523,6619,8216,9175,13030,20527,56953,1504558,36290,19930,16280,14470,14924,16287,15575,17907,21151,31049,1434928,1158917,250953,99540,51293,29998,18332,12326,8337,5243,2604,980,1584514,35605,10956,3450,1658,1022,574,251,206,33,1,1583529,37099,10580,3470,1612,1060,583,322,178,29,0,617242,453682,257387,125077,65400,41781,27707,21030,16301,10252,2778,13347,6610,7055,7699,8683,9116,10982,13426,18900,45823,1496893,764558,203877,139125,139484,367580,6050,4322,4090,4092,3800,1507,80,106,233,478,802,1260,1973,3572,7707,25146,1595584,1517566,40624,27943,21180,12677,7210,4267,2657,1534,1140,598,25
0,0,0,1,2,28,229,1965,14483,145778,9791,0,0,0,6,160,663,3116,24183,98367,44013,1769,0,49,3045,13354,30840,39853,39415,28171,12097,4347,1106,3725,2278,2889,4180,5800,9146,15883,30211,61263,36016,886,3399,13550,28365,32140,31548,26324,16740,9593,5939,3589,1090,9,18807,57194,49806,29172,13049,3601,619,20,0,0,7,18907,56049,50582,28153,13965,3846,758,10,0,0,3584,15401,27503,26180,25624,23222,20751,14013,8684,4938,2377,2605,302,255,676,2913,8096,21280,54358,71383,9194,1215,5852,3812,3950,5616,7718,13261,24339,42591,48869,16166,103,2,10,88,666,2123,3992,6727,15472,34938,74893,33366,6398,47541,45022,29908,18093,11947,6703,3798,2186,660,21,197
316240,14261,911,327,184,136,109,87,91,120,567,314986,14861,1331,462,265,155,139,103,119,214,398,313584,15789,1969,554,228,135,102,113,136,276,147,20744,21260,23830,24348,29581,28685,35252,35082,39652,39388,35211,81270,107882,77614,44568,15628,3869,1138,465,240,190,169,22278,209016,97668,3559,369,111,24,7,0,1,0,21073,206548,101499,3394,361,117,33,7,0,1,0,164910,143466,16155,4243,1961,1059,525,295,157,142,120,111058,75342,52150,34268,25568,16046,10374,4828,2551,517,331,15,22,51,55,115,192,468,1198,3627,17755,309535,23231,40385,44785,42749,38536,32404,28098,26904,24961,21963,9017,65959,213924,39793,8247,2640,1139,586,331,178,150,86,281
73011,68241,35675,26297,22192,19616,11678,7112,2795,1150,2331,107702,91090,44301,18303,4064,1428,566,280,193,404,1767,127071,116815,19215,3395,903,428,217,160,230,1548,116,50230,48307,37575,32041,22383,19577,16843,14426,12468,9644,6604,87925,67184,44982,33440,19593,9743,3693,1626,860,657,395,200016,68650,1382,48,2,0,0,0,0,0,0,198823,69812,1406,55,2,0,0,0,0,0,0,121653,89935,33538,13183,5655,2697,1361,746,461,466,403,109752,63157,36654,23969,15294,9515,5250,3052,1117,654,1684,701,342,402,579,888,2210,5213,14525,41229,101922,102087,5383,9882,13734,17060,18941,19374,21077,25888,34485,56139,48135,31807,118414,61305,27156,13788,7301,4405,2717,1484,1108,613,297
