band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
3002,101560,216515,240435,196414,221995,204315,199128,159023,92786,27016,4268,408,4132,49492,158112,181968,163626,196508,188309,227690,235918,173173,81422,6363,152,6163,22673,91442,119173,131700,135629,148229,189141,263025,309073,219050,31503,64,180748,185339,175005,165094,169649,171772,157795,142230,132098,97909,62824,23960,2442,27727,80682,148285,181700,190400,207992,210818,188054,162973,138814,93391,33466,2563,0,950,10738,7384,13441,22405,47077,71404,101619,131754,154418,299837,805838,0,1239,10522,7357,13537,25275,44672,70875,96150,140905,174057,267148,815128,17294,14200,91416,154255,187263,197174,234112,256369,251053,181736,76451,5434,108,93513,90253,108287,139974,148173,210667,182566,194592,191201,168959,111987,26559,134,57438,344839,231645,185148,164884,138697,131569,113954,98845,87288,71445,37867,3246,14706,65770,104180,112671,108255,111207,129117,170815,232735,292469,219909,84221,20810,9525,38562,98568,126904,148273,199414,287756,310329,243246,128367,55271,18330,2320,516
1,2712,41618,112384,131567,133581,82128,36435,21551,12402,5252,1392,77,52,5244,53040,107535,130379,113501,76049,45403,28535,14931,5777,636,18,107,2376,13681,53900,101265,127457,111607,78610,54424,28818,8375,475,5,191200,144573,76417,54332,40657,30269,19102,11889,6384,3289,1724,860,404,6328,70544,134385,131534,94626,53049,32130,22326,17486,13011,5198,470,13,0,5,817,1117,1725,3833,10168,15543,26374,42978,69609,226213,182718,0,7,825,1087,1732,4521,9513,15765,24451,45238,81507,205658,190796,2192,4773,45097,117893,150495,125254,64217,36537,24866,8971,721,64,20,49291,104328,111038,95248,72225,52017,38243,29205,17945,8855,2422,272,11,8062,150408,140814,81252,58403,41829,33628,24858,18911,12958,6862,2476,639,459,5349,9501,9494,10289,13384,18839,30761,57848,122645,183643,115635,3253,774,8666,24410,47736,87525,129851,117591,77241,45246,21197,13479,6597,787,501
535,24569,19080,16990,21129,28757,26572,37843,39015,41520,28451,9472,219,2964,38125,26379,30755,31370,33004,32897,32521,33071,24653,7690,690,33,15742,44628,36960,36729,37950,34924,31356,26556,19030,8634,1412,219,12,7909,24144,42739,52664,55173,39851,30667,18560,10931,5556,3527,1721,710,6414,17978,31834,34098,34307,32869,32258,31272,31233,26656,13293,1836,104,0,703,47777,104416,98799,37301,5069,83,4,0,0,0,0,0,1006,49746,105689,96369,37754,3508,80,0,0,0,0,0,9864,41020,33920,29484,31991,29618,28905,26505,25730,24226,11537,1251,101,7694,22604,42607,55860,46953,37592,31605,23542,16814,7126,1557,170,28,2699,2469,6578,12695,19360,25891,33987,37327,35995,33030,30013,33075,21033,753,5531,14383,26658,34590,35672,34204,33458,32332,30920,24066,15319,6266,3224,19122,31710,29365,28251,27797,26009,25469,24736,23121,23256,22910,9182,386
0,258,636,781,948,1818,1987,3449,2936,1943,960,147,4,36,1346,2496,3060,3000,2510,1336,1146,562,253,98,23,1,1181,5400,3063,2046,1631,1286,677,354,120,75,25,9,0,14439,993,184,77,53,30,25,22,15,6,10,10,3,9659,2699,1740,984,405,171,98,39,22,31,14,4,1,0,40,8735,1805,2272,1469,1002,364,155,19,6,0,0,0,152,8648,1787,2308,1562,855,383,145,21,6,0,0,9009,697,1510,1751,1146,824,451,241,135,56,31,14,2,11223,2602,1011,453,231,136,105,36,41,18,6,5,0,10557,1916,1041,613,399,311,251,201,175,196,125,69,13,0,5,14,18,28,30,43,59,106,220,970,4549,9825,7818,1000,443,1023,1432,1327,944,704,514,341,159,94,68,519
19197,95807,46125,34415,24578,22795,21252,15536,8527,5145,1585,391,46,22758,79849,42391,26677,21570,19373,20472,20275,20183,12686,7333,1802,30,14572,62515,47009,32489,23331,22548,21717,20896,21087,16575,10357,2271,32,2854,13575,24913,35051,38810,47106,37817,36673,27508,17322,10203,3262,305,2423,11564,14277,21879,23678,27983,27713,27820,28685,30978,36009,32060,10330,467,20735,39472,73421,85445,49028,22315,4028,452,36,0,0,0,550,22467,38652,75566,84384,50672,18542,4116,410,40,0,0,0,3835,15112,24796,27432,26665,23761,22950,23797,26498,30786,36210,28682,4875,17458,39830,34894,40817,29335,25797,21985,24844,19040,21165,15575,4560,99,118,258,851,3170,7837,13735,23445,32644,41139,49694,59862,55429,7217,68064,78294,49081,31912,20972,13379,9533,7021,6072,5110,3717,1992,252,175,5717,16231,24663,27982,26042,25418,26207,28588,27651,29186,36770,20769,365
145263,229397,174672,111432,93197,80631,82501,79851,60443,38637,11947,685,83,120193,193390,150792,114588,92078,82919,88487,91337,88353,63481,21996,1082,43,78034,124627,147266,109439,92452,86606,85394,95213,109756,116570,60309,3044,29,124765,169076,185828,168617,152749,109765,79164,50775,28714,17184,10847,7891,3364,58252,137010,143068,130236,130237,128350,122023,109258,80112,46242,18947,4580,424,8,6187,51253,75789,96921,122831,145228,147987,144799,134252,100678,70786,12020,351,6372,49952,71708,99726,134323,142416,140449,141430,142092,108570,58988,12362,60791,77618,148899,146044,132372,130544,137633,135562,93973,38789,6019,444,51,142685,146633,137444,127813,125890,116245,110428,88600,63844,35903,11916,1294,44,40251,124830,106193,82526,77941,74556,83278,91156,102259,113478,100957,59877,51437,34169,43419,50470,59577,69427,79378,91357,109731,136251,174993,166118,71059,22790,36490,57243,110449,141041,128434,112773,108684,115504,113371,82398,54568,34050,13733,527
0,2659,15372,16574,10423,7448,6997,10725,23196,64752,138154,79312,500,115,10082,25002,12479,8590,8226,12230,27862,56034,99216,96520,19568,188,544,20483,26861,16891,15433,21923,34117,53543,68370,71092,42106,4734,15,2503,7069,18642,18612,19367,34709,60216,84789,69272,41555,16015,3047,316,1699,6188,11136,15882,18481,21684,27349,42367,65707,84363,60038,19786,1432,38,889,6659,15505,17909,40642,153468,126218,14377,393,14,0,0,99,1096,6472,14850,17556,44121,159316,120312,11884,399,7,0,0,1790,10043,18742,20896,20575,24378,33207,50946,67152,70792,43040,13653,898,2568,18079,21692,11594,11430,16816,29908,56584,74995,74783,49038,8564,61,1459,2221,6875,21127,40755,53162,66661,60317,46278,34836,26064,15173,1184,321,2868,13833,39447,64990,71163,60227,44884,32317,22825,13540,7234,2463,277,5549,11650,18321,26764,35739,46872,62160,71755,56519,30881,9100,525,182
0,88,143,851,2078,3176,7625,14707,29763,104617,253383,84193,272,0,59,606,710,1215,3137,5918,12006,28972,112864,270304,65052,53,1,281,867,2200,4530,10607,32350,82159,117159,129657,101425,19636,24,1988,1017,2037,7601,15713,28468,48396,73430,102274,136683,76580,6565,144,1580,3711,8277,17840,42435,49345,59333,72490,95312,95876,48370,6087,240,33,1568,21115,54686,59547,50765,79024,70570,62507,44216,31385,24072,1408,64,1614,21816,54172,59050,58279,68565,75269,58736,47958,33885,19882,1606,1022,4735,12503,28083,37691,41320,51021,52992,70758,91630,86980,21560,601,1068,610,445,976,3855,6237,13701,31795,73322,149277,192715,26859,36,1523,4443,26083,48950,68695,76894,85348,88954,71887,23982,3473,610,54,112,320,594,1705,7607,34513,68561,92534,85628,75186,72432,55304,6400,161,9140,44188,63906,66469,71504,76899,78364,59419,23305,5718,1163,660,420
16,1794,4905,9331,16088,18092,33861,50797,98148,145131,146564,38393,606,150,2135,2786,5379,8815,16679,27014,48408,77563,127632,172378,74580,207,168,3200,4299,7404,13381,23193,43616,85677,105302,121717,112300,43353,116,7284,5864,10717,17602,26160,38810,52418,69814,88587,107922,96202,40234,2112,5897,2749,12246,27420,42007,50545,57011,60661,72653,82898,80474,53886,15279,0,57,13572,56674,76044,56940,65376,52251,54883,53829,45615,57849,30636,59,379,13765,57385,74721,63651,57538,53697,51983,58009,49553,50693,32293,4800,2997,15246,35610,47895,51052,51739,51947,64650,82328,90741,55532,9189,5709,1927,3259,6892,11896,19384,31673,58455,92675,132015,147259,52242,340,5574,9526,40378,65522,81344,78239,83808,80084,63679,35873,14769,4672,258,8922,26658,24552,29874,48234,64567,63819,57962,58879,64243,63043,46052,6921,318,8442,41948,72979,72154,62871,57700,55906,57328,47758,37591,30462,18269,166
190,46517,54701,40898,34123,33836,39776,43629,40018,35942,20405,5936,41,2281,46500,60418,38626,30785,31943,34517,37073,40380,37745,27867,7871,6,4956,40160,51901,44447,36305,36377,37514,38276,38464,34118,26777,6695,22,17296,30935,43652,47740,50234,49446,46844,44607,32828,20784,9404,2043,199,8463,13981,16094,21179,26834,31727,36604,39299,43474,46400,48894,43634,19429,2496,48346,32691,58119,87791,76187,48504,21678,12539,4575,1526,1388,172,2822,50621,31179,58967,86722,80780,43275,21689,12027,4944,1620,1187,179,8625,13935,19191,24823,29163,31221,32510,34114,37292,45634,55188,50643,13673,21828,41327,42055,39714,36036,37523,38053,35817,36747,32889,26393,7588,42,5727,3431,10718,22866,33556,40292,49024,52018,54240,56484,45042,21646,968,36395,73539,72629,56595,38894,27461,20161,16133,13825,13085,11500,10116,5679,2012,8101,13958,18846,25333,28927,31449,34341,37227,35553,40785,68450,51030,360
133951,195888,108866,53868,25484,16042,9014,6046,3612,2427,1502,1856,8504,106474,140935,94272,60651,44919,38832,28137,19879,12968,6589,3869,2815,6540,48683,92744,82924,66047,52209,45119,39502,38473,36726,33694,20097,5284,5185,62870,71685,62648,51539,48803,44934,46446,49400,45742,36611,23484,12908,9427,13459,32941,32641,38607,45881,51835,55350,59004,58334,55252,52786,44181,25635,1371,24368,48748,64518,79237,78189,73646,76539,64274,37713,11678,4408,868,1568,24890,46956,61705,81880,83026,74079,67445,65714,40910,12798,3704,896,15361,36938,49854,54628,57901,56867,55368,46889,44339,46782,52709,37615,10850,106198,82077,60946,52622,47225,44559,41915,40494,35135,29533,17809,6247,6571,2173,1669,4629,12874,30105,47273,67242,80647,83824,78682,68594,53322,35023,213730,105264,66334,44968,31341,23003,17568,14726,12895,12630,9967,7338,3082,7420,21308,24807,33559,40396,41520,42307,45895,52550,52580,55514,71037,73778,578
2946,86660,133956,96021,76372,67969,72429,65433,59464,43182,20131,1622,41,3999,86316,157660,119061,78613,71031,72432,57381,42509,28131,8371,721,1,20614,209813,136681,91073,71422,60643,51056,38251,27315,14905,4083,366,4,33074,32938,57309,86783,119820,135324,117084,76604,43450,18406,4788,619,27,38942,112640,107970,82344,70221,59141,54621,54132,51018,45614,33535,14609,1439,77,52857,255388,217041,122881,49126,22250,5894,674,35,3,0,0,1345,62053,244708,214998,127129,51358,17936,6108,557,31,3,0,0,60519,141503,120643,80433,61677,54235,50787,48304,45145,36660,21374,4675,271,32485,58494,115807,139639,126056,92215,65323,43041,29020,17344,6140,659,3,13616,4776,5401,9262,18642,31099,49474,66035,82556,96996,138906,178645,30818,7250,29928,48793,56759,57445,54626,51664,51902,58663,78095,97495,107560,26046,6438,114153,122710,94759,72477,57682,50550,48394,46335,39254,33883,28444,11147,372
69377,314106,95322,71946,65235,60499,42183,40164,17755,6312,987,228,15,124686,264987,93182,67135,52555,58389,42759,38096,24752,12308,4413,851,16,115184,233256,114139,84002,65065,56056,47526,31813,21668,10659,4014,720,27,15504,45343,81274,117328,124970,133053,104689,82838,48565,22265,6959,1243,98,18309,80382,93191,95634,78694,75412,71024,67706,65635,64176,50646,20793,2527,694,18492,103934,303744,219843,89917,41504,5195,708,93,5,0,0,877,20057,106989,306954,216960,92983,33140,5398,667,97,7,0,0,31772,129624,123289,86213,70867,63814,59075,58012,58263,53844,36285,12109,962,77961,142816,130631,129039,91800,67590,49695,42256,25859,18396,6824,1213,49,1506,1163,1277,2482,6161,14304,34367,65974,95718,115661,135640,221702,88174,51196,117982,126036,106694,87848,69523,56558,46559,41427,36750,25939,14800,2817,1494,57622,117196,103031,79505,69465,67425,67542,65636,54549,45732,40547,14385,368
394,439,148,39,20,20,8,13,10,9,16,4,0,515,431,77,32,15,9,9,10,8,10,6,0,0,640,322,80,31,14,10,6,8,10,2,0,0,0,161,129,95,103,83,96,77,69,79,56,79,59,41,216,245,205,196,148,58,27,10,7,4,1,1,0,25,741,222,38,5,0,0,0,0,0,0,0,0,51,738,198,36,8,0,0,0,0,0,0,0,0,345,385,197,80,45,27,8,11,9,9,0,2,0,404,205,165,136,109,40,60,26,17,9,2,2,0,3,6,6,9,14,4,21,27,23,48,93,292,577,6,30,42,87,103,118,113,109,98,90,104,161,57,78,463,250,110,56,42,43,24,30,10,5,6,1,246
174759,78261,18595,10057,9933,5327,9514,8408,6821,7152,5004,2515,191,90464,103797,54977,14353,11818,10411,9745,13300,8123,11062,6596,2051,22,87401,110983,43776,24729,12771,13860,12766,11156,8536,7620,2892,480,8,28216,21477,23052,23811,28560,24715,37856,38738,33455,32748,20885,19186,4522,31121,66949,46658,39330,38677,32334,28987,24231,15218,9432,4249,906,65,4789,19645,27652,24192,34972,45425,53464,35194,32782,25089,17694,14041,3492,5499,21149,26686,24286,35700,50832,44776,38261,30352,27231,18603,11505,3564,37825,70194,49962,38587,30097,23449,24541,22444,17597,12784,7275,2818,197,56972,37147,40789,32448,45729,30102,38239,21030,19725,11996,5092,723,17,1917,2371,2369,2936,4305,6355,10118,13309,19883,31968,51667,79714,109390,7704,20145,30018,34115,34113,31159,28803,26359,26706,31863,36442,21704,3688,25233,69905,47137,46492,44094,36983,25442,16665,10435,5606,3211,1654,971,60
274493,3822,1082,438,319,142,93,91,78,64,79,112,91,272859,4566,1397,695,362,292,151,139,101,74,81,124,50,266012,8677,2771,1336,791,429,327,162,107,68,78,74,24,107627,21482,13794,10579,9903,9613,9018,10174,10663,12302,14902,19494,31188,170803,54201,21328,11675,7734,4898,3467,2336,1602,1028,600,256,114,262011,16369,734,146,45,28,11,9,2,3,0,0,0,263710,14892,663,143,50,29,11,7,2,3,0,0,0,219846,33498,11383,5290,3415,2346,1744,1213,763,483,209,105,59,178139,27597,18708,14590,9301,10418,7695,5532,3860,2588,1779,628,77,523,435,502,972,1086,1219,1533,1861,2979,4857,9574,25019,230179,26716,19777,19035,18935,16734,14643,12451,12334,11933,15173,19573,38561,54177,181961,59774,13074,7353,4517,3098,2137,1774,1561,1254,1243,1290,1006,255
81,48,519,1320,2362,3269,3797,7022,6468,10312,19030,93495,77069,202,2560,5315,6903,6679,9618,9953,20113,28336,33171,42054,40144,19744,568,8341,16897,21262,26398,26299,24828,25127,21989,15017,11824,20778,5464,18893,15979,30037,41378,40130,28164,14997,9033,6703,5036,4306,4846,5290,20659,21892,30098,31058,24129,20471,17307,16974,14289,10251,7828,7001,2835,86389,127257,11023,120,1,2,0,0,0,0,0,0,0,90929,124293,9441,126,1,2,0,0,0,0,0,0,0,22171,28628,39788,28517,22232,18807,15702,13066,9161,6521,5882,6515,7802,9389,7620,12102,19156,29162,30431,30721,24421,17626,8977,10593,16629,7965,31534,21241,16610,16435,17360,18572,21805,23415,21141,16552,12731,6686,710,123,256,1020,1750,2528,3477,4636,7231,12256,24288,39671,88032,39524,10300,16689,31961,37997,30027,21749,17544,14975,12907,9075,7261,9004,5303,302
108,5731,21141,26739,28211,27545,29632,30176,30584,20911,16456,4875,909,1901,42208,45279,32585,32298,25880,20416,14622,11777,9436,4934,1316,366,7038,68216,54233,35483,24122,16358,12682,9269,7211,5645,1964,731,66,19112,30092,42505,41151,31022,23526,17279,12493,9753,6565,4513,3536,1471,15785,31031,35855,37602,32924,25951,20270,15058,10705,8311,6200,3111,215,180,102843,131521,7937,480,46,10,1,0,0,0,0,0,269,108037,126025,8178,451,51,6,1,0,0,0,0,0,18311,34720,44369,37339,29541,22521,16423,12018,10055,8245,6610,2378,488,25909,41413,37070,38004,28867,24040,18704,11872,8430,5387,2542,683,97,8289,2180,2093,4174,8020,10620,15965,23343,33042,41748,46782,35629,11133,524,2781,8783,13702,17821,21194,22812,24121,26035,31244,30809,31308,11884,14292,17246,28405,35079,35466,30245,23732,18099,14473,10312,8724,6494,451,352
0,237,3373,12426,21007,26988,33618,25385,53469,90124,88469,15654,69,94,3095,20725,27684,28619,26939,36829,49004,82807,71763,20920,2331,9,265,8780,25407,40624,61988,75095,56785,43942,25292,16746,12313,3578,4,17049,41281,42450,38936,36169,39868,41804,38232,32858,24450,13990,3610,122,2539,7417,35488,54447,50156,38433,34109,31464,32212,30347,26787,20983,6437,7,12304,40617,50708,58690,57745,74212,45752,23518,6554,696,16,0,14,14529,38853,50748,58972,63888,66741,46830,22765,6846,625,8,0,2034,8066,34135,48466,47197,38689,32962,30032,30147,32143,31558,27441,7949,10271,25383,28514,28027,40568,47042,55730,52470,41520,26360,11938,2978,18,1354,1164,9020,23587,37381,41965,50144,54962,59571,53031,30609,7777,254,34055,46180,26895,16411,12279,10772,11404,13503,18488,31424,58199,87842,3367,734,11800,45955,60508,48951,30017,18886,13487,11199,10265,12561,28121,78335,233
12,1100,4796,7111,7913,11028,11677,15905,21310,24514,22364,12593,806,60,1618,3906,5582,6186,7297,9300,11965,16316,25215,37952,15478,254,199,2240,4657,6269,7231,9060,10382,13304,17895,25046,32412,12296,138,1973,5053,6882,6295,7364,8257,11553,15663,24637,30303,17992,4559,598,794,2454,4094,6515,9378,12629,14939,17111,18623,21910,22078,9676,928,0,28,1029,3705,7255,10227,20277,25178,25111,19537,13785,10802,4195,0,84,1155,3925,7159,11509,19149,25390,23919,20549,14926,9034,4330,678,1855,3252,4731,6126,8315,10847,13607,16404,20748,24854,25009,4703,1197,2447,3090,3950,4595,7199,8969,15019,23129,32306,31688,7364,176,1613,9400,14888,17119,17690,16225,16022,13794,11695,9419,7408,4562,1294,643,1094,3407,12573,21678,23125,18773,14109,11756,11433,12272,9374,892,845,4394,5598,9592,15090,18098,19692,19053,18696,15283,10872,3617,299,86
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
1385,30153,109414,119763,105213,89809,67744,60596,36542,14004,2511,462,25,1509,21434,73142,78352,66676,73881,93800,77499,81773,52176,16562,815,2,2969,6480,26075,53567,55277,44480,55266,68699,97070,122206,95274,10256,2,89168,62481,55753,65402,71143,70449,64916,56968,44220,31430,17636,7000,1055,8972,48215,60676,48393,48895,56617,67396,74926,79069,74886,50340,17902,1334,0,0,277,4132,1575,1904,6906,15004,31653,58074,90380,223366,204350,0,0,279,4202,1517,2224,6250,15920,29757,62078,104872,201534,208988,6244,4665,33414,68551,61375,58673,66261,89294,110553,100698,36293,1589,11,52463,44291,41392,52277,49099,60514,69210,79219,73714,69003,39349,7064,26,9699,103944,120204,103783,83830,65759,48228,31410,24431,21009,15644,7497,2183,16951,46336,58565,62198,60040,52408,47903,47460,53984,67718,73064,44259,6735,1108,13700,25380,32182,47365,76992,91413,105794,103321,69958,42965,23729,3714,497
0,1550,21372,54977,64081,73432,62222,36208,20526,8526,2084,428,32,9,665,12074,35373,49427,59415,64723,58440,40325,19753,4963,266,5,5,2612,7143,12925,24818,34768,44266,60085,78674,63137,16571,429,5,24888,38957,44841,49935,51032,45787,35691,22314,12098,6622,4610,3986,4677,1492,13947,26040,28471,33791,40674,43149,44836,46024,41676,23108,2220,10,0,0,130,521,1883,4650,8828,14278,24552,39092,49351,100661,101492,0,1,121,505,1809,5216,8500,13759,23101,40389,55532,89486,107019,1352,7565,15200,23672,30008,39983,56435,72443,66939,29843,1959,31,8,6095,15582,23696,30979,40936,49161,54660,55190,42293,21481,5155,205,5,2116,38865,63226,62994,60172,41933,24840,14388,10577,8538,6780,6308,4701,4296,27322,34459,32946,30709,28676,27463,28124,29721,34236,38686,27294,1506,4837,11451,15091,19841,23731,27589,31829,34428,40501,45980,47142,35771,7247,467
161,29157,39569,25433,27912,37540,58330,43163,67714,44563,25589,7387,2503,176,10371,47731,33285,28240,36609,45306,53290,58539,56503,30870,7796,471,425,43993,39142,25827,33583,45101,46955,49324,51515,41071,25694,6739,5,11463,12720,27433,40006,44276,69180,72781,57494,38661,20953,11097,3193,277,9237,36106,35089,21074,25379,38708,43080,54075,57083,49652,30565,9336,571,113,22,2902,3901,10616,28902,54772,67864,82646,72225,48281,33296,4574,451,37,2719,3990,10050,32212,51639,68749,77853,76693,52021,28755,4945,6778,46680,31036,21599,22521,27571,35281,41509,55046,58931,45296,15437,2119,5915,13007,29267,41022,44653,50759,50930,58677,48093,36974,21895,7843,28,8361,7005,12629,25297,40531,42840,50588,52532,49314,37924,37966,39538,4833,1050,3654,13732,39225,59077,59158,47516,37155,31220,33037,40738,33695,9887,2436,32886,38283,29707,36484,44723,49725,51457,47498,33562,22848,14166,5719,151
2484,4305,3670,3425,2670,3304,2524,4151,4678,6927,10140,26747,1563244,2424,3043,3190,3109,3428,3782,4620,4571,6618,8054,15673,50597,1529553,2140,3650,4482,5357,5505,6035,6703,7672,10009,13163,22850,60503,1490712,32468,18394,14430,12451,13437,13009,11930,13711,14374,16014,19984,31013,1427576,1078140,284768,109681,59716,36154,23019,16106,11117,7919,5832,3491,1833,747,1571210,40162,16240,5134,2279,1158,994,481,291,228,75,18,0,1573101,39850,14993,4981,2302,1231,876,512,286,238,80,12,0,539142,409573,282180,154052,86942,51113,34951,24749,19224,15141,12604,7036,1930,11881,6226,5511,6725,6194,7827,7509,9615,10755,12432,20383,47604,1485872,722787,194407,122722,115503,131507,328146,5259,3696,3495,3424,3532,3012,995,71,73,153,270,487,722,1056,1561,2382,4506,8978,34073,1582609,1507597,40574,25528,21511,15580,9894,6057,3934,2626,1617,1112,889,477,25
0,0,0,0,1,3,27,173,816,3909,30548,133378,3422,0,0,0,0,24,142,629,1573,7954,48197,96267,16138,1353,0,3,1007,5412,17211,30563,30220,33666,27472,16112,6971,3154,486,3417,1774,2293,2779,3542,5392,8006,12184,20489,38337,56152,17529,383,3224,7169,20703,25295,28426,26292,22563,14961,9808,6362,4127,2663,684,0,8189,38854,50660,36243,21042,12778,3290,1124,96,1,0,0,0,9175,37644,50135,37232,22665,10741,3518,1072,95,0,0,0,3128,8850,21978,23691,21743,20932,20108,18269,12955,9132,6067,3499,1925,2511,315,218,277,1183,2720,6076,15226,34184,66793,37725,4400,649,5137,3398,3233,3808,5266,6931,11097,18699,31231,41845,35287,6315,30,1,9,21,206,880,2034,3289,5233,9510,21643,37189,78461,13801,3666,34120,42089,32441,21433,14373,10117,6160,3714,2505,1372,274,13,197
306525,22944,1660,408,259,134,116,95,78,75,77,132,530,302567,26086,2115,627,309,214,130,123,88,103,107,197,367,305294,22306,3235,796,332,174,113,88,92,98,118,257,130,17386,18192,18586,20502,22179,25071,25303,27831,30352,31559,33484,33724,28864,62328,95113,76480,53681,29401,10648,3064,1090,491,249,186,140,162,3279,143048,169870,15300,1166,227,101,29,9,3,1,0,0,4517,150030,161240,15615,1261,239,90,26,10,4,1,0,0,131507,155785,33018,6341,2755,1450,891,467,305,164,131,114,105,97696,68343,48565,40684,27907,18333,11694,9050,5646,3211,1328,273,303,13,16,33,44,56,108,156,326,744,1748,5128,23212,301449,18181,32032,37534,37752,35439,31593,27163,24488,22453,22593,19583,18692,5530,32910,203247,73947,14025,4665,1876,964,550,317,211,137,113,71,281
57971,64213,41535,27451,17442,17457,17016,10641,8009,3820,1661,620,2262,86712,88184,50646,27747,9537,2711,1174,672,259,178,188,427,1663,101477,122650,33728,7163,1783,651,340,208,138,160,231,1559,10,41062,43442,34293,29671,22647,20639,17386,14048,13147,10785,9882,7770,5326,72137,65715,42408,33488,24523,16192,7914,3617,1746,875,619,570,294,108513,156949,4383,238,14,1,0,0,0,0,0,0,0,121268,144848,3748,219,14,1,0,0,0,0,0,0,0,102436,88358,44016,16837,8278,4396,2158,1306,778,440,339,479,277,93812,60424,38871,28012,18338,9636,8861,5168,2831,1328,702,523,1592,656,288,316,368,561,862,1832,3673,8852,21623,50064,101577,79426,4299,7415,10598,12934,15215,15937,16556,17680,19568,26011,32586,59176,32123,17199,101316,70775,35286,18430,10183,6128,4043,2662,1618,1096,890,472,297
1270,18032,38644,54256,49420,41194,40882,37817,39174,39906,29541,7981,1040,5910,50579,76107,60626,53439,36390,38766,27457,26825,16416,4712,1501,429,13157,138880,98968,49917,32517,20806,18113,13844,7803,3162,1112,834,44,51406,59763,46007,38897,29906,27869,28656,25206,24201,21707,19451,17682,8406,85160,107066,66845,43812,25338,16261,11838,10146,9251,10291,9712,3233,204,267,248609,142790,7148,334,9,0,0,0,0,0,0,0,546,272234,119564,6496,305,12,0,0,0,0,0,0,0,90989,103012,66990,40672,25868,17100,11722,10371,10670,11134,7608,2309,712,46992,49710,46241,53382,44874,46180,37234,28774,23339,15138,6180,1049,64,14561,4583,4830,5472,7095,9674,17605,28144,41419,62258,91199,79377,32940,398,4852,8897,8380,8233,9496,10540,13415,20997,39545,72340,121906,80158,63563,95670,85260,53070,31222,18401,12543,9851,8444,7284,7347,5619,883,332
20467,24074,14181,11174,22951,37588,34446,63068,72618,74031,44994,11092,1455,16757,20649,16020,18586,28614,35881,43844,54698,70015,63140,51611,11308,859,17759,20460,15408,17600,26158,35236,43253,53069,60971,62038,59444,19763,673,10799,20106,20275,26218,31567,42015,46715,60376,63799,57076,35010,13707,4013,4311,12092,17387,24494,35484,47864,55298,61647,55131,45951,34974,25624,11019,17,1071,5689,11266,14002,20281,48806,61839,81832,86619,47575,36522,15527,26,1227,5736,11469,13888,23439,44906,62128,75402,94144,50645,32066,15972,9599,14911,16403,26114,38433,50666,54952,52865,51649,45548,38157,24632,7494,7099,14706,21973,29300,32691,45872,44950,52326,61085,56242,51618,14404,873,1404,8389,40432,56490,57000,50903,49382,41408,33503,26344,20290,20281,25845,14369,24339,27861,33253,40953,50445,57244,59486,54194,40490,19160,7242,1994,5789,17503,16401,26167,46378,65902,71675,62179,44237,27210,19831,18508,9077,625
