band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,census_code
803,42247,86498,62510,30254,11398,609,21956,70515,76569,51554,12507,1333,25536,54286,69727,69905,12923,1566,3364,9428,31872,102455,85025,1296,5115,29096,77825,94103,26275,2,4375,35284,90597,87429,16023,2,4789,35193,87738,90187,15801,1108,11065,38387,64551,87437,31162,1180,1852,9505,50855,148126,22192,5301,11453,34105,62107,84295,36449,40946,98326,57279,22247,12102,2810,5229,64202,76565,56576,27079,4059,473
45345,79564,87016,92439,77986,6059,62056,111415,108487,78829,26503,1119,94498,142903,97848,46468,5889,803,83011,158072,107050,34844,4855,577,63955,93014,90005,85902,51842,3691,86813,200052,90970,10426,138,10,85100,207156,86306,9699,140,8,81910,103193,86135,74625,39838,2708,81537,140160,112689,45377,7783,863,7849,16287,53656,115251,130927,64439,14295,77001,87938,74825,77671,56679,34265,92776,82045,78216,64680,36427,357
154420,134561,81063,60802,31373,2627,118216,82134,84847,104150,70216,5283,59631,82185,71710,98240,131524,21555,126009,80313,92760,96545,58594,10621,18794,43806,77920,119839,136486,67973,297,16234,62015,94314,117233,174715,279,17423,61230,90575,118883,176418,18189,52924,74791,96383,151690,70852,128015,54555,73729,95565,97672,15310,15374,112260,141554,105544,69283,20826,192571,154229,73334,30190,10871,3623,5564,22114,52625,96707,133076,154728,630
303,10118,57932,91391,64324,34964,612,31721,72910,88307,62657,2825,5232,96596,108647,39152,9003,402,11814,45311,80660,84080,33162,4005,13912,144748,71185,20348,7333,1506,63435,162966,24535,6644,1304,148,63573,164469,23045,6436,1368,141,21663,137857,65403,23237,8685,2187,2508,17465,92550,123277,22620,612,2486,11977,28297,67738,124183,24351,618,3740,11039,27230,116950,99455,33921,145896,54053,15733,6550,2879,229
63841,32484,10479,4594,2845,1443,73354,24655,8657,4570,2864,1442,75928,25475,7700,3370,2094,834,25472,24753,22242,23121,14484,5182,36084,48204,21292,7269,1925,86,34895,55226,19752,3970,502,329,34746,57373,17783,3888,554,330,40715,45385,17341,7745,3142,675,41395,28077,26221,15290,4618,789,1778,1778,2989,8123,30813,69766,1091,9476,22886,32009,39481,9709,29566,52897,21523,8042,1939,476,22
22,1,3,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,12,6,6,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
407320,1660,406,130,66,159,405414,3123,692,234,130,148,403395,5051,813,240,146,96,85025,39954,38548,45481,65287,135446,230976,121438,47719,7627,1691,290,383622,25707,386,26,0,0,384001,25377,338,25,0,0,362321,38480,6304,1927,631,78,214107,78002,56822,42132,17563,1115,493,497,729,1752,7224,399046,125580,80141,55656,42713,45872,59779,352942,47733,7142,1378,352,194,283
3788,21902,47887,123722,371530,105073,1843,9645,21576,48387,235503,356948,2039,6162,18907,46272,198849,401673,17492,16582,19026,52792,317728,250282,1593,6700,21693,53804,191984,398128,166,16647,53812,95512,205706,302059,409,17801,52698,91822,208860,302312,1411,5253,16033,39034,120459,491712,6093,10603,12456,25616,220552,398582,167513,282131,116690,66177,33873,7518,21760,347582,232461,49805,17854,4440,5832,33612,70949,136071,221003,206435,103
111562,26280,5995,2326,2404,9136,127832,20507,4088,2146,2880,7176,130597,25239,5457,2727,4774,2867,71564,60019,31152,12203,3181,575,93500,47989,29662,18224,6804,2273,198812,8672,151,0,0,0,198892,8659,121,0,0,0,101210,48598,24896,5727,3430,7406,112949,22927,7768,3229,3622,956,17521,1789,2301,10190,33758,106102,13711,28733,26485,31092,39478,25130,52915,52330,30277,18081,10018,15073,309
10038,53840,96894,178560,232533,39404,7511,46250,88400,178168,242012,48928,13713,59569,82529,149542,245608,60308,16648,40786,76285,167547,232155,77848,28958,61225,98096,134389,169079,119522,1865,30529,62117,92427,191395,232936,1523,32617,59936,89570,194143,233480,28472,74262,78405,106104,200030,123996,11449,22564,70338,185970,256728,64220,20808,145058,143423,142819,115587,43574,117824,80590,124136,134459,100193,54067,56571,127107,129064,98974,64078,135475,127
488089,2992,524,292,295,676,487134,3740,775,412,313,494,486802,4469,745,305,281,266,64277,48982,53882,62936,85181,177610,242788,176750,63101,8774,1136,319,402473,89738,630,27,0,0,401224,91045,571,28,0,0,439977,45879,4924,1421,489,178,225171,107718,70804,57399,29550,2226,415,265,372,1057,6742,484017,137275,103858,83270,64793,58135,45537,426729,59586,5077,1041,287,148,286
734,3588,14553,39719,68032,46483,5341,32291,48250,53059,22618,11550,26581,81835,39580,14183,5390,5540,71153,54378,27816,12414,5292,2056,75110,43566,23959,18953,8695,2826,160013,12987,109,0,0,0,159709,13290,110,0,0,0,75683,45917,26271,13883,3610,7745,47930,60627,39598,14573,6826,3555,25564,14945,26914,42399,47596,15691,420,4368,10035,15770,39111,103405,48968,55072,24701,17494,13539,13335,304
8264,36425,64164,97235,109913,20628,11588,48233,71070,96393,96956,12389,15895,57902,73103,92293,86195,11241,40687,50614,76060,93102,62382,13784,20544,29171,56856,75269,87965,66824,1342,34666,170445,105019,23004,2153,1299,35959,167364,105973,23766,2268,21460,38134,67705,82728,95093,31509,29529,42802,71482,94761,84231,13824,23203,46784,89245,90794,70572,16031,80580,92497,59334,40134,37493,26591,15793,35323,65075,64910,65095,90433,602
147,53393,94639,107608,176483,54228,7200,106501,87079,135342,129476,20900,11999,111079,115113,150774,86019,11514,94259,150549,122150,84823,29671,5046,4616,21798,84163,151967,163305,60649,12568,71465,105568,224086,68882,3929,12614,73184,104507,216305,75041,4847,4593,29287,76275,129178,174530,72635,77308,107645,118254,108283,64748,10260,11435,82616,173544,157710,57936,3257,85411,189321,115248,54630,33120,8768,1792,16692,54173,88460,114636,210745,358
22163,235999,234679,207589,156052,48791,25929,202874,212475,196934,214365,52696,5001,107911,227724,231488,280715,52434,347346,178153,171420,141297,56474,10583,58194,210619,302611,227388,100906,5555,1195,21219,14630,38176,119114,710939,1347,21489,14498,36981,121629,709329,31447,86455,264953,348789,164814,8815,181319,174345,165504,180919,179655,23531,362378,297049,107687,74164,51124,12871,4141,47042,153396,288579,328089,84026,31726,92238,224139,374607,139800,42763,481
315451,70589,23147,12303,6011,479,338315,58258,19888,8771,2473,228,355878,51268,15130,4454,1087,76,37044,42109,51195,66747,109882,120883,314615,88643,20035,3847,600,34,333033,83908,9385,1241,151,22,333141,84358,8846,1212,160,23,307945,82848,27639,7556,1643,173,66284,143296,161473,47478,9062,549,7462,4089,6781,14080,42798,352644,1737,9807,18108,35607,136565,225883,319653,77583,24069,5114,1059,164,35
5358,35229,60494,188207,638967,448849,5706,25346,37938,102395,554834,650885,951,12699,35249,86728,513724,727753,19311,56336,107108,209380,529992,454977,1397,3252,15091,51366,273027,1032971,228,5314,53082,193779,637076,487625,227,5861,53200,187828,650038,479950,1137,4583,21583,56002,232762,1061037,10390,23738,45859,101898,470788,724431,167533,714476,340094,123771,27776,3454,431467,723064,173157,34060,12170,3186,1646,12626,44493,141558,386902,789879,118
12019,52083,98449,186327,184850,17863,15028,61762,75580,129442,230738,39041,12316,60203,76769,140879,220320,41104,29212,81589,166378,188974,78103,7335,8244,23031,52805,92258,179035,196218,9019,139354,383566,19575,77,0,8899,148283,376074,18252,83,0,8916,30586,53015,79958,182730,196386,24638,55828,87062,151097,197438,35528,11332,168919,187855,117285,57666,8534,187420,219688,82304,35913,20034,6232,4732,18988,48473,77144,109116,293138,349
2662,16317,35444,43626,38158,22583,5985,35177,41188,35611,31113,9716,21710,58502,37344,23960,11839,5435,17807,31224,38094,35980,22421,13264,34888,49803,37605,18468,11419,6607,34313,116787,7664,26,0,0,36388,115514,6863,25,0,0,41922,49137,30518,16742,12091,8380,20694,23290,40028,50080,18918,5780,11911,7037,16603,36971,58968,27300,972,7045,13547,23844,59394,53988,35450,54529,36395,16632,11433,4351,226
112386,533350,493361,144644,29953,2113,54970,450912,532359,230383,46088,1095,21610,221347,450406,433316,187132,1996,576944,334031,244470,127872,30023,2467,143716,439312,274308,205495,220052,32924,249,6906,15927,75512,241415,975798,282,7165,15980,71822,244821,975737,27940,336602,446490,342292,161771,712,323688,396467,317807,218747,57857,1241,302156,404894,356645,159692,71323,21097,228872,132871,104004,185633,500199,164228,24430,148133,372674,366205,224975,179390,503
6353,38436,55554,60580,56261,30180,8508,22554,42765,62352,75536,35649,1389,17358,32986,65686,95231,34714,67210,47183,41616,43973,34549,12833,7051,27608,46448,49570,67975,48712,5,792,5667,39603,151087,50210,7,846,5693,36998,153092,50728,1496,11188,34824,59499,84472,55885,28584,34218,41785,53876,61431,27470,99748,80503,40915,17056,7058,2084,39128,45876,46390,49894,58580,7496,1431,5920,21695,70122,74649,73547,478
60559,81538,73674,84802,65866,11155,50732,63832,82324,86642,82374,11690,43922,64196,69312,86732,93857,19575,27382,34742,52153,88330,129917,45070,17095,53213,77027,90099,92843,47317,1643,27687,118885,158620,66739,4020,1580,30153,119584,152669,69187,4421,27733,67895,82734,84270,91248,23714,32833,49180,65684,96749,110261,22887,7016,43387,67374,96994,100893,61930,73626,98530,82459,67126,44291,11562,24124,73494,112377,92563,50133,24903,623
2,72,238,4319,114724,257320,18,1389,6291,35643,265691,67643,1981,19102,97971,194960,55990,6671,11402,16977,35671,105568,191696,15361,30498,168631,118952,41422,11472,5700,39383,259505,68568,8917,302,0,38804,262738,65937,8845,351,0,28897,156433,107078,54141,21479,8647,5381,6711,26142,103752,225688,9001,12661,16218,47063,137134,154362,9237,31,595,3903,14495,78758,278893,98126,201028,55224,14364,6220,1713,195
1626,8246,21249,68033,107040,40409,1938,15756,71578,64580,61619,30178,13221,84527,54541,52015,40192,190,3354,20941,88114,92194,36862,2228,32074,128587,57189,20048,2465,156,66583,123243,42956,5562,80,0,67213,127072,38719,5714,99,0,46355,120793,47385,22229,4441,520,1711,12148,61461,88671,83262,664,3806,17478,34926,59677,93803,33995,254,1335,9937,20681,75457,132778,52457,136563,41203,8407,1204,535,206
2,4606,21774,81412,228259,78342,123,4589,24758,116093,233973,34859,1737,43929,100227,160121,95826,12555,3744,6704,27519,117537,230760,28131,7796,38551,100509,158999,89825,18715,664,12319,59934,237794,85718,17966,754,12552,59062,230979,93193,17855,7433,47672,100205,135627,100021,23437,2444,6249,29603,116251,236945,22903,2965,15476,48248,157200,174693,15813,393,15488,80831,160916,120692,36075,18419,133891,171515,63443,24825,2302,173
8614,108001,88674,82346,41504,11170,50988,144789,90369,36495,11505,6163,179957,121834,24182,7155,3790,3391,33399,31282,37384,52992,83895,101357,133862,129138,50905,16829,6649,2926,259029,80565,707,8,0,0,251644,88076,581,8,0,0,178058,95019,37946,16399,7724,5163,22870,37041,111401,135538,29769,3690,16834,4578,7072,17678,69762,224385,634,4305,19582,50927,131057,133804,200654,95486,26788,9480,6121,1780,212
87063,280986,203671,222969,105086,1155,110107,218907,184455,215318,168331,3812,94651,179159,154811,195093,266694,10522,241485,312884,228433,90216,22719,5193,140729,233128,228875,212089,83025,3084,1666,53102,193304,256875,306353,89630,1842,56331,190917,250235,307373,94232,73741,246794,235170,266293,78735,197,162256,216738,217755,218365,84557,1259,250076,201077,119403,120651,151176,58547,19156,61377,127475,219342,350880,122700,55782,206576,226927,228760,144485,38400,531
2179,37865,64519,67813,59368,50532,17758,87745,67879,55210,40719,12965,84472,102532,53595,26292,8118,7267,25524,42536,58041,45620,50601,59954,107243,83918,51690,23818,10144,5463,178864,95225,7992,193,2,0,177877,97111,7108,177,3,0,114402,75854,47175,23915,12488,8442,17818,35531,95763,92626,33043,7495,22755,11720,20133,38572,68741,120355,402,4857,14446,31622,89994,140955,127128,70033,46513,22489,12890,3223,224
2137,23794,47086,77512,85851,32166,2066,15164,42481,88912,110875,9048,1628,17581,49331,94835,94732,10439,5940,35148,105067,97181,22729,2481,1991,8560,24342,47174,103182,83297,37579,101623,123038,6301,5,0,37076,106421,119315,5728,6,0,2090,11890,25969,49192,112411,66994,3922,17109,59321,97847,81153,9194,4222,55293,111451,74659,21577,1344,98024,95105,38618,19570,13145,4084,1157,9720,23662,35783,54272,143952,350
1778,30893,55251,84593,110776,59826,2995,34941,62391,108460,125611,8719,6972,51958,92693,118870,68288,4336,10571,62307,156017,95218,17526,1478,5263,41756,76775,77988,91254,50081,73149,194886,72035,3047,0,0,72857,200409,66812,3039,0,0,7662,51112,70649,75164,94951,43579,5978,25397,117379,130581,59610,4172,3861,46034,108372,110916,62988,10946,56088,77921,62454,58805,68921,18928,5742,49719,71428,62643,57370,96215,225
1062,3094,6348,11308,18551,10374,1659,3623,7030,12780,20189,5456,2695,6561,10504,14718,14348,1911,6296,8527,9727,15160,10072,955,4601,14079,15770,10367,5502,418,152,7081,22625,14613,5116,1150,113,7555,22270,14330,5250,1219,3082,8392,14284,13472,9134,2373,1203,4959,11987,18224,13180,1184,8469,9003,8481,10262,10111,4411,103,608,3257,10249,19674,16846,4745,14851,19816,9175,2045,105,90
6089,74728,142187,148146,57288,7330,6362,78233,120217,132852,89341,8763,15938,91498,95887,107453,112251,12741,8852,13936,30287,88678,185809,108206,12971,36061,97106,125881,117597,46152,181,18480,120804,149549,126326,20428,148,20561,120453,143935,130455,20216,13648,61204,92393,103291,123278,41954,6657,11605,52148,149963,191605,23790,6019,22420,70499,102377,141311,93142,61933,119753,125039,79213,34670,15160,28966,141704,116038,82965,49249,16846,483
1216,18775,39273,80776,83480,17449,6450,50939,68589,76473,38058,460,38236,97394,51895,42664,10622,158,32998,43943,48666,50017,37122,28223,68924,68444,44613,29007,25383,4598,147669,93256,44,0,0,0,148104,92827,38,0,0,0,73571,71946,39419,26457,27694,1882,21165,44770,68308,75419,30604,703,5367,13530,27284,48781,83036,62971,6813,19444,24267,31837,61137,97471,71410,83157,37238,19654,15309,14201,331
215243,1400,221,60,26,14,213824,2480,443,147,54,16,212927,3354,474,151,44,14,31396,28603,31310,30489,34019,61147,102350,76837,31617,5261,769,130,180113,36109,730,12,0,0,179818,36530,603,13,0,0,183092,29071,3599,985,203,14,110311,48895,27983,18732,10144,899,226,116,202,628,4727,211065,61393,47849,37626,26942,23418,19736,163655,45501,5796,1410,401,201,287
322252,14428,6593,5362,6906,267972,299795,30308,12450,7956,8996,263601,294288,36191,15190,10467,11101,255337,87840,49319,48508,58279,60369,317670,398632,111474,61462,33875,13042,1803,465733,109156,33514,9062,1515,263,462044,115467,31761,8727,1645,259,386388,127646,58693,31131,14788,2254,180519,62147,48660,44302,28661,264070,170405,44897,56496,15524,36893,296734,90440,79530,53140,37892,42876,310440,464132,95178,31567,13409,6599,4064,26
107317,303164,179601,94366,40287,5595,75227,246515,201284,128698,66854,11752,35788,191588,240022,150850,93812,18270,90441,140265,131855,133187,148724,85858,20327,129949,197338,176812,153010,52894,4651,51111,114993,189156,183604,186815,4786,53653,111851,179522,191902,188616,18893,129251,200558,204386,143464,33778,81311,137426,168732,178515,129953,34393,9924,46377,160745,210121,216673,86490,225201,94222,99859,156696,133725,20627,60652,217958,107683,79056,86748,178233,449
6920,21935,15367,6831,1460,312,4912,15731,15971,12310,3681,220,2442,8738,12853,16637,11808,347,10649,14846,15322,9231,2591,186,2829,7402,11860,17913,12063,758,13,924,6630,21055,21318,2885,14,957,6683,20438,21857,2876,1786,7410,12704,18894,11715,316,8585,11021,13869,13644,5479,227,2607,10290,19082,15483,4971,392,7995,14868,13109,8164,5999,2690,698,3216,12291,23807,10429,2384,496
2796,4141,5976,9369,30778,1672590,3675,3974,6105,10614,36615,1663985,3203,5161,10462,20262,55621,1629453,76715,39135,37959,43636,57929,1467972,1443320,105433,63512,49522,38170,20601,1679090,33127,5629,902,141,30,1678101,34784,5172,868,154,31,1180064,262281,86604,67009,70183,55463,21755,15843,20073,25887,51116,1603056,1195522,232212,290403,1723,1668,819,339,197,959,5439,41370,1664788,1515224,63171,59196,43862,22690,8203,4
456384,295684,164203,130457,54308,1793,312655,293814,200451,171283,116595,8031,240649,253884,193277,219737,183748,11534,103020,331868,343534,240930,78309,5168,40966,140283,174098,194017,304617,248848,3280,203115,439060,414902,42417,55,3598,213673,430464,408130,46910,54,87291,192791,141944,154976,292280,233547,204417,270085,275309,218176,126674,8168,13185,152107,217514,242082,256989,220952,614606,257720,123147,65538,33631,8187,26464,168976,141308,121514,134324,510243,414
440833,1451,378,170,142,589,439117,2752,417,196,165,458,431925,9221,1029,254,183,316,75447,59904,69148,76616,93959,67708,297328,90756,31115,14732,6813,1922,164567,253290,22204,2719,446,48,155519,264643,19950,2641,480,49,364033,52261,15987,6145,3226,943,296903,100213,36206,13324,4325,949,8110,736,969,2258,13454,415826,115379,83745,80721,63859,55409,35335,329985,65977,19340,8437,4626,6760,596
3805,5169,10038,29693,109557,38981,3611,3283,7079,19113,105487,58670,3935,5589,11157,30917,111835,33810,1964,5234,21833,64936,88162,15114,4660,6471,25486,74385,78321,7920,850,7739,27658,89842,54663,16491,602,8352,26438,87051,57688,17112,3856,5405,17598,45847,100680,23857,1247,1909,8107,48941,113956,23083,17986,62320,57614,35530,17217,6576,1423,3309,25850,99178,58220,9263,5260,27902,74356,69985,18304,1436,82
53903,94803,59960,32221,16493,2916,63469,91187,59702,30738,13428,1772,83485,116642,37709,16573,5262,625,9748,37944,92875,83508,33582,2639,39207,101317,78840,32173,7774,985,10615,107217,115863,24335,2129,137,10409,112923,110134,24309,2379,142,40247,104401,64493,33117,15357,2681,18025,60918,111639,56372,12508,834,4402,3233,7094,22819,114449,108299,769,13215,47205,84871,90250,23986,42930,137308,55910,18486,4827,834,137
2,1722,18226,40868,121355,98761,169,17349,37266,79107,138514,8529,3237,45698,103805,98068,25697,4429,42411,31919,41763,80713,78281,5847,17272,87720,72591,46955,38500,17896,7857,111907,96900,53684,10562,24,7415,115926,94223,51824,11525,21,16296,80742,66613,46851,46605,23827,23236,30241,49210,118137,55902,4208,6358,30996,56386,86338,88760,12096,37876,32020,14563,17327,60621,118527,40766,109960,39468,14057,11308,65375,196
0,192,6817,38086,131853,82667,56,5834,44110,94587,99407,15621,1449,68118,84358,72146,30501,3043,5058,7197,31214,87763,115937,12446,19576,82336,76836,53344,24620,2903,17638,79800,125314,28464,8232,167,16947,84334,121753,28003,8428,150,20532,85654,72796,50317,26368,3948,2380,7091,32496,110211,104220,3217,6821,6049,21829,68890,118940,37086,297,4377,21760,48104,96627,88450,55783,107998,62238,25124,7751,721,178
23139,9049,6064,7560,12992,702500,34209,9786,8492,9195,16160,683462,36515,15484,12026,14165,24874,658240,80963,22748,19421,21362,26834,589976,507749,127141,70100,29044,15126,12144,758405,2531,329,37,2,0,758328,2619,314,41,2,0,369621,169105,108781,65220,29695,18882,52754,11943,12028,12847,22109,649623,510148,100768,115753,13013,12190,9432,3575,3594,3305,4796,10125,735909,708761,18879,11595,8264,6722,7083,34
194,6024,14326,61065,273395,215899,638,5332,10927,35323,227165,291518,1617,5697,13578,37045,216893,296073,4868,12462,26889,87418,376217,63049,1479,3685,12691,45243,221353,286452,0,1018,25466,212841,302508,29070,0,1175,25699,199166,313787,31076,1451,4303,10003,27299,127780,400067,2403,5538,14081,36568,260447,251866,93947,280579,127722,50618,15203,2834,28078,162983,265238,94261,17393,2950,1619,11970,46969,143032,272126,95187,105
10022,54324,92338,82564,48405,6977,8722,47503,78351,86466,67024,6564,17416,76595,79350,75764,43898,1607,7661,36222,59629,119379,58413,13326,13975,48799,86489,96216,46736,2415,454,4622,62464,135267,84362,7461,464,4899,63011,129666,88812,7778,14581,58379,69630,71137,72513,8390,4642,28981,68621,117842,71765,2779,4028,24052,45265,75863,100622,44800,917,23953,86091,101226,65720,16723,20036,93514,90889,60000,23999,6192,136
67325,76043,51339,40013,23817,8473,48070,70154,53392,49446,37675,7914,47052,84475,58659,45208,26108,4777,19369,55922,83879,68655,32068,5942,10310,45836,83276,71773,45216,8137,827,7209,22560,54423,113176,65627,932,7419,22582,51864,115830,65195,9995,56038,58706,54668,64744,20904,25624,70725,69257,63880,34151,6245,8802,14579,33510,64840,91926,52077,13220,78088,84670,50767,28262,8427,9934,56607,82950,67250,36012,10283,68
184,14730,45042,94726,173510,51536,18789,82848,100803,111510,58906,6872,102734,121929,83552,59698,10359,1456,153512,99910,75831,29806,13482,7187,174298,56993,56600,58291,30828,2718,59992,280773,38402,561,0,0,59431,284668,35136,493,0,0,182810,61810,51017,51664,30014,2413,123260,92176,106267,49906,7061,1058,98299,38922,53742,62864,78302,47599,2961,21221,44391,50312,64591,196252,152468,67769,45456,41249,40019,32767,387
118856,741,78,13,7,12,121368,893,125,30,6,10,122994,2211,305,43,13,4,53149,17380,13534,12670,14602,17707,98399,23370,11821,4571,1252,93,141404,2448,383,79,6,0,141418,2462,370,78,8,0,114870,15587,2955,1355,759,56,84760,16326,10390,5007,1593,74,111,471,919,1956,6413,115623,25593,15870,13023,12586,18231,36702,96706,22329,4663,1747,1055,2136,254
7117,10589,17297,37217,111958,37343,6900,8382,12255,24525,98605,70854,9013,9614,14902,28967,99838,59187,3084,8101,28066,79477,92468,10325,9806,10479,23770,49182,92360,35924,738,9402,23276,52856,83331,51918,563,10259,23294,50694,82214,54497,8605,9191,16916,30761,82508,73540,1916,3596,15687,52111,110980,37231,39112,80660,42964,27040,19051,12694,3589,24266,67274,75555,36597,14240,11280,23244,42399,67907,62520,14171,83
213027,602,171,81,71,430,212059,1254,398,147,125,399,211203,1971,545,217,131,315,48691,19382,18812,21253,30493,75751,125780,51408,28838,6836,1159,361,211596,2698,86,2,0,0,211746,2556,78,2,0,0,187148,23233,2423,944,509,125,116006,35802,28345,21278,11227,1724,249,244,372,727,2491,210299,86972,32503,22147,18171,21880,32709,189645,21569,2392,587,139,50,288
164145,149183,125387,135687,56845,1385,214530,136408,128524,116102,34749,2319,185407,125053,120239,132573,65677,3683,80204,192976,224608,108415,24212,2217,86596,83728,85164,110359,165864,100921,162898,387206,68001,14064,463,0,157349,397492,62949,14328,514,0,104727,86421,80125,97777,173635,89947,168384,165687,146397,105163,43106,3895,2774,44517,137203,159473,127639,161026,289925,135306,73015,52121,55669,26596,69155,87815,68610,73350,89423,244279,402
8922,76639,140322,226766,270368,32761,4738,36330,118304,204452,325468,66486,4933,27809,71048,188820,382526,80642,25824,62156,105362,227905,257889,76642,10773,32215,87388,168876,260486,196040,218,6431,16713,37634,156412,538370,244,7127,16266,36161,156131,539849,8856,26983,70937,127450,302147,219405,8931,33291,87397,192054,349476,84629,26177,224692,255445,154439,80848,14177,201150,131102,214602,127224,61373,20327,18461,75758,145613,194184,124916,196846,128
398704,657329,233038,98408,14555,394,349834,579121,276029,154763,41958,723,222007,501229,291951,238307,145150,3784,470375,418946,299595,146647,54342,12523,227271,399370,328478,226929,175065,45315,3652,81523,214406,411834,423216,267797,3196,85481,213753,396469,434047,269482,140206,409676,356078,266537,191650,38281,444710,428991,324262,155643,47098,1724,152572,276760,223501,255943,325563,168089,265311,161711,215529,259297,363265,137315,105777,325757,298180,242701,174552,255461,555
75932,8502,1204,367,139,62,83510,1997,281,93,84,28,83840,1585,241,88,50,15,17914,6087,15394,15066,12513,18646,73027,10642,1121,266,79,33,168,82422,2029,9,0,0,10,82952,1657,9,0,0,77166,6753,986,274,132,45,46074,27254,10280,3133,421,25,11217,472,748,1119,3541,68503,193,999,3363,10973,36196,33047,73943,8996,1173,286,133,75,598
107464,114537,51348,42664,32474,24004,209139,94840,35777,15884,5554,11297,279706,64167,13252,4204,1896,9266,39678,87213,119332,78632,30542,17094,164535,135005,43221,17063,7744,4923,337335,35118,37,1,0,0,337302,35154,35,0,0,0,247206,89193,20506,8534,4230,2822,129321,146195,69299,15890,2966,8820,1932,4294,5667,15649,74089,270860,9639,26254,43393,61511,111216,120478,159616,161168,33827,10792,4391,2697,293
234,4231,12792,40258,126171,100725,162,2011,10012,31167,118728,122331,471,6079,18839,51097,137438,70487,960,2542,9660,51703,170088,49458,887,4014,20443,61050,119821,78196,163,1513,25778,76210,59802,120945,167,1658,25786,74201,60600,121999,629,6178,20060,43363,102250,111931,325,1425,5216,25308,158110,94027,9880,88948,74384,64770,39710,6719,755,31171,134479,90421,24063,3522,1968,33048,71689,78264,82090,17352,201
146,1205,4522,16751,163185,3255963,147,237,1122,5505,42854,3391907,125,694,1605,6164,50510,3382674,1039,991,2219,17251,390865,3029407,642,1889,7049,28561,187510,3216121,363,28222,178383,564294,1600451,1070059,477,29856,174616,549355,1579706,1107762,477,1629,6280,20043,107932,3305411,391,174,728,2903,40968,3396608,3089303,240681,70034,30895,9811,1048,1778,38710,648755,2423762,319502,9265,1451,27361,122722,425437,2642765,222036,101
394562,397231,269215,257529,206761,44404,281557,294603,244729,282000,354419,112394,174885,283914,240426,280597,387986,201894,244920,205419,238707,333414,372143,175099,52983,133025,193129,249012,363738,577815,1709,34491,240932,491896,569060,231614,1669,37781,238392,481363,580525,229972,69096,160388,202636,261117,409904,466561,280903,192914,218932,264616,405007,207330,39503,291106,365101,423659,328744,121589,937327,334059,150439,81546,52162,14169,26987,131529,174326,211730,275725,749405,554
148619,171039,135388,140281,215753,33114,131544,246849,178957,183388,101556,1900,175093,274563,236524,142326,14153,1535,83422,290980,311916,117408,33254,7214,118499,166028,190865,222617,130318,15867,8506,385321,331655,80946,25586,12180,7315,402903,314236,80383,27247,12110,168007,213597,194320,176172,83244,8854,104202,263797,305990,149992,18599,1614,11124,19375,126460,265642,271449,150144,110738,146621,156343,155273,166739,108480,84570,198837,169271,166781,132946,91789,395
4774,34682,86404,149473,160318,41132,10923,56829,103897,151323,128244,25564,19277,72109,110926,142525,112273,19668,41732,62438,102518,133610,99455,37024,18795,37123,84244,124299,138386,73919,6321,34408,244528,180380,11108,26,6293,36056,241201,181017,12178,26,22100,57333,106693,130368,125563,34711,30812,47068,94784,151939,127690,24527,23918,61252,116319,132634,114583,28071,84159,140348,100903,64435,59443,27467,18264,62651,109844,99484,87373,99137,604
87873,398108,380187,181671,40878,1230,26028,236700,393439,309247,119305,5228,4752,63002,212536,432585,358266,18806,189489,266585,268513,229336,118906,17118,13802,91448,187566,262498,335437,199196,104,3145,11903,38830,161273,874692,101,3444,11894,36848,162631,875029,3451,42208,181884,360734,397369,104301,85278,206216,291448,299115,189047,18843,86907,348044,399977,201503,49508,4008,457878,213036,171757,125823,102874,18579,3689,35420,125678,246947,284595,393618,447
7778,911,725,644,915,21633,6571,2037,944,956,1285,21391,7216,2473,1288,1075,1500,20228,4898,1613,1412,2075,2294,22134,21090,3679,2637,2019,1287,5527,36818,85,0,0,0,0,36807,104,0,0,0,0,19382,5218,2683,1234,1308,5726,4340,1817,1493,1868,2134,20905,16429,3776,2216,1941,2834,6512,713,1536,1498,1332,2055,25490,21797,8792,2799,306,89,90,8
