band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,census_code
24157,161867,182025,136424,137979,152237,94540,11587,114,32200,165112,131702,125150,129661,144962,139603,32497,43,27260,138259,108291,98677,113667,137560,197176,79996,44,143827,200906,209636,169338,101114,48197,18356,7395,2161,56520,162511,154826,149628,156275,135061,71954,13812,343,5,9327,45436,121212,142095,186872,195309,159723,40951,89,9977,48107,117562,149015,174575,211900,145838,43867,26604,127011,166920,154817,169600,177046,75501,3405,26,94498,138015,146481,146892,150440,138788,75248,10507,61,124956,212603,113594,80814,76674,82566,101963,82915,24845,9951,23285,47297,77034,110620,159163,229865,217262,26453,20285,95078,146995,151188,151668,152831,111070,56672,15143,531
191,9407,30446,44283,47148,40901,40116,45688,24096,2338,40350,62815,47469,38602,37018,31795,14068,7821,34851,89318,62835,39094,26748,14045,6269,4583,4533,18356,17931,31773,40637,33463,29561,30631,44081,35843,55727,83121,52313,38168,23634,13706,7851,4487,3269,51745,180883,41461,7430,697,58,1,1,0,45422,191725,37841,6573,671,41,3,0,0,78041,65055,47160,34355,22749,13986,9389,5110,6431,13567,11311,28471,59004,66708,62677,29015,6781,4742,19371,6592,8512,11756,18582,28367,42043,60851,86202,147,948,4164,8341,13737,23990,50266,103050,77633,92620,59863,44678,34279,21598,13125,9329,5879,905,224
369,7376,18186,28440,40402,55756,59108,52222,6687,554,4244,12432,21413,44714,65266,83123,35199,1601,503,3955,14751,28713,47435,68018,72145,31322,1704,2883,9121,29084,64100,82898,55250,19539,4367,1304,1207,2259,7085,13898,22697,34921,59431,87759,39289,1724,72116,65362,100955,27633,751,5,0,0,1352,74417,67728,97270,27263,510,6,0,0,992,3444,9544,15757,23123,36281,64641,89234,25530,2140,4902,13989,33603,52365,71200,62993,25566,1788,1190,10223,48102,73415,69971,42724,18372,4280,269,51399,87634,54096,29080,17199,11909,9561,5921,1747,423,2299,8155,14521,19360,25564,32318,59762,106144,350
65,7771,24835,35417,42514,61913,71779,86154,12669,382,9218,28336,34251,56635,79965,96470,37262,598,1017,18827,39086,57397,75080,79086,55834,16334,456,4002,17778,51098,100521,100873,49841,15197,3346,461,2241,10499,34279,50004,52491,52268,58692,61044,21599,4913,134856,128266,63946,10529,607,0,0,0,3836,142486,126944,58968,10353,530,0,0,0,2519,16624,39631,46841,48896,50076,59734,63237,15559,3034,7573,20768,64956,96580,86424,48820,14431,531,1323,9448,39124,67727,79966,71595,49207,21387,3340,28352,55504,50153,43041,38353,39865,47581,35360,4908,1427,14430,39604,48586,44553,40932,37592,46766,69227,225
196,1943,2017,3722,5876,8058,11186,15748,1991,678,1987,2617,4327,6305,9178,12129,13052,464,1190,3160,4906,6679,8413,10130,10712,5454,93,3027,6225,5571,5854,8162,10871,8314,2421,292,2002,6156,10522,11255,8589,6293,4441,1410,69,0,1553,5680,13706,15202,8330,3623,2230,413,0,1814,5854,13307,15748,7545,4081,1908,480,1490,3603,6381,9313,9933,8510,6350,4605,552,564,1512,4086,6740,10668,12803,10273,4008,83,4726,6928,5818,5416,6339,6988,7107,5169,2246,41,159,511,1559,4268,7679,11856,18843,5821,2296,6239,11061,13437,10918,4636,1750,376,24,90
686,23559,56572,94947,94847,100539,46908,14748,2962,1642,20106,62847,78227,87870,86972,71615,24426,2063,3017,40554,63865,60413,64356,78571,84641,38693,1658,6511,5392,10885,16231,35036,67698,108971,144978,40066,8009,10897,30126,60288,78164,84535,82217,60087,21445,0,1740,16921,77256,87119,105978,81803,63316,1635,0,2296,18413,74326,93983,96079,97142,51371,2158,8403,18253,48196,61772,63225,70687,83531,67677,14024,5218,3570,9474,26958,63814,111339,135570,77068,2757,3368,6081,18990,41879,60305,70692,86546,114092,33815,32976,64679,84031,86649,70737,46866,26204,15192,8434,8701,61049,100920,81946,64780,52277,36513,23508,6074,483
460,5061,14470,19886,43982,56181,61109,37595,2225,811,16653,39925,44092,47590,53380,34190,4185,143,10903,64562,60165,37516,29834,27209,10418,331,31,18399,29180,29362,31896,33534,33253,25353,23384,16608,36580,60393,40395,31608,23525,18487,17034,12489,458,7881,218875,14169,44,0,0,0,0,0,6336,223054,11541,38,0,0,0,0,0,42634,58659,44224,29121,19707,17048,19274,10002,300,10076,23858,32001,43446,48902,51379,27358,3790,159,2288,6815,9794,15513,25528,35024,50733,63934,31340,1980,10864,13413,15576,18518,22010,33838,66319,58451,39738,63824,51005,28358,16216,12318,10217,11318,7975,331
209811,6358,474,162,76,43,19,11,10,206703,8673,928,357,154,79,38,28,4,205793,9287,1201,378,151,96,38,18,2,22575,18009,19415,20493,20642,20664,21578,26897,46691,67790,65261,46136,25709,8984,2185,621,229,49,103750,97083,15389,699,39,4,0,0,0,98573,104453,13322,571,42,3,0,0,0,125931,76732,9500,2889,1188,507,178,37,2,87032,43377,28797,19519,15280,11916,7779,3223,41,159,102,81,116,208,506,1852,10206,203734,43467,34510,31265,26696,20605,17267,16239,14495,12420,88804,102563,17789,4795,1647,764,307,180,115,287
308784,20207,7689,3828,4357,3770,4211,6726,263941,273217,43599,13287,8699,5946,5761,5441,10178,256978,260210,51554,18715,11622,7522,6513,6751,11510,248177,69541,37589,30029,31782,33725,41280,39491,49302,289246,341895,100265,67946,42970,33128,19239,10360,3828,657,372308,144202,58379,27780,9793,5003,1176,489,113,366558,157505,53448,25458,10711,4319,1431,345,128,310999,131677,71358,44346,25764,19714,11244,5107,691,151098,50448,41120,30796,34533,27633,19678,17550,255503,144240,42799,28263,52605,8023,11392,19588,46418,267621,59274,60364,50332,37049,29284,24699,27398,34500,291418,388758,120152,50400,24380,12732,7864,4847,3461,2355,26
39676,168097,202708,134376,82237,57354,32387,12729,766,21879,140368,159495,139573,107483,82926,51529,24763,2314,11904,68308,147164,173066,123844,93962,70366,37350,4366,44020,95205,91481,87825,88009,89208,100684,88307,45591,8703,37992,103581,136189,120567,117394,113534,68350,24020,254,18168,37340,63469,101433,139247,112278,143272,114869,298,20329,37812,63384,102632,125357,130899,129175,120444,7656,38637,101851,133911,134796,136237,110726,51536,14980,38066,86955,93716,106248,126109,114890,90837,66373,7136,5852,11173,39276,91799,143626,135441,141974,131241,29948,173501,87905,58017,61964,82296,112295,106955,39179,8218,11756,123563,143291,79143,55070,52526,54627,79092,131262,449
1040,13049,14766,9988,8352,3858,1212,427,133,1435,7936,11272,9439,11024,7818,3335,492,74,898,3871,6411,7915,9652,11923,9930,2186,39,6244,9536,9715,10725,8635,5193,2188,552,37,1502,3214,5515,7075,9818,12880,9901,2796,124,0,269,668,3160,8205,16320,15000,8511,692,0,306,665,3087,8870,15164,17055,6907,771,1006,2386,5804,7924,10181,13493,10325,1642,64,4742,7501,7363,9346,9689,8478,4747,919,40,1604,2825,8468,12114,13044,9407,4158,1133,72,4060,8831,9972,9264,7076,4933,4178,3156,1355,264,917,2733,6836,12681,16581,8648,2911,1254,496
1770,2316,2851,3673,5101,6571,17454,44866,1641048,2441,2458,2750,2930,5444,8345,18245,63466,1618889,1892,2934,3538,5989,9003,15732,27167,86473,1571434,59252,30467,26131,27499,24870,29226,36428,47665,1441808,1367414,119530,61809,44883,35245,32906,26606,20178,11987,1643917,52281,16019,4887,1187,457,107,61,3,1641727,56930,14228,4379,1271,390,129,51,5,923890,402274,116181,60890,47470,45253,44707,49436,31503,15811,11175,10612,11647,14541,19772,27408,72828,1553936,1096435,168932,162367,289011,2286,829,1215,723,549,329,35,172,469,1328,4601,18999,59976,1627183,1487559,49000,41836,41766,32690,28602,17665,8753,4475,4
268528,302638,180902,114779,107408,72473,44834,11193,74,122431,317924,166114,137807,118187,115740,87693,36800,133,106485,242931,145117,123441,135302,154271,140034,54959,289,37498,164194,233196,226091,215604,142769,65678,17020,779,11865,71517,97867,115907,120561,131647,179656,259627,114182,5,18704,187686,292316,294803,266843,41161,1311,0,4,21842,195425,277455,311580,249559,45968,996,0,31983,125203,122896,96244,91726,108950,166780,272678,86369,107842,190585,176075,199434,157103,136948,99400,35038,404,4315,45874,115103,133560,164455,161581,162798,214595,100548,470623,254085,147618,90397,58402,39886,27810,8715,5293,2857,71503,121080,99638,81417,81767,84745,130331,429491,414
437583,4215,486,307,126,115,86,138,507,431423,9464,982,295,198,120,105,156,362,415388,22663,3095,881,271,131,128,123,248,55845,36689,42817,40592,57951,47221,63179,58365,40123,220804,119166,48114,23491,13561,8795,5235,2561,939,34418,259807,123632,20096,3352,1475,360,112,22,30878,280123,109161,17632,3668,1291,417,91,21,309466,83221,23607,11830,6635,3667,2448,1232,489,224507,116900,55709,28936,14195,6399,3505,1330,439,7781,592,473,663,836,1728,5765,23287,400228,87406,55810,55908,55958,44199,44423,39922,28805,22017,249810,113900,32252,14966,7834,4977,3067,3035,5284,596
2715,2429,3830,5702,9679,24350,62074,81504,4960,2701,1656,2537,4317,6269,15606,49316,110045,4796,2993,2157,4374,6708,11152,24214,64074,78657,2914,1341,1435,4422,11179,25897,49693,64752,34822,3702,3238,2736,5157,13388,29319,57164,63082,21593,1566,0,2924,5665,9629,43447,64424,42225,21019,7910,0,3247,5707,10330,44884,58275,47416,18706,8678,2732,2258,4271,9814,19201,34430,63790,54340,6407,858,789,1509,3609,12339,41100,77358,57773,1908,4421,31009,44876,40906,31050,21188,13076,6817,3900,708,1421,2603,11100,41548,72380,48300,15981,3202,2946,6866,23350,45724,57032,41585,15206,4384,150,82
11579,81467,55660,44078,28196,19907,12895,5554,960,25153,71176,58327,45141,28238,17061,10835,3940,425,26076,110932,63119,28880,15771,9631,4274,1481,132,5652,11660,30380,59622,61550,55211,27812,7655,754,16692,55099,68733,59185,34933,16895,6327,2193,239,99,17689,100044,93402,34999,11797,1912,295,59,63,19104,104165,87668,35669,11106,2205,254,62,14188,61559,68901,47452,30265,19893,12390,4610,1038,11052,20006,47885,76489,61102,30420,10796,2379,167,3406,1864,2365,3857,7986,18070,54769,130305,37674,170,2434,11380,27051,44943,60082,65937,39967,8332,10668,79875,89695,44303,20031,10062,3879,1552,230,137
0,59,1665,9905,19273,29916,48857,159990,11269,1,2150,15367,24854,29258,62261,100999,44627,1417,316,11330,37289,64294,79471,58108,20827,8094,1205,25904,28302,20124,25218,39318,57940,61478,22132,518,5686,35373,63933,52730,37572,29244,26960,20422,9014,79,38243,81442,74025,42076,34483,10139,447,0,65,39975,83301,69213,46236,30598,11338,208,0,5072,36631,55335,46789,36442,30233,30994,28056,11382,13359,20094,20024,30306,52435,84606,50452,8301,1357,4928,5696,26730,35720,44479,62525,66213,33505,1138,18786,33925,17185,10215,9046,12629,29529,90407,59212,7447,76149,67130,31362,13850,8313,6962,11618,58103,196
0,3,189,2794,12280,29829,68446,133703,12371,1,397,5492,22836,51440,64421,66981,46019,2028,50,14013,55504,55669,55535,45300,24453,8280,811,4042,2311,5902,16537,36320,66120,86714,40348,1321,5462,40237,56213,53790,44334,32056,19568,7327,628,6277,35932,55229,100394,38966,14418,6962,1430,7,6088,37772,57421,97035,39736,12985,7589,978,11,5082,43163,57941,51206,40563,31344,20884,7964,1468,1538,1991,5942,16879,41717,84111,92042,14582,813,5649,2417,4804,11211,26177,53331,77335,73196,5495,104,756,3814,12077,22112,35675,58096,90117,36864,13418,83855,66508,46865,26464,14033,6357,1989,126,178
18062,8598,5528,3782,4616,5226,7620,13871,694001,28546,9445,6004,5644,5676,6367,9141,22086,668395,29189,13318,9492,7817,8329,10045,13691,32999,636424,71248,17855,14608,12813,13328,14642,16461,24117,576232,442240,116048,76602,52250,30295,16599,10885,7653,8732,754854,4946,1136,262,89,15,2,0,0,754471,5435,1041,254,87,14,2,0,0,303968,129243,105515,77245,58737,38019,21803,14499,12275,47681,9273,7743,8075,7964,8836,12419,28355,630958,445788,102233,62895,111261,8902,8603,8107,8426,5089,2227,2672,2270,2134,2509,3458,5918,10687,729429,698829,17212,11599,8308,6174,5377,4516,4632,4657,34
1,1399,4818,7542,18557,49292,142446,290357,56491,59,2197,3714,6938,12899,26413,87476,383003,48204,400,2635,4279,7338,14027,29258,83788,391709,37469,2601,5449,9280,15722,27769,70816,246299,185361,7606,1012,1273,2879,6380,14149,37405,100297,296713,110795,0,23,995,9701,47968,180638,232466,88918,10194,0,61,1114,9053,53878,161934,262558,71469,10836,816,1689,3249,5559,10211,21532,59014,214237,254596,1345,2597,3999,8086,13322,29241,108493,380320,23500,9807,194705,170014,96482,55065,26793,12175,4805,1057,8502,51939,130620,187898,128041,43560,14285,4512,1546,506,3096,9987,25413,52815,111773,180344,157489,29480,105
494,27522,36330,66940,49624,58338,38805,15866,711,792,18762,36671,43172,67743,53902,51362,21852,374,2480,36478,55053,52715,48229,54170,36076,9352,77,2741,13251,27891,31658,62356,84994,46221,20465,5053,4679,21481,36614,53403,65794,63508,39673,9080,398,216,1417,3443,30818,68526,98387,60973,29949,901,224,1551,3588,29040,74915,88722,71914,23590,1086,3035,27118,42807,47019,46017,47731,54415,25047,1441,1713,8607,23303,37044,70677,78742,57575,16780,189,731,9348,18001,26725,40371,54032,66686,62337,16399,321,3007,21542,52964,67263,67090,49996,26236,6211,3792,42043,67715,63802,51060,36027,18794,8962,2435,136
31050,60675,51643,36052,28258,27042,17370,11456,3464,12140,58844,47240,40273,35528,27037,26523,16820,2246,14631,68983,47913,38359,37814,27694,19886,10010,989,8848,27070,39373,55162,55248,42124,25976,10151,1883,5211,15189,35746,54052,50710,50287,34420,16792,2141,81,1631,6324,15710,14314,46959,65248,79333,34222,188,1777,6386,15560,16170,42716,81571,63676,35778,4047,18564,43422,36312,39113,37949,45339,32030,8279,12782,32768,50799,54468,39564,39105,27210,11930,1256,5646,6880,10855,18209,32705,47436,59635,62090,22278,3907,28598,58803,60050,44141,31246,21941,9707,5041,2049,20688,43804,56149,52017,42034,27233,15399,3663,68
1,2461,12452,25265,45500,69003,120222,96163,8661,4537,38110,58990,63775,70436,78102,50096,14698,984,39486,115465,69712,56467,50589,36194,9317,2196,302,125691,58952,68779,56044,32545,17048,9577,7313,3779,146356,49022,35913,37184,39636,38071,25659,6882,1005,196,202829,137740,35941,2919,103,0,0,0,93,214518,129488,32588,2963,78,0,0,0,152987,53637,37996,33528,35346,33807,25913,5160,1354,106947,39119,69370,75654,55967,24552,6229,1676,214,91268,16969,28984,34331,39179,43096,50834,51851,23216,1116,5814,17252,28019,32687,33997,40657,57094,163092,122687,55257,42293,31680,27309,27716,26934,27728,18124,387
116871,2453,273,72,14,5,5,4,10,119238,2674,349,112,33,10,5,4,7,118720,5621,864,257,68,23,9,7,1,45136,14767,10626,9199,8415,8590,9310,11341,11658,84715,23289,13765,8966,5041,2385,1028,301,16,132566,10371,915,321,90,51,4,2,0,131225,11796,859,313,93,42,6,2,0,99019,24659,6779,2248,1255,807,595,218,2,77376,14111,9599,7492,4878,3027,1352,304,11,32,187,363,557,840,1478,3172,9906,108958,19065,12224,10174,8862,8237,8510,10910,17176,26847,72260,36226,10549,3626,1724,1060,736,678,1777,254
4213,6329,7164,10132,15382,29000,66599,77373,5329,3956,5961,5365,7477,10840,18463,44741,117358,7360,5332,6563,6732,9285,12976,21608,50587,102077,6361,1940,2718,6527,14444,32485,60614,70474,29958,2361,6201,6409,7675,14367,21363,37222,60146,57915,10223,3,3857,6280,12353,22241,41538,50704,58975,25570,2,4463,6357,12404,23725,37859,55103,52764,28844,5511,5653,6632,10272,14918,22487,44943,78219,32886,1340,1261,2911,7387,19491,40920,67542,77166,3503,10163,59891,49718,31246,22118,16640,13675,9717,8353,2089,3812,21954,43303,50489,49037,27555,17936,5346,6848,9853,17823,25752,36252,48302,45858,28435,2398,83
212064,1295,270,130,75,47,37,76,388,210041,2691,581,295,160,90,81,124,319,208524,3807,843,418,220,124,81,132,233,40574,15047,12452,12209,13014,14842,18148,28483,59613,100647,44687,31854,22239,10412,3023,915,413,192,188823,24950,521,80,8,0,0,0,0,186411,27435,456,72,8,0,0,0,0,146647,57084,6650,1905,894,568,358,229,47,101600,27426,22782,19144,17542,12937,8227,4383,341,148,184,161,219,337,543,1165,4280,207345,71805,27539,20131,15488,12836,11994,13900,17856,22833,138312,65049,7853,1956,724,299,112,53,24,288
107468,118919,86941,73783,102134,85157,52060,5914,256,134963,115133,100842,87987,82052,74587,29419,7334,315,129117,99216,82127,85103,78457,89252,54158,14805,397,35973,100263,136944,165294,112287,55442,20508,5350,571,51454,65978,52892,57236,60975,77312,101967,121441,43377,39788,264570,245746,55519,19256,7290,459,4,0,35210,293956,225675,51151,19543,6583,511,3,0,68562,68292,54294,53163,56605,68134,105686,129429,28467,106967,107052,120052,110222,79397,61941,34131,12250,620,1276,6605,39410,82460,111575,102641,85643,95456,107566,212711,133607,78913,52425,38604,34107,36958,35982,9325,21098,82521,53351,46336,45190,50434,56064,84372,193266,402
694,23450,61417,92997,100228,173863,201641,97796,3692,624,11808,28636,69696,103883,149177,213877,172745,5332,1151,10224,21367,38526,78576,142766,245525,208979,8664,12713,29738,45529,61152,102634,169481,184297,125913,24321,4984,12690,25314,50575,81419,124270,179812,149222,127492,89,620,5940,9925,14281,30141,69705,214197,410880,101,819,6451,9864,14782,27781,80713,194859,420408,4684,10056,21099,40327,68225,89835,181398,215658,124496,5572,9731,26919,49213,87919,142319,219587,204892,9626,7138,65131,178600,181183,134353,94348,63725,26151,5149,156956,81388,93908,140997,129857,70972,45616,27282,8802,7616,26679,59924,90512,118580,130705,91348,71467,158947,128
131438,571428,353167,176833,106222,48391,13704,1133,112,128593,484591,315771,204292,132507,93993,37887,4705,89,95668,327372,300196,206419,172112,151727,121742,27054,138,314851,306537,267933,215187,146455,84600,42231,19510,5124,89181,283291,254169,232644,177251,145512,126656,77376,16348,1,27548,57626,124233,197381,304626,258723,307799,124491,3,30650,58024,118290,214563,277369,302402,266557,134570,62301,220394,267187,246197,205781,170637,140119,80497,9315,281577,313818,278306,227405,157384,95116,41497,7148,177,54516,199860,174956,147075,153846,178523,218545,188446,86661,201003,117219,108800,138313,157780,178733,232733,233227,34620,47001,153769,230764,206914,177099,156868,121379,119136,189498,555
59572,22582,2280,933,433,205,89,84,28,76042,8791,674,173,139,62,53,50,9,79920,5035,470,198,88,43,36,24,5,16548,2670,4783,7848,14813,7799,8132,10316,12711,55423,24051,4195,922,308,157,55,42,15,0,33137,49453,2003,31,4,0,0,0,0,39392,43570,1624,38,4,0,0,0,67773,13721,2425,790,321,149,98,62,17,23611,35518,14199,8637,3569,1207,387,52,7,10991,393,305,493,534,840,1712,5854,64478,93,280,819,1738,3957,8641,21895,25273,22075,59497,19879,3563,955,355,149,96,64,48,598
34349,128736,58916,36457,27873,29682,23640,17222,15616,127111,126649,50219,27134,15454,9073,4542,2393,9916,190278,127684,25911,10526,4812,2118,1178,1904,8080,20145,45386,61360,82161,69654,46149,24088,10760,12788,91117,132011,76412,33840,16072,10372,6038,3011,3618,184689,178633,9131,37,1,0,0,0,0,176695,188799,6962,34,1,0,0,0,0,151518,147122,37759,15575,8661,4804,2798,2817,1437,74215,111536,89765,54122,23412,7655,2242,1689,7855,893,2387,2946,3243,5949,12124,32017,130785,182147,4937,11281,19675,27476,33585,43843,66379,100719,64596,56351,184425,80008,27115,11392,6112,3355,1964,1769,293
65,736,3664,7119,13581,32350,67390,129574,29932,61,364,1748,5136,11320,24723,58783,164334,17942,136,1301,5113,10909,20288,38739,71246,130029,6650,589,959,1954,4715,13902,42746,111222,96684,11640,376,1218,3307,10328,23320,47845,74480,94525,29012,81,531,1064,10872,38570,52546,34772,53029,92946,91,603,1131,10392,41624,47971,40673,45904,96022,158,1478,5171,11309,19628,32486,61261,96732,56188,140,444,1166,2369,6658,21497,80485,160292,11360,1540,33018,64270,51690,45892,41572,30439,14546,1444,298,1935,29693,86044,88292,50564,19871,6375,1339,321,6638,28057,45767,52528,51658,53510,44624,1308,201
145,125,1081,2393,5124,13756,53506,600832,2764810,113,68,203,537,1716,4374,15458,243733,3175570,31,316,472,862,1829,5078,18450,227109,3187625,757,569,704,1140,3128,15202,110846,1194652,2114774,444,495,1592,3784,8728,23098,77821,437814,2887996,35,1860,26690,92061,178657,471959,737123,1328254,605133,115,2348,27870,90030,191318,442623,823798,1222667,641003,295,444,1367,3349,7312,15662,44897,230360,3138086,342,79,144,393,887,2351,11988,284651,3140937,2763490,451607,114887,52246,31182,17501,8248,2249,362,1019,2506,36963,271935,1067040,1733542,304381,21894,2492,308,4789,23715,64046,146705,337408,1548898,1302008,13895,101
190861,363613,237319,187689,166560,172495,150633,90524,10008,153664,240610,181886,168489,176317,181923,226045,225286,15482,74518,206977,177304,155875,171984,193164,237321,306940,45619,159826,158759,131754,148078,186860,237183,254455,217253,75534,20927,71532,93549,123399,142459,176283,224562,297194,419797,740,2797,32663,134751,226557,371520,361803,358707,80164,727,3298,35425,131160,239351,349244,401024,322835,86638,27957,89271,112256,132020,150002,181731,249055,344940,282470,204595,144214,125008,146519,154543,182486,251789,307322,53226,7381,112357,210871,229411,281123,278226,233099,170235,46999,731315,351292,188779,111658,70391,49936,39499,20440,6392,6729,55119,96668,113887,124738,147431,171219,261137,592774,554
72969,133569,113120,85870,94606,95193,130332,117325,1210,48108,194296,135989,121529,113453,127363,94963,8273,220,55824,229506,164326,147444,150430,80976,12842,2616,230,36707,115344,222351,235370,134186,59768,25828,11972,2668,58463,113949,112115,125399,142468,145615,103698,37960,4527,108,97117,296602,267635,100293,44673,16464,15946,5356,97,116902,293219,252117,101636,40866,20495,13125,5737,85541,159702,136361,129171,127655,113666,68403,20768,2927,49472,128433,190094,210269,179159,66554,16709,3208,296,8847,5287,16365,59790,153945,178367,174642,186216,60735,70893,85367,101099,103767,103794,104055,116188,99558,59473,25882,130876,126649,113216,112294,110542,93734,79508,51493,395
694,13292,25470,53222,74141,108514,113403,76301,11746,2512,23345,41895,62877,91957,100386,94218,53548,6042,4277,34937,52172,68521,87792,97138,85080,42644,4217,26721,31400,46049,64746,75511,95871,72069,48031,16379,11869,16186,27863,51301,72307,84935,91236,85767,35302,4117,7497,29115,128108,201686,95114,10674,455,5,3991,8133,30225,126499,207207,88512,11977,223,4,11689,24892,42852,65425,83205,88431,87870,60244,12160,20321,22819,34740,56193,86191,104339,92412,53911,5894,13276,25299,46595,71237,89757,87959,82693,50119,9842,41083,91503,91921,72868,51948,40522,40650,31047,15213,7489,23482,49944,73258,71171,64899,59012,62073,65425,604
12810,185112,288059,273616,191777,96465,36498,5405,205,3231,78158,181339,256036,236562,210088,101236,23020,277,838,12987,53929,130079,207085,307957,288198,88147,727,107465,171021,177588,180390,173123,144336,93787,37192,5045,4336,28033,72881,115530,155183,179351,215458,231707,87468,0,383,2866,6652,12046,32035,65796,249217,720952,4,455,3086,6544,13005,29193,80022,224194,733444,2595,4448,38616,104067,183273,255278,302025,158438,41207,38683,101027,151784,183155,213891,193517,141549,64955,1386,15611,180451,238889,271086,223869,106525,41558,10793,1165,360518,174411,135985,120569,96727,80284,76184,40591,4678,1305,7699,30105,71584,123606,177435,182101,242949,253163,447
6893,1369,427,547,343,479,549,942,21057,5199,2208,1201,552,804,544,736,1628,20312,5287,2926,1476,880,709,774,901,1746,19081,4165,1194,1152,848,1150,1489,1429,2191,20808,19208,3333,2228,1750,1701,1205,819,925,5070,35242,1659,2,0,0,0,0,0,0,35047,1864,0,0,0,0,0,0,0,16890,4779,2931,1942,1229,746,867,1016,5151,3652,1321,1184,912,1227,1222,1236,2083,19720,13550,4481,2174,1668,1130,1359,1730,2520,5096,357,867,1025,1008,920,902,1208,2651,23686,18396,6609,5584,2476,460,169,64,52,63,8
0,0,56,525,1387,1660,3035,11468,630,3,237,1175,1634,1705,2883,6754,4344,26,45,1335,1818,1957,3214,5537,4484,364,7,4073,7201,4202,1906,723,267,154,107,128,815,2065,6455,6318,2165,647,197,78,21,0,590,6466,10549,1117,38,1,0,0,0,612,6632,10364,1124,27,2,0,0,731,965,2428,4031,5551,3766,1024,220,45,881,1697,3153,5002,4542,2572,726,181,7,5260,4545,2379,1796,1746,1440,890,494,211,3,28,86,170,427,818,2296,11940,2993,711,687,2565,5241,5562,2972,765,199,59,536
56,5477,21464,44722,65059,114602,155060,149241,22186,96,2907,12169,28855,59029,99294,155482,204253,15782,173,6365,35840,67435,86507,110723,131472,131570,7782,3302,5146,9896,20840,51827,130343,206846,134764,14903,2150,2638,14319,48055,84236,120709,138198,134213,33349,516,1222,6395,46453,86430,140009,122041,136076,38725,529,1343,6826,44691,93415,126241,146347,115603,42872,1110,3822,22650,50319,68474,86113,124153,152335,68891,1619,2930,7586,15745,37569,95771,207511,198697,10439,6359,32801,64697,83460,95576,113068,116271,60795,4840,1264,12124,94197,155139,150430,102341,47021,11441,3910,514,18937,88226,116298,105000,94414,83210,66244,5024,149
158562,135830,75669,63593,57437,58768,48878,25985,1582,125696,105998,73556,69938,71447,70162,69313,38768,1426,44930,131771,87260,68697,73680,79836,82128,55816,2186,112913,56751,36948,51526,86215,117048,106945,51953,6005,10769,40193,60400,81698,86719,89771,96880,100005,59869,3,35,9198,52425,124613,188796,132407,95030,23797,4,65,9990,51679,129038,180387,141632,88193,25316,10337,50076,76911,88234,83902,84041,103610,100999,28194,135570,46697,49044,75733,85287,85832,87825,57341,2975,1463,11815,42758,75643,115040,137357,123050,88538,30640,181801,171393,106408,63094,39090,27710,21817,12255,2736,8997,30332,48175,66092,76487,87274,90433,111720,106794,605
61430,57945,47770,50249,62560,89768,169661,442413,6006842,37983,34088,34522,33780,45427,63472,124742,508942,6124724,21287,30047,35293,43334,57214,89570,169433,632231,5948860,373688,185320,165650,174755,191704,221625,278025,399739,5056915,3151132,918781,541211,394480,332796,334610,369289,407843,656342,6203920,518594,218972,101554,42279,27632,11841,5338,1283,6181009,566931,202142,93775,45068,25051,13656,4383,1368,1448954,1415753,829593,544624,401889,359786,416897,612661,1054511,140267,63197,63499,70535,84922,117416,188422,557174,5737115,5032072,620086,427682,922133,4763,2405,2252,2338,4080,9310,12168,32553,74527,129984,206798,371574,631074,5483406,4466385,401092,349192,356774,387065,413877,326388,197480,99946,3
3519,10384,8486,12950,13568,19106,33102,36692,3390,4618,8003,6154,10142,12719,15800,29786,52507,1468,7408,7996,11639,13958,14319,19699,34935,30819,424,2492,2998,5110,9065,16963,28053,40069,29560,6887,8910,13405,18492,23749,26406,25720,17480,6704,331,1,6602,8497,26963,33584,32156,19265,8372,5757,1,6982,9247,26514,34670,29110,21408,7312,5953,7519,10270,15055,18331,19338,22545,28013,18942,1184,1444,1414,2681,6422,17266,37912,52836,20829,393,5613,13069,15510,18266,19906,18614,18856,18912,12451,667,882,1795,5549,13332,25287,39779,40716,13190,13095,26576,32824,28034,21390,11905,4529,2354,490,75
