band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_1_15,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_2_15,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_3_15,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_4_15,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_5_15,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_6_15,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_7_15,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_8_15,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_9_15,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_10_15,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_11_15,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,band_12_15,census_code
77,17932,18174,18342,14574,15138,27099,24933,29121,34269,35159,33562,20839,4781,152,1301,31373,23784,25672,22287,30066,28921,30858,29409,26777,23450,16652,3232,347,23,7755,42601,31292,33647,31955,33677,28362,26159,23773,19373,11440,3376,620,115,7,6745,16119,33415,44554,46176,44215,34242,25725,18468,10229,6052,3976,2285,1391,560,5376,12374,25836,29168,27153,31628,28713,27641,26641,27706,25162,18623,7353,688,90,0,83,17293,71878,92525,72664,34553,4933,217,6,0,0,0,0,0,0,123,17871,79954,92350,75266,25168,3260,154,6,0,0,0,0,0,7219,32501,32293,26787,26413,27664,25045,25660,21508,24165,21536,17330,5453,501,77,6198,16740,31494,41781,52295,36990,33117,24119,20830,16717,9537,3616,579,123,16,2496,1737,4241,8284,13583,18384,22914,29722,32141,31945,29642,27191,25715,30412,15745,492,3563,9467,18175,26630,30903,30805,29698,28849,28096,28175,24202,18514,11943,4640,2468,11562,27563,26564,24515,24899,23573,22669,22213,21433,20965,18997,21538,18101,7092,386
0,124,399,773,532,916,1701,1927,2148,2880,2643,1295,447,80,2,21,714,2080,2594,2988,2290,1897,1156,1108,510,296,141,57,14,1,594,4704,3349,1984,1708,1323,953,664,296,147,87,36,15,7,0,14068,1238,262,98,47,37,26,24,23,12,5,9,8,8,2,9405,2260,1817,1134,598,313,141,84,36,23,25,21,6,3,1,0,0,8220,1084,1827,1788,1402,834,451,209,42,6,4,0,0,0,0,8241,1166,1912,1927,1219,733,400,207,49,10,3,0,0,8964,441,1219,1477,1199,1006,652,428,224,113,72,43,18,9,2,10754,2579,1161,627,279,184,94,70,45,32,23,11,4,4,0,10197,1908,1079,638,438,329,262,217,179,152,174,161,68,58,7,0,2,12,16,13,28,25,38,52,71,142,361,1353,4604,9150,7426,1292,328,625,1090,1249,1116,812,644,462,368,198,126,77,54,519
7204,88888,48857,31521,27825,21056,17910,20491,13685,8296,5755,2661,956,261,33,12957,73051,44710,27718,18619,21880,14271,19663,18677,15969,13043,9503,4517,806,15,8470,49991,48670,33219,24289,20760,19195,19059,17587,18035,16036,12517,6526,1032,13,2052,9553,18182,28327,32329,35898,37371,34335,30390,27667,16808,13338,6767,2206,176,1462,9087,11621,15396,19708,21825,23751,23378,25333,24065,26782,28894,31594,25012,7491,63,13491,30525,38445,75471,64925,45648,20327,5457,963,79,5,0,0,0,55,14365,29834,44282,76480,69252,38131,17057,4907,941,88,7,0,0,0,2672,10897,20309,24047,23213,21761,19773,21292,19460,22012,25338,28532,31759,21495,2839,13158,32164,31081,40210,29714,20927,21895,20432,18856,17716,19766,16391,10786,2254,49,111,179,450,1546,4171,8238,12521,20215,27182,34206,39877,47071,54160,41737,3735,55521,73010,50034,33198,23538,16024,10996,8188,6489,5432,4708,3973,2723,1438,127,57,3394,10844,18503,23480,23879,22456,21936,22412,24376,24797,23015,28244,31726,16280,365
117037,204365,172104,107971,93194,78788,68543,70174,63520,63777,41379,23324,4216,277,70,99433,161850,152106,109011,86841,77082,76079,73993,76967,79505,67215,39059,9258,307,33,68397,89645,138000,108855,87686,77355,72952,76014,80070,92023,103313,86263,27563,580,23,106087,140553,158598,155567,142014,117268,97435,69489,46160,28425,17891,12002,8323,6522,2405,45586,108405,128754,116273,113922,111390,110037,106409,97944,76606,52066,27575,10970,2525,277,8,456,30225,53574,72446,82905,113375,128349,134618,127073,122052,98752,97547,40312,7047,350,582,28200,59295,71916,94812,108031,120091,125547,127711,123092,112468,87630,42320,6694,54250,54221,114853,133874,119121,113437,114501,121019,119548,92270,53431,15932,2014,230,38,123314,130317,117453,116921,111311,109201,96458,90793,82084,62287,41390,21222,5414,539,35,30261,99747,103379,77751,68665,66313,65487,72286,77764,85922,95058,98024,76789,45817,45476,29238,36109,41631,47347,54942,62960,69922,79171,92468,110033,140148,156571,126117,41389,20693,28414,46167,78557,116819,119981,107167,96632,93941,99383,100849,85248,56577,42687,25215,11101,527
0,846,9821,16460,11174,7766,6775,6329,7971,13912,37963,76316,144047,36423,309,48,4519,22879,14822,8397,6581,7567,11753,21468,38233,71060,95874,65227,7587,97,162,13282,24977,18173,13406,14068,19415,30200,43238,57292,63505,53848,22752,1792,2,2036,4630,12254,18152,15884,18676,31356,55665,68347,68402,45391,24372,9124,1613,210,1407,4088,8539,11909,14568,17184,19258,24175,34658,50562,70909,67528,39158,11242,927,0,547,3279,9527,13845,16174,38270,137266,135495,20584,1049,75,1,0,0,0,755,3127,10684,13373,18744,40989,133659,129942,23576,1156,107,0,0,0,1263,6819,14955,17374,17415,18949,22237,28528,41167,56503,61933,53100,27866,7478,525,1721,12587,20433,13582,9653,10045,14787,27501,42574,59528,70812,59765,29830,3287,7,1326,1550,3855,11261,25119,39340,47849,57550,53800,43249,33885,26600,19757,10468,503,200,1656,7279,22555,44542,59794,61073,52061,40667,30673,23020,15480,10065,5275,1772,126,3523,8564,12916,18631,25253,32041,40429,52167,61307,58215,37171,20504,4966,299,182
0,36,133,343,1198,1875,3826,6411,9893,22757,43477,151383,228075,31394,95,0,24,283,669,768,1645,2415,5655,9220,17412,60502,188921,193043,20332,7,0,95,653,1218,2761,4440,9845,25313,63161,102932,110982,106672,65965,6844,15,1836,925,1104,3503,9652,16912,26607,41790,57043,82913,109118,109420,37370,2627,76,1430,2170,6128,9911,24384,38920,45675,51815,59203,78222,87737,67318,25577,2281,125,2,1289,9520,29463,51329,45679,50432,59785,68798,64425,47492,27135,33796,11319,432,2,1337,9714,33094,50970,52054,47841,56345,63868,61359,47276,34292,29514,12752,478,643,3189,7253,18073,30797,32468,38916,38849,46497,55425,73818,90181,54025,10367,395,1000,545,399,558,1576,3499,6627,11810,22968,53179,101966,169537,120098,7120,14,1357,2293,14954,33723,49895,62721,66880,74008,77175,70275,37160,8536,1549,342,28,80,227,427,790,2545,10386,33310,60167,78389,77445,68659,62993,63768,39074,2636,50,5230,24499,53938,55409,58537,63236,65990,68487,58981,31782,10590,2806,797,564,420
8,1139,2969,6315,9237,15058,18480,29194,38058,75204,108038,138417,102382,18825,402,52,1348,2421,3058,5531,9635,14482,25910,37960,57799,95606,133339,141314,35169,102,74,2380,3196,4975,8774,12265,20978,37720,66785,92645,101039,104029,87531,21272,63,6870,4408,7047,11662,18219,27928,33002,45519,57535,72325,89104,94583,70068,24471,985,5586,1881,6204,18146,29759,38275,45171,49875,51140,60019,69728,71847,66288,38386,11421,0,33,5807,23596,60038,58333,55480,52786,50630,50214,50121,38717,50975,43681,23315,55,247,6228,27104,61147,64467,50807,48466,46543,48225,49406,46544,45354,45559,23574,4426,2041,7290,23973,37391,42072,45430,42994,44559,51265,64785,81677,70221,39685,5917,5543,1408,2350,4864,6989,11323,18534,27485,45941,73107,100549,131999,108457,25049,128,5031,5558,24769,47822,63554,70882,68296,72853,70536,60485,40824,21229,8882,2875,130,5970,22625,21875,22098,30782,47055,56954,55200,50328,50480,54354,55683,54435,30547,5340,171,3996,24398,54817,65559,59893,53877,49751,48619,49601,46461,35926,31034,24546,15077,166
31,25720,56752,38502,32067,32214,28212,36002,33093,39034,32510,24965,14030,2869,11,946,29681,58683,39526,31410,25412,26236,31502,32241,32591,34503,30235,19943,3101,2,2606,29097,44892,42083,35271,31513,31222,32243,33218,33194,31855,27424,18839,2550,5,14638,23425,34912,40852,43074,42046,44316,40649,37910,32219,21890,13292,5421,1237,131,6892,11740,13288,15576,20316,24745,28145,30807,34430,36630,39933,41274,41761,35632,14843,447,38547,33451,28289,61510,72093,71293,43557,21470,14652,6440,1808,1600,779,76,422,40389,31932,33084,63118,80309,62700,38171,20180,14166,6870,2370,1359,863,79,7282,11072,15006,19554,23737,25562,27896,27556,28998,30965,36339,43238,49196,40555,9056,18137,32867,37523,36398,33906,28965,33834,31106,32407,31819,29857,27415,18388,3374,16,5418,2485,6407,14715,23919,31081,35538,42733,44809,46452,48869,46354,33081,13796,355,28078,61346,65589,56591,42156,30678,22573,17458,14420,12314,11514,10764,9577,8317,4637,1355,5754,10985,13871,18789,23052,25390,27141,29426,31706,32168,30168,41476,64479,40252,360
102495,183245,117980,66225,32992,19425,12748,7731,5697,3138,2423,1705,1272,1777,8207,85569,130382,92204,64743,47557,36130,29997,24656,19241,12768,7961,4242,2795,2445,6190,38889,77269,77045,63978,52763,41269,38569,34914,32611,33133,31115,24292,12795,3186,4859,53570,62447,56688,49553,43640,40086,39014,41463,41127,41580,36029,26863,16588,9447,8402,9425,28381,27946,30362,36104,41072,45250,49063,50989,50303,48919,46780,45332,34588,21392,752,16207,35129,44529,62998,66035,70781,69474,68785,55167,41633,22628,8649,2159,631,843,16560,34295,47838,62661,73127,64913,63779,63410,59230,45498,22302,8082,2408,625,11944,28723,40563,46737,48487,49088,50791,46458,41900,38629,38660,43838,44151,28172,7960,93425,74413,57945,50592,43120,39793,36807,36366,35028,32925,27534,21307,11877,3956,6243,1999,1251,2805,6838,16254,30793,42761,58291,68899,73064,69979,65185,55487,42962,29489,195071,100829,65959,46704,33334,24878,19200,15176,13029,11476,11077,10075,7807,5909,2322,4718,18230,19917,25323,31933,35505,36237,36573,39161,43942,47146,43841,52888,63424,63833,578
1257,54541,115271,106420,72527,57526,61152,60062,59690,51400,46227,29536,10111,477,29,2131,50733,130082,128277,83080,65472,62224,63445,50622,41182,29748,14774,4239,216,1,8452,162169,152708,89603,70866,57866,51461,45516,34263,26627,17178,7673,1696,148,0,30285,24343,38897,63433,90215,111495,118755,99208,68676,46397,23332,8681,2206,289,14,29698,89136,100365,80799,67116,57013,50760,47471,45911,46295,42327,34662,24498,9314,861,34,17078,172568,215377,163117,84071,45125,19624,7570,1563,90,8,1,0,0,1274,20398,165585,232667,157259,87251,37364,16039,6823,1461,97,8,0,0,0,46457,116717,118732,81690,61519,51638,45246,43834,42703,40198,35667,26316,13004,2317,188,28892,45864,81736,115183,118340,104039,77375,55527,38282,28439,19130,10185,2976,257,1,13155,3928,4377,5922,10532,18981,28881,42515,55465,68050,78431,94434,142771,141148,17636,5297,21267,38454,46861,50226,49166,47189,44515,44840,47759,60527,75061,92165,86185,16714,3068,81052,113427,93147,73422,58925,48654,43838,42136,40495,37846,30144,29204,22153,8715,372
29689,300397,117583,67264,61054,50837,52906,37609,35111,18469,10153,2342,568,142,5,72462,274317,104149,64588,48578,60408,39923,37875,35044,21529,14542,8066,2276,361,11,72773,228739,120668,84227,62978,54950,48303,40810,29246,19655,12636,6654,2098,378,14,12187,32158,61986,91751,105182,113275,112091,88776,72904,50688,25893,12616,3889,665,68,11724,62941,78745,84650,75136,68116,63541,59512,61958,56343,57990,53447,35807,12490,1729,198,12591,50563,155268,285829,147037,85138,37519,8577,1202,184,19,4,0,0,189,13451,50729,178428,281943,150757,69420,30586,7187,1208,200,29,2,0,0,21089,100605,122794,85375,67320,58381,53622,53244,48546,50319,49634,41081,24218,7258,643,60085,121179,116907,122945,96297,66633,57035,46663,34510,26622,20358,10632,3613,620,30,1374,1011,957,1422,3110,7328,12886,30030,52873,77526,94231,107144,129352,209380,55505,39558,94550,113472,99935,85665,71817,58447,48398,41797,36716,33875,28390,19028,10692,1789,449,34371,92708,100756,79536,65277,59699,58429,58309,58377,51938,41285,40045,32447,10503,368
290,424,211,80,20,20,17,6,12,7,9,11,10,3,0,402,472,129,33,26,10,10,6,8,9,5,9,3,0,0,541,389,97,35,15,11,9,6,6,9,4,1,0,0,0,144,114,100,83,80,70,77,76,58,54,61,67,55,50,38,183,233,166,193,143,104,48,22,11,8,3,3,0,1,0,2,639,302,65,19,4,0,0,0,0,0,0,0,0,0,0,656,285,69,17,4,0,0,0,0,0,0,0,0,0,302,339,223,112,49,33,22,6,9,9,9,3,2,0,0,354,227,151,113,108,69,53,44,18,20,12,2,3,1,0,3,6,5,5,8,12,5,19,21,23,25,55,108,319,509,4,24,29,63,81,88,105,98,93,86,93,74,101,145,34,38,396,287,136,65,42,38,36,23,29,12,6,6,3,1,246
144718,99320,22355,10306,9922,5039,5284,9474,4487,7669,5883,6022,4469,1483,106,79493,90065,59993,27314,12710,6018,10322,9533,9271,8578,9892,8053,4352,1108,17,73265,106139,49888,24398,17753,11583,10648,9728,11512,9238,6185,4704,1751,178,8,23699,20773,21089,15633,23979,21360,23446,37504,27026,35085,28520,21047,21262,14030,2768,23377,57635,48405,35203,32398,32373,26178,28036,21247,14478,9250,6504,2462,561,50,3317,14956,24471,18798,20949,29061,45123,42370,35563,33182,27344,14664,18400,7749,2484,3524,16106,23775,20702,21315,35871,42961,38200,32531,31320,26114,19533,15549,8503,2440,30450,60936,46863,39422,31099,23595,22061,19913,18473,15863,12901,9175,5164,1724,131,50535,32579,36906,30748,31417,31711,29526,26804,32024,14646,12853,7034,2910,304,12,1673,1988,2031,2175,2926,4846,5367,8605,10906,15373,22761,34826,51029,79553,92243,5912,15432,23700,28366,29915,29021,26971,24851,23068,22523,25888,29584,28919,16589,2080,13831,65987,44272,39851,39854,37109,31048,22127,15133,10381,6308,3552,2386,1123,866,60
272641,5223,1273,538,325,174,131,82,82,63,59,63,68,106,76,271210,5680,1591,727,460,319,201,130,107,105,66,73,82,95,45,263361,10063,3267,1551,866,553,419,252,143,107,63,60,76,53,22,103483,21140,13718,9830,8734,7902,8804,8122,8943,8594,9948,11781,13547,18780,27413,158163,57024,24228,13067,8490,5913,4046,2915,2190,1554,1058,720,398,185,91,242293,35489,1224,183,85,35,24,10,10,2,2,1,0,0,0,242454,35546,1159,189,80,36,23,9,9,2,2,1,0,0,0,209282,38768,13187,6322,3719,2608,2049,1494,1081,757,539,285,129,84,50,175311,24247,17336,14554,10305,11076,6626,6416,4596,3997,2842,1972,1206,362,66,472,373,344,728,843,977,1045,1402,1392,2288,3510,5625,10717,27892,223131,24225,17106,16541,16736,15588,14098,12434,10904,10116,10939,11430,14543,19426,44080,41876,143522,92241,14833,8139,5138,3569,2494,1859,1552,1377,1205,1050,1120,1085,858,255
81,11,353,587,1517,2368,2706,3700,4718,7063,7042,10736,25169,93371,65370,118,1456,3877,5797,5449,8032,7004,8825,17363,21414,27406,32167,37081,33538,15265,313,5388,11386,18879,19677,23481,22412,21897,21455,20145,15599,10678,11870,17648,3964,17118,12342,22318,32653,34503,35672,21481,12842,8415,6131,4689,3838,3900,4430,4460,18067,17351,24472,26940,25659,20102,16795,15265,14529,13091,10538,7421,6855,5281,2426,18790,182635,22601,743,20,1,2,0,0,0,0,0,0,0,0,18616,183526,21852,781,15,0,2,0,0,0,0,0,0,0,0,19162,21790,35141,29228,21749,18236,15903,14113,11312,8738,6244,5303,5078,6204,6591,8197,6476,8658,14285,18681,22874,29039,26182,23262,17635,10302,7967,10602,14097,6535,29062,18468,15170,14116,14601,15626,16019,18893,20400,19165,15871,12826,9565,4602,408,102,177,596,1233,1810,2370,3139,3994,5963,8954,15974,27171,41429,88164,23716,8784,12167,23396,32997,30588,23855,18137,15228,13197,11807,9251,6745,6299,8428,3913,302
14,3469,15081,23807,21389,22078,24378,25299,31711,20958,23563,16257,12123,2124,767,882,29042,42748,33277,26654,25993,22845,18778,12169,10945,9182,6422,2813,1011,257,2332,53776,54362,36920,26623,18476,14075,10870,8085,6758,5722,3509,899,593,18,16425,23163,34650,37011,32866,25093,19151,14539,11785,9481,6466,4709,3627,3146,906,12595,24981,30357,32919,30689,27434,21916,17556,13280,10217,7902,6320,4732,1988,132,0,58436,150685,30833,2776,232,45,10,1,0,0,0,0,0,0,0,60194,145423,34817,2340,207,30,6,1,0,0,0,0,0,0,15376,25714,38740,35705,29453,24411,18667,14165,10815,8969,7922,6512,4886,1276,407,21914,31944,37746,30451,30294,24369,19264,17393,10416,7789,5804,3843,1208,533,50,7937,2019,1649,2492,4922,7624,9596,13802,19330,26333,33417,38795,39928,27047,8127,360,1812,5631,10215,13258,16334,18687,19744,20769,21799,25422,27613,26286,25361,9727,12085,13639,21872,28272,31309,29991,25287,20590,16135,13442,10464,7614,7635,4448,235,352
0,26,1506,6816,13310,21723,22400,29660,22702,32872,65156,96893,50494,7235,26,9,1311,11705,24741,24914,23004,22588,34834,41362,58894,78148,39119,9272,915,3,161,4146,19352,28823,41886,63422,56581,50738,40879,25975,16041,12410,8817,1587,1,12274,34302,37138,34900,33551,32670,33783,37841,32202,29795,24174,17492,8742,1900,55,2258,3960,21169,43275,47636,39922,32678,28427,28635,27908,26492,25454,21913,16469,4623,0,3774,34348,31289,48353,46392,55915,61897,49877,26284,10600,1833,257,0,0,0,4462,32980,35108,48978,52388,53572,57204,45727,26731,11133,2360,175,1,0,1775,4392,20441,39223,43080,40105,32708,28444,25412,25111,28575,27618,26713,21896,5326,8809,19993,24492,22773,27744,35563,44036,48227,50442,38079,26544,15408,7289,1416,4,1315,541,4454,14373,25847,33924,37215,43522,46900,50947,50419,38229,18780,4261,92,26731,43223,28382,17591,12077,9982,9321,9859,11388,14240,21808,35251,65308,63607,2051,485,5950,30302,50336,50569,37695,24113,16355,12062,10070,9203,8838,13384,29567,71890,233
10,386,2890,5369,6410,7691,9669,10320,13903,16061,21844,20464,18029,7539,544,27,965,2871,4061,4822,6054,6852,7802,9958,12511,18592,26878,32716,6831,189,117,1476,3348,4886,5795,6599,7812,9382,10837,14592,18747,25333,26718,5394,93,1513,4006,5421,5937,5761,6538,7322,9989,13179,18856,25964,22258,11307,2670,408,598,1863,2907,4703,6549,8788,11145,12893,14538,16132,17675,19881,17130,5723,604,0,10,444,1636,4213,6009,9932,16705,22619,23666,18645,13583,14006,6270,3391,0,43,516,1929,4508,6930,9982,15934,20982,23297,19093,15420,12616,6480,3399,558,1370,2536,3451,4412,5940,7218,9690,11271,13706,16248,19549,22875,19444,2861,927,1974,2475,3256,3634,4402,6049,8265,11559,18222,25062,30418,21600,3162,124,1044,6597,11981,14035,15154,15183,14051,13955,12201,10610,8990,7224,5778,3431,895,546,795,1815,6382,14740,19891,19770,16260,12622,10555,9916,9969,11293,6068,507,508,3375,4507,6191,10424,13882,15992,17085,16640,16189,15212,11132,7854,1917,221,86
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
570,16016,87786,88649,108548,78681,77872,64292,51642,39743,16946,5383,1234,247,12,1001,11334,52672,70551,59642,66812,68112,61976,69047,84485,51297,34590,5858,243,1,2262,4877,13517,39770,44283,44585,43449,47176,57473,74127,100729,108395,54209,2769,0,80696,49713,53786,55041,58496,61947,58586,55684,51034,41347,32146,21609,12703,4110,723,7295,33217,54339,47621,38468,43984,50702,57195,64675,69603,67495,57050,34509,10644,824,0,0,26,1416,3462,1139,1845,4887,11988,24217,43371,53369,135109,197293,159499,0,0,22,1841,3161,1266,1965,4898,11075,22565,40034,66237,118278,208526,157753,6043,2969,14836,50529,63077,47179,49788,58633,75169,94489,94849,65706,13875,474,5,43464,41181,37008,36037,44854,51038,53263,58241,61748,70784,64449,48438,24167,2940,9,7685,70284,109734,96521,83349,69809,53622,41939,28432,22194,19357,16541,11232,5348,1574,12552,36762,48098,53641,53612,50337,44732,41468,40891,44354,54404,61564,62572,26283,6351,575,9144,19558,25019,31300,47116,69647,79442,90371,92939,74653,46203,32988,16295,2371,497
0,197,10279,34337,50276,70149,59109,47068,37012,21629,10086,3824,1212,241,19,3,293,4793,20279,32807,48808,51371,60745,51316,38819,24373,9809,1919,99,4,2,1207,5167,8040,14847,24633,31490,37988,50790,63940,66406,35437,5387,103,1,19174,34067,37327,40255,45658,43752,38870,30248,19973,13054,7160,4560,3675,3657,4008,1265,7989,21872,23121,26203,30982,35178,38639,37486,40292,37861,32005,11733,806,6,0,0,21,264,638,1849,4412,7447,12122,18216,26693,37751,57751,92256,86018,0,0,17,289,669,2289,4411,6963,11049,17481,27927,39739,58559,89407,86638,928,5462,10465,17461,23118,27538,35779,49516,61558,61354,42443,9512,280,17,7,4433,12472,18309,24705,28758,37426,43881,48847,47601,40810,25995,10058,2067,71,5,1470,23396,54028,54694,54250,49250,34439,21382,13096,9851,8006,6659,5546,5611,3760,2527,20378,29466,29409,27817,26005,24685,23847,24098,25312,27916,31213,35812,15803,1150,3333,9684,11857,15049,18872,21210,24521,27640,29693,32784,39586,39224,40862,26164,4959,467
130,15572,38958,26613,19450,31403,33086,40347,49586,54580,45330,33330,13894,4773,1969,162,2444,35570,37330,25648,25014,32189,41767,46139,47896,51467,37414,21129,4946,72,209,23985,48223,23578,23381,32254,38185,42366,47114,42468,37691,30189,16231,3500,0,10273,10051,18405,27043,42982,43681,55703,64900,50759,39330,24235,13535,6632,1822,183,8125,22460,40149,19264,19955,23182,33392,38069,45214,51593,46040,36923,20223,5059,307,110,14,1198,3865,3515,10411,27343,45396,58820,72608,69546,49258,46530,18471,3029,447,15,1201,4039,3559,12727,27773,43538,54706,70211,70870,55508,43454,19037,3029,5239,33683,36001,19559,18318,20645,24399,29450,36021,45266,48986,49968,31837,9084,1348,5060,8942,21732,32725,34968,39053,45909,46517,44494,48789,35784,26022,15110,3951,7,7688,4980,9550,15542,27893,38227,35979,43904,45396,44552,37074,29803,37790,27870,3110,817,2404,7402,22606,43132,52851,50109,41120,33167,27924,27489,30048,39247,23122,7706,1398,20393,39205,26008,27177,33814,39774,43267,44360,43212,34415,23696,17473,10859,4443,151
1925,3747,3605,2898,2510,2535,2689,2347,3704,3073,6127,6117,11594,27608,1557790,2094,2553,2715,2670,2930,2983,3469,3751,3923,5254,6386,9016,18440,51206,1521272,1820,2792,3824,4519,4537,4906,5465,5725,6183,7843,10412,13826,26504,60081,1480344,29823,16021,13678,12615,10308,11636,10393,10761,12742,11359,13015,15060,19661,31040,1420679,1000686,315372,121675,66628,42450,27253,19642,13011,10208,7359,5732,4075,2546,1259,627,1559637,44701,19647,6106,3363,1615,1114,839,503,343,237,107,53,5,0,1558898,46559,18711,6496,3140,1701,957,761,493,317,225,155,43,6,0,470264,373551,298134,176655,102386,63209,42449,28430,22960,18042,14483,12361,9188,5141,1384,10722,5870,4952,4980,5853,6020,6441,6650,7611,9405,9639,13402,22440,47259,1477290,690464,185190,121571,100537,100889,114697,302004,4723,3236,3064,2997,2975,3010,2416,712,67,51,111,175,306,456,668,914,1258,1834,3019,5272,10242,47485,1565083,1497975,41526,24688,20222,16626,12116,7993,5289,3609,2480,1730,1131,953,665,393,25
0,0,0,0,0,1,3,21,75,415,1927,8184,49519,109962,2170,0,0,0,0,0,45,144,527,1374,5101,22399,72794,62164,6650,1079,0,2,222,2559,7505,20914,23812,27222,28874,26462,18238,9475,4400,2581,11,3249,1461,1687,2132,3033,3388,4592,7222,9799,15019,25902,44514,41977,8136,166,3134,3565,15485,20777,23293,24088,22983,18865,13957,9568,6345,4550,3198,2062,407,0,3454,25647,37152,41869,26345,20521,11520,3778,1740,246,5,0,0,0,0,3632,24085,41330,41412,28307,18109,9800,3547,1773,272,10,0,0,0,2924,5086,16384,20684,19411,19118,18125,17306,16274,12154,9568,6559,4484,2560,1640,2479,284,193,199,352,1087,2937,5205,12726,23454,47675,57493,14884,3257,52,4502,3223,2706,2927,3791,4962,6276,9580,15058,23698,33735,36910,22562,2337,10,1,7,10,65,347,982,1919,2831,4260,6818,13445,24675,39713,73414,3790,2722,23051,38386,32178,24289,16446,11829,8788,5746,3630,2521,1673,901,108,9,197
290672,37509,2607,596,271,170,118,100,83,74,59,61,75,136,502,283621,43147,3506,838,393,259,172,103,111,83,77,88,112,184,339,294151,31057,4835,1237,505,233,126,101,77,70,87,102,164,168,120,15128,15376,15816,16798,18806,20433,20537,23386,21472,26379,28081,27831,29224,30094,23672,49134,85020,72373,56010,37446,19921,7929,2763,1032,537,285,175,153,100,155,1228,113181,164347,48354,4995,593,192,100,25,13,4,0,1,0,0,1192,117553,160762,48366,4286,584,159,84,27,15,4,0,1,0,0,103849,155887,54388,9968,3743,1860,1253,767,429,304,174,113,106,91,101,85323,64346,47145,36771,32517,19778,17471,9564,8654,5184,3461,1703,658,181,277,12,11,23,39,32,60,105,127,261,508,1065,2354,6754,29150,292532,14776,26132,31504,33206,32251,29484,26947,23840,21335,19835,19561,18624,16031,16458,3049,15622,172807,107397,22845,7586,3041,1455,832,511,306,235,123,122,90,61,281
43839,63909,39228,28977,19211,15352,15936,13231,12407,7417,4502,2227,1247,402,2213,70065,85843,55210,30867,16050,5696,1956,996,601,280,183,124,201,442,1584,83581,117354,49942,11898,3085,1119,535,267,197,120,119,169,237,1468,7,34604,39414,33121,27706,21022,20618,15819,16238,12428,10770,10798,8822,7669,6615,4454,60151,63873,40404,32447,26419,19004,12750,6961,3479,1828,954,607,501,507,213,35440,224624,9275,668,83,7,1,0,0,0,0,0,0,0,0,34566,226429,8353,679,65,6,0,0,0,0,0,0,0,0,0,88550,81418,52281,22169,10833,5815,3377,1917,1230,744,452,364,280,485,183,82385,58529,39015,27997,19281,14089,9180,7197,4654,2678,1690,902,532,447,1522,630,227,254,302,386,524,810,1565,2905,6047,12793,27891,56035,97301,62428,3581,5819,8333,10207,12189,13488,13862,14468,14706,16584,20138,24880,31561,63155,17127,9427,81129,76531,41690,23190,13458,8245,5323,3714,2562,1751,1090,891,709,388,297
