band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,census_code
133,854,862,548,1082,2840,8694,11868,15972,18937,28212,43381,23507,60,537,1310,5078,10163,15124,26065,28935,30391,24434,11117,3539,360,36,1,787,9510,43609,40623,29788,18709,9144,3704,1017,213,85,22,8,0,38391,44734,30168,16136,8652,4620,2966,2126,1597,1301,1328,1356,1796,2149,27131,53164,25931,16737,13195,9065,6192,3628,1625,554,137,26,3,3,49,51814,100292,4934,262,40,0,0,0,0,0,0,0,0,48,62003,90137,4881,292,29,1,0,0,0,0,0,0,0,20108,47527,36026,21223,12518,8297,5650,3351,1754,608,186,86,45,11,15979,42945,34927,23766,15019,7506,5563,3545,2613,1935,1846,1222,58,1,9858,5891,5451,6322,8015,9269,13187,15825,19766,22083,19422,12644,6889,2594,83,11,36,149,434,956,1690,2655,4116,6923,11994,21101,74189,32753,7096,23650,38951,26808,18404,12659,8982,7087,5657,4169,2209,1093,403,152,341
149996,219931,48927,19387,9936,8235,3985,3752,2406,1984,1367,1030,1142,1517,266410,140072,31898,13584,7547,4409,2641,1662,1159,895,789,714,1024,791,296166,109682,33435,13538,7280,4094,2817,1795,1334,931,774,649,662,438,10144,9385,16583,22898,28893,43598,46821,52139,57918,58304,55818,37395,23746,9953,72994,169166,84826,53639,32945,20193,13662,9010,6134,4402,2902,1904,1040,778,74,3531,153033,251728,46827,13932,2996,974,329,106,38,20,5,2,274,4062,145760,257610,50169,11109,3164,936,337,112,35,19,6,2,190955,146915,60469,29518,15822,10269,6534,4679,3221,2353,1350,799,392,319,62371,90806,96607,95411,56111,32563,17433,10301,4867,2788,1499,1124,949,765,3794,945,879,897,1141,1374,1945,2820,4193,7071,12887,26942,78820,329887,11920,14219,18914,24644,28483,30700,33068,35308,41334,52030,66962,69487,39391,7135,70272,223764,79281,37561,21094,12719,8167,5427,4132,2968,2065,1805,1926,2414,575
179878,24880,3304,1449,729,494,409,332,289,259,228,262,515,2066,167949,31407,6077,2398,1449,913,689,565,465,461,318,336,683,1504,135018,58182,9993,3685,2112,1259,987,651,560,496,401,343,709,978,7057,11414,14557,15984,18939,20936,22249,20950,21481,19502,15999,13027,8670,4793,22366,50178,45006,33332,22909,15393,9617,5770,3814,2490,1872,1405,1024,904,823,9459,78680,82597,29205,11675,2548,672,230,142,114,80,41,34,1233,10267,76927,83263,31152,9548,2722,617,243,145,111,79,45,31,40860,64374,49930,25991,13708,7479,4242,2700,1761,1477,1256,993,652,469,57200,59311,37614,21156,12913,9903,6206,4110,2440,1242,948,667,649,1488,1016,366,263,370,493,529,595,904,1355,2472,6551,17608,48160,134458,26389,20863,21517,22677,22105,20417,17577,14745,12788,11413,9721,6914,4854,2111,22656,58705,50331,27628,16982,10559,6826,4990,4162,3361,2390,2178,2045,1747,590
364149,285209,104826,49979,32579,20501,13468,14731,12046,10707,8854,6361,708,77,180447,274007,144479,86010,62278,45489,32779,26278,20205,18826,15575,14867,2901,54,69474,217726,164416,99584,72484,57034,53058,45744,42134,39817,35328,23813,3498,85,35776,51477,71526,85738,114302,109448,127412,101667,92395,62510,42680,19797,8167,1300,22879,36481,44982,63752,72511,80548,85687,85270,86570,90896,90661,84257,59061,20640,53,863,16753,69466,89207,180652,180692,164280,102999,48094,26692,16498,12836,15110,68,1051,16772,64923,108449,156051,195266,155342,110697,45023,24881,18206,13624,13842,25499,64006,97616,92497,76226,80426,69553,65873,72577,72820,81335,75502,45757,4508,85566,116361,124918,134309,99804,93473,72593,63104,45327,36633,28256,18627,5134,90,15158,3673,13296,19729,27584,35290,47324,58006,72729,91596,120550,156170,184160,78930,406933,154654,98853,66059,45358,30421,22241,16374,13254,11814,10939,9828,20811,16656,9138,36313,60360,78266,81476,78038,67846,62269,60625,57653,52332,60386,94978,124515,398
1,2064,20006,65976,117489,101472,83463,51446,32283,18700,6234,1293,107,4,991,2515,16455,63285,107959,91160,82337,52127,41340,27412,13135,1761,60,1,1192,4497,11617,35043,64168,83856,79044,66111,58852,48488,35270,12188,212,0,90113,98205,71759,63193,50195,44215,32642,22464,14022,7742,3854,1476,518,140,7117,33342,98218,95371,74295,53551,41356,33493,28069,21925,11299,2283,203,16,0,6,4147,1538,1244,4562,9910,18326,32155,52666,80169,106193,120442,69180,0,6,4108,1548,1488,3963,10829,17182,35163,51726,75794,108071,130343,60317,5923,2443,21923,90831,122392,90136,62983,46955,35473,17907,3423,140,8,1,26339,55284,64805,67325,73275,59344,49054,40686,31216,20105,10379,2539,186,1,9980,74032,89507,69667,56398,43731,40889,33475,27578,23694,18698,9996,2467,426,32,843,4446,10967,17719,21829,24464,28549,37580,57552,95855,127809,66379,6514,1229,9876,26243,47143,68751,85263,82481,70188,53711,34003,14875,5675,1066,34,512
2055,21954,30998,29887,28722,31385,33248,32623,40633,28508,21967,23709,29207,38311,7851,34534,36104,44517,42518,35392,39164,36419,28231,17823,13334,12763,34506,7954,13666,55651,70430,53700,45210,44188,29986,17824,8854,6100,6789,12585,23726,227,41426,30316,39093,51918,44737,50081,41621,35142,22339,13961,7992,4554,2278,1298,30345,29823,43037,42434,34400,31474,27287,30605,35812,28935,17331,14944,13094,849,12772,272920,77323,12483,326,21,0,1,0,0,0,0,0,0,13442,281216,70048,11369,411,19,0,0,0,0,0,0,0,0,30538,40512,55835,45180,33829,32304,32452,33105,21895,10831,5639,6208,11501,22835,38214,42413,49595,38058,49755,48551,32757,32822,15469,9875,8338,14418,15101,324,61412,12206,5693,4658,5602,8191,14364,24099,37482,46006,52537,54369,44850,15269,830,5348,17490,26597,29184,26253,22538,20199,24998,39186,51197,42858,42689,31003,21203,19715,38619,44642,41930,34864,28129,25356,24077,23109,19540,18052,19944,21190,306
0,423,1008,2317,3590,4821,8226,11837,21762,51313,110589,188991,69196,973,18,660,893,1515,2186,3074,4399,7376,12262,29958,75752,195498,140823,632,329,1008,1714,1816,2909,3914,5751,9597,18301,44778,89637,169518,125402,372,4858,1918,3225,9471,13190,16368,20493,30800,45195,71075,96619,103789,55211,2834,4082,888,760,1052,2262,4701,8821,16960,27569,55455,96664,131672,104889,19271,0,86,468,4992,5958,7691,6417,7076,8477,11869,22569,50127,149492,199824,0,112,476,4759,6838,6405,7033,6574,8803,12419,21404,48023,165731,186469,3083,1062,1177,2572,4510,6860,9953,14046,21851,36951,83779,146866,125142,17194,3914,798,1225,1383,2021,3842,7219,17237,28088,46864,85473,160440,115704,838,5007,21291,126168,98462,69203,45320,37666,27991,20019,13578,7179,2527,599,36,147,832,4739,27171,93714,141461,101249,45181,21742,13108,9853,7203,4162,4484,72,1362,4961,8867,15681,21881,29524,41600,63687,89605,84164,68234,41853,3554,168
159299,4100,797,290,130,67,42,18,12,13,3,4,4,0,155749,6160,1447,659,350,172,115,50,32,21,11,8,5,0,146836,12089,3192,1317,648,328,172,86,40,35,21,11,3,1,38746,14436,11231,9829,8921,9063,9578,9764,9836,10102,8799,8789,7735,7950,58530,34712,22932,17545,12956,7964,4596,2636,1387,760,392,212,96,61,90965,71901,1758,127,21,5,2,0,0,0,0,0,0,0,86121,76864,1630,138,20,5,1,0,0,0,0,0,0,0,79409,44735,22700,8660,3738,2026,1348,927,575,350,187,100,19,5,88367,25332,16850,12082,7574,4999,3658,1891,1334,1208,723,578,177,6,60,223,241,261,300,247,373,539,799,1340,2316,5083,18041,134956,31483,19455,14525,11662,9855,8495,7424,6835,6753,7479,8206,9408,13776,9423,24867,71506,33044,17003,8529,4219,2209,1240,747,516,298,253,159,189,270
0,12,106,458,977,1469,3338,4659,11973,22725,52127,62933,27956,1222,0,37,358,966,1946,4539,6686,13680,28246,53674,53600,23633,2138,452,14,1077,4298,9366,19861,27408,36633,40136,30498,14367,3815,1590,828,64,1738,5019,13804,16204,19747,18542,22694,24916,22915,19390,14417,8159,2264,146,1575,5822,26045,41795,44183,30103,17976,9285,5621,3308,1955,1235,838,214,87,26709,59792,46027,25810,17403,7574,4023,2096,349,67,17,1,0,84,28825,57214,44759,29228,14991,8242,3917,2208,400,69,18,0,0,1584,5668,22671,35588,35643,30391,22356,14713,9159,5427,2943,1973,1131,708,1054,279,765,3380,9754,23989,35784,46302,32279,20815,10940,3526,986,102,1490,1945,5088,8431,12320,14644,20939,24624,27464,27403,24249,15463,5391,504,0,11,94,312,621,1237,2251,3763,5661,9257,20902,53406,89679,2761,1308,13611,35917,45837,40240,24717,13048,6955,3560,1957,1270,1108,416,11,232
0,0,26,83,183,462,800,1686,4291,10889,34864,141720,252152,2336,0,7,35,175,521,2529,5947,13877,32295,61761,145293,159283,27724,45,0,56,3559,23253,51666,63931,62138,61033,60010,50160,39368,29834,4476,8,2042,1229,1799,2826,4839,6641,12422,23238,45058,75519,110363,120413,42172,931,2341,6804,36967,58859,63846,56698,49758,43571,36917,30931,28103,24825,9504,368,0,20453,48062,66497,49513,81079,70225,49340,35628,15810,5122,2796,4015,952,0,21793,46142,63281,58682,71425,75703,47317,36693,16362,4625,2726,4107,636,1686,9554,43582,60666,58539,49509,44872,39167,37210,33988,29812,27854,12463,590,648,824,752,1121,2041,4666,8044,20426,41788,89822,164179,108016,7132,33,632,1242,3044,7193,13815,19193,30076,40603,54519,71982,92090,89641,25351,111,6,69,402,2277,8117,16592,21288,23980,29876,40592,59520,88995,151869,5909,1421,59505,102581,79223,60407,43227,31365,24247,19892,15537,8103,3397,557,30,194
44,12943,60166,97835,127626,151964,196781,203843,238095,305300,263935,156356,43948,1530,1830,46499,124994,160597,183228,186392,205499,203387,194001,180187,187914,147662,37695,481,3996,30824,94749,153452,202543,201018,188888,172979,164724,169323,195944,204236,76930,760,284108,244990,167488,127990,125552,118978,117453,131615,122683,128572,119195,100180,57432,14130,28406,30272,33164,51811,91420,131850,185207,204311,205892,194463,176299,171198,177342,178731,1,13,26323,68997,113292,229288,242491,265670,267052,268917,194041,134728,47616,1937,1,31,26801,65052,134768,201405,258287,251033,283320,265815,182942,142054,47642,1215,29894,31219,46157,62208,88812,122415,168581,197485,199425,197565,191819,188934,213123,122729,139294,176853,153149,129190,127701,137691,137196,153497,155252,154913,165594,163400,65182,1454,24410,84125,338126,362440,235008,155516,142605,119850,99631,89599,81854,69320,46679,11203,225155,229686,229341,234431,223921,190211,143936,104846,76682,58699,44902,33399,38741,26416,19527,38685,39201,48843,59048,67252,74784,85362,98193,112034,113734,153660,291194,658849,552
6495,29843,44301,46783,54888,47295,59067,61509,71656,84362,72921,41219,12427,3788,2809,27473,51293,49833,53026,47481,62036,56772,76153,71598,63917,48396,22861,2906,1926,20233,47980,70379,66304,60976,58327,55585,50269,55259,53677,57464,34727,3448,26051,54928,55107,55895,55568,55558,61339,59406,64546,58391,46301,27883,11332,4249,7350,4889,8314,15402,25255,35371,45614,62421,76175,82468,89297,80394,64270,39334,0,3332,19587,40520,54037,108148,108700,99784,75325,48526,31838,28829,15729,2199,0,3680,19243,37339,64413,94029,116088,94447,80229,48641,30374,29515,16821,1735,6166,4693,11719,21703,27068,34635,43498,51973,60537,72860,87730,93413,86279,34280,25590,41150,50249,53743,55613,54711,50602,60828,57095,57184,50954,47232,27766,3837,13002,19891,40643,51899,58451,55513,64502,69240,71684,70544,60338,41723,18329,795,65943,122510,107114,86446,65327,46869,34244,25479,21001,17868,16146,12222,8289,7096,3345,3592,11312,21424,28770,32112,34512,37958,44665,52791,56240,77093,119030,113710,463
858,73042,138677,122504,108555,98075,95158,75069,60369,49593,32269,17243,5033,237,347,33743,72464,75312,77743,73303,78503,83812,85558,99377,98724,74967,22694,135,150,6653,25643,45571,57133,59305,66796,64313,74568,83074,104164,152037,135454,1821,46038,52999,47230,45468,48154,54977,59177,68253,83323,90642,99441,97474,67679,15827,2175,4100,7689,10890,15712,23124,35924,46538,63922,77746,91960,104455,119486,272961,17,69,1572,4874,18407,67432,115491,157211,171562,162484,126091,46148,5238,86,44,67,1553,4555,22526,60312,121950,149307,177684,165784,120026,47959,4907,8,2332,5237,9741,12506,17170,25158,36136,48934,62068,82214,103141,127032,164301,180712,29092,37272,41741,48754,52539,53341,55849,61525,71055,75851,99949,138022,108175,3517,2279,13906,121301,155484,136302,106394,96439,75900,56157,41834,31847,23057,14042,1740,455670,147856,94813,61852,38059,23505,15198,10413,8334,7098,6343,4088,1380,2073,1599,7690,10416,12504,15208,18014,20351,24786,31819,41624,48657,72875,140861,430278,566
481,7739,18556,21652,22783,15321,15510,11539,13629,17278,22910,23496,32974,32893,2080,17028,30872,25263,24697,19546,16167,19376,19870,17111,15556,14326,22506,12363,6808,42047,46476,34948,27933,21354,15285,13203,8998,6897,6956,7874,14044,3938,33232,16418,23302,26872,25301,27078,23332,21636,18156,13392,9549,7245,6090,5158,29529,28057,33680,31662,27163,24172,19942,16058,13546,10983,6807,5821,6322,3019,5919,118276,112055,16623,2827,845,165,50,1,0,0,0,0,0,5779,123534,106914,16113,3504,684,189,43,1,0,0,0,0,0,28812,29269,36946,33215,27157,20653,16905,14809,11240,8185,6767,5854,7242,9707,26686,17895,22145,26901,26226,35667,27709,19781,15753,9536,6474,7414,11107,3467,41634,11049,7182,6648,6764,7496,9720,12055,15358,19719,27118,40354,38248,13416,955,2464,5031,6039,7321,9091,10848,12701,15542,23126,35757,38864,55669,33353,20056,26841,37224,39076,31417,21235,15562,12560,10928,9242,7448,8162,11150,5860,301
1105,186,988,2514,4404,4157,6377,9817,14118,30883,69290,195009,761433,112551,483,520,701,1151,2371,3760,5092,6691,9215,16746,35278,122443,843509,165000,296,405,1155,1905,3248,4087,5777,9484,13245,24430,48693,147228,759485,193536,1917,840,1380,1768,2373,5089,7316,16588,33126,65451,132164,347799,509171,88082,521,864,2461,4614,7833,12753,21236,32598,48247,69345,113157,217986,401159,280609,838,504,3143,6594,15594,46547,71020,108907,129305,142881,139660,126488,84534,337489,1157,219,3102,5606,18892,40983,72621,103151,130288,151337,133786,126278,96216,329965,377,417,1931,5017,6733,9868,14589,22104,31806,48857,74911,133609,335481,527545,372,217,354,420,1013,1697,2990,5453,10511,20752,50616,179909,765127,176473,248049,455602,156172,87366,65412,50757,44314,32524,22501,18165,16839,10406,3428,819,2160,1421,2753,5616,11071,33698,130508,320270,309784,205781,132379,41574,11046,1467,374,4856,17836,35082,62193,83055,92764,104069,118885,151570,222825,265579,46961,3965,99
0,0,0,372,1442,2082,3456,4449,8131,21018,45578,114772,115388,5959,0,0,64,609,1395,2496,3715,5067,7632,17361,35618,121372,125111,2207,0,178,1979,3743,4281,4684,6555,9434,14814,27135,50440,118350,80366,688,2007,1441,1957,2550,3165,4414,5233,7114,11643,25694,51980,96912,96008,12529,1635,507,958,2909,5715,7850,10320,13333,19415,33604,60279,86768,62855,16499,2,6,41,1461,2012,3657,5634,9651,17967,45813,92321,95996,38501,9585,2,10,70,1480,2546,4200,6386,9014,18104,46496,88397,95254,43112,7576,1105,656,2116,3928,4955,6327,8454,12415,18537,28570,55503,88577,76049,15455,1383,328,374,742,1162,2555,3247,6041,9806,19250,48571,132264,94834,2090,2914,11039,32054,38464,42271,43264,47066,36567,25312,17148,11647,8718,5640,543,14,146,1026,3446,17921,73032,94965,53229,29131,19108,12678,11302,4752,1897,20,2280,7649,11845,19682,31471,51283,57768,50563,43436,30672,14111,1810,57,164
140,11545,37656,75436,112502,110627,157242,101465,105628,54644,25820,11602,8592,1559,3199,5869,16785,37767,59985,75347,103050,117867,124350,127629,94018,36565,11434,593,3927,2960,10289,24607,38599,50233,72288,81603,111502,133964,149702,113116,21304,364,9617,7363,9559,13473,16294,25963,31870,51135,71524,100365,132664,167402,139336,37893,6162,1248,2864,6507,11351,18356,28271,44866,66525,93913,135674,162932,160984,74805,0,165,3325,6078,8794,26739,47547,84048,134002,183075,176015,104113,36364,4193,0,184,3020,5273,10604,22646,49748,77836,143175,180719,168801,112083,37416,2953,5620,961,3423,10192,20246,29707,40488,56495,71239,105191,131573,172664,144365,22294,8473,4679,7704,11012,16909,21890,33264,49039,92322,139925,206905,184635,36894,807,5388,4448,7020,17849,50567,81449,114172,122119,114947,99624,83486,69410,40200,3779,225471,190353,130876,89689,58518,36311,23155,16023,12253,9933,8121,5076,2876,5803,862,7842,22065,42568,58469,64039,66335,70146,76665,82862,75943,84971,102662,59029,472
660,61253,93411,77042,52395,32031,20407,11778,7239,3001,1585,907,688,229,1624,41985,71349,62250,44895,46644,34766,22371,18211,10766,5216,1721,739,89,1503,21731,49027,53616,49479,42957,38487,33867,26114,22437,15058,7247,1048,55,20921,28805,26536,21715,23696,23519,33288,35122,46308,43953,31946,18549,6351,1917,3971,6131,12116,18254,24346,31170,34527,40109,42405,44699,40708,33417,22642,8131,4,324,11555,65884,90207,120871,52640,17432,3290,381,32,4,2,0,4,387,12043,58932,111235,101256,58733,16107,3544,346,31,6,2,0,4697,10140,19022,25436,33080,36563,40433,36889,39284,37766,36617,28329,12847,1523,19968,26618,25606,28031,33234,36974,49591,38416,35016,33698,23359,10657,1371,87,2469,924,1442,4070,11221,20446,35513,47027,55706,57764,50336,37754,29936,8018,68780,69739,55184,43029,32535,23952,17637,13474,10657,9430,7651,4846,2288,3424,3052,11742,16743,19426,22960,26173,28925,31191,33216,34215,31625,35248,42976,25134,584
0,613,8217,9386,8526,12762,16767,27887,57622,55664,82393,104025,33977,773,468,11438,15210,19871,27752,43756,40948,49233,45690,55265,66554,39393,2936,98,2534,25710,43989,53385,47515,41440,44369,36504,35839,39714,35469,10858,1222,64,53838,46343,52524,55461,51866,40806,39839,32798,26185,12928,4099,1224,565,136,47587,48462,37515,34405,30484,26456,23278,25720,25176,29981,31604,35516,20730,1698,1,57910,238110,97206,21128,3906,301,31,18,1,0,0,0,0,2,65691,232278,92154,24907,3185,346,29,19,1,0,0,0,0,50377,48688,47106,36945,27273,22900,21264,24116,26180,28886,35210,38576,9640,1451,18707,20887,36357,53651,59286,54112,34253,32393,34672,28061,31896,13166,1000,171,24796,16824,20219,34981,47696,40214,39692,35432,37556,39524,36757,23287,17492,4142,180,3580,18970,34509,36041,30523,25987,22670,22398,25314,32716,44005,69063,52656,19036,32441,42266,45533,36459,27522,21796,19827,20257,23286,25400,34284,51282,19223,377
1595,16710,38319,43537,37474,39873,45405,53398,79726,95255,149667,96362,7354,14,2692,20118,43123,52233,65148,79145,79269,112332,111853,92348,36705,7364,2357,2,4227,19717,51754,91672,104908,123045,142023,84683,51968,19427,6540,2652,2063,10,9130,16706,56540,124307,160865,161220,90849,49803,21301,7499,3360,1971,964,174,6609,11534,18492,30301,39611,62718,79195,109620,119909,111712,73072,32450,7509,1957,6,475,26776,150637,184603,206033,89810,33553,9457,2512,671,135,21,0,7,579,27188,135264,222269,173789,98849,32619,10770,2546,635,151,23,0,7226,18772,36672,58439,67987,88141,100465,99693,87971,68814,44071,19099,5348,1991,8816,24845,48404,98206,125832,129682,115668,77041,42669,22165,6789,2477,2014,81,3630,1937,4165,6930,15942,41199,78931,131039,154246,127530,80285,39698,15233,3924,14094,46410,72567,85550,88414,83832,73815,62162,53624,44366,35886,22551,15049,6369,1570,7222,19525,32175,42900,52967,63604,74297,84965,86266,72114,69536,68085,29463,393
0,2366,7826,9371,23711,56674,113549,105772,169455,164604,198267,128511,36765,2263,7,4969,18764,65362,106432,160766,155917,153656,127393,126040,72672,20247,6233,676,990,35122,195339,210923,156333,119865,115072,81669,59514,28605,7844,2450,4956,452,47554,130207,163611,164397,137058,100818,82668,54420,32862,18356,16584,18119,24737,27743,82962,186220,148768,135415,107291,86035,69173,60654,48922,43787,29411,13189,2300,5007,0,134750,771505,99214,10580,2580,353,123,26,1,0,2,0,0,0,166753,735525,101703,12773,1852,386,112,27,1,0,2,0,0,98851,199235,199656,135459,92260,68440,56065,49518,41764,34571,23537,11526,2390,5862,9074,37510,84150,145775,175559,162556,110559,99672,71919,52077,41169,23429,4605,1080,7231,29285,34867,38614,51117,60533,85801,100399,119234,133570,148502,116577,63716,29688,238,3302,10582,25332,39502,45212,48321,51518,59344,76259,105068,145918,279685,128853,30250,151915,185449,156637,113721,79211,60378,51041,46473,42646,33927,30938,26246,10302,344
121,15730,67007,99370,94334,100022,76272,63278,39975,21927,7997,1931,299,13,564,4467,20645,39393,59610,77471,91222,99178,80481,66570,39713,8528,428,6,1105,2272,5053,11214,18170,30793,43471,68762,103228,138105,125638,39280,1180,5,29840,64463,85475,89671,78647,69766,53150,43437,31586,21618,12931,5342,1959,391,3522,7705,27254,41313,54697,71672,89464,94781,83947,58847,34666,16686,3586,136,0,0,47,1809,947,982,1052,2302,5605,11853,26767,53047,128655,355210,0,0,54,1696,1239,870,1233,2215,6115,12104,24798,54954,147899,335099,2933,1493,7673,27802,43756,60547,81537,110644,123544,85784,37563,4898,93,9,10634,17854,24806,43868,59047,81760,84772,88363,82234,56002,29771,8564,594,7,8980,128763,129822,86761,66039,45855,36530,25808,20221,16691,12083,6906,3093,724,6286,21956,31592,37783,42801,48370,54417,61199,69414,74837,71184,49143,15976,3318,316,7223,21381,29348,35918,45179,59168,76629,88928,86584,64561,46443,23367,3231,441
16751,5499,1065,426,307,305,298,286,316,430,476,739,1744,567,18322,4631,1460,706,447,345,337,418,346,490,641,1048,1427,5,18085,5994,1766,897,605,502,556,467,534,586,814,969,222,0,7563,6959,4870,3733,2846,1770,1620,1138,767,707,484,354,305,237,11065,9550,4323,3078,2200,1832,1517,1262,993,785,387,126,9,1,2716,30966,4517,431,7,0,0,0,0,0,0,0,0,0,1626,32421,4148,435,9,0,0,0,0,0,0,0,0,0,14647,6315,3908,2473,1673,1190,918,680,635,773,979,1043,493,32,17164,3345,1524,1009,1023,679,717,520,543,511,515,372,42,0,3826,1672,581,418,319,297,347,330,468,684,1359,2150,3636,15908,786,683,817,1018,1231,1494,1826,2516,3248,4748,5373,3646,1947,1270,1617,12052,3926,2350,1738,1420,1139,1041,1153,1224,1179,1414,1763,1318,258
0,29377,97105,49595,40097,31071,25484,19624,15822,8074,6404,3119,789,623,1155,118376,86133,46427,26201,18035,11838,8032,4778,3262,1398,692,708,149,24794,159396,84966,30269,11996,6975,4395,1585,904,600,424,392,488,0,5299,15791,22726,23435,13118,18014,19279,22662,30961,30429,41500,41889,36491,5590,29604,153259,50484,35927,22555,15370,8885,5292,2403,1536,1043,628,176,22,0,119396,180066,22172,3913,1343,248,42,3,1,0,0,0,0,0,141725,158760,20290,5020,1075,268,42,4,0,0,0,0,0,85200,103412,53989,27715,21065,11648,9714,5748,3863,2027,1220,789,660,134,19092,26850,16885,15205,27944,39886,49500,62506,41762,22689,3815,635,415,0,1383,340,295,386,717,1205,2079,3732,6779,13210,26465,54697,116685,99211,112,372,1031,2366,3741,5111,6456,8578,12756,22746,42125,80270,138506,3014,77060,108834,54047,32218,20981,13465,8336,5092,3066,1962,1083,588,399,53,187
5738,93882,32785,16940,12270,11230,7490,5269,3262,2675,2077,962,346,74,23202,95954,25991,14383,12087,8708,5988,3696,2306,1394,735,354,202,15,83814,56387,22737,13716,7570,4456,2775,1576,921,542,287,188,77,4,3520,4498,5498,6300,6505,7811,8858,10777,13149,16012,20346,28956,41366,21475,53470,75085,24771,19234,12485,5368,2394,1172,574,290,162,75,19,16,9561,124153,40260,14368,3555,1549,696,464,246,108,79,53,31,8,9588,126598,37281,14482,4224,1216,763,426,281,99,76,63,27,7,77946,44314,21440,14726,12812,10527,6231,3329,1769,973,582,291,134,35,3860,6020,11989,21811,32799,39646,34315,23063,12285,5816,2539,831,149,12,1177,532,747,894,1210,1274,1816,2517,3563,5591,9194,16598,30557,119376,120,46,85,185,470,802,1518,2420,5038,12207,25709,48192,95411,2785,96639,42899,21175,13909,9138,6003,2884,1269,639,258,93,58,47,25,36
204908,29952,7091,2491,1581,1977,1989,1985,1342,1349,1268,1471,2866,5921,208529,23517,9114,5766,3140,2092,1245,1187,803,984,1204,1675,4640,2310,202592,27675,12917,6088,2971,1880,1373,968,984,1031,1281,2079,4263,118,71890,24342,19898,20061,20041,15536,16283,12967,10283,9979,9480,9294,11662,14519,118432,62873,27743,16922,10593,7811,6282,4844,3330,2148,1824,2124,1165,90,111385,140364,12189,1579,96,0,0,0,0,0,0,0,0,0,108322,145054,10569,1536,132,0,0,0,0,0,0,0,0,0,165765,38722,18769,11865,8351,5815,3832,2183,1356,1023,977,1247,1997,4270,156415,34572,19725,12633,12331,6727,7008,3616,3459,2478,2083,2334,3022,125,17033,1878,1037,801,791,867,1176,1575,2364,4806,9968,16106,29302,178516,6488,12018,15228,16918,17481,17792,18131,18835,16984,20076,21244,21218,28063,35705,104761,77857,19691,12838,10410,8479,6675,5405,4302,3236,2337,2797,4622,2771,251
44152,306408,286936,132221,54887,28192,10879,4175,1393,426,158,95,50,10,117199,400275,205136,82526,37710,16796,6395,2682,846,255,100,33,25,4,99552,274829,193778,118924,77032,49087,30122,15981,7226,2577,684,168,19,3,88956,163227,200822,157851,97374,59030,36057,23264,15588,10861,7955,5675,2756,566,37366,88321,106980,107479,100452,89875,79987,75934,68083,56280,38303,17314,3430,178,0,38,15942,93962,177873,196950,144087,111270,71236,32330,14437,6665,3385,1807,0,46,14801,93414,189989,175294,152199,107450,76890,34069,13538,7101,3601,1590,50423,133666,151889,119488,94019,80971,72055,62125,50619,35478,15803,3166,266,14,191859,256055,196101,108554,58868,29389,15761,7234,3353,1685,748,316,56,3,11018,4405,10166,14073,18717,24616,38347,52605,70906,94788,131437,175868,173261,49775,111425,115548,99723,86444,76941,67277,58875,51219,46689,45410,43960,32013,17411,17047,9748,44957,89411,106823,97236,77688,63781,54877,50249,45322,38053,41191,56175,94471,528
