band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,census_code
16333,214261,232160,174715,123203,67291,52324,31281,16067,4495,819,0,45354,313545,281225,122368,67999,45026,28758,17162,7569,2630,1311,2,50496,250199,277691,152657,81653,53964,35377,19520,7558,2418,1316,100,33173,126644,252244,227956,139923,80665,41375,19763,7587,2548,850,221,4893,41518,117808,146172,136794,110853,95516,84596,78879,70565,38546,6809,0,17335,111187,215741,255214,226613,83794,21321,1630,112,2,0,5,18474,118237,220699,249565,221147,86425,16441,1844,111,1,0,13613,112051,173735,144073,119599,94302,77146,72144,65827,45636,12589,2234,164120,306876,192718,111284,62273,45658,24827,14641,6786,2378,1194,194,2700,3051,3678,5791,14774,41255,90564,154330,210160,219404,146079,41163,143973,147789,118770,108514,102499,93815,80802,66972,46093,16305,4536,2881,75,23961,86745,111947,109023,92968,81983,76197,70215,66786,98199,114850,417
63,22432,102361,123979,127700,114222,81908,51919,26701,10641,4513,114,138,18637,82553,96298,111051,106804,93773,73715,50795,26823,5938,28,63,1215,26721,79653,114867,124595,118979,91091,66191,36778,6352,48,164054,92918,60541,53862,53753,50983,53765,47735,38784,29728,16460,3970,17506,85641,92577,102914,120804,97875,71919,47110,22959,6359,851,38,5,9,71,323,679,1705,2858,8035,17285,53657,177989,403937,8,22,100,406,774,1853,3433,7308,17607,53326,178935,402781,633,10386,69921,100580,102761,120181,117641,86907,45719,11148,651,25,74172,74733,71462,76661,80673,78662,73553,61113,45054,24666,5655,149,21828,106490,101278,83499,75342,71092,68435,59014,45934,26436,6908,297,79,390,2261,8707,22727,44427,73858,114073,142611,126110,121415,9895,1821,22140,60337,103336,138263,127663,98442,67286,33760,11100,2233,172,435
18824,94007,38904,12790,5987,2434,1255,593,311,188,102,9,52371,92192,20154,5992,2333,1049,576,340,187,133,75,2,58901,73594,24061,9743,4369,2312,1105,622,314,222,149,12,28007,37560,33137,23714,15706,11136,7264,5287,3910,3735,3575,2373,24974,41942,32132,23887,17798,12373,8897,5758,3900,2313,1141,289,0,580,36207,63624,40643,19267,7884,5355,1387,408,49,0,0,622,39198,64369,38111,18289,8431,4463,1504,375,42,0,39865,45408,33354,19606,12788,8538,6529,4368,2853,1557,432,106,59925,61783,28023,12207,6213,3471,1877,1082,590,157,69,7,5619,2006,2316,2839,3720,4925,7076,9856,15537,28055,53669,39786,11864,11706,12730,13713,14424,14837,14973,16426,19893,19406,13652,11780,19381,30413,28984,23953,16971,11696,8474,6720,5351,4414,6073,12974,585
131543,49238,11858,6377,3605,1856,1129,551,349,222,98,14,72038,72973,28049,16237,7691,4634,2935,1715,969,425,138,2,50555,75140,41438,20696,9879,5704,2922,1452,696,263,54,1,24726,37206,30175,31130,21507,17767,17694,14029,8572,5081,1801,196,16711,35832,30778,27844,27742,22092,21873,15469,9464,4084,1134,201,82,727,9212,21598,27049,35224,29699,36150,22486,19041,10574,2475,89,625,10234,22342,26718,34307,32872,30443,24745,18668,10767,2514,14851,33663,39206,28597,28358,22076,15968,14191,8936,4397,1523,178,60992,41133,29528,26044,20196,12278,9516,4234,1866,624,135,5,15,138,228,349,692,1728,4679,12496,30758,61378,69581,26756,14251,30044,31882,28544,23219,19095,15853,14294,13653,10669,5894,308,2787,19923,32292,36869,36126,28588,21032,14131,8319,4708,3499,1412,64
2273,12990,25638,37258,51505,73167,85852,99346,94610,59697,23678,4641,1251,7070,13038,19314,26217,35741,50559,77736,117197,139918,78049,4565,306,2196,6398,11520,17216,24533,36727,59297,105664,170995,130556,5247,10049,14598,17379,22762,29156,38045,52068,64542,89240,105701,93219,33896,686,1543,3124,5627,9306,15666,23780,41901,74925,133059,173262,87776,2,542,3101,11262,30897,63704,72712,111178,104574,101318,61764,9601,10,609,3511,12455,31389,63248,80241,98835,107056,102619,61092,9590,383,707,3194,7936,13295,18598,28931,44473,75811,135876,180496,60955,6454,8405,10447,13745,17434,23712,34389,51087,96563,164016,136127,8276,2383,23992,89234,127984,113323,74808,49412,32412,24655,19058,11545,1849,73598,134449,142880,99528,53618,28558,15748,9765,6859,3866,1293,493,71,3051,10173,17161,22862,30489,41844,58511,78071,97007,133169,78246,117
0,2,34,334,1507,3535,9230,18040,48312,90335,121799,11562,0,0,12,91,766,2009,5854,11809,34869,91025,154036,4219,0,0,234,1274,3289,6831,13268,28364,57426,107088,85443,1473,141,496,630,1234,3163,8976,20647,39567,78698,83046,60872,7220,24,247,506,775,2337,6970,15022,36189,59875,88527,80511,13707,0,0,0,1,32,503,2821,15695,26165,56196,96392,106885,0,0,0,1,35,512,3587,13357,27912,54531,95872,108883,1,52,517,1706,4073,7405,13127,22976,47870,77718,105853,23392,28,56,188,456,669,1603,3338,10631,40093,121788,121968,3872,81,13863,55228,60154,41780,39133,33266,27693,19444,10719,3266,63,6,174,1597,16859,77582,92297,65058,33751,12074,3709,1425,158,5,536,5102,16599,29941,37370,40072,42874,53416,58073,20348,354,148
651,64395,82674,63103,51868,47346,31091,24793,21425,13336,4786,633,5569,89412,75093,48622,49397,38576,34383,26098,20884,13768,4079,220,15684,107657,83799,64584,43732,29747,22958,18534,11912,6057,1424,13,4781,3599,6513,11304,20309,40784,59764,89734,90794,57932,18254,2333,10098,75326,71850,64646,64370,48382,34011,19994,10342,5427,1534,121,4,6308,13329,93481,165056,87525,23746,9829,2992,2422,1214,195,68,6265,14849,105224,156547,83086,24729,8157,3271,2486,1214,205,11327,77128,75012,60254,49769,40923,29649,25575,19842,11323,4682,617,6931,7419,9950,17150,46066,71352,97091,94526,40971,12327,2286,32,3945,2212,2635,4461,6746,9471,14451,23596,45760,91288,142212,59324,295,1167,3393,8679,19602,35097,52230,67372,79175,81276,51374,6441,17111,118263,104052,73327,39722,22761,15690,8688,3889,1801,737,60,142
787,20339,20920,26862,30395,27585,39783,47289,46019,33202,11148,536,1983,16314,11761,16038,22029,26673,27715,44010,55262,67668,15232,180,9734,12817,19322,24797,24774,24695,31891,41454,58608,49270,7420,83,2193,2658,4947,8291,13732,23591,35822,49946,61732,57847,36296,7810,19620,23267,19881,29684,33163,33624,40435,44941,39493,18005,2536,216,0,9941,7068,9135,17895,22619,19198,32468,31743,47392,72811,34595,0,9939,7848,10268,16945,22199,21763,27350,34173,46769,72588,35023,14695,17076,17798,23278,25944,24464,25059,33388,54159,53860,14540,604,1446,1680,3019,6498,17173,33161,52983,80399,73425,31885,3093,103,1927,10689,12677,19228,23819,28481,36217,40788,41003,40688,31563,17785,521,1555,3702,11472,20405,32082,40417,42545,46676,41796,43739,19955,25058,37352,45646,49815,48413,37560,27249,17574,8660,3822,2838,878,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
0,1167,8059,13158,18882,32103,45750,41797,42749,22008,2967,318,2,7768,37967,34804,28659,29443,30471,28338,20474,9119,1799,114,2477,42403,36809,28398,27189,27971,25542,20504,11637,4759,1220,49,50302,27293,34066,34357,31675,23703,13885,7855,3975,1348,337,162,29272,16360,19517,21898,23118,23906,24779,24587,23160,16658,5142,561,2,30413,83528,89900,21307,2858,670,273,7,0,0,0,1,30611,85998,88782,19933,2741,678,206,8,0,0,0,25399,18640,24248,23507,23341,24065,25043,24465,22457,14331,2972,490,42559,23229,29840,31076,28465,24766,19667,14716,9080,4328,1173,59,26151,7157,9827,17532,27610,31351,29872,24825,21928,20894,11558,253,322,3722,14168,25216,28234,25075,22282,21321,21816,19247,17841,29714,9306,16126,14472,19592,20804,21257,22076,24143,24503,22173,23621,10885,371
4476,137236,228680,244041,253769,221729,216971,192080,117442,44065,5901,475,5082,68776,178280,191411,190990,212903,228126,251081,213131,116049,10836,200,7756,32439,107078,136870,141645,144088,183429,258773,324948,276537,53211,91,199876,194575,186289,181970,180831,182552,163130,150538,115863,77323,30624,3294,30725,98974,170471,205837,207899,230734,214333,188907,157704,113569,44242,3470,0,2613,10379,8686,17517,38231,53294,106206,124045,196221,281356,828317,0,2872,10466,9068,17565,37435,60411,93238,129240,193353,285024,828193,17767,21466,116854,186776,202243,229286,268477,287461,217776,108591,10037,131,101073,106169,116191,167676,167020,223719,209031,208655,193104,135021,38988,218,77056,372820,232438,194402,166228,148090,132019,112419,98047,82389,46243,4714,18098,77983,116647,121146,116639,127864,160318,225096,306261,264118,109588,23107,11252,50125,115116,143763,176153,259338,337626,300168,175218,71200,24013,2893,516
2,5938,52766,136320,158646,118421,57290,29955,12637,7188,1845,92,102,9438,73466,123458,139732,106379,63244,36867,19328,8040,1024,22,140,3020,21797,74240,123474,136084,104731,63920,39975,12800,910,9,209296,141170,76958,54417,38675,27622,16176,8828,4315,2122,1057,464,8548,87980,147201,137816,80914,46310,27568,20405,15831,7740,772,15,0,9,1097,1110,2501,7279,11628,25235,37472,82550,205921,206298,0,8,1171,1128,2540,7404,13117,22040,38241,81507,208912,205032,2276,7842,65963,143903,158705,105662,48007,32087,14983,1565,85,22,56139,118921,115550,96214,67729,50491,36432,23321,12128,3749,412,14,11657,177501,133319,79167,56244,40962,30953,22680,16074,8689,3093,761,643,6583,10562,10238,12096,16787,26171,48440,109685,187513,147563,4819,1101,10949,31221,61661,115001,143723,101623,62440,28553,15504,8333,991,501
797,26873,18794,22635,23890,27546,37247,41877,44600,35590,14026,277,4280,40158,30858,29121,35458,40587,33188,36798,30247,12351,1062,44,20557,45579,40213,40901,39630,35129,31250,25335,12840,2414,289,15,8955,27739,52779,57536,54446,38680,24250,15503,7172,4196,2089,807,7206,23155,34758,34788,39213,35243,34060,33813,30866,17988,2941,121,0,2651,65633,113495,89151,22482,719,21,0,0,0,0,0,2500,72087,115711,83749,19467,629,9,0,0,0,0,12370,44539,34422,33882,34012,31463,29777,28790,26697,16000,2085,115,8607,28194,51558,60149,45308,37980,26604,21881,10997,2616,223,35,2831,3028,8348,16134,23594,32274,39233,40005,36661,33054,34870,24120,965,7016,18325,32021,38652,38026,36419,35254,34589,27791,17825,7269,3706,24227,33692,31047,31076,28905,27841,26965,25853,24559,25562,10719,386
0,280,977,571,1502,1356,3722,2992,3112,1164,184,7,58,1641,3417,3281,2698,2067,1397,799,340,132,36,1,1594,5720,2796,2229,1557,1043,568,215,101,33,10,1,14650,842,150,71,48,29,28,17,6,12,11,3,9936,2742,1736,800,355,147,61,34,28,21,6,1,0,4355,4649,2127,2316,1478,566,324,42,10,0,0,0,3891,5183,2245,2229,1387,603,267,53,9,0,0,9025,887,1845,1543,1221,684,367,151,85,41,16,2,11573,2362,1047,418,198,122,63,42,27,9,6,0,10790,1926,950,594,394,302,238,205,213,160,78,17,0,7,17,19,36,37,56,85,195,765,4303,10347,8181,688,595,1297,1585,1201,882,615,436,209,106,72,519
22620,100227,47359,34089,27953,22907,18058,12520,6581,2473,561,51,24966,83531,43388,25170,23999,22946,20354,23161,15824,9440,2581,39,16551,70640,46301,31147,26339,21643,23725,22929,20176,12497,3404,47,3216,17094,27977,42156,41890,48476,42979,32316,21553,12832,4533,377,3088,13108,17496,23582,27444,29944,31058,29906,34037,37290,36105,12341,1230,26912,42386,87467,82918,43444,8964,1994,79,5,0,0,1316,26865,45839,90996,78579,41145,9138,1426,89,6,0,0,4480,18198,29544,28916,26997,24986,25046,27269,31497,38461,33952,6053,18671,43419,43660,40577,28166,25199,25777,20684,24183,18137,6788,138,132,308,1270,4747,10525,19677,30618,41542,50691,62683,63209,9997,75722,80467,48760,30352,19042,12389,8820,6878,5852,4320,2437,360,311,7512,19910,28545,29516,27752,27944,29847,30677,30302,39313,23770,365
160539,255143,169169,109820,97289,84249,86906,76358,50207,17645,1320,94,133221,212506,150601,112913,95830,91378,101269,95149,79963,33561,2295,53,84507,144200,151252,112624,96638,91682,96365,113729,128417,82832,6460,33,137384,188865,198261,178309,146230,106469,67041,39037,21400,12869,8913,3961,67429,153757,150266,141488,138911,137678,126901,98896,60672,26021,6172,548,8,12567,57578,86556,117968,160309,135475,172568,140268,140029,72083,13330,351,13117,58941,87934,115129,157247,150777,153039,147102,139859,72109,13134,64714,93932,166679,150994,140603,147638,151058,121476,59882,11012,691,60,155336,153326,149952,140702,131220,120887,109354,79362,48737,17792,2019,52,47965,137642,107392,86804,82774,84404,94705,105889,120102,115551,70204,55307,37422,47960,56542,67343,79581,91742,108020,135211,179217,188056,93232,24413,40922,67062,131162,150792,132150,118215,121580,126027,101747,63255,40229,15597,527
1,4529,17935,15836,9803,7564,9206,16180,53057,133318,108015,668,289,15303,23506,11567,8469,11525,18622,46986,95068,113042,31475,260,960,25622,26278,17140,18609,28606,46761,70237,79428,53766,8656,49,2703,9238,21213,19802,25485,46664,82822,87475,53471,22752,4085,402,1954,7473,13212,17872,21529,25950,36518,61840,89303,71977,26593,1891,172,1240,8771,17015,24597,92911,179436,50845,1063,62,0,0,214,1395,9107,17223,24142,93431,189819,39518,1208,55,0,0,2167,12861,20649,22149,23949,30732,44870,67833,76495,55704,17483,1220,3448,21112,20626,12790,12762,24091,44584,72998,89315,60494,13776,116,1571,2699,9790,29051,49076,66713,70113,55886,41020,30177,18263,1753,409,3969,19692,52162,75503,72768,56281,39716,27709,16395,8675,2833,437,6966,13990,22367,32677,43673,59468,75379,69383,38476,12586,710,182
0,131,275,1304,2691,5724,10734,25613,70680,251885,131464,395,0,71,683,990,2057,4458,9559,20273,91251,267841,103562,151,3,425,1075,3224,6196,19102,60473,119920,138630,119023,32752,73,2105,1103,2816,10996,23143,38294,69371,94457,144251,102892,11262,206,1679,4643,9848,27853,52343,56428,71057,94007,106715,66565,9436,322,113,2140,28459,60891,61518,73361,66383,87857,50555,43889,24179,1551,120,1921,30991,62085,61007,71686,74620,74154,55026,43054,24534,1698,1175,5660,15747,37373,41608,46548,56118,67881,100906,97389,29638,853,1108,628,595,1747,5019,9674,23208,60182,134473,211660,52491,111,1652,6794,33955,59821,79445,87342,94870,89402,41003,5731,803,78,126,381,775,2787,16266,55233,89928,98270,84914,78637,64512,9067,326,12425,56934,69441,74075,79971,85335,75850,35684,8605,1519,731,420
44,2326,5836,11462,19101,27750,44238,84905,141408,168758,57077,821,235,2337,3347,6491,13591,21909,40316,69970,121580,181507,102134,309,252,3756,5139,10252,17198,33455,72903,106837,128375,124401,60914,244,7644,7038,11624,21900,34851,47219,68381,85858,115520,108825,51627,3239,6055,3535,15901,36085,50475,56248,64521,73236,87737,88613,63313,18007,0,377,19870,69227,77024,72329,50575,67515,55678,61749,55432,33950,66,632,21805,72278,74745,70150,55820,57793,59083,61118,55973,34263,4913,3890,20304,46014,53540,54378,55465,62937,87093,97099,66081,12012,5876,2106,4549,8623,15024,26422,49151,85793,131843,159458,74255,626,5945,13396,50419,76974,88317,87992,89408,77335,47763,19703,6074,400,10912,28982,26693,36763,60596,71746,64923,62752,68498,68448,54999,8414,446,12245,54960,81290,73743,65292,61015,61691,56516,41883,34160,20485,166
511,55206,56853,40502,40400,36177,44406,47572,39996,25997,8335,57,3721,57441,59388,39696,32651,35815,36309,43207,43287,32945,11535,17,6883,47013,55616,44437,39663,37681,42078,41968,39265,31338,10039,31,19009,35466,49106,53320,52941,54546,49718,39935,26396,12361,2946,268,9467,15442,18584,24319,31129,36828,42065,44735,50028,52369,48233,22813,5318,54615,31260,71051,97875,77332,26790,21068,6701,2435,1382,185,5807,54168,34039,74931,95112,73466,29250,17698,7590,2379,1387,185,9485,15793,22295,29078,32480,33620,35895,38982,46818,57339,57358,16869,25137,46424,45752,41518,37155,41726,40339,38911,37092,30867,11014,77,5891,4332,14270,28451,39422,48207,55334,57650,61240,52505,27051,1659,41819,81028,75619,55294,36759,25659,19284,15741,14301,12896,11255,6357,2395,9769,15988,22602,29233,32568,35630,39284,39603,41283,69824,57833,360
152594,201614,99599,49130,24471,12597,7029,4642,2938,1829,1942,8675,121824,144246,89694,64691,46440,34723,24454,17175,9103,4640,3133,6757,55353,100468,86500,67623,52309,44561,42671,40955,37604,26045,7174,5424,68724,76315,64986,55873,50272,49418,52607,50973,43487,28774,14876,10192,16103,35419,36543,44153,51538,59310,61958,63871,60767,57687,50140,28417,2402,29690,53039,74484,89700,92988,69623,77931,50507,19815,4466,912,2517,30415,53533,75732,86302,90200,76052,71905,51835,21366,4786,928,17882,41840,55874,60858,62052,61749,54379,48686,48965,57209,43780,12827,114784,85226,64344,55141,47674,47455,44219,41571,33830,22205,8092,6790,2285,2038,6279,18545,40092,61324,81413,90979,86838,77337,60358,38569,224700,107429,66327,43441,30107,21987,17183,14482,13793,11533,8264,3600,9177,23360,28582,39002,44533,45320,47447,54118,58252,57543,75477,79860,578
5068,105240,143018,96690,76001,72185,77536,64108,55822,27352,3154,52,6099,106134,175495,106575,81505,79350,70643,51447,34269,13409,1295,5,32611,228240,131090,91857,72973,60945,47610,34205,19983,6098,607,7,35021,36530,70234,105388,138342,143817,100610,61762,26238,7326,923,35,46557,124959,110023,85575,71053,61411,57826,57160,51883,39082,18780,1917,236,89083,268882,209973,102236,41766,10625,3326,91,8,0,0,1475,89042,278051,208615,96911,38733,10923,2371,100,5,0,0,70834,154574,120092,79615,63300,56363,53653,50303,43049,27425,6663,355,37019,74459,128494,150043,126898,85529,54544,36691,22644,8768,1131,6,13923,5342,6350,12299,25083,42604,63102,83103,100316,135862,197073,41169,8715,35536,55420,62434,60977,57797,55480,59215,78104,100824,118334,33390,10246,132668,126396,94806,71777,58042,53221,51008,45980,36763,32411,12908,372
81173,315714,104375,74725,69762,54243,41506,29421,11103,1769,318,20,152640,253210,97061,61183,65461,56905,40150,32263,17597,6451,1180,28,133520,240143,113894,81828,67439,55436,42717,27372,15414,5303,1029,34,17305,56179,95838,133942,133578,137947,102646,63563,30911,10189,1896,135,22812,91224,103050,96110,84129,78108,76401,70832,73173,59189,25921,3180,1542,25745,137455,339707,181913,79704,15346,2510,185,22,0,0,1496,25048,152341,345855,168663,73742,14959,1794,212,19,0,0,39131,148408,124626,85018,72307,66388,62527,62890,60076,45120,16459,1179,83924,160375,151789,121325,88173,61320,50010,31960,23943,9308,1935,67,1605,1252,1497,3520,9032,24315,54219,93077,119687,141180,224495,110250,59102,131773,133133,109172,86989,68985,55021,46180,41839,30791,17502,3642,2849,73765,128341,102865,80276,74154,73324,72337,63546,50162,45452,17058,368
396,472,132,25,25,16,12,9,12,13,8,0,585,388,60,29,13,10,8,12,6,11,0,0,686,298,69,24,13,10,9,9,5,0,0,0,167,141,105,108,104,74,91,66,71,88,69,43,246,239,240,193,125,39,19,10,5,1,1,0,136,722,140,29,4,0,0,0,0,0,0,0,123,727,147,30,4,0,0,0,0,0,0,0,392,372,184,77,39,20,10,10,12,0,2,0,431,230,159,133,70,66,43,25,14,2,2,0,3,8,6,10,13,15,23,29,38,85,263,630,6,36,56,103,115,134,117,104,110,102,160,75,111,481,235,95,58,38,36,36,15,5,7,1,246
198485,61561,16557,10018,5208,9927,9050,7768,8222,6150,3267,324,101983,111496,36772,19324,11063,10088,13860,8711,12530,8251,2607,34,101176,106026,41186,23055,15082,13533,12065,12029,8059,3838,919,10,29148,25026,25548,25451,31190,37359,39696,36176,36226,23566,22077,5758,35086,71525,50378,40029,39053,36388,25466,21405,11576,5794,1379,78,6657,24535,25517,25782,42892,60412,37249,44746,27956,25029,13916,3740,6808,24124,27712,26778,44069,58560,40514,37740,30558,24072,13798,3711,44828,71206,54542,38194,29343,26434,23703,20425,16108,9435,3280,272,57429,38207,40953,45596,45962,29055,35543,24151,15344,6443,1304,22,2064,2623,2585,3521,4956,9413,12291,18437,29674,51452,80961,118325,8939,23462,33741,37183,35959,33032,29086,28357,32522,39441,26452,4645,32376,71276,50076,50067,45610,34527,22008,13653,7361,3819,2026,1029,60
274840,3793,973,394,210,127,103,92,78,76,115,103,273610,4209,1260,589,361,221,156,124,82,85,138,56,267455,7907,2542,1204,694,422,218,140,85,74,88,27,110358,21503,13731,11313,10458,10120,10481,11306,12780,15220,20152,33317,177647,51935,20542,10848,6994,4521,3077,2026,1280,730,315,127,269049,9633,472,120,45,20,12,4,3,0,0,0,269240,9589,480,119,43,21,11,4,2,1,0,0,225295,30699,10302,4982,3179,2294,1530,986,618,289,113,67,184816,24021,19399,13517,12057,9252,6715,4687,3301,2211,840,96,558,440,673,1089,1244,1294,1998,2568,4593,8947,23579,233756,28511,21197,20788,19700,17457,14541,13223,13270,15239,19680,36562,59874,196827,47800,12335,6911,4244,2813,2069,1725,1475,1320,1413,1110,255
83,146,662,1658,2695,4942,4611,8307,10782,17923,87483,85500,256,3078,5615,7748,9441,8276,16796,28125,33820,44061,44776,22800,933,9373,20599,24738,28390,28133,27270,25597,18501,12779,21846,6633,19528,19217,36780,43409,44006,20744,11696,8095,5715,4725,5123,5754,22198,24584,33739,31968,24517,20084,18409,16772,12644,8859,7890,3128,128136,91696,4901,56,1,2,0,0,0,0,0,0,132690,86940,5109,51,0,2,0,0,0,0,0,0,23441,34123,40848,28658,22582,18986,15224,11510,7721,6463,6759,8477,10042,8266,16363,21626,32407,36452,29916,20217,12870,9908,17632,9093,33275,22393,17752,17997,19295,21789,24687,24332,19377,14750,8184,961,132,340,1292,2154,3052,4324,6287,10757,21786,38838,85440,50390,11113,20044,37695,39080,28726,21091,17437,14970,11112,7975,9325,6224,302
126,8586,25726,29322,28230,29473,35257,31464,28361,18656,6825,992,3016,49118,44600,35869,34333,23184,19464,13749,10616,6974,1635,460,10863,75347,53598,34205,22788,15612,11320,8544,6828,3003,810,100,20851,36117,46170,40977,30873,21270,16009,11897,7886,5237,4092,1639,17834,34511,40197,38999,33351,25002,18827,13223,9570,7318,3891,295,846,134525,102517,4842,258,29,1,0,0,0,0,0,628,136664,101050,4432,213,30,1,0,0,0,0,0,20340,39660,47131,37857,29715,20791,15098,11423,9562,7655,3249,537,29563,41940,42549,38297,29916,23356,15331,10628,6961,3498,832,147,8506,2273,2542,5698,9954,13654,21306,31771,42667,50130,41300,13217,631,3704,10801,16140,20840,24000,25454,27039,32365,33805,34200,14039,15481,20179,32626,38891,36732,29501,22092,17120,12535,9379,7806,676,352
0,465,5074,16119,25408,34073,33832,36044,90292,105659,23713,140,182,4539,26526,31433,26986,35875,45740,72081,95147,28615,3683,12,376,12284,30769,50939,74601,71557,56345,35092,19040,14483,5321,12,19132,46959,45025,41049,42105,43504,43343,37339,29262,17841,5059,201,2746,11130,43456,60966,48151,38843,36083,34493,32789,30754,23658,7750,39,21124,39461,57140,63567,79210,57001,40587,10995,1679,16,0,37,20665,41669,59157,62366,77838,61143,34275,12032,1621,16,0,2191,11172,40897,54651,47497,40064,32820,31399,34665,35143,30149,10171,12102,28225,29600,33884,47180,54655,60295,54217,30454,16034,4139,34,1378,1834,12852,30466,42614,49732,56999,63163,61423,39194,10755,409,38661,47325,26017,16001,12322,11883,13276,17309,29285,54391,98691,5658,910,17045,55549,64138,44647,25993,16854,12801,11382,12387,27134,81979,233
12,1451,5767,7835,10173,12533,14518,20420,26671,25484,15279,986,67,2140,4877,5662,7471,8593,11844,15269,24140,39018,21735,313,274,2878,5302,7168,8632,9873,13274,17443,24173,34564,17365,183,2354,5947,6983,7354,8084,10279,14236,23285,32660,23022,6206,719,928,2872,5033,7787,11538,14697,17498,19763,22634,24589,12622,1168,0,60,1461,4782,8595,17524,20828,31984,21333,19345,10514,4703,0,118,1676,5202,8495,17084,23598,27948,22497,19149,10726,4636,790,2274,3874,5389,7566,10192,13095,16972,20906,25898,28063,6110,1359,2798,3557,4552,5602,8500,12839,21556,32566,36565,11006,229,2029,11215,16767,18800,18765,17590,16090,13555,10986,8372,5407,1553,691,1320,5181,17086,24991,23368,17334,13405,12346,12872,11384,1151,1111,4985,6553,12356,17645,20830,21126,20187,18280,12613,5076,367,86
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
1745,42716,130164,126944,101998,85154,72039,53039,18748,4359,679,36,2069,31870,90277,70984,79458,92093,83286,95595,64114,26331,1540,4,3265,8367,36581,56496,56323,54584,64340,91563,128481,118519,19094,8,94950,60439,67668,74675,76492,71479,68017,52610,38660,22645,8674,1312,10525,56939,62322,51154,56327,65751,78212,85869,84822,59856,24017,1827,0,2,769,4133,1595,3906,9253,29322,48253,110016,218008,212364,0,2,903,4119,1540,3999,10784,25446,50926,109331,216838,213733,6383,6859,46105,78107,59395,66296,85304,114263,116013,55540,3337,19,55614,50787,47195,48948,61857,70221,83860,79136,78074,50492,11386,51,12329,122492,126379,106373,82623,63868,41046,28459,23745,18682,9088,2537,20135,52220,64817,67493,62064,54183,50449,55086,69303,78780,56054,7037,1562,16940,28964,38130,63111,91792,108287,116325,88215,50802,28773,4720,497
