band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,census_code
0,122,470,548,679,871,1013,1016,1591,1571,28,24,417,624,737,838,1014,1048,1288,1524,394,1,66,840,1185,1088,944,1043,1149,1132,409,53,0,1264,1498,1066,819,700,652,681,654,410,143,22,504,1131,2160,1975,1169,571,264,99,27,8,1,0,50,599,1354,2031,1990,721,357,453,307,47,0,54,577,1376,1980,2046,679,444,451,264,38,406,650,1233,1567,1603,1272,669,327,132,45,5,460,496,978,1321,1152,1252,1110,797,289,53,1,1157,1034,620,473,440,501,683,824,1104,919,154,0,0,8,13,46,136,340,743,1784,4101,738,279,843,1890,1814,1801,1040,192,41,9,0,0,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
5333,87452,236817,219516,174623,128564,114007,70293,34137,10735,773,7341,62082,155576,182102,160420,143847,136535,132905,83126,18006,310,6379,9419,63081,129166,157512,168684,163418,180774,166215,37398,204,313816,194701,143544,123946,108846,81983,55706,33312,15899,7565,2932,17241,123333,226081,198891,155974,130124,107667,77359,37647,7284,649,0,857,6391,1376,1807,4827,11292,18341,38214,82441,916704,0,887,6357,1423,2038,5001,10473,22673,38530,82122,912746,8490,7442,78344,211603,243911,191778,169699,131492,37392,1886,213,134560,154147,137639,125264,115685,114842,113227,104632,63807,17682,765,49664,417451,259388,133803,74892,50233,36594,30372,20915,7978,960,3007,14201,24718,37824,55432,81462,129940,226781,328711,168590,11584,6795,15234,43950,92493,246309,314790,206982,99151,39623,15693,1230,515
0,0,271,353,531,828,1015,1808,4328,3969,176,0,389,716,676,903,1389,2438,3603,2523,617,25,28,852,920,1185,1819,2272,3156,2253,554,238,2,1685,3690,3715,2266,1082,407,174,120,107,27,6,566,784,2120,3321,3686,1903,429,191,126,94,59,0,2,391,1091,7325,4250,212,8,0,0,0,0,0,379,986,6702,4910,296,6,0,0,0,462,535,1294,2104,2638,2725,2237,878,222,96,88,793,931,1434,2485,3506,2104,1132,482,234,173,5,1674,2675,1878,1532,1318,1370,1075,873,691,188,5,8,54,69,81,132,277,401,1118,5531,4881,727,82,435,958,2610,2894,2463,1920,1115,504,247,51,603
31,9625,26183,64904,92421,94921,46880,24649,17052,13829,619,2192,13561,19491,47369,77977,97004,69917,28021,21730,13634,218,9400,12291,24807,67337,108910,83581,39730,18623,15944,10347,144,2108,3498,4604,5970,7303,12043,18521,30340,62510,136734,107483,9310,11700,15438,34895,100637,121533,61819,16388,9023,8272,2099,14168,3089,109893,228001,17202,2193,272,232,527,1994,13543,14168,2691,100123,235950,19581,2092,273,251,541,2230,13214,9394,8789,16060,64289,109457,98405,32368,18086,17638,14090,2538,1849,3262,4516,6585,10838,19137,47371,97760,154026,45511,259,1387,5565,11564,9150,6903,7886,11404,25754,104465,189975,17061,3239,2562,5886,5921,40614,137549,98281,47685,25419,17963,5995,12714,65382,210249,45108,17438,13108,9621,5641,5040,5883,930,46
128872,59295,21139,8707,4734,2340,976,589,164,60,58,75508,90001,29715,12078,10590,3939,3173,1441,408,145,52,56277,83567,43110,22800,11999,4989,2916,1018,325,93,26,10278,23001,26744,33265,27108,24351,25812,15081,18244,15665,7627,16694,51897,52514,51766,29657,16949,5450,1859,322,43,2,3394,15435,26066,24528,33604,43863,36592,20797,16434,5794,509,3288,16752,25124,24601,38272,42582,30252,26616,14258,4880,391,13107,63125,55049,47728,22816,13068,7727,3375,993,180,20,37498,47271,34867,36791,31532,20656,11433,6522,1685,166,29,179,349,480,684,1423,3499,9159,21778,49804,75613,63932,934,5406,14768,25546,37522,38269,36016,31168,23060,10783,2064,5783,59375,89337,49263,15137,5170,1244,315,61,30,32,6
400226,15805,3078,1186,637,350,221,155,213,313,792,380926,25390,7147,3498,2235,1222,796,485,329,436,509,335945,57646,13818,6272,3705,2239,1405,787,453,475,259,20739,36520,34016,40932,51656,61633,58599,49893,37182,23860,7973,128928,127586,53028,36865,27798,18478,12182,8301,5981,3100,769,906,105047,215973,71864,20495,6309,1862,415,123,26,6,1102,101961,217011,73644,20831,6046,1841,484,101,23,4,207100,91829,49863,29529,16461,10152,7236,5473,3762,1444,159,188539,121345,55544,28964,14536,7114,3336,1734,927,709,522,957,206,233,350,653,1707,3922,10484,27287,57043,320106,74273,47356,45291,44868,42701,37149,33673,33647,33334,25537,4857,137158,133290,44443,26968,19231,14513,11983,9844,7436,8814,9052,576
0,0,0,0,0,1,0,1,0,4,15,0,0,0,0,0,0,5,12,13,23,66,0,0,0,0,4,11,16,15,10,37,54,48,9,10,7,6,12,8,10,9,10,25,0,43,15,14,14,19,18,11,6,19,9,0,3,3,5,33,12,0,0,0,0,0,0,0,10,12,29,11,2,0,0,0,0,0,0,0,10,44,19,20,29,25,55,43,19,37,15,15,5,6,11,15,18,52,59,161,12,3,2,1,0,2,0,0,0,10,70,0,0,0,0,0,0,1,0,15,136,0,0,0,31,134,19,3,1,0,0,20,350
5,0,4862,26178,34656,35538,38043,34714,22444,11097,7884,5,10429,47488,42841,36780,29657,20947,11542,5196,5221,5315,2420,70497,69625,34779,15933,7560,3330,2245,2164,4189,2679,7522,3257,5272,8728,13113,16925,20247,26053,39296,52372,22636,33950,88485,46459,23291,9141,3768,2291,1726,1610,3459,1241,1574,158571,46135,6007,3016,116,2,0,0,0,0,1585,156282,48196,6137,3150,69,2,0,0,0,0,54435,72475,40146,18844,10890,5635,2692,1801,1734,2026,4743,5737,3040,6295,13634,32419,52035,61582,28092,5655,3982,2950,9899,3468,1990,2126,2585,4187,7241,14510,32402,75125,61888,1,7,60,148,283,581,1457,6308,36482,128575,41519,79960,72779,29938,14342,6585,3043,2213,2841,3404,314,2,222
0,0,0,0,0,0,0,0,0,0,0,1,4,4,12,9,3,1,6,2,25,45,0,0,14,20,12,3,4,8,17,38,38,144,27,16,12,14,14,10,11,12,11,23,117,51,47,37,32,26,20,25,11,12,14,0,0,4,13,18,44,25,15,9,0,0,0,0,4,12,29,48,21,20,14,0,0,3,3,84,90,33,30,49,50,52,85,67,192,23,13,25,23,18,24,30,35,74,96,178,5,4,1,0,0,0,0,0,0,200,400,0,0,0,1,2,0,0,1,9,127,2,5,16,56,189,52,14,8,9,3,144,571
136,2,2,0,0,0,0,5,58,546,58107,135,1,0,2,18,39,53,195,489,2311,54459,149,3,37,78,139,206,333,553,990,2453,51658,455,538,408,456,497,586,586,713,677,1045,49556,50277,1030,355,263,263,158,48,18,5,3,4,50684,25,0,0,0,0,0,0,0,0,0,50917,27,0,0,0,0,0,0,0,0,0,40425,10354,1337,390,307,294,300,136,38,10,6,44,72,111,166,287,266,421,472,1166,2366,56070,33012,8721,4498,3558,5490,150,62,17,7,1,0,0,0,0,0,0,0,0,5,48,286,51747,50821,305,172,224,112,60,45,10,0,0,0,11
12259,192001,371003,297450,204429,124855,53052,19150,4849,1213,119,8443,132132,290592,290378,245303,162956,93735,40767,13992,2032,50,5157,41727,136725,209922,246904,255377,210355,126048,42322,5812,31,101713,285092,277571,206978,140019,100754,69485,50285,31233,14444,2806,8722,51631,84596,114488,154710,193162,205347,202541,157761,81855,25567,17,21904,111466,169853,196406,185288,122774,73893,76628,106825,215326,14,23244,106975,169783,208283,177974,115342,87204,74268,106904,210389,10084,39554,71939,107521,147516,190372,238610,238422,155045,68653,12664,57971,165568,246218,254829,224392,153867,91222,53816,26135,6282,80,7291,61000,149520,192093,206629,231484,180142,115989,77228,49148,9856,286149,201662,163154,137469,110858,86649,76217,79866,82613,47614,8129,14127,47625,51611,63602,78019,97441,129257,156927,156195,221263,264313,455
210023,75734,11603,3321,1170,531,245,139,150,133,202,220786,67649,9228,2838,1175,638,288,195,139,176,139,202616,73366,16404,5139,2362,1330,881,514,357,184,98,11502,11885,25458,37082,36966,33276,31041,35694,33680,32843,13824,37554,96980,85393,40137,18221,10792,7369,3749,1962,824,270,15,3843,51934,151497,70409,16984,5593,2200,675,99,2,16,3597,48980,146849,77851,16907,5918,2460,585,86,2,92286,125519,46716,17924,8847,5627,3414,1749,828,270,71,42154,110334,73429,44163,19350,9060,3092,1000,336,170,163,3851,858,825,1059,1528,2531,3902,7632,19204,59614,202247,22092,30730,38132,38841,37481,33008,30857,30213,23431,10361,8105,43612,141285,56954,26483,11709,6398,4201,3108,2278,2722,4501,589
76590,94322,65752,68636,64233,72342,67438,68732,46278,12352,647,67048,64784,59780,64212,70920,78779,81543,81119,55461,13327,349,38472,60674,65854,62179,66399,73241,86191,90676,72570,20774,292,36555,42189,40167,40740,52913,74349,101183,104897,90842,46010,7477,9312,29724,35411,42910,55990,67971,87872,100557,104586,76336,26653,30,78,12410,45315,87050,131862,129578,89157,78874,49733,13235,42,132,11739,44665,92524,128002,122901,105638,74388,45647,11644,13360,39221,50625,54397,67438,74458,87992,96147,101572,46470,5642,64938,41877,31219,40487,60504,82432,97345,102264,83394,32133,729,1412,3175,10471,33837,65997,101682,112433,107643,98372,73313,28987,93985,135765,123851,94931,65751,43239,29732,22426,15887,9035,2720,4041,28630,47206,64455,74104,77613,83751,86033,71506,68804,31179,606
14911,146850,111611,78321,56831,43473,31582,18776,5944,1402,346,12875,111154,98874,64487,69195,52780,44820,35852,17092,2743,175,22482,106597,77157,60106,51190,52382,53467,46383,32766,7406,111,13908,12717,18929,26421,38267,56451,89202,115645,90520,43524,4463,14869,42789,45948,43342,42269,44601,51207,56588,64663,63042,40729,3,5395,123709,179715,136735,54011,8892,1217,310,55,5,3,5772,123173,181153,142744,47730,7667,1504,250,47,4,25848,62011,56108,48380,43712,44149,48153,55501,64462,51858,9865,14043,17571,41158,64126,79425,84674,69323,69916,53138,16506,167,6349,1469,2777,9128,25493,55264,74255,77000,84602,108368,65342,138429,86206,58476,44081,35336,29376,28323,31055,32276,15534,10955,20804,69844,60771,49322,41770,37956,39477,41435,39646,56386,52636,573
4463,22559,22152,22155,26191,29391,32486,32385,22203,6006,1353,14320,31623,35244,35544,30681,32469,27348,8616,2211,2345,108,22169,55758,41104,34111,33404,22753,6380,1628,1188,1088,4,10826,25579,39637,46496,36515,29043,17929,8271,3101,1067,153,8372,36204,30990,27026,24333,25106,30503,25353,7170,447,26,13701,174455,21464,2763,677,212,143,18,1,1,0,14023,173717,22110,2799,701,206,114,32,1,1,0,15292,43073,34702,28046,27397,33093,23387,8355,2047,1124,192,16377,34873,43084,42418,38549,27940,13976,3082,1051,818,6,1673,3413,3269,4331,8271,19944,31648,36669,41856,45994,21546,851,7753,21926,28202,26188,21439,20607,23638,28216,30956,5754,2553,30971,35210,28574,22582,20710,20804,21368,17508,13088,2162,326
0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,1,1,1,2,5,9,3,4,1,2,1,1,2,5,8,33,2,2,1,0,1,2,1,0,0,6,28,8,4,2,9,3,0,0,1,0,1,3,7,2,0,0,0,0,0,0,0,0,18,4,6,0,0,0,0,0,0,0,0,48,37,19,14,13,7,3,2,10,16,2,228,19,3,0,2,3,2,2,10,24,18,47,0,0,0,0,0,0,0,0,0,10,57,0,0,0,0,0,0,0,0,7,9,0,4,2,8,26,10,2,4,1,0,11,612
35,6890,44387,84890,117446,105029,69053,33698,9906,2257,180,330,3777,21040,51780,70956,95090,105426,80641,37408,7191,132,1013,1486,5443,21041,45919,70742,98598,118950,89294,21143,142,23933,36589,47816,53714,59291,64582,65952,62083,43422,15311,1078,2920,10797,21791,32494,46031,62801,68271,68224,64692,63389,32361,0,276,2026,4006,8807,20769,36372,46352,74432,139642,141089,0,310,1989,3871,9450,20158,34758,54816,74305,140489,133625,1981,1330,12083,30203,43768,64363,89256,88196,75274,55516,11801,9665,14704,26590,40172,61236,78004,87528,79601,59727,16363,181,5535,47587,63388,73856,86994,89791,57697,30974,14093,3587,269,101147,58964,39452,36932,42082,44856,43053,42269,39047,22769,3200,343,7256,21810,38518,50164,59887,66895,54822,39717,57813,76546,131
2,416,1205,3338,9754,21435,37731,48907,64985,41683,3000,1,870,4284,12140,23738,37126,40057,45504,51561,16162,993,29,5097,21890,29672,29654,29911,33637,34416,36592,10997,519,11683,5295,5042,6105,9772,15586,26988,44223,62184,39335,6184,11046,9116,9535,15225,22451,25494,27881,29543,34027,34790,13236,1096,9441,50354,92678,62841,14811,991,77,22,1,0,1068,9928,47852,93571,63611,14948,1208,114,12,0,0,10806,15312,22594,26485,29243,29828,31709,34188,25905,5889,401,3712,5190,5582,9269,16710,25273,37081,44754,57468,26649,885,10706,3240,2359,6464,17476,34714,40816,43941,42896,25590,4195,3625,24321,38430,32934,25970,22574,20781,19042,15078,14186,15380,7704,18229,26032,31389,29522,28472,28213,26031,17986,12924,5795,619
0,3,36,60,126,390,2859,14923,75076,272522,10680,1,25,198,1281,3363,7708,21297,48028,189387,101511,3876,26,2636,8431,17271,51225,100495,111691,60194,17165,5765,1776,7032,5533,8168,12467,18851,30619,60700,107391,103900,21535,479,6645,34557,94867,94360,65801,39814,20009,9246,5166,3659,2551,90,54556,184992,85104,34715,12544,4019,631,24,0,0,93,53564,179268,90637,37071,11447,3808,779,8,0,0,6257,33335,90771,81873,58568,40770,28757,18422,8519,4676,4727,4340,1218,2581,7269,13473,25709,57886,142452,110434,9253,2060,9002,4314,7079,13352,22120,43322,77032,115321,72528,11429,1176,3,45,200,595,1866,3886,7806,18330,48741,198476,96727,7187,117260,128436,63082,30493,14129,6849,3711,3178,2296,54,195
335,7990,19537,32258,50683,75322,95858,92274,35973,4953,323,2660,4815,10266,15265,23788,35750,60308,104339,124629,33530,156,3490,4589,6245,8424,14212,22364,38932,72071,147762,97274,143,7971,3582,6264,10851,18551,32273,58780,96514,119389,58262,3069,6707,2272,3409,5550,9330,15813,26571,46850,79793,119231,99980,2,1358,5716,10412,18385,43495,103206,133247,66131,26741,6813,25,1468,5867,10450,19394,43140,93945,156955,53332,24742,6188,5762,2971,5083,7326,11057,18363,31743,59714,100974,129644,42869,7461,2138,4326,7625,13390,22683,40318,75075,142202,100015,273,4975,6376,42283,98048,97860,76512,43808,23908,14117,6864,755,129981,112269,57531,35210,24190,17361,12732,9527,6391,3597,6717,603,6914,10214,16048,22504,30013,40154,50986,57783,101559,78728,124
3,5116,63187,130718,146762,151824,167524,164260,159324,131853,24093,79,4337,42243,101607,133149,155622,156024,170268,189677,179266,12392,101,3209,16444,57196,111419,153909,174240,193190,222933,199411,12612,86960,113563,110404,114613,111055,115710,117141,122363,121180,102586,29089,8678,38623,67582,86421,94837,129246,183212,196497,161735,120217,57616,0,409,5169,12289,23886,43858,65038,96885,220616,421791,254723,0,392,5049,12091,25219,42553,63279,115129,227443,411474,242035,4397,3464,27134,64085,96890,116127,141935,198329,241739,189109,61455,25496,51717,73000,95022,112473,126173,143739,161476,165624,172703,17241,44841,254272,247075,170325,111730,93589,78657,67776,51625,22465,2309,20765,80429,127876,160374,165335,138263,112706,106218,120235,100715,11748,935,14068,47053,99489,164063,172987,158384,157223,151495,134329,44638,475
0,0,7,107,475,962,1475,1953,4118,9571,93,0,60,623,1127,1336,1510,2095,3863,7088,1052,7,8,836,1357,1496,1746,2832,3959,5149,1276,99,3,2703,6473,4441,2547,1333,575,248,156,89,83,113,700,1091,3575,6274,4428,1673,641,215,98,59,7,0,364,1211,10648,5725,774,37,2,0,0,0,0,348,1135,10239,6263,741,32,3,0,0,0,646,532,1432,2493,3730,4572,3467,1376,370,118,25,761,977,2033,3213,4530,3700,2257,922,279,85,4,3649,4922,2334,1758,1429,1437,1284,926,549,332,141,3,13,45,87,160,343,581,1136,3488,11849,1056,599,496,1093,3157,4536,4581,2852,1005,282,127,33,536
19546,63926,36116,24729,19994,16937,14783,16340,12302,5785,414,19408,61539,35014,19379,19474,15459,17983,19255,15976,6733,57,24012,65836,34874,21651,18490,14703,16131,15856,13294,4805,16,19016,21496,24153,28011,26027,27104,28527,18541,16696,11771,7702,10560,39732,39546,39334,32573,25879,16358,14345,7355,1317,47,23401,20802,36355,23972,12489,12635,11894,11733,19216,23550,30109,23956,22460,35428,23638,12926,12448,10490,14964,18913,22937,27996,8123,42145,42775,34110,24018,20653,18357,16516,15254,5683,178,24614,27212,22493,25031,27846,31341,31765,26284,13392,3246,28,6099,11817,9829,9556,10633,12588,16317,24310,39470,53597,34549,2902,3496,7974,16476,23781,27983,30532,34565,41212,28643,7936,9645,36477,44105,45697,33928,24563,15644,8529,3807,1795,1063,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,4,5,5,4,1,0,0,9,16,16,15,10,0,7,4,0,109,11,6,0,0,0,0,0,0,0,0,62,66,22,13,3,1,0,1,0,0,0,0,0,0,2,3,5,6,4,10,32,0,0,6,2,2,6,5,5,12,9,27,0,21,3,18,62,68,31,14,25,16,15,14,136,41,17,14,11,8,7,12,11,13,17,92,0,0,0,0,0,0,0,0,0,70,200,0,0,0,0,0,0,0,0,0,35,0,0,1,6,126,13,2,0,0,0,60,559
1088,73811,205651,253084,225844,174877,116784,52724,17587,4562,117,883,28129,131844,192232,207678,212225,172968,116905,49116,14055,94,1055,8927,39398,97997,170549,243029,263945,191208,85406,24066,549,60847,135563,178875,181022,165706,137416,114147,72345,45876,26491,7841,5442,28795,63136,105431,158542,198511,196745,150987,118316,78478,21746,8,1397,4702,13018,27917,54738,78377,97489,156716,244878,446889,53,1364,4191,12098,29228,53271,73178,117823,152295,239257,443371,3345,13885,45055,80165,125209,189665,236920,217928,134682,68235,11040,21453,60901,110794,173048,207491,206718,157778,108787,57660,20538,961,6160,52736,144807,198086,216890,210525,139332,83325,49974,21487,2807,181813,91453,77263,84327,120138,162326,151848,121489,88272,41955,5245,3102,32409,65921,98087,127570,148868,159373,137899,92618,99334,160948,427
17,4612,37490,67116,75605,77194,75067,69231,49818,23038,4760,331,869,9803,29712,50257,65457,81865,95703,94554,52759,2638,430,1950,14018,28920,42866,55163,72323,91397,111590,63455,1836,1732,896,1622,3553,6398,12367,23887,51943,116210,193263,72077,1284,598,1212,5823,18883,38373,70158,104028,128083,93732,21774,0,206,2100,11202,27924,57328,95148,113041,117285,53823,5891,0,201,2050,10663,29699,56309,92220,131784,107574,48394,5054,903,782,4437,15735,29337,45514,62517,85135,112177,106020,21391,1367,573,909,2040,4718,11718,30378,92622,204760,131350,3513,1827,7545,18458,33999,46552,63054,69737,78057,88024,69409,7286,22488,76837,113439,122126,77326,35978,16829,8960,5631,2900,1434,260,12084,55485,83116,81246,74348,66729,55916,35243,18140,1381,471
0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,6,14,36,0,10,5,2,7,3,3,3,15,14,29,0,0,2,17,9,9,9,25,20,14,14,0,0,0,0,0,0,22,17,1,0,0,0,0,0,0,0,4,17,31,2,0,0,0,0,0,0,0,0,0,34,22,41,141,0,0,0,0,0,2,10,30,6,42,204,68,1,0,0,0,0,0,0,0,0,50,130,0,0,0,0,0,0,0,0,0,36,0,0,0,10,88,13,0,0,0,0,40,101
71370,65743,39438,26364,22474,19300,12002,7145,2796,1147,2319,106749,87935,48388,17783,4605,1443,560,274,200,412,1749,125441,118439,19258,3394,896,404,219,165,232,1581,69,50185,48415,38284,31484,22856,20298,16138,14064,12294,9580,6500,87439,67605,45361,33209,20132,9245,3710,1551,815,653,378,193658,75008,1383,48,1,0,0,0,0,0,0,194789,73833,1419,55,2,0,0,0,0,0,0,121634,89971,33581,13284,5574,2717,1325,692,464,466,390,109579,63256,36729,23972,15530,9283,5795,2535,1112,642,1665,695,335,396,575,846,2161,5176,14576,41744,102957,100637,5264,9704,13541,17020,18831,19374,20910,25842,34598,56864,48150,30301,119227,62213,27784,13220,7196,4356,2658,1458,1088,597,297
313458,91804,10283,2783,1015,535,320,232,206,298,1079,317646,85098,11486,3360,1325,714,492,356,306,492,738,277194,100960,29603,7842,2643,1191,678,487,404,978,33,115357,72790,48638,37670,27423,24217,23059,20543,21156,18823,12337,144645,103789,57492,38505,28781,22250,15111,7341,2586,1112,401,189304,201496,28822,2219,159,13,0,0,0,0,0,186825,205533,27169,2288,188,10,0,0,0,0,0,198820,90013,40916,27808,21490,19339,13668,6438,2237,903,381,245024,84523,38149,23600,13519,7774,4803,2249,1273,579,520,563,839,1345,2902,6268,13155,20804,31337,47124,87964,209712,35257,35063,32355,31645,32029,32342,32671,40527,48237,59000,42887,111619,117793,46395,31011,20829,16280,14225,12775,11224,16428,23434,299
174,8348,17661,21689,33829,36042,30147,34143,32231,26763,6337,113,8686,10925,18859,21247,34455,30056,40397,41327,37328,3971,205,2051,9785,11821,16438,26471,40157,46960,52627,37614,3235,39014,33290,26486,24422,23644,23643,23332,20726,18258,10358,4191,1217,8130,13054,19573,25913,27321,26531,32498,40026,35858,17243,0,31,345,997,2489,7819,22781,43512,92796,69848,6746,0,33,328,1003,2731,7876,20282,55355,94841,58718,6197,913,745,3112,12906,18827,26486,32905,37585,50820,50455,12610,17191,13815,18521,20342,24973,26700,27775,29866,36341,27764,4076,15383,93505,47779,31824,23249,15520,8872,5378,3401,1947,506,18393,24149,24059,26451,25397,23941,27248,34213,32965,9011,1537,580,1080,2678,5245,10725,22428,40965,49455,35439,40096,38673,478
0,28,589,1426,2000,2365,10004,18850,74757,173457,2911,4,1865,2457,5744,11923,19131,49042,92890,85399,17257,675,356,11064,44275,58562,72955,43807,34339,16433,3259,1255,82,3369,2832,5720,14627,33352,56938,77035,61941,25327,5091,155,6947,99296,80484,43466,27652,16080,7435,2908,1242,779,98,89,66160,137510,58341,22446,1679,160,2,0,0,0,51,66732,135519,59868,22527,1545,139,6,0,0,0,11934,97704,74596,38302,23871,18280,12031,5745,2254,1002,668,1026,1677,2893,8489,21171,43020,72720,95195,38849,1259,88,2914,2212,2764,4711,9163,20757,36894,68220,93291,43060,2401,75,266,367,876,2054,3874,6144,11271,28074,115874,117512,14806,136377,67879,32745,18830,8315,3788,1916,1159,550,22,190
23604,45871,41990,49421,37747,35165,33504,16267,4440,576,38,28817,63572,40830,40281,34310,29557,26679,16268,7295,978,36,27013,64047,49460,43331,37011,29253,21995,11340,4408,731,34,44293,44413,54292,49637,43005,27963,15734,6752,2215,278,41,18446,28180,30583,31732,32803,33072,36215,37463,29126,10239,764,169,10887,37711,71370,96342,64434,7319,340,41,10,0,159,11291,37376,72169,101820,58391,6960,416,35,6,0,15929,34232,36417,33043,32276,33661,32322,32233,27176,10852,482,55419,51922,50586,38110,34251,25523,14188,12535,5069,965,55,8878,2974,4871,12201,25140,42855,53940,51858,35588,37138,13180,6862,34304,54648,48756,35714,25102,20551,18826,16755,14193,12912,5916,13620,28838,26374,27345,32107,35898,37718,32655,34444,13708,369
21,26133,80969,86764,81612,91287,92542,88217,37411,4514,153,2789,27066,75270,106446,81680,79448,86265,75668,46323,8564,104,3366,19712,71740,103557,98457,85161,84857,72413,41563,8712,85,17146,46810,75025,92608,93003,91626,85811,54635,27431,5306,222,9539,6339,14784,30050,47703,66849,88804,117821,119302,72017,16415,0,6883,60439,110321,79785,81319,66556,74396,79434,28670,1820,0,7145,58570,109728,81966,80325,62472,92296,69903,25676,1542,8657,8944,26166,49117,67660,83043,94544,109951,95506,42208,3827,24063,50005,63614,78607,86388,84497,75846,71121,44594,10798,90,8243,3180,9382,33347,74825,126207,139942,113352,64545,16066,534,71057,145742,133511,86915,51629,32592,22938,16781,11976,6609,9873,2228,9189,16824,32098,45258,54735,69808,84943,84697,108698,81145,507
11,7860,33325,60277,89126,90039,87639,67888,18491,4611,433,101,4409,18311,35683,53670,73649,89118,98478,72465,13588,228,2884,2676,6039,16595,34956,57426,82073,103390,116077,37452,132,20489,20203,27167,37101,55714,76888,88286,74152,42940,15109,1651,8864,14227,24791,30344,30199,30662,35321,45456,65402,94830,79604,0,1263,4964,1782,2732,6427,14941,28520,71082,183727,144262,0,1015,5175,1788,2932,6229,14147,33524,71900,177271,145719,6633,3450,16470,32262,36555,37467,41241,54093,80116,120242,31171,11256,9671,17559,28432,44985,63130,82120,94481,85833,22055,178,10296,19930,80967,92670,76878,74676,55495,31772,13643,3146,227,172111,52557,28820,23786,23222,22545,22499,27992,40454,35317,10397,1571,13658,34203,47617,39944,31077,27834,24806,24762,48128,166100,432
0,145,673,2722,7082,15037,27184,55253,84086,66652,4879,64,122,822,2414,7310,13039,43973,96713,82791,13111,3354,67,2098,23254,39022,55326,65808,46264,18217,7196,3935,2526,6360,12691,19226,24668,33669,42104,44007,40628,26392,11106,2862,4257,27066,56141,59334,48425,28783,17835,10070,5137,2793,3872,2290,29512,119342,64970,20630,15998,9047,1653,267,4,0,2060,31860,114526,66968,21916,15354,9054,1744,227,4,0,4150,22547,46360,44541,46832,39736,26797,15196,8467,3974,5113,2467,1243,8448,32592,64679,62346,36120,24526,21582,6900,2810,4752,8948,8665,13397,21572,36077,44713,51363,51633,21843,750,9,104,758,3121,5517,9690,14057,21322,50018,129748,29369,4429,46237,67696,62714,36781,19933,10771,5949,3456,3438,2309,231
1459,22230,27245,30070,27139,38814,48394,53167,41199,14485,663,2643,16538,13203,21800,24508,30757,40785,54230,78259,21915,227,11184,14019,23117,28792,26200,31703,41786,57069,58727,12166,102,2354,3264,6352,11108,20010,32120,48623,63603,65822,42265,9344,22619,23570,24212,35386,35039,41485,47430,47676,23501,3718,229,0,11524,7502,14903,22097,22736,29898,30260,46302,71165,48478,0,12223,7333,14780,22813,23091,26439,37635,45947,71979,42625,16172,18946,20325,27824,28644,26014,32736,50342,62989,20143,730,1636,1814,4143,9741,25825,46660,77541,87308,45069,5004,124,2436,11822,14825,22698,26877,35609,43437,45740,44845,37146,19430,595,1824,5214,15162,26839,39986,45970,49132,48850,46106,25187,27702,42235,51818,55237,48856,35162,22875,12066,4700,3168,1046,74
