band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,census_code
3569,42025,76074,128964,143011,125053,49726,8638,813,10543,35658,71648,89079,113868,119895,109228,27547,407,14543,35555,51891,56789,85437,107506,142721,83104,327,22166,9758,17399,26789,56640,117778,188138,127872,11333,19551,7642,16874,35972,56278,78611,111026,154923,96996,8,8445,20216,51109,84244,169443,188204,55296,908,6,10263,19312,49265,91937,168587,178517,59241,745,19079,11729,29627,46023,59697,84645,134584,153055,39434,20381,8785,22106,50687,76584,122579,167885,108227,639,15433,5792,22478,85518,147082,117242,91603,76661,16064,212309,142509,85703,52321,29686,16970,10767,8832,18776,6067,33472,56599,64798,70801,80535,87545,106691,71365,484
32539,130181,58892,36158,28059,30180,23749,17241,15492,126619,126002,50911,27482,16098,8625,4470,2458,9826,189216,128699,26015,10563,4773,2119,1154,1940,8012,20138,45625,63834,81669,68531,46013,23560,10509,12612,90511,133858,76627,33016,15959,10105,5907,2938,3570,162441,200881,9131,37,1,0,0,0,0,176695,188877,6884,34,1,0,0,0,0,150527,148331,38307,15272,8303,4779,2813,2758,1401,73991,111687,89994,54562,22990,7634,2143,1691,7799,877,2326,2940,3208,5808,12154,32383,132780,180015,4777,11138,19420,27092,33340,43616,66427,101510,65171,54393,186324,80593,26954,11247,6027,3264,1955,1734,293
1025,6797,6110,7193,7743,8079,11086,44927,24980,5954,14049,10859,12409,17383,21321,17893,14001,4071,11480,27390,26872,22566,15171,7476,2546,3399,1040,17883,26412,31892,20420,10682,5679,2899,1320,753,21045,37014,23164,14560,10545,6687,2886,1688,351,78686,38841,413,0,0,0,0,0,0,82969,34644,327,0,0,0,0,0,0,23622,40440,22685,14960,7642,3113,1640,1813,2025,13156,19277,24974,26486,20087,7891,2571,2731,767,11021,4923,5565,8299,13753,19764,24031,21959,8625,326,1582,3927,4289,5200,7782,14922,32975,46937,9750,35566,28697,17014,11076,7496,3901,2684,1756,319
0,0,0,0,0,0,1,4,23,0,0,0,0,0,0,3,13,40,0,0,0,0,0,7,8,14,41,21,6,2,5,8,6,4,12,20,1,28,16,10,20,19,19,10,17,0,0,0,0,6,1,15,18,0,0,0,0,0,6,0,18,18,0,0,0,0,2,27,7,17,32,62,0,11,16,8,3,6,11,24,82,82,2,0,0,0,0,0,0,20,120,0,0,0,0,0,0,0,68,0,0,0,76,19,0,0,0,80,103
47,1810,5406,10842,17737,37081,61089,89271,23836,12,495,3329,7912,15624,30039,58143,116099,15466,58,3771,10521,17809,28252,42779,65379,73097,5453,2774,1524,2766,6565,15210,33945,66654,87378,30303,1949,2023,5622,15208,29216,50300,62580,65154,15067,0,2,1544,6211,19210,45413,64340,67703,42696,17,2,1710,6013,20884,45650,60384,71728,40731,619,4544,9649,15267,23658,34559,55035,73362,30426,873,1312,1750,2874,6308,21853,80046,121697,10406,5396,19096,32639,35722,39626,40365,38493,29574,6208,177,1650,15346,56833,79722,58363,25025,6728,3275,719,17957,39680,45412,41783,40294,38723,21323,1228,159
140042,515,86,44,22,21,24,32,32,138884,1367,290,115,67,28,28,18,21,135270,4217,831,291,113,41,28,17,10,49124,13060,10375,9558,10111,11496,11029,13578,12487,76178,27205,17066,10105,5389,2880,1407,490,98,134119,6137,415,101,39,5,2,0,0,135148,5163,363,100,37,5,2,0,0,97863,29878,7306,2600,1386,975,613,185,12,91450,19744,13588,8059,4188,2569,971,226,23,4,17,57,99,232,609,1995,8090,129715,44055,16448,11392,8692,7283,7438,9528,14579,21403,69948,47297,13644,4696,2119,1248,689,474,703,263
17843,97316,80303,56035,44401,18541,5523,1605,218,25730,79402,55297,56685,51478,36899,14725,1478,91,19626,60873,51191,41274,41286,43950,48492,15042,51,63735,75568,44010,37528,35709,31618,23239,9740,638,27031,46204,51437,44166,41977,43806,43817,21676,1671,0,6697,10613,61973,72275,72488,50821,33692,13226,0,7176,11797,60012,77675,69236,48889,33858,13142,17711,46848,56288,48239,49670,46878,45988,10100,63,73729,62369,37189,32172,31359,37062,35598,12225,82,16959,11881,27092,49287,70135,62296,50984,30297,2854,17071,42318,50383,45799,38724,36670,40110,32829,17881,8286,17434,48646,57897,69147,72089,36553,10224,1509,491
2239,78615,94932,65502,52668,34848,9953,1183,123,2159,75612,70970,61800,52058,45503,27862,4015,84,14595,44929,50674,51472,49593,53647,52605,22458,90,60199,45137,55312,61742,53988,36940,19541,6539,665,26392,42221,51270,52581,52969,50531,43682,19380,1037,0,8923,11196,18971,42921,75028,77662,69969,35393,8,11869,8707,18831,46244,73929,74373,72254,33848,22014,30065,57834,54243,62957,66676,40332,5926,16,44946,48791,54410,53315,47461,42638,34520,13851,131,26468,36797,53549,51564,54118,44829,39358,28855,4525,18687,30673,42777,46626,45098,45573,49934,34037,26658,13495,30213,48500,53469,58716,66211,45057,20751,3651,493
380,26665,103518,204384,226575,201892,92605,16330,445,3417,11340,70925,166292,208875,215294,161321,35184,146,4040,5206,25472,87243,157112,228410,274384,90801,126,93349,143822,163370,168822,148145,96459,44971,12179,1677,16151,120554,148101,146584,153919,145357,99724,39508,2896,16,3711,12055,17351,18928,59549,111059,224493,425632,24,4208,12425,16072,19817,54948,116497,213530,435273,7361,21511,141915,171306,184487,214586,121238,10046,344,20284,51906,100637,157471,192428,193856,132008,24044,160,62868,262940,185103,147659,108008,64046,32465,8915,790,30687,47923,55192,70760,93261,122175,172314,236014,44468,7647,76579,140437,159949,153421,142981,108425,62813,20542,440
42740,35521,24261,18163,17560,11372,6722,3212,320,36160,26613,16812,16403,18633,22474,15648,7015,236,38223,26708,18452,15787,15759,21292,18073,5700,121,5640,7568,10293,13377,20675,30209,36315,28252,7900,19169,22720,29079,24562,24210,23736,13480,3254,279,2183,21996,16040,17015,8623,15784,25541,25464,27960,2916,22602,15388,16977,8609,15551,25240,25467,27857,18262,28238,23489,18167,20076,19497,20134,11195,1314,10582,14313,16025,16301,25066,37321,31749,8450,284,1573,3579,4962,8265,14449,19647,25473,38997,43128,462,3434,17803,36182,31402,21416,18901,20520,9613,21514,35256,42304,29985,17131,7983,3414,1669,738,51
21270,52542,29535,17402,13692,8888,5609,3146,237,28070,40988,23481,18419,14600,13888,9090,3674,110,45872,33104,25033,14249,12000,12474,8019,1523,38,2098,3689,7889,13117,20470,28158,34573,31221,11094,29611,28500,26138,25731,19351,15047,6659,1180,89,2788,35420,26400,17958,12362,12059,13535,15291,16477,3766,36795,24760,17655,12331,11846,14093,14170,16887,32338,26333,24364,18622,18329,13868,13095,4875,477,3563,6930,11964,23162,38547,41607,22604,3879,106,1253,1531,3593,6056,8136,10438,17921,42490,60879,869,3540,9922,19165,21668,22382,24622,38729,11351,41661,35506,34581,20124,10848,5799,2553,840,325,39
47443,106018,84466,79575,61376,28488,6198,910,38,37419,114796,84016,80835,58273,30034,7512,1577,50,24164,96914,102812,83145,63660,31732,9919,2010,156,36733,92423,124327,91949,48952,15507,3509,986,126,11405,19107,28834,48994,71805,85993,83175,54363,10836,7,16634,82350,170426,116463,26328,2203,100,1,14,19487,84307,165754,119425,23255,2186,84,0,11322,28930,46440,61065,72042,74527,72883,41296,6007,61496,92871,91885,89182,48067,21598,7341,1890,182,4094,1851,7159,27369,80262,119394,109130,55785,9468,132912,112151,69665,38788,20893,13141,10250,8748,7964,3512,11991,24733,36970,44757,54150,56652,73598,108149,394
7502,50754,67369,55674,84352,117393,213804,106516,1325,10966,57979,86933,124954,162879,161496,88363,10452,667,13072,71400,153549,194738,171783,78065,17131,4270,681,15607,74392,245640,217343,111127,30401,7003,2624,552,12326,27157,53662,95004,148975,185520,135036,42576,4433,19,29196,271306,298466,85880,17710,1949,160,3,25,36970,281480,281188,86830,16198,1823,172,3,15173,54412,98239,134310,155956,136697,80935,25274,3693,19462,73783,154725,206522,169729,57848,17955,3776,889,4418,5610,14883,55847,167619,233137,158183,54771,10221,34911,104283,136401,129593,106577,81839,62962,33778,14345,4315,27001,57377,82921,109380,131904,119742,108315,63734,393
80049,89059,21224,7071,3042,1368,642,477,214,136961,51948,8678,2822,1321,597,344,347,128,132141,50507,12216,4454,2067,929,468,277,87,29661,45832,41483,29414,19413,13844,11250,8961,3288,58777,58951,33382,21753,14670,8511,4366,2127,609,0,49452,98156,39690,11139,4113,576,20,0,0,58662,92315,36503,11379,3758,511,18,0,86635,56258,25907,14426,9548,5682,3228,1221,241,95633,67092,24187,10193,3995,1284,502,189,71,5333,2432,2617,3360,5547,9543,18722,47826,107766,16695,17888,19041,20338,21631,25107,34647,33992,13807,48355,56236,33592,18860,11527,8411,6238,6608,13319,586
113,2574,10434,24686,38975,79556,159636,186611,8564,78,1739,3227,11201,30733,67955,157583,230029,8604,472,3657,14231,35763,69492,107219,131927,137473,10915,4575,6333,19679,39697,64323,103582,147726,105373,19861,3914,5132,25768,73070,105163,113248,101006,71183,12665,11,10238,54112,72818,60975,74363,69770,88108,80754,35,12614,55295,71006,63698,70765,69602,88985,79149,3295,8873,44020,66207,79470,98482,114820,84686,11296,3255,1148,3461,14478,43374,99246,170062,162663,13462,6538,48096,87500,87476,95856,95070,65458,23418,1737,527,1774,11770,56521,101833,126910,127549,72124,12141,1294,34071,104394,108319,106975,100144,45697,9687,568,165
416,29607,68324,66546,50152,40800,31881,22513,6844,1495,21688,72160,66798,51664,39819,33821,26591,3047,2510,54616,69916,48835,41646,38388,36598,23464,1110,22552,6962,12071,16386,26540,43317,66158,80380,42717,22051,14668,50111,80820,65959,50633,25875,6328,638,0,2575,26127,93146,79488,62417,32313,18878,2139,0,3291,28148,91255,82913,59189,30967,19413,1907,17411,34627,66640,59064,46422,42036,38046,12154,683,19110,3251,5772,23490,54267,86812,88119,34852,1410,31344,13404,14078,15012,21121,30529,47520,89986,54089,440,5848,21209,45691,66138,66188,56262,28687,26620,22172,89838,88614,54742,34917,18399,6682,1511,208,482
1704,3109,2068,1339,1459,1309,1457,1187,178,1074,2374,1751,1871,1788,1940,1899,1003,110,1216,2845,2335,2394,1746,1705,1193,317,59,251,723,1508,2060,2743,2732,2359,1132,302,242,1758,3933,4071,2088,1077,489,118,34,0,0,134,75,154,1372,5590,5805,680,0,0,136,70,185,1557,5017,6274,571,308,1641,2774,3142,2945,1727,866,322,85,435,878,1514,2232,3117,2975,1871,704,84,333,570,661,734,1108,1655,2760,4025,1964,5,212,873,1510,1703,2006,3258,4000,243,262,3070,5909,3354,1019,162,23,3,8,55
1,2,1,1,1,4,8,6,32,1,1,4,3,4,18,18,13,50,3,5,4,19,30,12,11,33,30,92,24,9,3,6,12,12,10,0,37,62,25,30,4,33,12,0,0,0,0,2,10,5,17,19,7,6,0,0,4,14,4,17,15,8,6,0,1,22,69,24,22,45,34,28,74,34,9,10,7,15,32,22,49,165,8,6,2,1,3,3,0,30,130,0,0,0,1,1,2,10,129,1,2,5,122,49,16,5,3,55,418
0,0,0,0,0,0,0,0,0,1,0,2,4,0,4,8,5,11,14,7,10,9,7,11,7,17,9,109,11,5,0,1,3,1,1,2,95,36,16,2,4,0,1,0,0,8,21,13,8,0,0,0,0,0,14,14,14,12,2,0,0,0,0,26,18,48,48,31,26,14,11,2,180,31,18,13,12,10,13,15,2,102,2,1,0,0,0,0,0,60,170,0,1,1,0,0,0,1,42,1,14,28,89,18,1,4,0,35,335
35996,18330,7381,6347,4912,5391,3901,5608,42513,34984,16139,9607,8598,7189,5318,5295,6208,36786,30747,20336,12850,9469,7810,6098,4735,6167,31648,29616,10376,8455,7786,6587,8123,8057,9691,40929,69488,24727,15525,9982,5195,2748,986,262,49,88740,30892,7392,1335,232,42,2,0,0,90569,30146,6437,1211,238,33,1,0,0,60076,33670,18482,7946,4482,2636,1434,438,39,36667,10889,10815,8579,8680,8800,7048,6389,34133,24400,7828,5499,5537,7244,10682,18650,32462,17265,484,1460,3076,4635,5928,7803,12562,20935,71645,66035,36044,15905,6063,2131,1089,528,224,83,17
125792,1679,319,149,68,40,35,59,29,123619,3005,763,344,223,92,72,43,9,117244,7091,2029,983,482,238,84,17,2,47827,12333,9431,8486,8334,9455,9481,11400,11423,69222,20415,14079,9421,5945,4017,2722,1771,578,121584,5797,650,120,15,4,0,0,0,122161,5315,568,107,16,3,0,0,0,83122,26378,8722,3679,2262,1762,1431,734,80,81914,14393,11458,8570,5340,4111,1863,503,18,30,88,153,291,701,1605,4115,13447,107740,36330,13576,10280,8244,6985,7071,8939,14074,22671,60025,38169,13540,6213,3317,2293,1549,1420,1644,269
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2,2,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,24,14,0,0,0,0,0,0,0,35,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,10,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,1,0,0,1,3,7,3,5,7,2,29,7,2,1,1,0,1,1,0,16,19,12,6,0,3,0,0,0,0,0,0,0,2,1,13,12,0,0,0,0,0,2,2,15,20,1,0,0,8,48,31,23,23,20,1,37,41,16,14,20,9,10,27,8,30,0,0,0,0,0,0,0,20,70,0,0,0,0,0,0,0,9,0,0,9,36,4,0,0,0,20,537
0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,9,31,0,0,0,5,7,11,10,26,18,45,16,7,3,5,4,5,7,6,23,32,23,14,7,6,12,2,0,0,0,0,0,2,8,23,1,2,0,0,0,0,3,7,15,12,3,0,0,18,44,14,23,20,20,15,62,23,12,16,12,13,16,29,27,96,1,0,0,0,0,0,0,30,90,0,0,0,0,0,0,3,69,0,3,25,72,14,6,0,0,30,444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251
606,22456,60554,92589,101906,173656,205453,95229,3329,599,11571,28693,69746,104436,152133,215347,168929,4324,1132,10220,21809,38749,80627,149143,246937,199917,7244,12712,30159,46413,62047,104110,171674,183137,122323,23203,4944,12788,25561,52319,81986,127722,179952,145870,124636,83,626,5940,10439,13767,31110,81412,215405,396996,101,869,6401,10341,14305,30726,81623,199450,411962,4668,10126,21552,41464,69468,90676,188569,208657,120598,5549,9642,27189,50295,88855,144585,225990,195571,8102,6811,61873,175259,183205,136373,96164,64898,26157,5038,155299,81390,92210,139691,131577,72363,46529,27800,8919,7400,26864,60900,91815,120093,130606,89381,71191,157528,128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
450432,66291,16014,8256,6131,5273,4950,6498,93326,437117,72059,18730,10491,7873,6627,6272,9621,88866,405390,101526,24666,12001,8105,6830,6200,9234,84217,163098,102065,75526,57012,51952,45044,38672,32691,92755,266197,201910,98530,46679,26229,13933,5308,1677,218,285341,199843,112684,30753,13016,9806,5064,2777,2117,306207,190067,104477,27963,13437,9500,4706,3031,2017,251082,232459,88411,42191,22392,12753,7414,2791,495,298660,109259,66513,39955,24643,15514,11674,9266,86463,94087,16205,10348,10557,8982,14494,34467,156401,312230,17515,44602,66912,74485,73575,74519,84547,67109,151050,184129,216220,155240,57925,23766,10853,4389,1958,932,24
229085,90227,47928,36862,24585,15124,10350,4609,764,219980,71824,50317,40685,35689,24153,13207,3911,434,194852,70672,45930,40238,40663,37475,24647,6067,315,40970,58644,77166,78200,83394,58828,38483,16593,9253,101566,72449,51643,44215,47472,53894,54957,31187,6018,10769,77916,118146,105091,79860,58332,11849,2266,86,12688,83135,114373,100849,81161,54681,14855,2503,70,120054,81862,45680,37512,40914,51555,55837,26010,3267,143297,83986,56583,57501,52518,38747,23084,6238,391,2862,5808,13717,21560,36904,50518,61700,95674,172116,89931,79993,62050,47581,39597,38043,44337,46299,11545,70341,94868,63875,50321,44990,42245,36377,35181,21805,632
6,661,4857,13668,30235,75714,249183,587171,228711,9,180,667,2434,8175,25278,97803,737524,318136,4,145,1386,3875,9766,26375,93597,703360,351698,2048,4370,9083,15646,26207,51568,114276,354641,612367,654,539,1491,4062,11896,37984,133011,416831,583738,7,927,14455,103204,196308,326965,318888,190399,39053,31,1552,16863,102999,202011,309852,333459,186700,36739,465,407,2323,7180,16738,38318,101646,364419,658710,653,944,1665,3534,7602,16561,56608,586876,515763,39309,383202,334233,169082,115363,79928,48519,18334,2236,4152,131147,301815,324093,295144,103365,23463,5735,1292,411,9191,54863,121352,180453,263268,260175,224066,76427,116
78052,106927,42848,31488,19257,16133,11489,6024,281,105994,124388,33785,18740,12467,9810,5616,1530,76,193704,68445,22094,11549,9187,4989,1864,450,27,8743,15069,21267,27581,34236,44359,53496,65112,42370,192226,72198,27091,13087,5059,1668,534,148,28,55917,94216,118524,24898,13636,3833,686,239,17,64423,99470,105750,24279,13555,3592,657,226,14,187034,68930,23640,15870,9506,4544,1894,586,110,8077,33135,75299,94304,58342,29280,12287,2524,48,2998,2746,3216,4127,6327,10264,19052,43206,220253,59,154,674,2185,4577,10015,32025,142045,120018,215543,55097,19614,13938,5568,1266,375,148,41,49
0,1,1,0,0,1,0,1,3,0,0,0,3,3,0,3,3,9,0,0,6,6,6,4,2,10,8,34,3,7,2,2,1,1,4,2,26,14,16,7,4,4,4,2,0,0,0,0,0,0,4,8,21,3,0,0,0,0,0,6,7,23,12,0,0,46,43,27,24,35,16,19,93,15,21,11,19,13,21,22,30,51,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,27,0,0,8,47,12,0,0,0,30,446
1580,17801,24763,40719,48563,72662,76993,50285,3263,3221,20772,35120,46341,57968,66369,70418,35173,1247,4117,28606,41275,47931,55137,64735,60388,33460,980,28033,26495,37678,48337,58845,61994,47246,23858,4143,13934,14301,22120,35884,45320,51968,58031,59617,35454,122,5317,30569,103031,113524,59930,18651,5129,356,147,6214,30897,101930,116120,57343,18315,5304,359,13285,18047,29596,41854,52735,56732,62255,54086,8039,20438,20414,31674,44444,57379,65798,61286,34017,1179,14424,18970,35046,55705,65388,59869,52611,29290,5326,43665,70148,58004,42621,31962,25468,24566,23504,16691,7530,16729,27307,42981,44788,43004,42015,52830,59445,602
2307,160450,254514,180149,121712,72958,32774,5234,159,1079,82331,190519,196530,151561,116946,75619,15594,78,831,15108,87396,178053,197175,177430,134917,39180,167,307420,218447,137806,84541,47753,21860,8377,3149,904,20014,184153,252218,180407,106269,57504,24650,4687,355,0,1235,1380,1659,4505,14203,26401,53196,727678,4,1431,1259,1642,5003,14534,25429,55514,725441,3276,21408,177761,284924,188439,113901,38628,1886,34,109609,172606,170137,140557,110105,75068,41507,10265,403,118572,361165,155775,77229,49059,34389,23264,9849,955,526,3310,11242,29687,62191,131085,287789,286047,18380,3091,18424,69540,240183,324277,133005,33151,7647,939,514
1,8,1468,5871,5124,12939,83524,305686,40471,0,46,6460,6164,12159,57991,189096,179410,3766,6,7067,12632,29343,74950,133267,147902,48230,1695,2783,4834,11905,51716,148700,160989,62665,10800,700,2583,5049,9866,22763,62831,132188,167739,49736,2337,44,3889,14165,11903,123765,253344,46051,1919,12,55,4594,13700,12611,130990,245230,46106,1797,9,2564,8499,15795,32684,67019,122918,151437,51066,3110,1186,5803,7552,17419,62676,146451,161102,51105,1798,4859,9340,50692,111647,137025,93496,38206,9189,638,365,4961,34284,82350,112866,113276,74921,26883,5186,1027,7783,24026,62659,105217,130023,88171,33150,3036,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638
351544,25777,8485,4869,5014,4699,6106,10394,501020,315274,47383,21462,11224,7564,6373,8478,16682,483677,278012,81193,27032,14380,11967,8605,10929,20446,465731,124335,71176,51008,49380,44579,41606,41301,42953,452122,505790,159908,90634,63281,45204,29117,16387,6307,2084,662519,122100,59815,35652,17095,13862,5728,1461,139,669484,122737,55121,32507,18689,13196,4939,1579,119,387370,204801,121290,76631,51295,36969,25607,11882,2840,229037,61891,51498,39888,22738,18917,14338,18181,465831,293234,77032,45787,98637,11205,16897,35388,107571,232124,49121,54441,48878,44860,39130,35736,41501,38355,563075,617537,132739,75353,42195,22328,11435,5888,4013,3770,56
239679,169238,76222,63124,58717,59759,45432,14321,533,85943,245398,98502,68085,65319,65644,61679,35291,1164,35396,173489,152910,93881,76340,72339,73036,47735,1899,22265,66979,108343,150792,150770,123163,75005,26563,3145,7543,22554,51497,90643,109973,115472,120051,124116,85176,590,65544,137856,180417,136920,97626,60755,35633,11684,580,71643,133864,176052,141651,95618,60142,36521,10954,8307,41968,90710,104004,96089,88346,97483,129344,70774,51439,115788,141344,126134,91023,80119,70454,47612,3112,2618,8939,43045,71843,95880,111258,169886,197366,26190,336189,198625,92368,43531,22377,13961,10379,6305,3290,1224,19945,79589,107266,89044,77484,68565,92355,191553,400
0,6,1182,10045,12073,30097,105024,193273,10832,0,1540,7882,5728,10167,77468,170751,86675,2321,0,2168,20170,73154,109444,102044,43868,9844,1840,12822,92770,97553,71261,49727,26829,7978,2701,891,1512,4961,46284,91078,82913,70919,44038,16745,4082,148,11631,43457,167387,80205,42389,13320,3903,92,183,13224,47523,159141,88061,36669,14105,3521,105,1064,3936,35952,81383,82145,76101,54443,22180,5328,3739,13919,57098,101247,67906,71403,37649,7794,1777,4155,23204,72409,106285,96066,44197,14294,1885,37,86,1751,11279,26095,41354,61834,95062,117578,7493,509,2186,20689,64418,94176,90755,50522,27717,11560,235
42494,1375,306,146,95,104,116,214,59349,40100,4617,1792,683,429,277,370,729,62565,37196,9914,2355,1146,843,480,644,1297,65185,14764,10546,6630,6387,6091,5503,5078,3990,67636,80282,26046,14144,10286,7249,4716,3154,1785,790,99015,24385,17241,10799,4428,2415,657,165,31,100254,25150,16277,9778,4758,2219,544,187,27,53174,36612,18215,10661,7249,5408,4583,3344,1128,24760,6808,5449,3644,1413,883,666,807,54876,27010,10037,7392,23389,637,953,3462,16477,29695,6569,7752,7158,6207,5358,4620,4924,4236,64212,81442,16993,13448,6972,3205,1573,722,437,677,57
546,25032,85813,96010,132783,211519,266986,138001,3078,1321,44655,84252,95511,117789,179792,233901,198449,4098,2622,17494,57778,87993,114249,166714,237474,266050,9394,28757,53612,67145,80070,93797,142141,219171,230949,44126,6232,8634,20902,39597,72842,136788,216951,270291,187531,82,5421,17447,64209,150836,249899,219803,178555,73516,105,4773,15270,61006,157917,241755,226324,176506,76112,5337,13016,28345,45242,81480,136721,216035,308858,124734,20667,40743,49178,56911,89288,167699,262872,259418,12992,6960,71737,162704,202357,205446,150493,104477,47428,8166,283540,191613,174947,150719,75728,36553,24721,14317,7630,4992,34476,58865,86978,94363,109968,130755,187392,251979,425
455,4870,14485,19780,43911,56455,61457,37486,2070,799,16373,40060,44243,48114,53908,34572,2769,131,10816,64579,60484,38218,29871,27269,9411,293,28,18385,29423,29576,31964,33465,33476,25275,23145,16260,35973,61634,40549,31309,23730,18303,17324,11734,413,4261,222495,14169,44,0,0,0,0,0,6336,223719,10876,38,0,0,0,0,0,42511,59492,44991,28209,19564,17143,19843,8931,285,9946,23062,33089,43625,51906,49604,26124,3458,155,2202,6697,9600,15317,25316,35333,51407,64152,30945,1871,10718,13262,15468,18365,21986,33607,66856,58836,39034,64485,51573,28256,16202,12272,10045,11327,7775,331
877,14434,29342,44949,57798,99087,161088,169749,5828,2679,14827,27988,36429,49610,86838,162555,198217,4009,2945,7446,28181,41330,78187,136171,166877,119696,2319,27953,43086,44188,56706,78096,105304,139481,82752,5586,5367,13294,33518,62445,91769,102567,116034,112939,45219,1288,34646,103169,105288,73967,103663,97716,59608,3807,1473,40436,102056,100710,78638,101516,94231,60648,3444,5410,16401,40070,72339,73496,87064,111433,127111,49828,13318,26622,28420,35821,55554,102891,173764,143778,2984,7048,40100,133040,128186,117090,90872,51830,14056,930,60840,77570,55467,61426,70532,77519,85085,71574,23139,2842,43606,76051,83184,75938,68157,48545,45488,139341,421
958,72091,158742,118595,133514,156663,109357,32598,365,1988,115996,133901,100759,106904,124717,117631,79396,1591,1045,29669,131334,135563,132275,123250,115553,108325,5869,131132,132568,92968,76249,85444,104791,102522,51633,5576,3363,6968,20251,46964,101434,163917,193598,153308,93080,9,3136,21964,59161,133991,280518,172641,72154,39309,9,3355,22355,57527,141269,261317,185778,71833,39440,2510,9380,23708,41244,87518,153548,199937,178828,86210,79638,120735,73728,74209,97481,115191,125576,90273,6052,4245,60579,170947,211116,154497,93148,57382,26634,4335,312941,132244,98408,91229,67120,40038,24717,11851,4335,1296,17378,36289,56112,62131,67954,72221,94126,375376,426
12957,64570,105146,105628,158179,166937,150421,46934,5735,21188,182724,151056,116968,112805,113032,90805,24848,3081,78067,217396,121961,93229,92678,95119,83038,32721,2298,126609,59961,72684,79552,101019,129827,122347,95575,28933,118172,86315,109289,104140,103586,96628,94260,83971,20146,192,12626,247256,395485,146009,14769,167,3,0,5,15881,253658,394748,139621,12458,135,1,0,135672,146640,130427,111483,98876,96136,77067,17535,2671,126203,82957,95168,93651,119461,130539,112553,53355,2620,56163,27941,30205,58808,111443,128584,155058,166032,82273,42973,115238,122123,104303,83393,72180,76545,72754,126998,81093,137025,140140,129186,107163,92654,73264,45926,10056,546
0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,6,10,23,0,1,16,25,14,8,6,26,23,96,17,6,4,11,8,16,2,1,68,30,26,13,15,16,7,0,0,0,0,0,25,21,6,2,2,0,0,0,4,17,30,5,4,0,0,0,5,42,73,7,38,23,39,18,130,27,8,14,17,26,17,33,57,143,2,2,0,0,0,0,0,60,170,0,0,0,0,0,0,0,69,0,5,27,132,27,3,4,2,20,202
