band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_1_15,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_2_15,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_3_15,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_4_15,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_5_15,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_6_15,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_7_15,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_8_15,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_9_15,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_10_15,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_11_15,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,band_12_15,census_code
0,115,1252,1782,4114,5245,8010,11945,14655,25805,31927,44118,56017,38849,3285,10,4,185,1279,2358,3835,6832,9719,13959,19230,30854,48548,70749,38173,1384,4,466,2196,4676,7008,9817,12535,17249,21043,28196,36700,42979,49501,14615,134,2285,723,897,1305,1854,2768,5901,8156,12140,26755,37563,49233,51354,39735,6450,1284,867,1371,2075,3997,7863,10802,19142,25810,31107,37259,39499,41371,20520,4152,0,0,2,269,1275,2540,6480,10091,21481,30242,36631,31018,51255,40337,15498,17,0,2,165,1545,2191,6766,13575,20908,29107,30184,44917,38690,43751,15301,117,1172,2618,4378,6527,8854,11096,12678,18211,22645,31756,37241,43977,38797,7052,287,816,841,728,1263,1579,2185,4332,8401,14538,35359,69221,81337,25676,556,3315,4018,11866,17112,20820,22480,21717,23333,23795,24388,23423,22072,17885,10278,617,39,278,867,3415,12574,28543,43983,49158,42334,30900,18538,8685,3940,1996,1869,13,2187,10949,19593,25614,27701,26409,24973,23812,24594,24327,20592,13601,2529,225,159
138573,1714,245,83,28,27,19,16,10,15,15,20,15,16,22,135833,3624,668,280,136,89,46,36,19,20,18,12,10,18,9,128076,8801,2234,818,389,211,111,67,37,19,18,12,12,12,1,41058,11670,7264,6450,6117,5711,5808,6108,6674,6864,6596,6877,8120,9319,6182,57825,24892,16107,12423,9202,6859,4640,3269,2109,1497,985,573,298,106,33,84251,53808,2055,417,140,75,40,18,10,2,2,0,0,0,0,83324,54840,1960,396,154,74,38,21,6,3,2,0,0,0,0,73404,33410,17698,7294,3241,1821,1133,831,635,541,408,277,100,25,0,80419,14404,12049,10041,7869,5263,3396,3267,1524,1366,714,334,136,26,10,2,4,8,30,34,49,85,139,213,454,942,1887,4502,15570,116899,34602,13377,9692,7761,6463,5574,4715,4337,4052,4735,5216,6519,8252,17549,7974,22707,63085,26509,12262,6326,3284,1936,1283,858,702,478,313,277,366,432,263
100,42333,62018,46894,44117,35154,34063,24936,16540,8284,4195,1819,950,331,51,2541,41177,45830,43899,26982,35837,34446,31168,23635,19976,11892,3471,761,152,18,2849,28039,40228,32147,28427,26407,22572,23547,26702,27282,29870,25176,8306,227,6,34916,45075,47618,29452,26252,22851,22696,21419,20377,17512,15459,10881,5804,1422,51,13381,23250,29583,26949,31509,25918,27310,24056,24272,28393,27652,22941,12937,3426,208,0,0,5478,3879,7953,32588,45771,38873,49104,40400,32197,21901,24940,13861,4840,0,1,5583,3499,9890,28532,48980,49534,43447,36430,28363,28919,19213,14651,4743,10507,13484,29492,36419,30945,30540,29361,26709,28773,29404,30042,21093,4834,163,19,41549,46149,37563,26567,21459,19330,18167,19451,20493,23152,22483,17938,7134,340,10,12149,6986,6740,11080,18977,28512,34525,41827,41355,35499,31794,27900,18442,5764,235,6001,18188,25549,29723,30311,28054,26095,23010,21798,22236,23618,24371,19913,12019,10899,5881,3804,9701,23314,31666,33563,36656,41941,45539,41434,27314,12500,5998,1972,502,491
5,10280,47787,63017,54697,40180,38781,31617,24375,18065,8186,2262,613,136,62,65,9381,50348,48128,40819,38426,35105,31123,27811,26896,19790,10118,1906,119,28,5131,15235,29687,30717,29428,30844,30133,30039,30909,32787,32712,28227,13610,598,6,42749,25804,26861,31939,33295,35835,37066,32875,25968,20926,13736,7891,3905,1100,113,21413,10540,26192,32094,29644,31047,31876,32559,31002,29597,28170,22125,11341,2364,99,0,0,3223,13990,2906,8134,18298,23243,40356,46889,46554,36285,50992,37096,12097,8,1,3219,13841,3515,7348,19309,29287,38114,44946,40867,48218,40554,38896,11940,20196,3580,18123,32986,35028,32850,33318,37095,41186,39427,30242,12809,3138,84,1,29916,23281,29832,32917,32201,31715,31201,28783,27806,23909,22405,17031,8408,649,9,22287,9260,22424,30146,32697,32057,30654,32507,29915,25378,24046,22680,17790,7383,839,8110,16150,18190,22928,26759,28066,27812,27162,26338,27919,30299,28291,20575,10491,20973,1566,17701,17050,25422,30469,31668,33018,34963,38824,39923,31506,19105,12648,5403,797,493
0,2041,15775,42233,70514,115482,126963,132711,143128,114567,68830,31010,8163,1320,57,541,3608,5769,21224,54540,92670,118206,127606,125618,126361,109482,69286,17272,593,18,1222,3561,2901,7011,20023,44104,68393,94295,122792,143181,167434,147344,49544,973,16,42976,79505,84622,89199,104239,100909,102210,87127,69643,53537,32540,16730,6834,2273,450,7579,22400,76947,90654,87226,87629,89706,92855,93738,81932,67629,44958,23488,5603,450,0,100,2618,5462,7602,11270,9379,9697,23230,42252,59430,70756,138665,238395,253938,0,126,2577,4727,9227,9526,9978,12092,21873,37368,55260,90847,118143,248488,252562,6450,1427,9528,52740,100642,104018,103699,107542,126211,128909,94757,31649,4395,784,43,10843,16322,31546,50266,63850,89580,109460,109077,121790,113848,90650,52967,12041,533,21,10519,106332,163704,125968,104388,93926,79858,65113,45942,34874,22953,12696,5029,1394,98,14901,24579,28761,31210,34351,40093,47402,55879,65760,77062,96430,117665,146483,85134,7084,759,15296,46368,72632,89608,96952,94256,92099,89312,83732,72216,51858,37910,22157,7639,440
15269,38769,21353,13520,13611,10908,13853,7818,8178,6338,4233,3392,2003,570,56,9295,34958,13923,11099,10310,9797,11513,10101,12657,13442,10217,7888,4106,671,17,15212,30107,14898,13120,10046,9856,8789,9580,11561,13052,12181,8168,3141,399,5,3920,2956,4548,5379,6698,8256,9229,12356,15527,18893,21656,22213,16951,8853,2794,4202,19761,12793,17576,16636,15326,14370,13935,15185,13692,9587,4948,1912,495,71,454,6285,15230,10879,7371,11884,7074,4407,7665,10392,13957,13534,19788,9346,22340,464,6605,14986,10093,8758,10916,7853,5234,7102,10032,11707,19725,14743,10043,22346,8898,13454,17823,16917,12897,10455,10882,11634,11851,12918,12547,10495,7077,2353,171,6114,6924,8661,8812,10409,9388,11535,14587,18936,24242,21390,13198,5079,798,18,1094,1061,2213,2464,3282,4738,6036,8615,10460,12512,14435,17146,23082,30797,22138,190,547,1829,5812,13321,20809,22594,18960,14644,11993,11225,11878,12777,10733,2421,9288,17113,21619,26529,24525,19514,14829,10270,6479,4007,2415,1440,955,700,311,51
3140,33052,32123,19629,15403,10768,10296,7841,6335,4742,3646,2783,1932,585,46,2157,38841,22150,15625,13766,11570,10434,8190,8469,8244,6127,4140,2258,334,15,17073,36778,18615,18304,13239,9395,7169,7095,7611,7453,5741,2931,806,93,9,1501,1097,2180,3485,5413,7625,9240,11982,15037,17861,19942,21453,19118,12785,3590,3632,33861,16032,14501,16223,16331,13926,11253,10279,8340,5058,2042,654,148,26,1130,5624,24852,22173,10829,11318,9653,6842,7175,7391,7724,7114,10535,10038,9892,1391,5603,24653,21122,12552,10437,9833,7878,6513,7171,6820,10302,7915,9955,10158,14860,23241,15305,15755,13874,11042,10987,11203,9134,8453,8213,6574,2759,805,96,1855,2872,4035,5395,8300,11771,18605,23129,25641,24170,16743,7552,2026,252,16,1050,424,911,1429,2563,3541,3977,4850,5640,6622,8964,14929,25886,32476,39035,402,857,2109,3971,6992,10723,12906,12971,13046,13569,14379,16059,23025,19580,1659,16679,32140,20583,23292,19054,13524,9236,6490,4454,3067,1913,860,506,272,167,39
3360,72789,64830,43983,52965,49310,42698,39592,24934,12905,5287,1169,544,145,1,7760,54073,69555,52533,52310,51722,43212,35962,24326,13920,5930,2085,853,271,0,6632,30456,61825,65523,59454,51322,45855,39838,25953,15569,7695,2867,1147,376,0,14653,36810,57298,68359,76363,60875,45610,27358,15848,6717,2600,1230,570,207,14,6296,8387,11620,14255,18788,26290,35548,42974,49125,52855,50810,47062,32647,14646,3209,0,417,9806,36207,52561,95939,110345,65117,33042,8774,1879,363,61,1,0,0,399,9849,34964,58596,86634,115440,73455,25441,7464,1817,425,28,0,0,6073,9262,17579,23575,30203,33760,40813,43468,44126,45467,45582,38701,25430,9037,1436,28513,50931,54314,55470,57024,54100,43566,30966,18761,11454,5441,2448,1137,387,0,3793,471,1074,2313,5453,13641,25303,48514,66185,73382,69579,56032,32734,14601,1437,76300,82798,67262,51113,37255,26029,18050,12255,9141,7347,6429,5566,5218,5330,4419,987,3981,7251,11398,16619,21237,24111,26673,30181,33675,35032,33300,43524,60274,66269,394
1194,13129,34505,34185,42612,38676,39676,45598,57896,75573,120280,138931,58358,4066,10,1936,16622,34484,46417,56419,70048,86561,83558,113946,95216,69624,23242,4838,1777,1,3262,16314,44265,76553,97627,113652,119970,106264,74749,29951,14013,4173,2294,1599,3,8370,13785,47350,94584,171550,150077,104700,58960,31701,13433,5133,2602,1564,747,133,6070,10162,15808,24345,36760,49130,76326,88086,102693,113264,91115,61043,22505,5626,1756,6,236,16443,113459,170377,215015,113839,45070,22170,5962,1619,339,142,12,0,7,235,16436,96355,205442,188971,121716,50286,18171,5072,1397,498,87,16,0,6421,15558,32792,52203,60850,79691,95005,87766,91820,72681,56515,33703,13944,3942,1798,7856,21162,43857,75073,100022,131868,119475,96290,57345,29121,14229,4522,2230,1600,39,3539,1521,3482,5237,11132,29221,51009,100711,135811,139851,109967,65590,31685,12699,3234,11629,39594,62940,77669,83763,79644,73152,64170,54623,46420,40613,31261,20062,13942,5207,1312,5781,16276,27173,38151,46898,55194,65856,76008,80249,76106,64077,65449,61117,25042,393
24241,89953,44893,21536,9709,5017,3015,1819,934,696,407,338,257,267,64,61879,99176,25152,7667,3713,1823,1370,724,506,317,218,180,216,177,28,74527,74466,28472,11456,5943,3064,1954,1174,754,504,329,214,158,116,15,16547,21391,27209,28626,23203,19923,14117,11980,9009,7642,7093,6181,5446,3639,1140,22345,51989,34538,24106,18132,14304,11164,8582,6462,4422,2975,1958,1271,660,238,0,62,29355,76779,41412,30223,12961,5960,4047,1751,500,83,13,0,0,0,72,29846,72158,48901,26329,13618,6827,3327,1539,427,92,10,0,0,50472,50670,33306,21037,13315,9507,7278,5625,4187,3059,2169,1451,704,280,86,48044,68975,36642,21353,11898,7623,3845,2139,1245,620,372,174,110,83,23,4562,1212,1515,1477,1616,1953,2335,3293,4443,6426,9437,15166,27271,60009,62431,10133,10019,10800,11192,11480,12034,12563,12831,13886,15762,19443,23131,20632,13307,5933,17394,43828,34015,25302,17644,12626,8939,6889,5521,4823,4006,3422,3853,4984,9900,586
4,198,1375,3988,7556,12587,17562,23189,34710,55169,78990,126669,121378,27008,766,1,316,1208,1286,2233,4811,10428,18553,29761,46336,80264,122484,153764,39486,218,4,994,1928,4788,10646,18543,28662,40903,54109,70257,77327,81171,88143,33533,141,3807,1448,3634,7578,14120,20567,29077,38496,52337,67125,86673,88042,64325,30459,3461,3239,1197,2880,7933,19565,39568,52614,61924,70565,66810,63317,55480,43421,20441,2195,0,39,6470,23163,34689,45557,41223,32516,44262,44598,41574,35415,59616,69630,32397,0,139,6970,21191,39644,41291,43191,40093,40776,40118,37133,47439,49150,72539,31475,2275,1633,4410,18030,29840,37069,43619,47698,55080,60693,68505,67771,52800,19907,1819,2946,457,623,1272,2566,6332,13754,25416,43969,67627,96769,112034,102536,34492,356,3626,6095,30134,47857,54422,54211,51819,57649,58934,55789,44336,28997,13738,3240,302,225,508,996,2749,9593,26332,48019,61369,71753,77791,80502,66678,44133,17052,3449,89,2904,18690,52023,66053,65775,63777,63924,65425,56537,34737,14297,5648,1212,58,165
0,1033,17398,38932,40984,40460,36449,30345,26624,23620,19560,18043,13463,8164,2008,367,1759,9667,37854,45696,43133,34723,30799,26463,23163,20720,19724,16361,6331,323,761,5439,34677,47087,39078,31180,25845,24388,23933,23523,22651,20493,14633,3285,110,20988,2460,4129,6341,7667,8660,11896,16031,21119,28537,36706,44971,49853,40438,17287,18309,5285,8346,18402,36488,49294,45667,40227,34464,27760,18531,9680,3492,939,199,0,1,1412,10292,16997,53546,59033,43280,46674,32518,21097,12980,14826,4128,299,0,7,1419,9530,20483,48533,61886,51834,41224,29880,18720,16937,11897,4449,284,12097,9892,19931,35305,41453,37418,32006,27399,25920,24779,25059,17722,6816,1092,194,16098,3769,1939,2204,4123,9828,19553,33661,46656,54871,56473,43129,20748,3880,151,22063,12305,7673,8182,8603,8998,9605,12720,15503,19836,25398,35564,53593,64114,12926,43,889,3332,7827,15406,24256,33445,40275,42032,38009,34918,30336,16652,12071,17592,7486,26957,56634,60216,49331,35682,27561,20832,14599,9384,4979,2236,848,297,41,482
359,2339,1990,1048,1145,909,973,638,764,823,816,968,759,202,77,109,1585,1267,1069,1169,1239,1273,829,1041,1217,958,1217,658,135,44,196,1618,1537,1817,1228,1586,1174,1039,1008,1038,850,434,196,57,32,190,152,431,725,984,1427,1311,1508,1859,1430,1464,1233,658,343,95,188,186,1019,2295,2245,2813,1859,1086,921,557,371,150,67,35,18,0,0,0,96,38,45,57,68,352,1079,2609,2981,5288,1044,153,0,0,0,73,63,40,60,115,431,1166,1891,5070,3480,1273,148,180,306,1000,1579,1658,1709,1899,1760,1361,1085,555,404,192,74,48,227,319,514,862,905,1488,1548,1864,1714,1710,1251,885,372,112,39,171,269,362,340,422,479,440,661,843,1074,1541,1915,2499,2251,543,1,16,112,340,621,867,943,1046,1111,1252,1704,2395,2757,470,175,41,408,1877,3499,3416,2406,1328,558,176,67,18,7,1,5,3,55
1,1,1,0,1,1,0,1,2,2,3,6,3,5,29,1,0,1,1,3,2,2,2,9,10,17,3,8,26,27,0,3,3,3,3,10,12,25,7,7,10,5,23,25,11,88,11,13,9,4,1,2,3,6,9,8,9,5,0,0,9,61,18,21,15,27,4,2,6,28,12,0,0,0,0,0,0,0,2,0,10,0,4,6,12,16,5,3,5,3,0,0,0,2,2,6,10,2,5,12,11,8,3,5,2,0,0,1,5,17,47,29,13,12,14,32,17,11,43,4,40,46,20,4,7,6,4,6,3,13,18,19,12,36,18,157,11,5,2,4,1,1,1,3,0,2,1,0,0,30,130,0,0,0,0,0,1,0,1,0,1,1,8,119,12,0,1,2,2,3,40,97,31,13,6,5,0,3,1,54,418
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,2,2,4,4,3,7,6,12,8,1,3,7,5,6,3,7,6,6,2,13,7,5,100,15,5,3,2,0,0,1,1,2,1,0,1,0,2,54,49,22,16,6,1,2,2,1,0,0,1,0,0,0,0,16,6,12,8,6,2,0,0,0,0,0,0,0,0,0,19,5,8,10,10,2,0,2,0,0,0,0,0,0,21,13,7,15,36,34,24,17,14,16,12,5,8,1,1,158,30,17,12,12,9,7,5,7,7,9,5,10,5,1,99,3,1,2,0,0,0,0,0,0,0,0,0,0,60,170,0,0,0,1,0,1,0,0,0,0,0,0,24,19,0,2,7,11,23,27,67,12,1,1,2,2,0,0,35,335
23664,16596,10834,6977,3636,3376,5151,2592,2290,3241,2558,2412,3349,4949,38754,24243,14507,9860,6250,5870,5578,3252,5126,3944,3205,2702,3271,3743,6417,32156,19613,15579,13100,9085,6556,5957,5275,4622,3744,3779,2883,2786,3411,6320,27150,24130,8371,5637,5434,4875,4228,4178,4741,4829,4520,4914,4598,5973,7828,35364,51817,23013,15046,10880,8984,6974,4436,3137,1991,1387,712,375,140,42,28,66915,31116,19145,7555,2293,1064,357,111,67,10,2,0,0,0,0,67303,31746,18240,7139,2724,907,387,132,47,9,1,0,0,0,0,43717,23881,20730,14801,9099,5639,3460,2735,1939,1291,984,587,277,50,13,30097,9663,5689,6925,5997,5462,5401,4186,6656,4354,4636,3460,3781,5241,30452,19381,7063,4579,3507,3197,3392,3388,4313,5465,6905,9716,14263,19883,19922,4593,208,464,868,1407,2073,2634,3089,3599,4080,4964,6757,9105,12137,22242,54901,50438,24477,22004,13121,7944,4302,2327,1248,838,568,385,218,120,56,56,17
121893,4597,857,305,138,108,48,42,40,19,23,22,37,35,6,117826,6986,1465,724,386,228,171,122,95,43,44,37,25,16,2,106118,13569,4006,1691,980,697,407,288,189,122,63,26,9,5,0,39774,11297,7115,5891,5514,5321,4942,5020,5309,5683,5741,5831,6594,7931,6207,52895,21281,12034,9585,7921,6140,4681,3711,2611,2240,1765,1356,1105,637,208,95037,29237,2838,707,212,94,33,7,2,3,0,0,0,0,0,95427,29000,2691,674,252,80,34,8,3,1,0,0,0,0,0,65107,25460,15742,7822,4091,2484,1781,1313,1148,977,889,744,443,159,10,72777,11762,8336,8039,6851,5506,3834,4065,2511,2105,1331,722,286,42,3,11,33,50,82,95,128,249,396,687,1137,1913,3680,7414,22449,89846,29118,10312,8073,6815,5868,5121,4600,4120,4035,4424,5041,6054,8081,17173,9335,21278,50564,21790,11491,6611,4240,2768,1977,1544,1294,1021,777,846,989,980,269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,2,0,0,0,0,0,1,2,2,4,3,2,5,0,5,4,0,27,5,3,2,1,0,1,1,0,0,1,0,1,0,0,0,24,10,7,6,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,6,8,4,0,0,0,0,0,0,0,0,2,2,0,8,14,9,5,0,0,0,0,1,7,25,29,21,18,9,10,24,9,1,0,18,32,23,10,11,12,5,13,7,6,7,9,14,14,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,70,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,14,25,1,0,0,0,0,0,0,20,537
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,4,6,5,19,14,0,0,0,0,0,2,5,3,5,8,8,9,12,15,10,38,10,11,4,5,1,2,4,5,0,3,4,5,5,1,0,34,19,12,13,8,8,5,2,4,9,4,1,0,0,0,0,0,0,0,0,1,1,0,8,7,17,0,0,2,0,0,0,0,0,0,0,2,6,2,11,8,5,6,0,0,0,0,0,18,31,14,10,10,16,14,9,10,17,5,42,28,12,9,6,6,11,7,11,6,10,9,16,25,12,93,3,0,1,0,0,0,0,0,0,0,0,0,0,30,90,0,0,0,0,0,0,0,0,0,0,1,1,56,14,0,0,1,8,19,27,49,10,4,2,0,0,0,0,30,444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251
6,2233,13175,28495,39707,55176,52791,59574,84500,116110,121952,115162,57266,9343,288,34,1665,7254,11163,20747,37634,51876,64693,76637,95475,122681,142371,106274,17148,126,70,2278,6060,10081,14672,20154,31226,47331,73056,96752,133502,171367,124547,24600,82,6070,11357,17916,23740,30201,34802,43808,63329,85302,110590,111842,103445,74167,35212,3997,3457,3363,8022,10619,17832,27230,39273,48729,63708,83087,106604,106231,86263,87728,63632,0,135,314,2149,4051,6516,6291,7474,13248,21787,39325,55486,129774,238589,230639,0,152,391,2170,4658,6005,6491,9005,12828,21043,35275,72452,111507,237747,236054,2866,3235,6145,8828,15272,21922,31063,42081,48474,58068,91363,145550,123025,117484,40402,4032,2575,5569,11643,18561,27172,37735,52731,69852,96245,125347,150645,128028,25384,259,3317,8495,35365,80315,116451,118825,95548,81879,65461,54029,43421,29539,15091,7156,886,97353,77456,47228,46484,60378,79153,91568,79946,54583,38381,30448,23122,16624,9745,3309,771,10735,15385,26723,41550,52095,61092,72198,80809,76320,60125,42286,41798,62817,111074,128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
310424,170037,33361,11978,6937,4848,4878,3495,3278,3161,2646,3254,3645,6557,88672,315011,148968,37243,16561,10123,6792,5901,5066,3604,3628,3767,4189,5182,8991,82630,266990,177455,52065,23219,11853,8455,5328,4669,4629,3855,3699,4140,5166,8517,78129,109150,75386,62564,48039,45550,37808,31405,31396,26288,27111,24218,20772,20799,15894,82435,162958,156394,123297,77409,46579,30759,23619,15110,9916,7437,3723,2091,1013,299,77,158007,226172,84747,87479,41463,23054,11147,6965,7263,5146,3406,1698,2323,1376,1155,158872,229222,81238,78305,53114,19335,11869,8412,6638,4646,2746,2736,1554,1564,1154,146302,159768,144054,77410,44418,27794,19316,13034,9718,7474,4791,3408,1744,579,178,237411,87580,64407,44726,40308,25982,19603,14038,10487,10002,7283,5701,5720,7627,81072,81774,16758,9102,7022,5984,6014,6211,5225,7000,9583,15569,33223,85775,230973,137558,7257,16964,26608,35242,42958,43793,45899,43452,44197,45238,50797,49299,39758,38201,124651,122111,100564,132686,122689,77539,41152,23116,13981,8949,5346,3204,1677,1163,677,558,24
133086,120676,53414,35750,24314,24994,18385,14027,11271,7894,6849,4919,2713,991,251,156998,81092,45455,32787,25789,25722,22163,22303,17053,13286,9366,5038,2343,691,114,134771,78692,42729,29196,26066,25310,23213,24645,23251,21957,17288,9720,3348,609,64,20850,30830,35548,44860,44692,50157,49175,46110,41824,33156,26902,15950,9682,6987,4808,47012,74705,41587,33797,28557,26536,26851,28210,31112,32872,33345,30602,18598,7381,2236,312,24779,49516,76603,55621,65620,58806,44144,44825,29888,9327,2626,2027,212,9,349,26057,47414,69764,66612,57244,61837,50870,39683,27057,11762,4042,1332,283,9,69830,70825,48688,33569,24684,21677,22609,25649,28437,31609,34707,30116,14874,4380,1037,97004,66533,48051,36997,35281,35495,32352,30121,28250,22548,16294,9211,3402,711,95,1951,1619,3420,5997,9400,12589,15238,21968,27619,31568,34994,41357,55336,93800,104003,53683,53654,48517,40642,35478,29906,26056,24044,20685,24530,25946,27953,28347,16235,3700,20985,70978,57629,43971,35521,30767,28968,26792,25757,25272,23131,19511,21309,20703,8709,632
0,18,292,1486,3728,6443,10916,18950,29114,54194,113912,226294,361487,321198,42174,1,18,101,260,476,1113,2420,4570,9466,18318,41294,107341,413813,554765,36250,0,13,59,408,1055,1864,3347,5630,10269,18906,40205,99219,373000,602823,33408,1041,1623,2550,4261,6026,7995,10465,17185,22592,35184,54807,97352,205587,450725,272813,502,204,345,608,1025,2014,3513,6972,13671,27772,60260,125199,245246,405117,297758,0,46,600,2246,12497,50062,85685,109999,176315,204416,196914,159916,132119,51049,8342,0,123,875,2318,15130,46891,87064,128263,163773,188871,190447,193010,110736,54609,8096,386,122,216,725,1746,3552,6146,9899,16168,26471,47189,95450,208382,454643,319111,356,451,567,786,1102,1711,3058,4410,7211,11307,22158,65595,290198,710005,71291,6202,67843,253511,257764,171424,112660,83009,68822,55871,44011,32921,21580,10609,3623,356,298,11437,77576,160967,186836,186670,208498,180912,104105,42417,17536,7919,3255,1160,620,177,684,4945,17414,41245,66199,86048,107708,136345,168773,168707,135480,140211,93194,23076,116
14766,87354,69015,35501,21191,17560,16060,15189,10016,8053,6228,7270,3678,575,43,15767,133732,64908,33107,16653,11590,9900,7908,6084,5535,3880,2385,731,221,5,71174,148771,34394,18718,11186,7567,6107,5289,4207,2555,1433,567,267,72,2,4183,7398,8604,11446,13448,15405,19295,20166,23677,27633,29302,36314,39539,37219,18604,59709,157677,38928,21651,13550,9209,5409,2953,1481,762,389,194,85,26,16,12519,69977,45089,115602,25470,16890,11483,7970,4548,1476,501,209,194,36,2,12580,70306,44869,111931,29957,15681,11899,8653,3814,1379,431,298,132,34,2,98337,112366,37998,18362,12541,10103,7899,5771,3836,2311,1428,653,323,146,40,2750,10045,19256,33929,50531,55468,53554,35113,22783,15008,8845,4360,1493,154,7,1644,1969,1608,1722,2017,2399,2746,3744,5071,6758,9841,14921,24344,68988,164417,31,46,82,224,504,1040,1829,2757,4061,7090,14039,30904,73398,169138,6609,112909,122949,29194,14377,10825,9156,6622,3243,1181,570,269,155,79,41,20,49
