band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,census_code
38766,35139,40415,57867,14426,22083,46289,57626,48125,13167,13074,52409,61979,45874,14611,6755,13818,54016,89933,24043,7068,22431,62887,70761,27330,4325,71850,72737,33034,9173,4506,70236,75823,33228,7343,9553,47966,67354,51765,13129,6233,26207,63875,73205,17680,7002,17752,45786,81099,36121,52411,68967,36511,19747,8842,10115,59434,67343,36858,14116,616
13277,71136,77889,124969,37473,50648,103998,118452,47135,4511,112769,171195,34343,4085,2352,28152,107270,129385,50186,9751,136893,155233,28531,3602,485,194696,125447,4430,171,0,195046,124792,4751,155,0,132025,143471,40727,6063,2458,24709,135175,146056,16794,2010,7178,5904,30053,149657,131952,105,2310,13760,104312,204257,138676,150638,29453,5491,486,189
3,5,6,4,17,1,6,14,6,22,1,14,12,12,17,61,7,2,0,0,51,22,0,4,0,0,0,0,12,12,0,0,0,17,11,1,66,27,15,3,84,6,15,4,10,67,1,0,0,20,40,0,0,0,63,2,38,37,3,19,525
344842,280302,230428,134513,10671,263290,326902,205024,169333,36207,198605,370793,209122,179678,42558,145348,299288,312740,214886,28494,31141,198112,276553,295230,199720,12828,279737,295112,297294,115785,12965,273038,313212,302171,99370,68319,251892,264983,255360,160202,185508,334598,234322,193377,52951,8858,94998,301531,419760,175609,456098,311449,145255,71924,16030,33633,195200,221087,238245,312591,457
203017,2829,568,263,330,204155,2159,371,214,108,202716,3727,463,84,17,72624,37850,33167,30735,32631,145708,43947,13195,3662,495,204128,2543,271,50,15,204125,2531,287,54,10,181754,18214,4312,2132,595,146332,39646,15794,4900,335,485,1158,3076,9177,193111,42941,36501,32957,38301,56307,161664,31644,6316,2945,4438,261
207748,2757,1081,712,2796,204600,5270,1782,1111,2451,201876,8017,2254,1294,1933,30096,50895,62316,49373,22878,110210,73925,22406,6621,2918,64376,145823,5558,397,146,65492,144798,5582,379,132,148390,51489,10271,3905,1837,145502,49987,14009,3761,2588,1581,1216,2166,12382,197795,63502,61409,46268,30352,12560,123780,59741,17152,8435,5452,590
14048,49080,95791,74728,22304,32811,33040,85739,68485,35876,39626,46578,91485,48770,29492,3817,6430,18047,68050,159607,42047,41210,112229,40634,19831,34843,160461,10625,5500,44522,35534,159963,11088,6226,43140,39003,48483,97917,36881,33667,2162,6677,35284,155385,56443,10533,29795,24581,67509,123533,9325,21412,101272,69084,54858,86859,114974,26033,18533,9552,47
0,0,0,2,12,0,0,0,8,34,0,0,7,10,39,25,15,6,16,15,17,26,13,25,10,0,0,0,6,26,0,0,0,22,18,0,9,47,54,65,15,30,14,32,84,72,0,0,0,30,70,0,0,0,54,0,30,66,1,20,85
8408,83231,174915,120905,4581,5262,36582,118232,196572,35392,3553,16289,68001,204914,99283,27686,38216,64278,183241,78619,4915,25004,47975,102499,211647,318,4975,29338,166820,190589,362,4921,30775,186221,169761,3410,13472,60219,129196,185743,9590,31989,65608,179134,105719,35295,132267,162566,56596,5316,240540,71140,39557,31191,9612,2623,23203,86145,126224,153845,485
55135,7429,6467,8327,76160,47944,13472,9762,9878,72372,52502,16795,10464,8737,64867,17517,11806,13170,18069,92692,95720,28693,14023,7860,6602,149345,3391,11,0,0,149519,3214,14,0,0,91620,35709,13190,5605,6900,22245,19507,21272,17120,74796,55513,11676,10529,16155,59101,13748,14843,10400,12996,99295,114372,30784,4960,960,423,15
18099,78691,152687,292154,69638,15264,63736,162177,282020,88072,23437,80494,134378,267579,105381,22264,61217,139224,273497,115067,39285,84875,142500,195724,148885,4525,54211,84177,179231,289125,4083,53213,88706,193347,271920,41451,94109,102773,211304,161632,14085,39055,150181,297096,110852,32635,191363,168807,155550,62914,132248,108409,162974,134139,73499,77770,161386,139786,85523,146804,127
0,0,0,0,0,0,0,1,8,19,0,3,19,12,29,62,7,14,7,1,57,28,23,4,0,2,10,20,12,0,4,33,30,7,0,26,112,84,68,39,198,53,40,40,47,79,0,0,0,40,120,0,0,0,32,3,62,45,5,30,139
0,2961,11396,94270,214020,19,3200,13381,77462,228585,1440,11797,24122,107145,178143,5055,8567,18472,104537,186016,2801,13544,34362,126055,145885,36,5746,22111,168129,126625,51,6633,24140,170173,121650,3350,13296,30812,114260,160929,1999,3358,13805,99394,204091,36969,114640,112483,45684,12871,804,54340,200949,50403,16151,8158,51076,146228,106253,10932,164
8,28332,94132,50889,14779,5569,110702,51269,16140,4460,99500,70870,12693,2842,2235,11822,24857,47172,70561,33728,96320,74416,12799,2835,1770,179739,8399,2,0,0,179743,8394,3,0,0,108363,58982,14080,3802,2913,9298,35622,112813,28182,2225,6732,3249,8679,41844,127636,54,597,4805,50418,132266,125322,49336,9080,2504,1898,214
1336,857,679,603,362,1540,739,648,651,259,1588,838,666,622,123,1637,1043,1016,135,6,1745,716,782,541,53,67,1976,1275,433,86,71,1922,1360,418,66,1678,689,697,657,116,1662,897,751,453,74,891,687,765,818,676,73,373,653,1016,1722,1159,1164,765,461,288,494
0,0,0,0,0,0,6,0,1,7,0,10,3,7,15,35,1,7,5,1,30,12,9,4,1,0,16,10,0,0,0,34,16,0,0,4,112,42,52,56,128,21,22,37,79,40,0,0,0,20,60,0,0,0,16,4,13,29,6,12,583
80056,130582,114117,79340,7615,122324,116762,97079,68083,7462,121433,118318,96064,67806,8089,53078,162316,141123,49744,5449,49451,83385,98132,111285,69457,179724,199438,32201,347,0,180724,197537,33218,231,0,59732,96368,88092,111666,55852,96088,140735,98616,65995,10276,4559,31602,113927,160422,101200,145611,121606,66764,50480,27249,34820,91263,89957,87229,108441,367
110,1465,8970,74677,186011,280,1337,7264,58806,203546,760,3931,16946,99468,150128,2394,4705,27675,140560,95899,1899,4222,28730,119167,117215,508,3350,36751,82672,147952,515,3203,39374,86673,141468,1551,5323,22205,90382,151772,1379,1127,8268,74871,185588,46311,119505,69463,31748,4206,847,31755,172547,57919,8165,2084,38261,97378,105749,27761,147
926,98,14,7,8,937,93,10,8,5,1024,20,6,6,0,693,100,91,89,84,996,44,9,1,1,996,0,0,0,0,996,0,0,0,0,1003,32,8,4,3,963,85,25,8,1,157,19,34,70,776,20,102,106,146,677,967,55,17,6,6,252
10,456,4157,67465,377404,38,1662,34196,270555,143041,1840,116671,175205,130620,25156,4656,12090,54937,245992,131817,36194,170127,129658,85557,27956,54222,184444,162119,41133,7574,54504,180260,168493,39449,6786,43923,160845,120345,90645,33734,2075,5711,45377,320024,76305,3913,32427,97500,220772,94880,307,18796,63598,132539,234252,144404,187634,79151,35485,2818,194
20533,164942,164246,106297,33325,44390,148685,129171,114677,52420,57253,151589,140040,90644,49817,2190,6590,37444,196720,246399,86190,144481,153171,74016,31485,44043,342047,58681,18504,26068,44109,341471,59839,18799,25125,82389,132027,130112,86180,58635,2363,11795,94682,279893,100610,18544,34465,46681,164838,224815,7557,29171,146294,215041,91280,207749,197815,50219,24652,8908,79
164088,571,88,24,8,163118,1353,245,52,11,161685,2622,381,82,9,62056,26813,27096,26648,22166,112485,39811,10283,1899,301,164536,240,3,0,0,164539,237,3,0,0,143877,16747,3229,843,83,126698,26917,7649,2925,590,475,733,1283,4909,157379,62425,29339,20414,21595,31006,124356,33601,5025,1256,541,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
6004,49228,172570,486801,239352,4559,27882,104860,406261,410393,2259,16827,72243,393726,468900,22454,89015,175906,426690,239890,2952,7791,32795,220406,690011,1290,36158,187566,371593,357348,1774,35751,193924,393918,328588,2440,10656,29223,146583,765053,9608,35341,99074,363214,446718,118784,583838,192890,49226,9217,473253,389004,63783,21704,6211,6200,25259,73247,236516,612733,119
0,0,0,0,0,0,0,0,20,57,0,0,17,17,43,48,8,13,10,12,38,21,19,7,6,2,24,2,0,0,0,32,4,0,0,0,8,69,49,63,67,46,21,46,100,94,2,0,0,20,20,0,0,0,99,1,52,60,0,0,225
0,0,2,0,5,0,4,6,12,20,0,37,25,33,17,139,6,5,4,0,134,36,15,4,0,0,0,0,0,62,0,0,0,0,70,0,139,68,60,34,169,41,38,33,55,133,1,1,0,60,210,0,0,0,52,4,66,108,7,58,445
223312,565680,563645,299018,15210,142701,450450,536024,500234,37456,74901,325312,415011,723983,127658,470468,444186,414689,281139,56383,192674,481610,533154,378105,81322,8342,29303,116376,301872,1210972,8339,28220,124453,322901,1182952,73963,433305,610736,515540,33321,249523,391308,494663,452116,79255,543703,465272,334515,243113,80262,136742,286016,348150,668316,227641,101988,358756,712469,447068,46584,516
0,0,0,0,0,0,0,0,4,10,0,0,9,2,24,27,7,10,4,8,23,20,19,9,6,0,2,10,28,2,0,2,9,46,1,0,40,38,76,112,84,9,10,60,159,41,0,0,0,30,90,0,0,0,18,0,18,52,0,30,553
179678,428,32,8,1,179254,806,69,11,7,178766,1265,96,12,8,51492,29239,29513,32202,37701,141692,31859,5584,897,115,180027,120,0,0,0,180028,119,0,0,0,171485,6990,1228,392,52,126369,36001,13159,4368,250,94,203,694,3531,175625,32043,34245,28434,34203,51222,166876,10666,1867,482,256,262
58238,117852,106431,116619,18765,61265,93229,94573,135014,33824,81769,116766,76743,119131,23496,4749,19235,60805,164793,168323,85702,120098,100030,97941,14134,55020,61761,97669,26091,177364,55692,60125,99822,30841,171425,73024,95100,80979,108235,60567,2501,12011,106478,278446,18469,13097,47419,74256,93046,190087,7616,43170,113274,145212,108633,173886,121097,78472,35300,9150,53
969412,70051,17051,3211,524,955635,65383,29425,9142,664,909579,95137,37533,17064,936,364550,322518,213558,119622,40001,621708,181711,126324,86490,44016,347476,552988,126307,32723,755,350471,546249,133814,29330,385,706190,157960,100940,64438,30721,813572,179493,49847,16216,1121,22384,11462,60960,171268,794175,275511,131639,139872,279887,233340,537252,214376,88723,68360,151538,563
1986,613,299,243,151,1777,759,354,279,106,1970,682,367,181,63,1256,414,473,514,596,1667,753,524,214,47,8,1206,1244,675,50,8,1153,1393,606,23,1822,679,429,247,39,1426,536,768,518,146,818,219,298,655,1263,111,240,391,837,1608,1736,832,382,182,44,634
1814,87888,112841,193375,90580,17842,123811,133052,169730,42063,24025,146834,159029,137182,19428,127461,163464,136337,52232,7004,6506,45686,147456,200258,86592,19451,101380,187492,166227,11948,19595,99485,208126,148591,10701,7043,53318,126072,193164,106901,101151,132268,134992,101105,16982,17568,139336,213306,109661,6627,120495,209074,95900,47415,13614,3104,33284,86352,127806,235952,358
213,5185,28361,130726,45976,313,5044,25189,132286,47629,591,7701,62702,124252,15215,6690,21926,66684,102737,12424,5789,42271,82296,63142,16963,8597,130015,46946,23235,1668,8849,126462,52391,21728,1031,5545,57426,71377,56946,19167,2572,11032,52273,119865,24719,2684,46990,108849,50730,1208,4621,24785,52085,81759,47211,12069,85643,72073,28372,12304,422
200,1163,1960,2542,2044,566,1575,2144,2930,694,1158,2415,2269,1977,90,3015,1925,1465,1280,224,2024,4307,1371,197,10,111,2579,3798,955,466,115,2565,3859,1003,367,1281,3278,2642,636,72,1090,2624,2655,1469,71,2314,1156,1156,1978,1305,2,30,345,2273,5259,1489,4058,2263,98,1,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
132022,485816,306615,141800,15997,99615,370123,325903,257611,28998,21976,246449,362016,388873,62936,541733,279887,182487,65428,12715,181591,449357,288904,150303,12095,3534,5712,10854,51653,1010497,3750,5494,12241,56833,1003932,22827,387355,434966,233120,3982,319304,279082,251625,205464,26775,536173,359952,112121,61826,12178,21165,78365,187516,551615,243589,28186,205694,624907,200694,22769,515
9,842,1556,5550,5322,564,1507,3135,7151,922,1070,2571,5346,3991,301,6245,5664,1060,263,47,1685,6701,4301,420,172,70,2828,10340,41,0,76,2968,10191,44,0,1241,4332,5670,1816,220,1906,4925,5260,972,216,4769,3574,2748,1903,285,79,169,563,5307,7161,605,4683,5424,2197,370,603
11717,128567,182033,51090,17707,17765,95717,192679,67124,17829,24850,128976,181766,42076,13446,6476,12001,26911,84515,261211,23406,77578,239371,38742,12017,21185,344874,8658,682,15715,21133,344988,8680,759,15554,20274,112339,196251,42122,20128,5648,13756,48257,249026,74427,8908,21592,17968,98186,244460,7166,17392,239940,98836,27780,133298,208463,28721,12691,7941,46
196374,24406,4907,1112,135,165509,46073,12675,2557,236,156039,55593,13155,2195,138,39499,62903,56230,42130,26414,82986,106793,33236,4062,76,25844,58022,82564,51495,9091,26085,55399,90018,48941,6573,84138,105297,31221,6197,335,84769,83073,49199,11063,346,608,1629,8846,63327,152490,8565,53126,82609,64612,16624,84019,127035,13932,687,74,6
416887,3661,878,406,1144,408230,9676,3053,992,1022,397341,18056,5209,1584,814,64008,87585,129413,103577,38420,270368,88207,41870,17693,4878,160554,244824,16483,1119,46,162046,242957,16997,1012,36,311462,74475,23589,11280,2202,323399,78312,16597,3579,1383,1197,772,4109,32269,384601,130536,99103,82657,73401,36989,282035,68205,32803,20310,19379,576
0,0,1,1,19,0,0,3,26,90,0,1,22,28,96,61,16,20,21,36,43,37,37,22,29,6,15,35,0,0,4,26,34,0,0,0,22,64,54,105,60,27,14,35,116,174,4,2,1,10,70,0,0,1,151,0,79,107,2,20,350
29,44891,78609,69640,22252,19019,97018,64973,22974,11437,88595,96384,18163,4923,7356,11619,17912,37147,64349,84394,133856,63154,9521,3841,5049,182287,31628,1506,0,0,182024,32098,1299,0,0,137318,53710,13211,4057,7125,9687,29502,112567,56125,7540,13827,4630,9648,41366,145950,11,297,1470,32216,181427,160868,39480,7614,6806,653,222
0,0,0,0,0,5,20,9,8,70,0,37,16,22,79,174,33,26,25,36,176,91,52,46,27,0,20,78,28,2,0,24,86,38,0,9,184,87,103,163,217,46,45,69,176,183,5,0,0,200,400,0,3,1,136,8,129,191,23,147,571
138,2,0,47,58669,136,5,77,492,56992,154,144,469,1440,54392,1117,894,1338,1394,50774,51415,622,349,31,7,50709,0,0,0,0,50944,0,0,0,0,51083,1546,670,280,18,144,331,747,1556,58663,42573,8449,4456,37,1,0,0,0,31,52055,51161,408,154,26,0,11
291957,674382,272499,39687,1855,190808,638728,366236,81138,3470,64576,429688,539285,236457,10374,443102,488533,226058,100154,22533,75379,241413,415013,415296,133279,40297,346043,369838,183267,340935,40381,335900,387961,183953,332185,62927,220475,422149,471728,103101,264839,560431,336995,108482,9633,93613,400025,471093,243228,72421,522748,313577,195887,177194,70974,71139,135290,219774,334626,519551,455
289365,11729,1442,352,363,290972,9946,1610,388,335,281536,17077,3188,1094,356,28000,71171,76830,73966,53284,155286,113593,24846,8158,1368,7782,238817,51797,4691,164,8004,236588,53907,4635,117,233274,53218,12614,3703,442,166024,113764,21013,2054,396,4864,2267,5629,23142,267349,60003,85825,73107,62381,21935,199837,74127,15212,6399,7676,589
178957,150844,148103,139883,19535,141050,145089,166064,162873,22246,111247,140322,167537,185896,32320,87320,90218,166384,224379,69021,45170,91751,156130,222189,122082,512,88155,259588,209411,79656,598,85087,271560,212451,67626,62198,119224,168056,219422,68422,114891,85517,180862,209549,46503,5766,66729,212227,232277,120323,255676,222418,98638,46285,14305,40791,132742,171785,177773,114231,606
193748,180363,97296,36315,2325,148292,167143,121811,68106,4695,149293,138253,114656,95720,12125,29739,54649,133115,229157,63387,67844,95801,99677,130202,116523,12290,367228,126553,3887,89,12864,360929,133056,3135,63,99986,110362,98556,127108,74035,38227,133741,172505,140004,25570,8190,19298,116505,174002,192052,237702,104474,66901,68833,32137,104006,114238,85689,88367,117747,573
32406,48980,61944,67873,10141,55454,73091,69011,20156,2797,86434,80475,47340,4007,1331,44145,92322,63501,17073,1576,50601,62865,56508,44726,830,197321,15490,545,78,1,197626,15451,562,64,1,66882,64184,65566,18525,1551,58136,97102,59219,6720,997,5749,9624,43373,83242,76626,12037,57787,48678,54592,42436,41219,65380,46446,43764,18721,326
0,0,0,0,0,8,0,1,2,3,15,6,3,3,14,35,3,3,1,6,37,9,8,1,1,10,2,0,0,0,24,4,0,0,0,87,41,11,13,19,248,4,3,10,46,47,0,0,0,10,57,0,0,0,16,4,16,32,5,11,612
11213,172740,220424,65965,3429,6127,96196,206242,153246,11960,3005,41544,155575,240177,33470,69466,116933,138740,125597,23035,17177,67503,131847,148514,108730,645,8643,44420,118189,301874,668,8267,46791,126868,291177,4373,56408,144317,186682,81991,28926,83960,169803,165174,25908,65594,159260,180944,62420,5553,168763,83497,97355,91279,32877,10566,76509,131344,112802,142550,131
791,7680,46671,118129,59185,1055,24017,74091,107165,26108,8198,60418,67970,77831,17997,18029,13295,36596,106440,58037,21721,31756,55900,67781,55186,16685,164752,50598,276,1,16681,164469,50901,261,0,30308,56698,65231,70236,9887,9943,19239,59156,105058,39177,14338,13549,71089,95639,37782,35443,74589,50420,39725,32144,30368,64951,62952,52080,21946,619
12,124,1421,67338,307780,53,2734,19887,185303,168698,3630,41244,205677,117062,9062,13806,25915,74617,225753,36584,58764,202891,88081,19865,7074,81493,261823,31397,1962,0,79828,261248,33884,1715,0,56242,182603,91341,35791,10698,5877,14364,62380,276568,17486,14418,27206,98873,216764,19414,64,1313,9293,56467,309538,156306,174982,33947,8239,3201,195
10655,68726,160983,166745,8397,8956,32678,82050,236577,55245,9212,18766,52117,200510,134901,12532,22405,75312,221009,84248,9524,11625,35905,119872,238580,1979,21591,99179,251221,41536,2149,21410,107394,247693,36860,9672,15343,42887,150345,197259,10302,15520,52195,201218,136271,15329,178331,161710,50336,9800,256618,89048,39099,19401,11340,9257,32846,67032,112256,194115,124
12171,239157,348399,356920,188017,9112,186674,338591,379693,230594,4875,111279,330574,440845,257091,222457,247414,253054,266638,155101,58614,179096,293373,406729,206852,974,24872,91875,278250,748693,932,24164,96337,303830,719401,10527,124553,257493,454367,297724,87914,197919,283470,351364,223997,353781,413243,203568,141126,32946,123152,333970,305857,244322,137363,21176,200670,373126,338983,210709,475
0,193,2357,5262,10949,125,2233,3457,10441,2505,1042,3365,5931,8252,171,10197,6768,1270,304,222,2207,11592,4412,467,83,495,15027,3231,8,0,499,14915,3340,7,0,1386,5062,9341,2797,175,2145,6383,8308,1805,120,9143,4147,3037,1862,572,21,182,750,3752,14056,1212,5838,9429,2089,193,536
92640,60537,36661,32755,8279,86325,56368,39010,39692,8882,100786,53414,35221,33557,6690,45786,55758,60964,43953,22583,59126,86006,51656,28036,2222,51953,58128,25624,31652,58799,53312,57416,26954,34791,53683,60503,76978,46806,34304,9221,54946,54863,69619,48366,5458,20056,22118,27530,61691,97370,7438,32295,60812,79911,45044,54289,95973,54341,17250,3400,21
0,0,0,0,0,0,5,5,13,5,0,26,38,7,6,121,5,0,0,0,131,35,1,1,0,0,4,10,14,34,8,4,14,14,34,30,113,65,49,30,182,33,16,24,32,92,0,0,0,70,200,0,0,0,35,0,33,114,1,60,559
105737,522799,382453,108476,6664,47869,390704,443261,224390,19905,14629,188754,520949,366719,35078,229771,396396,303901,154454,41607,43447,216656,419892,323907,122227,2024,26132,111206,253045,733722,1946,23956,117859,263770,718598,23134,163419,409385,429232,100959,100760,346797,434022,215460,29090,82271,408111,430769,173166,31812,288922,187359,336424,252233,61191,45863,202100,323818,276266,278082,427
9366,129767,167625,141505,35685,1832,54237,149016,206456,72407,3842,57657,124127,210251,88071,2858,6969,29395,148701,296025,2022,12687,89064,239649,140526,372,21886,123184,255878,82628,373,21357,130099,261498,70621,2041,30068,99797,200670,151372,2065,4266,29204,266400,182013,11923,67385,133139,177013,94488,119258,252826,87646,18869,5349,19511,165340,162745,110776,25576,471
0,0,0,0,7,0,0,0,0,28,0,0,0,3,53,13,8,7,17,46,0,20,21,47,31,0,0,7,33,0,0,0,7,47,0,0,0,0,42,196,0,0,6,40,248,69,0,0,0,50,130,0,0,0,36,0,33,78,0,40,101
145616,64729,41723,14198,3832,210964,52437,3892,586,2219,250710,16296,978,413,1701,107268,70225,43855,30598,18152,164428,79610,21560,3311,1189,269339,758,1,0,0,269360,738,0,0,0,222298,38937,6383,1549,931,179803,61668,21216,4951,2460,1101,1192,5172,47199,215434,17388,35548,43038,61492,112632,166695,79006,17154,5295,1948,297
407899,10820,1375,503,1416,407369,10839,1734,781,1290,387084,29834,2951,1042,1102,199985,85269,55873,46346,34540,262064,95835,47557,14724,1833,403153,18802,58,0,0,403679,18271,63,0,0,299848,66158,41204,13248,1555,338359,59736,17876,4762,1280,1628,6208,28608,76736,308833,76719,70837,69900,92663,111894,240674,75036,36983,27047,42273,299
11564,51814,70940,73449,39597,11654,34995,65088,86906,48721,3622,25209,61038,104601,52894,78570,52750,53234,44388,18422,11859,41940,56701,75471,61393,58,2085,18529,124009,102683,61,2007,20760,142311,82225,1869,21906,59550,88677,75362,35664,42577,55793,73852,39478,120629,79003,33541,11195,2996,47087,56323,54519,74285,15150,2048,10773,51782,97141,85620,478
34,2883,8161,72469,202840,2521,11066,63005,181919,27876,19346,126291,105725,33399,1626,6877,29381,125716,116264,8149,128321,115317,35433,6272,1044,93187,184170,8995,35,0,92315,184441,9606,25,0,130107,103021,39574,11678,2007,2993,17875,98393,164799,2327,5616,10005,46957,162450,61359,401,1824,8654,33999,241509,170311,90787,20441,4039,809,190
79609,94625,81068,32407,914,99497,90527,64085,32838,1676,100652,99709,63974,23131,1157,100182,109345,63271,15294,531,52063,70606,74991,75224,15739,15940,145366,125674,1630,13,16199,141740,129418,1256,10,58928,73189,72094,68372,16040,113349,102380,48657,22716,1521,12557,25395,90762,103485,56424,51031,109633,57586,40255,30118,25191,59840,70150,78990,54452,369
41156,188060,189371,162808,8228,40377,207242,177234,151099,13671,30687,209057,194404,141637,13838,78330,188335,202514,111856,8588,17916,60247,147751,253739,109970,11610,197960,163691,172917,43445,11637,194846,172482,174371,36287,21249,97262,180224,228968,61920,84223,165635,174375,147404,17986,12455,67086,261073,223952,25057,245931,215050,75127,35103,18412,13893,63656,122679,181111,208284,507
12094,123828,199975,116880,6923,7052,69808,161420,199250,22170,6197,33736,127758,232933,59076,45673,80036,164640,146347,23004,27187,63443,69063,109605,190402,2804,6151,14915,83864,351966,2962,5926,15794,88509,346509,12392,60446,83552,133477,169833,23489,60044,137879,203173,35115,40096,196396,155049,63189,4970,231497,55032,49852,68824,54495,19875,94598,70456,54752,220019,432
182,5982,32467,135427,89655,232,5239,36681,197260,24301,3671,79102,135426,38119,7395,22505,51016,91909,80525,17758,43002,125907,66470,20824,7510,54467,172836,31534,4852,24,53933,172212,32952,4596,20,32443,103440,86605,30958,10267,4625,57735,131660,56833,12860,15303,27902,76383,112674,31451,158,5636,21618,62270,174031,63599,134847,46503,12417,6347,231
28769,60914,83254,110992,20936,21992,42729,64746,139866,35532,28667,59167,68883,127148,21000,6642,23627,72290,139570,62736,50085,69873,91310,86894,6703,13297,28618,51540,79910,131500,13750,28238,54836,85830,122211,38948,55228,61404,118398,30887,3925,21451,107454,162768,9267,16809,45362,77301,99984,65409,2966,28626,85249,108014,80010,79871,118747,77362,23913,4972,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245
42,3842,9774,52490,182513,1126,5716,21836,142143,77840,3735,60349,134024,48715,1838,5862,30662,113838,90554,7745,40227,138447,57575,11518,894,52304,133977,53004,9339,37,52245,129410,57878,9104,24,35315,127266,62949,21227,1904,1600,9833,96885,134346,5997,4906,19056,75978,124627,24094,65,1129,9914,46540,191013,78517,133720,31566,4273,585,218
323780,153006,90348,40953,35912,356118,170108,68424,20576,26977,456669,132483,22130,13256,15787,89088,162275,202107,139420,45584,212314,224895,142499,45194,8147,459824,167682,1956,3,0,456322,171246,2180,0,0,289005,207668,93225,32540,12589,252794,227256,122761,31173,13546,30224,11253,21449,106447,469100,48271,141229,173515,187900,81775,238112,247409,94792,34079,17937,328
385,2592,12866,73516,136113,458,1733,10191,68598,144492,854,4831,25371,104726,89690,1205,3918,21201,101495,97653,1892,11832,46436,88053,77259,4565,21686,34852,88385,75984,4878,21192,37925,90881,70596,2146,16748,42244,79949,84385,829,1575,11124,95837,116107,15334,69828,86097,51413,2800,1013,33222,103733,69650,17854,4492,64054,84366,61120,11440,162
485,1397,1375,872,272,740,1792,1223,514,132,1337,2075,699,251,39,1365,1531,1049,382,74,1982,1955,380,77,7,4,1505,2174,637,81,5,1547,2147,645,57,1152,2469,577,184,19,1152,1967,869,358,55,201,357,766,2022,1055,3,58,165,1283,2892,1050,2943,368,36,4,94
167544,340760,228243,123136,16999,88388,216792,225689,267647,78166,25194,148151,186256,260786,256295,135831,137328,185467,261825,156231,12249,41975,119506,228664,474288,1306,63439,366211,400587,45139,1326,61635,378546,403932,31243,14997,47642,120452,251518,442073,99198,141542,168380,248039,219523,100048,394122,236281,112946,33285,679678,132911,38005,19485,6603,17353,41150,65117,122560,630502,566
487569,279728,208282,128925,4235,412446,273367,229520,184833,8573,295506,276719,230709,281020,24785,406580,419882,208009,57342,16926,282746,344988,314734,153409,12862,30825,227620,357511,347877,144906,30839,224713,369347,358665,125175,225153,371143,352667,157672,2104,370851,339106,273006,120341,5435,229456,213329,215913,282628,167413,105349,163790,239843,407367,192390,152566,347795,291895,239669,76813,527
1062,3550,19739,161927,132858,1434,6683,23513,123708,163798,3069,9312,26629,134713,145413,4888,22321,62741,141657,87529,3379,7489,24653,114251,169364,1164,12451,45078,80143,180300,1167,11403,45512,85257,175797,3767,9819,24575,96367,184608,3262,5513,27225,144734,138402,56831,150432,70302,35265,6306,37643,169173,81556,22090,8674,7221,29123,51750,101281,129761,169
215925,821,158,42,18,214935,1600,321,83,25,214482,2053,323,87,19,36828,35960,37171,39266,67739,121486,76141,17570,1577,190,195965,20910,89,0,0,195946,20923,95,0,0,197528,16767,2210,436,23,121789,49621,28108,15450,1996,248,159,387,3133,213037,70828,54453,38011,29431,24241,182975,29806,3214,716,253,287
35832,62648,47051,29594,4817,24057,50364,53437,45091,6993,13814,41356,53149,57492,14131,29459,31675,51350,51117,16341,8305,38559,62163,52559,18356,8,8165,41305,68902,61562,25,7957,43187,73748,55025,7076,45960,66561,54832,5513,26355,34640,53783,51839,13325,5506,42457,62542,53706,15731,27344,64102,55956,27420,5120,3947,47723,80298,41095,6879,615
206326,192150,285690,215233,6436,204376,258462,280130,152512,10355,162390,341325,252995,136272,12853,142147,363068,304429,89206,6985,59569,151261,268306,300740,125959,63312,423481,306787,95700,16555,64285,411317,321947,95394,12892,74121,186283,260449,273778,111204,193812,304105,274732,119519,13667,14150,98260,267278,407774,118373,347801,284425,138251,85103,50255,37521,150584,218965,235430,263335,406
