band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,census_code
1,4,6,3,2,5,14,0,4,7,8,4,13,13,0,7,11,6,10,15,7,58,7,4,1,0,0,0,43,21,9,0,1,3,0,0,0,0,0,7,9,8,0,0,0,0,8,10,10,0,29,44,17,13,8,1,78,11,5,10,4,9,2,67,1,0,0,0,0,20,40,0,0,0,0,3,60,0,4,63,9,3,1,19,525
187923,295138,164824,169363,135352,45751,2405,89854,357580,171274,145300,135826,91319,9603,65659,328064,205810,147968,139766,103358,10131,75647,190648,224511,225181,188767,88904,7098,10849,86300,169504,197636,212646,196289,127532,1396,116189,213445,217711,229576,175582,46857,1476,115061,215868,219798,226050,175460,47043,19730,154389,184161,187852,187357,175520,91747,109256,215015,235935,166281,145682,114350,14237,3886,26224,99336,219883,293067,284005,74355,325927,290807,178889,102510,62562,32230,7831,8948,94383,156816,156326,175187,172350,236746,457
198663,6146,1135,389,222,244,208,201275,4311,806,260,167,130,58,198115,7227,1194,344,88,36,3,60735,27853,26800,23808,22037,22511,23263,120433,50375,21857,9114,3713,1355,160,199693,6339,698,200,47,26,4,199973,6062,708,189,44,28,3,161242,32798,6855,2933,1756,1191,232,132021,35563,21096,11803,4991,1482,51,326,500,1046,2203,4242,12939,185751,32261,26515,25606,23759,24515,31877,42474,131209,51673,11802,4323,2547,1742,3711,261
204725,4762,1242,745,549,499,2572,199316,8412,2461,1260,940,659,2166,193107,13773,3434,1631,1027,740,1662,18487,30743,39835,45453,39275,28412,13353,72373,78887,38133,15524,6082,3201,1880,10282,164709,37730,2950,366,188,75,10977,163580,38181,3025,357,187,76,105227,76566,20705,6807,3297,2198,1092,115675,59607,23045,10277,3594,1531,2118,1374,613,995,1515,3840,24458,182345,46727,43921,42274,32822,24243,17099,7005,80384,79155,27632,11713,7450,4494,3732,590
5778,28878,38759,69635,58113,49390,5398,19467,24379,31009,61187,55869,54556,9484,32819,20410,45965,68967,36146,41014,10630,2662,3357,5612,12085,32150,84875,115210,34493,20070,40742,87546,39110,22969,11021,23637,87116,88470,6078,3765,7381,39504,24265,85432,89426,6721,3722,7494,38891,31947,19095,52794,76048,23662,34304,18101,1356,2796,6921,23191,77683,133438,10566,4327,21620,17243,17703,25135,110294,59629,5534,12228,18603,77845,62155,42012,37574,46189,125711,34308,18356,14367,12585,4435,47
0,0,0,0,0,2,12,0,0,0,0,2,11,29,0,0,0,4,11,7,34,22,6,14,4,5,15,11,5,24,19,7,25,10,1,0,0,0,0,2,20,10,0,0,0,0,4,24,12,0,0,13,42,24,42,54,7,23,17,11,13,38,66,72,0,0,0,0,0,30,70,0,0,0,0,0,54,0,2,69,25,1,0,20,85
2888,25052,81100,130201,119667,32334,798,2232,12456,37927,85295,129522,120180,4428,2152,5804,16477,45980,112184,192361,17082,17382,26334,28557,44250,99497,152011,24009,3464,8168,23928,34090,53290,116718,152382,21,1699,5251,20448,74175,209447,80999,74,1752,5456,20562,73237,209227,81732,2751,2809,17465,43011,69039,143815,113150,5914,13413,29131,47424,88331,185587,22240,13334,68055,107708,122555,62075,16787,1526,202569,74174,42035,27724,22840,18455,4243,1072,6083,27143,61420,89082,97667,109573,485
51120,7642,4741,4858,5188,6887,73082,42143,12844,7527,7045,7125,7984,68760,43291,17707,9799,7692,5998,7939,60939,13965,8782,8405,9346,11567,17204,83985,79780,30120,17176,9763,7468,3059,5532,131216,21383,143,5,0,0,0,133475,19135,132,5,0,0,0,75211,36055,19119,8718,5043,3164,5714,18304,11220,15132,15461,12676,13552,68595,50519,10562,7476,7506,9570,16543,50798,9874,10881,9395,7493,7424,14389,91826,98202,33347,15164,3120,981,398,287,15
4682,39304,65801,106653,198734,174819,21276,4124,33257,56753,118289,178103,196592,24151,8396,45588,63937,91763,166270,209340,25975,13537,29691,52213,98956,179786,187928,49158,20488,50583,70767,102003,131023,141750,94655,858,19513,47363,62311,103630,177165,200429,868,19331,47581,62444,103556,177127,200362,20288,58711,69509,72559,120350,178854,90998,9775,15246,39030,106852,191372,218382,30612,14461,95662,133944,123759,121519,91713,30211,103953,67281,90816,117856,107827,82203,41333,41142,103703,116616,100584,72416,52523,124285,127
0,0,0,0,0,0,0,0,0,0,0,5,8,15,0,1,2,17,8,15,20,53,14,2,11,9,2,0,47,29,10,20,6,0,0,0,8,7,17,8,4,0,0,11,31,17,15,0,0,18,52,78,63,53,53,12,175,44,39,26,30,28,36,79,0,0,0,0,0,40,120,0,0,0,0,0,32,1,9,78,22,5,0,30,139
0,361,3529,7905,29198,164344,117310,0,670,3894,8785,25031,164104,120163,151,5753,9527,16603,41540,175431,73642,3448,4508,7611,12523,39361,152763,102433,2141,3877,13709,23944,55510,146258,77208,8,1623,5910,15266,72374,179380,48086,12,1644,7028,15804,67098,180373,50688,1754,6232,11254,21781,49086,144799,87741,1708,1119,3719,9314,29506,188039,89242,13239,69283,85415,84508,43565,20549,6088,146,4232,86715,150900,49366,24485,6803,2200,19750,52374,110064,93389,43149,1721,164
0,2189,36031,73767,44801,25615,5737,241,56483,69301,36004,18315,4729,3067,36752,108860,28064,8685,2543,1841,1395,8188,11955,21783,33336,47574,49711,15593,46885,95492,31986,8435,2694,1454,1194,82299,104636,1205,0,0,0,0,75336,111533,1271,0,0,0,0,64781,81203,24507,9903,3646,1829,2271,6028,12573,36043,87416,42178,2538,1364,5856,2010,2714,6006,17231,60747,93576,30,127,756,3115,15742,91166,77204,83815,72976,20328,6047,2299,1470,1205,214
625,1191,518,441,474,425,163,1150,740,492,436,462,449,108,1200,814,504,479,484,320,36,1425,585,849,759,191,26,2,1495,539,520,589,463,220,11,0,579,1702,932,434,159,31,1,587,1702,928,428,159,32,1419,579,461,511,482,360,25,1432,650,610,534,394,194,23,661,538,458,541,623,564,452,27,139,347,465,593,906,1360,620,1125,696,563,389,252,192,494
0,0,0,0,0,0,0,0,3,3,0,0,2,6,0,2,9,2,3,7,12,35,0,2,6,3,3,0,26,9,10,5,2,4,0,0,6,19,1,0,0,0,0,12,27,11,0,0,0,2,37,82,30,39,33,43,120,16,16,14,26,34,61,40,0,0,0,0,0,20,60,0,0,0,0,0,16,3,5,20,17,5,3,11,583
37030,104067,81299,78417,81447,26066,3384,65493,115438,74628,62460,68068,22845,2778,68216,112763,72963,68195,61129,26225,2219,21503,95879,126630,98598,52068,15022,2010,30236,51732,63623,69823,76206,84420,35670,63690,244434,82282,20492,812,0,0,67909,241128,81820,20262,591,0,0,33223,70172,65303,62416,72434,83800,24362,54372,103669,88716,76411,58058,27482,3002,2932,7305,34707,85067,106951,123356,51392,99062,107257,73145,46627,36705,34179,14735,15719,55348,68184,63912,64927,63454,80166,367
65,348,2055,6897,25401,128508,107959,122,570,1381,4823,18237,132673,113427,168,1840,4058,11896,36423,154277,62571,1885,1626,5253,19076,61537,140087,41769,1489,1321,4925,19861,59973,120801,62863,198,1686,2951,26469,58279,69698,111952,217,1712,3105,27537,56442,69983,112237,1003,1937,5508,15878,39266,108187,99454,1242,375,1420,5606,18293,154460,89837,10655,94261,73107,49619,30197,12113,1281,393,2332,50635,130080,67381,16539,3873,505,9774,40660,70413,81403,62236,6242,147
908,99,20,9,6,5,6,909,111,10,10,5,6,2,996,43,5,6,2,4,0,655,78,81,62,58,64,59,965,56,23,4,2,1,0,996,0,0,0,0,0,0,996,0,0,0,0,0,0,979,39,17,6,3,6,0,919,92,39,20,9,2,1,151,12,17,24,42,75,735,5,55,77,79,76,150,609,936,59,29,12,6,5,4,252
0,90,504,2589,15351,186627,244331,7,164,2466,20581,101450,299381,25443,55,28540,115566,126093,107728,67709,3801,3271,4670,11824,36974,124465,228914,39374,9079,96562,121655,92774,67687,52795,8940,20453,115022,134350,117281,50304,7115,4967,21403,113564,134746,118249,49592,7195,4743,11207,104792,109395,84339,70104,57761,11894,1472,1880,6913,28735,135701,268540,6251,1821,9811,32145,70060,127805,183195,24655,71,2524,23963,44930,69811,148706,159487,59325,184156,104119,55343,34977,11018,554,194
2195,80642,126429,117623,93981,56462,12011,11969,104730,95332,89364,90501,76127,21320,26199,104370,99738,101138,72389,64152,21357,1481,2472,6924,24846,89533,222724,141363,38635,116538,96424,114498,66236,39485,17527,15148,196365,191431,38014,16910,9762,21713,15278,194788,192148,38843,16613,9969,21704,30866,119303,82542,95529,71334,53895,35874,1453,3546,13814,65039,175737,201451,28303,8230,25312,23872,33639,64156,218561,115573,4668,8518,36584,106831,142520,154832,35390,114417,221169,79713,35065,22200,13326,3453,79
163386,1094,203,60,25,7,4,161849,2133,554,166,53,19,5,158884,4555,976,255,76,29,4,53183,21233,18204,19600,19314,17624,15621,93231,40858,20811,7009,2136,580,154,162866,1888,24,1,0,0,0,162630,2124,24,1,0,0,0,124080,31521,5712,2256,909,279,22,113699,28933,12683,5460,2537,1299,168,271,507,529,899,2158,7501,152914,50496,26081,18537,14338,14146,17833,23348,95688,50867,12707,3386,1247,539,345,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
1338,19187,49682,115030,267094,424248,77376,1491,9477,29959,75363,174910,536753,126002,784,6657,16830,47706,156166,566688,159124,11846,39024,78448,123282,233494,378160,89701,2226,2751,8193,22210,77169,340035,501371,188,6724,46219,136236,244390,320078,200120,531,6962,45864,135763,245934,318474,200427,1577,3920,10107,19991,53102,274271,590987,6242,12910,36066,69098,143248,517694,168697,22195,389227,329234,139876,51002,18513,3908,263645,454481,160930,42310,18474,10448,3667,2818,11144,23534,50075,125488,275168,465728,119
0,0,0,0,0,0,0,0,0,0,0,5,23,49,0,0,0,14,16,17,30,39,15,3,7,14,1,12,22,23,15,17,3,9,2,0,10,16,2,0,0,0,0,3,32,1,0,0,0,0,0,13,55,36,44,41,32,63,24,15,24,34,88,93,2,1,0,0,0,20,20,0,0,0,0,0,99,0,10,83,19,1,0,0,225
0,0,0,1,1,2,3,0,0,4,5,8,10,15,0,13,27,20,23,24,5,132,11,2,5,4,0,0,101,52,23,8,4,1,0,0,0,0,0,0,2,60,0,0,0,0,0,0,70,0,25,118,56,52,31,19,157,36,21,30,28,18,46,130,4,0,1,0,0,60,210,0,0,0,0,0,52,0,15,104,50,14,4,56,445
68971,397747,420599,380327,313833,82333,3055,39261,290429,332293,372479,438991,190431,2981,22175,186368,237692,295019,472231,439208,14172,341687,332066,304784,296522,239539,133044,19223,91916,290323,371384,385212,308518,193476,26036,471,16513,29243,84493,184573,302495,1049077,531,16477,29355,86021,180533,303175,1050773,27061,210803,349731,433526,451704,191514,2526,174456,212007,322131,357378,352757,233658,14478,347478,412434,294873,246729,190717,141667,32967,65851,195104,202215,243078,414818,459425,86374,37404,199356,296193,524785,459893,133996,15238,516
0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,5,5,8,17,21,11,4,8,4,2,6,18,11,16,13,9,6,4,0,0,2,8,22,10,0,0,0,2,8,28,20,0,0,0,59,17,23,74,93,74,17,2,9,27,64,129,41,0,0,0,0,0,30,90,0,0,0,0,0,18,0,1,39,29,1,0,30,553
178681,1327,108,19,8,4,0,178074,1762,242,50,9,7,3,177038,2667,354,66,12,7,3,42419,21917,20390,21269,22115,25271,26766,118606,43133,13346,3716,1025,271,50,179223,918,6,0,0,0,0,179244,896,7,0,0,0,0,160473,15873,2417,838,398,135,13,112587,32583,19699,10184,3914,1152,28,42,117,173,477,1409,5413,172516,21991,25279,23360,20313,21203,30008,37993,149035,25291,3686,1276,480,195,184,262
33328,76799,79798,75869,88137,58799,5175,45030,47661,78898,66235,81124,94015,4942,58596,80950,69790,52438,81257,72636,2238,2746,7277,18700,41649,92010,152993,102530,69611,56011,96520,66699,80509,45795,2760,20679,54496,67519,69208,12563,49145,144295,21220,54459,63015,73650,12727,48777,144057,60962,38314,86271,55673,52755,105195,18735,1703,3153,15465,70044,198717,127374,1449,5171,24508,37999,54515,64631,95054,136027,4495,12442,46935,82178,97677,101531,72647,107907,126842,74098,55888,34472,13983,4715,53
906699,106377,30886,11498,3666,826,297,904325,87790,34608,21232,9804,2207,283,818921,149683,42884,26950,16626,4955,230,233427,286567,204378,151768,103424,61717,18968,518431,197222,107180,90730,71901,47522,27263,1897,740812,182922,91526,37491,5566,35,1661,738025,187347,93062,34581,5546,27,615236,174013,91430,71276,51914,41025,15355,700218,216514,87083,34509,16561,5124,240,21310,3433,12727,43093,95707,180489,703490,230590,102582,92607,98000,145868,270104,120498,418252,242601,106410,62277,52049,49188,129472,563
1583,816,282,217,182,108,104,1249,857,430,304,226,141,68,1546,836,359,240,168,72,42,1141,278,321,296,368,383,466,1385,658,460,373,214,84,31,0,358,982,926,724,189,4,0,432,964,970,632,181,4,1465,708,403,281,241,94,24,1215,459,410,555,451,218,86,754,156,165,210,330,669,969,57,140,198,278,440,759,1315,1454,678,523,266,157,75,23,634
21,28538,80185,75218,106946,166635,28955,2492,74238,84757,82857,129791,102064,10299,5782,70335,112622,120343,113704,56349,7363,72024,131077,108355,101769,54542,14824,3907,3566,12697,51307,105560,138786,135789,38793,7867,54831,75458,133278,181494,31853,1717,7977,53235,78031,145473,167165,32566,2051,3389,18018,54292,93178,119788,151302,46531,54944,99581,83762,104635,90315,46514,6747,7556,46271,127755,160365,110890,31767,1894,58459,163367,126599,67775,39434,24604,6260,1205,9293,35496,61209,87710,106465,185120,358
41,1313,6178,17975,57086,121910,5958,115,850,5055,15214,68558,113891,6778,126,2228,8490,41220,105794,50639,1964,3747,8918,21810,50213,69913,53941,1919,1815,16025,39252,62437,49906,35118,5908,73,69009,79085,32558,22769,6716,251,65,70178,79572,32739,20857,6797,253,1547,17451,59636,47257,41542,36020,7008,1169,4119,13291,37022,78745,73474,2641,1096,12006,47455,81882,59066,8652,304,1161,12275,21164,36758,57120,57112,24871,1896,42849,66991,51015,27263,12597,7850,422
22,638,976,1405,1558,2551,759,199,965,1210,1568,1817,2069,81,480,1764,1632,1613,1817,589,14,2167,1816,1159,1043,1055,581,88,965,3155,2562,926,254,43,4,7,799,2649,2828,818,634,174,7,798,2524,2985,778,655,162,681,1836,2516,1948,709,201,18,685,1403,1986,1924,1495,404,12,1849,1040,704,835,1178,1723,580,0,9,39,225,864,3154,3618,648,2632,2842,1640,137,10,0,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
31997,328142,315176,217445,134187,50710,4593,29396,222396,266111,230583,215920,113399,4445,8744,85951,224230,260851,271473,223842,7159,438749,234998,181504,130507,66407,23531,6554,67925,328249,283969,206103,141869,51304,2831,0,7510,2318,7598,26768,65721,972335,0,7531,2430,8206,26660,65055,972368,10089,106611,371523,304704,236154,52523,646,226800,216396,191839,178498,173800,88762,6155,281271,469500,165121,80826,51751,29495,4286,9953,36458,70821,130095,284328,479746,70849,12791,62364,241132,475079,225081,58742,7061,515
0,351,641,1206,2238,7454,1389,111,998,1338,2342,4367,3838,285,439,1466,2225,3893,4271,834,151,3669,5874,2690,681,214,135,16,852,2978,5743,2971,435,191,109,0,434,5892,6837,116,0,0,0,418,4753,7975,133,0,0,671,1906,3698,4211,2328,328,137,1303,2157,4499,3775,1100,338,107,3260,3210,2206,2080,1506,943,74,33,106,157,408,1159,8834,2582,289,1448,4463,3859,2271,759,190,603
2980,42745,120568,137599,52487,27784,6951,10085,27955,102779,140473,71259,34058,4505,15598,37346,138324,132229,38843,24690,4084,4050,6895,9923,18498,38889,116469,196390,16547,23061,93694,188417,48623,14140,6632,14509,150151,206208,3783,399,1022,15042,14493,146930,209085,4212,363,1011,15020,13864,25102,133783,147111,34859,26560,9835,3499,6932,12422,32112,121298,207039,7812,3993,16138,12295,12679,28946,221081,95982,4123,8158,24849,194261,104819,38423,16481,26566,272663,47564,20529,11223,8591,3978,46
178554,30752,11474,4307,1444,318,85,137985,57239,19879,8123,3016,692,116,112691,75803,25447,9644,3004,459,72,22065,45525,43958,40307,33785,25831,15705,43717,85300,69723,22140,5828,423,22,10048,38652,44215,64067,47297,20002,2735,10872,38551,47024,64977,42941,20052,2599,45817,92999,59325,19988,7628,1340,91,64020,55616,58855,34730,12447,2687,95,357,740,1612,5728,24845,85604,108014,3169,21206,48800,61601,50821,33817,6122,30631,133618,51587,8755,1006,101,49,6
412773,6530,1476,574,286,335,1002,399970,14024,4601,2120,931,535,792,379730,28662,8166,3615,1563,716,552,42121,53693,71851,94577,85652,55132,19977,220571,94837,51834,29460,15453,8674,2187,14735,322915,73595,10084,1536,147,14,13939,322912,74355,10173,1516,137,16,269403,84580,37139,16171,9672,5350,693,271656,99724,34021,11892,3631,1399,947,1073,363,726,2756,11309,49458,357263,102130,71281,69427,58775,52536,50407,18130,233215,86211,36705,23117,16923,12264,14297,576
0,0,0,1,1,1,18,0,0,0,1,13,24,81,0,0,2,18,24,19,84,52,15,13,14,14,15,31,25,35,25,23,24,16,20,0,6,34,16,0,0,0,0,10,25,29,0,0,0,0,0,45,34,36,56,74,46,27,17,7,22,33,100,170,6,3,1,1,0,10,70,0,0,0,0,2,150,0,1,142,42,3,0,20,350
5,7571,46513,59947,55666,32779,12940,725,64264,63033,46217,24510,8029,8643,33944,115993,39877,12293,3976,3627,5711,9249,7718,16749,26439,37080,65757,52429,91637,81711,26381,6066,3085,2848,3693,60625,146612,7825,359,0,0,0,55083,152069,7853,416,0,0,0,98716,71604,23865,9198,3291,2795,5952,7202,9257,31586,86065,66603,8996,5712,12245,3378,3514,6788,17298,60931,111267,2,80,316,956,5673,73432,134962,128696,56796,16788,4990,3890,4221,40,222
0,0,0,0,0,0,0,2,8,16,8,6,9,63,0,18,25,7,10,30,64,164,26,21,20,15,22,26,152,67,56,38,41,15,23,0,4,22,66,27,9,0,0,4,36,61,29,18,0,5,107,93,54,79,87,121,209,20,39,32,44,58,151,183,5,0,0,0,0,200,400,0,0,3,0,2,135,3,23,219,82,15,11,145,571
137,3,0,0,1,113,58602,136,0,10,72,165,946,56373,150,39,178,322,718,1852,53340,763,780,628,977,918,1314,50137,51107,612,421,232,38,8,6,50709,0,0,0,0,0,0,50944,0,0,0,0,0,0,48316,3800,638,419,357,59,8,90,183,304,498,764,1997,57605,38745,8151,8350,209,52,9,0,0,0,0,0,3,128,51955,51020,304,276,106,43,0,0,11
87254,523902,416825,190838,53977,7016,568,54452,413727,437004,260713,94664,19316,504,17338,189596,363491,395228,254291,59357,1079,256284,439778,282024,157811,89625,45574,9284,32527,127057,207807,299383,319797,230500,63309,3383,153250,291961,273827,158309,117461,282189,3642,151697,294670,276247,151492,118667,283965,28039,107297,195584,304919,377461,223161,43919,141827,362414,384138,241752,111690,37010,1549,27048,216248,307434,355226,224766,115473,34185,408680,263509,198541,137635,121175,122671,28169,41268,80277,109695,154797,230554,262429,401360,455
271543,26760,3208,952,288,213,287,274358,23495,3594,958,361,241,244,259412,33700,6303,2129,995,518,194,17073,34419,59652,54209,51804,54040,32054,90150,138683,45682,17159,8144,2808,625,311,66681,201715,28028,5740,728,48,293,63202,200707,31949,6231,822,47,178539,89631,20915,9052,3756,1187,171,106596,128036,50056,15081,2752,464,266,4364,1317,2017,3872,9180,38415,244086,38290,58309,60624,51421,48403,33366,12838,141104,105949,30368,10420,5525,3734,6151,589
130449,122193,106529,105118,107477,61789,3767,104649,94277,106938,122425,128772,76849,3412,71995,101721,102501,118440,136423,100424,5818,61828,59980,73318,117794,166336,129942,28124,25291,54736,74777,111205,149603,157975,63735,45,16341,101634,194520,181458,107215,36109,67,16058,101352,198066,177369,108468,35942,33512,76841,93766,119972,145807,142714,24710,92074,54048,70600,132559,157882,119077,11082,2692,15294,73442,157598,172714,148132,67450,171208,197939,129231,68799,39619,23272,7254,17550,70691,108637,122264,135285,114057,68838,606
97320,186391,108834,69131,39150,8158,1063,78561,156269,101839,83602,66346,22384,1046,89383,124918,88002,83424,78024,44611,1685,20211,28449,48284,93748,160417,137313,21625,35771,74003,67383,70955,84800,101177,75958,136,158400,260343,84723,6075,348,22,151,160500,263050,80761,5201,363,21,59550,92522,70859,71842,79926,100466,34882,22316,58479,110705,129918,108909,75632,4088,7141,4221,23408,85790,120042,138218,131227,192077,97900,63090,47006,46255,46170,17549,60043,99050,72145,60298,63949,67084,87478,573
17122,35605,34754,43871,55559,30676,3757,32867,53343,52530,50254,26528,3426,1561,53691,70809,53231,34179,5218,1948,511,23854,61605,63061,45728,19003,4777,589,29247,50384,41130,39331,44125,11184,129,157805,52286,2885,340,117,1,1,160829,49700,2746,326,101,1,1,40100,57051,43260,48732,23627,3142,796,35564,66492,67843,40219,10042,1650,364,3664,5190,8113,31853,54814,67598,47382,3695,30862,43368,34036,34819,44538,24212,16428,56819,40593,32643,33253,27467,8327,326
0,0,0,0,0,0,0,8,0,0,1,1,1,3,13,4,4,3,2,4,11,34,3,1,1,3,0,6,34,6,9,5,0,1,1,6,6,0,0,0,0,0,20,8,0,0,0,0,0,74,31,23,11,4,20,8,244,6,2,3,4,14,38,47,0,0,0,0,0,10,57,0,0,0,0,0,16,1,6,28,16,4,2,11,612
1962,59482,159348,161187,76248,14453,1091,1776,29942,91828,150722,146012,51623,1868,1771,7815,49307,111742,175670,122827,4639,43185,74075,85970,100695,102509,60769,6568,7497,31721,60686,95785,107611,103241,67230,58,2615,9591,31703,72880,124201,232723,54,2663,9517,32122,72136,123876,233403,2407,16504,56116,103044,141505,115070,39125,16898,38192,77120,122724,132137,82342,4358,27660,98385,122687,138616,65203,19740,1480,138808,65912,61097,70210,66596,57695,13453,3013,30890,68993,94114,96247,66754,113760,131
92,2489,9554,35085,69966,99076,16194,232,5312,28557,55665,64524,73154,4992,992,30266,46604,49003,52154,50181,3214,14887,7687,11770,25601,57200,92062,23190,16397,15141,29197,39919,45336,53949,32405,4286,68420,130935,28132,516,23,0,4402,67051,130164,29995,676,24,0,19375,33085,42492,48194,52323,34835,2056,6771,9101,18523,42079,64912,83139,8048,13015,3785,16752,52544,67305,63423,15573,14486,57167,46626,35852,30916,22904,24370,17439,38993,48248,44572,43011,27901,12133,619
1,42,114,552,11318,171205,193443,7,579,3679,12164,56050,282828,21368,964,11674,48079,153702,132526,24625,5105,9763,12583,22722,51607,136860,137279,5861,17046,133353,129550,63022,21405,7636,4663,18235,236015,98719,20620,3062,24,0,17870,234466,101157,20174,2985,23,0,15985,127424,114339,63224,35655,12871,7177,5017,3691,15836,41858,158642,145628,6003,11405,10410,25854,69142,157293,97229,5342,16,286,1688,6308,20392,99801,248184,54100,211035,74978,22953,7671,5121,817,195
3658,27469,58363,114183,158756,51068,2009,5205,13845,29167,58221,128461,175150,5457,5901,9446,16791,35501,88916,232283,26668,9635,9636,21275,52126,126293,171218,25323,7870,5131,11196,24904,59239,134898,172268,294,8158,21336,68496,215562,81783,19877,426,8333,21472,71514,212258,81488,20015,7128,7586,13869,29426,73401,166101,117995,8521,6228,15266,36115,92692,226478,30206,7079,58308,155657,120276,49842,20553,3791,203065,102587,47461,27531,16900,9333,8629,3771,15858,29609,47574,72956,101771,143967,124
634,79366,224199,244460,256993,242826,96186,808,55147,180586,244946,255178,301119,106880,1074,23734,126402,241840,288110,347396,116108,152474,175298,177006,181635,186475,190393,81383,26708,100244,140514,206613,302976,246985,120624,104,6663,27355,66523,141048,399197,503774,108,6607,27231,66684,142307,391984,509743,5664,36297,123416,183764,270029,366161,159333,51941,110865,158553,200481,242757,273165,106902,180146,394939,221453,149206,113427,73965,11528,59710,190914,258336,218065,168692,188104,60843,6156,66532,202310,270117,246584,240396,112569,475
0,11,407,1573,2753,8954,5063,13,764,1970,2379,4786,8732,117,393,2030,2457,4282,7693,1881,25,6488,7772,2996,904,297,146,158,1115,4949,9050,2892,570,150,35,1,2166,15123,1454,17,0,0,1,2129,14989,1627,15,0,0,896,2006,4783,6881,3549,566,80,1230,2944,5979,6051,2099,431,27,6987,4183,2549,2205,1715,800,322,7,63,174,544,1328,7874,8771,891,1588,6002,7063,2704,409,104,536
59999,63092,33605,26600,25225,19572,2779,53673,63180,31580,27585,27434,24071,2754,67785,60762,30406,24774,25590,18866,1485,30766,38767,40537,44196,37147,23465,14166,29851,65948,59039,36342,25769,9757,340,31910,54263,27849,18694,20565,29014,43861,33756,54247,27069,19180,19643,29292,42969,27482,71109,46485,32902,26641,21005,2188,39485,37813,40919,50532,44055,19455,993,12885,16142,16180,19500,32066,65337,66655,4588,11649,31204,44334,50599,62988,20138,29236,67671,64557,38184,18154,5620,1831,21
0,0,0,0,0,0,0,0,0,7,2,8,7,4,0,13,18,33,2,11,0,118,8,0,0,0,0,0,117,35,14,1,1,0,0,0,0,4,10,6,30,12,0,8,4,10,15,28,9,22,31,111,41,32,28,22,167,31,19,12,17,17,24,92,0,0,0,0,0,70,200,0,0,0,0,0,35,0,1,105,41,1,0,60,559
23269,290351,384002,276936,124651,25513,1407,6992,178379,320813,321301,223034,70633,4977,4197,55784,200549,379721,355334,120974,9570,131283,270114,277787,216062,142486,67462,20935,17447,92036,201339,306205,271763,178998,58341,347,6818,30459,81858,155535,250258,600854,441,6339,29387,83279,152415,246564,607704,8174,63526,152672,294492,367135,197959,42171,49516,166725,296253,316664,205567,82190,9214,23748,205534,320305,327228,165434,72055,11825,237372,124337,153253,248988,210603,128782,22794,17227,96402,174498,233175,235602,148697,220528,427
969,48638,111772,121334,112298,72860,16077,590,11793,59896,106426,140505,141497,23241,864,18645,54995,88794,129264,167197,24189,2217,2368,7342,19964,59607,207888,184562,1630,1816,17345,61974,140580,193225,67378,26,2881,29440,87943,181383,154876,27399,47,2936,28874,90516,181273,152272,28030,1250,6379,34107,71258,117311,177909,75734,1686,1368,4638,19090,96035,317391,43740,5328,26319,60978,97841,117007,135658,40817,61151,169660,164543,58986,18618,8440,2550,3073,76008,131015,116386,95968,52705,8793,471
0,0,0,0,0,0,7,0,0,0,0,0,0,28,0,0,0,0,0,10,46,2,13,7,5,6,23,35,0,4,20,13,32,31,19,0,0,0,0,39,1,0,0,0,0,4,44,6,0,0,0,0,0,32,37,169,0,0,0,2,40,20,232,69,0,0,0,0,0,50,130,0,0,0,0,0,36,0,0,81,30,0,0,40,101
