band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,census_code
206481,3483,1145,735,592,2658,201995,6872,2016,1178,830,2323,197897,10584,2774,1379,949,1791,23391,38284,50118,49896,36923,16946,89302,78389,31413,10335,4344,2297,22014,172691,20340,904,258,93,22467,174144,18529,885,260,98,126146,65667,14849,5000,2866,1364,130511,55157,18959,6768,2162,2290,1451,866,1285,2899,18585,190054,53722,51900,45025,31848,22624,8972,101059,70740,22099,10308,5882,4472,590
8620,33322,64825,79284,58630,11270,26856,23585,50368,76914,57623,20605,35571,28739,68969,60870,43534,18268,3158,4516,8720,25528,79617,134412,37767,26358,72541,76421,28500,14364,28472,143357,31829,4224,6428,41641,29142,145625,29357,4298,6242,41287,34693,28436,86080,47103,35199,24440,1641,4091,12605,56155,156608,24851,6338,26091,19311,23794,95360,85057,6685,15729,43807,94937,49719,45074,56509,132221,26920,18923,14925,6453,47
0,0,0,0,2,12,0,0,0,0,10,32,0,0,0,10,10,36,22,14,9,2,18,12,14,15,25,18,11,8,0,0,0,0,16,16,0,0,0,4,22,14,0,0,40,26,49,60,11,24,19,9,36,76,72,0,0,0,0,30,70,0,0,0,0,54,0,4,89,4,0,20,85
4850,44021,126909,150240,64227,1793,3189,19691,65957,130612,159431,13160,2711,9050,30379,95445,206010,48445,21748,30547,37983,82289,176710,42763,3910,14350,33051,50253,111870,178606,115,2396,11412,51711,212181,114225,154,2640,11254,51636,207675,118681,2959,5475,33650,64990,139897,145069,7145,20326,40983,78598,191399,53589,21517,91968,141204,105906,28701,2744,220860,71786,41563,27503,24351,5977,1628,10896,48956,92260,108722,129578,485
53108,7228,5367,6341,7001,74473,44850,12617,8636,8117,8609,70599,47165,17738,10103,7684,7915,62760,16062,9776,9125,12982,17027,88282,87859,29116,15075,10365,4512,5971,142432,10269,45,1,0,0,141836,10873,36,2,0,0,82071,37747,15645,7214,4214,6133,20150,14970,16921,16356,15289,71254,52795,10891,8382,10001,16228,54677,11521,13006,9447,8314,13603,95391,105797,33089,9943,1754,572,344,15
9964,52393,97219,179542,234505,37646,7312,46246,88806,181810,240603,46492,13637,60115,84757,154378,242845,55537,16666,41408,77149,169403,232839,73804,28895,61829,100073,136103,167598,116771,1824,30570,62418,93785,192318,230354,1521,32619,60075,95730,187844,233480,28478,75122,79490,107829,199493,120857,11387,23123,70977,187965,257666,60151,20082,142085,144311,144444,117208,43139,116662,79866,123162,135059,101740,54780,56029,128824,129928,98588,63362,134538,127
0,0,0,0,0,0,0,0,0,2,8,18,0,1,8,15,17,22,57,11,4,15,4,0,53,27,16,13,3,0,0,10,13,13,8,0,1,23,28,19,3,0,18,78,82,67,60,24,184,47,37,37,29,44,79,0,0,0,0,40,120,0,0,0,0,32,3,21,79,11,1,30,139
0,1093,6229,18908,135785,160632,1,1512,6802,17378,116084,180870,560,7970,13483,33105,142918,124611,3936,5849,11071,27346,132444,142001,2402,7374,20209,43025,143253,106384,16,2845,10150,42333,201129,66174,19,3181,11589,38360,196498,73000,2204,8883,16985,39434,135464,119677,1808,1815,7018,20322,147687,143997,21542,87989,105640,69796,28986,8694,332,11823,174971,91917,32506,11098,4414,29869,92267,123356,68622,4119,164
0,6597,69516,68545,34967,8515,1248,83602,61016,30457,8197,3620,66931,92424,19967,4948,2059,1811,9618,16404,31380,48289,60134,22315,69720,87649,22570,4899,1859,1443,146061,41908,171,0,0,0,152222,35760,158,0,0,0,85638,71446,19533,6555,2433,2535,7221,19384,67981,85279,6499,1776,6262,2371,4302,12823,52302,110080,42,250,1639,9335,72339,104535,103908,62420,14659,3850,1780,1523,214
953,1002,583,552,492,255,1350,718,551,529,523,166,1388,806,561,549,461,72,1501,757,1052,471,53,3,1604,589,673,575,377,19,19,1061,1732,744,237,44,17,1136,1656,746,236,46,1537,620,535,609,481,55,1524,733,716,528,296,40,759,599,560,712,663,544,42,233,471,595,996,1500,860,1151,724,553,323,226,494
0,0,0,0,0,0,0,4,2,0,1,7,0,7,5,3,8,12,35,0,5,3,6,0,28,11,7,6,4,0,0,8,18,0,0,0,0,14,36,0,0,0,3,82,51,39,41,50,124,16,19,22,38,68,40,0,0,0,0,20,60,0,0,0,0,16,3,7,27,11,4,12,583
54393,117445,92686,91290,51132,4764,90935,116013,79627,83142,37587,4406,93266,114233,82352,75805,41920,4134,33855,123239,141479,83161,26824,3152,37439,64670,78714,84065,97282,49540,110915,228631,66979,5172,13,0,109469,233536,63708,4989,8,0,43598,82515,73699,78172,97336,36390,72913,118012,96400,77046,41954,5385,3513,14239,65943,115735,140448,71832,119057,115418,70476,45843,41056,19860,23378,70505,77748,74842,72557,92680,367
69,746,3460,16869,102308,147781,179,970,2584,11808,93771,161921,293,2540,7106,27197,133271,100826,2054,2751,12170,45580,147402,61276,1675,2036,11070,45671,124618,86163,239,2109,8962,57939,77621,124363,255,2195,8912,58775,74806,126290,1179,3053,10829,30772,103434,121966,1298,576,2878,12577,121580,132324,22936,109232,72649,45209,18932,2275,547,6726,113530,117030,27906,5494,956,19118,62719,93345,81312,13783,147
918,97,17,7,7,7,916,109,12,5,8,3,1011,31,3,6,5,0,672,84,90,72,69,70,980,48,18,4,1,0,996,0,0,0,0,0,996,0,0,0,0,0,996,28,16,3,7,0,937,92,32,17,3,1,153,13,25,39,73,753,11,72,91,89,157,631,954,55,21,10,6,5,252
3,215,1322,8621,121815,317516,18,519,8681,61847,312580,65847,323,61256,144538,140953,91675,10747,3792,6922,22137,90440,253861,72340,17298,131496,128976,90202,65563,15957,32022,136628,169414,90687,14767,5974,31045,140544,166563,90931,14651,5758,21768,132979,115100,88084,71492,20069,1715,2849,13833,85254,325085,20756,2488,17199,53902,117091,207806,51006,132,6690,40909,65060,141617,195084,95864,190160,92695,49801,19714,1258,194
5467,117569,148315,124518,72683,20791,23183,130138,101245,109414,90108,35255,35149,128433,118197,100914,73531,33119,1780,3771,13698,63794,221703,184597,56364,130788,123623,104205,51344,23019,18671,275613,131667,27545,12848,22999,19095,280683,126196,27431,12816,23122,47974,129760,99074,102404,64575,45556,1817,5765,32287,150314,245213,53947,12494,29154,30982,53622,203574,159517,5730,13165,78299,150592,186307,55250,150619,222802,61282,31951,17005,5684,79
163761,814,147,39,13,5,162562,1687,403,91,30,6,160368,3549,674,138,43,7,57371,22909,22088,23324,20802,18285,101502,41768,16218,4124,968,199,163942,826,11,0,0,0,164021,746,12,0,0,0,134463,23929,4295,1600,453,39,119747,28398,10762,3780,1794,298,357,612,710,1710,6284,155106,55809,27519,19284,15904,19674,26589,109743,43112,8582,2151,759,432,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
2822,30033,83432,221309,479993,136366,2662,14760,54930,138451,492500,250652,1226,10121,30177,113471,499627,299333,15680,56262,111389,207129,418790,144705,2502,4273,14728,51961,289525,590966,408,12889,93064,238875,357223,251496,824,14191,91832,235564,354755,256789,1855,6299,15623,39572,210718,679888,7574,20602,56702,119311,454211,295555,48222,508649,270940,92337,27914,5893,351669,446826,107441,28622,14909,4488,4059,16033,36958,102056,258066,536783,119
0,0,0,0,0,0,0,0,0,2,22,53,0,0,6,20,13,38,43,12,5,17,2,12,31,20,18,11,7,4,2,12,14,0,0,0,0,20,16,0,0,0,0,0,48,41,54,46,49,57,21,18,42,93,93,3,0,0,0,20,20,0,0,0,0,99,0,22,88,3,0,0,225
0,0,0,2,0,5,0,2,5,7,12,16,0,19,34,22,25,12,136,8,5,3,2,0,117,46,19,6,1,0,0,0,0,0,2,60,0,0,0,0,0,70,0,75,95,61,43,27,162,39,28,32,27,48,132,2,1,0,0,60,210,0,0,0,0,52,1,25,124,32,5,56,445
140815,465077,469015,424028,161880,6050,70076,370360,407214,484896,323844,10475,37812,247176,294684,447428,592563,47202,399519,364132,365454,314087,191616,32057,129632,377594,440259,408173,265688,45519,2600,19078,56277,163388,319847,1105675,2864,19542,55291,164505,311446,1113217,39237,306659,437755,554265,320216,8733,204136,287598,392511,424623,323055,34942,440901,426872,316998,248906,182808,50380,93294,236630,242713,381161,577076,135991,60477,262728,443644,635850,238471,25695,516
0,0,0,0,0,0,0,0,0,3,1,10,0,0,3,7,4,21,24,8,6,8,3,7,22,11,18,15,6,5,0,0,2,24,16,0,0,0,2,22,34,0,0,3,71,13,79,100,78,13,5,18,63,145,41,0,0,0,0,30,90,0,0,0,0,18,0,6,53,11,0,30,553
179228,840,62,11,6,0,178738,1227,145,26,6,5,177969,1924,210,30,7,7,46677,24537,23919,25972,27621,31421,128829,39328,9402,2072,433,83,179783,362,2,0,0,0,179789,356,2,0,0,0,166692,10820,1734,647,232,22,117652,36122,17077,7077,2134,85,62,151,294,1046,4567,174027,26183,29375,25400,23333,31768,44088,159215,16833,2731,888,267,213,262
42024,99253,87156,95102,84767,9603,52935,64514,87350,80551,118873,13682,66141,101557,65799,79696,96757,7955,3460,11256,31487,78565,164710,128427,76480,82923,95941,88684,67846,6031,46093,41521,105468,26793,40614,157416,45467,43538,104083,27719,38717,158381,65622,59072,94884,52213,111759,34355,2029,5441,34783,165783,204958,4911,8301,33286,51518,72269,89496,163035,5617,21932,75201,104294,122023,88838,135376,125005,79121,50869,21104,6430,53
940403,86387,23754,7877,1430,398,931872,74669,32792,16076,4413,427,859236,127701,39050,24629,9216,417,294125,298750,214190,142724,83090,27370,568048,186075,115782,94680,61868,33796,59265,753857,165615,68129,13268,115,62002,756653,160356,69270,11849,119,657991,165221,94848,71237,49277,21675,752415,202762,69335,26188,9085,464,21791,5409,26675,84004,175696,746674,250151,114009,108840,136272,285126,165851,472696,233183,95048,63968,55871,139483,563
1799,711,246,252,166,118,1426,910,369,284,202,84,1718,781,357,244,113,50,1174,364,392,336,453,534,1483,716,490,337,142,37,0,616,1146,1080,332,9,0,648,1146,1085,295,9,1585,738,397,328,135,33,1288,472,660,491,368,115,790,174,188,316,705,1080,73,181,272,401,842,1418,1594,732,484,218,115,33,634
146,51735,96078,107828,178405,52306,7093,106047,87646,136224,129144,20344,11617,111536,115873,151159,85146,11167,94325,151153,121987,88718,25408,4907,4614,22088,84740,152324,167264,55468,12478,71555,105832,224269,68437,3927,12606,73192,104623,230098,61132,4847,4593,29632,83414,130795,166571,71493,77127,107961,119054,107630,64770,9956,11008,79524,173026,160478,59252,3210,83192,189401,116046,55356,33549,8954,1767,17059,54680,89856,114466,208670,358
104,2656,10950,47340,130764,18647,172,2532,7964,46300,130849,22644,264,4191,19178,103877,76957,5994,5241,13035,36123,72433,78441,5188,3148,25960,58336,65720,47696,9601,252,92507,72903,31719,12573,507,249,96212,69431,32464,11594,511,2953,29200,71910,49452,45142,11804,1599,6053,24459,68822,100578,8950,1528,23600,73476,89890,21401,566,2275,17101,31013,57509,68293,34270,4892,61743,75072,41281,17713,9760,422
65,864,1302,1794,2585,1299,314,1202,1624,1942,2602,225,757,2070,1788,2089,1169,36,2593,1781,1301,1239,866,129,1340,3876,2038,563,84,8,21,1321,3916,1620,772,259,23,1394,3804,1669,767,252,890,2413,2907,1329,337,33,840,1990,2157,2104,784,34,2065,1066,844,1170,1903,861,0,17,91,601,2768,4432,892,3351,3083,556,27,0,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
67987,410416,312308,202123,80736,8680,49339,296529,293107,255386,176518,11371,11867,146292,292501,303631,305981,21978,486203,250090,192249,107799,37108,8801,108719,396576,284930,198233,88362,5430,187,7887,4181,19698,63797,986500,116,8060,4281,20670,61287,987836,12734,209706,429177,311326,118025,1282,266112,243888,215373,206545,137928,12404,401484,422466,138918,69994,42558,6830,14229,51124,106315,234904,543677,132001,17836,99922,451598,400337,100034,12523,515
0,526,1015,2014,6729,2995,279,1267,1893,4076,5302,462,723,1814,3322,5267,1948,205,4887,5828,1970,374,191,29,1159,4487,6036,1195,259,143,0,735,11541,1002,1,0,0,745,11393,1140,1,0,856,2832,4655,4105,668,163,1564,3104,5790,2152,518,151,3947,3355,2479,2040,1329,129,49,133,285,784,7745,4283,446,2603,5244,3512,1225,249,603
5178,69708,170870,100087,33850,11421,13702,44817,152471,127627,43036,9461,18990,66652,182549,85231,30196,7496,5027,9202,14347,33218,103019,226301,19315,36372,179624,127152,19880,8771,15260,291154,67621,883,875,15321,15288,297266,61543,878,827,15312,16287,53859,195375,79921,31956,13716,4386,9124,20613,80752,249898,26341,5663,19338,13339,21489,164780,166505,4944,9889,106321,191584,57471,20905,47481,276827,33282,18125,9671,5728,46
188167,26023,9985,2186,473,100,152359,49717,17997,5487,1321,169,130969,71151,18473,5594,844,89,33279,50985,44649,46985,30848,20430,61955,97436,52228,14389,1110,35,15972,41981,67155,65975,31737,4196,15270,44672,66640,67031,29195,4208,60636,106221,43749,13413,3025,144,74103,70273,51622,26444,5854,154,457,965,3061,16643,78120,127654,5038,32473,66227,65604,46292,9902,50279,140926,31135,3131,218,58,6
414938,5079,1132,409,358,1060,404070,11959,3832,1544,678,890,389158,22952,6542,2708,981,663,51708,65297,98281,107672,72896,27149,244677,90287,49318,23623,11998,3113,54305,318562,45336,4472,330,21,59962,316466,41795,4491,312,22,288651,81601,30382,13582,7594,1198,298101,88847,26225,6930,2060,1107,1135,490,1414,7403,42459,370047,114159,83247,76520,62340,61138,25282,258312,75554,34931,22277,15138,16520,576
0,0,0,2,1,18,0,0,0,7,26,86,0,0,11,26,23,87,56,15,16,13,21,33,35,31,27,34,14,27,0,6,45,5,0,0,0,14,45,5,0,0,0,2,62,35,56,90,55,26,14,14,35,108,171,5,3,2,0,10,70,0,0,0,1,151,0,7,174,6,1,20,350
5,21808,61481,68235,47627,16265,5443,81697,65684,40233,12548,9816,58265,111064,28428,7203,4017,6444,10189,11013,25114,36562,66127,66416,111806,74566,17141,4520,3019,4369,120071,90057,5285,8,0,0,128462,81915,5040,4,0,0,117402,63347,19359,5662,3180,6471,8103,14985,61876,103267,20716,6474,12939,3786,5174,13353,51981,128188,6,143,561,2821,53372,158518,144568,48814,11984,4216,5704,135,222
0,0,0,0,0,0,3,13,15,5,7,69,0,28,20,11,24,71,169,27,27,15,24,32,163,80,53,42,30,24,0,7,48,53,20,0,0,10,56,56,26,0,6,155,63,86,92,144,213,30,42,43,61,164,183,5,0,0,0,200,400,0,1,2,1,136,5,51,239,45,11,147,571
137,3,0,0,63,58653,136,2,36,112,750,56666,152,70,263,652,1602,53860,871,828,1058,960,1374,50426,51249,595,430,128,16,6,50709,0,0,0,0,0,50944,0,0,0,0,0,49901,2458,619,499,110,10,116,213,489,681,1719,58223,40608,8144,6625,123,16,0,0,0,0,0,72,52014,51084,373,212,75,5,0,11
161426,613470,374847,114916,14656,1065,100524,536824,421556,182878,37294,1304,34368,284680,450529,390156,117325,3322,335178,477305,254780,132668,66683,13766,48775,168727,289030,375921,309141,88786,12557,213379,372350,240266,139232,302596,11241,222330,363923,239830,136576,306480,42023,146413,278233,420790,327858,65063,189900,457236,387100,180652,61685,3807,49681,292659,393199,337864,158226,48751,457962,288151,199115,141916,149001,44235,53843,100651,145838,232213,293249,454586,455
282114,17857,2174,554,238,314,282566,17106,2331,670,291,287,271023,25247,4361,1626,748,246,21386,52203,66637,60568,61839,40618,121115,128722,34402,13620,4492,900,1636,138666,148286,12919,1673,71,1699,141063,145296,13084,2037,72,207186,70542,16790,6515,1966,252,135880,122832,36752,6700,781,306,4577,1599,3110,7258,30814,255893,46927,70752,66644,56790,46185,15953,170188,91491,22051,8068,4650,6803,589
151760,135022,118604,127725,95681,8530,120819,112521,130053,155216,109658,9055,88579,116923,123160,156544,138441,13675,71612,73397,105023,172702,172455,42133,33311,68185,103587,156397,189358,86484,65,33143,174213,234667,147085,48149,83,35440,171281,237240,143970,49308,45273,92593,122313,159243,178363,39537,101952,61256,118097,170581,162391,23045,3768,30044,129011,202876,183459,88164,207048,213659,117468,57182,32177,9788,26410,94957,135168,152762,140209,87816,606
138439,185763,106955,60939,16546,1405,110716,157144,114883,85661,39585,2058,115079,129572,99940,94357,66377,4722,23807,38432,76027,153246,182111,36424,49261,83474,77647,92519,114397,92749,3065,229669,249620,26732,923,38,2901,241899,238599,25748,865,35,77001,100542,81722,87071,112651,51060,28123,88447,145001,130977,106436,11063,7548,7789,54034,131073,151623,157980,212793,100958,64080,51904,57962,22350,79086,106406,76021,72222,75247,101065,573
23898,38900,47178,60314,45621,5433,42046,63541,57242,48713,6870,2097,67537,73926,59286,15644,2314,880,30500,78209,68105,32617,8229,957,37769,56934,44804,52054,23681,288,176665,34909,1609,246,5,1,177329,34644,1485,240,5,1,51480,60847,52860,43808,6629,1084,42638,81863,66875,27226,2938,634,4541,6468,18021,55411,74432,59741,6436,42942,46597,38109,49581,31865,26977,61076,42219,38491,34235,12532,326
0,0,0,0,0,0,8,0,1,1,1,3,14,5,4,2,4,12,35,3,1,3,0,6,36,4,13,1,1,1,6,6,0,0,0,0,20,8,0,0,0,0,82,28,27,5,13,16,244,6,3,4,12,42,47,0,0,0,0,10,57,0,0,0,0,16,1,11,35,8,2,11,612
4464,103496,200611,133336,29969,1895,2825,54587,133755,189037,88852,4715,2164,16966,87461,176161,177984,13035,53094,90108,108336,121149,89031,12053,11052,44942,87700,124622,120740,84715,143,3916,19040,65206,127456,258010,148,4172,18691,64931,124523,261306,2844,31140,83381,156202,144427,55777,21331,54038,113138,157816,116546,10902,42966,120751,161899,111959,33436,2760,152294,71553,77369,79017,72766,20772,5520,47933,92994,118837,81724,126763,131
198,4178,18837,65723,111123,32397,471,10539,49828,71692,89243,10663,3141,42069,55933,59777,64095,7399,16127,9701,19388,47780,103727,35674,18740,20282,40565,50699,60099,41959,7650,109442,111565,3593,62,0,7201,113368,107914,3780,49,0,23227,42871,52723,59042,50272,4225,8155,11848,33443,64912,96066,18149,13612,6038,36727,73808,78598,23614,22257,66816,47827,38150,29770,27501,22508,50325,54157,51861,37464,15982,619
2,70,235,4264,115957,256147,12,1392,6300,36219,274019,58733,1977,19266,98636,199248,51080,6468,11425,17130,36384,108730,189217,13789,30474,169729,118575,41105,11185,5607,38388,260500,68678,8807,302,0,38776,262766,65974,8922,237,0,29021,157957,106927,53784,20519,8467,5343,6962,26768,107052,222027,8523,12530,15781,45819,137124,156339,9082,31,568,3779,14166,77753,280378,96597,203375,54842,14072,6166,1623,195
6118,42904,96004,171944,94728,3808,6440,20717,45371,108245,214567,20166,7221,12541,27292,69883,230501,68068,10795,13804,35766,105903,205260,43978,8558,7171,18410,48296,131557,201514,877,11442,40593,178730,157501,26363,994,12437,39887,185525,149550,27113,8020,10347,22220,57509,165494,151916,9197,9396,25236,73474,227628,70575,9262,106178,177069,86845,30174,5978,228383,96370,43871,24119,13153,9610,6077,21708,42354,72587,105354,167426,124
2907,144223,276284,292744,296513,131993,2160,104239,252660,289917,336126,159562,2128,50300,210188,317094,389278,175676,181971,206719,206105,215898,221903,112068,38484,132913,183193,319825,315060,155189,266,11175,49636,120956,369235,593396,260,11821,48797,120496,355665,607625,6745,66811,179088,258555,420546,212919,66384,145902,205601,263421,306037,157319,252830,414639,210349,146431,101498,18917,83950,249747,294457,211931,212758,91821,10913,109909,292817,295042,283543,152440,475
0,56,1026,2545,6828,8306,36,1365,2488,3788,10539,545,673,2540,3485,7538,4456,69,8125,7352,2376,524,202,182,1469,8003,7602,1406,228,53,24,7032,11483,221,1,0,11,7233,11308,208,1,0,1057,3135,6907,6426,1118,118,1564,4167,7693,4448,831,58,8043,4063,2714,2338,1187,416,12,101,343,1051,5532,11722,1012,3008,8287,5472,849,133,536
74475,61981,35935,29874,23809,4798,68594,59457,34774,30827,31370,5255,82243,58744,31540,28905,25301,2935,38947,45458,44206,52358,30741,17334,42046,74788,57797,35323,16292,800,40326,56427,26614,21904,32254,48631,40453,59004,24768,22810,30883,48238,42397,75053,44963,33125,28181,4093,46750,44948,49623,58040,31505,2386,16117,18039,19843,29793,65047,79926,5614,18791,43964,55509,72115,29507,39311,81345,62823,30151,9213,2410,21
0,0,0,0,0,0,0,2,6,8,8,4,0,22,28,16,8,3,120,6,0,0,0,0,126,33,8,1,0,0,0,0,8,8,25,21,6,4,8,10,23,23,22,58,110,35,37,25,174,32,16,19,16,30,92,0,0,0,0,70,200,0,0,0,0,35,0,5,139,4,0,60,559
49860,396425,406877,220884,48884,3199,18535,263493,388067,321620,124464,9950,7509,98974,326240,468053,207434,17919,171985,326664,298165,203857,96660,28798,27225,134648,296274,353901,230978,83103,936,11328,58578,141351,266326,647610,981,11122,56464,143507,255728,658327,12815,98921,240771,421364,288261,63997,67552,236532,371718,304283,129961,16083,42943,287347,401366,269315,106368,18790,259639,144776,229598,278056,177479,36581,27618,136026,235419,287066,194816,245184,427
2769,82876,139415,135890,100482,22516,848,27357,94315,147620,172089,41719,1617,33042,79935,129234,192334,47786,2449,3944,13087,45141,183627,235700,1776,4188,37794,122808,221014,96368,115,6673,58145,169261,208315,41439,108,7222,57806,171876,203120,43816,1483,13617,57789,111468,192816,106775,1833,2197,10022,58749,318703,92444,7613,41038,90039,127220,155947,62091,83552,213257,137209,34617,11736,3577,7784,115100,147243,123581,75334,14906,471
0,0,0,0,0,7,0,0,0,0,0,28,0,0,0,0,9,47,8,7,11,4,20,41,0,19,18,18,39,25,0,0,0,29,11,0,0,0,0,39,15,0,0,0,0,10,55,173,0,0,0,27,21,246,69,0,0,0,0,50,130,0,0,0,0,36,0,1,109,1,0,40,101
129691,65218,40037,24555,7459,3138,186497,71230,8531,1315,411,2114,233639,32229,1819,415,385,1611,90789,68130,43775,30126,22926,14352,145064,79919,34482,7914,1783,936,267583,2507,8,0,0,0,267535,2557,6,0,0,0,200524,54843,10276,2706,964,785,161189,66088,27074,10699,2856,2192,978,803,1929,9743,64970,191675,12994,26565,34244,38634,59516,98145,133097,99205,24524,8549,3229,1494,297
400460,17335,1847,643,390,1338,398631,18190,2494,922,611,1165,366443,47604,4901,1335,797,933,176779,86449,53105,41163,36295,28222,234479,99310,51723,28077,7196,1228,379698,41675,640,0,0,0,379513,41890,610,0,0,0,278501,71209,39429,25755,6021,1098,316738,69721,22671,9104,2820,959,1224,3101,13808,36937,80084,286859,64897,58984,57578,62324,84516,93714,218477,79158,38545,26305,21869,37659,299
6344,38339,55569,60671,56400,30041,8218,22816,42823,62671,75789,35047,1388,17545,34198,69725,92631,31877,67262,48360,41721,42780,35094,12147,7050,27684,47445,49216,68916,47053,5,792,5831,39978,150852,49906,7,846,5792,42243,147748,50728,1496,11200,36103,58662,86724,53179,28580,34264,41758,53950,62486,26326,97566,81659,41441,17496,7144,2058,38542,45544,46507,49488,59563,7720,1421,6020,22331,70979,74081,72532,478
5,1688,3008,17309,121513,142864,1306,6634,27370,78469,163122,9486,6644,84002,120843,61745,12009,1144,5473,14707,64303,133978,64483,3443,88762,128817,49566,15516,2980,746,50356,188324,47208,499,0,0,49466,192794,43618,509,0,0,92351,119167,45162,22516,5739,1452,2305,8310,41840,126476,106394,1062,4704,5913,19823,66293,156140,33514,293,872,4177,11207,44330,225508,131642,111193,32843,7851,2451,407,190
63845,76597,79418,52260,16079,424,81518,76016,65534,48290,16607,658,82508,88774,63834,40974,12014,519,83617,93349,72027,33264,6117,249,41523,56809,60770,65721,55592,8208,8334,76671,173932,29504,176,6,8451,82134,169248,28637,148,5,44082,64494,59494,60685,52115,7753,95750,92235,54056,34468,11526,588,11320,12296,49478,96464,73811,45254,33477,96434,63960,38361,31713,24678,15506,50389,51539,65293,63703,42193,369
16857,145932,156236,176335,91620,2643,23328,155705,153774,154029,97344,5443,18076,146442,176849,152896,90238,5122,54730,147344,166186,156574,61150,3639,14265,34430,90241,161650,216849,72188,4693,131857,162887,128601,141004,20581,4409,137900,154598,135383,135432,21901,15387,58041,127309,171438,182918,34530,66001,122104,151982,145698,96478,7360,10712,28037,148510,249763,141432,11169,191733,221566,93244,43961,24026,15093,9596,38426,83400,126127,158907,173167,507
5537,78738,148208,165979,57278,3960,2882,41670,102685,160656,142939,8868,5125,15802,67842,147313,201175,22443,36950,54297,103422,157076,95142,12813,20038,47961,55446,64912,111008,160335,434,6704,6054,28215,119591,298702,376,6854,5939,26932,112449,307150,8683,38443,67025,75138,136166,134245,19017,36822,83952,147436,159166,13307,24786,150351,144788,104082,33305,2388,218499,50944,42583,41529,67605,38540,11821,69687,71611,51532,46162,208887,432
115,1859,14914,51208,138950,56667,159,1937,13746,65382,170732,11757,1240,48473,98002,93651,16470,5877,17373,36807,62741,79594,56128,11070,23260,103692,84782,34267,11708,6004,22015,175053,48443,17443,758,1,20256,179804,45270,17531,851,1,18629,83003,84440,51053,18425,8163,3469,23645,120166,71900,37834,6699,12384,18128,43137,80975,92752,16337,78,2618,11070,25245,80606,144096,40082,122945,66239,21697,7457,5293,231
20972,47528,58030,87347,79652,11336,17497,28391,48983,71837,123568,14589,22460,44589,51491,74685,105324,6316,4853,13948,37315,87522,117676,43551,42881,50013,67105,87207,55027,2632,9940,16204,40603,51990,79050,107078,9907,18148,39190,53096,76913,107611,31771,41830,50347,60140,106547,14230,3116,9936,50413,135887,102569,2944,12282,31306,51997,77502,82830,48948,2025,14578,51635,82915,89399,64313,61971,96967,85992,44239,12092,3604,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245
12,1673,5638,15047,63695,162596,114,5007,8911,26714,185379,22536,1965,30582,95383,99257,20399,1075,4484,17140,58560,112388,52321,3768,17528,121638,76924,27500,4454,617,41816,74012,111751,18012,3064,6,41603,77490,108618,17474,3469,7,16778,110819,72155,36940,10727,1242,1057,5249,41726,114034,85048,1547,3655,10623,35807,93729,93403,11444,32,468,3430,16392,56793,171546,45735,137449,52063,10895,2212,307,218
287080,150002,93209,52278,29592,31838,317829,170553,84338,30944,14935,23604,403225,166539,33600,11868,13025,12068,70036,115588,165488,158253,96902,32207,167187,207784,144308,85492,22448,5830,268187,350771,10230,277,0,0,277039,342900,9551,258,0,0,239128,205187,110137,50004,20739,9832,214456,202177,141664,60436,18473,10324,28194,9100,11897,29980,137410,421892,32719,102750,139394,149822,148781,59224,180108,244924,119441,51806,21276,14774,328
