band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,census_code
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,2,4,3,1,8,3,17,4,4,2,1,1,3,3,4,0,2,1,0,13,12,8,7,2,9,5,4,2,1,0,0,0,0,0,0,2,12,8,0,0,0,0,0,0,0,0,0,1,9,14,0,0,0,0,0,0,0,4,6,17,10,11,15,6,21,8,4,6,14,9,5,2,2,11,7,7,22,9,24,0,0,1,1,0,0,0,0,0,0,30,80,0,0,0,0,0,0,0,0,0,0,9,0,0,1,3,21,13,9,1,1,0,1,33,145
8,21424,108476,113418,129556,113754,98801,108207,94561,69787,38305,8976,87,25568,93367,108402,109711,104830,105224,92511,111903,103905,44999,4766,12,4943,33487,74661,108609,121262,118919,115282,130777,148271,45803,3247,201273,146329,96816,85158,83495,88745,78491,59568,37104,18090,8065,2139,30186,27915,80842,134081,155574,149952,119961,103882,70428,27251,4548,653,0,1195,12621,8598,6396,8651,14091,24309,38404,84599,167889,538520,0,1345,13664,7827,6701,8027,13290,25870,43833,75387,172166,537163,23561,7887,21273,68484,115525,154192,179637,164580,115631,46776,7537,190,80668,99986,88164,89654,83909,80269,90822,94107,100312,75468,19926,1988,68635,284301,202856,100239,63709,45705,40153,35126,29779,22045,11331,1394,474,3495,12662,32897,60665,90360,122903,163261,188646,144245,51243,34422,16740,14753,32970,60738,93440,134892,187442,186830,94140,41588,26639,15101,481
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,6,3,4,3,0,6,14,14,2,1,6,8,6,16,8,6,8,13,19,12,88,25,6,5,3,3,7,11,11,2,3,4,22,91,29,19,11,14,18,11,8,5,3,0,0,0,2,25,25,17,17,2,0,0,0,0,0,0,11,20,25,27,18,5,0,0,0,0,0,3,12,65,101,33,33,45,26,28,47,20,144,65,35,13,12,15,24,31,14,18,63,35,110,7,1,1,3,2,1,1,3,0,2,90,250,0,0,1,0,0,0,2,1,2,10,54,2,0,8,10,82,49,23,7,2,3,1,102,534
353432,63829,14230,4936,3036,1882,652,1239,405,482,358,213,251437,97066,50055,15744,10634,9447,3594,3053,1623,1262,655,122,199708,127609,53743,24203,16161,9982,6735,3358,1825,1026,351,87,31748,26615,29111,27521,32108,36813,41494,58754,41231,52814,42158,24471,66540,69757,62822,68129,56284,40250,36725,26263,12120,4924,1183,207,4562,45406,44910,40046,39344,47681,56427,44923,40856,40809,27047,13222,4695,43046,53574,36454,44498,40523,46857,57636,44279,32980,27186,13507,78277,87940,71660,58926,43303,35403,26522,21077,12855,6635,2160,327,101891,67387,50385,56007,38601,54011,39927,22620,12802,4939,1039,134,1050,501,377,507,792,1738,3612,8795,21409,54376,121238,229673,29459,78037,82637,65018,50641,36042,25675,19579,18305,16117,15239,3413,46633,114525,101921,76943,46677,25684,14376,7669,3759,1503,607,215,27
98,21427,37093,63050,87076,120502,114048,75402,43315,12844,2768,250,3527,19647,37344,57331,65233,74597,94442,88570,92165,40165,4787,65,10480,18333,33588,39588,42648,54086,65786,87212,108402,99584,18111,55,20394,6244,8958,13727,18024,31497,56236,95450,136926,136168,50645,3604,17349,6196,6414,14108,26393,35226,47712,61530,77989,105958,120745,58253,0,2287,12367,14015,27973,60757,96780,119286,126267,104156,13879,106,6,2446,14114,13015,33763,54962,84564,136500,140275,83642,14497,89,16402,6976,13109,23948,33368,41071,50647,65279,96897,117309,98149,14718,19220,4537,9653,17862,34437,43327,77323,94763,126691,120429,29529,102,14261,3677,5801,19964,59968,98816,106731,84327,69880,63051,46732,4665,158405,135832,85897,60387,41754,27657,17743,11823,8447,6644,6584,16700,1473,18562,32018,44085,48547,50437,55585,61565,66289,68494,89284,41534,484
12049,95130,75868,38565,26072,25267,17572,25486,18203,14373,12283,11623,58380,149980,57330,37842,23680,12599,9354,6572,3638,1857,2434,8825,114755,164581,48014,16580,8561,4791,2761,1342,890,1005,2152,7059,12155,27590,40611,49241,61020,57306,45348,32539,19337,10525,5954,10865,51357,112927,84414,52298,26922,15087,9851,7220,4828,2739,1923,2925,51530,282847,34760,3316,34,3,1,0,0,0,0,0,53235,283978,33300,1943,34,1,0,0,0,0,0,0,93766,153459,65223,24717,12302,7715,5099,3238,2158,2071,1893,850,50561,78666,83802,62643,43552,26045,11150,4439,1756,1096,1655,7126,657,1207,2065,2214,2346,3235,5704,9885,20182,54899,158653,111444,3230,6184,10493,15428,19528,23465,27305,33750,46873,64429,91499,30307,20757,137269,111235,52049,22371,11197,6496,4164,2700,1596,1283,1374,293
174,4587,5150,4021,4236,6775,5238,6766,7357,19421,38615,15600,2211,10871,8932,8848,10161,9332,14721,16899,14161,12312,7478,2014,5515,19002,20940,20285,17448,14470,8764,4531,1978,1939,2621,447,13343,15589,24180,23075,16582,9780,6513,3906,2347,1319,715,591,13398,27887,23639,16299,11260,9038,6855,4639,2365,1438,936,186,25217,86840,5755,128,0,0,0,0,0,0,0,0,23555,89199,5066,120,0,0,0,0,0,0,0,0,14710,30752,25280,16005,11804,7691,4209,2011,1232,1247,1619,1380,10118,11366,16571,19352,20109,18930,11083,4342,2115,1631,1816,507,9680,3824,3748,4257,6049,8423,12207,15137,17989,17545,14950,4131,208,606,1915,3106,3209,3445,4482,6135,10072,17512,40816,26434,5760,19697,28767,19789,13445,9638,7246,5257,3178,2035,2091,1037,319
0,0,0,0,0,0,0,0,1,2,5,20,0,0,0,0,0,0,0,0,2,7,7,40,0,0,0,0,0,0,2,5,8,4,18,33,17,7,3,2,2,6,5,6,2,8,7,19,0,17,17,11,7,15,14,13,13,13,9,11,0,0,0,0,0,6,0,1,13,20,0,0,0,0,0,0,0,5,1,0,12,22,2,0,0,0,0,0,0,12,18,6,12,18,31,50,0,6,11,10,6,3,3,5,7,12,34,64,82,2,0,0,0,0,0,0,0,0,0,20,120,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0,57,35,3,0,0,0,0,80,103
0,546,2361,4356,7090,11587,19049,27934,44780,57455,64849,7112,10,50,1042,2734,6367,8667,14898,23643,42324,70972,73261,3151,6,1307,4698,8339,12360,17852,24268,34360,45210,61073,36616,1030,2505,889,1396,2274,4409,8159,15567,27585,50673,63949,55356,14357,1600,1090,2161,4743,10219,18495,26130,39880,45386,51513,38646,7256,0,0,24,1522,2821,11243,24419,32351,39460,55970,55608,23701,17,0,62,1650,3515,10492,21106,37434,44257,47903,56773,23910,220,2336,4465,7791,11315,15476,19255,27438,38471,51748,55177,13427,502,1005,1025,1403,1956,3343,7221,18515,49932,97209,62853,2155,3962,8393,19262,25514,26996,28541,29752,30424,29249,25793,17247,1986,64,603,2513,13993,38102,59307,56311,41198,21403,8260,2845,2520,47,6476,20597,31236,34110,32815,30029,30535,29708,23738,7363,465,159
139362,1104,127,50,29,24,16,18,20,22,21,25,137572,2336,440,193,102,50,33,25,19,15,21,12,131645,6597,1549,527,228,133,59,25,21,14,17,3,44340,12476,8571,7172,7198,7372,7767,8828,8322,9173,10888,8711,65769,25284,17405,11991,8206,5013,3177,1978,1172,561,210,52,116143,23388,907,233,80,47,15,3,2,0,0,0,116308,23231,937,198,84,40,15,3,2,0,0,0,83427,34188,12847,4585,2143,1255,862,701,491,257,61,1,83389,17884,14299,9210,6066,4577,2728,1445,851,277,80,12,2,9,28,39,73,118,231,518,1260,3303,11653,123584,38399,14693,10574,8229,6767,5626,5325,5695,6820,8853,15003,14834,42587,59059,20529,8714,3874,2048,1233,908,553,368,409,536,263
1393,72499,66614,54956,45519,36221,24606,12631,4839,1777,634,96,7749,61744,51942,38994,48435,38170,33741,24716,13196,2709,356,33,6588,43873,45294,35935,32585,29272,31194,33459,37117,24251,2203,14,45659,59977,45764,31913,27229,29059,25180,23387,18195,11787,3482,153,17784,32710,35408,38770,34985,30229,30486,34249,33581,24848,8214,521,0,345,7560,9405,34646,64698,62346,45046,35364,33860,20894,7621,0,369,8115,10489,41866,57364,56338,51355,38263,28626,21408,7592,12042,25045,41902,41858,37442,37422,33252,36671,36937,18046,1140,28,58035,52383,37685,25184,24734,22524,25337,27998,27353,18227,2303,22,13808,8551,11123,22450,35647,47942,52945,45184,39188,31353,12832,762,9716,26508,35764,37784,34911,30780,27990,27512,29942,28871,18377,13630,6745,6326,22701,38594,42465,48181,55453,53034,31405,12116,3988,777,491
58,31733,74001,69994,51909,40963,37055,23091,9056,1812,310,81,209,33780,64043,50709,45976,44360,35506,33519,23157,8222,536,46,9183,24799,38973,37243,38154,36859,38443,41256,40389,29842,4903,19,49768,32407,36183,42290,46714,43537,36455,25964,16176,7902,2410,257,22414,21372,38273,37824,38773,41050,38549,37709,33885,23551,6390,273,0,719,14633,4767,9266,29504,45920,52230,51775,59584,52861,18804,8,644,15565,4367,11464,27467,41634,58439,56362,51291,54078,18744,20717,9146,36613,43437,41377,42501,50580,49418,34636,10841,796,1,34891,33643,39475,40138,40467,37237,34880,30830,27499,17515,3471,17,23061,18671,34569,40513,39918,39321,38725,32547,29874,26971,14093,1800,11923,21042,26087,33085,35211,34272,33125,34689,38041,32019,17769,22800,5139,21907,27498,37664,39747,42028,46714,49907,37198,20555,10163,1543,493
17,6865,37813,85868,138389,183049,165591,145822,78788,26547,3928,117,1924,3886,19281,60591,117311,157847,158644,156659,133708,58172,4737,34,2664,3349,6091,22614,60559,99486,136932,175788,206257,147386,11642,26,62383,101034,111594,125530,127478,120218,99100,66630,38150,15608,4225,844,8860,54961,112734,108251,108809,115281,114696,107074,79526,47606,14040,956,0,977,4701,10104,11538,13887,23128,47275,70032,130912,232523,327717,0,1040,5512,10105,12565,11564,20385,46323,79953,115791,240349,329207,6777,3144,41452,119414,130098,128273,149799,162209,108162,21296,2074,96,14043,27071,50699,81014,118281,134917,146788,143769,109848,42906,3425,33,20552,183653,173497,133209,116974,92185,65418,45136,27116,11686,3104,264,20480,33131,37993,42198,51158,63116,77095,94827,123899,159836,158807,10254,2176,33384,79400,109703,120896,116654,113179,105622,86988,57729,35431,11632,440
29459,35180,20724,17159,16718,12060,10036,8281,4919,3869,1356,110,21279,29887,16186,12233,11098,15943,14046,16423,12032,8388,2439,40,25828,27833,16682,13040,11337,11618,13967,15916,14755,7802,1322,15,4544,4210,6561,8186,9623,13135,17505,23998,26865,25923,15016,4663,9945,20294,18857,21872,18969,17351,18616,17572,11283,4517,1086,127,612,15650,12635,11322,13031,8360,8257,11774,15105,24293,15352,24215,614,15519,14533,10240,13433,7586,7390,12728,17829,20784,15680,24271,12659,18093,22595,16642,13027,13917,14873,15923,15996,11155,5104,388,7502,10217,11163,12038,11795,15572,23096,28225,26094,11694,2639,56,1198,2008,2964,3944,5940,8910,12148,15363,18392,23596,35565,30045,259,1125,5012,15303,26455,27107,20072,15366,14051,15732,13521,5730,14930,21129,31899,31116,23719,16228,9831,5321,2836,1532,1005,448,51
7740,46238,30199,19170,14017,10720,9031,6214,4468,3058,1395,71,8028,45966,21529,17016,13965,12587,10197,10158,7317,4222,1310,25,32115,31586,22762,17546,10886,9021,9457,9359,6773,2475,316,16,1695,1782,3810,6389,9267,13169,17320,21989,25204,25942,19642,6100,13433,33011,17647,20158,20018,16119,13096,10896,5788,1761,340,39,1279,14860,30777,17692,12783,12294,8487,8815,8583,12383,11554,12783,1530,14600,33413,15778,13325,10971,8282,9254,9862,11052,11255,12981,22743,23286,19365,17641,13705,14091,12444,10579,10282,6288,1682,195,2409,4300,6215,9533,15981,24841,32729,29765,19551,6177,838,23,1108,770,1521,2978,4507,5357,6659,8107,11967,23362,38431,47530,519,1576,4002,8234,13867,16224,16235,16889,17989,22774,29993,3946,28793,29924,28260,24771,16222,10106,6463,3980,2208,852,438,220,39
14348,99087,62188,62304,59657,53094,39057,17631,5669,1076,397,4,17287,80524,76692,61728,59436,55329,36112,18265,6630,1821,688,0,12232,53438,84224,73996,61645,56453,38900,21539,8740,2531,807,7,21308,53750,84991,93434,72292,50018,24544,9554,3063,1099,412,47,7938,12296,16349,22763,34434,48451,59053,64854,63330,52690,27327,5027,0,2145,29311,67535,106518,142522,53165,11012,1969,325,10,0,0,2390,33394,68024,119110,124898,51474,12952,2043,224,3,0,7642,15488,26945,36617,43768,51870,54564,57432,56928,42191,18522,2545,41175,66994,70486,67597,69531,45339,29857,14120,6372,2224,792,25,3889,730,2320,6165,17737,42204,75948,91136,85298,59610,25800,3675,98018,96686,71387,48637,31123,19514,12809,9376,7926,6629,6687,5720,1868,6258,12120,19990,27050,31213,35905,41709,43289,44848,67752,82510,394
2859,26430,47091,49245,44486,52499,68308,92126,147338,156222,18042,43,4278,29955,56736,64909,84128,101828,158615,104758,79854,16288,3316,24,6598,31193,80291,119939,149840,151068,99930,43748,15395,3922,2712,53,10607,27912,101221,195899,166445,125111,48970,18345,5890,2762,1260,267,7975,15843,25858,43469,64506,102234,124368,138391,112311,53914,13406,2414,6,2200,64752,233563,228376,130488,35082,8110,1636,428,48,0,7,2279,84968,231221,232688,107457,35065,9006,1656,295,47,0,9019,27118,53087,78600,102741,109047,119531,95644,67889,30803,8884,2326,11347,35272,71513,129838,183053,120628,94767,35651,16006,3892,2524,198,3833,2818,5571,12689,35548,84985,159218,176852,130442,64425,22899,5409,18746,61656,91589,103604,98499,87499,72568,59443,49845,33102,19343,8795,2124,11467,29372,45730,60205,73986,89252,100762,93632,78623,81582,37954,393
43700,98975,35163,12494,5959,2935,1732,855,514,346,366,107,96437,80347,15398,5405,2354,1236,731,419,262,240,264,53,99738,66110,21076,7940,3658,1980,1165,647,380,240,177,35,21103,30506,35415,29952,23448,17245,11725,10253,8718,7281,5674,1826,36055,57304,34215,23536,17258,12946,8886,5844,3516,2145,1103,338,0,4462,77347,65799,31800,15073,6052,2017,521,74,1,0,0,3903,87456,59618,31209,12427,5589,2415,483,45,1,0,65194,54291,31414,17901,11333,8450,5842,4031,2650,1358,544,138,68207,70262,32359,16084,8294,4393,1926,859,421,173,134,34,4843,1660,1895,1984,2457,3358,4965,7670,12571,23522,56011,82210,12607,12821,13837,14359,15132,15826,16908,19210,25002,28332,20768,8344,30457,48931,35670,23125,15161,10068,7462,6107,4903,4329,5680,11253,586
35,593,3638,8855,15064,26526,35519,66108,105791,170380,77036,1604,7,754,1650,2633,7561,15714,30600,56014,109100,166589,119562,965,79,1662,4316,12303,24320,42199,60895,85060,99013,102762,77609,931,4030,2787,7194,16576,27098,40820,57281,82403,109319,100150,55515,7976,3509,2000,6726,22579,52327,70944,84443,83767,77004,66211,36840,4799,0,916,17988,45457,49435,55555,51456,51710,46334,62576,79678,50044,0,924,21081,45939,53790,48890,48404,54385,51831,54268,82279,49358,2740,2605,14228,36615,47306,56890,65024,74939,86264,79337,41311,3890,3082,614,1196,2972,9500,21397,45070,81131,125443,141087,77642,2015,4582,16917,53444,67191,68311,66430,73063,70598,53171,28743,8067,632,313,809,2272,10677,36638,67170,84397,97059,99269,72735,34009,5801,333,8417,49473,81536,81708,79331,81705,72694,39661,12954,3193,144,165
10,5938,38869,53530,50177,44077,35191,28053,24660,20198,12944,3436,890,3196,36718,54539,50584,43579,35002,29116,25809,23307,13557,786,1260,19500,56242,50040,38625,31320,29372,29552,28206,23383,9342,241,21582,3695,6957,9351,11417,16563,24009,34254,47092,60257,55731,26175,19997,6700,17665,42468,61498,54553,45034,36327,21827,8620,2087,307,0,222,6876,21604,58705,79074,59934,37338,23166,19983,9500,681,0,226,8716,22497,66544,69067,55460,42286,24742,16974,9928,643,13697,16305,37418,51258,46077,37638,32820,30987,30249,17293,3027,314,17623,3244,2422,4844,14462,30050,53123,66934,69760,42923,11379,319,25260,12914,10058,10594,11455,13211,17964,24032,32972,52154,80202,26267,128,2046,7449,17874,32074,45179,52104,48660,43242,32214,13501,22612,11932,48743,76374,63575,43148,31285,21169,12456,5770,1998,547,86,482
968,2659,1800,1454,1179,1055,1008,865,1119,1100,491,112,544,1794,1692,1169,1244,1834,1118,1403,1337,1257,362,56,600,2102,2105,1589,1715,1468,1374,1288,1006,407,112,44,209,253,779,1241,1600,1792,2103,2040,1869,1200,563,161,205,607,2072,3049,3275,1958,1289,714,408,156,54,23,0,0,2,132,45,92,385,1079,2609,6196,3009,261,0,0,37,99,53,88,276,1395,3294,5310,2998,260,197,684,1619,2223,2188,2324,1924,1378,702,365,148,58,287,527,807,1206,1504,2452,2275,2093,1528,836,248,47,195,439,415,515,568,668,955,1306,1965,2717,3024,1043,1,42,316,731,1096,1225,1364,1534,2266,3227,1817,191,120,990,3778,4353,2808,1288,349,90,21,4,3,6,55
1,1,1,1,1,0,2,3,3,7,5,31,1,0,2,3,2,2,7,14,17,7,24,33,0,4,5,3,17,17,17,10,10,16,24,24,90,16,12,7,2,4,5,10,10,8,4,0,14,68,21,21,30,2,5,30,12,0,0,0,0,0,0,2,10,2,8,12,18,6,4,4,0,0,0,4,8,8,2,17,15,6,4,4,0,1,2,20,58,26,14,17,36,19,38,14,50,53,5,9,8,5,6,13,25,18,26,34,162,9,2,6,1,2,2,1,2,1,0,30,130,0,0,0,0,1,1,0,2,2,21,116,0,1,3,4,94,63,22,8,5,1,3,54,418
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,4,5,7,8,12,9,2,8,5,7,6,9,7,8,13,5,104,16,3,2,0,1,0,3,1,0,1,2,69,43,25,10,1,4,1,0,1,0,0,0,2,16,12,12,6,2,0,0,0,0,0,0,2,20,10,10,12,0,2,0,0,0,0,0,22,19,11,40,38,29,18,20,13,8,4,2,169,24,22,14,11,6,9,9,10,8,11,1,101,2,2,0,0,0,0,0,0,0,0,60,170,0,0,1,0,1,0,0,0,0,3,40,0,8,9,26,69,32,6,1,3,1,0,35,335
28410,18814,7951,6532,5790,2971,4333,3556,2874,3643,5238,40267,27853,16944,9659,6274,6263,5154,4925,4763,3706,4064,6722,33797,23749,18065,13234,8885,7521,5489,5578,4789,3493,3699,6608,28750,26108,9794,6560,5985,5823,4693,5844,6136,5387,6871,8642,37777,58973,24019,15613,11135,8303,4751,3066,1805,865,318,82,32,77173,32398,13192,4261,1094,392,108,15,2,0,0,0,77583,31669,14350,3550,1084,283,97,18,1,0,0,0,50255,28396,21499,12078,6781,3858,2680,1745,1103,650,142,16,33018,9539,7704,8110,6335,7261,6162,6301,5129,4812,5789,31840,21520,7453,4745,4009,4093,4762,6212,8396,12772,20569,26353,8683,284,752,1529,2455,3376,4052,4951,5987,8845,12448,21024,62825,55637,31612,20153,10582,5012,2318,1215,738,438,228,105,64,17
124014,3064,507,205,117,63,53,24,26,33,46,18,121074,4672,1144,497,289,164,144,62,58,34,28,4,111697,10442,2864,1361,774,494,273,162,69,26,7,1,43145,11772,8425,6249,6444,6268,6654,6909,7136,7673,9091,8404,60139,20404,12989,10184,7454,5313,3768,2848,2134,1555,1062,320,114337,11864,1458,372,98,34,4,3,0,0,0,0,114645,11528,1549,322,94,24,5,3,0,0,0,0,72542,27037,13101,5542,2979,1996,1451,1277,1091,798,330,26,75683,13387,11003,7692,6329,5370,3787,2535,1595,642,142,5,16,55,83,117,183,361,719,1334,2618,5922,18070,98692,31969,11602,9154,7461,6324,5450,5121,5405,6474,8469,14748,15993,38546,46146,18176,8866,5068,2934,2150,1671,1240,961,1181,1231,269
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,2,0,2,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,7,2,0,0,0,0,0,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,35,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,10,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,1,0,0,0,1,2,3,5,3,5,4,4,1,28,5,4,1,1,0,1,0,1,1,0,0,4,27,8,8,4,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,7,11,7,0,0,0,0,0,0,0,4,0,8,17,11,0,0,0,1,7,37,26,23,16,16,25,3,0,26,39,16,13,12,13,10,8,8,12,24,1,30,0,0,0,0,0,0,0,0,0,0,20,70,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,29,11,0,0,0,0,0,20,537
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,7,14,21,0,0,0,0,3,6,4,10,8,14,18,14,39,15,8,6,3,3,5,1,5,5,5,3,5,35,20,18,11,5,6,5,11,3,0,0,0,0,0,0,0,2,0,8,12,12,0,2,0,0,0,0,0,0,7,3,15,7,8,0,0,0,0,18,38,12,8,23,18,8,21,8,51,24,15,7,9,11,12,9,13,11,32,16,94,2,1,0,0,0,0,0,0,0,0,30,90,0,0,0,0,0,0,0,0,2,12,58,0,0,4,24,58,26,4,4,0,0,0,30,444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251
45,8269,24918,50384,66285,75393,94839,131634,154334,118075,30890,712,118,4444,12479,23822,52177,66816,90799,116523,159576,165594,63106,324,320,4585,10755,17501,27063,47271,76181,118004,174316,205622,73601,559,8212,17638,27054,36380,44349,62465,97267,133750,139984,117204,62255,9220,3826,6937,11790,20740,36775,52694,71517,101041,135005,124433,103451,87569,37,180,1358,5074,7154,9707,13673,24782,46690,113590,231153,302380,46,198,1756,5371,7629,8736,13392,25615,53645,99541,233242,306607,3323,5533,9428,18062,28790,44139,58084,70595,125275,178671,144866,69012,4561,4326,11208,22285,36625,52504,81243,113363,161810,189304,77443,1106,4016,20812,78471,140644,147499,110531,88650,69062,52310,29753,11918,2112,123258,76383,56182,73076,101383,112699,79189,50360,36899,25684,16007,4658,2900,15376,27314,49574,66429,81288,97953,96844,71891,50811,63578,131820,128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
387573,112441,23172,9551,6324,5206,4098,4032,3331,4514,6503,90426,372480,111438,30709,13279,8462,6928,4896,4705,4443,5493,9960,84863,333230,145056,36842,16454,9329,6771,5941,4895,4783,5486,8962,80420,132126,85452,67510,55601,42207,41934,36361,33506,26681,28657,22248,86532,200130,185700,113587,67220,38581,23475,15289,9496,4442,1987,672,102,191018,241103,88194,77553,24213,14018,9636,5708,3473,2955,2101,1429,191941,238802,105862,64146,23208,12099,8836,6757,3779,2407,2121,1447,181356,206886,125343,58367,33196,21271,13279,9590,6041,3218,1174,267,265272,97987,65169,46004,31461,21510,16379,10762,9017,6665,8548,83173,87009,16617,9198,7816,7468,7212,7808,11545,21301,59578,213352,208867,10510,25939,40998,51582,55492,56284,55073,55730,63976,57406,44692,136632,143041,144144,163783,104621,48181,23884,13317,7162,3684,1825,1073,697,24
180858,105396,49811,31175,30536,19137,15835,11063,8355,5092,1877,399,185867,75223,45800,35231,32672,27867,22557,17431,10787,5094,1495,176,161826,75268,40706,33654,30589,30542,29739,27506,20362,8971,1579,117,28411,41755,46474,60140,58695,64244,56326,41157,32133,16343,9554,6299,73121,70442,44909,37186,33981,33370,36875,41355,41948,33047,13894,3273,2434,48522,68615,87260,71377,78760,51666,41480,9722,3590,872,17,2536,47298,81114,79248,75335,68902,54032,38422,13508,3017,883,20,91031,76197,47969,32399,28460,28870,32609,40042,43383,30793,9262,1676,117216,75982,44732,45936,41976,42713,36411,27666,19061,8669,1820,163,2195,2836,6237,11119,15640,22339,31967,39036,44300,57096,96997,131097,67429,64883,54494,45168,36373,32202,28747,27899,32744,35036,28997,5404,39805,83646,59901,45732,38250,34870,32778,31658,28259,24582,27545,12977,632
0,77,1233,4214,8617,16571,32313,62116,159353,348895,465915,90902,3,59,243,551,1627,3929,9168,21163,58140,229423,779011,86889,0,24,307,1204,2560,5098,10202,22156,55833,201676,803219,87927,1398,2438,4388,7277,10827,15797,25076,41721,75019,162422,416760,427083,558,304,609,1213,2626,5871,13205,32240,82846,206618,434850,409266,0,217,1465,13707,59549,137643,181984,247301,228023,218348,85253,16716,0,401,2226,15819,66133,125408,180003,243318,255268,193139,91579,16912,416,181,578,2020,4843,9245,16876,31272,64907,160129,438653,461086,466,624,826,1346,2485,4244,7365,13603,32844,139573,811287,175543,14643,166486,348739,226876,137947,93982,75576,56868,39331,21601,7323,834,904,38195,165237,232778,236843,256944,166834,61981,20072,7422,2130,866,206,2270,14626,47363,85714,117171,156034,206154,204479,170501,147421,38267,116
