band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,census_code
0,0,0,0,0,0,0,0,1,1,2,3,2,6,8,12,18,5,12,8,10,12,15,11,113,10,2,1,1,3,1,2,101,36,10,5,1,1,0,0,15,15,16,4,0,0,0,0,17,15,14,8,2,0,0,0,30,22,70,37,27,24,12,2,185,30,19,12,13,15,15,5,102,3,0,0,0,0,0,60,170,0,1,1,0,0,1,42,1,16,35,92,6,4,1,35,335
39901,15274,9727,5566,6212,4551,5855,43293,37456,17000,9484,8207,7994,5400,6579,38004,34485,20563,12797,9098,7743,6117,6172,32885,31265,11197,8215,8286,9292,8075,11204,42086,72506,26099,15708,8481,4121,1615,375,57,94899,27864,4931,816,120,5,0,0,95680,27922,4223,694,112,4,0,0,64916,35234,15355,7362,3586,1942,760,48,39026,11235,11186,10520,8696,8896,7253,35188,25740,7978,6116,6748,10022,17358,33860,21745,583,1982,4014,5869,7794,11989,21259,75038,71612,35790,13586,4326,1615,776,301,96,17
126235,1350,288,97,66,37,61,36,124450,2440,640,310,180,84,51,15,118748,6255,1795,834,372,132,31,3,49971,13371,9616,9345,9888,10811,12071,13097,72433,21099,14085,8866,5253,3497,2185,752,123524,4135,426,78,6,1,0,0,123702,4020,374,66,7,1,0,0,87826,24854,7116,3401,2117,1702,1025,129,83515,16558,10691,8700,5112,2805,760,29,41,113,194,467,1320,3351,11851,110833,38292,14433,10656,8579,7813,9187,14119,25091,67715,35153,11747,5121,3034,2027,1516,1857,269
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,2,2,0,0,0,0,0,10,4,0,0,0,0,0,0,10,6,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,6,0,0,0,0,0,24,14,0,0,0,0,0,0,35,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,2,0,0,0,10,3
0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,2,4,6,7,5,4,32,5,1,1,1,1,1,0,20,19,9,5,2,1,0,0,0,0,0,0,2,8,18,0,0,0,0,0,4,8,24,4,0,1,21,49,36,19,27,1,45,36,22,16,14,12,24,13,30,0,0,0,0,0,0,20,70,0,0,0,0,0,0,9,0,0,15,34,0,0,0,20,537
0,0,0,0,0,0,0,0,0,0,0,1,3,10,11,31,0,0,2,7,10,12,23,23,46,16,7,5,6,5,7,6,30,30,24,10,9,13,3,0,0,0,0,2,0,20,12,2,0,0,0,0,9,16,9,6,0,0,39,29,21,28,18,19,66,24,10,17,17,17,25,34,96,1,0,0,0,0,0,30,90,0,0,0,0,0,2,70,0,4,39,69,7,1,0,30,444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251
1629,31603,82100,109962,154993,225814,143028,6649,1169,15872,44800,98015,147530,219368,217416,11608,1912,13748,29546,62289,128995,239506,262789,16993,15608,37296,56938,86256,159552,211449,156230,32449,6058,16495,36994,73215,117460,190103,173680,141773,111,1464,8408,13527,22703,62442,199519,447604,131,1869,9201,12535,22814,69838,190897,448493,5566,12718,31213,59778,90260,163694,248909,143640,6232,13863,37718,73696,132128,224288,250254,17599,9614,93685,217218,181456,125249,84773,36904,6879,167931,87892,120854,166304,106964,59484,34847,11502,9872,35718,81177,116114,148186,118502,78201,168008,128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
473952,49234,13355,7726,5491,5970,6891,94552,452076,62551,17967,10702,6963,7081,9525,90791,430424,84704,21143,11411,8224,7395,9189,85679,178074,107014,78091,61651,52859,43689,41807,95630,302733,196684,89734,39542,20531,8696,2461,300,357816,162499,92261,23523,12206,6611,3963,2522,363118,173487,78424,21029,12242,7130,3524,2451,283963,229622,78323,34511,18773,10137,4005,654,320361,108067,65216,33759,21193,14965,10337,88049,96921,15903,11653,10843,12953,27701,132085,349712,21483,55964,79113,84245,82360,92419,80793,157937,207320,243648,132084,44602,17453,6710,2477,1118,24
243393,92672,47484,33364,21924,13329,6329,1039,230872,76018,52592,43178,32214,18561,6121,644,208415,69385,49871,44914,43944,33663,10180,487,48469,68171,88934,94145,78693,50923,21645,10551,112940,75532,54435,50102,57127,63051,42155,8059,19635,99936,120727,116670,75537,27331,4258,221,20450,110498,116027,107458,75326,30636,3734,186,133916,81281,45428,44301,52587,63447,37256,4475,157294,80636,66484,64141,51129,32009,10027,625,3284,7984,18673,30425,51013,64290,96247,188943,101247,85559,64378,49365,41451,47939,53232,16205,84826,98526,65354,53498,48583,44112,38535,26569,632
11,1299,7546,21856,57718,196064,592759,312953,16,289,1134,4973,18000,70471,608015,487308,11,320,2255,6607,18773,69418,554760,538062,2398,5826,11736,22165,42492,99324,326017,680248,688,783,2331,7379,25608,102683,392900,657834,35,1647,35537,175362,292930,364378,266632,53685,76,2551,42170,165190,289792,388797,249829,51801,487,688,3940,12168,29727,83328,325796,734072,756,1160,2356,5719,13007,40805,438285,688118,58257,471611,302480,156325,106213,65562,26511,3247,8132,196204,347709,378856,207260,41627,8832,1586,663,16439,86238,164010,253249,313418,255610,100579,116
94070,108097,38468,26013,22291,14354,8754,452,134780,107545,30799,16726,12047,8061,2298,150,211400,57665,19913,11819,7788,3021,659,44,10380,18047,26853,34472,43380,55708,72155,51238,210096,62952,24836,9953,3057,899,211,35,77190,132631,68880,23426,8121,1302,379,37,77959,147733,54826,21454,8282,1374,311,27,202637,60835,22703,14682,7357,2947,801,152,10758,45786,98905,87289,48521,17588,4347,102,3381,3104,3931,5440,9334,17540,40366,229093,68,236,1152,3516,7857,24665,117734,156524,229224,47129,19727,11940,2681,631,204,54,49
0,1,1,0,1,0,1,3,0,0,0,4,2,3,3,9,0,0,9,8,3,4,9,9,34,6,5,3,0,2,4,2,28,14,15,8,5,4,3,0,0,0,0,0,2,6,23,5,0,0,0,0,0,10,24,14,0,5,68,26,31,37,21,22,94,19,21,13,21,19,25,33,51,0,0,0,0,0,0,20,80,0,0,0,0,0,0,27,0,2,15,46,4,0,0,30,446
2634,21206,35093,49884,66717,90801,64221,6073,4664,26052,44334,56338,72621,79963,50466,2191,6467,35034,49618,57261,70048,70479,45932,1790,30932,32132,45700,60266,69035,59214,33640,5710,15613,16918,29359,45951,55812,62837,67884,42255,280,9513,50253,148738,87452,30699,8988,706,307,10513,54717,140096,90021,32565,7725,685,15184,22959,37367,52787,61687,67046,67729,11870,22091,25832,40717,58726,69498,69192,47935,2638,16253,23851,48519,68728,70072,62492,39497,7217,52224,77454,59478,42415,31300,26984,27788,18986,9475,19907,37456,50488,48887,47981,54980,67455,602
7134,223566,255887,179738,103279,50543,9839,271,3154,122848,229106,197497,147694,101429,28356,173,1400,26675,134199,220859,209117,171738,65875,394,342834,224496,133458,75987,35138,12863,4339,1142,31282,238857,264951,162349,85954,38296,8039,529,0,1830,1173,3066,9914,22174,51813,740287,4,1962,1181,3052,9999,25294,50552,738213,3623,43144,271600,275450,162144,68909,5346,41,129498,197877,180642,146517,99647,58410,16962,704,175860,354804,140193,69190,44344,30356,14035,1475,779,4732,17950,47278,106570,259614,358503,34831,3787,28447,116854,364306,243200,60990,11319,1354,514
1,9,3037,6586,8527,59988,290168,86776,0,302,9004,7337,34071,160322,236640,7416,49,9953,17319,51868,121781,171319,80248,2555,3051,6719,21332,107770,195347,101809,17976,1088,2915,6405,14179,40310,112569,189614,85140,3960,61,8411,12196,47043,270220,112335,4798,28,72,8960,12321,43776,268578,117293,4070,22,3141,10799,21911,50981,109182,173659,80910,4509,1399,7403,9078,35207,121296,191416,86596,2697,5381,15393,82469,144581,131208,60896,14014,1150,537,9105,55536,111665,131588,101364,38619,6678,1706,10572,39198,91719,138773,122024,46254,4846,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638
358837,22118,5935,6396,5806,5624,9997,503195,325646,44058,18859,10242,8186,8140,15558,487428,297230,68804,26113,15202,10974,10635,19474,469863,134260,73875,51643,58616,44645,52119,46669,456633,535583,155883,91080,62514,39828,22289,9036,2499,683757,120445,53499,31702,17155,8676,2890,247,687275,125506,48888,28441,16855,8900,2290,216,416197,216292,110064,75315,50031,31183,15913,3690,231055,74046,57365,29388,27250,15622,18119,469474,307902,74054,51718,86258,15457,30297,97901,254288,55971,61195,52928,46973,41241,45060,44112,567617,638026,134806,72167,35782,17271,8333,4634,4239,56
277867,154294,77073,68364,67329,58211,22908,979,131640,230326,94802,75889,69993,72718,48871,2786,51420,202185,147624,92929,82512,81754,64346,4255,27914,85414,138149,174772,157674,99239,39220,4643,9371,30294,70890,114094,127971,134398,139245,100762,1820,93527,166943,200184,125095,74434,49514,15508,1747,99101,170987,186600,127537,80864,45390,14799,10898,58878,111229,113789,102104,102645,139413,88069,60774,144812,156514,121423,96314,80356,60735,6097,3057,15455,61543,93280,114714,164608,231788,42580,370131,195013,82546,35920,18729,12883,7909,3894,2192,31798,108274,112507,91389,81008,92466,207391,400
0,15,4837,12284,22500,84425,213591,24880,0,3771,8122,7459,38917,169569,131273,3421,0,5744,28365,99628,145102,64587,16718,2388,19516,110035,98696,74136,40992,14513,3519,1125,1717,11249,71553,98807,91487,58483,24175,5061,372,18286,83604,164055,70101,18708,7239,167,392,19612,97683,149656,68978,19054,6986,171,1174,8168,57073,101428,83783,71906,32511,6489,5705,22643,78121,105502,83219,52644,12535,2163,5646,34817,97332,121121,76528,23290,3740,58,154,3249,18015,37175,59071,93181,135914,15773,622,4138,36752,91110,108995,72679,33934,14302,235
42883,1102,191,191,126,120,192,59394,41247,4010,1508,610,432,352,660,62743,39802,7819,2366,1127,676,587,1230,65453,16113,10854,6545,7986,5828,6819,4557,67923,85668,24727,14413,10088,6357,3863,2372,964,102713,25708,16447,9089,3643,1163,329,44,103394,27484,15340,8018,3507,1153,260,38,58236,38323,15421,10588,7290,5143,3958,1415,24798,8334,5970,2146,1529,682,826,55021,28769,9990,8962,20377,834,2392,15318,32410,7523,8858,7586,6439,5547,5415,5031,64637,83640,18632,12798,5733,2317,1122,503,724,57
1154,43586,98875,125339,190383,292849,198928,8654,2023,66595,93750,113316,171121,252323,246359,14281,3479,27767,77625,108493,157464,241311,316483,27146,34938,63298,78716,95126,128894,221599,273166,64031,6633,12326,29204,56693,120097,216312,295991,222512,227,8130,27945,119801,232502,254495,223049,93619,210,6873,27676,112050,232830,275168,209958,95003,5917,18102,36548,66546,124659,208952,337222,161822,23995,49647,55861,74478,145664,261329,318784,30010,9294,102222,206422,233120,198026,134033,64992,11659,310896,208045,193825,133759,55388,30374,18755,8726,8017,42878,78688,101600,114707,140802,191730,281346,425
478,7490,18783,32191,55120,72308,49920,4679,1290,24396,48596,51768,57366,48014,9350,189,15810,79364,55647,38296,32641,18451,706,54,21877,32988,34661,36633,38849,30939,25889,19133,44589,63970,42451,31452,22356,19661,15686,804,21299,215682,3976,12,0,0,0,0,24484,213551,2926,8,0,0,0,0,50090,64707,43944,27188,19667,20896,14107,370,12808,27702,39072,55241,58379,40717,6859,191,2811,8132,12610,21930,34278,51268,71527,38413,2851,12884,15615,18617,22959,32021,65892,70130,47325,71358,49321,24171,15307,12120,11901,9466,331
1833,18415,40408,56134,83764,159160,209777,13661,3690,19334,35220,46591,77486,151542,235073,14216,3390,12094,37075,58846,122909,183811,158254,6773,34239,47304,51979,74053,107227,145208,113070,10072,5844,19003,47271,87005,109634,125151,130935,58309,2184,57377,117861,104751,98145,109213,86354,7267,2306,65170,118606,95672,98782,116578,79061,6977,6435,23590,54186,85568,90877,114416,142202,65878,16188,30485,33117,47059,90974,172485,184897,7947,8336,66966,156599,137071,117521,72573,22673,1413,72282,80897,62588,74285,82928,94834,85264,30074,5741,57599,90561,91378,79682,63791,47382,147018,421
2243,113355,161878,136337,170527,145032,52464,1047,4751,153807,129242,112055,138243,138166,101484,5135,1854,54014,159367,147385,145078,130373,131461,13351,152842,137411,93566,88337,106970,123862,71537,8358,3664,10245,29946,75136,156646,212593,185482,109171,30,6434,32342,102315,241161,259358,90459,50784,19,7304,34460,96233,236704,274277,84166,49720,2861,13326,31040,66784,137908,214623,210376,105965,97597,124805,75215,95676,123041,138346,116213,11990,5665,93072,220085,216079,129280,76765,35466,6471,336016,134265,108852,93105,57293,32134,16023,5195,2405,23333,48891,67300,72563,81468,95922,391001,426
19607,84700,116245,149870,182039,180389,76082,7575,38297,206996,153778,130317,129296,112557,41076,4190,110002,221510,120811,103734,104633,102806,50068,2943,133532,70199,85765,97006,132296,142508,118206,36995,126000,106291,121900,115240,113068,106515,98769,28724,202,36811,361979,367005,49497,1006,7,0,12,41225,384937,337950,51342,1036,5,0,151240,165247,142533,117246,104811,102190,30102,3138,136131,96889,103615,117257,147918,134001,76858,3838,60471,29894,41145,94067,136331,165502,187575,101522,55284,134272,132483,106614,84765,84302,82463,136324,98379,154503,156628,134390,109757,91757,57278,13815,546
0,0,0,0,0,0,0,0,0,0,0,7,7,9,7,26,0,2,21,27,11,4,24,30,102,13,6,6,12,16,5,1,80,23,27,14,20,10,1,0,0,0,6,29,15,2,3,1,0,0,7,30,19,3,1,0,0,9,75,41,18,37,40,25,139,21,15,9,26,25,30,64,143,2,2,0,0,0,0,60,170,0,0,0,0,0,0,69,0,7,54,120,11,6,2,20,202
30756,126523,93146,61959,48708,32275,16050,2325,9501,47529,61741,67603,83014,77850,59319,5185,2135,20013,38192,54930,77929,98939,107512,12092,13894,19842,30143,50767,78051,104599,91595,22851,1201,1741,6648,18326,40120,74769,122429,146508,7,937,19011,110710,71496,84249,102683,22649,10,1117,25110,104931,70917,92836,94723,22098,1054,3200,13799,29089,47675,81844,136907,98174,12053,20368,30255,43386,66976,97832,122987,17885,2467,16232,68448,98706,112751,82784,28195,2159,291724,75298,25537,9771,4469,2469,1133,1341,736,2070,11158,27198,46397,65175,87615,171393,581
438491,3480,464,227,114,126,130,531,434785,6518,706,277,158,119,151,391,422836,16213,2605,530,203,154,127,260,61661,40397,46620,55938,61234,66805,64337,45790,241084,115165,42882,20104,12095,6957,3312,1067,48477,293184,87205,11195,2344,682,160,27,51939,306771,72069,9333,2320,699,124,27,328964,72361,20982,10006,5138,3037,1552,555,247874,99709,61654,24094,11728,4650,1702,509,7859,606,550,767,1418,4338,20687,405128,92881,63043,61499,60892,49570,46273,35309,24981,276545,98223,28333,12412,6762,4045,3195,5610,596
11382,135151,118101,89104,83285,80058,36081,2432,15072,114770,105584,84932,84537,86521,59911,4267,11253,89610,125775,94336,80000,80115,67987,6518,51975,82787,73832,91422,106106,94785,47357,7330,11588,38106,63157,75578,94597,122649,102730,47189,433,45975,90282,95209,75992,68659,100904,78140,514,54503,89628,87102,75555,75530,96569,76193,10860,43491,67661,70284,87810,120081,110611,44796,44361,75370,81905,104351,103966,80324,57861,7456,10581,36445,70987,102867,120350,111043,80894,22427,136990,114521,85330,60513,48387,50615,44938,14300,14451,57663,65527,58612,64611,71141,77666,145923,450
17683,33799,19974,18397,29532,41461,22346,3421,6259,28390,28255,33504,34523,33843,18836,3680,2873,22263,31826,39399,38009,29027,20978,3572,4265,4564,9269,20422,47341,60456,33607,8641,3628,6634,14603,30947,47431,44864,31801,10569,179,12922,49416,51399,41187,20968,11969,3079,281,16910,49030,47273,41343,22920,10452,2927,3459,13672,31408,43459,41287,33319,18526,4637,3400,5775,17581,34098,45919,49724,26274,4429,2719,6598,11327,23362,34443,51132,48279,9900,26205,45281,43158,28281,18099,13002,7909,4543,2690,16391,41245,45378,37963,24379,13281,6539,616
998,22585,37485,52238,63084,73515,67994,6845,13405,60969,62644,76996,66677,36477,5089,2487,33438,137560,101742,36661,9892,2455,1919,1077,10713,38775,69919,91394,64714,32230,14019,2980,53807,132727,94110,33622,7014,2223,1222,19,17410,242658,56116,7675,786,99,0,0,19136,246970,51345,6398,794,101,0,0,49136,130571,85480,38489,14177,3704,1833,1354,9032,38240,81878,119839,63221,9853,1832,849,5864,2205,3755,9511,31045,86945,131301,54118,14,271,1576,4829,13408,49983,167015,87648,56425,133428,88969,32051,9051,3736,975,109,189
0,4,4,4,3,3,3,14,0,3,4,9,6,2,13,12,0,2,11,7,8,9,13,6,58,6,4,1,1,0,0,0,43,18,8,4,0,2,2,0,0,0,0,0,1,9,13,1,0,0,0,0,0,12,6,10,0,16,45,20,15,9,6,1,77,9,4,10,6,2,9,2,66,2,0,0,0,0,0,20,40,0,0,0,0,0,4,59,0,3,27,40,7,2,2,18,525
127734,302066,157141,155596,141436,86994,28362,1427,50576,335704,172682,134291,122172,116098,65505,3728,40654,279867,218820,138093,123761,117781,77504,4276,56714,153272,195506,192251,195513,146813,56759,3928,7407,57894,132526,165972,178888,188555,163611,105903,987,50201,190594,194317,190847,192318,149593,31899,1095,59519,193149,180733,191940,209414,134352,30554,12307,115351,161834,163656,163396,162688,150343,71181,84096,187027,205906,174085,130107,125535,87308,6692,3218,15297,62926,142208,232375,262785,232011,49936,281448,274108,184466,113375,71482,47588,22161,6128,4800,64895,131449,135611,143388,153195,158207,209211,457
194697,9765,1205,526,254,162,224,174,199326,5848,1018,354,169,146,102,44,195300,9204,1780,501,140,50,32,0,56484,26330,22987,21119,20597,18992,20364,20134,110088,51780,24560,11779,5403,2420,879,98,195713,9653,1184,305,95,31,24,2,196207,9326,1054,271,94,30,23,2,151428,39068,8493,3640,1987,1353,905,133,123570,37812,20858,13647,7081,3182,840,17,277,382,747,1450,2483,4832,14799,182037,28859,23306,22816,21478,20150,23425,29381,37592,115044,61224,15619,5300,2916,1931,1507,3466,261
202384,6503,1470,752,566,452,483,2484,196041,10665,2861,1316,891,765,630,2045,186144,19253,4079,1779,1094,841,656,1528,15315,24976,33340,38162,38179,33309,21450,10827,58913,78486,41228,20477,8623,4226,2499,1628,6347,126745,72381,9572,798,237,162,58,6909,135899,64453,7879,778,256,151,58,89232,81839,26369,9222,4100,2458,1783,889,101864,63379,26156,13228,5766,2243,1249,1962,1300,489,853,960,1852,5330,29574,174782,41640,37766,38313,32928,24774,19919,13108,5643,62629,84866,32149,14254,8153,5508,3822,3179,590
2924,21398,31778,50667,62752,46138,37632,2662,17655,21542,20105,41507,61372,39739,50599,3432,31015,15921,30679,55664,51400,28232,38427,4613,2369,2645,4145,7235,16641,38521,87167,97228,31507,17279,26856,61024,66669,24565,19620,8431,20254,37807,132269,13328,2927,3170,9325,36871,20987,39881,131321,11935,2991,3550,9390,35896,29773,15849,31550,72037,40951,19790,33727,12274,1174,2077,4318,10768,34367,92876,105586,4785,3036,16765,17635,14304,16892,29655,110620,47044,4849,9417,13034,38921,78482,42341,38211,30696,40799,107077,49771,18003,14853,11590,10646,3212,47
0,0,0,0,0,2,2,10,0,0,0,0,0,5,8,29,0,0,0,0,8,8,13,27,22,6,12,5,1,9,12,10,0,26,13,15,5,22,9,1,0,0,0,0,0,2,23,7,0,0,0,0,0,14,16,10,0,0,5,35,21,32,39,43,5,22,16,11,5,16,39,61,72,0,0,0,0,0,0,30,70,0,0,0,0,0,0,54,0,1,16,76,4,0,0,20,85
1819,17038,53609,103314,115099,84937,15770,454,1696,8170,24557,54414,93920,125048,83024,1211,1763,3989,10492,25896,61285,120897,162883,4835,14032,22718,23711,29817,53169,111040,124658,12895,3208,4926,17008,26169,34568,57346,117164,131651,2,961,2679,10281,29516,88344,205985,54272,21,1190,3018,9819,28740,99759,196926,52567,2575,1805,8708,28996,45031,73098,144373,87454,5310,9167,20984,32993,51686,102128,162082,7690,8507,51720,85841,108621,88777,37012,10667,895,185797,77515,41763,29134,20993,19938,13415,3485,702,4018,15101,41659,65652,80281,91679,92948,485
48992,8176,4721,3814,4763,4763,6158,72131,39485,13143,7824,5651,6515,5711,8401,66698,39725,18020,10097,7164,5631,5352,8346,59030,12901,8265,6456,7341,9449,10090,19058,79694,73807,31447,16413,10383,7836,5352,2364,5296,120674,31455,594,23,1,0,0,0,122525,29848,359,13,2,0,0,0,69217,36325,18437,11484,5685,3917,2638,5321,16973,9668,12033,13367,11666,12080,12627,66526,48291,10632,7011,6134,7233,9416,16819,47438,8645,9344,9215,6770,6172,7480,14960,88696,91681,33280,18402,5466,1494,607,320,249,15
2166,30518,50850,76042,121787,192185,124960,12761,2531,24800,42017,73016,128478,176109,152148,12170,5363,35277,51941,65928,104136,165368,171322,11934,11787,22183,38746,62507,117479,172725,153048,32794,14840,42481,53913,79563,97473,124293,119995,78711,258,10627,35222,48705,62062,107381,175058,171956,282,11348,37823,44762,62398,120325,165037,169294,15360,47215,62115,58400,72353,130517,157305,68004,8844,11180,24408,61055,128985,186477,175902,14418,11493,59867,130624,104494,108349,100840,74283,21319,92839,61442,68765,96644,103864,86252,69941,31522,30295,84795,104142,95549,77658,55459,48280,115091,127
0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,14,0,0,3,6,14,9,16,15,52,14,3,3,13,4,2,0,38,29,16,13,12,4,0,0,0,6,4,13,11,9,1,0,0,6,29,17,18,4,0,0,16,32,70,60,53,44,47,7,172,38,35,23,29,24,38,19,79,0,0,0,0,0,0,40,120,0,0,0,0,0,0,32,1,6,34,62,10,2,0,30,139
0,67,1961,5294,9332,39388,189996,76609,0,300,2160,5855,10659,34292,201057,68324,29,3936,7530,10518,21019,52710,189373,37532,2845,3676,5447,8888,15538,51534,161075,73644,1984,2312,9681,16008,28208,66806,140845,56803,3,465,3750,8793,21623,90571,162295,35147,5,598,4647,9539,21335,93384,157601,35538,1563,4230,8419,13860,26141,59430,143968,65036,1638,680,2527,5796,12563,42273,206824,50346,9090,54168,72165,79748,57573,29768,15834,4301,85,2141,29970,154930,78709,32860,19731,4221,1026,14084,33508,77932,96294,72155,26824,824,164
0,402,16261,59450,56233,30866,20526,4402,23,31413,74292,40138,25531,10784,3372,2587,16830,113447,36566,12479,4309,1705,1791,1013,7310,8945,16812,24335,34581,43359,41464,11334,32080,94750,39865,13244,4130,1851,1213,1007,19517,165861,2731,31,0,0,0,0,19941,165639,2542,18,0,0,0,0,49158,84905,30005,12549,5577,2397,1458,2091,5324,8594,21727,58941,74853,15793,1920,988,5387,1997,2082,3469,8001,21403,66942,78859,25,80,381,1445,5209,23490,104211,53299,66441,80002,25649,8895,3207,1631,1437,878,214
293,1316,509,420,391,418,376,114,998,751,471,399,390,389,382,57,1021,853,440,441,430,400,235,17,1379,472,673,786,420,88,19,0,1412,490,450,514,462,353,151,5,0,210,1388,1214,609,270,125,21,0,269,1484,1056,609,289,109,21,1304,553,425,410,481,407,247,10,1372,536,553,512,419,297,135,13,566,506,421,425,534,508,517,360,17,114,247,368,446,583,801,1261,458,1073,692,512,438,293,202,169,494
0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,4,0,0,8,4,3,3,8,9,34,1,1,4,3,4,2,0,26,6,7,7,6,3,1,0,0,0,11,15,0,0,0,0,0,8,20,22,0,0,0,0,1,16,91,28,29,31,35,35,118,15,14,12,16,25,30,57,40,0,0,0,0,0,0,20,60,0,0,0,0,0,1,15,2,4,8,23,10,5,1,11,583
23249,91877,75633,73765,66662,62687,15266,2571,46455,110618,72189,57313,65573,43475,14245,1842,53734,103340,70568,62209,57608,45992,16919,1340,15931,72697,105484,104461,68970,32956,9789,1422,23359,44811,53585,59068,62398,69466,72544,26479,36716,215174,110169,44466,5027,158,0,0,39381,227665,100191,39476,4869,128,0,0,26612,57897,60575,54728,56538,68228,70257,16875,40625,91227,85120,70353,61272,41715,19578,1820,2570,4569,21084,55472,84767,98988,106747,37513,83578,99052,73291,49030,35617,31248,28798,11096,10502,44373,59497,57259,55791,55780,58856,69652,367
64,156,899,3156,10346,37001,148940,70671,93,402,998,2240,6807,26012,167647,67034,110,1423,2379,6027,17614,48136,166113,29431,1724,1261,3472,10518,25862,78796,124336,25264,1366,920,2668,9827,27350,70163,116428,42511,190,1137,1574,8409,39057,50705,70646,99515,208,1223,1697,8234,38737,55224,67593,98317,833,1484,3205,9539,19957,46644,110847,78724,1192,282,793,2485,8458,27765,183860,46398,5304,76731,71765,51017,36453,21182,8024,757,311,1310,17393,101789,98806,37612,11098,2914,321,5365,26266,50841,69275,69070,47423,2672,147
905,80,33,14,6,5,7,3,904,97,26,10,4,5,6,1,981,51,12,1,5,4,2,0,649,69,62,66,54,46,63,48,935,80,19,12,4,0,1,0,995,1,0,0,0,0,0,0,995,1,0,0,0,0,0,0,971,43,19,7,3,2,5,0,894,98,50,19,15,3,2,1,149,11,12,19,23,48,81,713,4,35,66,69,70,88,131,588,917,71,29,13,9,4,6,2,252
0,58,258,1224,4515,24569,245581,173287,2,74,1183,7959,37357,140312,254912,7693,20,11492,84745,109860,109459,82786,49929,1201,2921,3539,7486,18905,53687,145052,197823,20079,5507,70042,108745,93476,71270,53384,42217,4851,15241,83710,103780,135333,74669,26910,5927,3922,15564,85844,109494,127250,74764,27738,5198,3640,6514,80376,101245,81712,68490,57111,47206,6838,1292,1407,3679,12019,47162,183916,197631,2386,1443,6126,21718,44302,79678,133185,151760,11280,42,1061,12441,34187,45323,75623,154310,126505,34372,171629,110706,62012,39378,24566,6582,247,194
645,52793,112721,105192,95514,69442,46428,6608,9099,76331,94641,74495,83963,71881,67279,11654,22520,78767,90528,89964,80795,55722,58455,12592,1303,1819,4222,11905,38299,111479,210584,109732,28380,101025,85657,95713,86266,46775,32140,13387,14227,115959,226566,69199,22052,11814,8798,20728,14332,121622,229793,60227,21977,12609,8199,20584,24245,101439,74250,76874,81908,53637,48079,28911,1265,2411,7369,28824,97305,174919,162670,14580,5062,22221,21405,23942,35737,80668,215119,85189,4029,6457,17591,69117,109469,133661,124068,24951,85831,206604,103076,39192,25445,15891,11189,2115,79
