band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,census_code
4249,19710,20449,13691,9212,12814,9728,17092,22198,22582,19416,10131,4952,389,839,8698,15284,18355,16208,16996,20028,21425,20467,19992,13357,10473,4661,507,498,3927,11693,17640,19222,22155,21226,23225,19296,16653,15242,11853,4779,538,2922,1878,2554,3382,5480,8394,13910,22762,30666,37337,30431,17136,9545,2168,1614,2757,3746,5237,8748,13620,20090,25588,28001,27697,22214,16798,10253,4114,153,146,6155,23594,30963,25825,27080,27446,18716,12169,9697,5170,2674,1331,245,197,6475,24036,29804,26232,26505,28718,17809,11840,9420,5923,2868,1064,1363,3214,6714,13133,19103,23257,25214,25686,20532,19406,16113,10093,3664,2275,2023,1964,2705,5539,9121,16212,23290,24305,30472,29376,21056,14251,6177,709,1188,2754,3702,3778,6901,11083,14600,18225,22507,29350,31288,27571,13086,1727,11299,20758,25713,27206,24277,19216,14456,11272,9004,7507,5921,4350,3632,1867,538,3541,8057,16356,24468,27457,25287,23080,19378,14613,9478,7342,5854,2417,616
0,5512,15652,16192,22794,26240,26916,35822,37109,38195,49421,39015,9536,2340,165,21441,34304,38113,37092,36426,46473,40090,37684,19385,8323,2272,2487,489,3839,42815,87470,79602,48466,31169,16040,7320,3130,1381,962,1078,1471,1,5795,7985,18889,35107,36791,52335,53899,43303,26091,21133,10763,7999,4242,412,6219,67950,77489,70512,49203,29181,13712,5202,2332,1198,1014,678,46,8,38,41286,182276,67245,24287,6730,1997,614,215,56,0,0,0,0,33,46783,176828,66916,24581,6811,1897,639,200,56,0,0,0,0,13685,54856,78116,65481,44414,28431,18693,10272,4681,2207,1281,981,1356,290,4464,6808,19941,31185,60759,70221,55611,47739,19410,5124,1274,1028,1178,2,4539,1674,1209,1475,2240,3454,6744,13417,25822,46237,70566,76935,51530,18902,0,26,105,388,967,1793,3411,6015,10910,23795,56283,102692,112782,5577,12392,63182,77896,69259,47922,26969,13253,6318,3394,2339,1200,452,156,12,189
0,1,2,2,2,4,1,2,1,1,2,3,6,8,0,0,2,2,2,5,5,3,3,1,2,11,9,4,0,0,1,6,4,7,2,4,4,6,4,11,3,4,50,8,3,4,3,1,0,1,0,0,0,0,0,0,12,31,10,11,3,6,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4,3,5,4,8,0,0,0,0,0,0,0,0,0,1,7,4,6,7,3,0,0,3,26,28,16,8,9,9,4,5,3,1,0,68,10,7,4,1,4,6,4,2,2,1,8,2,0,63,4,1,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,3,42,18,0,0,2,2,19,44,3,6,2,1,0,1,3,16,525
13000,174923,181720,113418,90979,73845,94652,74711,79383,55969,33105,12646,2232,173,1571,88283,213283,144297,94566,76708,74545,70755,68867,66959,55736,35583,9511,92,2166,63493,168683,159381,120315,85495,77901,70067,71062,68704,59418,43940,10030,101,13658,61989,88882,101766,103582,120929,106937,118244,104038,84729,58028,30876,6639,459,2852,7997,27700,58600,80494,89010,97146,100490,103935,108711,103630,92659,75963,51569,0,1396,20231,95958,114573,98872,105069,112642,115491,114085,102648,72934,38924,7933,0,1476,20766,94295,113913,101955,102091,117707,114940,111110,97033,78427,40718,6325,2558,17172,65700,88689,92350,91811,94868,92984,95348,92009,88454,87066,71435,20312,26034,83222,106897,108118,137512,98423,90908,75373,77299,68383,64271,50079,14006,231,2133,1753,7022,19202,38540,60796,94203,125680,143702,149365,152485,131520,67743,6612,145049,180878,160314,130493,101775,77114,57774,44736,34721,27841,21008,11222,5308,2523,86,8862,33701,60682,78373,78443,76608,79718,85722,89465,80089,92261,120342,116404,457
153628,45035,4784,1362,738,397,249,140,134,88,90,154,149,59,179022,22253,3237,1074,536,270,154,106,73,94,73,57,58,0,175026,23089,5315,1912,798,396,249,95,57,31,19,17,3,0,42167,18568,14532,13321,13570,13230,11532,12276,11308,10729,10970,11541,12347,10916,71532,48901,30508,19867,13118,8739,5542,3572,2328,1385,913,442,142,18,78608,121085,4936,1403,487,211,125,75,28,19,15,11,4,0,72439,127534,4704,1358,490,218,115,74,28,16,14,14,3,0,105269,55973,23436,9362,4202,2653,1734,1199,1023,733,680,511,224,8,97643,34378,21212,14351,12680,8416,7207,4596,3006,1985,1081,401,51,0,132,194,211,289,440,606,984,1219,1748,2494,4350,8589,29112,156639,18234,14027,13319,13196,13045,12561,12077,11682,11528,12987,14945,16932,26068,16406,39381,91828,35580,16093,7775,4027,2503,1820,1435,1112,860,882,1203,2508,261
179439,25286,3291,1471,731,511,380,365,286,263,229,270,519,2053,167339,31977,5879,2533,1463,998,694,566,484,456,307,352,686,1480,134633,58474,10080,3693,2119,1315,941,690,536,491,396,344,704,958,7027,11460,14579,16164,18899,20936,22728,22725,20632,18643,15423,12989,8690,4663,21619,50754,45375,33512,23222,14911,9711,5813,3777,2305,1838,1363,984,896,737,9545,79099,85610,28228,9502,2324,626,228,138,114,74,41,34,1101,9876,80361,83219,29357,8824,2402,623,221,136,108,79,45,31,40794,64433,50042,26524,13461,7244,4164,2643,1816,1481,1212,986,634,458,57174,58501,38414,21193,13010,10035,6300,3977,2283,1311,906,625,656,1462,1014,360,260,353,503,492,620,895,1352,2488,6633,17825,48961,133384,26004,20723,21349,22572,21656,20618,17725,15097,12687,11556,9960,7139,4928,2077,22102,58282,51232,27923,16952,10680,6727,4986,4137,3313,2346,2148,2009,1723,590
477,5301,9621,19257,16096,22663,33352,36283,33373,24740,26931,22459,5317,81,924,18543,16799,7580,11526,19483,25954,35233,34025,21844,22206,32350,9466,18,17514,15305,8628,11782,18345,27620,34085,34882,20447,15699,17443,23571,10621,9,1516,1146,1522,1835,2413,3199,4763,7322,12497,19653,33715,51160,76988,38222,10125,24368,9535,10535,14976,25766,41361,46185,25198,13912,12242,10727,8172,2849,18427,5210,16865,70251,76788,11682,4435,1643,1919,1846,2313,5068,12989,26515,19186,5079,16244,69188,77514,11912,5001,1720,1933,1789,2124,5370,14507,24384,20403,11544,8944,10151,19871,32923,45373,30675,13032,10630,14651,19653,17136,965,580,776,1121,1675,2415,4506,7264,15927,29142,48541,73104,60334,10535,31,717,3610,8506,13114,9424,7819,8550,9153,10514,14621,33527,76767,28099,31530,2889,2645,5067,7161,7335,11268,29856,47989,38067,24088,20660,21352,33286,4288,27703,18486,59609,66102,22296,12012,9442,8914,7676,6691,6209,6376,3194,1241,47
0,0,0,0,0,0,0,0,0,0,2,0,2,10,0,0,0,0,0,0,0,0,0,2,5,6,12,17,0,0,0,0,0,0,0,4,4,7,1,6,22,12,16,6,3,3,10,4,3,1,0,5,8,7,3,8,0,5,16,8,4,15,6,1,9,16,1,9,1,0,0,0,0,0,0,0,0,0,0,2,4,16,10,0,0,0,0,0,0,0,0,0,2,2,13,11,12,0,0,0,0,0,0,13,27,15,9,15,26,16,36,18,0,7,12,11,10,7,7,4,2,11,12,26,34,32,71,1,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,2,9,60,22,3,1,0,0,0,0,20,85
5,2883,8302,16750,35371,45729,66740,63461,66806,52861,26512,5822,773,25,435,1797,4039,8417,14701,23226,36222,49073,57875,71647,77280,42900,4422,6,497,1655,1926,3878,6231,10246,17707,28273,46546,65638,87536,104825,17077,5,5687,11695,13211,13123,13186,15371,18005,26245,39816,59681,79440,72571,23317,692,2553,911,2131,6037,10530,13398,15751,18339,22821,30469,45433,71285,89131,63251,0,21,437,1262,1762,3489,6952,13496,25953,48222,94481,114966,72713,8286,1,73,463,1289,1830,3626,6766,13796,25257,47980,86181,123046,75750,5982,2066,685,881,1928,5338,12127,19059,23952,29980,39059,56427,87388,93638,19512,3445,2469,4794,8619,13451,15680,19996,27428,36054,52277,82279,103308,22228,12,1926,11408,28443,39612,50331,57377,65592,56963,40110,21965,11503,5284,1452,74,110873,91696,45208,28966,23148,18887,15431,12293,11552,11288,11141,7314,1941,2302,116,956,2023,4060,9161,17982,27182,34238,42646,46436,44198,53469,70924,38649,485
39053,12067,4369,3273,2973,1768,2200,2658,2205,2983,3366,3521,6026,67056,27036,15107,7862,4982,4415,3112,3589,3456,3248,3877,3578,4406,10282,58478,26808,16483,11048,6659,5480,4319,4209,3483,2941,3057,3063,4876,10704,50235,8840,5125,4702,4080,4665,3740,3811,5535,5479,6088,6557,10647,18193,65792,52246,27534,18648,11472,10155,7021,4974,4789,4364,3104,1802,1257,1103,4429,84154,47062,19572,1811,124,19,4,1,0,0,0,0,0,0,82845,50630,17500,1635,112,20,3,2,0,0,0,0,0,0,45714,29497,21662,14393,10762,8357,5078,3640,3049,1994,1779,1385,1576,4138,12964,5340,5740,5480,8193,6939,7385,8076,5936,6740,6102,7450,9607,58988,38629,11890,6053,4509,3886,3590,3511,3995,4410,5160,6667,9876,16075,34723,5115,4759,5146,5735,5316,4079,3824,3669,3389,4035,5531,8858,22351,69475,66471,31731,19346,14001,9968,5196,2116,1004,605,376,222,176,123,164,15
0,4682,18367,20937,29727,36074,49789,56864,89830,108904,109984,64835,19285,1991,200,3924,13592,19665,24228,32525,48230,70059,77540,100563,112738,83854,23294,857,557,7839,19804,25784,30323,33614,40588,51175,72982,93288,106428,102912,25556,419,8224,5313,11867,17824,21568,30645,39782,59174,80455,99331,102881,85047,44930,4228,6712,13776,23445,27138,31106,39661,48959,53044,60603,70420,73224,68526,64241,30414,0,858,5740,13773,24195,23168,27078,35233,41764,61866,85027,92138,103759,96670,3,865,5029,14302,24262,23319,26435,36009,42101,61455,79200,97927,111680,88682,6131,14157,27143,31568,36483,33026,34582,37977,49257,71093,90920,87934,80192,10806,6884,2891,5866,9380,14796,24234,41436,65416,86321,105051,115382,103000,29940,672,5984,8477,26480,69182,75353,58591,62411,61348,62633,58886,50037,41676,27323,2888,51958,51995,34615,32666,39763,51053,57640,60216,57423,50404,42128,40075,34535,6798,3335,37807,46673,57030,59927,56689,53320,47264,39603,32813,25196,27327,48903,75382,127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,7,8,0,0,0,1,0,2,6,11,4,4,5,10,18,2,44,9,10,4,2,0,3,8,7,2,1,1,0,0,9,38,15,14,7,3,10,10,2,4,0,0,0,0,0,0,4,4,2,5,8,9,4,4,4,0,0,0,0,0,4,7,17,14,10,7,11,4,0,0,0,0,10,8,13,39,39,39,30,33,26,27,21,32,12,0,134,41,26,18,20,19,10,16,15,15,14,14,35,1,76,3,0,0,0,0,0,0,0,0,0,0,0,40,120,0,0,0,0,0,0,0,0,0,0,0,20,12,0,1,4,5,27,51,15,7,3,2,0,0,0,30,139
0,0,0,361,1432,2097,3432,4473,8117,21081,45999,118345,111586,5724,0,0,63,607,1398,2496,3751,5034,9010,16021,42081,122023,118246,1917,0,151,1941,3812,4445,5082,6582,10021,15366,26174,54022,121409,73057,585,2004,1444,1964,2544,3172,4439,5289,7234,13523,25838,52764,99999,90586,11847,1633,508,962,2915,5803,7906,10258,13686,21273,34237,60261,85997,61789,15419,2,6,42,1581,2195,3715,5470,9796,20539,51835,95259,84121,38501,9585,2,10,70,1574,2579,4449,6105,9699,19162,47936,85119,95254,43112,7576,1103,651,2163,4069,4897,6357,8832,12949,17938,31148,57526,87273,72892,14849,1383,325,376,743,1418,2301,4095,5219,9951,19555,55025,133014,87470,1772,2827,10412,31152,38131,41584,43831,47234,37274,25979,17586,11784,8765,5576,512,12,134,973,3259,16380,70335,96033,54867,29906,19460,13049,11436,4916,1887,19,2181,7717,12033,20100,32274,52226,57838,50297,43092,29846,13303,1666,55,164
0,0,197,1992,9630,26401,37893,35874,25679,19122,13220,12395,3491,2246,0,241,11438,45045,41072,28229,19841,16163,11710,6605,2951,1778,2454,613,1,36751,73563,35297,18393,9671,5646,3039,1596,947,844,997,1361,34,5334,2854,4800,7155,9737,12046,15476,17860,21975,25599,26204,23507,12858,2735,6009,40876,59325,36167,20492,11494,5576,2859,1605,1089,765,689,775,419,0,82299,100515,4121,1169,36,0,0,0,0,0,0,0,0,0,75336,107383,4150,1238,33,0,0,0,0,0,0,0,0,9705,55076,52117,29086,15403,9104,6126,3777,2264,1382,1023,806,809,1462,3360,2668,4331,8242,14101,21942,39942,47474,32797,9381,1498,1040,1258,106,3381,2475,1074,936,1236,1478,2355,3651,6189,11042,20645,40102,71442,22134,5,25,34,93,231,525,1018,2097,4640,11102,27348,63818,71031,6173,11707,72108,48560,24416,13128,7200,3868,2179,1329,970,658,812,1149,56,214
0,625,756,435,254,264,204,237,235,239,198,227,154,9,112,1038,417,323,262,230,237,199,251,211,241,208,107,1,196,1004,483,331,247,257,237,242,236,248,197,123,36,0,1221,204,263,322,396,453,451,308,140,51,20,6,2,0,1043,452,290,249,261,259,312,277,233,230,156,64,9,2,0,0,103,476,956,746,531,401,280,154,100,59,31,0,0,1,98,489,968,734,519,409,280,148,97,62,32,0,921,498,315,264,231,230,233,278,264,218,250,110,23,2,1175,257,316,334,287,323,281,253,208,186,122,72,23,0,277,384,288,250,232,226,261,280,345,278,277,287,362,90,4,23,63,76,162,185,233,232,280,313,443,463,600,760,122,498,656,469,386,310,294,269,216,173,134,118,97,95,494
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,2,4,2,0,0,0,2,6,3,1,1,2,1,4,3,9,3,23,12,0,0,1,1,3,3,0,3,2,1,0,0,12,14,6,3,4,6,1,4,2,0,3,1,0,0,0,0,0,6,4,15,1,0,0,0,0,0,0,0,0,0,0,12,6,21,11,0,0,0,0,0,0,0,1,1,6,31,62,20,15,15,18,21,18,15,31,12,101,19,10,6,9,7,7,7,10,16,12,22,39,22,40,0,0,0,0,0,0,0,0,0,0,0,0,20,60,0,0,0,0,0,0,0,0,0,0,0,16,0,1,2,2,3,5,15,9,8,2,3,2,1,1,10,583
840,36190,51881,52186,42465,38834,42128,36289,43103,38344,19740,6326,2551,833,6865,58628,63336,52102,34356,40272,31016,31444,38449,29619,16684,6161,2537,241,10113,58103,65287,47476,39787,33176,35909,32286,33604,27525,18105,8120,2042,177,4910,16593,40060,55819,62895,63735,54561,44037,31559,20509,10493,4529,1514,496,6864,23372,23855,27877,30476,33147,35232,34591,37422,38784,41091,43329,27646,8024,938,62752,143003,101431,50128,32154,16119,4373,769,43,0,0,0,0,1417,66492,139980,101148,50026,31794,15856,4406,558,33,0,0,0,0,9626,23597,34198,35974,34416,30887,31114,31302,34373,38061,43062,40738,21275,3087,14045,40327,50732,52937,52250,36466,40568,35843,30204,27854,17568,9914,2673,329,1828,1104,2185,5120,12999,21708,38751,46316,51098,55853,60975,62381,45268,6124,37581,61481,57395,49862,40705,32440,25487,21140,18869,17836,18444,15735,12483,2252,1371,14348,24474,30874,34322,33862,32380,31532,32307,32620,29310,34144,46499,33667,367
63,2,89,259,497,1558,1807,5090,7968,17433,35014,93494,103918,4041,57,65,238,332,586,795,1660,3163,5261,12976,30799,101874,112561,866,16,152,847,993,1391,2667,3873,8023,13582,22841,53047,101230,62326,245,1399,486,664,962,2192,3061,8211,10865,23958,37579,68593,71494,38172,3597,950,539,505,816,1607,3318,7046,12815,21515,38458,54552,66249,56224,6639,117,81,605,1081,923,2028,6475,19994,28363,29916,32646,37052,46935,65017,121,96,550,1162,906,2199,6328,21209,27621,28821,30016,39967,51883,60354,139,864,754,1183,1990,3518,6613,9265,14680,24586,43976,64211,82413,17041,1040,202,163,212,377,1043,1715,3891,5343,12950,36258,118202,89069,768,1102,9553,45754,48507,40503,32604,26794,22825,17607,12590,8130,3983,1157,124,160,233,634,1698,10133,40502,67443,62637,44775,22606,10770,5769,2717,1156,22,483,2299,7475,15935,24725,31854,38559,41063,40340,34876,27360,5932,310,147
865,43,28,71,11,9,5,4,3,3,3,2,6,0,872,37,41,70,7,3,7,3,1,4,1,5,2,0,875,121,33,10,5,0,1,5,0,2,3,1,0,0,593,62,42,36,37,44,32,30,31,27,30,34,34,25,808,157,39,17,10,13,2,2,2,0,0,1,0,0,947,49,0,0,0,0,0,0,0,0,0,0,0,0,939,57,0,0,0,0,0,0,0,0,0,0,0,0,915,64,28,11,13,4,5,1,2,1,2,4,0,0,832,87,59,33,28,11,11,9,7,2,2,0,1,0,141,10,9,3,9,8,11,13,18,24,25,50,100,635,0,5,20,35,34,43,37,42,37,39,67,83,160,449,745,191,40,19,19,10,6,6,3,3,3,2,4,0,252
0,0,26,64,198,306,946,1643,4320,11031,35315,151312,242214,2117,0,7,35,129,530,1936,6581,14000,33436,68014,143973,155408,25407,36,0,55,3552,24988,50534,65032,61956,64137,58020,49708,38505,29204,3795,6,2040,1231,1842,2828,4861,6963,13086,23888,44786,79679,110202,118712,38561,813,2328,6751,37280,59282,64635,57020,50474,42300,37777,29910,27844,24951,8606,334,0,20453,51266,63756,60587,73763,68239,49042,34584,15720,4405,2710,4015,952,0,21403,46788,66776,60641,74105,68439,49810,34424,15168,4469,2726,4107,636,1656,9551,44269,60523,59024,50371,44453,39886,37415,32689,30707,27054,11375,519,635,837,752,1128,2084,4829,8132,20603,43630,92071,166827,101713,6222,29,616,1205,2883,6928,13321,18824,29812,40248,54862,72943,93164,90031,24555,100,6,65,369,2155,7728,16235,21173,23757,29607,40204,59524,89182,154006,5481,1283,58042,103900,80256,61049,43070,31119,24224,19830,15147,7809,3209,527,27,194
209,1986,24842,55800,63892,62537,62085,55538,51782,42199,30360,26102,11605,406,452,11517,45358,59372,50477,44855,42535,46829,49606,40895,37853,38274,21057,263,6611,19588,43514,60856,49713,50025,51472,49666,39874,32515,29406,34746,21080,277,833,648,938,1534,2557,4367,8372,16474,31472,58061,95479,127245,109729,31634,4984,33651,62037,54501,46418,50006,59178,55320,39348,26888,22243,17242,13176,4351,12888,2260,53218,143147,131393,60038,23007,15007,9923,6987,5396,4366,4052,17661,12783,2495,51032,143756,128343,63805,23760,15083,9918,6695,5050,4919,4530,17174,10587,20279,67803,51500,40322,42220,44097,51432,40240,31094,25648,28247,24654,11220,712,741,1265,2281,4372,9442,21056,43983,74428,101309,108116,93335,27868,435,521,7709,12781,12531,12041,11831,15216,18423,24395,39761,84011,134550,91571,24002,2455,2213,3651,4867,10384,26200,47424,59407,67457,75063,82505,72327,32618,2772,18414,96003,118927,102242,51499,28214,19404,15661,12727,9473,6606,6720,3219,234,79
159247,4139,794,300,135,68,39,21,12,13,3,4,4,0,155439,6410,1499,634,377,177,116,50,34,19,11,8,5,0,146347,12537,3226,1329,656,320,176,79,43,33,18,11,3,1,38559,14624,11392,9841,8870,9334,9748,9852,10116,9198,9250,8374,7941,7680,58493,34738,22969,17889,12826,7985,4588,2421,1400,736,378,202,94,60,77554,85312,1762,126,19,5,1,0,0,0,0,0,0,0,78233,84397,2002,122,19,5,1,0,0,0,0,0,0,0,79403,44677,22791,8730,3696,2016,1374,882,592,317,186,93,17,5,88362,25337,16843,12090,7743,4940,3592,1868,1533,1004,781,518,163,5,58,213,249,258,289,240,372,527,813,1345,2341,5160,18368,134546,31127,19369,14588,11493,9918,8619,7498,6840,6842,7304,8362,9471,14062,9286,23492,72196,33660,17207,8546,4161,2175,1211,743,504,294,245,159,186,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
35,1303,6887,12300,18919,30763,46080,68950,113548,153546,215045,209203,72024,5352,91,1400,3925,5552,10692,19267,31425,43938,65289,109621,201379,335374,122347,3655,130,654,2123,4534,6328,10502,17253,30453,56493,99673,196952,369736,156005,3119,4021,7825,14563,24461,34009,44439,54013,69269,101258,132236,188194,189966,81606,8095,1499,727,980,1771,3043,5150,8333,13877,25042,52127,114312,225723,321056,180315,4,184,1647,5077,14598,31621,53230,83006,114811,129579,152989,167089,152354,47766,172,359,1794,5168,14879,30985,53490,82273,113138,132796,144050,174424,160529,39898,1082,495,1213,2707,4218,5889,8173,11818,19399,33703,76453,197818,410245,180742,2988,3254,4342,8568,14439,21627,29660,39438,54174,89074,181062,336632,164495,4202,3760,18435,138153,251074,205084,124150,87155,52721,32248,18754,11490,7023,3520,388,52862,210783,259093,195388,108166,52764,26880,15430,10342,8132,6867,3581,1320,2347,636,2182,4420,6724,9934,13600,19554,30521,49403,76085,102514,172654,283076,182652,119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,11,17,32,0,0,0,0,0,0,6,8,7,9,4,13,18,12,35,4,9,6,2,1,3,4,11,3,1,0,3,9,0,22,17,6,9,6,9,8,2,1,5,4,2,0,0,0,2,8,10,6,2,0,0,0,0,0,0,0,0,0,0,3,23,9,1,0,0,0,0,0,0,0,0,0,0,0,2,11,35,20,15,21,12,32,20,21,10,22,38,25,15,9,8,7,5,19,20,14,52,36,88,5,1,1,1,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,51,48,0,0,2,8,23,60,17,2,1,0,0,0,0,0,225
0,0,0,0,0,0,0,1,1,0,0,2,1,2,0,0,0,0,4,0,3,2,4,4,4,6,12,3,0,0,0,13,11,16,13,7,9,14,10,14,5,0,115,17,10,1,1,1,4,1,1,3,0,0,0,0,23,78,38,14,13,10,6,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,54,0,0,0,0,0,0,0,0,0,0,0,0,6,64,0,0,2,23,81,37,27,29,21,31,16,15,15,4,122,35,15,21,11,10,15,15,10,18,7,11,33,13,121,9,3,1,0,0,1,0,0,0,0,0,0,60,210,0,0,0,0,0,0,0,0,0,0,0,28,24,0,0,7,8,20,84,31,19,12,2,1,3,6,50,445
1484,67487,195510,202237,231075,189524,187590,192737,188112,125721,64579,17754,2726,329,2977,36284,123776,166653,159638,172655,185667,186812,215125,223866,140848,49583,2863,118,4423,17752,73200,113168,119761,117931,133437,161582,205838,266393,276863,162345,14122,50,169712,171975,171381,160685,144713,160071,150568,145954,132916,106623,83207,49837,17561,1662,25063,66853,129958,160365,177488,193896,193862,191350,170115,138403,118548,74928,24233,1803,0,471,9706,6807,10328,18915,31728,52765,78857,105716,135420,167075,243239,805838,0,531,9728,6749,10322,19033,31334,54687,77566,102967,125404,177771,271734,779039,17081,9980,66358,144445,169123,180608,196056,237470,230061,221643,144595,46919,2433,93,88694,85762,95390,116617,142294,179837,175651,181727,178956,173801,146520,87138,14378,100,41780,305698,235896,176538,159411,135462,129986,116743,101248,89469,80048,61619,30913,2054,11629,54222,91469,103635,101952,100263,109467,133611,176510,238308,271480,187945,67272,19102,7678,29726,84656,114700,131923,164270,233896,290889,270801,189092,91326,42670,13456,1782,516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,6,0,0,0,0,0,0,3,2,5,0,0,8,9,8,16,5,8,3,0,4,2,6,0,4,0,2,1,5,0,18,5,6,10,6,6,7,7,2,4,2,4,0,0,0,0,0,0,2,0,8,11,11,8,2,0,0,0,0,0,0,2,0,0,8,9,19,18,2,0,0,0,0,0,0,15,44,15,2,5,18,41,33,40,53,27,47,11,6,1,1,3,6,4,23,27,37,56,73,41,0,0,0,0,0,0,0,0,0,0,0,0,30,90,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,1,9,30,19,10,1,0,0,0,0,30,553
163137,15544,1088,239,75,33,14,5,5,3,3,1,0,0,170085,7989,1394,368,176,66,32,18,5,4,1,6,3,0,169148,7890,1982,685,249,105,44,22,6,6,1,6,3,0,28311,14108,11434,10483,10006,10384,10407,10862,11350,10765,12100,13171,15006,11760,71359,47247,27306,15827,8700,4646,2474,1242,687,338,184,87,40,10,86620,92603,848,70,4,2,0,0,0,0,0,0,0,0,82177,97067,828,68,5,2,0,0,0,0,0,0,0,0,111005,49468,12259,3614,1573,844,483,355,239,159,90,45,12,1,83827,28760,19173,13410,11912,7787,5982,4202,2427,1487,870,282,28,0,3,39,61,56,80,93,175,302,504,905,1763,3650,12133,160383,10093,11898,12655,12624,12318,11042,10328,9985,9930,11273,13648,16360,24851,13142,43532,105503,19817,5474,2343,1343,767,509,292,188,105,90,93,91,262
126,33202,32682,44117,42759,37039,38508,37361,44142,43995,39985,18814,5030,145,1068,43962,20640,27021,37986,40912,33210,33025,32115,49009,54634,39381,4903,39,37238,21358,31334,49616,40516,29274,24161,28277,37058,44199,42825,29811,2222,16,1303,1443,2835,4442,7467,11233,17480,24169,38168,53842,74019,78974,71968,30562,18202,51409,20322,35689,51609,44911,33202,33497,40921,39588,30478,15317,2567,193,3541,17138,37032,17464,20981,46538,50388,18820,6287,6276,15241,33904,69131,75164,4169,17051,36897,17562,20243,42772,54394,19256,6627,6100,13622,35155,76150,67907,39426,21536,15314,23000,41271,45000,34031,21642,21748,31007,51077,54118,18400,335,875,828,1132,2021,4563,10902,21932,48112,86203,112514,100516,26858,1416,33,606,4565,10207,14301,18480,19519,25427,29088,32227,32404,32578,62476,77699,58328,1812,2683,4147,8295,17702,29233,38878,43300,45185,52492,56660,44871,66374,6273,54882,53025,79814,47028,38527,35571,30655,25233,20130,14342,8319,5664,3444,1271,53
