band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,census_code
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638
344540,29556,9411,6063,3716,3815,5189,5837,10512,499269,304026,51588,24234,9660,9297,6708,6502,7523,18584,479995,266796,81915,30319,16438,11881,8517,8441,10165,22320,461503,122192,62003,48702,39469,46028,34077,46246,36590,35132,448021,478065,164834,92277,63115,46769,32868,22659,11627,4684,1814,651852,122167,62893,32527,19964,14291,9076,4012,1493,96,651711,123428,60139,32779,22053,15301,8053,3848,958,101,351035,206244,122788,81929,55872,40430,30079,19436,8549,2323,213944,75261,40789,34446,27414,23197,14348,11645,19089,462186,280675,78156,44331,42358,74412,11818,18452,40058,114319,213296,43475,49771,45209,41265,37347,33891,33109,38263,33680,559087,600158,129677,77429,46765,26752,14773,8284,4480,3564,3376,56
199465,194026,73109,55890,55108,52613,52030,35098,9360,326,60503,244268,103319,63339,61228,57534,57577,52900,25797,560,25725,142043,155573,98854,71963,65863,66122,64613,35339,930,17357,53984,89747,122940,142221,129211,95655,54593,19054,2263,6153,18153,38110,70034,92199,102068,106251,109043,111627,73387,352,50192,113579,151775,146576,105763,66673,48760,34491,8864,202,49579,114200,144597,149857,112950,67987,49461,29458,8734,6921,30840,72975,93234,90824,80864,80464,93197,120130,57576,40943,99157,126076,119628,97719,76881,67572,61088,36244,1717,2290,5793,29363,60150,75739,90077,112047,171804,163538,16224,307051,198946,100442,50726,26445,15724,11097,8572,5184,2838,731,13480,55901,96758,87901,74097,67642,60351,92655,177509,400
0,1,162,5231,11742,13578,40830,122286,163700,5002,0,282,6565,6302,6203,17898,124900,145559,53077,1746,0,986,13433,34109,85209,122459,65455,33448,6070,1363,8966,74926,87163,71000,60328,35430,15982,6144,1867,726,1385,3218,27367,75400,75956,74242,57139,31729,12656,3440,90,6296,33930,123703,102298,62933,19645,11084,2487,66,93,6166,30878,116485,113721,65374,16871,10844,2037,63,989,2023,23126,64442,77263,63211,67641,42450,16882,4505,3710,11783,31683,93123,71672,60824,57996,25044,5325,1372,3085,16386,52756,91792,94897,67392,26281,8962,965,16,56,1044,7155,18727,31611,45297,61897,96527,96208,4010,419,1327,10917,44544,75415,88671,71167,37188,23369,9515,235
41981,1714,393,174,105,95,97,103,234,59303,38813,5205,2125,623,609,350,303,309,849,62376,35733,10271,2822,1412,876,522,482,570,1441,64931,14754,8910,6573,4887,6374,4415,6258,4229,2844,67381,74927,27661,14570,10239,7499,5176,3771,2470,1445,694,97314,23607,17432,10035,5569,3207,1325,451,177,19,97321,23913,16576,10277,6149,3277,1110,436,114,21,46301,37759,19079,11574,7855,5754,4713,3742,2660,937,22957,8611,4249,3323,2108,1353,608,571,816,54710,25495,9791,6966,7647,18199,624,1249,4724,16742,27615,5800,6964,6650,5858,5134,4557,4133,4530,3494,63916,79608,15608,13120,8294,4173,1964,1161,527,375,639,57
256,13837,71949,81370,101542,144109,219162,231310,95106,1127,817,27480,76518,81847,89022,129043,186074,216286,151615,1066,2047,11487,41195,73402,89233,120155,173110,230972,214997,3170,24006,47203,57169,66337,77363,99318,150657,213499,192681,31535,5975,6090,15778,29076,47937,89971,148620,209256,246475,160590,31,3931,12891,36812,102438,179252,210578,184362,167441,62032,37,3191,10398,32747,100436,186873,222693,187797,152388,63208,5019,8917,21577,33991,57609,93798,142823,220277,279059,96698,17399,33528,44649,47674,60731,112725,175873,256258,205392,5539,5928,50701,127583,181024,185822,164745,120368,81951,35921,5725,260078,179696,158188,149552,99011,47277,27299,20612,11190,6865,3068,28113,45349,72918,81735,89879,106601,122084,182489,227532,425
291,2808,10369,17212,28262,48033,52830,53459,26612,1093,686,11336,30631,39092,44305,43223,48237,22131,1240,88,6851,54444,60540,37726,29556,25919,21859,3860,197,17,15545,26281,26636,27904,29793,31556,27435,21409,20441,13969,29377,57247,39994,31122,24722,18282,15975,15488,8529,233,2169,211124,27510,165,1,0,0,0,0,0,1854,212222,26715,176,2,0,0,0,0,0,35197,55171,44673,30323,20565,15738,15625,18046,5397,234,8762,19361,26166,36509,44025,47444,40254,16582,1756,110,1824,5533,7705,11916,18505,26528,35780,50994,56848,25336,1298,8865,11549,13126,15129,18147,21605,35517,66766,48967,32252,58330,51705,31968,17920,12562,10390,8652,10738,6452,331
440,10931,22117,37271,46031,62587,105795,170301,125027,2652,1968,11553,21853,31237,38224,58565,94159,169501,154823,1269,2486,4869,20871,33843,49336,91412,141145,150110,88322,758,22752,40135,37117,46097,61474,81827,108130,122981,59374,3265,5184,9542,25582,45445,73370,88777,94131,105908,98957,36256,981,23546,91361,94749,71536,77191,86779,81454,53747,1808,960,23828,89600,92892,74474,83939,87981,82741,44838,1899,4948,11251,31695,54781,67104,70407,85896,103989,115296,37785,11823,21978,26427,27876,38745,65103,115276,169132,105487,1305,6248,24174,106449,124576,107525,97081,70210,37263,9007,619,51677,73796,52296,51827,60456,65665,73357,75405,60722,17951,1408,33196,63531,74430,72714,64275,57966,38306,45136,132190,421
302,45454,148201,109328,110528,136116,131516,80492,20821,125,561,83389,132490,95367,88048,107426,117061,99300,58889,352,637,17512,96948,131147,116376,118474,106762,104071,88450,2506,110912,131814,89337,69252,70841,84062,99093,85398,38225,3949,3111,4745,14944,31776,64415,120068,162609,170898,129361,80956,4,1858,17185,36854,85220,181580,240554,114558,72039,33031,3,1524,15767,35457,85265,187885,248700,111225,64765,32292,2312,6353,17074,29668,58604,102889,158916,181499,154642,70926,65816,112874,75545,62051,77007,100490,105890,108837,71503,2870,3564,39149,131978,194347,165863,108670,71961,43689,20787,2875,292169,131980,90487,85591,72011,48499,29825,19538,9044,3739,727,13102,27807,45737,54556,57308,64087,64433,93324,361802,426
8278,50432,94643,90289,126780,139774,158410,113212,30175,4514,13330,155644,145592,113803,101019,99109,103968,66261,15489,2292,53373,205851,127511,87708,81614,87427,80284,71376,19673,1690,120799,52684,63122,69904,79993,102928,118204,108857,77924,22092,112299,71941,96019,96105,93067,90304,86058,85425,69738,15551,188,4607,159924,343614,257664,47735,2695,77,3,0,1,4367,161709,348185,249862,49993,2331,59,0,0,124447,127619,124528,106671,93001,84763,86110,56607,10477,2284,120606,69935,81785,86237,95329,115298,114777,96392,34153,1995,53051,26182,24448,41741,80155,107854,123230,145044,146910,67892,34100,99069,112167,100490,82827,68814,65348,67939,66213,119540,67197,124114,124822,122398,105369,88804,79685,59380,37032,7706,546
0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,11,2,13,18,0,1,5,24,20,10,4,11,24,20,93,20,5,4,5,8,8,16,1,1,54,40,25,15,10,16,12,3,0,0,0,0,0,12,23,13,4,2,2,0,0,0,0,12,25,18,3,2,0,0,0,2,22,74,27,14,36,16,42,12,121,34,8,13,8,22,23,16,37,47,143,2,1,1,0,0,0,0,0,60,170,0,0,0,0,0,0,0,0,69,0,2,15,77,87,11,3,4,1,20,202
11501,97788,86580,63585,52930,38246,30877,20134,8933,1168,4027,30494,45293,52557,54003,63611,65719,59718,35064,1256,938,10504,24287,34698,44843,59936,73343,89254,71301,2638,9930,15371,19105,26955,43285,61909,75916,85400,60990,12881,1072,896,2829,7187,15932,29784,49879,79336,106199,118628,6,393,2974,40551,86741,58081,59136,79227,74603,10030,9,385,3024,40156,87594,61217,61843,82338,65020,10156,928,1198,6023,14357,24636,35799,55393,87778,117347,68283,8976,14143,17732,27115,38096,50064,71849,93175,85323,5269,1762,5759,32617,65109,80606,91073,77323,44572,12080,841,260979,85877,33364,15088,7022,3765,2339,1411,705,1192,592,902,4106,12374,23188,35504,49039,54837,87243,143957,581
435052,6379,824,249,158,102,99,86,141,473,427443,12785,1456,347,255,121,98,114,165,321,410281,26526,3972,1046,359,174,121,104,124,221,50755,33153,39461,38191,43056,46758,56232,49040,51046,35090,199128,127779,50868,26080,15380,10454,6338,4003,1873,763,18966,244409,145477,25802,5407,2082,771,259,89,12,19352,243311,142789,28457,6203,2183,660,253,61,13,287156,95278,30106,12363,7410,4317,2831,1820,908,406,221515,99781,59231,37471,15333,9872,5252,2163,920,382,7687,568,392,430,705,1068,2159,7441,26247,394656,80899,50548,50098,49526,47244,36546,40783,33876,25238,19690,218607,134078,36627,17064,9137,5662,3792,2643,2584,4931,596
1685,86335,114637,80324,70757,66491,68551,49894,15947,973,4986,76299,95927,75694,67452,68605,69391,62566,33785,889,4993,52511,93828,96755,72887,64696,62930,63023,42758,1213,33665,71137,58817,59936,76461,84263,81894,59756,25930,3735,8166,22367,42319,54029,61548,73224,94542,98054,67830,33515,56,16817,74191,74165,66670,61153,55114,60654,95484,51290,69,17021,72686,72136,69835,65068,55957,65791,85917,51114,7939,24313,49462,53931,56651,68177,89180,101702,74848,29391,31073,59010,60575,70761,84568,84294,72023,53939,37221,2130,8249,18833,45066,63814,84918,97156,90729,82708,52011,12110,110681,98576,79765,61555,46777,38963,38800,41714,29336,9427,7351,38211,54210,49593,46888,50722,57100,54562,72038,124919,450
10262,28504,20906,14233,15948,24467,29083,28784,13109,1317,2923,19160,23707,22582,28036,29590,28037,20088,11620,1547,1325,11749,24908,27501,30878,31101,24822,21052,12924,1687,3675,3080,5016,8802,17947,36069,50077,39856,19011,5032,2575,4493,7695,14736,26313,36574,40110,30651,20067,7263,166,4159,32920,38930,37741,34996,19470,13564,7311,1862,263,4243,31044,39192,38752,37071,19177,14051,5478,1865,2159,7394,18132,29834,34479,32875,28468,23297,9792,3337,2759,3474,7343,18864,28414,35461,41347,31858,15708,1972,1691,5311,5430,12322,19252,26534,37178,43921,31255,4866,18717,33694,37647,31320,21547,14964,11360,8387,5495,3347,1416,8699,22828,36606,36155,31188,23471,13387,9794,4322,616
5,13272,25375,45761,28893,48996,58003,66966,34013,3460,6055,44593,45559,58439,59368,59084,35368,11767,2865,1646,17349,95420,109147,62048,25437,8906,2730,1355,2094,258,8299,19853,43023,64247,75379,54006,32536,17650,8433,1318,25600,111293,97024,58209,22140,6391,2138,1464,475,10,2671,192025,103203,22244,3716,714,168,3,0,0,2438,192608,102694,22098,4011,740,153,2,0,0,31030,100995,87828,55643,28180,12547,4269,1794,1526,932,6187,18522,53469,81706,89105,56951,14819,1975,1879,131,5336,1842,2095,3809,8253,21800,52206,97451,96690,35262,3,102,568,1742,4275,9485,24654,79658,160385,43872,32924,105752,95344,55294,21559,7894,3752,1739,431,55,189
0,3,2,3,4,2,2,2,6,11,0,1,3,3,9,5,2,4,12,10,0,1,6,8,5,7,6,6,11,6,56,5,5,2,1,1,0,0,0,0,34,17,13,9,0,0,1,3,0,0,0,0,0,0,0,0,4,8,12,0,0,0,0,0,0,0,7,10,4,7,0,1,37,29,14,13,8,7,3,0,71,13,5,1,10,5,2,2,10,0,66,1,1,0,0,0,0,0,0,20,40,0,0,0,0,0,0,0,7,56,0,2,7,31,30,7,2,1,2,17,525
57483,287359,159795,120507,117393,113035,92440,42073,10145,526,12156,251134,203195,123707,103061,101963,88754,80579,35615,592,12848,185757,219773,151020,108036,101086,95852,83826,41716,842,33004,112344,138379,160909,153107,159633,130133,84753,26761,1733,4571,26570,79292,118820,134546,142007,148971,146259,120258,79462,49,12779,127871,151866,143534,151578,154787,142507,100020,15765,56,12909,128299,144739,148493,164719,157737,144434,83981,15389,6215,62104,124925,126967,132937,132046,129774,125586,115177,45025,54478,131030,175955,158643,131008,103314,100593,92784,51473,1478,2611,6247,27159,67839,119793,181738,206853,212907,151539,24070,217749,238349,183532,127917,85850,59405,42655,29269,11730,4300,1244,32389,84669,110531,107922,113165,124009,114236,145312,167279,457
185957,17060,1928,901,347,221,140,123,221,109,194545,9610,1582,577,232,139,115,99,88,20,189215,13501,2813,914,342,121,59,25,17,0,50553,22071,19339,18511,16446,16721,15253,15482,16607,16024,94710,50998,28204,15743,8552,4643,2378,1284,446,49,177864,26264,2044,499,184,87,30,20,14,1,176226,27899,2033,498,202,85,31,23,9,1,133296,48458,13342,4872,2661,1651,1162,970,552,43,112140,34192,24782,14864,9909,5885,3428,1472,332,3,213,272,421,737,1213,1863,3002,6175,19058,174053,23922,19019,18524,17977,17017,15940,17352,20949,26731,29576,83093,78571,23266,8378,3879,2437,1736,1209,1410,3028,261
196129,11619,1842,915,604,477,381,331,499,2297,188070,16530,3551,1719,1013,769,633,478,659,1792,169837,32039,5601,2416,1362,892,728,566,681,1252,10582,19514,22742,28153,30802,31514,27579,21794,15303,7575,41245,68965,46295,27630,14969,7437,4010,2611,1664,1254,3102,61274,117750,28073,4846,712,231,166,101,45,3370,62122,117949,26849,4850,732,216,163,87,45,66072,82318,36796,14693,6783,3488,2161,1744,1163,674,82912,62590,33708,16279,9138,4871,2450,1311,836,1752,1175,406,506,710,805,1361,2714,9668,37735,160060,34136,29366,31630,29779,25736,20532,16632,13720,8706,3854,40120,83660,39851,19890,10377,6775,5046,3389,3025,2427,590
1605,12443,22470,26610,43639,52152,38379,36349,21677,627,7883,24928,13040,20000,34958,50781,36075,32410,35616,260,27402,12224,16499,30079,47075,44410,23541,25229,29059,433,1925,1892,2642,3788,6147,11900,22755,45295,88811,70796,25582,16465,15002,26208,53409,58820,24122,16512,13876,5955,18717,16126,101556,58905,8354,2271,2530,2970,13878,30644,19493,16041,101414,58549,8627,2461,2641,3585,12633,30507,26058,12945,14825,33658,61723,36194,15899,20982,29195,4472,867,1295,2411,4266,9498,25786,54541,100844,55678,765,1653,8880,17462,12333,11412,13169,17604,49905,86505,37028,3978,5347,9742,11670,35484,65788,39990,29094,37428,17430,34689,52170,91284,23690,13817,12216,9760,8773,7523,2029,47
0,0,0,0,0,0,0,2,2,10,0,0,0,0,0,0,2,6,7,27,0,0,0,0,0,7,6,4,17,22,21,4,6,9,5,1,4,12,6,9,0,17,12,14,11,2,23,2,10,0,0,0,0,0,0,0,0,6,26,0,0,0,0,0,0,0,4,18,16,2,0,0,0,9,31,16,18,36,34,31,1,14,16,14,9,5,8,24,36,48,72,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,1,53,0,0,2,28,63,3,1,0,0,20,85
607,7801,27459,55772,84141,90774,83724,37181,4448,133,1056,4206,11873,24709,46993,71239,90503,106069,35333,59,1174,2379,5322,10967,22298,45703,80153,124761,99091,192,9692,17994,17895,20321,24376,39902,70451,112790,74284,4335,2909,2006,8518,16486,21392,26583,37901,64598,112566,99081,0,318,1689,3286,8630,20708,49389,117431,167175,23414,1,361,1733,3188,8765,22010,53099,133122,146980,22781,2346,1064,2858,10614,25202,35017,49434,79762,134114,51629,4318,5272,12008,19981,26875,38733,64895,114239,105006,713,3906,31389,55079,77188,87127,75439,40219,16377,4963,353,156152,84388,41323,29817,22529,17028,15779,15412,6689,2923,337,2286,5972,17231,35654,50491,63542,62682,86221,67624,485
44976,10159,4331,3098,3139,3328,4388,3939,6173,69987,34435,13509,8370,5102,4687,5075,4388,5490,9116,63256,33811,18691,9456,7339,5709,4755,4161,4576,9624,55243,10925,6592,5590,6216,5640,7530,7800,10269,17974,74718,64695,31025,17464,11229,7637,6386,4997,2863,1772,4830,103787,45558,3320,71,10,1,0,0,0,0,103904,45615,3133,81,12,2,0,0,0,0,58670,32950,21990,13719,8134,5056,3305,2300,2148,4752,15364,6881,9739,9768,10289,10983,7818,9302,11639,63157,44462,11051,6401,5275,4879,5650,6774,9381,16934,42167,7066,6682,8130,6713,5383,5017,5169,7827,16687,82608,81372,33000,19551,11233,3673,1287,632,328,215,208,15
296,17803,31808,46883,62786,89901,142918,149236,64999,4639,1148,14116,27131,36605,63364,98813,126530,155490,84912,3160,2468,20969,36801,43693,54578,79800,118229,149350,102951,2430,9824,12440,23950,37267,51742,87482,129918,143579,99790,15277,8891,30394,37611,47264,66637,75863,92832,102892,93504,55381,15,4510,20568,33643,36076,48101,67883,111348,158258,130867,23,4060,19873,33340,36919,51787,73468,119879,142336,129584,9754,31697,44641,49468,47530,55243,86212,125092,124314,37318,7840,6245,13760,25295,52347,97834,137957,159139,107613,3239,8429,24206,93452,97911,82480,86327,85515,70035,51956,10958,75209,57039,46087,62322,79033,83941,74536,59603,55301,18198,15811,61959,79366,82020,75625,64161,49591,35932,47742,99062,127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,9,10,0,0,1,2,6,13,5,7,18,11,52,10,6,1,3,11,5,2,1,0,23,34,20,8,11,12,4,0,0,0,0,2,7,3,11,9,6,6,0,0,0,4,13,20,15,15,6,1,0,0,14,12,55,57,40,44,35,33,38,1,154,44,29,24,17,23,20,20,38,9,78,1,0,0,0,0,0,0,0,40,120,0,0,0,0,0,0,0,0,32,1,2,9,53,38,7,5,0,0,30,139
0,0,451,2510,4361,7035,21317,72953,186950,27070,0,19,828,2372,5096,8285,17457,60005,211586,16999,0,1440,5428,6369,8776,15346,29592,77553,170239,7904,2422,2633,3424,5143,7234,11238,28674,75863,146683,39333,1828,973,4154,9390,13640,20722,38948,87107,112612,33273,2,34,1919,3827,7229,14882,46329,121800,105463,21162,2,49,2065,4568,8105,16035,48542,121631,101347,20303,1361,1989,5535,7761,11426,19386,35392,78868,123791,37138,1556,443,1039,2319,5284,8521,21331,78063,188925,15166,5613,31356,53467,61173,63562,48921,28929,16755,10672,2199,36,768,5011,49329,131982,68967,31872,18531,13469,2682,223,7935,17117,33959,67316,78912,64347,41906,10668,264,164
0,8,4677,23655,47773,46359,30724,20165,11555,3224,1,5568,59082,51620,29595,21674,11848,4292,2741,1719,2430,97070,50319,20551,8952,3741,1649,1193,1857,378,6361,5461,9841,15016,20723,26449,33500,37061,27338,6390,14594,81726,51177,23239,9203,3596,1773,1062,1057,713,1554,178185,7495,904,2,0,0,0,0,0,1362,178381,7624,770,3,0,0,0,0,0,27989,80374,41350,17632,9272,4808,2374,1428,1071,1842,4411,4887,11266,24356,49666,63147,25949,2233,1786,439,4541,2191,1338,1911,2954,5725,12426,29418,73866,53770,10,44,133,464,1280,3525,11168,39250,110516,21750,39803,85519,34793,14543,6329,2751,1564,940,1504,394,214
31,1305,525,332,345,334,324,279,317,45,707,833,390,349,340,308,303,348,247,12,626,962,480,358,329,337,331,291,120,3,1314,323,457,586,630,386,107,28,6,0,1244,501,338,378,405,377,325,216,48,5,0,67,676,1300,769,506,289,144,81,5,0,71,673,1249,816,544,263,155,59,7,1151,527,369,320,325,372,334,323,113,3,1266,396,451,446,414,337,258,195,70,4,422,469,357,330,340,425,420,398,444,232,9,64,120,253,300,353,391,625,568,1154,257,902,663,501,412,353,276,185,152,136,494
0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,3,4,0,0,2,8,2,1,2,5,9,6,31,4,0,1,4,3,1,4,1,0,23,7,7,5,4,5,1,3,1,0,0,0,6,10,10,0,0,0,0,0,0,0,13,21,16,0,0,0,0,0,1,3,51,61,20,22,23,29,36,20,113,15,10,11,10,12,18,19,39,40,40,0,0,0,0,0,0,0,0,20,60,0,0,0,0,0,0,0,2,14,1,3,5,8,20,9,4,2,1,11,583
8576,71480,69363,61219,53886,60231,50566,28774,5973,1642,24935,97389,63402,53360,47489,49590,46102,21981,6612,850,32007,89426,68903,49415,50100,45964,43412,24394,7466,623,9680,43398,75680,86636,83179,57944,34663,15081,4564,885,15419,34032,38006,45379,47987,50145,52950,58335,52947,16510,11144,168580,141660,57778,27363,4838,344,3,0,0,10946,169778,140102,57435,28452,4766,230,1,0,0,18251,41481,50150,46218,43712,44380,51948,59718,47368,8484,30874,65214,70137,70598,50502,48114,40115,25880,9406,870,2147,2412,7440,24162,47534,66393,75461,84961,80927,20273,62414,83197,69688,51918,37734,29030,25517,24963,20926,6323,4710,30110,43219,48044,45548,44409,45700,41529,55122,53319,367
63,47,343,1122,2700,6270,18997,55680,161418,24593,72,208,603,734,2116,5148,13137,45669,191191,12355,54,706,1511,2420,5248,11698,26686,72782,146001,4127,1567,827,1599,3106,9876,17799,41102,99458,83398,12501,1161,738,1156,3066,8660,20070,42940,76227,94339,22876,170,338,1551,1799,7452,29299,39595,43077,69679,78273,189,326,1579,1624,7644,31730,40190,46483,62007,79461,522,1029,1708,3615,8187,14018,28817,61565,104275,47497,1138,241,260,867,2246,6022,15074,59797,177115,8473,2264,44047,67448,52057,39001,30462,20411,11337,3885,321,227,620,2606,29149,88201,84346,42441,15478,6088,2077,121,1963,10672,27589,42448,54930,56999,48750,26999,762,147
893,33,83,15,8,6,1,6,7,1,895,42,85,8,7,3,5,3,5,0,908,116,15,5,1,5,2,4,0,0,634,59,47,53,53,38,46,43,50,34,886,110,25,19,6,3,1,0,1,0,990,6,0,0,0,0,0,0,0,0,988,8,0,0,0,0,0,0,0,0,949,54,15,17,5,3,1,3,3,0,858,105,53,32,13,12,6,2,1,0,145,12,6,13,15,19,28,42,100,676,1,19,46,56,52,54,54,92,134,543,879,88,33,22,8,9,2,4,4,2,252
0,10,103,353,1074,3083,10887,56578,337683,39721,0,38,216,1446,7518,26678,68481,202074,142321,720,5,1835,33409,83262,87606,87599,75420,55200,25044,112,2502,2154,4026,8064,16105,38832,89299,156693,125892,5925,3333,32861,82478,87649,71449,58209,46292,39265,26422,1534,7234,46988,93617,90827,99398,62721,33580,7553,5470,2104,7409,47095,92481,87779,103388,65105,32646,6803,4844,1942,3144,40779,84257,76588,65079,55266,48607,42038,31326,2408,1022,1053,1563,4148,10611,34766,96455,223569,75909,396,1022,2891,9819,22608,37249,60251,91618,129154,92796,2084,21,286,3250,15546,28628,34970,49143,83396,165892,68360,10668,133736,112667,74967,46681,32470,24240,11245,2734,84,194
376,20157,74014,90928,85876,78370,64313,41984,31564,1761,3490,40900,85460,63225,61491,67680,61359,53318,49966,2454,16260,40993,84148,67441,72937,67103,49052,41592,46353,3464,1067,1123,2174,4416,10469,26975,64256,132464,176889,69510,18121,68069,78459,66022,80104,73067,43591,30425,22577,8908,13713,30330,195689,146358,39861,18820,11007,7497,7221,18847,13692,30417,197839,143632,40394,19445,11137,7662,6209,18916,17318,65071,75781,56246,62392,67720,49176,37004,38823,19812,973,1390,3295,8500,25711,68971,129106,150787,96894,3716,1795,16749,17484,16981,19621,27060,45456,119382,177583,47232,3270,4287,7025,22146,60466,85828,100066,114975,77971,13309,45480,162269,141310,56505,29139,21080,15163,9489,8061,847,79
161898,2190,421,150,63,25,19,5,7,1,159560,3558,961,392,181,64,37,15,10,1,154062,7623,1918,704,284,97,53,29,6,3,45206,16850,14278,12535,13499,13597,14128,12520,11347,10819,75343,37142,24837,14974,7192,3091,1363,536,216,85,148290,16246,226,14,3,0,0,0,0,0,145845,18694,224,13,3,0,0,0,0,0,100393,43484,12725,4022,2063,1166,579,264,72,11,100285,26413,18096,8821,5292,2357,1874,1051,556,34,120,355,345,388,471,812,1554,3355,11650,145729,39568,22857,16347,12992,10848,9566,9813,11782,14838,16168,58820,65536,24417,9184,3480,1545,840,416,299,242,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
229,5775,17484,31744,61055,111515,186320,300481,224281,15071,347,4212,7901,19981,39911,64949,125726,280535,398461,11932,297,1962,6366,10461,22438,49805,111460,282266,455206,13694,6577,15877,34524,54491,71862,104044,168195,258495,213052,26838,1803,1149,2490,5301,10760,22035,54841,165565,380729,309282,27,1263,7357,28801,68913,118653,168811,202782,269514,87834,210,1564,7579,28172,69322,124602,176902,217016,242472,86116,1229,1211,3759,6897,10681,18542,36905,109678,407807,357246,4036,5572,12026,23315,39929,59145,106285,256929,426365,20353,6689,112095,340278,243560,125189,67701,33008,16218,7896,1321,121392,351861,273032,115972,43679,20104,12260,9444,3397,2814,1241,4959,9403,15856,25591,47656,90733,145783,311877,300856,119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,17,40,0,0,0,0,6,11,11,6,26,17,39,9,6,2,4,9,9,1,1,11,0,38,10,11,10,9,2,5,6,0,0,2,10,14,2,0,0,0,0,0,0,0,9,23,4,0,0,0,0,0,0,0,0,8,40,29,24,25,35,28,17,50,30,16,14,7,19,27,54,46,91,3,2,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,99,0,1,14,38,57,3,0,0,0,0,225
0,0,0,0,0,2,0,0,2,3,0,0,0,4,3,3,6,6,13,7,0,0,14,23,16,9,18,15,16,1,127,12,5,1,4,1,3,1,0,0,75,59,26,10,12,3,3,1,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0,0,0,0,0,2,68,0,0,36,103,31,37,42,18,21,13,148,21,27,14,19,19,20,13,34,21,128,5,1,0,1,0,0,0,0,60,210,0,0,0,0,0,0,0,3,49,0,4,16,50,80,28,5,2,7,51,445
14867,208445,277612,288068,285915,277730,201725,97293,14491,719,9316,133385,223057,227393,254499,281525,291160,209074,37096,360,11205,63696,157582,167730,179459,235552,339568,384415,127377,281,233532,236936,226694,217492,214451,200238,168181,112958,50798,5585,42718,149956,223606,258004,273201,259953,213994,164111,74912,6410,0,8342,10214,19089,40310,76066,124471,177401,320830,890142,0,8339,10030,18190,41138,83315,129955,192946,291982,890970,19080,54883,196098,237207,276383,334353,312892,202648,33091,230,121474,128049,175076,216232,243414,251249,246718,205398,78544,711,139592,404111,248777,216495,175796,158719,131734,111379,70325,9937,27590,109152,145203,140813,149879,198271,296005,372311,194999,32642,15490,86498,160147,198609,306105,406364,314876,132192,41918,4666,516
