band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
0,1356,2614,1800,2621,6369,16100,39458,83645,145642,294094,203905,13421,47,3327,1696,1437,3165,5331,10868,23290,56763,146955,332456,215358,10332,2082,2327,2116,2994,4106,6070,13006,23789,63926,157273,298636,223765,10935,7728,2853,5512,13089,24240,32403,46121,53388,73082,101786,188647,218960,43216,6561,1016,1607,1862,2659,4270,6502,13684,28662,94580,197743,275438,176441,0,0,3,5662,7837,4846,7773,18695,43977,106025,358443,256521,1243,0,0,3,6618,5787,5681,8572,17457,49508,132833,316392,266886,1288,6105,1234,1916,2530,3620,5391,8455,14316,24278,59269,179914,336861,167136,6445,1248,1322,2023,3747,6028,13748,26129,50009,129329,301960,252852,16185,6494,14221,117243,202857,161447,108927,78845,57286,34185,17137,8566,3336,481,36186,133986,184243,187526,137226,66965,26826,13719,7185,4473,3296,2875,6519,5292,2163,4553,9688,20923,38613,54299,64717,71607,79346,105884,184732,169208,120
0,0,802,9107,16023,17566,26667,32413,47288,64424,94803,47256,3902,0,54,4294,11753,15305,22063,26745,32800,42962,61675,100008,41179,1413,0,9568,24609,23983,24774,27060,32269,37073,48275,58561,56145,17373,561,1141,406,865,1795,3164,4912,10835,24935,44141,89352,126571,48788,3346,1106,3878,16137,17988,19520,24721,35461,44743,57131,62250,53029,20728,3559,0,0,302,13602,29545,49724,54437,46105,45829,46812,50931,22417,547,0,0,395,15700,26188,51022,54873,45254,49131,51243,42717,23215,513,870,10806,21003,22758,25629,27234,31115,33972,40355,51160,55132,34979,5238,936,232,370,930,1703,2839,6927,20188,45184,110375,137173,32349,1045,1363,1878,7441,20705,32418,38405,40950,41842,41354,40612,41914,40726,10643,34,226,1254,7457,37314,74043,68678,54317,40854,34035,28476,12510,1053,295,27564,36851,45239,48331,45089,41858,37256,33456,23637,14036,6277,362,163
0,11,78,738,3930,15968,32147,78869,119880,162296,132173,17558,78,0,226,1578,6766,16421,29900,48341,95083,130777,127605,92612,14405,12,1,2582,7455,12427,25273,47012,69209,99034,116091,104595,66396,13636,15,6654,4148,24806,41642,42763,58011,61171,73845,92346,82724,56010,18538,1068,5507,3990,7182,15450,28751,47907,51873,88339,112107,98119,59962,30955,13584,0,0,1522,6379,27500,45016,57412,71976,91670,91816,90966,73039,6430,0,0,1730,8928,19556,48558,62074,67841,99111,96882,77533,75501,6012,4715,3715,8197,15617,24864,40261,52569,71462,104016,119855,81657,32485,4313,5595,1639,2413,7530,22248,41634,70418,85528,103013,111480,91868,20332,28,4350,3775,18696,52356,80712,96714,95067,85811,68028,38163,14791,4872,391,12286,36042,30575,30899,53953,99491,100284,64948,47796,40586,28128,13686,5052,698,7548,17160,37453,59393,69322,70807,72412,69917,59570,51892,39269,8285,166
7957,112370,120577,62548,36350,28255,17712,14505,11279,9151,6088,1343,9,46109,170248,76567,41112,28356,19214,13603,12985,9444,6874,3221,409,2,138810,116040,58889,33897,22269,17290,14054,12433,8990,4133,1162,175,2,25894,24953,20192,19773,20464,21416,22977,26556,31269,38025,53785,75508,47332,29458,193232,69467,42513,30469,21590,16084,11340,7673,4297,1710,300,11,9,340203,70923,14808,1864,296,41,0,0,0,0,0,0,9,339627,70539,15982,1608,347,32,0,0,0,0,0,0,104973,111501,60804,38250,27994,22319,19192,16147,12773,8825,4271,1012,83,26868,20029,23640,31559,52021,71448,83382,58165,39384,17524,3900,221,3,6339,4511,4438,6364,9516,13070,15988,18115,21299,25760,35035,57567,210142,547,3167,5541,7657,10058,12437,16188,23443,35414,61739,138156,108552,5245,143619,110022,39921,27783,23593,20134,17861,15130,10931,7445,5315,4664,1726,35
2523,9493,18290,21324,21386,19404,22519,23285,29237,28824,14250,2726,330,5321,39865,45521,42051,40649,19370,9156,5911,3237,1570,480,441,19,14371,70594,80439,26903,10131,4926,2891,1925,756,280,251,123,1,13837,34675,38137,32035,26125,20309,14908,11441,8120,6071,4427,2713,793,28685,63548,44599,29895,18184,11629,7043,5007,3051,1493,318,84,55,6,153477,55752,3877,421,45,12,1,0,0,0,0,0,6,151654,57755,3828,274,61,13,0,0,0,0,0,0,49429,78342,42465,17942,9161,6176,4243,3081,1669,716,169,114,84,24998,61432,57806,28367,21130,10002,4552,2962,1255,531,333,211,12,288,442,673,996,2374,4927,8884,16071,26305,39373,48352,45062,19844,70,494,1505,3037,5200,7385,9585,12638,17974,27695,42846,77601,7561,5309,59615,53936,36133,22075,13121,8357,5179,3640,2459,1780,1371,616,295
3287,8540,11896,37232,58317,63459,67274,61112,50391,35575,11186,6206,1285,2352,11497,18823,37960,43298,51353,57724,48337,54821,47840,32151,8381,1223,2596,15244,24868,38667,40004,43668,49700,49799,54657,59145,28123,7602,1687,6538,7895,18746,40375,53910,66498,76922,60355,43678,22349,12627,4229,1638,2817,4216,10717,18358,24636,29214,35118,43950,57183,71494,72097,32998,12962,41,197,251,4947,28516,58957,72499,50906,22371,14080,14239,8204,140552,44,196,283,7408,23746,60894,73907,48539,23443,14705,13100,8987,140508,2385,9622,17707,29387,33904,35533,36888,41513,49551,66026,61026,24038,8180,8157,6348,16356,34045,49498,51495,57033,63213,55314,41662,23996,6857,1786,2965,7317,26064,35375,36408,43068,56142,60427,50909,43961,32070,15613,5441,34364,59154,62933,65598,55739,39530,28199,22393,18677,14227,7767,4876,2303,528,4774,11388,21879,33278,38963,39059,39676,39240,34300,35244,61720,55711,506
111830,54916,30972,25629,16992,12224,7368,4986,2229,1274,1411,2383,14328,115663,39707,29233,21248,17244,13441,12828,11375,6165,3522,1755,2549,11812,84552,34978,28448,26628,22249,19776,17549,15998,11272,8154,3992,2362,10584,96620,37931,24259,18286,19327,16872,15339,11812,10675,9819,8557,5223,11822,93235,33113,20559,18560,20305,19154,18934,18130,15424,12911,9435,4951,1831,87551,107117,60400,22804,7335,1139,174,22,0,0,0,0,0,87905,108336,60826,23009,4749,1501,198,18,0,0,0,0,0,79270,27260,24186,23074,20953,19576,21888,19072,18727,16101,12176,4095,164,119008,32249,20434,20983,16535,12771,13089,12273,9109,8482,7317,3110,11182,16329,5797,5061,5487,10086,22183,37874,43385,38419,31731,30783,27715,11692,16047,16521,19854,22274,23205,21312,17959,15074,13573,14292,15735,36581,54115,50735,32764,22343,21743,25716,30670,32009,27161,19928,11969,6986,3809,709,19
0,1,812,5066,10994,18940,31206,47937,62205,75360,124090,706479,59358,0,1708,5112,5295,7965,14431,26134,42535,58993,82685,122890,604486,170214,1812,7400,13201,22474,33655,40412,45391,49636,56988,62691,88761,432443,287584,3787,1155,1145,1285,1954,3445,6874,17601,45182,123833,312256,519538,104393,4089,10741,13689,18614,29243,47153,65902,68715,65414,67823,91212,263483,396370,0,733,20738,52036,109133,118401,122269,141740,277190,177707,118509,3795,197,0,802,22897,60039,86303,129978,125367,137123,293655,191952,90040,4093,199,4832,12500,20981,41180,43188,46537,45947,43680,43225,46422,62642,139789,591525,2516,794,674,656,1148,2091,4172,10769,33940,99250,199404,564152,222882,44153,494531,139227,52502,41003,42686,47964,53913,59494,63358,57192,33038,13387,1,17,143,1222,20525,137359,349363,289046,159454,101584,53004,26551,4179,8146,28821,66984,88716,78901,61640,47581,43930,67562,170786,302016,177149,216,100
0,34,239,1622,5897,14624,20922,31301,45589,79980,181184,214152,24579,0,0,41,891,4195,9199,16164,24909,39333,78287,177517,248138,21449,0,5,434,2732,6537,11004,16562,25840,46186,87518,173906,227451,21948,270,2700,7655,12797,19107,21603,27197,35738,58333,93354,145408,155781,40180,151,99,118,310,1624,6035,15993,33152,58805,95825,147422,175277,85312,0,0,5,17,258,2494,10773,26161,48064,73212,136608,260928,61603,0,0,8,17,204,2481,10675,25510,50626,80990,120593,268148,60871,88,62,154,845,3018,6159,11336,17944,33964,62836,135539,227521,120657,59,66,167,762,2110,3482,8698,16072,34348,77353,196168,255090,25748,7765,87338,141173,105911,73619,53544,40088,32490,27708,23533,18398,8051,505,207,8323,47415,117596,140855,116184,87960,56257,29055,12087,3187,793,204,26,1267,9820,20155,26557,30918,36419,48693,74125,108588,141244,104852,17459,470
101112,332373,392857,229932,133537,80439,53119,39091,22772,11932,4015,652,597,55851,142889,283749,268485,187301,145120,108104,87710,62232,40587,18233,1790,377,36830,88579,187372,223817,191990,161066,142703,129705,113550,82231,39976,4362,247,164124,148167,118523,115836,124733,132209,136869,136357,127266,101003,66074,26672,4595,17991,107169,170816,165314,159871,157123,148425,138971,128737,115142,71327,19599,1943,2,2,0,5096,11983,23824,41130,75131,110990,157523,231406,301008,444333,2,2,0,5097,12569,23067,37193,73111,106375,162805,214867,331102,436238,19126,45609,130890,179423,171830,177268,187945,171134,142637,108014,56444,11506,602,135561,157449,143724,145946,148872,157799,150251,144114,113673,71183,31112,2412,332,15098,75068,92706,93177,102370,114737,131417,144575,145824,141121,141342,142646,62347,125102,131349,101194,102698,109131,111332,111714,118500,132457,147196,133550,67931,10274,3788,85851,119715,142000,154444,158086,163833,167068,148250,103103,65871,50149,40270,555
5143,75407,108853,129406,120037,93361,67020,44791,25191,13170,5034,774,31,1898,22065,75092,104294,102554,96237,83258,69599,58900,47161,24745,2403,12,5529,14944,50821,61973,71797,86636,89713,80885,70361,71637,67891,16002,29,108337,111458,65441,54371,52098,53238,53729,52940,48434,43103,31539,12322,1208,16105,30014,64379,63662,65766,75649,75780,70039,64510,60348,53624,34855,13487,0,0,4,6834,2877,3486,9500,28926,55881,87287,118498,163335,211590,0,0,0,6904,2879,3380,9308,27857,53245,85822,113286,173870,211667,11562,12828,45568,57232,59362,69100,91563,91224,78804,69827,59888,37218,4042,60206,87533,69790,65447,63661,63215,61313,59291,53745,50224,42681,11078,34,14771,36936,113315,125469,95751,68157,48689,38698,36945,37761,36874,28733,6119,39952,59518,56508,56212,58363,64775,67148,64524,61450,63562,56507,27296,12403,4745,26230,40919,43880,43227,44522,52617,62326,71055,74797,78849,90320,54731,556
26124,31881,22580,5634,1495,484,399,374,444,124,36,8,0,27493,31103,18382,7004,2134,751,345,172,61,40,13,0,0,37505,20956,17830,7370,1115,296,182,93,48,10,2,0,0,1568,898,983,1650,2873,4462,6486,8905,11057,13169,14775,12136,4384,3142,9826,14291,13803,12019,13285,8090,2102,540,215,68,5,1,0,11254,60080,2351,308,6,3,4,0,0,0,0,0,0,10716,60293,2836,143,11,4,3,0,0,0,0,0,10307,24444,16649,14631,10953,1790,473,210,95,40,16,1,2,5767,6482,10604,14065,14354,14657,11748,8286,4190,1585,378,16,0,367,82,67,73,100,172,253,331,556,1650,11644,18855,49193,581,2095,7424,15858,14890,11023,7507,5415,4342,3388,2394,1922,548,3405,29352,18586,12292,10020,2814,447,167,123,94,43,37,7,311
180,7839,53960,109565,115043,96309,90205,58074,38565,14386,3948,202,0,924,10715,44873,80759,88629,94778,79119,88655,63722,30201,5733,168,0,117,841,10202,31113,51697,60621,83605,120285,131530,81638,16451,176,0,106804,215548,138953,69184,29510,13573,8605,3381,1570,631,319,168,30,3201,30696,60047,73921,77487,85204,81987,70363,55560,34738,14197,873,2,0,0,2,66,552,2384,4260,7907,12745,20102,46986,160733,332539,0,0,2,99,329,2432,4699,7394,14083,23506,40643,163551,331538,1576,2188,15979,38190,61330,82606,99596,115436,92235,59477,19024,638,1,42171,98074,88916,98894,86104,73451,51812,29568,13880,4368,1013,25,0,6360,142558,167531,109389,71028,41189,21761,12373,7217,4708,2936,1135,91,8383,21854,29366,34213,39152,44025,48544,59260,75084,93809,92622,40335,1629,807,1939,6345,11950,19423,36983,68061,93719,98239,82754,70225,66672,31159,441
345,563,6884,30320,63314,59931,41567,40817,53221,61536,39535,22031,2625,288,8962,39842,55885,56458,49613,36464,42277,41741,41718,24996,20399,4046,855,22975,62465,61856,50703,35121,32697,37113,39205,38631,17835,15690,7543,28072,38178,50131,54251,56464,43772,35601,30677,25848,22314,16838,12823,7720,14902,11199,20740,35489,45904,47447,40387,38942,45225,52617,36565,11839,21433,0,1,483,20009,105903,103409,57712,54688,56295,20868,3319,2,0,0,0,343,18298,110985,101062,56042,55956,53000,22769,4223,11,0,13301,18102,50964,53472,41972,32241,32287,34062,37341,42013,33899,11243,21792,23314,37784,34634,36805,45923,54539,57814,51866,32671,17538,7784,14574,7443,14993,23418,31687,36651,39971,41512,37947,33742,32669,44586,45040,31594,8879,4294,24378,46403,50626,55373,51940,44518,38124,32997,27096,18340,15481,13119,4932,15028,34402,44867,34088,27852,27050,28011,29437,28893,31271,51297,65560,381
2,1,0,3,1,0,0,0,0,0,1,3,3,3,3,5,1,0,3,4,2,5,3,3,9,8,0,0,6,6,1,7,6,8,8,7,10,13,5,50,7,2,2,2,5,4,6,3,1,0,0,2,11,31,13,8,4,6,6,6,6,4,1,2,0,0,0,0,5,23,8,0,0,0,0,0,0,0,0,0,0,12,22,8,0,0,0,0,0,0,0,0,0,0,3,28,32,19,13,14,9,20,17,6,34,39,7,4,11,2,8,7,4,1,9,32,10,79,11,3,2,2,0,0,0,0,0,0,0,10,70,0,0,0,1,0,0,1,0,0,2,53,5,0,0,0,0,4,13,54,16,4,2,0,1,20,503
63,3918,8932,24751,43454,68555,121124,173655,244471,263035,278208,83286,1130,1650,8582,16505,17731,36090,44217,79698,95256,183866,236466,438260,155649,612,1006,4301,7086,14501,17323,25527,46526,71517,144042,250428,491494,240030,801,27935,52851,61758,73213,80378,125201,129662,150083,184056,201975,157018,65139,5313,7871,10884,10683,13618,15015,23433,31792,49590,69848,133054,237441,356328,355025,0,283,10724,28108,51868,68079,114484,192221,282646,299178,217246,48179,1566,0,342,11956,33884,36559,71953,125820,180410,313447,320521,168630,49575,1485,4826,4999,8978,12856,18602,22373,33963,47194,65629,132084,264824,454713,243541,28981,29348,23888,32528,42744,34288,71044,91772,125483,258122,392313,182902,1169,5071,47835,331590,417744,238099,137029,71901,33017,17249,9242,4638,1119,48,376672,317961,198427,126259,84476,55849,38558,30066,25583,22513,18498,15817,3903,1312,2088,4233,8713,14965,23750,32694,46397,63257,83554,118944,253310,661365,130
0,3,1023,6640,24338,59057,97623,78219,82400,65844,63440,32795,5574,0,172,4074,24183,45829,79291,78629,62474,69983,62773,58956,28193,2399,1,12777,78444,75652,68169,58799,54890,51231,42194,36398,26373,11484,544,2486,1521,2138,3047,5063,7584,14258,31511,56518,114510,170364,99658,8298,3208,15773,51730,52109,51773,55103,58947,62968,60564,53223,36927,12974,1657,0,0,805,2732,9504,42519,139477,126388,96442,61426,32597,4994,72,0,0,871,3099,9462,43146,140794,124309,97827,62184,29499,5699,66,2408,34316,62173,57900,57285,53876,51990,47075,46228,43572,38881,18480,2772,1898,1905,2483,3557,8299,15186,29439,55238,95046,144537,134133,24137,1098,2366,2624,3941,7843,13385,21874,33019,45320,58388,77643,106968,121167,22418,90,732,3378,13972,42612,64986,65785,64074,64688,70557,76965,46673,2444,2694,89368,95562,86519,73243,56714,41002,29536,20558,12204,6429,2973,154,158
0,2,4392,15596,27346,35448,54308,63654,78985,78204,76663,27326,4014,0,227,6658,18980,27829,42111,50775,54989,67685,77661,88078,29233,1712,8,12878,41255,42464,43806,46334,51223,54420,58842,58412,43448,12500,348,5424,1665,2113,3180,5434,8735,20692,42747,61500,97340,123591,87094,6423,4761,7074,21047,26723,31557,38755,51788,63094,76202,75686,52050,15449,1752,0,0,2,282,2393,36416,72074,79197,89935,83714,66596,33079,2250,0,0,2,305,2226,38306,71163,78257,93723,86964,58098,34725,2169,4139,16061,30126,34447,38929,41009,47001,49382,54587,60058,58070,27167,4962,4204,1007,954,2101,3379,5706,14061,37576,78899,149400,144910,23437,304,6479,5725,7701,17086,26115,35630,44464,50026,55371,61153,69514,67260,19414,61,864,3161,12639,52125,96120,88446,66644,50411,43161,34587,13017,4702,1502,44607,56443,63928,65393,60848,51355,41700,32369,22510,14489,9990,804,172
116,65591,59321,20179,8228,5412,2850,2647,2516,2898,2638,338,21,6053,95002,35249,12208,5981,4045,2997,2431,2187,2719,3496,384,3,83386,51760,14172,5908,3568,2529,2128,1852,1975,3219,2018,240,0,487,513,626,880,1276,2162,3424,4521,6588,11865,26748,65620,48045,21576,98227,22169,9505,5488,3669,2945,2575,3060,2596,761,174,10,0,15083,132290,13967,7528,2701,944,228,14,0,0,0,0,0,10302,135547,15744,7500,2528,880,241,13,0,0,0,0,64509,54968,19506,9204,5371,3605,2835,2384,2376,2703,4082,1147,65,456,487,521,943,2054,5890,18937,41756,59993,35122,6208,387,1,33,287,916,2198,2058,1760,1676,1810,2219,3141,5601,14991,136065,0,22,52,326,1051,2366,4297,5750,8154,16838,53208,80370,321,110893,36240,8296,4128,2645,2067,1728,1830,2743,1625,484,75,1,54
0,604,8145,27005,54027,58340,42190,27450,15110,4855,1438,147,3,178,13604,57113,56819,42887,33011,16144,10002,5943,2878,685,50,0,1199,18199,49607,54587,44228,28793,17916,11691,7052,4608,1420,14,0,27035,26162,36925,42312,40129,31118,16763,11615,5158,1838,227,29,3,13320,24376,44518,46527,33214,26051,18043,12371,9533,7167,3663,531,0,0,0,310,2010,3788,13671,58727,73283,46033,23611,10781,5287,1813,0,0,313,2236,2732,13883,59155,72600,46973,24070,9804,5720,1828,10089,20633,41996,44265,40406,27903,19806,14840,10093,6713,2514,56,0,20419,24003,45047,56191,44048,23237,11935,6778,4351,2640,655,10,0,7901,9314,5872,7978,11124,15472,22137,28471,37490,43402,37012,11866,1275,2124,4988,7564,10179,12523,16346,19098,24276,31642,41115,37698,24321,7440,3886,9407,27726,42750,43746,36140,26768,17604,12147,8450,6063,3849,778,490
226,15511,47435,37171,27638,39384,56384,62170,54194,23551,6583,571,1,2289,29590,44570,44431,49323,47346,55350,42670,31607,18099,5236,308,0,3273,24710,65932,66765,54101,48487,43773,31528,20076,9318,2699,157,0,2827,13774,30057,38305,45680,48849,60974,53543,44513,23790,6783,1452,272,2789,11495,20334,30566,47041,55717,55312,47122,38554,32503,22291,6671,424,0,4,4924,59448,109896,25510,9353,6345,14197,69961,54405,16656,120,0,2,5475,89413,74529,30131,9579,5805,12936,71392,52635,18845,77,4783,15676,32318,40365,47693,53047,47743,39852,35455,28291,19660,5820,116,6472,25977,33446,44860,67092,59485,45412,34224,27090,19678,6672,410,1,71,149,427,1524,4961,15326,38603,70337,70489,66129,62481,38611,1711,35339,37918,28795,24132,22996,25687,31637,40996,45910,37567,23727,15421,694,990,12206,31950,43308,59039,61749,37683,27036,22697,18486,17421,21302,16952,233
226,15511,47435,37171,27638,39384,56384,62170,54194,23551,6583,571,1,2289,29590,44570,44431,49323,47346,55350,42670,31607,18099,5236,308,0,3273,24710,65932,66765,54101,48487,43773,31528,20076,9318,2699,157,0,2827,13774,30057,38305,45680,48849,60974,53543,44513,23790,6783,1452,272,2789,11495,20334,30566,47041,55717,55312,47122,38554,32503,22291,6671,424,0,4,4924,59448,109896,25510,9353,6345,14197,69961,54405,16656,120,0,2,5475,89413,74529,30131,9579,5805,12936,71392,52635,18845,77,4783,15676,32318,40365,47693,53047,47743,39852,35455,28291,19660,5820,116,6472,25977,33446,44860,67092,59485,45412,34224,27090,19678,6672,410,1,71,149,427,1524,4961,15326,38603,70337,70489,66129,62481,38611,1711,35339,37918,28795,24132,22996,25687,31637,40996,45910,37567,23727,15421,694,990,12206,31950,43308,59039,61749,37683,27036,22697,18486,17421,21302,16952,233
0,0,0,0,342,11331,47502,72876,67912,40008,13674,1948,87,0,217,4467,25274,55416,58742,49481,33172,17168,7994,2989,736,24,2,9228,69907,68094,46166,29444,17176,9067,4090,1642,687,173,4,5941,11802,23583,29356,36728,35984,35027,33206,23457,14079,5493,1000,24,6153,24647,45863,49124,41166,32098,23198,15851,10623,5075,1601,244,37,0,24695,197855,31392,1580,157,1,0,0,0,0,0,0,0,26665,189076,38328,1467,143,1,0,0,0,0,0,0,4215,22593,49040,45742,37888,30046,22911,17731,12556,7969,3832,977,180,4904,12685,20305,26366,43323,54094,53566,28579,8484,2313,831,221,9,654,761,1333,2904,6091,11766,18683,27862,39861,54986,56915,31343,2521,0,75,657,2650,5928,9730,14765,22062,33213,50786,65772,45637,4405,2339,30284,52022,50291,38948,27614,18842,12828,8727,5694,4257,3269,565,215
0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,1,1,0,4,4,4,6,55,20,2,3,0,3,2,6,8,5,6,5,11,142,4,3,1,2,0,0,1,1,0,3,2,9,115,19,13,9,4,5,4,4,1,4,5,3,3,10,50,0,0,0,0,0,0,0,0,0,0,0,14,54,6,0,0,0,0,0,0,0,0,0,0,74,58,38,22,7,17,15,22,6,12,12,14,25,236,16,12,13,11,6,9,11,4,5,4,15,29,132,11,1,3,0,2,4,0,0,0,0,0,60,190,3,0,0,1,0,0,1,2,0,0,44,17,7,5,3,6,16,23,85,22,2,7,2,6,51,153
3540,3326,3709,3185,1511,2213,1241,935,1067,1313,1129,987,619,5117,3241,3244,3254,3439,2844,2027,1775,1069,476,449,909,15,5588,3613,2803,2962,3783,4253,3483,2138,1142,501,510,340,0,1532,2571,3989,4570,5406,5644,4614,2952,1583,890,425,216,121,2268,6241,4699,3057,3363,3342,4141,6281,7608,2858,719,114,0,367,28875,19746,619,249,1,0,0,0,0,0,0,0,368,29743,18895,682,165,4,0,0,0,0,0,0,0,3151,5661,4685,3651,3718,4156,7924,4994,1560,515,277,441,128,2509,3346,3510,2479,3889,2080,2244,761,578,370,346,91,0,1655,394,312,380,1316,2946,3464,3149,2839,2609,2833,3633,5586,208,2193,4073,3668,2909,2483,2141,1881,1822,2221,2020,1538,694,979,4788,3853,2839,2708,2720,2910,2994,3341,3132,2138,1474,627,307
573,2782,2316,6151,4852,5314,7262,10583,13364,26088,21944,651,0,2192,6141,6120,8378,7627,9436,18964,16421,22833,3705,62,1,0,1567,5906,7791,10585,12210,13308,21072,22332,6769,337,3,0,0,21303,45514,21648,5166,3552,1534,1046,804,748,371,154,40,0,7989,5688,6435,8665,7582,7695,9559,10353,14137,14179,8759,826,13,7,65562,35316,727,214,49,5,0,0,0,0,0,0,5,67208,33770,694,132,63,8,0,0,0,0,0,0,7632,5563,5496,7415,8127,10123,8299,11586,13953,16497,7014,169,6,13870,19199,21219,23230,9601,10795,2992,735,181,51,7,0,0,1887,5560,20096,21216,14708,11060,7852,5252,4269,3970,3486,2233,291,2385,10040,10639,9502,8601,7776,7006,6459,6626,7507,8638,12212,4489,848,4227,4032,3867,4419,5358,7176,6702,6319,5619,6263,11126,35924,278
0,1815,30867,117318,158642,147312,153069,119801,88181,47903,19209,2288,29,7,5761,50450,99690,114043,128515,127925,132789,112146,81005,31841,2257,5,0,304,10069,42477,79360,115179,145958,152289,145874,130072,59901,4941,10,215988,247860,142333,95229,62045,41888,32123,21296,14785,8526,3406,900,55,9501,77888,103827,99352,100594,123154,118224,88361,63271,45515,27317,17802,11628,0,0,8,320,1537,6928,14852,31485,59519,132824,278131,299428,61402,0,0,8,360,1017,7221,15699,30816,59890,135346,260598,315010,60469,2936,3187,33383,77615,103114,121095,146349,158040,114220,67001,25161,23599,10734,80104,129307,124749,123173,104609,90658,76510,60284,46370,30923,16830,2906,11,11618,195517,245894,191665,118728,58492,28327,16290,10226,6229,2876,548,24,21597,19080,20666,26878,36701,52615,81444,111854,119211,126909,156461,109578,3440,1825,2104,8029,15147,28887,68702,127818,167593,167307,132785,88981,43094,34161,438
10990,161015,308458,187925,88374,48576,26855,19312,11534,8921,8234,9909,7806,15067,152536,285896,176999,99427,60597,36996,23376,14148,10067,9393,9880,3527,42318,257384,253943,132741,71736,47245,30576,21852,15197,10288,7438,6853,338,120822,29832,32256,41135,54490,72755,93136,103267,108342,100075,71351,42960,27488,140265,91578,108068,117536,109715,92641,73374,58904,47619,33650,18336,4676,1547,0,1,84,10629,122173,280820,242473,135046,66457,27309,10532,2385,0,0,1,35,11391,129857,276243,239192,135496,65367,28025,9743,2559,0,145205,145178,170641,139561,89765,63420,48658,35747,26035,17997,10495,3683,1524,125789,61025,79609,103578,118827,106142,100197,78442,55018,37453,20270,8624,2935,52709,15846,13573,13192,15543,20915,27656,36973,52066,88400,203656,247531,109849,13840,41436,63405,70514,67798,63794,63938,71639,78029,82439,76709,103093,101275,61788,174112,197864,167601,107193,68739,44688,29093,18218,10784,7256,6222,4351,547
2484,48416,112164,153578,114737,71756,30524,13873,8580,1656,432,164,48,2575,27582,91985,125899,117034,88010,56225,30450,13258,4368,844,160,22,1268,21630,92864,115913,110234,87335,61408,38154,19994,8036,1462,113,1,47833,85065,82002,79617,72732,61672,48420,35586,23622,13981,5931,1654,297,11751,48242,80126,84138,86539,79143,65006,45620,29824,17874,8277,1736,136,0,64,4859,35236,72383,120302,133746,114397,61571,14716,1116,22,0,0,58,2508,37046,75815,118166,128399,118063,60754,16317,1262,24,0,8858,24675,79101,109478,104419,78667,59210,43223,27588,15609,6524,1022,38,27612,75495,86464,89927,83249,72268,55675,37992,19537,8168,1828,179,18,8944,4033,10610,22604,42225,61690,74022,79836,80213,77612,68182,27135,1306,7213,16675,28348,41805,53024,54129,48159,46203,53173,67494,74541,58948,8700,5635,8563,40045,80177,108417,102397,78925,56883,37353,21247,11501,5701,1566,451
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,3,1,4,4,0,0,0,0,1,3,4,8,3,3,9,2,2,0,25,3,3,2,1,1,0,0,0,0,0,0,0,1,20,11,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0,3,32,28,31,23,11,12,10,4,0,60,24,22,8,4,11,6,5,6,5,5,17,2,38,3,3,0,1,1,0,0,0,0,0,0,10,40,0,0,0,0,0,0,0,0,0,0,17,11,0,0,0,0,4,6,18,10,4,1,1,1,10,145
