band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,census_code
94248,18040,8837,7202,31615,69924,31486,14605,9741,34186,55377,37707,20008,14728,32122,52178,30051,22807,21179,33727,61617,41707,30860,21422,4336,142703,11761,4184,1253,41,142364,12036,4231,1270,41,47868,44486,37652,25049,4887,50577,34969,23124,18556,32716,36993,13667,20367,37938,50977,26999,27216,22575,19861,63291,62154,41906,33170,15633,7079,15
3586,38575,112660,365451,90997,4554,38415,95984,320459,151857,8574,35573,94965,302276,169881,23796,89654,183874,249174,64771,13098,38438,116694,259734,183305,500,14059,40378,138463,417869,465,13852,40969,142880,413103,12107,30660,82577,260145,225780,10529,25471,108019,320614,146636,128879,261233,139760,64502,16895,147729,169888,168903,101820,22929,20668,71065,133149,154503,231883,127
0,0,0,0,0,2,1,1,6,18,0,3,8,23,29,64,10,11,1,5,40,38,23,11,0,0,8,10,26,0,0,20,29,25,0,3,15,115,130,66,95,73,50,62,98,80,1,0,0,40,121,2,1,3,30,0,13,80,20,33,139
0,30,4094,53729,264794,9,2433,19184,155850,145171,1415,25178,78046,156954,61054,5440,7546,14014,59364,236283,4934,25616,98501,143563,50033,25985,89348,174700,30123,2491,25197,87305,178128,29704,2313,4794,29561,78045,134564,75683,1581,3044,12633,120563,184826,14889,43464,77992,132129,54173,1937,38805,121431,126274,34200,41686,139980,88909,42536,9536,164
128,4678,3862,3480,175992,1679,5147,4955,65282,111077,3413,14366,65461,96388,8512,111756,60925,12321,2820,318,47775,84805,35034,15577,4949,179988,7699,425,28,0,180373,7308,437,22,0,42622,68230,42819,22205,12264,13913,53730,83421,33939,3137,94655,58727,22171,9728,2859,182,1669,6980,22320,156989,30240,47447,55367,32954,22132,214
627,1231,838,879,262,1088,1111,690,737,211,1362,1012,647,672,144,1591,660,905,618,63,1636,652,713,668,168,46,678,1274,1460,379,43,672,1275,1479,368,1575,666,656,753,187,1546,768,800,616,107,1187,750,543,613,744,114,612,714,846,1551,1184,923,711,538,481,494
0,0,0,0,0,0,2,3,1,8,0,1,9,3,22,27,6,1,7,8,27,12,3,13,1,0,4,12,10,0,0,11,14,23,2,3,57,52,68,86,92,17,18,35,125,42,0,0,0,20,60,0,0,0,18,6,12,44,0,10,583
120265,123865,107345,58352,1883,139823,111129,87427,66140,7191,128051,97055,78051,90790,17763,50341,138041,133245,77854,12229,53347,76214,85119,113737,83293,31793,213454,160721,5704,38,31610,212533,162029,5507,31,62168,88046,84441,114163,62892,125188,114264,78918,77237,16103,4941,56752,111741,119825,118451,192101,104329,54313,40463,20504,43988,73751,80944,89045,123982,367
1,584,5110,70376,195162,46,1163,7114,71399,191511,361,3950,20788,150735,95399,2776,3569,14242,99677,150969,2325,11654,57651,138836,60767,7055,29177,56227,115303,63471,6861,27760,58136,117647,60829,1784,10190,39081,122497,97681,1132,1221,7126,126294,135460,13633,91040,116848,46778,2934,488,33380,106644,104803,25918,8834,76203,104137,68817,13242,147
78446,1463,1250,1468,20922,73749,2237,1467,1814,20040,69097,3186,1812,2394,18777,37430,7791,6975,8508,30683,67165,9314,2701,1452,1056,77136,185,8,1,0,75918,118,9,1,0,70737,8372,3254,1563,1091,66503,10888,7075,5914,18004,21743,3980,3431,5539,54291,9759,7918,6105,6905,38845,66452,4706,1392,621,1043,252
0,60,3466,171693,274273,32,2089,52337,296430,98604,976,59149,211915,164583,12869,6596,17406,83971,259321,82198,10490,73259,196190,152441,17112,17943,177817,217112,34903,1717,17832,177728,216957,35642,1333,9838,76961,175050,161430,26213,3858,11538,70768,326333,36995,3948,40070,141971,234679,28824,365,26745,128206,215368,78808,30713,210425,153020,47963,7371,194
14,2214,29340,160803,296972,18,4053,44476,219216,221580,378,26251,101124,214611,146979,2177,12971,75820,285310,113065,5846,55065,137870,188912,101650,38,7273,178904,181667,121461,39,7070,179708,185137,117389,4143,55485,113538,166894,149283,564,6332,37513,234414,210520,65406,136877,178726,97567,10767,860,57047,199462,184885,47089,19971,129362,180411,124540,35059,79
21250,9282,40972,84027,9248,34021,80986,40814,4522,4436,84298,69293,6784,1677,2727,100629,40219,13819,6466,3646,96987,46465,15906,4213,1208,163977,741,59,2,0,163918,796,64,1,0,112546,38195,8929,3729,1380,101532,49490,9151,1564,3042,2768,12621,39970,70145,39275,2214,6049,13860,36496,106160,71634,60225,23190,7032,2698,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
1969,12721,52861,434420,451984,5277,12325,37060,261405,637888,3972,12564,31722,189564,716133,21047,31094,80675,332537,488602,6525,9284,27793,124489,785864,1938,9794,72601,513800,355822,1900,9697,73046,529390,339922,5388,10667,25290,117454,795156,11656,12340,29160,210588,690211,286396,539524,91882,30811,5342,536720,334176,55992,18579,8488,4615,17934,59345,173529,698532,119
0,0,0,0,0,0,0,0,14,63,0,0,5,30,42,47,11,10,9,14,37,18,19,11,6,0,25,3,0,0,0,32,4,0,0,0,4,77,45,63,87,39,22,38,94,98,0,0,0,20,20,0,0,0,99,0,28,86,0,0,225
0,0,2,2,3,0,5,5,12,20,0,10,38,36,28,135,12,6,1,0,120,49,15,5,0,0,0,0,4,58,0,0,0,7,63,0,69,118,86,28,179,45,33,32,47,141,0,0,0,60,210,0,0,0,54,3,36,138,16,54,445
287361,660938,545717,170465,2384,242265,560058,492494,361209,10839,172738,430976,384943,598081,80127,357486,544221,490492,243347,31319,217962,473387,476638,435356,63522,17759,41389,269952,719245,618520,17063,41699,266838,728921,612344,118041,498059,525264,501292,24209,253449,470877,510787,400170,31582,245433,535708,361731,357862,166131,166365,386686,481365,493093,139356,172490,424335,446998,470265,152776,516
0,0,0,0,0,0,0,0,4,10,0,0,7,3,25,21,9,2,7,17,22,7,17,19,12,0,0,0,27,15,0,0,0,36,22,0,3,73,48,142,78,14,3,30,197,41,0,0,0,30,90,0,0,0,18,0,6,54,9,31,553
1360,4678,23899,85375,64835,10053,58194,86673,22039,3188,64844,106641,5914,1548,1200,77043,57764,26825,14024,4491,122961,43908,10029,2706,543,174395,4501,982,247,22,174497,4335,1049,248,18,148104,22001,6018,3267,757,65334,85359,22570,4866,2018,1198,6621,33080,89147,50101,752,2462,6505,22077,148351,116908,48520,9320,3196,2203,262
175,14143,65950,230368,107269,443,26551,130027,228817,32067,9708,98290,189266,115019,5622,22435,97572,170082,120462,7354,64896,226058,106289,19750,912,15567,251276,147754,3308,0,15285,250256,149156,3208,0,44206,169393,136348,64120,3838,1774,51468,224991,134523,5149,18867,71561,142547,149025,35905,61,1131,12796,136979,266938,112571,210241,72428,20662,2003,53
999717,48578,9453,1401,1100,976889,51542,21491,8751,1576,966850,50853,22642,17126,2778,167000,217434,302748,264295,108772,744259,174624,72837,41167,27362,243144,633338,136838,43415,3514,256548,615740,141262,43509,3190,854178,115073,40653,29873,20472,737325,207666,80037,32028,3193,24355,12087,27381,49620,946806,159766,177722,254816,325962,141983,796572,131404,54410,29482,48381,563
89,1735,1626,433,88,832,2087,663,286,103,2148,1099,418,205,101,1811,632,754,598,176,2742,628,379,149,73,0,1584,1386,821,180,0,1569,1399,833,170,2534,696,410,246,85,1690,1177,844,198,62,1201,405,420,572,1373,36,144,234,629,2928,2471,626,474,238,162,634
51580,114297,129062,169288,22271,70936,98431,104039,170711,42381,52459,113523,120586,161741,38189,28225,94581,132977,189071,41644,8959,38581,109146,195967,133845,670,63043,203496,171883,47406,747,62025,201233,176875,45618,10099,58361,109388,191554,117096,43058,111049,108548,177039,46804,12298,64231,178288,176608,55073,233570,175053,54519,16704,6652,6632,49110,121893,153960,154903,358
84,369,12507,129699,67802,94,922,8915,78044,122486,130,1399,10209,104969,93754,4396,14459,45957,95122,50527,502,1742,17702,103609,86906,0,93,831,19652,189885,0,97,768,19449,190147,488,2273,11507,85648,110545,1100,3918,18308,101480,85655,38102,130538,32976,8002,843,24185,75527,86875,22106,1768,961,9595,39459,78049,82397,422
0,141,1217,3771,2780,42,739,1785,4183,1160,355,1640,2454,3317,143,2735,1983,2090,1020,81,1565,3714,2171,453,6,4,935,4832,2091,47,2,932,4868,2062,45,855,2394,3386,1218,56,643,1990,2563,2601,112,2287,1869,1850,1480,423,0,18,278,2083,5530,1012,3306,3168,417,6,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
105901,504810,358782,108542,4215,108244,512716,301797,150772,8721,100666,406059,291734,254374,29417,224704,312879,331079,189058,24530,113435,478903,319505,160521,9886,18624,34385,265032,504622,259587,18716,33861,263726,511748,254199,77374,487642,362635,153736,863,138309,322988,362780,239944,18229,86323,283616,275490,284939,151882,28327,162402,390306,399223,101992,126627,400587,370227,163347,21462,515
0,289,1563,6896,4531,167,1701,3083,7504,824,825,2301,4391,5428,334,6926,4383,1384,513,55,1598,4594,5708,1008,247,44,776,10682,1580,4,73,715,10931,1363,4,1259,3274,5288,3134,239,2339,4792,4650,1272,226,5651,3479,2148,1359,624,122,341,954,7187,4551,905,2571,4091,3319,2266,603
0,117,2139,138485,250373,8,3102,62196,265787,60021,625,44107,208555,115836,21991,9972,72718,193907,109061,5456,14921,143207,166088,58020,8878,50,39410,304678,46635,341,45,40998,301986,47787,298,7659,126187,162447,72314,22507,947,18386,170199,175527,26055,15001,71888,186925,112747,4553,15,1744,43026,203588,142741,23995,196282,128870,36508,5459,46
190111,35177,4347,1509,326,146869,64349,16105,3588,559,119241,73377,32387,6019,446,84310,52701,45700,36705,12054,98421,57777,51031,22162,2079,89981,95056,42949,3395,89,86378,99058,42407,3544,83,82542,65989,56535,24676,1728,119993,49463,39271,21446,1297,1373,3322,15788,102924,108063,26028,55600,47262,45267,57313,74768,101500,47756,6911,535,6
407656,11113,2556,825,1265,390299,21874,7680,2406,1156,375305,31137,11763,4335,875,57063,69031,91422,135218,70681,279775,74554,37328,24917,6841,258643,140772,20914,2998,88,255790,143837,20714,2985,89,316989,60170,27004,16167,3085,260323,108692,38640,13447,2313,1038,1343,7802,29821,383411,88885,101583,96702,87125,49120,302963,62929,29796,15677,12050,576
0,0,0,2,19,0,0,0,13,106,0,0,0,39,108,62,16,19,14,43,46,38,28,34,22,2,40,14,0,0,3,46,13,2,0,0,5,77,62,101,44,48,14,29,117,183,0,0,0,10,70,0,0,0,153,1,39,139,12,20,350
0,26,579,14589,200227,54,1442,12108,117770,84047,1050,29038,116807,61656,6870,125216,45067,26573,14617,3948,80506,99710,27194,4263,3748,169728,42748,2918,27,0,171800,40596,3000,25,0,54770,88553,51834,14944,5320,35578,60130,75707,38179,5827,96100,51240,38666,26002,3413,1,90,763,15036,199531,47582,85479,62030,14634,5696,222
0,0,0,0,0,0,8,21,5,78,0,14,29,14,97,150,24,21,31,68,153,60,63,68,48,0,4,53,68,3,0,2,55,86,5,6,130,80,114,216,198,30,23,55,247,180,0,0,0,200,400,0,0,4,137,5,52,261,25,145,571
36855,9596,7252,6884,69223,36960,10042,7619,8995,66194,32038,12603,10894,13918,60357,58324,9463,7216,6901,47906,71832,15435,14994,17308,10241,127206,2172,419,13,0,127156,2213,428,13,0,58200,18019,17220,21992,14379,47944,8373,7726,9843,55924,85088,23856,11215,6882,2769,12311,7008,5378,6041,99072,86735,9072,8943,8823,16237,11
394576,662357,196631,25741,1075,278374,593652,333420,72273,2661,190221,417574,417400,246828,8357,402431,515833,256902,95694,9520,89111,326955,449321,343646,71347,11906,163115,377812,472130,255417,11299,161280,380194,473595,254012,95757,326414,461445,346462,50302,285059,524238,347233,117175,6675,60543,347579,362999,356039,153220,362867,386715,294159,194946,41693,44661,220165,366227,395056,254271,455
283466,18126,1335,247,77,291835,10236,899,203,78,287285,13692,1696,501,77,26429,41044,84513,100827,50438,188089,83308,24994,6399,461,12173,114518,166395,9974,191,12050,115949,165367,9727,158,250964,40171,10196,1816,104,153336,117457,26801,5471,186,4298,2452,4831,12376,279294,43385,59720,58097,79241,62808,241990,38466,11050,5219,6526,589
267861,172951,110275,69519,8823,176589,180898,146363,107127,19010,171956,171317,129442,126364,31464,36711,70886,157194,273809,92460,59268,125373,164205,195207,88417,22264,67205,207836,226158,109577,22614,65075,208307,229577,107467,93143,150404,155647,170609,62149,85895,124230,181172,199589,38835,9944,65016,114962,186419,254085,240035,219063,103135,49221,18015,102583,158061,156678,126421,86852,606
261185,147461,72062,26830,2509,158466,125906,103838,96375,25462,136744,90182,77277,127382,78462,30116,38632,78392,197070,165837,71758,81190,66605,104613,185881,5335,107201,166381,180126,51004,5366,105642,168197,183405,47437,91410,82498,69475,113963,152701,40536,98153,116007,157254,98097,11447,101216,113977,103742,179665,296957,72724,55221,53513,31632,113660,81975,64429,74783,175200,573
24509,46192,77748,70111,7657,47958,67953,79202,26930,3991,69675,73547,67167,13108,2385,29744,77055,80111,31877,6928,43076,54518,62127,63334,2131,183153,40556,1018,17,1,183567,40110,1045,17,1,55055,61678,73439,33095,2129,44395,86409,75600,18366,1688,7423,19868,55264,65960,77170,15252,73212,53772,54541,28262,47976,47812,51234,52192,25826,326
0,0,0,0,0,4,1,3,1,2,12,2,1,3,17,27,0,7,1,8,29,3,8,3,12,4,0,6,2,0,28,2,0,0,0,79,22,21,17,29,215,10,5,16,41,29,4,2,7,10,65,1,1,0,4,7,5,20,11,25,612
14064,188224,211581,58182,1720,17277,161595,192506,94429,7964,9364,98120,163426,174367,28494,104897,107982,118419,122566,19907,30148,79066,122779,145050,96728,1023,9259,78620,185303,199566,1009,9111,78562,190534,194555,8826,73680,147689,173283,70293,48736,104546,156610,141988,21891,65364,146426,143866,101589,16526,176581,102269,91516,69649,33756,12433,60251,117262,149104,134721,131
187223,16294,6850,7281,2352,181320,20377,7296,7837,2574,191632,16295,6597,3143,1154,27641,25375,42685,65853,56644,172389,24070,11359,6290,2402,247,170466,36196,8527,211,280,169381,37417,8419,150,183056,21499,7267,3703,1614,99488,66917,42919,11607,2089,10645,2042,3154,9172,193185,6140,15380,20911,48005,125549,189005,16771,5113,2150,2196,619
0,798,32471,253341,90065,43,10692,113267,224519,28154,3822,91204,208634,66494,6521,20683,31098,94682,193163,37049,36105,122604,160604,51220,6142,19258,252289,98385,6729,14,17913,255633,96515,6603,11,29139,129930,146293,62673,8640,10923,28855,99104,227692,10101,11847,20252,94662,220603,29311,107,6746,59479,184625,125718,62677,213721,79889,15259,5129,195
3432,35895,140546,224720,10913,10379,33278,110685,216507,44657,10515,34638,85198,197754,87401,23012,31434,91637,204959,64464,17055,25138,61614,142107,169592,984,22517,136938,226800,28267,912,22336,137740,228231,26287,15182,29757,71373,162043,137151,18429,22057,79261,209625,86134,27721,154936,148350,78321,6178,199030,109328,50375,33557,23216,14459,41267,86416,118682,154682,124
11582,283963,379872,363985,105262,27746,290291,322530,337763,166334,14476,163499,324145,407024,235520,218158,224022,230992,297170,174322,44976,160881,292435,402327,244045,1890,9455,46400,479840,607079,1689,9599,45600,490532,597244,15369,115560,281761,480170,251804,97199,199431,268165,356186,223683,151645,534364,269379,144512,44764,273563,387260,245175,175190,63476,25739,133719,337105,383283,264818,475
114,1462,2835,7181,7169,436,1897,2885,8798,4745,964,1794,3319,11421,1263,8406,6593,2723,741,298,1696,6132,8072,2646,215,174,984,9884,7671,48,201,930,10002,7585,43,1094,2292,6524,8235,616,1764,3843,7024,5774,356,10520,4857,1878,971,535,96,732,1965,6964,9004,1179,2371,7467,6783,961,536
66273,50782,60545,48098,13724,46089,66929,72403,43905,10096,54780,75780,66545,36018,6299,31052,46929,72452,73296,15693,42050,98543,70328,27294,1207,53066,103298,54735,24214,4109,52169,103356,55194,24677,4026,40697,92315,68776,33811,3823,33531,38701,78682,83013,5495,12997,20282,46763,86261,73119,2478,30688,62372,94328,49556,56919,108783,57950,15157,613,21
0,0,0,0,0,8,3,10,3,4,0,22,36,12,7,126,0,0,0,0,132,30,5,1,0,1,3,0,4,54,11,5,2,4,52,66,100,57,43,21,220,18,15,19,15,91,0,0,0,70,200,0,0,0,35,0,7,145,0,60,559
23136,370990,603312,126279,2412,36466,382339,544932,157010,5382,28678,289581,538002,258966,10902,338448,483399,230924,64663,8695,41332,243296,455156,312063,74282,1624,44377,231639,513785,334704,1595,43915,233765,529362,317492,21228,204487,476721,366662,57031,117599,440786,425266,132132,10346,65634,425915,404946,205753,23881,234875,272622,306417,257950,54265,14900,140717,339850,370224,260438,427
6093,123962,206865,134595,12433,3751,86693,190005,170317,33182,7667,91604,150698,178870,55109,4654,7927,24488,140291,306588,3759,12715,96035,258488,112951,593,11136,140655,292637,38927,589,11024,142044,293998,36293,3756,24667,106004,232139,117382,3705,6152,43600,305703,124788,7652,58589,113210,170457,134040,184841,236266,48053,10073,4715,20169,152249,157848,114169,39513,471
0,0,0,0,7,0,0,0,0,28,0,0,0,0,56,8,10,7,9,57,0,17,17,35,50,0,0,0,4,36,0,0,0,6,48,0,0,0,34,204,0,0,0,42,252,67,0,0,0,50,130,0,0,0,36,0,0,100,8,40,101
215169,49702,4883,323,21,250933,18481,606,64,14,254886,14651,492,62,7,98187,58090,38682,35361,39778,159202,80743,27314,2745,94,264498,5571,29,0,0,264753,5315,30,0,0,218377,43968,6822,895,36,173318,57136,25987,12719,938,827,646,3714,26750,238161,23833,59448,54034,56706,76077,187530,57543,19071,4945,1009,297
406869,13928,785,247,184,407004,13333,1117,354,205,376562,41743,2912,592,204,224059,87858,53346,40123,16627,258402,93457,53439,16032,683,378477,42611,915,10,0,378274,42810,918,11,0,288876,71890,45031,15600,616,347882,57879,13289,2726,237,1513,6231,32638,79107,302524,72939,74852,76713,94278,103231,233477,75331,42886,32295,38024,299
3882,65493,101237,57685,19067,10047,74516,82271,58564,21966,6322,52400,79108,85351,24183,107227,52097,47493,32588,7959,22550,39615,58832,76349,50018,366,9764,7446,63466,166322,316,9775,7479,64401,165393,12962,24718,64619,91850,53215,61034,57201,57786,55477,15866,92780,88775,43039,19394,3376,70279,63322,50832,42074,20857,11573,8545,29758,80201,117287,478
0,417,18553,210211,57206,6,5655,97595,172003,11128,776,68475,174792,39974,2370,12145,45327,108271,113614,7030,26234,142782,99802,15961,1608,13277,208607,63006,1497,0,12035,209797,63120,1435,0,22276,135505,100884,24745,2977,5823,34172,139619,104499,2274,7536,14857,91209,163339,9446,79,3538,26363,115185,141222,56593,167161,49747,9776,3110,190
57589,62705,102812,63641,1540,80486,68967,79351,54784,4715,73888,68249,73806,66119,6266,117375,93923,56519,19018,1526,52635,48665,58231,86283,42626,75009,170513,38159,4725,75,71406,174733,37429,4868,45,49069,50704,61475,90426,36739,112951,70291,58511,42467,4239,20848,105098,78728,35720,47933,93134,87761,42848,32076,32453,29981,32769,38811,62395,124346,369
134972,180677,190129,82017,1828,205098,170494,158877,50977,4177,211681,184367,127570,58542,7463,75245,200880,228281,79088,6129,130086,116514,148715,143215,51093,78563,359582,98595,32733,20150,76409,360281,99765,33305,19863,170803,139215,145051,110990,23564,170355,200835,157256,54578,6599,15569,34119,119825,210536,209574,146934,164385,120471,108817,49016,114228,134969,141965,109742,88718,507
10112,67862,202090,166216,13420,13000,59211,168785,159815,58889,15890,35089,126119,175023,107579,85108,65660,115013,165099,28820,41118,50250,59375,111317,197640,8851,8403,13217,102282,326947,8694,8531,13351,107666,321458,18966,44992,73039,142315,180388,42620,55111,102952,178582,80435,106599,193976,109749,45678,3698,244021,63016,43682,49903,59078,20295,42609,85918,76972,233906,432
21,1317,17900,222442,22033,176,16173,163372,74420,9572,2547,109290,120779,23505,7592,24356,57753,136790,39461,5353,17786,117477,96694,23699,8057,18565,202007,34264,8643,234,17040,203405,34460,8602,206,10754,112817,101908,29060,9174,10173,68249,147234,30875,7182,12028,18034,93677,128812,11162,2307,19346,48326,130505,63229,15694,145149,74933,17724,10213,231
656,6572,42100,206077,49460,458,12669,95878,181586,14274,3700,73361,163434,60843,3527,28378,85433,110606,72272,8176,42718,169725,80123,11459,840,21088,257727,23291,2532,227,21373,257410,23350,2526,206,26490,135589,106562,33566,2658,5375,75440,143726,76463,3861,12005,51150,114516,108341,18853,47,1062,8844,109451,185461,62986,170429,58177,12375,897,74
179856,3493,3370,3533,23350,176388,7663,3913,4641,21995,162918,18577,8072,6350,19672,163900,13586,8397,9685,20920,147681,23478,18263,19115,10519,219668,660,47,0,0,219747,582,46,0,0,135724,30704,21750,20803,9125,173746,11281,6225,7931,18062,62186,14031,16952,27413,95007,80216,13728,10000,12842,96942,107592,31918,19389,13441,42070,245
0,381,14693,147182,86405,55,12249,111274,117557,7526,2396,123879,101787,19423,1176,29694,72207,102131,43887,742,34240,147321,58385,8076,639,51895,170350,24591,1822,3,48867,172499,25532,1763,0,23612,141394,68939,13381,1335,15453,71708,122648,37765,1087,5460,17763,84304,131752,9382,128,2129,14400,80412,151592,41141,152388,46157,7361,1614,218
73239,157470,230172,152085,48394,193982,234410,151229,52439,27557,312520,225897,81320,23276,14825,202107,284978,120301,41252,7423,216700,191200,175974,58568,8313,472229,166447,8934,142,0,461325,176926,9152,142,0,252455,172232,151647,60311,16087,277006,262396,93988,21440,8795,41896,38947,112578,178654,283969,10626,95565,150949,202231,191266,194363,162933,138014,103098,52162,328
0,625,9388,69146,146313,13,1420,11375,74539,138125,428,6196,27246,124663,66939,1124,2685,14195,81138,126330,2482,16471,62337,100564,43618,23488,39901,57109,78942,26032,23381,39156,58135,80354,24446,2288,16409,51244,95693,59838,669,944,7017,105701,111141,10364,60816,94236,53393,6663,582,24860,76689,89044,34297,12683,79145,81552,44256,7836,162
0,541,1624,1854,382,87,1182,1825,1112,195,481,2135,1251,473,61,1141,1594,1038,484,144,1669,2080,504,140,8,0,316,3315,739,31,0,304,3331,739,27,852,2495,823,205,26,503,1701,1524,581,92,296,638,1077,1784,606,0,51,169,875,3306,1175,2627,550,46,3,94
191998,310337,232966,121457,19924,65853,174966,217592,275294,142977,19325,90017,146161,256796,364383,104622,105694,130207,240545,295614,14676,25758,72066,220286,543896,2776,8289,95143,484762,285712,2778,8239,96783,498116,270766,14109,29664,75921,233849,523139,70300,99907,127716,247108,331651,147924,447973,166237,79901,34647,740295,93402,22505,11645,8835,20935,30536,56815,112238,656158,566
371668,347910,266072,120357,2732,284318,352692,266406,193896,11427,219747,292671,237500,322636,36185,381300,406868,224127,77095,19349,243400,291892,308471,245494,19482,38068,81435,259214,406449,323573,35297,83503,258176,414002,317761,181261,322333,355820,245577,3748,303912,345480,284571,168254,6522,223229,279722,216710,233780,155298,121470,216421,262490,335519,172839,152176,267089,258807,278237,152430,527
6,590,11717,145171,161652,373,4497,23006,189700,101560,1347,7086,44254,198694,67755,4166,19241,70038,154347,71344,2433,3603,31476,188777,92847,533,11918,85793,153643,67249,524,11452,85982,156016,65162,2436,5303,24739,160513,126145,2383,3772,25021,190157,97803,15201,127926,132839,40759,2411,33015,158834,104992,18688,3607,2722,21352,87035,131012,77015,169
77164,80317,53354,5501,628,122857,84019,9162,779,147,161508,49492,5509,381,74,69451,63704,44017,28747,11045,92736,85100,35548,3492,88,106569,95099,13915,1224,157,107333,94110,14173,1197,151,125037,78968,11527,1387,45,112645,77348,21610,5005,356,687,3453,14221,52295,146308,6127,35251,52305,63229,60052,85421,93528,30196,6534,1285,287
76081,61938,29531,10296,2076,36014,72951,44272,21914,4765,36078,65242,43121,29386,6081,17370,28575,48553,58801,26608,11210,57853,65257,38358,7240,24,2236,26041,87322,64284,30,2019,26237,89083,62538,17565,61957,60252,35883,4256,20991,42730,58283,50984,6954,4741,21293,34530,56204,63123,19297,62889,63295,29687,4724,25751,68667,54516,24696,6253,615
210959,181526,310855,193580,8915,215837,204299,273512,178704,33483,197547,236419,228011,196111,47747,74719,286937,351885,170407,21887,103179,146442,258301,250110,147803,93301,439262,303698,63132,6442,92319,439395,304297,63759,6065,128920,197446,223934,230052,125483,174896,242088,270464,176787,41600,22194,159068,258480,261000,205093,276687,290914,203726,96726,37782,92249,153365,242826,206424,210971,406
478,3739,15897,160927,84949,1113,4165,52885,192509,15318,2887,28592,129623,100500,4388,13517,51918,101030,91477,8048,23945,108636,116856,15009,1544,23116,230970,11546,358,0,25499,228209,11937,345,0,11767,88884,113454,48471,3414,4819,43196,117749,94776,5450,7367,52123,121214,75473,9813,26,1105,11556,131481,121822,39609,147485,67522,10420,954,73
6394,6615,1928,529,233,6804,6170,1884,579,262,9325,4702,1074,441,157,3724,2647,3706,4390,1232,7230,4940,2626,678,225,6,4714,9570,1367,42,4,4580,9645,1428,42,8277,5204,1392,607,219,5359,4970,4156,1014,200,725,590,1363,3320,9701,396,1490,3428,3967,6418,8035,5396,1534,498,236,637
131952,417430,201072,92628,10681,217275,343749,166464,110357,15918,93510,336001,212065,183308,28879,298637,231552,191463,113541,18570,36674,307997,317329,166819,24944,4096,9897,65396,365262,409112,4099,9805,66429,383966,389464,25790,228700,372771,212015,14487,236058,267631,209331,124332,16411,114360,289472,162644,162116,125171,75183,303185,354702,96740,23953,49896,171158,222423,281785,128501,480
48,16,11,11,33,40,21,21,32,47,43,40,35,35,29,172,2,10,11,1,154,38,15,10,0,0,41,24,3,0,0,42,23,7,0,76,80,62,47,8,191,40,11,21,24,204,4,6,5,22,88,0,0,6,188,10,29,162,22,46,141
168925,116889,59530,35647,12093,75908,105847,88948,78997,43097,73843,81512,77960,91634,67601,28747,29568,60175,140449,133403,46369,37387,67641,116024,124538,5,32912,101434,195307,62277,6,32446,100804,205868,52811,54121,54725,80493,105055,97648,36904,42510,98367,147791,76138,37017,69129,72892,92454,119654,211821,82142,31596,20290,41672,67111,68597,72521,65449,112840,621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241
3284,3619,17088,40787,13991,2802,14645,29060,29810,2452,5366,29457,28625,15308,13,51743,21344,3888,1293,501,14162,15857,19291,23506,5953,33123,38089,7493,64,0,30976,40651,7082,60,0,14177,17254,16317,21562,9459,20361,35794,20379,2204,31,19656,24184,20366,11283,3280,7972,19813,14571,17102,19311,8462,11262,14446,12077,32522,276
213480,153067,51620,36763,9544,332411,95209,27157,3111,6586,398520,53335,5626,2194,4799,190694,104784,75624,55470,37902,300569,114653,38515,8147,2590,425146,33679,4619,865,165,423782,34975,4685,873,159,366769,71611,17230,6487,2377,298369,115506,33648,9886,7065,1602,8909,25201,84342,344420,15732,47423,70507,110053,220759,315722,99451,31906,11772,5623,273
0,250,9671,162543,328432,1,1054,6461,92600,400780,436,1843,10148,150951,337518,3509,18501,62959,208347,207580,1920,3790,29790,215993,249403,0,1477,7001,89130,403288,1,1445,7133,89558,402759,1487,3039,16063,136910,343397,1648,1670,9591,160517,327470,137280,285620,67854,9569,573,4632,138485,282553,67114,8112,1843,19190,108440,254168,117255,420
