band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,census_code
41334,45163,52019,64952,66037,64373,40047,17733,6909,10087,14035,42263,60174,52326,62829,72242,50553,32062,16957,7574,9559,16150,59388,80828,72975,61331,41147,33025,24564,16717,7739,7402,17573,26839,24952,34039,46544,51974,54569,52347,43791,37246,27818,22570,31263,63095,59283,48701,48810,46378,40423,34362,21655,7127,21592,0,36696,85454,133079,91614,39073,17699,11946,6389,738,1,1,38251,73272,142567,87471,45416,16601,12088,6210,812,0,46252,86210,58068,46092,41611,37219,33212,27643,17721,6224,22437,32644,40493,48643,61418,69174,60722,44827,29588,11101,6611,17468,16587,24457,8044,14678,22548,28228,35022,45087,59259,74720,94059,8606,31413,46914,49386,50280,47777,43224,40812,36153,44175,23949,37030,93169,50479,42816,40154,37023,32151,26220,18928,18138,26581,381
0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,2,1,0,0,3,3,4,2,4,10,5,9,0,3,9,3,10,1,59,4,6,1,3,3,1,0,0,0,0,33,28,11,4,5,7,3,0,0,0,0,0,0,2,9,3,2,16,0,0,0,0,0,0,1,6,7,6,8,4,2,2,0,0,2,20,18,24,6,21,13,23,5,1,78,6,8,8,3,10,1,4,13,21,2,62,6,0,3,0,1,0,0,0,0,30,100,0,0,0,1,0,0,0,1,6,19,0,0,1,8,21,47,14,2,0,1,20,503
13789,79547,97028,120454,157812,231148,265639,221849,101589,23642,2085,26686,77889,86513,108964,149460,179812,220185,229050,183142,51300,1581,20620,51910,66237,82666,107359,137265,191853,258395,289947,106742,1588,48920,55961,60660,73748,97400,130530,181197,246396,270530,139488,9752,25000,29096,31356,40105,59023,84190,123486,181155,275294,320242,145635,2,18925,48998,77819,136850,248301,328889,282593,135259,32435,4511,3,19226,45024,83607,124709,259512,342499,266030,136999,32373,4600,21474,28743,39569,53533,71277,101598,145309,217877,310050,279455,45697,55936,51282,51562,62426,82431,118911,187671,272573,305577,123996,2217,12140,23797,88528,203177,255982,220176,175461,138968,111348,73636,11369,434622,308152,188766,117604,75553,50830,37779,32690,27860,23573,17153,10497,21819,46957,62287,80518,105682,135760,159133,168023,243544,280362,130
0,1,18,193,701,2757,8353,33661,157380,282440,31452,0,14,430,2762,10456,29376,69371,112227,172838,110838,8644,0,1140,14224,34109,56658,77373,102733,104868,80626,41653,3572,3474,2798,5337,10952,22984,39944,60183,92986,124104,135705,18489,3419,7080,18257,35305,58087,83085,95670,91421,73184,41197,10251,0,17402,57851,82923,92271,92346,82829,47087,32044,11251,952,0,18094,49844,89337,83691,104170,79883,47666,31792,11339,1140,2419,7196,19858,35806,54143,70596,85171,92037,84857,53658,11215,1903,1616,4076,11268,27198,49387,81326,121725,137694,74738,6025,3281,7355,18049,33481,57869,80146,97083,105916,87531,25713,532,257,2565,12174,33352,59130,78516,90067,103655,87054,43731,6455,2643,24353,72527,97650,97827,83134,61611,40047,22187,12881,2096,158
0,16,289,788,901,2025,7155,19962,64136,308774,61892,0,85,434,896,3000,7809,24930,60603,166628,186413,15140,29,775,4708,14148,28216,40866,72380,103337,111768,81673,8038,5658,841,1076,1874,3498,6769,15346,38854,108962,229812,53248,5060,1891,5713,13323,29512,51816,77593,95389,99637,66718,19286,0,7770,32541,79102,93221,68459,66819,44684,44902,25087,3353,0,7951,28285,80372,87118,80718,62822,45168,44546,24879,4079,4126,2459,7697,16174,29565,43579,60920,86014,105083,87384,22937,3786,747,592,863,2232,6531,19958,65520,176229,179428,10052,9457,14898,26547,39450,52377,63361,73305,80028,69790,34052,2673,354,2720,12053,38283,74913,85670,82681,81518,57756,23000,6990,4328,24854,64318,76729,74993,68497,57393,42399,28607,20651,3168,172
0,0,53,1163,6010,11273,19779,62802,47127,23681,867,0,15,2399,10509,15088,28726,52044,32649,20631,10641,53,0,3364,14342,25003,49672,33083,19846,14946,10826,1654,19,1298,9960,16120,20767,30204,35029,29776,18287,8329,2942,43,778,18186,48613,43614,27252,16286,9804,6041,1960,219,2,0,86,306,7309,66520,74779,20917,2742,91,5,0,0,86,237,7445,61934,78664,21821,2470,93,5,0,405,13213,30390,39065,36594,20300,13740,10486,7366,1171,25,131,385,1232,4367,23374,46066,57587,29981,8622,996,14,2835,8051,7409,9362,13694,21762,32932,39078,24192,12282,1158,2,19,86,365,1565,3893,9063,20500,45173,86191,5898,2144,30348,54247,34176,19952,12011,8231,6086,3330,1842,388,54
254,11913,36799,58609,63390,41099,19263,5741,1819,414,13,359,25787,84437,63082,35122,19189,7966,2519,761,90,2,3070,51034,80590,41935,27206,17592,10376,5628,1808,74,1,38270,42628,49168,47537,29529,16532,8379,4373,2284,597,17,19999,60129,61218,36987,23484,14801,10352,7072,4269,989,14,0,45,3151,6483,31299,80210,73637,27639,12002,4079,769,0,35,2869,6578,27708,89069,68207,28144,11713,4144,847,16408,53376,69223,39957,24221,16879,10780,6277,2129,62,2,27632,66443,72486,36919,16702,8649,5557,3422,1430,72,2,12409,10649,6654,9521,14560,21089,28894,40161,51777,37974,5626,2252,5601,7885,10146,13011,15663,21456,34919,52181,56934,19266,10974,33016,52877,43562,33249,23882,16387,11249,7533,5265,1320,490
6,3768,29619,41043,36014,35272,70384,91283,55702,7682,46,291,16241,38545,33517,47897,67244,77439,65286,21079,3268,12,395,17434,46124,70472,76210,71465,47993,25223,12546,2941,16,7676,27330,36515,41140,52108,66251,63882,45665,24750,5407,95,2027,13813,34087,47408,56742,56619,51531,45139,37958,21892,3603,0,8121,90194,80458,73841,66659,40957,9403,1141,45,0,0,8693,79925,91128,67340,74549,39134,8923,1068,59,0,1384,13868,35746,47681,58808,58158,50755,43269,37862,20929,2359,8725,24657,33165,40435,66014,67424,65775,43265,17204,4123,32,128,511,3199,15193,38338,64186,79822,80815,62317,25598,712,47157,44189,26446,21501,22893,26758,33276,46231,53137,46147,3084,788,22688,50181,56785,49551,38680,29201,23774,21558,32598,45015,233
0,81,291,1798,2509,7921,16404,22043,25950,104864,73819,10,1143,3399,7522,11607,15591,25120,53597,66742,70688,261,392,6364,16331,30292,38493,44403,43410,47043,27767,1180,5,28507,65756,79246,45755,21571,8604,3997,1520,548,160,16,21851,33163,44731,45826,40418,31991,22786,11450,2985,443,36,1023,178636,64855,9587,1475,102,2,0,0,0,0,982,179508,61236,12353,1449,151,1,0,0,0,0,17738,29758,44491,40333,34095,30475,23853,19422,12474,2733,308,5506,12824,26274,46898,38207,53926,40470,26245,4741,586,3,18754,49644,40853,33773,29782,25896,22579,18000,11430,4427,542,7,38,142,596,1781,4369,9726,23871,47884,107709,59557,12501,21699,30823,37126,40320,36125,29452,21694,13638,9651,2651,215
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,1,0,2,1,1,1,2,6,9,7,11,2,83,22,3,3,7,5,4,4,2,0,0,45,76,21,27,9,13,5,6,1,0,0,0,18,19,28,1,0,0,0,0,0,0,0,13,26,31,6,0,0,0,0,0,0,0,3,12,33,46,57,36,46,25,41,2,96,51,30,13,7,10,19,22,16,50,8,51,2,0,0,0,0,0,0,0,0,130,280,0,0,0,0,0,0,0,0,0,9,2,7,10,12,29,86,8,5,2,1,101,153
0,13,811,3861,5145,4375,35942,98323,105521,33151,5520,98,5372,5894,11714,23994,49072,96418,73435,17119,8019,669,2503,16461,44670,73568,67294,52381,19175,6809,4301,3441,291,19224,29234,31203,44082,53024,33435,41904,24737,10638,1931,559,14015,17135,32069,49034,50015,55545,38662,23738,5541,1553,98,1869,7226,23741,93371,89170,40417,20674,5480,3475,619,0,1972,7169,16673,88421,92240,52872,16500,6210,3320,665,0,13825,24087,36089,50358,53069,54967,33799,11366,4237,3805,2806,12791,12249,28059,41297,57597,55403,56994,25874,6278,1075,385,11453,12496,14269,14697,16672,21450,34942,62865,66310,30131,4653,16,54,855,12975,26050,28627,33754,47533,62636,57588,16405,8421,20163,37090,46162,51942,50949,37205,17221,6812,4649,4661,307
911,672,1239,2301,4118,9036,13205,22047,39500,8314,537,624,1732,5348,8963,10540,12522,26002,27245,8245,651,8,367,4545,14031,12855,16528,24049,23229,6084,167,22,3,31017,43479,16788,5441,2610,1293,664,353,161,47,27,7148,7699,8564,11583,12245,13904,15390,14401,9748,1184,14,63,29631,31192,32788,7555,547,100,4,0,0,0,67,29517,32414,33434,5757,578,110,2,1,0,0,5841,8025,8142,8299,10145,11605,13852,17118,15214,3612,27,9351,14745,23315,27942,17168,6912,1961,372,88,20,6,1363,26359,18513,14076,12696,10112,7284,5465,3924,1777,311,1096,4020,8216,9341,9897,9755,9892,11776,13122,15926,8839,2279,4975,5220,5854,7852,9229,8682,7620,7480,11963,30726,278
1281,92765,227244,208567,143177,113738,67926,24590,5768,1238,140,2015,81132,194538,159766,141748,116917,92763,65601,28467,3431,56,3415,47792,127749,126291,118047,112396,116786,121419,93451,19017,71,111978,161902,134765,117136,101683,88310,70957,51523,31582,13981,2617,16151,93786,157729,152294,130520,107563,86730,64951,42768,23226,10716,0,1242,4205,5815,17846,51610,101832,135749,186127,206925,175083,0,1209,3939,6088,15300,54726,102852,131481,183685,206675,180479,8780,33370,124508,130205,139111,149762,137815,97332,39304,20230,6017,46268,89009,132423,145398,140492,117900,95640,69433,40392,9368,111,12921,150134,134468,105042,88291,77972,73809,76676,83841,71467,11813,34214,36677,44154,57543,80031,109346,138463,163580,139261,70137,13028,13323,76545,107053,96041,96495,107474,127586,114591,73903,45319,28104,438
8274,45577,62167,65020,86099,75675,76448,46839,20656,6433,867,8843,62708,80596,91593,90211,73177,43748,27326,11054,4609,433,20751,105273,117969,85172,61932,39553,31321,19065,9501,3580,405,40625,22495,23855,33978,48752,64425,74052,78874,55185,37267,15285,46086,31088,53714,72843,76321,70524,59591,45973,27727,9891,2067,666,11529,46180,96152,120947,106840,64740,26887,13630,7082,1157,781,11536,37163,103296,112283,120044,61508,26990,13774,7049,1386,47189,72942,88751,75473,62870,53951,38519,30505,17449,5681,2150,37206,25758,32182,58621,86768,96671,77275,50315,23368,5711,534,11069,9355,10862,14388,22366,33762,47731,68207,95771,111274,69718,10958,35530,56622,66711,65348,55125,45334,41713,36320,31153,49476,49212,76160,77464,69193,61037,51780,40932,28006,17326,14070,9588,547
806,56962,122396,185649,122727,50079,13685,3655,2072,361,20,2768,66205,174021,164579,89860,40073,14707,4368,1576,246,9,6988,93592,173328,126518,75549,46628,24335,9231,2004,230,9,57113,129988,107134,81600,67344,50895,34092,19457,8061,2376,352,15769,127685,128126,92800,72487,50968,35758,21033,10885,2753,148,0,15078,58779,83414,105215,116274,102601,50787,22745,3421,98,0,14767,53579,89362,95440,132235,94777,52366,22249,3519,118,13247,85648,149587,107220,76880,55307,37970,21361,9219,1915,58,35885,102924,124868,115709,84315,54262,26754,10975,2453,257,10,8055,4064,14627,33133,55375,70603,80770,90781,105040,86282,9682,8891,22058,34905,42059,44359,43681,47858,65390,98966,137029,13216,15441,77047,103054,97866,79267,59065,45414,33701,22244,16926,8387,451
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,7,9,6,7,2,2,3,2,2,3,4,5,6,0,0,12,8,3,9,5,11,7,7,1,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,2,19,15,15,27,20,0,0,2,5,12,8,2,6,8,15,40,24,0,0,0,0,0,0,0,0,0,30,80,0,0,0,0,0,0,0,0,3,6,0,0,0,0,1,39,13,1,0,0,30,145
123,62205,192608,156111,107183,120433,108037,88964,46125,20399,3085,514,105985,187962,150530,102197,98161,87160,82968,66289,21650,1857,839,65378,144205,124567,108443,104811,103205,117828,108141,26620,1236,136329,126951,113317,116380,113087,108034,89922,61844,30659,8037,713,35845,34632,114256,154158,164446,144822,119693,88916,43337,4991,177,0,8824,10125,7322,10476,28106,104458,161148,227922,264918,81974,0,9042,9231,7900,9494,32257,99001,165487,224393,249509,98959,28497,22894,87882,122400,141120,160749,166160,120819,47924,6714,114,67162,86755,127854,127445,138852,117830,99657,80480,48195,10388,655,50562,115804,147458,111169,83888,68416,64981,69774,84866,89876,18479,2330,15404,55683,111801,156211,160871,141958,116944,71840,32929,39302,24990,51285,92249,93048,96793,115262,147136,142373,84339,43441,14357,481
0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,1,0,0,2,5,6,7,53,17,5,3,3,7,4,10,6,4,14,147,3,1,1,0,0,2,1,0,4,9,130,25,12,5,4,1,1,1,3,4,3,5,53,2,0,0,0,0,0,0,0,0,16,52,0,0,4,2,0,0,0,0,0,88,80,36,19,19,21,15,10,7,7,20,260,15,9,9,17,5,9,1,7,7,32,123,4,4,2,2,0,0,0,0,0,60,190,0,0,0,1,1,0,2,2,6,54,6,4,10,13,31,60,17,11,7,3,41,253
0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,6,5,0,2,11,15,0,1,9,14,18,14,0,3,13,18,15,105,19,4,3,2,5,8,9,7,4,2,67,62,24,21,9,11,15,17,4,1,0,0,0,0,0,3,41,37,7,0,0,0,0,0,0,0,3,33,51,11,8,0,0,0,0,41,72,83,29,28,46,41,56,17,211,37,10,6,9,17,29,25,27,58,40,112,17,2,3,0,0,1,0,0,0,90,250,0,0,0,0,0,0,0,0,11,60,0,3,6,20,43,97,27,8,3,3,94,534
281585,92915,50767,15948,9598,7960,2847,2011,923,541,848,254942,106992,38961,23485,17081,12205,4700,4630,1591,744,612,214722,108611,54257,27701,19426,14737,11263,8234,4577,1892,523,182047,44262,33036,23371,19530,24232,27268,30938,36143,33967,11149,171870,58786,44367,36446,31610,27520,26578,24349,21117,15772,7528,239950,172931,28634,12109,6385,3336,1672,558,255,85,28,251023,162863,25317,14202,6124,4030,1435,588,252,76,33,150889,71540,57372,43612,35364,28802,25675,22229,20058,9519,883,232570,48312,34815,27543,24381,25988,25402,18287,19095,8602,948,6165,7209,5237,8972,8820,16310,28372,50568,91263,141185,101842,76022,42490,35954,31579,27682,25582,23209,25724,27691,46217,103793,102196,79924,70273,58383,47356,36509,28277,19018,11441,8478,4088,27
2,753,15009,57076,98918,158638,143691,77794,22528,3243,221,245,18483,30383,77283,117312,122760,97421,71636,37262,4985,103,10632,17015,53254,98497,98605,88255,80736,70220,51242,9288,129,28793,7627,11141,19461,33229,61761,101361,143624,124224,45083,1569,25767,7511,15572,30486,52943,77382,93515,94204,92823,67278,20392,0,67,13914,26922,69282,167377,185439,84022,26649,4096,105,0,53,12214,28741,63393,179999,180928,81735,26483,4208,119,24003,9881,24345,45010,64184,80589,91286,92963,87768,51112,6732,26769,6405,13571,28604,66532,97131,128131,121408,74653,14417,252,20151,4484,7122,20686,48009,70992,92938,119438,132933,59141,1979,66807,99864,98899,87875,69668,48489,32646,23744,14639,8929,26313,20097,13503,43230,71960,84932,83457,74863,59821,45368,46891,33751,484
114796,128327,45055,26153,20019,17062,9695,6775,3009,1047,521,149002,145171,37787,16182,9658,6927,4412,2014,847,308,156,201592,116989,28820,11462,6587,4050,1997,577,191,120,86,9734,28411,40627,46539,45436,42924,43144,35900,33903,29380,16477,38807,117777,90081,57927,32525,16859,10115,6042,2057,235,57,5442,246326,107358,10614,2159,491,82,15,1,0,0,6068,247277,103194,13164,2106,581,77,19,2,0,0,88271,175454,57930,22612,12518,7753,4699,2267,703,212,62,51905,91455,77639,56300,41975,24819,16478,7378,3302,1019,210,606,504,599,1038,1996,3951,6282,11258,24738,81893,239606,5140,18055,31441,40600,44635,43583,42647,46425,46786,43663,9485,44495,173041,78183,34280,17860,10728,6480,3764,1909,1200,529,293
3729,23460,19039,15745,13422,13334,8648,7865,5512,3606,3580,8997,32015,21352,14286,13362,8603,7689,4660,2408,2915,1653,21665,33267,22736,15724,10946,5799,2550,1489,1278,2198,288,15710,14748,21253,20093,13924,10629,8208,5400,3398,2741,1836,14218,21484,24008,19960,15371,10829,6749,2963,1201,1137,20,361,82161,31228,3096,810,238,46,0,0,0,0,383,83548,29472,3482,726,286,41,2,0,0,0,15392,25981,27560,19291,12876,7873,3899,1650,1102,1198,1118,17504,21224,23939,18088,15614,9913,5461,2635,1708,1824,30,11467,1932,1614,2537,4480,7288,9440,11728,15654,24953,26847,623,2915,6039,8812,9925,10759,11580,15752,19831,18818,12886,10414,23454,22705,18608,14460,10681,7166,4143,2435,2095,1779,319
0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,10,46,0,0,0,0,0,0,0,2,10,12,46,14,8,4,0,3,5,2,7,6,8,27,0,2,24,12,5,11,14,14,23,22,13,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0,19,16,12,39,61,0,1,4,9,6,6,6,10,8,24,87,84,0,0,0,0,0,0,0,0,0,20,120,0,0,0,0,0,0,0,0,5,62,0,0,0,0,10,74,16,0,0,0,80,103
0,0,67,771,2111,4074,13311,36102,78859,96890,14934,0,62,679,1395,4223,8242,18318,43776,85442,78324,6658,0,800,3363,7515,13230,22744,38143,64619,70612,23387,2706,2547,3038,4857,6108,9602,15152,24557,48940,77307,51878,3133,1530,2560,5145,12173,25787,41716,52557,52697,34624,13681,4649,0,11779,20347,26011,39426,47862,60281,31901,8490,1014,8,0,11856,17606,28449,35307,56519,55286,32692,8372,1006,26,780,2586,6099,11714,19020,29442,40413,51169,50660,27399,7837,744,1042,1708,2920,4669,8664,20813,55594,107524,39861,3580,4246,8836,15522,27914,40060,46324,44797,35189,19202,4943,86,2,293,2586,9147,22227,35169,45272,55645,47953,25292,3533,453,8339,29510,45864,47995,41576,29943,19005,11465,11064,1905,159
17966,17207,16922,14027,12248,13094,21088,17392,6923,3836,115,29494,35831,28394,24056,12849,4624,3470,1789,206,54,51,32433,60629,35329,8494,2706,793,262,76,34,35,27,54088,29361,15317,11249,7805,6642,5500,4485,3171,2271,929,51477,32252,19392,14243,9851,6406,3944,2082,919,223,29,91570,44147,3084,1018,416,260,168,84,51,20,0,91906,43814,2864,1192,415,322,146,88,49,22,0,53348,42530,22669,9632,4579,2782,1935,1707,1253,362,21,59729,32237,25310,12365,5847,3105,1327,607,175,68,48,58,1123,2026,3678,5982,9239,14465,22434,29081,31689,21043,3531,4097,4974,6048,6505,6874,7431,10370,14378,32453,44157,20117,44844,27967,16912,10984,7037,4449,2738,1697,1632,2441,263
442,13309,52465,78258,82790,56084,26622,9791,1678,307,39,1321,38113,88076,64532,52757,40207,24866,9889,1894,119,11,4063,52545,71328,48761,38473,32809,30199,26118,16220,1264,5,34112,58086,65732,55012,37279,27278,19173,13365,8441,3220,87,22588,52596,57161,42119,33620,28811,29578,30101,21157,4018,36,0,45,5844,8877,26788,87879,94315,53859,27385,12046,4747,0,42,5593,9325,24420,90665,95964,51514,27103,12038,5121,18178,50364,66304,46595,36904,32956,29997,26261,13509,711,6,34502,77149,66422,39488,27681,23218,22228,19460,10739,895,3,14671,7283,13719,26590,35409,40417,45204,50997,53927,31777,1791,5730,22937,31214,28975,25970,24816,28342,40254,49242,44163,20142,10257,28401,50864,49773,44864,39862,34860,27989,18801,13138,2976,491
12,12927,55498,72756,78864,71325,38282,9372,833,149,45,6408,40581,83342,69081,55118,44637,28570,10718,1475,106,27,23488,44227,77087,48685,35477,32775,31723,31504,14405,683,9,62083,45571,55960,60681,50719,32490,18294,9197,3886,1123,59,42079,35080,55002,41340,38117,36701,36527,32691,19466,3032,28,0,4200,29781,17621,26338,51530,76953,52775,42475,25823,12567,0,3918,28249,19258,24109,57424,73611,52569,41983,25667,13275,40453,28686,60127,48264,40340,38992,37772,32198,12584,647,0,54726,47614,62046,54189,43590,34458,25316,13870,3906,337,11,39875,8607,26574,34077,35231,34944,37690,43263,47348,30459,1995,9140,21506,28834,32759,32780,30272,30862,38276,45300,28187,42147,36604,18185,39735,43618,41732,39335,37475,34477,25676,17917,5309,493
143,18163,98841,177195,210951,181520,123431,54549,7440,535,26,330,16834,102414,171256,174589,158498,134183,88282,25201,1194,13,1336,17437,67239,101269,120495,129059,146280,171585,111891,6191,12,52157,120304,141440,145371,139448,115826,82238,49473,21213,4860,464,10370,32892,110488,137299,137943,143070,139081,109921,45709,5745,276,0,38,1157,4617,6751,19607,46584,64077,104071,136040,489852,0,38,832,4909,5932,22601,43787,63858,100510,134622,495705,7641,15297,91325,133920,145359,161907,171903,118443,25249,1603,147,19080,46136,85359,124752,151325,171077,147509,100334,26066,1147,9,11282,103365,150641,133132,113733,97421,85825,74958,61104,36942,4391,18795,40117,60124,81589,103566,118222,131369,147698,115224,44313,11777,6402,32526,87637,102539,112084,130613,147430,125811,74484,41711,11557,440
3313,19406,21930,19534,22242,31862,28726,9759,4242,927,86,5192,27587,21328,27185,34461,25126,12059,6427,2206,449,7,9358,27589,32758,35038,24690,16676,9703,4661,1309,242,3,8983,17880,22686,25642,25449,23689,19250,11342,5208,1696,202,7787,24084,37245,35704,25410,16743,9833,4291,891,39,0,339,41901,56997,32933,16638,7977,3807,1123,297,15,0,367,42013,52562,37207,15709,9326,3351,1200,279,13,0,6396,20700,29543,32244,26870,20026,14182,8448,3146,468,4,12617,16780,25151,33013,30431,23129,13795,5362,1524,223,2,1448,1786,3174,5599,9825,15449,22201,28952,33541,27735,12317,20,317,2288,6947,13246,18357,22730,31914,36630,24394,5184,3588,25451,40635,34924,25379,16266,9600,4289,1493,367,35,51
973,5412,5995,11941,22499,33725,39028,21152,8441,3038,230,1193,7225,9886,21594,34611,36796,22584,11299,5970,1264,12,1940,9928,21548,34370,34256,25811,13871,7670,2498,537,5,3430,13169,21008,26156,26706,24422,19584,11491,4936,1362,170,2557,11454,33511,42068,28753,16184,9579,5854,2173,293,8,198,26386,39933,35200,29797,15197,4652,906,153,12,0,319,26442,36972,38803,27112,17463,4237,929,147,10,0,1925,9547,25670,36978,30157,20052,13962,8976,4148,965,54,3778,5928,15143,28812,34775,30830,20681,9412,2624,445,6,1135,2230,4602,8657,14068,19805,24988,29084,27976,16899,2990,9,427,2878,5887,8037,10144,15904,32379,47004,27383,2382,1354,14566,37664,37109,25511,16844,10748,5582,2244,745,67,39
13213,76923,56527,43111,52067,66321,59710,35864,9487,1279,10,14375,77758,56944,46698,48849,49707,50408,40237,24325,5155,56,11143,47802,57149,53514,46838,43188,48102,53088,41658,11748,282,23086,61504,45159,48327,52941,60357,52059,40879,22790,6867,543,7758,15053,16137,19700,28467,41827,54001,64429,73904,66793,26443,0,3818,23210,43655,74818,115537,102083,32419,15259,3586,127,0,3908,19963,45940,67353,129201,95071,33747,15436,3723,170,7663,19783,26599,30280,39081,46968,53220,63903,68970,49162,8883,32220,60125,47414,43353,47237,46795,46728,44959,34926,10483,272,2888,3175,11832,42466,66941,74560,69806,58435,45927,31614,6868,141606,100973,60357,36659,22548,14093,9520,8031,7344,8765,4616,2114,9268,14708,17148,21873,30159,39334,45674,47562,72828,113844,394
4539,48751,83836,83430,117214,152733,133092,63255,13408,4214,217,16150,98385,78525,106450,129702,106110,83672,52049,25029,8127,490,33426,79162,72199,85703,96385,91202,92947,86599,52919,12887,1260,13337,23923,65322,120607,152969,147838,102225,50426,20582,6323,1137,12966,41639,44158,42624,52125,72599,93433,114008,130573,85949,14615,0,5253,49635,123621,205818,199335,102318,15993,2525,188,3,0,5507,42232,128610,192717,225096,91707,16135,2496,186,3,22450,59208,51578,53383,68937,85143,93278,112495,103268,48645,6304,16240,48970,100428,113270,111066,97852,86697,72911,45306,10780,1169,4877,8042,16582,56506,100241,117451,117212,98683,71244,69835,44016,123142,162184,121641,85441,60093,42866,33849,30278,22248,14270,8677,5288,44884,44259,41202,50310,64451,77590,84190,83146,110477,98892,393
73606,83225,26961,9741,4565,2334,1070,528,348,380,388,111709,63367,16591,5859,2301,1252,631,444,343,421,228,124707,46081,15316,7221,3989,2409,1519,873,530,386,115,20117,21032,22133,19889,20079,20052,19701,19012,17531,17168,6432,36828,67297,35792,19774,13857,10713,8099,5766,3474,1315,231,0,3456,41259,57644,41164,27225,17099,8126,4934,1936,303,0,3705,35160,62581,38799,31582,15907,8368,4814,1865,365,75948,60580,23153,12833,8993,7346,6420,4699,2393,625,156,48485,60222,38265,22733,14009,9367,5836,2597,1055,353,224,4756,3031,2538,2475,3093,4042,5007,7148,11861,27248,131947,12923,13518,14938,17021,19901,21265,22487,26756,26706,18672,8959,63760,57616,22967,12895,9139,7158,5934,4691,3762,4578,10646,586
0,0,96,1167,5409,17496,54339,121548,170070,136482,4542,0,16,417,1867,6721,20373,49292,80791,150108,197841,3723,0,428,2941,6477,13807,24645,52581,98463,176862,131499,3446,3832,4474,11055,21859,38408,52508,75106,100944,124486,74880,3597,3190,786,1800,7198,21468,52680,97751,128887,127001,64744,5644,0,189,1872,10091,18618,29684,45459,56963,90230,118055,139988,0,183,1632,10276,16646,33252,43888,55810,88273,115417,145772,2515,889,2545,6327,14739,29785,57233,115597,157054,112947,11518,2657,599,1019,2695,7928,21440,51348,103578,181194,135331,3360,6702,61061,116440,104029,77035,55748,41648,28270,15618,4260,338,323,2902,15738,51032,105161,120411,95145,67204,35632,13498,4103,1236,3574,14353,34202,60111,86150,102892,97878,69115,37115,4523,165
0,28,2390,38942,78887,78759,57397,32853,16955,9419,1453,11,727,17617,69205,86641,69093,33739,17636,14069,7766,579,47,6407,63587,86973,62112,36696,25603,17077,13020,5184,377,23925,11851,12335,16376,22129,33162,45852,55924,51544,35311,8674,18781,6789,27226,67063,79127,56616,33933,17382,7807,2040,319,0,521,4867,12258,35896,78163,109175,51630,18918,5246,409,0,537,4177,12870,32223,87279,103878,51854,18575,5193,497,12450,11884,26770,54064,69370,59140,39802,25299,14166,3521,617,13197,9379,10234,20399,42457,59514,68250,55444,31225,6541,443,17991,18070,10960,9580,10621,14330,22698,40427,74798,86373,11235,89,1437,7487,20062,37904,52090,59369,60570,41269,15848,20958,13186,41574,83702,67376,41768,27011,18061,12162,8068,3847,328,482
