band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,census_code
11470,15044,7200,3805,4989,4524,4822,8490,6956,15677,20149,169142,1519,7833,15560,11282,11297,7507,8741,11225,11867,26474,107086,53006,1963,7,17548,16363,16369,15179,19667,42953,51121,54610,36895,1793,1295,94,0,4116,21313,71312,49409,45591,17324,12008,9727,9399,8638,9335,8443,7327,4219,12147,28948,36263,37385,29730,32520,35364,40413,14704,2173,330,3,114,12009,68484,123310,43828,21650,2728,1097,900,349,0,0,0,116,13809,77192,114572,45594,18175,2482,1038,961,405,0,0,0,6814,31482,39282,40318,30169,25546,24444,32087,25938,14699,1344,954,980,1515,3040,5508,10929,31471,75556,85394,42592,14398,4625,1745,107,1,1842,4476,24828,38786,37842,33316,23824,19050,16738,14512,13193,15466,29412,1133,1966,4280,7855,11967,15766,23288,30936,35090,33483,36335,62285,6222,7361,22814,26489,28164,27842,24085,21625,18609,17882,16412,18763,25400,15483,311
1070,31567,114532,129924,107306,88577,62997,35382,12971,3283,614,45,8,2105,24610,82810,85381,98505,89584,82114,62253,40258,17342,3112,200,2,696,10876,42872,47467,49233,58659,72577,91283,106032,85855,21925,801,0,71301,166351,115849,77273,53105,36849,27361,18671,11764,6429,2456,719,148,4080,22552,54858,67792,75228,85454,87853,78225,58339,35500,15436,2858,101,0,10,673,1658,1815,5987,13404,25858,39248,57458,76768,119421,245976,0,17,665,1596,2096,5527,13465,23392,42039,51815,79924,132962,234778,3041,6029,35366,51318,60135,78758,101470,110442,90296,43238,7995,188,0,25095,60558,81229,88702,92036,75074,66207,48385,31222,15023,4274,471,0,4658,118035,132128,81930,59225,45251,34315,27918,24431,22404,21722,14466,1793,12487,27259,37175,45396,54575,63498,69355,72888,75929,67122,44315,14894,3383,2516,11969,25943,29250,30907,36634,49996,73031,94236,88779,72017,57380,15618,441
34424,41136,42726,43387,62092,48935,58339,33957,21677,8880,4785,11965,10386,32208,51206,44106,53591,63365,47220,46499,27797,17714,9827,5076,12131,11949,48774,65363,64534,62649,43724,32992,27824,22335,16126,10026,4892,8628,14822,23668,19253,26253,32731,42243,45694,44638,44654,39841,35154,28718,20569,19273,24550,48773,56522,43210,41297,40923,38300,34802,31609,24533,12604,4591,20975,0,11298,62293,98497,94032,85067,34027,15410,10907,8650,2148,360,0,0,15124,63096,95340,103441,74962,32637,14889,11984,8469,2394,353,0,33532,73671,60896,41229,38471,35234,30722,27125,25234,20342,10276,4113,21844,26702,31136,38375,48461,55266,54034,56380,34101,34587,15362,5687,7433,15165,15342,22558,6998,8846,14580,19918,23836,28571,35305,43543,56424,65357,81411,5898,22084,36941,40676,42508,42260,40833,37001,34881,31884,31557,37110,19056,21989,86816,50494,38246,35321,33730,31300,27921,23959,18656,14840,16276,23141,381
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,2,1,0,0,0,4,4,2,1,5,5,6,5,8,0,3,6,6,1,10,0,56,6,4,3,1,3,2,2,0,0,0,0,0,26,29,13,4,5,5,6,3,0,0,0,0,0,0,0,0,2,10,2,2,15,1,0,0,0,0,0,0,0,6,2,6,6,8,4,2,0,2,0,0,1,9,21,18,16,4,17,13,11,18,4,1,75,7,7,7,5,6,6,1,2,5,22,10,1,61,7,0,2,1,0,1,0,0,0,0,0,30,100,0,0,0,0,1,0,0,0,1,0,20,5,0,0,0,2,9,19,45,16,1,1,0,1,20,503
7923,53461,80661,88549,110729,143198,195280,217730,214286,137570,52516,11340,1339,17159,66265,66421,82484,98740,129366,152313,183473,196609,186546,112816,21585,805,14109,42445,49310,62458,75537,95553,117489,151112,199870,246957,214388,44566,788,39928,46391,50562,57248,64814,86011,112549,140519,192667,230833,206108,82126,4826,20805,24480,24559,29320,38058,52691,72282,98367,133597,191817,265518,252615,110473,0,7147,34263,54365,66385,142502,206218,281476,266539,166754,66715,18858,3360,0,9077,34486,50876,76098,131865,208689,260206,290551,158512,71874,19587,2761,18363,21340,30790,37930,48721,64062,86244,115382,160798,229130,278895,197007,25920,47503,43829,41566,48158,55555,75751,99814,144912,214858,257143,226390,58097,1006,11233,13052,46899,119019,196590,215649,186038,153825,126386,104311,84871,50686,6023,372958,290626,191547,128033,86318,59962,42941,32911,28455,25763,21988,19085,13995,9322,12693,33708,45810,56859,70910,89300,111017,130286,138458,154073,229240,232906,130
0,1,1,62,245,700,2218,5527,15663,60495,209461,204339,18244,0,5,84,894,3326,10182,26861,50958,81630,129358,138588,70363,4707,0,280,5482,19838,32350,52835,69430,81453,88020,81887,57838,25715,1828,3085,2192,3165,6172,12016,20624,32336,49537,72139,93021,113318,99835,9516,2788,4666,11102,21693,35031,53388,70149,81151,79765,70248,52295,27507,7173,0,4393,40383,59064,63436,88922,84161,69646,48708,32208,18302,7009,724,0,5811,41352,57112,69579,83213,78716,67606,55597,30032,20266,7120,552,1962,4261,12059,23133,34659,50227,59166,68610,77133,76811,65168,36659,7108,1693,1369,2290,5534,11352,27998,41482,70160,83753,112507,111394,44095,3329,2756,4466,11591,20391,34217,51865,67880,80326,88838,86554,56815,11070,187,172,1308,5969,17288,35181,53154,66099,74751,85482,84658,61320,27553,4021,1884,12478,46732,74254,85061,81472,70558,55169,39296,24676,15381,8684,1311,158
0,10,79,524,575,868,1763,4460,12181,26779,103247,281844,33608,0,15,242,521,917,2932,6767,20072,34341,99678,165252,127952,7249,12,380,1888,7023,15975,24423,37081,58585,76499,93015,93935,53492,3630,5490,802,771,1054,2043,3147,5205,11205,25678,60820,124456,198870,26397,4810,1340,3105,7206,14808,27475,45566,62760,77049,83585,79154,45302,13778,0,1725,19628,40995,63930,89797,64522,55552,42401,36837,30650,17277,2624,0,2441,19989,39385,74212,81721,59286,51050,50063,34691,33192,18013,1895,3933,1511,4230,9594,17404,25515,37725,49598,63639,83088,90844,63396,15461,3586,770,480,577,1034,2127,5066,14684,38086,98207,188378,108492,4451,7883,10216,19127,27301,36924,45691,53688,60700,66911,66072,49924,20108,1393,214,1488,5888,18114,42050,67067,72079,70548,70441,61262,37306,13623,5858,3573,12749,44558,61553,65717,62646,57893,50392,40253,28763,21518,14565,1757,172
0,0,6,298,2846,4094,11023,14071,39601,57661,26105,16862,188,0,6,533,6313,8914,13244,24443,42770,35414,18644,18590,3854,30,0,777,10334,13124,29174,42057,27860,18690,13355,10798,6151,433,2,752,6916,11882,15179,20066,25302,30027,27570,18136,10659,5102,1150,14,559,8393,33129,44719,32266,20668,13777,9142,6044,3131,862,65,0,0,35,155,713,12131,75604,57068,22405,4277,350,13,4,0,0,46,148,671,15002,69542,60430,21561,4982,354,16,3,0,285,5349,23768,27556,36186,28120,17499,11939,9662,7946,4020,412,13,88,280,623,1444,8441,20271,40585,51023,32094,13767,3747,392,0,1558,6918,6260,6856,8746,12351,18418,26446,33038,28362,14827,8575,400,2,11,35,137,512,1536,3252,6842,13318,26288,53133,66341,1348,844,17240,45547,38413,24517,15516,10060,7335,5668,3884,2185,1341,205,54
26,5989,23386,40659,58536,46324,36316,17154,7157,2626,969,164,8,136,11186,58853,66909,47395,26628,15901,8019,2841,1043,362,40,1,953,26891,77381,48420,29940,21960,14759,9499,5981,2900,609,20,1,32985,31931,42904,42594,35064,22847,14263,7755,4715,2710,1281,253,12,13952,44212,59177,40663,26629,18270,12942,9089,6703,4843,2448,384,2,0,0,1284,3599,6246,35419,71336,65202,32514,14402,5980,2715,617,0,0,1507,3331,7762,34055,70356,61400,37314,13529,6723,2824,513,13032,33989,63878,45676,29104,19122,14088,9927,6390,3414,682,10,2,21903,47799,68560,46047,24059,12259,7809,4947,3339,1996,576,19,1,10097,10579,5834,6398,9226,13013,17829,23123,31016,39761,44292,24958,3188,1627,4244,5993,7493,9281,11255,13317,17063,25201,37734,48159,45987,11960,8468,21768,42540,42316,33876,26837,20266,14588,10790,7532,5696,3733,904,490
1,710,14859,32754,35253,28478,31216,46688,80241,71129,26939,2538,13,135,7442,29004,29935,33701,42092,52453,73262,60543,31003,10083,1163,3,134,9291,30216,49338,61667,65730,61488,44069,25453,15012,7197,1222,2,5326,20064,28697,33257,37123,44642,55719,55722,44795,29495,13522,2422,35,1454,7487,23450,34461,43772,48328,47750,44688,39115,35835,28123,14131,2225,0,1369,42917,86515,56909,70812,57990,37822,13801,2414,256,14,0,0,1804,49042,80897,62530,65289,56723,36451,15503,2246,315,19,0,996,6651,25056,35088,43336,50057,51048,43317,37638,35406,27596,13431,1199,6173,18527,26342,29146,38901,57151,59728,60870,40004,22837,9456,1675,9,103,248,1293,5908,18184,35500,54586,66512,70038,61893,42562,13792,200,37707,42745,26207,19567,18138,19762,22531,26924,35432,43838,44845,31855,1268,358,12136,36114,46936,47253,40650,32659,25653,21325,18381,19599,32006,37749,233
0,17,330,636,1327,4239,5393,11049,19498,20773,22842,135086,34490,10,481,1771,5289,8057,9264,13156,20784,37634,46349,75979,36821,85,69,3121,10494,20041,29372,30672,32046,41248,39001,40883,8212,521,0,23654,45955,67435,53436,33845,17154,7440,3971,1609,755,321,91,14,18002,24979,34063,39293,38463,33212,27361,21021,12862,4956,1216,237,15,0,153186,63015,34448,3768,1177,84,2,0,0,0,0,0,0,158272,63590,28730,4023,981,81,3,0,0,0,0,0,15031,22873,33837,36170,32773,30154,22952,20685,18503,14154,6964,1363,221,3847,8681,18170,33227,32886,34758,49379,29361,29924,13145,1997,304,1,14720,38083,37082,32586,27597,24662,22145,19446,16734,12276,7470,2527,352,2,26,54,254,754,1683,3623,7167,15345,29765,52978,109651,34378,10565,15180,24299,28739,32375,34303,30632,25820,20629,14280,9920,7191,1747,215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,1,0,2,0,1,2,0,2,5,8,5,8,9,0,79,26,2,2,2,8,4,1,6,1,2,0,0,20,87,22,27,17,5,12,5,7,1,0,0,0,0,4,20,30,12,0,0,0,0,0,0,0,0,0,1,26,31,13,5,0,0,0,0,0,0,0,0,0,8,20,32,39,47,34,35,28,34,23,1,88,49,33,14,6,8,8,17,21,10,24,41,3,50,2,1,0,0,0,0,0,0,0,0,0,130,280,0,0,0,0,0,0,0,0,0,0,1,8,1,5,8,9,16,25,80,9,5,2,1,1,101,153
0,0,343,1281,4697,3509,4375,21379,56658,112539,68887,15105,3889,14,3012,6626,6382,12715,18366,49029,71869,79507,30731,7155,5885,513,1060,12444,25069,46351,66222,64799,35062,21228,9063,3387,4409,1582,218,14838,25538,27461,25250,47826,35885,33306,29603,31063,12938,4370,1477,416,12189,11158,22713,33553,46627,43044,43357,32547,28624,9564,3369,579,81,710,7208,7902,37035,73369,89181,40388,17724,6939,3591,1732,263,0,700,7439,9471,37164,83528,78982,37375,17466,8246,3474,1957,240,0,11826,17720,25842,41668,42064,45832,41479,34055,13604,5766,3037,3654,1861,11488,8665,11524,21522,41291,57575,55324,41252,36784,8591,3225,446,315,10064,9547,11796,12676,12108,14656,17885,27287,46595,57857,46883,20588,1996,15,24,167,3576,15989,22334,24316,27304,35341,48374,55736,41130,12187,6836,13567,26583,35963,40620,44013,43196,34069,19649,8443,4794,3445,4097,307
814,639,634,1481,2305,3595,8156,10265,14782,28986,25767,4431,25,540,944,2920,6650,8172,8208,11763,19609,25909,13688,3426,45,6,276,1977,10004,11460,11058,15469,20179,21192,9305,900,48,9,3,21446,43313,20709,8509,3467,1899,1144,701,349,193,101,33,16,5674,6911,6419,8672,10018,10518,11963,12743,12568,11117,4874,397,6,0,16262,31244,31717,18626,3553,357,114,5,2,0,0,0,0,18016,29162,29657,21606,2930,387,113,7,2,0,0,0,4713,6467,7283,6669,7495,8657,9910,11258,13588,14805,9854,1170,11,7291,12072,14846,21895,24554,12017,6675,1832,502,141,37,13,5,735,17719,20391,13150,11326,10604,8522,6484,4999,3945,2695,1082,228,840,2498,5852,7711,7976,8468,8270,8260,9343,10641,11521,14764,5736,1760,3858,4475,4469,5328,6980,7834,7447,6754,6192,7140,11387,28256,278
564,44659,165388,203235,150397,118247,94463,64960,32058,9132,2606,646,79,1041,39931,150537,146479,132773,118162,98863,79624,64870,41339,11462,1334,19,2078,21242,94112,108862,107472,101153,93379,97734,101660,95926,56859,5942,15,83975,143092,121584,107355,94369,85672,74163,61332,49474,34968,19837,8835,1778,11951,57294,124971,134052,123027,109204,90727,76008,60283,44649,29014,16818,8436,0,215,2718,4266,5226,19638,45040,79809,110009,136219,154958,176441,151895,0,280,2724,4144,6132,18380,43521,73126,118627,124169,163190,192749,139392,8288,11794,85155,110874,112203,120568,126548,118431,95325,56531,20279,16740,3698,36522,67151,102313,120365,126084,109828,98233,84794,68248,46113,22682,4062,39,10063,98417,132103,100159,83446,73043,65862,62416,63602,67884,72287,50674,6478,28882,30156,34376,41797,53454,71322,92404,113915,134286,134560,98272,42974,10036,9070,49316,90530,86034,80208,82065,90527,106638,105350,78002,52205,32466,24023,438
3738,31542,49379,54940,63368,68068,65521,62707,52781,26229,11690,3497,595,4483,44151,64605,78781,73772,71208,64230,45533,24995,13180,6194,2943,223,11578,76098,105096,87164,64497,48146,36284,26115,20116,11395,5526,2283,224,36195,20357,18695,22820,31198,44143,59075,66550,62723,54657,39694,26773,11913,41412,25102,36596,56524,59240,65385,60913,53233,42348,30776,16858,5849,1589,26,6892,17701,65216,72544,121455,96311,57242,29814,14582,8110,4896,1021,25,7608,20519,65169,81959,110495,90302,56268,34367,14031,9068,5175,824,40702,52166,75991,69867,61222,53438,42709,36487,27837,19424,10483,3406,1748,34127,20190,23247,38507,60201,68073,82412,72375,53189,26627,11908,3275,278,9931,7235,8922,10103,13697,20235,28352,38491,51880,68920,90035,91792,54910,7658,25175,42212,53087,57153,54288,47002,39367,35793,33432,28205,28894,42024,38971,61897,66950,62711,56449,50332,43916,36014,27260,18145,12970,11432,7721,547
95,30348,82030,139759,141330,103263,39500,14276,4216,2319,1109,156,11,703,39165,105006,173399,117736,70076,29140,14801,5420,2207,651,102,6,2187,52024,142677,134078,91548,57621,39576,23625,10726,3438,808,100,4,40334,107974,98268,81519,64913,52609,45299,30048,20647,10528,4670,1359,244,11587,85467,120115,92503,73727,57305,44036,32155,20870,12923,6379,1248,97,0,4668,35915,64906,63937,102668,102509,87002,57306,28150,9749,1521,81,0,5757,37203,61655,72641,95183,100574,81596,64417,26712,11108,1508,58,10545,46823,122755,111390,85728,59921,46996,34082,22483,12017,4787,856,29,25937,75510,103396,104958,92733,67666,43646,27014,11748,4783,916,101,4,7825,2407,7831,18829,34187,49188,59792,66909,74000,83026,91252,58670,4496,6711,15911,25926,32738,36700,37610,37005,39452,48742,67912,102996,96527,10182,10651,52223,84876,86895,79031,64272,49892,39802,31885,22674,16524,13294,6393,451
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,6,6,9,3,10,1,1,3,2,2,2,2,1,8,1,6,0,0,6,10,4,3,9,5,3,13,3,7,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,0,0,0,0,0,0,0,0,0,3,18,3,0,0,0,0,0,0,1,17,11,14,13,28,14,0,0,0,3,6,11,7,1,5,6,7,17,35,24,0,0,0,0,0,0,0,0,0,0,0,30,80,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,2,36,15,1,0,0,0,30,145
19,34077,126407,159051,113742,99345,91266,90918,91511,55091,28312,13455,2079,143,49245,180709,125517,114030,83536,81772,67841,76359,73111,40268,11350,1392,312,31446,115010,116186,103730,95742,78800,88164,94353,104548,65808,10323,851,112012,114046,96227,99123,96390,96426,93132,78840,60193,37208,16920,4315,441,33691,18679,71460,121040,134592,136170,122605,104152,84468,57430,18986,1887,113,0,1929,12857,6731,5619,10845,25090,73602,134489,167509,182682,210820,73100,0,2672,12566,6256,6605,9928,24267,64599,143858,155806,196709,224690,57317,26991,11159,54600,88874,114059,120587,136595,139567,117460,71437,21031,2862,51,54222,70168,95102,105422,125438,102592,96702,88143,79086,55819,27841,4213,525,41681,77316,131066,111010,85569,67749,57859,54852,57139,64590,77599,68935,9908,1637,8375,31042,68184,109378,134368,137552,123243,106531,79646,46530,23442,35345,23113,29577,72541,79224,78827,83278,96984,120911,129724,94731,55691,29830,10842,481
0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,1,0,0,1,0,0,2,4,4,4,6,53,17,3,2,4,4,5,3,8,6,4,4,13,145,5,1,1,0,0,0,2,1,0,1,4,8,124,29,9,5,7,2,1,0,2,3,3,2,2,0,48,12,0,0,0,0,0,0,0,0,0,0,0,62,6,0,0,4,2,0,0,0,0,0,0,78,61,47,25,18,15,17,15,7,7,5,12,15,257,12,8,9,7,17,5,6,4,3,8,7,28,121,6,3,3,0,2,0,0,0,0,0,0,60,190,0,0,0,0,1,1,0,1,1,3,14,45,3,5,5,11,13,29,58,13,8,11,5,1,41,253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,6,5,6,0,1,3,10,14,0,1,5,8,12,17,11,2,1,7,11,23,7,100,18,9,2,3,1,5,7,9,5,6,1,2,41,80,20,27,8,7,10,11,18,5,3,1,0,0,0,0,0,0,6,37,36,9,0,0,0,0,0,0,0,0,0,6,26,46,20,4,4,0,0,0,0,16,41,79,61,28,20,40,31,43,45,9,197,40,19,5,7,6,14,24,23,19,28,55,32,103,23,4,3,1,0,0,1,0,0,0,0,90,250,0,0,0,0,0,0,0,0,0,0,36,35,0,2,4,9,28,34,91,23,11,5,2,1,94,534
258837,81547,63589,22731,14874,13030,4107,2488,2337,700,500,431,772,239972,92231,52866,22853,21928,11701,12043,4335,4199,1778,974,510,553,195776,95690,64289,32878,21426,15363,11631,10670,8016,5493,3161,1086,464,170712,44178,31505,17758,22017,16397,23578,21948,26177,25338,29962,28573,7800,157357,59140,38169,34297,29075,27220,25043,21441,19671,20021,17364,11323,5822,133396,257669,38916,16744,7335,6191,3091,1433,683,293,105,59,28,133033,263277,35903,14837,7857,5486,2859,1404,802,275,122,71,17,142058,57161,56939,40816,36201,27457,25058,23293,18532,18627,13377,6041,383,220353,44813,34161,27115,24667,19085,23228,15246,20933,17478,12917,5247,700,4783,5395,7093,2134,9099,9265,13236,22448,34199,58949,94842,125719,78781,68326,38427,31787,28543,24808,23866,22412,19034,21229,21902,25389,54522,85698,85848,73083,62505,54698,47018,37971,30981,25139,18415,12228,8261,6725,3071,27
1,168,4747,28629,51140,98453,137827,120372,87823,37392,9686,1541,94,45,11469,19285,44953,76083,106297,98780,87850,69572,44586,17272,1656,25,5271,16152,25763,68406,88594,81917,73462,69694,61438,54616,29593,2911,56,27761,5933,8267,11741,19527,30812,51999,80800,112505,119394,85464,22956,714,24757,5520,9716,18047,31920,47506,66519,77244,81331,78963,73086,48570,14694,0,4,2534,20141,22958,77258,145489,162830,96516,36948,11121,1998,76,0,7,3341,19191,27758,72551,144170,152556,108550,35093,12607,2001,48,23077,6710,14884,28337,43004,57891,67552,76336,79249,78552,64969,33709,3603,25915,4722,8569,16048,31880,57657,87322,106246,109022,83130,42320,4915,127,19527,3733,4455,9476,23818,44154,60310,75365,93752,112603,99809,30098,773,52546,82784,85383,80313,70281,56237,40971,29120,22419,15605,10011,7658,24545,19008,8258,25335,49355,65925,72439,70683,64965,54886,43243,36711,40416,26649,484
79686,137329,52307,31136,21439,16087,11580,9307,6889,3920,1724,717,338,108040,157460,53752,20471,10563,8073,5519,4290,2467,1022,427,248,132,169178,129007,39482,14677,8280,5201,3476,1845,793,243,129,89,71,6801,21237,30840,36704,38993,39121,36545,37030,33061,28337,27169,23915,12722,23692,97403,87560,65079,39762,24872,14577,9275,6032,3221,854,105,50,460,154091,177325,34011,4384,1755,364,75,20,3,0,0,0,474,167658,168988,28577,4687,1611,383,79,27,4,0,0,0,56723,166138,80449,29269,15252,9656,6538,4348,2461,1125,325,148,49,37734,79272,68937,58405,43089,32939,20629,16350,8631,3896,1892,540,166,537,419,445,636,1048,1905,3304,4892,7946,13741,30969,91529,215100,3614,12394,22720,30751,35941,37830,36999,35721,38169,40037,38952,35080,4252,25018,147884,95699,43087,23439,13677,9199,5834,3783,2273,1248,943,385,293
1986,17347,18246,15331,13703,11337,8282,8560,7566,5976,3725,2679,3202,5751,25154,23098,14991,11287,10332,7444,5925,5460,2701,1947,2766,1084,16732,29786,22076,15489,12616,8028,5047,2431,1438,1121,1178,1984,14,14106,11575,15862,18213,14840,12401,8841,7135,5141,3446,2568,2353,1459,12287,15889,20656,19508,15102,12361,9405,6260,3361,1356,1018,736,1,0,52645,54303,8659,1439,635,211,42,6,0,0,0,0,0,56881,51647,7087,1520,541,214,42,8,0,0,0,0,12905,19037,25371,20083,14521,9820,6784,3770,1698,1076,874,1156,845,14770,16372,21265,16886,16441,11111,8331,5459,2892,1769,1280,1360,4,11033,1883,1320,1579,2537,4135,6132,7752,9295,11313,15671,23177,22113,417,1911,4042,6277,8005,8619,8904,9625,11882,15472,17658,14451,10677,8210,17791,20566,17635,14702,11621,9107,6514,4224,2533,1831,1657,1549,319
0,0,0,0,0,0,0,0,0,0,1,3,24,0,0,0,0,0,0,0,0,0,0,2,13,41,0,0,0,0,0,0,0,0,0,6,8,16,40,9,13,3,1,0,3,5,1,6,6,5,10,22,0,1,17,11,11,3,11,11,14,7,28,14,12,0,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,6,36,0,0,0,0,0,0,0,13,15,15,12,35,57,0,0,2,6,8,7,3,5,7,8,4,35,76,84,0,0,0,0,0,0,0,0,0,0,0,20,120,0,0,0,0,0,0,0,0,0,0,19,48,0,0,0,0,0,14,69,15,2,0,0,0,80,103
0,0,10,222,1214,2236,3167,9100,20558,46149,88420,65892,10151,0,6,234,933,1747,4733,6461,14433,25887,53154,88741,46871,3919,0,256,1871,4345,8211,11484,18046,30388,47738,64704,45822,13123,1131,2209,2320,3519,4771,5970,7888,12420,20000,31437,55942,69368,29855,1420,1268,1867,3045,6692,13147,24233,34272,43711,46339,38278,21647,9127,3493,0,5588,15779,19216,21785,38573,43635,48472,36868,14003,2668,524,8,0,6473,15975,18001,23545,36891,41693,45777,41623,13533,3112,494,2,637,1522,3962,6993,11500,17724,24528,33042,40827,45598,37246,17546,5994,624,791,1174,1850,2901,4584,6797,15490,33045,73059,86406,18781,1617,3341,6456,10358,17619,27112,35150,39391,38623,32948,22888,10910,2302,21,1,108,1082,4089,10483,20821,29569,37016,45329,46144,34099,16144,2234,308,4023,17620,32614,40593,40508,35177,26988,18720,11938,8930,8711,989,159
15476,13760,15527,13075,11496,9978,11381,16189,17109,9479,4577,2676,95,23734,32000,24690,22882,17980,9703,4194,2883,1953,629,80,47,43,24735,48561,44734,14345,5339,2070,557,263,100,30,32,33,19,47144,29062,16751,10833,8191,6270,5648,4960,4166,3000,2414,1671,708,42842,32860,19049,14330,10806,8015,5375,3610,2103,1211,487,107,23,37375,95083,5262,1541,599,407,228,129,95,55,33,11,0,36542,96636,4709,1358,649,356,227,132,109,52,37,11,0,45743,38804,26107,12477,6264,3624,2320,1701,1538,1276,769,179,16,52536,30413,25073,15391,7943,4991,2191,1292,561,222,116,47,42,33,698,1410,2282,3656,5328,7762,11539,16550,22630,25564,27146,16220,3005,3266,4024,4525,5261,5639,5785,6106,7743,10439,14623,41255,29147,13042,39861,28950,18502,12456,8610,6056,3976,2703,1754,1262,1494,2152,263
171,6302,31555,56098,73667,65994,47995,23995,11628,3426,778,146,30,793,17904,71210,63961,53611,41185,33008,24473,11360,3688,527,58,7,1878,30748,66614,49270,37674,32057,27524,25581,23787,19103,7312,232,5,28777,40361,59607,52374,40531,30106,23882,16697,13250,9083,5542,1544,31,17586,39511,51098,41902,32587,27497,24962,24316,25452,23566,11797,1498,13,0,4,1314,8532,7072,32357,73556,84916,55455,30740,14951,8822,4066,0,3,1642,7980,8428,29815,74971,79361,61227,28882,16489,9521,3466,14655,33898,57812,47855,36435,30318,27509,26042,23600,18337,5190,130,4,27590,59504,66082,41813,30471,20721,20980,18621,17575,13295,4901,230,2,13107,6898,7476,17248,25210,30691,34151,37640,41730,45272,42955,18635,772,3836,16276,25450,26016,23469,21634,21065,23128,30140,39486,41989,34356,14940,8965,17178,39324,43712,40921,37298,33759,30131,25859,19359,13843,9596,1840,491
3,3778,36016,55332,60765,70642,60937,35485,14708,1944,334,80,39,1770,28770,58809,69465,54696,45772,37799,25539,13476,3491,406,48,22,20082,25668,68181,51583,36348,30224,26812,27369,27224,21247,5199,120,6,56713,35293,44533,50876,50186,39862,27631,17479,9612,5158,2105,579,36,40507,20416,47893,40571,33385,31611,31624,30924,28715,23068,10412,926,11,0,325,20758,19089,13587,27340,45733,63692,52291,39258,27667,19199,11124,0,631,21745,17829,15907,25138,44563,59208,58012,36334,30239,20553,9904,39021,15729,47349,47160,38125,33587,32956,32088,30253,19249,4426,120,0,49938,35988,51066,49146,42525,35440,30256,22155,15238,6706,1502,98,5,39367,4675,17103,26829,29221,29805,29585,31231,34901,39343,38428,18751,824,6832,16210,22489,26250,28051,27528,25716,25759,29469,36686,37035,17771,40267,35810,10241,28777,36583,36626,34846,33436,31849,30635,25493,18963,13192,3612,493
57,6630,54664,116737,160707,177758,154080,116960,64778,17715,2470,223,15,124,7440,52836,122702,155473,140184,130698,117006,92979,45234,7780,333,5,316,8473,41594,68938,95731,101832,110278,120580,139488,137195,47458,907,4,38233,93354,116382,122381,122093,112531,102893,73467,50433,27596,10538,2630,263,9280,16887,65957,113177,118562,119576,119227,118217,103373,66183,20064,2106,185,0,10,219,3001,3028,7081,17996,35154,52299,71983,86049,124219,471755,0,9,245,2922,3566,6802,17246,31392,55404,64718,92332,137695,460463,7182,5786,50235,100706,115190,126266,134570,148191,124653,52847,6311,759,98,15110,32537,59270,88764,114204,136685,135387,134813,97359,50300,8039,321,5,9453,57648,130402,121767,107489,93502,82355,73782,66191,58064,45594,24286,2261,14719,29598,44602,58538,74890,90492,100010,109614,122233,117785,75324,25461,9528,5592,16303,60713,82855,88593,96548,110553,123784,117466,82492,50500,29216,8179,440
