band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_1_9,band_1_10,band_1_11,band_1_12,band_1_13,band_1_14,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_2_9,band_2_10,band_2_11,band_2_12,band_2_13,band_2_14,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_3_9,band_3_10,band_3_11,band_3_12,band_3_13,band_3_14,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_4_9,band_4_10,band_4_11,band_4_12,band_4_13,band_4_14,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_5_9,band_5_10,band_5_11,band_5_12,band_5_13,band_5_14,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_6_9,band_6_10,band_6_11,band_6_12,band_6_13,band_6_14,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_7_9,band_7_10,band_7_11,band_7_12,band_7_13,band_7_14,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_8_9,band_8_10,band_8_11,band_8_12,band_8_13,band_8_14,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_9_9,band_9_10,band_9_11,band_9_12,band_9_13,band_9_14,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_10_9,band_10_10,band_10_11,band_10_12,band_10_13,band_10_14,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_11_9,band_11_10,band_11_11,band_11_12,band_11_13,band_11_14,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,band_12_9,band_12_10,band_12_11,band_12_12,band_12_13,band_12_14,census_code
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,6,7,5,3,13,12,0,0,0,3,3,3,8,11,14,16,6,21,17,17,84,15,15,6,5,2,1,3,2,7,9,11,1,0,3,65,24,7,18,14,7,2,9,23,3,0,0,0,0,0,2,3,9,4,3,16,15,2,2,0,0,0,0,0,0,0,8,4,6,16,19,7,0,0,0,0,0,0,1,2,3,21,42,45,16,20,25,28,41,1,29,50,50,20,10,9,7,5,11,23,21,17,64,13,138,9,2,0,0,0,0,0,0,0,0,0,0,60,170,0,0,0,0,0,0,0,0,0,1,2,67,2,0,1,1,4,8,33,104,30,12,2,0,1,4,21,202
9413,55818,66400,53310,52217,39681,39020,31573,25298,19365,11365,5865,2130,287,1917,10617,19342,25463,29260,33470,37793,42609,45295,51758,51216,49099,13538,365,892,4356,10500,14706,17967,22204,26202,31213,40369,52603,68648,83193,38292,597,2297,3983,4560,5520,6417,7957,11213,15264,26689,36927,66562,101942,102555,19856,1355,702,1123,1928,3045,5038,8340,13788,22444,37181,56784,83032,90731,86251,0,330,1033,2380,4898,21676,38407,87220,100708,80067,46703,18501,7635,2184,0,332,1317,1946,5454,20746,40945,80639,96406,82162,53288,17866,8344,2297,1175,684,2068,4042,6758,10886,16396,22701,33026,46639,68036,90918,83811,24602,2424,4143,5079,6783,9007,11133,13949,19638,30656,49177,80669,118603,59288,1193,1359,1704,8212,24569,38817,47360,50425,51192,49666,46590,40584,31215,16777,3272,224306,95893,43074,20819,10590,5777,3307,2077,1325,974,730,589,777,1504,1030,1192,3278,6945,11903,17334,23738,30715,37214,41648,42020,48129,70863,75733,581
395156,16722,1565,590,237,122,99,96,62,91,66,66,165,904,364296,40725,7148,1906,773,302,249,163,111,80,100,148,259,712,305296,66337,25077,11104,4560,2068,1154,695,366,196,153,175,280,529,37854,31365,23769,18968,21360,23493,25101,26264,26978,36925,33995,41151,34502,37254,76491,106499,70655,42124,36882,23875,18214,13632,13017,8620,6640,3411,1213,590,152,49947,58672,75694,57192,81246,38103,31227,14995,7610,4115,2109,1461,883,192,49478,79771,56661,63037,75156,40575,27657,13941,7542,4815,2022,1643,861,130429,112541,69331,34209,21259,13943,12553,9347,6549,5204,3229,1342,493,419,115612,104427,48231,42175,33508,24850,10637,14832,10529,9344,5643,2182,516,752,7044,755,605,660,854,1400,2408,3780,5552,8042,12310,20345,43630,309420,75322,46623,42435,38004,34918,29317,25566,21471,19390,19988,18962,16499,13138,9521,135468,113087,43115,25406,18104,14172,11868,9990,8342,6802,5376,5147,5910,10354,596
63,32778,57541,56175,62094,60172,61863,64607,64512,49797,31866,11660,2317,149,2002,35665,60531,53838,61469,62360,62134,58420,51754,42066,34099,25518,5669,69,2844,32436,44507,57501,65783,62994,62055,54041,49642,43777,39200,31976,8737,101,7646,26748,42822,47167,48411,51566,55029,62741,63842,60255,48716,29274,10538,839,4403,14117,24031,29357,35208,45392,53279,59753,62943,63517,61663,51725,32491,17715,0,8672,29663,58102,61366,112705,84389,93993,56065,27665,11414,4903,2753,3904,0,8519,37721,48241,69012,106581,91187,85986,54819,29005,12966,4613,3048,3896,4718,17559,27870,32797,41359,48316,56396,61874,61720,59441,56994,46505,31056,8989,8554,30105,43859,45066,46836,52002,57269,62955,63608,53523,46028,34365,11261,163,3403,3071,8258,17796,32041,47124,62155,72571,76926,73543,66492,52132,36213,3869,64345,70346,65998,58706,52598,48196,43626,38252,32997,30128,24044,16340,6153,3865,2017,9893,25918,34044,43080,51715,55704,56257,52912,47143,40786,40517,50629,44979,450
852,26297,32977,31328,23752,22749,15839,13269,9388,6358,3783,2942,3437,756,592,7235,20902,23975,26491,23556,24129,19010,14860,11728,9178,5946,5187,1008,2293,11660,21132,24299,22515,21419,18617,16898,14897,13570,11602,8778,4985,1197,4175,3657,3541,3589,4276,6309,8222,12100,16331,25884,35785,41582,24488,4036,4320,5620,7524,9618,11825,14153,17833,21922,24811,25200,22104,16976,8784,3577,0,1,42,619,1679,6787,8939,22197,36567,40856,36411,23797,13472,3021,0,1,48,594,1962,6557,9010,20030,32640,42538,40551,22667,14819,2971,4567,7334,11555,13759,16286,19350,21593,21042,20603,18592,17029,12822,6817,2841,3334,3695,4625,6037,8272,10445,14607,22719,31534,35427,30668,16180,5835,1292,2294,4007,3348,4491,6561,8322,9529,11332,14530,19723,28338,36621,30576,14025,9603,24789,31469,28267,21719,15998,12413,9974,8380,7531,6714,5801,6126,4106,5373,10990,15770,20796,24690,24124,20923,17664,14633,11425,8390,6960,7285,4128,616
0,1,23,79,484,1251,3976,11110,33040,89095,112794,61556,9455,1880,0,2,141,728,2402,6114,18454,34557,54910,71577,87820,43249,4451,339,0,104,1976,10206,27194,41799,52992,54531,51992,41876,30553,9810,1640,71,5010,6809,12814,19414,38633,51781,62894,56356,43657,18642,6831,1481,266,156,3183,5602,14833,28172,35500,40654,50655,49736,48364,26643,16485,4797,107,13,0,1576,10289,25082,27769,41799,17185,18975,31289,55143,49697,33444,11061,1435,0,1649,14150,20389,32554,38301,17053,17953,28815,51647,56317,31800,12625,1491,1541,4022,12666,26026,33893,38782,43174,44695,47553,37867,25011,8507,992,15,2174,2668,4683,10848,19012,28044,42423,54893,59357,59025,32970,7248,1253,146,3806,3155,10073,20030,30542,42024,47926,53473,53112,38064,16837,4767,864,71,8,30,214,997,5544,12849,19212,28742,40462,56926,57528,54998,42795,4439,756,6416,17602,34683,43283,46220,47658,44485,34898,22009,13718,8635,3855,526,189
6,4,5,2,2,2,1,1,1,1,2,1,4,3,0,6,1,2,4,6,3,6,0,0,3,3,10,5,0,0,0,4,8,6,12,2,0,1,11,6,6,0,55,7,5,0,2,1,0,0,0,0,0,0,0,0,10,36,12,8,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,5,7,1,0,0,0,0,0,0,0,0,6,4,6,5,6,1,0,0,0,8,19,15,26,12,10,8,4,5,5,0,0,72,11,5,4,4,2,2,4,4,0,3,3,5,0,68,3,0,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0,1,3,4,13,43,13,4,1,7,1,0,10,525
73501,278517,131488,80258,79597,98851,100843,72235,45139,25552,9087,3404,1971,313,174013,241524,99582,84613,93224,88821,77710,55631,38298,22731,13685,7485,3168,271,228267,187256,93577,92631,91836,84255,63610,52196,42918,29633,20297,10281,3587,412,13891,48431,93525,115417,140271,145839,122338,119271,90378,56079,32817,15457,5897,1145,22320,213361,121429,71816,64743,66115,72110,67665,69503,65646,67084,58058,30706,10200,0,210124,169689,206421,131175,103553,39172,36640,26340,18043,19231,21055,13885,5428,0,210429,204831,168334,143195,93657,40641,33392,25630,18863,21002,19832,15577,5373,93382,232393,96945,73682,73493,68681,68955,64447,60729,60263,53600,35943,14276,3967,80364,229617,129154,99703,86853,112872,79290,70254,49868,30026,18641,10018,3567,529,2974,2426,4064,6839,15340,28941,46402,65401,83693,103793,112427,105713,195955,226788,99759,84632,77417,73667,73350,73991,71716,73016,75726,91509,95789,76590,28723,4871,6741,186388,148009,83663,71108,70749,68973,65638,59709,52432,43774,41886,51480,50206,457
52820,18100,20415,12293,7720,10497,14013,10508,9088,8264,10100,19135,11723,417,42933,40012,29798,22614,13651,10134,9839,8794,15372,10079,1031,137,211,186,56338,54445,32525,21575,23203,10401,3681,1515,316,95,86,117,94,110,8987,27896,23533,20377,15033,14256,12725,12005,12037,10812,9357,10615,10755,15814,15767,43545,41070,34463,25123,17933,11006,6873,3836,2230,1124,253,62,111,1470,61067,35289,35601,29722,26054,6406,3745,1754,918,511,272,52,5,1772,60620,40163,30126,32886,23503,6779,3367,1752,968,558,259,75,4,28728,72251,52390,19871,9355,5421,3937,3017,2655,2454,2269,1088,173,69,12550,21980,36456,40947,33366,17043,12792,7939,6866,5648,4957,3623,1239,137,51,398,1567,2340,3355,5188,7938,9970,10765,11666,15495,21670,32103,81655,3709,7564,10047,12046,13062,12823,12130,12182,12326,14287,16882,21568,45018,9476,18556,58324,45918,28566,16818,10310,6704,4728,3212,2422,1728,1626,1895,2284,261
190556,21495,3546,1183,662,403,334,270,174,114,50,16,28,32,164861,36544,8857,3337,1755,1118,769,531,394,329,231,92,24,21,144611,48428,13880,4843,2434,1444,969,774,549,451,334,112,27,7,6049,10309,10000,11824,12048,15003,17544,20442,22770,25289,26666,23632,13006,4281,21642,63716,45202,28382,19343,13621,9331,6045,4372,2844,2116,1288,791,170,0,20060,47780,59670,34691,29551,12742,8568,3397,1280,669,266,151,38,0,20389,58803,47048,37743,27823,13193,7864,3410,1420,720,246,166,38,43062,73521,47610,22812,11900,7291,4366,2865,1943,1400,1004,749,318,22,40178,51529,39982,29357,19464,13012,8611,6064,4392,3059,1971,1096,128,20,1066,149,104,99,142,214,365,629,1022,1752,3639,9779,33401,166502,21222,20565,21928,22295,21574,20356,18143,16196,14439,13864,11811,8788,6032,1650,43329,76074,36819,20190,13049,8967,6287,4379,3206,2089,1462,1059,1058,895,590
0,0,0,10,71,925,1453,4273,6035,25963,53587,90817,71195,1622,0,0,34,408,2640,3946,8656,18549,37154,56129,63877,50081,14455,22,0,134,2917,6364,13470,25508,37790,44996,42514,35088,26354,17006,3809,1,209,2304,6652,11892,20260,29663,40408,45439,43527,29956,18508,6176,937,20,252,2379,14010,23546,34960,46498,45196,33806,22481,14851,10530,6224,1180,38,0,304,2254,7117,14706,56268,68078,63194,26513,11185,5207,894,215,16,0,318,2917,6042,16212,53985,72844,57991,27321,11709,5534,832,233,13,115,1205,11913,24409,35021,40366,36553,29264,23662,19976,16488,11737,4824,418,44,63,177,446,1926,9881,22085,42334,56097,56239,40604,21421,4619,15,1198,7567,11246,15617,21238,27945,34744,39977,38933,29517,17591,7634,2620,124,0,4,21,105,583,2558,6738,11896,19099,36170,62083,72732,43509,453,260,6477,22696,37970,45944,44724,33731,23482,16142,11191,7275,4399,1478,182,47
0,0,0,0,0,0,0,0,0,0,0,5,1,8,0,0,0,0,0,0,0,0,0,0,0,14,8,20,0,0,0,0,0,0,0,0,0,10,11,4,14,17,26,12,2,1,6,7,1,0,0,1,3,11,7,0,0,0,32,12,1,4,11,3,2,11,14,1,0,0,0,0,0,0,0,0,4,18,5,5,0,0,0,0,0,0,0,0,0,3,9,12,10,5,1,0,0,0,0,0,0,0,0,4,16,27,23,18,14,25,40,8,1,10,13,12,20,9,3,10,4,3,11,23,25,31,70,1,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,48,6,0,0,0,0,2,8,58,23,4,2,0,1,0,20,85
48,3575,8332,17838,35664,54998,73790,72861,64398,41662,15259,3007,536,72,502,5930,10276,19763,33284,49481,53131,58742,56622,51401,37119,14587,1151,51,864,4898,8809,17941,28412,35755,39954,43335,52662,56888,56913,41313,4215,81,11224,17701,15692,13661,15833,18730,24119,33163,46356,62365,68279,50534,13892,491,5039,4074,9304,12741,15239,18279,21991,28285,35694,46541,56604,63688,52549,22012,0,0,739,2899,3953,11576,18635,48438,67943,74306,73286,57608,26723,5934,0,0,1058,2507,4424,11126,20627,44821,64551,74157,78150,55887,28777,5955,4242,2373,5851,10552,14593,19156,26690,33438,40529,50488,61036,66435,49606,7051,7464,6815,10252,14833,19322,25803,32880,41599,56123,65057,67087,39535,5137,133,3645,7113,21025,30060,35575,37985,39608,42413,47186,50261,46010,25681,5303,175,84755,71489,51800,39420,29945,23148,17735,14405,12605,13065,13148,10761,5136,4628,2429,2425,6593,12038,18798,26941,35901,43736,45639,41970,34065,32266,41378,47861,485
55471,26090,14592,7878,5495,4016,3273,3259,2812,2672,2364,2602,4537,24881,31948,22430,19494,12308,10738,7007,5760,4930,3553,3224,3505,4678,8191,22176,21688,16810,20770,16122,12291,8770,7349,6929,5596,5370,5109,5684,8682,18772,25998,16488,12213,10820,11042,9447,8932,7795,7012,7423,7409,8513,9514,17336,34555,15666,13878,15088,15643,13908,11839,10083,8875,8076,6847,4201,1113,170,50879,78963,12861,6999,2839,2712,1551,1484,881,511,204,51,7,0,51191,78864,13989,5330,3224,2628,1604,1388,888,545,235,49,7,0,23484,12598,14789,16102,15842,16048,13920,12579,11344,9483,7735,4465,1426,127,28602,12753,12316,11992,14739,10585,7751,7192,6564,6574,6852,6557,8153,19312,21154,10970,5815,4523,4856,5706,6613,7807,9479,12215,15951,21981,24138,8734,12280,8144,8339,9520,10143,9506,8650,7457,6824,7194,7157,7718,16856,40154,34611,16503,13835,14592,15563,14779,12998,10675,8446,6031,4142,3123,2601,2043,15
0,521,3946,9849,16800,22108,30008,43781,81667,133731,152643,87838,26510,1867,258,1267,4514,9902,15446,20195,27344,36994,64021,102481,142785,144882,40198,982,372,2758,6906,10449,13250,17860,25763,38301,62075,103958,132291,138723,57971,592,8601,5998,12521,23140,36293,46467,59100,72636,83880,95839,88320,59843,17696,935,6270,2696,5595,9924,14458,22635,33233,48901,67956,92562,104421,88694,76422,37502,0,37,463,2977,4714,10277,9539,18657,28007,44140,63321,88789,129383,210965,0,39,787,2599,5246,9780,10389,17225,26149,41698,68754,82806,136356,209441,4902,2823,5718,8458,11663,15886,22619,34509,51919,81915,118256,122423,99720,30458,6441,2000,2907,6191,9479,15733,27972,45782,76840,112299,131531,126952,46526,616,6698,22467,126016,108691,83713,68319,55059,44172,34130,24670,17485,12143,6322,1384,39390,65989,52224,53737,65247,68246,64346,56764,48773,41616,28263,13773,6452,6449,2026,8033,13898,20162,27292,35528,43797,51770,57337,57951,51643,52635,72935,116261,127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,2,2,4,12,3,0,0,0,0,1,2,3,3,5,6,10,14,16,3,44,17,3,3,2,8,4,3,2,0,0,5,0,0,2,19,24,14,16,4,13,9,4,6,1,0,0,0,0,0,0,4,3,1,3,5,9,8,11,0,0,0,0,0,0,2,4,17,8,13,13,8,9,0,0,0,0,0,3,2,6,17,29,57,54,38,50,51,22,0,39,35,27,26,28,22,14,15,28,18,24,41,55,6,69,8,3,1,0,0,0,0,0,0,0,0,0,40,121,0,0,1,1,0,1,0,0,0,2,1,25,5,0,0,0,2,5,13,45,24,13,8,3,2,1,30,139
0,0,0,0,16,106,609,1668,4078,10301,34669,115424,147160,8616,0,0,15,346,754,1899,3524,11578,17785,46063,66993,120601,50615,2474,0,219,2019,6054,10531,15399,22665,29842,50237,54497,59207,50842,20352,783,2078,1851,2127,1824,3428,3340,4019,5359,8925,15281,27296,67802,138978,40339,1633,980,3117,6089,10042,17827,27744,43236,51707,52546,49468,36328,17564,4366,0,6529,19456,21115,20894,79422,63711,65652,28684,9938,4358,1528,990,370,0,6634,22043,17021,25198,77516,69922,58462,26540,11383,5141,1372,1060,355,1330,1027,3379,7490,11876,17515,23502,32419,37592,43978,54331,52948,28999,6261,966,363,313,643,1323,2033,3524,5571,10387,27042,62731,135832,70396,1523,2386,5329,9295,12869,16592,20513,25029,30154,37769,46155,51998,44251,18866,1441,81,434,2019,5991,15181,32425,43256,45105,46693,50798,40368,26080,12282,1934,1430,10067,39990,55019,49459,40991,34930,28644,22790,17066,11067,7367,3467,360,164
8,2,118,1287,1643,1749,1613,1337,1609,992,1397,3722,118573,54090,7,374,1298,2388,1406,2452,1184,1358,2490,9948,53510,79305,31397,1023,49,955,3208,3283,5327,10699,17783,40565,32274,38437,24651,8707,2175,27,25574,47482,43605,31250,16998,10787,5727,2773,1825,1019,697,275,112,16,14322,16493,21624,34503,30141,22987,15367,9397,6504,5804,5135,3854,1579,430,0,163585,16403,6042,1239,537,154,129,49,2,0,0,0,0,0,162926,18909,4166,1329,474,168,118,47,3,0,0,0,0,12413,14616,19366,26472,23458,23628,15907,13000,10642,8494,6628,6402,5299,1815,1530,6446,11603,12474,16036,41022,23751,23353,27295,13065,7447,2871,1224,23,23079,40075,38869,24869,18673,12365,9030,6560,4682,3665,2893,2118,1072,190,4,22,203,394,587,1194,1893,2945,4479,6646,9830,22572,112042,25329,9858,10683,12406,15191,17914,19222,21199,19515,16804,12794,8966,7030,7695,8863,214
0,233,465,529,428,327,263,315,319,334,319,213,86,6,42,492,671,467,369,269,241,245,253,260,272,191,65,0,63,624,799,473,275,245,243,202,257,230,244,141,41,0,1288,177,164,204,257,268,350,354,309,222,156,70,18,0,1001,400,286,253,206,242,251,256,246,245,244,167,33,7,0,2,44,129,223,484,297,572,707,545,406,264,130,34,0,3,60,107,229,474,314,536,703,566,416,263,130,36,798,482,361,253,233,196,215,248,268,270,276,197,39,1,1172,224,190,277,260,310,289,272,275,265,174,101,27,1,297,563,398,291,253,226,182,192,198,222,234,280,344,157,7,41,89,158,270,284,248,236,281,299,314,252,521,837,303,512,452,402,294,235,254,282,214,209,168,166,179,167,494
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,5,3,0,0,0,0,0,6,1,2,2,1,1,4,10,8,18,4,7,2,1,1,0,0,2,1,5,1,4,3,7,16,4,5,4,5,0,1,3,4,5,2,0,0,0,0,0,0,1,4,3,6,6,6,0,0,0,0,0,0,0,0,4,10,0,5,12,9,8,2,0,0,0,2,1,9,25,32,20,17,13,19,34,25,40,29,65,22,8,9,5,2,7,4,8,11,20,23,36,67,42,0,0,0,0,0,0,0,0,0,0,0,0,20,60,0,0,0,0,0,0,0,0,0,0,0,18,0,3,3,0,4,4,14,21,11,2,0,0,0,0,10,583
1729,54587,74894,50218,42453,36301,37945,40908,37725,23636,8733,2035,521,25,12160,68395,71916,42796,35329,32161,34124,29455,31380,26038,18359,8160,1411,26,12309,64883,61003,39631,30528,28627,26373,28522,29448,34883,32304,20036,3072,91,4508,19083,35025,45681,51292,51069,51425,46099,38832,30715,22215,12100,3350,316,5036,25100,28467,26772,26960,28589,29444,31384,33935,38549,44483,49797,33108,10086,0,7678,24115,68076,72080,110297,66947,50635,10192,1394,252,38,6,0,0,7669,32479,58205,80177,103641,71725,45613,10302,1544,311,38,6,0,7808,26670,34745,32493,29998,28656,30191,31022,33396,39233,45361,44719,24569,2849,18456,57849,62092,43404,37841,28521,31601,24870,30667,30206,25473,17395,3181,154,1372,1177,3423,10647,23983,36787,40592,39753,38975,40594,45541,55357,57377,16132,68055,75650,58994,43813,33295,26374,20990,17252,15397,15105,13733,12411,9305,1336,1717,20508,27129,26321,26042,26818,28183,29499,31508,32159,31397,35763,52194,42472,367
0,0,6,58,232,530,880,2164,5166,12856,38535,97807,105007,7992,0,2,72,279,463,761,1632,3210,5618,12868,38154,125124,81588,1462,0,33,468,826,1583,2577,4235,9374,17414,42606,77747,89265,24557,548,1305,827,809,927,1380,2157,3589,6244,11150,22643,53102,101672,62203,3225,862,631,1104,2234,4594,8593,15583,24910,37306,48109,55432,48996,20146,2733,0,3073,3982,7713,8951,18965,15806,24021,32960,41929,44342,39830,27025,2636,0,3052,4998,6210,9904,17982,16784,22816,30392,40900,48680,38117,28984,2414,430,534,1127,2240,3988,6762,10739,16441,24682,38302,56550,64499,40834,4105,679,307,200,279,467,717,1279,3331,7816,22195,71988,121333,39279,1363,860,3356,12948,25823,35960,43944,45701,39752,29898,19133,9813,3451,565,29,2,45,717,4025,13474,28963,37716,39650,39921,41212,34183,21691,8544,1090,127,1905,9614,20525,30815,37453,38523,36660,32892,26429,19815,13017,3364,94,147
75035,2611,933,633,410,471,406,464,465,461,551,805,1684,18620,69087,3459,1578,833,691,581,486,532,522,545,820,1169,2490,16514,62694,4447,2241,1400,989,765,649,726,643,764,924,1332,2381,15311,27752,6309,4125,2913,2618,2350,2455,2622,2532,2984,3405,3939,5378,22005,43623,17074,7688,4365,2576,1691,1060,826,632,544,474,418,321,396,49432,26654,1050,131,44,13,3,2,1,0,0,0,0,0,49623,25312,1008,47,40,10,4,1,0,1,0,0,0,0,45513,19241,6916,3632,2611,1739,1454,942,681,526,549,547,335,331,51606,9616,6275,4402,3599,2873,2575,2505,2339,2094,2071,2066,2343,14020,15602,4068,2399,1574,1357,1173,1201,1219,1446,1745,2367,3399,6444,44990,4139,3079,3216,2979,2709,2483,2241,2147,2019,2425,2658,3284,8357,27796,42678,20034,4338,2204,1307,884,588,413,281,240,169,172,245,661,252
0,0,0,0,19,83,353,1571,6856,28942,102044,200524,105506,3594,0,1,59,231,736,3063,8904,28492,50340,94662,137910,105290,19652,152,0,69,1571,10101,24113,45381,66523,90834,82532,69821,41295,14751,2470,31,2780,1912,2538,3734,6756,11041,21313,35754,60149,87466,115460,81076,19336,177,2542,2539,7598,16199,28810,47844,64954,76761,77403,62792,39853,17598,4276,323,0,2115,15828,42664,58019,123906,89222,68237,29676,11815,5969,1952,89,0,0,2108,21062,34857,65452,119076,94762,60927,29222,13258,6646,2026,96,0,1818,2191,8277,18058,31326,45704,59932,67909,67168,63314,50544,26228,6685,338,1675,1130,1299,2109,4405,8819,18684,35657,55313,113191,148536,52802,5762,110,1007,1007,2760,7348,16360,28616,42424,58298,75906,91660,83443,36987,3657,19,0,64,487,2839,10750,24827,39789,52292,64359,79395,81385,62601,27576,3128,1146,6755,32122,67712,84389,79456,62955,45652,30720,19016,10690,6232,2522,125,194
0,0,16,136,552,2299,8377,17676,18198,58639,63540,152649,160940,6321,0,0,30,306,1302,6372,12748,18590,30316,64147,108311,139836,105225,2160,0,10,593,4514,11721,19345,27023,42418,59813,73350,88190,87328,71672,3366,404,688,1361,2857,5019,8446,17354,33319,62583,99143,123844,94684,36904,2737,530,1179,6177,13560,20093,31491,44672,55828,63758,67473,67733,66122,42088,8639,0,0,38,287,1370,13010,43591,95346,89021,71971,49937,34140,38480,52152,0,0,52,250,1653,12784,46886,88874,86990,72055,54704,31669,42072,51354,259,617,5316,14854,22299,29347,38106,42376,48179,57333,66961,72468,65553,25675,175,146,366,1275,2109,5332,8213,17862,32395,64473,114564,149538,89635,3260,639,28776,44111,42432,50770,60528,66309,64206,53930,38742,24758,12000,2090,52,61,189,924,6052,22741,52786,76210,71753,67354,72286,61572,41651,15030,734,256,5586,19004,33717,52202,65922,68313,62504,53764,45810,39990,31719,10231,325,79
7934,9319,4747,3801,2969,3443,7429,19863,33884,33027,27250,4574,2878,3661,14577,11055,11299,26563,32535,28185,18809,11154,3119,1506,1283,1460,1122,2112,15741,19333,60372,38308,15910,5767,2775,1581,1183,518,464,583,2149,95,36952,42210,25941,18258,11999,8269,5659,4011,3151,2485,1857,1360,864,1763,31991,43749,25682,19822,15170,10720,6985,4106,2519,1684,989,730,450,182,17709,143989,2279,548,134,71,34,12,3,0,0,0,0,0,17707,144064,2320,417,149,76,32,11,3,0,0,0,0,0,35403,46642,35788,19372,9781,5576,3798,2499,1939,1496,959,690,649,187,36839,39520,29320,24804,15199,8085,4051,1882,979,547,427,527,839,1760,77,1142,1995,2864,4998,7796,11736,16512,21938,25814,25806,21459,16509,6133,609,719,1170,1669,2242,3191,4161,5532,7676,11353,16392,23838,65124,21103,6639,35462,36010,25619,19267,14022,9744,6375,4300,2762,1607,1205,1005,762,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
0,187,2514,4081,4475,7383,10931,20435,51650,112807,238386,315988,174657,10461,49,2113,3944,4113,3978,6118,10083,15755,26920,54478,136140,372332,311213,6719,50,1494,3059,3625,5039,6126,8785,13027,21551,39360,97108,342061,403233,9437,6717,7902,7986,9229,11528,15923,22397,32377,53246,95932,157646,275477,230284,27311,2575,2076,2444,2635,3292,5055,7412,11357,19250,32260,60818,131884,342968,329929,0,488,1450,2112,2895,8549,12220,35469,85807,180970,238553,200290,120310,64842,0,492,1723,1768,3243,8310,13285,32563,78540,170357,257947,191828,128569,65330,2009,1409,2477,3056,3953,5235,7353,10629,16616,28346,58942,135069,415807,263054,4868,3914,3726,3488,4673,5868,7324,11806,20971,40988,116016,323371,393389,13553,3001,40598,317869,286161,133967,65903,37645,24919,17544,12075,7713,4682,1710,168,82348,238224,263102,170453,86788,44360,23667,13799,9262,7276,5338,3808,2799,2731,1606,1255,2376,4312,7032,10885,16209,24790,38365,55819,74463,122460,270285,324098,119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,20,17,30,0,0,0,0,0,0,0,2,8,15,8,9,22,13,35,6,7,3,4,4,2,3,8,4,0,2,5,8,0,7,31,1,13,5,6,9,6,2,2,9,0,0,0,0,0,2,13,13,0,0,0,0,0,0,0,0,0,0,0,8,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,38,20,20,12,30,23,13,13,35,46,19,8,5,8,10,12,14,12,22,54,22,83,14,1,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,71,28,0,0,0,6,11,20,53,24,0,0,0,0,0,0,225
