band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_1_8,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_2_8,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_3_8,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_4_8,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_5_8,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_6_8,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_7_8,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_8_8,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_9_8,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_10_8,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_11_8,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,band_12_8,census_code
10,5,5,2,1,3,3,6,6,2,8,6,6,0,10,11,0,3,10,17,2,7,12,5,60,7,2,1,0,0,0,0,44,21,5,4,3,0,0,0,0,0,0,0,6,6,12,0,0,0,0,0,9,8,11,0,0,15,32,33,15,10,7,0,83,7,6,4,8,1,7,3,71,0,0,0,0,0,0,20,40,0,0,0,0,0,0,61,0,1,7,56,17,5,4,10,525
274579,253707,141024,173745,108106,40455,7338,1802,374895,185739,160373,138480,84997,39177,14699,2396,383366,170837,161735,125494,84822,51002,20807,2693,45664,170226,233233,230589,191778,93943,30374,4949,180052,213414,116084,122344,118623,117432,102473,30334,84722,419114,260629,95669,55362,33472,37027,14761,98108,401708,268376,92895,54467,33785,36137,15280,284883,172640,130531,119477,108596,106373,65151,13105,255209,230334,181118,151192,107692,52998,19395,2818,4454,7674,25488,69370,126385,182621,191729,393035,164137,134768,128404,127223,130287,158897,134331,22709,136342,249612,127625,122052,111009,89666,74688,89762,457
67166,31979,14101,22612,17659,15874,33043,2659,74156,51729,25400,17696,20903,14219,339,349,97915,56071,37982,10200,1801,172,185,175,29131,42525,28235,22916,20593,18569,18413,23820,48322,70759,46066,23760,9848,3797,689,155,35010,83652,56421,20526,5090,1583,557,27,37134,80178,58803,19734,4866,1548,531,38,81790,83493,18949,7721,4979,4377,2216,153,28171,63591,57404,25968,12894,10140,6566,809,231,2857,5718,12031,18047,21540,36737,107000,9086,18183,22308,21804,21384,25477,37451,47427,63104,76087,32037,13968,7202,4059,2893,3741,261
210188,6137,1214,640,415,170,44,55,197452,14635,3556,1598,821,567,198,36,185724,23931,4976,1978,1214,757,257,26,13805,18136,22664,28172,35854,46802,40509,12921,70928,75403,35729,19177,9412,4974,2547,693,9719,95044,70530,29201,11196,2473,560,140,10038,94066,70839,30056,10803,2372,553,136,99670,77792,23705,9395,4413,2314,1382,192,78540,69064,36599,17930,9452,5132,2072,74,1184,184,236,535,1353,3530,16718,195123,36462,38348,38061,33212,27179,23570,16123,5908,105425,62183,24370,12737,6897,3582,1971,1698,590
0,1,104,2354,8663,50992,148387,45450,0,109,4042,11533,42017,102187,90009,6054,55,5924,22082,58122,76808,60106,31070,1784,1598,12480,33297,64013,78268,51765,14050,480,1408,25772,57933,81728,51434,25516,11561,599,77,5880,33875,108895,84471,19951,2640,162,84,5579,32015,114640,81555,19350,2568,160,589,23048,58891,67054,47822,33791,21341,3415,89,307,4142,30084,82380,94241,42432,2276,6521,20629,36171,56234,69697,49088,15984,1627,2,53,1016,8938,25269,69753,122601,28319,3786,43151,78210,66655,36201,18688,8287,973,47
0,0,0,0,0,0,6,8,0,0,0,0,0,0,17,25,0,0,0,0,0,17,13,26,38,2,8,7,0,2,17,3,0,36,9,15,5,20,6,0,0,0,0,4,22,6,0,0,0,0,0,12,16,12,0,0,0,0,1,19,44,27,42,42,7,23,29,9,12,11,37,47,71,0,0,0,0,0,0,30,70,0,0,0,0,0,0,54,0,0,4,64,27,2,1,20,85
2115,16982,55171,119977,125484,63325,8616,370,4725,20243,56757,90642,102759,84092,32298,524,4354,17972,46477,67830,81500,100918,71701,1288,24150,27105,26690,39015,65811,110407,91334,7528,7603,16855,26001,36208,53844,83543,108812,59174,0,2291,8300,27211,94207,132133,105268,22630,0,2208,8459,29075,95156,131802,102684,22656,5852,11378,24312,41915,63027,90818,113924,40814,12518,18862,33295,52694,81399,117208,74072,1992,6896,38747,61197,68171,77230,87192,49589,3018,140750,88473,54509,34560,23935,22759,19132,7922,4024,12734,31498,56869,78127,71150,57613,80025,485
76795,23913,9678,6429,5516,4410,4686,28515,48069,33054,17161,11401,7665,5835,8039,28718,34140,34284,21200,14176,11155,9249,10067,25671,38949,21174,18000,16817,13004,12630,14979,24389,46871,24770,26993,21943,16821,13909,7807,828,121852,25604,6234,3114,2147,867,121,3,122026,25113,6407,3284,2135,861,114,2,32602,26401,28026,25754,21360,16306,8496,997,38854,21147,22663,16074,11982,11753,11712,25757,29833,10319,8527,10958,14721,22232,37009,26343,18485,14837,17480,15780,12572,12500,13564,54724,47620,24446,26822,23993,17275,10120,5734,3932,15
170,9209,26651,47202,104932,235887,170424,16794,1061,9210,25660,42995,82361,189817,239160,21005,2159,12682,23339,39178,83166,184676,237916,28153,12705,24507,59822,95086,136768,163012,108862,10507,8148,10930,24855,50878,98871,162528,161916,93143,2,1957,9387,16661,36561,80766,153583,312352,2,1854,9893,17091,37226,81833,151206,312164,6728,10428,19973,34940,71423,151213,212293,104271,7938,5837,17123,39825,100015,200405,216607,23519,16853,196587,152566,104957,70628,41831,22279,5568,89585,93532,110522,115540,94162,69035,27957,10936,7497,25795,46187,71257,94451,99295,93444,173342,127
0,0,0,0,0,0,0,0,2,0,1,0,1,5,6,13,0,0,1,5,6,12,23,16,58,8,4,11,5,0,5,0,9,44,22,17,13,7,0,0,0,1,7,3,12,15,6,0,0,0,11,20,23,13,7,0,0,5,10,42,95,78,86,13,67,49,44,31,39,32,64,52,76,4,1,0,0,0,0,40,121,0,2,1,0,2,2,29,0,1,7,57,34,12,4,31,139
0,0,17,714,4049,24988,180290,112589,0,104,1237,5197,26684,79145,179368,30912,82,3990,16402,36413,63846,101798,87557,12559,3468,3408,4838,6953,11028,33282,108479,151191,2214,6261,16801,42156,81151,91569,67202,15293,894,38328,49406,122499,87955,18930,3458,1177,1016,36517,57384,123417,81442,18221,3429,1221,1982,7324,19696,37117,57966,83681,89483,25398,1249,640,2380,4896,12137,48390,216396,36559,5868,17163,28247,40735,57882,82065,78066,12621,316,4574,25217,69280,79850,84499,49850,9061,6770,71930,88527,64659,46343,28184,13683,2551,164
10,460,2588,3362,2933,1612,7487,169688,159,2587,2767,3596,3376,23317,138408,13930,631,4612,11714,24347,57612,67872,19983,1369,61671,71690,34162,13900,4234,1836,557,90,26909,42307,55402,30819,14538,9853,6917,1395,128198,56330,2979,453,171,9,0,0,134282,50089,3202,399,160,8,0,0,22771,36399,42587,34103,21759,13830,11296,5395,4998,16632,45093,46139,49544,18079,6780,875,51161,64306,33416,18077,10163,6224,3888,905,13,393,1024,2867,6194,12114,41639,123896,17896,22309,30624,35644,32384,21727,12795,14761,214
115,850,785,495,545,618,373,56,343,1117,649,442,414,497,338,37,499,1252,558,413,388,427,276,24,1412,315,422,559,565,403,150,11,1321,506,385,427,448,423,304,23,0,115,483,581,1076,982,466,134,0,114,415,658,1089,977,456,128,1179,571,419,369,450,474,355,20,1349,359,504,510,492,425,181,17,713,688,470,339,338,392,464,433,33,164,434,466,448,540,457,1295,701,777,543,431,441,346,294,304,494
0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,7,0,0,0,7,3,2,7,16,22,8,3,0,2,2,5,7,23,6,8,4,3,8,4,0,0,0,2,6,8,10,0,0,0,0,9,5,15,11,10,0,2,4,41,42,25,40,48,64,84,15,10,9,11,18,50,90,42,0,0,0,0,0,0,20,60,0,0,0,0,0,0,18,6,2,8,33,13,0,0,10,583
37559,122033,74452,64083,67972,40312,4965,334,61245,114833,62415,58388,52131,45218,16710,770,58565,101791,55689,47309,50508,58742,37705,1401,17019,63817,86983,90264,78268,50335,22942,2082,23061,49339,48125,49843,55774,69306,83440,32822,3179,64918,143549,137547,59591,2790,135,1,3399,63450,146876,140171,55169,2521,123,1,26270,58997,54041,51253,55977,69834,76453,18885,59581,103980,61657,54546,50007,49895,30427,1617,2117,7735,39270,68859,69100,71959,94346,58324,126166,100054,61000,39951,28844,25953,21928,7814,15723,46941,45499,48555,52983,56068,62642,83299,367
0,11,394,1301,4957,28143,159693,76734,0,174,733,2302,6942,27791,192198,41093,9,881,2546,6286,22777,81820,144944,11970,1944,1434,2366,5250,12877,47274,161015,39073,1321,2187,7578,22515,51960,85810,84984,14878,1785,10143,17998,28564,45182,74644,71970,20947,1928,9262,18215,29525,46277,74467,70945,20614,789,2243,6548,16240,34419,71632,108238,31124,926,363,779,1860,9204,53782,183676,20643,2865,25673,60780,79274,63299,31331,7654,357,25,2056,21845,61016,69456,69821,40605,6409,1128,19312,51647,66875,61645,45178,23707,1741,147
77218,1722,804,755,780,874,1394,20002,71966,2605,1205,939,893,1064,2101,18534,66237,3951,1816,1181,1163,1409,2297,17212,32852,6942,4589,4139,4501,5220,7019,26125,57805,13045,4943,2284,1327,917,743,624,74771,2460,86,10,2,1,0,0,73781,2190,65,8,1,1,0,0,61704,11948,4763,2691,1472,945,935,559,59332,10636,6236,4742,4287,3718,3599,15834,18943,3892,2456,2083,2280,3169,5975,50186,6436,5524,4807,4079,3626,4226,5777,35057,60533,7733,2570,1197,627,399,306,849,252
0,0,33,422,5897,70480,312099,60561,0,138,1298,11558,61577,174328,191847,8746,9,5664,39230,102855,153972,114050,32554,1158,4188,4713,10539,30634,79634,160049,150757,8978,4303,14948,48011,103224,135558,104368,36391,2689,355,39478,119062,172859,90919,21591,5197,31,416,38046,120202,178653,85801,21527,4819,28,3221,17160,51647,95278,119583,106607,52004,3992,2621,2353,7302,25845,75312,215285,117887,2887,1731,5883,26847,65061,113275,158401,76889,1405,33,1376,17314,60033,99460,138134,113507,19635,4752,65312,143151,121320,69926,31687,11756,1588,194
0,71,982,10327,34401,89056,245211,109295,0,106,2704,17948,41572,116921,238741,71351,2,2109,19068,42027,84314,135671,152877,53275,888,2901,7734,24606,79311,177373,171816,24714,1272,12690,33559,70181,102024,120184,112987,36446,0,134,3767,54395,158694,121811,69185,81357,0,128,4031,57466,159794,119791,65312,82821,672,12174,36564,61388,78647,100201,127005,72692,279,763,4389,12185,38494,124212,247120,61901,17367,76527,87080,112591,105685,65077,23952,1064,166,2915,36844,119038,122124,122284,76629,9343,3125,36228,87056,118591,103936,78884,55819,5704,79
15246,8694,5523,10179,45155,57959,15995,6028,23290,24840,55816,39077,13721,2686,2334,3015,27628,91530,32226,6822,2575,930,1016,2052,71333,43541,22974,11440,6498,4145,2471,2377,67034,44934,27509,14642,6119,2722,1335,484,159366,5058,273,67,14,1,0,0,159287,5088,316,74,14,0,0,0,70903,58325,19553,7579,3990,2454,1294,681,68922,50808,28084,10004,2645,976,920,2420,806,3616,8326,17860,32489,44850,38815,18017,1097,2141,3867,6656,11111,21095,41555,77257,31717,60057,35096,19893,9742,4576,2169,1529,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
42,4475,8424,16630,53415,229561,529831,111577,1314,6666,7850,14568,34046,113423,600106,175982,1069,5294,7831,13984,27860,81510,553901,262506,12583,14522,19767,34810,72672,175320,446163,178118,4103,4284,5867,11235,24922,64066,226170,613308,116,2918,6176,18504,85911,322044,372638,145648,116,2873,6292,19540,89198,329424,360286,146226,2945,4439,6663,11445,21807,56993,232991,616672,7993,6136,8085,11647,26173,92371,524800,276750,16288,510285,275671,82900,38637,20259,8780,1135,253186,429305,172417,54034,21005,12224,6993,4791,2524,4610,11755,24786,51982,101395,213100,543803,119
0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,44,0,0,0,0,7,24,16,30,39,12,5,5,9,6,2,13,2,37,13,11,14,4,10,0,0,2,20,6,0,0,0,0,0,4,27,5,0,0,0,0,0,0,0,33,54,31,42,29,39,65,21,9,19,20,44,63,95,3,0,0,0,0,0,20,20,0,0,0,0,0,1,98,0,0,22,68,24,0,0,0,225
0,0,0,1,1,0,3,2,0,0,5,1,5,6,12,13,0,0,7,19,27,20,31,8,123,18,6,4,3,0,0,0,85,49,31,13,7,3,1,0,0,0,0,0,0,2,10,50,0,0,0,0,0,1,13,56,0,0,46,103,50,51,46,5,154,36,28,24,21,12,41,20,140,1,0,0,0,0,0,60,210,0,0,0,0,0,1,53,0,7,23,111,39,8,8,51,445
36955,438398,411147,346508,307498,117146,8776,437,37764,360834,336968,317929,304058,257483,51435,394,33918,256809,265261,231359,258822,381071,238564,1061,180837,305694,345313,336605,273314,160133,59371,5598,73545,263752,296071,289268,304346,293498,139487,6898,212,24846,25251,74344,280826,461750,453389,346247,217,24645,25378,77642,281838,461110,454458,341577,42168,190392,320097,311047,353680,350352,98909,220,122929,232721,300815,314854,327189,275445,91532,1380,61024,334734,331772,242281,216444,224864,203526,52220,58224,197643,244243,281805,317890,327929,186295,52836,49246,232352,264558,257136,306695,313971,192567,50339,516
0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,0,0,2,5,2,5,21,20,3,6,3,1,4,9,10,3,20,4,11,9,9,12,9,0,0,0,0,0,24,9,9,0,0,0,0,0,27,22,9,0,0,0,50,26,22,65,103,54,33,5,1,4,18,63,144,41,0,0,0,0,0,0,30,90,0,0,0,0,0,0,18,0,0,3,39,22,5,0,31,553
444,1681,2822,6191,25779,44632,93394,5204,2757,17249,38199,51905,53909,12152,2240,1736,8646,107046,53150,7127,1616,967,1082,513,38299,57663,33307,21144,13670,8860,5327,1877,79061,61690,23408,9389,3932,1759,717,191,140663,35959,1962,883,463,178,39,0,142711,33771,2144,875,440,168,38,0,101042,57495,10385,4762,2946,2144,1165,208,30559,60236,53442,22089,8106,3042,1603,1070,245,1824,4233,13068,28659,54239,63911,13968,382,727,1657,2940,5303,11907,37662,119569,55368,83946,23763,8350,3906,2061,1344,1409,262
0,978,10184,25258,60536,131921,174511,14517,9,2318,19301,52203,109388,156438,77160,1088,226,26362,62814,105040,127715,78391,17049,308,5410,33958,62755,95402,114515,84777,20311,777,9577,107184,145740,100688,39104,13187,2275,150,945,36273,181954,159379,37718,1630,6,0,963,34874,182659,162960,35007,1439,3,0,3981,80286,107208,100459,70807,43281,11360,523,840,2842,36948,115571,154661,90570,16082,391,4296,26687,46559,77176,99084,97947,58700,7456,13,126,694,3723,14084,66828,231868,100569,25015,154231,126401,63691,30515,14059,3490,503,53
931855,86035,28189,9010,2977,878,560,745,920761,73591,29255,17626,10402,5743,2282,589,901343,86099,26402,16177,12615,11588,5630,395,92058,126195,128547,183957,176987,191235,129038,32232,522423,290143,93246,56022,36548,25153,22890,13824,40,508829,326215,125369,61072,29905,8483,336,42,499100,344147,120647,58565,29123,8234,391,710559,193715,57719,30954,20672,18459,19506,8665,531268,278030,115688,66722,37350,23423,7216,552,22596,3440,7895,14688,19557,27864,65882,898327,107194,91235,112607,141563,169943,217070,158662,61975,647252,199671,71253,40864,28229,18802,15476,38702,563
0,293,1192,1370,682,262,158,14,205,1415,1138,555,318,192,135,13,983,1621,577,305,219,145,83,38,1520,457,377,427,509,390,221,70,2030,913,378,277,174,97,67,35,0,6,1352,925,842,547,269,30,0,6,1376,924,845,529,260,31,1985,784,412,297,218,145,75,55,1336,579,761,703,379,119,83,11,989,329,230,265,258,334,710,856,9,56,91,137,154,381,860,2283,1998,679,359,310,264,166,85,110,634
3779,84531,66854,58531,109493,113858,43825,5627,8566,98132,51341,54250,81335,112492,72609,7773,6862,85029,63165,61289,91259,106294,64346,8254,8488,39742,62002,69065,98497,125904,73418,9382,4007,10416,24743,53447,84471,118768,137820,52826,0,6776,41006,92138,161697,118263,46711,19907,0,6588,43745,91796,160292,118243,45141,20693,3170,16035,38972,57660,80776,116891,132279,40715,8910,67631,63810,58942,87564,112229,77976,9436,8105,8820,43650,97744,120906,113268,80884,13121,123276,172194,100313,48230,22412,11147,4411,4515,2046,11197,32436,62887,88165,97573,101678,90516,358
0,114,214,2256,15826,76176,102571,13304,27,96,482,3531,7729,33201,135830,29565,17,260,910,3450,10230,51815,124499,19280,1805,4233,9380,21113,37118,57220,68581,11011,371,314,1069,4399,20652,62333,82892,38431,0,0,77,124,1206,9230,42026,157798,0,0,65,137,1220,9129,42916,156994,223,557,1486,3869,12023,46151,94145,52007,433,1320,2534,5801,19623,57132,101455,22163,2002,75069,82135,31957,12151,5345,1579,223,9669,25426,50334,67827,38558,14947,3056,644,198,1875,6216,15870,34330,48677,56786,46509,422
0,0,60,506,1071,2138,3770,364,2,110,521,821,1396,2476,2532,51,9,703,1006,1337,1823,2421,602,8,1782,1491,1178,1288,1341,607,214,8,551,1940,2372,1843,864,302,37,0,0,78,642,1805,3881,1356,143,4,0,79,627,1899,3883,1274,144,3,356,941,1586,2137,1940,794,150,5,386,635,1306,1417,1927,1871,360,7,1451,1338,1138,1153,1131,966,652,80,0,0,11,67,300,1090,3567,2874,316,1362,2175,2283,1522,237,14,0,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
8610,210108,330158,271011,173150,75681,13163,369,18585,220127,334324,221424,155805,103668,28015,302,22399,178201,262967,200925,168329,167727,81256,446,117737,178187,200342,218156,191850,124162,47147,4669,38352,173287,324944,244222,156736,110512,33839,358,836,23675,19316,81521,254783,331014,246457,124648,845,23620,19298,85404,255674,329927,242026,125456,31190,142640,332260,263906,191372,111439,9399,44,69034,137218,211254,225409,223691,161127,53987,530,31306,118171,184174,175368,170318,176559,177253,49101,8110,43880,106750,203021,276712,267697,136990,39090,42109,175818,257734,250728,205941,108936,36138,4846,515
0,7,282,427,1136,4363,6642,422,0,353,1139,1322,3084,4829,2365,187,25,1305,1476,2527,2806,4231,788,121,4266,4154,2456,1347,575,314,130,19,785,1742,3169,3784,2736,587,226,126,0,241,342,2510,9334,646,12,1,0,240,423,2864,9034,516,8,1,634,1303,1813,3353,3163,2508,293,127,1333,1482,3207,3345,2849,691,279,93,3389,3319,2078,1561,1100,879,778,157,55,118,220,433,851,3959,6110,1409,422,951,1647,2342,2743,2183,1490,1374,603
0,0,51,532,3530,65313,259356,62332,1,50,2006,13210,73647,184027,109979,8194,4,2521,27243,114548,130733,75039,38656,2370,2559,16797,47340,102961,131070,74467,15416,504,2620,30854,96108,131180,73873,37306,18483,690,0,482,21623,193961,141678,30153,3212,5,0,299,18142,201566,138163,30007,2934,3,1119,20602,87269,120408,79015,45805,31688,5208,474,1220,12017,65736,141130,119878,47174,3485,3615,22903,46403,92523,134341,77616,13361,352,2,49,894,13523,41324,113285,190281,31756,3633,52058,135951,114713,49704,23781,10611,663,46
138222,69723,15742,4400,1852,1000,395,136,104132,65658,36914,15699,5759,2287,866,155,75710,66775,43376,27785,12936,3930,884,74,59000,39514,32282,29889,27591,23078,17362,2754,68866,45265,35412,34345,28123,14647,4591,221,42500,73069,61413,38230,13959,2049,247,3,42154,70557,59420,43134,13955,1998,248,4,48504,53579,39050,37259,31861,16829,4213,175,95527,39525,29057,26100,22649,14619,3896,97,552,1400,2121,4754,17110,57272,104958,43303,11281,27633,35728,32488,26930,27596,36263,33551,34620,65857,64501,43666,17418,4351,907,150,6
392899,19384,6020,2133,1039,521,411,1008,370157,28010,12315,6571,3249,1634,738,741,344807,42080,17268,9352,5595,2855,996,462,30134,44050,42522,49175,65861,85989,80008,25676,196634,111117,40490,26953,20225,16134,10127,1735,32172,295126,66814,18906,8250,1881,250,16,32207,295168,66154,19800,8005,1817,247,17,251711,88228,32427,20100,14173,10537,5663,576,175442,124202,61744,31422,17683,8783,3244,895,814,414,809,2797,7342,16442,39587,355210,55613,57484,64408,63675,56494,56227,48645,20869,250691,74198,35711,22406,15259,10141,7271,7738,576
0,0,0,0,0,1,4,16,0,0,0,0,0,6,35,78,0,0,0,0,0,30,32,85,54,11,12,14,8,8,13,34,2,51,25,20,17,24,14,15,0,12,25,14,5,0,0,0,0,8,35,16,3,2,0,0,0,0,3,32,53,37,58,62,26,34,32,5,10,16,45,84,181,2,0,0,0,0,0,10,70,0,0,0,0,0,5,148,0,2,24,114,43,7,1,20,350
0,0,12,98,912,6140,49186,159073,3,204,807,3185,11567,58826,131438,9391,68,2596,23823,56235,79226,42733,6533,4207,90162,48423,26165,20120,14834,9576,5031,1110,44275,65834,62563,28097,7528,2620,1957,2547,62835,128575,19742,3658,590,19,2,0,68494,122233,20669,3513,495,15,2,0,29755,48734,54629,40780,25347,9409,2779,3988,18946,28263,46099,40305,50286,22489,5288,3745,63972,48019,30048,25307,22977,17378,7147,573,1,2,46,295,766,6948,44704,162659,25382,41953,54619,48816,28040,9297,4177,3137,222
0,0,0,0,0,0,0,0,0,0,6,13,10,3,12,68,0,0,6,24,13,8,27,76,129,27,14,17,8,25,22,52,115,54,34,49,33,44,30,33,0,0,4,16,45,51,12,0,0,0,0,15,57,49,27,0,2,13,108,64,37,66,97,159,182,25,12,20,22,30,62,200,178,2,0,0,0,0,0,200,400,0,0,0,0,1,8,132,2,8,32,209,70,18,5,144,571
30609,9372,4507,5263,4480,4352,5829,65398,30897,9116,5708,5162,4855,4997,9611,59464,25568,9880,7693,7095,6933,8392,11256,52993,52710,8369,6075,4410,4222,4237,4659,45128,63886,12291,9298,8984,9647,10888,10322,4494,123652,4438,1139,466,105,10,0,0,123686,4356,1199,451,108,10,0,0,48940,14443,10664,10591,11082,13722,14191,6177,43329,6988,5383,4492,4687,5939,8361,50631,70408,25164,11586,8040,6056,4380,3000,1176,9084,5157,4335,3533,3240,3640,5468,95353,81971,7194,5561,5425,5810,5579,5796,12474,11
112592,485748,393374,196933,73002,16074,2472,185,96971,320142,385850,277688,143627,47876,8014,212,64102,228941,260545,268527,251375,176360,30209,321,160894,391641,312315,204507,125750,63428,20626,1219,28771,121453,215734,271566,282758,231590,104934,23574,390,31196,109814,177588,299106,308305,235442,118539,415,30602,112900,182266,298335,303713,231435,120714,30550,129485,213396,271103,300292,236725,85457,13372,128269,290114,326642,268566,170714,76747,18959,369,7724,126792,226925,230024,224184,224706,190128,49897,221042,241825,241938,205614,163299,130595,62949,13118,10503,75327,143805,199540,256992,259954,190751,143508,455
239401,54129,7424,1631,380,153,101,32,261058,36383,4299,1003,264,127,90,27,255259,38947,6308,1627,621,346,122,21,17446,16303,27019,41990,58695,67829,52153,21816,115516,104075,46144,21214,11042,4197,962,101,1932,18526,62912,176243,36246,6532,846,14,1967,18482,60504,182640,32688,6202,754,14,172108,97668,19011,9252,3719,1241,231,21,67219,132966,64406,24075,10298,3729,529,29,3716,982,1648,2439,3642,6590,20997,263237,22381,35860,37486,36355,36684,48242,61128,25115,177740,81269,19175,8898,5296,3368,2587,4918,589
171402,148844,106222,72638,60087,49645,19540,1051,104457,118687,111671,99439,87114,68526,38443,1650,96580,126902,101265,85042,78787,81714,56898,3355,17638,32915,45236,72476,125272,176983,138370,22170,22910,64035,79659,95048,110231,122462,107484,30641,2148,30482,42416,89352,166935,146777,102486,52444,2437,29412,43285,91997,166722,145215,100544,53428,38757,92700,93135,95682,97637,110323,86360,17358,46752,61337,82578,102054,124273,129504,78943,4280,2193,17712,43644,63181,81349,111037,157287,154023,131676,175188,131859,82694,48699,32646,18982,7725,41457,101365,97970,99285,95904,82008,64573,48033,606
142729,168070,82722,57631,36466,17182,4635,612,61993,140287,70322,64260,64475,61248,45368,2094,62321,104617,51408,45330,52124,72930,108470,12847,19631,18860,24166,36667,63561,115549,173413,58200,30853,67009,47405,39906,43957,61226,100515,119176,46,14098,76508,93551,120204,119145,71776,14719,47,13575,79846,94091,119763,118748,68686,15291,38055,80430,47346,40439,46891,65838,113310,77738,21353,39027,64777,70594,71792,98375,124546,19583,7152,16698,72185,77919,64954,62575,86849,121715,251380,67535,43009,36130,33491,34666,26926,16910,61407,78305,47715,39737,41778,46934,56909,137262,573
9958,24326,31690,41455,53790,50021,11771,3206,19522,44947,42472,51056,44157,18430,3456,1994,35466,53494,46644,44155,34827,7921,2403,972,12212,32960,50253,55889,42558,20647,8833,2363,16094,42487,33319,34187,42415,47596,8691,397,84123,128865,10180,1406,157,13,1,0,88119,124584,10434,1433,156,13,1,0,25654,45846,37847,41308,48039,22344,3507,851,16566,49393,53467,51864,41757,10850,1934,627,4567,4741,13248,29247,38908,41024,45017,48933,2663,29619,47989,36809,31243,34539,33058,9119,22692,38418,28719,30174,34048,34127,26274,10588,326
0,0,0,0,0,0,0,0,3,1,1,1,2,1,1,1,11,1,2,1,1,0,3,16,25,2,0,4,3,1,1,7,23,7,1,3,7,2,1,11,4,0,0,0,6,2,0,0,23,5,0,2,0,0,0,0,38,44,12,19,15,6,18,16,206,14,4,3,5,6,20,29,28,1,1,4,4,4,0,10,64,1,1,1,0,0,1,3,3,4,3,9,15,9,2,23,612
852,39293,130732,154721,104038,38857,5120,158,2850,38143,113062,128292,105241,65201,20578,404,2559,19871,68940,96200,106012,118101,60571,1517,60194,73225,66078,69831,80107,80564,41252,2520,9975,36385,50558,69595,82707,90874,91399,42278,5,1724,5276,27101,73249,117039,128396,120981,9,1702,5470,28477,73726,117633,124768,121986,3703,15700,50057,75859,108442,112424,84201,23385,25946,43671,66316,90653,105275,94629,45794,1487,12751,89151,91351,91490,87448,67508,31541,2531,132454,68859,64141,63622,50594,44687,37579,11835,3814,18886,39641,59955,88417,99375,71608,92075,131
164331,29030,9861,4066,4228,4881,2658,945,153953,37094,10098,4966,4238,5132,3024,899,171142,27381,8300,4690,3509,2199,1198,402,19632,14407,13629,24779,25256,41158,54633,24704,146658,33525,14018,9319,5235,3971,2787,997,34,21758,134821,38934,13089,6248,757,6,34,18131,144024,33717,13104,5981,648,8,162939,28199,11942,5764,3641,2403,1556,695,56629,71884,35408,27465,18802,8830,3449,553,9431,1753,1249,1534,2499,4792,16009,180931,3033,6010,10006,12326,14412,24981,66806,78411,173046,22684,9044,4035,2504,1385,807,1730,619
0,4,417,7622,38807,140267,175206,14352,0,252,7295,38517,109366,153571,61624,6050,34,15938,58515,121678,126150,43452,7211,3697,13538,12516,18870,41665,79765,121762,86314,2245,9050,50398,77993,109379,85343,33922,7506,3084,627,46993,183584,118702,22095,4490,184,0,582,46412,178019,126883,20366,4240,173,0,7917,47083,84944,98634,80086,41887,11856,4268,6787,8232,19059,39983,94306,174298,30118,3892,9676,4400,13261,36311,85581,150397,74801,2248,3,376,4195,21202,55493,114816,134610,45980,13865,104035,138316,74406,29302,9767,4932,2052,195
