band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_1_6,band_1_7,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_2_6,band_2_7,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_3_6,band_3_7,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_4_6,band_4_7,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_5_6,band_5_7,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_6_6,band_6_7,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_7_6,band_7_7,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_8_6,band_8_7,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_9_6,band_9_7,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_10_6,band_10_7,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_11_6,band_11_7,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,band_12_6,band_12_7,census_code
0,0,0,0,0,5,9,0,0,0,0,0,14,28,0,0,0,0,10,15,31,38,3,13,1,1,14,7,0,44,5,14,13,15,0,0,0,0,22,10,0,0,0,0,3,21,15,1,0,0,0,4,43,41,39,48,11,25,29,13,7,34,56,71,0,0,0,0,0,30,70,0,0,0,0,0,54,0,0,10,81,6,1,20,85
3623,26170,90662,146651,106060,18266,608,6432,30039,82765,111873,108023,51706,1202,5762,26750,64167,83289,109550,98226,4296,28925,29353,34563,57282,108721,118813,14383,9113,22045,33518,50276,82235,120292,74561,0,3638,15529,67073,142249,130894,32657,0,3565,15550,65448,138708,134037,34732,6615,16403,33749,60128,91017,127471,56657,14279,25085,45125,74479,121180,106622,5270,10758,51085,73560,82021,97447,71691,5478,156244,91220,53093,32140,25670,23909,9764,4854,18631,45739,79637,87609,66331,89239,485
81561,22470,9511,6532,5484,4966,29418,54378,31802,17745,10690,6777,8183,30367,38498,36892,21061,14278,10966,10793,27454,42486,23033,20489,16727,14435,15922,26850,50221,28966,29551,21922,16951,11048,1283,129842,19860,5551,3035,1392,255,7,130055,19319,5852,2992,1433,284,7,36082,30891,31890,26499,20827,12200,1553,41355,24308,25324,14943,13138,13409,27465,32124,10338,10562,14420,21694,37932,32872,20424,17859,19649,16107,14018,14875,57010,51114,28427,30342,23673,14477,7265,4644,15
521,13795,38908,73789,215398,240481,28377,1525,14416,35641,64338,166502,287667,41180,3130,17355,31110,64064,166033,271014,58563,14599,35661,82760,131736,179719,148163,18631,8966,15519,37093,82134,160518,193115,113924,37,3440,14991,28196,72147,152110,340348,39,3386,15026,27614,67847,151560,345797,7725,14176,27549,57128,133834,240679,130178,8441,9098,25212,73754,189139,258483,47142,29165,234707,152032,99231,58800,29628,7706,105379,105961,133493,121110,90389,42036,12901,10059,34060,62820,95567,115288,104278,189196,127
0,0,0,0,0,0,0,2,1,0,1,3,6,15,0,0,3,6,11,24,19,61,6,10,7,2,5,0,21,38,20,22,10,1,0,0,4,4,8,17,11,0,0,2,21,21,21,9,0,0,5,23,86,92,101,22,74,53,50,29,46,65,61,77,4,0,0,0,0,40,121,1,1,1,0,3,30,0,2,18,69,21,5,31,139
0,0,122,2277,14379,150093,155776,0,361,2653,15102,63848,187594,53089,219,8073,25930,52507,104734,110049,21135,3929,3951,6768,9378,24206,95098,179317,2613,9206,27869,70980,104253,85796,21930,6529,40571,100316,129363,38622,5886,1360,6634,39064,102714,128384,37923,6513,1415,2357,10869,29391,55921,81570,107279,35260,1329,956,3356,9095,37429,198563,71919,7715,22164,37105,55183,83924,96249,20307,515,8010,47606,88361,97491,66448,14216,11497,95009,90450,63574,39856,18434,3827,164
10,1405,3392,2950,2601,5119,172663,381,3686,3858,2542,12438,132815,32420,1004,6491,16026,58348,70711,33358,2202,73056,74855,27785,8500,2844,972,128,30815,56127,53128,24764,12308,8989,2009,163585,22445,1776,283,51,0,0,162926,23075,1803,286,50,0,0,27029,45838,47086,28907,19136,13030,7114,7976,24077,57058,47104,40360,10318,1247,63154,63738,31038,15590,8347,5011,1262,26,597,1781,4838,11125,32402,137371,20541,27597,37136,40714,29598,15996,16558,214
233,994,755,578,653,532,92,534,1138,638,486,513,463,65,687,1272,520,445,487,385,41,1465,368,525,704,531,226,18,1401,539,448,507,491,411,40,2,173,707,869,1252,670,164,3,167,703,850,1269,679,166,1280,614,429,463,538,473,40,1396,467,570,561,540,275,28,860,689,479,374,420,514,501,48,247,554,484,580,566,1358,815,854,529,536,423,334,346,494
0,0,0,0,0,0,0,0,0,2,2,1,1,8,0,0,6,3,3,5,18,22,9,2,0,3,6,7,23,9,9,1,7,7,0,0,0,5,9,12,0,0,0,0,14,5,21,10,0,2,10,57,37,32,59,69,87,17,7,11,19,43,103,42,0,0,0,0,0,20,60,0,0,0,0,0,18,6,4,18,32,2,0,10,583
56316,125112,78754,78853,61361,10768,546,80555,114712,67490,63579,57418,26519,1437,77192,100634,59155,54895,64331,52340,3163,23591,80706,102361,97524,69547,34315,3666,30136,55239,55549,60828,72484,94280,43194,7678,92191,182377,117582,11586,290,6,7669,90684,183818,117338,11846,349,6,34478,67238,58654,61213,72629,90080,27418,76305,105496,66362,56471,60873,42868,3335,2549,14070,60770,80345,79569,100898,73509,143705,102807,59669,38242,30502,26144,10641,22225,53450,52860,57682,63667,67160,94666,367
0,64,762,3044,18022,136342,112999,2,351,1224,4842,18486,163278,83050,33,1294,4160,13609,60020,167012,25105,2132,1736,3537,9833,33793,154774,65428,1493,3338,13187,40493,85415,104428,22879,3073,11695,27916,39827,74889,84172,29661,3052,11208,27886,39600,71292,86797,31398,964,3367,10750,27180,62984,121049,44939,986,479,1184,4610,30011,193321,40642,4216,38771,79904,85453,49031,13264,594,47,4742,42437,77366,81133,55874,9634,2032,30139,68268,75183,59321,32832,3458,147
77646,1566,881,870,926,1356,20304,72546,2411,1272,1018,1067,1989,19004,67141,3641,1754,1375,1407,2256,17692,34061,7038,4968,5077,5516,7344,27383,60697,12053,4267,1886,1176,892,717,76086,1181,57,5,1,0,0,74935,1055,50,5,1,0,0,64754,10548,4350,2396,1207,1096,666,61222,10677,6472,5080,4433,4137,16363,19670,3973,2530,2420,3191,5766,51434,7218,6195,5192,4388,4444,5942,36153,62712,6542,2191,1001,521,341,906,252
0,0,102,1924,35798,302568,109100,1,290,3799,37396,145002,243200,19804,69,11672,69494,157357,152353,56046,2501,4692,6272,17797,57067,147615,196536,19513,5081,23797,76654,141715,140195,57451,4599,2115,58492,181925,157459,41491,7921,89,2108,55919,184528,155689,42480,8672,96,4009,26335,77030,127841,130482,76772,7023,2805,3408,13224,54341,168504,201338,5872,2014,10108,44976,100722,167566,120430,3676,64,3326,35577,92081,143754,143986,30704,7901,99834,163845,108607,49736,16922,2647,194
0,152,2851,26053,76837,216189,167261,0,336,7674,31338,94463,248147,107385,10,5107,31066,69441,133163,175518,75038,1092,4218,13465,50673,161726,218528,39641,1709,19737,51584,100500,131231,133855,50727,0,325,14380,138937,160992,84077,90632,0,302,14437,135760,159045,86373,93426,876,20170,51646,80482,105512,139429,91228,321,1641,7441,26075,96868,264102,92895,29415,86543,111298,130515,92672,36758,2142,250,6976,75527,147963,139640,103223,15764,5842,52721,118124,130817,99574,71709,10556,79
17253,8548,6412,27292,66911,31824,6539,25632,37862,60720,29963,4625,2743,3234,35074,98680,21677,4356,1701,1047,2244,79162,44199,20268,9670,5636,3217,2627,75740,45504,25890,11091,4203,1719,632,161698,2827,205,46,3,0,0,161771,2737,225,43,3,0,0,82045,55160,15357,6297,3435,1649,836,76359,54124,23284,5933,1526,954,2599,1219,4859,12794,28248,47752,47265,22642,1328,2839,5433,9693,19029,40230,86227,42101,61629,33289,16119,7062,2812,1767,270
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
187,6595,11858,31366,164457,554374,185118,2162,8057,10096,25838,81398,508472,317932,1544,6684,11165,21812,60911,439169,412670,14619,17215,27451,54774,149178,433123,257595,4651,5079,8347,18769,51510,192702,672897,488,3562,11444,47689,266777,438843,185152,492,3491,11553,45848,248897,449775,193899,3418,5533,9188,17982,44962,194011,678861,8782,7214,10541,19130,61959,439387,406942,43599,604030,199870,62564,29619,12395,1878,320572,433555,131148,37466,16538,9146,5530,2861,6688,17917,40999,94184,196923,594383,119
0,0,0,0,0,0,0,0,0,0,0,2,28,47,0,0,0,2,23,17,35,41,10,8,5,12,2,13,7,32,18,15,8,11,0,0,2,26,0,0,0,0,0,8,28,0,0,0,0,0,0,8,63,40,42,36,48,65,13,18,26,34,76,97,1,0,0,0,0,20,20,0,0,0,0,0,99,0,6,31,77,0,0,0,225
0,0,1,1,0,3,2,0,2,3,3,8,9,17,0,0,13,29,22,32,16,126,17,7,2,2,0,0,97,46,31,7,6,2,0,0,0,0,0,2,10,50,0,0,0,0,0,12,58,0,0,107,65,67,53,9,157,41,35,19,20,36,28,141,0,0,0,0,0,60,210,0,0,0,0,0,54,0,9,41,121,17,8,51,445
69162,537181,428906,387369,221775,21818,654,67609,432115,361196,359607,336587,108951,800,54229,314657,287193,269490,378637,358049,4610,218344,365145,396118,352857,236506,88974,8921,98497,323963,334057,339806,346719,210159,13664,1588,28513,43224,189325,467483,529223,407509,1667,27926,43233,180707,458792,536257,418283,49676,275777,360031,375746,421327,183317,991,150025,288512,355814,374674,338171,155793,3876,94966,406713,336068,256066,252051,245627,75374,79947,242694,293178,344782,380421,259915,65928,69755,289679,295757,315058,374914,250883,70818,516
0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,0,0,4,5,4,22,21,5,5,1,5,9,10,11,14,7,13,8,15,9,0,0,0,0,18,14,10,0,0,0,0,15,30,13,0,0,14,60,9,69,114,63,25,5,1,14,58,156,41,0,0,0,0,0,30,90,0,0,0,0,0,18,0,0,10,46,13,0,31,553
651,2305,4439,15310,40525,103873,13044,3826,26068,48942,64101,32575,2513,2122,16217,124877,32248,3771,1162,1178,694,47738,58884,32474,19580,12388,6661,2422,92480,57487,19308,6864,2746,1022,240,163634,13656,1841,665,294,55,2,162900,14338,1859,694,287,65,4,116466,46360,8394,4200,2832,1617,278,37730,70170,48529,15595,4753,2054,1316,460,2413,7135,23911,50379,75025,20824,447,1005,2389,4584,9909,32032,129781,72594,76676,18290,6429,2960,1595,1603,262
0,3539,18359,44194,109319,213739,28755,21,5884,29638,96795,163375,118329,3863,794,38976,90706,137753,118497,30541,638,8185,46800,82698,123843,116809,38052,1518,18039,139294,158103,74892,22951,4371,255,3193,61276,248660,98308,6430,38,0,3278,58146,251017,98697,6713,54,0,8733,105320,123394,98147,60759,20728,824,1039,6258,70480,171548,136314,31533,733,7080,34451,65465,102884,115863,79726,12436,19,199,1567,8464,45281,215600,146775,41887,180238,117290,49710,22344,5689,747,53
956295,73014,21900,6100,1470,657,813,938187,66932,27663,14903,8398,3438,728,925785,71453,24043,16298,13639,8367,664,112904,141432,173112,211181,200838,172548,48234,606981,238050,88913,50128,32750,26652,16775,2551,622473,284341,94494,41307,14343,740,1956,619639,287705,93859,40938,15207,945,762307,164364,50014,28365,21837,21962,11400,608937,244282,104588,59549,30790,11268,835,23081,4547,11872,19564,27390,59946,913849,119217,108618,139998,182213,227800,203692,78711,697082,175753,64801,38839,25060,17303,41411,563
0,528,1685,1080,460,187,31,338,1685,1036,449,284,149,30,1315,1492,520,292,205,80,67,1598,489,453,526,499,311,95,2259,814,370,264,143,77,44,0,179,1649,975,781,333,54,0,192,1629,965,777,347,61,2163,746,402,284,200,112,64,1405,714,904,602,242,83,21,1039,346,275,314,315,669,1013,15,79,109,175,307,758,2528,2141,649,390,328,234,112,117,634
10079,100445,68292,89719,141435,68977,7551,18954,104109,57276,72262,119908,101034,12955,12643,99655,66028,85847,120613,89283,12429,11575,53297,73580,92475,137526,103949,14096,4912,14743,38474,78489,121154,158700,70026,10,14012,69542,149760,166841,60030,26303,6,14125,70803,141397,168715,63234,28218,4287,23859,52609,78729,116183,154858,55973,14852,80700,70465,75632,125341,104403,15105,9357,14141,73705,129574,135222,103898,20601,150816,180665,89685,37583,16596,6172,4981,2640,17230,49258,87574,110823,111266,107707,358
8,117,514,7770,53277,124770,24005,50,105,1513,6122,21442,130502,50727,48,397,1698,6826,32706,134384,34402,2408,5441,14826,32999,57005,79530,18252,411,448,2111,10941,52852,94261,49437,0,2,120,475,5376,36318,168170,0,2,117,435,5100,35134,169673,271,831,2404,7541,32920,100947,65547,553,1844,3566,12388,46218,108647,37245,6137,99807,71189,22197,8317,2490,324,13000,32267,70980,63067,24913,5453,781,321,2897,10286,27529,51849,61884,55695,422
0,3,198,859,2022,3940,887,7,223,703,1282,2273,3308,113,38,928,1309,1753,2655,1207,19,2024,1580,1415,1501,1048,328,13,711,2485,2579,1521,547,66,0,0,188,1150,3676,2588,299,8,0,179,1140,3622,2623,336,9,451,1221,2064,2495,1380,282,16,422,915,1640,1688,2545,684,15,1664,1449,1306,1309,1194,846,141,0,3,20,185,838,3139,3724,443,1820,2563,2376,671,36,0,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
19936,297332,356495,255118,128789,23963,617,28283,315938,334453,212146,140537,50097,796,29899,250871,273982,206141,193554,125932,1871,140480,209062,241996,236573,175270,71279,7590,48357,250996,354759,225309,142556,59301,972,7308,20179,41094,191582,362558,308349,151180,7294,19960,40709,184945,355085,316754,157503,35395,231223,361842,260879,164782,28063,66,82115,178762,257527,259097,209721,93340,1688,38297,162804,209365,196096,197552,207011,71125,11454,63389,158061,283087,323237,194821,48201,54791,235120,296469,266781,167342,54096,7651,515
0,44,425,911,2615,8357,927,1,597,1270,2256,4758,4139,258,170,1543,1793,3429,4479,1725,140,4877,4255,2177,1246,458,225,23,896,2257,4144,4138,1281,280,159,0,287,911,8564,3301,22,1,0,287,930,8596,3242,30,1,759,1574,3016,3640,3377,684,144,1582,2552,2997,4078,1646,301,123,4054,3266,2178,1519,1081,911,252,69,151,332,661,2617,7437,1888,532,1225,2065,3095,2811,1862,1562,603
0,0,259,1491,33001,242330,114033,1,179,4609,39983,171917,156583,17842,19,5233,62170,157082,109372,52042,5196,3650,24875,74984,143699,114350,28576,980,4004,49574,135935,120433,53080,26439,1649,1,1318,78627,244951,57150,9056,11,0,1043,77166,242708,61363,8820,14,1702,37441,123683,117065,63077,39870,8276,549,2228,28441,122683,161742,68321,7150,5519,31438,68129,137148,122413,25613,854,3,99,3564,30452,89980,214153,52863,6288,82034,162104,89270,34777,15315,1326,46
153388,62130,10847,2943,1438,549,175,115276,66726,33149,11231,3546,1318,224,87900,67747,44108,22823,7293,1477,122,65775,42351,35655,33094,28492,21539,4564,76937,47708,39755,36942,22269,7403,456,53932,78989,63199,30107,4753,478,12,54678,74605,66752,29731,5155,531,18,56955,57016,43426,40712,25774,7223,364,101674,41348,32796,28398,20148,6910,196,751,1695,3074,10298,44841,112888,57923,14181,34640,40662,33282,30647,37844,40214,44292,74767,68654,33339,8705,1491,222,6
398133,16553,4719,1702,762,468,1078,376529,26001,11162,5562,2263,1066,832,354279,38783,15758,8278,4314,1480,523,36825,49484,49131,65569,91054,96178,35174,223621,98500,38865,26117,20363,13334,2615,87633,268147,48910,14417,3821,460,27,94307,260438,50244,13955,3911,529,31,272428,79056,30625,19007,13446,7925,928,197890,123324,55325,27033,13908,4810,1125,861,520,1501,5357,14259,37224,363693,63248,68115,73965,69131,63505,57912,27539,266445,70670,34279,21034,13551,8624,8812,576
0,0,0,0,1,4,16,0,0,0,0,1,33,85,0,0,0,0,24,30,93,57,14,12,12,8,12,39,10,52,24,19,25,20,18,0,15,29,12,0,0,0,0,11,43,8,2,0,0,0,0,7,67,35,63,73,31,44,19,9,13,38,98,183,0,0,0,0,0,10,70,0,0,0,0,2,151,0,3,51,121,13,3,20,350
0,0,28,354,3731,34492,176816,6,394,1751,6386,37662,151611,17611,170,5971,37501,91306,63776,11801,4896,100553,46831,27371,19122,13156,6622,1766,51935,79821,56085,18509,3905,2247,2919,116979,82985,13560,1855,39,3,0,115839,84133,13559,1848,38,4,0,34413,62385,57448,35543,17264,4063,4305,24667,36175,51487,44290,45767,8789,4246,73199,47462,32554,27675,22821,10737,973,1,5,148,482,3672,33200,177913,29502,53236,61264,45817,16727,4961,3914,222
0,0,0,0,0,0,0,0,1,7,19,4,12,69,0,0,18,20,11,21,84,134,29,15,15,19,23,59,131,50,38,50,46,42,35,0,0,10,36,46,36,0,0,0,6,36,61,45,0,2,30,129,40,67,101,177,188,23,19,17,36,54,216,179,1,0,0,0,0,200,400,0,0,0,1,4,136,2,18,70,211,38,5,144,571
32230,9013,5821,5277,5189,5690,66590,32467,9215,6495,5511,5743,8929,61450,27293,10682,8535,7663,8961,11745,54931,54247,8677,6105,4736,5019,5203,45823,66117,12804,10498,10398,11928,12435,5630,125021,3473,1017,271,28,0,0,125024,3429,1061,268,28,0,0,51169,15555,11853,12514,14019,16860,7840,44484,7256,6137,4840,6137,8985,51971,74219,25566,10989,8115,5622,3798,1501,9895,5648,4617,3787,3907,5431,96525,83387,7434,6146,6466,6593,6289,13495,11
173872,567232,351357,148525,34625,4425,344,134704,390359,416043,238791,85306,14719,458,89200,277035,300918,295832,255129,61330,936,216612,438074,307928,187188,95894,32347,2337,38875,166103,272614,323134,295042,152863,31749,1365,50516,163488,273880,361958,280552,148621,1389,49514,165470,266576,352157,288784,156490,41674,173828,264724,336617,311195,132625,19717,162977,345760,364048,251681,122484,32508,922,12454,184299,264208,258983,256042,234119,70275,254090,280027,264534,209612,164691,89865,17561,15607,105928,186855,261654,309021,231458,169857,455
257426,39052,5473,878,261,116,45,272234,27307,2803,570,188,114,35,267150,30200,4087,1097,493,196,28,19506,20520,36245,58956,76088,63792,28144,137228,99170,40672,17179,7253,1621,128,4202,23577,156638,104771,12098,1942,23,4462,23522,156951,104166,12255,1872,23,198030,79240,16350,7031,2134,432,34,86306,137891,53075,18168,6742,1021,48,3860,1192,2184,3450,5931,17892,268742,27216,41859,42579,40926,49046,67648,33977,201047,65384,16330,7626,4614,2923,5327,589
197326,156381,106265,77503,58283,31764,1907,120362,135444,123513,106219,84836,55921,3692,113254,142682,106618,92220,92831,75952,6986,22109,39097,58904,112274,182797,181632,34247,30774,76956,97907,117619,136596,130930,41688,7714,32337,68990,153296,181466,125218,64019,7420,31942,68705,149045,177967,130967,66994,50140,106570,107914,110177,120273,111426,25452,56958,72725,101357,130298,153211,106287,8885,3224,26699,58769,81791,112702,168501,178740,157893,192081,129553,72834,42789,24384,9935,55565,115297,111849,112905,101581,75884,57514,606
180898,154938,83817,52700,29261,7531,902,93378,131659,73856,73978,71742,60144,5290,85438,98277,53449,55032,72822,119483,25546,21903,22445,32406,53326,111445,187405,81117,39988,73399,49123,45911,61596,103114,136916,336,25134,110735,117863,142213,93217,20549,316,24417,111210,115811,137617,98204,22472,49645,84638,49013,49418,63995,117100,96238,25161,49396,78164,82965,99271,140228,34862,7618,32710,90822,81038,70821,89009,138029,264216,68144,45671,39272,39287,33468,19989,75270,80007,49525,45450,51984,59355,148456,573
12700,29532,38547,54512,65280,21807,3839,25930,50782,51284,57183,33260,5046,2549,44156,58726,50341,49163,19322,2845,1329,15377,41406,63978,56891,32771,11968,3324,22631,45503,37566,43626,55553,19758,549,119867,98539,5743,565,30,1,0,122140,96032,5974,560,33,1,0,33105,49471,43416,52363,39789,6204,1048,22159,58057,62505,57883,22060,2926,868,5371,6078,21981,39997,46500,49796,55962,4312,42260,50460,38160,37365,39172,13310,29470,40215,32632,36663,40257,31692,14111,326
0,0,0,0,0,0,0,3,1,1,2,2,0,2,12,0,3,0,1,2,17,26,1,2,5,1,0,8,25,5,3,6,4,0,12,4,0,0,1,7,0,0,24,4,2,0,0,0,0,52,33,20,16,12,18,17,211,10,5,4,7,17,33,28,2,3,2,5,2,10,64,1,2,0,0,0,4,4,4,6,17,11,3,23,612
2210,68253,171696,150580,70372,10414,246,4452,63447,142730,135660,93275,33111,1096,3488,33185,93102,115376,133807,90255,4558,72083,80063,75855,85038,95374,60595,4763,14019,45463,65504,87501,100977,105766,54541,244,2085,13524,56367,119096,144222,138233,236,2033,13479,54719,114638,146194,142472,4252,26470,67530,107198,130650,104580,33091,30722,56170,84093,112523,117420,68996,3847,23008,104826,104732,103497,87562,45652,4494,144130,74531,75367,65236,52830,44951,16726,5113,26909,53585,82743,116852,85470,103099,131
174895,22461,7736,4893,4564,4223,1228,165112,30126,7972,5462,4890,4644,1198,178539,23270,7185,4914,2851,1439,623,21211,16753,20968,28714,41701,53409,35442,156599,27780,14561,7714,5052,3503,1301,52,61928,117982,25249,9027,1389,20,49,62785,117290,25039,8692,1764,28,170135,25279,10482,5194,3233,1886,930,68492,72911,33062,30372,13283,4117,783,9836,1757,1453,2214,4228,13479,185231,3609,7863,12834,15000,21762,63153,91764,177737,21488,7575,3616,1999,971,1849,619
0,15,1664,22069,104165,224994,23768,0,878,17043,83794,163751,102453,8756,264,26080,94504,158316,80662,12685,4164,15376,15492,28212,66481,124369,121543,5202,13018,65728,105113,118077,58762,12330,3647,2275,78277,229428,57414,8601,680,0,2329,75904,232074,56865,8745,756,2,10619,65161,105934,107569,62706,19796,4890,7466,11215,28162,73111,175545,76539,4637,10258,6231,22316,65877,149399,117545,5049,12,831,9721,41335,106271,153620,64885,21616,140014,134256,55098,16903,5689,3099,195
679,14096,33247,96329,197366,71926,1863,3514,17315,33199,78850,137910,140033,4685,6805,13139,34228,59534,110057,173536,18207,18587,13502,30357,65688,126023,142680,18669,14229,9976,24129,43276,76899,144126,102871,15,6863,25374,97688,186154,91981,7431,15,6777,25335,95365,185231,94715,8068,12302,11279,28699,50599,87502,157124,68001,15373,9314,22081,54680,118776,176695,18587,13405,67199,127329,105825,72721,27970,1057,144181,113761,59735,35260,26675,18761,17133,10357,16573,38407,61377,82921,90252,115619,124
1967,87475,265979,260724,279676,204010,44833,5695,120396,244014,224139,230210,257186,63024,5835,50056,164499,233147,268677,326411,96039,142740,173194,154859,166694,192404,233419,81354,20135,85261,131070,209561,283878,280166,134593,78,6016,7098,29319,186676,601542,313935,66,5811,7216,27488,180322,602493,321268,11041,33266,114597,199837,317852,347039,121032,52250,126179,149864,188966,240726,285500,101179,49450,350319,339642,188853,116981,81750,17669,166362,283191,254872,172983,136618,100967,29671,12423,53113,129085,244238,291149,242963,171693,475
10,503,1483,1912,3392,9901,1560,56,1121,1548,1861,3787,9980,408,552,1105,1424,2336,5910,7331,103,5556,6317,3768,1827,784,317,192,1029,2408,5703,5821,3043,687,70,0,548,1103,7116,9507,475,12,0,536,1115,7003,9442,650,15,764,1013,2212,4684,6636,3336,116,1123,1897,3432,4943,5180,2138,48,7286,6004,2413,1353,802,561,342,33,244,745,1401,2994,9018,4326,909,865,2489,5470,6129,2555,344,536
46598,42773,34910,47629,38516,22976,6020,28401,45229,47610,54533,37949,21253,4447,30165,56280,55142,48283,31963,15399,2190,20680,27794,37215,52343,61830,33061,6499,24853,52742,76807,50554,25594,8770,102,21251,77500,67845,38877,23769,8419,1761,21514,74697,70569,37703,23869,9117,1953,20074,59517,66054,49495,29133,14265,884,23918,24048,34344,53491,76286,25814,1521,8956,10725,18298,32988,53272,72228,42955,578,10183,29665,44317,61786,67104,25789,25652,82876,68740,41147,17832,3010,165,21
0,0,0,0,0,0,0,3,5,5,8,3,1,3,0,18,6,32,10,10,1,124,2,0,0,0,0,0,120,33,12,1,2,0,0,0,2,2,0,2,4,52,0,14,2,2,2,10,44,60,36,84,38,32,24,13,211,22,7,10,11,14,12,91,0,0,0,0,0,70,200,0,0,0,0,0,35,0,0,16,132,4,0,60,559
2601,114955,356699,457570,177431,16610,263,5453,151192,339792,408294,193356,27567,475,5524,107515,272805,400078,275078,64128,1001,178026,395939,290561,168277,67615,23254,2457,13136,104278,227412,334662,268594,146007,32040,359,7190,56946,167225,326328,399573,168508,383,6827,57162,163996,315809,404488,177464,6432,72053,197984,344810,346837,135961,22052,52089,220555,361590,309202,144128,36884,1681,16701,197964,345556,290495,186837,84261,4315,172614,167989,210244,218068,214980,123562,18672,4002,49877,137844,244201,297744,206094,186367,427
668,37723,121673,147712,129631,41691,4850,928,17962,97259,137828,129253,92773,7945,1908,31845,85516,109019,120656,122747,12257,3685,3211,7432,17108,50090,224170,178252,2958,3531,14735,65926,168803,179525,48470,22,2017,15404,96389,237216,124504,8396,22,1941,15315,93988,233346,130039,9297,2316,6907,27385,75284,142068,180582,49406,3111,1903,6648,27942,129898,288417,26029,4207,16519,60475,80474,101178,156289,64806,95066,220714,118945,31679,9857,4157,3530,4945,68544,124136,112338,93492,62565,17928,471
0,0,0,0,0,0,7,0,0,0,0,0,0,28,0,0,0,0,0,6,50,5,9,5,5,5,7,55,0,0,17,7,13,50,32,0,0,0,0,4,3,33,0,0,0,0,6,0,48,0,0,0,0,4,63,171,0,0,0,0,9,33,252,67,0,0,0,0,0,50,130,0,0,0,0,0,36,0,0,2,89,16,1,40,101
165463,83276,17692,3179,408,70,10,220436,44817,4403,341,76,20,5,230044,36672,2990,307,64,17,4,71534,55214,36212,26760,25411,26213,28754,123090,77691,46370,18744,3699,478,26,221816,47665,605,12,0,0,0,222769,46726,589,14,0,0,0,172474,75129,16742,4419,1132,189,13,143856,60434,32106,17840,11420,4327,115,713,329,628,2338,10654,41477,213959,11992,35606,44226,38547,37448,47476,54803,141188,80476,27071,13755,5460,1604,544,297
364081,54357,2522,572,202,155,124,379134,38053,3418,758,304,231,115,328603,80302,10326,1824,552,307,99,176472,92673,52565,35580,32020,24429,8274,203227,105722,52157,38563,18853,3260,231,297098,112223,12320,352,20,0,0,299428,109448,12766,351,20,0,0,239752,88504,39664,32277,18778,2787,251,302652,80765,25504,9248,3038,744,62,951,1847,7397,23522,42809,85528,259959,49506,55830,53408,54806,62952,73257,72254,184094,90381,41033,30693,25334,21308,29170,299
1226,17921,64057,75108,49849,30080,9123,2484,34209,60716,60078,44831,36213,8833,3350,16396,49303,55999,61944,52920,7452,87082,43858,35841,33497,28717,14339,4030,13954,23091,32880,42714,46593,62729,25403,0,3788,7196,4961,21179,100826,109414,0,3700,7265,4830,20657,101261,109651,11952,4426,28424,45976,59254,75347,21985,45989,38508,41898,41074,42204,31298,6393,48827,89961,50949,30403,17796,8237,1191,48705,51682,40636,36525,32051,22578,15187,10435,3490,8521,20522,47927,66451,90018,478
0,10,789,11844,90725,174335,8684,0,505,9802,73493,137426,62386,2775,19,10820,82617,131462,55625,4373,1471,7749,16456,43479,77490,97671,42951,591,9631,67378,113607,71133,20398,3331,909,1954,56041,191180,34802,2356,54,0,1952,53792,193875,34245,2454,69,0,6726,63902,106981,73292,27234,6601,1651,3829,8383,38171,107015,113246,14391,1352,5593,5562,16452,63093,135746,58701,1240,20,509,4823,18191,52294,137004,73546,17156,123835,95525,33879,10353,3999,1640,190
