band_1_1,band_1_2,band_1_3,band_1_4,band_1_5,band_2_1,band_2_2,band_2_3,band_2_4,band_2_5,band_3_1,band_3_2,band_3_3,band_3_4,band_3_5,band_4_1,band_4_2,band_4_3,band_4_4,band_4_5,band_5_1,band_5_2,band_5_3,band_5_4,band_5_5,band_6_1,band_6_2,band_6_3,band_6_4,band_6_5,band_7_1,band_7_2,band_7_3,band_7_4,band_7_5,band_8_1,band_8_2,band_8_3,band_8_4,band_8_5,band_9_1,band_9_2,band_9_3,band_9_4,band_9_5,band_10_1,band_10_2,band_10_3,band_10_4,band_10_5,band_11_1,band_11_2,band_11_3,band_11_4,band_11_5,band_12_1,band_12_2,band_12_3,band_12_4,band_12_5,census_code
0,0,0,0,0,0,0,0,0,7,0,0,0,8,20,15,4,5,2,9,37,26,30,28,19,0,7,40,15,0,0,10,32,34,0,0,0,79,71,151,16,77,29,26,181,36,0,0,0,10,190,0,0,0,9,0,1,44,0,150,525
489306,260768,172918,70531,7233,441905,265408,176833,100028,16582,458218,198045,199067,128990,16436,99772,336600,342503,194493,27388,198257,261013,176731,224532,140223,970,592410,311846,22664,72866,1042,591075,314252,21476,72911,360335,180310,172796,203221,84094,272618,258328,274742,173860,21208,6581,48745,196796,294530,454104,312024,242899,291293,139267,15273,102041,374215,219009,157794,147697,457
183625,1344,524,459,2720,179810,3237,643,558,2429,179056,2595,714,548,1767,41877,16133,17991,25626,81032,93868,49167,24828,7086,1998,116977,56682,413,7,0,117008,56659,405,7,0,152258,20454,3337,1510,1417,84607,33622,29274,28291,15147,456,878,1761,5091,174473,53618,40075,25151,21762,36341,148667,22169,4218,1010,883,261
212623,5328,794,98,20,204343,10239,3427,818,36,197450,15460,4612,1295,46,15995,41654,63040,73636,24538,92211,81413,28908,14229,2102,4145,127115,72440,14032,1131,4051,125236,75439,12865,1272,136017,57364,17787,6789,906,113060,73085,25709,6896,113,84,390,3323,15865,199201,64471,74343,49918,25593,4538,115322,69435,20359,7952,5795,590
58587,119765,41418,23554,12627,117965,76309,28224,20908,12545,172877,42301,16356,16254,8163,1019,2384,10301,51109,191138,158935,52901,20591,17020,6504,175000,73245,7404,302,0,175825,71978,7877,271,0,155453,52251,19148,15019,14080,843,1879,40807,197970,14452,2748,11748,10689,20681,210085,94,4708,24099,71842,155208,205097,26076,10675,11630,2473,47
0,0,0,0,0,1,4,6,10,7,0,16,18,14,8,65,3,2,0,0,79,12,0,0,0,0,0,0,0,30,0,0,0,0,36,0,32,72,25,4,78,19,29,8,6,70,0,0,0,20,90,0,0,0,36,0,18,50,16,34,85
709,14752,77468,237728,61383,1663,22163,72091,208336,87787,1313,12621,51224,189256,137626,57757,45433,93096,168847,26907,7680,27688,36928,79502,240242,6,2695,15020,195056,179263,8,2653,16283,186113,186983,1957,12271,43748,76945,257119,27112,37945,55251,183546,88186,57324,251576,76075,6857,208,236011,66696,41059,34748,13526,1432,4375,33458,92377,260398,485
56206,23312,7416,5113,67895,40999,32264,13656,7970,65053,29740,36190,22233,11974,59805,53149,28154,15025,10693,52921,73552,36493,32384,15725,1788,115485,39883,4270,304,0,115595,39503,4548,296,0,54833,41415,36589,23855,3250,52594,23717,13580,10731,59320,32445,30497,50459,35320,11221,12044,25615,18400,13100,90783,83833,22756,25569,17246,10538,15
1152,30356,200436,296003,83322,3358,72433,183544,229114,122820,8013,87648,171390,204111,140107,18901,69341,158781,257870,106376,10836,62020,176638,209635,152140,0,24336,240328,267953,78652,0,23114,247036,264356,76763,12354,61380,157182,209887,170466,10364,34107,129379,279955,157464,31692,208154,166683,162581,42159,130283,135786,205591,117116,22493,29333,168482,157431,107505,148518,127
0,0,0,0,0,0,6,4,4,7,0,17,18,9,12,69,5,3,0,0,65,14,12,0,0,0,0,0,14,18,0,0,0,19,17,0,39,39,39,16,80,13,17,25,19,69,3,0,0,30,100,0,0,0,27,0,5,83,7,20,139
61,27163,76061,146392,72970,1951,32858,71804,144007,72027,18235,57751,87204,130047,29410,7918,14072,39485,183021,78151,11393,38375,84026,148120,40733,415,16829,86912,177990,40501,444,16258,93428,167818,44699,17232,48007,73565,122340,61503,2670,8364,32994,212995,65624,11382,52641,102130,95559,60935,1772,80846,152925,66095,21009,32864,92884,109509,70122,17268,164
0,42328,84961,47299,13552,9546,93127,56322,21321,7824,65124,82320,29870,6370,4456,33354,48251,54577,42033,9925,58438,72670,39484,13086,4462,87042,99007,2088,3,0,85410,100390,2338,2,0,50886,67635,40894,20936,7789,25923,76371,72204,9386,4256,10733,12417,33100,57515,74375,406,8344,32602,77172,69616,64915,61098,32768,17493,11866,214
33,814,1160,1269,561,218,1067,869,1210,473,341,1109,956,1144,287,1424,865,1217,308,23,1174,492,747,1033,391,0,211,1033,1689,904,0,199,1057,1726,855,1012,560,717,1079,469,1168,623,1017,840,189,1530,848,783,478,198,87,785,942,717,1306,491,851,820,778,897,494
3,3,2,0,6,4,6,12,15,26,0,13,31,10,37,86,7,7,19,0,62,23,18,23,0,0,3,28,7,0,0,1,31,8,0,0,33,43,39,32,61,22,12,27,46,104,3,1,0,40,90,0,1,2,77,1,9,109,19,15,583
89442,155655,110040,54144,2429,109326,124589,95295,77005,5495,87017,119196,105089,91735,8673,30430,135989,154837,81378,9076,41424,83810,91899,119040,75537,38614,328619,44360,117,0,39253,326308,46055,94,0,60183,96475,96802,112022,46228,79153,137835,101927,80557,12238,3098,27764,151770,153463,75615,158964,125046,68505,43542,15653,30450,94904,98979,99094,88283,367
0,0,2526,91118,177589,0,1169,28523,183144,58397,1243,34539,120225,105093,10133,4852,15865,43727,134100,72689,8412,70750,116553,64719,10799,458,200917,61318,8487,53,383,199038,64460,7284,68,9548,72366,97769,72421,19129,1439,4171,32367,207279,25977,4644,31711,81104,127800,25974,11,5098,45539,128608,91977,48669,135584,50964,28146,7870,147
22616,548,473,874,20987,21332,882,860,1509,20866,19739,1779,1704,2597,19670,15444,2468,2146,2917,22739,37200,5600,3872,1103,51,49055,96,1,0,0,49057,94,1,0,0,35113,4594,4980,2129,63,20970,3232,2912,3412,15585,15595,11344,1635,939,13836,2788,1344,925,1102,29486,40099,178,22,11,2,252
0,0,0,0,0,6,0,0,0,15,18,0,0,0,45,28,0,0,0,70,36,0,0,0,87,46,0,0,0,0,64,0,0,0,0,52,13,10,6,167,84,4,3,3,242,48,2,0,0,50,150,0,0,0,18,5,25,49,1,46,628
43,3023,20506,279548,146372,332,9691,142147,266806,30516,4313,148176,220808,70505,5690,8788,38503,126951,235576,39674,22716,124473,191005,103946,7352,1,52951,353838,41092,1610,1,50558,361121,36154,1658,30783,145080,163675,95735,14219,5876,31320,150893,249866,11537,2844,20205,103544,278960,43939,365,16527,121075,210695,100830,51469,246658,117294,28488,5583,194
7,0,0,0,0,22,7,1,3,9,26,10,5,7,8,62,0,0,5,3,66,8,0,10,0,0,26,0,0,0,0,28,0,0,0,36,30,21,5,13,81,14,2,0,15,60,0,0,0,20,60,0,0,0,47,0,4,56,12,20,625
1470,109482,149093,118449,110849,35518,120839,105725,110472,116789,128730,121574,77929,71119,89991,1023,3850,25057,177026,282387,117639,114203,103172,79954,74375,74705,231939,129715,52903,81,75451,231337,133997,48392,166,124445,125955,76511,62241,100191,640,2203,24371,306249,155880,52416,45920,52369,99304,239334,51,8960,144248,184758,151326,219943,124096,55921,49415,39968,79
162109,1805,353,149,363,161274,2444,575,206,280,158074,5070,1183,277,175,63200,25646,23519,27592,24822,102332,37885,18526,5426,610,164239,534,6,0,0,164257,515,7,0,0,133877,24095,5018,1565,224,112064,28623,17619,5550,923,456,1204,3164,10253,149702,47461,30106,20824,23112,43276,115207,38922,7973,2025,652,270
0,0,0,0,0,3,1,2,3,5,3,6,6,7,6,42,0,0,5,2,49,17,3,8,0,48,0,0,0,0,56,0,0,0,0,16,63,58,39,34,149,18,31,9,38,34,0,0,0,30,90,0,0,0,18,0,4,50,8,41,257
2713,15017,81370,407835,447020,4594,12873,50039,319940,566509,2516,13802,48186,278915,610536,18567,54355,134179,380739,366115,5090,9401,30799,154288,754377,21,14127,76110,498332,365365,24,13592,79660,486591,374088,3595,10099,28376,119428,792457,9920,15926,45366,282456,600287,118800,636992,145228,45732,7203,437668,406798,82207,20790,6492,3628,27787,88305,194144,640090,119
0,0,0,0,0,10,0,0,0,25,18,0,0,0,45,23,0,1,1,49,26,0,1,2,55,30,0,0,0,0,32,0,0,0,0,39,1,0,0,82,46,0,1,1,113,48,3,0,2,22,86,2,0,0,28,4,9,27,11,32,225
0,0,0,0,0,0,0,0,4,10,0,0,6,9,20,30,10,4,8,4,29,12,22,12,2,0,0,17,11,0,0,0,27,7,0,0,3,55,40,42,44,19,17,21,60,42,1,0,0,30,90,0,0,0,18,0,7,53,10,32,445
23930,394377,618123,561589,68846,33818,250447,412141,780084,190375,10503,121106,327792,870869,336595,525024,547803,413977,166402,13659,84820,312311,542659,603317,123758,0,8238,19269,66041,1573317,0,8103,19575,65360,1573827,18308,159997,512799,856087,119674,225530,300680,451749,589469,99437,874362,519410,192380,66839,13874,101155,320014,411859,698912,134925,21181,115390,419213,809488,301593,516
168929,9413,1188,126,411,172644,6126,820,138,339,172138,6172,1338,174,245,53925,30033,27693,31386,37030,117916,39330,16216,5742,862,178174,1867,8,0,0,178191,1849,9,0,0,154479,18061,4921,2195,410,107613,34017,25752,11244,1446,35,620,4421,12309,162682,23049,31515,27393,34465,63644,146301,23777,6213,2365,1410,262
35391,292534,58837,22384,8759,239982,129137,26178,17904,4704,347676,39036,14006,15392,1795,3577,7020,18533,46022,342753,327084,57740,18559,13097,1425,364991,50353,2548,13,0,365516,49674,2707,8,0,325297,51936,18376,16307,5989,2962,6747,104621,298039,5536,1578,11027,10951,18313,376036,140,3634,17860,75374,320897,372865,22607,12093,9650,690,53
477353,378875,114398,64206,25417,528012,339169,100515,65374,27179,516701,320464,121404,78116,23564,193163,330738,294487,183415,58446,342134,200935,202736,211407,103037,1786,290555,359449,270768,137691,1819,290596,372969,251610,143255,403377,237889,168292,175894,74797,388056,401747,175837,72030,22579,36905,123056,167234,243054,490000,339063,194247,137173,236446,153320,343258,192578,151674,110900,261838,563
167,2410,1001,358,35,1886,1552,408,108,17,2378,1260,279,48,6,2562,803,359,162,85,3246,525,172,28,0,0,3006,954,11,0,0,2992,970,9,0,3005,680,233,51,2,2884,854,197,30,6,1121,381,630,932,907,1,38,147,492,3293,2405,990,426,126,24,634
98945,146559,143367,83613,14014,135733,118733,141517,79537,10978,134207,148478,127578,69097,7138,29555,170601,197217,80040,9085,46685,126495,152448,129347,31523,115965,355929,13300,1304,0,116188,355633,13488,1189,0,101542,125187,135240,103775,20754,47968,171135,173092,86195,8108,11182,18052,137968,180777,138519,70354,190852,152242,54610,18440,32479,166616,148695,99745,38963,358
0,261,21981,148415,39804,166,5758,39089,142725,22723,341,14166,74620,104704,16630,6310,33107,50144,98575,22325,978,12298,67866,101939,27380,12,15019,75953,95728,23749,13,15474,79928,89191,25855,1662,16247,59364,103571,29617,1730,11688,54328,113580,29135,1940,49249,101610,53687,3975,15628,52950,92414,44937,4532,2768,48990,78526,56649,23528,422
0,206,1822,3719,2162,83,753,2748,3847,478,380,2210,3127,2157,35,3206,2820,1560,315,8,1692,4530,1513,170,4,0,2273,5337,299,0,0,2293,5364,252,0,1003,3208,2976,685,37,862,2588,3745,694,20,1902,1749,2159,1887,212,0,2,112,1802,5993,846,3531,3070,458,4,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639
44398,322893,377872,288959,48128,29078,209007,349206,391067,103892,10754,79838,336241,503892,151525,487075,310129,208137,68511,8398,85382,383452,341739,253700,17977,0,10414,2468,17154,1052214,0,10395,2598,16272,1052985,13966,138760,490283,421006,18235,230849,258603,278400,264442,49956,548846,405625,89639,31549,6591,11368,60017,227467,611526,171872,22407,95344,500912,398220,65367,515
0,362,2141,6232,4544,345,1962,3428,5338,2206,840,2819,4440,3724,1456,6943,3878,1132,574,752,2045,3738,5112,1484,900,0,1606,9600,2073,0,0,1514,10020,1745,0,1132,2984,4551,3650,962,3612,4091,3194,1034,1348,4820,4214,2886,1212,147,85,343,1061,6391,5399,508,2110,5142,3345,2174,603
79091,180037,65514,39896,26576,155010,127086,46763,36308,25947,236193,76582,30425,30781,17133,6706,8758,22956,118169,234525,218491,91383,37896,30825,12519,231183,134335,24111,1484,1,231726,132765,25288,1335,0,205216,92023,36624,28597,28654,4104,6968,76896,276536,26610,9706,25231,20010,39342,296825,96,5854,47149,126602,211413,288847,49856,21192,23372,7847,46
165593,50035,12094,2633,1115,136128,58213,27921,8001,1207,98031,66494,52527,13519,899,101372,73194,38865,16024,2015,78144,66137,57498,27796,1895,20875,89031,111224,10333,7,20867,84775,115858,9961,9,57990,65421,64083,41335,2641,123926,55047,37807,13506,1184,1713,7230,59749,118600,44178,19110,70275,65987,46584,29514,25614,97278,88483,18148,1947,6
404648,12299,4368,1489,611,376117,29365,10428,6152,1353,351950,47590,15339,7356,1180,25123,62302,117160,172098,46732,198925,115785,61596,36520,10589,103290,213664,81772,23168,1521,101705,214144,84404,21395,1767,253073,97213,45387,21730,6012,187828,158873,55630,18755,2329,1120,2639,13114,47010,359532,117995,126433,90722,71271,16994,243512,96367,44754,21628,17154,576
0,0,0,0,0,0,0,0,4,10,0,0,3,7,25,19,12,1,12,12,21,7,16,22,11,0,0,0,4,38,0,0,0,2,56,0,2,73,50,141,73,19,6,29,195,44,0,0,0,30,90,0,0,0,18,0,3,61,5,30,350
803,99133,77461,25177,12847,55352,104048,34719,10373,10929,118364,69021,14647,4490,8899,22797,27341,38891,71488,54904,111960,69407,20382,5764,7908,109128,93960,12110,210,13,107641,95041,12533,188,18,104490,67851,25376,8171,9533,23670,53802,111207,17873,8869,15955,6148,17898,39815,135605,251,2721,15840,81974,114635,132443,49109,17703,7511,8655,222
1,0,3,3,0,7,8,7,8,26,15,18,11,16,24,80,10,1,2,5,79,10,9,5,2,0,28,4,2,0,0,31,5,2,0,38,42,37,15,15,99,15,4,11,18,96,5,1,0,22,70,0,2,1,69,6,22,77,7,12,571
28769,5685,3726,3750,87880,25101,6969,5711,5784,86245,21274,10661,8206,7973,81696,30968,12779,8138,7676,70249,87705,21846,13352,6407,500,114115,11234,3470,906,85,114177,11048,3622,883,80,65877,32370,20962,9226,1375,28202,8059,6171,6307,81071,40590,36025,27711,19903,5581,6755,5943,4421,5759,106932,98783,13848,8004,6118,3057,11
164624,461307,436585,182551,35313,117177,297817,492516,317116,55754,59899,178440,398055,577800,66186,450454,487441,246035,80448,16002,37530,183534,431010,469805,158501,4897,123613,213944,252447,685479,5020,121386,220619,247550,685805,34678,126295,356784,593610,169013,188579,431234,427874,185325,47368,368208,431502,269974,165003,45693,356801,355608,289624,232515,45832,8420,89257,226974,446462,509267,455
240690,47726,9214,2934,2687,235485,52374,9214,3923,2255,226670,57589,13142,4368,1482,18967,25158,85839,109584,63703,81846,132310,61079,24811,3205,6578,177794,106468,12016,395,6549,177207,108049,10955,491,169242,94499,28889,9235,1386,44384,150697,81762,23592,2816,4523,5755,14100,39029,239844,59798,86742,71767,61480,23464,162046,94227,25437,9884,11657,589
204484,185036,125281,109368,13153,158004,176381,162652,127940,12345,154912,189101,161734,120241,11334,35769,93294,221120,239513,47626,87315,127157,161739,188223,72888,1659,80131,305895,235172,14465,1488,75890,315243,231338,13363,111945,159869,160434,155495,49579,96641,131274,205198,180220,23989,4064,44055,146211,237593,205399,161073,229254,128562,80190,38243,111177,185389,167298,106271,67187,606
205537,175723,94388,32988,1411,135001,137130,115787,107906,14223,111082,111794,97651,145665,43855,53013,79750,137762,192781,46741,63440,79629,70067,107281,189630,1779,95603,215220,192453,4992,1740,89741,222979,190030,5557,70798,93997,75180,117445,152627,78236,114650,115600,143209,58352,9998,80260,178819,136557,104413,301335,72055,53148,50023,33486,61617,90962,79271,76485,201712,573
53762,57114,56246,45229,17035,70161,64113,62444,27880,4788,78934,71910,67107,9226,2209,48158,99792,52522,21376,7538,50804,63783,70703,43032,1064,182015,46154,1210,7,0,183129,44953,1298,6,0,62296,66243,76303,22448,2096,66030,104803,50239,6820,1494,7301,20897,69312,57250,74626,9268,63608,73146,55207,28157,45423,58079,58297,50978,16609,326
0,0,0,0,0,0,0,0,4,10,0,0,10,12,13,39,6,6,3,2,15,20,5,9,0,0,0,0,0,16,0,0,0,0,16,0,16,16,21,10,26,10,8,6,13,41,0,0,0,30,70,0,0,0,20,10,7,37,14,2,612
779,78191,238712,150398,5691,7034,108602,191620,155150,11365,3549,66587,143442,225694,34499,113176,119934,127322,100442,12897,24427,67129,121484,143856,116875,117,5171,125530,268352,74601,114,5030,132809,263036,72782,5484,70357,136495,176423,85012,54581,98371,154665,141830,24324,43078,215130,164487,45147,5929,169630,93960,106338,76516,27327,4031,35086,118034,165323,151297,131
0,25,7884,45241,15435,97,4599,31596,23387,8903,2067,28888,25749,5782,6093,6331,4307,12966,26674,18296,6907,5589,28962,21215,5953,4510,51850,11957,10,0,4578,52389,11352,8,0,7901,29723,21219,5746,4037,5576,4090,20812,28732,9572,1240,5917,14652,33955,12810,685,11958,30807,12659,12473,6843,30993,25107,5045,586,619
9,271,24939,266117,85339,94,16538,175133,167832,17078,7759,180287,149106,32629,6894,24728,60171,118006,153899,19871,36335,153300,133658,45444,7938,1423,239741,126020,9406,85,1424,244007,123048,8114,82,43639,167192,105636,48831,11377,15912,67297,152702,133115,7649,12523,16123,77592,220468,49969,327,9729,59652,178919,128048,61457,210548,75642,19127,9901,195
234,1625,24499,211353,177795,668,3873,23864,151374,235727,973,3639,17492,125757,267645,10927,33622,98832,208030,64095,3263,5849,23169,96869,286356,33,4311,35515,283441,92206,32,4352,39827,269994,101301,2346,3981,17598,92420,299161,5277,8252,27161,163555,211261,97737,271981,33698,11256,834,219158,100062,53263,33645,9378,2474,9704,35454,82787,285087,124
1359,147597,343248,402463,249997,5625,162570,331784,367973,276712,4702,73150,311492,459463,295857,345662,233049,189830,224532,151591,56923,150857,228945,384134,323805,1334,8934,94358,578899,461139,1352,9004,103263,540046,490999,6371,74855,215853,400022,447563,148830,197922,231287,294403,272222,323541,605400,137962,57974,19787,239949,335391,250882,202577,115865,10136,54528,270030,353571,456399,475
1883,2764,3633,7565,2916,1494,2512,3326,8710,2719,1418,2572,4441,9499,831,4922,6513,4712,2056,558,1367,4068,8014,4884,428,5,843,7289,10550,74,5,791,7313,10579,73,1087,2171,4960,9254,1289,1873,3830,6400,6024,634,5255,5651,4053,2751,1051,419,2335,3973,8312,3722,1197,2783,7467,6448,866,536
49237,81236,55869,41685,11395,58285,81611,50542,38299,10685,67605,74943,49569,39753,7552,48202,61004,76350,47228,6638,44867,83494,61424,45805,3832,60240,54142,71545,46164,7331,60717,53135,72833,45541,7196,41784,73637,57254,51816,14931,50101,58585,84068,41307,5361,12297,25133,60212,81224,60556,6501,52346,63311,85649,31615,40774,83257,70342,39769,5280,21
0,0,0,0,0,0,2,8,6,19,5,16,14,18,17,126,10,12,13,0,140,65,38,16,0,21,59,0,0,0,47,37,0,0,0,7,106,81,70,44,176,40,32,19,55,87,0,0,0,130,320,0,0,0,45,2,17,138,35,150,559
25884,471938,539752,85970,2585,54309,536476,424977,106132,4235,31509,465865,452701,169000,7054,307265,493255,250246,67225,8138,43676,315997,432466,268773,65217,106,79572,551115,446987,48349,106,76949,575531,422551,50992,24775,293581,480949,276675,50149,167606,430948,393615,126912,7048,11726,244636,519095,327352,23320,212167,259054,364200,248480,42228,6183,189554,437481,334739,158172,427
1235,48707,154130,222846,57030,875,30436,132385,227410,92842,1332,43689,119840,213194,105893,2075,11886,48201,199220,222566,1023,7104,70663,232154,173004,153,1076,97495,322323,62901,162,1019,106044,309772,66951,980,13266,70933,184164,214605,1313,2815,32019,273503,174298,7788,132273,149930,138658,55299,134239,257997,78971,10967,1774,9901,112054,139056,132993,89944,471
0,0,0,0,0,4,11,10,6,25,10,22,24,18,31,123,10,8,24,3,126,43,18,42,2,0,6,54,28,0,0,0,67,39,0,2,143,74,83,111,232,36,28,44,129,121,5,4,4,90,250,0,1,0,69,1,17,155,32,102,101
137905,84129,40159,7874,31,199524,65359,4930,281,4,215283,51208,3436,171,0,160156,68482,28523,11419,1518,132446,84361,43693,9169,429,253070,16196,820,12,0,253416,15795,881,6,0,164117,77021,23091,5740,129,219109,38740,11009,1209,31,950,3378,33532,116709,115529,23032,49241,51012,59089,87724,76567,108598,47455,22713,14765,297
331871,85919,3531,446,246,397574,22550,1444,253,192,341606,74747,5179,344,137,296477,62641,35801,21435,5659,233265,108896,62531,16727,594,340843,74682,6475,13,0,341656,74015,6332,10,0,240945,89292,62332,28582,862,374101,39835,6937,948,192,3916,51635,73615,98460,194387,61513,78112,73957,99543,108888,153919,90634,50408,37059,89993,299
5033,67814,82919,60767,30831,15913,66209,68571,65169,31502,6357,45041,79991,82183,33792,97689,51198,45741,39499,13237,18364,44801,52590,72570,59039,313,4508,18810,92204,131529,315,4506,20088,85314,137141,3934,32339,61221,82514,67356,57724,53054,47269,61595,27722,57670,111558,53710,19506,4920,61142,64448,57044,51133,13597,3989,17659,43392,72961,109363,478
0,3,211,90243,195930,0,433,13650,187266,85038,70,22992,146327,113862,3136,18986,94037,96933,71171,5260,21540,123941,116922,21610,2374,5735,209555,54600,16489,8,5255,210996,56155,13977,4,21724,137600,93987,28180,4896,4425,23907,194686,61094,2275,10737,60176,151370,62845,1259,10,593,6632,73416,205736,26470,158626,83409,12660,5222,190
33108,44942,90345,116159,4069,35333,45739,75750,121702,10099,23942,47685,72620,131090,13286,23188,76091,140679,46559,2106,18258,26669,47662,110898,85136,0,49910,230298,8384,31,0,45881,235351,7364,27,18872,36266,46567,116005,70913,37661,66352,92386,84153,8071,8588,86236,124041,50716,19042,126983,102260,30769,15950,12661,9990,34567,45359,72566,126141,369
109268,212011,184242,78608,5494,154034,201214,155177,72551,6647,179248,157155,160601,85656,6963,50612,192589,231567,102659,12196,55442,133039,135761,193761,71620,164,296963,279333,13126,37,178,296056,281131,12245,13,124718,130758,149385,155515,29247,121375,139870,192920,122537,12921,11510,31187,159712,231788,155426,205381,173653,115177,72822,22590,34399,158258,164789,138151,94026,507
754,72630,191456,176894,17966,5594,108679,140815,165087,39525,8154,77652,121730,182551,69613,80015,67333,143288,153392,15672,37595,60103,72754,117636,171612,2471,10791,197607,244913,3918,2181,10406,202996,241229,2888,14536,73750,90652,132931,147831,48553,63800,117733,188194,41420,27031,206121,147730,65351,13467,226522,70171,53634,61391,47982,11564,58337,118477,84492,186830,432
1,2164,100721,143340,17487,1051,62454,165859,23951,10398,18811,167114,64106,7089,6593,36364,104242,94179,24234,4694,35535,145220,66632,10627,5699,189504,74187,22,0,0,193496,70196,21,0,0,29038,145476,69410,12917,6872,54841,145691,49466,8040,5675,12542,7424,67226,145869,30652,361,8436,40739,138186,75991,26333,154366,63040,12392,7582,231
217,105783,140238,46394,12233,17742,180947,76644,24373,5159,158615,105064,25983,14014,1189,5478,18706,45721,97470,137490,174253,97604,22905,9414,689,240753,57371,5922,819,0,241785,56270,6053,757,0,173552,92244,21874,14866,2329,3488,14829,87533,195224,3791,3504,8627,15632,48796,228306,62,2087,9784,73638,219294,239417,43360,13645,8055,388,74
205601,9596,6140,7601,38273,200595,13705,8500,9483,34928,180752,29279,15107,12911,29162,180476,26483,17798,17079,25375,180654,33784,24149,21439,7185,262528,4516,166,1,0,262545,4476,188,2,0,168152,42229,27659,20618,8553,196511,20291,12770,10094,27545,69071,22647,26449,39149,109895,75688,19974,15794,21019,134736,142230,47680,24466,15447,37388,245
0,0,185,131415,117061,150,10978,115995,119114,2424,7184,158506,79386,2723,862,74852,98634,63635,11279,261,82711,143016,20950,1607,377,120957,127675,29,0,0,120576,128043,42,0,0,58618,160634,26225,2458,726,69749,95742,74939,7727,504,14312,25782,88574,113200,6793,0,54,1262,31613,215732,40413,167415,36284,3517,1032,218
275934,169843,146620,60573,46079,353866,189339,96166,23967,35711,372927,216277,67043,19396,23406,246417,269543,114126,55505,13458,241261,202193,192016,49007,14572,384162,304886,9933,68,0,385713,303273,10011,52,0,290276,170671,172286,41958,23858,379657,224744,61295,17201,16152,48735,31244,141175,149896,327999,28094,143975,230579,210558,85842,211571,160348,146277,117401,63452,328
25,6092,22171,107504,89680,395,13426,40504,108739,62408,9989,42202,68774,83734,20773,1704,7696,29738,120139,66195,13215,41556,70055,81185,19461,3,99246,87672,36091,2460,1,98765,90189,33806,2711,17251,48241,66370,67176,26434,813,2854,28718,138367,54720,2709,30758,67751,86281,37973,70,11115,81516,87184,45587,35064,93848,62066,30527,3967,162
0,326,1494,2237,344,33,1089,2000,1175,104,265,2231,1497,384,24,1483,2133,615,134,36,1539,2198,529,131,4,0,583,3697,121,0,0,589,3714,98,0,771,2606,792,218,14,691,2026,1267,391,26,268,701,1662,1633,137,0,44,195,882,3280,280,3070,931,111,9,94
88161,295859,291669,171675,29318,28833,136487,229031,314608,167723,18067,64223,158298,297538,338556,86452,116227,158894,256137,258972,24283,21280,61662,219009,550448,460,22942,91306,372085,389889,441,22436,96056,374017,383732,24472,28102,71702,224787,527619,53366,92680,139531,257860,333245,80548,465577,215175,89455,25927,697832,117785,25165,13236,22664,24338,41144,71754,124015,615431,566
428691,256285,218627,163430,41706,298974,271770,201039,258693,78263,156635,244172,232796,348752,126384,401212,436643,204942,53035,12907,203415,294483,347638,251373,11830,91,47847,70733,177612,812456,89,45986,73785,173129,815750,114978,284195,373152,329324,7090,303755,322053,267424,193442,22065,358803,267414,211390,166176,104956,101161,160400,258118,442017,147043,91776,210610,357070,371940,77343,527
55,6025,34694,228264,50098,1589,7360,26697,231802,51688,3163,8033,37394,232686,37860,14060,63565,76817,136173,28521,4466,4521,27459,222250,60440,0,2989,16880,100807,198460,0,3090,18293,96534,201219,4342,6419,29136,204112,75127,4033,8875,77849,174397,53982,15961,138579,133495,28892,2209,31931,123910,143211,14551,5533,4231,18483,86323,126208,83891,169
105167,91803,13888,2638,3468,163450,46539,3981,1211,1783,174831,36170,4357,1230,376,44276,64104,54079,39555,14950,79386,92135,40176,4902,365,36796,112900,52999,11393,2876,36935,111686,54927,10405,3011,127838,73833,12480,2659,154,108286,74599,26734,4825,2520,886,2542,10390,46715,156431,15868,51296,54084,55778,39938,79365,103383,25997,6206,2013,287
30541,100063,36219,10337,2782,21916,81659,54236,17627,4504,15939,78926,59395,22082,3600,26790,55025,58751,35519,3857,10594,65432,69279,31317,3320,0,3021,39697,114202,23022,0,2724,40784,115804,20630,12058,72513,65853,27291,2227,27902,56223,64948,27783,3086,2245,14064,71181,67547,24905,6615,43399,74524,51102,4302,11025,63322,80071,22275,3249,615
249029,197855,151023,243221,64707,221313,169011,149643,217184,148684,204499,147838,165173,243364,144961,35006,207121,319462,279038,65208,67430,121519,166262,251529,299095,5,135685,297634,115914,356597,5,134322,302854,111345,357309,105202,142193,170628,199666,288146,89148,211655,231339,251895,121798,37987,286705,179313,165551,236279,359466,354277,127248,51448,13396,70884,162299,177919,144194,350539,406
771,113777,110501,33229,7712,37000,142220,61054,22260,3456,141743,85644,25119,12100,1384,2889,7420,17787,87782,150112,138389,91922,24418,9779,1482,242298,21617,2072,3,0,242860,21101,2027,2,0,140054,87544,22833,12220,3339,3753,4844,51794,199325,6274,780,6737,10767,36669,211037,178,3044,12818,82815,167135,212172,37148,9282,6839,549,73
